SA3_NAME16	Age5yr	Indigenous	persons
Grampians	65+		1072
Grampians	65+	0	13862
Grampians	65+	1	77
Mildura	0-4		202
Mildura	0-4	0	2737
Mildura	0-4	1	314
Mildura	5-9		302
Mildura	5-9	0	2959
Mildura	5-9	1	354
Mildura	10-14		299
Mildura	10-14	0	3043
Mildura	10-14	1	334
Mildura	15-19		252
Mildura	15-19	0	2738
Mildura	15-19	1	279
Mildura	20-24		226
Mildura	20-24	0	2749
Mildura	20-24	1	192
Mildura	25-29		257
Mildura	25-29	0	3360
Mildura	25-29	1	190
Mildura	30-34		304
Mildura	30-34	0	3336
Mildura	30-34	1	175
Mildura	35-39		275
Mildura	35-39	0	3029
Mildura	35-39	1	127
Mildura	40-44		276
Mildura	40-44	0	2873
Mildura	40-44	1	132
Mildura	45-49		239
Mildura	45-49	0	3063
Mildura	45-49	1	114
Mildura	50-54		254
Mildura	50-54	0	3295
Mildura	50-54	1	114
Mildura	55-59		234
Mildura	55-59	0	3258
Mildura	55-59	1	96
Mildura	60-64		259
Mildura	60-64	0	3454
Mildura	60-64	1	78
Mildura	65+		757
Mildura	65+	0	10303
Mildura	65+	1	109
Murray River - Swan Hill	0-4		143
Murray River - Swan Hill	0-4	0	1788
Murray River - Swan Hill	0-4	1	144
Murray River - Swan Hill	5-9		188
Murray River - Swan Hill	5-9	0	1825
Murray River - Swan Hill	5-9	1	158
Murray River - Swan Hill	10-14		212
Murray River - Swan Hill	10-14	0	1995
Murray River - Swan Hill	10-14	1	159
Murray River - Swan Hill	15-19		163
Murray River - Swan Hill	15-19	0	1645
Murray River - Swan Hill	15-19	1	127
Murray River - Swan Hill	20-24		153
Murray River - Swan Hill	20-24	0	1610
Murray River - Swan Hill	20-24	1	98
Murray River - Swan Hill	25-29		167
Murray River - Swan Hill	25-29	0	1970
Murray River - Swan Hill	25-29	1	84
Murray River - Swan Hill	30-34		186
Murray River - Swan Hill	30-34	0	2017
Murray River - Swan Hill	30-34	1	78
Murray River - Swan Hill	35-39		195
Murray River - Swan Hill	35-39	0	1923
Murray River - Swan Hill	35-39	1	71
Murray River - Swan Hill	40-44		155
Murray River - Swan Hill	40-44	0	1769
Murray River - Swan Hill	40-44	1	58
Murray River - Swan Hill	45-49		162
Murray River - Swan Hill	45-49	0	1811
Murray River - Swan Hill	45-49	1	55
Murray River - Swan Hill	50-54		178
Murray River - Swan Hill	50-54	0	2159
Murray River - Swan Hill	50-54	1	65
Murray River - Swan Hill	55-59		223
Murray River - Swan Hill	55-59	0	2471
Murray River - Swan Hill	55-59	1	63
Murray River - Swan Hill	60-64		196
Murray River - Swan Hill	60-64	0	2568
Murray River - Swan Hill	60-64	1	59
Murray River - Swan Hill	65+		717
Murray River - Swan Hill	65+	0	8354
Murray River - Swan Hill	65+	1	101
Campaspe	0-4		124
Campaspe	0-4	0	1700
Campaspe	0-4	1	123
Campaspe	5-9		123
Campaspe	5-9	0	1996
Campaspe	5-9	1	130
Campaspe	10-14		166
Campaspe	10-14	0	2135
Campaspe	10-14	1	152
Campaspe	15-19		135
Campaspe	15-19	0	1976
Campaspe	15-19	1	117
Campaspe	20-24		100
Campaspe	20-24	0	1688
Campaspe	20-24	1	95
Campaspe	25-29		124
Campaspe	25-29	0	1757
Campaspe	25-29	1	76
Campaspe	30-34		131
Campaspe	30-34	0	1747
Campaspe	30-34	1	71
Campaspe	35-39		116
Campaspe	35-39	0	1805
Campaspe	35-39	1	49
Campaspe	40-44		138
Campaspe	40-44	0	1756
Campaspe	40-44	1	40
Campaspe	45-49		146
Campaspe	45-49	0	2138
Campaspe	45-49	1	42
Campaspe	50-54		153
Campaspe	50-54	0	2403
Campaspe	50-54	1	66
Campaspe	55-59		171
Campaspe	55-59	0	2563
Campaspe	55-59	1	61
Campaspe	60-64		165
Campaspe	60-64	0	2726
Campaspe	60-64	1	48
Campaspe	65+		692
Campaspe	65+	0	8859
Campaspe	65+	1	93
Moira	0-4		101
Moira	0-4	0	1307
Moira	0-4	1	78
Moira	5-9		142
Moira	5-9	0	1514
Moira	5-9	1	61
Moira	10-14		139
Moira	10-14	0	1643
Moira	10-14	1	62
Moira	15-19		115
Moira	15-19	0	1466
Moira	15-19	1	61
Moira	20-24		91
Moira	20-24	0	1171
Moira	20-24	1	40
Moira	25-29		113
Moira	25-29	0	1376
Moira	25-29	1	44
Moira	30-34		115
Moira	30-34	0	1382
Moira	30-34	1	33
Moira	35-39		122
Moira	35-39	0	1365
Moira	35-39	1	34
Moira	40-44		120
Moira	40-44	0	1364
Moira	40-44	1	28
Moira	45-49		107
Moira	45-49	0	1565
Moira	45-49	1	30
Moira	50-54		137
Moira	50-54	0	1785
Moira	50-54	1	33
Moira	55-59		120
Moira	55-59	0	1952
Moira	55-59	1	36
Moira	60-64		130
Moira	60-64	0	2123
Moira	60-64	1	35
Moira	65+		544
Moira	65+	0	7740
Moira	65+	1	72
Shepparton	0-4		241
Shepparton	0-4	0	3522
Shepparton	0-4	1	315
Shepparton	5-9		341
Shepparton	5-9	0	3882
Shepparton	5-9	1	308
Shepparton	10-14		288
Shepparton	10-14	0	3954
Shepparton	10-14	1	332
Shepparton	15-19		263
Shepparton	15-19	0	3578
Shepparton	15-19	1	265
Shepparton	20-24		268
Shepparton	20-24	0	3351
Shepparton	20-24	1	210
Shepparton	25-29		316
Shepparton	25-29	0	3901
Shepparton	25-29	1	202
Shepparton	30-34		316
Shepparton	30-34	0	3974
Shepparton	30-34	1	162
Shepparton	35-39		295
Shepparton	35-39	0	3750
Shepparton	35-39	1	127
Shepparton	40-44		271
Shepparton	40-44	0	3565
Shepparton	40-44	1	132
Shepparton	45-49		285
Shepparton	45-49	0	3736
Shepparton	45-49	1	137
Shepparton	50-54		260
Shepparton	50-54	0	3961
Shepparton	50-54	1	116
Shepparton	55-59		273
Shepparton	55-59	0	3916
Shepparton	55-59	1	108
Shepparton	60-64		267
Shepparton	60-64	0	3825
Shepparton	60-64	1	78
Shepparton	65+		875
Shepparton	65+	0	12036
Shepparton	65+	1	181
Glenelg - Southern Grampians	0-4		108
Glenelg - Southern Grampians	0-4	0	1558
Glenelg - Southern Grampians	0-4	1	118
Glenelg - Southern Grampians	5-9		121
Glenelg - Southern Grampians	5-9	0	1719
Glenelg - Southern Grampians	5-9	1	126
Glenelg - Southern Grampians	10-14		153
Glenelg - Southern Grampians	10-14	0	1909
Glenelg - Southern Grampians	10-14	1	109
Glenelg - Southern Grampians	15-19		130
Glenelg - Southern Grampians	15-19	0	1827
Glenelg - Southern Grampians	15-19	1	107
Glenelg - Southern Grampians	20-24		90
Glenelg - Southern Grampians	20-24	0	1453
Glenelg - Southern Grampians	20-24	1	71
Glenelg - Southern Grampians	25-29		101
Glenelg - Southern Grampians	25-29	0	1682
Glenelg - Southern Grampians	25-29	1	46
Glenelg - Southern Grampians	30-34		101
Glenelg - Southern Grampians	30-34	0	1544
Glenelg - Southern Grampians	30-34	1	60
Glenelg - Southern Grampians	35-39		146
Glenelg - Southern Grampians	35-39	0	1699
Glenelg - Southern Grampians	35-39	1	45
Glenelg - Southern Grampians	40-44		99
Glenelg - Southern Grampians	40-44	0	1733
Glenelg - Southern Grampians	40-44	1	35
Glenelg - Southern Grampians	45-49		130
Glenelg - Southern Grampians	45-49	0	2071
Glenelg - Southern Grampians	45-49	1	56
Glenelg - Southern Grampians	50-54		136
Glenelg - Southern Grampians	50-54	0	2249
Glenelg - Southern Grampians	50-54	1	44
Glenelg - Southern Grampians	55-59		155
Glenelg - Southern Grampians	55-59	0	2595
Glenelg - Southern Grampians	55-59	1	50
Glenelg - Southern Grampians	60-64		157
Glenelg - Southern Grampians	60-64	0	2738
Glenelg - Southern Grampians	60-64	1	49
Glenelg - Southern Grampians	65+		586
Glenelg - Southern Grampians	65+	0	8835
Glenelg - Southern Grampians	65+	1	72
Colac - Corangamite	0-4		119
Colac - Corangamite	0-4	0	1704
Colac - Corangamite	0-4	1	46
Colac - Corangamite	5-9		157
Colac - Corangamite	5-9	0	1948
Colac - Corangamite	5-9	1	62
Colac - Corangamite	10-14		169
Colac - Corangamite	10-14	0	2148
Colac - Corangamite	10-14	1	45
Colac - Corangamite	15-19		147
Colac - Corangamite	15-19	0	1944
Colac - Corangamite	15-19	1	53
Colac - Corangamite	20-24		102
Colac - Corangamite	20-24	0	1628
Colac - Corangamite	20-24	1	34
Colac - Corangamite	25-29		135
Colac - Corangamite	25-29	0	1889
Colac - Corangamite	25-29	1	37
Colac - Corangamite	30-34		135
Colac - Corangamite	30-34	0	1918
Colac - Corangamite	30-34	1	27
Colac - Corangamite	35-39		138
Colac - Corangamite	35-39	0	1907
Colac - Corangamite	35-39	1	26
Colac - Corangamite	40-44		129
Colac - Corangamite	40-44	0	1830
Colac - Corangamite	40-44	1	26
Colac - Corangamite	45-49		135
Colac - Corangamite	45-49	0	2095
Colac - Corangamite	45-49	1	25
Colac - Corangamite	50-54		174
Colac - Corangamite	50-54	0	2415
Colac - Corangamite	50-54	1	27
Colac - Corangamite	55-59		187
Colac - Corangamite	55-59	0	2602
Colac - Corangamite	55-59	1	34
Colac - Corangamite	60-64		155
Colac - Corangamite	60-64	0	2755
Colac - Corangamite	60-64	1	32
Colac - Corangamite	65+		606
Colac - Corangamite	65+	0	8726
Colac - Corangamite	65+	1	40
Warrnambool	0-4		165
Warrnambool	0-4	0	2518
Warrnambool	0-4	1	104
Warrnambool	5-9		189
Warrnambool	5-9	0	2859
Warrnambool	5-9	1	141
Warrnambool	10-14		197
Warrnambool	10-14	0	3191
Warrnambool	10-14	1	131
Warrnambool	15-19		185
Warrnambool	15-19	0	2885
Warrnambool	15-19	1	87
Warrnambool	20-24		132
Warrnambool	20-24	0	2369
Warrnambool	20-24	1	63
Warrnambool	25-29		164
Warrnambool	25-29	0	2824
Warrnambool	25-29	1	75
Warrnambool	30-34		161
Warrnambool	30-34	0	2936
Warrnambool	30-34	1	81
Warrnambool	35-39		180
Warrnambool	35-39	0	2789
Warrnambool	35-39	1	51
Warrnambool	40-44		177
Warrnambool	40-44	0	2867
Warrnambool	40-44	1	43
Warrnambool	45-49		185
Warrnambool	45-49	0	3011
Warrnambool	45-49	1	49
Warrnambool	50-54		146
Warrnambool	50-54	0	3273
Warrnambool	50-54	1	50
Warrnambool	55-59		162
Warrnambool	55-59	0	3383
Warrnambool	55-59	1	42
Warrnambool	60-64		161
Warrnambool	60-64	0	3417
Warrnambool	60-64	1	37
Warrnambool	65+		594
Warrnambool	65+	0	10663
Warrnambool	65+	1	55
Migratory - Offshore - Shipping (Vic.)	35-39		4
Migratory - Offshore - Shipping (Vic.)	40-44		7
Migratory - Offshore - Shipping (Vic.)	40-44	0	3
Migratory - Offshore - Shipping (Vic.)	50-54		3
Migratory - Offshore - Shipping (Vic.)	55-59		5
Migratory - Offshore - Shipping (Vic.)	55-59	0	3
Migratory - Offshore - Shipping (Vic.)	60-64		4
Migratory - Offshore - Shipping (Vic.)	60-64	0	4
No usual address (Vic.)	0-4		43
No usual address (Vic.)	0-4	0	331
No usual address (Vic.)	0-4	1	42
No usual address (Vic.)	5-9		54
No usual address (Vic.)	5-9	0	319
No usual address (Vic.)	5-9	1	25
No usual address (Vic.)	10-14		47
No usual address (Vic.)	10-14	0	261
No usual address (Vic.)	10-14	1	24
No usual address (Vic.)	15-19		52
No usual address (Vic.)	15-19	0	378
No usual address (Vic.)	15-19	1	28
No usual address (Vic.)	20-24		65
No usual address (Vic.)	20-24	0	555
No usual address (Vic.)	20-24	1	49
No usual address (Vic.)	25-29		126
No usual address (Vic.)	25-29	0	756
No usual address (Vic.)	25-29	1	40
No usual address (Vic.)	30-34		134
No usual address (Vic.)	30-34	0	713
No usual address (Vic.)	30-34	1	43
No usual address (Vic.)	35-39		174
No usual address (Vic.)	35-39	0	706
No usual address (Vic.)	35-39	1	45
No usual address (Vic.)	40-44		166
No usual address (Vic.)	40-44	0	597
No usual address (Vic.)	40-44	1	41
No usual address (Vic.)	45-49		151
No usual address (Vic.)	45-49	0	538
No usual address (Vic.)	45-49	1	36
No usual address (Vic.)	50-54		184
No usual address (Vic.)	50-54	0	453
No usual address (Vic.)	50-54	1	33
No usual address (Vic.)	55-59		115
No usual address (Vic.)	55-59	0	419
No usual address (Vic.)	55-59	1	24
No usual address (Vic.)	60-64		103
No usual address (Vic.)	60-64	0	397
No usual address (Vic.)	60-64	1	13
No usual address (Vic.)	65+		154
No usual address (Vic.)	65+	0	626
No usual address (Vic.)	65+	1	18
Capalaba	0-4		114
Capalaba	0-4	0	3682
Capalaba	0-4	1	220
Capalaba	5-9		137
Capalaba	5-9	0	4186
Capalaba	5-9	1	241
Capalaba	10-14		136
Capalaba	10-14	0	4709
Capalaba	10-14	1	253
Capalaba	15-19		102
Capalaba	15-19	0	4427
Capalaba	15-19	1	229
Capalaba	20-24		125
Capalaba	20-24	0	3708
Capalaba	20-24	1	178
Capalaba	25-29		148
Capalaba	25-29	0	3606
Capalaba	25-29	1	146
Capalaba	30-34		135
Capalaba	30-34	0	4021
Capalaba	30-34	1	111
Capalaba	35-39		162
Capalaba	35-39	0	4665
Capalaba	35-39	1	99
Capalaba	40-44		118
Capalaba	40-44	0	4482
Capalaba	40-44	1	121
Capalaba	45-49		139
Capalaba	45-49	0	4807
Capalaba	45-49	1	108
Capalaba	50-54		138
Capalaba	50-54	0	4779
Capalaba	50-54	1	98
Capalaba	55-59		162
Capalaba	55-59	0	4802
Capalaba	55-59	1	77
Capalaba	60-64		107
Capalaba	60-64	0	4582
Capalaba	60-64	1	68
Capalaba	65+		452
Capalaba	65+	0	12701
Capalaba	65+	1	113
Cleveland - Stradbroke	0-4		120
Cleveland - Stradbroke	0-4	0	4141
Cleveland - Stradbroke	0-4	1	288
Cleveland - Stradbroke	5-9		148
Cleveland - Stradbroke	5-9	0	4916
Cleveland - Stradbroke	5-9	1	299
Cleveland - Stradbroke	10-14		186
Cleveland - Stradbroke	10-14	0	5752
Cleveland - Stradbroke	10-14	1	297
Cleveland - Stradbroke	15-19		163
Cleveland - Stradbroke	15-19	0	5510
Cleveland - Stradbroke	15-19	1	271
Cleveland - Stradbroke	20-24		163
Cleveland - Stradbroke	20-24	0	4327
Cleveland - Stradbroke	20-24	1	173
Cleveland - Stradbroke	25-29		129
Cleveland - Stradbroke	25-29	0	3667
Cleveland - Stradbroke	25-29	1	147
Cleveland - Stradbroke	30-34		153
Cleveland - Stradbroke	30-34	0	4313
Cleveland - Stradbroke	30-34	1	151
Cleveland - Stradbroke	35-39		181
Cleveland - Stradbroke	35-39	0	5075
Cleveland - Stradbroke	35-39	1	146
Cleveland - Stradbroke	40-44		185
Cleveland - Stradbroke	40-44	0	5145
Cleveland - Stradbroke	40-44	1	128
Cleveland - Stradbroke	45-49		223
Cleveland - Stradbroke	45-49	0	6037
Cleveland - Stradbroke	45-49	1	144
Cleveland - Stradbroke	50-54		216
Cleveland - Stradbroke	50-54	0	6121
Cleveland - Stradbroke	50-54	1	145
Cleveland - Stradbroke	55-59		215
Cleveland - Stradbroke	55-59	0	6175
Cleveland - Stradbroke	55-59	1	132
Cleveland - Stradbroke	60-64		240
Cleveland - Stradbroke	60-64	0	6202
Cleveland - Stradbroke	60-64	1	125
Cleveland - Stradbroke	65+		741
Cleveland - Stradbroke	65+	0	20266
Cleveland - Stradbroke	65+	1	241
Wynnum - Manly	0-4		113
Wynnum - Manly	0-4	0	4204
Wynnum - Manly	0-4	1	203
Wynnum - Manly	5-9		142
Wynnum - Manly	5-9	0	4700
Wynnum - Manly	5-9	1	186
Wynnum - Manly	10-14		168
Wynnum - Manly	10-14	0	4724
Wynnum - Manly	10-14	1	187
Wynnum - Manly	15-19		103
Wynnum - Manly	15-19	0	4025
Wynnum - Manly	15-19	1	163
Wynnum - Manly	20-24		120
Wynnum - Manly	20-24	0	3470
Wynnum - Manly	20-24	1	174
Wynnum - Manly	25-29		133
Wynnum - Manly	25-29	0	3469
Wynnum - Manly	25-29	1	140
Wynnum - Manly	30-34		150
Wynnum - Manly	30-34	0	4469
Wynnum - Manly	30-34	1	133
Wynnum - Manly	35-39		184
Wynnum - Manly	35-39	0	5234
Wynnum - Manly	35-39	1	107
Wynnum - Manly	40-44		159
Wynnum - Manly	40-44	0	5214
Wynnum - Manly	40-44	1	105
Wynnum - Manly	45-49		172
Wynnum - Manly	45-49	0	5404
Wynnum - Manly	45-49	1	124
Wynnum - Manly	50-54		151
Wynnum - Manly	50-54	0	5031
Wynnum - Manly	50-54	1	111
Wynnum - Manly	55-59		104
Wynnum - Manly	55-59	0	4383
Wynnum - Manly	55-59	1	98
Wynnum - Manly	60-64		118
Wynnum - Manly	60-64	0	3796
Wynnum - Manly	60-64	1	76
Wynnum - Manly	65+		490
Wynnum - Manly	65+	0	10644
Wynnum - Manly	65+	1	130
Bald Hills - Everton Park	0-4		58
Bald Hills - Everton Park	0-4	0	2698
Bald Hills - Everton Park	0-4	1	109
Bald Hills - Everton Park	5-9		53
Bald Hills - Everton Park	5-9	0	2885
Bald Hills - Everton Park	5-9	1	75
Bald Hills - Everton Park	10-14		67
Bald Hills - Everton Park	10-14	0	2790
Bald Hills - Everton Park	10-14	1	88
Bald Hills - Everton Park	15-19		59
Bald Hills - Everton Park	15-19	0	2588
Bald Hills - Everton Park	15-19	1	78
Bald Hills - Everton Park	20-24		73
Bald Hills - Everton Park	20-24	0	2768
Bald Hills - Everton Park	20-24	1	108
Bald Hills - Everton Park	25-29		96
Bald Hills - Everton Park	25-29	0	2733
Bald Hills - Everton Park	25-29	1	86
Bald Hills - Everton Park	30-34		88
Bald Hills - Everton Park	30-34	0	3087
Bald Hills - Everton Park	30-34	1	71
Bald Hills - Everton Park	35-39		71
Bald Hills - Everton Park	35-39	0	3448
Bald Hills - Everton Park	35-39	1	46
Bald Hills - Everton Park	40-44		72
Bald Hills - Everton Park	40-44	0	3195
Bald Hills - Everton Park	40-44	1	42
Bald Hills - Everton Park	45-49		73
Bald Hills - Everton Park	45-49	0	2996
Bald Hills - Everton Park	45-49	1	48
Bald Hills - Everton Park	50-54		66
Bald Hills - Everton Park	50-54	0	2880
Bald Hills - Everton Park	50-54	1	43
Bald Hills - Everton Park	55-59		57
Bald Hills - Everton Park	55-59	0	2480
Bald Hills - Everton Park	55-59	1	43
Bald Hills - Everton Park	60-64		49
Bald Hills - Everton Park	60-64	0	2325
Bald Hills - Everton Park	60-64	1	25
Bald Hills - Everton Park	65+		211
Bald Hills - Everton Park	65+	0	7284
Bald Hills - Everton Park	65+	1	41
Chermside	0-4		112
Chermside	0-4	0	4070
Chermside	0-4	1	185
Chermside	5-9		121
Chermside	5-9	0	4032
Chermside	5-9	1	161
Chermside	10-14		98
Chermside	10-14	0	4026
Chermside	10-14	1	142
Chermside	15-19		111
Chermside	15-19	0	3794
Chermside	15-19	1	139
Chermside	20-24		167
Chermside	20-24	0	4580
Chermside	20-24	1	169
Chermside	25-29		227
Chermside	25-29	0	5467
Chermside	25-29	1	189
Chermside	30-34		242
Chermside	30-34	0	5853
Chermside	30-34	1	134
Chermside	35-39		228
Chermside	35-39	0	5682
Chermside	35-39	1	106
Chermside	40-44		155
Chermside	40-44	0	4892
Chermside	40-44	1	85
Chermside	45-49		139
Chermside	45-49	0	4820
Chermside	45-49	1	82
Chermside	50-54		121
Chermside	50-54	0	4390
Chermside	50-54	1	92
Chermside	55-59		119
Chermside	55-59	0	3852
Chermside	55-59	1	80
Chermside	60-64		110
Chermside	60-64	0	3358
Chermside	60-64	1	55
Chermside	65+		565
Chermside	65+	0	11290
Chermside	65+	1	95
Nundah	0-4		72
Nundah	0-4	0	2347
Nundah	0-4	1	104
Nundah	5-9		65
Nundah	5-9	0	2114
Nundah	5-9	1	90
Nundah	10-14		74
Nundah	10-14	0	1954
Nundah	10-14	1	103
Nundah	15-19		74
Nundah	15-19	0	1914
Nundah	15-19	1	110
Nundah	20-24		125
Nundah	20-24	0	2674
Nundah	20-24	1	79
Nundah	25-29		168
Nundah	25-29	0	3771
Nundah	25-29	1	94
Nundah	30-34		150
Nundah	30-34	0	3996
Nundah	30-34	1	80
Nundah	35-39		140
Nundah	35-39	0	3784
Nundah	35-39	1	68
Nundah	40-44		95
Nundah	40-44	0	3004
Nundah	40-44	1	59
Nundah	45-49		96
Nundah	45-49	0	2729
Nundah	45-49	1	58
Nundah	50-54		82
Nundah	50-54	0	2432
Nundah	50-54	1	64
Nundah	55-59		71
Nundah	55-59	0	2238
Nundah	55-59	1	42
Nundah	60-64		66
Nundah	60-64	0	2035
Nundah	60-64	1	31
Nundah	65+		249
Nundah	65+	0	5399
Nundah	65+	1	56
Sandgate	0-4		105
Sandgate	0-4	0	3472
Sandgate	0-4	1	174
Sandgate	5-9		115
Sandgate	5-9	0	3694
Sandgate	5-9	1	196
Sandgate	10-14		105
Sandgate	10-14	0	3370
Sandgate	10-14	1	204
Sandgate	15-19		83
Sandgate	15-19	0	3071
Sandgate	15-19	1	193
Sandgate	20-24		128
Sandgate	20-24	0	3078
Sandgate	20-24	1	161
Sandgate	25-29		151
Sandgate	25-29	0	3515
Sandgate	25-29	1	143
Sandgate	30-34		175
Sandgate	30-34	0	4177
Sandgate	30-34	1	113
Sandgate	35-39		148
Sandgate	35-39	0	4580
Sandgate	35-39	1	112
Sandgate	40-44		124
Sandgate	40-44	0	4025
Sandgate	40-44	1	88
Sandgate	45-49		128
Sandgate	45-49	0	3927
Sandgate	45-49	1	110
Sandgate	50-54		133
Sandgate	50-54	0	3826
Sandgate	50-54	1	82
Sandgate	55-59		99
Sandgate	55-59	0	3482
Sandgate	55-59	1	84
Sandgate	60-64		117
Sandgate	60-64	0	3116
Sandgate	60-64	1	69
Sandgate	65+		399
Sandgate	65+	0	9951
Sandgate	65+	1	128
Carindale	0-4		62
Carindale	0-4	0	3143
Carindale	0-4	1	88
Carindale	5-9		67
Carindale	5-9	0	3322
Carindale	5-9	1	61
Carindale	10-14		72
Carindale	10-14	0	3224
Carindale	10-14	1	75
Carindale	15-19		57
Carindale	15-19	0	2990
Carindale	15-19	1	73
Carindale	20-24		102
Carindale	20-24	0	3394
Carindale	20-24	1	88
Carindale	25-29		128
Carindale	25-29	0	3510
Carindale	25-29	1	98
Carindale	30-34		105
Carindale	30-34	0	3794
Carindale	30-34	1	52
Carindale	35-39		128
Carindale	35-39	0	4228
Carindale	35-39	1	46
Carindale	40-44		92
Carindale	40-44	0	3853
Carindale	40-44	1	42
Carindale	45-49		70
Carindale	45-49	0	3757
Carindale	45-49	1	40
Carindale	50-54		93
Carindale	50-54	0	3466
Carindale	50-54	1	37
Carindale	55-59		66
Carindale	55-59	0	3064
Carindale	55-59	1	32
Carindale	60-64		63
Carindale	60-64	0	2720
Carindale	60-64	1	31
Carindale	65+		226
Carindale	65+	0	7671
Carindale	65+	1	53
Holland Park - Yeronga	0-4		123
Holland Park - Yeronga	0-4	0	3784
Holland Park - Yeronga	0-4	1	78
Holland Park - Yeronga	5-9		110
Holland Park - Yeronga	5-9	0	3539
Holland Park - Yeronga	5-9	1	70
Holland Park - Yeronga	10-14		101
Holland Park - Yeronga	10-14	0	3474
Holland Park - Yeronga	10-14	1	73
Holland Park - Yeronga	15-19		104
Holland Park - Yeronga	15-19	0	3749
Holland Park - Yeronga	15-19	1	120
Holland Park - Yeronga	20-24		286
Holland Park - Yeronga	20-24	0	7829
Holland Park - Yeronga	20-24	1	201
Holland Park - Yeronga	25-29		362
Holland Park - Yeronga	25-29	0	8670
Holland Park - Yeronga	25-29	1	151
Holland Park - Yeronga	30-34		303
Holland Park - Yeronga	30-34	0	7393
Holland Park - Yeronga	30-34	1	113
Holland Park - Yeronga	35-39		227
Holland Park - Yeronga	35-39	0	6493
Holland Park - Yeronga	35-39	1	77
Holland Park - Yeronga	40-44		178
Holland Park - Yeronga	40-44	0	5179
Holland Park - Yeronga	40-44	1	66
Holland Park - Yeronga	45-49		184
Holland Park - Yeronga	45-49	0	4769
Holland Park - Yeronga	45-49	1	72
Holland Park - Yeronga	50-54		153
Holland Park - Yeronga	50-54	0	4520
Holland Park - Yeronga	50-54	1	65
Holland Park - Yeronga	55-59		189
Holland Park - Yeronga	55-59	0	3696
Holland Park - Yeronga	55-59	1	69
Holland Park - Yeronga	60-64		135
Holland Park - Yeronga	60-64	0	3294
Holland Park - Yeronga	60-64	1	33
Holland Park - Yeronga	65+		532
Holland Park - Yeronga	65+	0	8769
Holland Park - Yeronga	65+	1	70
Mt Gravatt	0-4		110
Mt Gravatt	0-4	0	4219
Mt Gravatt	0-4	1	96
Mt Gravatt	5-9		125
Mt Gravatt	5-9	0	5033
Mt Gravatt	5-9	1	115
Mt Gravatt	10-14		116
Mt Gravatt	10-14	0	5017
Mt Gravatt	10-14	1	114
Mt Gravatt	15-19		139
Mt Gravatt	15-19	0	4896
Mt Gravatt	15-19	1	142
Mt Gravatt	20-24		252
Mt Gravatt	20-24	0	5504
Mt Gravatt	20-24	1	115
Mt Gravatt	25-29		258
Mt Gravatt	25-29	0	5611
Mt Gravatt	25-29	1	94
Mt Gravatt	30-34		225
Mt Gravatt	30-34	0	5929
Mt Gravatt	30-34	1	63
Mt Gravatt	35-39		187
Mt Gravatt	35-39	0	6205
Mt Gravatt	35-39	1	60
Mt Gravatt	40-44		153
Mt Gravatt	40-44	0	5741
Mt Gravatt	40-44	1	50
Mt Gravatt	45-49		146
Mt Gravatt	45-49	0	5255
Mt Gravatt	45-49	1	61
Mt Gravatt	50-54		110
Mt Gravatt	50-54	0	4465
Mt Gravatt	50-54	1	65
Mt Gravatt	55-59		118
Mt Gravatt	55-59	0	3895
Mt Gravatt	55-59	1	44
Mt Gravatt	60-64		98
Mt Gravatt	60-64	0	3491
Mt Gravatt	60-64	1	39
Mt Gravatt	65+		342
Mt Gravatt	65+	0	10617
Mt Gravatt	65+	1	54
Nathan	0-4		49
Nathan	0-4	0	2280
Nathan	0-4	1	66
Nathan	5-9		75
Nathan	5-9	0	2504
Nathan	5-9	1	59
Nathan	10-14		51
Nathan	10-14	0	2179
Nathan	10-14	1	82
Nathan	15-19		68
Nathan	15-19	0	2073
Nathan	15-19	1	67
Nathan	20-24		130
Nathan	20-24	0	2805
Nathan	20-24	1	82
Nathan	25-29		130
Nathan	25-29	0	3095
Nathan	25-29	1	73
Nathan	30-34		111
Nathan	30-34	0	3228
Nathan	30-34	1	58
Nathan	35-39		118
Nathan	35-39	0	3176
Nathan	35-39	1	37
Nathan	40-44		85
Nathan	40-44	0	2886
Nathan	40-44	1	41
Nathan	45-49		72
Nathan	45-49	0	2560
Nathan	45-49	1	46
Nathan	50-54		72
Nathan	50-54	0	2404
Nathan	50-54	1	30
Nathan	55-59		66
Nathan	55-59	0	2057
Nathan	55-59	1	36
Nathan	60-64		51
Nathan	60-64	0	1714
Nathan	60-64	1	25
Nathan	65+		157
Nathan	65+	0	4969
Nathan	65+	1	40
Rocklea - Acacia Ridge	0-4		173
Rocklea - Acacia Ridge	0-4	0	4643
Rocklea - Acacia Ridge	0-4	1	128
Rocklea - Acacia Ridge	5-9		213
Rocklea - Acacia Ridge	5-9	0	5063
Rocklea - Acacia Ridge	5-9	1	172
Rocklea - Acacia Ridge	10-14		153
Rocklea - Acacia Ridge	10-14	0	4460
Rocklea - Acacia Ridge	10-14	1	147
Rocklea - Acacia Ridge	15-19		135
Rocklea - Acacia Ridge	15-19	0	3769
Rocklea - Acacia Ridge	15-19	1	138
Rocklea - Acacia Ridge	20-24		140
Rocklea - Acacia Ridge	20-24	0	3859
Rocklea - Acacia Ridge	20-24	1	90
Rocklea - Acacia Ridge	25-29		212
Rocklea - Acacia Ridge	25-29	0	4420
Rocklea - Acacia Ridge	25-29	1	94
Rocklea - Acacia Ridge	30-34		218
Rocklea - Acacia Ridge	30-34	0	5577
