SA3_NAME16	CountryOfBirth	persons
Eastern Suburbs - South	EGY	480
Eastern Suburbs - South	FJI	307
Eastern Suburbs - South	FRA	1400
Eastern Suburbs - South	GBR	8208
Eastern Suburbs - South	GRC	1426
Eastern Suburbs - South	HKG	1310
Eastern Suburbs - South	HRV	197
Eastern Suburbs - South	IDN	2058
Eastern Suburbs - South	IND	1584
Eastern Suburbs - South	IRL	3319
Eastern Suburbs - South	IRN	365
Eastern Suburbs - South	IRQ	231
Eastern Suburbs - South	ITA	1102
Eastern Suburbs - South	JPN	457
Eastern Suburbs - South	KHM	75
Eastern Suburbs - South	KOR	435
Eastern Suburbs - South	LBN	367
Eastern Suburbs - South	LKA	250
Eastern Suburbs - South	MKD	57
Eastern Suburbs - South	MLT	223
Eastern Suburbs - South	MMR	83
Eastern Suburbs - South	MUS	131
Eastern Suburbs - South	MYS	1564
Eastern Suburbs - South	NLD	282
Eastern Suburbs - South	NPL	191
Eastern Suburbs - South	NZL	2570
Eastern Suburbs - South	PAK	170
Eastern Suburbs - South	PHL	1279
Eastern Suburbs - South	PNG	111
Eastern Suburbs - South	POL	595
Eastern Suburbs - South	SGP	580
Eastern Suburbs - South	THA	609
Eastern Suburbs - South	TUR	250
Eastern Suburbs - South	TWN	361
Eastern Suburbs - South	USA	1228
Eastern Suburbs - South	VNM	675
Eastern Suburbs - South	WSM	37
Eastern Suburbs - South	ZAF	1838
Eastern Suburbs - South	ZWE	110
Bankstown		20866
Bankstown	AFG	302
Bankstown	AUS	99472
Bankstown	BGD	1901
Bankstown	BIH	232
Bankstown	BRA	237
Bankstown	CAN	105
Bankstown	CHL	274
Bankstown	CHN	6085
Bankstown	DEU	380
Bankstown	EGY	1834
Bankstown	FJI	1059
Bankstown	FRA	99
Bankstown	GBR	1500
Bankstown	GRC	1856
Bankstown	HKG	1014
Bankstown	HRV	305
Bankstown	IDN	1441
Bankstown	IND	2385
Bankstown	IRL	269
Bankstown	IRN	284
Bankstown	IRQ	1203
Bankstown	ITA	1336
Bankstown	JPN	156
Bankstown	KHM	238
Bankstown	KOR	1079
Bankstown	LBN	12548
Bankstown	LKA	324
Bankstown	MKD	1536
Bankstown	MLT	283
Bankstown	MMR	186
Bankstown	MUS	262
Bankstown	MYS	881
Bankstown	NLD	97
Bankstown	NPL	734
Bankstown	NZL	2083
Bankstown	PAK	2391
Bankstown	PHL	1967
Bankstown	PNG	54
Bankstown	POL	311
Bankstown	SGP	202
Bankstown	THA	490
Bankstown	TUR	349
Bankstown	TWN	243
Bankstown	USA	275
Bankstown	VNM	14322
Bankstown	WSM	364
Bankstown	ZAF	317
Bankstown	ZWE	90
Canterbury		16657
Canterbury	AFG	46
Canterbury	AUS	62367
Canterbury	BGD	5267
Canterbury	BIH	108
Canterbury	BRA	470
Canterbury	CAN	82
Canterbury	CHL	207
Canterbury	CHN	9826
Canterbury	DEU	182
Canterbury	EGY	933
Canterbury	FJI	979
Canterbury	FRA	95
Canterbury	GBR	1091
Canterbury	GRC	4661
Canterbury	HKG	1004
Canterbury	HRV	175
Canterbury	IDN	2321
Canterbury	IND	3656
Canterbury	IRL	217
Canterbury	IRN	156
Canterbury	IRQ	370
Canterbury	ITA	1538
Canterbury	JPN	178
Canterbury	KHM	164
Canterbury	KOR	1547
Canterbury	LBN	6930
Canterbury	LKA	185
Canterbury	MKD	302
Canterbury	MLT	125
Canterbury	MMR	1126
Canterbury	MUS	213
Canterbury	MYS	1804
Canterbury	NLD	42
Canterbury	NPL	3190
Canterbury	NZL	1283
Canterbury	PAK	2563
Canterbury	PHL	2186
Canterbury	PNG	72
Canterbury	POL	123
Canterbury	SGP	201
Canterbury	THA	665
Canterbury	TUR	299
Canterbury	TWN	190
Canterbury	USA	235
Canterbury	VNM	4692
Canterbury	WSM	151
Canterbury	ZAF	190
Canterbury	ZWE	45
Hurstville		9134
Hurstville	AFG	19
Hurstville	AUS	66058
Hurstville	BGD	617
Hurstville	BIH	240
Hurstville	BRA	374
Hurstville	CAN	132
Hurstville	CHL	249
Hurstville	CHN	20074
Hurstville	DEU	240
Hurstville	EGY	1015
Hurstville	FJI	690
Hurstville	FRA	83
Hurstville	GBR	1814
Hurstville	GRC	1737
Hurstville	HKG	3302
Hurstville	HRV	611
Hurstville	IDN	1585
Hurstville	IND	1411
Hurstville	IRL	242
Hurstville	IRN	142
Hurstville	IRQ	122
Hurstville	ITA	854
Hurstville	JPN	258
Hurstville	KHM	88
Hurstville	KOR	430
Hurstville	LBN	1716
Hurstville	LKA	186
Hurstville	MKD	1439
Hurstville	MLT	156
Hurstville	MMR	119
Hurstville	MUS	114
Hurstville	MYS	1383
Hurstville	NLD	85
Hurstville	NPL	7086
Hurstville	NZL	1707
Hurstville	PAK	305
Hurstville	PHL	2199
Hurstville	PNG	54
Hurstville	POL	167
Hurstville	SGP	313
Hurstville	THA	621
Hurstville	TUR	103
Hurstville	TWN	457
Hurstville	USA	320
Hurstville	VNM	1321
Hurstville	WSM	70
Hurstville	ZAF	362
Hurstville	ZWE	49
Kogarah - Rockdale		16533
Kogarah - Rockdale	AFG	44
Kogarah - Rockdale	AUS	68536
Kogarah - Rockdale	BGD	1866
Kogarah - Rockdale	BIH	343
Kogarah - Rockdale	BRA	1733
Kogarah - Rockdale	CAN	170
Kogarah - Rockdale	CHL	575
Kogarah - Rockdale	CHN	10675
Kogarah - Rockdale	DEU	317
Kogarah - Rockdale	EGY	1608
Kogarah - Rockdale	FJI	743
Kogarah - Rockdale	FRA	244
Kogarah - Rockdale	GBR	2244
Kogarah - Rockdale	GRC	4037
Kogarah - Rockdale	HKG	1802
Kogarah - Rockdale	HRV	489
Kogarah - Rockdale	IDN	1664
Kogarah - Rockdale	IND	2743
Kogarah - Rockdale	IRL	539
Kogarah - Rockdale	IRN	262
Kogarah - Rockdale	IRQ	215
Kogarah - Rockdale	ITA	1464
Kogarah - Rockdale	JPN	419
Kogarah - Rockdale	KHM	91
Kogarah - Rockdale	KOR	483
Kogarah - Rockdale	LBN	3525
Kogarah - Rockdale	LKA	207
Kogarah - Rockdale	MKD	3254
Kogarah - Rockdale	MLT	322
Kogarah - Rockdale	MMR	107
Kogarah - Rockdale	MUS	136
Kogarah - Rockdale	MYS	1042
Kogarah - Rockdale	NLD	108
Kogarah - Rockdale	NPL	6329
Kogarah - Rockdale	NZL	1925
Kogarah - Rockdale	PAK	325
Kogarah - Rockdale	PHL	3164
Kogarah - Rockdale	PNG	76
Kogarah - Rockdale	POL	398
Kogarah - Rockdale	SGP	352
Kogarah - Rockdale	THA	1250
Kogarah - Rockdale	TUR	439
Kogarah - Rockdale	TWN	435
Kogarah - Rockdale	USA	402
Kogarah - Rockdale	VNM	1691
Kogarah - Rockdale	WSM	64
Kogarah - Rockdale	ZAF	438
Kogarah - Rockdale	ZWE	78
Canada Bay		6490
Canada Bay	AFG	33
Canada Bay	AUS	49526
Canada Bay	BGD	92
Canada Bay	BIH	66
Canada Bay	BRA	315
Canada Bay	CAN	163
Canada Bay	CHL	172
Canada Bay	CHN	6734
Canada Bay	DEU	266
Canada Bay	EGY	385
Canada Bay	FJI	215
Canada Bay	FRA	152
Canada Bay	GBR	2442
Canada Bay	GRC	629
Canada Bay	HKG	1277
Canada Bay	HRV	171
Canada Bay	IDN	455
Canada Bay	IND	1899
Canada Bay	IRL	577
Canada Bay	IRN	455
Canada Bay	IRQ	73
Canada Bay	ITA	3432
Canada Bay	JPN	213
Canada Bay	KHM	64
Canada Bay	KOR	2317
Canada Bay	LBN	537
Canada Bay	LKA	401
Canada Bay	MKD	68
Canada Bay	MLT	131
Canada Bay	MMR	71
Canada Bay	MUS	84
Canada Bay	MYS	756
Canada Bay	NLD	103
Canada Bay	NPL	368
Canada Bay	NZL	1141
Canada Bay	PAK	206
Canada Bay	PHL	957
Canada Bay	PNG	51
Canada Bay	POL	184
Canada Bay	SGP	268
Canada Bay	THA	362
Canada Bay	TUR	336
Canada Bay	TWN	291
Canada Bay	USA	419
Canada Bay	VNM	776
Canada Bay	WSM	9
Canada Bay	ZAF	507
Canada Bay	ZWE	59
Leichhardt		4270
Leichhardt	AFG	5
Leichhardt	AUS	37989
Leichhardt	BGD	20
Leichhardt	BIH	40
Leichhardt	BRA	154
Leichhardt	CAN	269
Leichhardt	CHL	87
Leichhardt	CHN	658
Leichhardt	DEU	336
Leichhardt	EGY	74
Leichhardt	FJI	124
Leichhardt	FRA	219
Leichhardt	GBR	4346
Leichhardt	GRC	241
Leichhardt	HKG	255
Leichhardt	HRV	78
Leichhardt	IDN	154
Leichhardt	IND	346
Leichhardt	IRL	588
Leichhardt	IRN	127
Leichhardt	IRQ	34
Leichhardt	ITA	755
Leichhardt	JPN	179
Leichhardt	KHM	22
Leichhardt	KOR	157
Leichhardt	LBN	98
Leichhardt	LKA	116
Leichhardt	MKD	48
Leichhardt	MLT	89
Leichhardt	MMR	28
Leichhardt	MUS	26
Leichhardt	MYS	250
Leichhardt	NLD	146
Leichhardt	NPL	49
Leichhardt	NZL	1426
Leichhardt	PAK	31
Leichhardt	PHL	337
Leichhardt	PNG	46
Leichhardt	POL	108
Leichhardt	SGP	201
Leichhardt	THA	228
Leichhardt	TUR	94
Leichhardt	TWN	86
Leichhardt	USA	706
Leichhardt	VNM	245
Leichhardt	WSM	5
Leichhardt	ZAF	451
Leichhardt	ZWE	56
Strathfield - Burwood - Ashfield		13385
Strathfield - Burwood - Ashfield	AFG	39
Strathfield - Burwood - Ashfield	AUS	73348
Strathfield - Burwood - Ashfield	BGD	519
Strathfield - Burwood - Ashfield	BIH	104
Strathfield - Burwood - Ashfield	BRA	441
Strathfield - Burwood - Ashfield	CAN	300
Strathfield - Burwood - Ashfield	CHL	302
Strathfield - Burwood - Ashfield	CHN	16788
Strathfield - Burwood - Ashfield	DEU	409
Strathfield - Burwood - Ashfield	EGY	451
Strathfield - Burwood - Ashfield	FJI	525
Strathfield - Burwood - Ashfield	FRA	272
Strathfield - Burwood - Ashfield	GBR	3066
Strathfield - Burwood - Ashfield	GRC	1626
Strathfield - Burwood - Ashfield	HKG	2271
Strathfield - Burwood - Ashfield	HRV	421
Strathfield - Burwood - Ashfield	IDN	1264
Strathfield - Burwood - Ashfield	IND	8056
Strathfield - Burwood - Ashfield	IRL	698
Strathfield - Burwood - Ashfield	IRN	276
Strathfield - Burwood - Ashfield	IRQ	108
Strathfield - Burwood - Ashfield	ITA	3274
Strathfield - Burwood - Ashfield	JPN	487
Strathfield - Burwood - Ashfield	KHM	207
Strathfield - Burwood - Ashfield	KOR	4179
Strathfield - Burwood - Ashfield	LBN	1923
Strathfield - Burwood - Ashfield	LKA	1651
Strathfield - Burwood - Ashfield	MKD	95
Strathfield - Burwood - Ashfield	MLT	139
Strathfield - Burwood - Ashfield	MMR	284
Strathfield - Burwood - Ashfield	MUS	155
Strathfield - Burwood - Ashfield	MYS	2029
Strathfield - Burwood - Ashfield	NLD	123
Strathfield - Burwood - Ashfield	NPL	8753
Strathfield - Burwood - Ashfield	NZL	1952
Strathfield - Burwood - Ashfield	PAK	476
Strathfield - Burwood - Ashfield	PHL	2726
Strathfield - Burwood - Ashfield	PNG	126
Strathfield - Burwood - Ashfield	POL	386
Strathfield - Burwood - Ashfield	SGP	505
Strathfield - Burwood - Ashfield	THA	1422
Strathfield - Burwood - Ashfield	TUR	434
Strathfield - Burwood - Ashfield	TWN	1024
Strathfield - Burwood - Ashfield	USA	689
Strathfield - Burwood - Ashfield	VNM	3430
Strathfield - Burwood - Ashfield	WSM	48
Strathfield - Burwood - Ashfield	ZAF	420
Strathfield - Burwood - Ashfield	ZWE	59
Chatswood - Lane Cove		7888
Chatswood - Lane Cove	AFG	33
Chatswood - Lane Cove	AUS	62008
Chatswood - Lane Cove	BGD	160
Chatswood - Lane Cove	BIH	40
Chatswood - Lane Cove	BRA	484
Chatswood - Lane Cove	CAN	436
Chatswood - Lane Cove	CHL	150
Chatswood - Lane Cove	CHN	10452
Chatswood - Lane Cove	DEU	432
Chatswood - Lane Cove	EGY	259
Chatswood - Lane Cove	FJI	208
Chatswood - Lane Cove	FRA	358
Chatswood - Lane Cove	GBR	5105
Chatswood - Lane Cove	GRC	223
Chatswood - Lane Cove	HKG	3604
Chatswood - Lane Cove	HRV	355
Chatswood - Lane Cove	IDN	1005
Chatswood - Lane Cove	IND	3524
Chatswood - Lane Cove	IRL	521
Chatswood - Lane Cove	IRN	1125
Chatswood - Lane Cove	IRQ	64
Chatswood - Lane Cove	ITA	668
Chatswood - Lane Cove	JPN	1883
Chatswood - Lane Cove	KHM	59
Chatswood - Lane Cove	KOR	1987
Chatswood - Lane Cove	LBN	325
Chatswood - Lane Cove	LKA	384
Chatswood - Lane Cove	MKD	98
Chatswood - Lane Cove	MLT	32
Chatswood - Lane Cove	MMR	66
Chatswood - Lane Cove	MUS	70
Chatswood - Lane Cove	MYS	1788
Chatswood - Lane Cove	NLD	235
Chatswood - Lane Cove	NPL	680
Chatswood - Lane Cove	NZL	2108
Chatswood - Lane Cove	PAK	233
Chatswood - Lane Cove	PHL	1620
Chatswood - Lane Cove	PNG	291
Chatswood - Lane Cove	POL	375
Chatswood - Lane Cove	SGP	762
Chatswood - Lane Cove	THA	860
Chatswood - Lane Cove	TUR	213
Chatswood - Lane Cove	TWN	1113
Chatswood - Lane Cove	USA	1103
Chatswood - Lane Cove	VNM	644
Chatswood - Lane Cove	WSM	4
Chatswood - Lane Cove	ZAF	1308
Chatswood - Lane Cove	ZWE	100
Hornsby		4914
Hornsby	AFG	90
Hornsby	AUS	49531
Hornsby	BGD	103
Hornsby	BIH	19
Hornsby	BRA	129
Hornsby	CAN	198
Hornsby	CHL	111
Hornsby	CHN	6699
Hornsby	DEU	343
Hornsby	EGY	83
Hornsby	FJI	172
Hornsby	FRA	136
Hornsby	GBR	3941
Hornsby	GRC	56
Hornsby	HKG	1254
Hornsby	HRV	51
Hornsby	IDN	404
Hornsby	IND	4509
Hornsby	IRL	240
Hornsby	IRN	1368
Hornsby	IRQ	32
Hornsby	ITA	316
Hornsby	JPN	425
Hornsby	KHM	39
Hornsby	KOR	1640
Hornsby	LBN	258
Hornsby	LKA	533
Hornsby	MKD	14
Hornsby	MLT	33
Hornsby	MMR	107
Hornsby	MUS	63
Hornsby	MYS	853
Hornsby	NLD	186
Hornsby	NPL	1553
Hornsby	NZL	1232
Hornsby	PAK	358
Hornsby	PHL	1783
Hornsby	PNG	95
Hornsby	POL	286
Hornsby	SGP	348
Hornsby	THA	412
Hornsby	TUR	62
Hornsby	TWN	328
Hornsby	USA	487
Hornsby	VNM	414
Hornsby	WSM	15
Hornsby	ZAF	1060
Hornsby	ZWE	161
Ku-ring-gai		6364
Ku-ring-gai	AFG	24
Ku-ring-gai	AUS	68791
Ku-ring-gai	BGD	66
Ku-ring-gai	BIH	20
Ku-ring-gai	BRA	186
Ku-ring-gai	CAN	416
Ku-ring-gai	CHL	133
Ku-ring-gai	CHN	12912
Ku-ring-gai	DEU	577
Ku-ring-gai	EGY	148
Ku-ring-gai	FJI	164
Ku-ring-gai	FRA	228
Ku-ring-gai	GBR	6921
Ku-ring-gai	GRC	116
Ku-ring-gai	HKG	3594
Ku-ring-gai	HRV	103
Ku-ring-gai	IDN	626
Ku-ring-gai	IND	2634
Ku-ring-gai	IRL	405
Ku-ring-gai	IRN	1508
Ku-ring-gai	IRQ	40
Ku-ring-gai	ITA	382
Ku-ring-gai	JPN	839
Ku-ring-gai	KHM	33
Ku-ring-gai	KOR	2531
Ku-ring-gai	LBN	161
Ku-ring-gai	LKA	730
Ku-ring-gai	MKD	26
Ku-ring-gai	MLT	30
Ku-ring-gai	MMR	78
Ku-ring-gai	MUS	67
Ku-ring-gai	MYS	1539
Ku-ring-gai	NLD	296
Ku-ring-gai	NPL	119
Ku-ring-gai	NZL	2056
Ku-ring-gai	PAK	185
Ku-ring-gai	PHL	709
Ku-ring-gai	PNG	267
Ku-ring-gai	POL	259
Ku-ring-gai	SGP	905
Ku-ring-gai	THA	357
Ku-ring-gai	TUR	123
Ku-ring-gai	TWN	956
Ku-ring-gai	USA	1152
Ku-ring-gai	VNM	572
Ku-ring-gai	WSM	11
Ku-ring-gai	ZAF	3740
Ku-ring-gai	ZWE	256
North Sydney - Mosman		8056
North Sydney - Mosman	AFG	10
North Sydney - Mosman	AUS	55081
North Sydney - Mosman	BGD	60
North Sydney - Mosman	BIH	44
North Sydney - Mosman	BRA	783
North Sydney - Mosman	CAN	516
North Sydney - Mosman	CHL	167
North Sydney - Mosman	CHN	3002
North Sydney - Mosman	DEU	619
North Sydney - Mosman	EGY	148
North Sydney - Mosman	FJI	192
North Sydney - Mosman	FRA	601
North Sydney - Mosman	GBR	7510
North Sydney - Mosman	GRC	133
North Sydney - Mosman	HKG	1275
North Sydney - Mosman	HRV	139
North Sydney - Mosman	IDN	312
North Sydney - Mosman	IND	1693
North Sydney - Mosman	IRL	611
North Sydney - Mosman	IRN	476
North Sydney - Mosman	IRQ	50
North Sydney - Mosman	ITA	575
North Sydney - Mosman	JPN	931
North Sydney - Mosman	KHM	36
North Sydney - Mosman	KOR	574
North Sydney - Mosman	LBN	86
North Sydney - Mosman	LKA	291
North Sydney - Mosman	MKD	70
North Sydney - Mosman	MLT	39
North Sydney - Mosman	MMR	32
North Sydney - Mosman	MUS	54
North Sydney - Mosman	MYS	763
North Sydney - Mosman	NLD	303
North Sydney - Mosman	NPL	382
North Sydney - Mosman	NZL	2418
North Sydney - Mosman	PAK	96
North Sydney - Mosman	PHL	866
North Sydney - Mosman	PNG	138
North Sydney - Mosman	POL	397
North Sydney - Mosman	SGP	482
North Sydney - Mosman	THA	548
North Sydney - Mosman	TUR	175
North Sydney - Mosman	TWN	325
North Sydney - Mosman	USA	1503
North Sydney - Mosman	VNM	353
North Sydney - Mosman	WSM	9
North Sydney - Mosman	ZAF	1708
North Sydney - Mosman	ZWE	151
Manly		3353
Manly	AFG	8
Manly	AUS	26499
Manly	BGD	9
Manly	BIH	23
Manly	BRA	464
Manly	CAN	325
Manly	CHL	98
Manly	CHN	451
Manly	DEU	406
Manly	EGY	57
Manly	FJI	60
Manly	FRA	396
Manly	GBR	5202
Manly	GRC	97
Manly	HKG	195
Manly	HRV	54
Manly	IDN	56
Manly	IND	160
Manly	IRL	378
Manly	IRN	58
Manly	IRQ	10
Manly	ITA	296
Manly	JPN	157
Manly	KHM	19
Manly	KOR	78
Manly	LBN	31
Manly	LKA	41
Manly	MKD	14
Manly	MLT	12
Manly	MUS	8
Manly	MYS	118
Manly	NLD	249
Manly	NPL	29
Manly	NZL	1163
Manly	PAK	12
Manly	PHL	160
Manly	PNG	61
Manly	POL	98
Manly	SGP	174
Manly	THA	90
Manly	TUR	48
Manly	TWN	54
Manly	USA	926
Manly	VNM	83
Manly	WSM	12
Manly	ZAF	808
Manly	ZWE	87
Pittwater		4016
Pittwater	AFG	4
Pittwater	AUS	46101
Pittwater	BGD	11
Pittwater	BIH	16
Pittwater	BRA	332
Pittwater	CAN	294
Pittwater	CHL	78
Pittwater	CHN	252
Pittwater	DEU	549
Pittwater	EGY	50
Pittwater	FJI	55
Pittwater	FRA	172
Pittwater	GBR	5787
Pittwater	GRC	40
Pittwater	HKG	129
Pittwater	HRV	219
Pittwater	IDN	93
Pittwater	IND	184
Pittwater	IRL	263
Pittwater	IRN	75
Pittwater	IRQ	21
Pittwater	ITA	286
Pittwater	JPN	126
Pittwater	KHM	10
Pittwater	KOR	68
Pittwater	LBN	48
Pittwater	LKA	31
Pittwater	MKD	15
Pittwater	MLT	27
Pittwater	MMR	16
Pittwater	MUS	23
Pittwater	MYS	101
Pittwater	NLD	312
Pittwater	NPL	29
Pittwater	NZL	1207
Pittwater	PAK	7
Pittwater	PHL	230
Pittwater	PNG	57
Pittwater	POL	108
Pittwater	SGP	120
Pittwater	THA	135
Pittwater	TUR	47
Pittwater	TWN	26
Pittwater	USA	673
Pittwater	VNM	98
Pittwater	WSM	10
Pittwater	ZAF	860
Pittwater	ZWE	91
Warringah		10583
Warringah	AFG	44
Warringah	AUS	103276
Warringah	BGD	73
Warringah	BIH	161
Warringah	BRA	2203
Warringah	CAN	770
Warringah	CHL	224
Warringah	CHN	3082
Warringah	DEU	1096
Warringah	EGY	242
Warringah	FJI	210
Warringah	FRA	808
Warringah	GBR	12576
Warringah	GRC	183
Warringah	HKG	746
Warringah	HRV	443
Warringah	IDN	427
Warringah	IND	1588
Warringah	IRL	921
Warringah	IRN	626
Warringah	IRQ	46
Warringah	ITA	1777
Warringah	JPN	629
Warringah	KHM	39
Warringah	KOR	557
Warringah	LBN	205
Warringah	LKA	115
Warringah	MKD	68
Warringah	MLT	68
Warringah	MMR	20
Warringah	MUS	50
Warringah	MYS	463
Warringah	NLD	638
Warringah	NPL	956
Warringah	NZL	3364
Warringah	PAK	89
Warringah	PHL	1439
Warringah	PNG	157
Warringah	POL	395
Warringah	SGP	357
Warringah	THA	575
Warringah	TUR	204
Warringah	TWN	141
Warringah	USA	1361
Warringah	VNM	358
Warringah	WSM	38
Warringah	ZAF	2342
Warringah	ZWE	188
Camden		3481
Camden	AFG	92
Camden	AUS	59319
Camden	BGD	116
Camden	BIH	74
Camden	BRA	39
Camden	CAN	76
Camden	CHL	243
Camden	CHN	364
Camden	DEU	212
Camden	EGY	135
Camden	FJI	391
Camden	FRA	25
Camden	GBR	2625
Camden	GRC	90
Camden	HKG	75
Camden	HRV	161
Camden	IDN	88
Camden	IND	717
Camden	IRL	265
Camden	IRN	81
Camden	IRQ	274
Camden	ITA	359
Camden	JPN	18
Camden	KHM	63
Camden	KOR	48
Camden	LBN	172
Camden	LKA	151
Camden	MKD	57
Camden	MLT	193
Camden	MMR	17
Camden	MUS	96
Camden	MYS	120
Camden	NLD	95
Camden	NPL	85
Camden	NZL	953
Camden	PAK	169
Camden	PHL	568
Camden	PNG	34
Camden	POL	151
Camden	SGP	41
Camden	THA	180
Camden	TUR	56
Camden	TWN	37
Camden	USA	162
Camden	VNM	169
Camden	WSM	139
Camden	ZAF	374
Camden	ZWE	131
Campbelltown (NSW)		16955
Campbelltown (NSW)	AFG	321
Campbelltown (NSW)	AUS	105992
Campbelltown (NSW)	BGD	5509
Campbelltown (NSW)	BIH	244
Campbelltown (NSW)	BRA	82
Campbelltown (NSW)	CAN	128
Campbelltown (NSW)	CHL	825
Campbelltown (NSW)	CHN	2029
Campbelltown (NSW)	DEU	439
Campbelltown (NSW)	EGY	889
Campbelltown (NSW)	FJI	2979
Campbelltown (NSW)	FRA	86
Campbelltown (NSW)	GBR	4301
Campbelltown (NSW)	GRC	342
Campbelltown (NSW)	HKG	335
Campbelltown (NSW)	HRV	420
Campbelltown (NSW)	IDN	856
Campbelltown (NSW)	IND	6856
Campbelltown (NSW)	IRL	285
Campbelltown (NSW)	IRN	295
Campbelltown (NSW)	IRQ	1381
Campbelltown (NSW)	ITA	522
Campbelltown (NSW)	JPN	112
Campbelltown (NSW)	KHM	475
Campbelltown (NSW)	KOR	208
Campbelltown (NSW)	LBN	1452
Campbelltown (NSW)	LKA	687
Campbelltown (NSW)	MKD	259
Campbelltown (NSW)	MLT	231
Campbelltown (NSW)	MMR	129
Campbelltown (NSW)	MUS	428
Campbelltown (NSW)	MYS	479
Campbelltown (NSW)	NLD	202
Campbelltown (NSW)	NPL	3667
Campbelltown (NSW)	NZL	4342
Campbelltown (NSW)	PAK	1750
Campbelltown (NSW)	PHL	5014
Campbelltown (NSW)	PNG	106
Campbelltown (NSW)	POL	475
Campbelltown (NSW)	SGP	173
Campbelltown (NSW)	THA	827
Campbelltown (NSW)	TUR	164
Campbelltown (NSW)	TWN	100
Campbelltown (NSW)	USA	356
Campbelltown (NSW)	VNM	1227
Campbelltown (NSW)	WSM	1863
Campbelltown (NSW)	ZAF	880
Campbelltown (NSW)	ZWE	209
Wollondilly		2989
Wollondilly	AFG	5
Wollondilly	AUS	38351
Wollondilly	BGD	15
Wollondilly	BIH	20
Wollondilly	BRA	3
Wollondilly	CAN	39
Wollondilly	CHL	53
Wollondilly	CHN	119
Wollondilly	DEU	165
Wollondilly	EGY	32
Wollondilly	FJI	43
Wollondilly	FRA	26
Wollondilly	GBR	1810
Wollondilly	GRC	50
Wollondilly	HKG	14
Wollondilly	HRV	75
Wollondilly	IDN	20
Wollondilly	IND	84
Wollondilly	IRL	125
Wollondilly	IRN	15
Wollondilly	IRQ	39
Wollondilly	ITA	173
Wollondilly	JPN	4
Wollondilly	KHM	14
Wollondilly	KOR	4
Wollondilly	LBN	120
Wollondilly	LKA	22
Wollondilly	MKD	30
Wollondilly	MLT	145
Wollondilly	MUS	26
Wollondilly	MYS	26
Wollondilly	NLD	106
Wollondilly	NPL	10
Wollondilly	NZL	441
Wollondilly	PAK	13
Wollondilly	PHL	125
Wollondilly	PNG	24
Wollondilly	POL	35
Wollondilly	SGP	13
Wollondilly	THA	54
Wollondilly	TUR	16
Wollondilly	USA	102
Wollondilly	VNM	43
Wollondilly	WSM	13
Wollondilly	ZAF	134
Wollondilly	ZWE	36
Blue Mountains		4227
Blue Mountains	AFG	9
Blue Mountains	AUS	61793
Blue Mountains	BGD	12
Blue Mountains	BIH	17
Blue Mountains	BRA	58
Blue Mountains	CAN	214
Blue Mountains	CHL	132
Blue Mountains	CHN	263
Blue Mountains	DEU	538
Blue Mountains	EGY	55
Blue Mountains	FJI	79
Blue Mountains	FRA	159
Blue Mountains	GBR	4899
Blue Mountains	GRC	65
Blue Mountains	HKG	93
Blue Mountains	HRV	74
Blue Mountains	IDN	105
Blue Mountains	IND	331
Blue Mountains	IRL	310
Blue Mountains	IRN	35
Blue Mountains	IRQ	27
Blue Mountains	ITA	158
Blue Mountains	JPN	119
Blue Mountains	KHM	40
Blue Mountains	KOR	81
Blue Mountains	LBN	65
Blue Mountains	LKA	74
Blue Mountains	MKD	9
Blue Mountains	MLT	86
Blue Mountains	MMR	16
Blue Mountains	MUS	44
Blue Mountains	MYS	170
Blue Mountains	NLD	330
Blue Mountains	NPL	48
Blue Mountains	NZL	1170
Blue Mountains	PAK	37
Blue Mountains	PHL	355
Blue Mountains	PNG	73
Blue Mountains	POL	202
Blue Mountains	SGP	83
Blue Mountains	THA	167
Blue Mountains	TUR	27
Blue Mountains	TWN	33
Blue Mountains	USA	531
Blue Mountains	VNM	167
Blue Mountains	WSM	12
Blue Mountains	ZAF	342
Blue Mountains	ZWE	32
Blue Mountains - South	AUS	5
Penrith		10959
Penrith	AFG	228
Penrith	AUS	118123
Penrith	BGD	342
Penrith	BIH	97
Penrith	BRA	70
Penrith	CAN	134
Penrith	CHL	173
Penrith	CHN	1181
Penrith	DEU	553
Penrith	EGY	432
Penrith	FJI	786
Penrith	FRA	84
Penrith	GBR	5366
Penrith	GRC	241
Penrith	HKG	125
Penrith	HRV	307
Penrith	IDN	259
Penrith	IND	5250
Penrith	IRL	505
Penrith	IRN	430
Penrith	IRQ	280
Penrith	ITA	548
Penrith	JPN	76
Penrith	KHM	90
Penrith	KOR	407
Penrith	LBN	399
Penrith	LKA	647
Penrith	MKD	72
Penrith	MLT	776
Penrith	MMR	66
Penrith	MUS	163
Penrith	MYS	329
Penrith	NLD	341
Penrith	NPL	691
Penrith	NZL	2478
Penrith	PAK	614
Penrith	PHL	2909
Penrith	PNG	66
Penrith	POL	212
Penrith	SGP	163
Penrith	THA	453
Penrith	TUR	114
Penrith	TWN	89
Penrith	USA	313
Penrith	VNM	279
Penrith	WSM	316
Penrith	ZAF	579
Penrith	ZWE	197
Richmond - Windsor		2615
Richmond - Windsor	AFG	11
Richmond - Windsor	AUS	30328
Richmond - Windsor	BGD	22
Richmond - Windsor	BIH	12
Richmond - Windsor	BRA	19
Richmond - Windsor	CAN	31
Richmond - Windsor	CHL	29
