SA3_NAME16	Age5yr	ChildrenEverBorn	females
Macedon Ranges	65-69	5	13
Macedon Ranges	65-69	6	4
Macedon Ranges	70-74		61
Macedon Ranges	70-74	0	64
Macedon Ranges	70-74	1	69
Macedon Ranges	70-74	2	303
Macedon Ranges	70-74	3	243
Macedon Ranges	70-74	4	103
Macedon Ranges	70-74	5	39
Macedon Ranges	70-74	6	19
Macedon Ranges	75-79		41
Macedon Ranges	75-79	0	31
Macedon Ranges	75-79	1	34
Macedon Ranges	75-79	2	184
Macedon Ranges	75-79	3	145
Macedon Ranges	75-79	4	50
Macedon Ranges	75-79	5	26
Macedon Ranges	75-79	6	18
Macedon Ranges	80-84		19
Macedon Ranges	80-84	0	15
Macedon Ranges	80-84	1	21
Macedon Ranges	80-84	2	70
Macedon Ranges	80-84	3	83
Macedon Ranges	80-84	4	40
Macedon Ranges	80-84	5	26
Macedon Ranges	80-84	6	10
Macedon Ranges	85+		60
Macedon Ranges	85+	0	9
Macedon Ranges	85+	1	18
Macedon Ranges	85+	2	48
Macedon Ranges	85+	3	51
Macedon Ranges	85+	4	39
Macedon Ranges	85+	5	9
Macedon Ranges	85+	6	19
Moreland - North	15-19		153
Moreland - North	15-19	0	1613
Moreland - North	15-19	1	3
Moreland - North	20-24		218
Moreland - North	20-24	0	2127
Moreland - North	20-24	1	80
Moreland - North	20-24	2	32
Moreland - North	20-24	3	10
Moreland - North	25-29		284
Moreland - North	25-29	0	2545
Moreland - North	25-29	1	322
Moreland - North	25-29	2	170
Moreland - North	25-29	3	54
Moreland - North	25-29	4	15
Moreland - North	25-29	5	4
Moreland - North	25-29	6	4
Moreland - North	30-34		254
Moreland - North	30-34	0	2059
Moreland - North	30-34	1	872
Moreland - North	30-34	2	559
Moreland - North	30-34	3	191
Moreland - North	30-34	4	69
Moreland - North	30-34	5	17
Moreland - North	30-34	6	5
Moreland - North	35-39		193
Moreland - North	35-39	0	1037
Moreland - North	35-39	1	835
Moreland - North	35-39	2	1018
Moreland - North	35-39	3	342
Moreland - North	35-39	4	109
Moreland - North	35-39	5	52
Moreland - North	35-39	6	20
Moreland - North	40-44		138
Moreland - North	40-44	0	613
Moreland - North	40-44	1	481
Moreland - North	40-44	2	969
Moreland - North	40-44	3	359
Moreland - North	40-44	4	110
Moreland - North	40-44	5	63
Moreland - North	40-44	6	33
Moreland - North	45-49		140
Moreland - North	45-49	0	558
Moreland - North	45-49	1	381
Moreland - North	45-49	2	866
Moreland - North	45-49	3	332
Moreland - North	45-49	4	114
Moreland - North	45-49	5	47
Moreland - North	45-49	6	40
Moreland - North	50-54		113
Moreland - North	50-54	0	504
Moreland - North	50-54	1	317
Moreland - North	50-54	2	835
Moreland - North	50-54	3	333
Moreland - North	50-54	4	137
Moreland - North	50-54	5	37
Moreland - North	50-54	6	32
Moreland - North	55-59		108
Moreland - North	55-59	0	423
Moreland - North	55-59	1	268
Moreland - North	55-59	2	756
Moreland - North	55-59	3	343
Moreland - North	55-59	4	119
Moreland - North	55-59	5	42
Moreland - North	55-59	6	41
Moreland - North	60-64		89
Moreland - North	60-64	0	305
Moreland - North	60-64	1	207
Moreland - North	60-64	2	583
Moreland - North	60-64	3	355
Moreland - North	60-64	4	126
Moreland - North	60-64	5	38
Moreland - North	60-64	6	27
Moreland - North	65-69		92
Moreland - North	65-69	0	207
Moreland - North	65-69	1	184
Moreland - North	65-69	2	437
Moreland - North	65-69	3	288
Moreland - North	65-69	4	123
Moreland - North	65-69	5	37
Moreland - North	65-69	6	38
Moreland - North	70-74		91
Moreland - North	70-74	0	137
Moreland - North	70-74	1	115
Moreland - North	70-74	2	412
Moreland - North	70-74	3	307
Moreland - North	70-74	4	127
Moreland - North	70-74	5	37
Moreland - North	70-74	6	42
Moreland - North	75-79		88
Moreland - North	75-79	0	89
Moreland - North	75-79	1	90
Moreland - North	75-79	2	353
Moreland - North	75-79	3	273
Moreland - North	75-79	4	121
Moreland - North	75-79	5	46
Moreland - North	75-79	6	32
Moreland - North	80-84		123
Moreland - North	80-84	0	46
Moreland - North	80-84	1	75
Moreland - North	80-84	2	392
Moreland - North	80-84	3	321
Moreland - North	80-84	4	184
Moreland - North	80-84	5	76
Moreland - North	80-84	6	65
Moreland - North	85+		260
Moreland - North	85+	0	87
Moreland - North	85+	1	124
Moreland - North	85+	2	475
Moreland - North	85+	3	411
Moreland - North	85+	4	198
Moreland - North	85+	5	101
Moreland - North	85+	6	100
Sunbury	15-19		95
Sunbury	15-19	0	1174
Sunbury	20-24		75
Sunbury	20-24	0	1136
Sunbury	20-24	1	62
Sunbury	20-24	2	12
Sunbury	25-29		78
Sunbury	25-29	0	1125
Sunbury	25-29	1	260
Sunbury	25-29	2	139
Sunbury	25-29	3	37
Sunbury	25-29	4	4
Sunbury	30-34		96
Sunbury	30-34	0	687
Sunbury	30-34	1	459
Sunbury	30-34	2	446
Sunbury	30-34	3	125
Sunbury	30-34	4	25
Sunbury	30-34	5	5
Sunbury	30-34	6	3
Sunbury	35-39		64
Sunbury	35-39	0	365
Sunbury	35-39	1	317
Sunbury	35-39	2	622
Sunbury	35-39	3	250
Sunbury	35-39	4	43
Sunbury	35-39	5	12
Sunbury	35-39	6	10
Sunbury	40-44		75
Sunbury	40-44	0	225
Sunbury	40-44	1	240
Sunbury	40-44	2	595
Sunbury	40-44	3	250
Sunbury	40-44	4	72
Sunbury	40-44	5	21
Sunbury	40-44	6	13
Sunbury	45-49		73
Sunbury	45-49	0	216
Sunbury	45-49	1	221
Sunbury	45-49	2	574
Sunbury	45-49	3	304
Sunbury	45-49	4	97
Sunbury	45-49	5	36
Sunbury	45-49	6	6
Sunbury	50-54		77
Sunbury	50-54	0	203
Sunbury	50-54	1	191
Sunbury	50-54	2	641
Sunbury	50-54	3	353
Sunbury	50-54	4	97
Sunbury	50-54	5	29
Sunbury	50-54	6	8
Sunbury	55-59		51
Sunbury	55-59	0	158
Sunbury	55-59	1	182
Sunbury	55-59	2	603
Sunbury	55-59	3	372
Sunbury	55-59	4	120
Sunbury	55-59	5	21
Sunbury	55-59	6	15
Sunbury	60-64		60
Sunbury	60-64	0	137
Sunbury	60-64	1	138
Sunbury	60-64	2	533
Sunbury	60-64	3	334
Sunbury	60-64	4	134
Sunbury	60-64	5	27
Sunbury	60-64	6	18
Sunbury	65-69		38
Sunbury	65-69	0	105
Sunbury	65-69	1	114
Sunbury	65-69	2	441
Sunbury	65-69	3	292
Sunbury	65-69	4	114
Sunbury	65-69	5	37
Sunbury	65-69	6	18
Sunbury	70-74		51
Sunbury	70-74	0	52
Sunbury	70-74	1	83
Sunbury	70-74	2	349
Sunbury	70-74	3	252
Sunbury	70-74	4	119
Sunbury	70-74	5	26
Sunbury	70-74	6	11
Sunbury	75-79		40
Sunbury	75-79	0	42
Sunbury	75-79	1	45
Sunbury	75-79	2	203
Sunbury	75-79	3	147
Sunbury	75-79	4	85
Sunbury	75-79	5	25
Sunbury	75-79	6	16
Sunbury	80-84		37
Sunbury	80-84	0	25
Sunbury	80-84	1	22
Sunbury	80-84	2	85
Sunbury	80-84	3	107
Sunbury	80-84	4	70
Sunbury	80-84	5	21
Sunbury	80-84	6	21
Sunbury	85+		43
Sunbury	85+	0	21
Sunbury	85+	1	36
Sunbury	85+	2	108
Sunbury	85+	3	106
Sunbury	85+	4	61
Sunbury	85+	5	31
Sunbury	85+	6	25
Tullamarine - Broadmeadows	15-19		656
Tullamarine - Broadmeadows	15-19	0	5532
Tullamarine - Broadmeadows	15-19	1	19
Tullamarine - Broadmeadows	15-19	2	4
Tullamarine - Broadmeadows	15-19	6	3
Tullamarine - Broadmeadows	20-24		551
Tullamarine - Broadmeadows	20-24	0	5755
Tullamarine - Broadmeadows	20-24	1	327
Tullamarine - Broadmeadows	20-24	2	138
Tullamarine - Broadmeadows	20-24	3	26
Tullamarine - Broadmeadows	25-29		586
Tullamarine - Broadmeadows	25-29	0	4650
Tullamarine - Broadmeadows	25-29	1	1415
Tullamarine - Broadmeadows	25-29	2	900
Tullamarine - Broadmeadows	25-29	3	308
Tullamarine - Broadmeadows	25-29	4	71
Tullamarine - Broadmeadows	25-29	5	18
Tullamarine - Broadmeadows	25-29	6	11
Tullamarine - Broadmeadows	30-34		564
Tullamarine - Broadmeadows	30-34	0	2749
Tullamarine - Broadmeadows	30-34	1	2241
Tullamarine - Broadmeadows	30-34	2	2522
Tullamarine - Broadmeadows	30-34	3	950
Tullamarine - Broadmeadows	30-34	4	305
Tullamarine - Broadmeadows	30-34	5	77
Tullamarine - Broadmeadows	30-34	6	38
Tullamarine - Broadmeadows	35-39		515
Tullamarine - Broadmeadows	35-39	0	1462
Tullamarine - Broadmeadows	35-39	1	1643
Tullamarine - Broadmeadows	35-39	2	3078
Tullamarine - Broadmeadows	35-39	3	1297
Tullamarine - Broadmeadows	35-39	4	549
Tullamarine - Broadmeadows	35-39	5	176
Tullamarine - Broadmeadows	35-39	6	114
Tullamarine - Broadmeadows	40-44		415
Tullamarine - Broadmeadows	40-44	0	902
Tullamarine - Broadmeadows	40-44	1	920
Tullamarine - Broadmeadows	40-44	2	2387
Tullamarine - Broadmeadows	40-44	3	1266
Tullamarine - Broadmeadows	40-44	4	607
Tullamarine - Broadmeadows	40-44	5	242
Tullamarine - Broadmeadows	40-44	6	144
Tullamarine - Broadmeadows	45-49		311
Tullamarine - Broadmeadows	45-49	0	730
Tullamarine - Broadmeadows	45-49	1	676
Tullamarine - Broadmeadows	45-49	2	1930
Tullamarine - Broadmeadows	45-49	3	1215
Tullamarine - Broadmeadows	45-49	4	561
Tullamarine - Broadmeadows	45-49	5	220
Tullamarine - Broadmeadows	45-49	6	193
Tullamarine - Broadmeadows	50-54		355
Tullamarine - Broadmeadows	50-54	0	657
Tullamarine - Broadmeadows	50-54	1	603
Tullamarine - Broadmeadows	50-54	2	2040
Tullamarine - Broadmeadows	50-54	3	1316
Tullamarine - Broadmeadows	50-54	4	619
Tullamarine - Broadmeadows	50-54	5	236
Tullamarine - Broadmeadows	50-54	6	191
Tullamarine - Broadmeadows	55-59		299
Tullamarine - Broadmeadows	55-59	0	512
Tullamarine - Broadmeadows	55-59	1	546
Tullamarine - Broadmeadows	55-59	2	1757
Tullamarine - Broadmeadows	55-59	3	1260
Tullamarine - Broadmeadows	55-59	4	595
Tullamarine - Broadmeadows	55-59	5	232
Tullamarine - Broadmeadows	55-59	6	209
Tullamarine - Broadmeadows	60-64		258
Tullamarine - Broadmeadows	60-64	0	384
Tullamarine - Broadmeadows	60-64	1	379
Tullamarine - Broadmeadows	60-64	2	1510
Tullamarine - Broadmeadows	60-64	3	1061
Tullamarine - Broadmeadows	60-64	4	456
Tullamarine - Broadmeadows	60-64	5	191
Tullamarine - Broadmeadows	60-64	6	226
Tullamarine - Broadmeadows	65-69		188
Tullamarine - Broadmeadows	65-69	0	237
Tullamarine - Broadmeadows	65-69	1	302
Tullamarine - Broadmeadows	65-69	2	1175
Tullamarine - Broadmeadows	65-69	3	864
Tullamarine - Broadmeadows	65-69	4	410
Tullamarine - Broadmeadows	65-69	5	170
Tullamarine - Broadmeadows	65-69	6	209
Tullamarine - Broadmeadows	70-74		187
Tullamarine - Broadmeadows	70-74	0	183
Tullamarine - Broadmeadows	70-74	1	202
Tullamarine - Broadmeadows	70-74	2	980
Tullamarine - Broadmeadows	70-74	3	779
Tullamarine - Broadmeadows	70-74	4	343
Tullamarine - Broadmeadows	70-74	5	154
Tullamarine - Broadmeadows	70-74	6	191
Tullamarine - Broadmeadows	75-79		152
Tullamarine - Broadmeadows	75-79	0	104
Tullamarine - Broadmeadows	75-79	1	127
Tullamarine - Broadmeadows	75-79	2	572
Tullamarine - Broadmeadows	75-79	3	469
Tullamarine - Broadmeadows	75-79	4	273
Tullamarine - Broadmeadows	75-79	5	116
Tullamarine - Broadmeadows	75-79	6	164
Tullamarine - Broadmeadows	80-84		116
Tullamarine - Broadmeadows	80-84	0	43
Tullamarine - Broadmeadows	80-84	1	72
Tullamarine - Broadmeadows	80-84	2	279
Tullamarine - Broadmeadows	80-84	3	299
Tullamarine - Broadmeadows	80-84	4	176
Tullamarine - Broadmeadows	80-84	5	103
Tullamarine - Broadmeadows	80-84	6	154
Tullamarine - Broadmeadows	85+		117
Tullamarine - Broadmeadows	85+	0	36
Tullamarine - Broadmeadows	85+	1	64
Tullamarine - Broadmeadows	85+	2	223
Tullamarine - Broadmeadows	85+	3	197
Tullamarine - Broadmeadows	85+	4	148
Tullamarine - Broadmeadows	85+	5	90
Tullamarine - Broadmeadows	85+	6	194
Knox	15-19		302
Knox	15-19	0	4167
Knox	15-19	1	5
Knox	20-24		314
Knox	20-24	0	4184
Knox	20-24	1	108
Knox	20-24	2	18
Knox	25-29		252
Knox	25-29	0	3659
Knox	25-29	1	494
Knox	25-29	2	221
Knox	25-29	3	52
Knox	25-29	4	14
Knox	30-34		226
Knox	30-34	0	2451
Knox	30-34	1	1364
Knox	30-34	2	1138
Knox	30-34	3	248
Knox	30-34	4	48
Knox	30-34	5	10
Knox	30-34	6	12
Knox	35-39		205
Knox	35-39	0	1314
Knox	35-39	1	1299
Knox	35-39	2	2272
Knox	35-39	3	626
Knox	35-39	4	110
Knox	35-39	5	31
Knox	35-39	6	20
Knox	40-44		161
Knox	40-44	0	873
Knox	40-44	1	978
Knox	40-44	2	2409
Knox	40-44	3	859
Knox	40-44	4	195
Knox	40-44	5	38
Knox	40-44	6	18
Knox	45-49		153
Knox	45-49	0	784
Knox	45-49	1	928
Knox	45-49	2	2340
Knox	45-49	3	968
Knox	45-49	4	258
Knox	45-49	5	67
Knox	45-49	6	28
Knox	50-54		131
Knox	50-54	0	674
Knox	50-54	1	927
Knox	50-54	2	2436
Knox	50-54	3	1093
Knox	50-54	4	302
Knox	50-54	5	71
Knox	50-54	6	38
Knox	55-59		160
Knox	55-59	0	585
Knox	55-59	1	809
Knox	55-59	2	2289
Knox	55-59	3	1207
Knox	55-59	4	358
Knox	55-59	5	79
Knox	55-59	6	34
Knox	60-64		135
Knox	60-64	0	468
Knox	60-64	1	722
Knox	60-64	2	2183
Knox	60-64	3	1190
Knox	60-64	4	371
Knox	60-64	5	61
Knox	60-64	6	44
Knox	65-69		139
Knox	65-69	0	401
Knox	65-69	1	601
Knox	65-69	2	1913
Knox	65-69	3	1047
Knox	65-69	4	362
Knox	65-69	5	91
Knox	65-69	6	38
Knox	70-74		160
Knox	70-74	0	254
Knox	70-74	1	411
Knox	70-74	2	1584
Knox	70-74	3	981
Knox	70-74	4	370
Knox	70-74	5	93
Knox	70-74	6	46
Knox	75-79		182
Knox	75-79	0	165
Knox	75-79	1	219
Knox	75-79	2	1050
Knox	75-79	3	704
Knox	75-79	4	334
Knox	75-79	5	93
Knox	75-79	6	51
Knox	80-84		211
Knox	80-84	0	117
Knox	80-84	1	132
Knox	80-84	2	631
Knox	80-84	3	484
Knox	80-84	4	296
Knox	80-84	5	109
Knox	80-84	6	74
Knox	85+		338
Knox	85+	0	123
Knox	85+	1	167
Knox	85+	2	512
Knox	85+	3	493
Knox	85+	4	300
Knox	85+	5	124
Knox	85+	6	141
Manningham - East	15-19		53
Manningham - East	15-19	0	918
Manningham - East	20-24		54
Manningham - East	20-24	0	783
Manningham - East	25-29		20
Manningham - East	25-29	0	362
Manningham - East	25-29	1	26
Manningham - East	25-29	2	19
Manningham - East	25-29	3	8
Manningham - East	30-34		25
Manningham - East	30-34	0	240
Manningham - East	30-34	1	125
Manningham - East	30-34	2	100
Manningham - East	30-34	3	32
Manningham - East	30-34	4	4
Manningham - East	35-39		23
Manningham - East	35-39	0	121
Manningham - East	35-39	1	118
Manningham - East	35-39	2	281
Manningham - East	35-39	3	108
Manningham - East	35-39	4	12
Manningham - East	40-44		26
Manningham - East	40-44	0	109
Manningham - East	40-44	1	100
Manningham - East	40-44	2	381
Manningham - East	40-44	3	169
Manningham - East	40-44	4	38
Manningham - East	40-44	5	8
Manningham - East	40-44	6	3
Manningham - East	45-49		28
Manningham - East	45-49	0	102
Manningham - East	45-49	1	133
Manningham - East	45-49	2	472
Manningham - East	45-49	3	266
Manningham - East	45-49	4	51
Manningham - East	45-49	5	10
Manningham - East	45-49	6	5
Manningham - East	50-54		21
Manningham - East	50-54	0	106
Manningham - East	50-54	1	144
Manningham - East	50-54	2	540
Manningham - East	50-54	3	260
Manningham - East	50-54	4	69
Manningham - East	50-54	5	17
Manningham - East	50-54	6	6
Manningham - East	55-59		25
Manningham - East	55-59	0	93
Manningham - East	55-59	1	115
Manningham - East	55-59	2	410
Manningham - East	55-59	3	261
Manningham - East	55-59	4	64
Manningham - East	55-59	5	10
Manningham - East	55-59	6	8
Manningham - East	60-64		27
Manningham - East	60-64	0	84
Manningham - East	60-64	1	139
Manningham - East	60-64	2	363
Manningham - East	60-64	3	248
Manningham - East	60-64	4	48
Manningham - East	60-64	5	23
Manningham - East	60-64	6	6
Manningham - East	65-69		29
Manningham - East	65-69	0	66
Manningham - East	65-69	1	77
Manningham - East	65-69	2	305
Manningham - East	65-69	3	203
Manningham - East	65-69	4	58
Manningham - East	65-69	5	11
Manningham - East	65-69	6	5
Manningham - East	70-74		23
Manningham - East	70-74	0	59
Manningham - East	70-74	1	65
Manningham - East	70-74	2	281
Manningham - East	70-74	3	224
Manningham - East	70-74	4	59
Manningham - East	70-74	5	14
Manningham - East	70-74	6	4
Manningham - East	75-79		32
Manningham - East	75-79	0	20
Manningham - East	75-79	1	34
Manningham - East	75-79	2	198
Manningham - East	75-79	3	155
Manningham - East	75-79	4	68
Manningham - East	75-79	5	24
Manningham - East	75-79	6	11
Manningham - East	80-84		39
Manningham - East	80-84	0	12
Manningham - East	80-84	1	32
Manningham - East	80-84	2	121
Manningham - East	80-84	3	115
Manningham - East	80-84	4	56
Manningham - East	80-84	5	19
Manningham - East	80-84	6	11
Manningham - East	85+		56
Manningham - East	85+	0	23
Manningham - East	85+	1	38
Manningham - East	85+	2	119
Manningham - East	85+	3	92
Manningham - East	85+	4	66
Manningham - East	85+	5	27
Manningham - East	85+	6	22
Maroondah	15-19		155
Maroondah	15-19	0	2897
Maroondah	15-19	1	5
Maroondah	20-24		157
Maroondah	20-24	0	2824
Maroondah	20-24	1	72
Maroondah	20-24	2	28
Maroondah	20-24	3	3
Maroondah	25-29		200
Maroondah	25-29	0	2711
Maroondah	25-29	1	368
Maroondah	25-29	2	172
Maroondah	25-29	3	47
Maroondah	25-29	4	9
Maroondah	30-34		160
Maroondah	30-34	0	1930
Maroondah	30-34	1	1052
Maroondah	30-34	2	810
Maroondah	30-34	3	216
Maroondah	30-34	4	45
Maroondah	30-34	5	10
Maroondah	30-34	6	4
Maroondah	35-39		160
Maroondah	35-39	0	1123
Maroondah	35-39	1	1001
Maroondah	35-39	2	1718
Maroondah	35-39	3	524
Maroondah	35-39	4	102
Maroondah	35-39	5	27
Maroondah	35-39	6	10
Maroondah	40-44		128
Maroondah	40-44	0	696
Maroondah	40-44	1	691
Maroondah	40-44	2	1658
Maroondah	40-44	3	621
Maroondah	40-44	4	149
Maroondah	40-44	5	28
Maroondah	40-44	6	20
Maroondah	45-49		112
Maroondah	45-49	0	664
Maroondah	45-49	1	690
Maroondah	45-49	2	1619
Maroondah	45-49	3	718
Maroondah	45-49	4	149
Maroondah	45-49	5	55
Maroondah	45-49	6	30
Maroondah	50-54		119
Maroondah	50-54	0	606
Maroondah	50-54	1	561
Maroondah	50-54	2	1542
Maroondah	50-54	3	792
Maroondah	50-54	4	211
Maroondah	50-54	5	35
Maroondah	50-54	6	27
Maroondah	55-59		103
Maroondah	55-59	0	497
Maroondah	55-59	1	502
Maroondah	55-59	2	1520
Maroondah	55-59	3	808
Maroondah	55-59	4	219
Maroondah	55-59	5	52
Maroondah	55-59	6	33
Maroondah	60-64		104
Maroondah	60-64	0	420
Maroondah	60-64	1	437
Maroondah	60-64	2	1253
Maroondah	60-64	3	813
Maroondah	60-64	4	260
Maroondah	60-64	5	50
Maroondah	60-64	6	39
Maroondah	65-69		98
Maroondah	65-69	0	316
Maroondah	65-69	1	385
Maroondah	65-69	2	1094
Maroondah	65-69	3	745
Maroondah	65-69	4	272
Maroondah	65-69	5	60
Maroondah	65-69	6	19
Maroondah	70-74		133
Maroondah	70-74	0	221
Maroondah	70-74	1	323
Maroondah	70-74	2	1123
Maroondah	70-74	3	707
Maroondah	70-74	4	257
Maroondah	70-74	5	78
Maroondah	70-74	6	37
Maroondah	75-79		113
Maroondah	75-79	0	145
Maroondah	75-79	1	166
Maroondah	75-79	2	823
Maroondah	75-79	3	557
Maroondah	75-79	4	254
Maroondah	75-79	5	60
Maroondah	75-79	6	45
Maroondah	80-84		147
Maroondah	80-84	0	93
Maroondah	80-84	1	90
Maroondah	80-84	2	427
Maroondah	80-84	3	397
Maroondah	80-84	4	220
Maroondah	80-84	5	93
Maroondah	80-84	6	57
Maroondah	85+		265
Maroondah	85+	0	90
Maroondah	85+	1	133
Maroondah	85+	2	442
Maroondah	85+	3	417
Maroondah	85+	4	262
Maroondah	85+	5	130
Maroondah	85+	6	84
Whitehorse - East	15-19		74
Whitehorse - East	15-19	0	1611
Whitehorse - East	20-24		95
Whitehorse - East	20-24	0	1567
Whitehorse - East	20-24	1	22
Whitehorse - East	20-24	2	3
Whitehorse - East	25-29		99
Whitehorse - East	25-29	0	1381
Whitehorse - East	25-29	1	116
Whitehorse - East	25-29	2	49
Whitehorse - East	25-29	3	8
Whitehorse - East	30-34		74
Whitehorse - East	30-34	0	1005
Whitehorse - East	30-34	1	513
Whitehorse - East	30-34	2	403
Whitehorse - East	30-34	3	48
Whitehorse - East	30-34	4	3
Whitehorse - East	30-34	5	4
Whitehorse - East	35-39		91
Whitehorse - East	35-39	0	561
Whitehorse - East	35-39	1	637
Whitehorse - East	35-39	2	972
Whitehorse - East	35-39	3	194
Whitehorse - East	35-39	4	37
Whitehorse - East	35-39	5	7
Whitehorse - East	35-39	6	3
Whitehorse - East	40-44		62
Whitehorse - East	40-44	0	349
Whitehorse - East	40-44	1	493
Whitehorse - East	40-44	2	1063
Whitehorse - East	40-44	3	288
Whitehorse - East	40-44	4	54
Whitehorse - East	40-44	5	15
Whitehorse - East	40-44	6	4
Whitehorse - East	45-49		68
Whitehorse - East	45-49	0	400
Whitehorse - East	45-49	1	384
Whitehorse - East	45-49	2	999
Whitehorse - East	45-49	3	343
Whitehorse - East	45-49	4	74
Whitehorse - East	45-49	5	19
Whitehorse - East	45-49	6	10
Whitehorse - East	50-54		57
Whitehorse - East	50-54	0	353
Whitehorse - East	50-54	1	350
Whitehorse - East	50-54	2	922
Whitehorse - East	50-54	3	378
Whitehorse - East	50-54	4	80
Whitehorse - East	50-54	5	10
Whitehorse - East	50-54	6	11
Whitehorse - East	55-59		60
Whitehorse - East	55-59	0	298
Whitehorse - East	55-59	1	372
Whitehorse - East	55-59	2	735
Whitehorse - East	55-59	3	325
Whitehorse - East	55-59	4	88
Whitehorse - East	55-59	5	12
Whitehorse - East	55-59	6	5
Whitehorse - East	60-64		54
Whitehorse - East	60-64	0	294
Whitehorse - East	60-64	1	350
Whitehorse - East	60-64	2	632
Whitehorse - East	60-64	3	309
Whitehorse - East	60-64	4	101
Whitehorse - East	60-64	5	21
Whitehorse - East	60-64	6	11
Whitehorse - East	65-69		58
Whitehorse - East	65-69	0	219
Whitehorse - East	65-69	1	354
Whitehorse - East	65-69	2	644
Whitehorse - East	65-69	3	336
Whitehorse - East	65-69	4	112
Whitehorse - East	65-69	5	28
Whitehorse - East	65-69	6	13
Whitehorse - East	70-74		69
Whitehorse - East	70-74	0	153
Whitehorse - East	70-74	1	190
Whitehorse - East	70-74	2	655
Whitehorse - East	70-74	3	370
Whitehorse - East	70-74	4	127
Whitehorse - East	70-74	5	21
Whitehorse - East	70-74	6	12
Whitehorse - East	75-79		89
Whitehorse - East	75-79	0	117
Whitehorse - East	75-79	1	112
Whitehorse - East	75-79	2	521
Whitehorse - East	75-79	3	366
Whitehorse - East	75-79	4	142
Whitehorse - East	75-79	5	43
Whitehorse - East	75-79	6	19
Whitehorse - East	80-84		106
Whitehorse - East	80-84	0	71
Whitehorse - East	80-84	1	71
Whitehorse - East	80-84	2	362
Whitehorse - East	80-84	3	291
Whitehorse - East	80-84	4	124
Whitehorse - East	80-84	5	46
Whitehorse - East	80-84	6	30
Whitehorse - East	85+		225
Whitehorse - East	85+	0	92
Whitehorse - East	85+	1	82
Whitehorse - East	85+	2	313
Whitehorse - East	85+	3	242
Whitehorse - East	85+	4	131
Whitehorse - East	85+	5	60
Whitehorse - East	85+	6	81
Yarra Ranges	15-19		322
Yarra Ranges	15-19	0	4147
Yarra Ranges	15-19	1	15
Yarra Ranges	20-24		250
Yarra Ranges	20-24	0	3734
Yarra Ranges	20-24	1	128
Yarra Ranges	20-24	2	54
Yarra Ranges	25-29		224
Yarra Ranges	25-29	0	3041
Yarra Ranges	25-29	1	666
Yarra Ranges	25-29	2	363
Yarra Ranges	25-29	3	88
Yarra Ranges	25-29	4	16
Yarra Ranges	25-29	6	4
Yarra Ranges	30-34		232
Yarra Ranges	30-34	0	1954
Yarra Ranges	30-34	1	1225
Yarra Ranges	30-34	2	1286
Yarra Ranges	30-34	3	448
Yarra Ranges	30-34	4	87
Yarra Ranges	30-34	5	9
Yarra Ranges	30-34	6	6
Yarra Ranges	35-39		204
Yarra Ranges	35-39	0	1075
Yarra Ranges	35-39	1	968
Yarra Ranges	35-39	2	2101
Yarra Ranges	35-39	3	833
Yarra Ranges	35-39	4	220
Yarra Ranges	35-39	5	48
Yarra Ranges	35-39	6	14
Yarra Ranges	40-44		187
Yarra Ranges	40-44	0	760
Yarra Ranges	40-44	1	715
Yarra Ranges	40-44	2	2027
Yarra Ranges	40-44	3	948
Yarra Ranges	40-44	4	270
Yarra Ranges	40-44	5	59
Yarra Ranges	40-44	6	37
Yarra Ranges	45-49		216
Yarra Ranges	45-49	0	708
Yarra Ranges	45-49	1	777
Yarra Ranges	45-49	2	2161
Yarra Ranges	45-49	3	1091
Yarra Ranges	45-49	4	359
Yarra Ranges	45-49	5	75
Yarra Ranges	45-49	6	43
Yarra Ranges	50-54		218
Yarra Ranges	50-54	0	757
Yarra Ranges	50-54	1	657
Yarra Ranges	50-54	2	2163
Yarra Ranges	50-54	3	1224
Yarra Ranges	50-54	4	349
Yarra Ranges	50-54	5	76
Yarra Ranges	50-54	6	51
Yarra Ranges	55-59		204
Yarra Ranges	55-59	0	648
Yarra Ranges	55-59	1	581
Yarra Ranges	55-59	2	2021
Yarra Ranges	55-59	3	1274
Yarra Ranges	55-59	4	435
Yarra Ranges	55-59	5	106
Yarra Ranges	55-59	6	49
Yarra Ranges	60-64		198
Yarra Ranges	60-64	0	549
Yarra Ranges	60-64	1	506
Yarra Ranges	60-64	2	1871
Yarra Ranges	60-64	3	1282
Yarra Ranges	60-64	4	498
Yarra Ranges	60-64	5	118
Yarra Ranges	60-64	6	51
Yarra Ranges	65-69		193
Yarra Ranges	65-69	0	416
Yarra Ranges	65-69	1	430
Yarra Ranges	65-69	2	1661
Yarra Ranges	65-69	3	1173
Yarra Ranges	65-69	4	443
Yarra Ranges	65-69	5	134
Yarra Ranges	65-69	6	50
Yarra Ranges	70-74		172
Yarra Ranges	70-74	0	324
Yarra Ranges	70-74	1	333
Yarra Ranges	70-74	2	1543
Yarra Ranges	70-74	3	1088
Yarra Ranges	70-74	4	419
Yarra Ranges	70-74	5	115
Yarra Ranges	70-74	6	50
Yarra Ranges	75-79		148
Yarra Ranges	75-79	0	187
Yarra Ranges	75-79	1	205
Yarra Ranges	75-79	2	911
Yarra Ranges	75-79	3	790
Yarra Ranges	75-79	4	326
Yarra Ranges	75-79	5	91
Yarra Ranges	75-79	6	60
Yarra Ranges	80-84		113
Yarra Ranges	80-84	0	114
