SA3_NAME21	FamilyHousehold	UsualResidents.min	occupied_private_dwellings
Sherwood - Indooroopilly	1	5	1050
Sherwood - Indooroopilly	1	6	313
The Gap - Enoggera	0	1	4077
The Gap - Enoggera	0	2	431
The Gap - Enoggera	0	3	97
The Gap - Enoggera	0	4	32
The Gap - Enoggera	0	5	8
The Gap - Enoggera	0	6	4
The Gap - Enoggera	1	2	5830
The Gap - Enoggera	1	3	3222
The Gap - Enoggera	1	4	3872
The Gap - Enoggera	1	5	1376
The Gap - Enoggera	1	6	416
Brisbane Inner	0	1	15707
Brisbane Inner	0	2	3318
Brisbane Inner	0	3	885
Brisbane Inner	0	4	299
Brisbane Inner	0	5	94
Brisbane Inner	0	6	36
Brisbane Inner	1	2	12028
Brisbane Inner	1	3	3716
Brisbane Inner	1	4	2240
Brisbane Inner	1	5	643
Brisbane Inner	1	6	214
Brisbane Inner - East	0	1	4447
Brisbane Inner - East	0	2	819
Brisbane Inner - East	0	3	305
Brisbane Inner - East	0	4	105
Brisbane Inner - East	0	5	28
Brisbane Inner - East	0	6	20
Brisbane Inner - East	1	2	5188
Brisbane Inner - East	1	3	2633
Brisbane Inner - East	1	4	2612
Brisbane Inner - East	1	5	870
Brisbane Inner - East	1	6	230
Brisbane Inner - North	0	1	14716
Brisbane Inner - North	0	2	2777
Brisbane Inner - North	0	3	705
Brisbane Inner - North	0	4	198
Brisbane Inner - North	0	5	73
Brisbane Inner - North	0	6	22
Brisbane Inner - North	1	2	12845
Brisbane Inner - North	1	3	4925
Brisbane Inner - North	1	4	4485
Brisbane Inner - North	1	5	1625
Brisbane Inner - North	1	6	453
Brisbane Inner - West	0	1	6279
Brisbane Inner - West	0	2	1299
Brisbane Inner - West	0	3	586
Brisbane Inner - West	0	4	264
Brisbane Inner - West	0	5	81
Brisbane Inner - West	0	6	17
Brisbane Inner - West	1	2	6519
Brisbane Inner - West	1	3	3135
Brisbane Inner - West	1	4	3390
Brisbane Inner - West	1	5	1362
Brisbane Inner - West	1	6	342
Cairns - North	0	1	4743
Cairns - North	0	2	675
Cairns - North	0	3	111
Cairns - North	0	4	37
Cairns - North	0	5	7
Cairns - North	0	6	6
Cairns - North	1	2	7180
Cairns - North	1	3	3406
Cairns - North	1	4	3344
Cairns - North	1	5	1147
Cairns - North	1	6	525
Cairns - South	0	1	11197
Cairns - South	0	2	1435
Cairns - South	0	3	271
Cairns - South	0	4	69
Cairns - South	0	5	25
Cairns - South	0	6	13
Cairns - South	1	2	11258
Cairns - South	1	3	5497
Cairns - South	1	4	4671
Cairns - South	1	5	1990
Cairns - South	1	6	1360
Innisfail - Cassowary Coast	0	1	3640
Innisfail - Cassowary Coast	0	2	353
Innisfail - Cassowary Coast	0	3	50
Innisfail - Cassowary Coast	0	4	19
Innisfail - Cassowary Coast	0	5	14
Innisfail - Cassowary Coast	0	6	3
Innisfail - Cassowary Coast	1	2	4515
Innisfail - Cassowary Coast	1	3	1610
Innisfail - Cassowary Coast	1	4	1370
Innisfail - Cassowary Coast	1	5	656
Innisfail - Cassowary Coast	1	6	586
Port Douglas - Daintree	0	1	1332
Port Douglas - Daintree	0	2	180
Port Douglas - Daintree	0	3	29
Port Douglas - Daintree	0	4	9
Port Douglas - Daintree	0	5	5
Port Douglas - Daintree	1	2	1697
Port Douglas - Daintree	1	3	513
Port Douglas - Daintree	1	4	464
Port Douglas - Daintree	1	5	202
Port Douglas - Daintree	1	6	94
Tablelands (East) - Kuranda	0	1	4513
Tablelands (East) - Kuranda	0	2	439
Tablelands (East) - Kuranda	0	3	67
Tablelands (East) - Kuranda	0	4	33
Tablelands (East) - Kuranda	0	5	15
Tablelands (East) - Kuranda	0	6	3
Tablelands (East) - Kuranda	1	2	5879
Tablelands (East) - Kuranda	1	3	1986
Tablelands (East) - Kuranda	1	4	1670
Tablelands (East) - Kuranda	1	5	835
Tablelands (East) - Kuranda	1	6	575
Darling Downs (West) - Maranoa	0	1	4560
Darling Downs (West) - Maranoa	0	2	385
Darling Downs (West) - Maranoa	0	3	84
Darling Downs (West) - Maranoa	0	4	20
Darling Downs (West) - Maranoa	0	5	4
Darling Downs (West) - Maranoa	0	6	4
Darling Downs (West) - Maranoa	1	2	5129
Darling Downs (West) - Maranoa	1	3	1996
Darling Downs (West) - Maranoa	1	4	1949
Darling Downs (West) - Maranoa	1	5	1048
Darling Downs (West) - Maranoa	1	6	577
Darling Downs - East	0	1	3919
Darling Downs - East	0	2	340
Darling Downs - East	0	3	50
Darling Downs - East	0	4	8
Darling Downs - East	0	5	5
Darling Downs - East	0	6	4
Darling Downs - East	1	2	5485
Darling Downs - East	1	3	2027
Darling Downs - East	1	4	1872
Darling Downs - East	1	5	1006
Darling Downs - East	1	6	629
Granite Belt	0	1	4582
Granite Belt	0	2	313
Granite Belt	0	3	37
Granite Belt	0	4	12
Granite Belt	0	5	7
Granite Belt	0	6	9
Granite Belt	1	2	6046
Granite Belt	1	3	1938
Granite Belt	1	4	1639
Granite Belt	1	5	879
Granite Belt	1	6	498
Central Highlands (Qld)	0	1	2451
Central Highlands (Qld)	0	2	227
Central Highlands (Qld)	0	3	43
Central Highlands (Qld)	0	4	8
Central Highlands (Qld)	0	5	3
Central Highlands (Qld)	1	2	2880
Central Highlands (Qld)	1	3	1310
Central Highlands (Qld)	1	4	1434
Central Highlands (Qld)	1	5	786
Central Highlands (Qld)	1	6	421
Rockhampton	0	1	11492
Rockhampton	0	2	1113
Rockhampton	0	3	180
Rockhampton	0	4	44
Rockhampton	0	5	10
Rockhampton	0	6	5
Rockhampton	1	2	14371
Rockhampton	1	3	6188
Rockhampton	1	4	6119
Rockhampton	1	5	2697
Rockhampton	1	6	1474
Biloela	0	1	1342
Biloela	0	2	113
Biloela	0	3	12
Biloela	1	2	1667
Biloela	1	3	644
Biloela	1	4	691
Biloela	1	5	358
Biloela	1	6	170
Gladstone	0	1	5923
Gladstone	0	2	626
Gladstone	0	3	83
Gladstone	0	4	16
Gladstone	0	5	5
Gladstone	1	2	7628
Gladstone	1	3	3335
Gladstone	1	4	3365
Gladstone	1	5	1444
Gladstone	1	6	760
Broadbeach - Burleigh	0	1	7433
Broadbeach - Burleigh	0	2	1443
Broadbeach - Burleigh	0	3	381
Broadbeach - Burleigh	0	4	138
Broadbeach - Burleigh	0	5	27
Broadbeach - Burleigh	0	6	23
Broadbeach - Burleigh	1	2	8840
Broadbeach - Burleigh	1	3	3496
Broadbeach - Burleigh	1	4	3283
Broadbeach - Burleigh	1	5	1063
Broadbeach - Burleigh	1	6	337
Coolangatta	0	1	6133
Coolangatta	0	2	940
Coolangatta	0	3	224
Coolangatta	0	4	66
Coolangatta	0	5	16
Coolangatta	0	6	5
Coolangatta	1	2	7125
Coolangatta	1	3	3213
Coolangatta	1	4	3090
Coolangatta	1	5	1072
Coolangatta	1	6	439
Gold Coast - North	0	1	9049
Gold Coast - North	0	2	1107
Gold Coast - North	0	3	191
Gold Coast - North	0	4	60
Gold Coast - North	0	5	16
Gold Coast - North	0	6	7
Gold Coast - North	1	2	10383
Gold Coast - North	1	3	3874
Gold Coast - North	1	4	2889
Gold Coast - North	1	5	978
Gold Coast - North	1	6	439
Gold Coast Hinterland	0	1	1328
Gold Coast Hinterland	0	2	159
Gold Coast Hinterland	0	3	29
Gold Coast Hinterland	1	2	2538
Gold Coast Hinterland	1	3	1069
Gold Coast Hinterland	1	4	1043
Gold Coast Hinterland	1	5	479
Gold Coast Hinterland	1	6	311
Mudgeeraba - Tallebudgera	0	1	1487
Mudgeeraba - Tallebudgera	0	2	228
Mudgeeraba - Tallebudgera	0	3	61
Mudgeeraba - Tallebudgera	0	4	20
Mudgeeraba - Tallebudgera	0	5	3
Mudgeeraba - Tallebudgera	1	2	3203
Mudgeeraba - Tallebudgera	1	3	2107
Mudgeeraba - Tallebudgera	1	4	2578
Mudgeeraba - Tallebudgera	1	5	1081
Mudgeeraba - Tallebudgera	1	6	577
Nerang	0	1	4646
Nerang	0	2	705
Nerang	0	3	133
Nerang	0	4	36
Nerang	0	5	13
Nerang	1	2	7209
Nerang	1	3	4348
Nerang	1	4	4384
Nerang	1	5	1738
Nerang	1	6	985
Ormeau - Oxenford	0	1	7000
Ormeau - Oxenford	0	2	1280
Ormeau - Oxenford	0	3	290
Ormeau - Oxenford	0	4	91
Ormeau - Oxenford	0	5	18
Ormeau - Oxenford	0	6	5
Ormeau - Oxenford	1	2	15471
Ormeau - Oxenford	1	3	9586
Ormeau - Oxenford	1	4	10300
Ormeau - Oxenford	1	5	4410
Ormeau - Oxenford	1	6	2487
Robina	0	1	4391
Robina	0	2	689
Robina	0	3	232
Robina	0	4	69
Robina	0	5	18
Robina	0	6	10
Robina	1	2	6338
Robina	1	3	3514
Robina	1	4	3173
Robina	1	5	1021
Robina	1	6	410
Southport	0	1	7266
Southport	0	2	1414
Southport	0	3	427
Southport	0	4	164
Southport	0	5	45
Southport	0	6	37
Southport	1	2	7483
Southport	1	3	3576
Southport	1	4	2815
Southport	1	5	1036
Southport	1	6	540
Surfers Paradise	0	1	6212
Surfers Paradise	0	2	954
Surfers Paradise	0	3	237
Surfers Paradise	0	4	98
Surfers Paradise	0	5	25
Surfers Paradise	0	6	17
Surfers Paradise	1	2	6408
Surfers Paradise	1	3	2054
Surfers Paradise	1	4	1673
Surfers Paradise	1	5	552
Surfers Paradise	1	6	226
Forest Lake - Oxley	0	1	5503
Forest Lake - Oxley	0	2	735
Forest Lake - Oxley	0	3	189
Forest Lake - Oxley	0	4	49
Forest Lake - Oxley	0	5	7
Forest Lake - Oxley	0	6	5
Forest Lake - Oxley	1	2	6689
Forest Lake - Oxley	1	3	4423
Forest Lake - Oxley	1	4	4194
Forest Lake - Oxley	1	5	1946
Forest Lake - Oxley	1	6	1516
Ipswich Hinterland	0	1	5138
Ipswich Hinterland	0	2	625
Ipswich Hinterland	0	3	76
Ipswich Hinterland	0	4	29
Ipswich Hinterland	0	5	13
Ipswich Hinterland	0	6	3
Ipswich Hinterland	1	2	8327
Ipswich Hinterland	1	3	3361
Ipswich Hinterland	1	4	3215
Ipswich Hinterland	1	5	1569
Ipswich Hinterland	1	6	1067
Ipswich Inner	0	1	10567
Ipswich Inner	0	2	1146
Ipswich Inner	0	3	171
Ipswich Inner	0	4	34
Ipswich Inner	0	5	12
Ipswich Inner	1	2	12795
Ipswich Inner	1	3	6817
Ipswich Inner	1	4	6296
Ipswich Inner	1	5	2817
Ipswich Inner	1	6	1579
Springfield - Redbank	0	1	5906
Springfield - Redbank	0	2	841
Springfield - Redbank	0	3	176
Springfield - Redbank	0	4	44
Springfield - Redbank	0	5	8
Springfield - Redbank	1	2	8543
Springfield - Redbank	1	3	6226
Springfield - Redbank	1	4	6487
Springfield - Redbank	1	5	2948
Springfield - Redbank	1	6	2291
Beaudesert	0	1	1444
Beaudesert	0	2	116
Beaudesert	0	3	20
Beaudesert	1	2	1893
Beaudesert	1	3	751
Beaudesert	1	4	641
Beaudesert	1	5	312
Beaudesert	1	6	219
Beenleigh	0	1	4414
Beenleigh	0	2	538
Beenleigh	0	3	78
Beenleigh	0	4	20
Beenleigh	0	5	3
Beenleigh	1	2	5091
Beenleigh	1	3	2634
Beenleigh	1	4	2224
Beenleigh	1	5	1056
Beenleigh	1	6	721
Browns Plains	0	1	5313
Browns Plains	0	2	830
Browns Plains	0	3	143
Browns Plains	0	4	47
Browns Plains	0	5	14
Browns Plains	0	6	3
Browns Plains	1	2	7944
Browns Plains	1	3	5210
Browns Plains	1	4	4954
Browns Plains	1	5	2533
Browns Plains	1	6	2294
Jimboomba	0	1	2102
Jimboomba	0	2	329
Jimboomba	0	3	51
Jimboomba	0	4	6
Jimboomba	0	5	4
Jimboomba	1	2	5120
Jimboomba	1	3	3411
Jimboomba	1	4	3870
Jimboomba	1	5	2016
Jimboomba	1	6	1457
Loganlea - Carbrook	0	1	4653
Loganlea - Carbrook	0	2	553
Loganlea - Carbrook	0	3	101
Loganlea - Carbrook	0	4	32
Loganlea - Carbrook	0	5	8
Loganlea - Carbrook	0	6	6
Loganlea - Carbrook	1	2	6465
Loganlea - Carbrook	1	3	3711
Loganlea - Carbrook	1	4	3488
Loganlea - Carbrook	1	5	1553
Loganlea - Carbrook	1	6	1199
Springwood - Kingston	0	1	6226
Springwood - Kingston	0	2	731
Springwood - Kingston	0	3	176
Springwood - Kingston	0	4	47
Springwood - Kingston	0	5	19
Springwood - Kingston	0	6	7
Springwood - Kingston	1	2	7220
Springwood - Kingston	1	3	4409
Springwood - Kingston	1	4	3951
Springwood - Kingston	1	5	1993
Springwood - Kingston	1	6	1676
Bowen Basin - North	0	1	3082
Bowen Basin - North	0	2	284
Bowen Basin - North	0	3	59
Bowen Basin - North	0	4	11
Bowen Basin - North	0	5	9
Bowen Basin - North	0	6	6
Bowen Basin - North	1	2	3506
Bowen Basin - North	1	3	1469
Bowen Basin - North	1	4	1554
Bowen Basin - North	1	5	823
Bowen Basin - North	1	6	378
Mackay	0	1	10278
Mackay	0	2	1080
Mackay	0	3	197
Mackay	0	4	42
Mackay	0	5	11
Mackay	1	2	14225
Mackay	1	3	6396
Mackay	1	4	6372
Mackay	1	5	2970
Mackay	1	6	1391
Whitsunday	0	1	2008
Whitsunday	0	2	283
Whitsunday	0	3	66
Whitsunday	0	4	19
Whitsunday	0	5	3
Whitsunday	0	6	5
Whitsunday	1	2	2646
Whitsunday	1	3	1037
Whitsunday	1	4	1060
Whitsunday	1	5	423
Whitsunday	1	6	164
Bribie - Beachmere	0	1	4680
Bribie - Beachmere	0	2	409
Bribie - Beachmere	0	3	28
Bribie - Beachmere	0	4	7
Bribie - Beachmere	0	5	4
Bribie - Beachmere	1	2	7374
Bribie - Beachmere	1	3	1600
Bribie - Beachmere	1	4	1212
Bribie - Beachmere	1	5	547
Bribie - Beachmere	1	6	303
Caboolture	0	1	5918
Caboolture	0	2	831
Caboolture	0	3	132
Caboolture	0	4	39
Caboolture	0	5	34
Caboolture	0	6	31
Caboolture	1	2	8201
Caboolture	1	3	4410
Caboolture	1	4	4054
Caboolture	1	5	2061
Caboolture	1	6	1424
Caboolture Hinterland	0	1	998
Caboolture Hinterland	0	2	99
Caboolture Hinterland	0	3	19
Caboolture Hinterland	0	4	15
Caboolture Hinterland	0	5	11
Caboolture Hinterland	1	2	1714
Caboolture Hinterland	1	3	674
Caboolture Hinterland	1	4	638
Caboolture Hinterland	1	5	317
Caboolture Hinterland	1	6	207
Narangba - Burpengary	0	1	4657
Narangba - Burpengary	0	2	497
Narangba - Burpengary	0	3	84
Narangba - Burpengary	0	4	25
Narangba - Burpengary	0	5	5
Narangba - Burpengary	0	6	6
Narangba - Burpengary	1	2	7288
Narangba - Burpengary	1	3	4014
Narangba - Burpengary	1	4	3984
Narangba - Burpengary	1	5	1853
Narangba - Burpengary	1	6	1202
Redcliffe	0	1	8530
Redcliffe	0	2	694
Redcliffe	0	3	93
Redcliffe	0	4	27
Redcliffe	1	2	8947
Redcliffe	1	3	3494
Redcliffe	1	4	2786
Redcliffe	1	5	1152
Redcliffe	1	6	603
The Hills District	0	1	4168
The Hills District	0	2	407
The Hills District	0	3	92
The Hills District	0	4	25
The Hills District	0	5	10
The Hills District	1	2	9695
The Hills District	1	3	5365
The Hills District	1	4	6692
The Hills District	1	5	2586
The Hills District	1	6	1102
North Lakes	0	1	5820
North Lakes	0	2	789
North Lakes	0	3	119
North Lakes	0	4	29
North Lakes	0	5	3
North Lakes	0	6	5
North Lakes	1	2	8781
North Lakes	1	3	5657
North Lakes	1	4	5814
North Lakes	1	5	2291
North Lakes	1	6	1184
Strathpine	0	1	3404
Strathpine	0	2	414
Strathpine	0	3	73
Strathpine	0	4	13
Strathpine	0	5	4
Strathpine	1	2	4426
Strathpine	1	3	2509
Strathpine	1	4	2235
Strathpine	1	5	953
Strathpine	1	6	521
Far North	0	1	2325
Far North	0	2	195
Far North	0	3	39
Far North	0	4	5
Far North	0	5	5
Far North	1	2	2345
Far North	1	3	1241
Far North	1	4	1172
Far North	1	5	749
Far North	1	6	930
Outback - North	0	1	2830
Outback - North	0	2	287
Outback - North	0	3	51
Outback - North	0	4	12
Outback - North	0	5	4
Outback - North	0	6	4
Outback - North	1	2	2715
Outback - North	1	3	1305
Outback - North	1	4	1303
Outback - North	1	5	718
Outback - North	1	6	586
Outback - South	0	1	2259
Outback - South	0	2	157
Outback - South	0	3	26
Outback - South	1	2	2163
Outback - South	1	3	744
Outback - South	1	4	656
Outback - South	1	5	348
Outback - South	1	6	198
Buderim	0	1	4605
Buderim	0	2	552
Buderim	0	3	189
Buderim	0	4	77
Buderim	0	5	19
Buderim	0	6	3
Buderim	1	2	7109
Buderim	1	3	3242
Buderim	1	4	3607
Buderim	1	5	1415
Buderim	1	6	515
Caloundra	0	1	9056
Caloundra	0	2	1012
Caloundra	0	3	237
Caloundra	0	4	94
Caloundra	0	5	16
Caloundra	0	6	6
Caloundra	1	2	13249
Caloundra	1	3	5094
Caloundra	1	4	5220
Caloundra	1	5	1982
Caloundra	1	6	852
Maroochy	0	1	7585
Maroochy	0	2	1094
Maroochy	0	3	280
Maroochy	0	4	81
Maroochy	0	5	17
Maroochy	0	6	10
Maroochy	1	2	9478
Maroochy	1	3	3231
Maroochy	1	4	2727
Maroochy	1	5	1006
Maroochy	1	6	352
Noosa	0	1	4359
Noosa	0	2	522
Noosa	0	3	108
Noosa	0	4	32
Noosa	0	5	5
Noosa	0	6	4
Noosa	1	2	7014
Noosa	1	3	2406
Noosa	1	4	2488
Noosa	1	5	896
Noosa	1	6	265
Sunshine Coast Hinterland	0	1	4054
Sunshine Coast Hinterland	0	2	496
Sunshine Coast Hinterland	0	3	98
Sunshine Coast Hinterland	0	4	34
Sunshine Coast Hinterland	0	5	7
Sunshine Coast Hinterland	0	6	3
Sunshine Coast Hinterland	1	2	7676
Sunshine Coast Hinterland	1	3	3232
Sunshine Coast Hinterland	1	4	3148
Sunshine Coast Hinterland	1	5	1375
Sunshine Coast Hinterland	1	6	796
Nambour	0	1	4056
Nambour	0	2	482
Nambour	0	3	70
Nambour	0	4	16
Nambour	0	5	7
Nambour	0	6	3
Nambour	1	2	5996
Nambour	1	3	2832
Nambour	1	4	2760
Nambour	1	5	1246
Nambour	1	6	636
Noosa Hinterland	0	1	1671
Noosa Hinterland	0	2	210
Noosa Hinterland	0	3	36
Noosa Hinterland	0	4	9
Noosa Hinterland	0	5	4
Noosa Hinterland	1	2	3303
Noosa Hinterland	1	3	1264
Noosa Hinterland	1	4	1299
Noosa Hinterland	1	5	543
Noosa Hinterland	1	6	319
Toowoomba	0	1	16324
Toowoomba	0	2	1531
Toowoomba	0	3	353
Toowoomba	0	4	128
Toowoomba	0	5	45
Toowoomba	0	6	39
Toowoomba	1	2	19838
Toowoomba	1	3	8325
Toowoomba	1	4	7764
Toowoomba	1	5	3670
Toowoomba	1	6	2223
Charters Towers - Ayr - Ingham	0	1	4619
Charters Towers - Ayr - Ingham	0	2	328
Charters Towers - Ayr - Ingham	0	3	44
Charters Towers - Ayr - Ingham	0	4	9
Charters Towers - Ayr - Ingham	1	2	5605
Charters Towers - Ayr - Ingham	1	3	1843
Charters Towers - Ayr - Ingham	1	4	1641
Charters Towers - Ayr - Ingham	1	5	823
Charters Towers - Ayr - Ingham	1	6	457
Townsville	0	1	18235
Townsville	0	2	2332
Townsville	0	3	539
Townsville	0	4	171
Townsville	0	5	41
Townsville	0	6	14
Townsville	1	2	22248
Townsville	1	3	10651
Townsville	1	4	9453
Townsville	1	5	4023
Townsville	1	6	2215
Bundaberg	0	1	10091
Bundaberg	0	2	987
Bundaberg	0	3	138
Bundaberg	0	4	52
Bundaberg	0	5	9
Bundaberg	0	6	13
Bundaberg	1	2	13536
Bundaberg	1	3	4643
Bundaberg	1	4	4024
Bundaberg	1	5	1798
Bundaberg	1	6	1091
Burnett	0	1	5703
Burnett	0	2	585
Burnett	0	3	76
Burnett	0	4	18
Burnett	0	5	11
Burnett	0	6	6
Burnett	1	2	6990
Burnett	1	3	2256
Burnett	1	4	1743
Burnett	1	5	970
Burnett	1	6	632
Gympie - Cooloola	0	1	5569
Gympie - Cooloola	0	2	569
Gympie - Cooloola	0	3	64
Gympie - Cooloola	0	4	11
Gympie - Cooloola	0	5	4
Gympie - Cooloola	0	6	4
Gympie - Cooloola	1	2	7660
Gympie - Cooloola	1	3	2606
Gympie - Cooloola	1	4	2206
Gympie - Cooloola	1	5	1067
Gympie - Cooloola	1	6	682
Hervey Bay	0	1	6732
Hervey Bay	0	2	769
Hervey Bay	0	3	87
Hervey Bay	0	4	17
Hervey Bay	0	5	3
Hervey Bay	1	2	10079
Hervey Bay	1	3	3146
Hervey Bay	1	4	2485
Hervey Bay	1	5	1167
Hervey Bay	1	6	702
Maryborough	0	1	5391
Maryborough	0	2	593
Maryborough	0	3	73
Maryborough	0	4	9
Maryborough	0	6	4
Maryborough	1	2	7406
Maryborough	1	3	2185
Maryborough	1	4	1759
Maryborough	1	5	805
Maryborough	1	6	537
Adelaide City	0	1	4936
Adelaide City	0	2	970
Adelaide City	0	3	305
Adelaide City	0	4	78
Adelaide City	0	5	16
Adelaide City	0	6	15
Adelaide City	1	2	3423
Adelaide City	1	3	843
Adelaide City	1	4	410
Adelaide City	1	5	93
Adelaide City	1	6	36
Adelaide Hills	0	1	6017
Adelaide Hills	0	2	450
Adelaide Hills	0	3	86
Adelaide Hills	0	4	20
Adelaide Hills	0	5	3
Adelaide Hills	0	6	8
Adelaide Hills	1	2	10073
Adelaide Hills	1	3	4527
Adelaide Hills	1	4	5079
Adelaide Hills	1	5	1937
Adelaide Hills	1	6	740
Burnside	0	1	4762
Burnside	0	2	292
Burnside	0	3	74
Burnside	0	4	46
Burnside	0	5	14
Burnside	0	6	7
Burnside	1	2	5534
Burnside	1	3	2425
Burnside	1	4	3119
Burnside	1	5	1083
Burnside	1	6	342
Campbelltown (SA)	0	1	5748
Campbelltown (SA)	0	2	457
Campbelltown (SA)	0	3	162
Campbelltown (SA)	0	4	51
Campbelltown (SA)	0	5	20
Campbelltown (SA)	0	6	11
Campbelltown (SA)	1	2	6428
Campbelltown (SA)	1	3	3518
Campbelltown (SA)	1	4	3515
Campbelltown (SA)	1	5	1156
Campbelltown (SA)	1	6	389
Norwood - Payneham - St Peters	0	1	5607
Norwood - Payneham - St Peters	0	2	517
Norwood - Payneham - St Peters	0	3	191
Norwood - Payneham - St Peters	0	4	64
Norwood - Payneham - St Peters	0	5	23
Norwood - Payneham - St Peters	0	6	12
Norwood - Payneham - St Peters	1	2	4748
Norwood - Payneham - St Peters	1	3	1995
Norwood - Payneham - St Peters	1	4	2029
Norwood - Payneham - St Peters	1	5	618
Norwood - Payneham - St Peters	1	6	158
Prospect - Walkerville	0	1	3291
Prospect - Walkerville	0	2	362
Prospect - Walkerville	0	3	164
Prospect - Walkerville	0	4	63
Prospect - Walkerville	0	5	14
Prospect - Walkerville	0	6	18
Prospect - Walkerville	1	2	3488
Prospect - Walkerville	1	3	1715
Prospect - Walkerville	1	4	1870
Prospect - Walkerville	1	5	667
Prospect - Walkerville	1	6	174
Unley	0	1	4681
Unley	0	2	434
Unley	0	3	180
Unley	0	4	52
Unley	0	5	12
Unley	0	6	8
Unley	1	2	4898
Unley	1	3	2049
Unley	1	4	2291
Unley	1	5	759
Unley	1	6	173
Gawler - Two Wells	0	1	3606
Gawler - Two Wells	0	2	301
Gawler - Two Wells	0	3	27
Gawler - Two Wells	0	4	7
Gawler - Two Wells	0	5	3
Gawler - Two Wells	1	2	4643
Gawler - Two Wells	1	3	2241
Gawler - Two Wells	1	4	2091
Gawler - Two Wells	1	5	895
Gawler - Two Wells	1	6	439
Playford	0	1	9362
Playford	0	2	1004
Playford	0	3	145
Playford	0	4	40
Playford	0	5	4
Playford	0	6	3
Playford	1	2	10005
Playford	1	3	5756
Playford	1	4	5064
Playford	1	5	2413
Playford	1	6	1834
Port Adelaide - East	0	1	7814
Port Adelaide - East	0	2	930
Port Adelaide - East	0	3	379
Port Adelaide - East	0	4	181
Port Adelaide - East	0	5	64
Port Adelaide - East	0	6	45
Port Adelaide - East	1	2	7703
Port Adelaide - East	1	3	4616
Port Adelaide - East	1	4	4368
Port Adelaide - East	1	5	1558
Port Adelaide - East	1	6	915
Salisbury	0	1	13127
Salisbury	0	2	1229
Salisbury	0	3	298
Salisbury	0	4	105
Salisbury	0	5	45
Salisbury	0	6	24
Salisbury	1	2	14668
Salisbury	1	3	8450
Salisbury	1	4	7843
Salisbury	1	5	3553
Salisbury	1	6	2468
Tea Tree Gully	0	1	8920
Tea Tree Gully	0	2	558
Tea Tree Gully	0	3	112
Tea Tree Gully	0	4	29
Tea Tree Gully	0	5	13
Tea Tree Gully	0	6	9
Tea Tree Gully	1	2	12418
Tea Tree Gully	1	3	5999
Tea Tree Gully	1	4	6048
Tea Tree Gully	1	5	2087
Tea Tree Gully	1	6	810
Holdfast Bay	0	1	5379
Holdfast Bay	0	2	385
Holdfast Bay	0	3	84
Holdfast Bay	0	4	29
Holdfast Bay	0	5	11
Holdfast Bay	1	2	5249
Holdfast Bay	1	3	1793
Holdfast Bay	1	4	1710
Holdfast Bay	1	5	590
Holdfast Bay	1	6	148
Marion	0	1	11350
Marion	0	2	1062
Marion	0	3	448
Marion	0	4	119
Marion	0	5	38
Marion	0	6	16
Marion	1	2	12000
Marion	1	3	5991
Marion	1	4	5445
Marion	1	5	1752
Marion	1	6	683
Mitcham	0	1	5856
Mitcham	0	2	447
Mitcham	0	3	162
Mitcham	0	4	65
Mitcham	0	5	30
Mitcham	0	6	20
Mitcham	1	2	7761
Mitcham	1	3	3741
Mitcham	1	4	4584
Mitcham	1	5	1538
Mitcham	1	6	435
Onkaparinga	0	1	17803
Onkaparinga	0	2	1433
Onkaparinga	0	3	216
Onkaparinga	0	4	42
Onkaparinga	0	5	14
Onkaparinga	0	6	4
Onkaparinga	1	2	23007
Onkaparinga	1	3	10847
Onkaparinga	1	4	10074
Onkaparinga	1	5	3722
Onkaparinga	1	6	1438
Charles Sturt	0	1	14342
Charles Sturt	0	2	1334
Charles Sturt	0	3	421
Charles Sturt	0	4	109
Charles Sturt	0	5	37
Charles Sturt	0	6	28
Charles Sturt	1	2	14813
Charles Sturt	1	3	7084
Charles Sturt	1	4	6526
Charles Sturt	1	5	2181
Charles Sturt	1	6	888
Port Adelaide - West	0	1	7777
Port Adelaide - West	0	2	688
Port Adelaide - West	0	3	153
Port Adelaide - West	0	4	59
Port Adelaide - West	0	5	14
Port Adelaide - West	0	6	17
Port Adelaide - West	1	2	7291
Port Adelaide - West	1	3	3622
Port Adelaide - West	1	4	3088
Port Adelaide - West	1	5	1127
Port Adelaide - West	1	6	613
West Torrens	0	1	8268
West Torrens	0	2	987
West Torrens	0	3	449
West Torrens	0	4	163
West Torrens	0	5	41
West Torrens	0	6	19
West Torrens	1	2	7760
West Torrens	1	3	3803
West Torrens	1	4	3597
West Torrens	1	5	1106
West Torrens	1	6	347
Barossa	0	1	3614
Barossa	0	2	243
Barossa	0	3	30
Barossa	0	4	11
Barossa	1	2	5186
Barossa	1	3	1954
Barossa	1	4	2048
Barossa	1	5	906
Barossa	1	6	368
Lower North	0	1	2909
Lower North	0	2	182
Lower North	0	3	12
Lower North	0	4	6
Lower North	0	6	3
Lower North	1	2	3441
Lower North	1	3	1011
Lower North	1	4	897
Lower North	1	5	499
Lower North	1	6	227
Mid North	0	1	3904
Mid North	0	2	240
Mid North	0	3	16
Mid North	0	4	3
Mid North	1	2	3947
Mid North	1	3	1289
Mid North	1	4	1047
Mid North	1	5	555
Mid North	1	6	240
Yorke Peninsula	0	1	3685
Yorke Peninsula	0	2	227
Yorke Peninsula	0	3	19
Yorke Peninsula	0	4	3
Yorke Peninsula	1	2	4721
