SA3_NAME16	DwellingStructure	DwellingSubtype	NumberBedrooms.min	occupied_private_dwellings
Darling Downs (West) - Maranoa	(Other)		2	24
Darling Downs (West) - Maranoa	(Other)		3	44
Darling Downs (West) - Maranoa	(Other)		4	15
Darling Downs (West) - Maranoa	(Other)		6	6
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block		7
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block	0	6
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block	1	34
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block	2	92
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block	3	54
Darling Downs (West) - Maranoa	Flat/apartment	1 or 2 storey block	4	3
Darling Downs (West) - Maranoa	Flat/apartment	4-8 storey block	2	3
Darling Downs (West) - Maranoa	Separate house			264
Darling Downs (West) - Maranoa	Separate house		0	80
Darling Downs (West) - Maranoa	Separate house		1	363
Darling Downs (West) - Maranoa	Separate house		2	1609
Darling Downs (West) - Maranoa	Separate house		3	5972
Darling Downs (West) - Maranoa	Separate house		4	4632
Darling Downs (West) - Maranoa	Separate house		5	920
Darling Downs (West) - Maranoa	Separate house		6	295
Darling Downs - East				11
Darling Downs - East			1	8
Darling Downs - East			2	13
Darling Downs - East			3	19
Darling Downs - East			4	3
Darling Downs - East			5	3
Darling Downs - East			6	4
Darling Downs - East		1 storey		12
Darling Downs - East		1 storey	1	71
Darling Downs - East		1 storey	2	429
Darling Downs - East		1 storey	3	68
Darling Downs - East		1 storey	4	4
Darling Downs - East		1 storey	6	5
Darling Downs - East		2 storeys or more	1	4
Darling Downs - East		2 storeys or more	2	40
Darling Downs - East		2 storeys or more	3	18
Darling Downs - East		2 storeys or more	4	3
Darling Downs - East	(Other)			15
Darling Downs - East	(Other)		0	29
Darling Downs - East	(Other)		1	84
Darling Downs - East	(Other)		2	30
Darling Downs - East	(Other)		3	14
Darling Downs - East	(Other)		4	5
Darling Downs - East	(Other)		5	4
Darling Downs - East	(Other)		6	4
Darling Downs - East	Flat/apartment	1 or 2 storey block	1	8
Darling Downs - East	Flat/apartment	1 or 2 storey block	2	14
Darling Downs - East	Separate house			265
Darling Downs - East	Separate house		0	56
Darling Downs - East	Separate house		1	306
Darling Downs - East	Separate house		2	1456
Darling Downs - East	Separate house		3	6626
Darling Downs - East	Separate house		4	4673
Darling Downs - East	Separate house		5	827
Darling Downs - East	Separate house		6	202
Granite Belt				12
Granite Belt			0	6
Granite Belt			1	8
Granite Belt			2	18
Granite Belt			3	27
Granite Belt			4	4
Granite Belt			5	4
Granite Belt			6	6
Granite Belt		1 storey		27
Granite Belt		1 storey	1	102
Granite Belt		1 storey	2	568
Granite Belt		1 storey	3	155
Granite Belt		1 storey	4	16
Granite Belt		1 storey	5	4
Granite Belt		2 storeys or more		3
Granite Belt		2 storeys or more	1	3
Granite Belt		2 storeys or more	2	22
Granite Belt		2 storeys or more	3	23
Granite Belt		2 storeys or more	4	3
Granite Belt		2 storeys or more	5	5
Granite Belt	(Other)			9
Granite Belt	(Other)		0	24
Granite Belt	(Other)		1	44
Granite Belt	(Other)		2	14
Granite Belt	(Other)		3	17
Granite Belt	(Other)		4	10
Granite Belt	Flat/apartment	1 or 2 storey block		9
Granite Belt	Flat/apartment	1 or 2 storey block	1	23
Granite Belt	Flat/apartment	1 or 2 storey block	2	107
Granite Belt	Flat/apartment	1 or 2 storey block	3	20
Granite Belt	Separate house			271
Granite Belt	Separate house		0	78
Granite Belt	Separate house		1	352
Granite Belt	Separate house		2	1876
Granite Belt	Separate house		3	6612
Granite Belt	Separate house		4	4459
Granite Belt	Separate house		5	812
Granite Belt	Separate house		6	203
Central Highlands (Qld)				6
Central Highlands (Qld)			0	7
Central Highlands (Qld)			1	36
Central Highlands (Qld)			2	13
Central Highlands (Qld)			3	23
Central Highlands (Qld)			4	19
Central Highlands (Qld)			5	6
Central Highlands (Qld)			6	7
Central Highlands (Qld)		1 storey		7
Central Highlands (Qld)		1 storey	1	20
Central Highlands (Qld)		1 storey	2	162
Central Highlands (Qld)		1 storey	3	154
Central Highlands (Qld)		1 storey	4	20
Central Highlands (Qld)		1 storey	5	6
Central Highlands (Qld)		2 storeys or more		5
Central Highlands (Qld)		2 storeys or more	0	3
Central Highlands (Qld)		2 storeys or more	1	11
Central Highlands (Qld)		2 storeys or more	2	100
Central Highlands (Qld)		2 storeys or more	3	84
Central Highlands (Qld)		2 storeys or more	4	14
Central Highlands (Qld)		2 storeys or more	5	3
Central Highlands (Qld)	(Other)			12
Central Highlands (Qld)	(Other)		0	33
Central Highlands (Qld)	(Other)		1	50
Central Highlands (Qld)	(Other)		2	16
Central Highlands (Qld)	(Other)		3	14
Central Highlands (Qld)	(Other)		4	11
Central Highlands (Qld)	(Other)		5	5
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block		9
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	0	8
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	1	68
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	2	296
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	3	144
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	4	5
Central Highlands (Qld)	Flat/apartment	1 or 2 storey block	6	3
Central Highlands (Qld)	Flat/apartment	3 storey block	2	4
Central Highlands (Qld)	Separate house			179
Central Highlands (Qld)	Separate house		0	47
Central Highlands (Qld)	Separate house		1	260
Central Highlands (Qld)	Separate house		2	550
Central Highlands (Qld)	Separate house		3	3249
Central Highlands (Qld)	Separate house		4	3155
Central Highlands (Qld)	Separate house		5	560
Central Highlands (Qld)	Separate house		6	174
Rockhampton				18
Rockhampton			0	8
Rockhampton			1	26
Rockhampton			2	23
Rockhampton			3	34
Rockhampton			4	12
Rockhampton			5	6
Rockhampton			6	7
Rockhampton		1 storey		79
Rockhampton		1 storey	0	10
Rockhampton		1 storey	1	180
Rockhampton		1 storey	2	1092
Rockhampton		1 storey	3	515
Rockhampton		1 storey	4	50
Rockhampton		2 storeys or more		19
Rockhampton		2 storeys or more	0	12
Rockhampton		2 storeys or more	1	174
Rockhampton		2 storeys or more	2	265
Rockhampton		2 storeys or more	3	179
Rockhampton		2 storeys or more	4	21
Rockhampton		2 storeys or more	5	5
Rockhampton	(Other)			29
Rockhampton	(Other)		0	53
Rockhampton	(Other)		1	120
Rockhampton	(Other)		2	36
Rockhampton	(Other)		3	32
Rockhampton	(Other)		4	11
Rockhampton	Flat/apartment	1 or 2 storey block		51
Rockhampton	Flat/apartment	1 or 2 storey block	0	26
Rockhampton	Flat/apartment	1 or 2 storey block	1	342
Rockhampton	Flat/apartment	1 or 2 storey block	2	960
Rockhampton	Flat/apartment	1 or 2 storey block	3	322
Rockhampton	Flat/apartment	1 or 2 storey block	4	31
Rockhampton	Flat/apartment	1 or 2 storey block	5	10
Rockhampton	Flat/apartment	1 or 2 storey block	6	5
Rockhampton	Flat/apartment	3 storey block	1	3
Rockhampton	Flat/apartment	3 storey block	2	67
Rockhampton	Flat/apartment	3 storey block	3	36
Rockhampton	Flat/apartment	4-8 storey block	1	13
Rockhampton	Flat/apartment	4-8 storey block	2	77
Rockhampton	Flat/apartment	4-8 storey block	3	32
Rockhampton	Flat/apartment	9 or more storey block	0	3
Rockhampton	Flat/apartment	9 or more storey block	1	17
Rockhampton	Flat/apartment	9 or more storey block	2	52
Rockhampton	Flat/apartment	9 or more storey block	3	36
Rockhampton	Flat/apartment	Attached to a house	1	5
Rockhampton	Flat/apartment	Attached to a house	2	5
Rockhampton	Flat/apartment	Attached to a house	3	11
Rockhampton	Flat/apartment	Attached to a house	4	4
Rockhampton	Separate house			630
Rockhampton	Separate house		0	95
Rockhampton	Separate house		1	637
Rockhampton	Separate house		2	4267
Rockhampton	Separate house		3	16461
Rockhampton	Separate house		4	13615
Rockhampton	Separate house		5	2335
Rockhampton	Separate house		6	506
Biloela			2	6
Biloela			3	5
Biloela		1 storey		5
Biloela		1 storey	1	19
Biloela		1 storey	2	64
Biloela		1 storey	3	9
Biloela		1 storey	4	4
Biloela		2 storeys or more	2	6
Biloela		2 storeys or more	3	3
Biloela	(Other)			6
Biloela	(Other)		0	13
Biloela	(Other)		1	18
Biloela	(Other)		2	10
Biloela	(Other)		3	10
Biloela	Flat/apartment	1 or 2 storey block		3
Biloela	Flat/apartment	1 or 2 storey block	1	35
Biloela	Flat/apartment	1 or 2 storey block	2	89
Biloela	Flat/apartment	1 or 2 storey block	3	18
Biloela	Flat/apartment	1 or 2 storey block	4	3
Biloela	Flat/apartment	Attached to a house	2	8
Biloela	Flat/apartment	Attached to a house	3	4
Biloela	Flat/apartment	Attached to a house	6	3
Biloela	Separate house			116
Biloela	Separate house		0	9
Biloela	Separate house		1	108
Biloela	Separate house		2	412
Biloela	Separate house		3	2267
Biloela	Separate house		4	1386
Biloela	Separate house		5	265
Biloela	Separate house		6	79
Gladstone				13
Gladstone			0	7
Gladstone			1	19
Gladstone			2	7
Gladstone			3	15
Gladstone			4	5
Gladstone		1 storey		11
Gladstone		1 storey	0	5
Gladstone		1 storey	1	89
Gladstone		1 storey	2	229
Gladstone		1 storey	3	212
Gladstone		1 storey	4	84
Gladstone		1 storey	5	19
Gladstone		1 storey	6	6
Gladstone		2 storeys or more		16
Gladstone		2 storeys or more	0	9
Gladstone		2 storeys or more	1	26
Gladstone		2 storeys or more	2	305
Gladstone		2 storeys or more	3	364
Gladstone		2 storeys or more	4	27
Gladstone	(Other)			51
Gladstone	(Other)		0	25
Gladstone	(Other)		1	117
Gladstone	(Other)		2	51
Gladstone	(Other)		3	22
Gladstone	(Other)		4	8
Gladstone	Flat/apartment	1 or 2 storey block		19
Gladstone	Flat/apartment	1 or 2 storey block	0	3
Gladstone	Flat/apartment	1 or 2 storey block	1	121
Gladstone	Flat/apartment	1 or 2 storey block	2	678
Gladstone	Flat/apartment	1 or 2 storey block	3	294
Gladstone	Flat/apartment	1 or 2 storey block	4	13
Gladstone	Flat/apartment	3 storey block		6
Gladstone	Flat/apartment	3 storey block	0	15
Gladstone	Flat/apartment	3 storey block	1	28
Gladstone	Flat/apartment	3 storey block	2	119
Gladstone	Flat/apartment	3 storey block	3	30
Gladstone	Flat/apartment	3 storey block	4	3
Gladstone	Flat/apartment	4-8 storey block	1	8
Gladstone	Flat/apartment	4-8 storey block	2	155
Gladstone	Flat/apartment	4-8 storey block	3	46
Gladstone	Flat/apartment	9 or more storey block	1	4
Gladstone	Flat/apartment	9 or more storey block	2	80
Gladstone	Flat/apartment	9 or more storey block	3	5
Gladstone	Flat/apartment	Attached to a house	3	3
Gladstone	Separate house			284
Gladstone	Separate house		0	87
Gladstone	Separate house		1	339
Gladstone	Separate house		2	1291
Gladstone	Separate house		3	8018
Gladstone	Separate house		4	8360
Gladstone	Separate house		5	1202
Gladstone	Separate house		6	232
Broadbeach - Burleigh				21
Broadbeach - Burleigh			0	3
Broadbeach - Burleigh			1	16
Broadbeach - Burleigh			2	34
Broadbeach - Burleigh			3	14
Broadbeach - Burleigh			4	4
Broadbeach - Burleigh		1 storey		29
Broadbeach - Burleigh		1 storey	0	6
Broadbeach - Burleigh		1 storey	1	58
Broadbeach - Burleigh		1 storey	2	1186
Broadbeach - Burleigh		1 storey	3	436
Broadbeach - Burleigh		1 storey	4	53
Broadbeach - Burleigh		1 storey	5	4
Broadbeach - Burleigh		1 storey	6	4
Broadbeach - Burleigh		2 storeys or more		64
Broadbeach - Burleigh		2 storeys or more	0	4
Broadbeach - Burleigh		2 storeys or more	1	68
Broadbeach - Burleigh		2 storeys or more	2	1608
Broadbeach - Burleigh		2 storeys or more	3	1577
Broadbeach - Burleigh		2 storeys or more	4	213
Broadbeach - Burleigh		2 storeys or more	5	32
Broadbeach - Burleigh		2 storeys or more	6	12
Broadbeach - Burleigh	(Other)			7
Broadbeach - Burleigh	(Other)		0	24
Broadbeach - Burleigh	(Other)		1	62
Broadbeach - Burleigh	(Other)		2	19
Broadbeach - Burleigh	(Other)		3	6
Broadbeach - Burleigh	(Other)		4	3
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block		39
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	0	18
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	1	248
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	2	1182
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	3	300
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	4	23
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	5	8
Broadbeach - Burleigh	Flat/apartment	1 or 2 storey block	6	4
Broadbeach - Burleigh	Flat/apartment	3 storey block		54
Broadbeach - Burleigh	Flat/apartment	3 storey block	0	7
Broadbeach - Burleigh	Flat/apartment	3 storey block	1	386
Broadbeach - Burleigh	Flat/apartment	3 storey block	2	2526
Broadbeach - Burleigh	Flat/apartment	3 storey block	3	397
Broadbeach - Burleigh	Flat/apartment	3 storey block	4	31
Broadbeach - Burleigh	Flat/apartment	4-8 storey block		18
Broadbeach - Burleigh	Flat/apartment	4-8 storey block	0	14
Broadbeach - Burleigh	Flat/apartment	4-8 storey block	1	198
Broadbeach - Burleigh	Flat/apartment	4-8 storey block	2	942
Broadbeach - Burleigh	Flat/apartment	4-8 storey block	3	308
Broadbeach - Burleigh	Flat/apartment	4-8 storey block	4	16
Broadbeach - Burleigh	Flat/apartment	9 or more storey block		41
Broadbeach - Burleigh	Flat/apartment	9 or more storey block	0	16
Broadbeach - Burleigh	Flat/apartment	9 or more storey block	1	508
Broadbeach - Burleigh	Flat/apartment	9 or more storey block	2	1215
Broadbeach - Burleigh	Flat/apartment	9 or more storey block	3	447
Broadbeach - Burleigh	Flat/apartment	9 or more storey block	4	28
Broadbeach - Burleigh	Flat/apartment	Attached to a house	1	3
Broadbeach - Burleigh	Flat/apartment	Attached to a house	2	6
Broadbeach - Burleigh	Flat/apartment	Attached to a house	5	4
Broadbeach - Burleigh	Separate house			141
Broadbeach - Burleigh	Separate house		0	13
Broadbeach - Burleigh	Separate house		1	83
Broadbeach - Burleigh	Separate house		2	617
Broadbeach - Burleigh	Separate house		3	4537
Broadbeach - Burleigh	Separate house		4	4955
Broadbeach - Burleigh	Separate house		5	1335
Broadbeach - Burleigh	Separate house		6	254
Coolangatta				8
Coolangatta			0	3
Coolangatta			1	11
Coolangatta			2	16
Coolangatta			3	10
Coolangatta			4	9
Coolangatta		1 storey		21
Coolangatta		1 storey	0	7
Coolangatta		1 storey	1	79
Coolangatta		1 storey	2	741
Coolangatta		1 storey	3	443
Coolangatta		1 storey	4	26
Coolangatta		1 storey	5	7
Coolangatta		1 storey	6	7
Coolangatta		2 storeys or more		43
Coolangatta		2 storeys or more	0	3
Coolangatta		2 storeys or more	1	117
Coolangatta		2 storeys or more	2	735
Coolangatta		2 storeys or more	3	1769
Coolangatta		2 storeys or more	4	236
Coolangatta		2 storeys or more	5	25
Coolangatta		2 storeys or more	6	8
Coolangatta	(Other)			3
Coolangatta	(Other)		0	7
Coolangatta	(Other)		1	35
Coolangatta	(Other)		2	49
Coolangatta	(Other)		3	12
Coolangatta	Flat/apartment	1 or 2 storey block		51
Coolangatta	Flat/apartment	1 or 2 storey block	0	69
Coolangatta	Flat/apartment	1 or 2 storey block	1	328
Coolangatta	Flat/apartment	1 or 2 storey block	2	1274
Coolangatta	Flat/apartment	1 or 2 storey block	3	214
Coolangatta	Flat/apartment	1 or 2 storey block	4	51
Coolangatta	Flat/apartment	1 or 2 storey block	5	3
Coolangatta	Flat/apartment	1 or 2 storey block	6	7
Coolangatta	Flat/apartment	3 storey block		36
Coolangatta	Flat/apartment	3 storey block	0	3
Coolangatta	Flat/apartment	3 storey block	1	305
Coolangatta	Flat/apartment	3 storey block	2	1815
Coolangatta	Flat/apartment	3 storey block	3	297
Coolangatta	Flat/apartment	3 storey block	4	20
Coolangatta	Flat/apartment	3 storey block	5	4
Coolangatta	Flat/apartment	3 storey block	6	3
Coolangatta	Flat/apartment	4-8 storey block		12
Coolangatta	Flat/apartment	4-8 storey block	0	6
Coolangatta	Flat/apartment	4-8 storey block	1	168
Coolangatta	Flat/apartment	4-8 storey block	2	897
Coolangatta	Flat/apartment	4-8 storey block	3	365
Coolangatta	Flat/apartment	4-8 storey block	4	26
Coolangatta	Flat/apartment	4-8 storey block	6	3
Coolangatta	Flat/apartment	9 or more storey block		12
Coolangatta	Flat/apartment	9 or more storey block	0	9
Coolangatta	Flat/apartment	9 or more storey block	1	43
Coolangatta	Flat/apartment	9 or more storey block	2	528
Coolangatta	Flat/apartment	9 or more storey block	3	177
Coolangatta	Flat/apartment	9 or more storey block	4	13
Coolangatta	Flat/apartment	Attached to a house	1	10
Coolangatta	Flat/apartment	Attached to a house	2	4
Coolangatta	Flat/apartment	Attached to a house	3	6
Coolangatta	Flat/apartment	Attached to a house	4	6
Coolangatta	Flat/apartment	Attached to a house	5	6
Coolangatta	Separate house			132
Coolangatta	Separate house		0	19
Coolangatta	Separate house		1	64
Coolangatta	Separate house		2	516
Coolangatta	Separate house		3	4836
Coolangatta	Separate house		4	4326
Coolangatta	Separate house		5	998
Coolangatta	Separate house		6	211
Gold Coast - North				5
Gold Coast - North			1	22
Gold Coast - North			2	34
Gold Coast - North			3	22
Gold Coast - North			4	4
Gold Coast - North		1 storey		82
Gold Coast - North		1 storey	0	25
Gold Coast - North		1 storey	1	133
Gold Coast - North		1 storey	2	2125
Gold Coast - North		1 storey	3	1875
Gold Coast - North		1 storey	4	90
Gold Coast - North		1 storey	5	5
Gold Coast - North		1 storey	6	3
Gold Coast - North		2 storeys or more		74
Gold Coast - North		2 storeys or more	0	18
Gold Coast - North		2 storeys or more	1	205
Gold Coast - North		2 storeys or more	2	1115
Gold Coast - North		2 storeys or more	3	3236
Gold Coast - North		2 storeys or more	4	476
Gold Coast - North		2 storeys or more	5	25
Gold Coast - North		2 storeys or more	6	9
Gold Coast - North	(Other)			10
Gold Coast - North	(Other)		0	20
Gold Coast - North	(Other)		1	130
Gold Coast - North	(Other)		2	92
Gold Coast - North	(Other)		3	10
Gold Coast - North	Flat/apartment	1 or 2 storey block		47
Gold Coast - North	Flat/apartment	1 or 2 storey block	0	12
Gold Coast - North	Flat/apartment	1 or 2 storey block	1	276
Gold Coast - North	Flat/apartment	1 or 2 storey block	2	691
Gold Coast - North	Flat/apartment	1 or 2 storey block	3	121
Gold Coast - North	Flat/apartment	1 or 2 storey block	4	9
Gold Coast - North	Flat/apartment	3 storey block		43
Gold Coast - North	Flat/apartment	3 storey block	0	19
Gold Coast - North	Flat/apartment	3 storey block	1	338
Gold Coast - North	Flat/apartment	3 storey block	2	1647
Gold Coast - North	Flat/apartment	3 storey block	3	377
Gold Coast - North	Flat/apartment	3 storey block	4	17
Gold Coast - North	Flat/apartment	3 storey block	5	3
Gold Coast - North	Flat/apartment	4-8 storey block		23
Gold Coast - North	Flat/apartment	4-8 storey block	1	236
Gold Coast - North	Flat/apartment	4-8 storey block	2	915
Gold Coast - North	Flat/apartment	4-8 storey block	3	378
Gold Coast - North	Flat/apartment	4-8 storey block	4	25
Gold Coast - North	Flat/apartment	9 or more storey block		25
Gold Coast - North	Flat/apartment	9 or more storey block	1	130
Gold Coast - North	Flat/apartment	9 or more storey block	2	1131
Gold Coast - North	Flat/apartment	9 or more storey block	3	592
Gold Coast - North	Flat/apartment	9 or more storey block	4	37
Gold Coast - North	Flat/apartment	Attached to a house	2	4
Gold Coast - North	Flat/apartment	Attached to a house	3	7
Gold Coast - North	Separate house			142
Gold Coast - North	Separate house		0	13
Gold Coast - North	Separate house		1	67
Gold Coast - North	Separate house		2	1154
Gold Coast - North	Separate house		3	4869
Gold Coast - North	Separate house		4	4495
Gold Coast - North	Separate house		5	1093
Gold Coast - North	Separate house		6	205
Gold Coast Hinterland			1	9
Gold Coast Hinterland			2	4
Gold Coast Hinterland			3	5
Gold Coast Hinterland			4	9
Gold Coast Hinterland			5	5
Gold Coast Hinterland		1 storey	1	6
Gold Coast Hinterland		1 storey	2	87
Gold Coast Hinterland		1 storey	3	26
Gold Coast Hinterland		1 storey	4	3
Gold Coast Hinterland		2 storeys or more	2	8
Gold Coast Hinterland		2 storeys or more	3	16
Gold Coast Hinterland		2 storeys or more	4	3
Gold Coast Hinterland		2 storeys or more	5	6
Gold Coast Hinterland	(Other)			3
Gold Coast Hinterland	(Other)		0	12
Gold Coast Hinterland	(Other)		1	33
Gold Coast Hinterland	(Other)		2	13
Gold Coast Hinterland	(Other)		3	9
Gold Coast Hinterland	(Other)		4	9
Gold Coast Hinterland	Flat/apartment	1 or 2 storey block	2	18
Gold Coast Hinterland	Flat/apartment	3 storey block	1	3
Gold Coast Hinterland	Flat/apartment	3 storey block	2	10
Gold Coast Hinterland	Flat/apartment	Attached to a house	1	3
Gold Coast Hinterland	Flat/apartment	Attached to a house	2	3
Gold Coast Hinterland	Flat/apartment	Attached to a house	3	4
Gold Coast Hinterland	Separate house			96
Gold Coast Hinterland	Separate house		0	27
Gold Coast Hinterland	Separate house		1	164
Gold Coast Hinterland	Separate house		2	702
Gold Coast Hinterland	Separate house		3	2766
Gold Coast Hinterland	Separate house		4	2076
Gold Coast Hinterland	Separate house		5	575
Gold Coast Hinterland	Separate house		6	258
Mudgeeraba - Tallebudgera			2	5
Mudgeeraba - Tallebudgera			3	4
Mudgeeraba - Tallebudgera			4	5
Mudgeeraba - Tallebudgera		1 storey		9
Mudgeeraba - Tallebudgera		1 storey	1	15
Mudgeeraba - Tallebudgera		1 storey	2	89
Mudgeeraba - Tallebudgera		1 storey	3	298
Mudgeeraba - Tallebudgera		1 storey	4	10
Mudgeeraba - Tallebudgera		1 storey	5	3
Mudgeeraba - Tallebudgera		1 storey	6	4
Mudgeeraba - Tallebudgera		2 storeys or more		12
Mudgeeraba - Tallebudgera		2 storeys or more	2	178
Mudgeeraba - Tallebudgera		2 storeys or more	3	896
Mudgeeraba - Tallebudgera		2 storeys or more	4	262
Mudgeeraba - Tallebudgera		2 storeys or more	5	9
Mudgeeraba - Tallebudgera	(Other)			5
Mudgeeraba - Tallebudgera	(Other)		0	4
Mudgeeraba - Tallebudgera	(Other)		1	19
Mudgeeraba - Tallebudgera	(Other)		2	7
Mudgeeraba - Tallebudgera	(Other)		3	3
Mudgeeraba - Tallebudgera	(Other)		4	4
Mudgeeraba - Tallebudgera	Flat/apartment		0	3
Mudgeeraba - Tallebudgera	Flat/apartment	1 or 2 storey block	2	3
Mudgeeraba - Tallebudgera	Flat/apartment	3 storey block	1	12
Mudgeeraba - Tallebudgera	Flat/apartment	3 storey block	3	13
Mudgeeraba - Tallebudgera	Flat/apartment	Attached to a house	1	15
Mudgeeraba - Tallebudgera	Flat/apartment	Attached to a house	2	25
Mudgeeraba - Tallebudgera	Flat/apartment	Attached to a house	3	9
Mudgeeraba - Tallebudgera	Flat/apartment	Attached to a house	4	10
Mudgeeraba - Tallebudgera	Flat/apartment	Attached to a house	5	5
Mudgeeraba - Tallebudgera	Separate house			102
Mudgeeraba - Tallebudgera	Separate house		0	18
Mudgeeraba - Tallebudgera	Separate house		1	83
Mudgeeraba - Tallebudgera	Separate house		2	296
Mudgeeraba - Tallebudgera	Separate house		3	2574
Mudgeeraba - Tallebudgera	Separate house		4	4494
Mudgeeraba - Tallebudgera	Separate house		5	1367
Mudgeeraba - Tallebudgera	Separate house		6	486
Nerang			2	10
Nerang			3	6
Nerang			4	6
Nerang		1 storey		13
Nerang		1 storey	0	3
Nerang		1 storey	1	22
Nerang		1 storey	2	371
Nerang		1 storey	3	515
Nerang		1 storey	4	35
Nerang		1 storey	5	5
Nerang		1 storey	6	4
Nerang		2 storeys or more		71
Nerang		2 storeys or more	1	78
Nerang		2 storeys or more	2	595
Nerang		2 storeys or more	3	2757
Nerang		2 storeys or more	4	252
Nerang		2 storeys or more	5	25
Nerang	(Other)			23
Nerang	(Other)		0	31
Nerang	(Other)		1	238
Nerang	(Other)		2	119
Nerang	(Other)		3	5
Nerang	(Other)		6	4
Nerang	Flat/apartment		0	5
Nerang	Flat/apartment	1 or 2 storey block		34
Nerang	Flat/apartment	1 or 2 storey block	0	9
Nerang	Flat/apartment	1 or 2 storey block	1	87
Nerang	Flat/apartment	1 or 2 storey block	2	502
Nerang	Flat/apartment	1 or 2 storey block	3	359
Nerang	Flat/apartment	1 or 2 storey block	4	26
Nerang	Flat/apartment	1 or 2 storey block	6	6
Nerang	Flat/apartment	3 storey block		6
Nerang	Flat/apartment	3 storey block	0	12
Nerang	Flat/apartment	3 storey block	1	133
Nerang	Flat/apartment	3 storey block	2	152
Nerang	Flat/apartment	3 storey block	3	41
Nerang	Flat/apartment	3 storey block	4	3
Nerang	Flat/apartment	4-8 storey block		3
Nerang	Flat/apartment	4-8 storey block	1	57
Nerang	Flat/apartment	4-8 storey block	2	80
Nerang	Flat/apartment	4-8 storey block	3	53
Nerang	Flat/apartment	4-8 storey block	4	4
Nerang	Flat/apartment	Attached to a house	1	8
Nerang	Flat/apartment	Attached to a house	2	21
Nerang	Flat/apartment	Attached to a house	3	15
Nerang	Flat/apartment	Attached to a house	4	4
Nerang	Flat/apartment	Attached to a house	5	4
Nerang	Separate house			213
Nerang	Separate house		0	23
Nerang	Separate house		1	111
Nerang	Separate house		2	643
Nerang	Separate house		3	5984
Nerang	Separate house		4	7949
Nerang	Separate house		5	1891
Nerang	Separate house		6	562
Ormeau - Oxenford				11
Ormeau - Oxenford			0	8
Ormeau - Oxenford			1	15
Ormeau - Oxenford			2	15
Ormeau - Oxenford			3	57
Ormeau - Oxenford			4	55
Ormeau - Oxenford		1 storey		62
Ormeau - Oxenford		1 storey	0	13
Ormeau - Oxenford		1 storey	1	60
Ormeau - Oxenford		1 storey	2	1108
Ormeau - Oxenford		1 storey	3	2065
Ormeau - Oxenford		1 storey	4	341
Ormeau - Oxenford		1 storey	5	10
Ormeau - Oxenford		1 storey	6	3
Ormeau - Oxenford		2 storeys or more		66
Ormeau - Oxenford		2 storeys or more	0	6
Ormeau - Oxenford		2 storeys or more	1	36
Ormeau - Oxenford		2 storeys or more	2	321
Ormeau - Oxenford		2 storeys or more	3	3434
Ormeau - Oxenford		2 storeys or more	4	543
Ormeau - Oxenford		2 storeys or more	5	20
Ormeau - Oxenford	(Other)			10
Ormeau - Oxenford	(Other)		0	20
Ormeau - Oxenford	(Other)		1	97
Ormeau - Oxenford	(Other)		2	84
Ormeau - Oxenford	(Other)		3	25
Ormeau - Oxenford	(Other)		4	12
Ormeau - Oxenford	(Other)		5	3
Ormeau - Oxenford	Flat/apartment	1 or 2 storey block	0	7
Ormeau - Oxenford	Flat/apartment	1 or 2 storey block	1	8
Ormeau - Oxenford	Flat/apartment	1 or 2 storey block	2	73
Ormeau - Oxenford	Flat/apartment	1 or 2 storey block	3	117
Ormeau - Oxenford	Flat/apartment	1 or 2 storey block	4	71
Ormeau - Oxenford	Flat/apartment	3 storey block		7
Ormeau - Oxenford	Flat/apartment	3 storey block	1	17
Ormeau - Oxenford	Flat/apartment	3 storey block	2	299
Ormeau - Oxenford	Flat/apartment	3 storey block	3	190
Ormeau - Oxenford	Flat/apartment	3 storey block	4	29
Ormeau - Oxenford	Flat/apartment	4-8 storey block		4
Ormeau - Oxenford	Flat/apartment	4-8 storey block	1	22
Ormeau - Oxenford	Flat/apartment	4-8 storey block	2	269
Ormeau - Oxenford	Flat/apartment	4-8 storey block	3	214
Ormeau - Oxenford	Flat/apartment	4-8 storey block	4	22
Ormeau - Oxenford	Flat/apartment	9 or more storey block	1	9
Ormeau - Oxenford	Flat/apartment	9 or more storey block	2	65
Ormeau - Oxenford	Flat/apartment	9 or more storey block	3	56
Ormeau - Oxenford	Flat/apartment	Attached to a house	1	11
