SA3_NAME21	AgeStudent	students
Innisfail - Cassowary Coast	5-14	3921
Innisfail - Cassowary Coast	15-19	1171
Innisfail - Cassowary Coast	20-24	189
Innisfail - Cassowary Coast	25+	736
Port Douglas - Daintree	0-4	107
Port Douglas - Daintree	5-14	1141
Port Douglas - Daintree	15-19	341
Port Douglas - Daintree	20-24	72
Port Douglas - Daintree	25+	365
Tablelands (East) - Kuranda	0-4	405
Tablelands (East) - Kuranda	5-14	4780
Tablelands (East) - Kuranda	15-19	1549
Tablelands (East) - Kuranda	20-24	242
Tablelands (East) - Kuranda	25+	1012
Darling Downs (West) - Maranoa	0-4	612
Darling Downs (West) - Maranoa	5-14	5505
Darling Downs (West) - Maranoa	15-19	1350
Darling Downs (West) - Maranoa	20-24	370
Darling Downs (West) - Maranoa	25+	944
Darling Downs - East	0-4	522
Darling Downs - East	5-14	5497
Darling Downs - East	15-19	1686
Darling Downs - East	20-24	376
Darling Downs - East	25+	959
Granite Belt	0-4	413
Granite Belt	5-14	4766
Granite Belt	15-19	1505
Granite Belt	20-24	298
Granite Belt	25+	1008
Central Highlands (Qld)	0-4	489
Central Highlands (Qld)	5-14	4225
Central Highlands (Qld)	15-19	1055
Central Highlands (Qld)	20-24	242
Central Highlands (Qld)	25+	768
Rockhampton	0-4	1778
Rockhampton	5-14	15410
Rockhampton	15-19	5032
Rockhampton	20-24	1513
Rockhampton	25+	3565
Biloela	0-4	170
Biloela	5-14	1841
Biloela	15-19	438
Biloela	20-24	80
Biloela	25+	251
Gladstone	0-4	1027
Gladstone	5-14	8843
Gladstone	15-19	2709
Gladstone	20-24	503
Gladstone	25+	1876
Broadbeach - Burleigh	0-4	979
Broadbeach - Burleigh	5-14	6105
Broadbeach - Burleigh	15-19	2357
Broadbeach - Burleigh	20-24	1487
Broadbeach - Burleigh	25+	3268
Coolangatta	0-4	933
Coolangatta	5-14	6057
Coolangatta	15-19	2251
Coolangatta	20-24	1072
Coolangatta	25+	2392
Gold Coast - North	0-4	815
Gold Coast - North	5-14	5857
Gold Coast - North	15-19	2363
Gold Coast - North	20-24	1437
Gold Coast - North	25+	2715
Gold Coast Hinterland	0-4	270
Gold Coast Hinterland	5-14	2302
Gold Coast Hinterland	15-19	859
Gold Coast Hinterland	20-24	219
Gold Coast Hinterland	25+	610
Mudgeeraba - Tallebudgera	0-4	745
Mudgeeraba - Tallebudgera	5-14	5575
Mudgeeraba - Tallebudgera	15-19	2091
Mudgeeraba - Tallebudgera	20-24	673
Mudgeeraba - Tallebudgera	25+	1252
Nerang	0-4	1235
Nerang	5-14	8960
Nerang	15-19	3310
Nerang	20-24	1261
Nerang	25+	2589
Ormeau - Oxenford	0-4	3530
Ormeau - Oxenford	5-14	23099
Ormeau - Oxenford	15-19	7732
Ormeau - Oxenford	20-24	2997
Ormeau - Oxenford	25+	5911
Robina	0-4	839
Robina	5-14	6238
Robina	15-19	2720
Robina	20-24	1705
Robina	25+	2536
Southport	0-4	811
Southport	5-14	5694
Southport	15-19	3034
Southport	20-24	2772
Southport	25+	4066
Surfers Paradise	0-4	443
Surfers Paradise	5-14	3178
Surfers Paradise	15-19	1482
Surfers Paradise	20-24	1202
Surfers Paradise	25+	2947
Forest Lake - Oxley	0-4	1297
Forest Lake - Oxley	5-14	9629
Forest Lake - Oxley	15-19	3830
Forest Lake - Oxley	20-24	1985
Forest Lake - Oxley	25+	3350
Ipswich Hinterland	0-4	855
Ipswich Hinterland	5-14	8194
Ipswich Hinterland	15-19	2696
Ipswich Hinterland	20-24	762
Ipswich Hinterland	25+	1530
Ipswich Inner	0-4	1977
Ipswich Inner	5-14	15694
Ipswich Inner	15-19	5172
Ipswich Inner	20-24	1651
Ipswich Inner	25+	4302
Springfield - Redbank	0-4	2337
Springfield - Redbank	5-14	17087
Springfield - Redbank	15-19	5072
Springfield - Redbank	20-24	1900
Springfield - Redbank	25+	4455
Beaudesert	0-4	168
Beaudesert	5-14	1772
Beaudesert	15-19	563
Beaudesert	20-24	122
Beaudesert	25+	295
Beenleigh	0-4	823
Beenleigh	5-14	5617
Beenleigh	15-19	1684
Beenleigh	20-24	670
Beenleigh	25+	1507
Browns Plains	0-4	1656
Browns Plains	5-14	13298
Browns Plains	15-19	4375
Browns Plains	20-24	1654
Browns Plains	25+	3167
Jimboomba	0-4	1294
Jimboomba	5-14	9795
Jimboomba	15-19	3006
Jimboomba	20-24	838
Jimboomba	25+	1807
Loganlea - Carbrook	0-4	1103
Loganlea - Carbrook	5-14	8376
Loganlea - Carbrook	15-19	2998
Loganlea - Carbrook	20-24	1088
Loganlea - Carbrook	25+	2350
Springwood - Kingston	0-4	1210
Springwood - Kingston	5-14	10485
Springwood - Kingston	15-19	3759
Springwood - Kingston	20-24	1462
Springwood - Kingston	25+	3074
Bowen Basin - North	0-4	519
Bowen Basin - North	5-14	4327
Bowen Basin - North	15-19	980
Bowen Basin - North	20-24	234
Bowen Basin - North	25+	806
Mackay	0-4	1847
Mackay	5-14	15506
Mackay	15-19	4847
Mackay	20-24	1331
Mackay	25+	3433
Whitsunday	0-4	279
Whitsunday	5-14	2471
Whitsunday	15-19	752
Whitsunday	20-24	189
Whitsunday	25+	657
Bribie - Beachmere	0-4	327
Bribie - Beachmere	5-14	2907
Bribie - Beachmere	15-19	1075
Bribie - Beachmere	20-24	227
Bribie - Beachmere	25+	738
Caboolture	0-4	1456
Caboolture	5-14	10729
Caboolture	15-19	3201
Caboolture	20-24	1092
Caboolture	25+	2657
Caboolture Hinterland	0-4	151
Caboolture Hinterland	5-14	1522
Caboolture Hinterland	15-19	509
Caboolture Hinterland	20-24	85
Caboolture Hinterland	25+	298
Narangba - Burpengary	0-4	1172
Narangba - Burpengary	5-14	9492
Narangba - Burpengary	15-19	3416
Narangba - Burpengary	20-24	1062
Narangba - Burpengary	25+	2172
Redcliffe	0-4	787
Redcliffe	5-14	6586
Redcliffe	15-19	2472
Redcliffe	20-24	764
Redcliffe	25+	1934
The Hills District	0-4	1703
The Hills District	5-14	13218
The Hills District	15-19	5236
The Hills District	20-24	1899
The Hills District	25+	3179
North Lakes	0-4	1939
North Lakes	5-14	13299
North Lakes	15-19	4264
North Lakes	20-24	1595
North Lakes	25+	3873
Strathpine	0-4	715
Strathpine	5-14	5016
Strathpine	15-19	1779
Strathpine	20-24	714
Strathpine	25+	1555
Far North	0-4	431
Far North	5-14	4368
Far North	15-19	917
Far North	20-24	140
Far North	25+	673
Outback - North	0-4	492
Outback - North	5-14	3896
Outback - North	15-19	839
Outback - North	20-24	225
Outback - North	25+	853
Outback - South	0-4	191
Outback - South	5-14	1880
Outback - South	15-19	389
Outback - South	20-24	111
Outback - South	25+	376
Buderim	0-4	912
Buderim	5-14	7626
Buderim	15-19	3282
Buderim	20-24	1450
Buderim	25+	2430
Caloundra	0-4	1476
Caloundra	5-14	11083
Caloundra	15-19	4043
Caloundra	20-24	1474
Caloundra	25+	3318
Maroochy	0-4	758
Maroochy	5-14	5581
Maroochy	15-19	2143
Maroochy	20-24	1101
Maroochy	25+	2604
Noosa	0-4	651
Noosa	5-14	5408
Noosa	15-19	1972
Noosa	20-24	480
Noosa	25+	1364
Sunshine Coast Hinterland	0-4	853
Sunshine Coast Hinterland	5-14	6898
Sunshine Coast Hinterland	15-19	2456
Sunshine Coast Hinterland	20-24	780
Sunshine Coast Hinterland	25+	2003
Nambour	0-4	851
Nambour	5-14	6361
Nambour	15-19	2000
Nambour	20-24	610
Nambour	25+	1696
Noosa Hinterland	0-4	259
Noosa Hinterland	5-14	2802
Noosa Hinterland	15-19	1065
Noosa Hinterland	20-24	202
Noosa Hinterland	25+	647
Toowoomba	0-4	2520
Toowoomba	5-14	20942
Toowoomba	15-19	7946
Toowoomba	20-24	3173
Toowoomba	25+	7022
Charters Towers - Ayr - Ingham	0-4	431
Charters Towers - Ayr - Ingham	5-14	4704
Charters Towers - Ayr - Ingham	15-19	1518
Charters Towers - Ayr - Ingham	20-24	230
Charters Towers - Ayr - Ingham	25+	690
Townsville	0-4	3107
Townsville	5-14	23696
Townsville	15-19	8833
Townsville	20-24	4249
Townsville	25+	7536
Bundaberg	0-4	1100
Bundaberg	5-14	10286
Bundaberg	15-19	3411
Bundaberg	20-24	821
Bundaberg	25+	2412
Burnett	0-4	473
Burnett	5-14	5285
Burnett	15-19	1614
Burnett	20-24	314
Burnett	25+	972
Gympie - Cooloola	0-4	562
Gympie - Cooloola	5-14	5781
Gympie - Cooloola	15-19	1975
Gympie - Cooloola	20-24	392
Gympie - Cooloola	25+	1256
Hervey Bay	0-4	754
Hervey Bay	5-14	6823
Hervey Bay	15-19	2199
Hervey Bay	20-24	470
Hervey Bay	25+	1712
Maryborough	0-4	461
Maryborough	5-14	4691
Maryborough	15-19	1494
Maryborough	20-24	285
Maryborough	25+	1064
No usual address (Qld)	0-4	63
No usual address (Qld)	5-14	721
No usual address (Qld)	15-19	212
No usual address (Qld)	20-24	112
No usual address (Qld)	25+	369
Adelaide City	0-4	136
Adelaide City	5-14	883
Adelaide City	15-19	1174
Adelaide City	20-24	3250
Adelaide City	25+	2679
Adelaide Hills	0-4	1145
Adelaide Hills	5-14	9949
Adelaide Hills	15-19	4079
Adelaide Hills	20-24	1639
Adelaide Hills	25+	2739
Burnside	0-4	721
Burnside	5-14	5789
Burnside	15-19	2937
Burnside	20-24	1575
Burnside	25+	2106
Campbelltown (SA)	0-4	816
Campbelltown (SA)	5-14	6018
Campbelltown (SA)	15-19	2516
Campbelltown (SA)	20-24	1838
Campbelltown (SA)	25+	2773
Norwood - Payneham - St Peters	0-4	500
Norwood - Payneham - St Peters	5-14	3613
Norwood - Payneham - St Peters	15-19	1765
Norwood - Payneham - St Peters	20-24	1406
Norwood - Payneham - St Peters	25+	2167
Prospect - Walkerville	0-4	487
Prospect - Walkerville	5-14	3465
Prospect - Walkerville	15-19	1448
Prospect - Walkerville	20-24	1130
Prospect - Walkerville	25+	1680
Unley	0-4	604
Unley	5-14	4225
Unley	15-19	1877
Unley	20-24	1388
Unley	25+	1988
Gawler - Two Wells	0-4	532
Gawler - Two Wells	5-14	4632
Gawler - Two Wells	15-19	1782
Gawler - Two Wells	20-24	667
Gawler - Two Wells	25+	1144
Playford	0-4	1720
Playford	5-14	14072
Playford	15-19	4315
Playford	20-24	1827
Playford	25+	3508
Port Adelaide - East	0-4	1328
Port Adelaide - East	5-14	8266
Port Adelaide - East	15-19	3039
Port Adelaide - East	20-24	2653
Port Adelaide - East	25+	4774
Salisbury	0-4	2152
Salisbury	5-14	18024
Salisbury	15-19	6707
Salisbury	20-24	3773
Salisbury	25+	6314
Tea Tree Gully	0-4	1362
Tea Tree Gully	5-14	11221
Tea Tree Gully	15-19	4498
Tea Tree Gully	20-24	2249
Tea Tree Gully	25+	3632
Holdfast Bay	0-4	409
Holdfast Bay	5-14	3213
Holdfast Bay	15-19	1590
Holdfast Bay	20-24	879
Holdfast Bay	25+	1433
Marion	0-4	1528
Marion	5-14	9986
Marion	15-19	4014
Marion	20-24	3020
Marion	25+	4974
Mitcham	0-4	1091
Mitcham	5-14	8016
Mitcham	15-19	3684
Mitcham	20-24	2346
Mitcham	25+	3126
Onkaparinga	0-4	2559
Onkaparinga	5-14	20752
Onkaparinga	15-19	7759
Onkaparinga	20-24	3225
Onkaparinga	25+	6179
Charles Sturt	0-4	1683
Charles Sturt	5-14	11346
Charles Sturt	15-19	4722
Charles Sturt	20-24	3449
Charles Sturt	25+	5314
Port Adelaide - West	0-4	825
Port Adelaide - West	5-14	5805
Port Adelaide - West	15-19	2452
Port Adelaide - West	20-24	1554
Port Adelaide - West	25+	2656
West Torrens	0-4	911
West Torrens	5-14	6022
West Torrens	15-19	2620
West Torrens	20-24	2630
West Torrens	25+	3903
Barossa	0-4	521
Barossa	5-14	4713
Barossa	15-19	1703
Barossa	20-24	547
Barossa	25+	966
Lower North	0-4	246
Lower North	5-14	2521
Lower North	15-19	825
Lower North	20-24	180
Lower North	25+	437
Mid North	0-4	287
Mid North	5-14	2947
Mid North	15-19	959
Mid North	20-24	224
Mid North	25+	501
Yorke Peninsula	0-4	233
Yorke Peninsula	5-14	2355
Yorke Peninsula	15-19	694
Yorke Peninsula	20-24	158
Yorke Peninsula	25+	435
Eyre Peninsula and South West	0-4	771
Eyre Peninsula and South West	5-14	6673
Eyre Peninsula and South West	15-19	2010
Eyre Peninsula and South West	20-24	435
Eyre Peninsula and South West	25+	1272
Outback - North and East	0-4	392
Outback - North and East	5-14	2858
Outback - North and East	15-19	768
Outback - North and East	20-24	143
Outback - North and East	25+	626
Fleurieu - Kangaroo Island	0-4	504
Fleurieu - Kangaroo Island	5-14	5165
Fleurieu - Kangaroo Island	15-19	1828
Fleurieu - Kangaroo Island	20-24	452
Fleurieu - Kangaroo Island	25+	1275
Limestone Coast	0-4	848
Limestone Coast	5-14	7626
Limestone Coast	15-19	2610
Limestone Coast	20-24	572
Limestone Coast	25+	1643
Murray and Mallee	0-4	724
Murray and Mallee	5-14	7388
Murray and Mallee	15-19	2547
Murray and Mallee	20-24	546
Murray and Mallee	25+	1518
No usual address (SA)	0-4	25
No usual address (SA)	5-14	200
No usual address (SA)	15-19	92
No usual address (SA)	20-24	39
No usual address (SA)	25+	94
Augusta - Margaret River - Busselton	0-4	788
Augusta - Margaret River - Busselton	5-14	7382
Augusta - Margaret River - Busselton	15-19	2164
Augusta - Margaret River - Busselton	20-24	370
Augusta - Margaret River - Busselton	25+	1615
Bunbury	0-4	1621
Bunbury	5-14	13666
Bunbury	15-19	4520
Bunbury	20-24	966
Bunbury	25+	2772
Manjimup	0-4	286
Manjimup	5-14	2542
Manjimup	15-19	807
Manjimup	20-24	110
Manjimup	25+	420
Mandurah	0-4	1565
Mandurah	5-14	12299
Mandurah	15-19	4221
Mandurah	20-24	1350
Mandurah	25+	2781
Cottesloe - Claremont	0-4	1081
Cottesloe - Claremont	5-14	9163
Cottesloe - Claremont	15-19	5450
Cottesloe - Claremont	20-24	3554
Cottesloe - Claremont	25+	3007
Perth City	0-4	1539
Perth City	5-14	9362
Perth City	15-19	3641
Perth City	20-24	4118
Perth City	25+	7574
Bayswater - Bassendean	0-4	1437
Bayswater - Bassendean	5-14	8248
Bayswater - Bassendean	15-19	3085
Bayswater - Bassendean	20-24	2029
Bayswater - Bassendean	25+	3991
Mundaring	0-4	612
Mundaring	5-14	4927
Mundaring	15-19	1930
Mundaring	20-24	679
Mundaring	25+	1226
Swan	0-4	3062
Swan	5-14	20145
Swan	15-19	6898
Swan	20-24	2919
Swan	25+	5299
Joondalup	0-4	2796
Joondalup	5-14	20688
Joondalup	15-19	8469
Joondalup	20-24	4000
Joondalup	25+	5108
Stirling	0-4	3497
Stirling	5-14	21806
Stirling	15-19	8549
Stirling	20-24	5465
Stirling	25+	9719
Wanneroo	0-4	4299
Wanneroo	5-14	29639
Wanneroo	15-19	10436
Wanneroo	20-24	4617
Wanneroo	25+	7294
Armadale	0-4	2024
Armadale	5-14	13602
Armadale	15-19	3962
Armadale	20-24	1634
Armadale	25+	3394
Belmont - Victoria Park	0-4	1074
Belmont - Victoria Park	5-14	6628
Belmont - Victoria Park	15-19	2359
Belmont - Victoria Park	20-24	2454
Belmont - Victoria Park	25+	4621
Canning	0-4	1507
Canning	5-14	11766
Canning	15-19	5203
Canning	20-24	4523
Canning	25+	5580
Gosnells	0-4	2296
Gosnells	5-14	16596
Gosnells	15-19	5982
Gosnells	20-24	3365
Gosnells	25+	5077
Kalamunda	0-4	944
Kalamunda	5-14	7659
Kalamunda	15-19	2717
Kalamunda	20-24	1137
Kalamunda	25+	1765
Serpentine - Jarrahdale	0-4	731
Serpentine - Jarrahdale	5-14	4981
Serpentine - Jarrahdale	15-19	1385
Serpentine - Jarrahdale	20-24	442
Serpentine - Jarrahdale	25+	951
South Perth	0-4	644
South Perth	5-14	4024
South Perth	15-19	2144
South Perth	20-24	1944
South Perth	25+	2183
Cockburn	0-4	2306
Cockburn	5-14	14120
Cockburn	15-19	4918
Cockburn	20-24	2755
Cockburn	25+	4644
Fremantle	0-4	605
Fremantle	5-14	3680
Fremantle	15-19	1595
Fremantle	20-24	1042
Fremantle	25+	1813
Kwinana	0-4	1010
Kwinana	5-14	6146
Kwinana	15-19	1819
Kwinana	20-24	807
Kwinana	25+	1808
Melville	0-4	1674
Melville	5-14	12800
Melville	15-19	5760
Melville	20-24	3494
Melville	25+	3880
Rockingham	0-4	2510
Rockingham	5-14	19020
Rockingham	15-19	6273
Rockingham	20-24	2053
Rockingham	25+	4364
Albany	0-4	770
Albany	5-14	7124
Albany	15-19	2450
Albany	20-24	404
Albany	25+	1582
Wheat Belt - North	0-4	627
Wheat Belt - North	5-14	5775
Wheat Belt - North	15-19	1744
Wheat Belt - North	20-24	344
Wheat Belt - North	25+	995
Wheat Belt - South	0-4	222
Wheat Belt - South	5-14	2116
Wheat Belt - South	15-19	527
Wheat Belt - South	20-24	120
Wheat Belt - South	25+	326
Kimberley	0-4	522
Kimberley	5-14	4497
Kimberley	15-19	941
Kimberley	20-24	175
Kimberley	25+	873
East Pilbara	0-4	410
East Pilbara	5-14	2939
East Pilbara	15-19	567
East Pilbara	20-24	151
East Pilbara	25+	792
West Pilbara	0-4	615
West Pilbara	5-14	4051
West Pilbara	15-19	844
West Pilbara	20-24	158
West Pilbara	25+	879
Esperance	0-4	243
Esperance	5-14	1877
Esperance	15-19	529
Esperance	20-24	113
Esperance	25+	326
Gascoyne	0-4	120
Gascoyne	5-14	902
Gascoyne	15-19	201
Gascoyne	20-24	50
Gascoyne	25+	211
Goldfields	0-4	648
Goldfields	5-14	4529
Goldfields	15-19	1122
Goldfields	20-24	333
Goldfields	25+	1162
Mid West	0-4	698
Mid West	5-14	6269
Mid West	15-19	1886
Mid West	20-24	408
Mid West	25+	1412
Migratory - Offshore - Shipping (WA)	25+	17
No usual address (WA)	0-4	34
No usual address (WA)	5-14	327
No usual address (WA)	15-19	76
No usual address (WA)	20-24	62
No usual address (WA)	25+	169
Brighton	0-4	355
Brighton	5-14	2772
Brighton	15-19	784
Brighton	20-24	256
Brighton	25+	593
Hobart - North East	0-4	893
Hobart - North East	5-14	6653
Hobart - North East	15-19	2335
Hobart - North East	20-24	1099
Hobart - North East	25+	2697
Hobart - North West	0-4	701
Hobart - North West	5-14	6105
Hobart - North West	15-19	2171
Hobart - North West	20-24	1038
Hobart - North West	25+	3259
Hobart - South and West	0-4	580
Hobart - South and West	5-14	4612
Hobart - South and West	15-19	1866
Hobart - South and West	20-24	747
Hobart - South and West	25+	1931
Hobart Inner	0-4	704
Hobart Inner	5-14	4937
Hobart Inner	15-19	2470
Hobart Inner	20-24	2309
Hobart Inner	25+	4929
Sorell - Dodges Ferry	0-4	239
Sorell - Dodges Ferry	5-14	2026
Sorell - Dodges Ferry	15-19	650
Sorell - Dodges Ferry	20-24	211
Sorell - Dodges Ferry	25+	618
Launceston	0-4	1217
Launceston	5-14	9673
Launceston	15-19	3767
Launceston	20-24	1793
Launceston	25+	4133
Meander Valley - West Tamar	0-4	240
Meander Valley - West Tamar	5-14	2579
Meander Valley - West Tamar	15-19	919
Meander Valley - West Tamar	20-24	227
Meander Valley - West Tamar	25+	594
North East	0-4	451
North East	5-14	4017
North East	15-19	1331
North East	20-24	323
North East	25+	901
Central Highlands (Tas.)	0-4	135
Central Highlands (Tas.)	5-14	1325
Central Highlands (Tas.)	15-19	475
Central Highlands (Tas.)	20-24	107
Central Highlands (Tas.)	25+	285
Huon - Bruny Island	0-4	234
Huon - Bruny Island	5-14	2304
Huon - Bruny Island	15-19	755
Huon - Bruny Island	20-24	173
Huon - Bruny Island	25+	696
South East Coast	0-4	59
South East Coast	5-14	492
South East Coast	15-19	156
South East Coast	20-24	42
South East Coast	25+	209
Burnie - Ulverstone	0-4	569
Burnie - Ulverstone	5-14	5456
Burnie - Ulverstone	15-19	2053
Burnie - Ulverstone	20-24	550
Burnie - Ulverstone	25+	1431
Devonport	0-4	598
Devonport	5-14	5161
Devonport	15-19	1863
Devonport	20-24	487
Devonport	25+	1383
West Coast	0-4	201
West Coast	5-14	1933
West Coast	15-19	605
West Coast	20-24	111
West Coast	25+	448
No usual address (Tas.)	0-4	6
No usual address (Tas.)	5-14	68
No usual address (Tas.)	15-19	36
No usual address (Tas.)	20-24	24
No usual address (Tas.)	25+	50
Darwin City	0-4	360
Darwin City	5-14	2184
Darwin City	15-19	713
Darwin City	20-24	600
Darwin City	25+	2246
Darwin Suburbs	0-4	972
Darwin Suburbs	5-14	6860
Darwin Suburbs	15-19	2145
Darwin Suburbs	20-24	1093
Darwin Suburbs	25+	3661
Litchfield	0-4	283
Litchfield	5-14	2411
Litchfield	15-19	749
Litchfield	20-24	196
Litchfield	25+	631
Palmerston	0-4	919
Palmerston	5-14	5434
Palmerston	15-19	1491
Palmerston	20-24	549
Palmerston	25+	1982
Alice Springs	0-4	634
Alice Springs	5-14	4633
Alice Springs	15-19	1106
Alice Springs	20-24	245
Alice Springs	25+	1608
Barkly	0-4	104
Barkly	5-14	710
Barkly	15-19	138
Barkly	20-24	33
Barkly	25+	136
Daly - Tiwi - West Arnhem	0-4	218
Daly - Tiwi - West Arnhem	5-14	2120
Daly - Tiwi - West Arnhem	15-19	467
Daly - Tiwi - West Arnhem	20-24	34
Daly - Tiwi - West Arnhem	25+	258
East Arnhem	0-4	275
East Arnhem	5-14	1824
East Arnhem	15-19	398
East Arnhem	20-24	43
East Arnhem	25+	279
Katherine	0-4	327
Katherine	5-14	2559
Katherine	15-19	455
Katherine	20-24	118
Katherine	25+	481
Migratory - Offshore - Shipping (NT)	25+	3
No usual address (NT)	0-4	11
No usual address (NT)	5-14	180
No usual address (NT)	15-19	20
No usual address (NT)	20-24	13
No usual address (NT)	25+	56
Belconnen	0-4	1842
Belconnen	5-14	12423
Belconnen	15-19	4678
Belconnen	20-24	4113
Belconnen	25+	6926
Canberra East	0-4	15
Canberra East	5-14	89
Canberra East	15-19	41
Canberra East	20-24	43
Canberra East	25+	67
Gungahlin	0-4	2017
Gungahlin	5-14	12759
Gungahlin	15-19	4161
Gungahlin	20-24	2635
Gungahlin	25+	5952
North Canberra	0-4	719
North Canberra	5-14	4771
North Canberra	15-19	3905
North Canberra	20-24	5602
North Canberra	25+	5185
South Canberra	0-4	400
South Canberra	5-14	2936
South Canberra	15-19	1409
South Canberra	20-24	859
South Canberra	25+	2019
Tuggeranong	0-4	1567
Tuggeranong	5-14	11252
Tuggeranong	15-19	4122
Tuggeranong	20-24	1947
Tuggeranong	25+	3750
Weston Creek	0-4	435
Weston Creek	5-14	3257
Weston Creek	15-19	1180
Weston Creek	20-24	528
Weston Creek	25+	1124
Woden Valley	0-4	569
Woden Valley	5-14	4607
Woden Valley	15-19	1680
Woden Valley	20-24	1169
Woden Valley	25+	2258
Molonglo	0-4	292
Molonglo	5-14	1613
Molonglo	15-19	398
Molonglo	20-24	347
Molonglo	25+	909
Uriarra - Namadgi	0-4	14
Uriarra - Namadgi	5-14	96
Uriarra - Namadgi	15-19	22
Uriarra - Namadgi	20-24	11
Uriarra - Namadgi	25+	26
No usual address (ACT)	0-4	7
No usual address (ACT)	5-14	19
No usual address (ACT)	15-19	42
No usual address (ACT)	20-24	29
No usual address (ACT)	25+	21
Christmas Island	0-4	25
Christmas Island	5-14	177
Christmas Island	15-19	38
Christmas Island	20-24	12
Christmas Island	25+	44
Cocos (Keeling) Islands	0-4	3
Cocos (Keeling) Islands	5-14	71
Cocos (Keeling) Islands	15-19	3
Cocos (Keeling) Islands	25+	16
Jervis Bay	0-4	7
Jervis Bay	5-14	28
Jervis Bay	15-19	3
Jervis Bay	20-24	5
Jervis Bay	25+	6
Norfolk Island	0-4	36
Norfolk Island	5-14	210
Norfolk Island	15-19	68
Norfolk Island	20-24	23
Norfolk Island	25+	44
