SA3_NAME16	Age	HoursHousekeeping	Sex	adults
Hobart Inner	75-84	30+	M	79
Hobart Inner	85+		F	83
Hobart Inner	85+		M	32
Hobart Inner	85+	0	F	446
Hobart Inner	85+	0	M	215
Hobart Inner	85+	<5	F	109
Hobart Inner	85+	<5	M	67
Hobart Inner	85+	5-14	F	110
Hobart Inner	85+	5-14	M	94
Hobart Inner	85+	15-29	F	57
Hobart Inner	85+	15-29	M	38
Hobart Inner	85+	30+	F	55
Hobart Inner	85+	30+	M	20
Sorell - Dodges Ferry	15-19		F	32
Sorell - Dodges Ferry	15-19		M	44
Sorell - Dodges Ferry	15-19	0	F	133
Sorell - Dodges Ferry	15-19	0	M	191
Sorell - Dodges Ferry	15-19	<5	F	209
Sorell - Dodges Ferry	15-19	<5	M	231
Sorell - Dodges Ferry	15-19	5-14	F	46
Sorell - Dodges Ferry	15-19	5-14	M	42
Sorell - Dodges Ferry	15-19	15-29	F	4
Sorell - Dodges Ferry	20-24		F	24
Sorell - Dodges Ferry	20-24		M	27
Sorell - Dodges Ferry	20-24	0	F	104
Sorell - Dodges Ferry	20-24	0	M	164
Sorell - Dodges Ferry	20-24	<5	F	142
Sorell - Dodges Ferry	20-24	<5	M	177
Sorell - Dodges Ferry	20-24	5-14	F	119
Sorell - Dodges Ferry	20-24	5-14	M	73
Sorell - Dodges Ferry	20-24	15-29	F	35
Sorell - Dodges Ferry	20-24	15-29	M	6
Sorell - Dodges Ferry	20-24	30+	F	17
Sorell - Dodges Ferry	20-24	30+	M	3
Sorell - Dodges Ferry	25-34		F	77
Sorell - Dodges Ferry	25-34		M	69
Sorell - Dodges Ferry	25-34	0	F	137
Sorell - Dodges Ferry	25-34	0	M	249
Sorell - Dodges Ferry	25-34	<5	F	197
Sorell - Dodges Ferry	25-34	<5	M	363
Sorell - Dodges Ferry	25-34	5-14	F	406
Sorell - Dodges Ferry	25-34	5-14	M	337
Sorell - Dodges Ferry	25-34	15-29	F	219
Sorell - Dodges Ferry	25-34	15-29	M	85
Sorell - Dodges Ferry	25-34	30+	F	186
Sorell - Dodges Ferry	25-34	30+	M	33
Sorell - Dodges Ferry	35-44		F	75
Sorell - Dodges Ferry	35-44		M	68
Sorell - Dodges Ferry	35-44	0	F	102
Sorell - Dodges Ferry	35-44	0	M	181
Sorell - Dodges Ferry	35-44	<5	F	121
Sorell - Dodges Ferry	35-44	<5	M	279
Sorell - Dodges Ferry	35-44	5-14	F	390
Sorell - Dodges Ferry	35-44	5-14	M	403
Sorell - Dodges Ferry	35-44	15-29	F	284
Sorell - Dodges Ferry	35-44	15-29	M	125
Sorell - Dodges Ferry	35-44	30+	F	188
Sorell - Dodges Ferry	35-44	30+	M	45
Sorell - Dodges Ferry	45-54		F	63
Sorell - Dodges Ferry	45-54		M	53
Sorell - Dodges Ferry	45-54	0	F	130
Sorell - Dodges Ferry	45-54	0	M	202
Sorell - Dodges Ferry	45-54	<5	F	137
Sorell - Dodges Ferry	45-54	<5	M	259
Sorell - Dodges Ferry	45-54	5-14	F	468
Sorell - Dodges Ferry	45-54	5-14	M	391
Sorell - Dodges Ferry	45-54	15-29	F	256
Sorell - Dodges Ferry	45-54	15-29	M	116
Sorell - Dodges Ferry	45-54	30+	F	154
Sorell - Dodges Ferry	45-54	30+	M	46
Sorell - Dodges Ferry	55-64		F	61
Sorell - Dodges Ferry	55-64		M	78
Sorell - Dodges Ferry	55-64	0	F	212
Sorell - Dodges Ferry	55-64	0	M	310
Sorell - Dodges Ferry	55-64	<5	F	151
Sorell - Dodges Ferry	55-64	<5	M	299
Sorell - Dodges Ferry	55-64	5-14	F	501
Sorell - Dodges Ferry	55-64	5-14	M	466
Sorell - Dodges Ferry	55-64	15-29	F	295
Sorell - Dodges Ferry	55-64	15-29	M	137
Sorell - Dodges Ferry	55-64	30+	F	195
Sorell - Dodges Ferry	55-64	30+	M	81
Sorell - Dodges Ferry	65-74		F	81
Sorell - Dodges Ferry	65-74		M	78
Sorell - Dodges Ferry	65-74	0	F	250
Sorell - Dodges Ferry	65-74	0	M	312
Sorell - Dodges Ferry	65-74	<5	F	87
Sorell - Dodges Ferry	65-74	<5	M	188
Sorell - Dodges Ferry	65-74	5-14	F	266
Sorell - Dodges Ferry	65-74	5-14	M	323
Sorell - Dodges Ferry	65-74	15-29	F	281
Sorell - Dodges Ferry	65-74	15-29	M	172
Sorell - Dodges Ferry	65-74	30+	F	225
Sorell - Dodges Ferry	65-74	30+	M	109
Sorell - Dodges Ferry	75-84		F	44
Sorell - Dodges Ferry	75-84		M	45
Sorell - Dodges Ferry	75-84	0	F	193
Sorell - Dodges Ferry	75-84	0	M	168
Sorell - Dodges Ferry	75-84	<5	F	47
Sorell - Dodges Ferry	75-84	<5	M	71
Sorell - Dodges Ferry	75-84	5-14	F	101
Sorell - Dodges Ferry	75-84	5-14	M	117
Sorell - Dodges Ferry	75-84	15-29	F	79
Sorell - Dodges Ferry	75-84	15-29	M	69
Sorell - Dodges Ferry	75-84	30+	F	99
Sorell - Dodges Ferry	75-84	30+	M	50
Sorell - Dodges Ferry	85+		F	26
Sorell - Dodges Ferry	85+		M	17
Sorell - Dodges Ferry	85+	0	F	105
Sorell - Dodges Ferry	85+	0	M	65
Sorell - Dodges Ferry	85+	<5	F	17
Sorell - Dodges Ferry	85+	<5	M	25
Sorell - Dodges Ferry	85+	5-14	F	16
Sorell - Dodges Ferry	85+	5-14	M	27
Sorell - Dodges Ferry	85+	15-29	F	8
Sorell - Dodges Ferry	85+	15-29	M	9
Sorell - Dodges Ferry	85+	30+	F	12
Sorell - Dodges Ferry	85+	30+	M	10
Launceston	15-19		F	109
Launceston	15-19		M	148
Launceston	15-19	0	F	946
Launceston	15-19	0	M	1151
Launceston	15-19	<5	F	1108
Launceston	15-19	<5	M	1042
Launceston	15-19	5-14	F	273
Launceston	15-19	5-14	M	169
Launceston	15-19	15-29	F	30
Launceston	15-19	15-29	M	20
Launceston	15-19	30+	F	26
Launceston	15-19	30+	M	11
Launceston	20-24		F	181
Launceston	20-24		M	217
Launceston	20-24	0	F	790
Launceston	20-24	0	M	1149
Launceston	20-24	<5	F	818
Launceston	20-24	<5	M	940
Launceston	20-24	5-14	F	704
Launceston	20-24	5-14	M	524
Launceston	20-24	15-29	F	160
Launceston	20-24	15-29	M	63
Launceston	20-24	30+	F	115
Launceston	20-24	30+	M	40
Launceston	25-34		F	322
Launceston	25-34		M	423
Launceston	25-34	0	F	1357
Launceston	25-34	0	M	2098
Launceston	25-34	<5	F	1054
Launceston	25-34	<5	M	1822
Launceston	25-34	5-14	F	1998
Launceston	25-34	5-14	M	1781
Launceston	25-34	15-29	F	835
Launceston	25-34	15-29	M	356
Launceston	25-34	30+	F	823
Launceston	25-34	30+	M	164
Launceston	35-44		F	214
Launceston	35-44		M	252
Launceston	35-44	0	F	730
Launceston	35-44	0	M	1096
Launceston	35-44	<5	F	585
Launceston	35-44	<5	M	1321
Launceston	35-44	5-14	F	1809
Launceston	35-44	5-14	M	1756
Launceston	35-44	15-29	F	1123
Launceston	35-44	15-29	M	454
Launceston	35-44	30+	F	979
Launceston	35-44	30+	M	216
Launceston	45-54		F	196
Launceston	45-54		M	239
Launceston	45-54	0	F	831
Launceston	45-54	0	M	1143
Launceston	45-54	<5	F	656
Launceston	45-54	<5	M	1321
Launceston	45-54	5-14	F	2160
Launceston	45-54	5-14	M	1763
Launceston	45-54	15-29	F	1157
Launceston	45-54	15-29	M	449
Launceston	45-54	30+	F	664
Launceston	45-54	30+	M	183
Launceston	55-64		F	200
Launceston	55-64		M	209
Launceston	55-64	0	F	1068
Launceston	55-64	0	M	1284
Launceston	55-64	<5	F	609
Launceston	55-64	<5	M	1192
Launceston	55-64	5-14	F	1933
Launceston	55-64	5-14	M	1531
Launceston	55-64	15-29	F	1002
Launceston	55-64	15-29	M	464
Launceston	55-64	30+	F	584
Launceston	55-64	30+	M	180
Launceston	65-74		F	258
Launceston	65-74		M	214
Launceston	65-74	0	F	1332
Launceston	65-74	0	M	1276
Launceston	65-74	<5	F	354
Launceston	65-74	<5	M	708
Launceston	65-74	5-14	F	1109
Launceston	65-74	5-14	M	1171
Launceston	65-74	15-29	F	1056
Launceston	65-74	15-29	M	544
Launceston	65-74	30+	F	818
Launceston	65-74	30+	M	251
Launceston	75-84		F	238
Launceston	75-84		M	186
Launceston	75-84	0	F	1199
Launceston	75-84	0	M	985
Launceston	75-84	<5	F	222
Launceston	75-84	<5	M	332
Launceston	75-84	5-14	F	543
Launceston	75-84	5-14	M	577
Launceston	75-84	15-29	F	484
Launceston	75-84	15-29	M	283
Launceston	75-84	30+	F	480
Launceston	75-84	30+	M	196
Launceston	85+		F	173
Launceston	85+		M	103
Launceston	85+	0	F	809
Launceston	85+	0	M	418
Launceston	85+	<5	F	119
Launceston	85+	<5	M	98
Launceston	85+	5-14	F	212
Launceston	85+	5-14	M	130
Launceston	85+	15-29	F	115
Launceston	85+	15-29	M	69
Launceston	85+	30+	F	84
Launceston	85+	30+	M	36
Meander Valley - West Tamar	15-19		F	42
Meander Valley - West Tamar	15-19		M	43
Meander Valley - West Tamar	15-19	0	F	180
Meander Valley - West Tamar	15-19	0	M	257
Meander Valley - West Tamar	15-19	<5	F	293
Meander Valley - West Tamar	15-19	<5	M	296
Meander Valley - West Tamar	15-19	5-14	F	72
Meander Valley - West Tamar	15-19	5-14	M	59
Meander Valley - West Tamar	15-19	15-29	F	8
Meander Valley - West Tamar	15-19	30+	F	4
Meander Valley - West Tamar	20-24		F	26
Meander Valley - West Tamar	20-24		M	30
Meander Valley - West Tamar	20-24	0	F	148
Meander Valley - West Tamar	20-24	0	M	216
Meander Valley - West Tamar	20-24	<5	F	171
Meander Valley - West Tamar	20-24	<5	M	207
Meander Valley - West Tamar	20-24	5-14	F	147
Meander Valley - West Tamar	20-24	5-14	M	93
Meander Valley - West Tamar	20-24	15-29	F	30
Meander Valley - West Tamar	20-24	15-29	M	11
Meander Valley - West Tamar	20-24	30+	F	25
Meander Valley - West Tamar	25-34		F	68
Meander Valley - West Tamar	25-34		M	75
Meander Valley - West Tamar	25-34	0	F	159
Meander Valley - West Tamar	25-34	0	M	273
Meander Valley - West Tamar	25-34	<5	F	157
Meander Valley - West Tamar	25-34	<5	M	383
Meander Valley - West Tamar	25-34	5-14	F	356
Meander Valley - West Tamar	25-34	5-14	M	321
Meander Valley - West Tamar	25-34	15-29	F	187
Meander Valley - West Tamar	25-34	15-29	M	96
Meander Valley - West Tamar	25-34	30+	F	225
Meander Valley - West Tamar	25-34	30+	M	33
Meander Valley - West Tamar	35-44		F	70
Meander Valley - West Tamar	35-44		M	65
Meander Valley - West Tamar	35-44	0	F	120
Meander Valley - West Tamar	35-44	0	M	189
Meander Valley - West Tamar	35-44	<5	F	118
Meander Valley - West Tamar	35-44	<5	M	286
Meander Valley - West Tamar	35-44	5-14	F	423
Meander Valley - West Tamar	35-44	5-14	M	409
Meander Valley - West Tamar	35-44	15-29	F	281
Meander Valley - West Tamar	35-44	15-29	M	120
Meander Valley - West Tamar	35-44	30+	F	295
Meander Valley - West Tamar	35-44	30+	M	48
Meander Valley - West Tamar	45-54		F	93
Meander Valley - West Tamar	45-54		M	96
Meander Valley - West Tamar	45-54	0	F	184
Meander Valley - West Tamar	45-54	0	M	291
Meander Valley - West Tamar	45-54	<5	F	152
Meander Valley - West Tamar	45-54	<5	M	391
Meander Valley - West Tamar	45-54	5-14	F	610
Meander Valley - West Tamar	45-54	5-14	M	550
Meander Valley - West Tamar	45-54	15-29	F	347
Meander Valley - West Tamar	45-54	15-29	M	135
Meander Valley - West Tamar	45-54	30+	F	235
Meander Valley - West Tamar	45-54	30+	M	63
Meander Valley - West Tamar	55-64		F	127
Meander Valley - West Tamar	55-64		M	126
Meander Valley - West Tamar	55-64	0	F	286
Meander Valley - West Tamar	55-64	0	M	446
Meander Valley - West Tamar	55-64	<5	F	184
Meander Valley - West Tamar	55-64	<5	M	452
Meander Valley - West Tamar	55-64	5-14	F	657
Meander Valley - West Tamar	55-64	5-14	M	622
Meander Valley - West Tamar	55-64	15-29	F	463
Meander Valley - West Tamar	55-64	15-29	M	203
Meander Valley - West Tamar	55-64	30+	F	369
Meander Valley - West Tamar	55-64	30+	M	130
Meander Valley - West Tamar	65-74		F	107
Meander Valley - West Tamar	65-74		M	128
Meander Valley - West Tamar	65-74	0	F	374
Meander Valley - West Tamar	65-74	0	M	497
Meander Valley - West Tamar	65-74	<5	F	121
Meander Valley - West Tamar	65-74	<5	M	274
Meander Valley - West Tamar	65-74	5-14	F	428
Meander Valley - West Tamar	65-74	5-14	M	507
Meander Valley - West Tamar	65-74	15-29	F	372
Meander Valley - West Tamar	65-74	15-29	M	270
Meander Valley - West Tamar	65-74	30+	F	424
Meander Valley - West Tamar	65-74	30+	M	217
Meander Valley - West Tamar	75-84		F	96
Meander Valley - West Tamar	75-84		M	73
Meander Valley - West Tamar	75-84	0	F	266
Meander Valley - West Tamar	75-84	0	M	297
Meander Valley - West Tamar	75-84	<5	F	53
Meander Valley - West Tamar	75-84	<5	M	111
Meander Valley - West Tamar	75-84	5-14	F	165
Meander Valley - West Tamar	75-84	5-14	M	180
Meander Valley - West Tamar	75-84	15-29	F	154
Meander Valley - West Tamar	75-84	15-29	M	142
Meander Valley - West Tamar	75-84	30+	F	183
Meander Valley - West Tamar	75-84	30+	M	125
Meander Valley - West Tamar	85+		F	31
Meander Valley - West Tamar	85+		M	20
Meander Valley - West Tamar	85+	0	F	118
Meander Valley - West Tamar	85+	0	M	88
Meander Valley - West Tamar	85+	<5	F	29
Meander Valley - West Tamar	85+	<5	M	28
Meander Valley - West Tamar	85+	5-14	F	42
Meander Valley - West Tamar	85+	5-14	M	47
Meander Valley - West Tamar	85+	15-29	F	26
Meander Valley - West Tamar	85+	15-29	M	14
Meander Valley - West Tamar	85+	30+	F	16
Meander Valley - West Tamar	85+	30+	M	18
North East	15-19		F	86
North East	15-19		M	95
North East	15-19	0	F	312
North East	15-19	0	M	396
North East	15-19	<5	F	392
North East	15-19	<5	M	421
North East	15-19	5-14	F	106
North East	15-19	5-14	M	92
North East	15-19	15-29	F	16
North East	15-19	15-29	M	16
North East	15-19	30+	F	8
North East	15-19	30+	M	9
North East	20-24		F	48
North East	20-24		M	64
North East	20-24	0	F	234
North East	20-24	0	M	335
North East	20-24	<5	F	232
North East	20-24	<5	M	294
North East	20-24	5-14	F	203
North East	20-24	5-14	M	151
North East	20-24	15-29	F	38
North East	20-24	15-29	M	20
North East	20-24	30+	F	50
North East	20-24	30+	M	5
North East	25-34		F	104
North East	25-34		M	127
North East	25-34	0	F	297
North East	25-34	0	M	511
North East	25-34	<5	F	222
North East	25-34	<5	M	548
North East	25-34	5-14	F	631
North East	25-34	5-14	M	586
North East	25-34	15-29	F	347
North East	25-34	15-29	M	131
North East	25-34	30+	F	389
North East	25-34	30+	M	48
North East	35-44		F	139
North East	35-44		M	155
North East	35-44	0	F	210
North East	35-44	0	M	354
North East	35-44	<5	F	165
North East	35-44	<5	M	495
North East	35-44	5-14	F	607
North East	35-44	5-14	M	602
North East	35-44	15-29	F	482
North East	35-44	15-29	M	212
North East	35-44	30+	F	472
North East	35-44	30+	M	111
North East	45-54		F	139
North East	45-54		M	168
North East	45-54	0	F	354
North East	45-54	0	M	506
North East	45-54	<5	F	282
North East	45-54	<5	M	568
North East	45-54	5-14	F	850
North East	45-54	5-14	M	800
North East	45-54	15-29	F	604
North East	45-54	15-29	M	243
North East	45-54	30+	F	394
North East	45-54	30+	M	155
North East	55-64		F	187
North East	55-64		M	220
North East	55-64	0	F	567
North East	55-64	0	M	844
North East	55-64	<5	F	289
North East	55-64	<5	M	691
North East	55-64	5-14	F	1012
North East	55-64	5-14	M	971
North East	55-64	15-29	F	724
North East	55-64	15-29	M	354
North East	55-64	30+	F	563
North East	55-64	30+	M	198
North East	65-74		F	197
North East	65-74		M	245
North East	65-74	0	F	705
North East	65-74	0	M	969
North East	65-74	<5	F	174
North East	65-74	<5	M	488
North East	65-74	5-14	F	612
North East	65-74	5-14	M	790
North East	65-74	15-29	F	633
North East	65-74	15-29	M	461
North East	65-74	30+	F	581
North East	65-74	30+	M	284
North East	75-84		F	143
North East	75-84		M	122
North East	75-84	0	F	527
North East	75-84	0	M	548
North East	75-84	<5	F	102
North East	75-84	<5	M	184
North East	75-84	5-14	F	240
North East	75-84	5-14	M	325
North East	75-84	15-29	F	224
North East	75-84	15-29	M	182
North East	75-84	30+	F	294
North East	75-84	30+	M	158
North East	85+		F	93
North East	85+		M	58
North East	85+	0	F	251
North East	85+	0	M	191
North East	85+	<5	F	51
North East	85+	<5	M	43
North East	85+	5-14	F	48
North East	85+	5-14	M	67
North East	85+	15-29	F	38
North East	85+	15-29	M	32
North East	85+	30+	F	31
North East	85+	30+	M	20
Central Highlands (Tas.)	15-19		F	50
Central Highlands (Tas.)	15-19		M	52
Central Highlands (Tas.)	15-19	0	F	115
Central Highlands (Tas.)	15-19	0	M	155
Central Highlands (Tas.)	15-19	<5	F	134
Central Highlands (Tas.)	15-19	<5	M	132
Central Highlands (Tas.)	15-19	5-14	F	42
Central Highlands (Tas.)	15-19	5-14	M	48
Central Highlands (Tas.)	15-19	15-29	F	8
Central Highlands (Tas.)	15-19	15-29	M	10
Central Highlands (Tas.)	15-19	30+	M	8
Central Highlands (Tas.)	20-24		F	27
Central Highlands (Tas.)	20-24		M	31
Central Highlands (Tas.)	20-24	0	F	79
Central Highlands (Tas.)	20-24	0	M	136
Central Highlands (Tas.)	20-24	<5	F	90
Central Highlands (Tas.)	20-24	<5	M	110
Central Highlands (Tas.)	20-24	5-14	F	80
Central Highlands (Tas.)	20-24	5-14	M	62
Central Highlands (Tas.)	20-24	15-29	F	17
Central Highlands (Tas.)	20-24	15-29	M	5
Central Highlands (Tas.)	20-24	30+	F	20
Central Highlands (Tas.)	20-24	30+	M	3
Central Highlands (Tas.)	25-34		F	51
Central Highlands (Tas.)	25-34		M	58
Central Highlands (Tas.)	25-34	0	F	94
Central Highlands (Tas.)	25-34	0	M	153
Central Highlands (Tas.)	25-34	<5	F	86
Central Highlands (Tas.)	25-34	<5	M	186
Central Highlands (Tas.)	25-34	5-14	F	199
Central Highlands (Tas.)	25-34	5-14	M	175
Central Highlands (Tas.)	25-34	15-29	F	117
Central Highlands (Tas.)	25-34	15-29	M	32
Central Highlands (Tas.)	25-34	30+	F	97
Central Highlands (Tas.)	25-34	30+	M	23
Central Highlands (Tas.)	35-44		F	52
Central Highlands (Tas.)	35-44		M	66
Central Highlands (Tas.)	35-44	0	F	54
Central Highlands (Tas.)	35-44	0	M	147
Central Highlands (Tas.)	35-44	<5	F	54
Central Highlands (Tas.)	35-44	<5	M	165
Central Highlands (Tas.)	35-44	5-14	F	243
Central Highlands (Tas.)	35-44	5-14	M	222
Central Highlands (Tas.)	35-44	15-29	F	138
Central Highlands (Tas.)	35-44	15-29	M	87
Central Highlands (Tas.)	35-44	30+	F	165
Central Highlands (Tas.)	35-44	30+	M	38
Central Highlands (Tas.)	45-54		F	58
Central Highlands (Tas.)	45-54		M	74
Central Highlands (Tas.)	45-54	0	F	106
Central Highlands (Tas.)	45-54	0	M	202
Central Highlands (Tas.)	45-54	<5	F	76
Central Highlands (Tas.)	45-54	<5	M	191
Central Highlands (Tas.)	45-54	5-14	F	296
Central Highlands (Tas.)	45-54	5-14	M	270
Central Highlands (Tas.)	45-54	15-29	F	170
Central Highlands (Tas.)	45-54	15-29	M	98
Central Highlands (Tas.)	45-54	30+	F	135
Central Highlands (Tas.)	45-54	30+	M	43
Central Highlands (Tas.)	55-64		F	67
Central Highlands (Tas.)	55-64		M	97
Central Highlands (Tas.)	55-64	0	F	153
Central Highlands (Tas.)	55-64	0	M	281
Central Highlands (Tas.)	55-64	<5	F	85
Central Highlands (Tas.)	55-64	<5	M	227
Central Highlands (Tas.)	55-64	5-14	F	272
Central Highlands (Tas.)	55-64	5-14	M	319
Central Highlands (Tas.)	55-64	15-29	F	229
Central Highlands (Tas.)	55-64	15-29	M	119
Central Highlands (Tas.)	55-64	30+	F	178
Central Highlands (Tas.)	55-64	30+	M	67
Central Highlands (Tas.)	65-74		F	57
Central Highlands (Tas.)	65-74		M	77
Central Highlands (Tas.)	65-74	0	F	167
Central Highlands (Tas.)	65-74	0	M	242
Central Highlands (Tas.)	65-74	<5	F	47
Central Highlands (Tas.)	65-74	<5	M	150
Central Highlands (Tas.)	65-74	5-14	F	148
Central Highlands (Tas.)	65-74	5-14	M	243
Central Highlands (Tas.)	65-74	15-29	F	142
Central Highlands (Tas.)	65-74	15-29	M	109
Central Highlands (Tas.)	65-74	30+	F	159
Central Highlands (Tas.)	65-74	30+	M	83
Central Highlands (Tas.)	75-84		F	38
Central Highlands (Tas.)	75-84		M	36
Central Highlands (Tas.)	75-84	0	F	104
Central Highlands (Tas.)	75-84	0	M	144
Central Highlands (Tas.)	75-84	<5	F	17
Central Highlands (Tas.)	75-84	<5	M	38
Central Highlands (Tas.)	75-84	5-14	F	39
Central Highlands (Tas.)	75-84	5-14	M	79
Central Highlands (Tas.)	75-84	15-29	F	42
Central Highlands (Tas.)	75-84	15-29	M	41
Central Highlands (Tas.)	75-84	30+	F	42
Central Highlands (Tas.)	75-84	30+	M	53
Central Highlands (Tas.)	85+		F	10
Central Highlands (Tas.)	85+		M	12
Central Highlands (Tas.)	85+	0	F	39
Central Highlands (Tas.)	85+	0	M	36
Central Highlands (Tas.)	85+	<5	F	6
Central Highlands (Tas.)	85+	<5	M	10
Central Highlands (Tas.)	85+	5-14	F	9
Central Highlands (Tas.)	85+	5-14	M	5
Central Highlands (Tas.)	85+	15-29	F	4
Central Highlands (Tas.)	85+	15-29	M	3
Central Highlands (Tas.)	85+	30+	F	4
Central Highlands (Tas.)	85+	30+	M	3
Huon - Bruny Island	15-19		F	26
Huon - Bruny Island	15-19		M	57
Huon - Bruny Island	15-19	0	F	133
Huon - Bruny Island	15-19	0	M	212
Huon - Bruny Island	15-19	<5	F	244
Huon - Bruny Island	15-19	<5	M	273
Huon - Bruny Island	15-19	5-14	F	62
Huon - Bruny Island	15-19	5-14	M	59
Huon - Bruny Island	15-19	15-29	F	11
Huon - Bruny Island	15-19	15-29	M	3
Huon - Bruny Island	15-19	30+	F	3
Huon - Bruny Island	20-24		F	34
Huon - Bruny Island	20-24		M	25
Huon - Bruny Island	20-24	0	F	94
Huon - Bruny Island	20-24	0	M	147
Huon - Bruny Island	20-24	<5	F	131
Huon - Bruny Island	20-24	<5	M	192
Huon - Bruny Island	20-24	5-14	F	105
Huon - Bruny Island	20-24	5-14	M	78
Huon - Bruny Island	20-24	15-29	F	18
Huon - Bruny Island	20-24	15-29	M	18
Huon - Bruny Island	20-24	30+	F	23
Huon - Bruny Island	20-24	30+	M	8
Huon - Bruny Island	25-34		F	88
Huon - Bruny Island	25-34		M	74
Huon - Bruny Island	25-34	0	F	132
Huon - Bruny Island	25-34	0	M	207
Huon - Bruny Island	25-34	<5	F	138
Huon - Bruny Island	25-34	<5	M	255
Huon - Bruny Island	25-34	5-14	F	322
Huon - Bruny Island	25-34	5-14	M	306
Huon - Bruny Island	25-34	15-29	F	200
Huon - Bruny Island	25-34	15-29	M	89
Huon - Bruny Island	25-34	30+	F	185
Huon - Bruny Island	25-34	30+	M	47
Huon - Bruny Island	35-44		F	73
Huon - Bruny Island	35-44		M	76
Huon - Bruny Island	35-44	0	F	75
Huon - Bruny Island	35-44	0	M	164
Huon - Bruny Island	35-44	<5	F	118
Huon - Bruny Island	35-44	<5	M	274
Huon - Bruny Island	35-44	5-14	F	457
Huon - Bruny Island	35-44	5-14	M	429
Huon - Bruny Island	35-44	15-29	F	320
Huon - Bruny Island	35-44	15-29	M	187
Huon - Bruny Island	35-44	30+	F	274
Huon - Bruny Island	35-44	30+	M	74
Huon - Bruny Island	45-54		F	85
Huon - Bruny Island	45-54		M	75
Huon - Bruny Island	45-54	0	F	112
Huon - Bruny Island	45-54	0	M	236
Huon - Bruny Island	45-54	<5	F	164
Huon - Bruny Island	45-54	<5	M	319
Huon - Bruny Island	45-54	5-14	F	584
Huon - Bruny Island	45-54	5-14	M	557
Huon - Bruny Island	45-54	15-29	F	311
Huon - Bruny Island	45-54	15-29	M	163
Huon - Bruny Island	45-54	30+	F	213
Huon - Bruny Island	45-54	30+	M	81
Huon - Bruny Island	55-64		F	115
Huon - Bruny Island	55-64		M	122
Huon - Bruny Island	55-64	0	F	199
Huon - Bruny Island	55-64	0	M	289
Huon - Bruny Island	55-64	<5	F	186
Huon - Bruny Island	55-64	<5	M	337
Huon - Bruny Island	55-64	5-14	F	627
Huon - Bruny Island	55-64	5-14	M	599
Huon - Bruny Island	55-64	15-29	F	437
Huon - Bruny Island	55-64	15-29	M	261
Huon - Bruny Island	55-64	30+	F	274
Huon - Bruny Island	55-64	30+	M	151
Huon - Bruny Island	65-74		F	103
Huon - Bruny Island	65-74		M	141
Huon - Bruny Island	65-74	0	F	282
Huon - Bruny Island	65-74	0	M	386
Huon - Bruny Island	65-74	<5	F	105
Huon - Bruny Island	65-74	<5	M	236
Huon - Bruny Island	65-74	5-14	F	359
Huon - Bruny Island	65-74	5-14	M	483
Huon - Bruny Island	65-74	15-29	F	398
Huon - Bruny Island	65-74	15-29	M	276
Huon - Bruny Island	65-74	30+	F	315
Huon - Bruny Island	65-74	30+	M	174
Huon - Bruny Island	75-84		F	81
Huon - Bruny Island	75-84		M	72
Huon - Bruny Island	75-84	0	F	210
Huon - Bruny Island	75-84	0	M	210
Huon - Bruny Island	75-84	<5	F	58
Huon - Bruny Island	75-84	<5	M	109
Huon - Bruny Island	75-84	5-14	F	122
Huon - Bruny Island	75-84	5-14	M	192
Huon - Bruny Island	75-84	15-29	F	97
Huon - Bruny Island	75-84	15-29	M	91
Huon - Bruny Island	75-84	30+	F	114
Huon - Bruny Island	75-84	30+	M	86
Huon - Bruny Island	85+		F	44
Huon - Bruny Island	85+		M	39
Huon - Bruny Island	85+	0	F	100
Huon - Bruny Island	85+	0	M	66
Huon - Bruny Island	85+	<5	F	19
Huon - Bruny Island	85+	<5	M	14
Huon - Bruny Island	85+	5-14	F	27
Huon - Bruny Island	85+	5-14	M	25
Huon - Bruny Island	85+	15-29	F	14
Huon - Bruny Island	85+	15-29	M	9
Huon - Bruny Island	85+	30+	F	16
Huon - Bruny Island	85+	30+	M	14
South East Coast	15-19		F	5
South East Coast	15-19		M	19
South East Coast	15-19	0	F	37
South East Coast	15-19	0	M	54
South East Coast	15-19	<5	F	46
South East Coast	15-19	<5	M	57
South East Coast	15-19	5-14	F	19
South East Coast	15-19	5-14	M	17
South East Coast	20-24		M	15
South East Coast	20-24	0	F	18
South East Coast	20-24	0	M	54
South East Coast	20-24	<5	F	19
South East Coast	20-24	<5	M	40
South East Coast	20-24	5-14	F	25
South East Coast	20-24	5-14	M	10
South East Coast	20-24	15-29	F	3
South East Coast	20-24	15-29	M	3
South East Coast	20-24	30+	F	3
South East Coast	20-24	30+	M	7
South East Coast	25-34		F	37
South East Coast	25-34		M	33
South East Coast	25-34	0	F	63
South East Coast	25-34	0	M	96
South East Coast	25-34	<5	F	45
South East Coast	25-34	<5	M	104
South East Coast	25-34	5-14	F	91
South East Coast	25-34	5-14	M	91
South East Coast	25-34	15-29	F	42
South East Coast	25-34	15-29	M	26
South East Coast	25-34	30+	F	57
South East Coast	25-34	30+	M	10
South East Coast	35-44		F	31
South East Coast	35-44		M	32
South East Coast	35-44	0	F	32
South East Coast	35-44	0	M	62
South East Coast	35-44	<5	F	39
South East Coast	35-44	<5	M	82
South East Coast	35-44	5-14	F	102
South East Coast	35-44	5-14	M	113
South East Coast	35-44	15-29	F	77
South East Coast	35-44	15-29	M	38
