SA3_NAME21	Age	NeedsAssistance	Sex	persons
Dural - Wisemans Ferry	15-19		F	25
Dural - Wisemans Ferry	15-19		M	50
Dural - Wisemans Ferry	15-19	0	F	947
Dural - Wisemans Ferry	15-19	0	M	1052
Dural - Wisemans Ferry	15-19	1	F	20
Dural - Wisemans Ferry	15-19	1	M	31
Dural - Wisemans Ferry	20-24		F	26
Dural - Wisemans Ferry	20-24		M	35
Dural - Wisemans Ferry	20-24	0	F	736
Dural - Wisemans Ferry	20-24	0	M	871
Dural - Wisemans Ferry	20-24	1	F	15
Dural - Wisemans Ferry	20-24	1	M	22
Dural - Wisemans Ferry	25-34		F	44
Dural - Wisemans Ferry	25-34		M	48
Dural - Wisemans Ferry	25-34	0	F	1015
Dural - Wisemans Ferry	25-34	0	M	1100
Dural - Wisemans Ferry	25-34	1	F	16
Dural - Wisemans Ferry	25-34	1	M	27
Dural - Wisemans Ferry	35-44		F	53
Dural - Wisemans Ferry	35-44		M	56
Dural - Wisemans Ferry	35-44	0	F	1455
Dural - Wisemans Ferry	35-44	0	M	1298
Dural - Wisemans Ferry	35-44	1	F	27
Dural - Wisemans Ferry	35-44	1	M	22
Dural - Wisemans Ferry	45-54		F	72
Dural - Wisemans Ferry	45-54		M	75
Dural - Wisemans Ferry	45-54	0	F	2089
Dural - Wisemans Ferry	45-54	0	M	1966
Dural - Wisemans Ferry	45-54	1	F	46
Dural - Wisemans Ferry	45-54	1	M	40
Dural - Wisemans Ferry	55-64		F	54
Dural - Wisemans Ferry	55-64		M	63
Dural - Wisemans Ferry	55-64	0	F	1817
Dural - Wisemans Ferry	55-64	0	M	1861
Dural - Wisemans Ferry	55-64	1	F	52
Dural - Wisemans Ferry	55-64	1	M	54
Dural - Wisemans Ferry	65-74		F	46
Dural - Wisemans Ferry	65-74		M	50
Dural - Wisemans Ferry	65-74	0	F	1443
Dural - Wisemans Ferry	65-74	0	M	1354
Dural - Wisemans Ferry	65-74	1	F	90
Dural - Wisemans Ferry	65-74	1	M	77
Dural - Wisemans Ferry	75-84		F	33
Dural - Wisemans Ferry	75-84		M	31
Dural - Wisemans Ferry	75-84	0	F	765
Dural - Wisemans Ferry	75-84	0	M	797
Dural - Wisemans Ferry	75-84	1	F	188
Dural - Wisemans Ferry	75-84	1	M	141
Dural - Wisemans Ferry	85+		F	14
Dural - Wisemans Ferry	85+		M	22
Dural - Wisemans Ferry	85+	0	F	143
Dural - Wisemans Ferry	85+	0	M	146
Dural - Wisemans Ferry	85+	1	F	263
Dural - Wisemans Ferry	85+	1	M	146
Hawkesbury	0-4		F	32
Hawkesbury	0-4		M	32
Hawkesbury	0-4	0	F	682
Hawkesbury	0-4	0	M	691
Hawkesbury	0-4	1	F	12
Hawkesbury	0-4	1	M	16
Hawkesbury	5-14		F	63
Hawkesbury	5-14		M	46
Hawkesbury	5-14	0	F	1448
Hawkesbury	5-14	0	M	1590
Hawkesbury	5-14	1	F	40
Hawkesbury	5-14	1	M	82
Hawkesbury	15-19		F	29
Hawkesbury	15-19		M	39
Hawkesbury	15-19	0	F	773
Hawkesbury	15-19	0	M	831
Hawkesbury	15-19	1	F	28
Hawkesbury	15-19	1	M	34
Hawkesbury	20-24		F	22
Hawkesbury	20-24		M	33
Hawkesbury	20-24	0	F	669
Hawkesbury	20-24	0	M	753
Hawkesbury	20-24	1	F	17
Hawkesbury	20-24	1	M	21
Hawkesbury	25-34		F	42
Hawkesbury	25-34		M	79
Hawkesbury	25-34	0	F	1308
Hawkesbury	25-34	0	M	1295
Hawkesbury	25-34	1	F	13
Hawkesbury	25-34	1	M	35
Hawkesbury	35-44		F	56
Hawkesbury	35-44		M	58
Hawkesbury	35-44	0	F	1331
Hawkesbury	35-44	0	M	1335
Hawkesbury	35-44	1	F	24
Hawkesbury	35-44	1	M	26
Hawkesbury	45-54		F	66
Hawkesbury	45-54		M	78
Hawkesbury	45-54	0	F	1825
Hawkesbury	45-54	0	M	1690
Hawkesbury	45-54	1	F	35
Hawkesbury	45-54	1	M	49
Hawkesbury	55-64		F	67
Hawkesbury	55-64		M	72
Hawkesbury	55-64	0	F	1674
Hawkesbury	55-64	0	M	1694
Hawkesbury	55-64	1	F	82
Hawkesbury	55-64	1	M	65
Hawkesbury	65-74		F	50
Hawkesbury	65-74		M	43
Hawkesbury	65-74	0	F	1098
Hawkesbury	65-74	0	M	1163
Hawkesbury	65-74	1	F	71
Hawkesbury	65-74	1	M	81
Hawkesbury	75-84		F	23
Hawkesbury	75-84		M	43
Hawkesbury	75-84	0	F	457
Hawkesbury	75-84	0	M	480
Hawkesbury	75-84	1	F	99
Hawkesbury	75-84	1	M	91
Hawkesbury	85+		F	3
Hawkesbury	85+		M	7
Hawkesbury	85+	0	F	61
Hawkesbury	85+	0	M	86
Hawkesbury	85+	1	F	91
Hawkesbury	85+	1	M	58
Rouse Hill - McGraths Hill	0-4		F	64
Rouse Hill - McGraths Hill	0-4		M	54
Rouse Hill - McGraths Hill	0-4	0	F	2077
Rouse Hill - McGraths Hill	0-4	0	M	2149
Rouse Hill - McGraths Hill	0-4	1	F	29
Rouse Hill - McGraths Hill	0-4	1	M	35
Rouse Hill - McGraths Hill	5-14		F	122
Rouse Hill - McGraths Hill	5-14		M	153
Rouse Hill - McGraths Hill	5-14	0	F	4459
Rouse Hill - McGraths Hill	5-14	0	M	4630
Rouse Hill - McGraths Hill	5-14	1	F	71
Rouse Hill - McGraths Hill	5-14	1	M	185
Rouse Hill - McGraths Hill	15-19		F	37
Rouse Hill - McGraths Hill	15-19		M	58
Rouse Hill - McGraths Hill	15-19	0	F	1866
Rouse Hill - McGraths Hill	15-19	0	M	1870
Rouse Hill - McGraths Hill	15-19	1	F	28
Rouse Hill - McGraths Hill	15-19	1	M	60
Rouse Hill - McGraths Hill	20-24		F	41
Rouse Hill - McGraths Hill	20-24		M	44
Rouse Hill - McGraths Hill	20-24	0	F	1545
Rouse Hill - McGraths Hill	20-24	0	M	1678
Rouse Hill - McGraths Hill	20-24	1	F	20
Rouse Hill - McGraths Hill	20-24	1	M	22
Rouse Hill - McGraths Hill	25-34		F	140
Rouse Hill - McGraths Hill	25-34		M	94
Rouse Hill - McGraths Hill	25-34	0	F	3629
Rouse Hill - McGraths Hill	25-34	0	M	3123
Rouse Hill - McGraths Hill	25-34	1	F	28
Rouse Hill - McGraths Hill	25-34	1	M	50
Rouse Hill - McGraths Hill	35-44		F	160
Rouse Hill - McGraths Hill	35-44		M	145
Rouse Hill - McGraths Hill	35-44	0	F	5090
Rouse Hill - McGraths Hill	35-44	0	M	4842
Rouse Hill - McGraths Hill	35-44	1	F	53
Rouse Hill - McGraths Hill	35-44	1	M	37
Rouse Hill - McGraths Hill	45-54		F	89
Rouse Hill - McGraths Hill	45-54		M	121
Rouse Hill - McGraths Hill	45-54	0	F	3778
Rouse Hill - McGraths Hill	45-54	0	M	3817
Rouse Hill - McGraths Hill	45-54	1	F	59
Rouse Hill - McGraths Hill	45-54	1	M	34
Rouse Hill - McGraths Hill	55-64		F	80
Rouse Hill - McGraths Hill	55-64		M	61
Rouse Hill - McGraths Hill	55-64	0	F	2335
Rouse Hill - McGraths Hill	55-64	0	M	2375
Rouse Hill - McGraths Hill	55-64	1	F	85
Rouse Hill - McGraths Hill	55-64	1	M	54
Rouse Hill - McGraths Hill	65-74		F	61
Rouse Hill - McGraths Hill	65-74		M	83
Rouse Hill - McGraths Hill	65-74	0	F	1481
Rouse Hill - McGraths Hill	65-74	0	M	1406
Rouse Hill - McGraths Hill	65-74	1	F	128
Rouse Hill - McGraths Hill	65-74	1	M	105
Rouse Hill - McGraths Hill	75-84		F	35
Rouse Hill - McGraths Hill	75-84		M	52
Rouse Hill - McGraths Hill	75-84	0	F	550
Rouse Hill - McGraths Hill	75-84	0	M	544
Rouse Hill - McGraths Hill	75-84	1	F	180
Rouse Hill - McGraths Hill	75-84	1	M	107
Rouse Hill - McGraths Hill	85+		F	13
Rouse Hill - McGraths Hill	85+		M	81
Rouse Hill - McGraths Hill	85+	0	F	72
Rouse Hill - McGraths Hill	85+	0	M	73
Rouse Hill - McGraths Hill	85+	1	F	105
Rouse Hill - McGraths Hill	85+	1	M	51
Blacktown	0-4		F	306
Blacktown	0-4		M	315
Blacktown	0-4	0	F	4322
Blacktown	0-4	0	M	4577
Blacktown	0-4	1	F	41
Blacktown	0-4	1	M	93
Blacktown	5-14		F	577
Blacktown	5-14		M	639
Blacktown	5-14	0	F	8034
Blacktown	5-14	0	M	8308
Blacktown	5-14	1	F	234
Blacktown	5-14	1	M	515
Blacktown	15-19		F	243
Blacktown	15-19		M	249
Blacktown	15-19	0	F	3460
Blacktown	15-19	0	M	3691
Blacktown	15-19	1	F	84
Blacktown	15-19	1	M	184
Blacktown	20-24		F	300
Blacktown	20-24		M	385
Blacktown	20-24	0	F	4257
Blacktown	20-24	0	M	4875
Blacktown	20-24	1	F	86
Blacktown	20-24	1	M	137
Blacktown	25-34		F	727
Blacktown	25-34		M	837
Blacktown	25-34	0	F	10290
Blacktown	25-34	0	M	10316
Blacktown	25-34	1	F	154
Blacktown	25-34	1	M	206
Blacktown	35-44		F	662
Blacktown	35-44		M	639
Blacktown	35-44	0	F	10195
Blacktown	35-44	0	M	10543
Blacktown	35-44	1	F	236
Blacktown	35-44	1	M	216
Blacktown	45-54		F	459
Blacktown	45-54		M	462
Blacktown	45-54	0	F	7586
Blacktown	45-54	0	M	7649
Blacktown	45-54	1	F	365
Blacktown	45-54	1	M	322
Blacktown	55-64		F	331
Blacktown	55-64		M	365
Blacktown	55-64	0	F	6717
Blacktown	55-64	0	M	6566
Blacktown	55-64	1	F	576
Blacktown	55-64	1	M	480
Blacktown	65-74		F	275
Blacktown	65-74		M	237
Blacktown	65-74	0	F	4996
Blacktown	65-74	0	M	4678
Blacktown	65-74	1	F	920
Blacktown	65-74	1	M	671
Blacktown	75-84		F	185
Blacktown	75-84		M	158
Blacktown	75-84	0	F	1875
Blacktown	75-84	0	M	1860
Blacktown	75-84	1	F	1036
Blacktown	75-84	1	M	680
Blacktown	85+		F	115
Blacktown	85+		M	70
Blacktown	85+	0	F	396
Blacktown	85+	0	M	320
Blacktown	85+	1	F	889
Blacktown	85+	1	M	430
Blacktown - North	0-4		F	252
Blacktown - North	0-4		M	265
Blacktown - North	0-4	0	F	5502
Blacktown - North	0-4	0	M	5732
Blacktown - North	0-4	1	F	59
Blacktown - North	0-4	1	M	110
Blacktown - North	5-14		F	454
Blacktown - North	5-14		M	506
Blacktown - North	5-14	0	F	10979
Blacktown - North	5-14	0	M	11406
Blacktown - North	5-14	1	F	227
Blacktown - North	5-14	1	M	478
Blacktown - North	15-19		F	134
Blacktown - North	15-19		M	223
Blacktown - North	15-19	0	F	3885
Blacktown - North	15-19	0	M	4118
Blacktown - North	15-19	1	F	78
Blacktown - North	15-19	1	M	138
Blacktown - North	20-24		F	160
Blacktown - North	20-24		M	361
Blacktown - North	20-24	0	F	3813
Blacktown - North	20-24	0	M	3950
Blacktown - North	20-24	1	F	58
Blacktown - North	20-24	1	M	82
Blacktown - North	25-34		F	488
Blacktown - North	25-34		M	949
Blacktown - North	25-34	0	F	10680
Blacktown - North	25-34	0	M	9049
Blacktown - North	25-34	1	F	100
Blacktown - North	25-34	1	M	101
Blacktown - North	35-44		F	564
Blacktown - North	35-44		M	888
Blacktown - North	35-44	0	F	13909
Blacktown - North	35-44	0	M	14078
Blacktown - North	35-44	1	F	138
Blacktown - North	35-44	1	M	128
Blacktown - North	45-54		F	264
Blacktown - North	45-54		M	470
Blacktown - North	45-54	0	F	7864
Blacktown - North	45-54	0	M	8213
Blacktown - North	45-54	1	F	230
Blacktown - North	45-54	1	M	135
Blacktown - North	55-64		F	194
Blacktown - North	55-64		M	222
Blacktown - North	55-64	0	F	5112
Blacktown - North	55-64	0	M	4809
Blacktown - North	55-64	1	F	324
Blacktown - North	55-64	1	M	221
Blacktown - North	65-74		F	136
Blacktown - North	65-74		M	134
Blacktown - North	65-74	0	F	3120
Blacktown - North	65-74	0	M	2845
Blacktown - North	65-74	1	F	524
Blacktown - North	65-74	1	M	391
Blacktown - North	75-84		F	53
Blacktown - North	75-84		M	63
Blacktown - North	75-84	0	F	928
Blacktown - North	75-84	0	M	960
Blacktown - North	75-84	1	F	489
Blacktown - North	75-84	1	M	300
Blacktown - North	85+		F	21
Blacktown - North	85+		M	15
Blacktown - North	85+	0	F	111
Blacktown - North	85+	0	M	114
Blacktown - North	85+	1	F	295
Blacktown - North	85+	1	M	161
Mount Druitt	0-4		F	411
Mount Druitt	0-4		M	428
Mount Druitt	0-4	0	F	3774
Mount Druitt	0-4	0	M	3954
Mount Druitt	0-4	1	F	57
Mount Druitt	0-4	1	M	104
Mount Druitt	5-14		F	892
Mount Druitt	5-14		M	852
Mount Druitt	5-14	0	F	7979
Mount Druitt	5-14	0	M	7866
Mount Druitt	5-14	1	F	263
Mount Druitt	5-14	1	M	578
Mount Druitt	15-19		F	289
Mount Druitt	15-19		M	323
Mount Druitt	15-19	0	F	3524
Mount Druitt	15-19	0	M	3580
Mount Druitt	15-19	1	F	88
Mount Druitt	15-19	1	M	207
Mount Druitt	20-24		F	303
Mount Druitt	20-24		M	347
Mount Druitt	20-24	0	F	3624
Mount Druitt	20-24	0	M	3724
Mount Druitt	20-24	1	F	86
Mount Druitt	20-24	1	M	135
Mount Druitt	25-34		F	734
Mount Druitt	25-34		M	687
Mount Druitt	25-34	0	F	7619
Mount Druitt	25-34	0	M	6881
Mount Druitt	25-34	1	F	176
Mount Druitt	25-34	1	M	215
Mount Druitt	35-44		F	654
Mount Druitt	35-44		M	632
Mount Druitt	35-44	0	F	7392
Mount Druitt	35-44	0	M	7033
Mount Druitt	35-44	1	F	215
Mount Druitt	35-44	1	M	206
Mount Druitt	45-54		F	474
Mount Druitt	45-54		M	493
Mount Druitt	45-54	0	F	6192
Mount Druitt	45-54	0	M	6067
Mount Druitt	45-54	1	F	399
Mount Druitt	45-54	1	M	318
Mount Druitt	55-64		F	336
Mount Druitt	55-64		M	377
Mount Druitt	55-64	0	F	5218
Mount Druitt	55-64	0	M	5106
Mount Druitt	55-64	1	F	600
Mount Druitt	55-64	1	M	541
Mount Druitt	65-74		F	285
Mount Druitt	65-74		M	238
Mount Druitt	65-74	0	F	3317
Mount Druitt	65-74	0	M	3017
Mount Druitt	65-74	1	F	832
Mount Druitt	65-74	1	M	641
Mount Druitt	75-84		F	169
Mount Druitt	75-84		M	148
Mount Druitt	75-84	0	F	1162
Mount Druitt	75-84	0	M	1109
Mount Druitt	75-84	1	F	804
Mount Druitt	75-84	1	M	568
Mount Druitt	85+		F	188
Mount Druitt	85+		M	60
Mount Druitt	85+	0	F	188
Mount Druitt	85+	0	M	150
Mount Druitt	85+	1	F	574
Mount Druitt	85+	1	M	236
Botany	0-4		F	88
Botany	0-4		M	97
Botany	0-4	0	F	1573
Botany	0-4	0	M	1635
Botany	0-4	1	F	7
Botany	0-4	1	M	20
Botany	5-14		F	127
Botany	5-14		M	162
Botany	5-14	0	F	2461
Botany	5-14	0	M	2542
Botany	5-14	1	F	47
Botany	5-14	1	M	119
Botany	15-19		F	55
Botany	15-19		M	73
Botany	15-19	0	F	1192
Botany	15-19	0	M	1219
Botany	15-19	1	F	21
Botany	15-19	1	M	52
Botany	20-24		F	181
Botany	20-24		M	183
Botany	20-24	0	F	2396
Botany	20-24	0	M	2558
Botany	20-24	1	F	12
Botany	20-24	1	M	40
Botany	25-34		F	428
Botany	25-34		M	483
Botany	25-34	0	F	6288
Botany	25-34	0	M	6454
Botany	25-34	1	F	46
Botany	25-34	1	M	52
Botany	35-44		F	242
Botany	35-44		M	282
Botany	35-44	0	F	4136
Botany	35-44	0	M	4242
Botany	35-44	1	F	68
Botany	35-44	1	M	51
Botany	45-54		F	140
Botany	45-54		M	168
Botany	45-54	0	F	3155
Botany	45-54	0	M	3072
Botany	45-54	1	F	103
Botany	45-54	1	M	86
Botany	55-64		F	144
Botany	55-64		M	147
Botany	55-64	0	F	2333
Botany	55-64	0	M	2376
Botany	55-64	1	F	155
Botany	55-64	1	M	133
Botany	65-74		F	118
Botany	65-74		M	113
Botany	65-74	0	F	1709
Botany	65-74	0	M	1505
Botany	65-74	1	F	241
Botany	65-74	1	M	176
Botany	75-84		F	95
Botany	75-84		M	79
Botany	75-84	0	F	887
Botany	75-84	0	M	744
Botany	75-84	1	F	388
Botany	75-84	1	M	245
Botany	85+		F	86
Botany	85+		M	36
Botany	85+	0	F	134
Botany	85+	0	M	149
Botany	85+	1	F	282
Botany	85+	1	M	154
Marrickville - Sydenham - Petersham	0-4		F	49
Marrickville - Sydenham - Petersham	0-4		M	50
Marrickville - Sydenham - Petersham	0-4	0	F	1143
Marrickville - Sydenham - Petersham	0-4	0	M	1257
Marrickville - Sydenham - Petersham	0-4	1	F	3
Marrickville - Sydenham - Petersham	0-4	1	M	18
Marrickville - Sydenham - Petersham	5-14		F	81
Marrickville - Sydenham - Petersham	5-14		M	116
Marrickville - Sydenham - Petersham	5-14	0	F	2117
Marrickville - Sydenham - Petersham	5-14	0	M	2300
Marrickville - Sydenham - Petersham	5-14	1	F	45
Marrickville - Sydenham - Petersham	5-14	1	M	88
Marrickville - Sydenham - Petersham	15-19		F	39
Marrickville - Sydenham - Petersham	15-19		M	41
Marrickville - Sydenham - Petersham	15-19	0	F	926
Marrickville - Sydenham - Petersham	15-19	0	M	1022
Marrickville - Sydenham - Petersham	15-19	1	F	30
Marrickville - Sydenham - Petersham	15-19	1	M	37
Marrickville - Sydenham - Petersham	20-24		F	109
Marrickville - Sydenham - Petersham	20-24		M	119
Marrickville - Sydenham - Petersham	20-24	0	F	1748
Marrickville - Sydenham - Petersham	20-24	0	M	1559
Marrickville - Sydenham - Petersham	20-24	1	F	28
Marrickville - Sydenham - Petersham	20-24	1	M	31
Marrickville - Sydenham - Petersham	25-34		F	292
Marrickville - Sydenham - Petersham	25-34		M	318
Marrickville - Sydenham - Petersham	25-34	0	F	5870
Marrickville - Sydenham - Petersham	25-34	0	M	5581
Marrickville - Sydenham - Petersham	25-34	1	F	65
Marrickville - Sydenham - Petersham	25-34	1	M	61
Marrickville - Sydenham - Petersham	35-44		F	193
Marrickville - Sydenham - Petersham	35-44		M	222
Marrickville - Sydenham - Petersham	35-44	0	F	4467
Marrickville - Sydenham - Petersham	35-44	0	M	4448
Marrickville - Sydenham - Petersham	35-44	1	F	68
Marrickville - Sydenham - Petersham	35-44	1	M	60
Marrickville - Sydenham - Petersham	45-54		F	155
Marrickville - Sydenham - Petersham	45-54		M	191
Marrickville - Sydenham - Petersham	45-54	0	F	3583
Marrickville - Sydenham - Petersham	45-54	0	M	3516
Marrickville - Sydenham - Petersham	45-54	1	F	94
Marrickville - Sydenham - Petersham	45-54	1	M	90
Marrickville - Sydenham - Petersham	55-64		F	93
Marrickville - Sydenham - Petersham	55-64		M	208
Marrickville - Sydenham - Petersham	55-64	0	F	2426
Marrickville - Sydenham - Petersham	55-64	0	M	2480
Marrickville - Sydenham - Petersham	55-64	1	F	143
Marrickville - Sydenham - Petersham	55-64	1	M	147
Marrickville - Sydenham - Petersham	65-74		F	89
Marrickville - Sydenham - Petersham	65-74		M	109
Marrickville - Sydenham - Petersham	65-74	0	F	1648
Marrickville - Sydenham - Petersham	65-74	0	M	1532
Marrickville - Sydenham - Petersham	65-74	1	F	248
Marrickville - Sydenham - Petersham	65-74	1	M	176
Marrickville - Sydenham - Petersham	75-84		F	73
Marrickville - Sydenham - Petersham	75-84		M	78
Marrickville - Sydenham - Petersham	75-84	0	F	705
Marrickville - Sydenham - Petersham	75-84	0	M	707
Marrickville - Sydenham - Petersham	75-84	1	F	445
Marrickville - Sydenham - Petersham	75-84	1	M	285
Marrickville - Sydenham - Petersham	85+		F	39
Marrickville - Sydenham - Petersham	85+		M	31
Marrickville - Sydenham - Petersham	85+	0	F	159
Marrickville - Sydenham - Petersham	85+	0	M	136
Marrickville - Sydenham - Petersham	85+	1	F	379
Marrickville - Sydenham - Petersham	85+	1	M	218
Sydney Inner City	0-4		F	203
Sydney Inner City	0-4		M	211
Sydney Inner City	0-4	0	F	3473
Sydney Inner City	0-4	0	M	3715
Sydney Inner City	0-4	1	F	12
Sydney Inner City	0-4	1	M	41
Sydney Inner City	5-14		F	289
Sydney Inner City	5-14		M	307
Sydney Inner City	5-14	0	F	4074
Sydney Inner City	5-14	0	M	4092
Sydney Inner City	5-14	1	F	82
Sydney Inner City	5-14	1	M	180
Sydney Inner City	15-19		F	198
Sydney Inner City	15-19		M	186
Sydney Inner City	15-19	0	F	2687
Sydney Inner City	15-19	0	M	2301
Sydney Inner City	15-19	1	F	35
Sydney Inner City	15-19	1	M	58
Sydney Inner City	20-24		F	845
Sydney Inner City	20-24		M	900
Sydney Inner City	20-24	0	F	10632
Sydney Inner City	20-24	0	M	9675
Sydney Inner City	20-24	1	F	72
Sydney Inner City	20-24	1	M	61
Sydney Inner City	25-34		F	2261
Sydney Inner City	25-34		M	2633
Sydney Inner City	25-34	0	F	31644
Sydney Inner City	25-34	0	M	32999
Sydney Inner City	25-34	1	F	193
Sydney Inner City	25-34	1	M	156
Sydney Inner City	35-44		F	1158
Sydney Inner City	35-44		M	1571
Sydney Inner City	35-44	0	F	16887
Sydney Inner City	35-44	0	M	20642
Sydney Inner City	35-44	1	F	215
Sydney Inner City	35-44	1	M	218
Sydney Inner City	45-54		F	646
Sydney Inner City	45-54		M	1032
Sydney Inner City	45-54	0	F	9426
Sydney Inner City	45-54	0	M	12116
Sydney Inner City	45-54	1	F	248
Sydney Inner City	45-54	1	M	299
Sydney Inner City	55-64		F	525
Sydney Inner City	55-64		M	794
Sydney Inner City	55-64	0	F	7427
Sydney Inner City	55-64	0	M	8940
Sydney Inner City	55-64	1	F	432
Sydney Inner City	55-64	1	M	407
Sydney Inner City	65-74		F	386
Sydney Inner City	65-74		M	518
Sydney Inner City	65-74	0	F	5133
Sydney Inner City	65-74	0	M	5469
Sydney Inner City	65-74	1	F	551
Sydney Inner City	65-74	1	M	502
Sydney Inner City	75-84		F	280
Sydney Inner City	75-84		M	300
Sydney Inner City	75-84	0	F	2005
Sydney Inner City	75-84	0	M	2131
Sydney Inner City	75-84	1	F	715
Sydney Inner City	75-84	1	M	562
Sydney Inner City	85+		F	175
Sydney Inner City	85+		M	101
Sydney Inner City	85+	0	F	436
Sydney Inner City	85+	0	M	383
Sydney Inner City	85+	1	F	605
Sydney Inner City	85+	1	M	368
Eastern Suburbs - North	0-4		F	155
Eastern Suburbs - North	0-4		M	142
Eastern Suburbs - North	0-4	0	F	2991
Eastern Suburbs - North	0-4	0	M	3086
Eastern Suburbs - North	0-4	1	F	24
Eastern Suburbs - North	0-4	1	M	27
Eastern Suburbs - North	5-14		F	280
Eastern Suburbs - North	5-14		M	287
Eastern Suburbs - North	5-14	0	F	5993
Eastern Suburbs - North	5-14	0	M	6139
Eastern Suburbs - North	5-14	1	F	84
Eastern Suburbs - North	5-14	1	M	140
Eastern Suburbs - North	15-19		F	135
Eastern Suburbs - North	15-19		M	175
Eastern Suburbs - North	15-19	0	F	2645
Eastern Suburbs - North	15-19	0	M	2728
Eastern Suburbs - North	15-19	1	F	42
Eastern Suburbs - North	15-19	1	M	42
Eastern Suburbs - North	20-24		F	186
Eastern Suburbs - North	20-24		M	192
Eastern Suburbs - North	20-24	0	F	3424
Eastern Suburbs - North	20-24	0	M	2711
Eastern Suburbs - North	20-24	1	F	26
Eastern Suburbs - North	20-24	1	M	39
Eastern Suburbs - North	25-34		F	842
Eastern Suburbs - North	25-34		M	824
Eastern Suburbs - North	25-34	0	F	12991
Eastern Suburbs - North	25-34	0	M	10997
Eastern Suburbs - North	25-34	1	F	67
Eastern Suburbs - North	25-34	1	M	50
Eastern Suburbs - North	35-44		F	515
Eastern Suburbs - North	35-44		M	566
Eastern Suburbs - North	35-44	0	F	9482
Eastern Suburbs - North	35-44	0	M	8946
Eastern Suburbs - North	35-44	1	F	66
Eastern Suburbs - North	35-44	1	M	60
Eastern Suburbs - North	45-54		F	399
Eastern Suburbs - North	45-54		M	385
Eastern Suburbs - North	45-54	0	F	8023
Eastern Suburbs - North	45-54	0	M	7564
Eastern Suburbs - North	45-54	1	F	113
Eastern Suburbs - North	45-54	1	M	78
Eastern Suburbs - North	55-64		F	277
Eastern Suburbs - North	55-64		M	312
Eastern Suburbs - North	55-64	0	F	6130
Eastern Suburbs - North	55-64	0	M	5853
Eastern Suburbs - North	55-64	1	F	145
Eastern Suburbs - North	55-64	1	M	88
Eastern Suburbs - North	65-74		F	266
Eastern Suburbs - North	65-74		M	239
Eastern Suburbs - North	65-74	0	F	5116
Eastern Suburbs - North	65-74	0	M	4541
Eastern Suburbs - North	65-74	1	F	234
Eastern Suburbs - North	65-74	1	M	199
Eastern Suburbs - North	75-84		F	333
Eastern Suburbs - North	75-84		M	212
Eastern Suburbs - North	75-84	0	F	2949
Eastern Suburbs - North	75-84	0	M	2496
Eastern Suburbs - North	75-84	1	F	575
Eastern Suburbs - North	75-84	1	M	374
Eastern Suburbs - North	85+		F	474
Eastern Suburbs - North	85+		M	219
Eastern Suburbs - North	85+	0	F	712
Eastern Suburbs - North	85+	0	M	631
Eastern Suburbs - North	85+	1	F	757
Eastern Suburbs - North	85+	1	M	378
Eastern Suburbs - South	0-4		F	162
Eastern Suburbs - South	0-4		M	177
Eastern Suburbs - South	0-4	0	F	3136
Eastern Suburbs - South	0-4	0	M	3309
Eastern Suburbs - South	0-4	1	F	15
Eastern Suburbs - South	0-4	1	M	41
Eastern Suburbs - South	5-14		F	302
Eastern Suburbs - South	5-14		M	327
Eastern Suburbs - South	5-14	0	F	6400
Eastern Suburbs - South	5-14	0	M	6497
Eastern Suburbs - South	5-14	1	F	94
Eastern Suburbs - South	5-14	1	M	210
Eastern Suburbs - South	15-19		F	145
Eastern Suburbs - South	15-19		M	170
Eastern Suburbs - South	15-19	0	F	3036
Eastern Suburbs - South	15-19	0	M	3206
Eastern Suburbs - South	15-19	1	F	45
Eastern Suburbs - South	15-19	1	M	67
Eastern Suburbs - South	20-24		F	270
Eastern Suburbs - South	20-24		M	368
Eastern Suburbs - South	20-24	0	F	4420
Eastern Suburbs - South	20-24	0	M	4327
Eastern Suburbs - South	20-24	1	F	45
Eastern Suburbs - South	20-24	1	M	69
Eastern Suburbs - South	25-34		F	689
Eastern Suburbs - South	25-34		M	939
Eastern Suburbs - South	25-34	0	F	11932
Eastern Suburbs - South	25-34	0	M	10814
Eastern Suburbs - South	25-34	1	F	105
Eastern Suburbs - South	25-34	1	M	91
Eastern Suburbs - South	35-44		F	532
Eastern Suburbs - South	35-44		M	749
Eastern Suburbs - South	35-44	0	F	9773
Eastern Suburbs - South	35-44	0	M	9072
Eastern Suburbs - South	35-44	1	F	107
Eastern Suburbs - South	35-44	1	M	111
Eastern Suburbs - South	45-54		F	391
Eastern Suburbs - South	45-54		M	596
Eastern Suburbs - South	45-54	0	F	8423
Eastern Suburbs - South	45-54	0	M	7733
Eastern Suburbs - South	45-54	1	F	154
Eastern Suburbs - South	45-54	1	M	178
Eastern Suburbs - South	55-64		F	268
Eastern Suburbs - South	55-64		M	450
Eastern Suburbs - South	55-64	0	F	6638
Eastern Suburbs - South	55-64	0	M	6194
Eastern Suburbs - South	55-64	1	F	288
Eastern Suburbs - South	55-64	1	M	241
Eastern Suburbs - South	65-74		F	281
Eastern Suburbs - South	65-74		M	323
Eastern Suburbs - South	65-74	0	F	4923
Eastern Suburbs - South	65-74	0	M	4313
Eastern Suburbs - South	65-74	1	F	471
Eastern Suburbs - South	65-74	1	M	355
Eastern Suburbs - South	75-84		F	261
Eastern Suburbs - South	75-84		M	275
Eastern Suburbs - South	75-84	0	F	2638
