SA3_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Leichhardt	Person not in same household	52	3
Leichhardt	Person not in same household	5250	13
Leichhardt	Person not in same household	7875	18
Leichhardt	Person not in same household	10500	29
Leichhardt	Person not in same household	11812	42
Leichhardt	Person not in same household	14437	73
Leichhardt	Person not in same household	18375	145
Leichhardt	Person not in same household	23625	139
Leichhardt	Person not in same household	28875	134
Leichhardt	Person not in same household	34125	137
Leichhardt	Person not in same household	39375	108
Leichhardt	Person not in same household	44625	57
Leichhardt	Person not in same household	49875	136
Leichhardt	Real estate agent	5250	4
Leichhardt	Real estate agent	7875	17
Leichhardt	Real estate agent	10500	49
Leichhardt	Real estate agent	11812	130
Leichhardt	Real estate agent	14437	338
Leichhardt	Real estate agent	18375	780
Leichhardt	Real estate agent	23625	892
Leichhardt	Real estate agent	28875	1021
Leichhardt	Real estate agent	34125	1205
Leichhardt	Real estate agent	39375	829
Leichhardt	Real estate agent	44625	554
Leichhardt	Real estate agent	49875	927
Leichhardt	State or territory housing authority	52	30
Leichhardt	State or territory housing authority	3937	45
Leichhardt	State or territory housing authority	5250	384
Leichhardt	State or territory housing authority	7875	82
Leichhardt	State or territory housing authority	10500	53
Leichhardt	State or territory housing authority	11812	47
Leichhardt	State or territory housing authority	14437	29
Leichhardt	State or territory housing authority	18375	27
Leichhardt	State or territory housing authority	23625	15
Leichhardt	State or territory housing authority	28875	11
Leichhardt	State or territory housing authority	34125	4
Leichhardt	State or territory housing authority	39375	3
Strathfield - Burwood - Ashfield		5250	3
Strathfield - Burwood - Ashfield		7875	4
Strathfield - Burwood - Ashfield		11812	4
Strathfield - Burwood - Ashfield		14437	5
Strathfield - Burwood - Ashfield		18375	21
Strathfield - Burwood - Ashfield		23625	12
Strathfield - Burwood - Ashfield		28875	3
Strathfield - Burwood - Ashfield	(Other)	52	6
Strathfield - Burwood - Ashfield	(Other)	3937	4
Strathfield - Burwood - Ashfield	(Other)	5250	72
Strathfield - Burwood - Ashfield	(Other)	7875	39
Strathfield - Burwood - Ashfield	(Other)	10500	39
Strathfield - Burwood - Ashfield	(Other)	11812	40
Strathfield - Burwood - Ashfield	(Other)	14437	44
Strathfield - Burwood - Ashfield	(Other)	18375	78
Strathfield - Burwood - Ashfield	(Other)	23625	85
Strathfield - Burwood - Ashfield	(Other)	28875	56
Strathfield - Burwood - Ashfield	(Other)	34125	23
Strathfield - Burwood - Ashfield	(Other)	39375	13
Strathfield - Burwood - Ashfield	(Other)	44625	4
Strathfield - Burwood - Ashfield	(Other)	49875	12
Strathfield - Burwood - Ashfield	Co-op/church group etc	52	3
Strathfield - Burwood - Ashfield	Co-op/church group etc	3937	13
Strathfield - Burwood - Ashfield	Co-op/church group etc	5250	84
Strathfield - Burwood - Ashfield	Co-op/church group etc	7875	148
Strathfield - Burwood - Ashfield	Co-op/church group etc	10500	53
Strathfield - Burwood - Ashfield	Co-op/church group etc	11812	59
Strathfield - Burwood - Ashfield	Co-op/church group etc	14437	52
Strathfield - Burwood - Ashfield	Co-op/church group etc	18375	49
Strathfield - Burwood - Ashfield	Co-op/church group etc	23625	29
Strathfield - Burwood - Ashfield	Co-op/church group etc	28875	14
Strathfield - Burwood - Ashfield	Co-op/church group etc	34125	10
Strathfield - Burwood - Ashfield	Person not in same household	52	8
Strathfield - Burwood - Ashfield	Person not in same household	3937	4
Strathfield - Burwood - Ashfield	Person not in same household	5250	85
Strathfield - Burwood - Ashfield	Person not in same household	7875	164
Strathfield - Burwood - Ashfield	Person not in same household	10500	129
Strathfield - Burwood - Ashfield	Person not in same household	11812	178
Strathfield - Burwood - Ashfield	Person not in same household	14437	255
Strathfield - Burwood - Ashfield	Person not in same household	18375	557
Strathfield - Burwood - Ashfield	Person not in same household	23625	654
Strathfield - Burwood - Ashfield	Person not in same household	28875	367
Strathfield - Burwood - Ashfield	Person not in same household	34125	184
Strathfield - Burwood - Ashfield	Person not in same household	39375	101
Strathfield - Burwood - Ashfield	Person not in same household	44625	37
Strathfield - Burwood - Ashfield	Person not in same household	49875	84
Strathfield - Burwood - Ashfield	Real estate agent	52	10
Strathfield - Burwood - Ashfield	Real estate agent	3937	12
Strathfield - Burwood - Ashfield	Real estate agent	5250	80
Strathfield - Burwood - Ashfield	Real estate agent	7875	118
Strathfield - Burwood - Ashfield	Real estate agent	10500	149
Strathfield - Burwood - Ashfield	Real estate agent	11812	391
Strathfield - Burwood - Ashfield	Real estate agent	14437	1402
Strathfield - Burwood - Ashfield	Real estate agent	18375	5893
Strathfield - Burwood - Ashfield	Real estate agent	23625	6874
Strathfield - Burwood - Ashfield	Real estate agent	28875	3660
Strathfield - Burwood - Ashfield	Real estate agent	34125	1560
Strathfield - Burwood - Ashfield	Real estate agent	39375	725
Strathfield - Burwood - Ashfield	Real estate agent	44625	384
Strathfield - Burwood - Ashfield	Real estate agent	49875	398
Strathfield - Burwood - Ashfield	State or territory housing authority	52	31
Strathfield - Burwood - Ashfield	State or territory housing authority	3937	51
Strathfield - Burwood - Ashfield	State or territory housing authority	5250	454
Strathfield - Burwood - Ashfield	State or territory housing authority	7875	141
Strathfield - Burwood - Ashfield	State or territory housing authority	10500	68
Strathfield - Burwood - Ashfield	State or territory housing authority	11812	75
Strathfield - Burwood - Ashfield	State or territory housing authority	14437	39
Strathfield - Burwood - Ashfield	State or territory housing authority	18375	44
Strathfield - Burwood - Ashfield	State or territory housing authority	23625	27
Strathfield - Burwood - Ashfield	State or territory housing authority	28875	11
Strathfield - Burwood - Ashfield	State or territory housing authority	34125	5
Strathfield - Burwood - Ashfield	State or territory housing authority	39375	3
Chatswood - Lane Cove		7875	3
Chatswood - Lane Cove		18375	3
Chatswood - Lane Cove		23625	5
Chatswood - Lane Cove		28875	4
Chatswood - Lane Cove		34125	4
Chatswood - Lane Cove		49875	6
Chatswood - Lane Cove	(Other)	5250	4
Chatswood - Lane Cove	(Other)	7875	6
Chatswood - Lane Cove	(Other)	10500	7
Chatswood - Lane Cove	(Other)	11812	21
Chatswood - Lane Cove	(Other)	14437	11
Chatswood - Lane Cove	(Other)	18375	26
Chatswood - Lane Cove	(Other)	23625	40
Chatswood - Lane Cove	(Other)	28875	36
Chatswood - Lane Cove	(Other)	34125	18
Chatswood - Lane Cove	(Other)	39375	24
Chatswood - Lane Cove	(Other)	44625	5
Chatswood - Lane Cove	(Other)	49875	15
Chatswood - Lane Cove	Co-op/church group etc	52	6
Chatswood - Lane Cove	Co-op/church group etc	3937	17
Chatswood - Lane Cove	Co-op/church group etc	5250	63
Chatswood - Lane Cove	Co-op/church group etc	7875	104
Chatswood - Lane Cove	Co-op/church group etc	10500	43
Chatswood - Lane Cove	Co-op/church group etc	11812	32
Chatswood - Lane Cove	Co-op/church group etc	14437	22
Chatswood - Lane Cove	Co-op/church group etc	18375	43
Chatswood - Lane Cove	Co-op/church group etc	23625	23
Chatswood - Lane Cove	Co-op/church group etc	28875	3
Chatswood - Lane Cove	Person not in same household	52	12
Chatswood - Lane Cove	Person not in same household	3937	4
Chatswood - Lane Cove	Person not in same household	5250	27
Chatswood - Lane Cove	Person not in same household	7875	54
Chatswood - Lane Cove	Person not in same household	10500	49
Chatswood - Lane Cove	Person not in same household	11812	89
Chatswood - Lane Cove	Person not in same household	14437	122
Chatswood - Lane Cove	Person not in same household	18375	214
Chatswood - Lane Cove	Person not in same household	23625	333
Chatswood - Lane Cove	Person not in same household	28875	286
Chatswood - Lane Cove	Person not in same household	34125	202
Chatswood - Lane Cove	Person not in same household	39375	150
Chatswood - Lane Cove	Person not in same household	44625	91
Chatswood - Lane Cove	Person not in same household	49875	193
Chatswood - Lane Cove	Real estate agent	52	21
Chatswood - Lane Cove	Real estate agent	3937	3
Chatswood - Lane Cove	Real estate agent	5250	15
Chatswood - Lane Cove	Real estate agent	7875	18
Chatswood - Lane Cove	Real estate agent	10500	24
Chatswood - Lane Cove	Real estate agent	11812	109
Chatswood - Lane Cove	Real estate agent	14437	293
Chatswood - Lane Cove	Real estate agent	18375	1837
Chatswood - Lane Cove	Real estate agent	23625	3535
Chatswood - Lane Cove	Real estate agent	28875	2945
Chatswood - Lane Cove	Real estate agent	34125	1669
Chatswood - Lane Cove	Real estate agent	39375	1202
Chatswood - Lane Cove	Real estate agent	44625	709
Chatswood - Lane Cove	Real estate agent	49875	1584
Chatswood - Lane Cove	State or territory housing authority	52	16
Chatswood - Lane Cove	State or territory housing authority	3937	5
Chatswood - Lane Cove	State or territory housing authority	5250	95
Chatswood - Lane Cove	State or territory housing authority	7875	102
Chatswood - Lane Cove	State or territory housing authority	10500	31
Chatswood - Lane Cove	State or territory housing authority	11812	35
Chatswood - Lane Cove	State or territory housing authority	14437	17
Chatswood - Lane Cove	State or territory housing authority	18375	21
Chatswood - Lane Cove	State or territory housing authority	23625	26
Chatswood - Lane Cove	State or territory housing authority	28875	3
Hornsby		10500	5
Hornsby		18375	8
Hornsby		23625	3
Hornsby	(Other)	7875	4
Hornsby	(Other)	10500	4
Hornsby	(Other)	11812	9
Hornsby	(Other)	14437	18
Hornsby	(Other)	18375	28
Hornsby	(Other)	23625	31
Hornsby	(Other)	28875	13
Hornsby	(Other)	34125	6
Hornsby	(Other)	49875	3
Hornsby	Co-op/church group etc	52	5
Hornsby	Co-op/church group etc	3937	5
Hornsby	Co-op/church group etc	5250	30
Hornsby	Co-op/church group etc	7875	72
Hornsby	Co-op/church group etc	10500	25
Hornsby	Co-op/church group etc	11812	41
Hornsby	Co-op/church group etc	14437	33
Hornsby	Co-op/church group etc	18375	40
Hornsby	Co-op/church group etc	23625	18
Hornsby	Co-op/church group etc	28875	4
Hornsby	Person not in same household	52	3
Hornsby	Person not in same household	3937	5
Hornsby	Person not in same household	5250	21
Hornsby	Person not in same household	7875	33
Hornsby	Person not in same household	10500	40
Hornsby	Person not in same household	11812	58
Hornsby	Person not in same household	14437	115
Hornsby	Person not in same household	18375	242
Hornsby	Person not in same household	23625	257
Hornsby	Person not in same household	28875	141
Hornsby	Person not in same household	34125	86
Hornsby	Person not in same household	39375	20
Hornsby	Person not in same household	44625	11
Hornsby	Person not in same household	49875	19
Hornsby	Real estate agent	52	9
Hornsby	Real estate agent	5250	9
Hornsby	Real estate agent	7875	16
Hornsby	Real estate agent	10500	20
Hornsby	Real estate agent	11812	53
Hornsby	Real estate agent	14437	203
Hornsby	Real estate agent	18375	1747
Hornsby	Real estate agent	23625	2331
Hornsby	Real estate agent	28875	1061
Hornsby	Real estate agent	34125	606
Hornsby	Real estate agent	39375	274
Hornsby	Real estate agent	44625	122
Hornsby	Real estate agent	49875	95
Hornsby	State or territory housing authority	52	6
Hornsby	State or territory housing authority	3937	17
Hornsby	State or territory housing authority	5250	74
Hornsby	State or territory housing authority	7875	109
Hornsby	State or territory housing authority	10500	35
Hornsby	State or territory housing authority	11812	34
Hornsby	State or territory housing authority	14437	33
Hornsby	State or territory housing authority	18375	51
Hornsby	State or territory housing authority	23625	17
Hornsby	State or territory housing authority	28875	8
Hornsby	State or territory housing authority	34125	3
Ku-ring-gai		7875	3
Ku-ring-gai		11812	7
Ku-ring-gai		18375	4
Ku-ring-gai		34125	3
Ku-ring-gai		49875	3
Ku-ring-gai	(Other)	5250	3
Ku-ring-gai	(Other)	7875	5
Ku-ring-gai	(Other)	10500	4
Ku-ring-gai	(Other)	11812	17
Ku-ring-gai	(Other)	14437	19
Ku-ring-gai	(Other)	18375	27
Ku-ring-gai	(Other)	23625	14
Ku-ring-gai	(Other)	28875	13
Ku-ring-gai	(Other)	34125	15
Ku-ring-gai	(Other)	39375	3
Ku-ring-gai	(Other)	49875	7
Ku-ring-gai	Co-op/church group etc	52	6
Ku-ring-gai	Co-op/church group etc	3937	6
Ku-ring-gai	Co-op/church group etc	5250	16
Ku-ring-gai	Co-op/church group etc	7875	11
Ku-ring-gai	Co-op/church group etc	10500	6
Ku-ring-gai	Co-op/church group etc	11812	12
Ku-ring-gai	Co-op/church group etc	14437	11
Ku-ring-gai	Co-op/church group etc	18375	5
Ku-ring-gai	Co-op/church group etc	23625	3
Ku-ring-gai	Co-op/church group etc	28875	3
Ku-ring-gai	Co-op/church group etc	44625	3
Ku-ring-gai	Person not in same household	52	6
Ku-ring-gai	Person not in same household	3937	3
Ku-ring-gai	Person not in same household	5250	19
Ku-ring-gai	Person not in same household	7875	14
Ku-ring-gai	Person not in same household	10500	31
Ku-ring-gai	Person not in same household	11812	38
Ku-ring-gai	Person not in same household	14437	59
Ku-ring-gai	Person not in same household	18375	87
Ku-ring-gai	Person not in same household	23625	158
Ku-ring-gai	Person not in same household	28875	144
Ku-ring-gai	Person not in same household	34125	116
Ku-ring-gai	Person not in same household	39375	64
Ku-ring-gai	Person not in same household	44625	59
Ku-ring-gai	Person not in same household	49875	204
Ku-ring-gai	Real estate agent	52	5
Ku-ring-gai	Real estate agent	5250	8
Ku-ring-gai	Real estate agent	7875	3
Ku-ring-gai	Real estate agent	10500	4
Ku-ring-gai	Real estate agent	11812	21
Ku-ring-gai	Real estate agent	14437	86
Ku-ring-gai	Real estate agent	18375	617
Ku-ring-gai	Real estate agent	23625	1209
Ku-ring-gai	Real estate agent	28875	1433
Ku-ring-gai	Real estate agent	34125	751
Ku-ring-gai	Real estate agent	39375	584
Ku-ring-gai	Real estate agent	44625	529
Ku-ring-gai	Real estate agent	49875	1541
Ku-ring-gai	State or territory housing authority	10500	4
Ku-ring-gai	State or territory housing authority	14437	3
Ku-ring-gai	State or territory housing authority	23625	4
North Sydney - Mosman		7875	6
North Sydney - Mosman		18375	6
North Sydney - Mosman		23625	8
North Sydney - Mosman		28875	8
North Sydney - Mosman		34125	3
North Sydney - Mosman	(Other)	5250	5
North Sydney - Mosman	(Other)	10500	7
North Sydney - Mosman	(Other)	11812	18
North Sydney - Mosman	(Other)	14437	9
North Sydney - Mosman	(Other)	18375	3
North Sydney - Mosman	(Other)	23625	21
North Sydney - Mosman	(Other)	28875	10
North Sydney - Mosman	(Other)	34125	4
North Sydney - Mosman	(Other)	39375	5
North Sydney - Mosman	(Other)	44625	4
North Sydney - Mosman	(Other)	49875	13
North Sydney - Mosman	Co-op/church group etc	3937	5
North Sydney - Mosman	Co-op/church group etc	5250	45
North Sydney - Mosman	Co-op/church group etc	7875	118
North Sydney - Mosman	Co-op/church group etc	10500	19
North Sydney - Mosman	Co-op/church group etc	11812	20
North Sydney - Mosman	Co-op/church group etc	14437	10
North Sydney - Mosman	Co-op/church group etc	18375	8
North Sydney - Mosman	Co-op/church group etc	23625	6
North Sydney - Mosman	Person not in same household	52	5
North Sydney - Mosman	Person not in same household	3937	8
North Sydney - Mosman	Person not in same household	5250	17
North Sydney - Mosman	Person not in same household	7875	30
North Sydney - Mosman	Person not in same household	10500	43
North Sydney - Mosman	Person not in same household	11812	58
North Sydney - Mosman	Person not in same household	14437	137
North Sydney - Mosman	Person not in same household	18375	298
North Sydney - Mosman	Person not in same household	23625	434
North Sydney - Mosman	Person not in same household	28875	406
North Sydney - Mosman	Person not in same household	34125	281
North Sydney - Mosman	Person not in same household	39375	180
North Sydney - Mosman	Person not in same household	44625	131
North Sydney - Mosman	Person not in same household	49875	314
North Sydney - Mosman	Real estate agent	52	15
North Sydney - Mosman	Real estate agent	5250	17
North Sydney - Mosman	Real estate agent	7875	24
North Sydney - Mosman	Real estate agent	10500	20
North Sydney - Mosman	Real estate agent	11812	74
North Sydney - Mosman	Real estate agent	14437	414
North Sydney - Mosman	Real estate agent	18375	2396
North Sydney - Mosman	Real estate agent	23625	3438
North Sydney - Mosman	Real estate agent	28875	3205
North Sydney - Mosman	Real estate agent	34125	2214
North Sydney - Mosman	Real estate agent	39375	1507
North Sydney - Mosman	Real estate agent	44625	930
North Sydney - Mosman	Real estate agent	49875	1983
North Sydney - Mosman	State or territory housing authority	52	12
North Sydney - Mosman	State or territory housing authority	3937	11
North Sydney - Mosman	State or territory housing authority	5250	81
North Sydney - Mosman	State or territory housing authority	7875	127
North Sydney - Mosman	State or territory housing authority	10500	41
North Sydney - Mosman	State or territory housing authority	11812	36
North Sydney - Mosman	State or territory housing authority	14437	23
North Sydney - Mosman	State or territory housing authority	18375	10
North Sydney - Mosman	State or territory housing authority	23625	3
North Sydney - Mosman	State or territory housing authority	34125	7
North Sydney - Mosman	State or territory housing authority	44625	3
Manly		5250	5
Manly		18375	3
Manly		23625	3
Manly		34125	4
Manly		39375	4
Manly	(Other)	7875	4
Manly	(Other)	11812	3
Manly	(Other)	14437	3
Manly	(Other)	18375	17
Manly	(Other)	23625	7
Manly	(Other)	28875	3
Manly	(Other)	34125	4
Manly	(Other)	39375	3
Manly	(Other)	44625	7
Manly	(Other)	49875	7
Manly	Co-op/church group etc	52	3
Manly	Co-op/church group etc	3937	3
Manly	Co-op/church group etc	5250	10
Manly	Co-op/church group etc	7875	23
Manly	Co-op/church group etc	10500	11
Manly	Co-op/church group etc	11812	7
Manly	Co-op/church group etc	14437	13
Manly	Co-op/church group etc	18375	8
Manly	Co-op/church group etc	23625	3
Manly	Person not in same household	52	4
Manly	Person not in same household	5250	3
Manly	Person not in same household	7875	6
Manly	Person not in same household	10500	14
Manly	Person not in same household	11812	20
Manly	Person not in same household	14437	35
Manly	Person not in same household	18375	52
Manly	Person not in same household	23625	127
Manly	Person not in same household	28875	133
Manly	Person not in same household	34125	129
Manly	Person not in same household	39375	102
Manly	Person not in same household	44625	72
Manly	Person not in same household	49875	238
Manly	Real estate agent	52	3
Manly	Real estate agent	5250	5
Manly	Real estate agent	7875	3
Manly	Real estate agent	11812	18
Manly	Real estate agent	14437	57
Manly	Real estate agent	18375	172
Manly	Real estate agent	23625	450
Manly	Real estate agent	28875	746
Manly	Real estate agent	34125	743
Manly	Real estate agent	39375	550
Manly	Real estate agent	44625	404
Manly	Real estate agent	49875	1304
Manly	State or territory housing authority	52	7
Manly	State or territory housing authority	3937	9
Manly	State or territory housing authority	5250	38
Manly	State or territory housing authority	7875	59
Manly	State or territory housing authority	10500	16
Manly	State or territory housing authority	11812	19
Manly	State or territory housing authority	14437	7
Manly	State or territory housing authority	18375	10
Manly	State or territory housing authority	23625	6
Pittwater		14437	3
Pittwater		18375	7
Pittwater		23625	4
Pittwater		28875	3
Pittwater	(Other)	7875	5
Pittwater	(Other)	10500	3
Pittwater	(Other)	11812	8
Pittwater	(Other)	14437	9
Pittwater	(Other)	18375	12
Pittwater	(Other)	23625	9
Pittwater	(Other)	28875	14
Pittwater	(Other)	34125	7
Pittwater	(Other)	44625	4
Pittwater	(Other)	49875	5
Pittwater	Co-op/church group etc	3937	18
Pittwater	Co-op/church group etc	5250	18
Pittwater	Co-op/church group etc	7875	8
Pittwater	Co-op/church group etc	11812	16
Pittwater	Co-op/church group etc	14437	5
Pittwater	Co-op/church group etc	23625	4
Pittwater	Co-op/church group etc	34125	5
Pittwater	Person not in same household	3937	4
Pittwater	Person not in same household	5250	5
Pittwater	Person not in same household	7875	21
Pittwater	Person not in same household	10500	21
Pittwater	Person not in same household	11812	22
Pittwater	Person not in same household	14437	43
Pittwater	Person not in same household	18375	123
Pittwater	Person not in same household	23625	141
Pittwater	Person not in same household	28875	162
Pittwater	Person not in same household	34125	131
Pittwater	Person not in same household	39375	92
Pittwater	Person not in same household	44625	72
Pittwater	Person not in same household	49875	129
Pittwater	Real estate agent	7875	3
Pittwater	Real estate agent	10500	5
Pittwater	Real estate agent	11812	7
Pittwater	Real estate agent	14437	34
Pittwater	Real estate agent	18375	162
Pittwater	Real estate agent	23625	294
Pittwater	Real estate agent	28875	364
Pittwater	Real estate agent	34125	379
Pittwater	Real estate agent	39375	329
Pittwater	Real estate agent	44625	230
Pittwater	Real estate agent	49875	718
Pittwater	State or territory housing authority	14437	4
Pittwater	State or territory housing authority	18375	3
Warringah		3937	6
Warringah		5250	9
Warringah		7875	9
Warringah		10500	6
Warringah		11812	3
Warringah		14437	5
Warringah		18375	3
Warringah		23625	3
Warringah		28875	5
Warringah		34125	3
Warringah		49875	14
Warringah	(Other)	5250	25
Warringah	(Other)	7875	17
Warringah	(Other)	10500	13
Warringah	(Other)	11812	18
Warringah	(Other)	14437	31
Warringah	(Other)	18375	41
Warringah	(Other)	23625	37
Warringah	(Other)	28875	34
Warringah	(Other)	34125	9
Warringah	(Other)	39375	8
Warringah	(Other)	44625	5
Warringah	(Other)	49875	17
Warringah	Co-op/church group etc	52	7
Warringah	Co-op/church group etc	3937	30
Warringah	Co-op/church group etc	5250	99
Warringah	Co-op/church group etc	7875	120
Warringah	Co-op/church group etc	10500	70
Warringah	Co-op/church group etc	11812	49
Warringah	Co-op/church group etc	14437	38
Warringah	Co-op/church group etc	18375	25
Warringah	Co-op/church group etc	23625	9
Warringah	Co-op/church group etc	28875	8
Warringah	Co-op/church group etc	39375	10
Warringah	Person not in same household	52	18
Warringah	Person not in same household	3937	3
Warringah	Person not in same household	5250	26
Warringah	Person not in same household	7875	25
Warringah	Person not in same household	10500	49
Warringah	Person not in same household	11812	95
Warringah	Person not in same household	14437	158
Warringah	Person not in same household	18375	302
Warringah	Person not in same household	23625	460
Warringah	Person not in same household	28875	491
Warringah	Person not in same household	34125	253
Warringah	Person not in same household	39375	209
Warringah	Person not in same household	44625	127
Warringah	Person not in same household	49875	275
Warringah	Real estate agent	52	10
Warringah	Real estate agent	3937	4
Warringah	Real estate agent	5250	4
Warringah	Real estate agent	7875	14
Warringah	Real estate agent	10500	12
Warringah	Real estate agent	11812	43
Warringah	Real estate agent	14437	153
Warringah	Real estate agent	18375	825
Warringah	Real estate agent	23625	2459
Warringah	Real estate agent	28875	2652
Warringah	Real estate agent	34125	1767
Warringah	Real estate agent	39375	989
Warringah	Real estate agent	44625	753
Warringah	Real estate agent	49875	1536
Warringah	State or territory housing authority	52	23
Warringah	State or territory housing authority	3937	18
Warringah	State or territory housing authority	5250	107
Warringah	State or territory housing authority	7875	234
Warringah	State or territory housing authority	10500	83
Warringah	State or territory housing authority	11812	67
Warringah	State or territory housing authority	14437	38
Warringah	State or territory housing authority	18375	42
Warringah	State or territory housing authority	23625	20
Warringah	State or territory housing authority	28875	8
Warringah	State or territory housing authority	39375	8
Camden		5250	3
Camden		11812	3
Camden	(Other)	5250	5
Camden	(Other)	7875	3
Camden	(Other)	11812	20
Camden	(Other)	14437	4
Camden	(Other)	18375	16
Camden	(Other)	23625	23
Camden	(Other)	28875	3
Camden	Co-op/church group etc	3937	6
Camden	Co-op/church group etc	5250	14
Camden	Co-op/church group etc	7875	37
Camden	Co-op/church group etc	10500	9
Camden	Co-op/church group etc	11812	24
Camden	Co-op/church group etc	14437	12
Camden	Co-op/church group etc	18375	6
Camden	Co-op/church group etc	23625	6
Camden	Person not in same household	52	3
Camden	Person not in same household	3937	3
Camden	Person not in same household	5250	9
Camden	Person not in same household	7875	16
Camden	Person not in same household	10500	19
Camden	Person not in same household	11812	30
Camden	Person not in same household	14437	64
Camden	Person not in same household	18375	178
Camden	Person not in same household	23625	198
Camden	Person not in same household	28875	59
Camden	Person not in same household	34125	13
Camden	Person not in same household	39375	3
Camden	Real estate agent	52	4
Camden	Real estate agent	7875	4
Camden	Real estate agent	10500	6
Camden	Real estate agent	11812	36
Camden	Real estate agent	14437	167
Camden	Real estate agent	18375	822
Camden	Real estate agent	23625	1850
Camden	Real estate agent	28875	719
Camden	Real estate agent	34125	101
Camden	Real estate agent	39375	40
Camden	Real estate agent	44625	7
Camden	Real estate agent	49875	13
Camden	State or territory housing authority	52	9
Camden	State or territory housing authority	3937	4
Camden	State or territory housing authority	5250	123
Camden	State or territory housing authority	7875	52
Camden	State or territory housing authority	10500	29
Camden	State or territory housing authority	11812	36
Camden	State or territory housing authority	14437	35
Camden	State or territory housing authority	18375	29
Camden	State or territory housing authority	23625	21
Camden	State or territory housing authority	28875	3
Campbelltown (NSW)		5250	13
Campbelltown (NSW)		7875	4
Campbelltown (NSW)		14437	3
Campbelltown (NSW)		18375	12
Campbelltown (NSW)		23625	4
Campbelltown (NSW)	(Other)	52	4
Campbelltown (NSW)	(Other)	3937	9
Campbelltown (NSW)	(Other)	5250	15
Campbelltown (NSW)	(Other)	7875	11
Campbelltown (NSW)	(Other)	10500	9
Campbelltown (NSW)	(Other)	11812	33
Campbelltown (NSW)	(Other)	14437	28
Campbelltown (NSW)	(Other)	18375	88
Campbelltown (NSW)	(Other)	23625	43
Campbelltown (NSW)	(Other)	28875	8
Campbelltown (NSW)	(Other)	34125	7
Campbelltown (NSW)	(Other)	39375	6
Campbelltown (NSW)	(Other)	49875	4
Campbelltown (NSW)	Co-op/church group etc	52	5
Campbelltown (NSW)	Co-op/church group etc	3937	7
Campbelltown (NSW)	Co-op/church group etc	5250	55
Campbelltown (NSW)	Co-op/church group etc	7875	96
Campbelltown (NSW)	Co-op/church group etc	10500	32
Campbelltown (NSW)	Co-op/church group etc	11812	64
Campbelltown (NSW)	Co-op/church group etc	14437	87
Campbelltown (NSW)	Co-op/church group etc	18375	66
Campbelltown (NSW)	Co-op/church group etc	23625	8
Campbelltown (NSW)	Person not in same household	52	19
Campbelltown (NSW)	Person not in same household	5250	36
Campbelltown (NSW)	Person not in same household	7875	67
Campbelltown (NSW)	Person not in same household	10500	86
Campbelltown (NSW)	Person not in same household	11812	145
Campbelltown (NSW)	Person not in same household	14437	329
Campbelltown (NSW)	Person not in same household	18375	677
Campbelltown (NSW)	Person not in same household	23625	297
Campbelltown (NSW)	Person not in same household	28875	84
Campbelltown (NSW)	Person not in same household	34125	31
Campbelltown (NSW)	Person not in same household	39375	10
Campbelltown (NSW)	Person not in same household	44625	4
Campbelltown (NSW)	Person not in same household	49875	5
Campbelltown (NSW)	Real estate agent	52	13
Campbelltown (NSW)	Real estate agent	5250	13
Campbelltown (NSW)	Real estate agent	7875	49
Campbelltown (NSW)	Real estate agent	10500	57
Campbelltown (NSW)	Real estate agent	11812	250
Campbelltown (NSW)	Real estate agent	14437	1578
Campbelltown (NSW)	Real estate agent	18375	5873
Campbelltown (NSW)	Real estate agent	23625	2781
Campbelltown (NSW)	Real estate agent	28875	1070
Campbelltown (NSW)	Real estate agent	34125	180
Campbelltown (NSW)	Real estate agent	39375	39
Campbelltown (NSW)	Real estate agent	44625	14
Campbelltown (NSW)	Real estate agent	49875	22
Campbelltown (NSW)	State or territory housing authority	52	90
Campbelltown (NSW)	State or territory housing authority	3937	207
Campbelltown (NSW)	State or territory housing authority	5250	1317
Campbelltown (NSW)	State or territory housing authority	7875	838
Campbelltown (NSW)	State or territory housing authority	10500	395
Campbelltown (NSW)	State or territory housing authority	11812	459
Campbelltown (NSW)	State or territory housing authority	14437	381
Campbelltown (NSW)	State or territory housing authority	18375	520
Campbelltown (NSW)	State or territory housing authority	23625	58
Campbelltown (NSW)	State or territory housing authority	28875	8
Campbelltown (NSW)	State or territory housing authority	34125	8
Campbelltown (NSW)	State or territory housing authority	39375	4
Campbelltown (NSW)	State or territory housing authority	44625	6
Wollondilly	(Other)	52	5
Wollondilly	(Other)	5250	9
Wollondilly	(Other)	7875	16
Wollondilly	(Other)	10500	16
Wollondilly	(Other)	11812	10
Wollondilly	(Other)	14437	9
Wollondilly	(Other)	18375	17
Wollondilly	(Other)	23625	4
Wollondilly	(Other)	28875	10
Wollondilly	Co-op/church group etc	5250	13
Wollondilly	Co-op/church group etc	7875	43
Wollondilly	Co-op/church group etc	10500	9
Wollondilly	Co-op/church group etc	11812	17
Wollondilly	Co-op/church group etc	14437	5
Wollondilly	Co-op/church group etc	18375	8
Wollondilly	Co-op/church group etc	28875	3
Wollondilly	Person not in same household	52	8
Wollondilly	Person not in same household	3937	3
Wollondilly	Person not in same household	5250	21
Wollondilly	Person not in same household	7875	22
Wollondilly	Person not in same household	10500	26
Wollondilly	Person not in same household	11812	26
Wollondilly	Person not in same household	14437	72
