SA3_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Blacktown - North	THA	2020	5
Blacktown - North	TWN		8
Blacktown - North	TWN	1990	22
Blacktown - North	TWN	2000	68
Blacktown - North	TWN	2010	43
Blacktown - North	TWN	2015	27
Blacktown - North	TWN	2016	8
Blacktown - North	TWN	2017	4
Blacktown - North	TWN	2018	3
Blacktown - North	TWN	2019	5
Blacktown - North	USA		15
Blacktown - North	USA	1970	4
Blacktown - North	USA	1980	12
Blacktown - North	USA	1990	22
Blacktown - North	USA	2000	53
Blacktown - North	USA	2010	123
Blacktown - North	USA	2015	117
Blacktown - North	USA	2016	24
Blacktown - North	USA	2017	36
Blacktown - North	USA	2018	33
Blacktown - North	USA	2019	28
Blacktown - North	USA	2020	16
Blacktown - North	USA	2021	9
Blacktown - North	VNM		35
Blacktown - North	VNM	1980	45
Blacktown - North	VNM	1990	79
Blacktown - North	VNM	2000	27
Blacktown - North	VNM	2010	45
Blacktown - North	VNM	2015	56
Blacktown - North	VNM	2016	7
Blacktown - North	VNM	2017	20
Blacktown - North	VNM	2018	12
Blacktown - North	VNM	2019	6
Blacktown - North	VNM	2020	3
Blacktown - North	VNM	2021	3
Blacktown - North	ZAF		11
Blacktown - North	ZAF	1980	32
Blacktown - North	ZAF	1990	140
Blacktown - North	ZAF	2000	226
Blacktown - North	ZAF	2010	489
Blacktown - North	ZAF	2015	192
Blacktown - North	ZAF	2016	83
Blacktown - North	ZAF	2017	74
Blacktown - North	ZAF	2018	70
Blacktown - North	ZAF	2019	116
Blacktown - North	ZAF	2020	42
Blacktown - North	ZAF	2021	9
Mount Druitt			397
Mount Druitt		1951	49
Mount Druitt		1960	202
Mount Druitt		1970	624
Mount Druitt		1980	808
Mount Druitt		1990	1452
Mount Druitt		2000	1874
Mount Druitt		2010	1971
Mount Druitt		2015	1021
Mount Druitt		2016	301
Mount Druitt		2017	270
Mount Druitt		2018	239
Mount Druitt		2019	204
Mount Druitt		2020	82
Mount Druitt		2021	20
Mount Druitt	AFG		13
Mount Druitt	AFG	1980	6
Mount Druitt	AFG	1990	43
Mount Druitt	AFG	2000	223
Mount Druitt	AFG	2010	310
Mount Druitt	AFG	2015	192
Mount Druitt	AFG	2016	73
Mount Druitt	AFG	2017	23
Mount Druitt	AFG	2018	18
Mount Druitt	AFG	2019	33
Mount Druitt	AFG	2020	26
Mount Druitt	AFG	2021	14
Mount Druitt	BGD		10
Mount Druitt	BGD	1990	23
Mount Druitt	BGD	2000	152
Mount Druitt	BGD	2010	498
Mount Druitt	BGD	2015	254
Mount Druitt	BGD	2016	43
Mount Druitt	BGD	2017	63
Mount Druitt	BGD	2018	32
Mount Druitt	BGD	2019	23
Mount Druitt	BGD	2020	15
Mount Druitt	BGD	2021	5
Mount Druitt	CAN	1970	6
Mount Druitt	CAN	1990	3
Mount Druitt	CAN	2000	6
Mount Druitt	CAN	2010	9
Mount Druitt	CAN	2016	3
Mount Druitt	CHN		13
Mount Druitt	CHN	1960	3
Mount Druitt	CHN	1970	6
Mount Druitt	CHN	1980	10
Mount Druitt	CHN	1990	87
Mount Druitt	CHN	2000	116
Mount Druitt	CHN	2010	252
Mount Druitt	CHN	2015	95
Mount Druitt	CHN	2016	19
Mount Druitt	CHN	2017	24
Mount Druitt	CHN	2018	14
Mount Druitt	CHN	2019	12
Mount Druitt	CHN	2020	4
Mount Druitt	DEU		6
Mount Druitt	DEU	1951	48
Mount Druitt	DEU	1960	39
Mount Druitt	DEU	1970	33
Mount Druitt	DEU	1980	13
Mount Druitt	DEU	1990	14
Mount Druitt	DEU	2000	13
Mount Druitt	DEU	2010	11
Mount Druitt	DEU	2015	6
Mount Druitt	EGY		9
Mount Druitt	EGY	1960	8
Mount Druitt	EGY	1970	50
Mount Druitt	EGY	1980	42
Mount Druitt	EGY	1990	113
Mount Druitt	EGY	2000	105
Mount Druitt	EGY	2010	175
Mount Druitt	EGY	2015	110
Mount Druitt	EGY	2016	6
Mount Druitt	EGY	2017	11
Mount Druitt	EGY	2018	6
Mount Druitt	EGY	2019	9
Mount Druitt	FJI		44
Mount Druitt	FJI	1970	11
Mount Druitt	FJI	1980	65
Mount Druitt	FJI	1990	567
Mount Druitt	FJI	2000	829
Mount Druitt	FJI	2010	979
Mount Druitt	FJI	2015	340
Mount Druitt	FJI	2016	88
Mount Druitt	FJI	2017	35
Mount Druitt	FJI	2018	72
Mount Druitt	FJI	2019	81
Mount Druitt	FJI	2020	31
Mount Druitt	FJI	2021	3
Mount Druitt	GBR		66
Mount Druitt	GBR	1951	27
Mount Druitt	GBR	1960	137
Mount Druitt	GBR	1970	690
Mount Druitt	GBR	1980	262
Mount Druitt	GBR	1990	168
Mount Druitt	GBR	2000	69
Mount Druitt	GBR	2010	61
Mount Druitt	GBR	2015	35
Mount Druitt	GBR	2016	4
Mount Druitt	GBR	2017	3
Mount Druitt	GBR	2018	3
Mount Druitt	GRC		3
Mount Druitt	GRC	1960	14
Mount Druitt	GRC	1970	78
Mount Druitt	GRC	1980	26
Mount Druitt	GRC	1990	12
Mount Druitt	GRC	2000	14
Mount Druitt	GRC	2010	10
Mount Druitt	GRC	2015	3
Mount Druitt	HKG	1960	6
Mount Druitt	HKG	1970	5
Mount Druitt	HKG	1980	9
Mount Druitt	HKG	1990	37
Mount Druitt	HKG	2000	25
Mount Druitt	HKG	2010	12
Mount Druitt	HKG	2015	5
Mount Druitt	HKG	2016	5
Mount Druitt	HKG	2018	4
Mount Druitt	HRV		13
Mount Druitt	HRV	1960	16
Mount Druitt	HRV	1970	125
Mount Druitt	HRV	1980	33
Mount Druitt	HRV	1990	28
Mount Druitt	HRV	2000	40
Mount Druitt	HRV	2010	5
Mount Druitt	IDN		7
Mount Druitt	IDN	1970	9
Mount Druitt	IDN	1980	44
Mount Druitt	IDN	1990	80
Mount Druitt	IDN	2000	101
Mount Druitt	IDN	2010	113
Mount Druitt	IDN	2015	35
Mount Druitt	IDN	2016	7
Mount Druitt	IDN	2017	15
Mount Druitt	IDN	2018	11
Mount Druitt	IDN	2019	6
Mount Druitt	IDN	2020	3
Mount Druitt	IND		47
Mount Druitt	IND	1970	28
Mount Druitt	IND	1980	44
Mount Druitt	IND	1990	135
Mount Druitt	IND	2000	367
Mount Druitt	IND	2010	2067
Mount Druitt	IND	2015	1002
Mount Druitt	IND	2016	211
Mount Druitt	IND	2017	169
Mount Druitt	IND	2018	202
Mount Druitt	IND	2019	240
Mount Druitt	IND	2020	78
Mount Druitt	IND	2021	9
Mount Druitt	IRL		3
Mount Druitt	IRL	1960	4
Mount Druitt	IRL	1970	32
Mount Druitt	IRL	1980	21
Mount Druitt	IRL	1990	19
Mount Druitt	IRL	2000	10
Mount Druitt	IRL	2010	6
Mount Druitt	IRL	2015	8
Mount Druitt	IRN		6
Mount Druitt	IRN	1970	3
Mount Druitt	IRN	1980	14
Mount Druitt	IRN	1990	29
Mount Druitt	IRN	2000	35
Mount Druitt	IRN	2010	54
Mount Druitt	IRN	2015	87
Mount Druitt	IRN	2016	9
Mount Druitt	IRN	2017	5
Mount Druitt	IRN	2018	21
Mount Druitt	IRN	2019	5
Mount Druitt	IRQ		18
Mount Druitt	IRQ	1970	4
Mount Druitt	IRQ	1980	13
Mount Druitt	IRQ	1990	23
Mount Druitt	IRQ	2000	353
Mount Druitt	IRQ	2010	424
Mount Druitt	IRQ	2015	354
Mount Druitt	IRQ	2016	82
Mount Druitt	IRQ	2017	109
Mount Druitt	IRQ	2018	59
Mount Druitt	IRQ	2019	144
Mount Druitt	IRQ	2020	20
Mount Druitt	IRQ	2021	7
Mount Druitt	ITA		16
Mount Druitt	ITA	1951	3
Mount Druitt	ITA	1960	54
Mount Druitt	ITA	1970	105
Mount Druitt	ITA	1980	21
Mount Druitt	ITA	1990	16
Mount Druitt	ITA	2000	5
Mount Druitt	ITA	2010	10
Mount Druitt	ITA	2015	10
Mount Druitt	ITA	2019	5
Mount Druitt	JPN		6
Mount Druitt	JPN	2000	4
Mount Druitt	JPN	2010	9
Mount Druitt	JPN	2015	5
Mount Druitt	JPN	2018	10
Mount Druitt	JPN	2020	4
Mount Druitt	KOR	1980	3
Mount Druitt	KOR	1990	32
Mount Druitt	KOR	2000	31
Mount Druitt	KOR	2010	47
Mount Druitt	KOR	2015	13
Mount Druitt	KOR	2016	8
Mount Druitt	KOR	2017	3
Mount Druitt	KOR	2018	4
Mount Druitt	LBN		17
Mount Druitt	LBN	1960	3
Mount Druitt	LBN	1970	59
Mount Druitt	LBN	1980	139
Mount Druitt	LBN	1990	121
Mount Druitt	LBN	2000	122
Mount Druitt	LBN	2010	101
Mount Druitt	LBN	2015	61
Mount Druitt	LBN	2016	4
Mount Druitt	LBN	2017	13
Mount Druitt	LBN	2018	3
Mount Druitt	LBN	2019	30
Mount Druitt	LBN	2020	3
Mount Druitt	LBN	2021	3
Mount Druitt	LKA		10
Mount Druitt	LKA	1970	15
Mount Druitt	LKA	1980	26
Mount Druitt	LKA	1990	96
Mount Druitt	LKA	2000	126
Mount Druitt	LKA	2010	252
Mount Druitt	LKA	2015	81
Mount Druitt	LKA	2016	26
Mount Druitt	LKA	2017	6
Mount Druitt	LKA	2018	10
Mount Druitt	LKA	2019	22
Mount Druitt	LKA	2020	5
Mount Druitt	MKD		12
Mount Druitt	MKD	1970	26
Mount Druitt	MKD	1980	19
Mount Druitt	MKD	1990	14
Mount Druitt	MKD	2000	11
Mount Druitt	MKD	2010	14
Mount Druitt	MYS	1960	4
Mount Druitt	MYS	1970	16
Mount Druitt	MYS	1980	16
Mount Druitt	MYS	1990	62
Mount Druitt	MYS	2000	32
Mount Druitt	MYS	2010	53
Mount Druitt	MYS	2015	34
Mount Druitt	MYS	2016	11
Mount Druitt	MYS	2017	5
Mount Druitt	MYS	2018	11
Mount Druitt	MYS	2019	6
Mount Druitt	NLD		6
Mount Druitt	NLD	1951	3
Mount Druitt	NLD	1960	56
Mount Druitt	NLD	1970	22
Mount Druitt	NLD	1980	9
Mount Druitt	NLD	1990	7
Mount Druitt	NLD	2010	3
Mount Druitt	NLD	2015	3
Mount Druitt	NPL		3
Mount Druitt	NPL	2000	16
Mount Druitt	NPL	2010	331
Mount Druitt	NPL	2015	146
Mount Druitt	NPL	2016	25
Mount Druitt	NPL	2017	33
Mount Druitt	NPL	2018	38
Mount Druitt	NPL	2019	42
Mount Druitt	NPL	2020	21
Mount Druitt	NZL		172
Mount Druitt	NZL	1970	32
Mount Druitt	NZL	1980	146
Mount Druitt	NZL	1990	422
Mount Druitt	NZL	2000	923
Mount Druitt	NZL	2010	811
Mount Druitt	NZL	2015	554
Mount Druitt	NZL	2016	116
Mount Druitt	NZL	2017	101
Mount Druitt	NZL	2018	69
Mount Druitt	NZL	2019	80
Mount Druitt	NZL	2020	27
Mount Druitt	NZL	2021	13
Mount Druitt	PAK		35
Mount Druitt	PAK	1980	16
Mount Druitt	PAK	1990	178
Mount Druitt	PAK	2000	355
Mount Druitt	PAK	2010	815
Mount Druitt	PAK	2015	830
Mount Druitt	PAK	2016	215
Mount Druitt	PAK	2017	172
Mount Druitt	PAK	2018	209
Mount Druitt	PAK	2019	154
Mount Druitt	PAK	2020	49
Mount Druitt	PAK	2021	10
Mount Druitt	PHL		172
Mount Druitt	PHL	1960	3
Mount Druitt	PHL	1970	18
Mount Druitt	PHL	1980	207
Mount Druitt	PHL	1990	2407
Mount Druitt	PHL	2000	2641
Mount Druitt	PHL	2010	2338
Mount Druitt	PHL	2015	1185
Mount Druitt	PHL	2016	206
Mount Druitt	PHL	2017	218
Mount Druitt	PHL	2018	218
Mount Druitt	PHL	2019	354
Mount Druitt	PHL	2020	136
Mount Druitt	PHL	2021	20
Mount Druitt	POL		4
Mount Druitt	POL	1951	15
Mount Druitt	POL	1960	10
Mount Druitt	POL	1970	4
Mount Druitt	POL	1980	14
Mount Druitt	POL	1990	71
Mount Druitt	POL	2000	24
Mount Druitt	POL	2010	11
Mount Druitt	SGP	1970	3
Mount Druitt	SGP	1980	15
Mount Druitt	SGP	1990	17
Mount Druitt	SGP	2000	13
Mount Druitt	SGP	2010	18
Mount Druitt	SGP	2015	10
Mount Druitt	SGP	2016	4
Mount Druitt	SGP	2017	5
Mount Druitt	SGP	2018	3
Mount Druitt	THA	1970	4
Mount Druitt	THA	1990	34
Mount Druitt	THA	2000	38
Mount Druitt	THA	2010	71
Mount Druitt	THA	2015	46
Mount Druitt	THA	2016	11
Mount Druitt	THA	2017	11
Mount Druitt	THA	2018	6
Mount Druitt	THA	2019	7
Mount Druitt	TWN	1990	9
Mount Druitt	TWN	2000	9
Mount Druitt	TWN	2010	9
Mount Druitt	TWN	2015	7
Mount Druitt	TWN	2016	4
Mount Druitt	TWN	2017	3
Mount Druitt	TWN	2019	11
Mount Druitt	USA		5
Mount Druitt	USA	1960	5
Mount Druitt	USA	1970	4
Mount Druitt	USA	1980	17
Mount Druitt	USA	1990	10
Mount Druitt	USA	2000	20
Mount Druitt	USA	2010	55
Mount Druitt	USA	2015	25
Mount Druitt	USA	2017	5
Mount Druitt	USA	2018	7
Mount Druitt	USA	2019	3
Mount Druitt	VNM		9
Mount Druitt	VNM	1980	73
Mount Druitt	VNM	1990	170
Mount Druitt	VNM	2000	103
Mount Druitt	VNM	2010	61
Mount Druitt	VNM	2015	32
Mount Druitt	VNM	2016	5
Mount Druitt	VNM	2017	13
Mount Druitt	VNM	2018	9
Mount Druitt	VNM	2019	12
Mount Druitt	ZAF	1970	8
Mount Druitt	ZAF	1980	17
Mount Druitt	ZAF	1990	77
Mount Druitt	ZAF	2000	53
Mount Druitt	ZAF	2010	57
Mount Druitt	ZAF	2015	27
Mount Druitt	ZAF	2016	3
Mount Druitt	ZAF	2017	6
Mount Druitt	ZAF	2019	3
Mount Druitt	ZAF	2020	8
Botany			171
Botany		1951	26
Botany		1960	130
Botany		1970	408
Botany		1980	873
Botany		1990	717
Botany		2000	783
Botany		2010	778
Botany		2015	706
Botany		2016	369
Botany		2017	428
Botany		2018	566
Botany		2019	574
Botany		2020	144
Botany		2021	25
Botany	AFG		4
Botany	AFG	1990	6
Botany	AFG	2000	4
Botany	AFG	2010	7
Botany	AFG	2015	4
Botany	BGD		12
Botany	BGD	1980	8
Botany	BGD	1990	70
Botany	BGD	2000	244
Botany	BGD	2010	273
Botany	BGD	2015	139
Botany	BGD	2016	36
Botany	BGD	2017	48
Botany	BGD	2018	33
Botany	BGD	2019	27
Botany	BGD	2020	25
Botany	BGD	2021	9
Botany	CAN	1980	6
Botany	CAN	1990	3
Botany	CAN	2000	15
Botany	CAN	2010	26
Botany	CAN	2015	21
Botany	CAN	2016	5
Botany	CAN	2017	3
Botany	CAN	2018	8
Botany	CAN	2020	7
Botany	CHN		76
Botany	CHN	1951	3
Botany	CHN	1960	7
Botany	CHN	1970	13
Botany	CHN	1980	42
Botany	CHN	1990	233
Botany	CHN	2000	301
Botany	CHN	2010	934
Botany	CHN	2015	988
Botany	CHN	2016	321
Botany	CHN	2017	326
Botany	CHN	2018	247
Botany	CHN	2019	296
Botany	CHN	2020	95
Botany	CHN	2021	21
Botany	DEU		3
Botany	DEU	1951	6
Botany	DEU	1960	12
Botany	DEU	1970	18
Botany	DEU	1980	5
Botany	DEU	1990	3
Botany	DEU	2000	13
Botany	DEU	2010	37
Botany	DEU	2015	16
Botany	DEU	2016	7
Botany	DEU	2017	5
Botany	DEU	2018	7
Botany	DEU	2019	8
Botany	EGY		11
Botany	EGY	1951	12
Botany	EGY	1960	41
Botany	EGY	1970	102
Botany	EGY	1980	45
Botany	EGY	1990	34
Botany	EGY	2000	19
Botany	EGY	2010	16
Botany	EGY	2015	3
Botany	EGY	2017	8
Botany	FJI		4
Botany	FJI	1970	3
Botany	FJI	1980	33
Botany	FJI	1990	95
Botany	FJI	2000	47
Botany	FJI	2010	54
Botany	FJI	2015	16
Botany	FJI	2016	3
Botany	FJI	2018	4
Botany	FJI	2019	5
Botany	FJI	2020	4
Botany	GBR		33
Botany	GBR	1951	15
Botany	GBR	1960	62
Botany	GBR	1970	167
Botany	GBR	1980	163
Botany	GBR	1990	157
Botany	GBR	2000	198
Botany	GBR	2010	318
Botany	GBR	2015	355
Botany	GBR	2016	86
Botany	GBR	2017	76
Botany	GBR	2018	89
Botany	GBR	2019	83
Botany	GBR	2020	33
Botany	GRC		27
Botany	GRC	1951	13
Botany	GRC	1960	147
Botany	GRC	1970	389
Botany	GRC	1980	94
Botany	GRC	1990	28
Botany	GRC	2000	14
Botany	GRC	2010	15
Botany	GRC	2015	25
Botany	GRC	2016	4
Botany	GRC	2018	3
Botany	GRC	2019	3
Botany	HKG		8
Botany	HKG	1970	11
Botany	HKG	1980	59
Botany	HKG	1990	107
Botany	HKG	2000	122
Botany	HKG	2010	82
Botany	HKG	2015	75
Botany	HKG	2016	30
Botany	HKG	2017	42
Botany	HKG	2018	34
Botany	HKG	2019	28
Botany	HKG	2020	18
Botany	HKG	2021	3
Botany	HRV		8
Botany	HRV	1960	13
Botany	HRV	1970	75
Botany	HRV	1980	22
Botany	HRV	1990	3
Botany	HRV	2000	18
Botany	HRV	2010	3
Botany	HRV	2015	5
Botany	IDN		97
Botany	IDN	1970	5
Botany	IDN	1980	70
Botany	IDN	1990	195
Botany	IDN	2000	445
Botany	IDN	2010	661
Botany	IDN	2015	564
Botany	IDN	2016	187
Botany	IDN	2017	223
Botany	IDN	2018	264
Botany	IDN	2019	259
Botany	IDN	2020	103
Botany	IDN	2021	5
Botany	IND		25
Botany	IND	1951	3
Botany	IND	1970	10
Botany	IND	1980	27
Botany	IND	1990	59
Botany	IND	2000	80
Botany	IND	2010	221
Botany	IND	2015	178
Botany	IND	2016	84
Botany	IND	2017	90
Botany	IND	2018	115
Botany	IND	2019	122
Botany	IND	2020	42
Botany	IND	2021	8
Botany	IRL		12
Botany	IRL	1970	11
Botany	IRL	1980	15
Botany	IRL	1990	45
Botany	IRL	2000	45
Botany	IRL	2010	241
Botany	IRL	2015	355
Botany	IRL	2016	81
Botany	IRL	2017	128
Botany	IRL	2018	128
Botany	IRL	2019	192
Botany	IRL	2020	49
Botany	IRN		3
Botany	IRN	1980	4
Botany	IRN	1990	22
Botany	IRN	2000	34
Botany	IRN	2010	25
Botany	IRN	2015	69
Botany	IRN	2016	8
Botany	IRN	2017	6
Botany	IRN	2018	17
Botany	IRN	2019	13
Botany	IRN	2020	4
Botany	IRQ		7
Botany	IRQ	1970	9
Botany	IRQ	1980	9
Botany	IRQ	1990	19
Botany	IRQ	2000	139
Botany	IRQ	2010	90
Botany	IRQ	2015	63
Botany	IRQ	2016	16
Botany	IRQ	2017	12
Botany	IRQ	2018	10
Botany	IRQ	2019	3
Botany	ITA		20
Botany	ITA	1951	10
Botany	ITA	1960	69
Botany	ITA	1970	113
Botany	ITA	1980	43
Botany	ITA	1990	22
Botany	ITA	2000	15
Botany	ITA	2010	30
Botany	ITA	2015	74
Botany	ITA	2016	17
Botany	ITA	2017	17
Botany	ITA	2018	16
Botany	ITA	2019	14
Botany	JPN		3
Botany	JPN	1980	6
Botany	JPN	1990	23
Botany	JPN	2000	32
Botany	JPN	2010	38
Botany	JPN	2015	39
Botany	JPN	2016	8
Botany	JPN	2017	11
Botany	JPN	2018	11
Botany	JPN	2019	21
Botany	KOR		12
Botany	KOR	1980	5
Botany	KOR	1990	29
Botany	KOR	2000	57
Botany	KOR	2010	68
Botany	KOR	2015	49
Botany	KOR	2016	14
Botany	KOR	2017	5
Botany	KOR	2018	11
Botany	KOR	2019	11
Botany	LBN	1951	3
Botany	LBN	1960	8
Botany	LBN	1970	47
Botany	LBN	1980	75
Botany	LBN	1990	23
Botany	LBN	2000	21
Botany	LBN	2010	13
Botany	LBN	2015	11
Botany	LBN	2016	5
Botany	LBN	2017	3
Botany	LBN	2018	4
Botany	LBN	2020	7
Botany	LBN	2021	3
Botany	LKA	1980	6
Botany	LKA	1990	26
Botany	LKA	2000	39
Botany	LKA	2010	36
Botany	LKA	2015	33
Botany	LKA	2016	3
Botany	LKA	2017	6
Botany	LKA	2019	4
Botany	MKD	1960	3
Botany	MKD	1970	24
Botany	MKD	1980	13
Botany	MKD	1990	9
Botany	MKD	2000	4
Botany	MKD	2010	15
Botany	MKD	2016	5
Botany	MKD	2019	3
Botany	MYS		15
Botany	MYS	1970	13
Botany	MYS	1980	27
Botany	MYS	1990	119
Botany	MYS	2000	59
Botany	MYS	2010	152
Botany	MYS	2015	96
Botany	MYS	2016	40
Botany	MYS	2017	30
Botany	MYS	2018	34
Botany	MYS	2019	26
Botany	MYS	2020	15
Botany	MYS	2021	5
Botany	NLD	1960	8
Botany	NLD	1970	7
Botany	NLD	1980	4
Botany	NLD	2000	9
Botany	NLD	2010	17
Botany	NLD	2015	6
Botany	NLD	2019	5
Botany	NPL		4
Botany	NPL	2000	7
Botany	NPL	2010	22
Botany	NPL	2015	24
Botany	NPL	2016	3
Botany	NPL	2017	15
Botany	NPL	2018	49
Botany	NPL	2019	8
Botany	NPL	2020	4
Botany	NZL		33
Botany	NZL	1960	5
Botany	NZL	1970	41
Botany	NZL	1980	142
Botany	NZL	1990	156
Botany	NZL	2000	208
Botany	NZL	2010	229
Botany	NZL	2015	111
Botany	NZL	2016	19
Botany	NZL	2017	16
Botany	NZL	2018	21
Botany	NZL	2019	17
Botany	NZL	2020	16
Botany	NZL	2021	12
Botany	PAK		5
Botany	PAK	1970	4
Botany	PAK	1980	6
Botany	PAK	1990	18
Botany	PAK	2000	14
Botany	PAK	2010	17
Botany	PAK	2015	34
Botany	PAK	2016	7
Botany	PAK	2017	17
Botany	PAK	2018	16
Botany	PAK	2019	29
Botany	PAK	2020	16
Botany	PAK	2021	3
Botany	PHL		33
Botany	PHL	1970	12
Botany	PHL	1980	68
Botany	PHL	1990	283
Botany	PHL	2000	205
Botany	PHL	2010	220
Botany	PHL	2015	187
Botany	PHL	2016	41
Botany	PHL	2017	44
Botany	PHL	2018	66
Botany	PHL	2019	86
Botany	PHL	2020	16
Botany	PHL	2021	7
Botany	POL		6
Botany	POL	1970	3
Botany	POL	1980	17
Botany	POL	1990	52
Botany	POL	2000	12
Botany	POL	2010	18
Botany	POL	2015	29
Botany	POL	2016	5
Botany	POL	2017	11
Botany	POL	2018	6
Botany	POL	2019	3
Botany	SGP		8
Botany	SGP	1960	7
Botany	SGP	1970	3
Botany	SGP	1980	12
Botany	SGP	1990	23
Botany	SGP	2000	20
Botany	SGP	2010	56
Botany	SGP	2015	33
Botany	SGP	2016	5
Botany	SGP	2017	14
Botany	SGP	2018	4
Botany	SGP	2020	10
Botany	THA		13
Botany	THA	1970	6
Botany	THA	1980	13
Botany	THA	1990	34
Botany	THA	2000	66
Botany	THA	2010	178
Botany	THA	2015	149
Botany	THA	2016	35
Botany	THA	2017	29
Botany	THA	2018	32
Botany	THA	2019	22
Botany	THA	2020	8
Botany	TWN		5
Botany	TWN	1980	3
Botany	TWN	1990	22
Botany	TWN	2000	19
Botany	TWN	2010	50
Botany	TWN	2015	51
Botany	TWN	2016	13
Botany	TWN	2017	15
Botany	TWN	2018	13
Botany	TWN	2019	24
Botany	TWN	2020	7
Botany	USA		11
Botany	USA	1980	13
Botany	USA	1990	10
Botany	USA	2000	29
Botany	USA	2010	35
Botany	USA	2015	41
Botany	USA	2016	14
Botany	USA	2017	8
Botany	USA	2018	11
Botany	USA	2019	16
Botany	USA	2020	11
Botany	USA	2021	9
Botany	VNM		15
Botany	VNM	1970	4
Botany	VNM	1980	53
Botany	VNM	1990	69
Botany	VNM	2000	34
Botany	VNM	2010	84
Botany	VNM	2015	74
Botany	VNM	2016	29
Botany	VNM	2017	51
Botany	VNM	2018	44
Botany	VNM	2019	34
Botany	VNM	2020	19
Botany	ZAF		3
Botany	ZAF	1970	7
Botany	ZAF	1980	21
Botany	ZAF	1990	48
Botany	ZAF	2000	101
Botany	ZAF	2010	114
Botany	ZAF	2015	44
Botany	ZAF	2017	4
Botany	ZAF	2018	5
Botany	ZAF	2019	12
Botany	ZAF	2020	7
Botany	ZAF	2021	6
Marrickville - Sydenham - Petersham			121
Marrickville - Sydenham - Petersham		1951	18
Marrickville - Sydenham - Petersham		1960	63
Marrickville - Sydenham - Petersham		1970	379
Marrickville - Sydenham - Petersham		1980	606
Marrickville - Sydenham - Petersham		1990	531
Marrickville - Sydenham - Petersham		2000	392
Marrickville - Sydenham - Petersham		2010	406
Marrickville - Sydenham - Petersham		2015	400
Marrickville - Sydenham - Petersham		2016	150
Marrickville - Sydenham - Petersham		2017	152
Marrickville - Sydenham - Petersham		2018	138
Marrickville - Sydenham - Petersham		2019	156
Marrickville - Sydenham - Petersham		2020	60
Marrickville - Sydenham - Petersham		2021	11
Marrickville - Sydenham - Petersham	AFG	2000	3
Marrickville - Sydenham - Petersham	BGD		3
Marrickville - Sydenham - Petersham	BGD	1980	3
Marrickville - Sydenham - Petersham	BGD	1990	7
Marrickville - Sydenham - Petersham	BGD	2000	12
Marrickville - Sydenham - Petersham	BGD	2010	19
Marrickville - Sydenham - Petersham	BGD	2015	11
Marrickville - Sydenham - Petersham	BGD	2017	9
Marrickville - Sydenham - Petersham	BGD	2018	4
Marrickville - Sydenham - Petersham	CAN		4
Marrickville - Sydenham - Petersham	CAN	1960	4
Marrickville - Sydenham - Petersham	CAN	1970	5
Marrickville - Sydenham - Petersham	CAN	1980	20
Marrickville - Sydenham - Petersham	CAN	1990	21
Marrickville - Sydenham - Petersham	CAN	2000	28
Marrickville - Sydenham - Petersham	CAN	2010	35
Marrickville - Sydenham - Petersham	CAN	2015	33
Marrickville - Sydenham - Petersham	CAN	2016	11
Marrickville - Sydenham - Petersham	CAN	2017	3
Marrickville - Sydenham - Petersham	CAN	2018	7
Marrickville - Sydenham - Petersham	CAN	2019	9
Marrickville - Sydenham - Petersham	CAN	2020	3
Marrickville - Sydenham - Petersham	CHN		25
Marrickville - Sydenham - Petersham	CHN	1960	9
Marrickville - Sydenham - Petersham	CHN	1970	5
Marrickville - Sydenham - Petersham	CHN	1980	35
Marrickville - Sydenham - Petersham	CHN	1990	194
Marrickville - Sydenham - Petersham	CHN	2000	173
Marrickville - Sydenham - Petersham	CHN	2010	157
Marrickville - Sydenham - Petersham	CHN	2015	63
Marrickville - Sydenham - Petersham	CHN	2016	12
Marrickville - Sydenham - Petersham	CHN	2017	17
Marrickville - Sydenham - Petersham	CHN	2018	15
Marrickville - Sydenham - Petersham	CHN	2019	16
Marrickville - Sydenham - Petersham	CHN	2020	6
Marrickville - Sydenham - Petersham	DEU		8
Marrickville - Sydenham - Petersham	DEU	1951	10
Marrickville - Sydenham - Petersham	DEU	1960	8
Marrickville - Sydenham - Petersham	DEU	1970	23
Marrickville - Sydenham - Petersham	DEU	1980	17
Marrickville - Sydenham - Petersham	DEU	1990	26
Marrickville - Sydenham - Petersham	DEU	2000	22
Marrickville - Sydenham - Petersham	DEU	2010	53
Marrickville - Sydenham - Petersham	DEU	2015	25
Marrickville - Sydenham - Petersham	DEU	2016	4
Marrickville - Sydenham - Petersham	DEU	2017	4
Marrickville - Sydenham - Petersham	DEU	2018	7
Marrickville - Sydenham - Petersham	DEU	2019	9
Marrickville - Sydenham - Petersham	DEU	2020	4
Marrickville - Sydenham - Petersham	EGY		9
Marrickville - Sydenham - Petersham	EGY	1960	12
Marrickville - Sydenham - Petersham	EGY	1970	33
Marrickville - Sydenham - Petersham	EGY	1980	18
Marrickville - Sydenham - Petersham	EGY	1990	5
Marrickville - Sydenham - Petersham	EGY	2000	3
Marrickville - Sydenham - Petersham	EGY	2010	3
Marrickville - Sydenham - Petersham	FJI		3
Marrickville - Sydenham - Petersham	FJI	1970	4
Marrickville - Sydenham - Petersham	FJI	1980	25
Marrickville - Sydenham - Petersham	FJI	1990	67
