SA3_NAME21	BornAust	Sex	persons
Redcliffe	1	F	23934
Redcliffe	1	M	21941
The Hills District	0	F	8645
The Hills District	0	M	8274
The Hills District	1	F	35584
The Hills District	1	M	35167
North Lakes	0	F	13037
North Lakes	0	M	12101
North Lakes	1	F	30687
North Lakes	1	M	29010
Strathpine	0	F	4423
Strathpine	0	M	3974
Strathpine	1	F	14948
Strathpine	1	M	14847
Far North	0	F	1279
Far North	0	M	1254
Far North	1	F	12318
Far North	1	M	13861
Outback - North	0	F	1913
Outback - North	0	M	1827
Outback - North	1	F	11149
Outback - North	1	M	12088
Outback - South	0	F	621
Outback - South	0	M	492
Outback - South	1	F	7108
Outback - South	1	M	7039
Buderim	0	F	7563
Buderim	0	M	6593
Buderim	1	F	22209
Buderim	1	M	19921
Caloundra	0	F	10524
Caloundra	0	M	9158
Caloundra	1	F	37641
Caloundra	1	M	34411
Maroochy	0	F	7362
Maroochy	0	M	6438
Maroochy	1	F	23796
Maroochy	1	M	22253
Noosa	0	F	6453
Noosa	0	M	5652
Noosa	1	F	16667
Noosa	1	M	15560
Sunshine Coast Hinterland	0	F	5646
Sunshine Coast Hinterland	0	M	5076
Sunshine Coast Hinterland	1	F	22905
Sunshine Coast Hinterland	1	M	21972
Nambour	0	F	4616
Nambour	0	M	4005
Nambour	1	F	19862
Nambour	1	M	19270
Noosa Hinterland	0	F	2438
Noosa Hinterland	0	M	2212
Noosa Hinterland	1	F	9077
Noosa Hinterland	1	M	9038
Toowoomba	0	F	12998
Toowoomba	0	M	11856
Toowoomba	1	F	67062
Toowoomba	1	M	62197
Charters Towers - Ayr - Ingham	0	F	1698
Charters Towers - Ayr - Ingham	0	M	1558
Charters Towers - Ayr - Ingham	1	F	16898
Charters Towers - Ayr - Ingham	1	M	17029
Townsville	0	F	14335
Townsville	0	M	12744
Townsville	1	F	76210
Townsville	1	M	75498
Bundaberg	0	F	6489
Bundaberg	0	M	5749
Bundaberg	1	F	38389
Bundaberg	1	M	37000
Burnett	0	F	2525
Burnett	0	M	2406
Burnett	1	F	19710
Burnett	1	M	19955
Gympie - Cooloola	0	F	3271
Gympie - Cooloola	0	M	2878
Gympie - Cooloola	1	F	21660
Gympie - Cooloola	1	M	21404
Hervey Bay	0	F	6306
Hervey Bay	0	M	5228
Hervey Bay	1	F	25013
Hervey Bay	1	M	23141
Maryborough	0	F	2783
Maryborough	0	M	2382
Maryborough	1	F	18994
Maryborough	1	M	19862
Migratory - Offshore - Shipping (Qld)	0	F	4
Migratory - Offshore - Shipping (Qld)	0	M	19
Migratory - Offshore - Shipping (Qld)	1	M	27
No usual address (Qld)	0	F	1472
No usual address (Qld)	0	M	1440
No usual address (Qld)	1	F	4153
No usual address (Qld)	1	M	4859
Adelaide City	0	F	5766
Adelaide City	0	M	5601
Adelaide City	1	F	5650
Adelaide City	1	M	6240
Adelaide Hills	0	F	6607
Adelaide Hills	0	M	6047
Adelaide Hills	1	F	32280
Adelaide Hills	1	M	31395
Burnside	0	F	8123
Burnside	0	M	7087
Burnside	1	F	15437
Burnside	1	M	14394
Campbelltown (SA)	0	F	10496
Campbelltown (SA)	0	M	9549
Campbelltown (SA)	1	F	17035
Campbelltown (SA)	1	M	16412
Norwood - Payneham - St Peters	0	F	6157
Norwood - Payneham - St Peters	0	M	5579
Norwood - Payneham - St Peters	1	F	12669
Norwood - Payneham - St Peters	1	M	11864
Prospect - Walkerville	0	F	4468
Prospect - Walkerville	0	M	4307
Prospect - Walkerville	1	F	10501
Prospect - Walkerville	1	M	10111
Unley	0	F	5232
Unley	0	M	4633
Unley	1	F	14663
Unley	1	M	13217
Gawler - Two Wells	0	F	3117
Gawler - Two Wells	0	M	2808
Gawler - Two Wells	1	F	15275
Gawler - Two Wells	1	M	14970
Playford	0	F	11345
Playford	0	M	10542
Playford	1	F	36109
Playford	1	M	35785
Port Adelaide - East	0	F	15481
Port Adelaide - East	0	M	15865
Port Adelaide - East	1	F	21243
Port Adelaide - East	1	M	21513
Salisbury	0	F	25100
Salisbury	0	M	24122
Salisbury	1	F	44174
Salisbury	1	M	45211
Tea Tree Gully	0	F	12271
Tea Tree Gully	0	M	11430
Tea Tree Gully	1	F	35743
Tea Tree Gully	1	M	34777
Holdfast Bay	0	F	4452
Holdfast Bay	0	M	3961
Holdfast Bay	1	F	13605
Holdfast Bay	1	M	12518
Marion	0	F	14702
Marion	0	M	13250
Marion	1	F	33907
Marion	1	M	31629
Mitcham	0	F	8025
Mitcham	0	M	7379
Mitcham	1	F	25271
Mitcham	1	M	24088
Onkaparinga	0	F	19730
Onkaparinga	0	M	17648
Onkaparinga	1	F	66832
Onkaparinga	1	M	65174
Charles Sturt	0	F	17555
Charles Sturt	0	M	16029
Charles Sturt	1	F	41054
Charles Sturt	1	M	39586
Port Adelaide - West	0	F	9406
Port Adelaide - West	0	M	8553
Port Adelaide - West	1	F	20250
Port Adelaide - West	1	M	19997
West Torrens	0	F	10530
West Torrens	0	M	9866
West Torrens	1	F	21662
West Torrens	1	M	20967
Barossa	0	F	2309
Barossa	0	M	2054
Barossa	1	F	15733
Barossa	1	M	15819
Lower North	0	F	1175
Lower North	0	M	1068
Lower North	1	F	9345
Lower North	1	M	9486
Mid North	0	F	1109
Mid North	0	M	969
Mid North	1	F	11590
Mid North	1	M	11545
Yorke Peninsula	0	F	1319
Yorke Peninsula	0	M	1161
Yorke Peninsula	1	F	10906
Yorke Peninsula	1	M	11124
Eyre Peninsula and South West	0	F	3387
Eyre Peninsula and South West	0	M	2977
Eyre Peninsula and South West	1	F	22872
Eyre Peninsula and South West	1	M	23592
Outback - North and East	0	F	1201
Outback - North and East	0	M	1334
Outback - North and East	1	F	9869
Outback - North and East	1	M	10603
Fleurieu - Kangaroo Island	0	F	5105
Fleurieu - Kangaroo Island	0	M	4427
Fleurieu - Kangaroo Island	1	F	21895
Fleurieu - Kangaroo Island	1	M	20999
Limestone Coast	0	F	3704
Limestone Coast	0	M	3627
Limestone Coast	1	F	27141
Limestone Coast	1	M	27742
Murray and Mallee	0	F	4219
Murray and Mallee	0	M	4000
Murray and Mallee	1	F	28248
Murray and Mallee	1	M	29377
Migratory - Offshore - Shipping (SA)	0	M	4
No usual address (SA)	0	F	249
No usual address (SA)	0	M	282
No usual address (SA)	1	F	1010
No usual address (SA)	1	M	1248
Augusta - Margaret River - Busselton	0	F	6196
Augusta - Margaret River - Busselton	0	M	5418
Augusta - Margaret River - Busselton	1	F	21242
Augusta - Margaret River - Busselton	1	M	20568
Bunbury	0	F	10622
Bunbury	0	M	9639
Bunbury	1	F	40866
Bunbury	1	M	40260
Manjimup	0	F	2235
Manjimup	0	M	2034
Manjimup	1	F	8767
Manjimup	1	M	8806
Mandurah	0	F	14969
Mandurah	0	M	12909
Mandurah	1	F	37662
Mandurah	1	M	35488
Cottesloe - Claremont	0	F	11874
Cottesloe - Claremont	0	M	10952
Cottesloe - Claremont	1	F	23588
Cottesloe - Claremont	1	M	22575
Perth City	0	F	22138
Perth City	0	M	20845
Perth City	1	F	30617
Perth City	1	M	30734
Bayswater - Bassendean	0	F	15670
Bayswater - Bassendean	0	M	14505
Bayswater - Bassendean	1	F	25312
Bayswater - Bassendean	1	M	25225
Mundaring	0	F	5362
Mundaring	0	M	5277
Mundaring	1	F	14910
Mundaring	1	M	16192
Swan	0	F	25858
Swan	0	M	24204
Swan	1	F	45787
Swan	1	M	45725
Joondalup	0	F	30794
Joondalup	0	M	28709
Joondalup	1	F	48327
Joondalup	1	M	48075
Stirling	0	F	40906
Stirling	0	M	37338
Stirling	1	F	61540
Stirling	1	M	58511
Wanneroo	0	F	44259
Wanneroo	0	M	40753
Wanneroo	1	F	57983
Wanneroo	1	M	56915
Armadale	0	F	17598
Armadale	0	M	16394
Armadale	1	F	27807
Armadale	1	M	27652
Belmont - Victoria Park	0	F	15062
Belmont - Victoria Park	0	M	14728
Belmont - Victoria Park	1	F	20003
Belmont - Victoria Park	1	M	20833
Canning	0	F	25250
Canning	0	M	24673
Canning	1	F	22559
Canning	1	M	22577
Gosnells	0	F	28129
Gosnells	0	M	27140
Gosnells	1	F	31949
Gosnells	1	M	33186
Kalamunda	0	F	8788
Kalamunda	0	M	7997
Kalamunda	1	F	19806
Kalamunda	1	M	19811
Serpentine - Jarrahdale	0	F	4170
Serpentine - Jarrahdale	0	M	3950
Serpentine - Jarrahdale	1	F	11350
Serpentine - Jarrahdale	1	M	11355
South Perth	0	F	7871
South Perth	0	M	7208
South Perth	1	F	13266
South Perth	1	M	13015
Cockburn	0	F	20621
Cockburn	0	M	18852
Cockburn	1	F	36033
Cockburn	1	M	35546
Fremantle	0	F	5853
Fremantle	0	M	5416
Fremantle	1	F	13672
Fremantle	1	M	12686
Kwinana	0	F	8074
Kwinana	0	M	7842
Kwinana	1	F	13319
Kwinana	1	M	14387
Melville	0	F	19615
Melville	0	M	17172
Melville	1	F	33910
Melville	1	M	31895
Rockingham	0	F	21550
Rockingham	0	M	19759
Rockingham	1	F	43853
Rockingham	1	M	42870
Albany	0	F	6197
Albany	0	M	5517
Albany	1	F	22697
Albany	1	M	22934
Wheat Belt - North	0	F	4940
Wheat Belt - North	0	M	4798
Wheat Belt - North	1	F	19270
Wheat Belt - North	1	M	20605
Wheat Belt - South	0	F	1380
Wheat Belt - South	0	M	1209
Wheat Belt - South	1	F	7071
Wheat Belt - South	1	M	7576
Kimberley	0	F	2248
Kimberley	0	M	1841
Kimberley	1	F	13017
Kimberley	1	M	12931
East Pilbara	0	F	2327
East Pilbara	0	M	3005
East Pilbara	1	F	7015
East Pilbara	1	M	8462
West Pilbara	0	F	2632
West Pilbara	0	M	2900
West Pilbara	1	F	8678
West Pilbara	1	M	10438
Esperance	0	F	1179
Esperance	0	M	1010
Esperance	1	F	5863
Esperance	1	M	6144
Gascoyne	0	F	943
Gascoyne	0	M	821
Gascoyne	1	F	2996
Gascoyne	1	M	3367
Goldfields	0	F	3992
Goldfields	0	M	4344
Goldfields	1	F	11668
Goldfields	1	M	13247
Mid West	0	F	3999
Mid West	0	M	3589
Mid West	1	F	20161
Mid West	1	M	20729
Migratory - Offshore - Shipping (WA)	0	F	14
Migratory - Offshore - Shipping (WA)	0	M	132
Migratory - Offshore - Shipping (WA)	1	F	24
Migratory - Offshore - Shipping (WA)	1	M	131
No usual address (WA)	0	F	656
No usual address (WA)	0	M	775
No usual address (WA)	1	F	2061
No usual address (WA)	1	M	2708
Brighton	0	F	638
Brighton	0	M	641
Brighton	1	F	8816
Brighton	1	M	8285
Hobart - North East	0	F	4289
Hobart - North East	0	M	4146
Hobart - North East	1	F	24847
Hobart - North East	1	M	23520
Hobart - North West	0	F	5562
Hobart - North West	0	M	5847
Hobart - North West	1	F	22330
Hobart - North West	1	M	21247
Hobart - South and West	0	F	4149
Hobart - South and West	0	M	3697
Hobart - South and West	1	F	14284
Hobart - South and West	1	M	13440
Hobart Inner	0	F	8125
Hobart Inner	0	M	7665
Hobart Inner	1	F	19062
Hobart Inner	1	M	18065
Sorell - Dodges Ferry	0	F	1030
Sorell - Dodges Ferry	0	M	923
Sorell - Dodges Ferry	1	F	7768
Sorell - Dodges Ferry	1	M	7555
Launceston	0	F	7098
Launceston	0	M	6976
Launceston	1	F	35917
Launceston	1	M	33288
Meander Valley - West Tamar	0	F	1571
Meander Valley - West Tamar	0	M	1528
Meander Valley - West Tamar	1	F	9760
Meander Valley - West Tamar	1	M	9749
North East	0	F	2119
North East	0	M	1984
North East	1	F	16178
North East	1	M	16397
Central Highlands (Tas.)	0	F	471
Central Highlands (Tas.)	0	M	490
Central Highlands (Tas.)	1	F	4906
Central Highlands (Tas.)	1	M	5442
Huon - Bruny Island	0	F	1700
Huon - Bruny Island	0	M	1691
Huon - Bruny Island	1	F	8315
Huon - Bruny Island	1	M	8355
South East Coast	0	F	545
South East Coast	0	M	527
South East Coast	1	F	2813
South East Coast	1	M	3031
Burnie - Ulverstone	0	F	2544
Burnie - Ulverstone	0	M	2261
Burnie - Ulverstone	1	F	21888
Burnie - Ulverstone	1	M	20289
Devonport	0	F	2721
Devonport	0	M	2615
Devonport	1	F	20654
Devonport	1	M	19511
West Coast	0	F	939
West Coast	0	M	1034
West Coast	1	F	6883
West Coast	1	M	7244
Migratory - Offshore - Shipping (Tas.)	1	M	9
No usual address (Tas.)	0	F	82
No usual address (Tas.)	0	M	76
No usual address (Tas.)	1	F	428
No usual address (Tas.)	1	M	551
Darwin City	0	F	4941
Darwin City	0	M	4687
Darwin City	1	F	7297
Darwin City	1	M	7800
Darwin Suburbs	0	F	9530
Darwin Suburbs	0	M	8765
Darwin Suburbs	1	F	16116
Darwin Suburbs	1	M	16209
Litchfield	0	F	1452
Litchfield	0	M	1262
Litchfield	1	F	7094
Litchfield	1	M	9065
Palmerston	0	F	4502
Palmerston	0	M	3745
Palmerston	1	F	12747
Palmerston	1	M	12928
Alice Springs	0	F	3691
Alice Springs	0	M	3610
Alice Springs	1	F	13480
Alice Springs	1	M	13233
Barkly	0	F	273
Barkly	0	M	274
Barkly	1	F	2141
Barkly	1	M	2217
Daly - Tiwi - West Arnhem	0	F	463
Daly - Tiwi - West Arnhem	0	M	452
Daly - Tiwi - West Arnhem	1	F	6657
Daly - Tiwi - West Arnhem	1	M	6929
East Arnhem	0	F	419
East Arnhem	0	M	369
East Arnhem	1	F	5418
East Arnhem	1	M	5412
Katherine	0	F	902
Katherine	0	M	898
Katherine	1	F	7292
Katherine	1	M	7376
Migratory - Offshore - Shipping (NT)	0	M	23
Migratory - Offshore - Shipping (NT)	1	F	8
Migratory - Offshore - Shipping (NT)	1	M	45
No usual address (NT)	0	F	250
No usual address (NT)	0	M	243
No usual address (NT)	1	F	1001
No usual address (NT)	1	M	1102
Belconnen	0	F	15538
Belconnen	0	M	14505
Belconnen	1	F	36309
Belconnen	1	M	36233
Canberra East	0	F	129
Canberra East	0	M	207
Canberra East	1	F	364
Canberra East	1	M	802
Gungahlin	0	F	16445
Gungahlin	0	M	16279
Gungahlin	1	F	26265
Gungahlin	1	M	26122
North Canberra	0	F	9108
North Canberra	0	M	8307
North Canberra	1	F	20320
North Canberra	1	M	20053
South Canberra	0	F	4508
South Canberra	0	M	3938
South Canberra	1	F	10913
South Canberra	1	M	10442
Tuggeranong	0	F	9930
Tuggeranong	0	M	9037
Tuggeranong	1	F	34209
Tuggeranong	1	M	33717
Weston Creek	0	F	2964
Weston Creek	0	M	2597
Weston Creek	1	F	9303
Weston Creek	1	M	8921
Woden Valley	0	F	6513
Woden Valley	0	M	5789
Woden Valley	1	F	12984
Woden Valley	1	M	12619
Molonglo	0	F	2417
Molonglo	0	M	2263
Molonglo	1	F	3232
Molonglo	1	M	3185
Uriarra - Namadgi	0	F	32
Uriarra - Namadgi	0	M	24
Uriarra - Namadgi	1	F	255
Uriarra - Namadgi	1	M	278
No usual address (ACT)	0	F	62
No usual address (ACT)	0	M	56
No usual address (ACT)	1	F	176
No usual address (ACT)	1	M	201
Christmas Island	0	F	249
Christmas Island	0	M	492
Christmas Island	1	F	315
Christmas Island	1	M	374
Cocos (Keeling) Islands	0	F	24
Cocos (Keeling) Islands	0	M	31
Cocos (Keeling) Islands	1	F	215
Cocos (Keeling) Islands	1	M	222
Jervis Bay	0	F	3
Jervis Bay	0	M	8
Jervis Bay	1	F	110
Jervis Bay	1	M	95
Norfolk Island	0	F	328
Norfolk Island	0	M	249
Norfolk Island	1	F	675
Norfolk Island	1	M	666
No usual address (OT)	1	F	4
No usual address (OT)	1	M	10
