SA3_NAME21	CoupleFamily	HasChild	HasChildUnder15	MortgageRepayment.min	families_in_occupied_private_dwellings_being_purchased
Lake Macquarie - West	0	1	1	0	13
Lake Macquarie - West	0	1	1	3600	12
Lake Macquarie - West	0	1	1	5400	6
Lake Macquarie - West	0	1	1	7200	15
Lake Macquarie - West	0	1	1	9600	25
Lake Macquarie - West	0	1	1	12000	43
Lake Macquarie - West	0	1	1	14400	62
Lake Macquarie - West	0	1	1	16800	65
Lake Macquarie - West	0	1	1	19200	90
Lake Macquarie - West	0	1	1	21600	51
Lake Macquarie - West	0	1	1	24000	81
Lake Macquarie - West	0	1	1	26400	30
Lake Macquarie - West	0	1	1	28800	22
Lake Macquarie - West	0	1	1	31200	36
Lake Macquarie - West	0	1	1	36000	35
Lake Macquarie - West	0	1	1	48000	5
Lake Macquarie - West	0	1	1	60000	10
Lake Macquarie - West	1	0	0	0	155
Lake Macquarie - West	1	0	0	1800	39
Lake Macquarie - West	1	0	0	3600	74
Lake Macquarie - West	1	0	0	5400	68
Lake Macquarie - West	1	0	0	7200	93
Lake Macquarie - West	1	0	0	9600	101
Lake Macquarie - West	1	0	0	12000	157
Lake Macquarie - West	1	0	0	14400	226
Lake Macquarie - West	1	0	0	16800	221
Lake Macquarie - West	1	0	0	19200	253
Lake Macquarie - West	1	0	0	21600	238
Lake Macquarie - West	1	0	0	24000	393
Lake Macquarie - West	1	0	0	26400	180
Lake Macquarie - West	1	0	0	28800	92
Lake Macquarie - West	1	0	0	31200	273
Lake Macquarie - West	1	0	0	36000	207
Lake Macquarie - West	1	0	0	48000	82
Lake Macquarie - West	1	0	0	60000	57
Lake Macquarie - West	1	1	0	0	61
Lake Macquarie - West	1	1	0	1800	16
Lake Macquarie - West	1	1	0	3600	37
Lake Macquarie - West	1	1	0	5400	34
Lake Macquarie - West	1	1	0	7200	57
Lake Macquarie - West	1	1	0	9600	80
Lake Macquarie - West	1	1	0	12000	131
Lake Macquarie - West	1	1	0	14400	118
Lake Macquarie - West	1	1	0	16800	117
Lake Macquarie - West	1	1	0	19200	188
Lake Macquarie - West	1	1	0	21600	114
Lake Macquarie - West	1	1	0	24000	207
Lake Macquarie - West	1	1	0	26400	77
Lake Macquarie - West	1	1	0	28800	51
Lake Macquarie - West	1	1	0	31200	143
Lake Macquarie - West	1	1	0	36000	159
Lake Macquarie - West	1	1	0	48000	55
Lake Macquarie - West	1	1	0	60000	40
Lake Macquarie - West	1	1	1	0	68
Lake Macquarie - West	1	1	1	1800	12
Lake Macquarie - West	1	1	1	3600	29
Lake Macquarie - West	1	1	1	5400	21
Lake Macquarie - West	1	1	1	7200	46
Lake Macquarie - West	1	1	1	9600	76
Lake Macquarie - West	1	1	1	12000	139
Lake Macquarie - West	1	1	1	14400	220
Lake Macquarie - West	1	1	1	16800	298
Lake Macquarie - West	1	1	1	19200	469
Lake Macquarie - West	1	1	1	21600	419
Lake Macquarie - West	1	1	1	24000	642
Lake Macquarie - West	1	1	1	26400	370
Lake Macquarie - West	1	1	1	28800	262
Lake Macquarie - West	1	1	1	31200	514
Lake Macquarie - West	1	1	1	36000	418
Lake Macquarie - West	1	1	1	48000	108
Lake Macquarie - West	1	1	1	60000	79
Newcastle		1	1	0	9
Newcastle		1	1	5400	5
Newcastle		1	1	7200	3
Newcastle		1	1	9600	8
Newcastle		1	1	12000	11
Newcastle		1	1	14400	8
Newcastle		1	1	16800	14
Newcastle		1	1	19200	12
Newcastle		1	1	21600	7
Newcastle		1	1	24000	22
Newcastle		1	1	26400	7
Newcastle		1	1	31200	9
Newcastle		1	1	36000	9
Newcastle		1	1	48000	4
Newcastle		1	1	60000	3
Newcastle	0	1	0	0	47
Newcastle	0	1	0	1800	13
Newcastle	0	1	0	3600	33
Newcastle	0	1	0	5400	30
Newcastle	0	1	0	7200	49
Newcastle	0	1	0	9600	78
Newcastle	0	1	0	12000	77
Newcastle	0	1	0	14400	109
Newcastle	0	1	0	16800	94
Newcastle	0	1	0	19200	112
Newcastle	0	1	0	21600	61
Newcastle	0	1	0	24000	104
Newcastle	0	1	0	26400	40
Newcastle	0	1	0	28800	25
Newcastle	0	1	0	31200	65
Newcastle	0	1	0	36000	48
Newcastle	0	1	0	48000	20
Newcastle	0	1	0	60000	12
Newcastle	0	1	1	0	18
Newcastle	0	1	1	1800	6
Newcastle	0	1	1	3600	14
Newcastle	0	1	1	5400	16
Newcastle	0	1	1	7200	25
Newcastle	0	1	1	9600	48
Newcastle	0	1	1	12000	76
Newcastle	0	1	1	14400	107
Newcastle	0	1	1	16800	108
Newcastle	0	1	1	19200	140
Newcastle	0	1	1	21600	89
Newcastle	0	1	1	24000	116
Newcastle	0	1	1	26400	53
Newcastle	0	1	1	28800	42
Newcastle	0	1	1	31200	90
Newcastle	0	1	1	36000	78
Newcastle	0	1	1	48000	28
Newcastle	0	1	1	60000	16
Newcastle	1	0	0	0	230
Newcastle	1	0	0	1800	49
Newcastle	1	0	0	3600	101
Newcastle	1	0	0	5400	94
Newcastle	1	0	0	7200	160
Newcastle	1	0	0	9600	182
Newcastle	1	0	0	12000	219
Newcastle	1	0	0	14400	325
Newcastle	1	0	0	16800	300
Newcastle	1	0	0	19200	452
Newcastle	1	0	0	21600	344
Newcastle	1	0	0	24000	667
Newcastle	1	0	0	26400	325
Newcastle	1	0	0	28800	237
Newcastle	1	0	0	31200	444
Newcastle	1	0	0	36000	499
Newcastle	1	0	0	48000	192
Newcastle	1	0	0	60000	120
Newcastle	1	1	0	0	131
Newcastle	1	1	0	1800	39
Newcastle	1	1	0	3600	55
Newcastle	1	1	0	5400	35
Newcastle	1	1	0	7200	80
Newcastle	1	1	0	9600	125
Newcastle	1	1	0	12000	130
Newcastle	1	1	0	14400	219
Newcastle	1	1	0	16800	185
Newcastle	1	1	0	19200	223
Newcastle	1	1	0	21600	144
Newcastle	1	1	0	24000	297
Newcastle	1	1	0	26400	120
Newcastle	1	1	0	28800	62
Newcastle	1	1	0	31200	207
Newcastle	1	1	0	36000	268
Newcastle	1	1	0	48000	144
Newcastle	1	1	0	60000	97
Newcastle	1	1	1	0	135
Newcastle	1	1	1	1800	29
Newcastle	1	1	1	3600	49
Newcastle	1	1	1	5400	56
Newcastle	1	1	1	7200	100
Newcastle	1	1	1	9600	164
Newcastle	1	1	1	12000	262
Newcastle	1	1	1	14400	423
Newcastle	1	1	1	16800	485
Newcastle	1	1	1	19200	652
Newcastle	1	1	1	21600	584
Newcastle	1	1	1	24000	1033
Newcastle	1	1	1	26400	591
Newcastle	1	1	1	28800	450
Newcastle	1	1	1	31200	993
Newcastle	1	1	1	36000	1077
Newcastle	1	1	1	48000	436
Newcastle	1	1	1	60000	349
Richmond Valley - Coastal		1	1	0	7
Richmond Valley - Coastal		1	1	3600	3
Richmond Valley - Coastal		1	1	9600	5
Richmond Valley - Coastal		1	1	14400	3
Richmond Valley - Coastal		1	1	16800	6
Richmond Valley - Coastal		1	1	24000	4
Richmond Valley - Coastal		1	1	31200	11
Richmond Valley - Coastal		1	1	36000	3
Richmond Valley - Coastal	0	1	0	0	19
Richmond Valley - Coastal	0	1	0	1800	10
Richmond Valley - Coastal	0	1	0	3600	14
Richmond Valley - Coastal	0	1	0	7200	24
Richmond Valley - Coastal	0	1	0	9600	33
Richmond Valley - Coastal	0	1	0	12000	43
Richmond Valley - Coastal	0	1	0	14400	63
Richmond Valley - Coastal	0	1	0	16800	31
Richmond Valley - Coastal	0	1	0	19200	38
Richmond Valley - Coastal	0	1	0	21600	37
Richmond Valley - Coastal	0	1	0	24000	44
Richmond Valley - Coastal	0	1	0	26400	21
Richmond Valley - Coastal	0	1	0	28800	10
Richmond Valley - Coastal	0	1	0	31200	25
Richmond Valley - Coastal	0	1	0	36000	29
Richmond Valley - Coastal	0	1	0	48000	11
Richmond Valley - Coastal	0	1	0	60000	12
Richmond Valley - Coastal	0	1	1	0	20
Richmond Valley - Coastal	0	1	1	3600	11
Richmond Valley - Coastal	0	1	1	5400	6
Richmond Valley - Coastal	0	1	1	7200	18
Richmond Valley - Coastal	0	1	1	9600	24
Richmond Valley - Coastal	0	1	1	12000	32
Richmond Valley - Coastal	0	1	1	14400	52
Richmond Valley - Coastal	0	1	1	16800	44
Richmond Valley - Coastal	0	1	1	19200	45
Richmond Valley - Coastal	0	1	1	21600	27
Richmond Valley - Coastal	0	1	1	24000	57
Richmond Valley - Coastal	0	1	1	26400	28
Richmond Valley - Coastal	0	1	1	28800	10
Richmond Valley - Coastal	0	1	1	31200	45
Richmond Valley - Coastal	0	1	1	36000	53
Richmond Valley - Coastal	0	1	1	48000	12
Richmond Valley - Coastal	0	1	1	60000	18
Richmond Valley - Coastal	1	0	0	0	144
Richmond Valley - Coastal	1	0	0	1800	49
Richmond Valley - Coastal	1	0	0	3600	63
Richmond Valley - Coastal	1	0	0	5400	55
Richmond Valley - Coastal	1	0	0	7200	78
Richmond Valley - Coastal	1	0	0	9600	124
Richmond Valley - Coastal	1	0	0	12000	128
Richmond Valley - Coastal	1	0	0	14400	141
Richmond Valley - Coastal	1	0	0	16800	122
Richmond Valley - Coastal	1	0	0	19200	172
Richmond Valley - Coastal	1	0	0	21600	109
Richmond Valley - Coastal	1	0	0	24000	208
Richmond Valley - Coastal	1	0	0	26400	102
Richmond Valley - Coastal	1	0	0	28800	80
Richmond Valley - Coastal	1	0	0	31200	191
Richmond Valley - Coastal	1	0	0	36000	242
Richmond Valley - Coastal	1	0	0	48000	107
Richmond Valley - Coastal	1	0	0	60000	120
Richmond Valley - Coastal	1	1	0	0	54
Richmond Valley - Coastal	1	1	0	1800	16
Richmond Valley - Coastal	1	1	0	3600	23
Richmond Valley - Coastal	1	1	0	5400	18
Richmond Valley - Coastal	1	1	0	7200	34
Richmond Valley - Coastal	1	1	0	9600	48
Richmond Valley - Coastal	1	1	0	12000	52
Richmond Valley - Coastal	1	1	0	14400	79
Richmond Valley - Coastal	1	1	0	16800	64
Richmond Valley - Coastal	1	1	0	19200	95
Richmond Valley - Coastal	1	1	0	21600	53
Richmond Valley - Coastal	1	1	0	24000	101
Richmond Valley - Coastal	1	1	0	26400	43
Richmond Valley - Coastal	1	1	0	28800	32
Richmond Valley - Coastal	1	1	0	31200	84
Richmond Valley - Coastal	1	1	0	36000	119
Richmond Valley - Coastal	1	1	0	48000	52
Richmond Valley - Coastal	1	1	0	60000	43
Richmond Valley - Coastal	1	1	1	0	58
Richmond Valley - Coastal	1	1	1	1800	8
Richmond Valley - Coastal	1	1	1	3600	11
Richmond Valley - Coastal	1	1	1	5400	16
Richmond Valley - Coastal	1	1	1	7200	50
Richmond Valley - Coastal	1	1	1	9600	71
Richmond Valley - Coastal	1	1	1	12000	93
Richmond Valley - Coastal	1	1	1	14400	137
Richmond Valley - Coastal	1	1	1	16800	180
Richmond Valley - Coastal	1	1	1	19200	223
Richmond Valley - Coastal	1	1	1	21600	223
Richmond Valley - Coastal	1	1	1	24000	357
Richmond Valley - Coastal	1	1	1	26400	196
Richmond Valley - Coastal	1	1	1	28800	129
Richmond Valley - Coastal	1	1	1	31200	385
Richmond Valley - Coastal	1	1	1	36000	477
Richmond Valley - Coastal	1	1	1	48000	183
Richmond Valley - Coastal	1	1	1	60000	187
Richmond Valley - Hinterland		1	1	0	4
Richmond Valley - Hinterland		1	1	3600	5
Richmond Valley - Hinterland		1	1	5400	5
Richmond Valley - Hinterland		1	1	7200	13
Richmond Valley - Hinterland		1	1	9600	6
Richmond Valley - Hinterland		1	1	14400	6
Richmond Valley - Hinterland		1	1	16800	4
Richmond Valley - Hinterland		1	1	19200	4
Richmond Valley - Hinterland		1	1	24000	3
Richmond Valley - Hinterland	0	1	0	0	25
Richmond Valley - Hinterland	0	1	0	1800	9
Richmond Valley - Hinterland	0	1	0	3600	18
Richmond Valley - Hinterland	0	1	0	5400	26
Richmond Valley - Hinterland	0	1	0	7200	53
Richmond Valley - Hinterland	0	1	0	9600	62
Richmond Valley - Hinterland	0	1	0	12000	61
Richmond Valley - Hinterland	0	1	0	14400	75
Richmond Valley - Hinterland	0	1	0	16800	43
Richmond Valley - Hinterland	0	1	0	19200	52
Richmond Valley - Hinterland	0	1	0	21600	27
Richmond Valley - Hinterland	0	1	0	24000	23
Richmond Valley - Hinterland	0	1	0	26400	9
Richmond Valley - Hinterland	0	1	0	28800	7
Richmond Valley - Hinterland	0	1	0	31200	14
Richmond Valley - Hinterland	0	1	0	36000	15
Richmond Valley - Hinterland	0	1	0	48000	5
Richmond Valley - Hinterland	0	1	0	60000	3
Richmond Valley - Hinterland	0	1	1	0	10
Richmond Valley - Hinterland	0	1	1	1800	5
Richmond Valley - Hinterland	0	1	1	3600	17
Richmond Valley - Hinterland	0	1	1	5400	11
Richmond Valley - Hinterland	0	1	1	7200	36
Richmond Valley - Hinterland	0	1	1	9600	46
Richmond Valley - Hinterland	0	1	1	12000	63
Richmond Valley - Hinterland	0	1	1	14400	91
Richmond Valley - Hinterland	0	1	1	16800	64
Richmond Valley - Hinterland	0	1	1	19200	43
Richmond Valley - Hinterland	0	1	1	21600	29
Richmond Valley - Hinterland	0	1	1	24000	42
Richmond Valley - Hinterland	0	1	1	26400	13
Richmond Valley - Hinterland	0	1	1	31200	11
Richmond Valley - Hinterland	0	1	1	36000	21
Richmond Valley - Hinterland	0	1	1	60000	3
Richmond Valley - Hinterland	1	0	0	0	98
Richmond Valley - Hinterland	1	0	0	1800	24
Richmond Valley - Hinterland	1	0	0	3600	53
Richmond Valley - Hinterland	1	0	0	5400	97
Richmond Valley - Hinterland	1	0	0	7200	121
Richmond Valley - Hinterland	1	0	0	9600	169
Richmond Valley - Hinterland	1	0	0	12000	198
Richmond Valley - Hinterland	1	0	0	14400	258
Richmond Valley - Hinterland	1	0	0	16800	168
Richmond Valley - Hinterland	1	0	0	19200	207
Richmond Valley - Hinterland	1	0	0	21600	116
Richmond Valley - Hinterland	1	0	0	24000	189
Richmond Valley - Hinterland	1	0	0	26400	74
Richmond Valley - Hinterland	1	0	0	28800	39
Richmond Valley - Hinterland	1	0	0	31200	109
Richmond Valley - Hinterland	1	0	0	36000	99
Richmond Valley - Hinterland	1	0	0	48000	36
Richmond Valley - Hinterland	1	0	0	60000	33
Richmond Valley - Hinterland	1	1	0	0	45
Richmond Valley - Hinterland	1	1	0	1800	13
Richmond Valley - Hinterland	1	1	0	3600	25
Richmond Valley - Hinterland	1	1	0	5400	33
Richmond Valley - Hinterland	1	1	0	7200	54
Richmond Valley - Hinterland	1	1	0	9600	79
Richmond Valley - Hinterland	1	1	0	12000	79
Richmond Valley - Hinterland	1	1	0	14400	84
Richmond Valley - Hinterland	1	1	0	16800	94
Richmond Valley - Hinterland	1	1	0	19200	97
Richmond Valley - Hinterland	1	1	0	21600	61
Richmond Valley - Hinterland	1	1	0	24000	99
Richmond Valley - Hinterland	1	1	0	26400	25
Richmond Valley - Hinterland	1	1	0	28800	17
Richmond Valley - Hinterland	1	1	0	31200	52
Richmond Valley - Hinterland	1	1	0	36000	44
Richmond Valley - Hinterland	1	1	0	48000	17
Richmond Valley - Hinterland	1	1	0	60000	17
Richmond Valley - Hinterland	1	1	1	0	37
Richmond Valley - Hinterland	1	1	1	1800	18
Richmond Valley - Hinterland	1	1	1	3600	29
Richmond Valley - Hinterland	1	1	1	5400	28
Richmond Valley - Hinterland	1	1	1	7200	70
Richmond Valley - Hinterland	1	1	1	9600	125
Richmond Valley - Hinterland	1	1	1	12000	191
Richmond Valley - Hinterland	1	1	1	14400	327
Richmond Valley - Hinterland	1	1	1	16800	287
Richmond Valley - Hinterland	1	1	1	19200	341
Richmond Valley - Hinterland	1	1	1	21600	232
Richmond Valley - Hinterland	1	1	1	24000	282
Richmond Valley - Hinterland	1	1	1	26400	127
Richmond Valley - Hinterland	1	1	1	28800	60
Richmond Valley - Hinterland	1	1	1	31200	152
Richmond Valley - Hinterland	1	1	1	36000	160
Richmond Valley - Hinterland	1	1	1	48000	50
Richmond Valley - Hinterland	1	1	1	60000	30
Tweed Valley		1	1	0	3
Tweed Valley		1	1	5400	4
Tweed Valley		1	1	9600	8
Tweed Valley		1	1	12000	6
Tweed Valley		1	1	14400	9
Tweed Valley		1	1	16800	6
Tweed Valley		1	1	19200	12
Tweed Valley		1	1	21600	3
Tweed Valley		1	1	24000	3
Tweed Valley		1	1	28800	3
Tweed Valley		1	1	31200	7
Tweed Valley		1	1	36000	5
Tweed Valley	0	1	0	0	24
Tweed Valley	0	1	0	1800	12
Tweed Valley	0	1	0	3600	23
Tweed Valley	0	1	0	5400	13
Tweed Valley	0	1	0	7200	33
Tweed Valley	0	1	0	9600	39
Tweed Valley	0	1	0	12000	63
Tweed Valley	0	1	0	14400	61
Tweed Valley	0	1	0	16800	55
Tweed Valley	0	1	0	19200	65
Tweed Valley	0	1	0	21600	38
Tweed Valley	0	1	0	24000	74
Tweed Valley	0	1	0	26400	17
Tweed Valley	0	1	0	28800	7
Tweed Valley	0	1	0	31200	40
Tweed Valley	0	1	0	36000	20
Tweed Valley	0	1	0	48000	6
Tweed Valley	0	1	0	60000	6
Tweed Valley	0	1	1	0	23
Tweed Valley	0	1	1	1800	4
Tweed Valley	0	1	1	3600	11
Tweed Valley	0	1	1	5400	9
Tweed Valley	0	1	1	7200	21
Tweed Valley	0	1	1	9600	38
Tweed Valley	0	1	1	12000	43
Tweed Valley	0	1	1	14400	75
Tweed Valley	0	1	1	16800	66
Tweed Valley	0	1	1	19200	72
Tweed Valley	0	1	1	21600	47
Tweed Valley	0	1	1	24000	67
Tweed Valley	0	1	1	26400	40
Tweed Valley	0	1	1	28800	14
Tweed Valley	0	1	1	31200	41
Tweed Valley	0	1	1	36000	30
Tweed Valley	0	1	1	48000	7
Tweed Valley	0	1	1	60000	19
Tweed Valley	1	0	0	0	153
Tweed Valley	1	0	0	1800	60
Tweed Valley	1	0	0	3600	83
Tweed Valley	1	0	0	5400	60
Tweed Valley	1	0	0	7200	118
Tweed Valley	1	0	0	9600	138
Tweed Valley	1	0	0	12000	147
Tweed Valley	1	0	0	14400	192
Tweed Valley	1	0	0	16800	183
Tweed Valley	1	0	0	19200	255
Tweed Valley	1	0	0	21600	189
Tweed Valley	1	0	0	24000	312
Tweed Valley	1	0	0	26400	120
Tweed Valley	1	0	0	28800	105
Tweed Valley	1	0	0	31200	209
Tweed Valley	1	0	0	36000	260
Tweed Valley	1	0	0	48000	88
Tweed Valley	1	0	0	60000	62
Tweed Valley	1	1	0	0	53
Tweed Valley	1	1	0	1800	12
Tweed Valley	1	1	0	3600	27
Tweed Valley	1	1	0	5400	23
Tweed Valley	1	1	0	7200	37
Tweed Valley	1	1	0	9600	72
Tweed Valley	1	1	0	12000	76
Tweed Valley	1	1	0	14400	109
Tweed Valley	1	1	0	16800	99
Tweed Valley	1	1	0	19200	110
Tweed Valley	1	1	0	21600	98
Tweed Valley	1	1	0	24000	185
Tweed Valley	1	1	0	26400	67
Tweed Valley	1	1	0	28800	32
Tweed Valley	1	1	0	31200	122
Tweed Valley	1	1	0	36000	152
Tweed Valley	1	1	0	48000	64
Tweed Valley	1	1	0	60000	45
Tweed Valley	1	1	1	0	64
Tweed Valley	1	1	1	1800	14
Tweed Valley	1	1	1	3600	30
Tweed Valley	1	1	1	5400	25
Tweed Valley	1	1	1	7200	51
Tweed Valley	1	1	1	9600	87
Tweed Valley	1	1	1	12000	116
Tweed Valley	1	1	1	14400	228
Tweed Valley	1	1	1	16800	239
Tweed Valley	1	1	1	19200	320
Tweed Valley	1	1	1	21600	331
Tweed Valley	1	1	1	24000	533
Tweed Valley	1	1	1	26400	281
Tweed Valley	1	1	1	28800	192
Tweed Valley	1	1	1	31200	525
Tweed Valley	1	1	1	36000	500
Tweed Valley	1	1	1	48000	169
Tweed Valley	1	1	1	60000	115
Griffith - Murrumbidgee (West)		1	1	0	3
Griffith - Murrumbidgee (West)		1	1	9600	3
Griffith - Murrumbidgee (West)		1	1	12000	4
Griffith - Murrumbidgee (West)		1	1	14400	7
Griffith - Murrumbidgee (West)		1	1	16800	4
Griffith - Murrumbidgee (West)		1	1	19200	3
Griffith - Murrumbidgee (West)		1	1	21600	6
Griffith - Murrumbidgee (West)	0	1	0	0	12
Griffith - Murrumbidgee (West)	0	1	0	1800	4
Griffith - Murrumbidgee (West)	0	1	0	3600	8
Griffith - Murrumbidgee (West)	0	1	0	5400	12
Griffith - Murrumbidgee (West)	0	1	0	7200	26
Griffith - Murrumbidgee (West)	0	1	0	9600	36
Griffith - Murrumbidgee (West)	0	1	0	12000	28
Griffith - Murrumbidgee (West)	0	1	0	14400	25
Griffith - Murrumbidgee (West)	0	1	0	16800	12
Griffith - Murrumbidgee (West)	0	1	0	19200	21
Griffith - Murrumbidgee (West)	0	1	0	21600	4
Griffith - Murrumbidgee (West)	0	1	0	24000	10
Griffith - Murrumbidgee (West)	0	1	0	26400	4
Griffith - Murrumbidgee (West)	0	1	0	31200	4
Griffith - Murrumbidgee (West)	0	1	0	36000	4
Griffith - Murrumbidgee (West)	0	1	1	0	8
Griffith - Murrumbidgee (West)	0	1	1	1800	5
Griffith - Murrumbidgee (West)	0	1	1	3600	10
Griffith - Murrumbidgee (West)	0	1	1	5400	10
Griffith - Murrumbidgee (West)	0	1	1	7200	28
Griffith - Murrumbidgee (West)	0	1	1	9600	40
Griffith - Murrumbidgee (West)	0	1	1	12000	30
Griffith - Murrumbidgee (West)	0	1	1	14400	44
Griffith - Murrumbidgee (West)	0	1	1	16800	26
Griffith - Murrumbidgee (West)	0	1	1	19200	20
Griffith - Murrumbidgee (West)	0	1	1	21600	10
Griffith - Murrumbidgee (West)	0	1	1	24000	12
Griffith - Murrumbidgee (West)	0	1	1	28800	5
Griffith - Murrumbidgee (West)	0	1	1	31200	7
Griffith - Murrumbidgee (West)	0	1	1	36000	4
Griffith - Murrumbidgee (West)	0	1	1	48000	5
Griffith - Murrumbidgee (West)	1	0	0	0	82
Griffith - Murrumbidgee (West)	1	0	0	1800	18
Griffith - Murrumbidgee (West)	1	0	0	3600	33
Griffith - Murrumbidgee (West)	1	0	0	5400	44
Griffith - Murrumbidgee (West)	1	0	0	7200	72
Griffith - Murrumbidgee (West)	1	0	0	9600	119
Griffith - Murrumbidgee (West)	1	0	0	12000	109
Griffith - Murrumbidgee (West)	1	0	0	14400	135
Griffith - Murrumbidgee (West)	1	0	0	16800	105
Griffith - Murrumbidgee (West)	1	0	0	19200	95
Griffith - Murrumbidgee (West)	1	0	0	21600	58
Griffith - Murrumbidgee (West)	1	0	0	24000	100
Griffith - Murrumbidgee (West)	1	0	0	26400	29
Griffith - Murrumbidgee (West)	1	0	0	28800	14
Griffith - Murrumbidgee (West)	1	0	0	31200	41
Griffith - Murrumbidgee (West)	1	0	0	36000	46
Griffith - Murrumbidgee (West)	1	0	0	48000	16
Griffith - Murrumbidgee (West)	1	0	0	60000	12
Griffith - Murrumbidgee (West)	1	1	0	0	50
Griffith - Murrumbidgee (West)	1	1	0	1800	7
Griffith - Murrumbidgee (West)	1	1	0	3600	23
Griffith - Murrumbidgee (West)	1	1	0	5400	20
Griffith - Murrumbidgee (West)	1	1	0	7200	35
Griffith - Murrumbidgee (West)	1	1	0	9600	51
Griffith - Murrumbidgee (West)	1	1	0	12000	72
Griffith - Murrumbidgee (West)	1	1	0	14400	84
Griffith - Murrumbidgee (West)	1	1	0	16800	68
Griffith - Murrumbidgee (West)	1	1	0	19200	56
Griffith - Murrumbidgee (West)	1	1	0	21600	37
Griffith - Murrumbidgee (West)	1	1	0	24000	75
Griffith - Murrumbidgee (West)	1	1	0	26400	14
Griffith - Murrumbidgee (West)	1	1	0	28800	9
Griffith - Murrumbidgee (West)	1	1	0	31200	27
Griffith - Murrumbidgee (West)	1	1	0	36000	41
Griffith - Murrumbidgee (West)	1	1	0	48000	9
Griffith - Murrumbidgee (West)	1	1	0	60000	12
Griffith - Murrumbidgee (West)	1	1	1	0	69
Griffith - Murrumbidgee (West)	1	1	1	1800	15
Griffith - Murrumbidgee (West)	1	1	1	3600	27
Griffith - Murrumbidgee (West)	1	1	1	5400	35
Griffith - Murrumbidgee (West)	1	1	1	7200	80
Griffith - Murrumbidgee (West)	1	1	1	9600	147
Griffith - Murrumbidgee (West)	1	1	1	12000	183
Griffith - Murrumbidgee (West)	1	1	1	14400	250
Griffith - Murrumbidgee (West)	1	1	1	16800	193
Griffith - Murrumbidgee (West)	1	1	1	19200	178
Griffith - Murrumbidgee (West)	1	1	1	21600	107
Griffith - Murrumbidgee (West)	1	1	1	24000	160
Griffith - Murrumbidgee (West)	1	1	1	26400	64
Griffith - Murrumbidgee (West)	1	1	1	28800	30
Griffith - Murrumbidgee (West)	1	1	1	31200	83
Griffith - Murrumbidgee (West)	1	1	1	36000	82
Griffith - Murrumbidgee (West)	1	1	1	48000	37
Griffith - Murrumbidgee (West)	1	1	1	60000	33
Tumut - Tumbarumba	0	1	0	0	3
Tumut - Tumbarumba	0	1	0	1800	3
Tumut - Tumbarumba	0	1	0	3600	4
Tumut - Tumbarumba	0	1	0	5400	3
Tumut - Tumbarumba	0	1	0	7200	6
Tumut - Tumbarumba	0	1	0	9600	13
Tumut - Tumbarumba	0	1	0	12000	11
Tumut - Tumbarumba	0	1	0	14400	8
Tumut - Tumbarumba	0	1	0	16800	4
Tumut - Tumbarumba	0	1	0	21600	3
Tumut - Tumbarumba	0	1	0	24000	5
Tumut - Tumbarumba	0	1	1	0	6
Tumut - Tumbarumba	0	1	1	3600	3
Tumut - Tumbarumba	0	1	1	5400	3
Tumut - Tumbarumba	0	1	1	7200	11
Tumut - Tumbarumba	0	1	1	9600	9
Tumut - Tumbarumba	0	1	1	12000	13
Tumut - Tumbarumba	0	1	1	14400	11
Tumut - Tumbarumba	0	1	1	16800	6
Tumut - Tumbarumba	0	1	1	19200	6
Tumut - Tumbarumba	1	0	0	0	20
Tumut - Tumbarumba	1	0	0	1800	3
Tumut - Tumbarumba	1	0	0	3600	15
Tumut - Tumbarumba	1	0	0	5400	14
Tumut - Tumbarumba	1	0	0	7200	28
Tumut - Tumbarumba	1	0	0	9600	43
Tumut - Tumbarumba	1	0	0	12000	43
Tumut - Tumbarumba	1	0	0	14400	56
Tumut - Tumbarumba	1	0	0	16800	43
Tumut - Tumbarumba	1	0	0	19200	28
Tumut - Tumbarumba	1	0	0	21600	23
Tumut - Tumbarumba	1	0	0	24000	34
Tumut - Tumbarumba	1	0	0	26400	12
Tumut - Tumbarumba	1	0	0	28800	6
Tumut - Tumbarumba	1	0	0	31200	13
Tumut - Tumbarumba	1	0	0	36000	12
Tumut - Tumbarumba	1	0	0	48000	11
Tumut - Tumbarumba	1	0	0	60000	4
Tumut - Tumbarumba	1	1	0	0	9
Tumut - Tumbarumba	1	1	0	1800	8
Tumut - Tumbarumba	1	1	0	3600	6
Tumut - Tumbarumba	1	1	0	5400	9
Tumut - Tumbarumba	1	1	0	7200	14
Tumut - Tumbarumba	1	1	0	9600	13
Tumut - Tumbarumba	1	1	0	12000	20
Tumut - Tumbarumba	1	1	0	14400	23
Tumut - Tumbarumba	1	1	0	16800	22
Tumut - Tumbarumba	1	1	0	19200	18
Tumut - Tumbarumba	1	1	0	21600	14
Tumut - Tumbarumba	1	1	0	24000	33
Tumut - Tumbarumba	1	1	0	26400	4
Tumut - Tumbarumba	1	1	0	31200	11
Tumut - Tumbarumba	1	1	0	36000	7
Tumut - Tumbarumba	1	1	0	48000	6
Tumut - Tumbarumba	1	1	1	0	10
Tumut - Tumbarumba	1	1	1	3600	6
Tumut - Tumbarumba	1	1	1	5400	10
Tumut - Tumbarumba	1	1	1	7200	39
Tumut - Tumbarumba	1	1	1	9600	50
Tumut - Tumbarumba	1	1	1	12000	79
Tumut - Tumbarumba	1	1	1	14400	71
