SA3_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
The Gap - Enoggera	25-34		M	184
The Gap - Enoggera	25-34	0	F	2971
The Gap - Enoggera	25-34	0	M	2873
The Gap - Enoggera	25-34	1	F	286
The Gap - Enoggera	25-34	1	M	186
The Gap - Enoggera	35-44		F	112
The Gap - Enoggera	35-44		M	135
The Gap - Enoggera	35-44	0	F	3596
The Gap - Enoggera	35-44	0	M	3374
The Gap - Enoggera	35-44	1	F	574
The Gap - Enoggera	35-44	1	M	355
The Gap - Enoggera	45-54		F	84
The Gap - Enoggera	45-54		M	118
The Gap - Enoggera	45-54	0	F	3179
The Gap - Enoggera	45-54	0	M	3186
The Gap - Enoggera	45-54	1	F	791
The Gap - Enoggera	45-54	1	M	542
The Gap - Enoggera	55-64		F	79
The Gap - Enoggera	55-64		M	89
The Gap - Enoggera	55-64	0	F	2012
The Gap - Enoggera	55-64	0	M	1984
The Gap - Enoggera	55-64	1	F	716
The Gap - Enoggera	55-64	1	M	422
The Gap - Enoggera	65-74		F	55
The Gap - Enoggera	65-74		M	51
The Gap - Enoggera	65-74	0	F	1816
The Gap - Enoggera	65-74	0	M	1616
The Gap - Enoggera	65-74	1	F	446
The Gap - Enoggera	65-74	1	M	289
The Gap - Enoggera	75-84		F	49
The Gap - Enoggera	75-84		M	37
The Gap - Enoggera	75-84	0	F	1217
The Gap - Enoggera	75-84	0	M	983
The Gap - Enoggera	75-84	1	F	187
The Gap - Enoggera	75-84	1	M	154
The Gap - Enoggera	85+		F	53
The Gap - Enoggera	85+		M	25
The Gap - Enoggera	85+	0	F	682
The Gap - Enoggera	85+	0	M	328
The Gap - Enoggera	85+	1	F	42
The Gap - Enoggera	85+	1	M	32
Brisbane Inner	15-19		F	197
Brisbane Inner	15-19		M	149
Brisbane Inner	15-19	0	F	1868
Brisbane Inner	15-19	0	M	1834
Brisbane Inner	15-19	1	F	88
Brisbane Inner	15-19	1	M	60
Brisbane Inner	20-24		F	449
Brisbane Inner	20-24		M	421
Brisbane Inner	20-24	0	F	5189
Brisbane Inner	20-24	0	M	4546
Brisbane Inner	20-24	1	F	211
Brisbane Inner	20-24	1	M	146
Brisbane Inner	25-34		F	999
Brisbane Inner	25-34		M	1120
Brisbane Inner	25-34	0	F	10731
Brisbane Inner	25-34	0	M	11006
Brisbane Inner	25-34	1	F	537
Brisbane Inner	25-34	1	M	417
Brisbane Inner	35-44		F	510
Brisbane Inner	35-44		M	688
Brisbane Inner	35-44	0	F	5436
Brisbane Inner	35-44	0	M	6235
Brisbane Inner	35-44	1	F	541
Brisbane Inner	35-44	1	M	442
Brisbane Inner	45-54		F	304
Brisbane Inner	45-54		M	444
Brisbane Inner	45-54	0	F	3727
Brisbane Inner	45-54	0	M	4210
Brisbane Inner	45-54	1	F	741
Brisbane Inner	45-54	1	M	493
Brisbane Inner	55-64		F	240
Brisbane Inner	55-64		M	349
Brisbane Inner	55-64	0	F	2727
Brisbane Inner	55-64	0	M	3118
Brisbane Inner	55-64	1	F	776
Brisbane Inner	55-64	1	M	563
Brisbane Inner	65-74		F	194
Brisbane Inner	65-74		M	244
Brisbane Inner	65-74	0	F	2029
Brisbane Inner	65-74	0	M	2145
Brisbane Inner	65-74	1	F	426
Brisbane Inner	65-74	1	M	289
Brisbane Inner	75-84		F	136
Brisbane Inner	75-84		M	135
Brisbane Inner	75-84	0	F	979
Brisbane Inner	75-84	0	M	1005
Brisbane Inner	75-84	1	F	130
Brisbane Inner	75-84	1	M	117
Brisbane Inner	85+		F	96
Brisbane Inner	85+		M	68
Brisbane Inner	85+	0	F	451
Brisbane Inner	85+	0	M	277
Brisbane Inner	85+	1	F	17
Brisbane Inner	85+	1	M	31
Brisbane Inner - East	15-19		F	53
Brisbane Inner - East	15-19		M	47
Brisbane Inner - East	15-19	0	F	1096
Brisbane Inner - East	15-19	0	M	1129
Brisbane Inner - East	15-19	1	F	56
Brisbane Inner - East	15-19	1	M	63
Brisbane Inner - East	20-24		F	89
Brisbane Inner - East	20-24		M	73
Brisbane Inner - East	20-24	0	F	1590
Brisbane Inner - East	20-24	0	M	1459
Brisbane Inner - East	20-24	1	F	95
Brisbane Inner - East	20-24	1	M	59
Brisbane Inner - East	25-34		F	222
Brisbane Inner - East	25-34		M	228
Brisbane Inner - East	25-34	0	F	3642
Brisbane Inner - East	25-34	0	M	3376
Brisbane Inner - East	25-34	1	F	218
Brisbane Inner - East	25-34	1	M	155
Brisbane Inner - East	35-44		F	157
Brisbane Inner - East	35-44		M	182
Brisbane Inner - East	35-44	0	F	3313
Brisbane Inner - East	35-44	0	M	3229
Brisbane Inner - East	35-44	1	F	379
Brisbane Inner - East	35-44	1	M	251
Brisbane Inner - East	45-54		F	124
Brisbane Inner - East	45-54		M	135
Brisbane Inner - East	45-54	0	F	2625
Brisbane Inner - East	45-54	0	M	2637
Brisbane Inner - East	45-54	1	F	570
Brisbane Inner - East	45-54	1	M	368
Brisbane Inner - East	55-64		F	95
Brisbane Inner - East	55-64		M	106
Brisbane Inner - East	55-64	0	F	1715
Brisbane Inner - East	55-64	0	M	1815
Brisbane Inner - East	55-64	1	F	530
Brisbane Inner - East	55-64	1	M	325
Brisbane Inner - East	65-74		F	65
Brisbane Inner - East	65-74		M	71
Brisbane Inner - East	65-74	0	F	1093
Brisbane Inner - East	65-74	0	M	1070
Brisbane Inner - East	65-74	1	F	218
Brisbane Inner - East	65-74	1	M	170
Brisbane Inner - East	75-84		F	39
Brisbane Inner - East	75-84		M	51
Brisbane Inner - East	75-84	0	F	540
Brisbane Inner - East	75-84	0	M	448
Brisbane Inner - East	75-84	1	F	61
Brisbane Inner - East	75-84	1	M	48
Brisbane Inner - East	85+		F	35
Brisbane Inner - East	85+		M	14
Brisbane Inner - East	85+	0	F	283
Brisbane Inner - East	85+	0	M	164
Brisbane Inner - East	85+	1	F	4
Brisbane Inner - East	85+	1	M	17
Brisbane Inner - North	15-19		F	102
Brisbane Inner - North	15-19		M	103
Brisbane Inner - North	15-19	0	F	2508
Brisbane Inner - North	15-19	0	M	2295
Brisbane Inner - North	15-19	1	F	122
Brisbane Inner - North	15-19	1	M	97
Brisbane Inner - North	20-24		F	342
Brisbane Inner - North	20-24		M	275
Brisbane Inner - North	20-24	0	F	4753
Brisbane Inner - North	20-24	0	M	4031
Brisbane Inner - North	20-24	1	F	239
Brisbane Inner - North	20-24	1	M	162
Brisbane Inner - North	25-34		F	648
Brisbane Inner - North	25-34		M	781
Brisbane Inner - North	25-34	0	F	10027
Brisbane Inner - North	25-34	0	M	9904
Brisbane Inner - North	25-34	1	F	525
Brisbane Inner - North	25-34	1	M	454
Brisbane Inner - North	35-44		F	382
Brisbane Inner - North	35-44		M	467
Brisbane Inner - North	35-44	0	F	6453
Brisbane Inner - North	35-44	0	M	6867
Brisbane Inner - North	35-44	1	F	758
Brisbane Inner - North	35-44	1	M	525
Brisbane Inner - North	45-54		F	251
Brisbane Inner - North	45-54		M	358
Brisbane Inner - North	45-54	0	F	5181
Brisbane Inner - North	45-54	0	M	5370
Brisbane Inner - North	45-54	1	F	1197
Brisbane Inner - North	45-54	1	M	758
Brisbane Inner - North	55-64		F	218
Brisbane Inner - North	55-64		M	235
Brisbane Inner - North	55-64	0	F	3485
Brisbane Inner - North	55-64	0	M	3837
Brisbane Inner - North	55-64	1	F	1084
Brisbane Inner - North	55-64	1	M	747
Brisbane Inner - North	65-74		F	133
Brisbane Inner - North	65-74		M	154
Brisbane Inner - North	65-74	0	F	2481
Brisbane Inner - North	65-74	0	M	2522
Brisbane Inner - North	65-74	1	F	558
Brisbane Inner - North	65-74	1	M	373
Brisbane Inner - North	75-84		F	112
Brisbane Inner - North	75-84		M	107
Brisbane Inner - North	75-84	0	F	1509
Brisbane Inner - North	75-84	0	M	1287
Brisbane Inner - North	75-84	1	F	188
Brisbane Inner - North	75-84	1	M	159
Brisbane Inner - North	85+		F	82
Brisbane Inner - North	85+		M	53
Brisbane Inner - North	85+	0	F	782
Brisbane Inner - North	85+	0	M	400
Brisbane Inner - North	85+	1	F	39
Brisbane Inner - North	85+	1	M	34
Brisbane Inner - West	15-19		F	58
Brisbane Inner - West	15-19		M	40
Brisbane Inner - West	15-19	0	F	1831
Brisbane Inner - West	15-19	0	M	1936
Brisbane Inner - West	15-19	1	F	71
Brisbane Inner - West	15-19	1	M	74
Brisbane Inner - West	20-24		F	112
Brisbane Inner - West	20-24		M	120
Brisbane Inner - West	20-24	0	F	3160
Brisbane Inner - West	20-24	0	M	2900
Brisbane Inner - West	20-24	1	F	132
Brisbane Inner - West	20-24	1	M	99
Brisbane Inner - West	25-34		F	236
Brisbane Inner - West	25-34		M	262
Brisbane Inner - West	25-34	0	F	4760
Brisbane Inner - West	25-34	0	M	4720
Brisbane Inner - West	25-34	1	F	265
Brisbane Inner - West	25-34	1	M	242
Brisbane Inner - West	35-44		F	134
Brisbane Inner - West	35-44		M	169
Brisbane Inner - West	35-44	0	F	3792
Brisbane Inner - West	35-44	0	M	3713
Brisbane Inner - West	35-44	1	F	473
Brisbane Inner - West	35-44	1	M	306
Brisbane Inner - West	45-54		F	111
Brisbane Inner - West	45-54		M	154
Brisbane Inner - West	45-54	0	F	3292
Brisbane Inner - West	45-54	0	M	3510
Brisbane Inner - West	45-54	1	F	820
Brisbane Inner - West	45-54	1	M	536
Brisbane Inner - West	55-64		F	82
Brisbane Inner - West	55-64		M	89
Brisbane Inner - West	55-64	0	F	2167
Brisbane Inner - West	55-64	0	M	2293
Brisbane Inner - West	55-64	1	F	737
Brisbane Inner - West	55-64	1	M	468
Brisbane Inner - West	65-74		F	73
Brisbane Inner - West	65-74		M	79
Brisbane Inner - West	65-74	0	F	1569
Brisbane Inner - West	65-74	0	M	1581
Brisbane Inner - West	65-74	1	F	386
Brisbane Inner - West	65-74	1	M	245
Brisbane Inner - West	75-84		F	69
Brisbane Inner - West	75-84		M	52
Brisbane Inner - West	75-84	0	F	811
Brisbane Inner - West	75-84	0	M	725
Brisbane Inner - West	75-84	1	F	132
Brisbane Inner - West	75-84	1	M	111
Brisbane Inner - West	85+		F	53
Brisbane Inner - West	85+		M	27
Brisbane Inner - West	85+	0	F	350
Brisbane Inner - West	85+	0	M	202
Brisbane Inner - West	85+	1	F	24
Brisbane Inner - West	85+	1	M	31
Cairns - North	15-19		F	94
Cairns - North	15-19		M	125
Cairns - North	15-19	0	F	1646
Cairns - North	15-19	0	M	1677
Cairns - North	15-19	1	F	87
Cairns - North	15-19	1	M	55
Cairns - North	20-24		F	107
Cairns - North	20-24		M	95
Cairns - North	20-24	0	F	1174
Cairns - North	20-24	0	M	1172
Cairns - North	20-24	1	F	56
Cairns - North	20-24	1	M	67
Cairns - North	25-34		F	231
Cairns - North	25-34		M	261
Cairns - North	25-34	0	F	2889
Cairns - North	25-34	0	M	2517
Cairns - North	25-34	1	F	271
Cairns - North	25-34	1	M	146
Cairns - North	35-44		F	245
Cairns - North	35-44		M	267
Cairns - North	35-44	0	F	3609
Cairns - North	35-44	0	M	3225
Cairns - North	35-44	1	F	548
Cairns - North	35-44	1	M	306
Cairns - North	45-54		F	262
Cairns - North	45-54		M	307
Cairns - North	45-54	0	F	3750
Cairns - North	45-54	0	M	3452
Cairns - North	45-54	1	F	716
Cairns - North	45-54	1	M	443
Cairns - North	55-64		F	194
Cairns - North	55-64		M	262
Cairns - North	55-64	0	F	3170
Cairns - North	55-64	0	M	3205
Cairns - North	55-64	1	F	655
Cairns - North	55-64	1	M	445
Cairns - North	65-74		F	149
Cairns - North	65-74		M	183
Cairns - North	65-74	0	F	2215
Cairns - North	65-74	0	M	2384
Cairns - North	65-74	1	F	434
Cairns - North	65-74	1	M	325
Cairns - North	75-84		F	119
Cairns - North	75-84		M	121
Cairns - North	75-84	0	F	957
Cairns - North	75-84	0	M	1020
Cairns - North	75-84	1	F	135
Cairns - North	75-84	1	M	115
Cairns - North	85+		F	72
Cairns - North	85+		M	63
Cairns - North	85+	0	F	297
Cairns - North	85+	0	M	210
Cairns - North	85+	1	F	11
Cairns - North	85+	1	M	28
Cairns - South	15-19		F	361
Cairns - South	15-19		M	397
Cairns - South	15-19	0	F	2573
Cairns - South	15-19	0	M	2771
Cairns - South	15-19	1	F	171
Cairns - South	15-19	1	M	131
Cairns - South	20-24		F	437
Cairns - South	20-24		M	504
Cairns - South	20-24	0	F	2557
Cairns - South	20-24	0	M	2563
Cairns - South	20-24	1	F	176
Cairns - South	20-24	1	M	138
Cairns - South	25-34		F	1050
Cairns - South	25-34		M	1176
Cairns - South	25-34	0	F	6269
Cairns - South	25-34	0	M	5913
Cairns - South	25-34	1	F	635
Cairns - South	25-34	1	M	374
Cairns - South	35-44		F	782
Cairns - South	35-44		M	900
Cairns - South	35-44	0	F	5732
Cairns - South	35-44	0	M	5295
Cairns - South	35-44	1	F	985
Cairns - South	35-44	1	M	573
Cairns - South	45-54		F	632
Cairns - South	45-54		M	822
Cairns - South	45-54	0	F	5372
Cairns - South	45-54	0	M	5513
Cairns - South	45-54	1	F	1279
Cairns - South	45-54	1	M	786
Cairns - South	55-64		F	546
Cairns - South	55-64		M	628
Cairns - South	55-64	0	F	4535
Cairns - South	55-64	0	M	4971
Cairns - South	55-64	1	F	1150
Cairns - South	55-64	1	M	690
Cairns - South	65-74		F	405
Cairns - South	65-74		M	515
Cairns - South	65-74	0	F	3651
Cairns - South	65-74	0	M	3869
Cairns - South	65-74	1	F	693
Cairns - South	65-74	1	M	478
Cairns - South	75-84		F	286
Cairns - South	75-84		M	243
Cairns - South	75-84	0	F	1907
Cairns - South	75-84	0	M	1846
Cairns - South	75-84	1	F	275
Cairns - South	75-84	1	M	198
Cairns - South	85+		F	164
Cairns - South	85+		M	104
Cairns - South	85+	0	F	809
Cairns - South	85+	0	M	507
Cairns - South	85+	1	F	44
Cairns - South	85+	1	M	71
Innisfail - Cassowary Coast	15-19		F	123
Innisfail - Cassowary Coast	15-19		M	157
Innisfail - Cassowary Coast	15-19	0	F	744
Innisfail - Cassowary Coast	15-19	0	M	843
Innisfail - Cassowary Coast	15-19	1	F	69
Innisfail - Cassowary Coast	15-19	1	M	59
Innisfail - Cassowary Coast	20-24		F	87
Innisfail - Cassowary Coast	20-24		M	83
Innisfail - Cassowary Coast	20-24	0	F	579
Innisfail - Cassowary Coast	20-24	0	M	740
Innisfail - Cassowary Coast	20-24	1	F	49
Innisfail - Cassowary Coast	20-24	1	M	41
Innisfail - Cassowary Coast	25-34		F	219
Innisfail - Cassowary Coast	25-34		M	274
Innisfail - Cassowary Coast	25-34	0	F	1515
Innisfail - Cassowary Coast	25-34	0	M	1548
Innisfail - Cassowary Coast	25-34	1	F	215
Innisfail - Cassowary Coast	25-34	1	M	128
Innisfail - Cassowary Coast	35-44		F	219
Innisfail - Cassowary Coast	35-44		M	255
Innisfail - Cassowary Coast	35-44	0	F	1417
Innisfail - Cassowary Coast	35-44	0	M	1425
Innisfail - Cassowary Coast	35-44	1	F	304
Innisfail - Cassowary Coast	35-44	1	M	170
Innisfail - Cassowary Coast	45-54		F	227
Innisfail - Cassowary Coast	45-54		M	249
Innisfail - Cassowary Coast	45-54	0	F	1552
Innisfail - Cassowary Coast	45-54	0	M	1685
Innisfail - Cassowary Coast	45-54	1	F	449
Innisfail - Cassowary Coast	45-54	1	M	249
Innisfail - Cassowary Coast	55-64		F	199
Innisfail - Cassowary Coast	55-64		M	270
Innisfail - Cassowary Coast	55-64	0	F	1930
Innisfail - Cassowary Coast	55-64	0	M	2153
Innisfail - Cassowary Coast	55-64	1	F	548
Innisfail - Cassowary Coast	55-64	1	M	385
Innisfail - Cassowary Coast	65-74		F	189
Innisfail - Cassowary Coast	65-74		M	241
Innisfail - Cassowary Coast	65-74	0	F	1601
Innisfail - Cassowary Coast	65-74	0	M	1938
Innisfail - Cassowary Coast	65-74	1	F	357
Innisfail - Cassowary Coast	65-74	1	M	278
Innisfail - Cassowary Coast	75-84		F	119
Innisfail - Cassowary Coast	75-84		M	136
Innisfail - Cassowary Coast	75-84	0	F	849
Innisfail - Cassowary Coast	75-84	0	M	922
Innisfail - Cassowary Coast	75-84	1	F	150
Innisfail - Cassowary Coast	75-84	1	M	125
Innisfail - Cassowary Coast	85+		F	54
Innisfail - Cassowary Coast	85+		M	50
Innisfail - Cassowary Coast	85+	0	F	379
Innisfail - Cassowary Coast	85+	0	M	274
Innisfail - Cassowary Coast	85+	1	F	21
Innisfail - Cassowary Coast	85+	1	M	28
Port Douglas - Daintree	15-19		F	41
Port Douglas - Daintree	15-19		M	40
Port Douglas - Daintree	15-19	0	F	199
Port Douglas - Daintree	15-19	0	M	240
Port Douglas - Daintree	15-19	1	F	18
Port Douglas - Daintree	15-19	1	M	13
Port Douglas - Daintree	20-24		F	40
Port Douglas - Daintree	20-24		M	49
Port Douglas - Daintree	20-24	0	F	177
Port Douglas - Daintree	20-24	0	M	208
Port Douglas - Daintree	20-24	1	F	15
Port Douglas - Daintree	20-24	1	M	8
Port Douglas - Daintree	25-34		F	126
Port Douglas - Daintree	25-34		M	128
Port Douglas - Daintree	25-34	0	F	636
Port Douglas - Daintree	25-34	0	M	588
Port Douglas - Daintree	25-34	1	F	36
Port Douglas - Daintree	25-34	1	M	24
Port Douglas - Daintree	35-44		F	91
Port Douglas - Daintree	35-44		M	86
Port Douglas - Daintree	35-44	0	F	619
Port Douglas - Daintree	35-44	0	M	549
Port Douglas - Daintree	35-44	1	F	89
Port Douglas - Daintree	35-44	1	M	48
Port Douglas - Daintree	45-54		F	82
Port Douglas - Daintree	45-54		M	130
Port Douglas - Daintree	45-54	0	F	614
Port Douglas - Daintree	45-54	0	M	701
Port Douglas - Daintree	45-54	1	F	144
Port Douglas - Daintree	45-54	1	M	77
Port Douglas - Daintree	55-64		F	105
Port Douglas - Daintree	55-64		M	108
Port Douglas - Daintree	55-64	0	F	731
Port Douglas - Daintree	55-64	0	M	813
Port Douglas - Daintree	55-64	1	F	158
Port Douglas - Daintree	55-64	1	M	107
Port Douglas - Daintree	65-74		F	84
Port Douglas - Daintree	65-74		M	122
Port Douglas - Daintree	65-74	0	F	576
Port Douglas - Daintree	65-74	0	M	689
Port Douglas - Daintree	65-74	1	F	95
Port Douglas - Daintree	65-74	1	M	70
Port Douglas - Daintree	75-84		F	41
Port Douglas - Daintree	75-84		M	48
Port Douglas - Daintree	75-84	0	F	269
Port Douglas - Daintree	75-84	0	M	329
Port Douglas - Daintree	75-84	1	F	31
Port Douglas - Daintree	75-84	1	M	28
Port Douglas - Daintree	85+		F	10
Port Douglas - Daintree	85+		M	15
Port Douglas - Daintree	85+	0	F	77
Port Douglas - Daintree	85+	0	M	71
Port Douglas - Daintree	85+	1	F	4
Port Douglas - Daintree	85+	1	M	8
Tablelands (East) - Kuranda	15-19		F	156
Tablelands (East) - Kuranda	15-19		M	198
Tablelands (East) - Kuranda	15-19	0	F	949
Tablelands (East) - Kuranda	15-19	0	M	1056
Tablelands (East) - Kuranda	15-19	1	F	60
Tablelands (East) - Kuranda	15-19	1	M	52
Tablelands (East) - Kuranda	20-24		F	106
Tablelands (East) - Kuranda	20-24		M	123
Tablelands (East) - Kuranda	20-24	0	F	626
Tablelands (East) - Kuranda	20-24	0	M	690
Tablelands (East) - Kuranda	20-24	1	F	60
Tablelands (East) - Kuranda	20-24	1	M	46
Tablelands (East) - Kuranda	25-34		F	308
Tablelands (East) - Kuranda	25-34		M	285
Tablelands (East) - Kuranda	25-34	0	F	1703
Tablelands (East) - Kuranda	25-34	0	M	1659
Tablelands (East) - Kuranda	25-34	1	F	214
Tablelands (East) - Kuranda	25-34	1	M	126
Tablelands (East) - Kuranda	35-44		F	261
Tablelands (East) - Kuranda	35-44		M	252
Tablelands (East) - Kuranda	35-44	0	F	1713
Tablelands (East) - Kuranda	35-44	0	M	1601
Tablelands (East) - Kuranda	35-44	1	F	388
Tablelands (East) - Kuranda	35-44	1	M	225
Tablelands (East) - Kuranda	45-54		F	285
Tablelands (East) - Kuranda	45-54		M	333
Tablelands (East) - Kuranda	45-54	0	F	2037
Tablelands (East) - Kuranda	45-54	0	M	1968
Tablelands (East) - Kuranda	45-54	1	F	597
Tablelands (East) - Kuranda	45-54	1	M	353
Tablelands (East) - Kuranda	55-64		F	274
Tablelands (East) - Kuranda	55-64		M	348
Tablelands (East) - Kuranda	55-64	0	F	2367
Tablelands (East) - Kuranda	55-64	0	M	2346
Tablelands (East) - Kuranda	55-64	1	F	691
Tablelands (East) - Kuranda	55-64	1	M	432
Tablelands (East) - Kuranda	65-74		F	267
Tablelands (East) - Kuranda	65-74		M	278
Tablelands (East) - Kuranda	65-74	0	F	2244
Tablelands (East) - Kuranda	65-74	0	M	2439
Tablelands (East) - Kuranda	65-74	1	F	471
Tablelands (East) - Kuranda	65-74	1	M	333
Tablelands (East) - Kuranda	75-84		F	174
Tablelands (East) - Kuranda	75-84		M	192
Tablelands (East) - Kuranda	75-84	0	F	1293
Tablelands (East) - Kuranda	75-84	0	M	1346
Tablelands (East) - Kuranda	75-84	1	F	212
Tablelands (East) - Kuranda	75-84	1	M	180
Tablelands (East) - Kuranda	85+		F	132
Tablelands (East) - Kuranda	85+		M	74
Tablelands (East) - Kuranda	85+	0	F	448
Tablelands (East) - Kuranda	85+	0	M	381
Tablelands (East) - Kuranda	85+	1	F	34
Tablelands (East) - Kuranda	85+	1	M	43
Darling Downs (West) - Maranoa	15-19		F	172
Darling Downs (West) - Maranoa	15-19		M	172
Darling Downs (West) - Maranoa	15-19	0	F	940
Darling Downs (West) - Maranoa	15-19	0	M	1032
Darling Downs (West) - Maranoa	15-19	1	F	60
Darling Downs (West) - Maranoa	15-19	1	M	62
Darling Downs (West) - Maranoa	20-24		F	156
Darling Downs (West) - Maranoa	20-24		M	191
Darling Downs (West) - Maranoa	20-24	0	F	1005
Darling Downs (West) - Maranoa	20-24	0	M	1025
Darling Downs (West) - Maranoa	20-24	1	F	71
Darling Downs (West) - Maranoa	20-24	1	M	49
Darling Downs (West) - Maranoa	25-34		F	375
Darling Downs (West) - Maranoa	25-34		M	425
Darling Downs (West) - Maranoa	25-34	0	F	2262
Darling Downs (West) - Maranoa	25-34	0	M	2237
Darling Downs (West) - Maranoa	25-34	1	F	274
Darling Downs (West) - Maranoa	25-34	1	M	154
Darling Downs (West) - Maranoa	35-44		F	290
Darling Downs (West) - Maranoa	35-44		M	332
Darling Downs (West) - Maranoa	35-44	0	F	2085
Darling Downs (West) - Maranoa	35-44	0	M	1954
Darling Downs (West) - Maranoa	35-44	1	F	380
Darling Downs (West) - Maranoa	35-44	1	M	213
Darling Downs (West) - Maranoa	45-54		F	284
Darling Downs (West) - Maranoa	45-54		M	324
Darling Downs (West) - Maranoa	45-54	0	F	2004
Darling Downs (West) - Maranoa	45-54	0	M	2192
Darling Downs (West) - Maranoa	45-54	1	F	497
Darling Downs (West) - Maranoa	45-54	1	M	315
Darling Downs (West) - Maranoa	55-64		F	261
Darling Downs (West) - Maranoa	55-64		M	350
Darling Downs (West) - Maranoa	55-64	0	F	1964
Darling Downs (West) - Maranoa	55-64	0	M	2321
Darling Downs (West) - Maranoa	55-64	1	F	527
Darling Downs (West) - Maranoa	55-64	1	M	342
Darling Downs (West) - Maranoa	65-74		F	206
Darling Downs (West) - Maranoa	65-74		M	262
Darling Downs (West) - Maranoa	65-74	0	F	1570
Darling Downs (West) - Maranoa	65-74	0	M	1911
Darling Downs (West) - Maranoa	65-74	1	F	277
Darling Downs (West) - Maranoa	65-74	1	M	214
Darling Downs (West) - Maranoa	75-84		F	181
Darling Downs (West) - Maranoa	75-84		M	163
Darling Downs (West) - Maranoa	75-84	0	F	954
Darling Downs (West) - Maranoa	75-84	0	M	960
Darling Downs (West) - Maranoa	75-84	1	F	126
Darling Downs (West) - Maranoa	75-84	1	M	85
Darling Downs (West) - Maranoa	85+		F	112
Darling Downs (West) - Maranoa	85+		M	62
Darling Downs (West) - Maranoa	85+	0	F	346
Darling Downs (West) - Maranoa	85+	0	M	237
Darling Downs (West) - Maranoa	85+	1	F	17
Darling Downs (West) - Maranoa	85+	1	M	28
Darling Downs - East	15-19		F	123
Darling Downs - East	15-19		M	153
Darling Downs - East	15-19	0	F	1029
Darling Downs - East	15-19	0	M	1233
Darling Downs - East	15-19	1	F	81
Darling Downs - East	15-19	1	M	56
Darling Downs - East	20-24		F	92
Darling Downs - East	20-24		M	142
Darling Downs - East	20-24	0	F	870
Darling Downs - East	20-24	0	M	973
Darling Downs - East	20-24	1	F	69
Darling Downs - East	20-24	1	M	53
Darling Downs - East	25-34		F	204
Darling Downs - East	25-34		M	270
Darling Downs - East	25-34	0	F	1860
Darling Downs - East	25-34	0	M	1845
Darling Downs - East	25-34	1	F	217
Darling Downs - East	25-34	1	M	133
Darling Downs - East	35-44		F	194
Darling Downs - East	35-44		M	224
Darling Downs - East	35-44	0	F	1788
Darling Downs - East	35-44	0	M	1764
Darling Downs - East	35-44	1	F	412
Darling Downs - East	35-44	1	M	263
Darling Downs - East	45-54		F	227
Darling Downs - East	45-54		M	270
Darling Downs - East	45-54	0	F	2047
Darling Downs - East	45-54	0	M	2136
Darling Downs - East	45-54	1	F	561
Darling Downs - East	45-54	1	M	315
Darling Downs - East	55-64		F	213
Darling Downs - East	55-64		M	288
Darling Downs - East	55-64	0	F	2035
Darling Downs - East	55-64	0	M	2291
Darling Downs - East	55-64	1	F	656
Darling Downs - East	55-64	1	M	404
Darling Downs - East	65-74		F	186
Darling Downs - East	65-74		M	190
Darling Downs - East	65-74	0	F	1767
Darling Downs - East	65-74	0	M	2083
Darling Downs - East	65-74	1	F	379
Darling Downs - East	65-74	1	M	272
Darling Downs - East	75-84		F	189
Darling Downs - East	75-84		M	138
Darling Downs - East	75-84	0	F	1114
Darling Downs - East	75-84	0	M	1127
Darling Downs - East	75-84	1	F	154
Darling Downs - East	75-84	1	M	164
Darling Downs - East	85+		F	103
Darling Downs - East	85+		M	70
Darling Downs - East	85+	0	F	488
Darling Downs - East	85+	0	M	324
Darling Downs - East	85+	1	F	33
Darling Downs - East	85+	1	M	35
Granite Belt	15-19		F	109
Granite Belt	15-19		M	121
Granite Belt	15-19	0	F	983
Granite Belt	15-19	0	M	991
Granite Belt	15-19	1	F	72
Granite Belt	15-19	1	M	62
Granite Belt	20-24		F	76
Granite Belt	20-24		M	89
Granite Belt	20-24	0	F	697
Granite Belt	20-24	0	M	835
Granite Belt	20-24	1	F	65
Granite Belt	20-24	1	M	69
Granite Belt	25-34		F	159
Granite Belt	25-34		M	201
Granite Belt	25-34	0	F	1616
Granite Belt	25-34	0	M	1625
Granite Belt	25-34	1	F	222
Granite Belt	25-34	1	M	120
Granite Belt	35-44		F	175
Granite Belt	35-44		M	142
Granite Belt	35-44	0	F	1573
Granite Belt	35-44	0	M	1513
Granite Belt	35-44	1	F	388
Granite Belt	35-44	1	M	222
Granite Belt	45-54		F	219
Granite Belt	45-54		M	225
Granite Belt	45-54	0	F	1907
Granite Belt	45-54	0	M	1856
Granite Belt	45-54	1	F	615
Granite Belt	45-54	1	M	357
Granite Belt	55-64		F	225
Granite Belt	55-64		M	238
Granite Belt	55-64	0	F	2308
Granite Belt	55-64	0	M	2258
Granite Belt	55-64	1	F	701
Granite Belt	55-64	1	M	455
Granite Belt	65-74		F	239
Granite Belt	65-74		M	259
Granite Belt	65-74	0	F	2353
Granite Belt	65-74	0	M	2485
Granite Belt	65-74	1	F	481
Granite Belt	65-74	1	M	377
Granite Belt	75-84		F	173
Granite Belt	75-84		M	181
Granite Belt	75-84	0	F	1379
Granite Belt	75-84	0	M	1360
Granite Belt	75-84	1	F	200
Granite Belt	75-84	1	M	196
Granite Belt	85+		F	79
Granite Belt	85+		M	63
Granite Belt	85+	0	F	539
