SA3_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Barwon - West	1	1	0	1	353
Barwon - West	1	1	1	0	1554
Barwon - West	1	1	1	1	360
Geelong					1883
Geelong	0	0	0	1	7900
Geelong	0	0	1	0	2128
Geelong	0	0	1	1	1359
Geelong	0	1	0	0	9002
Geelong	0	1	0	1	1159
Geelong	0	1	1	0	2393
Geelong	0	1	1	1	593
Geelong	1	0	0	1	13441
Geelong	1	0	1	0	6702
Geelong	1	0	1	1	4820
Geelong	1	1	0	0	50532
Geelong	1	1	0	1	2265
Geelong	1	1	1	0	9598
Geelong	1	1	1	1	1936
Surf Coast - Bellarine Peninsula					518
Surf Coast - Bellarine Peninsula	0	0	0	1	2324
Surf Coast - Bellarine Peninsula	0	0	1	0	753
Surf Coast - Bellarine Peninsula	0	0	1	1	390
Surf Coast - Bellarine Peninsula	0	1	0	0	3039
Surf Coast - Bellarine Peninsula	0	1	0	1	245
Surf Coast - Bellarine Peninsula	0	1	1	0	903
Surf Coast - Bellarine Peninsula	0	1	1	1	184
Surf Coast - Bellarine Peninsula	1	0	0	1	4983
Surf Coast - Bellarine Peninsula	1	0	1	0	3082
Surf Coast - Bellarine Peninsula	1	0	1	1	1825
Surf Coast - Bellarine Peninsula	1	1	0	0	24465
Surf Coast - Bellarine Peninsula	1	1	0	1	912
Surf Coast - Bellarine Peninsula	1	1	1	0	5007
Surf Coast - Bellarine Peninsula	1	1	1	1	719
Upper Goulburn Valley					401
Upper Goulburn Valley	0	0	0	1	2286
Upper Goulburn Valley	0	0	1	0	459
Upper Goulburn Valley	0	0	1	1	259
Upper Goulburn Valley	0	1	0	0	2280
Upper Goulburn Valley	0	1	0	1	262
Upper Goulburn Valley	0	1	1	0	584
Upper Goulburn Valley	0	1	1	1	113
Upper Goulburn Valley	1	0	0	1	3646
Upper Goulburn Valley	1	0	1	0	1351
Upper Goulburn Valley	1	0	1	1	1148
Upper Goulburn Valley	1	1	0	0	11860
Upper Goulburn Valley	1	1	0	1	665
Upper Goulburn Valley	1	1	1	0	2318
Upper Goulburn Valley	1	1	1	1	659
Wangaratta - Benalla					327
Wangaratta - Benalla	0	0	0	1	1663
Wangaratta - Benalla	0	0	1	0	390
Wangaratta - Benalla	0	0	1	1	154
Wangaratta - Benalla	0	1	0	0	2071
Wangaratta - Benalla	0	1	0	1	324
Wangaratta - Benalla	0	1	1	0	537
Wangaratta - Benalla	0	1	1	1	162
Wangaratta - Benalla	1	0	0	1	2937
Wangaratta - Benalla	1	0	1	0	1134
Wangaratta - Benalla	1	0	1	1	943
Wangaratta - Benalla	1	1	0	0	9636
Wangaratta - Benalla	1	1	0	1	485
Wangaratta - Benalla	1	1	1	0	2247
Wangaratta - Benalla	1	1	1	1	373
Wodonga - Alpine					496
Wodonga - Alpine	0	0	0	1	2206
Wodonga - Alpine	0	0	1	0	641
Wodonga - Alpine	0	0	1	1	364
Wodonga - Alpine	0	1	0	0	3607
Wodonga - Alpine	0	1	0	1	410
Wodonga - Alpine	0	1	1	0	839
Wodonga - Alpine	0	1	1	1	216
Wodonga - Alpine	1	0	0	1	4207
Wodonga - Alpine	1	0	1	0	1877
Wodonga - Alpine	1	0	1	1	1403
Wodonga - Alpine	1	1	0	0	17823
Wodonga - Alpine	1	1	0	1	893
Wodonga - Alpine	1	1	1	0	3763
Wodonga - Alpine	1	1	1	1	752
Baw Baw					383
Baw Baw	0	0	0	1	1738
Baw Baw	0	0	1	0	506
Baw Baw	0	0	1	1	269
Baw Baw	0	1	0	0	2593
Baw Baw	0	1	0	1	276
Baw Baw	0	1	1	0	646
Baw Baw	0	1	1	1	221
Baw Baw	1	0	0	1	3939
Baw Baw	1	0	1	0	1572
Baw Baw	1	0	1	1	1298
Baw Baw	1	1	0	0	13807
Baw Baw	1	1	0	1	801
Baw Baw	1	1	1	0	2959
Baw Baw	1	1	1	1	796
Gippsland - East					307
Gippsland - East	0	0	0	1	1554
Gippsland - East	0	0	1	0	329
Gippsland - East	0	0	1	1	171
Gippsland - East	0	1	0	0	2090
Gippsland - East	0	1	0	1	292
Gippsland - East	0	1	1	0	428
Gippsland - East	0	1	1	1	88
Gippsland - East	1	0	0	1	2939
Gippsland - East	1	0	1	0	885
Gippsland - East	1	0	1	1	660
Gippsland - East	1	1	0	0	8601
Gippsland - East	1	1	0	1	661
Gippsland - East	1	1	1	0	1646
Gippsland - East	1	1	1	1	468
Gippsland - South West					402
Gippsland - South West	0	0	0	1	2215
Gippsland - South West	0	0	1	0	477
Gippsland - South West	0	0	1	1	286
Gippsland - South West	0	1	0	0	2784
Gippsland - South West	0	1	0	1	305
Gippsland - South West	0	1	1	0	631
Gippsland - South West	0	1	1	1	172
Gippsland - South West	1	0	0	1	4134
Gippsland - South West	1	0	1	0	1702
Gippsland - South West	1	0	1	1	1078
Gippsland - South West	1	1	0	0	14010
Gippsland - South West	1	1	0	1	794
Gippsland - South West	1	1	1	0	3223
Gippsland - South West	1	1	1	1	635
Latrobe Valley					598
Latrobe Valley	0	0	0	1	3150
Latrobe Valley	0	0	1	0	663
Latrobe Valley	0	0	1	1	428
Latrobe Valley	0	1	0	0	4570
Latrobe Valley	0	1	0	1	613
Latrobe Valley	0	1	1	0	841
Latrobe Valley	0	1	1	1	289
Latrobe Valley	1	0	0	1	5052
Latrobe Valley	1	0	1	0	1659
Latrobe Valley	1	0	1	1	1504
Latrobe Valley	1	1	0	0	15433
Latrobe Valley	1	1	0	1	989
Latrobe Valley	1	1	1	0	3187
Latrobe Valley	1	1	1	1	844
Wellington					337
Wellington	0	0	0	1	1366
Wellington	0	0	1	0	288
Wellington	0	0	1	1	215
Wellington	0	1	0	0	1859
Wellington	0	1	0	1	278
Wellington	0	1	1	0	448
Wellington	0	1	1	1	86
Wellington	1	0	0	1	2561
Wellington	1	0	1	0	1129
Wellington	1	0	1	1	827
Wellington	1	1	0	0	9341
Wellington	1	1	0	1	678
Wellington	1	1	1	0	1949
Wellington	1	1	1	1	456
Brunswick - Coburg					1253
Brunswick - Coburg	0	0	0	1	2783
Brunswick - Coburg	0	0	1	0	865
Brunswick - Coburg	0	0	1	1	398
Brunswick - Coburg	0	1	0	0	2050
Brunswick - Coburg	0	1	0	1	84
Brunswick - Coburg	0	1	1	0	425
Brunswick - Coburg	0	1	1	1	72
Brunswick - Coburg	1	0	0	1	4507
Brunswick - Coburg	1	0	1	0	3023
Brunswick - Coburg	1	0	1	1	1745
Brunswick - Coburg	1	1	0	0	19319
Brunswick - Coburg	1	1	0	1	268
Brunswick - Coburg	1	1	1	0	3175
Brunswick - Coburg	1	1	1	1	480
Darebin - South					494
Darebin - South	0	0	0	1	1522
Darebin - South	0	0	1	0	554
Darebin - South	0	0	1	1	208
Darebin - South	0	1	0	0	1277
Darebin - South	0	1	0	1	70
Darebin - South	0	1	1	0	397
Darebin - South	0	1	1	1	35
Darebin - South	1	0	0	1	2625
Darebin - South	1	0	1	0	2567
Darebin - South	1	0	1	1	1160
Darebin - South	1	1	0	0	12819
Darebin - South	1	1	0	1	181
Darebin - South	1	1	1	0	2521
Darebin - South	1	1	1	1	224
Essendon					886
Essendon	0	0	0	1	2010
Essendon	0	0	1	0	715
Essendon	0	0	1	1	343
Essendon	0	1	0	0	1838
Essendon	0	1	0	1	102
Essendon	0	1	1	0	568
Essendon	0	1	1	1	89
Essendon	1	0	0	1	4151
Essendon	1	0	1	0	3393
Essendon	1	0	1	1	2267
Essendon	1	1	0	0	16039
Essendon	1	1	0	1	263
Essendon	1	1	1	0	3258
Essendon	1	1	1	1	401
Melbourne City					3619
Melbourne City	0	0	0	1	1993
Melbourne City	0	0	1	0	1396
Melbourne City	0	0	1	1	318
Melbourne City	0	1	0	0	2605
Melbourne City	0	1	0	1	121
Melbourne City	0	1	1	0	551
Melbourne City	0	1	1	1	86
Melbourne City	1	0	0	1	1883
Melbourne City	1	0	1	0	1943
Melbourne City	1	0	1	1	668
Melbourne City	1	1	0	0	16452
Melbourne City	1	1	0	1	156
Melbourne City	1	1	1	0	1747
Melbourne City	1	1	1	1	249
Port Phillip					1119
Port Phillip	0	0	0	1	2001
Port Phillip	0	0	1	0	1151
Port Phillip	0	0	1	1	282
Port Phillip	0	1	0	0	2612
Port Phillip	0	1	0	1	142
Port Phillip	0	1	1	0	508
Port Phillip	0	1	1	1	58
Port Phillip	1	0	0	1	2486
Port Phillip	1	0	1	0	3205
Port Phillip	1	0	1	1	963
Port Phillip	1	1	0	0	18292
Port Phillip	1	1	0	1	236
Port Phillip	1	1	1	0	2814
Port Phillip	1	1	1	1	251
Stonnington - West					909
Stonnington - West	0	0	0	1	1254
Stonnington - West	0	0	1	0	687
Stonnington - West	0	0	1	1	196
Stonnington - West	0	1	0	0	1197
Stonnington - West	0	1	0	1	55
Stonnington - West	0	1	1	0	354
Stonnington - West	0	1	1	1	30
Stonnington - West	1	0	0	1	1721
Stonnington - West	1	0	1	0	1860
Stonnington - West	1	0	1	1	829
Stonnington - West	1	1	0	0	8519
Stonnington - West	1	1	0	1	102
Stonnington - West	1	1	1	0	1514
Stonnington - West	1	1	1	1	124
Yarra					1291
Yarra	0	0	0	1	2086
Yarra	0	0	1	0	821
Yarra	0	0	1	1	258
Yarra	0	1	0	0	2310
Yarra	0	1	0	1	158
Yarra	0	1	1	0	543
Yarra	0	1	1	1	81
Yarra	1	0	0	1	2369
Yarra	1	0	1	0	2474
Yarra	1	0	1	1	956
Yarra	1	1	0	0	14976
Yarra	1	1	0	1	227
Yarra	1	1	1	0	2108
Yarra	1	1	1	1	89
Boroondara					1560
Boroondara	0	0	0	1	3702
Boroondara	0	0	1	0	2735
Boroondara	0	0	1	1	896
Boroondara	0	1	0	0	4014
Boroondara	0	1	0	1	167
Boroondara	0	1	1	0	1771
Boroondara	0	1	1	1	113
Boroondara	1	0	0	1	10539
Boroondara	1	0	1	0	13481
Boroondara	1	0	1	1	6277
Boroondara	1	1	0	0	39950
Boroondara	1	1	0	1	641
Boroondara	1	1	1	0	13117
Boroondara	1	1	1	1	754
Manningham - West					905
Manningham - West	0	0	0	1	3719
Manningham - West	0	0	1	0	1449
Manningham - West	0	0	1	1	777
Manningham - West	0	1	0	0	2766
Manningham - West	0	1	0	1	189
Manningham - West	0	1	1	0	899
Manningham - West	0	1	1	1	104
Manningham - West	1	0	0	1	9757
Manningham - West	1	0	1	0	5783
Manningham - West	1	0	1	1	3614
Manningham - West	1	1	0	0	25121
Manningham - West	1	1	0	1	582
Manningham - West	1	1	1	0	5493
Manningham - West	1	1	1	1	529
Whitehorse - West					1304
Whitehorse - West	0	0	0	1	3371
Whitehorse - West	0	0	1	0	1801
Whitehorse - West	0	0	1	1	686
Whitehorse - West	0	1	0	0	2763
Whitehorse - West	0	1	0	1	191
Whitehorse - West	0	1	1	0	924
Whitehorse - West	0	1	1	1	117
Whitehorse - West	1	0	0	1	6541
Whitehorse - West	1	0	1	0	6747
Whitehorse - West	1	0	1	1	3329
Whitehorse - West	1	1	0	0	25600
Whitehorse - West	1	1	0	1	539
Whitehorse - West	1	1	1	0	6062
Whitehorse - West	1	1	1	1	601
Bayside					524
Bayside	0	0	0	1	2588
Bayside	0	0	1	0	1633
Bayside	0	0	1	1	516
Bayside	0	1	0	0	2450
Bayside	0	1	0	1	98
Bayside	0	1	1	0	908
Bayside	0	1	1	1	79
Bayside	1	0	0	1	6384
Bayside	1	0	1	0	7940
Bayside	1	0	1	1	3660
Bayside	1	1	0	0	26382
Bayside	1	1	0	1	448
Bayside	1	1	1	0	7572
Bayside	1	1	1	1	626
Glen Eira					1512
Glen Eira	0	0	0	1	4227
Glen Eira	0	0	1	0	2151
Glen Eira	0	0	1	1	828
Glen Eira	0	1	0	0	4050
Glen Eira	0	1	0	1	228
Glen Eira	0	1	1	0	1245
Glen Eira	0	1	1	1	145
Glen Eira	1	0	0	1	8712
Glen Eira	1	0	1	0	9055
Glen Eira	1	0	1	1	4465
Glen Eira	1	1	0	0	42579
Glen Eira	1	1	0	1	768
Glen Eira	1	1	1	0	10282
Glen Eira	1	1	1	1	867
Kingston					916
Kingston	0	0	0	1	4556
Kingston	0	0	1	0	1668
Kingston	0	0	1	1	814
Kingston	0	1	0	0	3965
Kingston	0	1	0	1	300
Kingston	0	1	1	0	1034
Kingston	0	1	1	1	150
Kingston	1	0	0	1	8379
Kingston	1	0	1	0	5961
Kingston	1	0	1	1	3742
Kingston	1	1	0	0	33882
Kingston	1	1	0	1	840
Kingston	1	1	1	0	6864
Kingston	1	1	1	1	843
Stonnington - East					458
Stonnington - East	0	0	0	1	1027
Stonnington - East	0	0	1	0	587
Stonnington - East	0	0	1	1	204
Stonnington - East	0	1	0	0	914
Stonnington - East	0	1	0	1	34
Stonnington - East	0	1	1	0	272
Stonnington - East	0	1	1	1	30
Stonnington - East	1	0	0	1	2186
Stonnington - East	1	0	1	0	3206
Stonnington - East	1	0	1	1	1335
Stonnington - East	1	1	0	0	9967
Stonnington - East	1	1	0	1	87
Stonnington - East	1	1	1	0	2736
Stonnington - East	1	1	1	1	162
Banyule					1061
Banyule	0	0	0	1	4707
Banyule	0	0	1	0	1497
Banyule	0	0	1	1	827
Banyule	0	1	0	0	3892
Banyule	0	1	0	1	224
Banyule	0	1	1	0	1076
Banyule	0	1	1	1	223
Banyule	1	0	0	1	9465
Banyule	1	0	1	0	5920
Banyule	1	0	1	1	4111
Banyule	1	1	0	0	34780
Banyule	1	1	0	1	908
Banyule	1	1	1	0	6859
Banyule	1	1	1	1	926
Darebin - North					1509
Darebin - North	0	0	0	1	4303
Darebin - North	0	0	1	0	957
Darebin - North	0	0	1	1	561
Darebin - North	0	1	0	0	3034
Darebin - North	0	1	0	1	252
Darebin - North	0	1	1	0	694
Darebin - North	0	1	1	1	149
Darebin - North	1	0	0	1	6234
Darebin - North	1	0	1	0	3140
Darebin - North	1	0	1	1	2476
Darebin - North	1	1	0	0	22175
Darebin - North	1	1	0	1	623
Darebin - North	1	1	1	0	3889
Darebin - North	1	1	1	1	627
Nillumbik - Kinglake					291
Nillumbik - Kinglake	0	0	0	1	1960
Nillumbik - Kinglake	0	0	1	0	684
Nillumbik - Kinglake	0	0	1	1	534
Nillumbik - Kinglake	0	1	0	0	1592
Nillumbik - Kinglake	0	1	0	1	175
Nillumbik - Kinglake	0	1	1	0	488
Nillumbik - Kinglake	0	1	1	1	101
Nillumbik - Kinglake	1	0	0	1	7455
Nillumbik - Kinglake	1	0	1	0	3918
Nillumbik - Kinglake	1	0	1	1	3419
Nillumbik - Kinglake	1	1	0	0	18552
Nillumbik - Kinglake	1	1	0	1	712
Nillumbik - Kinglake	1	1	1	0	4748
Nillumbik - Kinglake	1	1	1	1	877
Whittlesea - Wallan					2203
Whittlesea - Wallan	0	0	0	1	10480
Whittlesea - Wallan	0	0	1	0	2515
Whittlesea - Wallan	0	0	1	1	2089
Whittlesea - Wallan	0	1	0	0	10094
Whittlesea - Wallan	0	1	0	1	1398
Whittlesea - Wallan	0	1	1	0	2858
Whittlesea - Wallan	0	1	1	1	772
Whittlesea - Wallan	1	0	0	1	21770
Whittlesea - Wallan	1	0	1	0	8532
Whittlesea - Wallan	1	0	1	1	8677
Whittlesea - Wallan	1	1	0	0	80225
Whittlesea - Wallan	1	1	0	1	3616
Whittlesea - Wallan	1	1	1	0	15990
Whittlesea - Wallan	1	1	1	1	3285
Keilor					592
Keilor	0	0	0	1	2836
Keilor	0	0	1	0	686
Keilor	0	0	1	1	534
Keilor	0	1	0	0	1708
Keilor	0	1	0	1	195
Keilor	0	1	1	0	532
Keilor	0	1	1	1	93
Keilor	1	0	0	1	6088
Keilor	1	0	1	0	3071
Keilor	1	0	1	1	2443
Keilor	1	1	0	0	16078
Keilor	1	1	0	1	430
Keilor	1	1	1	0	3912
Keilor	1	1	1	1	438
Macedon Ranges					127
Macedon Ranges	0	0	0	1	791
Macedon Ranges	0	0	1	0	265
Macedon Ranges	0	0	1	1	176
Macedon Ranges	0	1	0	0	1032
Macedon Ranges	0	1	0	1	107
Macedon Ranges	0	1	1	0	323
Macedon Ranges	0	1	1	1	67
Macedon Ranges	1	0	0	1	2448
Macedon Ranges	1	0	1	0	1570
Macedon Ranges	1	0	1	1	1127
Macedon Ranges	1	1	0	0	9756
Macedon Ranges	1	1	0	1	446
Macedon Ranges	1	1	1	0	2295
Macedon Ranges	1	1	1	1	329
Moreland - North					1024
Moreland - North	0	0	0	1	3427
Moreland - North	0	0	1	0	761
Moreland - North	0	0	1	1	618
Moreland - North	0	1	0	0	2537
Moreland - North	0	1	0	1	242
Moreland - North	0	1	1	0	682
Moreland - North	0	1	1	1	159
Moreland - North	1	0	0	1	5076
Moreland - North	1	0	1	0	2256
Moreland - North	1	0	1	1	2220
Moreland - North	1	1	0	0	22211
Moreland - North	1	1	0	1	702
Moreland - North	1	1	1	0	4174
Moreland - North	1	1	1	1	1000
Sunbury					355
Sunbury	0	0	0	1	1832
Sunbury	0	0	1	0	450
Sunbury	0	0	1	1	360
Sunbury	0	1	0	0	1985
Sunbury	0	1	0	1	189
Sunbury	0	1	1	0	444
Sunbury	0	1	1	1	149
Sunbury	1	0	0	1	3963
Sunbury	1	0	1	0	1563
Sunbury	1	0	1	1	1536
Sunbury	1	1	0	0	12318
Sunbury	1	1	0	1	705
Sunbury	1	1	1	0	2422
Sunbury	1	1	1	1	528
Tullamarine - Broadmeadows					1813
Tullamarine - Broadmeadows	0	0	0	1	8910
Tullamarine - Broadmeadows	0	0	1	0	1758
Tullamarine - Broadmeadows	0	0	1	1	1940
Tullamarine - Broadmeadows	0	1	0	0	7903
Tullamarine - Broadmeadows	0	1	0	1	1181
Tullamarine - Broadmeadows	0	1	1	0	2460
Tullamarine - Broadmeadows	0	1	1	1	1062
Tullamarine - Broadmeadows	1	0	0	1	18619
Tullamarine - Broadmeadows	1	0	1	0	6339
Tullamarine - Broadmeadows	1	0	1	1	8558
Tullamarine - Broadmeadows	1	1	0	0	65216
Tullamarine - Broadmeadows	1	1	0	1	3631
Tullamarine - Broadmeadows	1	1	1	0	15238
Tullamarine - Broadmeadows	1	1	1	1	5153
Knox					1275
Knox	0	0	0	1	6584
Knox	0	0	1	0	1931
Knox	0	0	1	1	1179
Knox	0	1	0	0	5018
Knox	0	1	0	1	577
Knox	0	1	1	0	1535
Knox	0	1	1	1	323
Knox	1	0	0	1	16053
Knox	1	0	1	0	7993
Knox	1	0	1	1	6460
Knox	1	1	0	0	41376
Knox	1	1	0	1	1629
Knox	1	1	1	0	8878
Knox	1	1	1	1	1395
Manningham - East					79
Manningham - East	0	0	0	1	657
Manningham - East	0	0	1	0	256
Manningham - East	0	0	1	1	172
Manningham - East	0	1	0	0	470
Manningham - East	0	1	0	1	57
Manningham - East	0	1	1	0	256
Manningham - East	0	1	1	1	19
Manningham - East	1	0	0	1	2901
Manningham - East	1	0	1	0	2159
Manningham - East	1	0	1	1	1487
Manningham - East	1	1	0	0	6374
Manningham - East	1	1	0	1	250
Manningham - East	1	1	1	0	2254
Manningham - East	1	1	1	1	328
Maroondah					860
Maroondah	0	0	0	1	4312
Maroondah	0	0	1	0	1384
Maroondah	0	0	1	1	917
Maroondah	0	1	0	0	3741
Maroondah	0	1	0	1	398
Maroondah	0	1	1	0	1088
Maroondah	0	1	1	1	213
Maroondah	1	0	0	1	8854
Maroondah	1	0	1	0	4508
Maroondah	1	0	1	1	3952
Maroondah	1	1	0	0	32035
Maroondah	1	1	0	1	1033
Maroondah	1	1	1	0	6433
Maroondah	1	1	1	1	1048
Whitehorse - East					594
Whitehorse - East	0	0	0	1	2233
Whitehorse - East	0	0	1	0	850
Whitehorse - East	0	0	1	1	439
Whitehorse - East	0	1	0	0	1460
Whitehorse - East	0	1	0	1	139
Whitehorse - East	0	1	1	0	549
Whitehorse - East	0	1	1	1	61
Whitehorse - East	1	0	0	1	4541
Whitehorse - East	1	0	1	0	3609
Whitehorse - East	1	0	1	1	2216
Whitehorse - East	1	1	0	0	18043
Whitehorse - East	1	1	0	1	357
Whitehorse - East	1	1	1	0	3702
Whitehorse - East	1	1	1	1	406
Yarra Ranges					934
Yarra Ranges	0	0	0	1	5852
Yarra Ranges	0	0	1	0	1424
Yarra Ranges	0	0	1	1	1239
Yarra Ranges	0	1	0	0	5245
Yarra Ranges	0	1	0	1	687
Yarra Ranges	0	1	1	0	1504
Yarra Ranges	0	1	1	1	286
Yarra Ranges	1	0	0	1	14136
Yarra Ranges	1	0	1	0	5217
Yarra Ranges	1	0	1	1	5587
Yarra Ranges	1	1	0	0	41424
Yarra Ranges	1	1	0	1	2315
Yarra Ranges	1	1	1	0	8740
Yarra Ranges	1	1	1	1	1889
Cardinia					810
Cardinia	0	0	0	1	3732
Cardinia	0	0	1	0	992
Cardinia	0	0	1	1	939
Cardinia	0	1	0	0	5439
Cardinia	0	1	0	1	570
Cardinia	0	1	1	0	1365
Cardinia	0	1	1	1	456
Cardinia	1	0	0	1	7933
Cardinia	1	0	1	0	3675
Cardinia	1	0	1	1	3534
Cardinia	1	1	0	0	37447
Cardinia	1	1	0	1	1882
Cardinia	1	1	1	0	7452
Cardinia	1	1	1	1	1862
Casey - North					1028
Casey - North	0	0	0	1	5272
Casey - North	0	0	1	0	1293
Casey - North	0	0	1	1	1060
Casey - North	0	1	0	0	4932
Casey - North	0	1	0	1	650
Casey - North	0	1	1	0	1318
Casey - North	0	1	1	1	447
Casey - North	1	0	0	1	13319
Casey - North	1	0	1	0	6404
Casey - North	1	0	1	1	5850
Casey - North	1	1	0	0	36483
Casey - North	1	1	0	1	2221
Casey - North	1	1	1	0	10256
Casey - North	1	1	1	1	2633
Casey - South					1790
Casey - South	0	0	0	1	7046
Casey - South	0	0	1	0	1779
Casey - South	0	0	1	1	1660
Casey - South	0	1	0	0	9346
Casey - South	0	1	0	1	1292
Casey - South	0	1	1	0	2280
Casey - South	0	1	1	1	1137
Casey - South	1	0	0	1	16222
Casey - South	1	0	1	0	8159
Casey - South	1	0	1	1	7672
Casey - South	1	1	0	0	81962
Casey - South	1	1	0	1	4024
Casey - South	1	1	1	0	17790
Casey - South	1	1	1	1	5381
Dandenong					2732
Dandenong	0	0	0	1	9534
Dandenong	0	0	1	0	2382
Dandenong	0	0	1	1	1809
Dandenong	0	1	0	0	6887
Dandenong	0	1	0	1	933
Dandenong	0	1	1	0	2139
Dandenong	0	1	1	1	699
Dandenong	1	0	0	1	16982
Dandenong	1	0	1	0	7501
Dandenong	1	0	1	1	6161
Dandenong	1	1	0	0	46951
Dandenong	1	1	0	1	2359
Dandenong	1	1	1	0	10883
Dandenong	1	1	1	1	2763
Monash					2196
Monash	0	0	0	1	6195
Monash	0	0	1	0	2676
Monash	0	0	1	1	1158
Monash	0	1	0	0	4506
Monash	0	1	0	1	312
Monash	0	1	1	0	1606
Monash	0	1	1	1	201
Monash	1	0	0	1	14286
Monash	1	0	1	0	10765
Monash	1	0	1	1	5846
Monash	1	1	0	0	45367
Monash	1	1	0	1	1009
Monash	1	1	1	0	10695
Monash	1	1	1	1	931
Brimbank					2534
Brimbank	0	0	0	1	10171
Brimbank	0	0	1	0	2429
Brimbank	0	0	1	1	2037
Brimbank	0	1	0	0	8290
Brimbank	0	1	0	1	1215
Brimbank	0	1	1	0	2624
Brimbank	0	1	1	1	974
Brimbank	1	0	0	1	19046
Brimbank	1	0	1	0	7036
Brimbank	1	0	1	1	6564
Brimbank	1	1	0	0	41822
Brimbank	1	1	0	1	2730
Brimbank	1	1	1	0	10216
Brimbank	1	1	1	1	2721
Hobsons Bay					874
Hobsons Bay	0	0	0	1	3441
Hobsons Bay	0	0	1	0	946
Hobsons Bay	0	0	1	1	536
Hobsons Bay	0	1	0	0	3012
Hobsons Bay	0	1	0	1	280
Hobsons Bay	0	1	1	0	824
Hobsons Bay	0	1	1	1	142
Hobsons Bay	1	0	0	1	6185
Hobsons Bay	1	0	1	0	3569
Hobsons Bay	1	0	1	1	2256
Hobsons Bay	1	1	0	0	24662
Hobsons Bay	1	1	0	1	755
Hobsons Bay	1	1	1	0	4382
Hobsons Bay	1	1	1	1	757
Maribyrnong					1408
Maribyrnong	0	0	0	1	3083
Maribyrnong	0	0	1	0	891
Maribyrnong	0	0	1	1	499
Maribyrnong	0	1	0	0	2661
Maribyrnong	0	1	0	1	328
Maribyrnong	0	1	1	0	714
Maribyrnong	0	1	1	1	124
Maribyrnong	1	0	0	1	4089
Maribyrnong	1	0	1	0	2821
Maribyrnong	1	0	1	1	1651
Maribyrnong	1	1	0	0	21328
Maribyrnong	1	1	0	1	407
Maribyrnong	1	1	1	0	3240
Maribyrnong	1	1	1	1	341
Melton - Bacchus Marsh					1450
Melton - Bacchus Marsh	0	0	0	1	6535
Melton - Bacchus Marsh	0	0	1	0	1753
Melton - Bacchus Marsh	0	0	1	1	1556
Melton - Bacchus Marsh	0	1	0	0	9738
Melton - Bacchus Marsh	0	1	0	1	1232
Melton - Bacchus Marsh	0	1	1	0	2809
Melton - Bacchus Marsh	0	1	1	1	1093
Melton - Bacchus Marsh	1	0	0	1	14507
Melton - Bacchus Marsh	1	0	1	0	7051
Melton - Bacchus Marsh	1	0	1	1	6593
Melton - Bacchus Marsh	1	1	0	0	65458
Melton - Bacchus Marsh	1	1	0	1	3310
Melton - Bacchus Marsh	1	1	1	0	14413
Melton - Bacchus Marsh	1	1	1	1	3504
Wyndham					2825
Wyndham	0	0	0	1	8051
Wyndham	0	0	1	0	2520
Wyndham	0	0	1	1	2017
Wyndham	0	1	0	0	12593
Wyndham	0	1	0	1	1458
Wyndham	0	1	1	0	3409
Wyndham	0	1	1	1	1320
Wyndham	1	0	0	1	15821
Wyndham	1	0	1	0	9763
Wyndham	1	0	1	1	7279
Wyndham	1	1	0	0	115429
Wyndham	1	1	0	1	3668
Wyndham	1	1	1	0	19089
Wyndham	1	1	1	1	4633
Frankston					1196
Frankston	0	0	0	1	6428
Frankston	0	0	1	0	1593
Frankston	0	0	1	1	1125
Frankston	0	1	0	0	7085
Frankston	0	1	0	1	879
Frankston	0	1	1	0	1771
Frankston	0	1	1	1	441
Frankston	1	0	0	1	10160
Frankston	1	0	1	0	4202
Frankston	1	0	1	1	3415
Frankston	1	1	0	0	34551
Frankston	1	1	0	1	1746
Frankston	1	1	1	0	6695
Frankston	1	1	1	1	1327
Mornington Peninsula					974
Mornington Peninsula	0	0	0	1	5874
Mornington Peninsula	0	0	1	0	1681
Mornington Peninsula	0	0	1	1	907
Mornington Peninsula	0	1	0	0	6025
Mornington Peninsula	0	1	0	1	731
Mornington Peninsula	0	1	1	0	1698
Mornington Peninsula	0	1	1	1	345
Mornington Peninsula	1	0	0	1	11298
Mornington Peninsula	1	0	1	0	5739
Mornington Peninsula	1	0	1	1	4304
Mornington Peninsula	1	1	0	0	36821
Mornington Peninsula	1	1	0	1	1859
Mornington Peninsula	1	1	1	0	8417
Mornington Peninsula	1	1	1	1	1426
Grampians					503
Grampians	0	0	0	1	1854
Grampians	0	0	1	0	371
Grampians	0	0	1	1	221
Grampians	0	1	0	0	2587
Grampians	0	1	0	1	335
Grampians	0	1	1	0	556
Grampians	0	1	1	1	104
Grampians	1	0	0	1	3517
Grampians	1	0	1	0	1258
Grampians	1	0	1	1	922
Grampians	1	1	0	0	12118
Grampians	1	1	0	1	651
Grampians	1	1	1	0	2661
Grampians	1	1	1	1	494
Mildura					509
Mildura	0	0	0	1	2043
Mildura	0	0	1	0	441
Mildura	0	0	1	1	297
Mildura	0	1	0	0	3077
Mildura	0	1	0	1	478
Mildura	0	1	1	0	724
Mildura	0	1	1	1	168
Mildura	1	0	0	1	3589
Mildura	1	0	1	0	1129
Mildura	1	0	1	1	1032
Mildura	1	1	0	0	12076
Mildura	1	1	0	1	877
Mildura	1	1	1	0	2769
