SA3_NAME16	HomeCensusNight	Sex	persons
Strathpine	1	M	18986
Far North	0	F	1190
Far North	0	M	1317
Far North	1	F	14004
Far North	1	M	15694
Outback - North	0	F	856
Outback - North	0	M	1084
Outback - North	1	F	13692
Outback - North	1	M	14745
Outback - South	0	F	737
Outback - South	0	M	741
Outback - South	1	F	7958
Outback - South	1	M	7805
Buderim	0	F	1053
Buderim	0	M	1322
Buderim	1	F	30101
Buderim	1	M	26483
Caloundra	0	F	1936
Caloundra	0	M	2313
Caloundra	1	F	48510
Caloundra	1	M	43555
Maroochy	0	F	1523
Maroochy	0	M	1783
Maroochy	1	F	31508
Maroochy	1	M	28861
Noosa	0	F	1057
Noosa	0	M	1212
Noosa	1	F	23212
Noosa	1	M	21180
Sunshine Coast Hinterland	0	F	1071
Sunshine Coast Hinterland	0	M	1583
Sunshine Coast Hinterland	1	F	29101
Sunshine Coast Hinterland	1	M	27280
Nambour	0	F	907
Nambour	0	M	1159
Nambour	1	F	24643
Nambour	1	M	23284
Noosa Hinterland	0	F	538
Noosa Hinterland	0	M	691
Noosa Hinterland	1	F	11667
Noosa Hinterland	1	M	11312
Toowoomba	0	F	3225
Toowoomba	0	M	3897
Toowoomba	1	F	80694
Toowoomba	1	M	74243
Charters Towers - Ayr - Ingham	0	F	1025
Charters Towers - Ayr - Ingham	0	M	1391
Charters Towers - Ayr - Ingham	1	F	19539
Charters Towers - Ayr - Ingham	1	M	19505
Townsville	0	F	3808
Townsville	0	M	6255
Townsville	1	F	92774
Townsville	1	M	89984
Bundaberg	0	F	2164
Bundaberg	0	M	2864
Bundaberg	1	F	45665
Bundaberg	1	M	43108
Burnett	0	F	1272
Burnett	0	M	1503
Burnett	1	F	23407
Burnett	1	M	23499
Gympie - Cooloola	0	F	1212
Gympie - Cooloola	0	M	1662
Gympie - Cooloola	1	F	25572
Gympie - Cooloola	1	M	24699
Hervey Bay	0	F	1561
Hervey Bay	0	M	1773
Hervey Bay	1	F	31674
Hervey Bay	1	M	28493
Maryborough	0	F	1227
Maryborough	0	M	1399
Maryborough	1	F	22284
Maryborough	1	M	22729
Migratory - Offshore - Shipping (Qld)	0	F	23
Migratory - Offshore - Shipping (Qld)	0	M	45
Migratory - Offshore - Shipping (Qld)	1	F	12
Migratory - Offshore - Shipping (Qld)	1	M	108
No usual address (Qld)	0	F	6807
No usual address (Qld)	0	M	7861
Adelaide City	0	F	525
Adelaide City	0	M	579
Adelaide City	1	F	11734
Adelaide City	1	M	12197
Adelaide Hills	0	F	1586
Adelaide Hills	0	M	1996
Adelaide Hills	1	F	38955
Adelaide Hills	1	M	37192
Burnside	0	F	713
Burnside	0	M	766
Burnside	1	F	23338
Burnside	1	M	21217
Campbelltown (SA)	0	F	646
Campbelltown (SA)	0	M	734
Campbelltown (SA)	1	F	27735
Campbelltown (SA)	1	M	26050
Norwood - Payneham - St Peters	0	F	701
Norwood - Payneham - St Peters	0	M	666
Norwood - Payneham - St Peters	1	F	18726
Norwood - Payneham - St Peters	1	M	17405
Prospect - Walkerville	0	F	463
Prospect - Walkerville	0	M	492
Prospect - Walkerville	1	F	14950
Prospect - Walkerville	1	M	14392
Unley	0	F	740
Unley	0	M	705
Unley	1	F	19626
Unley	1	M	17569
Gawler - Two Wells	0	F	614
Gawler - Two Wells	0	M	825
Gawler - Two Wells	1	F	18527
Gawler - Two Wells	1	M	17745
Playford	0	F	1458
Playford	0	M	1947
Playford	1	F	49048
Playford	1	M	47485
Port Adelaide - East	0	F	927
Port Adelaide - East	0	M	1093
Port Adelaide - East	1	F	37102
Port Adelaide - East	1	M	37737
Salisbury	0	F	1932
Salisbury	0	M	2403
Salisbury	1	F	70253
Salisbury	1	M	69957
Tea Tree Gully	0	F	1366
Tea Tree Gully	0	M	1688
Tea Tree Gully	1	F	47820
Tea Tree Gully	1	M	45791
Holdfast Bay	0	F	835
Holdfast Bay	0	M	922
Holdfast Bay	1	F	17812
Holdfast Bay	1	M	16141
Marion	0	F	1524
Marion	0	M	1838
Marion	1	F	48427
Marion	1	M	44534
Mitcham	0	F	1169
Mitcham	0	M	1258
Mitcham	1	F	32905
Mitcham	1	M	30968
Onkaparinga	0	F	3073
Onkaparinga	0	M	3782
Onkaparinga	1	F	86999
Onkaparinga	1	M	82679
Charles Sturt	0	F	1940
Charles Sturt	0	M	2153
Charles Sturt	1	F	58781
Charles Sturt	1	M	55572
Port Adelaide - West	0	F	1009
Port Adelaide - West	0	M	1184
Port Adelaide - West	1	F	29902
Port Adelaide - West	1	M	28755
West Torrens	0	F	1063
West Torrens	0	M	1196
West Torrens	1	F	32063
West Torrens	1	M	30731
Barossa	0	F	802
Barossa	0	M	967
Barossa	1	F	18232
Barossa	1	M	17971
Lower North	0	F	564
Lower North	0	M	680
Lower North	1	F	10762
Lower North	1	M	10694
Mid North	0	F	708
Mid North	0	M	877
Mid North	1	F	12965
Mid North	1	M	12616
Yorke Peninsula	0	F	896
Yorke Peninsula	0	M	1117
Yorke Peninsula	1	F	12337
Yorke Peninsula	1	M	12305
Eyre Peninsula and South West	0	F	1767
Eyre Peninsula and South West	0	M	2154
Eyre Peninsula and South West	1	F	26511
Eyre Peninsula and South West	1	M	26656
Outback - North and East	0	F	762
Outback - North and East	0	M	1067
Outback - North and East	1	F	11432
Outback - North and East	1	M	12303
Fleurieu - Kangaroo Island	0	F	1649
Fleurieu - Kangaroo Island	0	M	1933
Fleurieu - Kangaroo Island	1	F	26918
Fleurieu - Kangaroo Island	1	M	25094
Limestone Coast	0	F	1801
Limestone Coast	0	M	2010
Limestone Coast	1	F	31310
Limestone Coast	1	M	31727
Murray and Mallee	0	F	1629
Murray and Mallee	0	M	2010
Murray and Mallee	1	F	33403
Murray and Mallee	1	M	34209
Migratory - Offshore - Shipping (SA)	1	M	12
No usual address (SA)	0	F	1506
No usual address (SA)	0	M	1873
Augusta - Margaret River - Busselton	0	F	2319
Augusta - Margaret River - Busselton	0	M	3244
Augusta - Margaret River - Busselton	1	F	26928
Augusta - Margaret River - Busselton	1	M	24836
Bunbury	0	F	3046
Bunbury	0	M	4485
Bunbury	1	F	51236
Bunbury	1	M	48790
Manjimup	0	F	892
Manjimup	0	M	1113
Manjimup	1	F	11063
Manjimup	1	M	10799
Mandurah	0	F	3363
Mandurah	0	M	5199
Mandurah	1	F	52294
Mandurah	1	M	46784
Cottesloe - Claremont	0	F	1737
Cottesloe - Claremont	0	M	1985
Cottesloe - Claremont	1	F	35088
Cottesloe - Claremont	1	M	32922
Perth City	0	F	2614
Perth City	0	M	3385
Perth City	1	F	52797
Perth City	1	M	51726
Bayswater - Bassendean	0	F	1587
Bayswater - Bassendean	0	M	2196
Bayswater - Bassendean	1	F	41089
Bayswater - Bassendean	1	M	39594
Mundaring	0	F	955
Mundaring	0	M	1628
Mundaring	1	F	20193
Mundaring	1	M	21013
Swan	0	F	2528
Swan	0	M	4342
Swan	1	F	72124
Swan	1	M	69331
Joondalup	0	F	2885
Joondalup	0	M	4715
Joondalup	1	F	78246
Joondalup	1	M	74792
Stirling	0	F	3877
Stirling	0	M	5252
Stirling	1	F	103232
Stirling	1	M	95789
Wanneroo	0	F	3234
Wanneroo	0	M	5953
Wanneroo	1	F	102753
Wanneroo	1	M	96567
Armadale	0	F	1453
Armadale	0	M	2384
Armadale	1	F	46123
Armadale	1	M	44221
Belmont - Victoria Park	0	F	1561
Belmont - Victoria Park	0	M	2264
Belmont - Victoria Park	1	F	35578
Belmont - Victoria Park	1	M	35907
Canning	0	F	1445
Canning	0	M	2130
Canning	1	F	48298
Canning	1	M	47267
Gosnells	0	F	1742
Gosnells	0	M	2699
Gosnells	1	F	61142
Gosnells	1	M	60787
Kalamunda	0	F	1119
Kalamunda	0	M	1801
Kalamunda	1	F	28535
Kalamunda	1	M	27304
Serpentine - Jarrahdale	0	F	616
Serpentine - Jarrahdale	0	M	1082
Serpentine - Jarrahdale	1	F	15520
Serpentine - Jarrahdale	1	M	15023
South Perth	0	F	1053
South Perth	0	M	1247
South Perth	1	F	21122
South Perth	1	M	20026
Cockburn	0	F	1999
Cockburn	0	M	3190
Cockburn	1	F	56769
Cockburn	1	M	53865
Fremantle	0	F	1149
Fremantle	0	M	1435
Fremantle	1	F	19444
Fremantle	1	M	17891
Kwinana	0	F	735
Kwinana	0	M	1285
Kwinana	1	F	21652
Kwinana	1	M	22201
Melville	0	F	1915
Melville	0	M	2722
Melville	1	F	53292
Melville	1	M	48201
Rockingham	0	F	2821
Rockingham	0	M	5390
Rockingham	1	F	65770
Rockingham	1	M	61693
Albany	0	F	2180
Albany	0	M	2713
Albany	1	F	28873
Albany	1	M	28114
Wheat Belt - North	0	F	1858
Wheat Belt - North	0	M	2807
Wheat Belt - North	1	F	25208
Wheat Belt - North	1	M	26069
Wheat Belt - South	0	F	718
Wheat Belt - South	0	M	881
Wheat Belt - South	1	F	8731
Wheat Belt - South	1	M	9032
Kimberley	0	F	1227
Kimberley	0	M	1360
Kimberley	1	F	16554
Kimberley	1	M	15943
East Pilbara	0	F	697
East Pilbara	0	M	787
East Pilbara	1	F	10263
East Pilbara	1	M	13699
West Pilbara	0	F	809
West Pilbara	0	M	928
West Pilbara	1	F	12454
West Pilbara	1	M	15403
Esperance	0	F	642
Esperance	0	M	783
Esperance	1	F	7235
Esperance	1	M	7314
Gascoyne	0	F	327
Gascoyne	0	M	450
Gascoyne	1	F	4249
Gascoyne	1	M	4511
Goldfields	0	F	975
Goldfields	0	M	1321
Goldfields	1	F	16652
Goldfields	1	M	19327
Mid West	0	F	1768
Mid West	0	M	2528
Mid West	1	F	25322
Mid West	1	M	25363
Migratory - Offshore - Shipping (WA)	0	M	3
Migratory - Offshore - Shipping (WA)	1	F	57
Migratory - Offshore - Shipping (WA)	1	M	455
No usual address (WA)	0	F	3416
No usual address (WA)	0	M	4639
Brighton	0	F	314
Brighton	0	M	352
Brighton	1	F	9762
Brighton	1	M	9160
Hobart - North East	0	F	1321
Hobart - North East	0	M	1314
Hobart - North East	1	F	29028
Hobart - North East	1	M	27500
Hobart - North West	0	F	963
Hobart - North West	0	M	1045
Hobart - North West	1	F	28452
Hobart - North West	1	M	27557
Hobart - South and West	0	F	802
Hobart - South and West	0	M	849
Hobart - South and West	1	F	18196
Hobart - South and West	1	M	16799
Hobart Inner	0	F	1375
Hobart Inner	0	M	1371
Hobart Inner	1	F	26944
Hobart Inner	1	M	25478
Sorell - Dodges Ferry	0	F	437
Sorell - Dodges Ferry	0	M	492
Sorell - Dodges Ferry	1	F	8977
Sorell - Dodges Ferry	1	M	8613
Launceston	0	F	1876
Launceston	0	M	1970
Launceston	1	F	43142
Launceston	1	M	40353
Meander Valley - West Tamar	0	F	541
Meander Valley - West Tamar	0	M	665
Meander Valley - West Tamar	1	F	11609
Meander Valley - West Tamar	1	M	11439
North East	0	F	1076
North East	0	M	1197
North East	1	F	18620
North East	1	M	18710
Central Highlands (Tas.)	0	F	284
Central Highlands (Tas.)	0	M	344
Central Highlands (Tas.)	1	F	5625
Central Highlands (Tas.)	1	M	6180
Huon - Bruny Island	0	F	581
Huon - Bruny Island	0	M	594
Huon - Bruny Island	1	F	10256
Huon - Bruny Island	1	M	10275
South East Coast	0	F	353
South East Coast	0	M	427
South East Coast	1	F	3315
South East Coast	1	M	3493
Burnie - Ulverstone	0	F	1197
Burnie - Ulverstone	0	M	1329
Burnie - Ulverstone	1	F	24778
Burnie - Ulverstone	1	M	22721
Devonport	0	F	1305
Devonport	0	M	1502
Devonport	1	F	23431
Devonport	1	M	22064
West Coast	0	F	493
West Coast	0	M	589
West Coast	1	F	8148
West Coast	1	M	8602
Migratory - Offshore - Shipping (Tas.)	1	M	13
No usual address (Tas.)	0	F	616
No usual address (Tas.)	0	M	758
Darwin City	0	F	799
Darwin City	0	M	1125
Darwin City	1	F	12461
Darwin City	1	M	12667
Darwin Suburbs	0	F	1267
Darwin Suburbs	0	M	1543
Darwin Suburbs	1	F	26368
Darwin Suburbs	1	M	25524
Litchfield	0	F	455
Litchfield	0	M	834
Litchfield	1	F	9050
Litchfield	1	M	10651
Palmerston	0	F	802
Palmerston	0	M	1183
Palmerston	1	F	17970
Palmerston	1	M	17221
Alice Springs	0	F	1180
Alice Springs	0	M	1146
Alice Springs	1	F	17205
Alice Springs	1	M	16943
Barkly	0	F	147
Barkly	0	M	140
Barkly	1	F	2441
Barkly	1	M	2561
Daly - Tiwi - West Arnhem	0	F	464
Daly - Tiwi - West Arnhem	0	M	446
Daly - Tiwi - West Arnhem	1	F	7267
Daly - Tiwi - West Arnhem	1	M	7625
East Arnhem	0	F	380
East Arnhem	0	M	330
East Arnhem	1	F	5980
East Arnhem	1	M	6107
Katherine	0	F	598
Katherine	0	M	650
Katherine	1	F	8565
Katherine	1	M	8927
Migratory - Offshore - Shipping (NT)	1	F	15
Migratory - Offshore - Shipping (NT)	1	M	84
No usual address (NT)	0	F	1675
No usual address (NT)	0	M	1826
Belconnen	0	F	1659
Belconnen	0	M	1812
Belconnen	1	F	51872
Belconnen	1	M	50722
Canberra East	0	F	13
Canberra East	0	M	52
Canberra East	1	F	631
Canberra East	1	M	1238
Gungahlin	0	F	1036
Gungahlin	0	M	1114
Gungahlin	1	F	42943
Gungahlin	1	M	42586
North Canberra	0	F	1504
North Canberra	0	M	1394
North Canberra	1	F	29504
North Canberra	1	M	28792
South Canberra	0	F	719
South Canberra	0	M	728
South Canberra	1	F	15617
South Canberra	1	M	14530
Tuggeranong	0	F	1401
Tuggeranong	0	M	1531
Tuggeranong	1	F	44014
Tuggeranong	1	M	42517
Weston Creek	0	F	424
Weston Creek	0	M	432
Weston Creek	1	F	12256
Weston Creek	1	M	11523
Woden Valley	0	F	761
Woden Valley	0	M	763
Woden Valley	1	F	19403
Woden Valley	1	M	18355
Molonglo	0	F	149
Molonglo	0	M	131
Molonglo	1	F	5678
Molonglo	1	M	5474
Uriarra - Namadgi	0	F	10
Uriarra - Namadgi	0	M	11
Uriarra - Namadgi	1	F	293
Uriarra - Namadgi	1	M	318
No usual address (ACT)	0	F	273
No usual address (ACT)	0	M	336
Christmas Island	0	F	35
Christmas Island	0	M	51
Christmas Island	1	F	643
Christmas Island	1	M	954
Cocos (Keeling) Islands	0	F	14
Cocos (Keeling) Islands	0	M	29
Cocos (Keeling) Islands	1	F	271
Cocos (Keeling) Islands	1	M	275
Jervis Bay	0	F	7
Jervis Bay	0	M	4
Jervis Bay	1	F	156
Jervis Bay	1	M	141
Norfolk Island	0	F	78
Norfolk Island	0	M	54
Norfolk Island	1	F	1058
Norfolk Island	1	M	1003
No usual address (OT)	0	F	4
No usual address (OT)	0	M	6
