SA3_NAME16	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Rocklea - Acacia Ridge	35-44	1	1	1	F	102
Rocklea - Acacia Ridge	35-44	1	1	1	M	36
Rocklea - Acacia Ridge	45-54				F	166
Rocklea - Acacia Ridge	45-54				M	195
Rocklea - Acacia Ridge	45-54	0			F	2548
Rocklea - Acacia Ridge	45-54	0			M	2234
Rocklea - Acacia Ridge	45-54	1	0	1	F	247
Rocklea - Acacia Ridge	45-54	1	0	1	M	93
Rocklea - Acacia Ridge	45-54	1	1	0	F	1198
Rocklea - Acacia Ridge	45-54	1	1	0	M	1341
Rocklea - Acacia Ridge	45-54	1	1	1	F	26
Rocklea - Acacia Ridge	45-54	1	1	1	M	25
Rocklea - Acacia Ridge	55-64				F	122
Rocklea - Acacia Ridge	55-64				M	115
Rocklea - Acacia Ridge	55-64	0			F	2536
Rocklea - Acacia Ridge	55-64	0			M	2520
Rocklea - Acacia Ridge	55-64	1	0	1	F	649
Rocklea - Acacia Ridge	55-64	1	0	1	M	246
Rocklea - Acacia Ridge	55-64	1	1	0	F	149
Rocklea - Acacia Ridge	55-64	1	1	0	M	228
Rocklea - Acacia Ridge	55-64	1	1	1	F	10
Rocklea - Acacia Ridge	55-64	1	1	1	M	4
Rocklea - Acacia Ridge	65-74				F	73
Rocklea - Acacia Ridge	65-74				M	94
Rocklea - Acacia Ridge	65-74	0			F	1859
Rocklea - Acacia Ridge	65-74	0			M	1778
Rocklea - Acacia Ridge	65-74	1	0	1	F	499
Rocklea - Acacia Ridge	65-74	1	0	1	M	355
Rocklea - Acacia Ridge	65-74	1	1	0	F	75
Rocklea - Acacia Ridge	65-74	1	1	0	M	72
Rocklea - Acacia Ridge	65-74	1	1	1	F	6
Rocklea - Acacia Ridge	65-74	1	1	1	M	6
Rocklea - Acacia Ridge	75-84				F	71
Rocklea - Acacia Ridge	75-84				M	47
Rocklea - Acacia Ridge	75-84	0			F	972
Rocklea - Acacia Ridge	75-84	0			M	925
Rocklea - Acacia Ridge	75-84	1	0	1	F	57
Rocklea - Acacia Ridge	75-84	1	0	1	M	45
Rocklea - Acacia Ridge	75-84	1	1	0	F	12
Rocklea - Acacia Ridge	75-84	1	1	0	M	12
Rocklea - Acacia Ridge	85+				F	78
Rocklea - Acacia Ridge	85+				M	33
Rocklea - Acacia Ridge	85+	0			F	459
Rocklea - Acacia Ridge	85+	0			M	265
Sunnybank	15-19				F	71
Sunnybank	15-19				M	66
Sunnybank	15-19	0			F	1196
Sunnybank	15-19	0			M	1272
Sunnybank	15-19	1	0	1	F	106
Sunnybank	15-19	1	0	1	M	44
Sunnybank	15-19	1	1	0	F	11
Sunnybank	15-19	1	1	0	M	6
Sunnybank	20-24				F	93
Sunnybank	20-24				M	127
Sunnybank	20-24	0			F	1428
Sunnybank	20-24	0			M	1774
Sunnybank	20-24	1	0	1	F	108
Sunnybank	20-24	1	0	1	M	60
Sunnybank	20-24	1	1	0	F	61
Sunnybank	20-24	1	1	0	M	31
Sunnybank	20-24	1	1	1	F	3
Sunnybank	25-34				F	224
Sunnybank	25-34				M	322
Sunnybank	25-34	0			F	2484
Sunnybank	25-34	0			M	3233
Sunnybank	25-34	1	0	1	F	124
Sunnybank	25-34	1	0	1	M	92
Sunnybank	25-34	1	1	0	F	1228
Sunnybank	25-34	1	1	0	M	735
Sunnybank	25-34	1	1	1	F	34
Sunnybank	25-34	1	1	1	M	11
Sunnybank	35-44				F	190
Sunnybank	35-44				M	202
Sunnybank	35-44	0			F	1215
Sunnybank	35-44	0			M	1663
Sunnybank	35-44	1	0	1	F	84
Sunnybank	35-44	1	0	1	M	51
Sunnybank	35-44	1	1	0	F	2284
Sunnybank	35-44	1	1	0	M	1882
Sunnybank	35-44	1	1	1	F	47
Sunnybank	35-44	1	1	1	M	34
Sunnybank	45-54				F	129
Sunnybank	45-54				M	145
Sunnybank	45-54	0			F	1692
Sunnybank	45-54	0			M	1562
Sunnybank	45-54	1	0	1	F	144
Sunnybank	45-54	1	0	1	M	53
Sunnybank	45-54	1	1	0	F	901
Sunnybank	45-54	1	1	0	M	938
Sunnybank	45-54	1	1	1	F	30
Sunnybank	45-54	1	1	1	M	9
Sunnybank	55-64				F	100
Sunnybank	55-64				M	105
Sunnybank	55-64	0			F	2027
Sunnybank	55-64	0			M	1984
Sunnybank	55-64	1	0	1	F	475
Sunnybank	55-64	1	0	1	M	183
Sunnybank	55-64	1	1	0	F	116
Sunnybank	55-64	1	1	0	M	217
Sunnybank	55-64	1	1	1	F	17
Sunnybank	55-64	1	1	1	M	8
Sunnybank	65-74				F	91
Sunnybank	65-74				M	77
Sunnybank	65-74	0			F	1634
Sunnybank	65-74	0			M	1646
Sunnybank	65-74	1	0	1	F	455
Sunnybank	65-74	1	0	1	M	290
Sunnybank	65-74	1	1	0	F	60
Sunnybank	65-74	1	1	0	M	69
Sunnybank	65-74	1	1	1	F	5
Sunnybank	65-74	1	1	1	M	7
Sunnybank	75-84				F	65
Sunnybank	75-84				M	53
Sunnybank	75-84	0			F	1018
Sunnybank	75-84	0			M	975
Sunnybank	75-84	1	0	1	F	73
Sunnybank	75-84	1	0	1	M	68
Sunnybank	75-84	1	1	0	F	6
Sunnybank	75-84	1	1	0	M	4
Sunnybank	85+				F	33
Sunnybank	85+				M	17
Sunnybank	85+	0			F	492
Sunnybank	85+	0			M	299
Sunnybank	85+	1	0	1	F	3
Sunnybank	85+	1	0	1	M	3
Centenary	15-19				F	22
Centenary	15-19				M	15
Centenary	15-19	0			F	942
Centenary	15-19	0			M	1065
Centenary	15-19	1	0	1	F	64
Centenary	15-19	1	0	1	M	38
Centenary	15-19	1	1	0	M	3
Centenary	20-24				F	19
Centenary	20-24				M	13
Centenary	20-24	0			F	732
Centenary	20-24	0			M	789
Centenary	20-24	1	0	1	F	25
Centenary	20-24	1	0	1	M	31
Centenary	20-24	1	1	0	F	19
Centenary	20-24	1	1	0	M	10
Centenary	25-34				F	44
Centenary	25-34				M	58
Centenary	25-34	0			F	1013
Centenary	25-34	0			M	1177
Centenary	25-34	1	0	1	F	61
Centenary	25-34	1	0	1	M	34
Centenary	25-34	1	1	0	F	600
Centenary	25-34	1	1	0	M	364
Centenary	25-34	1	1	1	F	22
Centenary	25-34	1	1	1	M	9
Centenary	35-44				F	61
Centenary	35-44				M	65
Centenary	35-44	0			F	576
Centenary	35-44	0			M	773
Centenary	35-44	1	0	1	F	52
Centenary	35-44	1	0	1	M	21
Centenary	35-44	1	1	0	F	1725
Centenary	35-44	1	1	0	M	1420
Centenary	35-44	1	1	1	F	60
Centenary	35-44	1	1	1	M	27
Centenary	45-54				F	52
Centenary	45-54				M	56
Centenary	45-54	0			F	1393
Centenary	45-54	0			M	1142
Centenary	45-54	1	0	1	F	81
Centenary	45-54	1	0	1	M	44
Centenary	45-54	1	1	0	F	871
Centenary	45-54	1	1	0	M	918
Centenary	45-54	1	1	1	F	27
Centenary	45-54	1	1	1	M	18
Centenary	55-64				F	34
Centenary	55-64				M	58
Centenary	55-64	0			F	1714
Centenary	55-64	0			M	1640
Centenary	55-64	1	0	1	F	359
Centenary	55-64	1	0	1	M	139
Centenary	55-64	1	1	0	F	71
Centenary	55-64	1	1	0	M	162
Centenary	55-64	1	1	1	F	3
Centenary	55-64	1	1	1	M	4
Centenary	65-74				F	32
Centenary	65-74				M	52
Centenary	65-74	0			F	1309
Centenary	65-74	0			M	1326
Centenary	65-74	1	0	1	F	464
Centenary	65-74	1	0	1	M	277
Centenary	65-74	1	1	0	F	19
Centenary	65-74	1	1	0	M	20
Centenary	65-74	1	1	1	F	4
Centenary	65-74	1	1	1	M	6
Centenary	75-84				F	22
Centenary	75-84				M	16
Centenary	75-84	0			F	815
Centenary	75-84	0			M	749
Centenary	75-84	1	0	1	F	75
Centenary	75-84	1	0	1	M	77
Centenary	75-84	1	1	0	F	3
Centenary	75-84	1	1	0	M	7
Centenary	85+				F	15
Centenary	85+				M	11
Centenary	85+	0			F	452
Centenary	85+	0			M	239
Centenary	85+	1	0	1	F	4
Centenary	85+	1	0	1	M	3
Kenmore - Brookfield - Moggill	15-19				F	31
Kenmore - Brookfield - Moggill	15-19				M	36
Kenmore - Brookfield - Moggill	15-19	0			F	1521
Kenmore - Brookfield - Moggill	15-19	0			M	1851
Kenmore - Brookfield - Moggill	15-19	1	0	1	F	94
Kenmore - Brookfield - Moggill	15-19	1	0	1	M	63
Kenmore - Brookfield - Moggill	15-19	1	1	0	M	5
Kenmore - Brookfield - Moggill	15-19	1	1	1	M	4
Kenmore - Brookfield - Moggill	20-24				F	18
Kenmore - Brookfield - Moggill	20-24				M	52
Kenmore - Brookfield - Moggill	20-24	0			F	1005
Kenmore - Brookfield - Moggill	20-24	0			M	1253
Kenmore - Brookfield - Moggill	20-24	1	0	1	F	48
Kenmore - Brookfield - Moggill	20-24	1	0	1	M	25
Kenmore - Brookfield - Moggill	20-24	1	1	0	F	15
Kenmore - Brookfield - Moggill	20-24	1	1	0	M	12
Kenmore - Brookfield - Moggill	25-34				F	42
Kenmore - Brookfield - Moggill	25-34				M	49
Kenmore - Brookfield - Moggill	25-34	0			F	978
Kenmore - Brookfield - Moggill	25-34	0			M	1109
Kenmore - Brookfield - Moggill	25-34	1	0	1	F	62
Kenmore - Brookfield - Moggill	25-34	1	0	1	M	29
Kenmore - Brookfield - Moggill	25-34	1	1	0	F	639
Kenmore - Brookfield - Moggill	25-34	1	1	0	M	370
Kenmore - Brookfield - Moggill	25-34	1	1	1	F	20
Kenmore - Brookfield - Moggill	25-34	1	1	1	M	6
Kenmore - Brookfield - Moggill	35-44				F	72
Kenmore - Brookfield - Moggill	35-44				M	75
Kenmore - Brookfield - Moggill	35-44	0			F	624
Kenmore - Brookfield - Moggill	35-44	0			M	814
Kenmore - Brookfield - Moggill	35-44	1	0	1	F	47
Kenmore - Brookfield - Moggill	35-44	1	0	1	M	31
Kenmore - Brookfield - Moggill	35-44	1	1	0	F	2692
Kenmore - Brookfield - Moggill	35-44	1	1	0	M	2063
Kenmore - Brookfield - Moggill	35-44	1	1	1	F	70
Kenmore - Brookfield - Moggill	35-44	1	1	1	M	41
Kenmore - Brookfield - Moggill	45-54				F	73
Kenmore - Brookfield - Moggill	45-54				M	99
Kenmore - Brookfield - Moggill	45-54	0			F	1855
Kenmore - Brookfield - Moggill	45-54	0			M	1666
Kenmore - Brookfield - Moggill	45-54	1	0	1	F	107
Kenmore - Brookfield - Moggill	45-54	1	0	1	M	50
Kenmore - Brookfield - Moggill	45-54	1	1	0	F	1895
Kenmore - Brookfield - Moggill	45-54	1	1	0	M	1873
Kenmore - Brookfield - Moggill	45-54	1	1	1	F	32
Kenmore - Brookfield - Moggill	45-54	1	1	1	M	20
Kenmore - Brookfield - Moggill	55-64				F	62
Kenmore - Brookfield - Moggill	55-64				M	74
Kenmore - Brookfield - Moggill	55-64	0			F	2319
Kenmore - Brookfield - Moggill	55-64	0			M	2251
Kenmore - Brookfield - Moggill	55-64	1	0	1	F	399
Kenmore - Brookfield - Moggill	55-64	1	0	1	M	157
Kenmore - Brookfield - Moggill	55-64	1	1	0	F	114
Kenmore - Brookfield - Moggill	55-64	1	1	0	M	285
Kenmore - Brookfield - Moggill	55-64	1	1	1	F	5
Kenmore - Brookfield - Moggill	55-64	1	1	1	M	7
Kenmore - Brookfield - Moggill	65-74				F	62
Kenmore - Brookfield - Moggill	65-74				M	44
Kenmore - Brookfield - Moggill	65-74	0			F	1616
Kenmore - Brookfield - Moggill	65-74	0			M	1660
Kenmore - Brookfield - Moggill	65-74	1	0	1	F	667
Kenmore - Brookfield - Moggill	65-74	1	0	1	M	363
Kenmore - Brookfield - Moggill	65-74	1	1	0	F	23
Kenmore - Brookfield - Moggill	65-74	1	1	0	M	41
Kenmore - Brookfield - Moggill	65-74	1	1	1	F	3
Kenmore - Brookfield - Moggill	75-84				F	73
Kenmore - Brookfield - Moggill	75-84				M	44
Kenmore - Brookfield - Moggill	75-84	0			F	1261
Kenmore - Brookfield - Moggill	75-84	0			M	1148
Kenmore - Brookfield - Moggill	75-84	1	0	1	F	155
Kenmore - Brookfield - Moggill	75-84	1	0	1	M	123
Kenmore - Brookfield - Moggill	75-84	1	1	0	M	7
Kenmore - Brookfield - Moggill	85+				F	87
Kenmore - Brookfield - Moggill	85+				M	46
Kenmore - Brookfield - Moggill	85+	0			F	606
Kenmore - Brookfield - Moggill	85+	0			M	410
Kenmore - Brookfield - Moggill	85+	1	0	1	F	12
Kenmore - Brookfield - Moggill	85+	1	0	1	M	3
Kenmore - Brookfield - Moggill	85+	1	1	0	F	5
Sherwood - Indooroopilly	15-19				F	81
Sherwood - Indooroopilly	15-19				M	58
Sherwood - Indooroopilly	15-19	0			F	2344
Sherwood - Indooroopilly	15-19	0			M	2197
Sherwood - Indooroopilly	15-19	1	0	1	F	116
Sherwood - Indooroopilly	15-19	1	0	1	M	53
Sherwood - Indooroopilly	20-24				F	121
Sherwood - Indooroopilly	20-24				M	135
Sherwood - Indooroopilly	20-24	0			F	3046
Sherwood - Indooroopilly	20-24	0			M	3132
Sherwood - Indooroopilly	20-24	1	0	1	F	89
Sherwood - Indooroopilly	20-24	1	0	1	M	35
Sherwood - Indooroopilly	20-24	1	1	0	F	15
Sherwood - Indooroopilly	20-24	1	1	0	M	8
Sherwood - Indooroopilly	20-24	1	1	1	F	4
Sherwood - Indooroopilly	20-24	1	1	1	M	4
Sherwood - Indooroopilly	25-34				F	192
Sherwood - Indooroopilly	25-34				M	184
Sherwood - Indooroopilly	25-34	0			F	2941
Sherwood - Indooroopilly	25-34	0			M	3371
Sherwood - Indooroopilly	25-34	1	0	1	F	94
Sherwood - Indooroopilly	25-34	1	0	1	M	59
Sherwood - Indooroopilly	25-34	1	1	0	F	713
Sherwood - Indooroopilly	25-34	1	1	0	M	416
Sherwood - Indooroopilly	25-34	1	1	1	F	16
Sherwood - Indooroopilly	25-34	1	1	1	M	7
Sherwood - Indooroopilly	35-44				F	129
Sherwood - Indooroopilly	35-44				M	134
Sherwood - Indooroopilly	35-44	0			F	1151
Sherwood - Indooroopilly	35-44	0			M	1415
Sherwood - Indooroopilly	35-44	1	0	1	F	73
Sherwood - Indooroopilly	35-44	1	0	1	M	36
Sherwood - Indooroopilly	35-44	1	1	0	F	2498
Sherwood - Indooroopilly	35-44	1	1	0	M	1992
Sherwood - Indooroopilly	35-44	1	1	1	F	44
Sherwood - Indooroopilly	35-44	1	1	1	M	28
Sherwood - Indooroopilly	45-54				F	86
Sherwood - Indooroopilly	45-54				M	102
Sherwood - Indooroopilly	45-54	0			F	1751
Sherwood - Indooroopilly	45-54	0			M	1512
Sherwood - Indooroopilly	45-54	1	0	1	F	80
Sherwood - Indooroopilly	45-54	1	0	1	M	33
Sherwood - Indooroopilly	45-54	1	1	0	F	1468
Sherwood - Indooroopilly	45-54	1	1	0	M	1455
Sherwood - Indooroopilly	45-54	1	1	1	F	23
Sherwood - Indooroopilly	45-54	1	1	1	M	20
Sherwood - Indooroopilly	55-64				F	61
Sherwood - Indooroopilly	55-64				M	83
Sherwood - Indooroopilly	55-64	0			F	1966
Sherwood - Indooroopilly	55-64	0			M	1887
Sherwood - Indooroopilly	55-64	1	0	1	F	298
Sherwood - Indooroopilly	55-64	1	0	1	M	83
Sherwood - Indooroopilly	55-64	1	1	0	F	99
Sherwood - Indooroopilly	55-64	1	1	0	M	227
Sherwood - Indooroopilly	55-64	1	1	1	M	3
Sherwood - Indooroopilly	65-74				F	91
Sherwood - Indooroopilly	65-74				M	78
Sherwood - Indooroopilly	65-74	0			F	1553
Sherwood - Indooroopilly	65-74	0			M	1416
Sherwood - Indooroopilly	65-74	1	0	1	F	533
Sherwood - Indooroopilly	65-74	1	0	1	M	291
Sherwood - Indooroopilly	65-74	1	1	0	F	30
Sherwood - Indooroopilly	65-74	1	1	0	M	37
Sherwood - Indooroopilly	75-84				F	84
Sherwood - Indooroopilly	75-84				M	67
Sherwood - Indooroopilly	75-84	0			F	1059
Sherwood - Indooroopilly	75-84	0			M	916
Sherwood - Indooroopilly	75-84	1	0	1	F	119
Sherwood - Indooroopilly	75-84	1	0	1	M	100
Sherwood - Indooroopilly	75-84	1	1	0	F	11
Sherwood - Indooroopilly	75-84	1	1	0	M	4
Sherwood - Indooroopilly	85+				F	86
Sherwood - Indooroopilly	85+				M	30
Sherwood - Indooroopilly	85+	0			F	487
Sherwood - Indooroopilly	85+	0			M	298
Sherwood - Indooroopilly	85+	1	0	1	F	3
Sherwood - Indooroopilly	85+	1	0	1	M	3
Sherwood - Indooroopilly	85+	1	1	0	M	4
The Gap - Enoggera	15-19				F	46
The Gap - Enoggera	15-19				M	65
The Gap - Enoggera	15-19	0			F	1622
The Gap - Enoggera	15-19	0			M	1835
The Gap - Enoggera	15-19	1	0	1	F	99
The Gap - Enoggera	15-19	1	0	1	M	65
The Gap - Enoggera	15-19	1	1	0	F	11
The Gap - Enoggera	15-19	1	1	0	M	6
The Gap - Enoggera	20-24				F	50
The Gap - Enoggera	20-24				M	148
The Gap - Enoggera	20-24	0			F	1302
The Gap - Enoggera	20-24	0			M	1597
The Gap - Enoggera	20-24	1	0	1	F	55
The Gap - Enoggera	20-24	1	0	1	M	35
The Gap - Enoggera	20-24	1	1	0	F	46
The Gap - Enoggera	20-24	1	1	0	M	29
The Gap - Enoggera	25-34				F	106
The Gap - Enoggera	25-34				M	179
The Gap - Enoggera	25-34	0			F	2047
The Gap - Enoggera	25-34	0			M	2274
The Gap - Enoggera	25-34	1	0	1	F	106
The Gap - Enoggera	25-34	1	0	1	M	64
The Gap - Enoggera	25-34	1	1	0	F	1073
The Gap - Enoggera	25-34	1	1	0	M	726
The Gap - Enoggera	25-34	1	1	1	F	41
The Gap - Enoggera	25-34	1	1	1	M	9
The Gap - Enoggera	35-44				F	110
The Gap - Enoggera	35-44				M	128
The Gap - Enoggera	35-44	0			F	1007
The Gap - Enoggera	35-44	0			M	1291
The Gap - Enoggera	35-44	1	0	1	F	102
The Gap - Enoggera	35-44	1	0	1	M	35
The Gap - Enoggera	35-44	1	1	0	F	2971
The Gap - Enoggera	35-44	1	1	0	M	2363
The Gap - Enoggera	35-44	1	1	1	F	101
The Gap - Enoggera	35-44	1	1	1	M	48
The Gap - Enoggera	45-54				F	74
The Gap - Enoggera	45-54				M	116
The Gap - Enoggera	45-54	0			F	2123
The Gap - Enoggera	45-54	0			M	1917
The Gap - Enoggera	45-54	1	0	1	F	118
The Gap - Enoggera	45-54	1	0	1	M	52
The Gap - Enoggera	45-54	1	1	0	F	1678
The Gap - Enoggera	45-54	1	1	0	M	1734
The Gap - Enoggera	45-54	1	1	1	F	55
The Gap - Enoggera	45-54	1	1	1	M	31
The Gap - Enoggera	55-64				F	85
The Gap - Enoggera	55-64				M	94
The Gap - Enoggera	55-64	0			F	2205
The Gap - Enoggera	55-64	0			M	2049
The Gap - Enoggera	55-64	1	0	1	F	423
The Gap - Enoggera	55-64	1	0	1	M	162
The Gap - Enoggera	55-64	1	1	0	F	86
The Gap - Enoggera	55-64	1	1	0	M	192
The Gap - Enoggera	55-64	1	1	1	F	3
The Gap - Enoggera	55-64	1	1	1	M	4
The Gap - Enoggera	65-74				F	57
The Gap - Enoggera	65-74				M	52
The Gap - Enoggera	65-74	0			F	1672
The Gap - Enoggera	65-74	0			M	1530
The Gap - Enoggera	65-74	1	0	1	F	564
The Gap - Enoggera	65-74	1	0	1	M	350
The Gap - Enoggera	65-74	1	1	0	F	15
The Gap - Enoggera	65-74	1	1	0	M	31
The Gap - Enoggera	75-84				F	51
The Gap - Enoggera	75-84				M	35
The Gap - Enoggera	75-84	0			F	1262
The Gap - Enoggera	75-84	0			M	1021
The Gap - Enoggera	75-84	1	0	1	F	133
The Gap - Enoggera	75-84	1	0	1	M	108
The Gap - Enoggera	75-84	1	1	0	F	7
The Gap - Enoggera	75-84	1	1	0	M	5
The Gap - Enoggera	85+				F	50
The Gap - Enoggera	85+				M	26
The Gap - Enoggera	85+	0			F	717
The Gap - Enoggera	85+	0			M	365
The Gap - Enoggera	85+	1	0	1	F	8
The Gap - Enoggera	85+	1	0	1	M	6
Brisbane Inner	15-19				F	193
Brisbane Inner	15-19				M	144
Brisbane Inner	15-19	0			F	1864
Brisbane Inner	15-19	0			M	1821
Brisbane Inner	15-19	1	0	1	F	101
Brisbane Inner	15-19	1	0	1	M	73
Brisbane Inner	15-19	1	1	0	M	6
Brisbane Inner	20-24				F	447
Brisbane Inner	20-24				M	418
Brisbane Inner	20-24	0			F	5227
Brisbane Inner	20-24	0			M	4617
Brisbane Inner	20-24	1	0	1	F	138
Brisbane Inner	20-24	1	0	1	M	59
Brisbane Inner	20-24	1	1	0	F	50
Brisbane Inner	20-24	1	1	0	M	17
Brisbane Inner	20-24	1	1	1	F	4
Brisbane Inner	25-34				F	985
Brisbane Inner	25-34				M	1101
Brisbane Inner	25-34	0			F	10030
Brisbane Inner	25-34	0			M	10693
Brisbane Inner	25-34	1	0	1	F	307
Brisbane Inner	25-34	1	0	1	M	158
Brisbane Inner	25-34	1	1	0	F	932
Brisbane Inner	25-34	1	1	0	M	583
Brisbane Inner	25-34	1	1	1	F	17
Brisbane Inner	25-34	1	1	1	M	9
Brisbane Inner	35-44				F	497
Brisbane Inner	35-44				M	670
Brisbane Inner	35-44	0			F	3677
Brisbane Inner	35-44	0			M	4826
Brisbane Inner	35-44	1	0	1	F	173
Brisbane Inner	35-44	1	0	1	M	107
Brisbane Inner	35-44	1	1	0	F	2083
Brisbane Inner	35-44	1	1	0	M	1731
Brisbane Inner	35-44	1	1	1	F	62
Brisbane Inner	35-44	1	1	1	M	32
Brisbane Inner	45-54				F	296
Brisbane Inner	45-54				M	435
Brisbane Inner	45-54	0			F	3125
Brisbane Inner	45-54	0			M	3410
Brisbane Inner	45-54	1	0	1	F	135
Brisbane Inner	45-54	1	0	1	M	65
Brisbane Inner	45-54	1	1	0	F	1194
Brisbane Inner	45-54	1	1	0	M	1220
Brisbane Inner	45-54	1	1	1	F	28
Brisbane Inner	45-54	1	1	1	M	21
Brisbane Inner	55-64				F	237
Brisbane Inner	55-64				M	344
Brisbane Inner	55-64	0			F	2968
Brisbane Inner	55-64	0			M	3256
Brisbane Inner	55-64	1	0	1	F	399
Brisbane Inner	55-64	1	0	1	M	152
Brisbane Inner	55-64	1	1	0	F	137
Brisbane Inner	55-64	1	1	0	M	279
Brisbane Inner	55-64	1	1	1	F	3
Brisbane Inner	55-64	1	1	1	M	4
Brisbane Inner	65-74				F	189
Brisbane Inner	65-74				M	241
Brisbane Inner	65-74	0			F	1892
Brisbane Inner	65-74	0			M	2069
Brisbane Inner	65-74	1	0	1	F	538
Brisbane Inner	65-74	1	0	1	M	321
Brisbane Inner	65-74	1	1	0	F	26
Brisbane Inner	65-74	1	1	0	M	45
Brisbane Inner	65-74	1	1	1	F	3
Brisbane Inner	75-84				F	134
Brisbane Inner	75-84				M	127
Brisbane Inner	75-84	0			F	1010
Brisbane Inner	75-84	0			M	1053
Brisbane Inner	75-84	1	0	1	F	99
Brisbane Inner	75-84	1	0	1	M	68
Brisbane Inner	75-84	1	1	0	F	3
Brisbane Inner	75-84	1	1	0	M	3
Brisbane Inner	85+				F	95
Brisbane Inner	85+				M	68
Brisbane Inner	85+	0			F	456
Brisbane Inner	85+	0			M	305
Brisbane Inner	85+	1	0	1	F	8
Brisbane Inner	85+	1	0	1	M	8
Brisbane Inner - East	15-19				F	48
Brisbane Inner - East	15-19				M	41
Brisbane Inner - East	15-19	0			F	1081
Brisbane Inner - East	15-19	0			M	1147
Brisbane Inner - East	15-19	1	0	1	F	68
Brisbane Inner - East	15-19	1	0	1	M	46
Brisbane Inner - East	20-24				F	83
Brisbane Inner - East	20-24				M	67
Brisbane Inner - East	20-24	0			F	1595
Brisbane Inner - East	20-24	0			M	1480
Brisbane Inner - East	20-24	1	0	1	F	69
Brisbane Inner - East	20-24	1	0	1	M	34
Brisbane Inner - East	20-24	1	1	0	F	25
Brisbane Inner - East	20-24	1	1	0	M	14
Brisbane Inner - East	25-34				F	222
Brisbane Inner - East	25-34				M	235
Brisbane Inner - East	25-34	0			F	2993
Brisbane Inner - East	25-34	0			M	3014
Brisbane Inner - East	25-34	1	0	1	F	154
Brisbane Inner - East	25-34	1	0	1	M	59
Brisbane Inner - East	25-34	1	1	0	F	704
Brisbane Inner - East	25-34	1	1	0	M	447
Brisbane Inner - East	25-34	1	1	1	F	15
Brisbane Inner - East	25-34	1	1	1	M	5
Brisbane Inner - East	35-44				F	150
Brisbane Inner - East	35-44				M	179
Brisbane Inner - East	35-44	0			F	1361
Brisbane Inner - East	35-44	0			M	1635
Brisbane Inner - East	35-44	1	0	1	F	96
Brisbane Inner - East	35-44	1	0	1	M	55
Brisbane Inner - East	35-44	1	1	0	F	2173
Brisbane Inner - East	35-44	1	1	0	M	1774
Brisbane Inner - East	35-44	1	1	1	F	74
Brisbane Inner - East	35-44	1	1	1	M	19
Brisbane Inner - East	45-54				F	124
Brisbane Inner - East	45-54				M	141
Brisbane Inner - East	45-54	0			F	1774
Brisbane Inner - East	45-54	0			M	1608
Brisbane Inner - East	45-54	1	0	1	F	81
Brisbane Inner - East	45-54	1	0	1	M	47
Brisbane Inner - East	45-54	1	1	0	F	1301
Brisbane Inner - East	45-54	1	1	0	M	1317
Brisbane Inner - East	45-54	1	1	1	F	33
Brisbane Inner - East	45-54	1	1	1	M	35
Brisbane Inner - East	55-64				F	89
Brisbane Inner - East	55-64				M	111
Brisbane Inner - East	55-64	0			F	1871
Brisbane Inner - East	55-64	0			M	1808
Brisbane Inner - East	55-64	1	0	1	F	284
Brisbane Inner - East	55-64	1	0	1	M	100
Brisbane Inner - East	55-64	1	1	0	F	89
Brisbane Inner - East	55-64	1	1	0	M	230
Brisbane Inner - East	55-64	1	1	1	M	4
Brisbane Inner - East	65-74				F	59
Brisbane Inner - East	65-74				M	73
Brisbane Inner - East	65-74	0			F	980
Brisbane Inner - East	65-74	0			M	1044
Brisbane Inner - East	65-74	1	0	1	F	323
Brisbane Inner - East	65-74	1	0	1	M	179
Brisbane Inner - East	65-74	1	1	0	F	13
Brisbane Inner - East	65-74	1	1	0	M	18
Brisbane Inner - East	75-84				F	37
Brisbane Inner - East	75-84				M	47
Brisbane Inner - East	75-84	0			F	551
Brisbane Inner - East	75-84	0			M	451
Brisbane Inner - East	75-84	1	0	1	F	52
Brisbane Inner - East	75-84	1	0	1	M	44
Brisbane Inner - East	85+				F	30
Brisbane Inner - East	85+				M	13
Brisbane Inner - East	85+	0			F	287
Brisbane Inner - East	85+	0			M	182
Brisbane Inner - North	15-19				F	93
Brisbane Inner - North	15-19				M	100
Brisbane Inner - North	15-19	0			F	2508
Brisbane Inner - North	15-19	0			M	2340
Brisbane Inner - North	15-19	1	0	1	F	117
Brisbane Inner - North	15-19	1	0	1	M	45
Brisbane Inner - North	15-19	1	1	0	F	8
Brisbane Inner - North	20-24				F	339
Brisbane Inner - North	20-24				M	259
Brisbane Inner - North	20-24	0			F	4771
Brisbane Inner - North	20-24	0			M	4127
Brisbane Inner - North	20-24	1	0	1	F	164
Brisbane Inner - North	20-24	1	0	1	M	54
Brisbane Inner - North	20-24	1	1	0	F	68
Brisbane Inner - North	20-24	1	1	0	M	19
Brisbane Inner - North	20-24	1	1	1	F	7
Brisbane Inner - North	25-34				F	641
Brisbane Inner - North	25-34				M	769
Brisbane Inner - North	25-34	0			F	8917
Brisbane Inner - North	25-34	0			M	9327
Brisbane Inner - North	25-34	1	0	1	F	291
Brisbane Inner - North	25-34	1	0	1	M	162
Brisbane Inner - North	25-34	1	1	0	F	1308
Brisbane Inner - North	25-34	1	1	0	M	860
