SA3_NAME21	Age	UsualResidence	persons
Melbourne City	35-44	Visitor from ACT	8
Melbourne City	35-44	Visitor from NSW	96
Melbourne City	35-44	Visitor from NT	6
Melbourne City	35-44	Visitor from QLD	57
Melbourne City	35-44	Visitor from SA	19
Melbourne City	35-44	Visitor from TAS	27
Melbourne City	35-44	Visitor from VIC	1178
Melbourne City	35-44	Visitor from WA	14
Melbourne City	35-44	Visitor same SA2	43
Melbourne City	45-54	Home	11245
Melbourne City	45-54	Visitor from ACT	3
Melbourne City	45-54	Visitor from NSW	115
Melbourne City	45-54	Visitor from QLD	55
Melbourne City	45-54	Visitor from SA	11
Melbourne City	45-54	Visitor from TAS	18
Melbourne City	45-54	Visitor from VIC	834
Melbourne City	45-54	Visitor from WA	35
Melbourne City	45-54	Visitor same SA2	31
Melbourne City	55-64	Home	8686
Melbourne City	55-64	Visitor from ACT	4
Melbourne City	55-64	Visitor from NSW	100
Melbourne City	55-64	Visitor from NT	3
Melbourne City	55-64	Visitor from QLD	60
Melbourne City	55-64	Visitor from SA	19
Melbourne City	55-64	Visitor from TAS	22
Melbourne City	55-64	Visitor from VIC	723
Melbourne City	55-64	Visitor from WA	31
Melbourne City	55-64	Visitor same SA2	12
Melbourne City	65-74	Home	6082
Melbourne City	65-74	Visitor from NSW	49
Melbourne City	65-74	Visitor from QLD	25
Melbourne City	65-74	Visitor from SA	7
Melbourne City	65-74	Visitor from TAS	17
Melbourne City	65-74	Visitor from VIC	538
Melbourne City	65-74	Visitor from WA	17
Melbourne City	65-74	Visitor same SA2	13
Melbourne City	75-84	Home	2944
Melbourne City	75-84	Visitor from NSW	18
Melbourne City	75-84	Visitor from VIC	294
Melbourne City	75-84	Visitor from WA	3
Melbourne City	75-84	Visitor same SA2	17
Melbourne City	85+	Home	1135
Melbourne City	85+	Visitor from TAS	4
Melbourne City	85+	Visitor from VIC	160
Melbourne City	85+	Visitor same SA2	4
Port Phillip	0-14	Home	11255
Port Phillip	0-14	Visitor from ACT	3
Port Phillip	0-14	Visitor from NSW	9
Port Phillip	0-14	Visitor from NT	5
Port Phillip	0-14	Visitor from VIC	180
Port Phillip	0-14	Visitor same SA2	8
Port Phillip	15-24	Home	8410
Port Phillip	15-24	Visitor from ACT	4
Port Phillip	15-24	Visitor from NSW	34
Port Phillip	15-24	Visitor from QLD	123
Port Phillip	15-24	Visitor from SA	14
Port Phillip	15-24	Visitor from TAS	5
Port Phillip	15-24	Visitor from VIC	374
Port Phillip	15-24	Visitor from WA	34
Port Phillip	15-24	Visitor same SA2	11
Port Phillip	25-34	Home	22229
Port Phillip	25-34	Visitor from ACT	8
Port Phillip	25-34	Visitor from NSW	39
Port Phillip	25-34	Visitor from NT	4
Port Phillip	25-34	Visitor from QLD	68
Port Phillip	25-34	Visitor from SA	14
Port Phillip	25-34	Visitor from TAS	10
Port Phillip	25-34	Visitor from VIC	583
Port Phillip	25-34	Visitor from WA	16
Port Phillip	25-34	Visitor same SA2	5
Port Phillip	35-44	Home	17607
Port Phillip	35-44	Visitor from NSW	21
Port Phillip	35-44	Visitor from NT	3
Port Phillip	35-44	Visitor from QLD	16
Port Phillip	35-44	Visitor from SA	21
Port Phillip	35-44	Visitor from VIC	417
Port Phillip	35-44	Visitor from WA	9
Port Phillip	35-44	Visitor same SA2	11
Port Phillip	45-54	Home	14046
Port Phillip	45-54	Visitor from NSW	21
Port Phillip	45-54	Visitor from QLD	17
Port Phillip	45-54	Visitor from SA	7
Port Phillip	45-54	Visitor from TAS	10
Port Phillip	45-54	Visitor from VIC	306
Port Phillip	45-54	Visitor from WA	10
Port Phillip	45-54	Visitor same SA2	16
Port Phillip	55-64	Home	10944
Port Phillip	55-64	Visitor from NSW	26
Port Phillip	55-64	Visitor from QLD	22
Port Phillip	55-64	Visitor from SA	13
Port Phillip	55-64	Visitor from TAS	3
Port Phillip	55-64	Visitor from VIC	317
Port Phillip	55-64	Visitor from WA	9
Port Phillip	55-64	Visitor same SA2	13
Port Phillip	65-74	Home	7483
Port Phillip	65-74	Visitor from ACT	3
Port Phillip	65-74	Visitor from NSW	15
Port Phillip	65-74	Visitor from QLD	19
Port Phillip	65-74	Visitor from SA	10
Port Phillip	65-74	Visitor from TAS	7
Port Phillip	65-74	Visitor from VIC	207
Port Phillip	65-74	Visitor from WA	4
Port Phillip	65-74	Visitor same SA2	14
Port Phillip	75-84	Home	4003
Port Phillip	75-84	Visitor from NSW	4
Port Phillip	75-84	Visitor from QLD	6
Port Phillip	75-84	Visitor from SA	8
Port Phillip	75-84	Visitor from VIC	73
Port Phillip	75-84	Visitor same SA2	15
Port Phillip	85+	Home	1389
Port Phillip	85+	Visitor from VIC	37
Port Phillip	85+	Visitor same SA2	9
Stonnington - West	0-14	Home	5325
Stonnington - West	0-14	Visitor from VIC	117
Stonnington - West	0-14	Visitor same SA2	3
Stonnington - West	15-24	Home	6550
Stonnington - West	15-24	Visitor from ACT	3
Stonnington - West	15-24	Visitor from NSW	69
Stonnington - West	15-24	Visitor from QLD	6
Stonnington - West	15-24	Visitor from VIC	221
Stonnington - West	15-24	Visitor from WA	3
Stonnington - West	15-24	Visitor same SA2	6
Stonnington - West	25-34	Home	16785
Stonnington - West	25-34	Visitor from ACT	4
Stonnington - West	25-34	Visitor from NSW	89
Stonnington - West	25-34	Visitor from QLD	14
Stonnington - West	25-34	Visitor from SA	12
Stonnington - West	25-34	Visitor from TAS	12
Stonnington - West	25-34	Visitor from VIC	410
Stonnington - West	25-34	Visitor same SA2	6
Stonnington - West	35-44	Home	9271
Stonnington - West	35-44	Visitor from NSW	18
Stonnington - West	35-44	Visitor from QLD	9
Stonnington - West	35-44	Visitor from VIC	189
Stonnington - West	35-44	Visitor from WA	5
Stonnington - West	35-44	Visitor same SA2	13
Stonnington - West	45-54	Home	6441
Stonnington - West	45-54	Visitor from NSW	19
Stonnington - West	45-54	Visitor from QLD	4
Stonnington - West	45-54	Visitor from VIC	162
Stonnington - West	45-54	Visitor same SA2	7
Stonnington - West	55-64	Home	5503
Stonnington - West	55-64	Visitor from NSW	28
Stonnington - West	55-64	Visitor from QLD	8
Stonnington - West	55-64	Visitor from SA	4
Stonnington - West	55-64	Visitor from VIC	174
Stonnington - West	55-64	Visitor from WA	6
Stonnington - West	55-64	Visitor same SA2	9
Stonnington - West	65-74	Home	4744
Stonnington - West	65-74	Visitor from NSW	7
Stonnington - West	65-74	Visitor from QLD	15
Stonnington - West	65-74	Visitor from TAS	4
Stonnington - West	65-74	Visitor from VIC	147
Stonnington - West	65-74	Visitor from WA	6
Stonnington - West	65-74	Visitor same SA2	13
Stonnington - West	75-84	Home	3292
Stonnington - West	75-84	Visitor from NSW	6
Stonnington - West	75-84	Visitor from VIC	69
Stonnington - West	75-84	Visitor from WA	3
Stonnington - West	75-84	Visitor same SA2	10
Stonnington - West	85+	Home	1353
Stonnington - West	85+	Visitor from VIC	28
Stonnington - West	85+	Visitor same SA2	10
Yarra	0-14	Home	9378
Yarra	0-14	Visitor from NSW	9
Yarra	0-14	Visitor from QLD	3
Yarra	0-14	Visitor from VIC	159
Yarra	0-14	Visitor same SA2	12
Yarra	15-24	Home	8757
Yarra	15-24	Visitor from NSW	17
Yarra	15-24	Visitor from NT	3
Yarra	15-24	Visitor from QLD	4
Yarra	15-24	Visitor from TAS	3
Yarra	15-24	Visitor from VIC	357
Yarra	15-24	Visitor from WA	5
Yarra	15-24	Visitor same SA2	13
Yarra	25-34	Home	25713
Yarra	25-34	Visitor from NSW	29
Yarra	25-34	Visitor from NT	3
Yarra	25-34	Visitor from QLD	10
Yarra	25-34	Visitor from SA	11
Yarra	25-34	Visitor from TAS	12
Yarra	25-34	Visitor from VIC	722
Yarra	25-34	Visitor from WA	9
Yarra	25-34	Visitor same SA2	24
Yarra	35-44	Home	14675
Yarra	35-44	Visitor from NSW	27
Yarra	35-44	Visitor from QLD	5
Yarra	35-44	Visitor from SA	4
Yarra	35-44	Visitor from TAS	5
Yarra	35-44	Visitor from VIC	403
Yarra	35-44	Visitor from WA	6
Yarra	35-44	Visitor same SA2	20
Yarra	45-54	Home	9967
Yarra	45-54	Visitor from NSW	18
Yarra	45-54	Visitor from QLD	10
Yarra	45-54	Visitor from SA	4
Yarra	45-54	Visitor from TAS	4
Yarra	45-54	Visitor from VIC	301
Yarra	45-54	Visitor from WA	3
Yarra	45-54	Visitor same SA2	9
Yarra	55-64	Home	8064
Yarra	55-64	Visitor from NSW	22
Yarra	55-64	Visitor from NT	5
Yarra	55-64	Visitor from QLD	15
Yarra	55-64	Visitor from SA	6
Yarra	55-64	Visitor from VIC	329
Yarra	55-64	Visitor from WA	11
Yarra	55-64	Visitor same SA2	14
Yarra	65-74	Home	5860
Yarra	65-74	Visitor from NSW	11
Yarra	65-74	Visitor from QLD	8
Yarra	65-74	Visitor from SA	7
Yarra	65-74	Visitor from TAS	9
Yarra	65-74	Visitor from VIC	292
Yarra	65-74	Visitor from WA	9
Yarra	65-74	Visitor same SA2	11
Yarra	75-84	Home	3079
Yarra	75-84	Visitor from NSW	3
Yarra	75-84	Visitor from QLD	4
Yarra	75-84	Visitor from TAS	5
Yarra	75-84	Visitor from VIC	177
Yarra	75-84	Visitor same SA2	12
Yarra	85+	Home	1224
Yarra	85+	Visitor from NSW	3
Yarra	85+	Visitor from VIC	87
Yarra	85+	Visitor same SA2	3
Boroondara	0-14	Home	26326
Boroondara	0-14	Visitor from NSW	12
Boroondara	0-14	Visitor from QLD	4
Boroondara	0-14	Visitor from VIC	268
Boroondara	0-14	Visitor same SA2	8
Boroondara	15-24	Home	23299
Boroondara	15-24	Visitor from ACT	4
Boroondara	15-24	Visitor from NSW	39
Boroondara	15-24	Visitor from NT	6
Boroondara	15-24	Visitor from QLD	11
Boroondara	15-24	Visitor from SA	4
Boroondara	15-24	Visitor from TAS	10
Boroondara	15-24	Visitor from VIC	514
Boroondara	15-24	Visitor from WA	4
Boroondara	15-24	Visitor same SA2	6
Boroondara	25-34	Home	20254
Boroondara	25-34	Visitor from ACT	3
Boroondara	25-34	Visitor from NSW	15
Boroondara	25-34	Visitor from QLD	7
Boroondara	25-34	Visitor from SA	3
Boroondara	25-34	Visitor from TAS	8
Boroondara	25-34	Visitor from VIC	536
Boroondara	25-34	Visitor from WA	3
Boroondara	25-34	Visitor same SA2	3
Boroondara	35-44	Home	19860
Boroondara	35-44	Visitor from NSW	10
Boroondara	35-44	Visitor from QLD	10
Boroondara	35-44	Visitor from TAS	5
Boroondara	35-44	Visitor from VIC	352
Boroondara	35-44	Visitor from WA	4
Boroondara	35-44	Visitor same SA2	12
Boroondara	45-54	Home	23180
Boroondara	45-54	Visitor from NSW	13
Boroondara	45-54	Visitor from QLD	12
Boroondara	45-54	Visitor from TAS	5
Boroondara	45-54	Visitor from VIC	314
Boroondara	45-54	Visitor same SA2	8
Boroondara	55-64	Home	19914
Boroondara	55-64	Visitor from NSW	16
Boroondara	55-64	Visitor from QLD	8
Boroondara	55-64	Visitor from VIC	347
Boroondara	55-64	Visitor same SA2	9
Boroondara	65-74	Home	15138
Boroondara	65-74	Visitor from NSW	14
Boroondara	65-74	Visitor from QLD	16
Boroondara	65-74	Visitor from SA	4
Boroondara	65-74	Visitor from TAS	5
Boroondara	65-74	Visitor from VIC	306
Boroondara	65-74	Visitor from WA	5
Boroondara	65-74	Visitor same SA2	15
Boroondara	75-84	Home	9380
Boroondara	75-84	Visitor from NSW	6
Boroondara	75-84	Visitor from QLD	4
Boroondara	75-84	Visitor from SA	4
Boroondara	75-84	Visitor from TAS	3
Boroondara	75-84	Visitor from VIC	221
Boroondara	75-84	Visitor same SA2	12
Boroondara	85+	Home	4778
Boroondara	85+	Visitor from NSW	5
Boroondara	85+	Visitor from QLD	3
Boroondara	85+	Visitor from SA	5
Boroondara	85+	Visitor from VIC	124
Boroondara	85+	Visitor same SA2	14
Manningham - West	0-14	Home	15546
Manningham - West	0-14	Visitor from NSW	4
Manningham - West	0-14	Visitor from VIC	168
Manningham - West	0-14	Visitor same SA2	11
Manningham - West	15-24	Home	10727
Manningham - West	15-24	Visitor from NSW	10
Manningham - West	15-24	Visitor from SA	4
Manningham - West	15-24	Visitor from VIC	154
Manningham - West	15-24	Visitor same SA2	4
Manningham - West	25-34	Home	11151
Manningham - West	25-34	Visitor from NSW	9
Manningham - West	25-34	Visitor from QLD	6
Manningham - West	25-34	Visitor from SA	4
Manningham - West	25-34	Visitor from TAS	4
Manningham - West	25-34	Visitor from VIC	221
Manningham - West	25-34	Visitor from WA	4
Manningham - West	25-34	Visitor same SA2	8
Manningham - West	35-44	Home	13004
Manningham - West	35-44	Visitor from NSW	7
Manningham - West	35-44	Visitor from QLD	5
Manningham - West	35-44	Visitor from SA	3
Manningham - West	35-44	Visitor from VIC	185
Manningham - West	35-44	Visitor same SA2	4
Manningham - West	45-54	Home	12305
Manningham - West	45-54	Visitor from NSW	3
Manningham - West	45-54	Visitor from VIC	146
Manningham - West	45-54	Visitor same SA2	10
Manningham - West	55-64	Home	11847
Manningham - West	55-64	Visitor from NSW	13
Manningham - West	55-64	Visitor from QLD	6
Manningham - West	55-64	Visitor from VIC	138
Manningham - West	55-64	Visitor same SA2	3
Manningham - West	65-74	Home	9897
Manningham - West	65-74	Visitor from QLD	7
Manningham - West	65-74	Visitor from VIC	113
Manningham - West	75-84	Home	8135
Manningham - West	75-84	Visitor from NSW	5
Manningham - West	75-84	Visitor from QLD	4
Manningham - West	75-84	Visitor from VIC	90
Manningham - West	75-84	Visitor same SA2	18
Manningham - West	85+	Home	3668
Manningham - West	85+	Visitor from VIC	71
Manningham - West	85+	Visitor same SA2	21
Whitehorse - West	0-14	Home	15938
Whitehorse - West	0-14	Visitor from NSW	4
Whitehorse - West	0-14	Visitor from VIC	217
Whitehorse - West	0-14	Visitor same SA2	4
Whitehorse - West	15-24	Home	15106
Whitehorse - West	15-24	Visitor from ACT	8
Whitehorse - West	15-24	Visitor from NSW	23
Whitehorse - West	15-24	Visitor from NT	5
Whitehorse - West	15-24	Visitor from QLD	6
Whitehorse - West	15-24	Visitor from SA	3
Whitehorse - West	15-24	Visitor from TAS	8
Whitehorse - West	15-24	Visitor from VIC	385
Whitehorse - West	15-24	Visitor from WA	9
Whitehorse - West	15-24	Visitor same SA2	9
Whitehorse - West	25-34	Home	15856
Whitehorse - West	25-34	Visitor from NSW	12
Whitehorse - West	25-34	Visitor from NT	4
Whitehorse - West	25-34	Visitor from QLD	4
Whitehorse - West	25-34	Visitor from TAS	8
Whitehorse - West	25-34	Visitor from VIC	377
Whitehorse - West	25-34	Visitor same SA2	12
Whitehorse - West	35-44	Home	13921
Whitehorse - West	35-44	Visitor from ACT	4
Whitehorse - West	35-44	Visitor from NSW	7
Whitehorse - West	35-44	Visitor from VIC	256
Whitehorse - West	35-44	Visitor same SA2	7
Whitehorse - West	45-54	Home	13894
Whitehorse - West	45-54	Visitor from NSW	9
Whitehorse - West	45-54	Visitor from QLD	4
Whitehorse - West	45-54	Visitor from SA	3
Whitehorse - West	45-54	Visitor from VIC	230
Whitehorse - West	45-54	Visitor same SA2	12
Whitehorse - West	55-64	Home	11477
Whitehorse - West	55-64	Visitor from NSW	8
Whitehorse - West	55-64	Visitor from QLD	7
Whitehorse - West	55-64	Visitor from SA	5
Whitehorse - West	55-64	Visitor from VIC	213
Whitehorse - West	55-64	Visitor same SA2	13
Whitehorse - West	65-74	Home	8791
Whitehorse - West	65-74	Visitor from NSW	10
Whitehorse - West	65-74	Visitor from QLD	12
Whitehorse - West	65-74	Visitor from SA	4
Whitehorse - West	65-74	Visitor from TAS	3
Whitehorse - West	65-74	Visitor from VIC	215
Whitehorse - West	65-74	Visitor same SA2	17
Whitehorse - West	75-84	Home	6103
Whitehorse - West	75-84	Visitor from QLD	4
Whitehorse - West	75-84	Visitor from VIC	185
Whitehorse - West	75-84	Visitor same SA2	4
Whitehorse - West	85+	Home	3358
Whitehorse - West	85+	Visitor from SA	4
Whitehorse - West	85+	Visitor from VIC	110
Whitehorse - West	85+	Visitor same SA2	9
Bayside	0-14	Home	17265
Bayside	0-14	Visitor from VIC	261
Bayside	0-14	Visitor same SA2	9
Bayside	15-24	Home	11712
Bayside	15-24	Visitor from ACT	4
Bayside	15-24	Visitor from NSW	18
Bayside	15-24	Visitor from SA	4
Bayside	15-24	Visitor from VIC	265
Bayside	15-24	Visitor same SA2	9
Bayside	25-34	Home	7567
Bayside	25-34	Visitor from ACT	3
Bayside	25-34	Visitor from NSW	17
Bayside	25-34	Visitor from VIC	258
Bayside	25-34	Visitor same SA2	5
Bayside	35-44	Home	11486
Bayside	35-44	Visitor from NSW	5
Bayside	35-44	Visitor from VIC	206
Bayside	35-44	Visitor from WA	5
Bayside	35-44	Visitor same SA2	7
Bayside	45-54	Home	15788
Bayside	45-54	Visitor from NSW	7
Bayside	45-54	Visitor from QLD	9
Bayside	45-54	Visitor from VIC	215
Bayside	45-54	Visitor same SA2	8
Bayside	55-64	Home	13440
Bayside	55-64	Visitor from ACT	3
Bayside	55-64	Visitor from NSW	17
Bayside	55-64	Visitor from QLD	9
Bayside	55-64	Visitor from SA	4
Bayside	55-64	Visitor from TAS	8
Bayside	55-64	Visitor from VIC	217
Bayside	55-64	Visitor same SA2	10
Bayside	65-74	Home	10443
Bayside	65-74	Visitor from NSW	10
Bayside	65-74	Visitor from QLD	9
Bayside	65-74	Visitor from TAS	5
Bayside	65-74	Visitor from VIC	165
Bayside	65-74	Visitor from WA	9
Bayside	65-74	Visitor same SA2	13
Bayside	75-84	Home	6582
Bayside	75-84	Visitor from NSW	3
Bayside	75-84	Visitor from QLD	9
Bayside	75-84	Visitor from TAS	3
Bayside	75-84	Visitor from VIC	138
Bayside	75-84	Visitor same SA2	8
Bayside	85+	Home	3294
Bayside	85+	Visitor from NSW	3
Bayside	85+	Visitor from VIC	66
Bayside	85+	Visitor same SA2	7
Glen Eira	0-14	Home	26807
Glen Eira	0-14	Visitor from NSW	4
Glen Eira	0-14	Visitor from TAS	3
Glen Eira	0-14	Visitor from VIC	259
Glen Eira	0-14	Visitor same SA2	6
Glen Eira	15-24	Home	18207
Glen Eira	15-24	Visitor from NSW	17
Glen Eira	15-24	Visitor from QLD	7
Glen Eira	15-24	Visitor from VIC	327
Glen Eira	15-24	Visitor from WA	4
Glen Eira	15-24	Visitor same SA2	7
Glen Eira	25-34	Home	23009
Glen Eira	25-34	Visitor from NSW	15
Glen Eira	25-34	Visitor from QLD	3
Glen Eira	25-34	Visitor from SA	9
Glen Eira	25-34	Visitor from TAS	9
Glen Eira	25-34	Visitor from VIC	418
Glen Eira	25-34	Visitor same SA2	13
Glen Eira	35-44	Home	22540
Glen Eira	35-44	Visitor from ACT	5
Glen Eira	35-44	Visitor from NSW	9
Glen Eira	35-44	Visitor from QLD	5
Glen Eira	35-44	Visitor from VIC	287
Glen Eira	35-44	Visitor same SA2	5
Glen Eira	45-54	Home	21078
Glen Eira	45-54	Visitor from NSW	8
Glen Eira	45-54	Visitor from QLD	6
Glen Eira	45-54	Visitor from SA	3
Glen Eira	45-54	Visitor from VIC	235
Glen Eira	45-54	Visitor same SA2	12
Glen Eira	55-64	Home	16401
Glen Eira	55-64	Visitor from NSW	15
Glen Eira	55-64	Visitor from QLD	6
Glen Eira	55-64	Visitor from SA	4
Glen Eira	55-64	Visitor from TAS	5
Glen Eira	55-64	Visitor from VIC	239
Glen Eira	55-64	Visitor from WA	12
Glen Eira	55-64	Visitor same SA2	16
Glen Eira	65-74	Home	13000
Glen Eira	65-74	Visitor from ACT	3
Glen Eira	65-74	Visitor from NSW	10
Glen Eira	65-74	Visitor from QLD	20
Glen Eira	65-74	Visitor from VIC	201
Glen Eira	65-74	Visitor from WA	9
Glen Eira	65-74	Visitor same SA2	19
Glen Eira	75-84	Home	7331
Glen Eira	75-84	Visitor from NSW	4
Glen Eira	75-84	Visitor from QLD	5
Glen Eira	75-84	Visitor from VIC	134
Glen Eira	75-84	Visitor from WA	3
Glen Eira	75-84	Visitor same SA2	14
Glen Eira	85+	Home	4027
Glen Eira	85+	Visitor from VIC	103
Glen Eira	85+	Visitor same SA2	16
Kingston	0-14	Home	21369
Kingston	0-14	Visitor from NSW	3
Kingston	0-14	Visitor from VIC	244
Kingston	0-14	Visitor same SA2	3
Kingston	15-24	Home	12478
Kingston	15-24	Visitor from NSW	4
Kingston	15-24	Visitor from SA	5
Kingston	15-24	Visitor from VIC	301
Kingston	15-24	Visitor from WA	4
Kingston	15-24	Visitor same SA2	3
Kingston	25-34	Home	14137
Kingston	25-34	Visitor from NSW	10
Kingston	25-34	Visitor from QLD	6
Kingston	25-34	Visitor from VIC	313
Kingston	25-34	Visitor from WA	3
Kingston	25-34	Visitor same SA2	9
Kingston	35-44	Home	17613
Kingston	35-44	Visitor from NSW	4
Kingston	35-44	Visitor from VIC	244
Kingston	35-44	Visitor same SA2	7
Kingston	45-54	Home	18063
Kingston	45-54	Visitor from NSW	3
Kingston	45-54	Visitor from NT	4
Kingston	45-54	Visitor from QLD	6
Kingston	45-54	Visitor from VIC	247
Kingston	45-54	Visitor same SA2	6
Kingston	55-64	Home	14605
Kingston	55-64	Visitor from NSW	3
Kingston	55-64	Visitor from QLD	16
Kingston	55-64	Visitor from SA	3
Kingston	55-64	Visitor from TAS	13
Kingston	55-64	Visitor from VIC	235
Kingston	55-64	Visitor same SA2	12
Kingston	65-74	Home	11031
Kingston	65-74	Visitor from NSW	9
Kingston	65-74	Visitor from QLD	11
Kingston	65-74	Visitor from SA	3
Kingston	65-74	Visitor from TAS	3
Kingston	65-74	Visitor from VIC	185
Kingston	65-74	Visitor from WA	6
Kingston	65-74	Visitor same SA2	19
Kingston	75-84	Home	6810
Kingston	75-84	Visitor from NSW	6
Kingston	75-84	Visitor from QLD	8
Kingston	75-84	Visitor from TAS	3
Kingston	75-84	Visitor from VIC	161
Kingston	75-84	Visitor same SA2	25
Kingston	85+	Home	3250
Kingston	85+	Visitor from VIC	133
Kingston	85+	Visitor same SA2	17
Stonnington - East	0-14	Home	6300
Stonnington - East	0-14	Visitor from VIC	65
Stonnington - East	0-14	Visitor same SA2	28
Stonnington - East	15-24	Home	5515
Stonnington - East	15-24	Visitor from NSW	12
Stonnington - East	15-24	Visitor from QLD	7
Stonnington - East	15-24	Visitor from VIC	142
Stonnington - East	25-34	Home	5979
Stonnington - East	25-34	Visitor from NSW	11
Stonnington - East	25-34	Visitor from NT	3
Stonnington - East	25-34	Visitor from QLD	3
Stonnington - East	25-34	Visitor from VIC	190
Stonnington - East	25-34	Visitor from WA	4
Stonnington - East	25-34	Visitor same SA2	6
Stonnington - East	35-44	Home	5244
Stonnington - East	35-44	Visitor from VIC	108
Stonnington - East	45-54	Home	5644
Stonnington - East	45-54	Visitor from ACT	5
Stonnington - East	45-54	Visitor from NSW	4
Stonnington - East	45-54	Visitor from QLD	4
Stonnington - East	45-54	Visitor from SA	6
Stonnington - East	45-54	Visitor from VIC	108
Stonnington - East	45-54	Visitor same SA2	3
Stonnington - East	55-64	Home	4588
Stonnington - East	55-64	Visitor from NSW	5
Stonnington - East	55-64	Visitor from QLD	5
Stonnington - East	55-64	Visitor from TAS	4
Stonnington - East	55-64	Visitor from VIC	91
Stonnington - East	55-64	Visitor same SA2	3
Stonnington - East	65-74	Home	3615
Stonnington - East	65-74	Visitor from NSW	3
Stonnington - East	65-74	Visitor from QLD	3
Stonnington - East	65-74	Visitor from VIC	129
Stonnington - East	65-74	Visitor same SA2	10
Stonnington - East	75-84	Home	2439
Stonnington - East	75-84	Visitor from NSW	6
Stonnington - East	75-84	Visitor from TAS	4
Stonnington - East	75-84	Visitor from VIC	118
Stonnington - East	75-84	Visitor same SA2	15
Stonnington - East	85+	Home	1220
Stonnington - East	85+	Visitor from VIC	85
Stonnington - East	85+	Visitor same SA2	46
Banyule	0-14	Home	22069
Banyule	0-14	Visitor from NSW	8
Banyule	0-14	Visitor from QLD	3
Banyule	0-14	Visitor from TAS	4
Banyule	0-14	Visitor from VIC	241
Banyule	0-14	Visitor same SA2	20
Banyule	15-24	Home	13442
Banyule	15-24	Visitor from NSW	10
Banyule	15-24	Visitor from NT	5
Banyule	15-24	Visitor from QLD	25
Banyule	15-24	Visitor from SA	13
Banyule	15-24	Visitor from VIC	348
Banyule	15-24	Visitor from WA	3
Banyule	15-24	Visitor same SA2	10
Banyule	25-34	Home	15761
Banyule	25-34	Visitor from ACT	3
Banyule	25-34	Visitor from NSW	15
Banyule	25-34	Visitor from NT	3
Banyule	25-34	Visitor from QLD	20
Banyule	25-34	Visitor from SA	8
Banyule	25-34	Visitor from TAS	4
Banyule	25-34	Visitor from VIC	465
Banyule	25-34	Visitor from WA	9
Banyule	25-34	Visitor same SA2	19
Banyule	35-44	Home	17737
Banyule	35-44	Visitor from NSW	8
Banyule	35-44	Visitor from NT	5
Banyule	35-44	Visitor from QLD	11
Banyule	35-44	Visitor from TAS	7
Banyule	35-44	Visitor from VIC	351
Banyule	35-44	Visitor same SA2	17
Banyule	45-54	Home	16533
Banyule	45-54	Visitor from NSW	6
Banyule	45-54	Visitor from QLD	3
Banyule	45-54	Visitor from SA	3
Banyule	45-54	Visitor from VIC	306
Banyule	45-54	Visitor from WA	4
Banyule	45-54	Visitor same SA2	14
Banyule	55-64	Home	14358
Banyule	55-64	Visitor from NSW	6
Banyule	55-64	Visitor from QLD	12
Banyule	55-64	Visitor from SA	4
Banyule	55-64	Visitor from VIC	314
Banyule	55-64	Visitor from WA	3
Banyule	55-64	Visitor same SA2	23
Banyule	65-74	Home	12124
Banyule	65-74	Visitor from ACT	3
Banyule	65-74	Visitor from NSW	11
Banyule	65-74	Visitor from QLD	16
Banyule	65-74	Visitor from SA	3
Banyule	65-74	Visitor from TAS	5
Banyule	65-74	Visitor from VIC	303
Banyule	65-74	Visitor from WA	4
Banyule	65-74	Visitor same SA2	21
Banyule	75-84	Home	7399
Banyule	75-84	Visitor from QLD	3
Banyule	75-84	Visitor from VIC	240
Banyule	75-84	Visitor same SA2	16
Banyule	85+	Home	3259
Banyule	85+	Visitor from VIC	197
Banyule	85+	Visitor same SA2	5
Darebin - North	0-14	Home	14099
Darebin - North	0-14	Visitor from QLD	5
Darebin - North	0-14	Visitor from SA	3
Darebin - North	0-14	Visitor from VIC	196
Darebin - North	0-14	Visitor same SA2	6
Darebin - North	15-24	Home	10411
Darebin - North	15-24	Visitor from NSW	21
Darebin - North	15-24	Visitor from NT	4
Darebin - North	15-24	Visitor from QLD	10
Darebin - North	15-24	Visitor from SA	9
Darebin - North	15-24	Visitor from TAS	7
Darebin - North	15-24	Visitor from VIC	347
Darebin - North	15-24	Visitor same SA2	26
Darebin - North	25-34	Home	17485
Darebin - North	25-34	Visitor from NSW	3
Darebin - North	25-34	Visitor from QLD	5
Darebin - North	25-34	Visitor from SA	9
Darebin - North	25-34	Visitor from VIC	410
Darebin - North	25-34	Visitor from WA	3
Darebin - North	25-34	Visitor same SA2	14
Darebin - North	35-44	Home	14775
Darebin - North	35-44	Visitor from NSW	9
Darebin - North	35-44	Visitor from QLD	3
Darebin - North	35-44	Visitor from TAS	4
Darebin - North	35-44	Visitor from VIC	263
Darebin - North	35-44	Visitor from WA	4
Darebin - North	35-44	Visitor same SA2	8
Darebin - North	45-54	Home	12298
Darebin - North	45-54	Visitor from NSW	8
Darebin - North	45-54	Visitor from VIC	223
Darebin - North	45-54	Visitor same SA2	10
Darebin - North	55-64	Home	9478
Darebin - North	55-64	Visitor from NSW	3
Darebin - North	55-64	Visitor from SA	4
Darebin - North	55-64	Visitor from VIC	197
Darebin - North	55-64	Visitor from WA	6
Darebin - North	55-64	Visitor same SA2	25
Darebin - North	65-74	Home	6743
Darebin - North	65-74	Visitor from NSW	3
