SA3_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Rouse Hill - McGraths Hill	1	0	1	1	594
Rouse Hill - McGraths Hill	1	1	0	0	5676
Rouse Hill - McGraths Hill	1	1	0	1	221
Rouse Hill - McGraths Hill	1	1	1	0	986
Rouse Hill - McGraths Hill	1	1	1	1	154
Blacktown					806
Blacktown	0	0	0	1	2833
Blacktown	0	0	1	0	517
Blacktown	0	0	1	1	299
Blacktown	0	1	0	0	1978
Blacktown	0	1	0	1	232
Blacktown	0	1	1	0	399
Blacktown	0	1	1	1	119
Blacktown	1	0	0	1	3858
Blacktown	1	0	1	0	1527
Blacktown	1	0	1	1	1072
Blacktown	1	1	0	0	10505
Blacktown	1	1	0	1	439
Blacktown	1	1	1	0	1749
Blacktown	1	1	1	1	333
Blacktown - North					377
Blacktown - North	0	0	0	1	1531
Blacktown - North	0	0	1	0	413
Blacktown - North	0	0	1	1	243
Blacktown - North	0	1	0	0	1562
Blacktown - North	0	1	0	1	160
Blacktown - North	0	1	1	0	314
Blacktown - North	0	1	1	1	74
Blacktown - North	1	0	0	1	3007
Blacktown - North	1	0	1	0	1880
Blacktown - North	1	0	1	1	1115
Blacktown - North	1	1	0	0	15610
Blacktown - North	1	1	0	1	463
Blacktown - North	1	1	1	0	2529
Blacktown - North	1	1	1	1	319
Mount Druitt					566
Mount Druitt	0	0	0	1	2542
Mount Druitt	0	0	1	0	415
Mount Druitt	0	0	1	1	265
Mount Druitt	0	1	0	0	2538
Mount Druitt	0	1	0	1	303
Mount Druitt	0	1	1	0	445
Mount Druitt	0	1	1	1	180
Mount Druitt	1	0	0	1	3160
Mount Druitt	1	0	1	0	977
Mount Druitt	1	0	1	1	946
Mount Druitt	1	1	0	0	7153
Mount Druitt	1	1	0	1	618
Mount Druitt	1	1	1	0	1519
Mount Druitt	1	1	1	1	471
Botany					475
Botany	0	0	0	1	987
Botany	0	0	1	0	264
Botany	0	0	1	1	86
Botany	0	1	0	0	694
Botany	0	1	0	1	58
Botany	0	1	1	0	105
Botany	0	1	1	1	17
Botany	1	0	0	1	1145
Botany	1	0	1	0	551
Botany	1	0	1	1	305
Botany	1	1	0	0	3866
Botany	1	1	0	1	110
Botany	1	1	1	0	525
Botany	1	1	1	1	59
Marrickville - Sydenham - Petersham					351
Marrickville - Sydenham - Petersham	0	0	0	1	837
Marrickville - Sydenham - Petersham	0	0	1	0	258
Marrickville - Sydenham - Petersham	0	0	1	1	77
Marrickville - Sydenham - Petersham	0	1	0	0	614
Marrickville - Sydenham - Petersham	0	1	0	1	30
Marrickville - Sydenham - Petersham	0	1	1	0	117
Marrickville - Sydenham - Petersham	0	1	1	1	13
Marrickville - Sydenham - Petersham	1	0	0	1	814
Marrickville - Sydenham - Petersham	1	0	1	0	437
Marrickville - Sydenham - Petersham	1	0	1	1	190
Marrickville - Sydenham - Petersham	1	1	0	0	3206
Marrickville - Sydenham - Petersham	1	1	0	1	58
Marrickville - Sydenham - Petersham	1	1	1	0	440
Marrickville - Sydenham - Petersham	1	1	1	1	36
Sydney Inner City					1435
Sydney Inner City	0	0	0	1	1712
Sydney Inner City	0	0	1	0	777
Sydney Inner City	0	0	1	1	158
Sydney Inner City	0	1	0	0	1789
Sydney Inner City	0	1	0	1	77
Sydney Inner City	0	1	1	0	208
Sydney Inner City	0	1	1	1	17
Sydney Inner City	1	0	0	1	1178
Sydney Inner City	1	0	1	0	1009
Sydney Inner City	1	0	1	1	254
Sydney Inner City	1	1	0	0	8227
Sydney Inner City	1	1	0	1	63
Sydney Inner City	1	1	1	0	557
Sydney Inner City	1	1	1	1	26
Eastern Suburbs - North					486
Eastern Suburbs - North	0	0	0	1	1143
Eastern Suburbs - North	0	0	1	0	650
Eastern Suburbs - North	0	0	1	1	139
Eastern Suburbs - North	0	1	0	0	1402
Eastern Suburbs - North	0	1	0	1	34
Eastern Suburbs - North	0	1	1	0	315
Eastern Suburbs - North	0	1	1	1	20
Eastern Suburbs - North	1	0	0	1	1401
Eastern Suburbs - North	1	0	1	0	1594
Eastern Suburbs - North	1	0	1	1	550
Eastern Suburbs - North	1	1	0	0	7867
Eastern Suburbs - North	1	1	0	1	104
Eastern Suburbs - North	1	1	1	0	1426
Eastern Suburbs - North	1	1	1	1	91
Eastern Suburbs - South					704
Eastern Suburbs - South	0	0	0	1	1981
Eastern Suburbs - South	0	0	1	0	649
Eastern Suburbs - South	0	0	1	1	196
Eastern Suburbs - South	0	1	0	0	1539
Eastern Suburbs - South	0	1	0	1	58
Eastern Suburbs - South	0	1	1	0	277
Eastern Suburbs - South	0	1	1	1	26
Eastern Suburbs - South	1	0	0	1	2314
Eastern Suburbs - South	1	0	1	0	1626
Eastern Suburbs - South	1	0	1	1	691
Eastern Suburbs - South	1	1	0	0	8572
Eastern Suburbs - South	1	1	0	1	164
Eastern Suburbs - South	1	1	1	0	1392
Eastern Suburbs - South	1	1	1	1	109
Bankstown					841
Bankstown	0	0	0	1	3872
Bankstown	0	0	1	0	771
Bankstown	0	0	1	1	547
Bankstown	0	1	0	0	2587
Bankstown	0	1	0	1	311
Bankstown	0	1	1	0	651
Bankstown	0	1	1	1	225
Bankstown	1	0	0	1	5378
Bankstown	1	0	1	0	1938
Bankstown	1	0	1	1	1671
Bankstown	1	1	0	0	11621
Bankstown	1	1	0	1	662
Bankstown	1	1	1	0	2608
Bankstown	1	1	1	1	699
Canterbury					869
Canterbury	0	0	0	1	2933
Canterbury	0	0	1	0	664
Canterbury	0	0	1	1	321
Canterbury	0	1	0	0	1728
Canterbury	0	1	0	1	150
Canterbury	0	1	1	0	326
Canterbury	0	1	1	1	99
Canterbury	1	0	0	1	3866
Canterbury	1	0	1	0	1389
Canterbury	1	0	1	1	1044
Canterbury	1	1	0	0	8990
Canterbury	1	1	0	1	371
Canterbury	1	1	1	0	1746
Canterbury	1	1	1	1	349
Hurstville					770
Hurstville	0	0	0	1	2515
Hurstville	0	0	1	0	669
Hurstville	0	0	1	1	302
Hurstville	0	1	0	0	1482
Hurstville	0	1	0	1	118
Hurstville	0	1	1	0	296
Hurstville	0	1	1	1	48
Hurstville	1	0	0	1	3789
Hurstville	1	0	1	0	1861
Hurstville	1	0	1	1	1112
Hurstville	1	1	0	0	8284
Hurstville	1	1	0	1	299
Hurstville	1	1	1	0	1492
Hurstville	1	1	1	1	203
Kogarah - Rockdale					942
Kogarah - Rockdale	0	0	0	1	2748
Kogarah - Rockdale	0	0	1	0	681
Kogarah - Rockdale	0	0	1	1	278
Kogarah - Rockdale	0	1	0	0	1584
Kogarah - Rockdale	0	1	0	1	141
Kogarah - Rockdale	0	1	1	0	310
Kogarah - Rockdale	0	1	1	1	51
Kogarah - Rockdale	1	0	0	1	3566
Kogarah - Rockdale	1	0	1	0	1431
Kogarah - Rockdale	1	0	1	1	969
Kogarah - Rockdale	1	1	0	0	9263
Kogarah - Rockdale	1	1	0	1	303
Kogarah - Rockdale	1	1	1	0	1383
Kogarah - Rockdale	1	1	1	1	255
Canada Bay					435
Canada Bay	0	0	0	1	1358
Canada Bay	0	0	1	0	457
Canada Bay	0	0	1	1	129
Canada Bay	0	1	0	0	914
Canada Bay	0	1	0	1	37
Canada Bay	0	1	1	0	180
Canada Bay	0	1	1	1	28
Canada Bay	1	0	0	1	1845
Canada Bay	1	0	1	0	1102
Canada Bay	1	0	1	1	535
Canada Bay	1	1	0	0	6206
Canada Bay	1	1	0	1	113
Canada Bay	1	1	1	0	929
Canada Bay	1	1	1	1	87
Leichhardt					225
Leichhardt	0	0	0	1	688
Leichhardt	0	0	1	0	287
Leichhardt	0	0	1	1	60
Leichhardt	0	1	0	0	711
Leichhardt	0	1	0	1	24
Leichhardt	0	1	1	0	133
Leichhardt	0	1	1	1	6
Leichhardt	1	0	0	1	650
Leichhardt	1	0	1	0	756
Leichhardt	1	0	1	1	192
Leichhardt	1	1	0	0	4524
Leichhardt	1	1	0	1	37
Leichhardt	1	1	1	0	580
Leichhardt	1	1	1	1	32
Strathfield - Burwood - Ashfield					1234
Strathfield - Burwood - Ashfield	0	0	0	1	2518
Strathfield - Burwood - Ashfield	0	0	1	0	921
Strathfield - Burwood - Ashfield	0	0	1	1	247
Strathfield - Burwood - Ashfield	0	1	0	0	1550
Strathfield - Burwood - Ashfield	0	1	0	1	100
Strathfield - Burwood - Ashfield	0	1	1	0	314
Strathfield - Burwood - Ashfield	0	1	1	1	40
Strathfield - Burwood - Ashfield	1	0	0	1	3332
Strathfield - Burwood - Ashfield	1	0	1	0	1941
Strathfield - Burwood - Ashfield	1	0	1	1	971
Strathfield - Burwood - Ashfield	1	1	0	0	9659
Strathfield - Burwood - Ashfield	1	1	0	1	181
Strathfield - Burwood - Ashfield	1	1	1	0	1529
Strathfield - Burwood - Ashfield	1	1	1	1	144
Chatswood - Lane Cove					492
Chatswood - Lane Cove	0	0	0	1	1314
Chatswood - Lane Cove	0	0	1	0	708
Chatswood - Lane Cove	0	0	1	1	159
Chatswood - Lane Cove	0	1	0	0	1366
Chatswood - Lane Cove	0	1	0	1	42
Chatswood - Lane Cove	0	1	1	0	257
Chatswood - Lane Cove	0	1	1	1	17
Chatswood - Lane Cove	1	0	0	1	1889
Chatswood - Lane Cove	1	0	1	0	1973
Chatswood - Lane Cove	1	0	1	1	651
Chatswood - Lane Cove	1	1	0	0	9528
Chatswood - Lane Cove	1	1	0	1	97
Chatswood - Lane Cove	1	1	1	0	1634
Chatswood - Lane Cove	1	1	1	1	80
Hornsby					302
Hornsby	0	0	0	1	1238
Hornsby	0	0	1	0	459
Hornsby	0	0	1	1	162
Hornsby	0	1	0	0	967
Hornsby	0	1	0	1	46
Hornsby	0	1	1	0	219
Hornsby	0	1	1	1	24
Hornsby	1	0	0	1	2028
Hornsby	1	0	1	0	1434
Hornsby	1	0	1	1	681
Hornsby	1	1	0	0	7553
Hornsby	1	1	0	1	155
Hornsby	1	1	1	0	1278
Hornsby	1	1	1	1	109
Ku-ring-gai					306
Ku-ring-gai	0	0	0	1	1269
Ku-ring-gai	0	0	1	0	814
Ku-ring-gai	0	0	1	1	214
Ku-ring-gai	0	1	0	0	1179
Ku-ring-gai	0	1	0	1	46
Ku-ring-gai	0	1	1	0	369
Ku-ring-gai	0	1	1	1	25
Ku-ring-gai	1	0	0	1	2810
Ku-ring-gai	1	0	1	0	3054
Ku-ring-gai	1	0	1	1	1231
Ku-ring-gai	1	1	0	0	9805
Ku-ring-gai	1	1	0	1	165
Ku-ring-gai	1	1	1	0	2449
Ku-ring-gai	1	1	1	1	140
North Sydney - Mosman					447
North Sydney - Mosman	0	0	0	1	884
North Sydney - Mosman	0	0	1	0	563
North Sydney - Mosman	0	0	1	1	92
North Sydney - Mosman	0	1	0	0	1100
North Sydney - Mosman	0	1	0	1	21
North Sydney - Mosman	0	1	1	0	205
North Sydney - Mosman	0	1	1	1	11
North Sydney - Mosman	1	0	0	1	1027
North Sydney - Mosman	1	0	1	0	1204
North Sydney - Mosman	1	0	1	1	305
North Sydney - Mosman	1	1	0	0	5826
North Sydney - Mosman	1	1	0	1	49
North Sydney - Mosman	1	1	1	0	855
North Sydney - Mosman	1	1	1	1	33
Manly					107
Manly	0	0	0	1	391
Manly	0	0	1	0	206
Manly	0	0	1	1	61
Manly	0	1	0	0	408
Manly	0	1	0	1	11
Manly	0	1	1	0	96
Manly	0	1	1	1	8
Manly	1	0	0	1	647
Manly	1	0	1	0	731
Manly	1	0	1	1	273
Manly	1	1	0	0	3213
Manly	1	1	0	1	48
Manly	1	1	1	0	600
Manly	1	1	1	1	44
Pittwater					136
Pittwater	0	0	0	1	810
Pittwater	0	0	1	0	264
Pittwater	0	0	1	1	120
Pittwater	0	1	0	0	635
Pittwater	0	1	0	1	51
Pittwater	0	1	1	0	176
Pittwater	0	1	1	1	17
Pittwater	1	0	0	1	1634
Pittwater	1	0	1	0	927
Pittwater	1	0	1	1	577
Pittwater	1	1	0	0	4256
Pittwater	1	1	0	1	152
Pittwater	1	1	1	0	952
Pittwater	1	1	1	1	108
Warringah					471
Warringah	0	0	0	1	2097
Warringah	0	0	1	0	740
Warringah	0	0	1	1	286
Warringah	0	1	0	0	1700
Warringah	0	1	0	1	103
Warringah	0	1	1	0	355
Warringah	0	1	1	1	56
Warringah	1	0	0	1	3437
Warringah	1	0	1	0	2374
Warringah	1	0	1	1	1346
Warringah	1	1	0	0	11971
Warringah	1	1	0	1	321
Warringah	1	1	1	0	2301
Warringah	1	1	1	1	236
Camden					181
Camden	0	0	0	1	1017
Camden	0	0	1	0	260
Camden	0	0	1	1	154
Camden	0	1	0	0	1246
Camden	0	1	0	1	156
Camden	0	1	1	0	231
Camden	0	1	1	1	71
Camden	1	0	0	1	1969
Camden	1	0	1	0	717
Camden	1	0	1	1	652
Camden	1	1	0	0	5957
Camden	1	1	0	1	413
Camden	1	1	1	0	1122
Camden	1	1	1	1	243
Campbelltown (NSW)					796
Campbelltown (NSW)	0	0	0	1	3636
Campbelltown (NSW)	0	0	1	0	686
Campbelltown (NSW)	0	0	1	1	390
Campbelltown (NSW)	0	1	0	0	3524
Campbelltown (NSW)	0	1	0	1	477
Campbelltown (NSW)	0	1	1	0	635
Campbelltown (NSW)	0	1	1	1	200
Campbelltown (NSW)	1	0	0	1	4704
Campbelltown (NSW)	1	0	1	0	1546
Campbelltown (NSW)	1	0	1	1	1207
Campbelltown (NSW)	1	1	0	0	12393
Campbelltown (NSW)	1	1	0	1	764
Campbelltown (NSW)	1	1	1	0	2192
Campbelltown (NSW)	1	1	1	1	579
Wollondilly					98
Wollondilly	0	0	0	1	612
Wollondilly	0	0	1	0	131
Wollondilly	0	0	1	1	64
Wollondilly	0	1	0	0	649
Wollondilly	0	1	0	1	84
Wollondilly	0	1	1	0	112
Wollondilly	0	1	1	1	29
Wollondilly	1	0	0	1	1367
Wollondilly	1	0	1	0	330
Wollondilly	1	0	1	1	345
Wollondilly	1	1	0	0	3193
Wollondilly	1	1	0	1	284
Wollondilly	1	1	1	0	584
Wollondilly	1	1	1	1	170
Blue Mountains					206
Blue Mountains	0	0	0	1	1254
Blue Mountains	0	0	1	0	415
Blue Mountains	0	0	1	1	108
Blue Mountains	0	1	0	0	1161
Blue Mountains	0	1	0	1	88
Blue Mountains	0	1	1	0	228
Blue Mountains	0	1	1	1	39
Blue Mountains	1	0	0	1	1753
Blue Mountains	1	0	1	0	876
Blue Mountains	1	0	1	1	487
Blue Mountains	1	1	0	0	4669
Blue Mountains	1	1	0	1	225
Blue Mountains	1	1	1	0	1015
Blue Mountains	1	1	1	1	158
Penrith					638
Penrith	0	0	0	1	2902
Penrith	0	0	1	0	598
Penrith	0	0	1	1	297
Penrith	0	1	0	0	3156
Penrith	0	1	0	1	337
Penrith	0	1	1	0	507
Penrith	0	1	1	1	125
Penrith	1	0	0	1	3857
Penrith	1	0	1	0	1315
Penrith	1	0	1	1	1112
Penrith	1	1	0	0	11494
Penrith	1	1	0	1	765
Penrith	1	1	1	0	1882
Penrith	1	1	1	1	423
Richmond - Windsor					132
Richmond - Windsor	0	0	0	1	807
Richmond - Windsor	0	0	1	0	174
Richmond - Windsor	0	0	1	1	72
Richmond - Windsor	0	1	0	0	732
Richmond - Windsor	0	1	0	1	73
Richmond - Windsor	0	1	1	0	112
Richmond - Windsor	0	1	1	1	28
Richmond - Windsor	1	0	0	1	988
Richmond - Windsor	1	0	1	0	249
Richmond - Windsor	1	0	1	1	253
Richmond - Windsor	1	1	0	0	2125
Richmond - Windsor	1	1	0	1	210
Richmond - Windsor	1	1	1	0	354
Richmond - Windsor	1	1	1	1	71
St Marys					254
St Marys	0	0	0	1	1316
St Marys	0	0	1	0	218
St Marys	0	0	1	1	115
St Marys	0	1	0	0	1223
St Marys	0	1	0	1	140
St Marys	0	1	1	0	204
St Marys	0	1	1	1	61
St Marys	1	0	0	1	1634
St Marys	1	0	1	0	385
St Marys	1	0	1	1	377
St Marys	1	1	0	0	3503
St Marys	1	1	0	1	244
St Marys	1	1	1	0	647
St Marys	1	1	1	1	185
Auburn					740
Auburn	0	0	0	1	1570
Auburn	0	0	1	0	390
Auburn	0	0	1	1	150
Auburn	0	1	0	0	1006
Auburn	0	1	0	1	85
Auburn	0	1	1	0	171
Auburn	0	1	1	1	58
Auburn	1	0	0	1	2151
Auburn	1	0	1	0	908
Auburn	1	0	1	1	600
Auburn	1	1	0	0	6555
Auburn	1	1	0	1	190
Auburn	1	1	1	0	977
Auburn	1	1	1	1	215
Carlingford					284
Carlingford	0	0	0	1	1195
Carlingford	0	0	1	0	424
Carlingford	0	0	1	1	163
Carlingford	0	1	0	0	904
Carlingford	0	1	0	1	47
Carlingford	0	1	1	0	198
Carlingford	0	1	1	1	30
Carlingford	1	0	0	1	2041
Carlingford	1	0	1	0	1150
Carlingford	1	0	1	1	673
Carlingford	1	1	0	0	5919
Carlingford	1	1	0	1	176
Carlingford	1	1	1	0	971
Carlingford	1	1	1	1	102
Merrylands - Guildford					867
Merrylands - Guildford	0	0	0	1	3270
Merrylands - Guildford	0	0	1	0	658
Merrylands - Guildford	0	0	1	1	412
Merrylands - Guildford	0	1	0	0	2094
Merrylands - Guildford	0	1	0	1	261
Merrylands - Guildford	0	1	1	0	475
Merrylands - Guildford	0	1	1	1	185
Merrylands - Guildford	1	0	0	1	4238
Merrylands - Guildford	1	0	1	0	1350
Merrylands - Guildford	1	0	1	1	1281
Merrylands - Guildford	1	1	0	0	9970
Merrylands - Guildford	1	1	0	1	643
Merrylands - Guildford	1	1	1	0	2146
Merrylands - Guildford	1	1	1	1	700
Parramatta					909
Parramatta	0	0	0	1	2185
Parramatta	0	0	1	0	570
Parramatta	0	0	1	1	218
Parramatta	0	1	0	0	1545
Parramatta	0	1	0	1	109
Parramatta	0	1	1	0	305
Parramatta	0	1	1	1	56
Parramatta	1	0	0	1	2549
Parramatta	1	0	1	0	1591
Parramatta	1	0	1	1	762
Parramatta	1	1	0	0	13698
Parramatta	1	1	0	1	233
Parramatta	1	1	1	0	1591
Parramatta	1	1	1	1	170
Pennant Hills - Epping					194
Pennant Hills - Epping	0	0	0	1	651
Pennant Hills - Epping	0	0	1	0	311
Pennant Hills - Epping	0	0	1	1	94
Pennant Hills - Epping	0	1	0	0	540
Pennant Hills - Epping	0	1	0	1	27
Pennant Hills - Epping	0	1	1	0	109
Pennant Hills - Epping	0	1	1	1	5
Pennant Hills - Epping	1	0	0	1	1382
Pennant Hills - Epping	1	0	1	0	1083
Pennant Hills - Epping	1	0	1	1	488
Pennant Hills - Epping	1	1	0	0	4491
Pennant Hills - Epping	1	1	0	1	61
Pennant Hills - Epping	1	1	1	0	910
Pennant Hills - Epping	1	1	1	1	59
Ryde - Hunters Hill					804
Ryde - Hunters Hill	0	0	0	1	2029
Ryde - Hunters Hill	0	0	1	0	702
Ryde - Hunters Hill	0	0	1	1	213
Ryde - Hunters Hill	0	1	0	0	1489
Ryde - Hunters Hill	0	1	0	1	64
Ryde - Hunters Hill	0	1	1	0	282
Ryde - Hunters Hill	0	1	1	1	23
Ryde - Hunters Hill	1	0	0	1	3190
Ryde - Hunters Hill	1	0	1	0	2047
Ryde - Hunters Hill	1	0	1	1	985
Ryde - Hunters Hill	1	1	0	0	10695
Ryde - Hunters Hill	1	1	0	1	183
Ryde - Hunters Hill	1	1	1	0	1611
Ryde - Hunters Hill	1	1	1	1	150
Bringelly - Green Valley					466
Bringelly - Green Valley	0	0	0	1	2343
Bringelly - Green Valley	0	0	1	0	460
Bringelly - Green Valley	0	0	1	1	397
Bringelly - Green Valley	0	1	0	0	2151
Bringelly - Green Valley	0	1	0	1	301
Bringelly - Green Valley	0	1	1	0	519
Bringelly - Green Valley	0	1	1	1	155
Bringelly - Green Valley	1	0	0	1	4132
Bringelly - Green Valley	1	0	1	0	1332
Bringelly - Green Valley	1	0	1	1	1349
Bringelly - Green Valley	1	1	0	0	11254
Bringelly - Green Valley	1	1	0	1	686
Bringelly - Green Valley	1	1	1	0	2188
Bringelly - Green Valley	1	1	1	1	647
Fairfield					1169
Fairfield	0	0	0	1	5447
Fairfield	0	0	1	0	1059
Fairfield	0	0	1	1	690
Fairfield	0	1	0	0	2877
Fairfield	0	1	0	1	369
Fairfield	0	1	1	0	817
Fairfield	0	1	1	1	226
Fairfield	1	0	0	1	7463
Fairfield	1	0	1	0	2002
Fairfield	1	0	1	1	2135
Fairfield	1	1	0	0	9389
Fairfield	1	1	0	1	764
Fairfield	1	1	1	0	2627
Fairfield	1	1	1	1	776
Liverpool					567
Liverpool	0	0	0	1	2556
Liverpool	0	0	1	0	580
Liverpool	0	0	1	1	305
Liverpool	0	1	0	0	2094
Liverpool	0	1	0	1	211
Liverpool	0	1	1	0	395
Liverpool	0	1	1	1	128
Liverpool	1	0	0	1	3633
Liverpool	1	0	1	0	1431
Liverpool	1	0	1	1	1202
Liverpool	1	1	0	0	9836
Liverpool	1	1	0	1	516
Liverpool	1	1	1	0	1984
Liverpool	1	1	1	1	460
Cronulla - Miranda - Caringbah					373
Cronulla - Miranda - Caringbah	0	0	0	1	1910
Cronulla - Miranda - Caringbah	0	0	1	0	514
Cronulla - Miranda - Caringbah	0	0	1	1	216
Cronulla - Miranda - Caringbah	0	1	0	0	1329
Cronulla - Miranda - Caringbah	0	1	0	1	89
Cronulla - Miranda - Caringbah	0	1	1	0	286
Cronulla - Miranda - Caringbah	0	1	1	1	37
Cronulla - Miranda - Caringbah	1	0	0	1	3039
Cronulla - Miranda - Caringbah	1	0	1	0	1375
Cronulla - Miranda - Caringbah	1	0	1	1	1036
Cronulla - Miranda - Caringbah	1	1	0	0	7942
Cronulla - Miranda - Caringbah	1	1	0	1	282
Cronulla - Miranda - Caringbah	1	1	1	0	1436
Cronulla - Miranda - Caringbah	1	1	1	1	211
Sutherland - Menai - Heathcote					278
Sutherland - Menai - Heathcote	0	0	0	1	1657
Sutherland - Menai - Heathcote	0	0	1	0	435
Sutherland - Menai - Heathcote	0	0	1	1	220
Sutherland - Menai - Heathcote	0	1	0	0	1246
Sutherland - Menai - Heathcote	0	1	0	1	113
Sutherland - Menai - Heathcote	0	1	1	0	290
Sutherland - Menai - Heathcote	0	1	1	1	43
Sutherland - Menai - Heathcote	1	0	0	1	3413
Sutherland - Menai - Heathcote	1	0	1	0	1419
Sutherland - Menai - Heathcote	1	0	1	1	1121
Sutherland - Menai - Heathcote	1	1	0	0	8423
Sutherland - Menai - Heathcote	1	1	0	1	296
Sutherland - Menai - Heathcote	1	1	1	0	1632
Sutherland - Menai - Heathcote	1	1	1	1	251
Ballarat					454
Ballarat	0	0	0	1	1928
Ballarat	0	0	1	0	548
Ballarat	0	0	1	1	202
Ballarat	0	1	0	0	2375
Ballarat	0	1	0	1	219
Ballarat	0	1	1	0	427
Ballarat	0	1	1	1	96
Ballarat	1	0	0	1	1984
Ballarat	1	0	1	0	980
Ballarat	1	0	1	1	510
Ballarat	1	1	0	0	6932
Ballarat	1	1	0	1	338
Ballarat	1	1	1	0	1245
Ballarat	1	1	1	1	188
Creswick - Daylesford - Ballan					86
Creswick - Daylesford - Ballan	0	0	0	1	471
Creswick - Daylesford - Ballan	0	0	1	0	94
Creswick - Daylesford - Ballan	0	0	1	1	29
Creswick - Daylesford - Ballan	0	1	0	0	387
Creswick - Daylesford - Ballan	0	1	0	1	35
Creswick - Daylesford - Ballan	0	1	1	0	74
Creswick - Daylesford - Ballan	0	1	1	1	6
Creswick - Daylesford - Ballan	1	0	0	1	664
Creswick - Daylesford - Ballan	1	0	1	0	259
Creswick - Daylesford - Ballan	1	0	1	1	145
Creswick - Daylesford - Ballan	1	1	0	0	1629
Creswick - Daylesford - Ballan	1	1	0	1	88
Creswick - Daylesford - Ballan	1	1	1	0	327
Creswick - Daylesford - Ballan	1	1	1	1	58
Maryborough - Pyrenees					100
Maryborough - Pyrenees	0	0	0	1	506
Maryborough - Pyrenees	0	0	1	0	57
Maryborough - Pyrenees	0	0	1	1	29
Maryborough - Pyrenees	0	1	0	0	449
Maryborough - Pyrenees	0	1	0	1	55
Maryborough - Pyrenees	0	1	1	0	65
Maryborough - Pyrenees	0	1	1	1	18
Maryborough - Pyrenees	1	0	0	1	543
Maryborough - Pyrenees	1	0	1	0	162
Maryborough - Pyrenees	1	0	1	1	109
Maryborough - Pyrenees	1	1	0	0	1126
Maryborough - Pyrenees	1	1	0	1	72
Maryborough - Pyrenees	1	1	1	0	253
Maryborough - Pyrenees	1	1	1	1	47
Bendigo					453
Bendigo	0	0	0	1	1776
Bendigo	0	0	1	0	424
Bendigo	0	0	1	1	163
Bendigo	0	1	0	0	2177
Bendigo	0	1	0	1	201
Bendigo	0	1	1	0	427
Bendigo	0	1	1	1	99
Bendigo	1	0	0	1	1770
Bendigo	1	0	1	0	798
Bendigo	1	0	1	1	516
Bendigo	1	1	0	0	6045
Bendigo	1	1	0	1	276
Bendigo	1	1	1	0	1057
Bendigo	1	1	1	1	212
Heathcote - Castlemaine - Kyneton					159
Heathcote - Castlemaine - Kyneton	0	0	0	1	730
Heathcote - Castlemaine - Kyneton	0	0	1	0	208
Heathcote - Castlemaine - Kyneton	0	0	1	1	73
Heathcote - Castlemaine - Kyneton	0	1	0	0	696
Heathcote - Castlemaine - Kyneton	0	1	0	1	42
Heathcote - Castlemaine - Kyneton	0	1	1	0	140
Heathcote - Castlemaine - Kyneton	0	1	1	1	25
Heathcote - Castlemaine - Kyneton	1	0	0	1	1048
Heathcote - Castlemaine - Kyneton	1	0	1	0	486
Heathcote - Castlemaine - Kyneton	1	0	1	1	244
Heathcote - Castlemaine - Kyneton	1	1	0	0	3042
Heathcote - Castlemaine - Kyneton	1	1	0	1	133
Heathcote - Castlemaine - Kyneton	1	1	1	0	571
Heathcote - Castlemaine - Kyneton	1	1	1	1	82
Loddon - Elmore					55
Loddon - Elmore	0	0	0	1	180
Loddon - Elmore	0	0	1	0	27
Loddon - Elmore	0	0	1	1	10
Loddon - Elmore	0	1	0	0	148
Loddon - Elmore	0	1	0	1	4
Loddon - Elmore	0	1	1	0	20
Loddon - Elmore	0	1	1	1	5
Loddon - Elmore	1	0	0	1	249
Loddon - Elmore	1	0	1	0	107
Loddon - Elmore	1	0	1	1	52
Loddon - Elmore	1	1	0	0	606
Loddon - Elmore	1	1	0	1	32
Loddon - Elmore	1	1	1	0	132
Loddon - Elmore	1	1	1	1	19
Barwon - West					34
Barwon - West	0	0	0	1	262
Barwon - West	0	0	1	0	57
Barwon - West	0	0	1	1	34
Barwon - West	0	1	0	0	246
Barwon - West	0	1	0	1	19
Barwon - West	0	1	1	0	52
Barwon - West	0	1	1	1	15
Barwon - West	1	0	0	1	551
Barwon - West	1	0	1	0	246
Barwon - West	1	0	1	1	173
Barwon - West	1	1	0	0	1729
Barwon - West	1	1	0	1	78
Barwon - West	1	1	1	0	335
Barwon - West	1	1	1	1	63
Geelong					913
Geelong	0	0	0	1	3577
Geelong	0	0	1	0	941
Geelong	0	0	1	1	424
Geelong	0	1	0	0	3445
Geelong	0	1	0	1	326
Geelong	0	1	1	0	711
Geelong	0	1	1	1	128
Geelong	1	0	0	1	4154
Geelong	1	0	1	0	1948
Geelong	1	0	1	1	1138
Geelong	1	1	0	0	13070
Geelong	1	1	0	1	492
Geelong	1	1	1	0	2063
Geelong	1	1	1	1	344
Surf Coast - Bellarine Peninsula					254
Surf Coast - Bellarine Peninsula	0	0	0	1	1085
Surf Coast - Bellarine Peninsula	0	0	1	0	348
Surf Coast - Bellarine Peninsula	0	0	1	1	128
Surf Coast - Bellarine Peninsula	0	1	0	0	1168
Surf Coast - Bellarine Peninsula	0	1	0	1	72
Surf Coast - Bellarine Peninsula	0	1	1	0	286
Surf Coast - Bellarine Peninsula	0	1	1	1	39
Surf Coast - Bellarine Peninsula	1	0	0	1	1598
