SA3_NAME16	Age	Sex	persons
Brisbane Inner - North	25-34	M	11144
Brisbane Inner - North	35-44	F	7596
Brisbane Inner - North	35-44	M	7856
Brisbane Inner - North	45-54	F	6623
Brisbane Inner - North	45-54	M	6482
Brisbane Inner - North	55-64	F	4790
Brisbane Inner - North	55-64	M	4817
Brisbane Inner - North	65-74	F	3174
Brisbane Inner - North	65-74	M	3043
Brisbane Inner - North	75-84	F	1813
Brisbane Inner - North	75-84	M	1550
Brisbane Inner - North	85+	F	899
Brisbane Inner - North	85+	M	481
Brisbane Inner - West	0-4	F	1421
Brisbane Inner - West	0-4	M	1434
Brisbane Inner - West	5-14	F	3478
Brisbane Inner - West	5-14	M	3629
Brisbane Inner - West	15-19	F	1960
Brisbane Inner - West	15-19	M	2051
Brisbane Inner - West	20-24	F	3404
Brisbane Inner - West	20-24	M	3123
Brisbane Inner - West	25-34	F	5259
Brisbane Inner - West	25-34	M	5222
Brisbane Inner - West	35-44	F	4401
Brisbane Inner - West	35-44	M	4183
Brisbane Inner - West	45-54	F	4222
Brisbane Inner - West	45-54	M	4193
Brisbane Inner - West	55-64	F	2989
Brisbane Inner - West	55-64	M	2849
Brisbane Inner - West	65-74	F	2029
Brisbane Inner - West	65-74	M	1911
Brisbane Inner - West	75-84	F	1015
Brisbane Inner - West	75-84	M	882
Brisbane Inner - West	85+	F	427
Brisbane Inner - West	85+	M	260
Cairns - North	0-4	F	1497
Cairns - North	0-4	M	1545
Cairns - North	5-14	F	3949
Cairns - North	5-14	M	4223
Cairns - North	15-19	F	1825
Cairns - North	15-19	M	1849
Cairns - North	20-24	F	1339
Cairns - North	20-24	M	1332
Cairns - North	25-34	F	3388
Cairns - North	25-34	M	2925
Cairns - North	35-44	F	4406
Cairns - North	35-44	M	3797
Cairns - North	45-54	F	4729
Cairns - North	45-54	M	4198
Cairns - North	55-64	F	4026
Cairns - North	55-64	M	3909
Cairns - North	65-74	F	2802
Cairns - North	65-74	M	2888
Cairns - North	75-84	F	1220
Cairns - North	75-84	M	1243
Cairns - North	85+	F	385
Cairns - North	85+	M	301
Cairns - South	0-4	F	2974
Cairns - South	0-4	M	3038
Cairns - South	5-14	F	6839
Cairns - South	5-14	M	7174
Cairns - South	15-19	F	3100
Cairns - South	15-19	M	3302
Cairns - South	20-24	F	3176
Cairns - South	20-24	M	3205
Cairns - South	25-34	F	7953
Cairns - South	25-34	M	7461
Cairns - South	35-44	F	7504
Cairns - South	35-44	M	6768
Cairns - South	45-54	F	7280
Cairns - South	45-54	M	7115
Cairns - South	55-64	F	6224
Cairns - South	55-64	M	6300
Cairns - South	65-74	F	4754
Cairns - South	65-74	M	4873
Cairns - South	75-84	F	2465
Cairns - South	75-84	M	2295
Cairns - South	85+	F	1015
Cairns - South	85+	M	675
Innisfail - Cassowary Coast	0-4	F	922
Innisfail - Cassowary Coast	0-4	M	1012
Innisfail - Cassowary Coast	5-14	F	2115
Innisfail - Cassowary Coast	5-14	M	2390
Innisfail - Cassowary Coast	15-19	F	945
Innisfail - Cassowary Coast	15-19	M	1063
Innisfail - Cassowary Coast	20-24	F	714
Innisfail - Cassowary Coast	20-24	M	869
Innisfail - Cassowary Coast	25-34	F	1954
Innisfail - Cassowary Coast	25-34	M	1953
Innisfail - Cassowary Coast	35-44	F	1944
Innisfail - Cassowary Coast	35-44	M	1848
Innisfail - Cassowary Coast	45-54	F	2235
Innisfail - Cassowary Coast	45-54	M	2180
Innisfail - Cassowary Coast	55-64	F	2678
Innisfail - Cassowary Coast	55-64	M	2808
Innisfail - Cassowary Coast	65-74	F	2142
Innisfail - Cassowary Coast	65-74	M	2456
Innisfail - Cassowary Coast	75-84	F	1118
Innisfail - Cassowary Coast	75-84	M	1180
Innisfail - Cassowary Coast	85+	F	457
Innisfail - Cassowary Coast	85+	M	356
Port Douglas - Daintree	0-4	F	269
Port Douglas - Daintree	0-4	M	257
Port Douglas - Daintree	5-14	F	643
Port Douglas - Daintree	5-14	M	655
Port Douglas - Daintree	15-19	F	254
Port Douglas - Daintree	15-19	M	292
Port Douglas - Daintree	20-24	F	234
Port Douglas - Daintree	20-24	M	268
Port Douglas - Daintree	25-34	F	802
Port Douglas - Daintree	25-34	M	745
Port Douglas - Daintree	35-44	F	796
Port Douglas - Daintree	35-44	M	688
Port Douglas - Daintree	45-54	F	848
Port Douglas - Daintree	45-54	M	909
Port Douglas - Daintree	55-64	F	1001
Port Douglas - Daintree	55-64	M	1026
Port Douglas - Daintree	65-74	F	755
Port Douglas - Daintree	65-74	M	880
Port Douglas - Daintree	75-84	F	343
Port Douglas - Daintree	75-84	M	404
Port Douglas - Daintree	85+	F	88
Port Douglas - Daintree	85+	M	92
Tablelands (East) - Kuranda	0-4	F	892
Tablelands (East) - Kuranda	0-4	M	1041
Tablelands (East) - Kuranda	5-14	F	2679
Tablelands (East) - Kuranda	5-14	M	2860
Tablelands (East) - Kuranda	15-19	F	1169
Tablelands (East) - Kuranda	15-19	M	1304
Tablelands (East) - Kuranda	20-24	F	793
Tablelands (East) - Kuranda	20-24	M	855
Tablelands (East) - Kuranda	25-34	F	2221
Tablelands (East) - Kuranda	25-34	M	2075
Tablelands (East) - Kuranda	35-44	F	2370
Tablelands (East) - Kuranda	35-44	M	2077
Tablelands (East) - Kuranda	45-54	F	2918
Tablelands (East) - Kuranda	45-54	M	2646
Tablelands (East) - Kuranda	55-64	F	3332
Tablelands (East) - Kuranda	55-64	M	3130
Tablelands (East) - Kuranda	65-74	F	2982
Tablelands (East) - Kuranda	65-74	M	3057
Tablelands (East) - Kuranda	75-84	F	1672
Tablelands (East) - Kuranda	75-84	M	1720
Tablelands (East) - Kuranda	85+	F	618
Tablelands (East) - Kuranda	85+	M	498
Darling Downs (West) - Maranoa	0-4	F	1462
Darling Downs (West) - Maranoa	0-4	M	1507
Darling Downs (West) - Maranoa	5-14	F	3063
Darling Downs (West) - Maranoa	5-14	M	3191
Darling Downs (West) - Maranoa	15-19	F	1170
Darling Downs (West) - Maranoa	15-19	M	1268
Darling Downs (West) - Maranoa	20-24	F	1236
Darling Downs (West) - Maranoa	20-24	M	1262
Darling Downs (West) - Maranoa	25-34	F	2911
Darling Downs (West) - Maranoa	25-34	M	2813
Darling Downs (West) - Maranoa	35-44	F	2756
Darling Downs (West) - Maranoa	35-44	M	2501
Darling Downs (West) - Maranoa	45-54	F	2788
Darling Downs (West) - Maranoa	45-54	M	2832
Darling Downs (West) - Maranoa	55-64	F	2751
Darling Downs (West) - Maranoa	55-64	M	3012
Darling Downs (West) - Maranoa	65-74	F	2052
Darling Downs (West) - Maranoa	65-74	M	2392
Darling Downs (West) - Maranoa	75-84	F	1253
Darling Downs (West) - Maranoa	75-84	M	1206
Darling Downs (West) - Maranoa	85+	F	479
Darling Downs (West) - Maranoa	85+	M	325
Darling Downs - East	0-4	F	1198
Darling Downs - East	0-4	M	1303
Darling Downs - East	5-14	F	3029
Darling Downs - East	5-14	M	3023
Darling Downs - East	15-19	F	1233
Darling Downs - East	15-19	M	1443
Darling Downs - East	20-24	F	1030
Darling Downs - East	20-24	M	1165
Darling Downs - East	25-34	F	2285
Darling Downs - East	25-34	M	2247
Darling Downs - East	35-44	F	2400
Darling Downs - East	35-44	M	2249
Darling Downs - East	45-54	F	2833
Darling Downs - East	45-54	M	2717
Darling Downs - East	55-64	F	2905
Darling Downs - East	55-64	M	2982
Darling Downs - East	65-74	F	2328
Darling Downs - East	65-74	M	2550
Darling Downs - East	75-84	F	1458
Darling Downs - East	75-84	M	1431
Darling Downs - East	85+	F	626
Darling Downs - East	85+	M	430
Granite Belt	0-4	F	905
Granite Belt	0-4	M	1040
Granite Belt	5-14	F	2529
Granite Belt	5-14	M	2743
Granite Belt	15-19	F	1160
Granite Belt	15-19	M	1169
Granite Belt	20-24	F	847
Granite Belt	20-24	M	989
Granite Belt	25-34	F	1996
Granite Belt	25-34	M	1945
Granite Belt	35-44	F	2141
Granite Belt	35-44	M	1885
Granite Belt	45-54	F	2742
Granite Belt	45-54	M	2444
Granite Belt	55-64	F	3233
Granite Belt	55-64	M	2951
Granite Belt	65-74	F	3070
Granite Belt	65-74	M	3120
Granite Belt	75-84	F	1751
Granite Belt	75-84	M	1731
Granite Belt	85+	F	650
Granite Belt	85+	M	474
Central Highlands (Qld)	0-4	F	1084
Central Highlands (Qld)	0-4	M	1063
Central Highlands (Qld)	5-14	F	2315
Central Highlands (Qld)	5-14	M	2385
Central Highlands (Qld)	15-19	F	818
Central Highlands (Qld)	15-19	M	943
Central Highlands (Qld)	20-24	F	868
Central Highlands (Qld)	20-24	M	969
Central Highlands (Qld)	25-34	F	2130
Central Highlands (Qld)	25-34	M	2234
Central Highlands (Qld)	35-44	F	2101
Central Highlands (Qld)	35-44	M	2152
Central Highlands (Qld)	45-54	F	1726
Central Highlands (Qld)	45-54	M	1986
Central Highlands (Qld)	55-64	F	1522
Central Highlands (Qld)	55-64	M	1818
Central Highlands (Qld)	65-74	F	794
Central Highlands (Qld)	65-74	M	978
Central Highlands (Qld)	75-84	F	383
Central Highlands (Qld)	75-84	M	398
Central Highlands (Qld)	85+	F	106
Central Highlands (Qld)	85+	M	83
Rockhampton	0-4	F	3362
Rockhampton	0-4	M	3657
Rockhampton	5-14	F	8158
Rockhampton	5-14	M	8595
Rockhampton	15-19	F	3683
Rockhampton	15-19	M	4089
Rockhampton	20-24	F	3445
Rockhampton	20-24	M	3552
Rockhampton	25-34	F	7663
Rockhampton	25-34	M	7641
Rockhampton	35-44	F	7581
Rockhampton	35-44	M	7625
Rockhampton	45-54	F	7573
Rockhampton	45-54	M	7356
Rockhampton	55-64	F	7969
Rockhampton	55-64	M	7830
Rockhampton	65-74	F	6046
Rockhampton	65-74	M	6210
Rockhampton	75-84	F	3629
Rockhampton	75-84	M	3159
Rockhampton	85+	F	1509
Rockhampton	85+	M	1020
Biloela	0-4	F	477
Biloela	0-4	M	476
Biloela	5-14	F	1024
Biloela	5-14	M	1081
Biloela	15-19	F	369
Biloela	15-19	M	436
Biloela	20-24	F	415
Biloela	20-24	M	403
Biloela	25-34	F	918
Biloela	25-34	M	924
Biloela	35-44	F	932
Biloela	35-44	M	1012
Biloela	45-54	F	874
Biloela	45-54	M	952
Biloela	55-64	F	889
Biloela	55-64	M	993
Biloela	65-74	F	577
Biloela	65-74	M	704
Biloela	75-84	F	398
Biloela	75-84	M	401
Biloela	85+	F	177
Biloela	85+	M	87
Gladstone	0-4	F	1999
Gladstone	0-4	M	2054
Gladstone	5-14	F	4709
Gladstone	5-14	M	4892
Gladstone	15-19	F	1975
Gladstone	15-19	M	2028
Gladstone	20-24	F	1547
Gladstone	20-24	M	1616
Gladstone	25-34	F	4038
Gladstone	25-34	M	3800
Gladstone	35-44	F	4236
Gladstone	35-44	M	4111
Gladstone	45-54	F	4474
Gladstone	45-54	M	4590
Gladstone	55-64	F	4104
Gladstone	55-64	M	4574
Gladstone	65-74	F	2634
Gladstone	65-74	M	3085
Gladstone	75-84	F	1205
Gladstone	75-84	M	1181
Gladstone	85+	F	387
Gladstone	85+	M	293
Broadbeach - Burleigh	0-4	F	1463
Broadbeach - Burleigh	0-4	M	1607
Broadbeach - Burleigh	5-14	F	3211
Broadbeach - Burleigh	5-14	M	3312
Broadbeach - Burleigh	15-19	F	1526
Broadbeach - Burleigh	15-19	M	1504
Broadbeach - Burleigh	20-24	F	2207
Broadbeach - Burleigh	20-24	M	1788
Broadbeach - Burleigh	25-34	F	5690
Broadbeach - Burleigh	25-34	M	4954
Broadbeach - Burleigh	35-44	F	4696
Broadbeach - Burleigh	35-44	M	4414
Broadbeach - Burleigh	45-54	F	4463
Broadbeach - Burleigh	45-54	M	4435
Broadbeach - Burleigh	55-64	F	4231
Broadbeach - Burleigh	55-64	M	3851
Broadbeach - Burleigh	65-74	F	3795
Broadbeach - Burleigh	65-74	M	3398
Broadbeach - Burleigh	75-84	F	2262
Broadbeach - Burleigh	75-84	M	1958
Broadbeach - Burleigh	85+	F	1008
Broadbeach - Burleigh	85+	M	633
Coolangatta	0-4	F	1406
Coolangatta	0-4	M	1549
Coolangatta	5-14	F	3148
Coolangatta	5-14	M	3292
Coolangatta	15-19	F	1414
Coolangatta	15-19	M	1577
Coolangatta	20-24	F	1651
Coolangatta	20-24	M	1361
Coolangatta	25-34	F	4098
Coolangatta	25-34	M	3644
Coolangatta	35-44	F	4069
Coolangatta	35-44	M	3645
Coolangatta	45-54	F	3849
Coolangatta	45-54	M	3708
Coolangatta	55-64	F	3957
Coolangatta	55-64	M	3492
Coolangatta	65-74	F	3376
Coolangatta	65-74	M	3134
Coolangatta	75-84	F	1918
Coolangatta	75-84	M	1628
Coolangatta	85+	F	961
Coolangatta	85+	M	640
Gold Coast - North	0-4	F	1353
Gold Coast - North	0-4	M	1460
Gold Coast - North	5-14	F	3066
Gold Coast - North	5-14	M	3279
Gold Coast - North	15-19	F	1614
Gold Coast - North	15-19	M	1635
Gold Coast - North	20-24	F	1894
Gold Coast - North	20-24	M	1932
Gold Coast - North	25-34	F	4030
Gold Coast - North	25-34	M	3846
Gold Coast - North	35-44	F	4192
Gold Coast - North	35-44	M	3791
Gold Coast - North	45-54	F	4998
Gold Coast - North	45-54	M	4292
Gold Coast - North	55-64	F	5217
Gold Coast - North	55-64	M	4470
Gold Coast - North	65-74	F	5425
Gold Coast - North	65-74	M	4314
Gold Coast - North	75-84	F	3394
Gold Coast - North	75-84	M	3006
Gold Coast - North	85+	F	1329
Gold Coast - North	85+	M	858
Gold Coast Hinterland	0-4	F	451
Gold Coast Hinterland	0-4	M	504
Gold Coast Hinterland	5-14	F	1213
Gold Coast Hinterland	5-14	M	1301
Gold Coast Hinterland	15-19	F	582
Gold Coast Hinterland	15-19	M	589
Gold Coast Hinterland	20-24	F	381
Gold Coast Hinterland	20-24	M	394
Gold Coast Hinterland	25-34	F	909
Gold Coast Hinterland	25-34	M	811
Gold Coast Hinterland	35-44	F	1322
Gold Coast Hinterland	35-44	M	1186
Gold Coast Hinterland	45-54	F	1584
Gold Coast Hinterland	45-54	M	1522
Gold Coast Hinterland	55-64	F	1649
Gold Coast Hinterland	55-64	M	1539
Gold Coast Hinterland	65-74	F	1294
Gold Coast Hinterland	65-74	M	1295
Gold Coast Hinterland	75-84	F	611
Gold Coast Hinterland	75-84	M	657
Gold Coast Hinterland	85+	F	168
Gold Coast Hinterland	85+	M	126
Mudgeeraba - Tallebudgera	0-4	F	994
Mudgeeraba - Tallebudgera	0-4	M	1094
Mudgeeraba - Tallebudgera	5-14	F	2904
Mudgeeraba - Tallebudgera	5-14	M	2996
Mudgeeraba - Tallebudgera	15-19	F	1233
Mudgeeraba - Tallebudgera	15-19	M	1352
Mudgeeraba - Tallebudgera	20-24	F	928
Mudgeeraba - Tallebudgera	20-24	M	873
Mudgeeraba - Tallebudgera	25-34	F	1788
Mudgeeraba - Tallebudgera	25-34	M	1539
Mudgeeraba - Tallebudgera	35-44	F	2830
Mudgeeraba - Tallebudgera	35-44	M	2387
Mudgeeraba - Tallebudgera	45-54	F	2905
Mudgeeraba - Tallebudgera	45-54	M	2722
Mudgeeraba - Tallebudgera	55-64	F	2202
Mudgeeraba - Tallebudgera	55-64	M	2048
Mudgeeraba - Tallebudgera	65-74	F	1613
Mudgeeraba - Tallebudgera	65-74	M	1571
Mudgeeraba - Tallebudgera	75-84	F	783
Mudgeeraba - Tallebudgera	75-84	M	780
Mudgeeraba - Tallebudgera	85+	F	304
Mudgeeraba - Tallebudgera	85+	M	195
Nerang	0-4	F	1943
Nerang	0-4	M	2042
Nerang	5-14	F	4583
Nerang	5-14	M	4993
Nerang	15-19	F	2171
Nerang	15-19	M	2272
Nerang	20-24	F	1805
Nerang	20-24	M	2042
Nerang	25-34	F	4407
Nerang	25-34	M	4051
Nerang	35-44	F	5039
Nerang	35-44	M	4750
Nerang	45-54	F	5115
Nerang	45-54	M	4713
Nerang	55-64	F	4283
Nerang	55-64	M	4027
Nerang	65-74	F	3399
Nerang	65-74	M	3096
Nerang	75-84	F	1937
Nerang	75-84	M	1799
Nerang	85+	F	687
Nerang	85+	M	521
Ormeau - Oxenford	0-4	F	5656
Ormeau - Oxenford	0-4	M	5868
Ormeau - Oxenford	5-14	F	12109
Ormeau - Oxenford	5-14	M	12737
Ormeau - Oxenford	15-19	F	5219
Ormeau - Oxenford	15-19	M	5340
Ormeau - Oxenford	20-24	F	5053
Ormeau - Oxenford	20-24	M	4915
Ormeau - Oxenford	25-34	F	11979
Ormeau - Oxenford	25-34	M	10791
Ormeau - Oxenford	35-44	F	12057
Ormeau - Oxenford	35-44	M	11249
Ormeau - Oxenford	45-54	F	10790
Ormeau - Oxenford	45-54	M	10152
Ormeau - Oxenford	55-64	F	7986
Ormeau - Oxenford	55-64	M	7473
Ormeau - Oxenford	65-74	F	5983
Ormeau - Oxenford	65-74	M	5592
Ormeau - Oxenford	75-84	F	2807
Ormeau - Oxenford	75-84	M	2800
Ormeau - Oxenford	85+	F	907
Ormeau - Oxenford	85+	M	610
Robina	0-4	F	1231
Robina	0-4	M	1403
Robina	5-14	F	3339
Robina	5-14	M	3257
Robina	15-19	F	1701
Robina	15-19	M	1695
Robina	20-24	F	1985
Robina	20-24	M	1801
Robina	25-34	F	3784
Robina	25-34	M	3511
Robina	35-44	F	3998
Robina	35-44	M	3516
Robina	45-54	F	3812
Robina	45-54	M	3207
Robina	55-64	F	3142
Robina	55-64	M	2635
Robina	65-74	F	2867
Robina	65-74	M	2300
Robina	75-84	F	1761
Robina	75-84	M	1521
Robina	85+	F	915
Robina	85+	M	522
Southport	0-4	F	1305
Southport	0-4	M	1418
Southport	5-14	F	2935
Southport	5-14	M	3252
Southport	15-19	F	1953
Southport	15-19	M	1998
Southport	20-24	F	3016
Southport	20-24	M	2905
Southport	25-34	F	5182
Southport	25-34	M	5223
Southport	35-44	F	4098
Southport	35-44	M	3902
Southport	45-54	F	4197
Southport	45-54	M	3908
Southport	55-64	F	3843
Southport	55-64	M	3427
Southport	65-74	F	3179
Southport	65-74	M	2856
Southport	75-84	F	2185
Southport	75-84	M	1861
Southport	85+	F	1160
Southport	85+	M	679
Surfers Paradise	0-4	F	714
Surfers Paradise	0-4	M	757
Surfers Paradise	5-14	F	1684
Surfers Paradise	5-14	M	1835
Surfers Paradise	15-19	F	960
Surfers Paradise	15-19	M	982
Surfers Paradise	20-24	F	1565
Surfers Paradise	20-24	M	1441
Surfers Paradise	25-34	F	3630
Surfers Paradise	25-34	M	3804
Surfers Paradise	35-44	F	2853
Surfers Paradise	35-44	M	2880
Surfers Paradise	45-54	F	3017
Surfers Paradise	45-54	M	2970
Surfers Paradise	55-64	F	3141
Surfers Paradise	55-64	M	2992
Surfers Paradise	65-74	F	2891
Surfers Paradise	65-74	M	2914
Surfers Paradise	75-84	F	1664
Surfers Paradise	75-84	M	1666
Surfers Paradise	85+	F	447
Surfers Paradise	85+	M	400
Forest Lake - Oxley	0-4	F	2604
Forest Lake - Oxley	0-4	M	2912
Forest Lake - Oxley	5-14	F	5173
Forest Lake - Oxley	5-14	M	5460
Forest Lake - Oxley	15-19	F	2490
Forest Lake - Oxley	15-19	M	2646
Forest Lake - Oxley	20-24	F	2615
Forest Lake - Oxley	20-24	M	3037
Forest Lake - Oxley	25-34	F	6139
Forest Lake - Oxley	25-34	M	6750
Forest Lake - Oxley	35-44	F	5595
Forest Lake - Oxley	35-44	M	5913
Forest Lake - Oxley	45-54	F	4933
Forest Lake - Oxley	45-54	M	4978
Forest Lake - Oxley	55-64	F	3954
Forest Lake - Oxley	55-64	M	4035
Forest Lake - Oxley	65-74	F	2810
Forest Lake - Oxley	65-74	M	2498
Forest Lake - Oxley	75-84	F	1707
Forest Lake - Oxley	75-84	M	1292
Forest Lake - Oxley	85+	F	734
Forest Lake - Oxley	85+	M	449
Ipswich Hinterland	0-4	F	1698
Ipswich Hinterland	0-4	M	1781
Ipswich Hinterland	5-14	F	4296
Ipswich Hinterland	5-14	M	4574
Ipswich Hinterland	15-19	F	2059
Ipswich Hinterland	15-19	M	2124
Ipswich Hinterland	20-24	F	1711
Ipswich Hinterland	20-24	M	1916
Ipswich Hinterland	25-34	F	3582
Ipswich Hinterland	25-34	M	3648
Ipswich Hinterland	35-44	F	3995
Ipswich Hinterland	35-44	M	3841
Ipswich Hinterland	45-54	F	4675
Ipswich Hinterland	45-54	M	4463
Ipswich Hinterland	55-64	F	4822
Ipswich Hinterland	55-64	M	4783
Ipswich Hinterland	65-74	F	3957
Ipswich Hinterland	65-74	M	4188
Ipswich Hinterland	75-84	F	1981
Ipswich Hinterland	75-84	M	2109
Ipswich Hinterland	85+	F	615
Ipswich Hinterland	85+	M	476
Ipswich Inner	0-4	F	3624
Ipswich Inner	0-4	M	3974
Ipswich Inner	5-14	F	8145
Ipswich Inner	5-14	M	8764
Ipswich Inner	15-19	F	3661
Ipswich Inner	15-19	M	3816
Ipswich Inner	20-24	F	3656
Ipswich Inner	20-24	M	3685
Ipswich Inner	25-34	F	8729
Ipswich Inner	25-34	M	7982
Ipswich Inner	35-44	F	7816
Ipswich Inner	35-44	M	7466
Ipswich Inner	45-54	F	7588
Ipswich Inner	45-54	M	7077
Ipswich Inner	55-64	F	6738
Ipswich Inner	55-64	M	6423
Ipswich Inner	65-74	F	4949
Ipswich Inner	65-74	M	4485
Ipswich Inner	75-84	F	2986
Ipswich Inner	75-84	M	2382
Ipswich Inner	85+	F	1224
Ipswich Inner	85+	M	741
Springfield - Redbank	0-4	F	4499
Springfield - Redbank	0-4	M	4743
Springfield - Redbank	5-14	F	9026
Springfield - Redbank	5-14	M	9584
Springfield - Redbank	15-19	F	3579
Springfield - Redbank	15-19	M	3625
Springfield - Redbank	20-24	F	3678
Springfield - Redbank	20-24	M	3614
Springfield - Redbank	25-34	F	9134
Springfield - Redbank	25-34	M	8160
Springfield - Redbank	35-44	F	8571
Springfield - Redbank	35-44	M	8189
Springfield - Redbank	45-54	F	6127
Springfield - Redbank	45-54	M	6037
Springfield - Redbank	55-64	F	4453
Springfield - Redbank	55-64	M	4199
Springfield - Redbank	65-74	F	2738
Springfield - Redbank	65-74	M	2561
Springfield - Redbank	75-84	F	1147
Springfield - Redbank	75-84	M	1050
Springfield - Redbank	85+	F	301
Springfield - Redbank	85+	M	187
Beaudesert	0-4	F	357
Beaudesert	0-4	M	377
Beaudesert	5-14	F	936
Beaudesert	5-14	M	1009
Beaudesert	15-19	F	439
Beaudesert	15-19	M	434
Beaudesert	20-24	F	316
Beaudesert	20-24	M	332
Beaudesert	25-34	F	713
Beaudesert	25-34	M	699
Beaudesert	35-44	F	894
Beaudesert	35-44	M	798
Beaudesert	45-54	F	1027
Beaudesert	45-54	M	965
Beaudesert	55-64	F	1028
Beaudesert	55-64	M	1006
Beaudesert	65-74	F	953
Beaudesert	65-74	M	986
Beaudesert	75-84	F	510
Beaudesert	75-84	M	524
Beaudesert	85+	F	218
Beaudesert	85+	M	154
Beenleigh	0-4	F	1570
Beenleigh	0-4	M	1618
Beenleigh	5-14	F	3099
Beenleigh	5-14	M	3266
Beenleigh	15-19	F	1313
Beenleigh	15-19	M	1385
Beenleigh	20-24	F	1576
Beenleigh	20-24	M	1620
Beenleigh	25-34	F	3658
Beenleigh	25-34	M	3528
Beenleigh	35-44	F	2965
Beenleigh	35-44	M	2930
Beenleigh	45-54	F	2868
Beenleigh	45-54	M	2679
Beenleigh	55-64	F	2533
Beenleigh	55-64	M	2344
Beenleigh	65-74	F	2225
Beenleigh	65-74	M	1952
Beenleigh	75-84	F	1341
Beenleigh	75-84	M	1123
Beenleigh	85+	F	424
Beenleigh	85+	M	304
Browns Plains	0-4	F	3617
Browns Plains	0-4	M	3769
Browns Plains	5-14	F	7231
Browns Plains	5-14	M	7625
Browns Plains	15-19	F	3158
Browns Plains	15-19	M	3362
Browns Plains	20-24	F	3441
Browns Plains	20-24	M	3477
Browns Plains	25-34	F	7439
Browns Plains	25-34	M	7153
Browns Plains	35-44	F	6410
Browns Plains	35-44	M	5975
Browns Plains	45-54	F	5619
Browns Plains	45-54	M	5147
Browns Plains	55-64	F	5043
Browns Plains	55-64	M	4802
Browns Plains	65-74	F	3394
Browns Plains	65-74	M	3161
Browns Plains	75-84	F	1591
Browns Plains	75-84	M	1360
Browns Plains	85+	F	523
Browns Plains	85+	M	326
Jimboomba	0-4	F	2324
Jimboomba	0-4	M	2450
Jimboomba	5-14	F	5179
Jimboomba	5-14	M	5380
Jimboomba	15-19	F	2114
Jimboomba	15-19	M	2247
Jimboomba	20-24	F	1816
Jimboomba	20-24	M	1833
Jimboomba	25-34	F	4456
Jimboomba	25-34	M	3824
Jimboomba	35-44	F	4423
Jimboomba	35-44	M	4320
Jimboomba	45-54	F	4268
Jimboomba	45-54	M	4222
Jimboomba	55-64	F	3216
Jimboomba	55-64	M	3185
Jimboomba	65-74	F	2188
Jimboomba	65-74	M	2130
Jimboomba	75-84	F	841
Jimboomba	75-84	M	882
Jimboomba	85+	F	214
Jimboomba	85+	M	132
Loganlea - Carbrook	0-4	F	2146
Loganlea - Carbrook	0-4	M	2093
Loganlea - Carbrook	5-14	F	4500
Loganlea - Carbrook	5-14	M	4645
Loganlea - Carbrook	15-19	F	1986
Loganlea - Carbrook	15-19	M	2228
Loganlea - Carbrook	20-24	F	2021
Loganlea - Carbrook	20-24	M	2015
Loganlea - Carbrook	25-34	F	4574
Loganlea - Carbrook	25-34	M	4285
Loganlea - Carbrook	35-44	F	4572
Loganlea - Carbrook	35-44	M	4261
Loganlea - Carbrook	45-54	F	4112
Loganlea - Carbrook	45-54	M	3903
Loganlea - Carbrook	55-64	F	3681
Loganlea - Carbrook	55-64	M	3277
Loganlea - Carbrook	65-74	F	3142
Loganlea - Carbrook	65-74	M	2755
Loganlea - Carbrook	75-84	F	1671
Loganlea - Carbrook	75-84	M	1464
Loganlea - Carbrook	85+	F	719
Loganlea - Carbrook	85+	M	403
Springwood - Kingston	0-4	F	2601
Springwood - Kingston	0-4	M	2751
Springwood - Kingston	5-14	F	5675
Springwood - Kingston	5-14	M	6011
Springwood - Kingston	15-19	F	2561
Springwood - Kingston	15-19	M	2809
Springwood - Kingston	20-24	F	2406
Springwood - Kingston	20-24	M	2651
Springwood - Kingston	25-34	F	5478
Springwood - Kingston	25-34	M	5512
Springwood - Kingston	35-44	F	5710
Springwood - Kingston	35-44	M	5542
Springwood - Kingston	45-54	F	4887
Springwood - Kingston	45-54	M	4892
Springwood - Kingston	55-64	F	4090
Springwood - Kingston	55-64	M	3860
Springwood - Kingston	65-74	F	3754
Springwood - Kingston	65-74	M	3311
Springwood - Kingston	75-84	F	1759
Springwood - Kingston	75-84	M	1744
Springwood - Kingston	85+	F	654
Springwood - Kingston	85+	M	405
Bowen Basin - North	0-4	F	1076
Bowen Basin - North	0-4	M	1226
Bowen Basin - North	5-14	F	2283
Bowen Basin - North	5-14	M	2574
Bowen Basin - North	15-19	F	810
Bowen Basin - North	15-19	M	927
Bowen Basin - North	20-24	F	993
Bowen Basin - North	20-24	M	1183
Bowen Basin - North	25-34	F	2764
Bowen Basin - North	25-34	M	3188
Bowen Basin - North	35-44	F	2322
Bowen Basin - North	35-44	M	2872
Bowen Basin - North	45-54	F	2119
Bowen Basin - North	45-54	M	2784
Bowen Basin - North	55-64	F	1947
Bowen Basin - North	55-64	M	2508
Bowen Basin - North	65-74	F	1173
Bowen Basin - North	65-74	M	1477
Bowen Basin - North	75-84	F	570
Bowen Basin - North	75-84	M	649
Bowen Basin - North	85+	F	219
Bowen Basin - North	85+	M	148
Mackay	0-4	F	3639
Mackay	0-4	M	3864
Mackay	5-14	F	8300
Mackay	5-14	M	8698
Mackay	15-19	F	3598
Mackay	15-19	M	3810
Mackay	20-24	F	3432
Mackay	20-24	M	3521
