SA3_NAME21	Age	persons
Carlingford	25-34	9366
Carlingford	35-44	11629
Carlingford	45-54	9669
Carlingford	55-64	8986
Carlingford	65-74	6315
Carlingford	75-84	3571
Carlingford	85+	1477
Merrylands - Guildford	0-4	11876
Merrylands - Guildford	5-14	22702
Merrylands - Guildford	15-19	10387
Merrylands - Guildford	20-24	12272
Merrylands - Guildford	25-34	26432
Merrylands - Guildford	35-44	22842
Merrylands - Guildford	45-54	18924
Merrylands - Guildford	55-64	16710
Merrylands - Guildford	65-74	12144
Merrylands - Guildford	75-84	6672
Merrylands - Guildford	85+	2852
Parramatta	0-4	10316
Parramatta	5-14	18579
Parramatta	15-19	6392
Parramatta	20-24	9918
Parramatta	25-34	30934
Parramatta	35-44	28922
Parramatta	45-54	15987
Parramatta	55-64	12934
Parramatta	65-74	9750
Parramatta	75-84	5936
Parramatta	85+	2452
Pennant Hills - Epping	0-4	2665
Pennant Hills - Epping	5-14	7770
Pennant Hills - Epping	15-19	3227
Pennant Hills - Epping	20-24	3328
Pennant Hills - Epping	25-34	6842
Pennant Hills - Epping	35-44	8397
Pennant Hills - Epping	45-54	7206
Pennant Hills - Epping	55-64	6460
Pennant Hills - Epping	65-74	4994
Pennant Hills - Epping	75-84	2728
Pennant Hills - Epping	85+	1209
Ryde - Hunters Hill	0-4	8093
Ryde - Hunters Hill	5-14	15895
Ryde - Hunters Hill	15-19	7101
Ryde - Hunters Hill	20-24	9618
Ryde - Hunters Hill	25-34	25511
Ryde - Hunters Hill	35-44	23590
Ryde - Hunters Hill	45-54	17711
Ryde - Hunters Hill	55-64	16274
Ryde - Hunters Hill	65-74	12449
Ryde - Hunters Hill	75-84	7042
Ryde - Hunters Hill	85+	3920
Bringelly - Green Valley	0-4	12114
Bringelly - Green Valley	5-14	22544
Bringelly - Green Valley	15-19	9851
Bringelly - Green Valley	20-24	9538
Bringelly - Green Valley	25-34	22244
Bringelly - Green Valley	35-44	21702
Bringelly - Green Valley	45-54	16927
Bringelly - Green Valley	55-64	14207
Bringelly - Green Valley	65-74	8881
Bringelly - Green Valley	75-84	3908
Bringelly - Green Valley	85+	1179
Fairfield	0-4	9963
Fairfield	5-14	24609
Fairfield	15-19	13538
Fairfield	20-24	13743
Fairfield	25-34	25122
Fairfield	35-44	23288
Fairfield	45-54	25610
Fairfield	55-64	26474
Fairfield	65-74	19190
Fairfield	75-84	9592
Fairfield	85+	4051
Liverpool	0-4	10034
Liverpool	5-14	19729
Liverpool	15-19	8735
Liverpool	20-24	9410
Liverpool	25-34	20641
Liverpool	35-44	20472
Liverpool	45-54	16980
Liverpool	55-64	14042
Liverpool	65-74	9182
Liverpool	75-84	4980
Liverpool	85+	1966
Cronulla - Miranda - Caringbah	0-4	6617
Cronulla - Miranda - Caringbah	5-14	14035
Cronulla - Miranda - Caringbah	15-19	6813
Cronulla - Miranda - Caringbah	20-24	6573
Cronulla - Miranda - Caringbah	25-34	14190
Cronulla - Miranda - Caringbah	35-44	15203
Cronulla - Miranda - Caringbah	45-54	16171
Cronulla - Miranda - Caringbah	55-64	14811
Cronulla - Miranda - Caringbah	65-74	11899
Cronulla - Miranda - Caringbah	75-84	7656
Cronulla - Miranda - Caringbah	85+	3890
Sutherland - Menai - Heathcote	0-4	6670
Sutherland - Menai - Heathcote	5-14	15091
Sutherland - Menai - Heathcote	15-19	7186
Sutherland - Menai - Heathcote	20-24	6343
Sutherland - Menai - Heathcote	25-34	12152
Sutherland - Menai - Heathcote	35-44	15291
Sutherland - Menai - Heathcote	45-54	15642
Sutherland - Menai - Heathcote	55-64	13658
Sutherland - Menai - Heathcote	65-74	10979
Sutherland - Menai - Heathcote	75-84	6182
Sutherland - Menai - Heathcote	85+	2542
No usual address (NSW)	0-4	460
No usual address (NSW)	5-14	798
No usual address (NSW)	15-19	532
No usual address (NSW)	20-24	829
No usual address (NSW)	25-34	2187
No usual address (NSW)	35-44	1859
No usual address (NSW)	45-54	1678
No usual address (NSW)	55-64	1648
No usual address (NSW)	65-74	1055
No usual address (NSW)	75-84	277
No usual address (NSW)	85+	49
Ballarat	0-4	6749
Ballarat	5-14	15157
Ballarat	15-19	7163
Ballarat	20-24	7344
Ballarat	25-34	15741
Ballarat	35-44	14392
Ballarat	45-54	14251
Ballarat	55-64	13656
Ballarat	65-74	12107
Ballarat	75-84	6773
Ballarat	85+	2878
Creswick - Daylesford - Ballan	0-4	1467
Creswick - Daylesford - Ballan	5-14	3577
Creswick - Daylesford - Ballan	15-19	1596
Creswick - Daylesford - Ballan	20-24	1048
Creswick - Daylesford - Ballan	25-34	2608
Creswick - Daylesford - Ballan	35-44	3585
Creswick - Daylesford - Ballan	45-54	4600
Creswick - Daylesford - Ballan	55-64	5145
Creswick - Daylesford - Ballan	65-74	4575
Creswick - Daylesford - Ballan	75-84	2079
Creswick - Daylesford - Ballan	85+	689
Maryborough - Pyrenees	0-4	1107
Maryborough - Pyrenees	5-14	3022
Maryborough - Pyrenees	15-19	1373
Maryborough - Pyrenees	20-24	1107
Maryborough - Pyrenees	25-34	2355
Maryborough - Pyrenees	35-44	2534
Maryborough - Pyrenees	45-54	3654
Maryborough - Pyrenees	55-64	4154
Maryborough - Pyrenees	65-74	4352
Maryborough - Pyrenees	75-84	2361
Maryborough - Pyrenees	85+	750
Bendigo	0-4	6186
Bendigo	5-14	13209
Bendigo	15-19	5980
Bendigo	20-24	6489
Bendigo	25-34	13979
Bendigo	35-44	12582
Bendigo	45-54	12136
Bendigo	55-64	12212
Bendigo	65-74	11096
Bendigo	75-84	6354
Bendigo	85+	2812
Heathcote - Castlemaine - Kyneton	0-4	2401
Heathcote - Castlemaine - Kyneton	5-14	6300
Heathcote - Castlemaine - Kyneton	15-19	2774
Heathcote - Castlemaine - Kyneton	20-24	1842
Heathcote - Castlemaine - Kyneton	25-34	4463
Heathcote - Castlemaine - Kyneton	35-44	6101
Heathcote - Castlemaine - Kyneton	45-54	7608
Heathcote - Castlemaine - Kyneton	55-64	8128
Heathcote - Castlemaine - Kyneton	65-74	7624
Heathcote - Castlemaine - Kyneton	75-84	3923
Heathcote - Castlemaine - Kyneton	85+	1340
Loddon - Elmore	0-4	559
Loddon - Elmore	5-14	1415
Loddon - Elmore	15-19	635
Loddon - Elmore	20-24	457
Loddon - Elmore	25-34	1027
Loddon - Elmore	35-44	1215
Loddon - Elmore	45-54	1603
Loddon - Elmore	55-64	2160
Loddon - Elmore	65-74	1887
Loddon - Elmore	75-84	899
Loddon - Elmore	85+	371
Barwon - West	0-4	1473
Barwon - West	5-14	3429
Barwon - West	15-19	1509
Barwon - West	20-24	967
Barwon - West	25-34	2385
Barwon - West	35-44	3131
Barwon - West	45-54	3152
Barwon - West	55-64	2896
Barwon - West	65-74	2289
Barwon - West	75-84	943
Barwon - West	85+	307
Geelong	0-4	12345
Geelong	5-14	24745
Geelong	15-19	12177
Geelong	20-24	14716
Geelong	25-34	32338
Geelong	35-44	27287
Geelong	45-54	25859
Geelong	55-64	24118
Geelong	65-74	20738
Geelong	75-84	12319
Geelong	85+	5340
Surf Coast - Bellarine Peninsula	0-4	5125
Surf Coast - Bellarine Peninsula	5-14	12078
Surf Coast - Bellarine Peninsula	15-19	4687
Surf Coast - Bellarine Peninsula	20-24	3855
Surf Coast - Bellarine Peninsula	25-34	9005
Surf Coast - Bellarine Peninsula	35-44	11854
Surf Coast - Bellarine Peninsula	45-54	11717
Surf Coast - Bellarine Peninsula	55-64	12569
Surf Coast - Bellarine Peninsula	65-74	13583
Surf Coast - Bellarine Peninsula	75-84	6650
Surf Coast - Bellarine Peninsula	85+	2302
Upper Goulburn Valley	0-4	2798
Upper Goulburn Valley	5-14	6820
Upper Goulburn Valley	15-19	3284
Upper Goulburn Valley	20-24	2819
Upper Goulburn Valley	25-34	6040
Upper Goulburn Valley	35-44	6382
Upper Goulburn Valley	45-54	7638
Upper Goulburn Valley	55-64	9277
Upper Goulburn Valley	65-74	8764
Upper Goulburn Valley	75-84	4568
Upper Goulburn Valley	85+	1622
Wangaratta - Benalla	0-4	2386
Wangaratta - Benalla	5-14	5561
Wangaratta - Benalla	15-19	2734
Wangaratta - Benalla	20-24	2059
Wangaratta - Benalla	25-34	4828
Wangaratta - Benalla	35-44	5081
Wangaratta - Benalla	45-54	6129
Wangaratta - Benalla	55-64	7116
Wangaratta - Benalla	65-74	6839
Wangaratta - Benalla	75-84	4093
Wangaratta - Benalla	85+	1632
Wodonga - Alpine	0-4	4183
Wodonga - Alpine	5-14	9912
Wodonga - Alpine	15-19	4546
Wodonga - Alpine	20-24	3828
Wodonga - Alpine	25-34	8716
Wodonga - Alpine	35-44	9113
Wodonga - Alpine	45-54	9705
Wodonga - Alpine	55-64	10517
Wodonga - Alpine	65-74	9363
Wodonga - Alpine	75-84	4856
Wodonga - Alpine	85+	1745
Baw Baw	0-4	3515
Baw Baw	5-14	7471
Baw Baw	15-19	3217
Baw Baw	20-24	2901
Baw Baw	25-34	7161
Baw Baw	35-44	6589
Baw Baw	45-54	6936
Baw Baw	55-64	7599
Baw Baw	65-74	7080
Baw Baw	75-84	3953
Baw Baw	85+	1359
Gippsland - East	0-4	2177
Gippsland - East	5-14	5132
Gippsland - East	15-19	2315
Gippsland - East	20-24	1819
Gippsland - East	25-34	4389
Gippsland - East	35-44	4510
Gippsland - East	45-54	5626
Gippsland - East	55-64	7770
Gippsland - East	65-74	8702
Gippsland - East	75-84	4878
Gippsland - East	85+	1518
Gippsland - South West	0-4	3291
Gippsland - South West	5-14	8044
Gippsland - South West	15-19	3536
Gippsland - South West	20-24	2557
Gippsland - South West	25-34	6226
Gippsland - South West	35-44	7392
Gippsland - South West	45-54	8750
Gippsland - South West	55-64	11542
Gippsland - South West	65-74	12038
Gippsland - South West	75-84	6106
Gippsland - South West	85+	2074
Latrobe Valley	0-4	4281
Latrobe Valley	5-14	9375
Latrobe Valley	15-19	4342
Latrobe Valley	20-24	4286
Latrobe Valley	25-34	9789
Latrobe Valley	35-44	8845
Latrobe Valley	45-54	9304
Latrobe Valley	55-64	10630
Latrobe Valley	65-74	9318
Latrobe Valley	75-84	5057
Latrobe Valley	85+	1948
Wellington	0-4	2392
Wellington	5-14	5346
Wellington	15-19	2515
Wellington	20-24	2175
Wellington	25-34	5161
Wellington	35-44	5195
Wellington	45-54	5555
Wellington	55-64	6652
Wellington	65-74	6397
Wellington	75-84	3101
Wellington	85+	1036
Brunswick - Coburg	0-4	4121
Brunswick - Coburg	5-14	7501
Brunswick - Coburg	15-19	3362
Brunswick - Coburg	20-24	7059
Brunswick - Coburg	25-34	21846
Brunswick - Coburg	35-44	15561
Brunswick - Coburg	45-54	11163
Brunswick - Coburg	55-64	8269
Brunswick - Coburg	65-74	5590
Brunswick - Coburg	75-84	3551
Brunswick - Coburg	85+	1854
Darebin - South	0-4	2586
Darebin - South	5-14	5436
Darebin - South	15-19	2467
Darebin - South	20-24	2918
Darebin - South	25-34	10564
Darebin - South	35-44	8777
Darebin - South	45-54	7816
Darebin - South	55-64	5591
Darebin - South	65-74	3623
Darebin - South	75-84	2306
Darebin - South	85+	1182
Essendon	0-4	3359
Essendon	5-14	7010
Essendon	15-19	3410
Essendon	20-24	4910
Essendon	25-34	12396
Essendon	35-44	10311
Essendon	45-54	9435
Essendon	55-64	7991
Essendon	65-74	5602
Essendon	75-84	2820
Essendon	85+	1461
Melbourne City	0-4	4355
Melbourne City	5-14	5742
Melbourne City	15-19	6311
Melbourne City	20-24	25180
Melbourne City	25-34	52964
Melbourne City	35-44	23165
Melbourne City	45-54	11739
Melbourne City	55-64	9233
Melbourne City	65-74	6588
Melbourne City	75-84	3141
Melbourne City	85+	1188
Port Phillip	0-4	4182
Port Phillip	5-14	7452
Port Phillip	15-19	3288
Port Phillip	20-24	5551
Port Phillip	25-34	23122
Port Phillip	35-44	18287
Port Phillip	45-54	14680
Port Phillip	55-64	11602
Port Phillip	65-74	8052
Port Phillip	75-84	4268
Port Phillip	85+	1468
Stonnington - West	0-4	2081
Stonnington - West	5-14	3445
Stonnington - West	15-19	1982
Stonnington - West	20-24	5044
Stonnington - West	25-34	17543
Stonnington - West	35-44	9668
Stonnington - West	45-54	6802
Stonnington - West	55-64	5886
Stonnington - West	65-74	5128
Stonnington - West	75-84	3515
Stonnington - West	85+	1438
Yarra	0-4	3682
Yarra	5-14	5998
Yarra	15-19	2608
Yarra	20-24	6654
Yarra	25-34	27093
Yarra	35-44	15326
Yarra	45-54	10373
Yarra	55-64	8523
Yarra	65-74	6265
Yarra	75-84	3247
Yarra	85+	1288
Boroondara	0-4	6653
Boroondara	5-14	20281
Boroondara	15-19	11950
Boroondara	20-24	12306
Boroondara	25-34	21044
Boroondara	35-44	20408
Boroondara	45-54	23812
Boroondara	55-64	20747
Boroondara	65-74	15917
Boroondara	75-84	9829
Boroondara	85+	4961
Manningham - West	0-4	4539
Manningham - West	5-14	11172
Manningham - West	15-19	5320
Manningham - West	20-24	5613
Manningham - West	25-34	11449
Manningham - West	35-44	13247
Manningham - West	45-54	12510
Manningham - West	55-64	12114
Manningham - West	65-74	10197
Manningham - West	75-84	8421
Manningham - West	85+	3807
Whitehorse - West	0-4	4553
Whitehorse - West	5-14	11622
Whitehorse - West	15-19	6446
Whitehorse - West	20-24	9154
Whitehorse - West	25-34	16286
Whitehorse - West	35-44	14215
Whitehorse - West	45-54	14161
Whitehorse - West	55-64	11831
Whitehorse - West	65-74	9132
Whitehorse - West	75-84	6292
Whitehorse - West	85+	3502
Bayside	0-4	4450
Bayside	5-14	13225
Bayside	15-19	6965
Bayside	20-24	5212
Bayside	25-34	7912
Bayside	35-44	11814
Bayside	45-54	16260
Bayside	55-64	14041
Bayside	65-74	11081
Bayside	75-84	6937
Bayside	85+	3422
Glen Eira	0-4	8126
Glen Eira	5-14	19129
Glen Eira	15-19	8722
Glen Eira	20-24	10041
Glen Eira	25-34	23697
Glen Eira	35-44	22987
Glen Eira	45-54	21477
Glen Eira	55-64	16955
Glen Eira	65-74	13559
Glen Eira	75-84	7592
Glen Eira	85+	4193
Kingston	0-4	6821
Kingston	5-14	14912
Kingston	15-19	6799
Kingston	20-24	6011
Kingston	25-34	14549
Kingston	35-44	17974
Kingston	45-54	18452
Kingston	55-64	15074
Kingston	65-74	11578
Kingston	75-84	7119
Kingston	85+	3404
Stonnington - East	0-4	1863
Stonnington - East	5-14	4617
Stonnington - East	15-19	2629
Stonnington - East	20-24	3144
Stonnington - East	25-34	6204
Stonnington - East	35-44	5375
Stonnington - East	45-54	5830
Stonnington - East	55-64	4796
Stonnington - East	65-74	3849
Stonnington - East	75-84	2560
Stonnington - East	85+	1307
Banyule	0-4	7052
Banyule	5-14	15381
Banyule	15-19	6832
Banyule	20-24	7008
Banyule	25-34	16254
Banyule	35-44	18164
Banyule	45-54	16921
Banyule	55-64	14862
Banyule	65-74	12694
Banyule	75-84	7678
Banyule	85+	3400
Darebin - North	0-4	5305
Darebin - North	5-14	9028
Darebin - North	15-19	4256
Darebin - North	20-24	6512
Darebin - North	25-34	18020
Darebin - North	35-44	15112
Darebin - North	45-54	12577
Darebin - North	55-64	9727
Darebin - North	65-74	6946
Darebin - North	75-84	5050
Darebin - North	85+	2765
Nillumbik - Kinglake	0-4	3453
Nillumbik - Kinglake	5-14	8978
Nillumbik - Kinglake	15-19	4859
Nillumbik - Kinglake	20-24	4022
Nillumbik - Kinglake	25-34	6015
Nillumbik - Kinglake	35-44	8200
Nillumbik - Kinglake	45-54	10593
Nillumbik - Kinglake	55-64	9954
Nillumbik - Kinglake	65-74	7072
Nillumbik - Kinglake	75-84	3050
Nillumbik - Kinglake	85+	906
Whittlesea - Wallan	0-4	18583
Whittlesea - Wallan	5-14	35710
Whittlesea - Wallan	15-19	14463
Whittlesea - Wallan	20-24	15702
Whittlesea - Wallan	25-34	39618
Whittlesea - Wallan	35-44	40738
Whittlesea - Wallan	45-54	30640
Whittlesea - Wallan	55-64	24959
Whittlesea - Wallan	65-74	18646
Whittlesea - Wallan	75-84	9527
Whittlesea - Wallan	85+	3439
Keilor	0-4	3204
Keilor	5-14	7419
Keilor	15-19	3573
Keilor	20-24	3264
Keilor	25-34	6936
Keilor	35-44	8213
Keilor	45-54	8613
Keilor	55-64	7191
Keilor	65-74	6337
Keilor	75-84	4844
Keilor	85+	2104
Macedon Ranges	0-4	1965
Macedon Ranges	5-14	4908
Macedon Ranges	15-19	2219
Macedon Ranges	20-24	1473
Macedon Ranges	25-34	3020
Macedon Ranges	35-44	4386
Macedon Ranges	45-54	4939
Macedon Ranges	55-64	4451
Macedon Ranges	65-74	3491
Macedon Ranges	75-84	1700
Macedon Ranges	85+	418
Moreland - North	0-4	5570
Moreland - North	5-14	9171
Moreland - North	15-19	3730
Moreland - North	20-24	5381
Moreland - North	25-34	15141
Moreland - North	35-44	12942
Moreland - North	45-54	9447
Moreland - North	55-64	7441
Moreland - North	65-74	4939
Moreland - North	75-84	3977
Moreland - North	85+	2805
Sunbury	0-4	2881
Sunbury	5-14	5794
Sunbury	15-19	2643
Sunbury	20-24	2698
Sunbury	25-34	6854
Sunbury	35-44	6225
Sunbury	45-54	5955
Sunbury	55-64	5513
Sunbury	65-74	3979
Sunbury	75-84	1834
Sunbury	85+	689
Tullamarine - Broadmeadows	0-4	16474
Tullamarine - Broadmeadows	5-14	30727
Tullamarine - Broadmeadows	15-19	12778
Tullamarine - Broadmeadows	20-24	14174
Tullamarine - Broadmeadows	25-34	34528
Tullamarine - Broadmeadows	35-44	31844
Tullamarine - Broadmeadows	45-54	23282
Tullamarine - Broadmeadows	55-64	19715
Tullamarine - Broadmeadows	65-74	12596
Tullamarine - Broadmeadows	75-84	6151
Tullamarine - Broadmeadows	85+	1797
Knox	0-4	8431
Knox	5-14	18688
Knox	15-19	9320
Knox	20-24	9661
Knox	25-34	20226
Knox	35-44	22278
Knox	45-54	21558
Knox	55-64	20534
Knox	65-74	16008
Knox	75-84	8903
Knox	85+	3539
Manningham - East	0-4	1002
Manningham - East	5-14	3420
Manningham - East	15-19	2076
Manningham - East	20-24	1751
Manningham - East	25-34	1898
Manningham - East	35-44	2789
Manningham - East	45-54	4272
Manningham - East	55-64	3820
Manningham - East	65-74	2877
Manningham - East	75-84	1735
Manningham - East	85+	749
Maroondah	0-4	6828
Maroondah	5-14	14092
Maroondah	15-19	6454
Maroondah	20-24	6419
Maroondah	25-34	14998
Maroondah	35-44	16781
Maroondah	45-54	15307
Maroondah	55-64	13555
Maroondah	65-74	10729
Maroondah	75-84	6543
Maroondah	85+	2874
Whitehorse - East	0-4	3295
Whitehorse - East	5-14	7638
Whitehorse - East	15-19	3582
Whitehorse - East	20-24	3621
Whitehorse - East	25-34	7442
Whitehorse - East	35-44	9221
Whitehorse - East	45-54	8593
Whitehorse - East	55-64	6971
Whitehorse - East	65-74	6188
Whitehorse - East	75-84	4398
Whitehorse - East	85+	1983
Yarra Ranges	0-4	9269
Yarra Ranges	5-14	19636
Yarra Ranges	15-19	9381
Yarra Ranges	20-24	8637
Yarra Ranges	25-34	19073
Yarra Ranges	35-44	20308
Yarra Ranges	45-54	21344
Yarra Ranges	55-64	20163
Yarra Ranges	65-74	16273
Yarra Ranges	75-84	8503
Yarra Ranges	85+	2672
Cardinia	0-4	9104
Cardinia	5-14	17690
Cardinia	15-19	7301
Cardinia	20-24	7073
Cardinia	25-34	18610
Cardinia	35-44	17520
Cardinia	45-54	14493
Cardinia	55-64	11675
Cardinia	65-74	8722
Cardinia	75-84	4646
Cardinia	85+	1493
Casey - North	0-4	8231
Casey - North	5-14	18604
Casey - North	15-19	8969
Casey - North	20-24	9110
Casey - North	25-34	18322
Casey - North	35-44	19428
Casey - North	45-54	18323
Casey - North	55-64	16492
Casey - North	65-74	11354
Casey - North	75-84	6024
Casey - North	85+	2428
Casey - South	0-4	19607
Casey - South	5-14	36606
Casey - South	15-19	14189
Casey - South	20-24	15196
Casey - South	25-34	37361
Casey - South	35-44	38576
Casey - South	45-54	26931
Casey - South	55-64	19713
Casey - South	65-74	12305
Casey - South	75-84	5685
Casey - South	85+	1779
Dandenong	0-4	11413
Dandenong	5-14	21469
Dandenong	15-19	10386
Dandenong	20-24	13723
Dandenong	25-34	33086
Dandenong	35-44	27822
Dandenong	45-54	22866
Dandenong	55-64	20781
Dandenong	65-74	17176
Dandenong	75-84	10518
Dandenong	85+	4396
Monash	0-4	8099
Monash	5-14	20297
Monash	15-19	10691
Monash	20-24	15607
Monash	25-34	27994
Monash	35-44	24798
Monash	45-54	22637
Monash	55-64	19073
Monash	65-74	15737
Monash	75-84	11896
Monash	85+	5990
Brimbank	0-4	10560
Brimbank	5-14	21780
Brimbank	15-19	10631
Brimbank	20-24	12962
Brimbank	25-34	29712
Brimbank	35-44	25432
Brimbank	45-54	23403
Brimbank	55-64	22022
Brimbank	65-74	17238
Brimbank	75-84	8959
Brimbank	85+	3377
Hobsons Bay	0-4	5466
Hobsons Bay	5-14	10719
Hobsons Bay	15-19	4289
Hobsons Bay	20-24	4122
Hobsons Bay	25-34	11195
Hobsons Bay	35-44	13504
Hobsons Bay	45-54	12418
Hobsons Bay	55-64	10604
Hobsons Bay	65-74	7780
Hobsons Bay	75-84	4441
Hobsons Bay	85+	2064
Maribyrnong	0-4	4942
Maribyrnong	5-14	8321
Maribyrnong	15-19	3426
Maribyrnong	20-24	5577
Maribyrnong	25-34	19257
Maribyrnong	35-44	15258
Maribyrnong	45-54	10931
Maribyrnong	55-64	8225
Maribyrnong	65-74	5253
Maribyrnong	75-84	2669
Maribyrnong	85+	1348
Melton - Bacchus Marsh	0-4	15606
Melton - Bacchus Marsh	5-14	32022
Melton - Bacchus Marsh	15-19	12758
Melton - Bacchus Marsh	20-24	12207
Melton - Bacchus Marsh	25-34	30609
Melton - Bacchus Marsh	35-44	33096
Melton - Bacchus Marsh	45-54	25099
Melton - Bacchus Marsh	55-64	17257
Melton - Bacchus Marsh	65-74	12804
Melton - Bacchus Marsh	75-84	5409
Melton - Bacchus Marsh	85+	1565
Wyndham	0-4	26413
Wyndham	5-14	48469
Wyndham	15-19	16203
Wyndham	20-24	18465
Wyndham	25-34	52248
Wyndham	35-44	57834
Wyndham	45-54	31868
Wyndham	55-64	22475
Wyndham	65-74	14687
Wyndham	75-84	6174
Wyndham	85+	1904
Frankston	0-4	8599
Frankston	5-14	17235
Frankston	15-19	7827
Frankston	20-24	7760
Frankston	25-34	19076
Frankston	35-44	19695
Frankston	45-54	18983
Frankston	55-64	16928
Frankston	65-74	12919
Frankston	75-84	7236
Frankston	85+	3017
Mornington Peninsula	0-4	7922
Mornington Peninsula	5-14	19591
Mornington Peninsula	15-19	9616
Mornington Peninsula	20-24	7640
Mornington Peninsula	25-34	14555
Mornington Peninsula	35-44	17834
Mornington Peninsula	45-54	22616
Mornington Peninsula	55-64	23203
Mornington Peninsula	65-74	24115
Mornington Peninsula	75-84	15833
Mornington Peninsula	85+	6029
Grampians	0-4	3131
Grampians	5-14	6739
Grampians	15-19	3127
Grampians	20-24	2859
Grampians	25-34	6896
Grampians	35-44	6198
Grampians	45-54	7280
Grampians	55-64	9097
Grampians	65-74	8082
Grampians	75-84	4811
Grampians	85+	2123
Mildura	0-4	3260
Mildura	5-14	7288
Mildura	15-19	3279
Mildura	20-24	3176
Mildura	25-34	7619
Mildura	35-44	6720
Mildura	45-54	7076
Mildura	55-64	7383
Mildura	65-74	6137
Mildura	75-84	3505
Mildura	85+	1526
Murray River - Swan Hill	0-4	2079
Murray River - Swan Hill	5-14	4535
Murray River - Swan Hill	15-19	1935
Murray River - Swan Hill	20-24	1862
Murray River - Swan Hill	25-34	4503
Murray River - Swan Hill	35-44	4175
Murray River - Swan Hill	45-54	4431
Murray River - Swan Hill	55-64	5575
Murray River - Swan Hill	65-74	4945
Murray River - Swan Hill	75-84	2936
Murray River - Swan Hill	85+	1297
Campaspe	0-4	1946
Campaspe	5-14	4699
Campaspe	15-19	2226
Campaspe	20-24	1881
Campaspe	25-34	3910
Campaspe	35-44	3906
Campaspe	45-54	4947
Campaspe	55-64	5730
Campaspe	65-74	5159
Campaspe	75-84	3205
Campaspe	85+	1276
Moira	0-4	1478
Moira	5-14	3570
Moira	15-19	1644
Moira	20-24	1307
Moira	25-34	3055
Moira	35-44	3039
Moira	45-54	3661
Moira	55-64	4402
Moira	65-74	4581
Moira	75-84	2735
Moira	85+	1050
Shepparton	0-4	4078
Shepparton	5-14	9111
Shepparton	15-19	4109
Shepparton	20-24	3830
Shepparton	25-34	8876
Shepparton	35-44	8147
Shepparton	45-54	8499
Shepparton	55-64	8472
Shepparton	65-74	7190
Shepparton	75-84	4253
Shepparton	85+	1648
Glenelg - Southern Grampians	0-4	1785
Glenelg - Southern Grampians	5-14	4135
Glenelg - Southern Grampians	15-19	2057
Glenelg - Southern Grampians	20-24	1622
Glenelg - Southern Grampians	25-34	3532
Glenelg - Southern Grampians	35-44	3756
Glenelg - Southern Grampians	45-54	4688
Glenelg - Southern Grampians	55-64	5738
Glenelg - Southern Grampians	65-74	5411
Glenelg - Southern Grampians	75-84	2898
Glenelg - Southern Grampians	85+	1184
Colac - Corangamite	0-4	1866
Colac - Corangamite	5-14	4532
Colac - Corangamite	15-19	2142
Colac - Corangamite	20-24	1766
Colac - Corangamite	25-34	4143
Colac - Corangamite	35-44	4060
Colac - Corangamite	45-54	4872
Colac - Corangamite	55-64	5753
Colac - Corangamite	65-74	5227
Colac - Corangamite	75-84	2972
Colac - Corangamite	85+	1171
Warrnambool	0-4	2788
Warrnambool	5-14	6702
Warrnambool	15-19	3156
Warrnambool	20-24	2560
Warrnambool	25-34	6237
Warrnambool	35-44	6106
Warrnambool	45-54	6714
Warrnambool	55-64	7198
Warrnambool	65-74	6448
Warrnambool	75-84	3430
Warrnambool	85+	1445
Migratory - Offshore - Shipping (Vic.)	25-34	6
Migratory - Offshore - Shipping (Vic.)	35-44	16
Migratory - Offshore - Shipping (Vic.)	45-54	3
Migratory - Offshore - Shipping (Vic.)	55-64	14
Migratory - Offshore - Shipping (Vic.)	65-74	4
No usual address (Vic.)	0-4	414
No usual address (Vic.)	5-14	730
No usual address (Vic.)	15-19	459
No usual address (Vic.)	20-24	671
No usual address (Vic.)	25-34	1819
No usual address (Vic.)	35-44	1736
No usual address (Vic.)	45-54	1393
No usual address (Vic.)	55-64	1074
No usual address (Vic.)	65-74	613
No usual address (Vic.)	75-84	152
No usual address (Vic.)	85+	29
Capalaba	0-4	4012
Capalaba	5-14	9667
Capalaba	15-19	4759
Capalaba	20-24	4002
Capalaba	25-34	8163
Capalaba	35-44	9645
Capalaba	45-54	10070
Capalaba	55-64	9797
Capalaba	65-74	8071
Capalaba	75-84	3829
Capalaba	85+	1362
Cleveland - Stradbroke	0-4	4550
Cleveland - Stradbroke	5-14	11604
Cleveland - Stradbroke	15-19	5942
Cleveland - Stradbroke	20-24	4657
Cleveland - Stradbroke	25-34	8554
Cleveland - Stradbroke	35-44	10856
Cleveland - Stradbroke	45-54	12883
Cleveland - Stradbroke	55-64	13089
Cleveland - Stradbroke	65-74	11771
Cleveland - Stradbroke	75-84	6947
Cleveland - Stradbroke	85+	2536
Wynnum - Manly	0-4	4521
Wynnum - Manly	5-14	10118
Wynnum - Manly	15-19	4299
Wynnum - Manly	20-24	3768
Wynnum - Manly	25-34	8498
Wynnum - Manly	35-44	11007
Wynnum - Manly	45-54	10990
Wynnum - Manly	55-64	8583
Wynnum - Manly	65-74	6307
Wynnum - Manly	75-84	3512
Wynnum - Manly	85+	1455
Bald Hills - Everton Park	0-4	2861
Bald Hills - Everton Park	5-14	5960
Bald Hills - Everton Park	15-19	2721
Bald Hills - Everton Park	20-24	2946
Bald Hills - Everton Park	25-34	6159
Bald Hills - Everton Park	35-44	6861
