SA3_NAME21	Age5yr	Indigenous	Sex	persons
Creswick - Daylesford - Ballan	0-4	1	M	20
Creswick - Daylesford - Ballan	5-9		F	58
Creswick - Daylesford - Ballan	5-9		M	71
Creswick - Daylesford - Ballan	5-9	0	F	716
Creswick - Daylesford - Ballan	5-9	0	M	781
Creswick - Daylesford - Ballan	5-9	1	F	21
Creswick - Daylesford - Ballan	5-9	1	M	26
Creswick - Daylesford - Ballan	10-14		F	68
Creswick - Daylesford - Ballan	10-14		M	71
Creswick - Daylesford - Ballan	10-14	0	F	848
Creswick - Daylesford - Ballan	10-14	0	M	880
Creswick - Daylesford - Ballan	10-14	1	F	16
Creswick - Daylesford - Ballan	10-14	1	M	24
Creswick - Daylesford - Ballan	15-19		F	43
Creswick - Daylesford - Ballan	15-19		M	48
Creswick - Daylesford - Ballan	15-19	0	F	690
Creswick - Daylesford - Ballan	15-19	0	M	781
Creswick - Daylesford - Ballan	15-19	1	F	16
Creswick - Daylesford - Ballan	15-19	1	M	22
Creswick - Daylesford - Ballan	20-24		F	23
Creswick - Daylesford - Ballan	20-24		M	35
Creswick - Daylesford - Ballan	20-24	0	F	445
Creswick - Daylesford - Ballan	20-24	0	M	522
Creswick - Daylesford - Ballan	20-24	1	F	15
Creswick - Daylesford - Ballan	20-24	1	M	7
Creswick - Daylesford - Ballan	25-29		F	54
Creswick - Daylesford - Ballan	25-29		M	44
Creswick - Daylesford - Ballan	25-29	0	F	549
Creswick - Daylesford - Ballan	25-29	0	M	503
Creswick - Daylesford - Ballan	25-29	1	F	13
Creswick - Daylesford - Ballan	25-29	1	M	10
Creswick - Daylesford - Ballan	30-34		F	53
Creswick - Daylesford - Ballan	30-34		M	42
Creswick - Daylesford - Ballan	30-34	0	F	665
Creswick - Daylesford - Ballan	30-34	0	M	660
Creswick - Daylesford - Ballan	30-34	1	F	10
Creswick - Daylesford - Ballan	30-34	1	M	14
Creswick - Daylesford - Ballan	35-39		F	52
Creswick - Daylesford - Ballan	35-39		M	69
Creswick - Daylesford - Ballan	35-39	0	F	809
Creswick - Daylesford - Ballan	35-39	0	M	748
Creswick - Daylesford - Ballan	35-39	1	F	9
Creswick - Daylesford - Ballan	35-39	1	M	4
Creswick - Daylesford - Ballan	40-44		F	67
Creswick - Daylesford - Ballan	40-44		M	57
Creswick - Daylesford - Ballan	40-44	0	F	887
Creswick - Daylesford - Ballan	40-44	0	M	863
Creswick - Daylesford - Ballan	40-44	1	F	14
Creswick - Daylesford - Ballan	40-44	1	M	10
Creswick - Daylesford - Ballan	45-49		F	71
Creswick - Daylesford - Ballan	45-49		M	78
Creswick - Daylesford - Ballan	45-49	0	F	1018
Creswick - Daylesford - Ballan	45-49	0	M	982
Creswick - Daylesford - Ballan	45-49	1	F	6
Creswick - Daylesford - Ballan	45-49	1	M	10
Creswick - Daylesford - Ballan	50-54		F	83
Creswick - Daylesford - Ballan	50-54		M	84
Creswick - Daylesford - Ballan	50-54	0	F	1135
Creswick - Daylesford - Ballan	50-54	0	M	1108
Creswick - Daylesford - Ballan	50-54	1	F	12
Creswick - Daylesford - Ballan	50-54	1	M	16
Creswick - Daylesford - Ballan	55-59		F	76
Creswick - Daylesford - Ballan	55-59		M	82
Creswick - Daylesford - Ballan	55-59	0	F	1224
Creswick - Daylesford - Ballan	55-59	0	M	1175
Creswick - Daylesford - Ballan	55-59	1	F	11
Creswick - Daylesford - Ballan	55-59	1	M	13
Creswick - Daylesford - Ballan	60-64		F	72
Creswick - Daylesford - Ballan	60-64		M	84
Creswick - Daylesford - Ballan	60-64	0	F	1230
Creswick - Daylesford - Ballan	60-64	0	M	1173
Creswick - Daylesford - Ballan	60-64	1	M	9
Creswick - Daylesford - Ballan	65+		F	242
Creswick - Daylesford - Ballan	65+		M	247
Creswick - Daylesford - Ballan	65+	0	F	3425
Creswick - Daylesford - Ballan	65+	0	M	3397
Creswick - Daylesford - Ballan	65+	1	F	7
Creswick - Daylesford - Ballan	65+	1	M	13
Maryborough - Pyrenees	0-4		F	32
Maryborough - Pyrenees	0-4		M	42
Maryborough - Pyrenees	0-4	0	F	488
Maryborough - Pyrenees	0-4	0	M	474
Maryborough - Pyrenees	0-4	1	F	43
Maryborough - Pyrenees	0-4	1	M	32
Maryborough - Pyrenees	5-9		F	70
Maryborough - Pyrenees	5-9		M	56
Maryborough - Pyrenees	5-9	0	F	608
Maryborough - Pyrenees	5-9	0	M	636
Maryborough - Pyrenees	5-9	1	F	32
Maryborough - Pyrenees	5-9	1	M	29
Maryborough - Pyrenees	10-14		F	76
Maryborough - Pyrenees	10-14		M	72
Maryborough - Pyrenees	10-14	0	F	664
Maryborough - Pyrenees	10-14	0	M	727
Maryborough - Pyrenees	10-14	1	F	30
Maryborough - Pyrenees	10-14	1	M	36
Maryborough - Pyrenees	15-19		F	66
Maryborough - Pyrenees	15-19		M	67
Maryborough - Pyrenees	15-19	0	F	565
Maryborough - Pyrenees	15-19	0	M	636
Maryborough - Pyrenees	15-19	1	F	24
Maryborough - Pyrenees	15-19	1	M	15
Maryborough - Pyrenees	20-24		F	34
Maryborough - Pyrenees	20-24		M	45
Maryborough - Pyrenees	20-24	0	F	460
Maryborough - Pyrenees	20-24	0	M	528
Maryborough - Pyrenees	20-24	1	F	20
Maryborough - Pyrenees	20-24	1	M	19
Maryborough - Pyrenees	25-29		F	28
Maryborough - Pyrenees	25-29		M	39
Maryborough - Pyrenees	25-29	0	F	511
Maryborough - Pyrenees	25-29	0	M	507
Maryborough - Pyrenees	25-29	1	F	23
Maryborough - Pyrenees	25-29	1	M	10
Maryborough - Pyrenees	30-34		F	40
Maryborough - Pyrenees	30-34		M	48
Maryborough - Pyrenees	30-34	0	F	560
Maryborough - Pyrenees	30-34	0	M	551
Maryborough - Pyrenees	30-34	1	F	17
Maryborough - Pyrenees	30-34	1	M	14
Maryborough - Pyrenees	35-39		F	57
Maryborough - Pyrenees	35-39		M	51
Maryborough - Pyrenees	35-39	0	F	579
Maryborough - Pyrenees	35-39	0	M	525
Maryborough - Pyrenees	35-39	1	F	12
Maryborough - Pyrenees	35-39	1	M	18
Maryborough - Pyrenees	40-44		F	48
Maryborough - Pyrenees	40-44		M	48
Maryborough - Pyrenees	40-44	0	F	574
Maryborough - Pyrenees	40-44	0	M	612
Maryborough - Pyrenees	40-44	1	F	7
Maryborough - Pyrenees	40-44	1	M	7
Maryborough - Pyrenees	45-49		F	67
Maryborough - Pyrenees	45-49		M	72
Maryborough - Pyrenees	45-49	0	F	748
Maryborough - Pyrenees	45-49	0	M	751
Maryborough - Pyrenees	45-49	1	F	17
Maryborough - Pyrenees	45-49	1	M	15
Maryborough - Pyrenees	50-54		F	80
Maryborough - Pyrenees	50-54		M	80
Maryborough - Pyrenees	50-54	0	F	868
Maryborough - Pyrenees	50-54	0	M	924
Maryborough - Pyrenees	50-54	1	F	18
Maryborough - Pyrenees	50-54	1	M	13
Maryborough - Pyrenees	55-59		F	57
Maryborough - Pyrenees	55-59		M	75
Maryborough - Pyrenees	55-59	0	F	920
Maryborough - Pyrenees	55-59	0	M	901
Maryborough - Pyrenees	55-59	1	F	14
Maryborough - Pyrenees	55-59	1	M	14
Maryborough - Pyrenees	60-64		F	66
Maryborough - Pyrenees	60-64		M	64
Maryborough - Pyrenees	60-64	0	F	1001
Maryborough - Pyrenees	60-64	0	M	1019
Maryborough - Pyrenees	60-64	1	F	8
Maryborough - Pyrenees	60-64	1	M	16
Maryborough - Pyrenees	65+		F	232
Maryborough - Pyrenees	65+		M	257
Maryborough - Pyrenees	65+	0	F	3405
Maryborough - Pyrenees	65+	0	M	3515
Maryborough - Pyrenees	65+	1	F	20
Maryborough - Pyrenees	65+	1	M	25
Bendigo	0-4		F	144
Bendigo	0-4		M	138
Bendigo	0-4	0	F	2791
Bendigo	0-4	0	M	2847
Bendigo	0-4	1	F	138
Bendigo	0-4	1	M	134
Bendigo	5-9		F	159
Bendigo	5-9		M	179
Bendigo	5-9	0	F	2938
Bendigo	5-9	0	M	3050
Bendigo	5-9	1	F	160
Bendigo	5-9	1	M	170
Bendigo	10-14		F	126
Bendigo	10-14		M	168
Bendigo	10-14	0	F	2836
Bendigo	10-14	0	M	3132
Bendigo	10-14	1	F	122
Bendigo	10-14	1	M	155
Bendigo	15-19		F	154
Bendigo	15-19		M	130
Bendigo	15-19	0	F	2727
Bendigo	15-19	0	M	2760
Bendigo	15-19	1	F	111
Bendigo	15-19	1	M	92
Bendigo	20-24		F	132
Bendigo	20-24		M	152
Bendigo	20-24	0	F	3039
Bendigo	20-24	0	M	2935
Bendigo	20-24	1	F	126
Bendigo	20-24	1	M	105
Bendigo	25-29		F	190
Bendigo	25-29		M	186
Bendigo	25-29	0	F	3324
Bendigo	25-29	0	M	3157
Bendigo	25-29	1	F	113
Bendigo	25-29	1	M	104
Bendigo	30-34		F	158
Bendigo	30-34		M	162
Bendigo	30-34	0	F	3385
Bendigo	30-34	0	M	3036
Bendigo	30-34	1	F	89
Bendigo	30-34	1	M	73
Bendigo	35-39		F	165
Bendigo	35-39		M	149
Bendigo	35-39	0	F	3231
Bendigo	35-39	0	M	2956
Bendigo	35-39	1	F	63
Bendigo	35-39	1	M	54
Bendigo	40-44		F	153
Bendigo	40-44		M	136
Bendigo	40-44	0	F	2945
Bendigo	40-44	0	M	2639
Bendigo	40-44	1	F	47
Bendigo	40-44	1	M	52
Bendigo	45-49		F	152
Bendigo	45-49		M	150
Bendigo	45-49	0	F	2997
Bendigo	45-49	0	M	2711
Bendigo	45-49	1	F	63
Bendigo	45-49	1	M	40
Bendigo	50-54		F	110
Bendigo	50-54		M	136
Bendigo	50-54	0	F	2996
Bendigo	50-54	0	M	2667
Bendigo	50-54	1	F	49
Bendigo	50-54	1	M	57
Bendigo	55-59		F	146
Bendigo	55-59		M	121
Bendigo	55-59	0	F	3044
Bendigo	55-59	0	M	2627
Bendigo	55-59	1	F	50
Bendigo	55-59	1	M	45
Bendigo	60-64		F	134
Bendigo	60-64		M	141
Bendigo	60-64	0	F	3163
Bendigo	60-64	0	M	2675
Bendigo	60-64	1	F	29
Bendigo	60-64	1	M	40
Bendigo	65+		F	527
Bendigo	65+		M	427
Bendigo	65+	0	F	10466
Bendigo	65+	0	M	8712
Bendigo	65+	1	F	76
Bendigo	65+	1	M	57
Heathcote - Castlemaine - Kyneton	0-4		F	51
Heathcote - Castlemaine - Kyneton	0-4		M	75
Heathcote - Castlemaine - Kyneton	0-4	0	F	1052
Heathcote - Castlemaine - Kyneton	0-4	0	M	1178
Heathcote - Castlemaine - Kyneton	0-4	1	F	22
Heathcote - Castlemaine - Kyneton	0-4	1	M	28
Heathcote - Castlemaine - Kyneton	5-9		F	100
Heathcote - Castlemaine - Kyneton	5-9		M	80
Heathcote - Castlemaine - Kyneton	5-9	0	F	1433
Heathcote - Castlemaine - Kyneton	5-9	0	M	1480
Heathcote - Castlemaine - Kyneton	5-9	1	F	26
Heathcote - Castlemaine - Kyneton	5-9	1	M	39
Heathcote - Castlemaine - Kyneton	10-14		F	97
Heathcote - Castlemaine - Kyneton	10-14		M	100
Heathcote - Castlemaine - Kyneton	10-14	0	F	1368
Heathcote - Castlemaine - Kyneton	10-14	0	M	1518
Heathcote - Castlemaine - Kyneton	10-14	1	F	27
Heathcote - Castlemaine - Kyneton	10-14	1	M	36
Heathcote - Castlemaine - Kyneton	15-19		F	86
Heathcote - Castlemaine - Kyneton	15-19		M	107
Heathcote - Castlemaine - Kyneton	15-19	0	F	1232
Heathcote - Castlemaine - Kyneton	15-19	0	M	1294
Heathcote - Castlemaine - Kyneton	15-19	1	F	26
Heathcote - Castlemaine - Kyneton	15-19	1	M	32
Heathcote - Castlemaine - Kyneton	20-24		F	54
Heathcote - Castlemaine - Kyneton	20-24		M	64
Heathcote - Castlemaine - Kyneton	20-24	0	F	753
Heathcote - Castlemaine - Kyneton	20-24	0	M	928
Heathcote - Castlemaine - Kyneton	20-24	1	F	18
Heathcote - Castlemaine - Kyneton	20-24	1	M	24
Heathcote - Castlemaine - Kyneton	25-29		F	60
Heathcote - Castlemaine - Kyneton	25-29		M	66
Heathcote - Castlemaine - Kyneton	25-29	0	F	884
Heathcote - Castlemaine - Kyneton	25-29	0	M	941
Heathcote - Castlemaine - Kyneton	25-29	1	F	18
Heathcote - Castlemaine - Kyneton	25-29	1	M	32
Heathcote - Castlemaine - Kyneton	30-34		F	71
Heathcote - Castlemaine - Kyneton	30-34		M	72
Heathcote - Castlemaine - Kyneton	30-34	0	F	1147
Heathcote - Castlemaine - Kyneton	30-34	0	M	1134
Heathcote - Castlemaine - Kyneton	30-34	1	F	16
Heathcote - Castlemaine - Kyneton	30-34	1	M	25
Heathcote - Castlemaine - Kyneton	35-39		F	89
Heathcote - Castlemaine - Kyneton	35-39		M	82
Heathcote - Castlemaine - Kyneton	35-39	0	F	1349
Heathcote - Castlemaine - Kyneton	35-39	0	M	1291
Heathcote - Castlemaine - Kyneton	35-39	1	F	19
Heathcote - Castlemaine - Kyneton	35-39	1	M	21
Heathcote - Castlemaine - Kyneton	40-44		F	91
Heathcote - Castlemaine - Kyneton	40-44		M	86
Heathcote - Castlemaine - Kyneton	40-44	0	F	1594
Heathcote - Castlemaine - Kyneton	40-44	0	M	1455
Heathcote - Castlemaine - Kyneton	40-44	1	F	17
Heathcote - Castlemaine - Kyneton	40-44	1	M	21
Heathcote - Castlemaine - Kyneton	45-49		F	109
Heathcote - Castlemaine - Kyneton	45-49		M	113
Heathcote - Castlemaine - Kyneton	45-49	0	F	1769
Heathcote - Castlemaine - Kyneton	45-49	0	M	1661
Heathcote - Castlemaine - Kyneton	45-49	1	F	16
Heathcote - Castlemaine - Kyneton	45-49	1	M	22
Heathcote - Castlemaine - Kyneton	50-54		F	112
Heathcote - Castlemaine - Kyneton	50-54		M	108
Heathcote - Castlemaine - Kyneton	50-54	0	F	1856
Heathcote - Castlemaine - Kyneton	50-54	0	M	1787
Heathcote - Castlemaine - Kyneton	50-54	1	F	23
Heathcote - Castlemaine - Kyneton	50-54	1	M	26
Heathcote - Castlemaine - Kyneton	55-59		F	117
Heathcote - Castlemaine - Kyneton	55-59		M	129
Heathcote - Castlemaine - Kyneton	55-59	0	F	1974
Heathcote - Castlemaine - Kyneton	55-59	0	M	1755
Heathcote - Castlemaine - Kyneton	55-59	1	F	9
Heathcote - Castlemaine - Kyneton	55-59	1	M	24
Heathcote - Castlemaine - Kyneton	60-64		F	106
Heathcote - Castlemaine - Kyneton	60-64		M	121
Heathcote - Castlemaine - Kyneton	60-64	0	F	1951
Heathcote - Castlemaine - Kyneton	60-64	0	M	1905
Heathcote - Castlemaine - Kyneton	60-64	1	F	15
Heathcote - Castlemaine - Kyneton	60-64	1	M	18
Heathcote - Castlemaine - Kyneton	65+		F	443
Heathcote - Castlemaine - Kyneton	65+		M	414
Heathcote - Castlemaine - Kyneton	65+	0	F	6102
Heathcote - Castlemaine - Kyneton	65+	0	M	5876
Heathcote - Castlemaine - Kyneton	65+	1	F	28
Heathcote - Castlemaine - Kyneton	65+	1	M	23
Loddon - Elmore	0-4		F	25
Loddon - Elmore	0-4		M	31
Loddon - Elmore	0-4	0	F	226
Loddon - Elmore	0-4	0	M	247
Loddon - Elmore	0-4	1	F	18
Loddon - Elmore	0-4	1	M	13
Loddon - Elmore	5-9		F	25
Loddon - Elmore	5-9		M	23
Loddon - Elmore	5-9	0	F	274
Loddon - Elmore	5-9	0	M	274
Loddon - Elmore	5-9	1	F	22
Loddon - Elmore	5-9	1	M	13
Loddon - Elmore	10-14		F	34
Loddon - Elmore	10-14		M	48
Loddon - Elmore	10-14	0	F	340
Loddon - Elmore	10-14	0	M	329
Loddon - Elmore	10-14	1	F	15
Loddon - Elmore	10-14	1	M	14
Loddon - Elmore	15-19		F	28
Loddon - Elmore	15-19		M	26
Loddon - Elmore	15-19	0	F	273
Loddon - Elmore	15-19	0	M	279
Loddon - Elmore	15-19	1	F	20
Loddon - Elmore	15-19	1	M	13
Loddon - Elmore	20-24		F	29
Loddon - Elmore	20-24		M	25
Loddon - Elmore	20-24	0	F	199
Loddon - Elmore	20-24	0	M	200
Loddon - Elmore	20-24	1	M	8
Loddon - Elmore	25-29		F	21
Loddon - Elmore	25-29		M	18
Loddon - Elmore	25-29	0	F	238
Loddon - Elmore	25-29	0	M	197
Loddon - Elmore	25-29	1	F	14
Loddon - Elmore	25-29	1	M	3
Loddon - Elmore	30-34		F	22
Loddon - Elmore	30-34		M	20
Loddon - Elmore	30-34	0	F	247
Loddon - Elmore	30-34	0	M	231
Loddon - Elmore	30-34	1	F	8
Loddon - Elmore	30-34	1	M	9
Loddon - Elmore	35-39		F	23
Loddon - Elmore	35-39		M	25
Loddon - Elmore	35-39	0	F	270
Loddon - Elmore	35-39	0	M	240
Loddon - Elmore	35-39	1	F	3
Loddon - Elmore	35-39	1	M	10
Loddon - Elmore	40-44		F	33
Loddon - Elmore	40-44		M	38
Loddon - Elmore	40-44	0	F	270
Loddon - Elmore	40-44	0	M	289
Loddon - Elmore	40-44	1	F	5
Loddon - Elmore	40-44	1	M	7
Loddon - Elmore	45-49		F	34
Loddon - Elmore	45-49		M	41
Loddon - Elmore	45-49	0	F	315
Loddon - Elmore	45-49	0	M	321
Loddon - Elmore	45-49	1	F	8
Loddon - Elmore	45-49	1	M	11
Loddon - Elmore	50-54		F	47
Loddon - Elmore	50-54		M	57
Loddon - Elmore	50-54	0	F	367
Loddon - Elmore	50-54	0	M	385
Loddon - Elmore	50-54	1	F	10
Loddon - Elmore	50-54	1	M	5
Loddon - Elmore	55-59		F	55
Loddon - Elmore	55-59		M	42
Loddon - Elmore	55-59	0	F	466
Loddon - Elmore	55-59	0	M	420
Loddon - Elmore	55-59	1	F	10
Loddon - Elmore	55-59	1	M	8
Loddon - Elmore	60-64		F	47
Loddon - Elmore	60-64		M	70
Loddon - Elmore	60-64	0	F	468
Loddon - Elmore	60-64	0	M	562
Loddon - Elmore	60-64	1	F	9
Loddon - Elmore	60-64	1	M	3
Loddon - Elmore	65+		F	181
Loddon - Elmore	65+		M	175
Loddon - Elmore	65+	0	F	1331
Loddon - Elmore	65+	0	M	1438
Loddon - Elmore	65+	1	F	15
Loddon - Elmore	65+	1	M	16
Barwon - West	0-4		F	35
Barwon - West	0-4		M	44
Barwon - West	0-4	0	F	667
Barwon - West	0-4	0	M	690
Barwon - West	0-4	1	F	18
Barwon - West	0-4	1	M	21
Barwon - West	5-9		F	54
Barwon - West	5-9		M	49
Barwon - West	5-9	0	F	785
Barwon - West	5-9	0	M	852
Barwon - West	5-9	1	F	17
Barwon - West	5-9	1	M	19
Barwon - West	10-14		F	44
Barwon - West	10-14		M	51
Barwon - West	10-14	0	F	695
Barwon - West	10-14	0	M	827
Barwon - West	10-14	1	F	17
Barwon - West	10-14	1	M	18
Barwon - West	15-19		F	38
Barwon - West	15-19		M	39
Barwon - West	15-19	0	F	694
Barwon - West	15-19	0	M	710
Barwon - West	15-19	1	F	9
Barwon - West	15-19	1	M	19
Barwon - West	20-24		F	20
Barwon - West	20-24		M	18
Barwon - West	20-24	0	F	417
Barwon - West	20-24	0	M	501
Barwon - West	20-24	1	F	4
Barwon - West	20-24	1	M	6
Barwon - West	25-29		F	25
Barwon - West	25-29		M	21
Barwon - West	25-29	0	F	484
Barwon - West	25-29	0	M	499
Barwon - West	25-29	1	F	4
Barwon - West	25-29	1	M	4
Barwon - West	30-34		F	27
Barwon - West	30-34		M	35
Barwon - West	30-34	0	F	639
Barwon - West	30-34	0	M	620
Barwon - West	30-34	1	F	12
Barwon - West	30-34	1	M	9
Barwon - West	35-39		F	43
Barwon - West	35-39		M	43
Barwon - West	35-39	0	F	794
Barwon - West	35-39	0	M	680
Barwon - West	35-39	1	F	11
Barwon - West	40-44		F	44
Barwon - West	40-44		M	35
Barwon - West	40-44	0	F	766
Barwon - West	40-44	0	M	695
Barwon - West	40-44	1	F	10
Barwon - West	40-44	1	M	3
Barwon - West	45-49		F	36
Barwon - West	45-49		M	48
Barwon - West	45-49	0	F	722
Barwon - West	45-49	0	M	763
Barwon - West	45-49	1	F	6
Barwon - West	45-49	1	M	9
Barwon - West	50-54		F	29
Barwon - West	50-54		M	39
Barwon - West	50-54	0	F	759
Barwon - West	50-54	0	M	734
Barwon - West	50-54	1	F	12
Barwon - West	50-54	1	M	4
Barwon - West	55-59		F	46
Barwon - West	55-59		M	33
Barwon - West	55-59	0	F	723
Barwon - West	55-59	0	M	711
Barwon - West	55-59	1	F	4
Barwon - West	55-59	1	M	8
Barwon - West	60-64		F	29
Barwon - West	60-64		M	32
Barwon - West	60-64	0	F	646
Barwon - West	60-64	0	M	663
Barwon - West	60-64	1	F	6
Barwon - West	60-64	1	M	7
Barwon - West	65+		F	78
Barwon - West	65+		M	96
Barwon - West	65+	0	F	1649
Barwon - West	65+	0	M	1699
Barwon - West	65+	1	F	10
Barwon - West	65+	1	M	15
Geelong	0-4		F	208
Geelong	0-4		M	220
Geelong	0-4	0	F	5604
Geelong	0-4	0	M	6011
Geelong	0-4	1	F	150
Geelong	0-4	1	M	159
Geelong	5-9		F	274
Geelong	5-9		M	302
Geelong	5-9	0	F	5787
Geelong	5-9	0	M	5989
Geelong	5-9	1	F	161
Geelong	5-9	1	M	171
Geelong	10-14		F	259
Geelong	10-14		M	270
Geelong	10-14	0	F	5482
Geelong	10-14	0	M	5777
Geelong	10-14	1	F	149
Geelong	10-14	1	M	136
Geelong	15-19		F	245
Geelong	15-19		M	266
Geelong	15-19	0	F	5563
Geelong	15-19	0	M	5805
Geelong	15-19	1	F	167
Geelong	15-19	1	M	137
Geelong	20-24		F	335
Geelong	20-24		M	384
Geelong	20-24	0	F	6726
Geelong	20-24	0	M	6952
Geelong	20-24	1	F	164
Geelong	20-24	1	M	151
Geelong	25-29		F	357
Geelong	25-29		M	401
Geelong	25-29	0	F	7595
Geelong	25-29	0	M	7989
Geelong	25-29	1	F	117
Geelong	25-29	1	M	157
Geelong	30-34		F	310
Geelong	30-34		M	365
Geelong	30-34	0	F	7494
Geelong	30-34	0	M	7347
Geelong	30-34	1	F	99
Geelong	30-34	1	M	99
Geelong	35-39		F	301
Geelong	35-39		M	298
Geelong	35-39	0	F	7023
Geelong	35-39	0	M	6795
Geelong	35-39	1	F	84
Geelong	35-39	1	M	91
Geelong	40-44		F	290
Geelong	40-44		M	264
Geelong	40-44	0	F	6204
Geelong	40-44	0	M	5772
Geelong	40-44	1	F	91
Geelong	40-44	1	M	79
Geelong	45-49		F	259
Geelong	45-49		M	297
Geelong	45-49	0	F	6438
Geelong	45-49	0	M	6069
Geelong	45-49	1	F	75
Geelong	45-49	1	M	61
Geelong	50-54		F	244
Geelong	50-54		M	247
Geelong	50-54	0	F	6249
Geelong	50-54	0	M	5763
Geelong	50-54	1	F	70
Geelong	50-54	1	M	73
Geelong	55-59		F	201
Geelong	55-59		M	243
Geelong	55-59	0	F	6177
Geelong	55-59	0	M	5660
Geelong	55-59	1	F	53
Geelong	55-59	1	M	58
Geelong	60-64		F	181
Geelong	60-64		M	213
Geelong	60-64	0	F	5975
Geelong	60-64	0	M	5285
Geelong	60-64	1	F	49
Geelong	60-64	1	M	35
Geelong	65+		F	885
Geelong	65+		M	690
Geelong	65+	0	F	20349
Geelong	65+	0	M	16324
Geelong	65+	1	F	84
Geelong	65+	1	M	73
Surf Coast - Bellarine Peninsula	0-4		F	72
Surf Coast - Bellarine Peninsula	0-4		M	88
Surf Coast - Bellarine Peninsula	0-4	0	F	2425
Surf Coast - Bellarine Peninsula	0-4	0	M	2478
Surf Coast - Bellarine Peninsula	0-4	1	F	27
Surf Coast - Bellarine Peninsula	0-4	1	M	25
Surf Coast - Bellarine Peninsula	5-9		F	129
Surf Coast - Bellarine Peninsula	5-9		M	126
Surf Coast - Bellarine Peninsula	5-9	0	F	2689
Surf Coast - Bellarine Peninsula	5-9	0	M	2979
Surf Coast - Bellarine Peninsula	5-9	1	F	46
Surf Coast - Bellarine Peninsula	5-9	1	M	49
Surf Coast - Bellarine Peninsula	10-14		F	128
Surf Coast - Bellarine Peninsula	10-14		M	153
Surf Coast - Bellarine Peninsula	10-14	0	F	2741
Surf Coast - Bellarine Peninsula	10-14	0	M	2933
Surf Coast - Bellarine Peninsula	10-14	1	F	54
Surf Coast - Bellarine Peninsula	10-14	1	M	52
Surf Coast - Bellarine Peninsula	15-19		F	88
Surf Coast - Bellarine Peninsula	15-19		M	91
Surf Coast - Bellarine Peninsula	15-19	0	F	2140
Surf Coast - Bellarine Peninsula	15-19	0	M	2314
Surf Coast - Bellarine Peninsula	15-19	1	F	22
Surf Coast - Bellarine Peninsula	15-19	1	M	27
Surf Coast - Bellarine Peninsula	20-24		F	67
Surf Coast - Bellarine Peninsula	20-24		M	76
Surf Coast - Bellarine Peninsula	20-24	0	F	1780
Surf Coast - Bellarine Peninsula	20-24	0	M	1879
Surf Coast - Bellarine Peninsula	20-24	1	F	24
Surf Coast - Bellarine Peninsula	20-24	1	M	25
Surf Coast - Bellarine Peninsula	25-29		F	89
Surf Coast - Bellarine Peninsula	25-29		M	74
Surf Coast - Bellarine Peninsula	25-29	0	F	1908
Surf Coast - Bellarine Peninsula	25-29	0	M	1904
Surf Coast - Bellarine Peninsula	25-29	1	F	18
Surf Coast - Bellarine Peninsula	25-29	1	M	35
Surf Coast - Bellarine Peninsula	30-34		F	75
Surf Coast - Bellarine Peninsula	30-34		M	85
Surf Coast - Bellarine Peninsula	30-34	0	F	2579
Surf Coast - Bellarine Peninsula	30-34	0	M	2195
Surf Coast - Bellarine Peninsula	30-34	1	F	21
Surf Coast - Bellarine Peninsula	30-34	1	M	23
Surf Coast - Bellarine Peninsula	35-39		F	123
Surf Coast - Bellarine Peninsula	35-39		M	106
Surf Coast - Bellarine Peninsula	35-39	0	F	3107
Surf Coast - Bellarine Peninsula	35-39	0	M	2644
Surf Coast - Bellarine Peninsula	35-39	1	F	20
Surf Coast - Bellarine Peninsula	35-39	1	M	24
Surf Coast - Bellarine Peninsula	40-44		F	121
Surf Coast - Bellarine Peninsula	40-44		M	111
Surf Coast - Bellarine Peninsula	40-44	0	F	2867
Surf Coast - Bellarine Peninsula	40-44	0	M	2687
Surf Coast - Bellarine Peninsula	40-44	1	F	15
Surf Coast - Bellarine Peninsula	40-44	1	M	21
Surf Coast - Bellarine Peninsula	45-49		F	114
Surf Coast - Bellarine Peninsula	45-49		M	128
Surf Coast - Bellarine Peninsula	45-49	0	F	3031
Surf Coast - Bellarine Peninsula	45-49	0	M	2739
Surf Coast - Bellarine Peninsula	45-49	1	F	21
Surf Coast - Bellarine Peninsula	45-49	1	M	21
Surf Coast - Bellarine Peninsula	50-54		F	95
Surf Coast - Bellarine Peninsula	50-54		M	119
Surf Coast - Bellarine Peninsula	50-54	0	F	2865
Surf Coast - Bellarine Peninsula	50-54	0	M	2528
Surf Coast - Bellarine Peninsula	50-54	1	F	25
Surf Coast - Bellarine Peninsula	50-54	1	M	28
Surf Coast - Bellarine Peninsula	55-59		F	122
Surf Coast - Bellarine Peninsula	55-59		M	111
Surf Coast - Bellarine Peninsula	55-59	0	F	3038
Surf Coast - Bellarine Peninsula	55-59	0	M	2511
Surf Coast - Bellarine Peninsula	55-59	1	F	17
Surf Coast - Bellarine Peninsula	55-59	1	M	13
Surf Coast - Bellarine Peninsula	60-64		F	160
Surf Coast - Bellarine Peninsula	60-64		M	151
Surf Coast - Bellarine Peninsula	60-64	0	F	3490
Surf Coast - Bellarine Peninsula	60-64	0	M	2932
Surf Coast - Bellarine Peninsula	60-64	1	F	8
Surf Coast - Bellarine Peninsula	60-64	1	M	14
Surf Coast - Bellarine Peninsula	65+		F	665
Surf Coast - Bellarine Peninsula	65+		M	639
