SA3_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Ipswich Hinterland	15-19		F	145
Ipswich Hinterland	15-19		M	171
Ipswich Hinterland	15-19	Did not go to school	M	4
Ipswich Hinterland	15-19	Year 8 or below	F	8
Ipswich Hinterland	15-19	Year 8 or below	M	14
Ipswich Hinterland	15-19	Year 9	F	42
Ipswich Hinterland	15-19	Year 9	M	63
Ipswich Hinterland	15-19	Year 10	F	130
Ipswich Hinterland	15-19	Year 10	M	200
Ipswich Hinterland	15-19	Year 11	F	68
Ipswich Hinterland	15-19	Year 11	M	129
Ipswich Hinterland	15-19	Year 12	F	546
Ipswich Hinterland	15-19	Year 12	M	471
Ipswich Hinterland	20-24		F	129
Ipswich Hinterland	20-24		M	219
Ipswich Hinterland	20-24	Did not go to school	F	4
Ipswich Hinterland	20-24	Did not go to school	M	5
Ipswich Hinterland	20-24	Year 8 or below	F	5
Ipswich Hinterland	20-24	Year 8 or below	M	10
Ipswich Hinterland	20-24	Year 9	F	26
Ipswich Hinterland	20-24	Year 9	M	42
Ipswich Hinterland	20-24	Year 10	F	157
Ipswich Hinterland	20-24	Year 10	M	268
Ipswich Hinterland	20-24	Year 11	F	83
Ipswich Hinterland	20-24	Year 11	M	130
Ipswich Hinterland	20-24	Year 12	F	1304
Ipswich Hinterland	20-24	Year 12	M	1245
Ipswich Hinterland	25-34		F	282
Ipswich Hinterland	25-34		M	335
Ipswich Hinterland	25-34	Did not go to school	F	10
Ipswich Hinterland	25-34	Did not go to school	M	11
Ipswich Hinterland	25-34	Year 8 or below	F	21
Ipswich Hinterland	25-34	Year 8 or below	M	49
Ipswich Hinterland	25-34	Year 9	F	86
Ipswich Hinterland	25-34	Year 9	M	122
Ipswich Hinterland	25-34	Year 10	F	554
Ipswich Hinterland	25-34	Year 10	M	947
Ipswich Hinterland	25-34	Year 11	F	252
Ipswich Hinterland	25-34	Year 11	M	265
Ipswich Hinterland	25-34	Year 12	F	2385
Ipswich Hinterland	25-34	Year 12	M	1914
Ipswich Hinterland	35-44		F	237
Ipswich Hinterland	35-44		M	334
Ipswich Hinterland	35-44	Did not go to school	F	10
Ipswich Hinterland	35-44	Did not go to school	M	11
Ipswich Hinterland	35-44	Year 8 or below	F	37
Ipswich Hinterland	35-44	Year 8 or below	M	80
Ipswich Hinterland	35-44	Year 9	F	130
Ipswich Hinterland	35-44	Year 9	M	200
Ipswich Hinterland	35-44	Year 10	F	676
Ipswich Hinterland	35-44	Year 10	M	1022
Ipswich Hinterland	35-44	Year 11	F	283
Ipswich Hinterland	35-44	Year 11	M	309
Ipswich Hinterland	35-44	Year 12	F	2618
Ipswich Hinterland	35-44	Year 12	M	1883
Ipswich Hinterland	45-54		F	300
Ipswich Hinterland	45-54		M	374
Ipswich Hinterland	45-54	Did not go to school	F	16
Ipswich Hinterland	45-54	Did not go to school	M	11
Ipswich Hinterland	45-54	Year 8 or below	F	69
Ipswich Hinterland	45-54	Year 8 or below	M	106
Ipswich Hinterland	45-54	Year 9	F	221
Ipswich Hinterland	45-54	Year 9	M	297
Ipswich Hinterland	45-54	Year 10	F	1385
Ipswich Hinterland	45-54	Year 10	M	1583
Ipswich Hinterland	45-54	Year 11	F	449
Ipswich Hinterland	45-54	Year 11	M	410
Ipswich Hinterland	45-54	Year 12	F	2232
Ipswich Hinterland	45-54	Year 12	M	1671
Ipswich Hinterland	55-64		F	308
Ipswich Hinterland	55-64		M	338
Ipswich Hinterland	55-64	Did not go to school	F	18
Ipswich Hinterland	55-64	Did not go to school	M	33
Ipswich Hinterland	55-64	Year 8 or below	F	147
Ipswich Hinterland	55-64	Year 8 or below	M	226
Ipswich Hinterland	55-64	Year 9	F	357
Ipswich Hinterland	55-64	Year 9	M	501
Ipswich Hinterland	55-64	Year 10	F	2188
Ipswich Hinterland	55-64	Year 10	M	2225
Ipswich Hinterland	55-64	Year 11	F	376
Ipswich Hinterland	55-64	Year 11	M	330
Ipswich Hinterland	55-64	Year 12	F	1427
Ipswich Hinterland	55-64	Year 12	M	1130
Ipswich Hinterland	65-74		F	299
Ipswich Hinterland	65-74		M	320
Ipswich Hinterland	65-74	Did not go to school	F	12
Ipswich Hinterland	65-74	Did not go to school	M	33
Ipswich Hinterland	65-74	Year 8 or below	F	464
Ipswich Hinterland	65-74	Year 8 or below	M	603
Ipswich Hinterland	65-74	Year 9	F	387
Ipswich Hinterland	65-74	Year 9	M	419
Ipswich Hinterland	65-74	Year 10	F	1642
Ipswich Hinterland	65-74	Year 10	M	1612
Ipswich Hinterland	65-74	Year 11	F	226
Ipswich Hinterland	65-74	Year 11	M	186
Ipswich Hinterland	65-74	Year 12	F	928
Ipswich Hinterland	65-74	Year 12	M	1018
Ipswich Hinterland	75-84		F	266
Ipswich Hinterland	75-84		M	242
Ipswich Hinterland	75-84	Did not go to school	F	19
Ipswich Hinterland	75-84	Did not go to school	M	21
Ipswich Hinterland	75-84	Year 8 or below	F	566
Ipswich Hinterland	75-84	Year 8 or below	M	616
Ipswich Hinterland	75-84	Year 9	F	153
Ipswich Hinterland	75-84	Year 9	M	193
Ipswich Hinterland	75-84	Year 10	F	531
Ipswich Hinterland	75-84	Year 10	M	539
Ipswich Hinterland	75-84	Year 11	F	82
Ipswich Hinterland	75-84	Year 11	M	74
Ipswich Hinterland	75-84	Year 12	F	369
Ipswich Hinterland	75-84	Year 12	M	417
Ipswich Hinterland	85+		F	144
Ipswich Hinterland	85+		M	90
Ipswich Hinterland	85+	Did not go to school	F	7
Ipswich Hinterland	85+	Did not go to school	M	10
Ipswich Hinterland	85+	Year 8 or below	F	255
Ipswich Hinterland	85+	Year 8 or below	M	173
Ipswich Hinterland	85+	Year 9	F	45
Ipswich Hinterland	85+	Year 9	M	41
Ipswich Hinterland	85+	Year 10	F	85
Ipswich Hinterland	85+	Year 10	M	81
Ipswich Hinterland	85+	Year 11	F	13
Ipswich Hinterland	85+	Year 11	M	8
Ipswich Hinterland	85+	Year 12	F	59
Ipswich Hinterland	85+	Year 12	M	87
Ipswich Inner	15-19		F	189
Ipswich Inner	15-19		M	187
Ipswich Inner	15-19	Did not go to school	F	6
Ipswich Inner	15-19	Did not go to school	M	4
Ipswich Inner	15-19	Year 8 or below	F	26
Ipswich Inner	15-19	Year 8 or below	M	37
Ipswich Inner	15-19	Year 9	F	62
Ipswich Inner	15-19	Year 9	M	110
Ipswich Inner	15-19	Year 10	F	226
Ipswich Inner	15-19	Year 10	M	297
Ipswich Inner	15-19	Year 11	F	144
Ipswich Inner	15-19	Year 11	M	174
Ipswich Inner	15-19	Year 12	F	1034
Ipswich Inner	15-19	Year 12	M	963
Ipswich Inner	20-24		F	197
Ipswich Inner	20-24		M	219
Ipswich Inner	20-24	Did not go to school	F	6
Ipswich Inner	20-24	Did not go to school	M	15
Ipswich Inner	20-24	Year 8 or below	F	20
Ipswich Inner	20-24	Year 8 or below	M	25
Ipswich Inner	20-24	Year 9	F	48
Ipswich Inner	20-24	Year 9	M	71
Ipswich Inner	20-24	Year 10	F	289
Ipswich Inner	20-24	Year 10	M	321
Ipswich Inner	20-24	Year 11	F	185
Ipswich Inner	20-24	Year 11	M	233
Ipswich Inner	20-24	Year 12	F	2910
Ipswich Inner	20-24	Year 12	M	2796
Ipswich Inner	25-34		F	480
Ipswich Inner	25-34		M	484
Ipswich Inner	25-34	Did not go to school	F	16
Ipswich Inner	25-34	Did not go to school	M	28
Ipswich Inner	25-34	Year 8 or below	F	52
Ipswich Inner	25-34	Year 8 or below	M	75
Ipswich Inner	25-34	Year 9	F	188
Ipswich Inner	25-34	Year 9	M	219
Ipswich Inner	25-34	Year 10	F	1080
Ipswich Inner	25-34	Year 10	M	1237
Ipswich Inner	25-34	Year 11	F	593
Ipswich Inner	25-34	Year 11	M	628
Ipswich Inner	25-34	Year 12	F	6314
Ipswich Inner	25-34	Year 12	M	5320
Ipswich Inner	35-44		F	446
Ipswich Inner	35-44		M	464
Ipswich Inner	35-44	Did not go to school	F	13
Ipswich Inner	35-44	Did not go to school	M	23
Ipswich Inner	35-44	Year 8 or below	F	61
Ipswich Inner	35-44	Year 8 or below	M	123
Ipswich Inner	35-44	Year 9	F	195
Ipswich Inner	35-44	Year 9	M	312
Ipswich Inner	35-44	Year 10	F	1046
Ipswich Inner	35-44	Year 10	M	1350
Ipswich Inner	35-44	Year 11	F	530
Ipswich Inner	35-44	Year 11	M	593
Ipswich Inner	35-44	Year 12	F	5509
Ipswich Inner	35-44	Year 12	M	4597
Ipswich Inner	45-54		F	368
Ipswich Inner	45-54		M	394
Ipswich Inner	45-54	Did not go to school	F	33
Ipswich Inner	45-54	Did not go to school	M	55
Ipswich Inner	45-54	Year 8 or below	F	134
Ipswich Inner	45-54	Year 8 or below	M	163
Ipswich Inner	45-54	Year 9	F	308
Ipswich Inner	45-54	Year 9	M	374
Ipswich Inner	45-54	Year 10	F	1901
Ipswich Inner	45-54	Year 10	M	2021
Ipswich Inner	45-54	Year 11	F	640
Ipswich Inner	45-54	Year 11	M	672
Ipswich Inner	45-54	Year 12	F	4199
Ipswich Inner	45-54	Year 12	M	3397
Ipswich Inner	55-64		F	301
Ipswich Inner	55-64		M	335
Ipswich Inner	55-64	Did not go to school	F	50
Ipswich Inner	55-64	Did not go to school	M	54
Ipswich Inner	55-64	Year 8 or below	F	217
Ipswich Inner	55-64	Year 8 or below	M	270
Ipswich Inner	55-64	Year 9	F	471
Ipswich Inner	55-64	Year 9	M	502
Ipswich Inner	55-64	Year 10	F	2851
Ipswich Inner	55-64	Year 10	M	2642
Ipswich Inner	55-64	Year 11	F	484
Ipswich Inner	55-64	Year 11	M	539
Ipswich Inner	55-64	Year 12	F	2365
Ipswich Inner	55-64	Year 12	M	2081
Ipswich Inner	65-74		F	284
Ipswich Inner	65-74		M	246
Ipswich Inner	65-74	Did not go to school	F	49
Ipswich Inner	65-74	Did not go to school	M	37
Ipswich Inner	65-74	Year 8 or below	F	551
Ipswich Inner	65-74	Year 8 or below	M	489
Ipswich Inner	65-74	Year 9	F	438
Ipswich Inner	65-74	Year 9	M	400
Ipswich Inner	65-74	Year 10	F	2160
Ipswich Inner	65-74	Year 10	M	1755
Ipswich Inner	65-74	Year 11	F	214
Ipswich Inner	65-74	Year 11	M	232
Ipswich Inner	65-74	Year 12	F	1245
Ipswich Inner	65-74	Year 12	M	1328
Ipswich Inner	75-84		F	330
Ipswich Inner	75-84		M	223
Ipswich Inner	75-84	Did not go to school	F	31
Ipswich Inner	75-84	Did not go to school	M	10
Ipswich Inner	75-84	Year 8 or below	F	849
Ipswich Inner	75-84	Year 8 or below	M	665
Ipswich Inner	75-84	Year 9	F	238
Ipswich Inner	75-84	Year 9	M	174
Ipswich Inner	75-84	Year 10	F	913
Ipswich Inner	75-84	Year 10	M	631
Ipswich Inner	75-84	Year 11	F	102
Ipswich Inner	75-84	Year 11	M	96
Ipswich Inner	75-84	Year 12	F	522
Ipswich Inner	75-84	Year 12	M	591
Ipswich Inner	85+		F	256
Ipswich Inner	85+		M	113
Ipswich Inner	85+	Did not go to school	F	16
Ipswich Inner	85+	Did not go to school	M	11
Ipswich Inner	85+	Year 8 or below	F	439
Ipswich Inner	85+	Year 8 or below	M	263
Ipswich Inner	85+	Year 9	F	98
Ipswich Inner	85+	Year 9	M	63
Ipswich Inner	85+	Year 10	F	266
Ipswich Inner	85+	Year 10	M	140
Ipswich Inner	85+	Year 11	F	25
Ipswich Inner	85+	Year 11	M	24
Ipswich Inner	85+	Year 12	F	128
Ipswich Inner	85+	Year 12	M	125
Springfield - Redbank	15-19		F	178
Springfield - Redbank	15-19		M	171
Springfield - Redbank	15-19	Did not go to school	M	6
Springfield - Redbank	15-19	Year 8 or below	F	16
Springfield - Redbank	15-19	Year 8 or below	M	23
Springfield - Redbank	15-19	Year 9	F	40
Springfield - Redbank	15-19	Year 9	M	72
Springfield - Redbank	15-19	Year 10	F	170
Springfield - Redbank	15-19	Year 10	M	255
Springfield - Redbank	15-19	Year 11	F	130
Springfield - Redbank	15-19	Year 11	M	140
Springfield - Redbank	15-19	Year 12	F	1003
Springfield - Redbank	15-19	Year 12	M	953
Springfield - Redbank	20-24		F	227
Springfield - Redbank	20-24		M	242
Springfield - Redbank	20-24	Did not go to school	F	13
Springfield - Redbank	20-24	Did not go to school	M	11
Springfield - Redbank	20-24	Year 8 or below	F	13
Springfield - Redbank	20-24	Year 8 or below	M	16
Springfield - Redbank	20-24	Year 9	F	51
Springfield - Redbank	20-24	Year 9	M	54
Springfield - Redbank	20-24	Year 10	F	257
Springfield - Redbank	20-24	Year 10	M	290
Springfield - Redbank	20-24	Year 11	F	180
Springfield - Redbank	20-24	Year 11	M	236
Springfield - Redbank	20-24	Year 12	F	2932
Springfield - Redbank	20-24	Year 12	M	2756
Springfield - Redbank	25-34		F	542
Springfield - Redbank	25-34		M	571
Springfield - Redbank	25-34	Did not go to school	F	41
Springfield - Redbank	25-34	Did not go to school	M	49
Springfield - Redbank	25-34	Year 8 or below	F	56
Springfield - Redbank	25-34	Year 8 or below	M	57
Springfield - Redbank	25-34	Year 9	F	155
Springfield - Redbank	25-34	Year 9	M	194
Springfield - Redbank	25-34	Year 10	F	909
Springfield - Redbank	25-34	Year 10	M	1029
Springfield - Redbank	25-34	Year 11	F	643
Springfield - Redbank	25-34	Year 11	M	623
Springfield - Redbank	25-34	Year 12	F	6777
Springfield - Redbank	25-34	Year 12	M	5621
Springfield - Redbank	35-44		F	442
Springfield - Redbank	35-44		M	457
Springfield - Redbank	35-44	Did not go to school	F	60
Springfield - Redbank	35-44	Did not go to school	M	42
Springfield - Redbank	35-44	Year 8 or below	F	120
Springfield - Redbank	35-44	Year 8 or below	M	117
Springfield - Redbank	35-44	Year 9	F	170
Springfield - Redbank	35-44	Year 9	M	231
Springfield - Redbank	35-44	Year 10	F	904
Springfield - Redbank	35-44	Year 10	M	1065
Springfield - Redbank	35-44	Year 11	F	594
Springfield - Redbank	35-44	Year 11	M	584
Springfield - Redbank	35-44	Year 12	F	6274
Springfield - Redbank	35-44	Year 12	M	5684
Springfield - Redbank	45-54		F	288
Springfield - Redbank	45-54		M	344
Springfield - Redbank	45-54	Did not go to school	F	103
Springfield - Redbank	45-54	Did not go to school	M	37
Springfield - Redbank	45-54	Year 8 or below	F	136
Springfield - Redbank	45-54	Year 8 or below	M	133
Springfield - Redbank	45-54	Year 9	F	227
Springfield - Redbank	45-54	Year 9	M	235
Springfield - Redbank	45-54	Year 10	F	1221
Springfield - Redbank	45-54	Year 10	M	1323
Springfield - Redbank	45-54	Year 11	F	534
Springfield - Redbank	45-54	Year 11	M	497
Springfield - Redbank	45-54	Year 12	F	3610
Springfield - Redbank	45-54	Year 12	M	3461
Springfield - Redbank	55-64		F	212
Springfield - Redbank	55-64		M	220
Springfield - Redbank	55-64	Did not go to school	F	84
Springfield - Redbank	55-64	Did not go to school	M	73
Springfield - Redbank	55-64	Year 8 or below	F	177
Springfield - Redbank	55-64	Year 8 or below	M	181
Springfield - Redbank	55-64	Year 9	F	270
Springfield - Redbank	55-64	Year 9	M	293
Springfield - Redbank	55-64	Year 10	F	1644
Springfield - Redbank	55-64	Year 10	M	1413
Springfield - Redbank	55-64	Year 11	F	330
Springfield - Redbank	55-64	Year 11	M	386
Springfield - Redbank	55-64	Year 12	F	1732
Springfield - Redbank	55-64	Year 12	M	1624
Springfield - Redbank	65-74		F	149
Springfield - Redbank	65-74		M	171
Springfield - Redbank	65-74	Did not go to school	F	75
Springfield - Redbank	65-74	Did not go to school	M	54
Springfield - Redbank	65-74	Year 8 or below	F	296
Springfield - Redbank	65-74	Year 8 or below	M	238
Springfield - Redbank	65-74	Year 9	F	191
Springfield - Redbank	65-74	Year 9	M	200
Springfield - Redbank	65-74	Year 10	F	1026
Springfield - Redbank	65-74	Year 10	M	864
Springfield - Redbank	65-74	Year 11	F	119
Springfield - Redbank	65-74	Year 11	M	156
Springfield - Redbank	65-74	Year 12	F	885
Springfield - Redbank	65-74	Year 12	M	882
Springfield - Redbank	75-84		F	83
Springfield - Redbank	75-84		M	73
Springfield - Redbank	75-84	Did not go to school	F	36
Springfield - Redbank	75-84	Did not go to school	M	21
Springfield - Redbank	75-84	Year 8 or below	F	238
Springfield - Redbank	75-84	Year 8 or below	M	215
Springfield - Redbank	75-84	Year 9	F	82
Springfield - Redbank	75-84	Year 9	M	58
Springfield - Redbank	75-84	Year 10	F	358
Springfield - Redbank	75-84	Year 10	M	293
Springfield - Redbank	75-84	Year 11	F	59
Springfield - Redbank	75-84	Year 11	M	52
Springfield - Redbank	75-84	Year 12	F	289
Springfield - Redbank	75-84	Year 12	M	329
Springfield - Redbank	85+		F	39
Springfield - Redbank	85+		M	21
Springfield - Redbank	85+	Did not go to school	F	25
Springfield - Redbank	85+	Did not go to school	M	5
Springfield - Redbank	85+	Year 8 or below	F	94
Springfield - Redbank	85+	Year 8 or below	M	53
Springfield - Redbank	85+	Year 9	F	21
Springfield - Redbank	85+	Year 9	M	11
Springfield - Redbank	85+	Year 10	F	68
Springfield - Redbank	85+	Year 10	M	42
Springfield - Redbank	85+	Year 11	F	6
Springfield - Redbank	85+	Year 11	M	7
Springfield - Redbank	85+	Year 12	F	50
Springfield - Redbank	85+	Year 12	M	48
Beaudesert	15-19		F	22
Beaudesert	15-19		M	33
Beaudesert	15-19	Year 8 or below	M	4
Beaudesert	15-19	Year 9	F	8
Beaudesert	15-19	Year 9	M	10
Beaudesert	15-19	Year 10	F	36
Beaudesert	15-19	Year 10	M	49
Beaudesert	15-19	Year 11	F	18
Beaudesert	15-19	Year 11	M	27
Beaudesert	15-19	Year 12	F	111
Beaudesert	15-19	Year 12	M	84
Beaudesert	20-24		F	23
Beaudesert	20-24		M	27
Beaudesert	20-24	Year 9	F	4
Beaudesert	20-24	Year 9	M	8
Beaudesert	20-24	Year 10	F	30
Beaudesert	20-24	Year 10	M	44
Beaudesert	20-24	Year 11	F	21
Beaudesert	20-24	Year 11	M	25
Beaudesert	20-24	Year 12	F	240
Beaudesert	20-24	Year 12	M	230
Beaudesert	25-34		F	63
Beaudesert	25-34		M	79
Beaudesert	25-34	Year 8 or below	F	7
Beaudesert	25-34	Year 8 or below	M	17
Beaudesert	25-34	Year 9	F	14
Beaudesert	25-34	Year 9	M	23
Beaudesert	25-34	Year 10	F	116
Beaudesert	25-34	Year 10	M	154
Beaudesert	25-34	Year 11	F	45
Beaudesert	25-34	Year 11	M	54
Beaudesert	25-34	Year 12	F	461
Beaudesert	25-34	Year 12	M	374
Beaudesert	35-44		F	66
Beaudesert	35-44		M	83
Beaudesert	35-44	Did not go to school	F	3
Beaudesert	35-44	Did not go to school	M	5
Beaudesert	35-44	Year 8 or below	F	12
Beaudesert	35-44	Year 8 or below	M	19
Beaudesert	35-44	Year 9	F	29
Beaudesert	35-44	Year 9	M	41
Beaudesert	35-44	Year 10	F	164
Beaudesert	35-44	Year 10	M	210
Beaudesert	35-44	Year 11	F	74
Beaudesert	35-44	Year 11	M	77
Beaudesert	35-44	Year 12	F	549
Beaudesert	35-44	Year 12	M	371
Beaudesert	45-54		F	75
Beaudesert	45-54		M	85
Beaudesert	45-54	Did not go to school	M	4
Beaudesert	45-54	Year 8 or below	F	22
Beaudesert	45-54	Year 8 or below	M	38
Beaudesert	45-54	Year 9	F	57
Beaudesert	45-54	Year 9	M	67
Beaudesert	45-54	Year 10	F	284
Beaudesert	45-54	Year 10	M	330
Beaudesert	45-54	Year 11	F	101
Beaudesert	45-54	Year 11	M	90
Beaudesert	45-54	Year 12	F	489
Beaudesert	45-54	Year 12	M	358
Beaudesert	55-64		F	55
Beaudesert	55-64		M	71
Beaudesert	55-64	Year 8 or below	F	42
Beaudesert	55-64	Year 8 or below	M	60
Beaudesert	55-64	Year 9	F	83
Beaudesert	55-64	Year 9	M	103
Beaudesert	55-64	Year 10	F	417
Beaudesert	55-64	Year 10	M	424
Beaudesert	55-64	Year 11	F	89
Beaudesert	55-64	Year 11	M	88
Beaudesert	55-64	Year 12	F	340
Beaudesert	55-64	Year 12	M	261
Beaudesert	65-74		F	80
Beaudesert	65-74		M	81
Beaudesert	65-74	Did not go to school	F	8
Beaudesert	65-74	Did not go to school	M	6
Beaudesert	65-74	Year 8 or below	F	103
Beaudesert	65-74	Year 8 or below	M	119
Beaudesert	65-74	Year 9	F	66
Beaudesert	65-74	Year 9	M	103
Beaudesert	65-74	Year 10	F	386
Beaudesert	65-74	Year 10	M	354
Beaudesert	65-74	Year 11	F	52
Beaudesert	65-74	Year 11	M	61
Beaudesert	65-74	Year 12	F	255
Beaudesert	65-74	Year 12	M	253
Beaudesert	75-84		F	70
Beaudesert	75-84		M	56
Beaudesert	75-84	Did not go to school	F	4
Beaudesert	75-84	Did not go to school	M	5
Beaudesert	75-84	Year 8 or below	F	129
Beaudesert	75-84	Year 8 or below	M	133
Beaudesert	75-84	Year 9	F	30
Beaudesert	75-84	Year 9	M	43
Beaudesert	75-84	Year 10	F	160
Beaudesert	75-84	Year 10	M	136
Beaudesert	75-84	Year 11	F	22
Beaudesert	75-84	Year 11	M	20
Beaudesert	75-84	Year 12	F	90
Beaudesert	75-84	Year 12	M	126
Beaudesert	85+		F	62
Beaudesert	85+		M	38
Beaudesert	85+	Year 8 or below	F	68
Beaudesert	85+	Year 8 or below	M	59
Beaudesert	85+	Year 9	F	24
Beaudesert	85+	Year 9	M	9
Beaudesert	85+	Year 10	F	34
Beaudesert	85+	Year 10	M	25
Beaudesert	85+	Year 11	F	3
Beaudesert	85+	Year 12	F	29
Beaudesert	85+	Year 12	M	18
Beenleigh	15-19		F	121
Beenleigh	15-19		M	110
Beenleigh	15-19	Did not go to school	F	4
Beenleigh	15-19	Year 8 or below	F	5
Beenleigh	15-19	Year 8 or below	M	23
Beenleigh	15-19	Year 9	F	27
Beenleigh	15-19	Year 9	M	37
Beenleigh	15-19	Year 10	F	97
Beenleigh	15-19	Year 10	M	123
Beenleigh	15-19	Year 11	F	57
Beenleigh	15-19	Year 11	M	78
Beenleigh	15-19	Year 12	F	374
Beenleigh	15-19	Year 12	M	333
Beenleigh	20-24		F	138
Beenleigh	20-24		M	151
Beenleigh	20-24	Did not go to school	F	3
Beenleigh	20-24	Did not go to school	M	12
Beenleigh	20-24	Year 8 or below	F	3
Beenleigh	20-24	Year 8 or below	M	12
Beenleigh	20-24	Year 9	F	21
Beenleigh	20-24	Year 9	M	37
Beenleigh	20-24	Year 10	F	134
Beenleigh	20-24	Year 10	M	146
Beenleigh	20-24	Year 11	F	92
Beenleigh	20-24	Year 11	M	123
Beenleigh	20-24	Year 12	F	1182
Beenleigh	20-24	Year 12	M	1141
Beenleigh	25-34		F	319
Beenleigh	25-34		M	323
Beenleigh	25-34	Did not go to school	F	12
Beenleigh	25-34	Did not go to school	M	20
Beenleigh	25-34	Year 8 or below	F	30
Beenleigh	25-34	Year 8 or below	M	35
Beenleigh	25-34	Year 9	F	87
Beenleigh	25-34	Year 9	M	131
Beenleigh	25-34	Year 10	F	456
Beenleigh	25-34	Year 10	M	575
Beenleigh	25-34	Year 11	F	248
Beenleigh	25-34	Year 11	M	281
Beenleigh	25-34	Year 12	F	2503
Beenleigh	25-34	Year 12	M	2157
Beenleigh	35-44		F	256
Beenleigh	35-44		M	267
Beenleigh	35-44	Did not go to school	F	37
Beenleigh	35-44	Did not go to school	M	23
Beenleigh	35-44	Year 8 or below	F	53
Beenleigh	35-44	Year 8 or below	M	52
Beenleigh	35-44	Year 9	F	89
Beenleigh	35-44	Year 9	M	133
Beenleigh	35-44	Year 10	F	473
Beenleigh	35-44	Year 10	M	571
Beenleigh	35-44	Year 11	F	245
Beenleigh	35-44	Year 11	M	254
Beenleigh	35-44	Year 12	F	1819
Beenleigh	35-44	Year 12	M	1631
Beenleigh	45-54		F	218
Beenleigh	45-54		M	227
Beenleigh	45-54	Did not go to school	F	24
Beenleigh	45-54	Did not go to school	M	23
Beenleigh	45-54	Year 8 or below	F	67
Beenleigh	45-54	Year 8 or below	M	97
Beenleigh	45-54	Year 9	F	165
Beenleigh	45-54	Year 9	M	166
Beenleigh	45-54	Year 10	F	797
Beenleigh	45-54	Year 10	M	768
Beenleigh	45-54	Year 11	F	286
Beenleigh	45-54	Year 11	M	277
Beenleigh	45-54	Year 12	F	1316
Beenleigh	45-54	Year 12	M	1115
Beenleigh	55-64		F	170
Beenleigh	55-64		M	161
Beenleigh	55-64	Did not go to school	F	27
Beenleigh	55-64	Did not go to school	M	13
Beenleigh	55-64	Year 8 or below	F	88
Beenleigh	55-64	Year 8 or below	M	93
Beenleigh	55-64	Year 9	F	204
Beenleigh	55-64	Year 9	M	215
Beenleigh	55-64	Year 10	F	944
Beenleigh	55-64	Year 10	M	919
Beenleigh	55-64	Year 11	F	238
Beenleigh	55-64	Year 11	M	216
Beenleigh	55-64	Year 12	F	863
Beenleigh	55-64	Year 12	M	718
Beenleigh	65-74		F	158
Beenleigh	65-74		M	129
Beenleigh	65-74	Did not go to school	F	21
Beenleigh	65-74	Did not go to school	M	11
Beenleigh	65-74	Year 8 or below	F	230
Beenleigh	65-74	Year 8 or below	M	195
Beenleigh	65-74	Year 9	F	191
Beenleigh	65-74	Year 9	M	193
Beenleigh	65-74	Year 10	F	914
Beenleigh	65-74	Year 10	M	706
Beenleigh	65-74	Year 11	F	137
Beenleigh	65-74	Year 11	M	138
Beenleigh	65-74	Year 12	F	586
Beenleigh	65-74	Year 12	M	576
Beenleigh	75-84		F	141
Beenleigh	75-84		M	96
Beenleigh	75-84	Did not go to school	F	18
Beenleigh	75-84	Did not go to school	M	12
Beenleigh	75-84	Year 8 or below	F	227
Beenleigh	75-84	Year 8 or below	M	196
Beenleigh	75-84	Year 9	F	146
Beenleigh	75-84	Year 9	M	99
Beenleigh	75-84	Year 10	F	464
Beenleigh	75-84	Year 10	M	315
Beenleigh	75-84	Year 11	F	68
Beenleigh	75-84	Year 11	M	75
Beenleigh	75-84	Year 12	F	277
Beenleigh	75-84	Year 12	M	325
Beenleigh	85+		F	55
Beenleigh	85+		M	39
Beenleigh	85+	Did not go to school	F	9
Beenleigh	85+	Did not go to school	M	6
Beenleigh	85+	Year 8 or below	F	104
Beenleigh	85+	Year 8 or below	M	69
Beenleigh	85+	Year 9	F	34
Beenleigh	85+	Year 9	M	25
Beenleigh	85+	Year 10	F	141
Beenleigh	85+	Year 10	M	85
Beenleigh	85+	Year 11	F	17
Beenleigh	85+	Year 11	M	9
Beenleigh	85+	Year 12	F	72
Beenleigh	85+	Year 12	M	72
Browns Plains	15-19		F	208
Browns Plains	15-19		M	234
Browns Plains	15-19	Did not go to school	M	4
Browns Plains	15-19	Year 8 or below	F	18
Browns Plains	15-19	Year 8 or below	M	24
Browns Plains	15-19	Year 9	F	51
Browns Plains	15-19	Year 9	M	84
Browns Plains	15-19	Year 10	F	151
Browns Plains	15-19	Year 10	M	228
Browns Plains	15-19	Year 11	F	109
Browns Plains	15-19	Year 11	M	149
Browns Plains	15-19	Year 12	F	910
Browns Plains	15-19	Year 12	M	878
Browns Plains	20-24		F	264
Browns Plains	20-24		M	277
Browns Plains	20-24	Did not go to school	F	17
Browns Plains	20-24	Did not go to school	M	11
Browns Plains	20-24	Year 8 or below	F	23
Browns Plains	20-24	Year 8 or below	M	14
Browns Plains	20-24	Year 9	F	44
Browns Plains	20-24	Year 9	M	64
Browns Plains	20-24	Year 10	F	244
Browns Plains	20-24	Year 10	M	299
Browns Plains	20-24	Year 11	F	165
Browns Plains	20-24	Year 11	M	229
Browns Plains	20-24	Year 12	F	2670
Browns Plains	20-24	Year 12	M	2565
Browns Plains	25-34		F	592
Browns Plains	25-34		M	601
Browns Plains	25-34	Did not go to school	F	83
Browns Plains	25-34	Did not go to school	M	122
Browns Plains	25-34	Year 8 or below	F	121
