SED_NAME16	CountryOfBirth	persons
Algester	CHN	3193
Algester	DEU	154
Algester	EGY	125
Algester	FJI	557
Algester	FRA	24
Algester	GBR	1691
Algester	GRC	37
Algester	HKG	669
Algester	HRV	140
Algester	IDN	241
Algester	IND	3553
Algester	IRL	113
Algester	IRN	252
Algester	IRQ	148
Algester	ITA	83
Algester	JPN	138
Algester	KHM	107
Algester	KOR	787
Algester	LBN	27
Algester	LKA	528
Algester	MKD	69
Algester	MLT	18
Algester	MMR	33
Algester	MUS	36
Algester	MYS	593
Algester	NLD	117
Algester	NPL	257
Algester	NZL	3034
Algester	PAK	388
Algester	PHL	1234
Algester	PNG	199
Algester	POL	67
Algester	SGP	192
Algester	THA	169
Algester	TUR	57
Algester	TWN	898
Algester	USA	140
Algester	VNM	1134
Algester	WSM	253
Algester	ZAF	599
Algester	ZWE	206
Aspley		2819
Aspley	AFG	41
Aspley	AUS	37997
Aspley	BGD	40
Aspley	BIH	17
Aspley	BRA	123
Aspley	CAN	108
Aspley	CHL	25
Aspley	CHN	781
Aspley	DEU	176
Aspley	EGY	47
Aspley	FJI	447
Aspley	FRA	61
Aspley	GBR	2135
Aspley	GRC	51
Aspley	HKG	275
Aspley	HRV	29
Aspley	IDN	98
Aspley	IND	2134
Aspley	IRL	199
Aspley	IRN	281
Aspley	IRQ	28
Aspley	ITA	446
Aspley	JPN	124
Aspley	KHM	8
Aspley	KOR	173
Aspley	LBN	20
Aspley	LKA	248
Aspley	MKD	9
Aspley	MLT	15
Aspley	MMR	64
Aspley	MUS	17
Aspley	MYS	296
Aspley	NLD	106
Aspley	NPL	231
Aspley	NZL	2061
Aspley	PAK	54
Aspley	PHL	761
Aspley	PNG	288
Aspley	POL	89
Aspley	SGP	125
Aspley	THA	122
Aspley	TUR	14
Aspley	TWN	169
Aspley	USA	196
Aspley	VNM	182
Aspley	WSM	115
Aspley	ZAF	716
Aspley	ZWE	116
Bancroft		3903
Bancroft	AFG	3
Bancroft	AUS	41259
Bancroft	BGD	42
Bancroft	BIH	21
Bancroft	BRA	95
Bancroft	CAN	116
Bancroft	CHL	36
Bancroft	CHN	325
Bancroft	DEU	232
Bancroft	EGY	29
Bancroft	FJI	276
Bancroft	FRA	59
Bancroft	GBR	3429
Bancroft	GRC	21
Bancroft	HKG	66
Bancroft	HRV	18
Bancroft	IDN	63
Bancroft	IND	942
Bancroft	IRL	121
Bancroft	IRN	98
Bancroft	IRQ	16
Bancroft	ITA	87
Bancroft	JPN	49
Bancroft	KHM	13
Bancroft	KOR	232
Bancroft	LBN	14
Bancroft	LKA	137
Bancroft	MKD	19
Bancroft	MLT	33
Bancroft	MMR	16
Bancroft	MUS	34
Bancroft	MYS	92
Bancroft	NLD	140
Bancroft	NPL	97
Bancroft	NZL	3875
Bancroft	PAK	53
Bancroft	PHL	860
Bancroft	PNG	163
Bancroft	POL	36
Bancroft	SGP	69
Bancroft	THA	113
Bancroft	TUR	12
Bancroft	TWN	58
Bancroft	USA	196
Bancroft	VNM	87
Bancroft	WSM	330
Bancroft	ZAF	1139
Bancroft	ZWE	200
Barron River		4909
Barron River	AFG	17
Barron River	AUS	39134
Barron River	BGD	16
Barron River	BIH	6
Barron River	BRA	69
Barron River	CAN	263
Barron River	CHL	34
Barron River	CHN	247
Barron River	DEU	600
Barron River	EGY	39
Barron River	FJI	86
Barron River	FRA	157
Barron River	GBR	4049
Barron River	GRC	19
Barron River	HKG	80
Barron River	HRV	42
Barron River	IDN	107
Barron River	IND	547
Barron River	IRL	178
Barron River	IRN	37
Barron River	IRQ	4
Barron River	ITA	227
Barron River	JPN	444
Barron River	KHM	17
Barron River	KOR	205
Barron River	LBN	17
Barron River	LKA	95
Barron River	MKD	6
Barron River	MLT	31
Barron River	MMR	3
Barron River	MUS	40
Barron River	MYS	103
Barron River	NLD	273
Barron River	NPL	38
Barron River	NZL	1825
Barron River	PAK	16
Barron River	PHL	379
Barron River	PNG	758
Barron River	POL	110
Barron River	SGP	76
Barron River	THA	222
Barron River	TUR	15
Barron River	TWN	62
Barron River	USA	362
Barron River	VNM	69
Barron River	WSM	10
Barron River	ZAF	512
Barron River	ZWE	90
Bonney		6057
Bonney	AFG	75
Bonney	AUS	32836
Bonney	BGD	123
Bonney	BIH	277
Bonney	BRA	234
Bonney	CAN	187
Bonney	CHL	77
Bonney	CHN	1367
Bonney	DEU	301
Bonney	EGY	118
Bonney	FJI	140
Bonney	FRA	103
Bonney	GBR	2978
Bonney	GRC	58
Bonney	HKG	206
Bonney	HRV	145
Bonney	IDN	171
Bonney	IND	991
Bonney	IRL	125
Bonney	IRN	188
Bonney	IRQ	51
Bonney	ITA	168
Bonney	JPN	474
Bonney	KHM	24
Bonney	KOR	500
Bonney	LBN	29
Bonney	LKA	128
Bonney	MKD	29
Bonney	MLT	64
Bonney	MMR	24
Bonney	MUS	47
Bonney	MYS	220
Bonney	NLD	158
Bonney	NPL	149
Bonney	NZL	4488
Bonney	PAK	194
Bonney	PHL	837
Bonney	PNG	102
Bonney	POL	113
Bonney	SGP	108
Bonney	THA	295
Bonney	TUR	94
Bonney	TWN	212
Bonney	USA	235
Bonney	VNM	255
Bonney	WSM	44
Bonney	ZAF	576
Bonney	ZWE	112
Broadwater		4314
Broadwater	AFG	9
Broadwater	AUS	31091
Broadwater	BGD	25
Broadwater	BIH	60
Broadwater	BRA	70
Broadwater	CAN	148
Broadwater	CHL	29
Broadwater	CHN	836
Broadwater	DEU	319
Broadwater	EGY	74
Broadwater	FJI	88
Broadwater	FRA	93
Broadwater	GBR	4222
Broadwater	GRC	57
Broadwater	HKG	149
Broadwater	HRV	63
Broadwater	IDN	109
Broadwater	IND	259
Broadwater	IRL	148
Broadwater	IRN	81
Broadwater	IRQ	22
Broadwater	ITA	164
Broadwater	JPN	255
Broadwater	KHM	8
Broadwater	KOR	168
Broadwater	LBN	34
Broadwater	LKA	61
Broadwater	MKD	20
Broadwater	MLT	60
Broadwater	MMR	8
Broadwater	MUS	37
Broadwater	MYS	107
Broadwater	NLD	192
Broadwater	NPL	26
Broadwater	NZL	3534
Broadwater	PAK	74
Broadwater	PHL	361
Broadwater	PNG	94
Broadwater	POL	101
Broadwater	SGP	98
Broadwater	THA	142
Broadwater	TUR	51
Broadwater	TWN	99
Broadwater	USA	235
Broadwater	VNM	88
Broadwater	WSM	33
Broadwater	ZAF	970
Broadwater	ZWE	127
Buderim		3651
Buderim	AUS	39634
Buderim	BGD	15
Buderim	BIH	11
Buderim	BRA	131
Buderim	CAN	215
Buderim	CHL	25
Buderim	CHN	240
Buderim	DEU	284
Buderim	EGY	28
Buderim	FJI	55
Buderim	FRA	86
Buderim	GBR	4193
Buderim	GRC	12
Buderim	HKG	69
Buderim	HRV	35
Buderim	IDN	71
Buderim	IND	572
Buderim	IRL	142
Buderim	IRN	72
Buderim	IRQ	4
Buderim	ITA	103
Buderim	JPN	71
Buderim	KHM	7
Buderim	KOR	216
Buderim	LBN	9
Buderim	LKA	80
Buderim	MKD	3
Buderim	MLT	20
Buderim	MMR	11
Buderim	MUS	39
Buderim	MYS	118
Buderim	NLD	187
Buderim	NPL	211
Buderim	NZL	2579
Buderim	PAK	31
Buderim	PHL	241
Buderim	PNG	117
Buderim	POL	76
Buderim	SGP	51
Buderim	THA	168
Buderim	TUR	16
Buderim	TWN	72
Buderim	USA	333
Buderim	VNM	146
Buderim	WSM	13
Buderim	ZAF	1068
Buderim	ZWE	217
Bulimba		3814
Bulimba	AFG	14
Bulimba	AUS	41715
Bulimba	BGD	24
Bulimba	BIH	66
Bulimba	BRA	249
Bulimba	CAN	235
Bulimba	CHL	59
Bulimba	CHN	428
Bulimba	DEU	234
Bulimba	EGY	29
Bulimba	FJI	175
Bulimba	FRA	146
Bulimba	GBR	3076
Bulimba	GRC	42
Bulimba	HKG	145
Bulimba	HRV	37
Bulimba	IDN	96
Bulimba	IND	681
Bulimba	IRL	464
Bulimba	IRN	132
Bulimba	IRQ	18
Bulimba	ITA	207
Bulimba	JPN	138
Bulimba	KHM	15
Bulimba	KOR	186
Bulimba	LBN	18
Bulimba	LKA	108
Bulimba	MKD	10
Bulimba	MLT	16
Bulimba	MMR	23
Bulimba	MUS	22
Bulimba	MYS	210
Bulimba	NLD	110
Bulimba	NPL	70
Bulimba	NZL	2120
Bulimba	PAK	27
Bulimba	PHL	409
Bulimba	PNG	221
Bulimba	POL	107
Bulimba	SGP	105
Bulimba	THA	183
Bulimba	TUR	48
Bulimba	TWN	125
Bulimba	USA	338
Bulimba	VNM	171
Bulimba	WSM	16
Bulimba	ZAF	699
Bulimba	ZWE	88
Bundaberg		3719
Bundaberg	AUS	41241
Bundaberg	BGD	29
Bundaberg	BRA	8
Bundaberg	CAN	65
Bundaberg	CHL	9
Bundaberg	CHN	119
Bundaberg	DEU	134
Bundaberg	EGY	21
Bundaberg	FJI	87
Bundaberg	FRA	25
Bundaberg	GBR	1361
Bundaberg	GRC	5
Bundaberg	HKG	43
Bundaberg	HRV	13
Bundaberg	IDN	54
Bundaberg	IND	304
Bundaberg	IRL	45
Bundaberg	IRN	9
Bundaberg	IRQ	16
Bundaberg	ITA	135
Bundaberg	JPN	56
Bundaberg	KHM	11
Bundaberg	KOR	166
Bundaberg	LKA	78
Bundaberg	MLT	37
Bundaberg	MMR	19
Bundaberg	MUS	9
Bundaberg	MYS	196
Bundaberg	NLD	144
Bundaberg	NPL	124
Bundaberg	NZL	874
Bundaberg	PAK	22
Bundaberg	PHL	502
Bundaberg	PNG	88
Bundaberg	POL	13
Bundaberg	SGP	24
Bundaberg	THA	144
Bundaberg	TUR	38
Bundaberg	TWN	164
Bundaberg	USA	88
Bundaberg	VNM	136
Bundaberg	WSM	16
Bundaberg	ZAF	146
Bundaberg	ZWE	24
Bundamba		8528
Bundamba	AFG	38
Bundamba	AUS	46625
Bundamba	BGD	90
Bundamba	BIH	29
Bundamba	BRA	156
Bundamba	CAN	50
Bundamba	CHL	104
Bundamba	CHN	236
Bundamba	DEU	208
Bundamba	EGY	43
Bundamba	FJI	551
Bundamba	FRA	53
Bundamba	GBR	1925
Bundamba	GRC	14
Bundamba	HKG	41
Bundamba	HRV	40
Bundamba	IDN	112
Bundamba	IND	1088
Bundamba	IRL	81
Bundamba	IRN	49
Bundamba	IRQ	23
Bundamba	ITA	53
Bundamba	JPN	48
Bundamba	KHM	20
Bundamba	KOR	82
Bundamba	LBN	5
Bundamba	LKA	142
Bundamba	MKD	9
Bundamba	MLT	33
Bundamba	MMR	50
Bundamba	MUS	20
Bundamba	MYS	134
Bundamba	NLD	185
Bundamba	NPL	63
Bundamba	NZL	5706
Bundamba	PAK	97
Bundamba	PHL	1198
Bundamba	PNG	172
Bundamba	POL	78
Bundamba	SGP	56
Bundamba	THA	159
Bundamba	TUR	20
Bundamba	TWN	66
Bundamba	USA	177
Bundamba	VNM	749
Bundamba	WSM	1611
Bundamba	ZAF	331
Bundamba	ZWE	160
Burdekin		9086
Burdekin	AUS	41788
Burdekin	BRA	17
Burdekin	CAN	73
Burdekin	CHL	19
Burdekin	CHN	94
Burdekin	DEU	139
Burdekin	EGY	10
Burdekin	FJI	57
Burdekin	FRA	61
Burdekin	GBR	876
Burdekin	GRC	25
Burdekin	HKG	14
Burdekin	HRV	8
Burdekin	IDN	68
Burdekin	IND	171
Burdekin	IRL	85
Burdekin	IRN	19
Burdekin	IRQ	13
Burdekin	ITA	291
Burdekin	JPN	30
Burdekin	KHM	9
Burdekin	KOR	65
Burdekin	LKA	51
Burdekin	MLT	11
Burdekin	MMR	5
Burdekin	MUS	5
Burdekin	MYS	57
Burdekin	NLD	60
Burdekin	NPL	11
Burdekin	NZL	1151
Burdekin	PAK	33
Burdekin	PHL	630
Burdekin	PNG	135
Burdekin	POL	3
Burdekin	SGP	16
Burdekin	THA	119
Burdekin	TUR	12
Burdekin	TWN	75
Burdekin	USA	73
Burdekin	VNM	116
Burdekin	WSM	21
Burdekin	ZAF	296
Burdekin	ZWE	64
Burleigh		3910
Burleigh	AUS	36182
Burleigh	BGD	6
Burleigh	BIH	41
Burleigh	BRA	689
Burleigh	CAN	226
Burleigh	CHL	57
Burleigh	CHN	366
Burleigh	DEU	209
Burleigh	EGY	32
Burleigh	FJI	43
Burleigh	FRA	107
Burleigh	GBR	2496
Burleigh	GRC	29
Burleigh	HKG	95
Burleigh	HRV	63
Burleigh	IDN	78
Burleigh	IND	145
Burleigh	IRL	154
Burleigh	IRN	22
Burleigh	IRQ	9
Burleigh	ITA	146
Burleigh	JPN	306
Burleigh	KHM	11
Burleigh	KOR	85
Burleigh	LBN	27
Burleigh	LKA	41
Burleigh	MKD	24
Burleigh	MLT	37
Burleigh	MMR	9
Burleigh	MUS	29
Burleigh	MYS	123
Burleigh	NLD	153
Burleigh	NPL	11
Burleigh	NZL	2669
Burleigh	PAK	4
Burleigh	PHL	282
Burleigh	PNG	107
Burleigh	POL	96
Burleigh	SGP	68
Burleigh	THA	119
Burleigh	TUR	22
Burleigh	TWN	64
Burleigh	USA	300
Burleigh	VNM	65
Burleigh	WSM	6
Burleigh	ZAF	515
Burleigh	ZWE	53
Burnett		4633
Burnett	AUS	39208
Burnett	BIH	7
Burnett	BRA	9
Burnett	CAN	83
Burnett	CHL	17
Burnett	CHN	45
Burnett	DEU	292
Burnett	EGY	14
Burnett	FJI	54
Burnett	FRA	55
Burnett	GBR	2406
Burnett	GRC	6
Burnett	HKG	13
Burnett	HRV	27
Burnett	IDN	41
Burnett	IND	91
Burnett	IRL	81
Burnett	IRN	18
Burnett	IRQ	3
Burnett	ITA	102
Burnett	JPN	19
Burnett	KHM	20
Burnett	KOR	18
Burnett	LBN	9
Burnett	LKA	20
Burnett	MLT	48
Burnett	MMR	3
Burnett	MUS	9
Burnett	MYS	78
Burnett	NLD	199
Burnett	NPL	14
Burnett	NZL	1263
Burnett	PAK	12
Burnett	PHL	251
Burnett	PNG	80
Burnett	POL	17
Burnett	SGP	23
Burnett	THA	140
Burnett	TUR	3
Burnett	TWN	33
Burnett	USA	153
Burnett	VNM	56
Burnett	WSM	33
Burnett	ZAF	338
Burnett	ZWE	75
Cairns		8859
Cairns	AFG	9
Cairns	AUS	36924
Cairns	BGD	21
Cairns	BIH	10
Cairns	BRA	115
Cairns	CAN	191
Cairns	CHL	90
Cairns	CHN	507
Cairns	DEU	387
Cairns	EGY	36
Cairns	FJI	105
Cairns	FRA	168
Cairns	GBR	2214
Cairns	GRC	32
Cairns	HKG	150
Cairns	HRV	48
Cairns	IDN	231
Cairns	IND	890
Cairns	IRL	168
Cairns	IRN	32
Cairns	IRQ	9
Cairns	ITA	266
Cairns	JPN	862
Cairns	KHM	38
Cairns	KOR	421
Cairns	LBN	12
Cairns	LKA	93
Cairns	MKD	7
Cairns	MLT	31
Cairns	MMR	142
Cairns	MUS	28
Cairns	MYS	160
Cairns	NLD	176
Cairns	NPL	439
Cairns	NZL	1669
Cairns	PAK	47
Cairns	PHL	975
Cairns	PNG	941
Cairns	POL	102
Cairns	SGP	69
Cairns	THA	298
Cairns	TUR	25
Cairns	TWN	159
Cairns	USA	256
Cairns	VNM	211
Cairns	WSM	49
Cairns	ZAF	205
Cairns	ZWE	69
Callide		6513
Callide	AUS	40508
Callide	BGD	3
Callide	BIH	4
Callide	BRA	32
Callide	CAN	44
Callide	CHL	25
Callide	CHN	160
Callide	DEU	93
Callide	FJI	37
Callide	FRA	46
Callide	GBR	934
Callide	GRC	7
Callide	HKG	10
Callide	HRV	10
Callide	IDN	47
Callide	IND	111
Callide	IRL	59
Callide	IRN	9
Callide	ITA	42
Callide	JPN	24
Callide	KHM	3
Callide	KOR	40
Callide	LKA	40
Callide	MMR	19
Callide	MUS	4
Callide	MYS	58
Callide	NLD	118
Callide	NPL	151
Callide	NZL	797
Callide	PAK	36
Callide	PHL	448
Callide	PNG	75
Callide	POL	25
Callide	SGP	10
Callide	THA	52
Callide	TUR	3
Callide	TWN	14
Callide	USA	70
Callide	VNM	45
Callide	WSM	7
Callide	ZAF	232
Callide	ZWE	65
Caloundra		3602
Caloundra	AUS	42208
Caloundra	BGD	8
Caloundra	BIH	9
Caloundra	BRA	92
Caloundra	CAN	185
Caloundra	CHL	27
Caloundra	CHN	90
Caloundra	DEU	253
Caloundra	EGY	24
Caloundra	FJI	72
Caloundra	FRA	66
Caloundra	GBR	3662
Caloundra	GRC	21
Caloundra	HKG	46
Caloundra	HRV	25
Caloundra	IDN	48
Caloundra	IND	525
Caloundra	IRL	154
Caloundra	IRN	17
Caloundra	IRQ	3
Caloundra	ITA	107
Caloundra	JPN	66
Caloundra	KHM	4
Caloundra	KOR	58
Caloundra	LBN	13
Caloundra	LKA	37
Caloundra	MKD	9
Caloundra	MLT	40
Caloundra	MMR	25
Caloundra	MUS	21
Caloundra	MYS	73
Caloundra	NLD	190
Caloundra	NPL	190
Caloundra	NZL	2654
Caloundra	PAK	11
Caloundra	PHL	246
Caloundra	PNG	89
Caloundra	POL	37
Caloundra	SGP	47
Caloundra	THA	104
Caloundra	TUR	13
Caloundra	TWN	44
Caloundra	USA	261
Caloundra	VNM	50
Caloundra	WSM	9
Caloundra	ZAF	591
Caloundra	ZWE	88
Capalaba		2664
Capalaba	AFG	8
Capalaba	AUS	38829
Capalaba	BGD	4
Capalaba	BIH	32
Capalaba	BRA	35
Capalaba	CAN	93
Capalaba	CHL	25
Capalaba	CHN	243
Capalaba	DEU	249
Capalaba	EGY	16
Capalaba	FJI	134
Capalaba	FRA	80
Capalaba	GBR	2768
Capalaba	GRC	43
Capalaba	HKG	52
Capalaba	HRV	54
Capalaba	IDN	65
Capalaba	IND	432
Capalaba	IRL	188
Capalaba	IRN	41
Capalaba	IRQ	9
Capalaba	ITA	93
Capalaba	JPN	62
Capalaba	KHM	18
Capalaba	KOR	53
Capalaba	LBN	20
Capalaba	LKA	59
Capalaba	MKD	10
Capalaba	MLT	30
Capalaba	MMR	11
Capalaba	MUS	8
Capalaba	MYS	96
Capalaba	NLD	242
Capalaba	NPL	37
Capalaba	NZL	2734
Capalaba	PAK	14
Capalaba	PHL	491
Capalaba	PNG	197
Capalaba	POL	70
Capalaba	SGP	42
Capalaba	THA	102
Capalaba	TUR	22
Capalaba	TWN	55
Capalaba	USA	134
Capalaba	VNM	74
Capalaba	WSM	30
Capalaba	ZAF	673
Capalaba	ZWE	81
Chatsworth		2926
Chatsworth	AFG	42
Chatsworth	AUS	36430
Chatsworth	BGD	10
Chatsworth	BIH	82
Chatsworth	BRA	103
Chatsworth	CAN	164
Chatsworth	CHL	31
Chatsworth	CHN	1082
Chatsworth	DEU	160
Chatsworth	EGY	47
Chatsworth	FJI	272
Chatsworth	FRA	77
Chatsworth	GBR	2023
Chatsworth	GRC	130
Chatsworth	HKG	285
Chatsworth	HRV	54
Chatsworth	IDN	120
Chatsworth	IND	797
Chatsworth	IRL	292
Chatsworth	IRN	252
Chatsworth	IRQ	27
Chatsworth	ITA	299
Chatsworth	JPN	111
Chatsworth	KHM	12
Chatsworth	KOR	355
Chatsworth	LBN	47
Chatsworth	LKA	272
Chatsworth	MKD	19
Chatsworth	MLT	16
Chatsworth	MMR	28
Chatsworth	MUS	30
Chatsworth	MYS	279
Chatsworth	NLD	93
Chatsworth	NPL	39
Chatsworth	NZL	1910
Chatsworth	PAK	51
Chatsworth	PHL	371
Chatsworth	PNG	150
Chatsworth	POL	93
Chatsworth	SGP	150
Chatsworth	THA	110
Chatsworth	TUR	28
Chatsworth	TWN	195
Chatsworth	USA	209
Chatsworth	VNM	277
Chatsworth	WSM	38
Chatsworth	ZAF	1007
Chatsworth	ZWE	117
Clayfield		4183
Clayfield	AFG	12
Clayfield	AUS	40834
Clayfield	BGD	33
Clayfield	BIH	25
Clayfield	BRA	362
Clayfield	CAN	251
Clayfield	CHL	34
Clayfield	CHN	542
Clayfield	DEU	188
Clayfield	EGY	46
Clayfield	FJI	147
Clayfield	FRA	143
Clayfield	GBR	2385
Clayfield	GRC	39
Clayfield	HKG	224
Clayfield	HRV	26
Clayfield	IDN	108
Clayfield	IND	1053
Clayfield	IRL	230
Clayfield	IRN	225
Clayfield	IRQ	20
Clayfield	ITA	396
Clayfield	JPN	229
Clayfield	KHM	17
Clayfield	KOR	277
Clayfield	LBN	17
Clayfield	LKA	147
Clayfield	MKD	16
Clayfield	MLT	17
Clayfield	MMR	40
Clayfield	MUS	18
Clayfield	MYS	231
Clayfield	NLD	98
Clayfield	NPL	811
Clayfield	NZL	1972
Clayfield	PAK	62
Clayfield	PHL	509
Clayfield	PNG	290
Clayfield	POL	90
Clayfield	SGP	170
Clayfield	THA	257
Clayfield	TUR	26
Clayfield	TWN	157
Clayfield	USA	336
Clayfield	VNM	181
Clayfield	WSM	34
Clayfield	ZAF	530
Clayfield	ZWE	118
Condamine		3997
Condamine	AFG	8
Condamine	AUS	47053
Condamine	BGD	20
Condamine	BIH	4
Condamine	BRA	147
Condamine	CAN	60
Condamine	CHL	5
Condamine	CHN	55
Condamine	DEU	106
Condamine	EGY	13
Condamine	FJI	33
Condamine	FRA	20
Condamine	GBR	1047
Condamine	GRC	8
Condamine	HKG	15
Condamine	HRV	6
Condamine	IDN	28
Condamine	IND	236
Condamine	IRL	50
Condamine	IRN	7
Condamine	IRQ	27
Condamine	ITA	22
Condamine	JPN	8
Condamine	KOR	27
Condamine	LBN	4
Condamine	LKA	67
Condamine	MLT	4
Condamine	MMR	7
Condamine	MYS	53
Condamine	NLD	114
Condamine	NPL	92
Condamine	NZL	741
Condamine	PAK	22
Condamine	PHL	431
Condamine	PNG	82
Condamine	POL	9
Condamine	SGP	25
Condamine	THA	36
Condamine	TWN	50
Condamine	USA	113
Condamine	VNM	10
Condamine	WSM	6
Condamine	ZAF	298
Condamine	ZWE	136
Cook		6781
Cook	AUS	39865
Cook	BGD	3
Cook	BIH	8
Cook	BRA	25
Cook	CAN	86
Cook	CHL	83
Cook	CHN	81
Cook	DEU	258
Cook	EGY	10
Cook	FJI	97
Cook	FRA	84
Cook	GBR	1348
Cook	GRC	16
Cook	HKG	22
Cook	HRV	39
Cook	IDN	99
Cook	IND	159
Cook	IRL	78
Cook	IRN	10
Cook	IRQ	7
Cook	ITA	500
Cook	JPN	100
Cook	KHM	5
Cook	KOR	41
Cook	LKA	24
Cook	MLT	10
Cook	MMR	3
Cook	MUS	8
Cook	MYS	93
Cook	NLD	129
Cook	NPL	37
Cook	NZL	1001
Cook	PAK	7
Cook	PHL	265
Cook	PNG	378
Cook	POL	22
Cook	SGP	35
Cook	THA	132
Cook	TUR	5
Cook	TWN	98
Cook	USA	168
Cook	VNM	43
Cook	WSM	39
Cook	ZAF	187
Cook	ZWE	52
Coomera		6587
Coomera	AFG	22
Coomera	AUS	58243
Coomera	BGD	12
Coomera	BIH	46
Coomera	BRA	100
Coomera	CAN	195
Coomera	CHL	74
Coomera	CHN	657
Coomera	DEU	263
Coomera	EGY	39
Coomera	FJI	228
Coomera	FRA	63
Coomera	GBR	4129
Coomera	GRC	28
Coomera	HKG	145
Coomera	HRV	49
Coomera	IDN	123
Coomera	IND	1353
Coomera	IRL	135
Coomera	IRN	113
Coomera	IRQ	38
Coomera	ITA	88
Coomera	JPN	181
Coomera	KHM	48
Coomera	KOR	480
Coomera	LBN	27
Coomera	LKA	102
Coomera	MKD	5
Coomera	MLT	44
Coomera	MMR	23
Coomera	MUS	46
Coomera	MYS	176
Coomera	NLD	151
Coomera	NPL	96
Coomera	NZL	8230
Coomera	PAK	85
Coomera	PHL	715
Coomera	PNG	97
Coomera	POL	92
Coomera	SGP	108
Coomera	THA	175
Coomera	TUR	86
Coomera	TWN	105
Coomera	USA	265
Coomera	VNM	97
Coomera	WSM	128
Coomera	ZAF	1505
Coomera	ZWE	199
Cooper		2847
Cooper	AFG	3
Cooper	AUS	39154
Cooper	BGD	31
Cooper	BIH	16
Cooper	BRA	176
Cooper	CAN	255
Cooper	CHL	48
Cooper	CHN	443
Cooper	DEU	242
Cooper	EGY	12
Cooper	FJI	91
Cooper	FRA	156
Cooper	GBR	2968
Cooper	GRC	30
Cooper	HKG	127
Cooper	HRV	21
Cooper	IDN	57
Cooper	IND	442
Cooper	IRL	293
Cooper	IRN	129
Cooper	IRQ	9
Cooper	ITA	218
Cooper	JPN	150
Cooper	KHM	4
Cooper	KOR	161
Cooper	LBN	14
Cooper	LKA	119
Cooper	MKD	40
Cooper	MLT	14
Cooper	MMR	11
Cooper	MUS	15
Cooper	MYS	199
Cooper	NLD	141
Cooper	NPL	65
Cooper	NZL	1403
Cooper	PAK	23
Cooper	PHL	201
Cooper	PNG	180
Cooper	POL	107
Cooper	SGP	143
Cooper	THA	134
Cooper	TUR	33
Cooper	TWN	110
Cooper	USA	479
Cooper	VNM	109
Cooper	WSM	12
Cooper	ZAF	787
Cooper	ZWE	94
Currumbin		3298
Currumbin	AUS	36703
Currumbin	BIH	17
Currumbin	BRA	417
Currumbin	CAN	210
Currumbin	CHL	42
Currumbin	CHN	95
Currumbin	DEU	231
Currumbin	EGY	25
Currumbin	FJI	59
Currumbin	FRA	100
Currumbin	GBR	2452
Currumbin	GRC	23
Currumbin	HKG	26
Currumbin	HRV	26
Currumbin	IDN	60
Currumbin	IND	85
Currumbin	IRL	125
Currumbin	IRN	13
Currumbin	IRQ	4
Currumbin	ITA	116
Currumbin	JPN	182
Currumbin	KHM	4
Currumbin	KOR	19
Currumbin	LBN	11
Currumbin	LKA	13
Currumbin	MKD	11
Currumbin	MLT	38
Currumbin	MMR	10
Currumbin	MUS	20
Currumbin	MYS	70
Currumbin	NLD	138
Currumbin	NPL	20
Currumbin	NZL	2078
Currumbin	PAK	8
Currumbin	PHL	193
Currumbin	PNG	90
Currumbin	POL	77
Currumbin	SGP	35
Currumbin	THA	96
Currumbin	TUR	14
Currumbin	TWN	20
Currumbin	USA	334
Currumbin	VNM	26
Currumbin	WSM	17
Currumbin	ZAF	406
Currumbin	ZWE	30
Everton		2182
Everton	AFG	10
Everton	AUS	41592
Everton	BGD	14
Everton	BIH	16
Everton	BRA	100
Everton	CAN	143
Everton	CHL	21
Everton	CHN	258
Everton	DEU	188
Everton	EGY	37
Everton	FJI	166
Everton	FRA	87
Everton	GBR	2455
Everton	GRC	20
Everton	HKG	106
Everton	HRV	23
Everton	IDN	55
Everton	IND	533
Everton	IRL	206
Everton	IRN	134
Everton	IRQ	7
Everton	ITA	201
Everton	JPN	81
Everton	KHM	9
Everton	KOR	88
Everton	LBN	14
Everton	LKA	92
Everton	MKD	15
Everton	MLT	17
Everton	MMR	23
Everton	MUS	3
Everton	MYS	158
Everton	NLD	114
Everton	NPL	68
Everton	NZL	1525
Everton	PAK	18
Everton	PHL	333
Everton	PNG	221
Everton	POL	103
Everton	SGP	98
Everton	THA	147
Everton	TUR	16
Everton	TWN	55
Everton	USA	228
Everton	VNM	66
Everton	WSM	22
Everton	ZAF	866
Everton	ZWE	109
Ferny Grove		2495
Ferny Grove	AFG	9
Ferny Grove	AUS	41271
Ferny Grove	BGD	13
Ferny Grove	BIH	4
Ferny Grove	BRA	103
Ferny Grove	CAN	160
Ferny Grove	CHL	22
Ferny Grove	CHN	241
Ferny Grove	DEU	229
Ferny Grove	EGY	27
Ferny Grove	FJI	94
Ferny Grove	FRA	86
Ferny Grove	GBR	2361
Ferny Grove	GRC	8
Ferny Grove	HKG	80
Ferny Grove	HRV	8
Ferny Grove	IDN	66
Ferny Grove	IND	506
Ferny Grove	IRL	209
Ferny Grove	IRN	101
Ferny Grove	IRQ	46
Ferny Grove	ITA	140
Ferny Grove	JPN	104
Ferny Grove	KHM	15
Ferny Grove	KOR	92
Ferny Grove	LBN	7
Ferny Grove	LKA	156
Ferny Grove	MKD	14
Ferny Grove	MLT	16
Ferny Grove	MMR	57
