SED_NAME16	Landlord	Rent.min	occupied_private_dwellings_being_rented
Maroochydore	Person not in same household	5250	13
Maroochydore	Person not in same household	7875	46
Maroochydore	Person not in same household	10500	62
Maroochydore	Person not in same household	11812	114
Maroochydore	Person not in same household	14437	273
Maroochydore	Person not in same household	18375	446
Maroochydore	Person not in same household	23625	287
Maroochydore	Person not in same household	28875	113
Maroochydore	Person not in same household	34125	60
Maroochydore	Person not in same household	39375	25
Maroochydore	Person not in same household	44625	17
Maroochydore	Person not in same household	49875	22
Maroochydore	Real estate agent	5250	7
Maroochydore	Real estate agent	7875	13
Maroochydore	Real estate agent	10500	33
Maroochydore	Real estate agent	11812	119
Maroochydore	Real estate agent	14437	610
Maroochydore	Real estate agent	18375	1764
Maroochydore	Real estate agent	23625	1340
Maroochydore	Real estate agent	28875	707
Maroochydore	Real estate agent	34125	247
Maroochydore	Real estate agent	39375	108
Maroochydore	Real estate agent	44625	62
Maroochydore	Real estate agent	49875	56
Maroochydore	State or territory housing authority	52	39
Maroochydore	State or territory housing authority	3937	63
Maroochydore	State or territory housing authority	5250	295
Maroochydore	State or territory housing authority	7875	98
Maroochydore	State or territory housing authority	10500	30
Maroochydore	State or territory housing authority	11812	20
Maroochydore	State or territory housing authority	14437	15
Maroochydore	State or territory housing authority	18375	9
Maryborough		5250	3
Maryborough		7875	7
Maryborough		10500	11
Maryborough		11812	14
Maryborough		14437	5
Maryborough	(Other)	52	6
Maryborough	(Other)	5250	15
Maryborough	(Other)	7875	43
Maryborough	(Other)	10500	38
Maryborough	(Other)	11812	44
Maryborough	(Other)	14437	24
Maryborough	(Other)	18375	5
Maryborough	Co-op/church group etc	3937	7
Maryborough	Co-op/church group etc	5250	16
Maryborough	Co-op/church group etc	7875	28
Maryborough	Co-op/church group etc	10500	13
Maryborough	Co-op/church group etc	11812	11
Maryborough	Co-op/church group etc	14437	9
Maryborough	Co-op/church group etc	18375	5
Maryborough	Person not in same household	52	7
Maryborough	Person not in same household	3937	6
Maryborough	Person not in same household	5250	54
Maryborough	Person not in same household	7875	119
Maryborough	Person not in same household	10500	188
Maryborough	Person not in same household	11812	352
Maryborough	Person not in same household	14437	321
Maryborough	Person not in same household	18375	136
Maryborough	Person not in same household	23625	10
Maryborough	Person not in same household	28875	3
Maryborough	Person not in same household	34125	7
Maryborough	Person not in same household	39375	3
Maryborough	Real estate agent	52	4
Maryborough	Real estate agent	5250	10
Maryborough	Real estate agent	7875	92
Maryborough	Real estate agent	10500	182
Maryborough	Real estate agent	11812	522
Maryborough	Real estate agent	14437	789
Maryborough	Real estate agent	18375	523
Maryborough	Real estate agent	23625	113
Maryborough	Real estate agent	28875	20
Maryborough	Real estate agent	34125	8
Maryborough	Real estate agent	49875	3
Maryborough	State or territory housing authority	52	32
Maryborough	State or territory housing authority	3937	31
Maryborough	State or territory housing authority	5250	166
Maryborough	State or territory housing authority	7875	64
Maryborough	State or territory housing authority	10500	26
Maryborough	State or territory housing authority	11812	37
Maryborough	State or territory housing authority	14437	9
Maryborough	State or territory housing authority	18375	12
McConnel		7875	4
McConnel		11812	3
McConnel		14437	3
McConnel		18375	19
McConnel		23625	5
McConnel		28875	4
McConnel	(Other)	52	4
McConnel	(Other)	5250	11
McConnel	(Other)	7875	14
McConnel	(Other)	10500	26
McConnel	(Other)	11812	36
McConnel	(Other)	14437	50
McConnel	(Other)	18375	235
McConnel	(Other)	23625	201
McConnel	(Other)	28875	88
McConnel	(Other)	34125	30
McConnel	(Other)	39375	12
McConnel	(Other)	44625	6
McConnel	(Other)	49875	13
McConnel	Co-op/church group etc	5250	53
McConnel	Co-op/church group etc	7875	92
McConnel	Co-op/church group etc	10500	154
McConnel	Co-op/church group etc	11812	114
McConnel	Co-op/church group etc	14437	52
McConnel	Co-op/church group etc	18375	23
McConnel	Co-op/church group etc	23625	18
McConnel	Co-op/church group etc	34125	4
McConnel	Co-op/church group etc	44625	3
McConnel	Person not in same household	52	5
McConnel	Person not in same household	3937	6
McConnel	Person not in same household	5250	36
McConnel	Person not in same household	7875	94
McConnel	Person not in same household	10500	90
McConnel	Person not in same household	11812	167
McConnel	Person not in same household	14437	323
McConnel	Person not in same household	18375	774
McConnel	Person not in same household	23625	627
McConnel	Person not in same household	28875	307
McConnel	Person not in same household	34125	141
McConnel	Person not in same household	39375	68
McConnel	Person not in same household	44625	44
McConnel	Person not in same household	49875	78
McConnel	Real estate agent	52	7
McConnel	Real estate agent	5250	28
McConnel	Real estate agent	7875	133
McConnel	Real estate agent	10500	133
McConnel	Real estate agent	11812	539
McConnel	Real estate agent	14437	1597
McConnel	Real estate agent	18375	6077
McConnel	Real estate agent	23625	4421
McConnel	Real estate agent	28875	1906
McConnel	Real estate agent	34125	788
McConnel	Real estate agent	39375	335
McConnel	Real estate agent	44625	174
McConnel	Real estate agent	49875	305
McConnel	State or territory housing authority	52	46
McConnel	State or territory housing authority	3937	58
McConnel	State or territory housing authority	5250	257
McConnel	State or territory housing authority	7875	77
McConnel	State or territory housing authority	10500	80
McConnel	State or territory housing authority	11812	68
McConnel	State or territory housing authority	14437	42
McConnel	State or territory housing authority	18375	9
McConnel	State or territory housing authority	23625	4
McConnel	State or territory housing authority	28875	3
Mermaid Beach		11812	3
Mermaid Beach		14437	5
Mermaid Beach		18375	9
Mermaid Beach		23625	3
Mermaid Beach		28875	3
Mermaid Beach	(Other)	7875	7
Mermaid Beach	(Other)	10500	7
Mermaid Beach	(Other)	11812	49
Mermaid Beach	(Other)	14437	50
Mermaid Beach	(Other)	18375	125
Mermaid Beach	(Other)	23625	176
Mermaid Beach	(Other)	28875	57
Mermaid Beach	(Other)	34125	36
Mermaid Beach	(Other)	39375	7
Mermaid Beach	(Other)	44625	3
Mermaid Beach	(Other)	49875	4
Mermaid Beach	Co-op/church group etc	52	3
Mermaid Beach	Co-op/church group etc	5250	3
Mermaid Beach	Co-op/church group etc	7875	7
Mermaid Beach	Co-op/church group etc	10500	3
Mermaid Beach	Co-op/church group etc	11812	4
Mermaid Beach	Co-op/church group etc	18375	12
Mermaid Beach	Co-op/church group etc	23625	3
Mermaid Beach	Co-op/church group etc	28875	4
Mermaid Beach	Person not in same household	5250	20
Mermaid Beach	Person not in same household	7875	43
Mermaid Beach	Person not in same household	10500	49
Mermaid Beach	Person not in same household	11812	106
Mermaid Beach	Person not in same household	14437	118
Mermaid Beach	Person not in same household	18375	339
Mermaid Beach	Person not in same household	23625	323
Mermaid Beach	Person not in same household	28875	170
Mermaid Beach	Person not in same household	34125	71
Mermaid Beach	Person not in same household	39375	33
Mermaid Beach	Person not in same household	44625	21
Mermaid Beach	Person not in same household	49875	40
Mermaid Beach	Real estate agent	52	8
Mermaid Beach	Real estate agent	5250	9
Mermaid Beach	Real estate agent	7875	19
Mermaid Beach	Real estate agent	10500	17
Mermaid Beach	Real estate agent	11812	108
Mermaid Beach	Real estate agent	14437	217
Mermaid Beach	Real estate agent	18375	1174
Mermaid Beach	Real estate agent	23625	1430
Mermaid Beach	Real estate agent	28875	933
Mermaid Beach	Real estate agent	34125	519
Mermaid Beach	Real estate agent	39375	294
Mermaid Beach	Real estate agent	44625	159
Mermaid Beach	Real estate agent	49875	164
Mermaid Beach	State or territory housing authority	52	8
Mermaid Beach	State or territory housing authority	3937	19
Mermaid Beach	State or territory housing authority	5250	90
Mermaid Beach	State or territory housing authority	7875	13
Mermaid Beach	State or territory housing authority	10500	3
Mermaid Beach	State or territory housing authority	11812	6
Mermaid Beach	State or territory housing authority	14437	6
Miller		7875	3
Miller		14437	4
Miller		18375	6
Miller	(Other)	7875	3
Miller	(Other)	11812	7
Miller	(Other)	14437	22
Miller	(Other)	18375	19
Miller	(Other)	23625	26
Miller	(Other)	39375	5
Miller	(Other)	44625	4
Miller	Co-op/church group etc	5250	9
Miller	Co-op/church group etc	7875	56
Miller	Co-op/church group etc	10500	14
Miller	Co-op/church group etc	11812	10
Miller	Co-op/church group etc	14437	16
Miller	Co-op/church group etc	18375	5
Miller	Person not in same household	3937	4
Miller	Person not in same household	5250	26
Miller	Person not in same household	7875	63
Miller	Person not in same household	10500	46
Miller	Person not in same household	11812	83
Miller	Person not in same household	14437	224
Miller	Person not in same household	18375	265
Miller	Person not in same household	23625	177
Miller	Person not in same household	28875	69
Miller	Person not in same household	34125	42
Miller	Person not in same household	39375	18
Miller	Person not in same household	44625	13
Miller	Person not in same household	49875	15
Miller	Real estate agent	5250	15
Miller	Real estate agent	7875	40
Miller	Real estate agent	10500	39
Miller	Real estate agent	11812	197
Miller	Real estate agent	14437	825
Miller	Real estate agent	18375	1446
Miller	Real estate agent	23625	984
Miller	Real estate agent	28875	435
Miller	Real estate agent	34125	179
Miller	Real estate agent	39375	117
Miller	Real estate agent	44625	52
Miller	Real estate agent	49875	86
Miller	State or territory housing authority	52	58
Miller	State or territory housing authority	3937	72
Miller	State or territory housing authority	5250	289
Miller	State or territory housing authority	7875	81
Miller	State or territory housing authority	10500	20
Miller	State or territory housing authority	11812	20
Miller	State or territory housing authority	14437	22
Miller	State or territory housing authority	18375	8
Mirani		7875	4
Mirani		10500	3
Mirani		11812	4
Mirani		14437	4
Mirani		18375	6
Mirani	(Other)	52	36
Mirani	(Other)	3937	11
Mirani	(Other)	5250	12
Mirani	(Other)	7875	43
Mirani	(Other)	10500	21
Mirani	(Other)	11812	23
Mirani	(Other)	14437	24
Mirani	(Other)	18375	19
Mirani	(Other)	23625	4
Mirani	Co-op/church group etc	5250	10
Mirani	Co-op/church group etc	7875	9
Mirani	Co-op/church group etc	11812	3
Mirani	Co-op/church group etc	14437	16
Mirani	Person not in same household	52	12
Mirani	Person not in same household	3937	13
Mirani	Person not in same household	5250	73
Mirani	Person not in same household	7875	132
Mirani	Person not in same household	10500	134
Mirani	Person not in same household	11812	145
Mirani	Person not in same household	14437	216
Mirani	Person not in same household	18375	171
Mirani	Person not in same household	23625	68
Mirani	Person not in same household	28875	18
Mirani	Real estate agent	52	4
Mirani	Real estate agent	3937	3
Mirani	Real estate agent	5250	19
Mirani	Real estate agent	7875	66
Mirani	Real estate agent	10500	74
Mirani	Real estate agent	11812	136
Mirani	Real estate agent	14437	258
Mirani	Real estate agent	18375	524
Mirani	Real estate agent	23625	312
Mirani	Real estate agent	28875	56
Mirani	Real estate agent	34125	4
Mirani	Real estate agent	39375	3
Mirani	State or territory housing authority	52	5
Mirani	State or territory housing authority	3937	4
Mirani	State or territory housing authority	5250	20
Mirani	State or territory housing authority	7875	28
Mirani	State or territory housing authority	10500	12
Mirani	State or territory housing authority	11812	8
Mirani	State or territory housing authority	14437	10
Mirani	State or territory housing authority	23625	4
Moggill		7875	3
Moggill		23625	3
Moggill	(Other)	7875	4
Moggill	(Other)	10500	9
Moggill	(Other)	11812	7
Moggill	(Other)	18375	12
Moggill	(Other)	23625	6
Moggill	(Other)	44625	4
Moggill	Co-op/church group etc	7875	5
Moggill	Co-op/church group etc	10500	5
Moggill	Co-op/church group etc	14437	4
Moggill	Co-op/church group etc	18375	4
Moggill	Person not in same household	52	3
Moggill	Person not in same household	5250	7
Moggill	Person not in same household	7875	24
Moggill	Person not in same household	10500	23
Moggill	Person not in same household	11812	32
Moggill	Person not in same household	14437	63
Moggill	Person not in same household	18375	95
Moggill	Person not in same household	23625	90
Moggill	Person not in same household	28875	48
Moggill	Person not in same household	34125	28
Moggill	Person not in same household	39375	13
Moggill	Person not in same household	44625	5
Moggill	Person not in same household	49875	3
Moggill	Real estate agent	52	3
Moggill	Real estate agent	7875	9
Moggill	Real estate agent	10500	12
Moggill	Real estate agent	11812	21
Moggill	Real estate agent	14437	40
Moggill	Real estate agent	18375	361
Moggill	Real estate agent	23625	462
Moggill	Real estate agent	28875	296
Moggill	Real estate agent	34125	181
Moggill	Real estate agent	39375	109
Moggill	Real estate agent	44625	43
Moggill	Real estate agent	49875	54
Morayfield		10500	4
Morayfield		11812	14
Morayfield		14437	8
Morayfield		18375	6
Morayfield	(Other)	3937	4
Morayfield	(Other)	5250	20
Morayfield	(Other)	7875	14
Morayfield	(Other)	10500	16
Morayfield	(Other)	11812	91
Morayfield	(Other)	14437	93
Morayfield	(Other)	18375	44
Morayfield	(Other)	23625	3
Morayfield	(Other)	28875	3
Morayfield	Co-op/church group etc	3937	3
Morayfield	Co-op/church group etc	5250	19
Morayfield	Co-op/church group etc	7875	28
Morayfield	Co-op/church group etc	10500	33
Morayfield	Co-op/church group etc	11812	52
Morayfield	Co-op/church group etc	14437	18
Morayfield	Co-op/church group etc	18375	12
Morayfield	Person not in same household	52	6
Morayfield	Person not in same household	3937	8
Morayfield	Person not in same household	5250	39
Morayfield	Person not in same household	7875	33
Morayfield	Person not in same household	10500	59
Morayfield	Person not in same household	11812	137
Morayfield	Person not in same household	14437	368
Morayfield	Person not in same household	18375	219
Morayfield	Person not in same household	23625	38
Morayfield	Person not in same household	28875	19
Morayfield	Person not in same household	34125	13
Morayfield	Real estate agent	52	6
Morayfield	Real estate agent	5250	28
Morayfield	Real estate agent	7875	27
Morayfield	Real estate agent	10500	83
Morayfield	Real estate agent	11812	477
Morayfield	Real estate agent	14437	2572
Morayfield	Real estate agent	18375	2771
Morayfield	Real estate agent	23625	169
Morayfield	Real estate agent	28875	60
Morayfield	Real estate agent	34125	35
Morayfield	Real estate agent	39375	9
Morayfield	Real estate agent	49875	10
Morayfield	State or territory housing authority	52	35
Morayfield	State or territory housing authority	3937	59
Morayfield	State or territory housing authority	5250	253
Morayfield	State or territory housing authority	7875	159
Morayfield	State or territory housing authority	10500	68
Morayfield	State or territory housing authority	11812	70
Morayfield	State or territory housing authority	14437	39
Morayfield	State or territory housing authority	18375	7
Mount Ommaney		11812	5
Mount Ommaney		18375	4
Mount Ommaney	(Other)	5250	4
Mount Ommaney	(Other)	7875	4
Mount Ommaney	(Other)	11812	9
Mount Ommaney	(Other)	14437	14
Mount Ommaney	(Other)	18375	84
Mount Ommaney	(Other)	23625	21
Mount Ommaney	(Other)	28875	5
Mount Ommaney	(Other)	39375	4
Mount Ommaney	(Other)	49875	4
Mount Ommaney	Co-op/church group etc	3937	5
Mount Ommaney	Co-op/church group etc	5250	6
Mount Ommaney	Co-op/church group etc	7875	10
Mount Ommaney	Co-op/church group etc	10500	3
Mount Ommaney	Co-op/church group etc	11812	4
Mount Ommaney	Co-op/church group etc	14437	9
Mount Ommaney	Co-op/church group etc	18375	6
Mount Ommaney	Person not in same household	52	5
Mount Ommaney	Person not in same household	5250	15
Mount Ommaney	Person not in same household	7875	29
Mount Ommaney	Person not in same household	10500	36
Mount Ommaney	Person not in same household	11812	54
Mount Ommaney	Person not in same household	14437	122
Mount Ommaney	Person not in same household	18375	270
Mount Ommaney	Person not in same household	23625	106
Mount Ommaney	Person not in same household	28875	57
Mount Ommaney	Person not in same household	34125	16
Mount Ommaney	Person not in same household	39375	5
Mount Ommaney	Person not in same household	49875	4
Mount Ommaney	Real estate agent	5250	4
Mount Ommaney	Real estate agent	7875	17
Mount Ommaney	Real estate agent	10500	7
Mount Ommaney	Real estate agent	11812	57
Mount Ommaney	Real estate agent	14437	302
Mount Ommaney	Real estate agent	18375	1416
Mount Ommaney	Real estate agent	23625	788
Mount Ommaney	Real estate agent	28875	305
Mount Ommaney	Real estate agent	34125	131
Mount Ommaney	Real estate agent	39375	50
Mount Ommaney	Real estate agent	44625	10
Mount Ommaney	Real estate agent	49875	17
Mount Ommaney	State or territory housing authority	52	14
Mount Ommaney	State or territory housing authority	3937	16
Mount Ommaney	State or territory housing authority	5250	106
Mount Ommaney	State or territory housing authority	7875	22
Mount Ommaney	State or territory housing authority	10500	22
Mount Ommaney	State or territory housing authority	11812	16
Mount Ommaney	State or territory housing authority	14437	14
Mount Ommaney	State or territory housing authority	18375	5
Mount Ommaney	State or territory housing authority	23625	3
Mudgeeraba		23625	5
Mudgeeraba	(Other)	52	8
Mudgeeraba	(Other)	5250	9
Mudgeeraba	(Other)	7875	19
Mudgeeraba	(Other)	10500	21
Mudgeeraba	(Other)	11812	14
Mudgeeraba	(Other)	14437	10
Mudgeeraba	(Other)	18375	177
Mudgeeraba	(Other)	23625	224
Mudgeeraba	(Other)	28875	79
Mudgeeraba	(Other)	34125	29
Mudgeeraba	(Other)	39375	6
Mudgeeraba	(Other)	49875	3
Mudgeeraba	Co-op/church group etc	14437	4
Mudgeeraba	Co-op/church group etc	18375	16
Mudgeeraba	Co-op/church group etc	23625	8
Mudgeeraba	Person not in same household	52	4
Mudgeeraba	Person not in same household	5250	12
Mudgeeraba	Person not in same household	7875	26
Mudgeeraba	Person not in same household	10500	40
Mudgeeraba	Person not in same household	11812	54
Mudgeeraba	Person not in same household	14437	91
Mudgeeraba	Person not in same household	18375	268
Mudgeeraba	Person not in same household	23625	284
Mudgeeraba	Person not in same household	28875	123
Mudgeeraba	Person not in same household	34125	52
Mudgeeraba	Person not in same household	39375	23
Mudgeeraba	Person not in same household	44625	6
Mudgeeraba	Person not in same household	49875	9
Mudgeeraba	Real estate agent	7875	9
Mudgeeraba	Real estate agent	10500	7
Mudgeeraba	Real estate agent	11812	15
Mudgeeraba	Real estate agent	14437	29
Mudgeeraba	Real estate agent	18375	446
Mudgeeraba	Real estate agent	23625	993
Mudgeeraba	Real estate agent	28875	841
Mudgeeraba	Real estate agent	34125	264
Mudgeeraba	Real estate agent	39375	117
Mudgeeraba	Real estate agent	44625	46
Mudgeeraba	Real estate agent	49875	61
Mudgeeraba	State or territory housing authority	52	6
Mudgeeraba	State or territory housing authority	3937	7
Mudgeeraba	State or territory housing authority	5250	36
Mudgeeraba	State or territory housing authority	7875	26
Mudgeeraba	State or territory housing authority	10500	9
Mudgeeraba	State or territory housing authority	11812	11
Mudgeeraba	State or territory housing authority	14437	3
Mudgeeraba	State or territory housing authority	18375	6
Mulgrave		5250	3
Mulgrave		10500	5
Mulgrave		14437	6
Mulgrave		18375	4
Mulgrave	(Other)	52	8
Mulgrave	(Other)	5250	9
Mulgrave	(Other)	7875	27
Mulgrave	(Other)	10500	41
Mulgrave	(Other)	11812	97
Mulgrave	(Other)	14437	48
Mulgrave	(Other)	18375	59
Mulgrave	(Other)	23625	11
Mulgrave	(Other)	28875	3
Mulgrave	Co-op/church group etc	52	23
Mulgrave	Co-op/church group etc	3937	40
Mulgrave	Co-op/church group etc	5250	97
Mulgrave	Co-op/church group etc	7875	191
Mulgrave	Co-op/church group etc	10500	20
Mulgrave	Co-op/church group etc	11812	30
Mulgrave	Co-op/church group etc	14437	19
Mulgrave	Co-op/church group etc	18375	3
Mulgrave	Person not in same household	52	10
Mulgrave	Person not in same household	3937	12
Mulgrave	Person not in same household	5250	38
Mulgrave	Person not in same household	7875	74
Mulgrave	Person not in same household	10500	98
Mulgrave	Person not in same household	11812	173
Mulgrave	Person not in same household	14437	283
Mulgrave	Person not in same household	18375	363
Mulgrave	Person not in same household	23625	51
Mulgrave	Person not in same household	28875	15
Mulgrave	Person not in same household	34125	6
Mulgrave	Person not in same household	49875	6
Mulgrave	Real estate agent	52	4
Mulgrave	Real estate agent	3937	3
Mulgrave	Real estate agent	5250	7
Mulgrave	Real estate agent	7875	35
Mulgrave	Real estate agent	10500	87
Mulgrave	Real estate agent	11812	325
Mulgrave	Real estate agent	14437	512
Mulgrave	Real estate agent	18375	1664
Mulgrave	Real estate agent	23625	460
Mulgrave	Real estate agent	28875	87
Mulgrave	Real estate agent	34125	18
Mulgrave	Real estate agent	39375	7
Mulgrave	Real estate agent	44625	3
Mulgrave	Real estate agent	49875	4
Mulgrave	State or territory housing authority	52	20
Mulgrave	State or territory housing authority	3937	41
Mulgrave	State or territory housing authority	5250	165
Mulgrave	State or territory housing authority	7875	152
Mulgrave	State or territory housing authority	10500	50
Mulgrave	State or territory housing authority	11812	57
Mulgrave	State or territory housing authority	14437	41
Mulgrave	State or territory housing authority	18375	18
Mundingburra		10500	3
Mundingburra		11812	5
Mundingburra		14437	8
Mundingburra		18375	9
Mundingburra		23625	3
Mundingburra	(Other)	52	3
Mundingburra	(Other)	5250	45
Mundingburra	(Other)	7875	3
Mundingburra	(Other)	10500	22
Mundingburra	(Other)	11812	131
Mundingburra	(Other)	14437	145
Mundingburra	(Other)	18375	113
Mundingburra	(Other)	23625	3
Mundingburra	(Other)	28875	3
Mundingburra	Co-op/church group etc	52	5
Mundingburra	Co-op/church group etc	5250	19
Mundingburra	Co-op/church group etc	7875	19
Mundingburra	Co-op/church group etc	10500	6
Mundingburra	Co-op/church group etc	11812	11
Mundingburra	Co-op/church group etc	14437	5
Mundingburra	Co-op/church group etc	18375	16
Mundingburra	Co-op/church group etc	23625	3
Mundingburra	Person not in same household	52	3
Mundingburra	Person not in same household	3937	8
Mundingburra	Person not in same household	5250	62
Mundingburra	Person not in same household	7875	109
Mundingburra	Person not in same household	10500	139
Mundingburra	Person not in same household	11812	235
Mundingburra	Person not in same household	14437	388
Mundingburra	Person not in same household	18375	227
Mundingburra	Person not in same household	23625	60
Mundingburra	Person not in same household	28875	22
Mundingburra	Person not in same household	34125	6
Mundingburra	Person not in same household	44625	15
Mundingburra	Person not in same household	49875	8
Mundingburra	Real estate agent	52	3
Mundingburra	Real estate agent	3937	5
Mundingburra	Real estate agent	5250	27
Mundingburra	Real estate agent	7875	93
Mundingburra	Real estate agent	10500	104
Mundingburra	Real estate agent	11812	460
Mundingburra	Real estate agent	14437	1232
Mundingburra	Real estate agent	18375	1467
Mundingburra	Real estate agent	23625	401
Mundingburra	Real estate agent	28875	94
Mundingburra	Real estate agent	34125	25
Mundingburra	Real estate agent	39375	9
Mundingburra	Real estate agent	44625	4
Mundingburra	Real estate agent	49875	7
Mundingburra	State or territory housing authority	52	53
Mundingburra	State or territory housing authority	3937	44
Mundingburra	State or territory housing authority	5250	230
Mundingburra	State or territory housing authority	7875	165
Mundingburra	State or territory housing authority	10500	56
Mundingburra	State or territory housing authority	11812	56
Mundingburra	State or territory housing authority	14437	34
Mundingburra	State or territory housing authority	18375	12
Mundingburra	State or territory housing authority	23625	5
Murrumba		14437	14
Murrumba		18375	13
Murrumba	(Other)	5250	16
Murrumba	(Other)	7875	39
Murrumba	(Other)	10500	9
Murrumba	(Other)	11812	94
Murrumba	(Other)	14437	163
Murrumba	(Other)	18375	444
Murrumba	(Other)	23625	8
Murrumba	(Other)	28875	9
Murrumba	(Other)	34125	3
Murrumba	Co-op/church group etc	3937	3
Murrumba	Co-op/church group etc	5250	10
Murrumba	Co-op/church group etc	7875	4
Murrumba	Co-op/church group etc	10500	18
Murrumba	Co-op/church group etc	11812	27
Murrumba	Co-op/church group etc	14437	49
Murrumba	Co-op/church group etc	18375	12
Murrumba	Co-op/church group etc	28875	3
Murrumba	Person not in same household	52	4
Murrumba	Person not in same household	5250	26
Murrumba	Person not in same household	7875	34
Murrumba	Person not in same household	10500	38
Murrumba	Person not in same household	11812	93
Murrumba	Person not in same household	14437	254
Murrumba	Person not in same household	18375	444
Murrumba	Person not in same household	23625	65
Murrumba	Person not in same household	28875	18
Murrumba	Person not in same household	34125	4
Murrumba	Real estate agent	52	7
Murrumba	Real estate agent	3937	3
Murrumba	Real estate agent	5250	9
Murrumba	Real estate agent	7875	21
Murrumba	Real estate agent	10500	20
Murrumba	Real estate agent	11812	254
Murrumba	Real estate agent	14437	1550
Murrumba	Real estate agent	18375	4436
Murrumba	Real estate agent	23625	1047
Murrumba	Real estate agent	28875	156
Murrumba	Real estate agent	34125	49
Murrumba	Real estate agent	39375	10
Murrumba	Real estate agent	44625	3
Murrumba	Real estate agent	49875	6
Murrumba	State or territory housing authority	52	34
Murrumba	State or territory housing authority	3937	46
Murrumba	State or territory housing authority	5250	155
Murrumba	State or territory housing authority	7875	109
Murrumba	State or territory housing authority	10500	57
Murrumba	State or territory housing authority	11812	58
Murrumba	State or territory housing authority	14437	59
Murrumba	State or territory housing authority	18375	20
Nanango		5250	3
Nanango		7875	5
Nanango		10500	4
Nanango		11812	14
Nanango		14437	3
Nanango	(Other)	52	50
Nanango	(Other)	3937	35
Nanango	(Other)	5250	44
Nanango	(Other)	7875	36
Nanango	(Other)	10500	18
Nanango	(Other)	11812	38
Nanango	(Other)	14437	26
Nanango	(Other)	18375	8
Nanango	(Other)	28875	5
Nanango	(Other)	49875	4
Nanango	Co-op/church group etc	52	3
Nanango	Co-op/church group etc	3937	10
Nanango	Co-op/church group etc	5250	57
Nanango	Co-op/church group etc	7875	26
Nanango	Co-op/church group etc	10500	9
Nanango	Co-op/church group etc	11812	5
Nanango	Co-op/church group etc	14437	8
Nanango	Co-op/church group etc	18375	4
Nanango	Person not in same household	52	27
Nanango	Person not in same household	3937	11
Nanango	Person not in same household	5250	122
Nanango	Person not in same household	7875	192
Nanango	Person not in same household	10500	239
Nanango	Person not in same household	11812	279
Nanango	Person not in same household	14437	221
Nanango	Person not in same household	18375	76
Nanango	Person not in same household	23625	17
Nanango	Person not in same household	28875	5
Nanango	Person not in same household	34125	3
Nanango	Person not in same household	49875	5
Nanango	Real estate agent	52	11
Nanango	Real estate agent	5250	51
Nanango	Real estate agent	7875	232
Nanango	Real estate agent	10500	277
Nanango	Real estate agent	11812	746
Nanango	Real estate agent	14437	742
Nanango	Real estate agent	18375	341
Nanango	Real estate agent	23625	34
Nanango	Real estate agent	28875	9
Nanango	Real estate agent	44625	5
Nanango	Real estate agent	49875	4
Nanango	State or territory housing authority	52	36
Nanango	State or territory housing authority	3937	85
Nanango	State or territory housing authority	5250	238
Nanango	State or territory housing authority	7875	71
Nanango	State or territory housing authority	10500	18
Nanango	State or territory housing authority	11812	11
Nanango	State or territory housing authority	14437	5
Nicklin		7875	4
Nicklin		10500	5
Nicklin		11812	6
Nicklin		14437	7
Nicklin		18375	3
Nicklin	(Other)	52	5
Nicklin	(Other)	5250	3
Nicklin	(Other)	7875	28
Nicklin	(Other)	10500	39
Nicklin	(Other)	11812	82
Nicklin	(Other)	14437	66
Nicklin	(Other)	18375	52
Nicklin	(Other)	23625	8
Nicklin	(Other)	28875	3
Nicklin	Co-op/church group etc	52	4
Nicklin	Co-op/church group etc	3937	9
Nicklin	Co-op/church group etc	5250	15
Nicklin	Co-op/church group etc	7875	37
Nicklin	Co-op/church group etc	10500	7
Nicklin	Co-op/church group etc	11812	19
Nicklin	Co-op/church group etc	14437	12
Nicklin	Co-op/church group etc	18375	3
Nicklin	Co-op/church group etc	23625	4
Nicklin	Person not in same household	52	11
Nicklin	Person not in same household	5250	26
Nicklin	Person not in same household	7875	46
Nicklin	Person not in same household	10500	66
Nicklin	Person not in same household	11812	122
Nicklin	Person not in same household	14437	201
Nicklin	Person not in same household	18375	310
Nicklin	Person not in same household	23625	133
Nicklin	Person not in same household	28875	44
Nicklin	Person not in same household	34125	18
Nicklin	Person not in same household	39375	4
Nicklin	Person not in same household	44625	3
Nicklin	Person not in same household	49875	3
Nicklin	Real estate agent	52	3
Nicklin	Real estate agent	5250	5
Nicklin	Real estate agent	7875	19
Nicklin	Real estate agent	10500	30
Nicklin	Real estate agent	11812	178
Nicklin	Real estate agent	14437	353
Nicklin	Real estate agent	18375	844
Nicklin	Real estate agent	23625	659
Nicklin	Real estate agent	28875	197
Nicklin	Real estate agent	34125	53
Nicklin	Real estate agent	39375	16
Nicklin	Real estate agent	44625	7
Nicklin	Real estate agent	49875	8
Nicklin	State or territory housing authority	52	9
Nicklin	State or territory housing authority	3937	28
Nicklin	State or territory housing authority	5250	124
Nicklin	State or territory housing authority	7875	66
Nicklin	State or territory housing authority	10500	29
Nicklin	State or territory housing authority	11812	31
Nicklin	State or territory housing authority	14437	24
Nicklin	State or territory housing authority	18375	10
Nicklin	State or territory housing authority	23625	4
Ninderry		7875	4
Ninderry		11812	3
Ninderry		18375	4
Ninderry	(Other)	5250	3
Ninderry	(Other)	7875	26
Ninderry	(Other)	10500	18
