SED_NAME16	Age5yr	ChildrenEverBorn	females
South Perth (South Metropolitan)	80-84	0	64
South Perth (South Metropolitan)	80-84	1	40
South Perth (South Metropolitan)	80-84	2	177
South Perth (South Metropolitan)	80-84	3	147
South Perth (South Metropolitan)	80-84	4	69
South Perth (South Metropolitan)	80-84	5	17
South Perth (South Metropolitan)	80-84	6	18
South Perth (South Metropolitan)	85+		190
South Perth (South Metropolitan)	85+	0	44
South Perth (South Metropolitan)	85+	1	51
South Perth (South Metropolitan)	85+	2	163
South Perth (South Metropolitan)	85+	3	158
South Perth (South Metropolitan)	85+	4	102
South Perth (South Metropolitan)	85+	5	36
South Perth (South Metropolitan)	85+	6	42
Southern River (South Metropolitan)	15-19		126
Southern River (South Metropolitan)	15-19	0	1560
Southern River (South Metropolitan)	15-19	1	5
Southern River (South Metropolitan)	15-19	2	4
Southern River (South Metropolitan)	20-24		88
Southern River (South Metropolitan)	20-24	0	1408
Southern River (South Metropolitan)	20-24	1	95
Southern River (South Metropolitan)	20-24	2	32
Southern River (South Metropolitan)	20-24	3	9
Southern River (South Metropolitan)	20-24	4	3
Southern River (South Metropolitan)	25-29		105
Southern River (South Metropolitan)	25-29	0	863
Southern River (South Metropolitan)	25-29	1	271
Southern River (South Metropolitan)	25-29	2	180
Southern River (South Metropolitan)	25-29	3	62
Southern River (South Metropolitan)	25-29	4	14
Southern River (South Metropolitan)	25-29	5	3
Southern River (South Metropolitan)	25-29	6	5
Southern River (South Metropolitan)	30-34		89
Southern River (South Metropolitan)	30-34	0	531
Southern River (South Metropolitan)	30-34	1	449
Southern River (South Metropolitan)	30-34	2	566
Southern River (South Metropolitan)	30-34	3	189
Southern River (South Metropolitan)	30-34	4	64
Southern River (South Metropolitan)	30-34	5	10
Southern River (South Metropolitan)	35-39		57
Southern River (South Metropolitan)	35-39	0	318
Southern River (South Metropolitan)	35-39	1	450
Southern River (South Metropolitan)	35-39	2	915
Southern River (South Metropolitan)	35-39	3	384
Southern River (South Metropolitan)	35-39	4	111
Southern River (South Metropolitan)	35-39	5	33
Southern River (South Metropolitan)	35-39	6	12
Southern River (South Metropolitan)	40-44		64
Southern River (South Metropolitan)	40-44	0	225
Southern River (South Metropolitan)	40-44	1	337
Southern River (South Metropolitan)	40-44	2	843
Southern River (South Metropolitan)	40-44	3	412
Southern River (South Metropolitan)	40-44	4	135
Southern River (South Metropolitan)	40-44	5	40
Southern River (South Metropolitan)	40-44	6	28
Southern River (South Metropolitan)	45-49		50
Southern River (South Metropolitan)	45-49	0	205
Southern River (South Metropolitan)	45-49	1	258
Southern River (South Metropolitan)	45-49	2	724
Southern River (South Metropolitan)	45-49	3	357
Southern River (South Metropolitan)	45-49	4	110
Southern River (South Metropolitan)	45-49	5	49
Southern River (South Metropolitan)	45-49	6	30
Southern River (South Metropolitan)	50-54		49
Southern River (South Metropolitan)	50-54	0	156
Southern River (South Metropolitan)	50-54	1	251
Southern River (South Metropolitan)	50-54	2	708
Southern River (South Metropolitan)	50-54	3	349
Southern River (South Metropolitan)	50-54	4	127
Southern River (South Metropolitan)	50-54	5	46
Southern River (South Metropolitan)	50-54	6	31
Southern River (South Metropolitan)	55-59		38
Southern River (South Metropolitan)	55-59	0	118
Southern River (South Metropolitan)	55-59	1	157
Southern River (South Metropolitan)	55-59	2	576
Southern River (South Metropolitan)	55-59	3	299
Southern River (South Metropolitan)	55-59	4	130
Southern River (South Metropolitan)	55-59	5	34
Southern River (South Metropolitan)	55-59	6	29
Southern River (South Metropolitan)	60-64		32
Southern River (South Metropolitan)	60-64	0	98
Southern River (South Metropolitan)	60-64	1	136
Southern River (South Metropolitan)	60-64	2	444
Southern River (South Metropolitan)	60-64	3	273
Southern River (South Metropolitan)	60-64	4	106
Southern River (South Metropolitan)	60-64	5	32
Southern River (South Metropolitan)	60-64	6	28
Southern River (South Metropolitan)	65-69		44
Southern River (South Metropolitan)	65-69	0	56
Southern River (South Metropolitan)	65-69	1	110
Southern River (South Metropolitan)	65-69	2	406
Southern River (South Metropolitan)	65-69	3	243
Southern River (South Metropolitan)	65-69	4	108
Southern River (South Metropolitan)	65-69	5	32
Southern River (South Metropolitan)	65-69	6	18
Southern River (South Metropolitan)	70-74		43
Southern River (South Metropolitan)	70-74	0	47
Southern River (South Metropolitan)	70-74	1	92
Southern River (South Metropolitan)	70-74	2	333
Southern River (South Metropolitan)	70-74	3	185
Southern River (South Metropolitan)	70-74	4	70
Southern River (South Metropolitan)	70-74	5	28
Southern River (South Metropolitan)	70-74	6	9
Southern River (South Metropolitan)	75-79		42
Southern River (South Metropolitan)	75-79	0	21
Southern River (South Metropolitan)	75-79	1	38
Southern River (South Metropolitan)	75-79	2	150
Southern River (South Metropolitan)	75-79	3	148
Southern River (South Metropolitan)	75-79	4	57
Southern River (South Metropolitan)	75-79	5	30
Southern River (South Metropolitan)	75-79	6	17
Southern River (South Metropolitan)	80-84		50
Southern River (South Metropolitan)	80-84	0	16
Southern River (South Metropolitan)	80-84	1	23
Southern River (South Metropolitan)	80-84	2	91
Southern River (South Metropolitan)	80-84	3	98
Southern River (South Metropolitan)	80-84	4	60
Southern River (South Metropolitan)	80-84	5	21
Southern River (South Metropolitan)	80-84	6	21
Southern River (South Metropolitan)	85+		60
Southern River (South Metropolitan)	85+	0	19
Southern River (South Metropolitan)	85+	1	25
Southern River (South Metropolitan)	85+	2	75
Southern River (South Metropolitan)	85+	3	93
Southern River (South Metropolitan)	85+	4	57
Southern River (South Metropolitan)	85+	5	23
Southern River (South Metropolitan)	85+	6	37
Swan Hills (East Metropolitan)	15-19		132
Swan Hills (East Metropolitan)	15-19	0	1466
Swan Hills (East Metropolitan)	15-19	1	9
Swan Hills (East Metropolitan)	20-24		102
Swan Hills (East Metropolitan)	20-24	0	1036
Swan Hills (East Metropolitan)	20-24	1	84
Swan Hills (East Metropolitan)	20-24	2	33
Swan Hills (East Metropolitan)	20-24	3	8
Swan Hills (East Metropolitan)	25-29		80
Swan Hills (East Metropolitan)	25-29	0	712
Swan Hills (East Metropolitan)	25-29	1	294
Swan Hills (East Metropolitan)	25-29	2	238
Swan Hills (East Metropolitan)	25-29	3	89
Swan Hills (East Metropolitan)	25-29	4	19
Swan Hills (East Metropolitan)	25-29	5	6
Swan Hills (East Metropolitan)	25-29	6	3
Swan Hills (East Metropolitan)	30-34		98
Swan Hills (East Metropolitan)	30-34	0	428
Swan Hills (East Metropolitan)	30-34	1	391
Swan Hills (East Metropolitan)	30-34	2	577
Swan Hills (East Metropolitan)	30-34	3	239
Swan Hills (East Metropolitan)	30-34	4	59
Swan Hills (East Metropolitan)	30-34	5	25
Swan Hills (East Metropolitan)	30-34	6	10
Swan Hills (East Metropolitan)	35-39		90
Swan Hills (East Metropolitan)	35-39	0	292
Swan Hills (East Metropolitan)	35-39	1	318
Swan Hills (East Metropolitan)	35-39	2	714
Swan Hills (East Metropolitan)	35-39	3	296
Swan Hills (East Metropolitan)	35-39	4	139
Swan Hills (East Metropolitan)	35-39	5	34
Swan Hills (East Metropolitan)	35-39	6	18
Swan Hills (East Metropolitan)	40-44		90
Swan Hills (East Metropolitan)	40-44	0	253
Swan Hills (East Metropolitan)	40-44	1	223
Swan Hills (East Metropolitan)	40-44	2	671
Swan Hills (East Metropolitan)	40-44	3	314
Swan Hills (East Metropolitan)	40-44	4	131
Swan Hills (East Metropolitan)	40-44	5	38
Swan Hills (East Metropolitan)	40-44	6	27
Swan Hills (East Metropolitan)	45-49		88
Swan Hills (East Metropolitan)	45-49	0	228
Swan Hills (East Metropolitan)	45-49	1	217
Swan Hills (East Metropolitan)	45-49	2	682
Swan Hills (East Metropolitan)	45-49	3	342
Swan Hills (East Metropolitan)	45-49	4	118
Swan Hills (East Metropolitan)	45-49	5	33
Swan Hills (East Metropolitan)	45-49	6	32
Swan Hills (East Metropolitan)	50-54		64
Swan Hills (East Metropolitan)	50-54	0	230
Swan Hills (East Metropolitan)	50-54	1	229
Swan Hills (East Metropolitan)	50-54	2	613
Swan Hills (East Metropolitan)	50-54	3	337
Swan Hills (East Metropolitan)	50-54	4	124
Swan Hills (East Metropolitan)	50-54	5	32
Swan Hills (East Metropolitan)	50-54	6	31
Swan Hills (East Metropolitan)	55-59		63
Swan Hills (East Metropolitan)	55-59	0	145
Swan Hills (East Metropolitan)	55-59	1	188
Swan Hills (East Metropolitan)	55-59	2	575
Swan Hills (East Metropolitan)	55-59	3	341
Swan Hills (East Metropolitan)	55-59	4	131
Swan Hills (East Metropolitan)	55-59	5	40
Swan Hills (East Metropolitan)	55-59	6	29
Swan Hills (East Metropolitan)	60-64		45
Swan Hills (East Metropolitan)	60-64	0	129
Swan Hills (East Metropolitan)	60-64	1	138
Swan Hills (East Metropolitan)	60-64	2	469
Swan Hills (East Metropolitan)	60-64	3	305
Swan Hills (East Metropolitan)	60-64	4	122
Swan Hills (East Metropolitan)	60-64	5	37
Swan Hills (East Metropolitan)	60-64	6	12
Swan Hills (East Metropolitan)	65-69		44
Swan Hills (East Metropolitan)	65-69	0	75
Swan Hills (East Metropolitan)	65-69	1	102
Swan Hills (East Metropolitan)	65-69	2	355
Swan Hills (East Metropolitan)	65-69	3	258
Swan Hills (East Metropolitan)	65-69	4	130
Swan Hills (East Metropolitan)	65-69	5	30
Swan Hills (East Metropolitan)	65-69	6	17
Swan Hills (East Metropolitan)	70-74		50
Swan Hills (East Metropolitan)	70-74	0	39
Swan Hills (East Metropolitan)	70-74	1	61
Swan Hills (East Metropolitan)	70-74	2	319
Swan Hills (East Metropolitan)	70-74	3	210
Swan Hills (East Metropolitan)	70-74	4	76
Swan Hills (East Metropolitan)	70-74	5	20
Swan Hills (East Metropolitan)	70-74	6	15
Swan Hills (East Metropolitan)	75-79		32
Swan Hills (East Metropolitan)	75-79	0	21
Swan Hills (East Metropolitan)	75-79	1	24
Swan Hills (East Metropolitan)	75-79	2	182
Swan Hills (East Metropolitan)	75-79	3	126
Swan Hills (East Metropolitan)	75-79	4	51
Swan Hills (East Metropolitan)	75-79	5	17
Swan Hills (East Metropolitan)	75-79	6	16
Swan Hills (East Metropolitan)	80-84		20
Swan Hills (East Metropolitan)	80-84	0	9
Swan Hills (East Metropolitan)	80-84	1	17
Swan Hills (East Metropolitan)	80-84	2	74
Swan Hills (East Metropolitan)	80-84	3	68
Swan Hills (East Metropolitan)	80-84	4	47
Swan Hills (East Metropolitan)	80-84	5	16
Swan Hills (East Metropolitan)	80-84	6	12
Swan Hills (East Metropolitan)	85+		10
Swan Hills (East Metropolitan)	85+	0	4
Swan Hills (East Metropolitan)	85+	1	10
Swan Hills (East Metropolitan)	85+	2	32
Swan Hills (East Metropolitan)	85+	3	48
Swan Hills (East Metropolitan)	85+	4	25
Swan Hills (East Metropolitan)	85+	5	17
Swan Hills (East Metropolitan)	85+	6	10
Thornlie (East Metropolitan)	15-19		121
Thornlie (East Metropolitan)	15-19	0	1252
Thornlie (East Metropolitan)	15-19	1	16
Thornlie (East Metropolitan)	20-24		113
Thornlie (East Metropolitan)	20-24	0	1190
Thornlie (East Metropolitan)	20-24	1	130
Thornlie (East Metropolitan)	20-24	2	46
Thornlie (East Metropolitan)	20-24	3	11
Thornlie (East Metropolitan)	20-24	4	4
Thornlie (East Metropolitan)	25-29		122
Thornlie (East Metropolitan)	25-29	0	860
Thornlie (East Metropolitan)	25-29	1	307
Thornlie (East Metropolitan)	25-29	2	232
Thornlie (East Metropolitan)	25-29	3	81
Thornlie (East Metropolitan)	25-29	4	13
Thornlie (East Metropolitan)	25-29	5	5
Thornlie (East Metropolitan)	25-29	6	5
Thornlie (East Metropolitan)	30-34		99
Thornlie (East Metropolitan)	30-34	0	565
Thornlie (East Metropolitan)	30-34	1	390
Thornlie (East Metropolitan)	30-34	2	439
Thornlie (East Metropolitan)	30-34	3	180
Thornlie (East Metropolitan)	30-34	4	75
Thornlie (East Metropolitan)	30-34	5	22
Thornlie (East Metropolitan)	30-34	6	8
Thornlie (East Metropolitan)	35-39		115
Thornlie (East Metropolitan)	35-39	0	341
Thornlie (East Metropolitan)	35-39	1	349
Thornlie (East Metropolitan)	35-39	2	593
Thornlie (East Metropolitan)	35-39	3	269
Thornlie (East Metropolitan)	35-39	4	117
Thornlie (East Metropolitan)	35-39	5	47
Thornlie (East Metropolitan)	35-39	6	32
Thornlie (East Metropolitan)	40-44		87
Thornlie (East Metropolitan)	40-44	0	291
Thornlie (East Metropolitan)	40-44	1	218
Thornlie (East Metropolitan)	40-44	2	522
Thornlie (East Metropolitan)	40-44	3	274
Thornlie (East Metropolitan)	40-44	4	101
Thornlie (East Metropolitan)	40-44	5	33
Thornlie (East Metropolitan)	40-44	6	48
Thornlie (East Metropolitan)	45-49		80
Thornlie (East Metropolitan)	45-49	0	228
Thornlie (East Metropolitan)	45-49	1	239
Thornlie (East Metropolitan)	45-49	2	468
Thornlie (East Metropolitan)	45-49	3	281
Thornlie (East Metropolitan)	45-49	4	116
Thornlie (East Metropolitan)	45-49	5	60
Thornlie (East Metropolitan)	45-49	6	37
Thornlie (East Metropolitan)	50-54		74
Thornlie (East Metropolitan)	50-54	0	198
Thornlie (East Metropolitan)	50-54	1	196
Thornlie (East Metropolitan)	50-54	2	433
Thornlie (East Metropolitan)	50-54	3	265
Thornlie (East Metropolitan)	50-54	4	114
Thornlie (East Metropolitan)	50-54	5	46
Thornlie (East Metropolitan)	50-54	6	53
Thornlie (East Metropolitan)	55-59		65
Thornlie (East Metropolitan)	55-59	0	167
Thornlie (East Metropolitan)	55-59	1	177
Thornlie (East Metropolitan)	55-59	2	443
Thornlie (East Metropolitan)	55-59	3	248
Thornlie (East Metropolitan)	55-59	4	117
Thornlie (East Metropolitan)	55-59	5	50
Thornlie (East Metropolitan)	55-59	6	41
Thornlie (East Metropolitan)	60-64		61
Thornlie (East Metropolitan)	60-64	0	150
Thornlie (East Metropolitan)	60-64	1	147
Thornlie (East Metropolitan)	60-64	2	468
Thornlie (East Metropolitan)	60-64	3	324
Thornlie (East Metropolitan)	60-64	4	132
Thornlie (East Metropolitan)	60-64	5	52
Thornlie (East Metropolitan)	60-64	6	42
Thornlie (East Metropolitan)	65-69		57
Thornlie (East Metropolitan)	65-69	0	105
Thornlie (East Metropolitan)	65-69	1	118
Thornlie (East Metropolitan)	65-69	2	465
Thornlie (East Metropolitan)	65-69	3	296
Thornlie (East Metropolitan)	65-69	4	124
Thornlie (East Metropolitan)	65-69	5	43
Thornlie (East Metropolitan)	65-69	6	18
Thornlie (East Metropolitan)	70-74		84
Thornlie (East Metropolitan)	70-74	0	73
Thornlie (East Metropolitan)	70-74	1	113
Thornlie (East Metropolitan)	70-74	2	435
Thornlie (East Metropolitan)	70-74	3	301
Thornlie (East Metropolitan)	70-74	4	95
Thornlie (East Metropolitan)	70-74	5	36
Thornlie (East Metropolitan)	70-74	6	23
Thornlie (East Metropolitan)	75-79		63
Thornlie (East Metropolitan)	75-79	0	54
Thornlie (East Metropolitan)	75-79	1	65
Thornlie (East Metropolitan)	75-79	2	276
Thornlie (East Metropolitan)	75-79	3	203
Thornlie (East Metropolitan)	75-79	4	97
Thornlie (East Metropolitan)	75-79	5	30
Thornlie (East Metropolitan)	75-79	6	32
Thornlie (East Metropolitan)	80-84		72
Thornlie (East Metropolitan)	80-84	0	35
Thornlie (East Metropolitan)	80-84	1	26
Thornlie (East Metropolitan)	80-84	2	164
Thornlie (East Metropolitan)	80-84	3	149
Thornlie (East Metropolitan)	80-84	4	96
Thornlie (East Metropolitan)	80-84	5	39
Thornlie (East Metropolitan)	80-84	6	19
Thornlie (East Metropolitan)	85+		128
Thornlie (East Metropolitan)	85+	0	24
Thornlie (East Metropolitan)	85+	1	34
Thornlie (East Metropolitan)	85+	2	121
Thornlie (East Metropolitan)	85+	3	136
Thornlie (East Metropolitan)	85+	4	104
Thornlie (East Metropolitan)	85+	5	47
Thornlie (East Metropolitan)	85+	6	58
Vasse (South West)	15-19		104
Vasse (South West)	15-19	0	1060
Vasse (South West)	20-24		66
Vasse (South West)	20-24	0	553
Vasse (South West)	20-24	1	45
Vasse (South West)	20-24	2	18
Vasse (South West)	25-29		92
Vasse (South West)	25-29	0	534
Vasse (South West)	25-29	1	161
Vasse (South West)	25-29	2	109
Vasse (South West)	25-29	3	33
Vasse (South West)	25-29	4	3
Vasse (South West)	30-34		84
Vasse (South West)	30-34	0	423
Vasse (South West)	30-34	1	232
Vasse (South West)	30-34	2	303
Vasse (South West)	30-34	3	114
Vasse (South West)	30-34	4	31
Vasse (South West)	30-34	5	5
Vasse (South West)	30-34	6	3
Vasse (South West)	35-39		106
Vasse (South West)	35-39	0	259
Vasse (South West)	35-39	1	250
Vasse (South West)	35-39	2	596
Vasse (South West)	35-39	3	261
Vasse (South West)	35-39	4	69
Vasse (South West)	35-39	5	10
Vasse (South West)	35-39	6	12
Vasse (South West)	40-44		78
Vasse (South West)	40-44	0	185
Vasse (South West)	40-44	1	189
Vasse (South West)	40-44	2	648
Vasse (South West)	40-44	3	331
Vasse (South West)	40-44	4	86
Vasse (South West)	40-44	5	23
Vasse (South West)	40-44	6	9
Vasse (South West)	45-49		72
Vasse (South West)	45-49	0	207
Vasse (South West)	45-49	1	205
Vasse (South West)	45-49	2	633
Vasse (South West)	45-49	3	338
Vasse (South West)	45-49	4	93
Vasse (South West)	45-49	5	22
Vasse (South West)	45-49	6	14
Vasse (South West)	50-54		87
Vasse (South West)	50-54	0	204
Vasse (South West)	50-54	1	211
Vasse (South West)	50-54	2	605
Vasse (South West)	50-54	3	303
Vasse (South West)	50-54	4	99
Vasse (South West)	50-54	5	24
Vasse (South West)	50-54	6	19
Vasse (South West)	55-59		81
Vasse (South West)	55-59	0	226
Vasse (South West)	55-59	1	135
Vasse (South West)	55-59	2	509
Vasse (South West)	55-59	3	347
Vasse (South West)	55-59	4	134
Vasse (South West)	55-59	5	29
Vasse (South West)	55-59	6	18
Vasse (South West)	60-64		83
Vasse (South West)	60-64	0	194
Vasse (South West)	60-64	1	141
Vasse (South West)	60-64	2	575
Vasse (South West)	60-64	3	444
Vasse (South West)	60-64	4	140
Vasse (South West)	60-64	5	34
Vasse (South West)	60-64	6	16
Vasse (South West)	65-69		81
Vasse (South West)	65-69	0	149
Vasse (South West)	65-69	1	133
Vasse (South West)	65-69	2	594
Vasse (South West)	65-69	3	409
Vasse (South West)	65-69	4	139
Vasse (South West)	65-69	5	35
Vasse (South West)	65-69	6	7
Vasse (South West)	70-74		112
Vasse (South West)	70-74	0	120
Vasse (South West)	70-74	1	116
Vasse (South West)	70-74	2	526
Vasse (South West)	70-74	3	397
Vasse (South West)	70-74	4	144
Vasse (South West)	70-74	5	34
Vasse (South West)	70-74	6	14
Vasse (South West)	75-79		76
Vasse (South West)	75-79	0	80
Vasse (South West)	75-79	1	41
Vasse (South West)	75-79	2	341
Vasse (South West)	75-79	3	264
Vasse (South West)	75-79	4	102
Vasse (South West)	75-79	5	35
Vasse (South West)	75-79	6	5
Vasse (South West)	80-84		66
Vasse (South West)	80-84	0	36
Vasse (South West)	80-84	1	25
Vasse (South West)	80-84	2	142
Vasse (South West)	80-84	3	186
Vasse (South West)	80-84	4	103
Vasse (South West)	80-84	5	35
Vasse (South West)	80-84	6	18
Vasse (South West)	85+		60
Vasse (South West)	85+	0	34
Vasse (South West)	85+	1	42
Vasse (South West)	85+	2	121
Vasse (South West)	85+	3	163
Vasse (South West)	85+	4	150
Vasse (South West)	85+	5	66
Vasse (South West)	85+	6	41
Victoria Park (South Metropolitan)	15-19		83
Victoria Park (South Metropolitan)	15-19	0	999
Victoria Park (South Metropolitan)	15-19	1	4
Victoria Park (South Metropolitan)	20-24		214
Victoria Park (South Metropolitan)	20-24	0	2058
Victoria Park (South Metropolitan)	20-24	1	51
Victoria Park (South Metropolitan)	20-24	2	18
Victoria Park (South Metropolitan)	20-24	4	3
Victoria Park (South Metropolitan)	25-29		241
Victoria Park (South Metropolitan)	25-29	0	2053
Victoria Park (South Metropolitan)	25-29	1	200
Victoria Park (South Metropolitan)	25-29	2	72
Victoria Park (South Metropolitan)	25-29	3	17
Victoria Park (South Metropolitan)	25-29	4	3
Victoria Park (South Metropolitan)	25-29	5	3
Victoria Park (South Metropolitan)	25-29	6	3
Victoria Park (South Metropolitan)	30-34		195
Victoria Park (South Metropolitan)	30-34	0	1409
Victoria Park (South Metropolitan)	30-34	1	549
Victoria Park (South Metropolitan)	30-34	2	285
Victoria Park (South Metropolitan)	30-34	3	67
Victoria Park (South Metropolitan)	30-34	4	12
Victoria Park (South Metropolitan)	30-34	5	3
Victoria Park (South Metropolitan)	30-34	6	6
Victoria Park (South Metropolitan)	35-39		139
Victoria Park (South Metropolitan)	35-39	0	734
Victoria Park (South Metropolitan)	35-39	1	479
Victoria Park (South Metropolitan)	35-39	2	560
Victoria Park (South Metropolitan)	35-39	3	140
Victoria Park (South Metropolitan)	35-39	4	43
Victoria Park (South Metropolitan)	35-39	5	3
Victoria Park (South Metropolitan)	35-39	6	6
Victoria Park (South Metropolitan)	40-44		87
Victoria Park (South Metropolitan)	40-44	0	465
Victoria Park (South Metropolitan)	40-44	1	303
Victoria Park (South Metropolitan)	40-44	2	513
Victoria Park (South Metropolitan)	40-44	3	159
Victoria Park (South Metropolitan)	40-44	4	36
Victoria Park (South Metropolitan)	40-44	5	19
Victoria Park (South Metropolitan)	40-44	6	17
Victoria Park (South Metropolitan)	45-49		88
Victoria Park (South Metropolitan)	45-49	0	344
Victoria Park (South Metropolitan)	45-49	1	248
Victoria Park (South Metropolitan)	45-49	2	417
Victoria Park (South Metropolitan)	45-49	3	156
Victoria Park (South Metropolitan)	45-49	4	40
Victoria Park (South Metropolitan)	45-49	5	14
Victoria Park (South Metropolitan)	45-49	6	11
Victoria Park (South Metropolitan)	50-54		75
Victoria Park (South Metropolitan)	50-54	0	314
Victoria Park (South Metropolitan)	50-54	1	205
Victoria Park (South Metropolitan)	50-54	2	403
Victoria Park (South Metropolitan)	50-54	3	155
Victoria Park (South Metropolitan)	50-54	4	47
Victoria Park (South Metropolitan)	50-54	5	17
Victoria Park (South Metropolitan)	50-54	6	11
Victoria Park (South Metropolitan)	55-59		82
Victoria Park (South Metropolitan)	55-59	0	269
Victoria Park (South Metropolitan)	55-59	1	168
Victoria Park (South Metropolitan)	55-59	2	374
Victoria Park (South Metropolitan)	55-59	3	168
Victoria Park (South Metropolitan)	55-59	4	52
Victoria Park (South Metropolitan)	55-59	5	10
Victoria Park (South Metropolitan)	55-59	6	14
Victoria Park (South Metropolitan)	60-64		59
Victoria Park (South Metropolitan)	60-64	0	240
Victoria Park (South Metropolitan)	60-64	1	138
Victoria Park (South Metropolitan)	60-64	2	301
Victoria Park (South Metropolitan)	60-64	3	185
Victoria Park (South Metropolitan)	60-64	4	60
Victoria Park (South Metropolitan)	60-64	5	17
Victoria Park (South Metropolitan)	60-64	6	10
Victoria Park (South Metropolitan)	65-69		53
Victoria Park (South Metropolitan)	65-69	0	169
Victoria Park (South Metropolitan)	65-69	1	124
Victoria Park (South Metropolitan)	65-69	2	327
Victoria Park (South Metropolitan)	65-69	3	144
Victoria Park (South Metropolitan)	65-69	4	58
Victoria Park (South Metropolitan)	65-69	5	24
Victoria Park (South Metropolitan)	65-69	6	11
Victoria Park (South Metropolitan)	70-74		56
Victoria Park (South Metropolitan)	70-74	0	113
Victoria Park (South Metropolitan)	70-74	1	93
Victoria Park (South Metropolitan)	70-74	2	280
Victoria Park (South Metropolitan)	70-74	3	159
Victoria Park (South Metropolitan)	70-74	4	66
Victoria Park (South Metropolitan)	70-74	5	17
Victoria Park (South Metropolitan)	70-74	6	14
Victoria Park (South Metropolitan)	75-79		83
Victoria Park (South Metropolitan)	75-79	0	60
Victoria Park (South Metropolitan)	75-79	1	47
Victoria Park (South Metropolitan)	75-79	2	187
Victoria Park (South Metropolitan)	75-79	3	120
Victoria Park (South Metropolitan)	75-79	4	65
Victoria Park (South Metropolitan)	75-79	5	19
Victoria Park (South Metropolitan)	75-79	6	15
Victoria Park (South Metropolitan)	80-84		104
Victoria Park (South Metropolitan)	80-84	0	44
Victoria Park (South Metropolitan)	80-84	1	29
Victoria Park (South Metropolitan)	80-84	2	128
Victoria Park (South Metropolitan)	80-84	3	101
Victoria Park (South Metropolitan)	80-84	4	65
Victoria Park (South Metropolitan)	80-84	5	24
Victoria Park (South Metropolitan)	80-84	6	18
Victoria Park (South Metropolitan)	85+		284
Victoria Park (South Metropolitan)	85+	0	51
Victoria Park (South Metropolitan)	85+	1	30
Victoria Park (South Metropolitan)	85+	2	117
Victoria Park (South Metropolitan)	85+	3	153
Victoria Park (South Metropolitan)	85+	4	86
Victoria Park (South Metropolitan)	85+	5	52
Victoria Park (South Metropolitan)	85+	6	33
Wanneroo (North Metropolitan)	15-19		104
Wanneroo (North Metropolitan)	15-19	0	1411
Wanneroo (North Metropolitan)	15-19	1	8
Wanneroo (North Metropolitan)	20-24		83
Wanneroo (North Metropolitan)	20-24	0	1282
Wanneroo (North Metropolitan)	20-24	1	75
Wanneroo (North Metropolitan)	20-24	2	25
Wanneroo (North Metropolitan)	20-24	3	6
Wanneroo (North Metropolitan)	25-29		59
Wanneroo (North Metropolitan)	25-29	0	921
Wanneroo (North Metropolitan)	25-29	1	289
Wanneroo (North Metropolitan)	25-29	2	196
Wanneroo (North Metropolitan)	25-29	3	62
Wanneroo (North Metropolitan)	25-29	4	24
Wanneroo (North Metropolitan)	25-29	5	6
Wanneroo (North Metropolitan)	30-34		71
Wanneroo (North Metropolitan)	30-34	0	550
Wanneroo (North Metropolitan)	30-34	1	462
Wanneroo (North Metropolitan)	30-34	2	584
Wanneroo (North Metropolitan)	30-34	3	206
Wanneroo (North Metropolitan)	30-34	4	73
Wanneroo (North Metropolitan)	30-34	5	14
Wanneroo (North Metropolitan)	30-34	6	3
Wanneroo (North Metropolitan)	35-39		66
Wanneroo (North Metropolitan)	35-39	0	295
Wanneroo (North Metropolitan)	35-39	1	400
Wanneroo (North Metropolitan)	35-39	2	806
Wanneroo (North Metropolitan)	35-39	3	333
Wanneroo (North Metropolitan)	35-39	4	94
Wanneroo (North Metropolitan)	35-39	5	28
Wanneroo (North Metropolitan)	35-39	6	15
Wanneroo (North Metropolitan)	40-44		67
Wanneroo (North Metropolitan)	40-44	0	211
Wanneroo (North Metropolitan)	40-44	1	262
Wanneroo (North Metropolitan)	40-44	2	765
Wanneroo (North Metropolitan)	40-44	3	365
Wanneroo (North Metropolitan)	40-44	4	99
Wanneroo (North Metropolitan)	40-44	5	32
Wanneroo (North Metropolitan)	40-44	6	13
Wanneroo (North Metropolitan)	45-49		46
Wanneroo (North Metropolitan)	45-49	0	150
Wanneroo (North Metropolitan)	45-49	1	241
Wanneroo (North Metropolitan)	45-49	2	729
Wanneroo (North Metropolitan)	45-49	3	340
Wanneroo (North Metropolitan)	45-49	4	102
Wanneroo (North Metropolitan)	45-49	5	32
Wanneroo (North Metropolitan)	45-49	6	27
Wanneroo (North Metropolitan)	50-54		60
Wanneroo (North Metropolitan)	50-54	0	147
Wanneroo (North Metropolitan)	50-54	1	215
Wanneroo (North Metropolitan)	50-54	2	690
Wanneroo (North Metropolitan)	50-54	3	343
Wanneroo (North Metropolitan)	50-54	4	128
Wanneroo (North Metropolitan)	50-54	5	30
Wanneroo (North Metropolitan)	50-54	6	26
Wanneroo (North Metropolitan)	55-59		55
Wanneroo (North Metropolitan)	55-59	0	137
Wanneroo (North Metropolitan)	55-59	1	145
Wanneroo (North Metropolitan)	55-59	2	530
Wanneroo (North Metropolitan)	55-59	3	308
Wanneroo (North Metropolitan)	55-59	4	138
Wanneroo (North Metropolitan)	55-59	5	27
Wanneroo (North Metropolitan)	55-59	6	29
Wanneroo (North Metropolitan)	60-64		36
