SED_NAME16	Age5yr	Indigenous	Sex	persons
Keysborough (South-Eastern Metropolitan)	10-14	0	M	2278
Keysborough (South-Eastern Metropolitan)	10-14	1	F	9
Keysborough (South-Eastern Metropolitan)	10-14	1	M	12
Keysborough (South-Eastern Metropolitan)	15-19		F	56
Keysborough (South-Eastern Metropolitan)	15-19		M	60
Keysborough (South-Eastern Metropolitan)	15-19	0	F	2201
Keysborough (South-Eastern Metropolitan)	15-19	0	M	2323
Keysborough (South-Eastern Metropolitan)	15-19	1	F	13
Keysborough (South-Eastern Metropolitan)	15-19	1	M	8
Keysborough (South-Eastern Metropolitan)	20-24		F	75
Keysborough (South-Eastern Metropolitan)	20-24		M	99
Keysborough (South-Eastern Metropolitan)	20-24	0	F	2420
Keysborough (South-Eastern Metropolitan)	20-24	0	M	2700
Keysborough (South-Eastern Metropolitan)	20-24	1	F	14
Keysborough (South-Eastern Metropolitan)	20-24	1	M	16
Keysborough (South-Eastern Metropolitan)	25-29		F	79
Keysborough (South-Eastern Metropolitan)	25-29		M	114
Keysborough (South-Eastern Metropolitan)	25-29	0	F	2628
Keysborough (South-Eastern Metropolitan)	25-29	0	M	2880
Keysborough (South-Eastern Metropolitan)	25-29	1	F	10
Keysborough (South-Eastern Metropolitan)	25-29	1	M	3
Keysborough (South-Eastern Metropolitan)	30-34		F	93
Keysborough (South-Eastern Metropolitan)	30-34		M	101
Keysborough (South-Eastern Metropolitan)	30-34	0	F	2636
Keysborough (South-Eastern Metropolitan)	30-34	0	M	2643
Keysborough (South-Eastern Metropolitan)	30-34	1	F	6
Keysborough (South-Eastern Metropolitan)	35-39		F	99
Keysborough (South-Eastern Metropolitan)	35-39		M	75
Keysborough (South-Eastern Metropolitan)	35-39	0	F	2859
Keysborough (South-Eastern Metropolitan)	35-39	0	M	2669
Keysborough (South-Eastern Metropolitan)	35-39	1	F	9
Keysborough (South-Eastern Metropolitan)	35-39	1	M	5
Keysborough (South-Eastern Metropolitan)	40-44		F	75
Keysborough (South-Eastern Metropolitan)	40-44		M	95
Keysborough (South-Eastern Metropolitan)	40-44	0	F	2593
Keysborough (South-Eastern Metropolitan)	40-44	0	M	2455
Keysborough (South-Eastern Metropolitan)	40-44	1	M	8
Keysborough (South-Eastern Metropolitan)	45-49		F	53
Keysborough (South-Eastern Metropolitan)	45-49		M	58
Keysborough (South-Eastern Metropolitan)	45-49	0	F	2552
Keysborough (South-Eastern Metropolitan)	45-49	0	M	2285
Keysborough (South-Eastern Metropolitan)	45-49	1	F	6
Keysborough (South-Eastern Metropolitan)	45-49	1	M	3
Keysborough (South-Eastern Metropolitan)	50-54		F	62
Keysborough (South-Eastern Metropolitan)	50-54		M	59
Keysborough (South-Eastern Metropolitan)	50-54	0	F	2331
Keysborough (South-Eastern Metropolitan)	50-54	0	M	2276
Keysborough (South-Eastern Metropolitan)	50-54	1	F	3
Keysborough (South-Eastern Metropolitan)	50-54	1	M	6
Keysborough (South-Eastern Metropolitan)	55-59		F	51
Keysborough (South-Eastern Metropolitan)	55-59		M	69
Keysborough (South-Eastern Metropolitan)	55-59	0	F	2135
Keysborough (South-Eastern Metropolitan)	55-59	0	M	2198
Keysborough (South-Eastern Metropolitan)	55-59	1	M	4
Keysborough (South-Eastern Metropolitan)	60-64		F	53
Keysborough (South-Eastern Metropolitan)	60-64		M	57
Keysborough (South-Eastern Metropolitan)	60-64	0	F	1964
Keysborough (South-Eastern Metropolitan)	60-64	0	M	1913
Keysborough (South-Eastern Metropolitan)	60-64	1	M	4
Keysborough (South-Eastern Metropolitan)	65+		F	194
Keysborough (South-Eastern Metropolitan)	65+		M	176
Keysborough (South-Eastern Metropolitan)	65+	0	F	6275
Keysborough (South-Eastern Metropolitan)	65+	0	M	5487
Keysborough (South-Eastern Metropolitan)	65+	1	F	12
Keysborough (South-Eastern Metropolitan)	65+	1	M	4
Kororoit (Western Metropolitan)	0-4		F	155
Kororoit (Western Metropolitan)	0-4		M	147
Kororoit (Western Metropolitan)	0-4	0	F	3376
Kororoit (Western Metropolitan)	0-4	0	M	3537
Kororoit (Western Metropolitan)	0-4	1	F	19
Kororoit (Western Metropolitan)	0-4	1	M	23
Kororoit (Western Metropolitan)	5-9		F	181
Kororoit (Western Metropolitan)	5-9		M	165
Kororoit (Western Metropolitan)	5-9	0	F	3817
Kororoit (Western Metropolitan)	5-9	0	M	4043
Kororoit (Western Metropolitan)	5-9	1	F	23
Kororoit (Western Metropolitan)	5-9	1	M	19
Kororoit (Western Metropolitan)	10-14		F	158
Kororoit (Western Metropolitan)	10-14		M	179
Kororoit (Western Metropolitan)	10-14	0	F	3406
Kororoit (Western Metropolitan)	10-14	0	M	3487
Kororoit (Western Metropolitan)	10-14	1	F	21
Kororoit (Western Metropolitan)	10-14	1	M	26
Kororoit (Western Metropolitan)	15-19		F	139
Kororoit (Western Metropolitan)	15-19		M	149
Kororoit (Western Metropolitan)	15-19	0	F	2957
Kororoit (Western Metropolitan)	15-19	0	M	3062
Kororoit (Western Metropolitan)	15-19	1	F	20
Kororoit (Western Metropolitan)	15-19	1	M	21
Kororoit (Western Metropolitan)	20-24		F	120
Kororoit (Western Metropolitan)	20-24		M	155
Kororoit (Western Metropolitan)	20-24	0	F	2850
Kororoit (Western Metropolitan)	20-24	0	M	3296
Kororoit (Western Metropolitan)	20-24	1	F	24
Kororoit (Western Metropolitan)	20-24	1	M	60
Kororoit (Western Metropolitan)	25-29		F	205
Kororoit (Western Metropolitan)	25-29		M	212
Kororoit (Western Metropolitan)	25-29	0	F	3460
Kororoit (Western Metropolitan)	25-29	0	M	3679
Kororoit (Western Metropolitan)	25-29	1	F	26
Kororoit (Western Metropolitan)	25-29	1	M	76
Kororoit (Western Metropolitan)	30-34		F	196
Kororoit (Western Metropolitan)	30-34		M	190
Kororoit (Western Metropolitan)	30-34	0	F	4060
Kororoit (Western Metropolitan)	30-34	0	M	3987
Kororoit (Western Metropolitan)	30-34	1	F	18
Kororoit (Western Metropolitan)	30-34	1	M	71
Kororoit (Western Metropolitan)	35-39		F	204
Kororoit (Western Metropolitan)	35-39		M	221
Kororoit (Western Metropolitan)	35-39	0	F	4458
Kororoit (Western Metropolitan)	35-39	0	M	4467
Kororoit (Western Metropolitan)	35-39	1	F	10
Kororoit (Western Metropolitan)	35-39	1	M	67
Kororoit (Western Metropolitan)	40-44		F	146
Kororoit (Western Metropolitan)	40-44		M	158
Kororoit (Western Metropolitan)	40-44	0	F	3744
Kororoit (Western Metropolitan)	40-44	0	M	3966
Kororoit (Western Metropolitan)	40-44	1	F	22
Kororoit (Western Metropolitan)	40-44	1	M	38
Kororoit (Western Metropolitan)	45-49		F	137
Kororoit (Western Metropolitan)	45-49		M	156
Kororoit (Western Metropolitan)	45-49	0	F	3341
Kororoit (Western Metropolitan)	45-49	0	M	3381
Kororoit (Western Metropolitan)	45-49	1	F	6
Kororoit (Western Metropolitan)	45-49	1	M	32
Kororoit (Western Metropolitan)	50-54		F	100
Kororoit (Western Metropolitan)	50-54		M	104
Kororoit (Western Metropolitan)	50-54	0	F	2876
Kororoit (Western Metropolitan)	50-54	0	M	2777
Kororoit (Western Metropolitan)	50-54	1	F	8
Kororoit (Western Metropolitan)	50-54	1	M	19
Kororoit (Western Metropolitan)	55-59		F	87
Kororoit (Western Metropolitan)	55-59		M	102
Kororoit (Western Metropolitan)	55-59	0	F	2297
Kororoit (Western Metropolitan)	55-59	0	M	2341
Kororoit (Western Metropolitan)	55-59	1	F	12
Kororoit (Western Metropolitan)	55-59	1	M	11
Kororoit (Western Metropolitan)	60-64		F	79
Kororoit (Western Metropolitan)	60-64		M	89
Kororoit (Western Metropolitan)	60-64	0	F	2141
Kororoit (Western Metropolitan)	60-64	0	M	2011
Kororoit (Western Metropolitan)	60-64	1	F	6
Kororoit (Western Metropolitan)	60-64	1	M	10
Kororoit (Western Metropolitan)	65+		F	221
Kororoit (Western Metropolitan)	65+		M	248
Kororoit (Western Metropolitan)	65+	0	F	5164
Kororoit (Western Metropolitan)	65+	0	M	4713
Kororoit (Western Metropolitan)	65+	1	F	13
Kororoit (Western Metropolitan)	65+	1	M	6
Lara (Western Victoria)	0-4		F	99
Lara (Western Victoria)	0-4		M	100
Lara (Western Victoria)	0-4	0	F	1802
Lara (Western Victoria)	0-4	0	M	1858
Lara (Western Victoria)	0-4	1	F	69
Lara (Western Victoria)	0-4	1	M	84
Lara (Western Victoria)	5-9		F	127
Lara (Western Victoria)	5-9		M	133
Lara (Western Victoria)	5-9	0	F	1832
Lara (Western Victoria)	5-9	0	M	1826
Lara (Western Victoria)	5-9	1	F	77
Lara (Western Victoria)	5-9	1	M	78
Lara (Western Victoria)	10-14		F	134
Lara (Western Victoria)	10-14		M	137
Lara (Western Victoria)	10-14	0	F	1936
Lara (Western Victoria)	10-14	0	M	1977
Lara (Western Victoria)	10-14	1	F	66
Lara (Western Victoria)	10-14	1	M	62
Lara (Western Victoria)	15-19		F	120
Lara (Western Victoria)	15-19		M	120
Lara (Western Victoria)	15-19	0	F	1889
Lara (Western Victoria)	15-19	0	M	2022
Lara (Western Victoria)	15-19	1	F	77
Lara (Western Victoria)	15-19	1	M	66
Lara (Western Victoria)	20-24		F	127
Lara (Western Victoria)	20-24		M	115
Lara (Western Victoria)	20-24	0	F	1973
Lara (Western Victoria)	20-24	0	M	2143
Lara (Western Victoria)	20-24	1	F	69
Lara (Western Victoria)	20-24	1	M	78
Lara (Western Victoria)	25-29		F	148
Lara (Western Victoria)	25-29		M	144
Lara (Western Victoria)	25-29	0	F	2439
Lara (Western Victoria)	25-29	0	M	2668
Lara (Western Victoria)	25-29	1	F	67
Lara (Western Victoria)	25-29	1	M	77
Lara (Western Victoria)	30-34		F	158
Lara (Western Victoria)	30-34		M	168
Lara (Western Victoria)	30-34	0	F	2299
Lara (Western Victoria)	30-34	0	M	2512
Lara (Western Victoria)	30-34	1	F	49
Lara (Western Victoria)	30-34	1	M	63
Lara (Western Victoria)	35-39		F	131
Lara (Western Victoria)	35-39		M	129
Lara (Western Victoria)	35-39	0	F	2188
Lara (Western Victoria)	35-39	0	M	2204
Lara (Western Victoria)	35-39	1	F	37
Lara (Western Victoria)	35-39	1	M	54
Lara (Western Victoria)	40-44		F	144
Lara (Western Victoria)	40-44		M	105
Lara (Western Victoria)	40-44	0	F	1935
Lara (Western Victoria)	40-44	0	M	1914
Lara (Western Victoria)	40-44	1	F	43
Lara (Western Victoria)	40-44	1	M	37
Lara (Western Victoria)	45-49		F	121
Lara (Western Victoria)	45-49		M	132
Lara (Western Victoria)	45-49	0	F	2108
Lara (Western Victoria)	45-49	0	M	2161
Lara (Western Victoria)	45-49	1	F	31
Lara (Western Victoria)	45-49	1	M	33
Lara (Western Victoria)	50-54		F	111
Lara (Western Victoria)	50-54		M	102
Lara (Western Victoria)	50-54	0	F	2098
Lara (Western Victoria)	50-54	0	M	1986
Lara (Western Victoria)	50-54	1	F	27
Lara (Western Victoria)	50-54	1	M	34
Lara (Western Victoria)	55-59		F	71
Lara (Western Victoria)	55-59		M	94
Lara (Western Victoria)	55-59	0	F	2004
Lara (Western Victoria)	55-59	0	M	2029
Lara (Western Victoria)	55-59	1	F	25
Lara (Western Victoria)	55-59	1	M	24
Lara (Western Victoria)	60-64		F	69
Lara (Western Victoria)	60-64		M	92
Lara (Western Victoria)	60-64	0	F	1950
Lara (Western Victoria)	60-64	0	M	1816
Lara (Western Victoria)	60-64	1	F	26
Lara (Western Victoria)	60-64	1	M	16
Lara (Western Victoria)	65+		F	296
Lara (Western Victoria)	65+		M	246
Lara (Western Victoria)	65+	0	F	6454
Lara (Western Victoria)	65+	0	M	5386
Lara (Western Victoria)	65+	1	F	35
Lara (Western Victoria)	65+	1	M	29
Lowan (Western Victoria)	0-4		F	72
Lowan (Western Victoria)	0-4		M	72
Lowan (Western Victoria)	0-4	0	F	1423
Lowan (Western Victoria)	0-4	0	M	1412
Lowan (Western Victoria)	0-4	1	F	67
Lowan (Western Victoria)	0-4	1	M	58
Lowan (Western Victoria)	5-9		F	83
Lowan (Western Victoria)	5-9		M	106
Lowan (Western Victoria)	5-9	0	F	1395
Lowan (Western Victoria)	5-9	0	M	1553
Lowan (Western Victoria)	5-9	1	F	58
Lowan (Western Victoria)	5-9	1	M	71
Lowan (Western Victoria)	10-14		F	90
Lowan (Western Victoria)	10-14		M	129
Lowan (Western Victoria)	10-14	0	F	1544
Lowan (Western Victoria)	10-14	0	M	1618
Lowan (Western Victoria)	10-14	1	F	58
Lowan (Western Victoria)	10-14	1	M	69
Lowan (Western Victoria)	15-19		F	112
Lowan (Western Victoria)	15-19		M	104
Lowan (Western Victoria)	15-19	0	F	1321
Lowan (Western Victoria)	15-19	0	M	1547
Lowan (Western Victoria)	15-19	1	F	55
Lowan (Western Victoria)	15-19	1	M	58
Lowan (Western Victoria)	20-24		F	89
Lowan (Western Victoria)	20-24		M	85
Lowan (Western Victoria)	20-24	0	F	1166
Lowan (Western Victoria)	20-24	0	M	1281
Lowan (Western Victoria)	20-24	1	F	36
Lowan (Western Victoria)	20-24	1	M	40
Lowan (Western Victoria)	25-29		F	81
Lowan (Western Victoria)	25-29		M	105
Lowan (Western Victoria)	25-29	0	F	1418
Lowan (Western Victoria)	25-29	0	M	1478
Lowan (Western Victoria)	25-29	1	F	12
Lowan (Western Victoria)	25-29	1	M	21
Lowan (Western Victoria)	30-34		F	79
Lowan (Western Victoria)	30-34		M	77
Lowan (Western Victoria)	30-34	0	F	1473
Lowan (Western Victoria)	30-34	0	M	1432
Lowan (Western Victoria)	30-34	1	F	37
Lowan (Western Victoria)	30-34	1	M	43
Lowan (Western Victoria)	35-39		F	93
Lowan (Western Victoria)	35-39		M	88
Lowan (Western Victoria)	35-39	0	F	1478
Lowan (Western Victoria)	35-39	0	M	1331
Lowan (Western Victoria)	35-39	1	F	39
Lowan (Western Victoria)	35-39	1	M	21
Lowan (Western Victoria)	40-44		F	72
Lowan (Western Victoria)	40-44		M	91
Lowan (Western Victoria)	40-44	0	F	1384
Lowan (Western Victoria)	40-44	0	M	1322
Lowan (Western Victoria)	40-44	1	F	23
Lowan (Western Victoria)	40-44	1	M	16
Lowan (Western Victoria)	45-49		F	104
Lowan (Western Victoria)	45-49		M	89
Lowan (Western Victoria)	45-49	0	F	1573
Lowan (Western Victoria)	45-49	0	M	1483
Lowan (Western Victoria)	45-49	1	F	37
Lowan (Western Victoria)	45-49	1	M	23
Lowan (Western Victoria)	50-54		F	103
Lowan (Western Victoria)	50-54		M	100
Lowan (Western Victoria)	50-54	0	F	1803
Lowan (Western Victoria)	50-54	0	M	1660
Lowan (Western Victoria)	50-54	1	F	32
Lowan (Western Victoria)	50-54	1	M	28
Lowan (Western Victoria)	55-59		F	113
Lowan (Western Victoria)	55-59		M	130
Lowan (Western Victoria)	55-59	0	F	2006
Lowan (Western Victoria)	55-59	0	M	1928
Lowan (Western Victoria)	55-59	1	F	28
Lowan (Western Victoria)	55-59	1	M	26
Lowan (Western Victoria)	60-64		F	115
Lowan (Western Victoria)	60-64		M	119
Lowan (Western Victoria)	60-64	0	F	2119
Lowan (Western Victoria)	60-64	0	M	2156
Lowan (Western Victoria)	60-64	1	F	23
Lowan (Western Victoria)	60-64	1	M	25
Lowan (Western Victoria)	65+		F	489
Lowan (Western Victoria)	65+		M	436
Lowan (Western Victoria)	65+	0	F	7147
Lowan (Western Victoria)	65+	0	M	6489
Lowan (Western Victoria)	65+	1	F	44
Lowan (Western Victoria)	65+	1	M	39
Macedon (Northern Victoria)	0-4		F	64
Macedon (Northern Victoria)	0-4		M	64
Macedon (Northern Victoria)	0-4	0	F	1556
Macedon (Northern Victoria)	0-4	0	M	1603
Macedon (Northern Victoria)	0-4	1	F	29
Macedon (Northern Victoria)	0-4	1	M	29
Macedon (Northern Victoria)	5-9		F	87
Macedon (Northern Victoria)	5-9		M	97
Macedon (Northern Victoria)	5-9	0	F	1999
Macedon (Northern Victoria)	5-9	0	M	2091
Macedon (Northern Victoria)	5-9	1	F	34
Macedon (Northern Victoria)	5-9	1	M	48
Macedon (Northern Victoria)	10-14		F	117
Macedon (Northern Victoria)	10-14		M	110
Macedon (Northern Victoria)	10-14	0	F	2004
Macedon (Northern Victoria)	10-14	0	M	2054
Macedon (Northern Victoria)	10-14	1	F	27
Macedon (Northern Victoria)	10-14	1	M	39
Macedon (Northern Victoria)	15-19		F	111
Macedon (Northern Victoria)	15-19		M	108
Macedon (Northern Victoria)	15-19	0	F	1723
Macedon (Northern Victoria)	15-19	0	M	1903
Macedon (Northern Victoria)	15-19	1	F	16
Macedon (Northern Victoria)	15-19	1	M	32
Macedon (Northern Victoria)	20-24		F	72
Macedon (Northern Victoria)	20-24		M	66
Macedon (Northern Victoria)	20-24	0	F	1111
Macedon (Northern Victoria)	20-24	0	M	1265
Macedon (Northern Victoria)	20-24	1	F	17
Macedon (Northern Victoria)	20-24	1	M	19
Macedon (Northern Victoria)	25-29		F	73
Macedon (Northern Victoria)	25-29		M	65
Macedon (Northern Victoria)	25-29	0	F	1158
Macedon (Northern Victoria)	25-29	0	M	1127
Macedon (Northern Victoria)	25-29	1	F	17
Macedon (Northern Victoria)	25-29	1	M	25
Macedon (Northern Victoria)	30-34		F	65
Macedon (Northern Victoria)	30-34		M	82
Macedon (Northern Victoria)	30-34	0	F	1496
Macedon (Northern Victoria)	30-34	0	M	1361
Macedon (Northern Victoria)	30-34	1	F	15
Macedon (Northern Victoria)	30-34	1	M	17
Macedon (Northern Victoria)	35-39		F	84
Macedon (Northern Victoria)	35-39		M	77
Macedon (Northern Victoria)	35-39	0	F	1923
Macedon (Northern Victoria)	35-39	0	M	1670
Macedon (Northern Victoria)	35-39	1	F	20
Macedon (Northern Victoria)	35-39	1	M	18
Macedon (Northern Victoria)	40-44		F	114
Macedon (Northern Victoria)	40-44		M	111
Macedon (Northern Victoria)	40-44	0	F	2151
Macedon (Northern Victoria)	40-44	0	M	1948
Macedon (Northern Victoria)	40-44	1	F	17
Macedon (Northern Victoria)	40-44	1	M	15
Macedon (Northern Victoria)	45-49		F	119
Macedon (Northern Victoria)	45-49		M	112
Macedon (Northern Victoria)	45-49	0	F	2392
Macedon (Northern Victoria)	45-49	0	M	2204
Macedon (Northern Victoria)	45-49	1	F	14
Macedon (Northern Victoria)	45-49	1	M	15
Macedon (Northern Victoria)	50-54		F	141
Macedon (Northern Victoria)	50-54		M	135
Macedon (Northern Victoria)	50-54	0	F	2495
Macedon (Northern Victoria)	50-54	0	M	2295
Macedon (Northern Victoria)	50-54	1	F	20
Macedon (Northern Victoria)	50-54	1	M	29
Macedon (Northern Victoria)	55-59		F	106
Macedon (Northern Victoria)	55-59		M	143
Macedon (Northern Victoria)	55-59	0	F	2327
Macedon (Northern Victoria)	55-59	0	M	2173
Macedon (Northern Victoria)	55-59	1	F	17
Macedon (Northern Victoria)	55-59	1	M	18
Macedon (Northern Victoria)	60-64		F	121
Macedon (Northern Victoria)	60-64		M	125
Macedon (Northern Victoria)	60-64	0	F	2262
Macedon (Northern Victoria)	60-64	0	M	2187
Macedon (Northern Victoria)	60-64	1	F	9
Macedon (Northern Victoria)	60-64	1	M	15
Macedon (Northern Victoria)	65+		F	369
Macedon (Northern Victoria)	65+		M	369
Macedon (Northern Victoria)	65+	0	F	6470
Macedon (Northern Victoria)	65+	0	M	6172
Macedon (Northern Victoria)	65+	1	F	21
Macedon (Northern Victoria)	65+	1	M	27
Malvern (Southern Metropolitan)	0-4		F	53
Malvern (Southern Metropolitan)	0-4		M	43
Malvern (Southern Metropolitan)	0-4	0	F	1180
Malvern (Southern Metropolitan)	0-4	0	M	1274
Malvern (Southern Metropolitan)	0-4	1	F	5
Malvern (Southern Metropolitan)	0-4	1	M	3
Malvern (Southern Metropolitan)	5-9		F	43
Malvern (Southern Metropolitan)	5-9		M	49
Malvern (Southern Metropolitan)	5-9	0	F	1319
Malvern (Southern Metropolitan)	5-9	0	M	1390
Malvern (Southern Metropolitan)	5-9	1	F	7
Malvern (Southern Metropolitan)	10-14		F	47
Malvern (Southern Metropolitan)	10-14		M	49
Malvern (Southern Metropolitan)	10-14	0	F	1570
Malvern (Southern Metropolitan)	10-14	0	M	1618
Malvern (Southern Metropolitan)	10-14	1	M	7
Malvern (Southern Metropolitan)	15-19		F	53
Malvern (Southern Metropolitan)	15-19		M	46
Malvern (Southern Metropolitan)	15-19	0	F	1734
Malvern (Southern Metropolitan)	15-19	0	M	1620
Malvern (Southern Metropolitan)	15-19	1	F	14
Malvern (Southern Metropolitan)	15-19	1	M	3
Malvern (Southern Metropolitan)	20-24		F	69
Malvern (Southern Metropolitan)	20-24		M	68
Malvern (Southern Metropolitan)	20-24	0	F	2189
Malvern (Southern Metropolitan)	20-24	0	M	2036
Malvern (Southern Metropolitan)	20-24	1	F	8
Malvern (Southern Metropolitan)	20-24	1	M	11
Malvern (Southern Metropolitan)	25-29		F	91
Malvern (Southern Metropolitan)	25-29		M	88
Malvern (Southern Metropolitan)	25-29	0	F	2406
Malvern (Southern Metropolitan)	25-29	0	M	2294
Malvern (Southern Metropolitan)	25-29	1	F	7
Malvern (Southern Metropolitan)	25-29	1	M	15
Malvern (Southern Metropolitan)	30-34		F	73
Malvern (Southern Metropolitan)	30-34		M	87
Malvern (Southern Metropolitan)	30-34	0	F	2116
Malvern (Southern Metropolitan)	30-34	0	M	1973
Malvern (Southern Metropolitan)	30-34	1	F	14
Malvern (Southern Metropolitan)	30-34	1	M	11
Malvern (Southern Metropolitan)	35-39		F	76
Malvern (Southern Metropolitan)	35-39		M	72
Malvern (Southern Metropolitan)	35-39	0	F	1992
Malvern (Southern Metropolitan)	35-39	0	M	1891
Malvern (Southern Metropolitan)	35-39	1	F	9
Malvern (Southern Metropolitan)	35-39	1	M	7
Malvern (Southern Metropolitan)	40-44		F	62
Malvern (Southern Metropolitan)	40-44		M	58
Malvern (Southern Metropolitan)	40-44	0	F	1803
Malvern (Southern Metropolitan)	40-44	0	M	1597
Malvern (Southern Metropolitan)	40-44	1	F	4
Malvern (Southern Metropolitan)	40-44	1	M	3
Malvern (Southern Metropolitan)	45-49		F	68
Malvern (Southern Metropolitan)	45-49		M	64
Malvern (Southern Metropolitan)	45-49	0	F	2033
Malvern (Southern Metropolitan)	45-49	0	M	1676
Malvern (Southern Metropolitan)	50-54		F	49
Malvern (Southern Metropolitan)	50-54		M	56
Malvern (Southern Metropolitan)	50-54	0	F	2185
Malvern (Southern Metropolitan)	50-54	0	M	1941
Malvern (Southern Metropolitan)	50-54	1	F	6
Malvern (Southern Metropolitan)	50-54	1	M	5
Malvern (Southern Metropolitan)	55-59		F	50
Malvern (Southern Metropolitan)	55-59		M	50
Malvern (Southern Metropolitan)	55-59	0	F	1893
Malvern (Southern Metropolitan)	55-59	0	M	1609
Malvern (Southern Metropolitan)	60-64		F	52
Malvern (Southern Metropolitan)	60-64		M	49
Malvern (Southern Metropolitan)	60-64	0	F	1696
Malvern (Southern Metropolitan)	60-64	0	M	1495
Malvern (Southern Metropolitan)	60-64	1	F	4
Malvern (Southern Metropolitan)	60-64	1	M	3
Malvern (Southern Metropolitan)	65+		F	292
Malvern (Southern Metropolitan)	65+		M	258
Malvern (Southern Metropolitan)	65+	0	F	6404
Malvern (Southern Metropolitan)	65+	0	M	4962
Malvern (Southern Metropolitan)	65+	1	F	4
Malvern (Southern Metropolitan)	65+	1	M	8
Melbourne (Northern Metropolitan)	0-4		F	124
Melbourne (Northern Metropolitan)	0-4		M	106
Melbourne (Northern Metropolitan)	0-4	0	F	1614
Melbourne (Northern Metropolitan)	0-4	0	M	1717
Melbourne (Northern Metropolitan)	0-4	1	F	10
Melbourne (Northern Metropolitan)	0-4	1	M	5
Melbourne (Northern Metropolitan)	5-9		F	117
Melbourne (Northern Metropolitan)	5-9		M	109
Melbourne (Northern Metropolitan)	5-9	0	F	1236
Melbourne (Northern Metropolitan)	5-9	0	M	1312
Melbourne (Northern Metropolitan)	5-9	1	F	3
Melbourne (Northern Metropolitan)	5-9	1	M	10
Melbourne (Northern Metropolitan)	10-14		F	75
Melbourne (Northern Metropolitan)	10-14		M	75
Melbourne (Northern Metropolitan)	10-14	0	F	1067
Melbourne (Northern Metropolitan)	10-14	0	M	1105
Melbourne (Northern Metropolitan)	10-14	1	F	7
Melbourne (Northern Metropolitan)	10-14	1	M	8
Melbourne (Northern Metropolitan)	15-19		F	198
Melbourne (Northern Metropolitan)	15-19		M	158
Melbourne (Northern Metropolitan)	15-19	0	F	2934
Melbourne (Northern Metropolitan)	15-19	0	M	2357
Melbourne (Northern Metropolitan)	15-19	1	F	39
Melbourne (Northern Metropolitan)	15-19	1	M	37
Melbourne (Northern Metropolitan)	20-24		F	775
Melbourne (Northern Metropolitan)	20-24		M	692
Melbourne (Northern Metropolitan)	20-24	0	F	11097
Melbourne (Northern Metropolitan)	20-24	0	M	9723
Melbourne (Northern Metropolitan)	20-24	1	F	91
Melbourne (Northern Metropolitan)	20-24	1	M	76
Melbourne (Northern Metropolitan)	25-29		F	853
Melbourne (Northern Metropolitan)	25-29		M	879
Melbourne (Northern Metropolitan)	25-29	0	F	11579
Melbourne (Northern Metropolitan)	25-29	0	M	11077
Melbourne (Northern Metropolitan)	25-29	1	F	40
Melbourne (Northern Metropolitan)	25-29	1	M	54
Melbourne (Northern Metropolitan)	30-34		F	682
Melbourne (Northern Metropolitan)	30-34		M	676
Melbourne (Northern Metropolitan)	30-34	0	F	8285
Melbourne (Northern Metropolitan)	30-34	0	M	8818
Melbourne (Northern Metropolitan)	30-34	1	F	25
Melbourne (Northern Metropolitan)	30-34	1	M	52
Melbourne (Northern Metropolitan)	35-39		F	400
Melbourne (Northern Metropolitan)	35-39		M	462
Melbourne (Northern Metropolitan)	35-39	0	F	4986
Melbourne (Northern Metropolitan)	35-39	0	M	5387
Melbourne (Northern Metropolitan)	35-39	1	F	20
Melbourne (Northern Metropolitan)	35-39	1	M	28
Melbourne (Northern Metropolitan)	40-44		F	236
Melbourne (Northern Metropolitan)	40-44		M	292
Melbourne (Northern Metropolitan)	40-44	0	F	3035
Melbourne (Northern Metropolitan)	40-44	0	M	3464
Melbourne (Northern Metropolitan)	40-44	1	F	6
Melbourne (Northern Metropolitan)	40-44	1	M	25
Melbourne (Northern Metropolitan)	45-49		F	172
Melbourne (Northern Metropolitan)	45-49		M	214
Melbourne (Northern Metropolitan)	45-49	0	F	2334
Melbourne (Northern Metropolitan)	45-49	0	M	2384
Melbourne (Northern Metropolitan)	45-49	1	F	10
Melbourne (Northern Metropolitan)	45-49	1	M	19
Melbourne (Northern Metropolitan)	50-54		F	165
Melbourne (Northern Metropolitan)	50-54		M	181
Melbourne (Northern Metropolitan)	50-54	0	F	2118
Melbourne (Northern Metropolitan)	50-54	0	M	2026
Melbourne (Northern Metropolitan)	50-54	1	F	16
Melbourne (Northern Metropolitan)	50-54	1	M	17
Melbourne (Northern Metropolitan)	55-59		F	143
Melbourne (Northern Metropolitan)	55-59		M	163
Melbourne (Northern Metropolitan)	55-59	0	F	1942
Melbourne (Northern Metropolitan)	55-59	0	M	1822
Melbourne (Northern Metropolitan)	55-59	1	F	9
Melbourne (Northern Metropolitan)	55-59	1	M	10
Melbourne (Northern Metropolitan)	60-64		F	107
Melbourne (Northern Metropolitan)	60-64		M	130
Melbourne (Northern Metropolitan)	60-64	0	F	1631
Melbourne (Northern Metropolitan)	60-64	0	M	1610
Melbourne (Northern Metropolitan)	60-64	1	F	7
Melbourne (Northern Metropolitan)	60-64	1	M	4
Melbourne (Northern Metropolitan)	65+		F	287
Melbourne (Northern Metropolitan)	65+		M	288
Melbourne (Northern Metropolitan)	65+	0	F	4278
Melbourne (Northern Metropolitan)	65+	0	M	3871
Melbourne (Northern Metropolitan)	65+	1	F	6
