SED_NAME21	Age	UsualResidence	persons
Sandgate	35-44	Visitor from QLD	109
Sandgate	35-44	Visitor from VIC	5
Sandgate	35-44	Visitor same SA2	3
Sandgate	45-54	Home	7298
Sandgate	45-54	Visitor from NSW	8
Sandgate	45-54	Visitor from NT	5
Sandgate	45-54	Visitor from QLD	105
Sandgate	45-54	Visitor from VIC	5
Sandgate	45-54	Visitor same SA2	4
Sandgate	55-64	Home	6066
Sandgate	55-64	Visitor from NSW	8
Sandgate	55-64	Visitor from QLD	113
Sandgate	55-64	Visitor from SA	4
Sandgate	55-64	Visitor from VIC	6
Sandgate	55-64	Visitor same SA2	11
Sandgate	65-74	Home	4881
Sandgate	65-74	Visitor from ACT	3
Sandgate	65-74	Visitor from NSW	13
Sandgate	65-74	Visitor from QLD	90
Sandgate	65-74	Visitor from SA	7
Sandgate	65-74	Visitor from VIC	7
Sandgate	65-74	Visitor from WA	5
Sandgate	65-74	Visitor same SA2	13
Sandgate	75-84	Home	3000
Sandgate	75-84	Visitor from NSW	5
Sandgate	75-84	Visitor from QLD	74
Sandgate	75-84	Visitor same SA2	13
Sandgate	85+	Home	1236
Sandgate	85+	Visitor from NSW	3
Sandgate	85+	Visitor from QLD	56
Sandgate	85+	Visitor same SA2	3
Scenic Rim	0-14	Home	9885
Scenic Rim	0-14	Visitor from NSW	7
Scenic Rim	0-14	Visitor from NT	3
Scenic Rim	0-14	Visitor from QLD	160
Scenic Rim	0-14	Visitor same SA2	6
Scenic Rim	15-24	Home	5516
Scenic Rim	15-24	Visitor from NSW	11
Scenic Rim	15-24	Visitor from QLD	232
Scenic Rim	15-24	Visitor from SA	12
Scenic Rim	15-24	Visitor same SA2	9
Scenic Rim	25-34	Home	4912
Scenic Rim	25-34	Visitor from ACT	6
Scenic Rim	25-34	Visitor from NSW	10
Scenic Rim	25-34	Visitor from NT	3
Scenic Rim	25-34	Visitor from QLD	213
Scenic Rim	25-34	Visitor from SA	4
Scenic Rim	25-34	Visitor from TAS	3
Scenic Rim	25-34	Visitor from VIC	11
Scenic Rim	25-34	Visitor same SA2	5
Scenic Rim	35-44	Home	6301
Scenic Rim	35-44	Visitor from ACT	3
Scenic Rim	35-44	Visitor from NSW	10
Scenic Rim	35-44	Visitor from NT	3
Scenic Rim	35-44	Visitor from QLD	211
Scenic Rim	35-44	Visitor from VIC	4
Scenic Rim	35-44	Visitor same SA2	5
Scenic Rim	45-54	Home	7671
Scenic Rim	45-54	Visitor from NSW	4
Scenic Rim	45-54	Visitor from QLD	230
Scenic Rim	45-54	Visitor from SA	6
Scenic Rim	45-54	Visitor from WA	3
Scenic Rim	45-54	Visitor same SA2	6
Scenic Rim	55-64	Home	7585
Scenic Rim	55-64	Visitor from NSW	25
Scenic Rim	55-64	Visitor from QLD	325
Scenic Rim	55-64	Visitor from SA	8
Scenic Rim	55-64	Visitor from VIC	10
Scenic Rim	55-64	Visitor same SA2	23
Scenic Rim	65-74	Home	6501
Scenic Rim	65-74	Visitor from NSW	31
Scenic Rim	65-74	Visitor from QLD	266
Scenic Rim	65-74	Visitor from SA	7
Scenic Rim	65-74	Visitor from TAS	7
Scenic Rim	65-74	Visitor from VIC	14
Scenic Rim	65-74	Visitor same SA2	8
Scenic Rim	75-84	Home	3322
Scenic Rim	75-84	Visitor from NSW	11
Scenic Rim	75-84	Visitor from QLD	79
Scenic Rim	75-84	Visitor from VIC	12
Scenic Rim	75-84	Visitor same SA2	10
Scenic Rim	85+	Home	1039
Scenic Rim	85+	Visitor from QLD	24
Scenic Rim	85+	Visitor same SA2	3
South Brisbane	0-14	Home	6241
South Brisbane	0-14	Visitor from NSW	77
South Brisbane	0-14	Visitor from NT	5
South Brisbane	0-14	Visitor from QLD	264
South Brisbane	0-14	Visitor from VIC	6
South Brisbane	15-24	Home	11793
South Brisbane	15-24	Visitor from ACT	7
South Brisbane	15-24	Visitor from NSW	93
South Brisbane	15-24	Visitor from NT	4
South Brisbane	15-24	Visitor from QLD	596
South Brisbane	15-24	Visitor from SA	14
South Brisbane	15-24	Visitor from VIC	33
South Brisbane	15-24	Visitor from WA	10
South Brisbane	15-24	Visitor same SA2	7
South Brisbane	25-34	Home	16677
South Brisbane	25-34	Visitor from ACT	10
South Brisbane	25-34	Visitor from NSW	173
South Brisbane	25-34	Visitor from NT	9
South Brisbane	25-34	Visitor from QLD	768
South Brisbane	25-34	Visitor from SA	8
South Brisbane	25-34	Visitor from VIC	49
South Brisbane	25-34	Visitor from WA	17
South Brisbane	25-34	Visitor same SA2	27
South Brisbane	35-44	Home	9383
South Brisbane	35-44	Visitor from ACT	11
South Brisbane	35-44	Visitor from NSW	85
South Brisbane	35-44	Visitor from NT	4
South Brisbane	35-44	Visitor from QLD	507
South Brisbane	35-44	Visitor from SA	18
South Brisbane	35-44	Visitor from TAS	6
South Brisbane	35-44	Visitor from VIC	33
South Brisbane	35-44	Visitor from WA	15
South Brisbane	35-44	Visitor same SA2	10
South Brisbane	45-54	Home	7163
South Brisbane	45-54	Visitor from ACT	6
South Brisbane	45-54	Visitor from NSW	66
South Brisbane	45-54	Visitor from NT	8
South Brisbane	45-54	Visitor from QLD	439
South Brisbane	45-54	Visitor from SA	9
South Brisbane	45-54	Visitor from TAS	5
South Brisbane	45-54	Visitor from VIC	27
South Brisbane	45-54	Visitor from WA	9
South Brisbane	45-54	Visitor same SA2	16
South Brisbane	55-64	Home	5181
South Brisbane	55-64	Visitor from ACT	10
South Brisbane	55-64	Visitor from NSW	47
South Brisbane	55-64	Visitor from NT	4
South Brisbane	55-64	Visitor from QLD	461
South Brisbane	55-64	Visitor from SA	7
South Brisbane	55-64	Visitor from TAS	16
South Brisbane	55-64	Visitor from VIC	23
South Brisbane	55-64	Visitor from WA	16
South Brisbane	55-64	Visitor same SA2	34
South Brisbane	65-74	Home	3448
South Brisbane	65-74	Visitor from ACT	3
South Brisbane	65-74	Visitor from NSW	44
South Brisbane	65-74	Visitor from NT	4
South Brisbane	65-74	Visitor from QLD	415
South Brisbane	65-74	Visitor from SA	3
South Brisbane	65-74	Visitor from VIC	24
South Brisbane	65-74	Visitor same SA2	39
South Brisbane	75-84	Home	1746
South Brisbane	75-84	Visitor from ACT	7
South Brisbane	75-84	Visitor from NSW	15
South Brisbane	75-84	Visitor from QLD	301
South Brisbane	75-84	Visitor from TAS	4
South Brisbane	75-84	Visitor from VIC	8
South Brisbane	75-84	Visitor same SA2	27
South Brisbane	85+	Home	714
South Brisbane	85+	Visitor from QLD	158
South Brisbane	85+	Visitor same SA2	3
Southern Downs	0-14	Home	8725
Southern Downs	0-14	Visitor from NSW	24
Southern Downs	0-14	Visitor from QLD	174
Southern Downs	0-14	Visitor from VIC	4
Southern Downs	0-14	Visitor same SA2	15
Southern Downs	15-24	Home	4652
Southern Downs	15-24	Visitor from NSW	26
Southern Downs	15-24	Visitor from QLD	322
Southern Downs	15-24	Visitor from WA	3
Southern Downs	15-24	Visitor same SA2	6
Southern Downs	25-34	Home	4715
Southern Downs	25-34	Visitor from NSW	23
Southern Downs	25-34	Visitor from QLD	303
Southern Downs	25-34	Visitor from TAS	6
Southern Downs	25-34	Visitor from VIC	17
Southern Downs	25-34	Visitor same SA2	18
Southern Downs	35-44	Home	4836
Southern Downs	35-44	Visitor from NSW	33
Southern Downs	35-44	Visitor from QLD	220
Southern Downs	35-44	Visitor from TAS	4
Southern Downs	35-44	Visitor from VIC	4
Southern Downs	35-44	Visitor same SA2	8
Southern Downs	45-54	Home	5885
Southern Downs	45-54	Visitor from NSW	21
Southern Downs	45-54	Visitor from QLD	306
Southern Downs	45-54	Visitor from TAS	10
Southern Downs	45-54	Visitor from VIC	10
Southern Downs	45-54	Visitor same SA2	14
Southern Downs	55-64	Home	6825
Southern Downs	55-64	Visitor from ACT	7
Southern Downs	55-64	Visitor from NSW	62
Southern Downs	55-64	Visitor from QLD	347
Southern Downs	55-64	Visitor from SA	4
Southern Downs	55-64	Visitor from TAS	4
Southern Downs	55-64	Visitor from VIC	29
Southern Downs	55-64	Visitor same SA2	31
Southern Downs	65-74	Home	6522
Southern Downs	65-74	Visitor from ACT	7
Southern Downs	65-74	Visitor from NSW	76
Southern Downs	65-74	Visitor from QLD	260
Southern Downs	65-74	Visitor from SA	4
Southern Downs	65-74	Visitor from TAS	18
Southern Downs	65-74	Visitor from VIC	56
Southern Downs	65-74	Visitor from WA	3
Southern Downs	65-74	Visitor same SA2	43
Southern Downs	75-84	Home	3763
Southern Downs	75-84	Visitor from NSW	17
Southern Downs	75-84	Visitor from QLD	102
Southern Downs	75-84	Visitor from TAS	3
Southern Downs	75-84	Visitor from VIC	32
Southern Downs	75-84	Visitor same SA2	23
Southern Downs	85+	Home	1260
Southern Downs	85+	Visitor from NSW	6
Southern Downs	85+	Visitor from QLD	39
Southern Downs	85+	Visitor same SA2	8
Southport	0-14	Home	8106
Southport	0-14	Visitor from NSW	14
Southport	0-14	Visitor from QLD	114
Southport	0-14	Visitor from VIC	6
Southport	0-14	Visitor same SA2	19
Southport	15-24	Home	7542
Southport	15-24	Visitor from NSW	43
Southport	15-24	Visitor from QLD	232
Southport	15-24	Visitor from SA	3
Southport	15-24	Visitor from TAS	7
Southport	15-24	Visitor from VIC	16
Southport	15-24	Visitor from WA	3
Southport	15-24	Visitor same SA2	12
Southport	25-34	Home	8133
Southport	25-34	Visitor from NSW	43
Southport	25-34	Visitor from NT	4
Southport	25-34	Visitor from QLD	199
Southport	25-34	Visitor from VIC	20
Southport	25-34	Visitor same SA2	11
Southport	35-44	Home	6962
Southport	35-44	Visitor from NSW	25
Southport	35-44	Visitor from QLD	179
Southport	35-44	Visitor from SA	3
Southport	35-44	Visitor from VIC	4
Southport	35-44	Visitor same SA2	8
Southport	45-54	Home	7087
Southport	45-54	Visitor from NSW	32
Southport	45-54	Visitor from QLD	148
Southport	45-54	Visitor from VIC	14
Southport	45-54	Visitor from WA	6
Southport	45-54	Visitor same SA2	4
Southport	55-64	Home	6180
Southport	55-64	Visitor from ACT	9
Southport	55-64	Visitor from NSW	40
Southport	55-64	Visitor from QLD	146
Southport	55-64	Visitor from SA	3
Southport	55-64	Visitor from TAS	7
Southport	55-64	Visitor from VIC	17
Southport	55-64	Visitor same SA2	18
Southport	65-74	Home	5511
Southport	65-74	Visitor from ACT	4
Southport	65-74	Visitor from NSW	44
Southport	65-74	Visitor from QLD	134
Southport	65-74	Visitor from SA	5
Southport	65-74	Visitor from VIC	33
Southport	65-74	Visitor same SA2	11
Southport	75-84	Home	3889
Southport	75-84	Visitor from NSW	24
Southport	75-84	Visitor from QLD	87
Southport	75-84	Visitor from SA	8
Southport	75-84	Visitor from TAS	4
Southport	75-84	Visitor from VIC	23
Southport	75-84	Visitor same SA2	9
Southport	85+	Home	1685
Southport	85+	Visitor from NSW	12
Southport	85+	Visitor from QLD	58
Southport	85+	Visitor from VIC	3
Southport	85+	Visitor same SA2	7
Springwood	0-14	Home	10773
Springwood	0-14	Visitor from NSW	6
Springwood	0-14	Visitor from QLD	113
Springwood	0-14	Visitor from VIC	5
Springwood	15-24	Home	5977
Springwood	15-24	Visitor from QLD	175
Springwood	15-24	Visitor same SA2	5
Springwood	25-34	Home	6289
Springwood	25-34	Visitor from NSW	7
Springwood	25-34	Visitor from QLD	130
Springwood	25-34	Visitor from VIC	3
Springwood	35-44	Home	8073
Springwood	35-44	Visitor from NSW	7
Springwood	35-44	Visitor from QLD	98
Springwood	35-44	Visitor same SA2	5
Springwood	45-54	Home	7023
Springwood	45-54	Visitor from NSW	3
Springwood	45-54	Visitor from NT	4
Springwood	45-54	Visitor from QLD	78
Springwood	45-54	Visitor from TAS	4
Springwood	45-54	Visitor same SA2	10
Springwood	55-64	Home	5739
Springwood	55-64	Visitor from NSW	9
Springwood	55-64	Visitor from QLD	61
Springwood	55-64	Visitor from TAS	4
Springwood	55-64	Visitor from VIC	9
Springwood	55-64	Visitor from WA	4
Springwood	55-64	Visitor same SA2	6
Springwood	65-74	Home	4869
Springwood	65-74	Visitor from NSW	3
Springwood	65-74	Visitor from QLD	70
Springwood	65-74	Visitor from TAS	4
Springwood	65-74	Visitor from VIC	5
Springwood	65-74	Visitor same SA2	4
Springwood	75-84	Home	2238
Springwood	75-84	Visitor from NSW	7
Springwood	75-84	Visitor from QLD	36
Springwood	75-84	Visitor from VIC	4
Springwood	75-84	Visitor same SA2	6
Springwood	85+	Home	607
Springwood	85+	Visitor from QLD	7
Stafford	0-14	Home	9619
Stafford	0-14	Visitor from NSW	19
Stafford	0-14	Visitor from QLD	176
Stafford	0-14	Visitor from VIC	12
Stafford	15-24	Home	7249
Stafford	15-24	Visitor from NSW	14
Stafford	15-24	Visitor from QLD	238
Stafford	15-24	Visitor from VIC	4
Stafford	15-24	Visitor from WA	6
Stafford	15-24	Visitor same SA2	8
Stafford	25-34	Home	9645
Stafford	25-34	Visitor from ACT	4
Stafford	25-34	Visitor from NSW	18
Stafford	25-34	Visitor from QLD	259
Stafford	25-34	Visitor from TAS	3
Stafford	25-34	Visitor from VIC	4
Stafford	25-34	Visitor same SA2	12
Stafford	35-44	Home	8411
Stafford	35-44	Visitor from NSW	8
Stafford	35-44	Visitor from QLD	175
Stafford	35-44	Visitor from VIC	7
Stafford	35-44	Visitor same SA2	4
Stafford	45-54	Home	7270
Stafford	45-54	Visitor from NSW	9
Stafford	45-54	Visitor from QLD	204
Stafford	45-54	Visitor from VIC	9
Stafford	45-54	Visitor same SA2	4
Stafford	55-64	Home	5266
Stafford	55-64	Visitor from NSW	24
Stafford	55-64	Visitor from QLD	226
Stafford	55-64	Visitor from TAS	7
Stafford	55-64	Visitor from VIC	9
Stafford	55-64	Visitor same SA2	8
Stafford	65-74	Home	3634
Stafford	65-74	Visitor from ACT	4
Stafford	65-74	Visitor from NSW	17
Stafford	65-74	Visitor from QLD	205
Stafford	65-74	Visitor from VIC	7
Stafford	65-74	Visitor same SA2	6
Stafford	75-84	Home	2435
Stafford	75-84	Visitor from NSW	11
Stafford	75-84	Visitor from QLD	160
Stafford	85+	Home	1308
Stafford	85+	Visitor from QLD	113
Stafford	85+	Visitor from VIC	3
Stafford	85+	Visitor same SA2	6
Stretton	0-14	Home	11991
Stretton	0-14	Visitor from QLD	116
Stretton	0-14	Visitor from VIC	4
Stretton	0-14	Visitor same SA2	4
Stretton	15-24	Home	7342
Stretton	15-24	Visitor from NSW	7
Stretton	15-24	Visitor from QLD	121
Stretton	15-24	Visitor from VIC	4
Stretton	15-24	Visitor same SA2	3
Stretton	25-34	Home	8714
Stretton	25-34	Visitor from NSW	13
Stretton	25-34	Visitor from NT	3
Stretton	25-34	Visitor from QLD	191
Stretton	25-34	Visitor from VIC	3
Stretton	25-34	Visitor same SA2	8
Stretton	35-44	Home	9313
Stretton	35-44	Visitor from NSW	6
Stretton	35-44	Visitor from QLD	105
Stretton	35-44	Visitor from VIC	3
Stretton	35-44	Visitor same SA2	3
Stretton	45-54	Home	6798
Stretton	45-54	Visitor from NSW	4
Stretton	45-54	Visitor from NT	4
Stretton	45-54	Visitor from QLD	87
Stretton	45-54	Visitor from SA	3
Stretton	55-64	Home	6242
Stretton	55-64	Visitor from NSW	11
Stretton	55-64	Visitor from QLD	70
Stretton	55-64	Visitor from VIC	3
Stretton	55-64	Visitor same SA2	4
Stretton	65-74	Home	4928
Stretton	65-74	Visitor from NSW	5
Stretton	65-74	Visitor from QLD	46
Stretton	65-74	Visitor from VIC	3
Stretton	65-74	Visitor same SA2	7
Stretton	75-84	Home	2388
Stretton	75-84	Visitor from QLD	29
Stretton	75-84	Visitor from VIC	5
Stretton	75-84	Visitor same SA2	3
Stretton	85+	Home	872
Stretton	85+	Visitor from QLD	10
Surfers Paradise	0-14	Home	5789
Surfers Paradise	0-14	Visitor from ACT	9
Surfers Paradise	0-14	Visitor from NSW	72
Surfers Paradise	0-14	Visitor from QLD	351
Surfers Paradise	0-14	Visitor from SA	6
Surfers Paradise	0-14	Visitor from VIC	25
Surfers Paradise	0-14	Visitor from WA	10
Surfers Paradise	0-14	Visitor same SA2	10
Surfers Paradise	15-24	Home	5820
Surfers Paradise	15-24	Visitor from ACT	4
Surfers Paradise	15-24	Visitor from NSW	90
Surfers Paradise	15-24	Visitor from QLD	437
Surfers Paradise	15-24	Visitor from SA	3
Surfers Paradise	15-24	Visitor from TAS	6
Surfers Paradise	15-24	Visitor from VIC	46
Surfers Paradise	15-24	Visitor from WA	8
Surfers Paradise	15-24	Visitor same SA2	12
Surfers Paradise	25-34	Home	8801
Surfers Paradise	25-34	Visitor from ACT	9
Surfers Paradise	25-34	Visitor from NSW	125
Surfers Paradise	25-34	Visitor from QLD	518
Surfers Paradise	25-34	Visitor from SA	7
Surfers Paradise	25-34	Visitor from TAS	7
Surfers Paradise	25-34	Visitor from VIC	70
Surfers Paradise	25-34	Visitor from WA	3
Surfers Paradise	25-34	Visitor same SA2	14
Surfers Paradise	35-44	Home	6645
Surfers Paradise	35-44	Visitor from ACT	8
Surfers Paradise	35-44	Visitor from NSW	76
Surfers Paradise	35-44	Visitor from QLD	435
Surfers Paradise	35-44	Visitor from SA	3
Surfers Paradise	35-44	Visitor from TAS	5
Surfers Paradise	35-44	Visitor from VIC	85
Surfers Paradise	35-44	Visitor from WA	8
Surfers Paradise	35-44	Visitor same SA2	8
Surfers Paradise	45-54	Home	7034
Surfers Paradise	45-54	Visitor from ACT	3
Surfers Paradise	45-54	Visitor from NSW	119
Surfers Paradise	45-54	Visitor from QLD	462
Surfers Paradise	45-54	Visitor from SA	9
Surfers Paradise	45-54	Visitor from VIC	66
Surfers Paradise	45-54	Visitor from WA	9
Surfers Paradise	45-54	Visitor same SA2	14
Surfers Paradise	55-64	Home	7403
Surfers Paradise	55-64	Visitor from ACT	34
Surfers Paradise	55-64	Visitor from NSW	198
Surfers Paradise	55-64	Visitor from QLD	509
Surfers Paradise	55-64	Visitor from SA	17
Surfers Paradise	55-64	Visitor from TAS	13
Surfers Paradise	55-64	Visitor from VIC	211
Surfers Paradise	55-64	Visitor from WA	4
Surfers Paradise	55-64	Visitor same SA2	13
Surfers Paradise	65-74	Home	6835
Surfers Paradise	65-74	Visitor from ACT	50
Surfers Paradise	65-74	Visitor from NSW	205
Surfers Paradise	65-74	Visitor from NT	4
Surfers Paradise	65-74	Visitor from QLD	371
Surfers Paradise	65-74	Visitor from SA	21
Surfers Paradise	65-74	Visitor from TAS	46
Surfers Paradise	65-74	Visitor from VIC	461
Surfers Paradise	65-74	Visitor from WA	11
Surfers Paradise	65-74	Visitor same SA2	10
Surfers Paradise	75-84	Home	4050
Surfers Paradise	75-84	Visitor from ACT	20
Surfers Paradise	75-84	Visitor from NSW	86
Surfers Paradise	75-84	Visitor from QLD	144
Surfers Paradise	75-84	Visitor from SA	8
Surfers Paradise	75-84	Visitor from TAS	21
Surfers Paradise	75-84	Visitor from VIC	345
Surfers Paradise	75-84	Visitor from WA	5
Surfers Paradise	75-84	Visitor same SA2	17
Surfers Paradise	85+	Home	1228
Surfers Paradise	85+	Visitor from ACT	3
Surfers Paradise	85+	Visitor from NSW	14
Surfers Paradise	85+	Visitor from QLD	32
Surfers Paradise	85+	Visitor from SA	5
Surfers Paradise	85+	Visitor from TAS	8
Surfers Paradise	85+	Visitor from VIC	65
Surfers Paradise	85+	Visitor same SA2	4
Theodore	0-14	Home	13023
Theodore	0-14	Visitor from ACT	12
Theodore	0-14	Visitor from NSW	9
Theodore	0-14	Visitor from QLD	135
Theodore	0-14	Visitor from VIC	5
Theodore	0-14	Visitor same SA2	12
Theodore	15-24	Home	7494
Theodore	15-24	Visitor from NSW	14
Theodore	15-24	Visitor from QLD	200
Theodore	15-24	Visitor from VIC	3
Theodore	15-24	Visitor from WA	5
Theodore	15-24	Visitor same SA2	11
Theodore	25-34	Home	7210
Theodore	25-34	Visitor from ACT	4
Theodore	25-34	Visitor from NSW	12
Theodore	25-34	Visitor from QLD	148
Theodore	25-34	Visitor from VIC	6
Theodore	25-34	Visitor same SA2	3
Theodore	35-44	Home	8831
Theodore	35-44	Visitor from ACT	5
Theodore	35-44	Visitor from NSW	13
Theodore	35-44	Visitor from QLD	89
Theodore	35-44	Visitor from TAS	3
Theodore	35-44	Visitor same SA2	4
Theodore	45-54	Home	8291
Theodore	45-54	Visitor from ACT	4
Theodore	45-54	Visitor from NSW	11
Theodore	45-54	Visitor from QLD	85
Theodore	45-54	Visitor same SA2	4
Theodore	55-64	Home	5870
Theodore	55-64	Visitor from NSW	18
Theodore	55-64	Visitor from QLD	64
Theodore	55-64	Visitor from TAS	7
Theodore	55-64	Visitor from VIC	20
Theodore	55-64	Visitor from WA	5
Theodore	55-64	Visitor same SA2	7
Theodore	65-74	Home	4170
Theodore	65-74	Visitor from NSW	36
Theodore	65-74	Visitor from QLD	64
Theodore	65-74	Visitor from TAS	3
Theodore	65-74	Visitor from VIC	14
Theodore	65-74	Visitor same SA2	7
Theodore	75-84	Home	2149
Theodore	75-84	Visitor from NSW	16
Theodore	75-84	Visitor from QLD	23
Theodore	75-84	Visitor from SA	6
Theodore	75-84	Visitor from TAS	3
Theodore	75-84	Visitor from VIC	11
Theodore	75-84	Visitor same SA2	8
Theodore	85+	Home	695
Theodore	85+	Visitor from NSW	8
Theodore	85+	Visitor from QLD	4
Theodore	85+	Visitor from TAS	4
Theodore	85+	Visitor same SA2	5
Thuringowa	0-14	Home	10778
Thuringowa	0-14	Visitor from QLD	185
Thuringowa	0-14	Visitor same SA2	8
Thuringowa	15-24	Home	6997
Thuringowa	15-24	Visitor from NSW	8
Thuringowa	15-24	Visitor from QLD	218
Thuringowa	15-24	Visitor from VIC	4
Thuringowa	15-24	Visitor same SA2	10
Thuringowa	25-34	Home	6528
Thuringowa	25-34	Visitor from NSW	8
Thuringowa	25-34	Visitor from NT	3
Thuringowa	25-34	Visitor from QLD	199
Thuringowa	25-34	Visitor from VIC	4
Thuringowa	25-34	Visitor from WA	3
Thuringowa	25-34	Visitor same SA2	10
Thuringowa	35-44	Home	6222
Thuringowa	35-44	Visitor from NSW	5
Thuringowa	35-44	Visitor from QLD	135
Thuringowa	35-44	Visitor same SA2	6
Thuringowa	45-54	Home	6327
Thuringowa	45-54	Visitor from ACT	4
Thuringowa	45-54	Visitor from NSW	13
Thuringowa	45-54	Visitor from NT	12
Thuringowa	45-54	Visitor from QLD	152
Thuringowa	45-54	Visitor from VIC	3
Thuringowa	45-54	Visitor from WA	3
Thuringowa	45-54	Visitor same SA2	11
Thuringowa	55-64	Home	5402
Thuringowa	55-64	Visitor from NSW	28
Thuringowa	55-64	Visitor from NT	4
Thuringowa	55-64	Visitor from QLD	166
Thuringowa	55-64	Visitor from SA	5
Thuringowa	55-64	Visitor from TAS	7
Thuringowa	55-64	Visitor from VIC	9
Thuringowa	55-64	Visitor from WA	3
Thuringowa	55-64	Visitor same SA2	8
Thuringowa	65-74	Home	4287
Thuringowa	65-74	Visitor from ACT	4
Thuringowa	65-74	Visitor from NSW	21
Thuringowa	65-74	Visitor from QLD	149
Thuringowa	65-74	Visitor from SA	12
Thuringowa	65-74	Visitor from TAS	10
Thuringowa	65-74	Visitor from VIC	46
Thuringowa	65-74	Visitor from WA	5
Thuringowa	65-74	Visitor same SA2	13
Thuringowa	75-84	Home	2343
Thuringowa	75-84	Visitor from NSW	14
Thuringowa	75-84	Visitor from QLD	68
Thuringowa	75-84	Visitor from SA	4
Thuringowa	75-84	Visitor from TAS	6
Thuringowa	75-84	Visitor from VIC	18
Thuringowa	75-84	Visitor same SA2	12
Thuringowa	85+	Home	674
Thuringowa	85+	Visitor from NSW	4
Thuringowa	85+	Visitor from QLD	10
Thuringowa	85+	Visitor same SA2	4
Toohey	0-14	Home	9201
Toohey	0-14	Visitor from NSW	6
Toohey	0-14	Visitor from QLD	84
Toohey	0-14	Visitor same SA2	4
Toohey	15-24	Home	7578
Toohey	15-24	Visitor from NSW	14
Toohey	15-24	Visitor from QLD	215
Toohey	15-24	Visitor from VIC	3
Toohey	15-24	Visitor same SA2	14
Toohey	25-34	Home	10667
Toohey	25-34	Visitor from NSW	8
Toohey	25-34	Visitor from QLD	215
Toohey	25-34	Visitor from SA	4
Toohey	25-34	Visitor from VIC	14
Toohey	25-34	Visitor same SA2	14
Toohey	35-44	Home	8569
Toohey	35-44	Visitor from NSW	13
Toohey	35-44	Visitor from QLD	133
Toohey	35-44	Visitor from SA	4
Toohey	35-44	Visitor from VIC	6
Toohey	35-44	Visitor same SA2	10
Toohey	45-54	Home	6393
Toohey	45-54	Visitor from NSW	11
Toohey	45-54	Visitor from QLD	120
Toohey	45-54	Visitor from SA	5
Toohey	45-54	Visitor from VIC	4
Toohey	45-54	Visitor same SA2	5
Toohey	55-64	Home	5394
Toohey	55-64	Visitor from ACT	5
Toohey	55-64	Visitor from NSW	9
Toohey	55-64	Visitor from QLD	102
Toohey	55-64	Visitor from SA	9
Toohey	55-64	Visitor from VIC	3
Toohey	55-64	Visitor same SA2	5
Toohey	65-74	Home	4394
Toohey	65-74	Visitor from ACT	3
Toohey	65-74	Visitor from NSW	14
Toohey	65-74	Visitor from QLD	118
Toohey	65-74	Visitor from SA	5
Toohey	65-74	Visitor from TAS	7
Toohey	65-74	Visitor from VIC	4
Toohey	65-74	Visitor from WA	4
Toohey	65-74	Visitor same SA2	5
Toohey	75-84	Home	2612
Toohey	75-84	Visitor from NSW	5
Toohey	75-84	Visitor from QLD	67
Toohey	75-84	Visitor from VIC	3
Toohey	75-84	Visitor same SA2	9
Toohey	85+	Home	1039
Toohey	85+	Visitor from NSW	4
Toohey	85+	Visitor from QLD	39
Toohey	85+	Visitor same SA2	8
Toowoomba North	0-14	Home	10162
Toowoomba North	0-14	Visitor from ACT	3
Toowoomba North	0-14	Visitor from NSW	25
Toowoomba North	0-14	Visitor from QLD	262
Toowoomba North	0-14	Visitor from VIC	4
Toowoomba North	0-14	Visitor same SA2	10
Toowoomba North	15-24	Home	6784
Toowoomba North	15-24	Visitor from ACT	9
Toowoomba North	15-24	Visitor from NSW	34
Toowoomba North	15-24	Visitor from NT	6
Toowoomba North	15-24	Visitor from QLD	449
Toowoomba North	15-24	Visitor from VIC	3
Toowoomba North	15-24	Visitor same SA2	13
Toowoomba North	25-34	Home	6389
Toowoomba North	25-34	Visitor from ACT	5
Toowoomba North	25-34	Visitor from NSW	16
Toowoomba North	25-34	Visitor from NT	4
Toowoomba North	25-34	Visitor from QLD	354
Toowoomba North	25-34	Visitor from VIC	4
Toowoomba North	25-34	Visitor same SA2	3
Toowoomba North	35-44	Home	6054
Toowoomba North	35-44	Visitor from NSW	16
Toowoomba North	35-44	Visitor from QLD	284
Toowoomba North	35-44	Visitor from SA	3
Toowoomba North	35-44	Visitor same SA2	8
Toowoomba North	45-54	Home	6307
Toowoomba North	45-54	Visitor from ACT	3
Toowoomba North	45-54	Visitor from NSW	23
Toowoomba North	45-54	Visitor from QLD	362
Toowoomba North	45-54	Visitor from VIC	10
Toowoomba North	45-54	Visitor from WA	4
Toowoomba North	45-54	Visitor same SA2	12
Toowoomba North	55-64	Home	6177
Toowoomba North	55-64	Visitor from ACT	5
Toowoomba North	55-64	Visitor from NSW	36
Toowoomba North	55-64	Visitor from QLD	323
Toowoomba North	55-64	Visitor from SA	5
Toowoomba North	55-64	Visitor from VIC	21
Toowoomba North	55-64	Visitor same SA2	15
Toowoomba North	65-74	Home	5551
Toowoomba North	65-74	Visitor from NSW	29
Toowoomba North	65-74	Visitor from QLD	216
Toowoomba North	65-74	Visitor from TAS	3
Toowoomba North	65-74	Visitor from VIC	28
Toowoomba North	65-74	Visitor same SA2	17
Toowoomba North	75-84	Home	3578
Toowoomba North	75-84	Visitor from NSW	18
Toowoomba North	75-84	Visitor from QLD	138
Toowoomba North	75-84	Visitor from SA	5
