SED_NAME16	BornAust	Sex	persons
Drysdale	1	M	2965
Fannie Bay	0	F	1219
Fannie Bay	0	M	1062
Fannie Bay	1	F	2670
Fannie Bay	1	M	2579
Fong Lim	0	F	1377
Fong Lim	0	M	1293
Fong Lim	1	F	2333
Fong Lim	1	M	2453
Goyder	0	F	779
Goyder	0	M	591
Goyder	1	F	3258
Goyder	1	M	3760
Gwoja	0	F	206
Gwoja	0	M	232
Gwoja	1	F	3543
Gwoja	1	M	3389
Johnston	0	F	1641
Johnston	0	M	1416
Johnston	1	F	2538
Johnston	1	M	2455
Karama	0	F	1339
Karama	0	M	1169
Karama	1	F	2602
Karama	1	M	2598
Katherine	0	F	699
Katherine	0	M	642
Katherine	1	F	2983
Katherine	1	M	3067
Mulka	0	F	333
Mulka	0	M	286
Mulka	1	F	3982
Mulka	1	M	4009
Namatjira	0	F	788
Namatjira	0	M	782
Namatjira	1	F	3841
Namatjira	1	M	4152
Nelson	0	F	615
Nelson	0	M	615
Nelson	1	F	3323
Nelson	1	M	4732
Nightcliff	0	F	1513
Nightcliff	0	M	1539
Nightcliff	1	F	2687
Nightcliff	1	M	2509
Port Darwin	0	F	2343
Port Darwin	0	M	2350
Port Darwin	1	F	2348
Port Darwin	1	M	2843
Sanderson	0	F	1255
Sanderson	0	M	1129
Sanderson	1	F	2527
Sanderson	1	M	2647
Spillett	0	F	1700
Spillett	0	M	1546
Spillett	1	F	3774
Spillett	1	M	3719
Wanguri	0	F	1730
Wanguri	0	M	1578
Wanguri	1	F	2841
Wanguri	1	M	2993
No usual address (NT)	0	F	250
No usual address (NT)	0	M	243
No usual address (NT)	1	F	1001
No usual address (NT)	1	M	1102
Migratory - Offshore - Shipping (NT)	0	M	23
Migratory - Offshore - Shipping (NT)	1	F	8
Migratory - Offshore - Shipping (NT)	1	M	45
Brindabella	0	F	9167
Brindabella	0	M	8355
Brindabella	1	F	31801
Brindabella	1	M	31263
Ginninderra	0	F	14040
Ginninderra	0	M	13034
Ginninderra	1	F	32539
Ginninderra	1	M	32259
Kurrajong	0	F	12825
Kurrajong	0	M	11669
Kurrajong	1	F	29339
Kurrajong	1	M	29282
Murrumbidgee	0	F	13603
Murrumbidgee	0	M	12144
Murrumbidgee	1	F	30434
Murrumbidgee	1	M	29478
Yerrabi	0	F	17944
Yerrabi	0	M	17754
Yerrabi	1	F	30035
Yerrabi	1	M	30097
No usual address (ACT)	0	F	62
No usual address (ACT)	0	M	56
No usual address (ACT)	1	F	176
No usual address (ACT)	1	M	201
Unclassified (OT)	0	F	607
Unclassified (OT)	0	M	774
Unclassified (OT)	1	F	1322
Unclassified (OT)	1	M	1356
No usual address (OT)	1	F	4
No usual address (OT)	1	M	10
