SED_NAME16	CountryOfBirth	YearOfArrival.max	persons_born_overseas
Wendouree (Western Victoria)		2018	31
Wendouree (Western Victoria)		2019	27
Wendouree (Western Victoria)		2020	20
Wendouree (Western Victoria)		2021	10
Wendouree (Western Victoria)	AFG	2000	3
Wendouree (Western Victoria)	AFG	2010	5
Wendouree (Western Victoria)	AFG	2015	4
Wendouree (Western Victoria)	BGD	2010	19
Wendouree (Western Victoria)	BGD	2015	21
Wendouree (Western Victoria)	BGD	2017	5
Wendouree (Western Victoria)	BGD	2019	4
Wendouree (Western Victoria)	BGD	2020	3
Wendouree (Western Victoria)	CAN	1970	12
Wendouree (Western Victoria)	CAN	1980	10
Wendouree (Western Victoria)	CAN	1990	11
Wendouree (Western Victoria)	CAN	2000	14
Wendouree (Western Victoria)	CAN	2010	18
Wendouree (Western Victoria)	CAN	2015	9
Wendouree (Western Victoria)	CAN	2016	5
Wendouree (Western Victoria)	CAN	2017	5
Wendouree (Western Victoria)	CAN	2018	6
Wendouree (Western Victoria)	CHN		8
Wendouree (Western Victoria)	CHN	1970	7
Wendouree (Western Victoria)	CHN	1980	5
Wendouree (Western Victoria)	CHN	1990	7
Wendouree (Western Victoria)	CHN	2000	16
Wendouree (Western Victoria)	CHN	2010	168
Wendouree (Western Victoria)	CHN	2015	90
Wendouree (Western Victoria)	CHN	2016	20
Wendouree (Western Victoria)	CHN	2017	23
Wendouree (Western Victoria)	CHN	2018	22
Wendouree (Western Victoria)	CHN	2019	27
Wendouree (Western Victoria)	CHN	2020	10
Wendouree (Western Victoria)	DEU		3
Wendouree (Western Victoria)	DEU	1951	35
Wendouree (Western Victoria)	DEU	1960	52
Wendouree (Western Victoria)	DEU	1970	17
Wendouree (Western Victoria)	DEU	1980	9
Wendouree (Western Victoria)	DEU	1990	8
Wendouree (Western Victoria)	DEU	2000	6
Wendouree (Western Victoria)	DEU	2010	17
Wendouree (Western Victoria)	DEU	2015	5
Wendouree (Western Victoria)	DEU	2020	4
Wendouree (Western Victoria)	EGY	1951	4
Wendouree (Western Victoria)	EGY	1960	3
Wendouree (Western Victoria)	EGY	1970	7
Wendouree (Western Victoria)	EGY	2010	10
Wendouree (Western Victoria)	FJI	1951	3
Wendouree (Western Victoria)	FJI	1990	11
Wendouree (Western Victoria)	FJI	2010	10
Wendouree (Western Victoria)	FJI	2015	6
Wendouree (Western Victoria)	FJI	2018	5
Wendouree (Western Victoria)	FJI	2019	6
Wendouree (Western Victoria)	GBR		67
Wendouree (Western Victoria)	GBR	1951	61
Wendouree (Western Victoria)	GBR	1960	216
Wendouree (Western Victoria)	GBR	1970	403
Wendouree (Western Victoria)	GBR	1980	218
Wendouree (Western Victoria)	GBR	1990	146
Wendouree (Western Victoria)	GBR	2000	88
Wendouree (Western Victoria)	GBR	2010	160
Wendouree (Western Victoria)	GBR	2015	116
Wendouree (Western Victoria)	GBR	2016	17
Wendouree (Western Victoria)	GBR	2017	19
Wendouree (Western Victoria)	GBR	2018	26
Wendouree (Western Victoria)	GBR	2019	17
Wendouree (Western Victoria)	GBR	2020	19
Wendouree (Western Victoria)	GRC	1960	18
Wendouree (Western Victoria)	GRC	1970	11
Wendouree (Western Victoria)	GRC	1980	3
Wendouree (Western Victoria)	HKG	1980	12
Wendouree (Western Victoria)	HKG	1990	11
Wendouree (Western Victoria)	HKG	2000	5
Wendouree (Western Victoria)	HKG	2010	13
Wendouree (Western Victoria)	HKG	2015	6
Wendouree (Western Victoria)	HKG	2016	3
Wendouree (Western Victoria)	HKG	2017	3
Wendouree (Western Victoria)	HKG	2019	3
Wendouree (Western Victoria)	HKG	2020	6
Wendouree (Western Victoria)	HRV		4
Wendouree (Western Victoria)	HRV	1960	21
Wendouree (Western Victoria)	HRV	1970	35
Wendouree (Western Victoria)	HRV	1980	11
Wendouree (Western Victoria)	IDN	1960	3
Wendouree (Western Victoria)	IDN	1990	3
Wendouree (Western Victoria)	IDN	2000	3
Wendouree (Western Victoria)	IDN	2010	16
Wendouree (Western Victoria)	IDN	2015	14
Wendouree (Western Victoria)	IDN	2019	5
Wendouree (Western Victoria)	IND		16
Wendouree (Western Victoria)	IND	1951	3
Wendouree (Western Victoria)	IND	1970	9
Wendouree (Western Victoria)	IND	1980	10
Wendouree (Western Victoria)	IND	1990	8
Wendouree (Western Victoria)	IND	2000	23
Wendouree (Western Victoria)	IND	2010	358
Wendouree (Western Victoria)	IND	2015	211
Wendouree (Western Victoria)	IND	2016	69
Wendouree (Western Victoria)	IND	2017	61
Wendouree (Western Victoria)	IND	2018	76
Wendouree (Western Victoria)	IND	2019	113
Wendouree (Western Victoria)	IND	2020	46
Wendouree (Western Victoria)	IND	2021	10
Wendouree (Western Victoria)	IRL		3
Wendouree (Western Victoria)	IRL	1951	3
Wendouree (Western Victoria)	IRL	1960	7
Wendouree (Western Victoria)	IRL	1970	12
Wendouree (Western Victoria)	IRL	1980	21
Wendouree (Western Victoria)	IRL	1990	13
Wendouree (Western Victoria)	IRL	2000	13
Wendouree (Western Victoria)	IRL	2010	17
Wendouree (Western Victoria)	IRL	2015	11
Wendouree (Western Victoria)	IRL	2017	3
Wendouree (Western Victoria)	IRL	2018	3
Wendouree (Western Victoria)	IRN	1990	5
Wendouree (Western Victoria)	IRN	2010	6
Wendouree (Western Victoria)	IRN	2015	14
Wendouree (Western Victoria)	IRN	2018	3
Wendouree (Western Victoria)	IRN	2019	4
Wendouree (Western Victoria)	IRN	2020	4
Wendouree (Western Victoria)	IRQ	2000	3
Wendouree (Western Victoria)	IRQ	2010	18
Wendouree (Western Victoria)	IRQ	2015	7
Wendouree (Western Victoria)	IRQ	2016	6
Wendouree (Western Victoria)	IRQ	2017	11
Wendouree (Western Victoria)	IRQ	2018	3
Wendouree (Western Victoria)	ITA		3
Wendouree (Western Victoria)	ITA	1951	6
Wendouree (Western Victoria)	ITA	1960	34
Wendouree (Western Victoria)	ITA	1970	23
Wendouree (Western Victoria)	ITA	1980	5
Wendouree (Western Victoria)	JPN		3
Wendouree (Western Victoria)	JPN	1960	5
Wendouree (Western Victoria)	JPN	1970	3
Wendouree (Western Victoria)	JPN	1990	5
Wendouree (Western Victoria)	JPN	2000	10
Wendouree (Western Victoria)	JPN	2010	22
Wendouree (Western Victoria)	JPN	2015	9
Wendouree (Western Victoria)	JPN	2017	3
Wendouree (Western Victoria)	KOR	1990	3
Wendouree (Western Victoria)	KOR	2000	7
Wendouree (Western Victoria)	KOR	2010	13
Wendouree (Western Victoria)	KOR	2015	13
Wendouree (Western Victoria)	KOR	2017	7
Wendouree (Western Victoria)	LBN	1990	3
Wendouree (Western Victoria)	LKA	1980	5
Wendouree (Western Victoria)	LKA	1990	9
Wendouree (Western Victoria)	LKA	2000	9
Wendouree (Western Victoria)	LKA	2010	53
Wendouree (Western Victoria)	LKA	2015	43
Wendouree (Western Victoria)	LKA	2016	6
Wendouree (Western Victoria)	LKA	2017	9
Wendouree (Western Victoria)	LKA	2018	10
Wendouree (Western Victoria)	LKA	2019	3
Wendouree (Western Victoria)	LKA	2020	4
Wendouree (Western Victoria)	MKD	2010	3
Wendouree (Western Victoria)	MYS	1951	4
Wendouree (Western Victoria)	MYS	1960	4
Wendouree (Western Victoria)	MYS	1970	3
Wendouree (Western Victoria)	MYS	1980	16
Wendouree (Western Victoria)	MYS	1990	21
Wendouree (Western Victoria)	MYS	2000	10
Wendouree (Western Victoria)	MYS	2010	49
Wendouree (Western Victoria)	MYS	2015	23
Wendouree (Western Victoria)	MYS	2016	7
Wendouree (Western Victoria)	MYS	2017	3
Wendouree (Western Victoria)	MYS	2018	5
Wendouree (Western Victoria)	MYS	2019	9
Wendouree (Western Victoria)	MYS	2020	4
Wendouree (Western Victoria)	NLD		4
Wendouree (Western Victoria)	NLD	1951	3
Wendouree (Western Victoria)	NLD	1960	198
Wendouree (Western Victoria)	NLD	1970	21
Wendouree (Western Victoria)	NLD	1980	11
Wendouree (Western Victoria)	NLD	1990	4
Wendouree (Western Victoria)	NLD	2000	3
Wendouree (Western Victoria)	NLD	2010	7
Wendouree (Western Victoria)	NLD	2015	3
Wendouree (Western Victoria)	NLD	2017	4
Wendouree (Western Victoria)	NPL	2010	5
Wendouree (Western Victoria)	NPL	2015	25
Wendouree (Western Victoria)	NPL	2016	12
Wendouree (Western Victoria)	NPL	2017	19
Wendouree (Western Victoria)	NPL	2018	24
Wendouree (Western Victoria)	NPL	2019	19
Wendouree (Western Victoria)	NPL	2020	6
Wendouree (Western Victoria)	NZL		15
Wendouree (Western Victoria)	NZL	1951	3
Wendouree (Western Victoria)	NZL	1960	8
Wendouree (Western Victoria)	NZL	1970	26
Wendouree (Western Victoria)	NZL	1980	82
Wendouree (Western Victoria)	NZL	1990	107
Wendouree (Western Victoria)	NZL	2000	97
Wendouree (Western Victoria)	NZL	2010	96
Wendouree (Western Victoria)	NZL	2015	59
Wendouree (Western Victoria)	NZL	2016	12
Wendouree (Western Victoria)	NZL	2017	3
Wendouree (Western Victoria)	NZL	2018	15
Wendouree (Western Victoria)	NZL	2019	6
Wendouree (Western Victoria)	NZL	2020	5
Wendouree (Western Victoria)	NZL	2021	3
Wendouree (Western Victoria)	PAK		3
Wendouree (Western Victoria)	PAK	2000	3
Wendouree (Western Victoria)	PAK	2010	18
Wendouree (Western Victoria)	PAK	2015	28
Wendouree (Western Victoria)	PAK	2016	7
Wendouree (Western Victoria)	PAK	2017	7
Wendouree (Western Victoria)	PAK	2019	8
Wendouree (Western Victoria)	PAK	2020	4
Wendouree (Western Victoria)	PHL		8
Wendouree (Western Victoria)	PHL	1980	8
Wendouree (Western Victoria)	PHL	1990	24
Wendouree (Western Victoria)	PHL	2000	40
Wendouree (Western Victoria)	PHL	2010	71
Wendouree (Western Victoria)	PHL	2015	99
Wendouree (Western Victoria)	PHL	2016	22
Wendouree (Western Victoria)	PHL	2017	17
Wendouree (Western Victoria)	PHL	2018	30
Wendouree (Western Victoria)	PHL	2019	45
Wendouree (Western Victoria)	PHL	2020	8
Wendouree (Western Victoria)	POL	1951	7
Wendouree (Western Victoria)	POL	1980	4
Wendouree (Western Victoria)	POL	1990	13
Wendouree (Western Victoria)	SGP		3
Wendouree (Western Victoria)	SGP	1980	9
Wendouree (Western Victoria)	SGP	1990	4
Wendouree (Western Victoria)	SGP	2000	3
Wendouree (Western Victoria)	SGP	2010	8
Wendouree (Western Victoria)	SGP	2015	8
Wendouree (Western Victoria)	SGP	2016	3
Wendouree (Western Victoria)	SGP	2018	5
Wendouree (Western Victoria)	THA		6
Wendouree (Western Victoria)	THA	1990	3
Wendouree (Western Victoria)	THA	2000	13
Wendouree (Western Victoria)	THA	2010	26
Wendouree (Western Victoria)	THA	2015	18
Wendouree (Western Victoria)	THA	2016	8
Wendouree (Western Victoria)	THA	2017	8
Wendouree (Western Victoria)	THA	2018	3
Wendouree (Western Victoria)	THA	2019	4
Wendouree (Western Victoria)	THA	2020	5
Wendouree (Western Victoria)	TWN	2000	6
Wendouree (Western Victoria)	TWN	2010	3
Wendouree (Western Victoria)	TWN	2015	7
Wendouree (Western Victoria)	TWN	2017	9
Wendouree (Western Victoria)	TWN	2018	3
Wendouree (Western Victoria)	USA	1951	4
Wendouree (Western Victoria)	USA	1980	22
Wendouree (Western Victoria)	USA	1990	23
Wendouree (Western Victoria)	USA	2000	20
Wendouree (Western Victoria)	USA	2010	56
Wendouree (Western Victoria)	USA	2015	35
Wendouree (Western Victoria)	USA	2018	10
Wendouree (Western Victoria)	USA	2019	3
Wendouree (Western Victoria)	USA	2020	3
Wendouree (Western Victoria)	VNM		5
Wendouree (Western Victoria)	VNM	1980	8
Wendouree (Western Victoria)	VNM	1990	10
Wendouree (Western Victoria)	VNM	2000	6
Wendouree (Western Victoria)	VNM	2010	19
Wendouree (Western Victoria)	VNM	2015	27
Wendouree (Western Victoria)	VNM	2016	4
Wendouree (Western Victoria)	VNM	2018	13
Wendouree (Western Victoria)	VNM	2019	5
Wendouree (Western Victoria)	VNM	2020	6
Wendouree (Western Victoria)	ZAF		5
Wendouree (Western Victoria)	ZAF	1970	3
Wendouree (Western Victoria)	ZAF	1980	7
Wendouree (Western Victoria)	ZAF	1990	7
Wendouree (Western Victoria)	ZAF	2000	22
Wendouree (Western Victoria)	ZAF	2010	49
Wendouree (Western Victoria)	ZAF	2015	13
Wendouree (Western Victoria)	ZAF	2016	4
Wendouree (Western Victoria)	ZAF	2018	3
Wendouree (Western Victoria)	ZAF	2020	10
Wendouree (Western Victoria)	ZAF	2021	8
Werribee (Western Metropolitan)			147
Werribee (Western Metropolitan)		1951	26
Werribee (Western Metropolitan)		1960	135
Werribee (Western Metropolitan)		1970	302
Werribee (Western Metropolitan)		1980	323
Werribee (Western Metropolitan)		1990	489
Werribee (Western Metropolitan)		2000	664
Werribee (Western Metropolitan)		2010	2344
Werribee (Western Metropolitan)		2015	1294
Werribee (Western Metropolitan)		2016	385
Werribee (Western Metropolitan)		2017	256
Werribee (Western Metropolitan)		2018	274
Werribee (Western Metropolitan)		2019	346
Werribee (Western Metropolitan)		2020	91
Werribee (Western Metropolitan)		2021	17
Werribee (Western Metropolitan)	AFG		4
Werribee (Western Metropolitan)	AFG	1990	5
Werribee (Western Metropolitan)	AFG	2000	14
Werribee (Western Metropolitan)	AFG	2010	17
Werribee (Western Metropolitan)	AFG	2015	12
Werribee (Western Metropolitan)	BGD	2000	23
Werribee (Western Metropolitan)	BGD	2010	322
Werribee (Western Metropolitan)	BGD	2015	177
Werribee (Western Metropolitan)	BGD	2016	42
Werribee (Western Metropolitan)	BGD	2017	29
Werribee (Western Metropolitan)	BGD	2018	25
Werribee (Western Metropolitan)	BGD	2019	25
Werribee (Western Metropolitan)	BGD	2020	11
Werribee (Western Metropolitan)	CAN	1970	4
Werribee (Western Metropolitan)	CAN	1980	9
Werribee (Western Metropolitan)	CAN	1990	7
Werribee (Western Metropolitan)	CAN	2000	17
Werribee (Western Metropolitan)	CAN	2010	18
Werribee (Western Metropolitan)	CAN	2015	11
Werribee (Western Metropolitan)	CAN	2016	3
Werribee (Western Metropolitan)	CAN	2017	4
Werribee (Western Metropolitan)	CAN	2018	6
Werribee (Western Metropolitan)	CAN	2019	4
Werribee (Western Metropolitan)	CAN	2021	3
Werribee (Western Metropolitan)	CHN		12
Werribee (Western Metropolitan)	CHN	1960	4
Werribee (Western Metropolitan)	CHN	1980	5
Werribee (Western Metropolitan)	CHN	1990	32
Werribee (Western Metropolitan)	CHN	2000	71
Werribee (Western Metropolitan)	CHN	2010	291
Werribee (Western Metropolitan)	CHN	2015	195
Werribee (Western Metropolitan)	CHN	2016	56
Werribee (Western Metropolitan)	CHN	2017	50
Werribee (Western Metropolitan)	CHN	2018	42
Werribee (Western Metropolitan)	CHN	2019	41
Werribee (Western Metropolitan)	CHN	2020	11
Werribee (Western Metropolitan)	CHN	2021	3
Werribee (Western Metropolitan)	DEU		5
Werribee (Western Metropolitan)	DEU	1951	53
Werribee (Western Metropolitan)	DEU	1960	64
Werribee (Western Metropolitan)	DEU	1970	25
Werribee (Western Metropolitan)	DEU	1980	16
Werribee (Western Metropolitan)	DEU	1990	27
Werribee (Western Metropolitan)	DEU	2000	8
Werribee (Western Metropolitan)	DEU	2010	18
Werribee (Western Metropolitan)	DEU	2015	10
Werribee (Western Metropolitan)	DEU	2016	6
Werribee (Western Metropolitan)	DEU	2017	3
Werribee (Western Metropolitan)	EGY		5
Werribee (Western Metropolitan)	EGY	1960	6
Werribee (Western Metropolitan)	EGY	1970	18
Werribee (Western Metropolitan)	EGY	1980	7
Werribee (Western Metropolitan)	EGY	1990	16
Werribee (Western Metropolitan)	EGY	2000	3
Werribee (Western Metropolitan)	EGY	2010	52
Werribee (Western Metropolitan)	EGY	2015	20
Werribee (Western Metropolitan)	EGY	2017	5
Werribee (Western Metropolitan)	EGY	2019	9
Werribee (Western Metropolitan)	FJI		6
Werribee (Western Metropolitan)	FJI	1980	8
Werribee (Western Metropolitan)	FJI	1990	23
Werribee (Western Metropolitan)	FJI	2000	39
Werribee (Western Metropolitan)	FJI	2010	93
Werribee (Western Metropolitan)	FJI	2015	60
Werribee (Western Metropolitan)	FJI	2016	13
Werribee (Western Metropolitan)	FJI	2017	7
Werribee (Western Metropolitan)	FJI	2018	9
Werribee (Western Metropolitan)	FJI	2019	14
Werribee (Western Metropolitan)	FJI	2020	7
Werribee (Western Metropolitan)	FJI	2021	8
Werribee (Western Metropolitan)	GBR		64
Werribee (Western Metropolitan)	GBR	1951	41
Werribee (Western Metropolitan)	GBR	1960	248
Werribee (Western Metropolitan)	GBR	1970	716
Werribee (Western Metropolitan)	GBR	1980	360
Werribee (Western Metropolitan)	GBR	1990	273
Werribee (Western Metropolitan)	GBR	2000	129
Werribee (Western Metropolitan)	GBR	2010	389
Werribee (Western Metropolitan)	GBR	2015	213
Werribee (Western Metropolitan)	GBR	2016	18
Werribee (Western Metropolitan)	GBR	2017	22
Werribee (Western Metropolitan)	GBR	2018	10
Werribee (Western Metropolitan)	GBR	2019	14
Werribee (Western Metropolitan)	GBR	2020	4
Werribee (Western Metropolitan)	GRC		3
Werribee (Western Metropolitan)	GRC	1951	17
Werribee (Western Metropolitan)	GRC	1960	65
Werribee (Western Metropolitan)	GRC	1970	59
Werribee (Western Metropolitan)	GRC	1980	34
Werribee (Western Metropolitan)	GRC	1990	11
Werribee (Western Metropolitan)	GRC	2000	3
Werribee (Western Metropolitan)	GRC	2010	6
Werribee (Western Metropolitan)	GRC	2015	20
Werribee (Western Metropolitan)	GRC	2016	4
Werribee (Western Metropolitan)	HKG		3
Werribee (Western Metropolitan)	HKG	1970	4
Werribee (Western Metropolitan)	HKG	1980	4
Werribee (Western Metropolitan)	HKG	1990	18
Werribee (Western Metropolitan)	HKG	2000	21
Werribee (Western Metropolitan)	HKG	2010	31
Werribee (Western Metropolitan)	HKG	2015	31
Werribee (Western Metropolitan)	HKG	2016	9
Werribee (Western Metropolitan)	HKG	2017	3
Werribee (Western Metropolitan)	HKG	2018	10
Werribee (Western Metropolitan)	HKG	2019	10
Werribee (Western Metropolitan)	HKG	2020	8
Werribee (Western Metropolitan)	HRV		3
Werribee (Western Metropolitan)	HRV	1960	12
Werribee (Western Metropolitan)	HRV	1970	56
Werribee (Western Metropolitan)	HRV	1980	29
Werribee (Western Metropolitan)	HRV	1990	8
Werribee (Western Metropolitan)	HRV	2000	33
Werribee (Western Metropolitan)	HRV	2010	10
Werribee (Western Metropolitan)	HRV	2015	5
Werribee (Western Metropolitan)	HRV	2016	5
Werribee (Western Metropolitan)	IDN		11
Werribee (Western Metropolitan)	IDN	1960	3
Werribee (Western Metropolitan)	IDN	1980	6
Werribee (Western Metropolitan)	IDN	1990	10
Werribee (Western Metropolitan)	IDN	2000	57
Werribee (Western Metropolitan)	IDN	2010	106
Werribee (Western Metropolitan)	IDN	2015	39
Werribee (Western Metropolitan)	IDN	2016	15
Werribee (Western Metropolitan)	IDN	2017	7
Werribee (Western Metropolitan)	IDN	2018	5
Werribee (Western Metropolitan)	IDN	2019	9
Werribee (Western Metropolitan)	IDN	2020	5
Werribee (Western Metropolitan)	IND		129
Werribee (Western Metropolitan)	IND	1951	4
Werribee (Western Metropolitan)	IND	1970	23
Werribee (Western Metropolitan)	IND	1980	43
Werribee (Western Metropolitan)	IND	1990	46
Werribee (Western Metropolitan)	IND	2000	199
Werribee (Western Metropolitan)	IND	2010	3056
Werribee (Western Metropolitan)	IND	2015	2766
Werribee (Western Metropolitan)	IND	2016	912
Werribee (Western Metropolitan)	IND	2017	866
Werribee (Western Metropolitan)	IND	2018	857
Werribee (Western Metropolitan)	IND	2019	972
Werribee (Western Metropolitan)	IND	2020	247
Werribee (Western Metropolitan)	IND	2021	85
Werribee (Western Metropolitan)	IRL	1960	8
Werribee (Western Metropolitan)	IRL	1970	18
Werribee (Western Metropolitan)	IRL	1980	15
Werribee (Western Metropolitan)	IRL	1990	17
Werribee (Western Metropolitan)	IRL	2000	10
Werribee (Western Metropolitan)	IRL	2010	32
Werribee (Western Metropolitan)	IRL	2015	33
Werribee (Western Metropolitan)	IRL	2018	5
Werribee (Western Metropolitan)	IRN		5
Werribee (Western Metropolitan)	IRN	1990	3
Werribee (Western Metropolitan)	IRN	2000	3
Werribee (Western Metropolitan)	IRN	2010	26
Werribee (Western Metropolitan)	IRN	2015	110
Werribee (Western Metropolitan)	IRN	2016	3
Werribee (Western Metropolitan)	IRN	2017	3
Werribee (Western Metropolitan)	IRN	2018	7
Werribee (Western Metropolitan)	IRN	2019	7
Werribee (Western Metropolitan)	IRQ	2000	14
Werribee (Western Metropolitan)	IRQ	2010	21
Werribee (Western Metropolitan)	IRQ	2015	16
Werribee (Western Metropolitan)	IRQ	2017	8
Werribee (Western Metropolitan)	IRQ	2018	4
Werribee (Western Metropolitan)	ITA		42
Werribee (Western Metropolitan)	ITA	1951	46
Werribee (Western Metropolitan)	ITA	1960	320
Werribee (Western Metropolitan)	ITA	1970	324
Werribee (Western Metropolitan)	ITA	1980	49
Werribee (Western Metropolitan)	ITA	1990	18
Werribee (Western Metropolitan)	ITA	2000	5
Werribee (Western Metropolitan)	ITA	2010	18
Werribee (Western Metropolitan)	ITA	2015	33
Werribee (Western Metropolitan)	ITA	2016	12
Werribee (Western Metropolitan)	ITA	2017	12
Werribee (Western Metropolitan)	ITA	2018	11
Werribee (Western Metropolitan)	ITA	2019	4
Werribee (Western Metropolitan)	JPN	1990	3
Werribee (Western Metropolitan)	JPN	2000	7
Werribee (Western Metropolitan)	JPN	2010	42
Werribee (Western Metropolitan)	JPN	2015	17
Werribee (Western Metropolitan)	JPN	2016	10
Werribee (Western Metropolitan)	KOR	1990	11
Werribee (Western Metropolitan)	KOR	2000	23
Werribee (Western Metropolitan)	KOR	2010	64
Werribee (Western Metropolitan)	KOR	2015	32
Werribee (Western Metropolitan)	KOR	2016	9
Werribee (Western Metropolitan)	KOR	2017	3
Werribee (Western Metropolitan)	KOR	2018	3
Werribee (Western Metropolitan)	KOR	2019	3
Werribee (Western Metropolitan)	LBN		8
Werribee (Western Metropolitan)	LBN	1970	8
Werribee (Western Metropolitan)	LBN	1980	28
Werribee (Western Metropolitan)	LBN	1990	27
Werribee (Western Metropolitan)	LBN	2000	19
Werribee (Western Metropolitan)	LBN	2010	39
Werribee (Western Metropolitan)	LBN	2015	32
Werribee (Western Metropolitan)	LBN	2017	9
Werribee (Western Metropolitan)	LBN	2018	5
Werribee (Western Metropolitan)	LKA		6
Werribee (Western Metropolitan)	LKA	1970	7
Werribee (Western Metropolitan)	LKA	1980	10
Werribee (Western Metropolitan)	LKA	1990	36
Werribee (Western Metropolitan)	LKA	2000	57
Werribee (Western Metropolitan)	LKA	2010	288
Werribee (Western Metropolitan)	LKA	2015	223
Werribee (Western Metropolitan)	LKA	2016	33
Werribee (Western Metropolitan)	LKA	2017	35
Werribee (Western Metropolitan)	LKA	2018	44
Werribee (Western Metropolitan)	LKA	2019	49
Werribee (Western Metropolitan)	LKA	2020	18
Werribee (Western Metropolitan)	LKA	2021	8
Werribee (Western Metropolitan)	MKD		6
Werribee (Western Metropolitan)	MKD	1960	3
Werribee (Western Metropolitan)	MKD	1970	16
Werribee (Western Metropolitan)	MKD	1980	34
Werribee (Western Metropolitan)	MKD	1990	17
Werribee (Western Metropolitan)	MKD	2000	13
Werribee (Western Metropolitan)	MKD	2010	5
Werribee (Western Metropolitan)	MKD	2015	10
Werribee (Western Metropolitan)	MKD	2016	7
Werribee (Western Metropolitan)	MKD	2019	4
Werribee (Western Metropolitan)	MYS		11
Werribee (Western Metropolitan)	MYS	1970	20
Werribee (Western Metropolitan)	MYS	1980	30
Werribee (Western Metropolitan)	MYS	1990	67
Werribee (Western Metropolitan)	MYS	2000	35
Werribee (Western Metropolitan)	MYS	2010	137
Werribee (Western Metropolitan)	MYS	2015	137
Werribee (Western Metropolitan)	MYS	2016	22
Werribee (Western Metropolitan)	MYS	2017	37
Werribee (Western Metropolitan)	MYS	2018	40
Werribee (Western Metropolitan)	MYS	2019	25
Werribee (Western Metropolitan)	MYS	2020	18
Werribee (Western Metropolitan)	MYS	2021	3
Werribee (Western Metropolitan)	NLD		3
Werribee (Western Metropolitan)	NLD	1960	55
Werribee (Western Metropolitan)	NLD	1970	14
Werribee (Western Metropolitan)	NLD	1980	13
Werribee (Western Metropolitan)	NLD	1990	7
Werribee (Western Metropolitan)	NLD	2000	3
Werribee (Western Metropolitan)	NLD	2010	9
Werribee (Western Metropolitan)	NLD	2019	4
Werribee (Western Metropolitan)	NPL		6
Werribee (Western Metropolitan)	NPL	1990	5
Werribee (Western Metropolitan)	NPL	2000	10
Werribee (Western Metropolitan)	NPL	2010	146
Werribee (Western Metropolitan)	NPL	2015	71
Werribee (Western Metropolitan)	NPL	2016	20
Werribee (Western Metropolitan)	NPL	2017	27
Werribee (Western Metropolitan)	NPL	2018	33
Werribee (Western Metropolitan)	NPL	2019	28
Werribee (Western Metropolitan)	NPL	2020	19
Werribee (Western Metropolitan)	NZL		69
Werribee (Western Metropolitan)	NZL	1970	27
Werribee (Western Metropolitan)	NZL	1980	124
Werribee (Western Metropolitan)	NZL	1990	226
Werribee (Western Metropolitan)	NZL	2000	325
Werribee (Western Metropolitan)	NZL	2010	696
Werribee (Western Metropolitan)	NZL	2015	565
Werribee (Western Metropolitan)	NZL	2016	98
Werribee (Western Metropolitan)	NZL	2017	87
Werribee (Western Metropolitan)	NZL	2018	112
Werribee (Western Metropolitan)	NZL	2019	88
Werribee (Western Metropolitan)	NZL	2020	27
Werribee (Western Metropolitan)	NZL	2021	39
Werribee (Western Metropolitan)	PAK		4
Werribee (Western Metropolitan)	PAK	1990	6
Werribee (Western Metropolitan)	PAK	2000	16
Werribee (Western Metropolitan)	PAK	2010	154
Werribee (Western Metropolitan)	PAK	2015	236
Werribee (Western Metropolitan)	PAK	2016	62
Werribee (Western Metropolitan)	PAK	2017	60
Werribee (Western Metropolitan)	PAK	2018	47
Werribee (Western Metropolitan)	PAK	2019	38
Werribee (Western Metropolitan)	PAK	2020	21
Werribee (Western Metropolitan)	PAK	2021	13
Werribee (Western Metropolitan)	PHL		25
Werribee (Western Metropolitan)	PHL	1980	31
Werribee (Western Metropolitan)	PHL	1990	210
Werribee (Western Metropolitan)	PHL	2000	190
Werribee (Western Metropolitan)	PHL	2010	609
Werribee (Western Metropolitan)	PHL	2015	418
Werribee (Western Metropolitan)	PHL	2016	125
Werribee (Western Metropolitan)	PHL	2017	95
Werribee (Western Metropolitan)	PHL	2018	108
Werribee (Western Metropolitan)	PHL	2019	123
Werribee (Western Metropolitan)	PHL	2020	34
Werribee (Western Metropolitan)	PHL	2021	9
Werribee (Western Metropolitan)	POL		3
Werribee (Western Metropolitan)	POL	1951	4
Werribee (Western Metropolitan)	POL	1960	5
Werribee (Western Metropolitan)	POL	1970	13
Werribee (Western Metropolitan)	POL	1980	14
Werribee (Western Metropolitan)	POL	1990	80
Werribee (Western Metropolitan)	POL	2000	35
Werribee (Western Metropolitan)	POL	2010	16
Werribee (Western Metropolitan)	POL	2015	4
Werribee (Western Metropolitan)	POL	2017	3
Werribee (Western Metropolitan)	SGP		3
Werribee (Western Metropolitan)	SGP	1970	6
Werribee (Western Metropolitan)	SGP	1980	8
Werribee (Western Metropolitan)	SGP	1990	15
Werribee (Western Metropolitan)	SGP	2000	12
Werribee (Western Metropolitan)	SGP	2010	106
Werribee (Western Metropolitan)	SGP	2015	48
Werribee (Western Metropolitan)	SGP	2016	16
Werribee (Western Metropolitan)	SGP	2017	6
Werribee (Western Metropolitan)	SGP	2019	23
Werribee (Western Metropolitan)	SGP	2020	4
Werribee (Western Metropolitan)	THA		26
Werribee (Western Metropolitan)	THA	1980	5
Werribee (Western Metropolitan)	THA	1990	10
