SED_NAME21	Age	Sex	persons
Gaven	20-24	M	1459
Gaven	25-34	F	3284
Gaven	25-34	M	3056
Gaven	35-44	F	3563
Gaven	35-44	M	3394
Gaven	45-54	F	3583
Gaven	45-54	M	3346
Gaven	55-64	F	3106
Gaven	55-64	M	2928
Gaven	65-74	F	2511
Gaven	65-74	M	2234
Gaven	75-84	F	1486
Gaven	75-84	M	1368
Gaven	85+	F	511
Gaven	85+	M	408
Gladstone	0-4	F	1598
Gladstone	0-4	M	1663
Gladstone	5-14	F	3775
Gladstone	5-14	M	3866
Gladstone	15-19	F	1654
Gladstone	15-19	M	1700
Gladstone	20-24	F	1329
Gladstone	20-24	M	1400
Gladstone	25-34	F	3334
Gladstone	25-34	M	3188
Gladstone	35-44	F	3416
Gladstone	35-44	M	3326
Gladstone	45-54	F	3585
Gladstone	45-54	M	3580
Gladstone	55-64	F	3056
Gladstone	55-64	M	3431
Gladstone	65-74	F	1930
Gladstone	65-74	M	2137
Gladstone	75-84	F	940
Gladstone	75-84	M	846
Gladstone	85+	F	339
Gladstone	85+	M	233
Glass House	0-4	F	1144
Glass House	0-4	M	1202
Glass House	5-14	F	2965
Glass House	5-14	M	3072
Glass House	15-19	F	1346
Glass House	15-19	M	1516
Glass House	20-24	F	979
Glass House	20-24	M	1268
Glass House	25-34	F	2433
Glass House	25-34	M	2856
Glass House	35-44	F	2952
Glass House	35-44	M	3009
Glass House	45-54	F	3461
Glass House	45-54	M	3519
Glass House	55-64	F	3876
Glass House	55-64	M	3583
Glass House	65-74	F	3403
Glass House	65-74	M	3299
Glass House	75-84	F	1473
Glass House	75-84	M	1650
Glass House	85+	F	473
Glass House	85+	M	386
Greenslopes	0-4	F	1475
Greenslopes	0-4	M	1643
Greenslopes	5-14	F	2864
Greenslopes	5-14	M	3055
Greenslopes	15-19	F	1393
Greenslopes	15-19	M	1434
Greenslopes	20-24	F	2337
Greenslopes	20-24	M	2007
Greenslopes	25-34	F	5207
Greenslopes	25-34	M	4822
Greenslopes	35-44	F	4339
Greenslopes	35-44	M	4323
Greenslopes	45-54	F	3657
Greenslopes	45-54	M	3581
Greenslopes	55-64	F	2669
Greenslopes	55-64	M	2472
Greenslopes	65-74	F	1853
Greenslopes	65-74	M	1591
Greenslopes	75-84	F	1116
Greenslopes	75-84	M	784
Greenslopes	85+	F	683
Greenslopes	85+	M	347
Gregory	0-4	F	1359
Gregory	0-4	M	1372
Gregory	5-14	F	2985
Gregory	5-14	M	3061
Gregory	15-19	F	1056
Gregory	15-19	M	1207
Gregory	20-24	F	1191
Gregory	20-24	M	1255
Gregory	25-34	F	2800
Gregory	25-34	M	2855
Gregory	35-44	F	2773
Gregory	35-44	M	2731
Gregory	45-54	F	2446
Gregory	45-54	M	2633
Gregory	55-64	F	2307
Gregory	55-64	M	2621
Gregory	65-74	F	1339
Gregory	65-74	M	1643
Gregory	75-84	F	699
Gregory	75-84	M	740
Gregory	85+	F	234
Gregory	85+	M	183
Gympie	0-4	F	1203
Gympie	0-4	M	1261
Gympie	5-14	F	3070
Gympie	5-14	M	3313
Gympie	15-19	F	1452
Gympie	15-19	M	1645
Gympie	20-24	F	1052
Gympie	20-24	M	1132
Gympie	25-34	F	2532
Gympie	25-34	M	2418
Gympie	35-44	F	2938
Gympie	35-44	M	2592
Gympie	45-54	F	3629
Gympie	45-54	M	3407
Gympie	55-64	F	4544
Gympie	55-64	M	4268
Gympie	65-74	F	4069
Gympie	65-74	M	4347
Gympie	75-84	F	2064
Gympie	75-84	M	2140
Gympie	85+	F	685
Gympie	85+	M	507
Hervey Bay	0-4	F	1025
Hervey Bay	0-4	M	1058
Hervey Bay	5-14	F	2956
Hervey Bay	5-14	M	3086
Hervey Bay	15-19	F	1395
Hervey Bay	15-19	M	1398
Hervey Bay	20-24	F	1035
Hervey Bay	20-24	M	1072
Hervey Bay	25-34	F	2428
Hervey Bay	25-34	M	2178
Hervey Bay	35-44	F	2770
Hervey Bay	35-44	M	2310
Hervey Bay	45-54	F	3379
Hervey Bay	45-54	M	2843
Hervey Bay	55-64	F	4375
Hervey Bay	55-64	M	3542
Hervey Bay	65-74	F	5015
Hervey Bay	65-74	M	4624
Hervey Bay	75-84	F	3193
Hervey Bay	75-84	M	2974
Hervey Bay	85+	F	1188
Hervey Bay	85+	M	799
Hill	0-4	F	1267
Hill	0-4	M	1404
Hill	5-14	F	3346
Hill	5-14	M	3722
Hill	15-19	F	1472
Hill	15-19	M	1697
Hill	20-24	F	1010
Hill	20-24	M	1310
Hill	25-34	F	2839
Hill	25-34	M	3262
Hill	35-44	F	3063
Hill	35-44	M	3092
Hill	45-54	F	3713
Hill	45-54	M	3630
Hill	55-64	F	4401
Hill	55-64	M	4400
Hill	65-74	F	3789
Hill	65-74	M	4143
Hill	75-84	F	2026
Hill	75-84	M	2082
Hill	85+	F	821
Hill	85+	M	615
Hinchinbrook	0-4	F	1645
Hinchinbrook	0-4	M	1875
Hinchinbrook	5-14	F	3598
Hinchinbrook	5-14	M	3933
Hinchinbrook	15-19	F	1400
Hinchinbrook	15-19	M	1422
Hinchinbrook	20-24	F	1317
Hinchinbrook	20-24	M	1478
Hinchinbrook	25-34	F	3580
Hinchinbrook	25-34	M	3424
Hinchinbrook	35-44	F	3444
Hinchinbrook	35-44	M	3281
Hinchinbrook	45-54	F	3136
Hinchinbrook	45-54	M	3139
Hinchinbrook	55-64	F	3140
Hinchinbrook	55-64	M	3250
Hinchinbrook	65-74	F	2416
Hinchinbrook	65-74	M	2620
Hinchinbrook	75-84	F	1134
Hinchinbrook	75-84	M	1245
Hinchinbrook	85+	F	429
Hinchinbrook	85+	M	327
Inala	0-4	F	2145
Inala	0-4	M	2445
Inala	5-14	F	4317
Inala	5-14	M	4565
Inala	15-19	F	2107
Inala	15-19	M	2275
Inala	20-24	F	2225
Inala	20-24	M	2621
Inala	25-34	F	4991
Inala	25-34	M	5668
Inala	35-44	F	4513
Inala	35-44	M	4864
Inala	45-54	F	4123
Inala	45-54	M	4130
Inala	55-64	F	3349
Inala	55-64	M	3421
Inala	65-74	F	2353
Inala	65-74	M	2079
Inala	75-84	F	1414
Inala	75-84	M	1045
Inala	85+	F	587
Inala	85+	M	359
Ipswich	0-4	F	1587
Ipswich	0-4	M	1705
Ipswich	5-14	F	3399
Ipswich	5-14	M	3678
Ipswich	15-19	F	1536
Ipswich	15-19	M	1623
Ipswich	20-24	F	1614
Ipswich	20-24	M	1619
Ipswich	25-34	F	3866
Ipswich	25-34	M	3596
Ipswich	35-44	F	3427
Ipswich	35-44	M	3277
Ipswich	45-54	F	3218
Ipswich	45-54	M	2990
Ipswich	55-64	F	2956
Ipswich	55-64	M	2795
Ipswich	65-74	F	2143
Ipswich	65-74	M	1972
Ipswich	75-84	F	1373
Ipswich	75-84	M	1067
Ipswich	85+	F	719
Ipswich	85+	M	361
Ipswich West	0-4	F	1556
Ipswich West	0-4	M	1761
Ipswich West	5-14	F	3773
Ipswich West	5-14	M	4015
Ipswich West	15-19	F	1768
Ipswich West	15-19	M	1838
Ipswich West	20-24	F	1744
Ipswich West	20-24	M	1948
Ipswich West	25-34	F	3646
Ipswich West	25-34	M	3729
Ipswich West	35-44	F	3419
Ipswich West	35-44	M	3466
Ipswich West	45-54	F	3577
Ipswich West	45-54	M	3327
Ipswich West	55-64	F	3237
Ipswich West	55-64	M	3079
Ipswich West	65-74	F	2413
Ipswich West	65-74	M	2248
Ipswich West	75-84	F	1380
Ipswich West	75-84	M	1157
Ipswich West	85+	F	424
Ipswich West	85+	M	324
Jordan	0-4	F	2774
Jordan	0-4	M	2869
Jordan	5-14	F	5900
Jordan	5-14	M	6245
Jordan	15-19	F	2466
Jordan	15-19	M	2456
Jordan	20-24	F	2098
Jordan	20-24	M	2158
Jordan	25-34	F	5490
Jordan	25-34	M	4804
Jordan	35-44	F	6060
Jordan	35-44	M	5757
Jordan	45-54	F	4658
Jordan	45-54	M	4625
Jordan	55-64	F	2943
Jordan	55-64	M	2917
Jordan	65-74	F	1770
Jordan	65-74	M	1641
Jordan	75-84	F	632
Jordan	75-84	M	638
Jordan	85+	F	141
Jordan	85+	M	100
Kawana	0-4	F	1212
Kawana	0-4	M	1261
Kawana	5-14	F	3217
Kawana	5-14	M	3425
Kawana	15-19	F	1575
Kawana	15-19	M	1702
Kawana	20-24	F	1306
Kawana	20-24	M	1354
Kawana	25-34	F	3003
Kawana	25-34	M	2725
Kawana	35-44	F	3417
Kawana	35-44	M	3037
Kawana	45-54	F	3660
Kawana	45-54	M	3276
Kawana	55-64	F	3498
Kawana	55-64	M	2934
Kawana	65-74	F	3204
Kawana	65-74	M	2636
Kawana	75-84	F	2330
Kawana	75-84	M	1898
Kawana	85+	F	1060
Kawana	85+	M	735
Keppel	0-4	F	1438
Keppel	0-4	M	1529
Keppel	5-14	F	3516
Keppel	5-14	M	3852
Keppel	15-19	F	1569
Keppel	15-19	M	1768
Keppel	20-24	F	1340
Keppel	20-24	M	1366
Keppel	25-34	F	3234
Keppel	25-34	M	3029
Keppel	35-44	F	3392
Keppel	35-44	M	3271
Keppel	45-54	F	3448
Keppel	45-54	M	3315
Keppel	55-64	F	3830
Keppel	55-64	M	3617
Keppel	65-74	F	2928
Keppel	65-74	M	2935
Keppel	75-84	F	1624
Keppel	75-84	M	1516
Keppel	85+	F	554
Keppel	85+	M	428
Kurwongbah	0-4	F	1847
Kurwongbah	0-4	M	1934
Kurwongbah	5-14	F	4308
Kurwongbah	5-14	M	4588
Kurwongbah	15-19	F	2029
Kurwongbah	15-19	M	2097
Kurwongbah	20-24	F	1844
Kurwongbah	20-24	M	1932
Kurwongbah	25-34	F	4018
Kurwongbah	25-34	M	3774
Kurwongbah	35-44	F	4183
Kurwongbah	35-44	M	3693
Kurwongbah	45-54	F	4061
Kurwongbah	45-54	M	3765
Kurwongbah	55-64	F	3123
Kurwongbah	55-64	M	2989
Kurwongbah	65-74	F	2364
Kurwongbah	65-74	M	2131
Kurwongbah	75-84	F	1136
Kurwongbah	75-84	M	995
Kurwongbah	85+	F	355
Kurwongbah	85+	M	242
Lockyer	0-4	F	1419
Lockyer	0-4	M	1563
Lockyer	5-14	F	3484
Lockyer	5-14	M	3895
Lockyer	15-19	F	1747
Lockyer	15-19	M	1708
Lockyer	20-24	F	1542
Lockyer	20-24	M	1476
Lockyer	25-34	F	3360
Lockyer	25-34	M	3063
Lockyer	35-44	F	3409
Lockyer	35-44	M	2990
Lockyer	45-54	F	3554
Lockyer	45-54	M	3407
Lockyer	55-64	F	3524
Lockyer	55-64	M	3524
Lockyer	65-74	F	2702
Lockyer	65-74	M	2851
Lockyer	75-84	F	1377
Lockyer	75-84	M	1451
Lockyer	85+	F	454
Lockyer	85+	M	327
Logan	0-4	F	2461
Logan	0-4	M	2593
Logan	5-14	F	4891
Logan	5-14	M	5074
Logan	15-19	F	2043
Logan	15-19	M	2166
Logan	20-24	F	2263
Logan	20-24	M	2213
Logan	25-34	F	5209
Logan	25-34	M	4778
Logan	35-44	F	4295
Logan	35-44	M	4153
Logan	45-54	F	4031
Logan	45-54	M	3847
Logan	55-64	F	3634
Logan	55-64	M	3491
Logan	65-74	F	2752
Logan	65-74	M	2535
Logan	75-84	F	1388
Logan	75-84	M	1222
Logan	85+	F	427
Logan	85+	M	270
Lytton	0-4	F	1571
Lytton	0-4	M	1634
Lytton	5-14	F	3460
Lytton	5-14	M	3638
Lytton	15-19	F	1488
Lytton	15-19	M	1655
Lytton	20-24	F	1344
Lytton	20-24	M	1446
Lytton	25-34	F	3191
Lytton	25-34	M	2948
Lytton	35-44	F	4064
Lytton	35-44	M	3669
Lytton	45-54	F	4177
Lytton	45-54	M	3945
Lytton	55-64	F	3435
Lytton	55-64	M	3307
Lytton	65-74	F	2684
Lytton	65-74	M	2388
Lytton	75-84	F	1667
Lytton	75-84	M	1322
Lytton	85+	F	843
Lytton	85+	M	469
Macalister	0-4	F	2025
Macalister	0-4	M	2121
Macalister	5-14	F	4191
Macalister	5-14	M	4379
Macalister	15-19	F	1799
Macalister	15-19	M	1959
Macalister	20-24	F	1988
Macalister	20-24	M	2029
Macalister	25-34	F	4662
Macalister	25-34	M	4407
Macalister	35-44	F	4025
Macalister	35-44	M	3921
Macalister	45-54	F	3835
Macalister	45-54	M	3585
Macalister	55-64	F	3358
Macalister	55-64	M	3084
Macalister	65-74	F	2895
Macalister	65-74	M	2543
Macalister	75-84	F	1542
Macalister	75-84	M	1369
Macalister	85+	F	529
Macalister	85+	M	352
Mackay	0-4	F	1515
Mackay	0-4	M	1629
Mackay	5-14	F	3544
Mackay	5-14	M	3666
Mackay	15-19	F	1585
Mackay	15-19	M	1632
Mackay	20-24	F	1714
Mackay	20-24	M	1785
Mackay	25-34	F	3680
Mackay	25-34	M	3668
Mackay	35-44	F	3639
Mackay	35-44	M	3598
Mackay	45-54	F	3663
Mackay	45-54	M	3661
Mackay	55-64	F	3520
Mackay	55-64	M	3637
Mackay	65-74	F	2639
Mackay	65-74	M	2595
Mackay	75-84	F	1729
Mackay	75-84	M	1353
Mackay	85+	F	856
Mackay	85+	M	499
Maiwar	0-4	F	1224
Maiwar	0-4	M	1241
Maiwar	5-14	F	3310
Maiwar	5-14	M	3363
Maiwar	15-19	F	2809
Maiwar	15-19	M	2579
Maiwar	20-24	F	4460
Maiwar	20-24	M	4404
Maiwar	25-34	F	5281
Maiwar	25-34	M	5484
Maiwar	35-44	F	4348
Maiwar	35-44	M	4194
Maiwar	45-54	F	3670
Maiwar	45-54	M	3446
Maiwar	55-64	F	2660
Maiwar	55-64	M	2465
Maiwar	65-74	F	2282
Maiwar	65-74	M	1966
Maiwar	75-84	F	1288
Maiwar	75-84	M	1146
Maiwar	85+	F	502
Maiwar	85+	M	330
Mansfield	0-4	F	1529
Mansfield	0-4	M	1669
Mansfield	5-14	F	4034
Mansfield	5-14	M	4124
Mansfield	15-19	F	2044
Mansfield	15-19	M	2068
Mansfield	20-24	F	1937
Mansfield	20-24	M	2097
Mansfield	25-34	F	4141
Mansfield	25-34	M	3945
Mansfield	35-44	F	4743
Mansfield	35-44	M	4297
Mansfield	45-54	F	3908
Mansfield	45-54	M	3774
Mansfield	55-64	F	2900
Mansfield	55-64	M	2667
Mansfield	65-74	F	2138
Mansfield	65-74	M	1811
Mansfield	75-84	F	1473
Mansfield	75-84	M	1180
Mansfield	85+	F	681
Mansfield	85+	M	455
Maroochydore	0-4	F	980
Maroochydore	0-4	M	1072
Maroochydore	5-14	F	2146
Maroochydore	5-14	M	2363
Maroochydore	15-19	F	1112
Maroochydore	15-19	M	1178
Maroochydore	20-24	F	1569
Maroochydore	20-24	M	1303
Maroochydore	25-34	F	3476
Maroochydore	25-34	M	3221
Maroochydore	35-44	F	3091
Maroochydore	35-44	M	2946
Maroochydore	45-54	F	3420
Maroochydore	45-54	M	3172
Maroochydore	55-64	F	4112
Maroochydore	55-64	M	3482
Maroochydore	65-74	F	3524
Maroochydore	65-74	M	3315
Maroochydore	75-84	F	2020
Maroochydore	75-84	M	1745
Maroochydore	85+	F	883
Maroochydore	85+	M	567
Maryborough	0-4	F	1081
Maryborough	0-4	M	1142
Maryborough	5-14	F	2907
Maryborough	5-14	M	3124
Maryborough	15-19	F	1317
Maryborough	15-19	M	1499
Maryborough	20-24	F	1037
Maryborough	20-24	M	1246
Maryborough	25-34	F	2212
Maryborough	25-34	M	2390
Maryborough	35-44	F	2666
Maryborough	35-44	M	2546
Maryborough	45-54	F	3345
Maryborough	45-54	M	3183
Maryborough	55-64	F	4450
Maryborough	55-64	M	4094
Maryborough	65-74	F	4493
Maryborough	65-74	M	4619
Maryborough	75-84	F	2102
Maryborough	75-84	M	2262
Maryborough	85+	F	707
Maryborough	85+	M	498
McConnel	0-4	F	950
McConnel	0-4	M	967
McConnel	5-14	F	1474
McConnel	5-14	M	1443
McConnel	15-19	F	1423
McConnel	15-19	M	1240
McConnel	20-24	F	4722
McConnel	20-24	M	4035
McConnel	25-34	F	10686
McConnel	25-34	M	10807
McConnel	35-44	F	5103
McConnel	35-44	M	6186
McConnel	45-54	F	3291
McConnel	45-54	M	3855
McConnel	55-64	F	2701
McConnel	55-64	M	2991
McConnel	65-74	F	1888
McConnel	65-74	M	1908
McConnel	75-84	F	946
McConnel	75-84	M	918
McConnel	85+	F	460
McConnel	85+	M	244
Mermaid Beach	0-4	F	1204
Mermaid Beach	0-4	M	1388
Mermaid Beach	5-14	F	2922
Mermaid Beach	5-14	M	2972
Mermaid Beach	15-19	F	1541
Mermaid Beach	15-19	M	1525
Mermaid Beach	20-24	F	2075
Mermaid Beach	20-24	M	1763
Mermaid Beach	25-34	F	4544
Mermaid Beach	25-34	M	4107
Mermaid Beach	35-44	F	3970
Mermaid Beach	35-44	M	3621
Mermaid Beach	45-54	F	3670
Mermaid Beach	45-54	M	3421
Mermaid Beach	55-64	F	3098
Mermaid Beach	55-64	M	2729
Mermaid Beach	65-74	F	2762
Mermaid Beach	65-74	M	2354
Mermaid Beach	75-84	F	1541
Mermaid Beach	75-84	M	1376
Mermaid Beach	85+	F	744
Mermaid Beach	85+	M	400
Miller	0-4	F	1370
Miller	0-4	M	1409
Miller	5-14	F	3043
Miller	5-14	M	3275
Miller	15-19	F	1504
Miller	15-19	M	1492
Miller	20-24	F	1947
Miller	20-24	M	1947
Miller	25-34	F	3709
Miller	25-34	M	3685
Miller	35-44	F	4030
Miller	35-44	M	3705
Miller	45-54	F	3569
Miller	45-54	M	3522
Miller	55-64	F	2738
Miller	55-64	M	2676
Miller	65-74	F	1887
Miller	65-74	M	1774
Miller	75-84	F	1138
Miller	75-84	M	907
Miller	85+	F	622
Miller	85+	M	344
Mirani	0-4	F	1506
Mirani	0-4	M	1552
Mirani	5-14	F	3342
Mirani	5-14	M	3499
Mirani	15-19	F	1465
Mirani	15-19	M	1558
Mirani	20-24	F	1167
Mirani	20-24	M	1380
Mirani	25-34	F	2908
Mirani	25-34	M	3030
Mirani	35-44	F	3197
Mirani	35-44	M	3340
Mirani	45-54	F	3327
Mirani	45-54	M	3538
Mirani	55-64	F	3486
Mirani	55-64	M	3806
Mirani	65-74	F	2388
Mirani	65-74	M	2868
Mirani	75-84	F	1051
Mirani	75-84	M	1222
Mirani	85+	F	300
Mirani	85+	M	260
Moggill	0-4	F	1195
Moggill	0-4	M	1254
Moggill	5-14	F	3893
Moggill	5-14	M	4164
Moggill	15-19	F	1733
Moggill	15-19	M	2070
Moggill	20-24	F	1121
Moggill	20-24	M	1390
Moggill	25-34	F	1942
Moggill	25-34	M	1735
Moggill	35-44	F	3712
Moggill	35-44	M	3243
Moggill	45-54	F	4191
Moggill	45-54	M	3918
Moggill	55-64	F	3142
Moggill	55-64	M	3005
Moggill	65-74	F	2549
Moggill	65-74	M	2268
Moggill	75-84	F	1538
Moggill	75-84	M	1399
Moggill	85+	F	705
Moggill	85+	M	476
Morayfield	0-4	F	1883
Morayfield	0-4	M	1946
Morayfield	5-14	F	4048
Morayfield	5-14	M	4372
Morayfield	15-19	F	1886
Morayfield	15-19	M	1911
Morayfield	20-24	F	2061
Morayfield	20-24	M	1990
Morayfield	25-34	F	4351
Morayfield	25-34	M	3985
Morayfield	35-44	F	3785
Morayfield	35-44	M	3318
Morayfield	45-54	F	3713
Morayfield	45-54	M	3356
Morayfield	55-64	F	3439
Morayfield	55-64	M	3085
Morayfield	65-74	F	2971
Morayfield	65-74	M	2619
Morayfield	75-84	F	1680
Morayfield	75-84	M	1504
Morayfield	85+	F	722
Morayfield	85+	M	456
Mount Ommaney	0-4	F	1420
Mount Ommaney	0-4	M	1561
Mount Ommaney	5-14	F	3386
Mount Ommaney	5-14	M	3620
Mount Ommaney	15-19	F	1587
Mount Ommaney	15-19	M	1673
Mount Ommaney	20-24	F	1367
Mount Ommaney	20-24	M	1413
Mount Ommaney	25-34	F	3274
Mount Ommaney	25-34	M	3051
Mount Ommaney	35-44	F	3999
Mount Ommaney	35-44	M	3744
Mount Ommaney	45-54	F	3650
Mount Ommaney	45-54	M	3416
Mount Ommaney	55-64	F	3073
Mount Ommaney	55-64	M	2912
Mount Ommaney	65-74	F	2587
Mount Ommaney	65-74	M	2355
Mount Ommaney	75-84	F	1390
Mount Ommaney	75-84	M	1233
Mount Ommaney	85+	F	706
Mount Ommaney	85+	M	401
Mudgeeraba	0-4	F	1491
Mudgeeraba	0-4	M	1714
Mudgeeraba	5-14	F	4155
Mudgeeraba	5-14	M	4283
Mudgeeraba	15-19	F	1918
Mudgeeraba	15-19	M	2015
Mudgeeraba	20-24	F	1606
Mudgeeraba	20-24	M	1554
Mudgeeraba	25-34	F	3364
Mudgeeraba	25-34	M	2870
Mudgeeraba	35-44	F	4440
Mudgeeraba	35-44	M	3898
Mudgeeraba	45-54	F	4502
Mudgeeraba	45-54	M	4082
Mudgeeraba	55-64	F	3702
Mudgeeraba	55-64	M	3334
Mudgeeraba	65-74	F	2881
Mudgeeraba	65-74	M	2636
Mudgeeraba	75-84	F	1622
Mudgeeraba	75-84	M	1520
Mudgeeraba	85+	F	695
Mudgeeraba	85+	M	442
Mulgrave	0-4	F	1853
Mulgrave	0-4	M	1904
Mulgrave	5-14	F	4357
Mulgrave	5-14	M	4509
Mulgrave	15-19	F	1824
Mulgrave	15-19	M	2034
Mulgrave	20-24	F	1620
Mulgrave	20-24	M	1632
Mulgrave	25-34	F	3894
Mulgrave	25-34	M	3613
Mulgrave	35-44	F	4008
Mulgrave	35-44	M	3491
Mulgrave	45-54	F	3879
Mulgrave	45-54	M	3564
Mulgrave	55-64	F	3163
Mulgrave	55-64	M	3084
Mulgrave	65-74	F	2382
Mulgrave	65-74	M	2363
Mulgrave	75-84	F	1148
Mulgrave	75-84	M	1022
Mulgrave	85+	F	334
Mulgrave	85+	M	258
Mundingburra	0-4	F	1163
Mundingburra	0-4	M	1253
Mundingburra	5-14	F	3026
Mundingburra	5-14	M	3184
Mundingburra	15-19	F	2043
Mundingburra	15-19	M	2018
Mundingburra	20-24	F	2406
Mundingburra	20-24	M	3089
Mundingburra	25-34	F	3320
Mundingburra	25-34	M	4001
Mundingburra	35-44	F	3162
Mundingburra	35-44	M	3137
Mundingburra	45-54	F	3204
Mundingburra	45-54	M	3134
Mundingburra	55-64	F	2855
Mundingburra	55-64	M	2750
Mundingburra	65-74	F	2029
Mundingburra	65-74	M	1985
Mundingburra	75-84	F	1392
Mundingburra	75-84	M	1085
Mundingburra	85+	F	637
Mundingburra	85+	M	335
Murrumba	0-4	F	2529
Murrumba	0-4	M	2822
Murrumba	5-14	F	4960
Murrumba	5-14	M	5515
Murrumba	15-19	F	2104
Murrumba	15-19	M	2028
Murrumba	20-24	F	2292
Murrumba	20-24	M	2107
Murrumba	25-34	F	5986
Murrumba	25-34	M	5211
Murrumba	35-44	F	5397
Murrumba	35-44	M	5175
Murrumba	45-54	F	4171
Murrumba	45-54	M	3887
Murrumba	55-64	F	3228
Murrumba	55-64	M	2800
Murrumba	65-74	F	2583
Murrumba	65-74	M	2191
Murrumba	75-84	F	1494
Murrumba	75-84	M	1172
Murrumba	85+	F	708
Murrumba	85+	M	387
Nanango	0-4	F	1168
Nanango	0-4	M	1280
Nanango	5-14	F	3100
Nanango	5-14	M	3361
Nanango	15-19	F	1423
Nanango	15-19	M	1528
Nanango	20-24	F	1121
Nanango	20-24	M	1132
Nanango	25-34	F	2468
Nanango	25-34	M	2413
Nanango	35-44	F	2652
Nanango	35-44	M	2543
Nanango	45-54	F	3449
Nanango	45-54	M	3207
Nanango	55-64	F	4125
Nanango	55-64	M	3941
Nanango	65-74	F	3984
Nanango	65-74	M	4196
Nanango	75-84	F	1998
Nanango	75-84	M	2260
Nanango	85+	F	654
Nanango	85+	M	493
Nicklin	0-4	F	1289
Nicklin	0-4	M	1252
Nicklin	5-14	F	3067
Nicklin	5-14	M	3265
Nicklin	15-19	F	1429
Nicklin	15-19	M	1456
Nicklin	20-24	F	1197
Nicklin	20-24	M	1187
Nicklin	25-34	F	2672
Nicklin	25-34	M	2597
Nicklin	35-44	F	3129
Nicklin	35-44	M	2863
Nicklin	45-54	F	3565
Nicklin	45-54	M	3226
Nicklin	55-64	F	3616
Nicklin	55-64	M	3251
Nicklin	65-74	F	3123
Nicklin	65-74	M	2889
Nicklin	75-84	F	1769
Nicklin	75-84	M	1616
Nicklin	85+	F	766
Nicklin	85+	M	515
Ninderry	0-4	F	1498
Ninderry	0-4	M	1645
Ninderry	5-14	F	3897
Ninderry	5-14	M	4171
Ninderry	15-19	F	1571
Ninderry	15-19	M	1703
Ninderry	20-24	F	1088
Ninderry	20-24	M	1104
Ninderry	25-34	F	2905
Ninderry	25-34	M	2506
Ninderry	35-44	F	4069
Ninderry	35-44	M	3710
Ninderry	45-54	F	4112
Ninderry	45-54	M	3842
Ninderry	55-64	F	3903
Ninderry	55-64	M	3412
Ninderry	65-74	F	3458
Ninderry	65-74	M	3294
Ninderry	75-84	F	1755
Ninderry	75-84	M	1714
Ninderry	85+	F	624
Ninderry	85+	M	457
Noosa	0-4	F	813
Noosa	0-4	M	887
Noosa	5-14	F	2671
Noosa	5-14	M	2837
Noosa	15-19	F	1243
Noosa	15-19	M	1398
Noosa	20-24	F	783
Noosa	20-24	M	889
Noosa	25-34	F	1802
Noosa	25-34	M	1797
Noosa	35-44	F	2811
Noosa	35-44	M	2389
Noosa	45-54	F	3785
Noosa	45-54	M	3378
Noosa	55-64	F	4323
Noosa	55-64	M	3682
Noosa	65-74	F	3948
Noosa	65-74	M	3873
Noosa	75-84	F	2202
Noosa	75-84	M	2171
Noosa	85+	F	832
Noosa	85+	M	554
Nudgee	0-4	F	1694
Nudgee	0-4	M	1809
Nudgee	5-14	F	2932
Nudgee	5-14	M	3219
Nudgee	15-19	F	1333
Nudgee	15-19	M	1545
Nudgee	20-24	F	1955
Nudgee	20-24	M	1813
Nudgee	25-34	F	5287
Nudgee	25-34	M	5090
Nudgee	35-44	F	4555
Nudgee	35-44	M	4631
Nudgee	45-54	F	3642
Nudgee	45-54	M	3589
Nudgee	55-64	F	2874
Nudgee	55-64	M	2841
Nudgee	65-74	F	2143
Nudgee	65-74	M	1977
Nudgee	75-84	F	1227
Nudgee	75-84	M	948
Nudgee	85+	F	710
Nudgee	85+	M	360
Oodgeroo	0-4	F	824
Oodgeroo	0-4	M	884
Oodgeroo	5-14	F	2622
Oodgeroo	5-14	M	2820
Oodgeroo	15-19	F	1494
Oodgeroo	15-19	M	1599
Oodgeroo	20-24	F	1019
Oodgeroo	20-24	M	1227
Oodgeroo	25-34	F	1672
Oodgeroo	25-34	M	1605
Oodgeroo	35-44	F	2654
Oodgeroo	35-44	M	2268
Oodgeroo	45-54	F	3509
Oodgeroo	45-54	M	3051
Oodgeroo	55-64	F	3498
Oodgeroo	55-64	M	3142
Oodgeroo	65-74	F	3125
Oodgeroo	65-74	M	2778
Oodgeroo	75-84	F	1991
Oodgeroo	75-84	M	1657
Oodgeroo	85+	F	880
Oodgeroo	85+	M	533
Pine Rivers	0-4	F	1550
Pine Rivers	0-4	M	1729
Pine Rivers	5-14	F	3965
Pine Rivers	5-14	M	4300
Pine Rivers	15-19	F	1777
Pine Rivers	15-19	M	1947
Pine Rivers	20-24	F	1476
Pine Rivers	20-24	M	1613
Pine Rivers	25-34	F	3319
Pine Rivers	25-34	M	3172
Pine Rivers	35-44	F	4051
Pine Rivers	35-44	M	3814
Pine Rivers	45-54	F	4204
Pine Rivers	45-54	M	4030
Pine Rivers	55-64	F	3465
Pine Rivers	55-64	M	3241
Pine Rivers	65-74	F	2599
Pine Rivers	65-74	M	2448
Pine Rivers	75-84	F	1191
Pine Rivers	75-84	M	1140
Pine Rivers	85+	F	339
Pine Rivers	85+	M	233
Pumicestone	0-4	F	1107
Pumicestone	0-4	M	1095
