SED_NAME16	Age	MaritalStatus	Registered	adults
Mirani	25-34	Married	1	2027
Mirani	25-34	Never married		1383
Mirani	35-44	Married	0	895
Mirani	35-44	Married	1	3298
Mirani	35-44	Never married		1106
Mirani	45-54	Married	0	815
Mirani	45-54	Married	1	3529
Mirani	45-54	Never married		1251
Mirani	55-64	Married	0	587
Mirani	55-64	Married	1	4018
Mirani	55-64	Never married		1499
Mirani	65-74	Married	0	256
Mirani	65-74	Married	1	3028
Mirani	65-74	Never married		1286
Mirani	75-84	Married	0	73
Mirani	75-84	Married	1	1198
Mirani	75-84	Never married		734
Mirani	85+	Married	0	9
Mirani	85+	Married	1	169
Mirani	85+	Never married		264
Moggill	15-19	Married	0	11
Moggill	15-19	Never married		3669
Moggill	20-24	Married	0	127
Moggill	20-24	Married	1	20
Moggill	20-24	Never married		2193
Moggill	25-34	Married	0	724
Moggill	25-34	Married	1	1324
Moggill	25-34	Never married		1429
Moggill	35-44	Married	0	766
Moggill	35-44	Married	1	5048
Moggill	35-44	Never married		924
Moggill	45-54	Married	0	682
Moggill	45-54	Married	1	6018
Moggill	45-54	Never married		1136
Moggill	55-64	Married	0	408
Moggill	55-64	Married	1	4419
Moggill	55-64	Never married		970
Moggill	65-74	Married	0	164
Moggill	65-74	Married	1	3453
Moggill	65-74	Never married		922
Moggill	75-84	Married	0	47
Moggill	75-84	Married	1	1817
Moggill	75-84	Never married		796
Moggill	85+	Married	0	10
Moggill	85+	Married	1	337
Moggill	85+	Never married		413
Morayfield	15-19	Married	0	109
Morayfield	15-19	Married	1	7
Morayfield	15-19	Never married		3355
Morayfield	20-24	Married	0	809
Morayfield	20-24	Married	1	152
Morayfield	20-24	Never married		2637
Morayfield	25-34	Married	0	1912
Morayfield	25-34	Married	1	2108
Morayfield	25-34	Never married		3544
Morayfield	35-44	Married	0	1064
Morayfield	35-44	Married	1	3078
Morayfield	35-44	Never married		2324
Morayfield	45-54	Married	0	725
Morayfield	45-54	Married	1	3358
Morayfield	45-54	Never married		2429
Morayfield	55-64	Married	0	500
Morayfield	55-64	Married	1	3332
Morayfield	55-64	Never married		2205
Morayfield	65-74	Married	0	271
Morayfield	65-74	Married	1	2978
Morayfield	65-74	Never married		1853
Morayfield	75-84	Married	0	66
Morayfield	75-84	Married	1	1483
Morayfield	75-84	Never married		1152
Morayfield	85+	Married	0	7
Morayfield	85+	Married	1	230
Morayfield	85+	Never married		435
Mount Ommaney	15-19	Married	0	14
Mount Ommaney	15-19	Never married		3123
Mount Ommaney	20-24	Married	0	355
Mount Ommaney	20-24	Married	1	67
Mount Ommaney	20-24	Never married		2184
Mount Ommaney	25-34	Married	0	1505
Mount Ommaney	25-34	Married	1	2197
Mount Ommaney	25-34	Never married		2292
Mount Ommaney	35-44	Married	0	876
Mount Ommaney	35-44	Married	1	5132
Mount Ommaney	35-44	Never married		1408
Mount Ommaney	45-54	Married	0	612
Mount Ommaney	45-54	Married	1	4605
Mount Ommaney	45-54	Never married		1585
Mount Ommaney	55-64	Married	0	356
Mount Ommaney	55-64	Married	1	3857
Mount Ommaney	55-64	Never married		1445
Mount Ommaney	65-74	Married	0	177
Mount Ommaney	65-74	Married	1	3190
Mount Ommaney	65-74	Never married		1261
Mount Ommaney	75-84	Married	0	41
Mount Ommaney	75-84	Married	1	1442
Mount Ommaney	75-84	Never married		850
Mount Ommaney	85+	Married	0	3
Mount Ommaney	85+	Married	1	265
Mount Ommaney	85+	Never married		468
Mudgeeraba	15-19	Married	0	28
Mudgeeraba	15-19	Never married		3639
Mudgeeraba	20-24	Married	0	413
Mudgeeraba	20-24	Married	1	61
Mudgeeraba	20-24	Never married		2395
Mudgeeraba	25-34	Married	0	1594
Mudgeeraba	25-34	Married	1	1847
Mudgeeraba	25-34	Never married		2308
Mudgeeraba	35-44	Married	0	1225
Mudgeeraba	35-44	Married	1	4790
Mudgeeraba	35-44	Never married		1730
Mudgeeraba	45-54	Married	0	902
Mudgeeraba	45-54	Married	1	5258
Mudgeeraba	45-54	Never married		1912
Mudgeeraba	55-64	Married	0	600
Mudgeeraba	55-64	Married	1	4178
Mudgeeraba	55-64	Never married		1762
Mudgeeraba	65-74	Married	0	336
Mudgeeraba	65-74	Married	1	3272
Mudgeeraba	65-74	Never married		1454
Mudgeeraba	75-84	Married	0	84
Mudgeeraba	75-84	Married	1	1700
Mudgeeraba	75-84	Never married		1003
Mudgeeraba	85+	Married	0	15
Mudgeeraba	85+	Married	1	259
Mudgeeraba	85+	Never married		445
Mulgrave	15-19	Married	0	79
Mulgrave	15-19	Married	1	7
Mulgrave	15-19	Never married		3333
Mulgrave	20-24	Married	0	641
Mulgrave	20-24	Married	1	82
Mulgrave	20-24	Never married		2087
Mulgrave	25-34	Married	0	2056
Mulgrave	25-34	Married	1	1905
Mulgrave	25-34	Never married		2571
Mulgrave	35-44	Married	0	1299
Mulgrave	35-44	Married	1	3365
Mulgrave	35-44	Never married		1968
Mulgrave	45-54	Married	0	984
Mulgrave	45-54	Married	1	3583
Mulgrave	45-54	Never married		2049
Mulgrave	55-64	Married	0	597
Mulgrave	55-64	Married	1	3193
Mulgrave	55-64	Never married		1786
Mulgrave	65-74	Married	0	239
Mulgrave	65-74	Married	1	2569
Mulgrave	65-74	Never married		1415
Mulgrave	75-84	Married	0	58
Mulgrave	75-84	Married	1	1059
Mulgrave	75-84	Never married		798
Mulgrave	85+	Married	0	8
Mulgrave	85+	Married	1	161
Mulgrave	85+	Never married		263
Mundingburra	15-19	Married	0	59
Mundingburra	15-19	Married	1	7
Mundingburra	15-19	Never married		2942
Mundingburra	20-24	Married	0	789
Mundingburra	20-24	Married	1	88
Mundingburra	20-24	Never married		2794
Mundingburra	25-34	Married	0	1595
Mundingburra	25-34	Married	1	1492
Mundingburra	25-34	Never married		2655
Mundingburra	35-44	Married	0	843
Mundingburra	35-44	Married	1	2892
Mundingburra	35-44	Never married		1570
Mundingburra	45-54	Married	0	648
Mundingburra	45-54	Married	1	3145
Mundingburra	45-54	Never married		1763
Mundingburra	55-64	Married	0	414
Mundingburra	55-64	Married	1	2883
Mundingburra	55-64	Never married		1704
Mundingburra	65-74	Married	0	171
Mundingburra	65-74	Married	1	2199
Mundingburra	65-74	Never married		1209
Mundingburra	75-84	Married	0	55
Mundingburra	75-84	Married	1	1202
Mundingburra	75-84	Never married		897
Mundingburra	85+	Married	0	3
Mundingburra	85+	Married	1	197
Mundingburra	85+	Never married		395
Murrumba	15-19	Married	0	73
Murrumba	15-19	Married	1	5
Murrumba	15-19	Never married		3852
Murrumba	20-24	Married	0	1061
Murrumba	20-24	Married	1	203
Murrumba	20-24	Never married		2807
Murrumba	25-34	Married	0	2925
Murrumba	25-34	Married	1	3943
Murrumba	25-34	Never married		3605
Murrumba	35-44	Married	0	1382
Murrumba	35-44	Married	1	5980
Murrumba	35-44	Never married		2569
Murrumba	45-54	Married	0	901
Murrumba	45-54	Married	1	4303
Murrumba	45-54	Never married		2393
Murrumba	55-64	Married	0	425
Murrumba	55-64	Married	1	3329
Murrumba	55-64	Never married		1910
Murrumba	65-74	Married	0	192
Murrumba	65-74	Married	1	2780
Murrumba	65-74	Never married		1467
Murrumba	75-84	Married	0	58
Murrumba	75-84	Married	1	1371
Murrumba	75-84	Never married		1026
Murrumba	85+	Married	0	11
Murrumba	85+	Married	1	272
Murrumba	85+	Never married		490
Nanango	15-19	Married	0	82
Nanango	15-19	Never married		2529
Nanango	20-24	Married	0	460
Nanango	20-24	Married	1	110
Nanango	20-24	Never married		1329
Nanango	25-34	Married	0	1058
Nanango	25-34	Married	1	1320
Nanango	25-34	Never married		1883
Nanango	35-44	Married	0	646
Nanango	35-44	Married	1	2454
Nanango	35-44	Never married		1466
Nanango	45-54	Married	0	717
Nanango	45-54	Married	1	3145
Nanango	45-54	Never married		1920
Nanango	55-64	Married	0	701
Nanango	55-64	Married	1	4024
Nanango	55-64	Never married		2281
Nanango	65-74	Married	0	402
Nanango	65-74	Married	1	4368
Nanango	65-74	Never married		2409
Nanango	75-84	Married	0	132
Nanango	75-84	Married	1	2115
Nanango	75-84	Never married		1472
Nanango	85+	Married	0	20
Nanango	85+	Married	1	287
Nanango	85+	Never married		541
Nicklin	15-19	Married	0	37
Nicklin	15-19	Never married		2644
Nicklin	20-24	Married	0	409
Nicklin	20-24	Married	1	122
Nicklin	20-24	Never married		1624
Nicklin	25-34	Married	0	1394
Nicklin	25-34	Married	1	1745
Nicklin	25-34	Never married		1717
Nicklin	35-44	Married	0	963
Nicklin	35-44	Married	1	3047
Nicklin	35-44	Never married		1460
Nicklin	45-54	Married	0	852
Nicklin	45-54	Married	1	3459
Nicklin	45-54	Never married		1909
Nicklin	55-64	Married	0	733
Nicklin	55-64	Married	1	3590
Nicklin	55-64	Never married		1931
Nicklin	65-74	Married	0	327
Nicklin	65-74	Married	1	3342
Nicklin	65-74	Never married		1755
Nicklin	75-84	Married	0	101
Nicklin	75-84	Married	1	1783
Nicklin	75-84	Never married		1180
Nicklin	85+	Married	0	16
Nicklin	85+	Married	1	367
Nicklin	85+	Never married		514
Ninderry	15-19	Married	0	19
Ninderry	15-19	Never married		3053
Ninderry	20-24	Married	0	309
Ninderry	20-24	Married	1	54
Ninderry	20-24	Never married		1632
Ninderry	25-34	Married	0	1345
Ninderry	25-34	Married	1	1815
Ninderry	25-34	Never married		1820
Ninderry	35-44	Married	0	1254
Ninderry	35-44	Married	1	4514
Ninderry	35-44	Never married		1435
Ninderry	45-54	Married	0	950
Ninderry	45-54	Married	1	4816
Ninderry	45-54	Never married		1651
Ninderry	55-64	Married	0	729
Ninderry	55-64	Married	1	4267
Ninderry	55-64	Never married		1704
Ninderry	65-74	Married	0	386
Ninderry	65-74	Married	1	4106
Ninderry	65-74	Never married		1618
Ninderry	75-84	Married	0	97
Ninderry	75-84	Married	1	1976
Ninderry	75-84	Never married		1027
Ninderry	85+	Married	0	17
Ninderry	85+	Married	1	305
Ninderry	85+	Never married		432
Noosa	15-19	Married	0	22
Noosa	15-19	Never married		2448
Noosa	20-24	Married	0	185
Noosa	20-24	Married	1	22
Noosa	20-24	Never married		1251
Noosa	25-34	Married	0	862
Noosa	25-34	Married	1	786
Noosa	25-34	Never married		1475
Noosa	35-44	Married	0	815
Noosa	35-44	Married	1	2735
Noosa	35-44	Never married		1140
Noosa	45-54	Married	0	1005
Noosa	45-54	Married	1	3799
Noosa	45-54	Never married		1682
Noosa	55-64	Married	0	868
Noosa	55-64	Married	1	4259
Noosa	55-64	Never married		2007
Noosa	65-74	Married	0	613
Noosa	65-74	Married	1	4557
Noosa	65-74	Never married		1843
Noosa	75-84	Married	0	173
Noosa	75-84	Married	1	2312
Noosa	75-84	Never married		1404
Noosa	85+	Married	0	25
Noosa	85+	Married	1	406
Noosa	85+	Never married		626
Nudgee	15-19	Married	0	37
Nudgee	15-19	Never married		2531
Nudgee	20-24	Married	0	645
Nudgee	20-24	Married	1	107
Nudgee	20-24	Never married		2693
Nudgee	25-34	Married	0	2825
Nudgee	25-34	Married	1	2975
Nudgee	25-34	Never married		3801
Nudgee	35-44	Married	0	1458
Nudgee	35-44	Married	1	4947
Nudgee	35-44	Never married		2247
Nudgee	45-54	Married	0	829
Nudgee	45-54	Married	1	3654
Nudgee	45-54	Never married		2333
Nudgee	55-64	Married	0	476
Nudgee	55-64	Married	1	2734
Nudgee	55-64	Never married		2136
Nudgee	65-74	Married	0	215
Nudgee	65-74	Married	1	1873
Nudgee	65-74	Never married		1764
Nudgee	75-84	Married	0	38
Nudgee	75-84	Married	1	925
Nudgee	75-84	Never married		1026
Nudgee	85+	Married	0	3
Nudgee	85+	Married	1	231
Nudgee	85+	Never married		540
Oodgeroo	15-19	Married	0	20
Oodgeroo	15-19	Never married		2953
Oodgeroo	20-24	Married	0	206
Oodgeroo	20-24	Married	1	23
Oodgeroo	20-24	Never married		1834
Oodgeroo	25-34	Married	0	673
Oodgeroo	25-34	Married	1	1027
Oodgeroo	25-34	Never married		1333
Oodgeroo	35-44	Married	0	617
Oodgeroo	35-44	Married	1	3047
Oodgeroo	35-44	Never married		1033
Oodgeroo	45-54	Married	0	642
Oodgeroo	45-54	Married	1	4227
Oodgeroo	45-54	Never married		1343
Oodgeroo	55-64	Married	0	507
Oodgeroo	55-64	Married	1	4248
Oodgeroo	55-64	Never married		1432
Oodgeroo	65-74	Married	0	244
Oodgeroo	65-74	Married	1	3639
Oodgeroo	65-74	Never married		1520
Oodgeroo	75-84	Married	0	89
Oodgeroo	75-84	Married	1	2016
Oodgeroo	75-84	Never married		1185
Oodgeroo	85+	Married	0	18
Oodgeroo	85+	Married	1	349
Oodgeroo	85+	Never married		626
Pine Rivers	15-19	Married	0	38
Pine Rivers	15-19	Never married		3512
Pine Rivers	20-24	Married	0	474
Pine Rivers	20-24	Married	1	95
Pine Rivers	20-24	Never married		2273
Pine Rivers	25-34	Married	0	1540
Pine Rivers	25-34	Married	1	2223
Pine Rivers	25-34	Never married		2271
Pine Rivers	35-44	Married	0	1024
Pine Rivers	35-44	Married	1	4813
Pine Rivers	35-44	Never married		1599
Pine Rivers	45-54	Married	0	841
Pine Rivers	45-54	Married	1	5308
Pine Rivers	45-54	Never married		1642
Pine Rivers	55-64	Married	0	533
Pine Rivers	55-64	Married	1	4394
Pine Rivers	55-64	Never married		1415
Pine Rivers	65-74	Married	0	167
Pine Rivers	65-74	Married	1	3321
Pine Rivers	65-74	Never married		1248
Pine Rivers	75-84	Married	0	47
Pine Rivers	75-84	Married	1	1397
Pine Rivers	75-84	Never married		738
Pine Rivers	85+	Married	0	6
Pine Rivers	85+	Married	1	159
Pine Rivers	85+	Never married		291
Pumicestone	15-19	Married	0	54
Pumicestone	15-19	Married	1	3
Pumicestone	15-19	Never married		2291
Pumicestone	20-24	Married	0	403
Pumicestone	20-24	Married	1	53
Pumicestone	20-24	Never married		1398
Pumicestone	25-34	Married	0	1110
Pumicestone	25-34	Married	1	1332
Pumicestone	25-34	Never married		1679
Pumicestone	35-44	Married	0	785
Pumicestone	35-44	Married	1	2382
Pumicestone	35-44	Never married		1391
Pumicestone	45-54	Married	0	795
Pumicestone	45-54	Married	1	2887
Pumicestone	45-54	Never married		1727
Pumicestone	55-64	Married	0	651
Pumicestone	55-64	Married	1	4257
Pumicestone	55-64	Never married		2010
Pumicestone	65-74	Married	0	585
Pumicestone	65-74	Married	1	5900
Pumicestone	65-74	Never married		2471
Pumicestone	75-84	Married	0	241
Pumicestone	75-84	Married	1	3371
Pumicestone	75-84	Never married		1805
Pumicestone	85+	Married	0	20
Pumicestone	85+	Married	1	483
Pumicestone	85+	Never married		708
Redcliffe	15-19	Married	0	41
Redcliffe	15-19	Married	1	3
Redcliffe	15-19	Never married		2552
Redcliffe	20-24	Married	0	327
Redcliffe	20-24	Married	1	44
Redcliffe	20-24	Never married		1699
Redcliffe	25-34	Married	0	1083
Redcliffe	25-34	Married	1	1121
Redcliffe	25-34	Never married		1864
Redcliffe	35-44	Married	0	1020
Redcliffe	35-44	Married	1	2791
Redcliffe	35-44	Never married		1802
Redcliffe	45-54	Married	0	998
Redcliffe	45-54	Married	1	3473
Redcliffe	45-54	Never married		2678
Redcliffe	55-64	Married	0	728
Redcliffe	55-64	Married	1	3841
Redcliffe	55-64	Never married		2743
Redcliffe	65-74	Married	0	365
Redcliffe	65-74	Married	1	4032
Redcliffe	65-74	Never married		2671
Redcliffe	75-84	Married	0	106
Redcliffe	75-84	Married	1	1985
Redcliffe	75-84	Never married		1811
Redcliffe	85+	Married	0	11
Redcliffe	85+	Married	1	411
Redcliffe	85+	Never married		848
Redlands	15-19	Married	0	47
Redlands	15-19	Never married		3086
Redlands	20-24	Married	0	418
Redlands	20-24	Married	1	85
Redlands	20-24	Never married		2053
Redlands	25-34	Married	0	1386
Redlands	25-34	Married	1	1927
Redlands	25-34	Never married		1709
Redlands	35-44	Married	0	976
Redlands	35-44	Married	1	3495
Redlands	35-44	Never married		1329
Redlands	45-54	Married	0	832
Redlands	45-54	Married	1	4119
Redlands	45-54	Never married		1776
Redlands	55-64	Married	0	628
Redlands	55-64	Married	1	4427
Redlands	55-64	Never married		1943
Redlands	65-74	Married	0	319
Redlands	65-74	Married	1	4231
Redlands	65-74	Never married		1855
Redlands	75-84	Married	0	134
Redlands	75-84	Married	1	2165
Redlands	75-84	Never married		1325
Redlands	85+	Married	0	20
Redlands	85+	Married	1	392
Redlands	85+	Never married		624
Rockhampton	15-19	Married	0	97
Rockhampton	15-19	Never married		2879
Rockhampton	20-24	Married	0	808
Rockhampton	20-24	Married	1	127
Rockhampton	20-24	Never married		2166
Rockhampton	25-34	Married	0	1742
Rockhampton	25-34	Married	1	2119
Rockhampton	25-34	Never married		2797
Rockhampton	35-44	Married	0	890
Rockhampton	35-44	Married	1	2988
Rockhampton	35-44	Never married		2008
Rockhampton	45-54	Married	0	601
Rockhampton	45-54	Married	1	2681
Rockhampton	45-54	Never married		2145
Rockhampton	55-64	Married	0	458
Rockhampton	55-64	Married	1	2832
Rockhampton	55-64	Never married		2052
Rockhampton	65-74	Married	0	161
Rockhampton	65-74	Married	1	2332
Rockhampton	65-74	Never married		1674
Rockhampton	75-84	Married	0	50
Rockhampton	75-84	Married	1	1237
Rockhampton	75-84	Never married		1184
Rockhampton	85+	Married	0	10
Rockhampton	85+	Married	1	271
Rockhampton	85+	Never married		647
Sandgate	15-19	Married	0	34
Sandgate	15-19	Never married		2916
Sandgate	20-24	Married	0	353
Sandgate	20-24	Married	1	61
Sandgate	20-24	Never married		2128
Sandgate	25-34	Married	0	1534
Sandgate	25-34	Married	1	2494
Sandgate	25-34	Never married		2327
Sandgate	35-44	Married	0	1189
Sandgate	35-44	Married	1	4872
Sandgate	35-44	Never married		1669
Sandgate	45-54	Married	0	853
Sandgate	45-54	Married	1	4311
Sandgate	45-54	Never married		1983
Sandgate	55-64	Married	0	506
Sandgate	55-64	Married	1	3457
Sandgate	55-64	Never married		1990
Sandgate	65-74	Married	0	217
Sandgate	65-74	Married	1	2706
Sandgate	65-74	Never married		1769
Sandgate	75-84	Married	0	46
Sandgate	75-84	Married	1	1406
Sandgate	75-84	Never married		1288
Sandgate	85+	Married	0	7
Sandgate	85+	Married	1	264
Sandgate	85+	Never married		609
Scenic Rim	15-19	Married	0	54
Scenic Rim	15-19	Married	1	6
Scenic Rim	15-19	Never married		3071
Scenic Rim	20-24	Married	0	354
Scenic Rim	20-24	Married	1	62
Scenic Rim	20-24	Never married		1632
Scenic Rim	25-34	Married	0	1218
Scenic Rim	25-34	Married	1	1652
Scenic Rim	25-34	Never married		1594
Scenic Rim	35-44	Married	0	1002
Scenic Rim	35-44	Married	1	3527
Scenic Rim	35-44	Never married		1325
Scenic Rim	45-54	Married	0	1037
Scenic Rim	45-54	Married	1	4405
Scenic Rim	45-54	Never married		1784
Scenic Rim	55-64	Married	0	713
Scenic Rim	55-64	Married	1	4644
Scenic Rim	55-64	Never married		1827
Scenic Rim	65-74	Married	0	305
Scenic Rim	65-74	Married	1	4131
Scenic Rim	65-74	Never married		1735
Scenic Rim	75-84	Married	0	92
Scenic Rim	75-84	Married	1	1868
Scenic Rim	75-84	Never married		1150
Scenic Rim	85+	Married	0	4
Scenic Rim	85+	Married	1	284
Scenic Rim	85+	Never married		513
South Brisbane	15-19	Married	0	104
South Brisbane	15-19	Never married		2616
South Brisbane	20-24	Married	0	1444
South Brisbane	20-24	Married	1	110
South Brisbane	20-24	Never married		5390
South Brisbane	25-34	Married	0	4663
South Brisbane	25-34	Married	1	2411
South Brisbane	25-34	Never married		7995
South Brisbane	35-44	Married	0	1646
South Brisbane	35-44	Married	1	3618
South Brisbane	35-44	Never married		3415
South Brisbane	45-54	Married	0	864
South Brisbane	45-54	Married	1	3255
South Brisbane	45-54	Never married		2521
South Brisbane	55-64	Married	0	492
South Brisbane	55-64	Married	1	2406
South Brisbane	55-64	Never married		1962
South Brisbane	65-74	Married	0	194
South Brisbane	65-74	Married	1	1671
South Brisbane	65-74	Never married		1320
South Brisbane	75-84	Married	0	49
South Brisbane	75-84	Married	1	768
South Brisbane	75-84	Never married		736
South Brisbane	85+	Married	0	6
South Brisbane	85+	Married	1	174
South Brisbane	85+	Never married		301
Southern Downs	15-19	Married	0	71
Southern Downs	15-19	Married	1	5
Southern Downs	15-19	Never married		2319
Southern Downs	20-24	Married	0	467
Southern Downs	20-24	Married	1	81
Southern Downs	20-24	Never married		1333
Southern Downs	25-34	Married	0	1075
Southern Downs	25-34	Married	1	1447
Southern Downs	25-34	Never married		1822
Southern Downs	35-44	Married	0	661
Southern Downs	35-44	Married	1	2565
Southern Downs	35-44	Never married		1270
Southern Downs	45-54	Married	0	654
Southern Downs	45-54	Married	1	3210
Southern Downs	45-54	Never married		1595
Southern Downs	55-64	Married	0	579
Southern Downs	55-64	Married	1	3946
Southern Downs	55-64	Never married		1839
Southern Downs	65-74	Married	0	339
Southern Downs	65-74	Married	1	3908
Southern Downs	65-74	Never married		1872
Southern Downs	75-84	Married	0	115
Southern Downs	75-84	Married	1	1968
Southern Downs	75-84	Never married		1355
Southern Downs	85+	Married	0	16
Southern Downs	85+	Married	1	359
Southern Downs	85+	Never married		579
Southport	15-19	Married	0	40
Southport	15-19	Never married		2774
Southport	20-24	Married	0	612
Southport	20-24	Married	1	88
Southport	20-24	Never married		3100
Southport	25-34	Married	0	2015
Southport	25-34	Married	1	1834
Southport	25-34	Never married		3736
Southport	35-44	Married	0	1033
Southport	35-44	Married	1	3302
Southport	35-44	Never married		2193
Southport	45-54	Married	0	729
Southport	45-54	Married	1	3427
Southport	45-54	Never married		2529
Southport	55-64	Married	0	496
Southport	55-64	Married	1	2976
Southport	55-64	Never married		2351
Southport	65-74	Married	0	288
Southport	65-74	Married	1	2855
Southport	65-74	Never married		2042
Southport	75-84	Married	0	104
Southport	75-84	Married	1	1780
Southport	75-84	Never married		1553
Southport	85+	Married	0	14
Southport	85+	Married	1	343
Southport	85+	Never married		785
Springwood	15-19	Married	0	22
Springwood	15-19	Married	1	4
Springwood	15-19	Never married		3248
Springwood	20-24	Married	0	327
Springwood	20-24	Married	1	105
Springwood	20-24	Never married		2130
Springwood	25-34	Married	0	1553
Springwood	25-34	Married	1	2458
Springwood	25-34	Never married		2162
Springwood	35-44	Married	0	1002
Springwood	35-44	Married	1	5262
Springwood	35-44	Never married		1641
Springwood	45-54	Married	0	713
Springwood	45-54	Married	1	4564
Springwood	45-54	Never married		1609
Springwood	55-64	Married	0	427
Springwood	55-64	Married	1	3786
Springwood	55-64	Never married		1405
Springwood	65-74	Married	0	203
Springwood	65-74	Married	1	3294
Springwood	65-74	Never married		1230
Springwood	75-84	Married	0	46
Springwood	75-84	Married	1	1338
Springwood	75-84	Never married		733
Springwood	85+	Married	0	5
Springwood	85+	Married	1	157
Springwood	85+	Never married		269
Stafford	15-19	Married	0	42
Stafford	15-19	Married	1	3
Stafford	15-19	Never married		2941
Stafford	20-24	Married	0	825
Stafford	20-24	Married	1	73
Stafford	20-24	Never married		3116
Stafford	25-34	Married	0	2873
Stafford	25-34	Married	1	2592
Stafford	25-34	Never married		3824
Stafford	35-44	Married	0	1259
Stafford	35-44	Married	1	4769
Stafford	35-44	Never married		2109
Stafford	45-54	Married	0	738
Stafford	45-54	Married	1	4191
Stafford	45-54	Never married		2147
Stafford	55-64	Married	0	437
Stafford	55-64	Married	1	2713
Stafford	55-64	Never married		1985
Stafford	65-74	Married	0	158
Stafford	65-74	Married	1	1779
Stafford	65-74	Never married		1568
Stafford	75-84	Married	0	49
Stafford	75-84	Married	1	1132
Stafford	75-84	Never married		1068
Stafford	85+	Married	1	299
Stafford	85+	Never married		633
Stretton	15-19	Married	0	17
Stretton	15-19	Married	1	5
Stretton	15-19	Never married		3356
Stretton	20-24	Married	0	299
Stretton	20-24	Married	1	115
Stretton	20-24	Never married		3351
Stretton	25-34	Married	0	1171
Stretton	25-34	Married	1	3307
Stretton	25-34	Never married		3956
Stretton	35-44	Married	0	669
Stretton	35-44	Married	1	6276
Stretton	35-44	Never married		2082
Stretton	45-54	Married	0	416
Stretton	45-54	Married	1	4615
Stretton	45-54	Never married		1604
Stretton	55-64	Married	0	252
Stretton	55-64	Married	1	4340
Stretton	55-64	Never married		1519
Stretton	65-74	Married	0	115
Stretton	65-74	Married	1	3419
Stretton	65-74	Never married		1223
Stretton	75-84	Married	0	44
Stretton	75-84	Married	1	1364
Stretton	75-84	Never married		731
Stretton	85+	Married	0	3
Stretton	85+	Married	1	190
Stretton	85+	Never married		343
Surfers Paradise	15-19	Married	0	47
Surfers Paradise	15-19	Never married		2019
Surfers Paradise	20-24	Married	0	566
Surfers Paradise	20-24	Married	1	77
Surfers Paradise	20-24	Never married		2478
Surfers Paradise	25-34	Married	0	2188
Surfers Paradise	25-34	Married	1	1474
Surfers Paradise	25-34	Never married		3855
Surfers Paradise	35-44	Married	0	1082
Surfers Paradise	35-44	Married	1	2723
Surfers Paradise	35-44	Never married		2087
Surfers Paradise	45-54	Married	0	775
Surfers Paradise	45-54	Married	1	3255
Surfers Paradise	45-54	Never married		2313
Surfers Paradise	55-64	Married	0	669
Surfers Paradise	55-64	Married	1	3573
Surfers Paradise	55-64	Never married		2327
Surfers Paradise	65-74	Married	0	451
Surfers Paradise	65-74	Married	1	3541
Surfers Paradise	65-74	Never married		2138
Surfers Paradise	75-84	Married	0	170
Surfers Paradise	75-84	Married	1	2027
Surfers Paradise	75-84	Never married		1439
Surfers Paradise	85+	Married	0	32
Surfers Paradise	85+	Married	1	392
Surfers Paradise	85+	Never married		611
Theodore	15-19	Married	0	52
Theodore	15-19	Never married		3894
Theodore	20-24	Married	0	509
Theodore	20-24	Married	1	92
Theodore	20-24	Never married		2725
Theodore	25-34	Married	0	2002
Theodore	25-34	Married	1	2397
Theodore	25-34	Never married		2560
Theodore	35-44	Married	0	1392
Theodore	35-44	Married	1	5291
Theodore	35-44	Never married		1882
Theodore	45-54	Married	0	977
Theodore	45-54	Married	1	5218
Theodore	45-54	Never married		1867
Theodore	55-64	Married	0	510
Theodore	55-64	Married	1	3627
Theodore	55-64	Never married		1609
Theodore	65-74	Married	0	194
Theodore	65-74	Married	1	2584
Theodore	65-74	Never married		1285
Theodore	75-84	Married	0	62
Theodore	75-84	Married	1	1213
Theodore	75-84	Never married		770
Theodore	85+	Married	0	3
Theodore	85+	Married	1	197
Theodore	85+	Never married		320
Thuringowa	15-19	Married	0	90
Thuringowa	15-19	Married	1	4
Thuringowa	15-19	Never married		3329
Thuringowa	20-24	Married	0	837
Thuringowa	20-24	Married	1	132
Thuringowa	20-24	Never married		2207
Thuringowa	25-34	Married	0	1879
Thuringowa	25-34	Married	1	1777
Thuringowa	25-34	Never married		2458
Thuringowa	35-44	Married	0	1037
Thuringowa	35-44	Married	1	2964
Thuringowa	35-44	Never married		1854
Thuringowa	45-54	Married	0	772
Thuringowa	45-54	Married	1	3319
Thuringowa	45-54	Never married		1929
Thuringowa	55-64	Married	0	451
Thuringowa	55-64	Married	1	3197
Thuringowa	55-64	Never married		1553
Thuringowa	65-74	Married	0	180
Thuringowa	65-74	Married	1	2645
Thuringowa	65-74	Never married		1327
Thuringowa	75-84	Married	0	61
Thuringowa	75-84	Married	1	1267
Thuringowa	75-84	Never married		894
Thuringowa	85+	Married	0	8
Thuringowa	85+	Married	1	177
Thuringowa	85+	Never married		377
Toohey	15-19	Married	0	37
Toohey	15-19	Never married		2623
Toohey	20-24	Married	0	533
Toohey	20-24	Married	1	122
Toohey	20-24	Never married		3720
Toohey	25-34	Married	0	1893
Toohey	25-34	Married	1	2972
Toohey	25-34	Never married		5388
Toohey	35-44	Married	0	859
Toohey	35-44	Married	1	5053
Toohey	35-44	Never married		2396
Toohey	45-54	Married	0	506
Toohey	45-54	Married	1	3587
