SED_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Logan	85+	Year 12	M	64
Lytton	15-19		F	42
Lytton	15-19		M	47
Lytton	15-19	Year 8 or below	F	5
Lytton	15-19	Year 8 or below	M	7
Lytton	15-19	Year 9	F	12
Lytton	15-19	Year 9	M	25
Lytton	15-19	Year 10	F	58
Lytton	15-19	Year 10	M	78
Lytton	15-19	Year 11	F	27
Lytton	15-19	Year 11	M	43
Lytton	15-19	Year 12	F	436
Lytton	15-19	Year 12	M	480
Lytton	20-24		F	50
Lytton	20-24		M	53
Lytton	20-24	Year 8 or below	F	3
Lytton	20-24	Year 9	F	13
Lytton	20-24	Year 9	M	12
Lytton	20-24	Year 10	F	51
Lytton	20-24	Year 10	M	92
Lytton	20-24	Year 11	F	41
Lytton	20-24	Year 11	M	68
Lytton	20-24	Year 12	F	1184
Lytton	20-24	Year 12	M	1214
Lytton	25-34		F	120
Lytton	25-34		M	138
Lytton	25-34	Did not go to school	F	10
Lytton	25-34	Did not go to school	M	7
Lytton	25-34	Year 8 or below	F	15
Lytton	25-34	Year 8 or below	M	20
Lytton	25-34	Year 9	F	32
Lytton	25-34	Year 9	M	50
Lytton	25-34	Year 10	F	211
Lytton	25-34	Year 10	M	297
Lytton	25-34	Year 11	F	151
Lytton	25-34	Year 11	M	199
Lytton	25-34	Year 12	F	2649
Lytton	25-34	Year 12	M	2236
Lytton	35-44		F	132
Lytton	35-44		M	157
Lytton	35-44	Did not go to school	F	10
Lytton	35-44	Did not go to school	M	9
Lytton	35-44	Year 8 or below	F	22
Lytton	35-44	Year 8 or below	M	18
Lytton	35-44	Year 9	F	52
Lytton	35-44	Year 9	M	69
Lytton	35-44	Year 10	F	290
Lytton	35-44	Year 10	M	411
Lytton	35-44	Year 11	F	218
Lytton	35-44	Year 11	M	242
Lytton	35-44	Year 12	F	3332
Lytton	35-44	Year 12	M	2767
Lytton	45-54		F	143
Lytton	45-54		M	170
Lytton	45-54	Did not go to school	F	13
Lytton	45-54	Did not go to school	M	17
Lytton	45-54	Year 8 or below	F	38
Lytton	45-54	Year 8 or below	M	49
Lytton	45-54	Year 9	F	74
Lytton	45-54	Year 9	M	102
Lytton	45-54	Year 10	F	680
Lytton	45-54	Year 10	M	783
Lytton	45-54	Year 11	F	276
Lytton	45-54	Year 11	M	331
Lytton	45-54	Year 12	F	2944
Lytton	45-54	Year 12	M	2501
Lytton	55-64		F	112
Lytton	55-64		M	153
Lytton	55-64	Did not go to school	F	8
Lytton	55-64	Did not go to school	M	12
Lytton	55-64	Year 8 or below	F	66
Lytton	55-64	Year 8 or below	M	73
Lytton	55-64	Year 9	F	126
Lytton	55-64	Year 9	M	132
Lytton	55-64	Year 10	F	1204
Lytton	55-64	Year 10	M	1083
Lytton	55-64	Year 11	F	246
Lytton	55-64	Year 11	M	287
Lytton	55-64	Year 12	F	1677
Lytton	55-64	Year 12	M	1571
Lytton	65-74		F	137
Lytton	65-74		M	127
Lytton	65-74	Did not go to school	F	8
Lytton	65-74	Did not go to school	M	10
Lytton	65-74	Year 8 or below	F	211
Lytton	65-74	Year 8 or below	M	163
Lytton	65-74	Year 9	F	174
Lytton	65-74	Year 9	M	135
Lytton	65-74	Year 10	F	1059
Lytton	65-74	Year 10	M	817
Lytton	65-74	Year 11	F	158
Lytton	65-74	Year 11	M	159
Lytton	65-74	Year 12	F	944
Lytton	65-74	Year 12	M	973
Lytton	75-84		F	187
Lytton	75-84		M	115
Lytton	75-84	Did not go to school	F	8
Lytton	75-84	Did not go to school	M	12
Lytton	75-84	Year 8 or below	F	309
Lytton	75-84	Year 8 or below	M	245
Lytton	75-84	Year 9	F	145
Lytton	75-84	Year 9	M	108
Lytton	75-84	Year 10	F	561
Lytton	75-84	Year 10	M	363
Lytton	75-84	Year 11	F	73
Lytton	75-84	Year 11	M	54
Lytton	75-84	Year 12	F	375
Lytton	75-84	Year 12	M	427
Lytton	85+		F	185
Lytton	85+		M	90
Lytton	85+	Did not go to school	F	13
Lytton	85+	Did not go to school	M	7
Lytton	85+	Year 8 or below	F	219
Lytton	85+	Year 8 or below	M	103
Lytton	85+	Year 9	F	59
Lytton	85+	Year 9	M	33
Lytton	85+	Year 10	F	210
Lytton	85+	Year 10	M	104
Lytton	85+	Year 11	F	26
Lytton	85+	Year 11	M	13
Lytton	85+	Year 12	F	137
Lytton	85+	Year 12	M	117
Macalister	15-19		F	143
Macalister	15-19		M	132
Macalister	15-19	Did not go to school	F	4
Macalister	15-19	Year 8 or below	F	12
Macalister	15-19	Year 8 or below	M	20
Macalister	15-19	Year 9	F	37
Macalister	15-19	Year 9	M	53
Macalister	15-19	Year 10	F	106
Macalister	15-19	Year 10	M	146
Macalister	15-19	Year 11	F	68
Macalister	15-19	Year 11	M	101
Macalister	15-19	Year 12	F	499
Macalister	15-19	Year 12	M	490
Macalister	20-24		F	157
Macalister	20-24		M	164
Macalister	20-24	Did not go to school	F	4
Macalister	20-24	Did not go to school	M	9
Macalister	20-24	Year 8 or below	F	3
Macalister	20-24	Year 8 or below	M	13
Macalister	20-24	Year 9	F	21
Macalister	20-24	Year 9	M	38
Macalister	20-24	Year 10	F	154
Macalister	20-24	Year 10	M	168
Macalister	20-24	Year 11	F	94
Macalister	20-24	Year 11	M	152
Macalister	20-24	Year 12	F	1546
Macalister	20-24	Year 12	M	1483
Macalister	25-34		F	370
Macalister	25-34		M	375
Macalister	25-34	Did not go to school	F	20
Macalister	25-34	Did not go to school	M	27
Macalister	25-34	Year 8 or below	F	40
Macalister	25-34	Year 8 or below	M	46
Macalister	25-34	Year 9	F	100
Macalister	25-34	Year 9	M	154
Macalister	25-34	Year 10	F	559
Macalister	25-34	Year 10	M	678
Macalister	25-34	Year 11	F	309
Macalister	25-34	Year 11	M	354
Macalister	25-34	Year 12	F	3265
Macalister	25-34	Year 12	M	2765
Macalister	35-44		F	288
Macalister	35-44		M	314
Macalister	35-44	Did not go to school	F	40
Macalister	35-44	Did not go to school	M	29
Macalister	35-44	Year 8 or below	F	60
Macalister	35-44	Year 8 or below	M	66
Macalister	35-44	Year 9	F	99
Macalister	35-44	Year 9	M	153
Macalister	35-44	Year 10	F	558
Macalister	35-44	Year 10	M	707
Macalister	35-44	Year 11	F	304
Macalister	35-44	Year 11	M	328
Macalister	35-44	Year 12	F	2664
Macalister	35-44	Year 12	M	2326
Macalister	45-54		F	248
Macalister	45-54		M	260
Macalister	45-54	Did not go to school	F	32
Macalister	45-54	Did not go to school	M	31
Macalister	45-54	Year 8 or below	F	77
Macalister	45-54	Year 8 or below	M	113
Macalister	45-54	Year 9	F	184
Macalister	45-54	Year 9	M	201
Macalister	45-54	Year 10	F	1009
Macalister	45-54	Year 10	M	982
Macalister	45-54	Year 11	F	380
Macalister	45-54	Year 11	M	358
Macalister	45-54	Year 12	F	1898
Macalister	45-54	Year 12	M	1632
Macalister	55-64		F	186
Macalister	55-64		M	194
Macalister	55-64	Did not go to school	F	32
Macalister	55-64	Did not go to school	M	22
Macalister	55-64	Year 8 or below	F	105
Macalister	55-64	Year 8 or below	M	105
Macalister	55-64	Year 9	F	239
Macalister	55-64	Year 9	M	263
Macalister	55-64	Year 10	F	1218
Macalister	55-64	Year 10	M	1158
Macalister	55-64	Year 11	F	337
Macalister	55-64	Year 11	M	278
Macalister	55-64	Year 12	F	1236
Macalister	55-64	Year 12	M	1069
Macalister	65-74		F	184
Macalister	65-74		M	142
Macalister	65-74	Did not go to school	F	27
Macalister	65-74	Did not go to school	M	21
Macalister	65-74	Year 8 or below	F	270
Macalister	65-74	Year 8 or below	M	246
Macalister	65-74	Year 9	F	223
Macalister	65-74	Year 9	M	234
Macalister	65-74	Year 10	F	1196
Macalister	65-74	Year 10	M	893
Macalister	65-74	Year 11	F	176
Macalister	65-74	Year 11	M	189
Macalister	65-74	Year 12	F	812
Macalister	65-74	Year 12	M	818
Macalister	75-84		F	153
Macalister	75-84		M	118
Macalister	75-84	Did not go to school	F	20
Macalister	75-84	Did not go to school	M	12
Macalister	75-84	Year 8 or below	F	255
Macalister	75-84	Year 8 or below	M	228
Macalister	75-84	Year 9	F	161
Macalister	75-84	Year 9	M	116
Macalister	75-84	Year 10	F	536
Macalister	75-84	Year 10	M	400
Macalister	75-84	Year 11	F	70
Macalister	75-84	Year 11	M	93
Macalister	75-84	Year 12	F	347
Macalister	75-84	Year 12	M	400
Macalister	85+		F	60
Macalister	85+		M	46
Macalister	85+	Did not go to school	F	5
Macalister	85+	Did not go to school	M	7
Macalister	85+	Year 8 or below	F	152
Macalister	85+	Year 8 or below	M	83
Macalister	85+	Year 9	F	43
Macalister	85+	Year 9	M	32
Macalister	85+	Year 10	F	158
Macalister	85+	Year 10	M	94
Macalister	85+	Year 11	F	16
Macalister	85+	Year 11	M	10
Macalister	85+	Year 12	F	85
Macalister	85+	Year 12	M	83
Mackay	15-19		F	106
Mackay	15-19		M	108
Mackay	15-19	Year 8 or below	F	3
Mackay	15-19	Year 8 or below	M	16
Mackay	15-19	Year 9	F	33
Mackay	15-19	Year 9	M	32
Mackay	15-19	Year 10	F	82
Mackay	15-19	Year 10	M	158
Mackay	15-19	Year 11	F	75
Mackay	15-19	Year 11	M	80
Mackay	15-19	Year 12	F	405
Mackay	15-19	Year 12	M	366
Mackay	20-24		F	157
Mackay	20-24		M	170
Mackay	20-24	Did not go to school	F	5
Mackay	20-24	Year 8 or below	F	7
Mackay	20-24	Year 8 or below	M	9
Mackay	20-24	Year 9	F	26
Mackay	20-24	Year 9	M	40
Mackay	20-24	Year 10	F	141
Mackay	20-24	Year 10	M	160
Mackay	20-24	Year 11	F	86
Mackay	20-24	Year 11	M	137
Mackay	20-24	Year 12	F	1287
Mackay	20-24	Year 12	M	1268
Mackay	25-34		F	343
Mackay	25-34		M	437
Mackay	25-34	Did not go to school	F	3
Mackay	25-34	Did not go to school	M	8
Mackay	25-34	Year 8 or below	F	22
Mackay	25-34	Year 8 or below	M	27
Mackay	25-34	Year 9	F	60
Mackay	25-34	Year 9	M	101
Mackay	25-34	Year 10	F	446
Mackay	25-34	Year 10	M	627
Mackay	25-34	Year 11	F	267
Mackay	25-34	Year 11	M	295
Mackay	25-34	Year 12	F	2533
Mackay	25-34	Year 12	M	2176
Mackay	35-44		F	294
Mackay	35-44		M	457
Mackay	35-44	Did not go to school	F	11
Mackay	35-44	Did not go to school	M	9
Mackay	35-44	Year 8 or below	F	30
Mackay	35-44	Year 8 or below	M	44
Mackay	35-44	Year 9	F	85
Mackay	35-44	Year 9	M	111
Mackay	35-44	Year 10	F	490
Mackay	35-44	Year 10	M	614
Mackay	35-44	Year 11	F	243
Mackay	35-44	Year 11	M	288
Mackay	35-44	Year 12	F	2484
Mackay	35-44	Year 12	M	2071
Mackay	45-54		F	269
Mackay	45-54		M	417
Mackay	45-54	Did not go to school	F	13
Mackay	45-54	Did not go to school	M	15
Mackay	45-54	Year 8 or below	F	44
Mackay	45-54	Year 8 or below	M	52
Mackay	45-54	Year 9	F	101
Mackay	45-54	Year 9	M	157
Mackay	45-54	Year 10	F	884
Mackay	45-54	Year 10	M	1005
Mackay	45-54	Year 11	F	322
Mackay	45-54	Year 11	M	331
Mackay	45-54	Year 12	F	2027
Mackay	45-54	Year 12	M	1685
Mackay	55-64		F	224
Mackay	55-64		M	416
Mackay	55-64	Did not go to school	F	15
Mackay	55-64	Did not go to school	M	12
Mackay	55-64	Year 8 or below	F	101
Mackay	55-64	Year 8 or below	M	138
Mackay	55-64	Year 9	F	220
Mackay	55-64	Year 9	M	235
Mackay	55-64	Year 10	F	1521
Mackay	55-64	Year 10	M	1567
Mackay	55-64	Year 11	F	303
Mackay	55-64	Year 11	M	305
Mackay	55-64	Year 12	F	1139
Mackay	55-64	Year 12	M	957
Mackay	65-74		F	215
Mackay	65-74		M	242
Mackay	65-74	Did not go to school	F	14
Mackay	65-74	Did not go to school	M	14
Mackay	65-74	Year 8 or below	F	274
Mackay	65-74	Year 8 or below	M	298
Mackay	65-74	Year 9	F	250
Mackay	65-74	Year 9	M	221
Mackay	65-74	Year 10	F	1213
Mackay	65-74	Year 10	M	1065
Mackay	65-74	Year 11	F	109
Mackay	65-74	Year 11	M	132
Mackay	65-74	Year 12	F	564
Mackay	65-74	Year 12	M	628
Mackay	75-84		F	238
Mackay	75-84		M	200
Mackay	75-84	Did not go to school	F	16
Mackay	75-84	Did not go to school	M	11
Mackay	75-84	Year 8 or below	F	429
Mackay	75-84	Year 8 or below	M	403
Mackay	75-84	Year 9	F	160
Mackay	75-84	Year 9	M	100
Mackay	75-84	Year 10	F	545
Mackay	75-84	Year 10	M	359
Mackay	75-84	Year 11	F	69
Mackay	75-84	Year 11	M	41
Mackay	75-84	Year 12	F	273
Mackay	75-84	Year 12	M	246
Mackay	85+		F	204
Mackay	85+		M	117
Mackay	85+	Did not go to school	F	3
Mackay	85+	Did not go to school	M	4
Mackay	85+	Year 8 or below	F	283
Mackay	85+	Year 8 or below	M	153
Mackay	85+	Year 9	F	58
Mackay	85+	Year 9	M	33
Mackay	85+	Year 10	F	209
Mackay	85+	Year 10	M	116
Mackay	85+	Year 11	F	16
Mackay	85+	Year 11	M	10
Mackay	85+	Year 12	F	83
Mackay	85+	Year 12	M	76
Maiwar	15-19		F	84
Maiwar	15-19		M	58
Maiwar	15-19	Year 9	F	3
Maiwar	15-19	Year 9	M	3
Maiwar	15-19	Year 10	F	38
Maiwar	15-19	Year 10	M	31
Maiwar	15-19	Year 11	F	36
Maiwar	15-19	Year 11	M	26
Maiwar	15-19	Year 12	F	1686
Maiwar	15-19	Year 12	M	1381
Maiwar	20-24		F	154
Maiwar	20-24		M	178
Maiwar	20-24	Did not go to school	F	3
Maiwar	20-24	Did not go to school	M	4
Maiwar	20-24	Year 9	F	10
Maiwar	20-24	Year 9	M	8
Maiwar	20-24	Year 10	F	49
Maiwar	20-24	Year 10	M	43
Maiwar	20-24	Year 11	F	51
Maiwar	20-24	Year 11	M	57
Maiwar	20-24	Year 12	F	4189
Maiwar	20-24	Year 12	M	4107
Maiwar	25-34		F	272
Maiwar	25-34		M	258
Maiwar	25-34	Did not go to school	F	11
Maiwar	25-34	Did not go to school	M	12
Maiwar	25-34	Year 8 or below	F	7
Maiwar	25-34	Year 8 or below	M	14
Maiwar	25-34	Year 9	F	15
Maiwar	25-34	Year 9	M	21
Maiwar	25-34	Year 10	F	78
Maiwar	25-34	Year 10	M	128
Maiwar	25-34	Year 11	F	83
Maiwar	25-34	Year 11	M	144
Maiwar	25-34	Year 12	F	4811
Maiwar	25-34	Year 12	M	4898
Maiwar	35-44		F	141
Maiwar	35-44		M	160
Maiwar	35-44	Did not go to school	F	12
Maiwar	35-44	Did not go to school	M	15
Maiwar	35-44	Year 8 or below	F	4
Maiwar	35-44	Year 8 or below	M	6
Maiwar	35-44	Year 9	F	19
Maiwar	35-44	Year 9	M	21
Maiwar	35-44	Year 10	F	68
Maiwar	35-44	Year 10	M	105
Maiwar	35-44	Year 11	F	68
Maiwar	35-44	Year 11	M	96
Maiwar	35-44	Year 12	F	4034
Maiwar	35-44	Year 12	M	3788
Maiwar	45-54		F	104
Maiwar	45-54		M	120
Maiwar	45-54	Did not go to school	F	3
Maiwar	45-54	Did not go to school	M	7
Maiwar	45-54	Year 8 or below	F	18
Maiwar	45-54	Year 8 or below	M	9
Maiwar	45-54	Year 9	F	15
Maiwar	45-54	Year 9	M	22
Maiwar	45-54	Year 10	F	158
Maiwar	45-54	Year 10	M	157
Maiwar	45-54	Year 11	F	107
Maiwar	45-54	Year 11	M	81
Maiwar	45-54	Year 12	F	3258
Maiwar	45-54	Year 12	M	3048
Maiwar	55-64		F	84
Maiwar	55-64		M	91
Maiwar	55-64	Did not go to school	F	7
Maiwar	55-64	Did not go to school	M	7
Maiwar	55-64	Year 8 or below	F	14
Maiwar	55-64	Year 8 or below	M	12
Maiwar	55-64	Year 9	F	29
Maiwar	55-64	Year 9	M	30
Maiwar	55-64	Year 10	F	282
Maiwar	55-64	Year 10	M	213
Maiwar	55-64	Year 11	F	95
Maiwar	55-64	Year 11	M	86
Maiwar	55-64	Year 12	F	2144
Maiwar	55-64	Year 12	M	2030
Maiwar	65-74		F	97
Maiwar	65-74		M	110
Maiwar	65-74	Did not go to school	F	10
Maiwar	65-74	Did not go to school	M	4
Maiwar	65-74	Year 8 or below	F	34
Maiwar	65-74	Year 8 or below	M	26
Maiwar	65-74	Year 9	F	31
Maiwar	65-74	Year 9	M	19
Maiwar	65-74	Year 10	F	395
Maiwar	65-74	Year 10	M	174
Maiwar	65-74	Year 11	F	109
Maiwar	65-74	Year 11	M	62
Maiwar	65-74	Year 12	F	1599
Maiwar	65-74	Year 12	M	1563
Maiwar	75-84		F	85
Maiwar	75-84		M	95
Maiwar	75-84	Did not go to school	F	4
Maiwar	75-84	Year 8 or below	F	50
Maiwar	75-84	Year 8 or below	M	44
Maiwar	75-84	Year 9	F	29
Maiwar	75-84	Year 9	M	30
Maiwar	75-84	Year 10	F	290
Maiwar	75-84	Year 10	M	149
Maiwar	75-84	Year 11	F	87
Maiwar	75-84	Year 11	M	35
Maiwar	75-84	Year 12	F	727
Maiwar	75-84	Year 12	M	794
Maiwar	85+		F	69
Maiwar	85+		M	44
Maiwar	85+	Did not go to school	F	5
Maiwar	85+	Year 8 or below	F	57
Maiwar	85+	Year 8 or below	M	20
Maiwar	85+	Year 9	F	29
Maiwar	85+	Year 9	M	9
Maiwar	85+	Year 10	F	120
Maiwar	85+	Year 10	M	51
Maiwar	85+	Year 11	F	23
Maiwar	85+	Year 11	M	10
Maiwar	85+	Year 12	F	203
Maiwar	85+	Year 12	M	199
Mansfield	15-19		F	61
Mansfield	15-19		M	61
Mansfield	15-19	Did not go to school	M	5
Mansfield	15-19	Year 8 or below	M	10
Mansfield	15-19	Year 9	F	11
Mansfield	15-19	Year 9	M	12
Mansfield	15-19	Year 10	F	36
Mansfield	15-19	Year 10	M	46
Mansfield	15-19	Year 11	F	42
Mansfield	15-19	Year 11	M	48
Mansfield	15-19	Year 12	F	694
Mansfield	15-19	Year 12	M	649
Mansfield	20-24		F	69
Mansfield	20-24		M	107
Mansfield	20-24	Did not go to school	F	6
Mansfield	20-24	Did not go to school	M	4
Mansfield	20-24	Year 8 or below	F	5
Mansfield	20-24	Year 8 or below	M	5
Mansfield	20-24	Year 9	F	3
Mansfield	20-24	Year 9	M	10
Mansfield	20-24	Year 10	F	35
Mansfield	20-24	Year 10	M	45
Mansfield	20-24	Year 11	F	44
Mansfield	20-24	Year 11	M	58
Mansfield	20-24	Year 12	F	1772
Mansfield	20-24	Year 12	M	1855
Mansfield	25-34		F	161
Mansfield	25-34		M	183
Mansfield	25-34	Did not go to school	F	26
Mansfield	25-34	Did not go to school	M	23
Mansfield	25-34	Year 8 or below	F	16
Mansfield	25-34	Year 8 or below	M	10
Mansfield	25-34	Year 9	F	24
Mansfield	25-34	Year 9	M	26
Mansfield	25-34	Year 10	F	148
Mansfield	25-34	Year 10	M	198
Mansfield	25-34	Year 11	F	92
Mansfield	25-34	Year 11	M	119
Mansfield	25-34	Year 12	F	3670
Mansfield	25-34	Year 12	M	3383
Mansfield	35-44		F	141
Mansfield	35-44		M	163
Mansfield	35-44	Did not go to school	F	21
Mansfield	35-44	Did not go to school	M	14
Mansfield	35-44	Year 8 or below	F	27
Mansfield	35-44	Year 8 or below	M	19
Mansfield	35-44	Year 9	F	37
Mansfield	35-44	Year 9	M	42
Mansfield	35-44	Year 10	F	188
Mansfield	35-44	Year 10	M	262
Mansfield	35-44	Year 11	F	98
Mansfield	35-44	Year 11	M	142
Mansfield	35-44	Year 12	F	4228
Mansfield	35-44	Year 12	M	3656
Mansfield	45-54		F	111
Mansfield	45-54		M	134
Mansfield	45-54	Did not go to school	F	24
Mansfield	45-54	Did not go to school	M	19
Mansfield	45-54	Year 8 or below	F	38
Mansfield	45-54	Year 8 or below	M	40
Mansfield	45-54	Year 9	F	46
Mansfield	45-54	Year 9	M	52
Mansfield	45-54	Year 10	F	365
Mansfield	45-54	Year 10	M	389
Mansfield	45-54	Year 11	F	166
Mansfield	45-54	Year 11	M	189
Mansfield	45-54	Year 12	F	3162
Mansfield	45-54	Year 12	M	2937
Mansfield	55-64		F	118
Mansfield	55-64		M	123
Mansfield	55-64	Did not go to school	F	26
Mansfield	55-64	Did not go to school	M	20
Mansfield	55-64	Year 8 or below	F	58
Mansfield	55-64	Year 8 or below	M	62
Mansfield	55-64	Year 9	F	74
Mansfield	55-64	Year 9	M	75
Mansfield	55-64	Year 10	F	673
Mansfield	55-64	Year 10	M	582
Mansfield	55-64	Year 11	F	148
Mansfield	55-64	Year 11	M	155
Mansfield	55-64	Year 12	F	1795
Mansfield	55-64	Year 12	M	1641
Mansfield	65-74		F	89
Mansfield	65-74		M	75
Mansfield	65-74	Did not go to school	F	26
Mansfield	65-74	Did not go to school	M	26
Mansfield	65-74	Year 8 or below	F	174
Mansfield	65-74	Year 8 or below	M	97
Mansfield	65-74	Year 9	F	83
Mansfield	65-74	Year 9	M	72
Mansfield	65-74	Year 10	F	726
Mansfield	65-74	Year 10	M	426
Mansfield	65-74	Year 11	F	96
Mansfield	65-74	Year 11	M	79
Mansfield	65-74	Year 12	F	933
Mansfield	65-74	Year 12	M	1030
Mansfield	75-84		F	110
Mansfield	75-84		M	107
Mansfield	75-84	Did not go to school	F	24
Mansfield	75-84	Did not go to school	M	25
Mansfield	75-84	Year 8 or below	F	297
Mansfield	75-84	Year 8 or below	M	194
Mansfield	75-84	Year 9	F	97
Mansfield	75-84	Year 9	M	64
Mansfield	75-84	Year 10	F	482
Mansfield	75-84	Year 10	M	284
Mansfield	75-84	Year 11	F	43
Mansfield	75-84	Year 11	M	44
Mansfield	75-84	Year 12	F	413
Mansfield	75-84	Year 12	M	457
Mansfield	85+		F	117
Mansfield	85+		M	65
Mansfield	85+	Did not go to school	F	25
Mansfield	85+	Did not go to school	M	6
Mansfield	85+	Year 8 or below	F	180
Mansfield	85+	Year 8 or below	M	112
Mansfield	85+	Year 9	F	51
Mansfield	85+	Year 9	M	31
Mansfield	85+	Year 10	F	176
Mansfield	85+	Year 10	M	99
Mansfield	85+	Year 11	F	13
Mansfield	85+	Year 11	M	16
Mansfield	85+	Year 12	F	129
Mansfield	85+	Year 12	M	124
Maroochydore	15-19		F	64
Maroochydore	15-19		M	67
Maroochydore	15-19	Year 8 or below	M	9
Maroochydore	15-19	Year 9	F	23
Maroochydore	15-19	Year 9	M	27
Maroochydore	15-19	Year 10	F	68
Maroochydore	15-19	Year 10	M	114
Maroochydore	15-19	Year 11	F	29
Maroochydore	15-19	Year 11	M	48
Maroochydore	15-19	Year 12	F	331
Maroochydore	15-19	Year 12	M	277
Maroochydore	20-24		F	107
Maroochydore	20-24		M	107
Maroochydore	20-24	Year 8 or below	M	13
Maroochydore	20-24	Year 9	F	4
Maroochydore	20-24	Year 9	M	15
Maroochydore	20-24	Year 10	F	82
Maroochydore	20-24	Year 10	M	95
Maroochydore	20-24	Year 11	F	57
Maroochydore	20-24	Year 11	M	79
Maroochydore	20-24	Year 12	F	1320
Maroochydore	20-24	Year 12	M	1002
Maroochydore	25-34		F	260
Maroochydore	25-34		M	266
Maroochydore	25-34	Did not go to school	F	3
Maroochydore	25-34	Did not go to school	M	16
Maroochydore	25-34	Year 8 or below	F	9
Maroochydore	25-34	Year 8 or below	M	6
Maroochydore	25-34	Year 9	F	28
Maroochydore	25-34	Year 9	M	39
Maroochydore	25-34	Year 10	F	216
Maroochydore	25-34	Year 10	M	329
Maroochydore	25-34	Year 11	F	138
Maroochydore	25-34	Year 11	M	195
Maroochydore	25-34	Year 12	F	2812
Maroochydore	25-34	Year 12	M	2357
Maroochydore	35-44		F	196
Maroochydore	35-44		M	241
Maroochydore	35-44	Did not go to school	F	7
Maroochydore	35-44	Did not go to school	M	7
Maroochydore	35-44	Year 8 or below	F	16
Maroochydore	35-44	Year 8 or below	M	15
Maroochydore	35-44	Year 9	F	40
Maroochydore	35-44	Year 9	M	45
Maroochydore	35-44	Year 10	F	278
Maroochydore	35-44	Year 10	M	387
Maroochydore	35-44	Year 11	F	151
Maroochydore	35-44	Year 11	M	190
Maroochydore	35-44	Year 12	F	2393
Maroochydore	35-44	Year 12	M	2056
Maroochydore	45-54		F	222
Maroochydore	45-54		M	275
Maroochydore	45-54	Did not go to school	F	13
Maroochydore	45-54	Did not go to school	M	4
Maroochydore	45-54	Year 8 or below	F	22
Maroochydore	45-54	Year 8 or below	M	23
Maroochydore	45-54	Year 9	F	59
Maroochydore	45-54	Year 9	M	81
Maroochydore	45-54	Year 10	F	600
Maroochydore	45-54	Year 10	M	698
Maroochydore	45-54	Year 11	F	279
Maroochydore	45-54	Year 11	M	258
Maroochydore	45-54	Year 12	F	2211
Maroochydore	45-54	Year 12	M	1830
Maroochydore	55-64		F	256
Maroochydore	55-64		M	228
Maroochydore	55-64	Did not go to school	F	10
Maroochydore	55-64	Did not go to school	M	6
Maroochydore	55-64	Year 8 or below	F	48
Maroochydore	55-64	Year 8 or below	M	63
Maroochydore	55-64	Year 9	F	138
Maroochydore	55-64	Year 9	M	137
Maroochydore	55-64	Year 10	F	1325
Maroochydore	55-64	Year 10	M	1096
Maroochydore	55-64	Year 11	F	422
Maroochydore	55-64	Year 11	M	398
Maroochydore	55-64	Year 12	F	1914
Maroochydore	55-64	Year 12	M	1554
Maroochydore	65-74		F	236
Maroochydore	65-74		M	239
Maroochydore	65-74	Did not go to school	F	3
Maroochydore	65-74	Did not go to school	M	3
Maroochydore	65-74	Year 8 or below	F	130
Maroochydore	65-74	Year 8 or below	M	105
Maroochydore	65-74	Year 9	F	180
Maroochydore	65-74	Year 9	M	164
Maroochydore	65-74	Year 10	F	1332
Maroochydore	65-74	Year 10	M	983
Maroochydore	65-74	Year 11	F	301
Maroochydore	65-74	Year 11	M	278
Maroochydore	65-74	Year 12	F	1339
Maroochydore	65-74	Year 12	M	1544
Maroochydore	75-84		F	248
Maroochydore	75-84		M	187
Maroochydore	75-84	Did not go to school	F	6
Maroochydore	75-84	Did not go to school	M	12
Maroochydore	75-84	Year 8 or below	F	213
Maroochydore	75-84	Year 8 or below	M	167
Maroochydore	75-84	Year 9	F	164
Maroochydore	75-84	Year 9	M	126
Maroochydore	75-84	Year 10	F	676
Maroochydore	75-84	Year 10	M	462
Maroochydore	75-84	Year 11	F	141
Maroochydore	75-84	Year 11	M	122
Maroochydore	75-84	Year 12	F	567
Maroochydore	75-84	Year 12	M	667
Maroochydore	85+		F	229
Maroochydore	85+		M	114
Maroochydore	85+	Did not go to school	F	3
Maroochydore	85+	Did not go to school	M	8
Maroochydore	85+	Year 8 or below	F	145
Maroochydore	85+	Year 8 or below	M	87
Maroochydore	85+	Year 9	F	73
Maroochydore	85+	Year 9	M	53
Maroochydore	85+	Year 10	F	225
Maroochydore	85+	Year 10	M	123
Maroochydore	85+	Year 11	F	45
Maroochydore	85+	Year 11	M	29
Maroochydore	85+	Year 12	F	170
Maroochydore	85+	Year 12	M	152
Maryborough	15-19		F	75
Maryborough	15-19		M	91
Maryborough	15-19	Did not go to school	M	4
Maryborough	15-19	Year 8 or below	F	6
Maryborough	15-19	Year 8 or below	M	23
Maryborough	15-19	Year 9	F	34
Maryborough	15-19	Year 9	M	53
Maryborough	15-19	Year 10	F	126
Maryborough	15-19	Year 10	M	174
Maryborough	15-19	Year 11	F	55
Maryborough	15-19	Year 11	M	79
Maryborough	15-19	Year 12	F	273
Maryborough	15-19	Year 12	M	300
Maryborough	20-24		F	70
Maryborough	20-24		M	97
Maryborough	20-24	Did not go to school	F	3
Maryborough	20-24	Did not go to school	M	5
Maryborough	20-24	Year 8 or below	F	7
Maryborough	20-24	Year 8 or below	M	28
