SED_NAME21	Age5yr	Indigenous	persons
Kew (Southern Metropolitan)	35-39		95
Kew (Southern Metropolitan)	35-39	0	3244
Kew (Southern Metropolitan)	35-39	1	5
Kew (Southern Metropolitan)	40-44		77
Kew (Southern Metropolitan)	40-44	0	3831
Kew (Southern Metropolitan)	40-44	1	13
Kew (Southern Metropolitan)	45-49		117
Kew (Southern Metropolitan)	45-49	0	4370
Kew (Southern Metropolitan)	45-49	1	5
Kew (Southern Metropolitan)	50-54		124
Kew (Southern Metropolitan)	50-54	0	4772
Kew (Southern Metropolitan)	50-54	1	13
Kew (Southern Metropolitan)	55-59		116
Kew (Southern Metropolitan)	55-59	0	4499
Kew (Southern Metropolitan)	55-59	1	7
Kew (Southern Metropolitan)	60-64		89
Kew (Southern Metropolitan)	60-64	0	3809
Kew (Southern Metropolitan)	60-64	1	6
Kew (Southern Metropolitan)	65+		399
Kew (Southern Metropolitan)	65+	0	11703
Kew (Southern Metropolitan)	65+	1	5
Keysborough (South-Eastern Metropolitan)	0-4		154
Keysborough (South-Eastern Metropolitan)	0-4	0	4127
Keysborough (South-Eastern Metropolitan)	0-4	1	7
Keysborough (South-Eastern Metropolitan)	5-9		131
Keysborough (South-Eastern Metropolitan)	5-9	0	4527
Keysborough (South-Eastern Metropolitan)	5-9	1	18
Keysborough (South-Eastern Metropolitan)	10-14		147
Keysborough (South-Eastern Metropolitan)	10-14	0	4400
Keysborough (South-Eastern Metropolitan)	10-14	1	20
Keysborough (South-Eastern Metropolitan)	15-19		112
Keysborough (South-Eastern Metropolitan)	15-19	0	4519
Keysborough (South-Eastern Metropolitan)	15-19	1	24
Keysborough (South-Eastern Metropolitan)	20-24		172
Keysborough (South-Eastern Metropolitan)	20-24	0	5128
Keysborough (South-Eastern Metropolitan)	20-24	1	29
Keysborough (South-Eastern Metropolitan)	25-29		192
Keysborough (South-Eastern Metropolitan)	25-29	0	5504
Keysborough (South-Eastern Metropolitan)	25-29	1	13
Keysborough (South-Eastern Metropolitan)	30-34		199
Keysborough (South-Eastern Metropolitan)	30-34	0	5278
Keysborough (South-Eastern Metropolitan)	30-34	1	11
Keysborough (South-Eastern Metropolitan)	35-39		169
Keysborough (South-Eastern Metropolitan)	35-39	0	5532
Keysborough (South-Eastern Metropolitan)	35-39	1	15
Keysborough (South-Eastern Metropolitan)	40-44		171
Keysborough (South-Eastern Metropolitan)	40-44	0	5051
Keysborough (South-Eastern Metropolitan)	40-44	1	11
Keysborough (South-Eastern Metropolitan)	45-49		114
Keysborough (South-Eastern Metropolitan)	45-49	0	4842
Keysborough (South-Eastern Metropolitan)	45-49	1	8
Keysborough (South-Eastern Metropolitan)	50-54		116
Keysborough (South-Eastern Metropolitan)	50-54	0	4609
Keysborough (South-Eastern Metropolitan)	50-54	1	17
Keysborough (South-Eastern Metropolitan)	55-59		121
Keysborough (South-Eastern Metropolitan)	55-59	0	4332
Keysborough (South-Eastern Metropolitan)	55-59	1	3
Keysborough (South-Eastern Metropolitan)	60-64		107
Keysborough (South-Eastern Metropolitan)	60-64	0	3876
Keysborough (South-Eastern Metropolitan)	60-64	1	5
Keysborough (South-Eastern Metropolitan)	65+		365
Keysborough (South-Eastern Metropolitan)	65+	0	11760
Keysborough (South-Eastern Metropolitan)	65+	1	12
Kororoit (Western Metropolitan)	0-4		300
Kororoit (Western Metropolitan)	0-4	0	6909
Kororoit (Western Metropolitan)	0-4	1	45
Kororoit (Western Metropolitan)	5-9		344
Kororoit (Western Metropolitan)	5-9	0	7860
Kororoit (Western Metropolitan)	5-9	1	37
Kororoit (Western Metropolitan)	10-14		334
Kororoit (Western Metropolitan)	10-14	0	6894
Kororoit (Western Metropolitan)	10-14	1	43
Kororoit (Western Metropolitan)	15-19		282
Kororoit (Western Metropolitan)	15-19	0	6013
Kororoit (Western Metropolitan)	15-19	1	41
Kororoit (Western Metropolitan)	20-24		271
Kororoit (Western Metropolitan)	20-24	0	6152
Kororoit (Western Metropolitan)	20-24	1	82
Kororoit (Western Metropolitan)	25-29		417
Kororoit (Western Metropolitan)	25-29	0	7134
Kororoit (Western Metropolitan)	25-29	1	99
Kororoit (Western Metropolitan)	30-34		384
Kororoit (Western Metropolitan)	30-34	0	8047
Kororoit (Western Metropolitan)	30-34	1	88
Kororoit (Western Metropolitan)	35-39		425
Kororoit (Western Metropolitan)	35-39	0	8923
Kororoit (Western Metropolitan)	35-39	1	76
Kororoit (Western Metropolitan)	40-44		305
Kororoit (Western Metropolitan)	40-44	0	7704
Kororoit (Western Metropolitan)	40-44	1	62
Kororoit (Western Metropolitan)	45-49		290
Kororoit (Western Metropolitan)	45-49	0	6721
Kororoit (Western Metropolitan)	45-49	1	39
Kororoit (Western Metropolitan)	50-54		206
Kororoit (Western Metropolitan)	50-54	0	5654
Kororoit (Western Metropolitan)	50-54	1	31
Kororoit (Western Metropolitan)	55-59		187
Kororoit (Western Metropolitan)	55-59	0	4639
Kororoit (Western Metropolitan)	55-59	1	19
Kororoit (Western Metropolitan)	60-64		169
Kororoit (Western Metropolitan)	60-64	0	4155
Kororoit (Western Metropolitan)	60-64	1	16
Kororoit (Western Metropolitan)	65+		471
Kororoit (Western Metropolitan)	65+	0	9882
Kororoit (Western Metropolitan)	65+	1	21
Lara (Western Victoria)	0-4		197
Lara (Western Victoria)	0-4	0	3660
Lara (Western Victoria)	0-4	1	147
Lara (Western Victoria)	5-9		260
Lara (Western Victoria)	5-9	0	3659
Lara (Western Victoria)	5-9	1	152
Lara (Western Victoria)	10-14		275
Lara (Western Victoria)	10-14	0	3911
Lara (Western Victoria)	10-14	1	125
Lara (Western Victoria)	15-19		236
Lara (Western Victoria)	15-19	0	3911
Lara (Western Victoria)	15-19	1	149
Lara (Western Victoria)	20-24		241
Lara (Western Victoria)	20-24	0	4113
Lara (Western Victoria)	20-24	1	151
Lara (Western Victoria)	25-29		291
Lara (Western Victoria)	25-29	0	5103
Lara (Western Victoria)	25-29	1	145
Lara (Western Victoria)	30-34		328
Lara (Western Victoria)	30-34	0	4814
Lara (Western Victoria)	30-34	1	110
Lara (Western Victoria)	35-39		252
Lara (Western Victoria)	35-39	0	4397
Lara (Western Victoria)	35-39	1	86
Lara (Western Victoria)	40-44		248
Lara (Western Victoria)	40-44	0	3849
Lara (Western Victoria)	40-44	1	78
Lara (Western Victoria)	45-49		248
Lara (Western Victoria)	45-49	0	4277
Lara (Western Victoria)	45-49	1	67
Lara (Western Victoria)	50-54		218
Lara (Western Victoria)	50-54	0	4087
Lara (Western Victoria)	50-54	1	57
Lara (Western Victoria)	55-59		163
Lara (Western Victoria)	55-59	0	4033
Lara (Western Victoria)	55-59	1	51
Lara (Western Victoria)	60-64		157
Lara (Western Victoria)	60-64	0	3764
Lara (Western Victoria)	60-64	1	39
Lara (Western Victoria)	65+		540
Lara (Western Victoria)	65+	0	11841
Lara (Western Victoria)	65+	1	66
Lowan (Western Victoria)	0-4		145
Lowan (Western Victoria)	0-4	0	2830
Lowan (Western Victoria)	0-4	1	126
Lowan (Western Victoria)	5-9		189
Lowan (Western Victoria)	5-9	0	2949
Lowan (Western Victoria)	5-9	1	135
Lowan (Western Victoria)	10-14		220
Lowan (Western Victoria)	10-14	0	3167
Lowan (Western Victoria)	10-14	1	127
Lowan (Western Victoria)	15-19		212
Lowan (Western Victoria)	15-19	0	2865
Lowan (Western Victoria)	15-19	1	109
Lowan (Western Victoria)	20-24		175
Lowan (Western Victoria)	20-24	0	2453
Lowan (Western Victoria)	20-24	1	75
Lowan (Western Victoria)	25-29		184
Lowan (Western Victoria)	25-29	0	2904
Lowan (Western Victoria)	25-29	1	34
Lowan (Western Victoria)	30-34		154
Lowan (Western Victoria)	30-34	0	2910
Lowan (Western Victoria)	30-34	1	80
Lowan (Western Victoria)	35-39		181
Lowan (Western Victoria)	35-39	0	2812
Lowan (Western Victoria)	35-39	1	54
Lowan (Western Victoria)	40-44		166
Lowan (Western Victoria)	40-44	0	2711
Lowan (Western Victoria)	40-44	1	40
Lowan (Western Victoria)	45-49		195
Lowan (Western Victoria)	45-49	0	3057
Lowan (Western Victoria)	45-49	1	61
Lowan (Western Victoria)	50-54		200
Lowan (Western Victoria)	50-54	0	3465
Lowan (Western Victoria)	50-54	1	58
Lowan (Western Victoria)	55-59		240
Lowan (Western Victoria)	55-59	0	3933
Lowan (Western Victoria)	55-59	1	50
Lowan (Western Victoria)	60-64		237
Lowan (Western Victoria)	60-64	0	4278
Lowan (Western Victoria)	60-64	1	50
Lowan (Western Victoria)	65+		925
Lowan (Western Victoria)	65+	0	13634
Lowan (Western Victoria)	65+	1	80
Macedon (Northern Victoria)	0-4		126
Macedon (Northern Victoria)	0-4	0	3163
Macedon (Northern Victoria)	0-4	1	61
Macedon (Northern Victoria)	5-9		177
Macedon (Northern Victoria)	5-9	0	4097
Macedon (Northern Victoria)	5-9	1	82
Macedon (Northern Victoria)	10-14		232
Macedon (Northern Victoria)	10-14	0	4055
Macedon (Northern Victoria)	10-14	1	64
Macedon (Northern Victoria)	15-19		214
Macedon (Northern Victoria)	15-19	0	3631
Macedon (Northern Victoria)	15-19	1	48
Macedon (Northern Victoria)	20-24		140
Macedon (Northern Victoria)	20-24	0	2371
Macedon (Northern Victoria)	20-24	1	36
Macedon (Northern Victoria)	25-29		139
Macedon (Northern Victoria)	25-29	0	2285
Macedon (Northern Victoria)	25-29	1	42
Macedon (Northern Victoria)	30-34		150
Macedon (Northern Victoria)	30-34	0	2852
Macedon (Northern Victoria)	30-34	1	34
Macedon (Northern Victoria)	35-39		163
Macedon (Northern Victoria)	35-39	0	3588
Macedon (Northern Victoria)	35-39	1	38
Macedon (Northern Victoria)	40-44		228
Macedon (Northern Victoria)	40-44	0	4104
Macedon (Northern Victoria)	40-44	1	33
Macedon (Northern Victoria)	45-49		230
Macedon (Northern Victoria)	45-49	0	4596
Macedon (Northern Victoria)	45-49	1	25
Macedon (Northern Victoria)	50-54		272
Macedon (Northern Victoria)	50-54	0	4792
Macedon (Northern Victoria)	50-54	1	47
Macedon (Northern Victoria)	55-59		247
Macedon (Northern Victoria)	55-59	0	4499
Macedon (Northern Victoria)	55-59	1	31
Macedon (Northern Victoria)	60-64		253
Macedon (Northern Victoria)	60-64	0	4447
Macedon (Northern Victoria)	60-64	1	28
Macedon (Northern Victoria)	65+		739
Macedon (Northern Victoria)	65+	0	12641
Macedon (Northern Victoria)	65+	1	43
Malvern (Southern Metropolitan)	0-4		91
Malvern (Southern Metropolitan)	0-4	0	2450
Malvern (Southern Metropolitan)	0-4	1	3
Malvern (Southern Metropolitan)	5-9		87
Malvern (Southern Metropolitan)	5-9	0	2710
Malvern (Southern Metropolitan)	5-9	1	3
Malvern (Southern Metropolitan)	10-14		92
Malvern (Southern Metropolitan)	10-14	0	3191
Malvern (Southern Metropolitan)	10-14	1	7
Malvern (Southern Metropolitan)	15-19		97
Malvern (Southern Metropolitan)	15-19	0	3356
Malvern (Southern Metropolitan)	15-19	1	13
Malvern (Southern Metropolitan)	20-24		135
Malvern (Southern Metropolitan)	20-24	0	4224
Malvern (Southern Metropolitan)	20-24	1	24
Malvern (Southern Metropolitan)	25-29		184
Malvern (Southern Metropolitan)	25-29	0	4699
Malvern (Southern Metropolitan)	25-29	1	21
Malvern (Southern Metropolitan)	30-34		157
Malvern (Southern Metropolitan)	30-34	0	4086
Malvern (Southern Metropolitan)	30-34	1	23
Malvern (Southern Metropolitan)	35-39		149
Malvern (Southern Metropolitan)	35-39	0	3883
Malvern (Southern Metropolitan)	35-39	1	15
Malvern (Southern Metropolitan)	40-44		116
Malvern (Southern Metropolitan)	40-44	0	3396
Malvern (Southern Metropolitan)	40-44	1	8
Malvern (Southern Metropolitan)	45-49		127
Malvern (Southern Metropolitan)	45-49	0	3709
Malvern (Southern Metropolitan)	45-49	1	12
Malvern (Southern Metropolitan)	50-54		109
Malvern (Southern Metropolitan)	50-54	0	4127
Malvern (Southern Metropolitan)	50-54	1	11
Malvern (Southern Metropolitan)	55-59		101
Malvern (Southern Metropolitan)	55-59	0	3497
Malvern (Southern Metropolitan)	55-59	1	6
Malvern (Southern Metropolitan)	60-64		99
Malvern (Southern Metropolitan)	60-64	0	3185
Malvern (Southern Metropolitan)	60-64	1	3
Malvern (Southern Metropolitan)	65+		547
Malvern (Southern Metropolitan)	65+	0	11364
Malvern (Southern Metropolitan)	65+	1	14
Melbourne (Northern Metropolitan)	0-4		231
Melbourne (Northern Metropolitan)	0-4	0	3332
Melbourne (Northern Metropolitan)	0-4	1	16
Melbourne (Northern Metropolitan)	5-9		221
Melbourne (Northern Metropolitan)	5-9	0	2548
Melbourne (Northern Metropolitan)	5-9	1	11
Melbourne (Northern Metropolitan)	10-14		150
Melbourne (Northern Metropolitan)	10-14	0	2172
Melbourne (Northern Metropolitan)	10-14	1	12
Melbourne (Northern Metropolitan)	15-19		357
Melbourne (Northern Metropolitan)	15-19	0	5295
Melbourne (Northern Metropolitan)	15-19	1	71
Melbourne (Northern Metropolitan)	20-24		1464
Melbourne (Northern Metropolitan)	20-24	0	20813
Melbourne (Northern Metropolitan)	20-24	1	164
Melbourne (Northern Metropolitan)	25-29		1729
Melbourne (Northern Metropolitan)	25-29	0	22658
Melbourne (Northern Metropolitan)	25-29	1	97
Melbourne (Northern Metropolitan)	30-34		1356
Melbourne (Northern Metropolitan)	30-34	0	17107
Melbourne (Northern Metropolitan)	30-34	1	73
Melbourne (Northern Metropolitan)	35-39		863
Melbourne (Northern Metropolitan)	35-39	0	10369
Melbourne (Northern Metropolitan)	35-39	1	51
Melbourne (Northern Metropolitan)	40-44		528
Melbourne (Northern Metropolitan)	40-44	0	6497
Melbourne (Northern Metropolitan)	40-44	1	29
Melbourne (Northern Metropolitan)	45-49		389
Melbourne (Northern Metropolitan)	45-49	0	4715
Melbourne (Northern Metropolitan)	45-49	1	32
Melbourne (Northern Metropolitan)	50-54		348
Melbourne (Northern Metropolitan)	50-54	0	4145
Melbourne (Northern Metropolitan)	50-54	1	30
Melbourne (Northern Metropolitan)	55-59		309
Melbourne (Northern Metropolitan)	55-59	0	3757
Melbourne (Northern Metropolitan)	55-59	1	15
Melbourne (Northern Metropolitan)	60-64		243
Melbourne (Northern Metropolitan)	60-64	0	3242
Melbourne (Northern Metropolitan)	60-64	1	14
Melbourne (Northern Metropolitan)	65+		576
Melbourne (Northern Metropolitan)	65+	0	8150
Melbourne (Northern Metropolitan)	65+	1	14
Melton (Western Victoria)	0-4		434
Melton (Western Victoria)	0-4	0	7505
Melton (Western Victoria)	0-4	1	225
Melton (Western Victoria)	5-9		533
Melton (Western Victoria)	5-9	0	7619
Melton (Western Victoria)	5-9	1	213
Melton (Western Victoria)	10-14		486
Melton (Western Victoria)	10-14	0	6503
Melton (Western Victoria)	10-14	1	182
Melton (Western Victoria)	15-19		362
Melton (Western Victoria)	15-19	0	5212
Melton (Western Victoria)	15-19	1	157
Melton (Western Victoria)	20-24		351
Melton (Western Victoria)	20-24	0	5272
Melton (Western Victoria)	20-24	1	137
Melton (Western Victoria)	25-29		445
Melton (Western Victoria)	25-29	0	6243
Melton (Western Victoria)	25-29	1	128
Melton (Western Victoria)	30-34		466
Melton (Western Victoria)	30-34	0	7890
Melton (Western Victoria)	30-34	1	130
Melton (Western Victoria)	35-39		458
Melton (Western Victoria)	35-39	0	7632
Melton (Western Victoria)	35-39	1	94
Melton (Western Victoria)	40-44		389
Melton (Western Victoria)	40-44	0	6318
Melton (Western Victoria)	40-44	1	79
Melton (Western Victoria)	45-49		342
Melton (Western Victoria)	45-49	0	5453
Melton (Western Victoria)	45-49	1	66
Melton (Western Victoria)	50-54		272
Melton (Western Victoria)	50-54	0	4989
Melton (Western Victoria)	50-54	1	70
Melton (Western Victoria)	55-59		245
Melton (Western Victoria)	55-59	0	4380
Melton (Western Victoria)	55-59	1	51
Melton (Western Victoria)	60-64		181
Melton (Western Victoria)	60-64	0	4114
Melton (Western Victoria)	60-64	1	50
Melton (Western Victoria)	65+		560
Melton (Western Victoria)	65+	0	11369
Melton (Western Victoria)	65+	1	62
Mildura (Northern Victoria)	0-4		228
Mildura (Northern Victoria)	0-4	0	3196
Mildura (Northern Victoria)	0-4	1	345
Mildura (Northern Victoria)	5-9		344
Mildura (Northern Victoria)	5-9	0	3389
Mildura (Northern Victoria)	5-9	1	400
Mildura (Northern Victoria)	10-14		342
Mildura (Northern Victoria)	10-14	0	3547
Mildura (Northern Victoria)	10-14	1	370
Mildura (Northern Victoria)	15-19		310
Mildura (Northern Victoria)	15-19	0	3130
Mildura (Northern Victoria)	15-19	1	317
Mildura (Northern Victoria)	20-24		274
Mildura (Northern Victoria)	20-24	0	3111
Mildura (Northern Victoria)	20-24	1	215
Mildura (Northern Victoria)	25-29		304
Mildura (Northern Victoria)	25-29	0	3853
Mildura (Northern Victoria)	25-29	1	211
Mildura (Northern Victoria)	30-34		366
Mildura (Northern Victoria)	30-34	0	3961
Mildura (Northern Victoria)	30-34	1	200
Mildura (Northern Victoria)	35-39		327
Mildura (Northern Victoria)	35-39	0	3582
Mildura (Northern Victoria)	35-39	1	148
Mildura (Northern Victoria)	40-44		320
Mildura (Northern Victoria)	40-44	0	3358
Mildura (Northern Victoria)	40-44	1	152
Mildura (Northern Victoria)	45-49		286
Mildura (Northern Victoria)	45-49	0	3503
Mildura (Northern Victoria)	45-49	1	132
Mildura (Northern Victoria)	50-54		299
Mildura (Northern Victoria)	50-54	0	3851
Mildura (Northern Victoria)	50-54	1	145
Mildura (Northern Victoria)	55-59		295
Mildura (Northern Victoria)	55-59	0	3919
Mildura (Northern Victoria)	55-59	1	117
Mildura (Northern Victoria)	60-64		327
Mildura (Northern Victoria)	60-64	0	4159
Mildura (Northern Victoria)	60-64	1	102
Mildura (Northern Victoria)	65+		985
Mildura (Northern Victoria)	65+	0	12212
Mildura (Northern Victoria)	65+	1	147
Mill Park (Northern Metropolitan)	0-4		142
Mill Park (Northern Metropolitan)	0-4	0	4166
Mill Park (Northern Metropolitan)	0-4	1	70
Mill Park (Northern Metropolitan)	5-9		159
Mill Park (Northern Metropolitan)	5-9	0	4495
Mill Park (Northern Metropolitan)	5-9	1	81
Mill Park (Northern Metropolitan)	10-14		155
Mill Park (Northern Metropolitan)	10-14	0	4332
Mill Park (Northern Metropolitan)	10-14	1	86
Mill Park (Northern Metropolitan)	15-19		148
Mill Park (Northern Metropolitan)	15-19	0	4264
Mill Park (Northern Metropolitan)	15-19	1	79
Mill Park (Northern Metropolitan)	20-24		145
Mill Park (Northern Metropolitan)	20-24	0	4572
Mill Park (Northern Metropolitan)	20-24	1	53
Mill Park (Northern Metropolitan)	25-29		168
Mill Park (Northern Metropolitan)	25-29	0	4834
Mill Park (Northern Metropolitan)	25-29	1	54
Mill Park (Northern Metropolitan)	30-34		180
Mill Park (Northern Metropolitan)	30-34	0	5184
Mill Park (Northern Metropolitan)	30-34	1	45
Mill Park (Northern Metropolitan)	35-39		192
Mill Park (Northern Metropolitan)	35-39	0	5236
Mill Park (Northern Metropolitan)	35-39	1	41
Mill Park (Northern Metropolitan)	40-44		150
Mill Park (Northern Metropolitan)	40-44	0	4796
Mill Park (Northern Metropolitan)	40-44	1	41
Mill Park (Northern Metropolitan)	45-49		142
Mill Park (Northern Metropolitan)	45-49	0	4586
Mill Park (Northern Metropolitan)	45-49	1	29
Mill Park (Northern Metropolitan)	50-54		128
Mill Park (Northern Metropolitan)	50-54	0	4690
Mill Park (Northern Metropolitan)	50-54	1	20
Mill Park (Northern Metropolitan)	55-59		104
Mill Park (Northern Metropolitan)	55-59	0	4519
Mill Park (Northern Metropolitan)	55-59	1	23
Mill Park (Northern Metropolitan)	60-64		113
Mill Park (Northern Metropolitan)	60-64	0	3909
Mill Park (Northern Metropolitan)	60-64	1	17
Mill Park (Northern Metropolitan)	65+		697
Mill Park (Northern Metropolitan)	65+	0	8541
Mill Park (Northern Metropolitan)	65+	1	30
Monbulk (Eastern Victoria)	0-4		74
Monbulk (Eastern Victoria)	0-4	0	3169
Monbulk (Eastern Victoria)	0-4	1	37
Monbulk (Eastern Victoria)	5-9		98
Monbulk (Eastern Victoria)	5-9	0	3634
Monbulk (Eastern Victoria)	5-9	1	41
Monbulk (Eastern Victoria)	10-14		105
Monbulk (Eastern Victoria)	10-14	0	3811
Monbulk (Eastern Victoria)	10-14	1	33
Monbulk (Eastern Victoria)	15-19		105
Monbulk (Eastern Victoria)	15-19	0	3501
Monbulk (Eastern Victoria)	15-19	1	26
Monbulk (Eastern Victoria)	20-24		76
Monbulk (Eastern Victoria)	20-24	0	2987
Monbulk (Eastern Victoria)	20-24	1	40
Monbulk (Eastern Victoria)	25-29		82
Monbulk (Eastern Victoria)	25-29	0	2612
Monbulk (Eastern Victoria)	25-29	1	35
Monbulk (Eastern Victoria)	30-34		115
Monbulk (Eastern Victoria)	30-34	0	3353
Monbulk (Eastern Victoria)	30-34	1	35
Monbulk (Eastern Victoria)	35-39		104
Monbulk (Eastern Victoria)	35-39	0	3708
Monbulk (Eastern Victoria)	35-39	1	18
Monbulk (Eastern Victoria)	40-44		113
Monbulk (Eastern Victoria)	40-44	0	3882
Monbulk (Eastern Victoria)	40-44	1	20
Monbulk (Eastern Victoria)	45-49		121
Monbulk (Eastern Victoria)	45-49	0	4229
Monbulk (Eastern Victoria)	45-49	1	18
Monbulk (Eastern Victoria)	50-54		114
Monbulk (Eastern Victoria)	50-54	0	4146
Monbulk (Eastern Victoria)	50-54	1	24
Monbulk (Eastern Victoria)	55-59		113
Monbulk (Eastern Victoria)	55-59	0	3858
Monbulk (Eastern Victoria)	55-59	1	26
Monbulk (Eastern Victoria)	60-64		131
Monbulk (Eastern Victoria)	60-64	0	3807
Monbulk (Eastern Victoria)	60-64	1	24
Monbulk (Eastern Victoria)	65+		336
Monbulk (Eastern Victoria)	65+	0	9608
Monbulk (Eastern Victoria)	65+	1	37
Mordialloc (South-Eastern Metropolitan)	0-4		91
Mordialloc (South-Eastern Metropolitan)	0-4	0	3545
Mordialloc (South-Eastern Metropolitan)	0-4	1	44
Mordialloc (South-Eastern Metropolitan)	5-9		123
Mordialloc (South-Eastern Metropolitan)	5-9	0	4061
Mordialloc (South-Eastern Metropolitan)	5-9	1	28
Mordialloc (South-Eastern Metropolitan)	10-14		90
Mordialloc (South-Eastern Metropolitan)	10-14	0	4220
Mordialloc (South-Eastern Metropolitan)	10-14	1	27
Mordialloc (South-Eastern Metropolitan)	15-19		95
Mordialloc (South-Eastern Metropolitan)	15-19	0	3821
Mordialloc (South-Eastern Metropolitan)	15-19	1	26
Mordialloc (South-Eastern Metropolitan)	20-24		63
Mordialloc (South-Eastern Metropolitan)	20-24	0	3205
Mordialloc (South-Eastern Metropolitan)	20-24	1	21
Mordialloc (South-Eastern Metropolitan)	25-29		126
Mordialloc (South-Eastern Metropolitan)	25-29	0	3036
Mordialloc (South-Eastern Metropolitan)	25-29	1	25
Mordialloc (South-Eastern Metropolitan)	30-34		121
Mordialloc (South-Eastern Metropolitan)	30-34	0	3785
Mordialloc (South-Eastern Metropolitan)	30-34	1	23
Mordialloc (South-Eastern Metropolitan)	35-39		117
Mordialloc (South-Eastern Metropolitan)	35-39	0	4544
Mordialloc (South-Eastern Metropolitan)	35-39	1	23
Mordialloc (South-Eastern Metropolitan)	40-44		124
Mordialloc (South-Eastern Metropolitan)	40-44	0	4741
Mordialloc (South-Eastern Metropolitan)	40-44	1	22
Mordialloc (South-Eastern Metropolitan)	45-49		145
Mordialloc (South-Eastern Metropolitan)	45-49	0	4954
Mordialloc (South-Eastern Metropolitan)	45-49	1	18
Mordialloc (South-Eastern Metropolitan)	50-54		108
Mordialloc (South-Eastern Metropolitan)	50-54	0	4888
Mordialloc (South-Eastern Metropolitan)	50-54	1	29
Mordialloc (South-Eastern Metropolitan)	55-59		104
Mordialloc (South-Eastern Metropolitan)	55-59	0	4222
Mordialloc (South-Eastern Metropolitan)	55-59	1	19
Mordialloc (South-Eastern Metropolitan)	60-64		104
Mordialloc (South-Eastern Metropolitan)	60-64	0	3719
Mordialloc (South-Eastern Metropolitan)	60-64	1	15
Mordialloc (South-Eastern Metropolitan)	65+		402
Mordialloc (South-Eastern Metropolitan)	65+	0	10893
Mordialloc (South-Eastern Metropolitan)	65+	1	27
Mornington (Eastern Victoria)	0-4		94
Mornington (Eastern Victoria)	0-4	0	2832
Mornington (Eastern Victoria)	0-4	1	41
Mornington (Eastern Victoria)	5-9		113
Mornington (Eastern Victoria)	5-9	0	3812
Mornington (Eastern Victoria)	5-9	1	56
Mornington (Eastern Victoria)	10-14		138
Mornington (Eastern Victoria)	10-14	0	4505
Mornington (Eastern Victoria)	10-14	1	64
Mornington (Eastern Victoria)	15-19		136
Mornington (Eastern Victoria)	15-19	0	4058
Mornington (Eastern Victoria)	15-19	1	58
Mornington (Eastern Victoria)	20-24		65
Mornington (Eastern Victoria)	20-24	0	2745
Mornington (Eastern Victoria)	20-24	1	29
Mornington (Eastern Victoria)	25-29		66
Mornington (Eastern Victoria)	25-29	0	1783
Mornington (Eastern Victoria)	25-29	1	12
Mornington (Eastern Victoria)	30-34		90
Mornington (Eastern Victoria)	30-34	0	2261
Mornington (Eastern Victoria)	30-34	1	19
Mornington (Eastern Victoria)	35-39		93
Mornington (Eastern Victoria)	35-39	0	3111
Mornington (Eastern Victoria)	35-39	1	12
Mornington (Eastern Victoria)	40-44		133
Mornington (Eastern Victoria)	40-44	0	3782
Mornington (Eastern Victoria)	40-44	1	27
Mornington (Eastern Victoria)	45-49		152
Mornington (Eastern Victoria)	45-49	0	4575
Mornington (Eastern Victoria)	45-49	1	30
Mornington (Eastern Victoria)	50-54		171
Mornington (Eastern Victoria)	50-54	0	4742
Mornington (Eastern Victoria)	50-54	1	22
Mornington (Eastern Victoria)	55-59		121
Mornington (Eastern Victoria)	55-59	0	4068
Mornington (Eastern Victoria)	55-59	1	16
Mornington (Eastern Victoria)	60-64		109
Mornington (Eastern Victoria)	60-64	0	3994
Mornington (Eastern Victoria)	60-64	1	11
Mornington (Eastern Victoria)	65+		623
Mornington (Eastern Victoria)	65+	0	16447
Mornington (Eastern Victoria)	65+	1	30
Morwell (Eastern Victoria)	0-4		272
Morwell (Eastern Victoria)	0-4	0	3445
Morwell (Eastern Victoria)	0-4	1	165
Morwell (Eastern Victoria)	5-9		315
Morwell (Eastern Victoria)	5-9	0	3666
Morwell (Eastern Victoria)	5-9	1	166
Morwell (Eastern Victoria)	10-14		305
Morwell (Eastern Victoria)	10-14	0	3760
Morwell (Eastern Victoria)	10-14	1	198
Morwell (Eastern Victoria)	15-19		263
Morwell (Eastern Victoria)	15-19	0	3531
Morwell (Eastern Victoria)	15-19	1	100
Morwell (Eastern Victoria)	20-24		304
Morwell (Eastern Victoria)	20-24	0	3421
Morwell (Eastern Victoria)	20-24	1	124
Morwell (Eastern Victoria)	25-29		315
Morwell (Eastern Victoria)	25-29	0	3956
Morwell (Eastern Victoria)	25-29	1	110
Morwell (Eastern Victoria)	30-34		278
Morwell (Eastern Victoria)	30-34	0	3940
Morwell (Eastern Victoria)	30-34	1	108
Morwell (Eastern Victoria)	35-39		322
Morwell (Eastern Victoria)	35-39	0	3803
Morwell (Eastern Victoria)	35-39	1	71
Morwell (Eastern Victoria)	40-44		254
Morwell (Eastern Victoria)	40-44	0	3462
Morwell (Eastern Victoria)	40-44	1	49
Morwell (Eastern Victoria)	45-49		224
Morwell (Eastern Victoria)	45-49	0	3608
Morwell (Eastern Victoria)	45-49	1	63
Morwell (Eastern Victoria)	50-54		287
Morwell (Eastern Victoria)	50-54	0	3974
Morwell (Eastern Victoria)	50-54	1	55
Morwell (Eastern Victoria)	55-59		307
Morwell (Eastern Victoria)	55-59	0	4308
Morwell (Eastern Victoria)	55-59	1	60
