SED_NAME16	Age	MaritalStatus	Sex	responses
Rockhampton	75-84	Widowed	M	162
Rockhampton	85+	Divorced	F	60
Rockhampton	85+	Divorced	M	39
Rockhampton	85+	Married	F	127
Rockhampton	85+	Married	M	241
Rockhampton	85+	Separated	F	3
Rockhampton	85+	Separated	M	5
Rockhampton	85+	Widowed	F	637
Rockhampton	85+	Widowed	M	205
Sandgate	20-24	Divorced	F	3
Sandgate	20-24	Married	F	64
Sandgate	20-24	Married	M	26
Sandgate	20-24	Separated	F	3
Sandgate	25-34	Divorced	F	91
Sandgate	25-34	Divorced	M	45
Sandgate	25-34	Married	F	1557
Sandgate	25-34	Married	M	1126
Sandgate	25-34	Separated	F	77
Sandgate	25-34	Separated	M	58
Sandgate	25-34	Widowed	F	8
Sandgate	35-44	Divorced	F	298
Sandgate	35-44	Divorced	M	199
Sandgate	35-44	Married	F	2617
Sandgate	35-44	Married	M	2474
Sandgate	35-44	Separated	F	201
Sandgate	35-44	Separated	M	144
Sandgate	35-44	Widowed	F	16
Sandgate	35-44	Widowed	M	11
Sandgate	45-54	Divorced	F	588
Sandgate	45-54	Divorced	M	400
Sandgate	45-54	Married	F	2262
Sandgate	45-54	Married	M	2254
Sandgate	45-54	Separated	F	188
Sandgate	45-54	Separated	M	174
Sandgate	45-54	Widowed	F	68
Sandgate	45-54	Widowed	M	21
Sandgate	55-64	Divorced	F	758
Sandgate	55-64	Divorced	M	484
Sandgate	55-64	Married	F	1843
Sandgate	55-64	Married	M	1879
Sandgate	55-64	Separated	F	207
Sandgate	55-64	Separated	M	138
Sandgate	55-64	Widowed	F	147
Sandgate	55-64	Widowed	M	41
Sandgate	65-74	Divorced	F	614
Sandgate	65-74	Divorced	M	387
Sandgate	65-74	Married	F	1398
Sandgate	65-74	Married	M	1568
Sandgate	65-74	Separated	F	117
Sandgate	65-74	Separated	M	101
Sandgate	65-74	Widowed	F	418
Sandgate	65-74	Widowed	M	137
Sandgate	75-84	Divorced	F	276
Sandgate	75-84	Divorced	M	170
Sandgate	75-84	Married	F	694
Sandgate	75-84	Married	M	881
Sandgate	75-84	Separated	F	33
Sandgate	75-84	Separated	M	47
Sandgate	75-84	Widowed	F	686
Sandgate	75-84	Widowed	M	171
Sandgate	85+	Divorced	F	70
Sandgate	85+	Divorced	M	32
Sandgate	85+	Married	F	134
Sandgate	85+	Married	M	230
Sandgate	85+	Separated	F	9
Sandgate	85+	Separated	M	12
Sandgate	85+	Widowed	F	589
Sandgate	85+	Widowed	M	156
Scenic Rim	15-19	Married	F	3
Scenic Rim	20-24	Married	F	44
Scenic Rim	20-24	Married	M	18
Scenic Rim	20-24	Separated	F	4
Scenic Rim	20-24	Separated	M	5
Scenic Rim	25-34	Divorced	F	74
Scenic Rim	25-34	Divorced	M	51
Scenic Rim	25-34	Married	F	1041
Scenic Rim	25-34	Married	M	791
Scenic Rim	25-34	Separated	F	91
Scenic Rim	25-34	Separated	M	41
Scenic Rim	35-44	Divorced	F	217
Scenic Rim	35-44	Divorced	M	177
Scenic Rim	35-44	Married	F	2042
Scenic Rim	35-44	Married	M	1832
Scenic Rim	35-44	Separated	F	189
Scenic Rim	35-44	Separated	M	146
Scenic Rim	35-44	Widowed	F	14
Scenic Rim	35-44	Widowed	M	11
Scenic Rim	45-54	Divorced	F	610
Scenic Rim	45-54	Divorced	M	460
Scenic Rim	45-54	Married	F	2467
Scenic Rim	45-54	Married	M	2342
Scenic Rim	45-54	Separated	F	248
Scenic Rim	45-54	Separated	M	217
Scenic Rim	45-54	Widowed	F	70
Scenic Rim	45-54	Widowed	M	22
Scenic Rim	55-64	Divorced	F	685
Scenic Rim	55-64	Divorced	M	600
Scenic Rim	55-64	Married	F	2611
Scenic Rim	55-64	Married	M	2516
Scenic Rim	55-64	Separated	F	200
Scenic Rim	55-64	Separated	M	216
Scenic Rim	55-64	Widowed	F	163
Scenic Rim	55-64	Widowed	M	62
Scenic Rim	65-74	Divorced	F	540
Scenic Rim	65-74	Divorced	M	512
Scenic Rim	65-74	Married	F	2134
Scenic Rim	65-74	Married	M	2375
Scenic Rim	65-74	Separated	F	115
Scenic Rim	65-74	Separated	M	174
Scenic Rim	65-74	Widowed	F	421
Scenic Rim	65-74	Widowed	M	137
Scenic Rim	75-84	Divorced	F	231
Scenic Rim	75-84	Divorced	M	245
Scenic Rim	75-84	Married	F	858
Scenic Rim	75-84	Married	M	1195
Scenic Rim	75-84	Separated	F	31
Scenic Rim	75-84	Separated	M	67
Scenic Rim	75-84	Widowed	F	535
Scenic Rim	75-84	Widowed	M	161
Scenic Rim	85+	Divorced	F	53
Scenic Rim	85+	Divorced	M	27
Scenic Rim	85+	Married	F	115
Scenic Rim	85+	Married	M	245
Scenic Rim	85+	Separated	F	5
Scenic Rim	85+	Separated	M	6
Scenic Rim	85+	Widowed	F	427
Scenic Rim	85+	Widowed	M	147
South Brisbane	15-19	Married	F	5
South Brisbane	15-19	Married	M	3
South Brisbane	20-24	Married	F	86
South Brisbane	20-24	Married	M	45
South Brisbane	20-24	Separated	F	9
South Brisbane	20-24	Separated	M	5
South Brisbane	20-24	Widowed	F	7
South Brisbane	20-24	Widowed	M	4
South Brisbane	25-34	Divorced	F	145
South Brisbane	25-34	Divorced	M	113
South Brisbane	25-34	Married	F	1656
South Brisbane	25-34	Married	M	1296
South Brisbane	25-34	Separated	F	118
South Brisbane	25-34	Separated	M	81
South Brisbane	25-34	Widowed	F	4
South Brisbane	25-34	Widowed	M	6
South Brisbane	35-44	Divorced	F	419
South Brisbane	35-44	Divorced	M	362
South Brisbane	35-44	Married	F	2117
South Brisbane	35-44	Married	M	2032
South Brisbane	35-44	Separated	F	222
South Brisbane	35-44	Separated	M	169
South Brisbane	35-44	Widowed	F	19
South Brisbane	35-44	Widowed	M	8
South Brisbane	45-54	Divorced	F	685
South Brisbane	45-54	Divorced	M	571
South Brisbane	45-54	Married	F	1912
South Brisbane	45-54	Married	M	1804
South Brisbane	45-54	Separated	F	225
South Brisbane	45-54	Separated	M	242
South Brisbane	45-54	Widowed	F	50
South Brisbane	45-54	Widowed	M	22
South Brisbane	55-64	Divorced	F	588
South Brisbane	55-64	Divorced	M	554
South Brisbane	55-64	Married	F	1361
South Brisbane	55-64	Married	M	1466
South Brisbane	55-64	Separated	F	150
South Brisbane	55-64	Separated	M	160
South Brisbane	55-64	Widowed	F	139
South Brisbane	55-64	Widowed	M	41
South Brisbane	65-74	Divorced	F	430
South Brisbane	65-74	Divorced	M	349
South Brisbane	65-74	Married	F	913
South Brisbane	65-74	Married	M	1056
South Brisbane	65-74	Separated	F	77
South Brisbane	65-74	Separated	M	89
South Brisbane	65-74	Widowed	F	228
South Brisbane	65-74	Widowed	M	78
South Brisbane	75-84	Divorced	F	159
South Brisbane	75-84	Divorced	M	149
South Brisbane	75-84	Married	F	378
South Brisbane	75-84	Married	M	548
South Brisbane	75-84	Separated	F	28
South Brisbane	75-84	Separated	M	29
South Brisbane	75-84	Widowed	F	312
South Brisbane	75-84	Widowed	M	91
South Brisbane	85+	Divorced	F	29
South Brisbane	85+	Divorced	M	18
South Brisbane	85+	Married	F	66
South Brisbane	85+	Married	M	160
South Brisbane	85+	Separated	F	6
South Brisbane	85+	Separated	M	6
South Brisbane	85+	Widowed	F	297
South Brisbane	85+	Widowed	M	85
Southern Downs	20-24	Married	F	61
Southern Downs	20-24	Married	M	40
Southern Downs	20-24	Separated	F	9
Southern Downs	20-24	Separated	M	9
Southern Downs	25-34	Divorced	F	47
Southern Downs	25-34	Divorced	M	38
Southern Downs	25-34	Married	F	894
Southern Downs	25-34	Married	M	735
Southern Downs	25-34	Separated	F	77
Southern Downs	25-34	Separated	M	58
Southern Downs	25-34	Widowed	F	4
Southern Downs	25-34	Widowed	M	7
Southern Downs	35-44	Divorced	F	211
Southern Downs	35-44	Divorced	M	156
Southern Downs	35-44	Married	F	1533
Southern Downs	35-44	Married	M	1315
Southern Downs	35-44	Separated	F	174
Southern Downs	35-44	Separated	M	95
Southern Downs	35-44	Widowed	F	24
Southern Downs	35-44	Widowed	M	6
Southern Downs	45-54	Divorced	F	421
Southern Downs	45-54	Divorced	M	350
Southern Downs	45-54	Married	F	1928
Southern Downs	45-54	Married	M	1755
Southern Downs	45-54	Separated	F	207
Southern Downs	45-54	Separated	M	166
Southern Downs	45-54	Widowed	F	67
Southern Downs	45-54	Widowed	M	18
Southern Downs	55-64	Divorced	F	614
Southern Downs	55-64	Divorced	M	577
Southern Downs	55-64	Married	F	2381
Southern Downs	55-64	Married	M	2217
Southern Downs	55-64	Separated	F	190
Southern Downs	55-64	Separated	M	168
Southern Downs	55-64	Widowed	F	182
Southern Downs	55-64	Widowed	M	68
Southern Downs	65-74	Divorced	F	567
Southern Downs	65-74	Divorced	M	563
Southern Downs	65-74	Married	F	2115
Southern Downs	65-74	Married	M	2370
Southern Downs	65-74	Separated	F	112
Southern Downs	65-74	Separated	M	181
Southern Downs	65-74	Widowed	F	488
Southern Downs	65-74	Widowed	M	165
Southern Downs	75-84	Divorced	F	215
Southern Downs	75-84	Divorced	M	234
Southern Downs	75-84	Married	F	963
Southern Downs	75-84	Married	M	1299
Southern Downs	75-84	Separated	F	34
Southern Downs	75-84	Separated	M	64
Southern Downs	75-84	Widowed	F	738
Southern Downs	75-84	Widowed	M	273
Southern Downs	85+	Divorced	F	26
Southern Downs	85+	Divorced	M	31
Southern Downs	85+	Married	F	134
Southern Downs	85+	Married	M	308
Southern Downs	85+	Separated	F	3
Southern Downs	85+	Separated	M	15
Southern Downs	85+	Widowed	F	572
Southern Downs	85+	Widowed	M	177
Southport	15-19	Married	F	6
Southport	15-19	Married	M	3
Southport	20-24	Married	F	68
Southport	20-24	Married	M	44
Southport	20-24	Separated	F	14
Southport	20-24	Separated	M	6
Southport	25-34	Divorced	F	108
Southport	25-34	Divorced	M	57
Southport	25-34	Married	F	1207
Southport	25-34	Married	M	894
Southport	25-34	Separated	F	92
Southport	25-34	Separated	M	44
Southport	25-34	Widowed	F	4
Southport	35-44	Divorced	F	378
Southport	35-44	Divorced	M	218
Southport	35-44	Married	F	1935
Southport	35-44	Married	M	1711
Southport	35-44	Separated	F	239
Southport	35-44	Separated	M	140
Southport	35-44	Widowed	F	22
Southport	35-44	Widowed	M	7
Southport	45-54	Divorced	F	701
Southport	45-54	Divorced	M	474
Southport	45-54	Married	F	1949
Southport	45-54	Married	M	1844
Southport	45-54	Separated	F	289
Southport	45-54	Separated	M	207
Southport	45-54	Widowed	F	82
Southport	45-54	Widowed	M	19
Southport	55-64	Divorced	F	934
Southport	55-64	Divorced	M	571
Southport	55-64	Married	F	1644
Southport	55-64	Married	M	1646
Southport	55-64	Separated	F	203
Southport	55-64	Separated	M	168
Southport	55-64	Widowed	F	221
Southport	55-64	Widowed	M	46
Southport	65-74	Divorced	F	765
Southport	65-74	Divorced	M	540
Southport	65-74	Married	F	1551
Southport	65-74	Married	M	1637
Southport	65-74	Separated	F	121
Southport	65-74	Separated	M	147
Southport	65-74	Widowed	F	455
Southport	65-74	Widowed	M	105
Southport	75-84	Divorced	F	399
Southport	75-84	Divorced	M	304
Southport	75-84	Married	F	873
Southport	75-84	Married	M	1170
Southport	75-84	Separated	F	65
Southport	75-84	Separated	M	62
Southport	75-84	Widowed	F	732
Southport	75-84	Widowed	M	211
Southport	85+	Divorced	F	115
Southport	85+	Divorced	M	61
Southport	85+	Married	F	158
Southport	85+	Married	M	328
Southport	85+	Separated	F	9
Southport	85+	Separated	M	21
Southport	85+	Widowed	F	775
Southport	85+	Widowed	M	201
Springwood	15-19	Married	F	5
Springwood	20-24	Divorced	M	3
Springwood	20-24	Married	F	68
Springwood	20-24	Married	M	44
Springwood	20-24	Separated	F	7
Springwood	25-34	Divorced	F	80
Springwood	25-34	Divorced	M	38
Springwood	25-34	Married	F	1485
Springwood	25-34	Married	M	1118
Springwood	25-34	Separated	F	62
Springwood	25-34	Separated	M	46
Springwood	25-34	Widowed	F	8
Springwood	35-44	Divorced	F	300
Springwood	35-44	Divorced	M	205
Springwood	35-44	Married	F	2849
Springwood	35-44	Married	M	2605
Springwood	35-44	Separated	F	191
Springwood	35-44	Separated	M	133
Springwood	35-44	Widowed	F	18
Springwood	35-44	Widowed	M	6
Springwood	45-54	Divorced	F	467
Springwood	45-54	Divorced	M	371
Springwood	45-54	Married	F	2386
Springwood	45-54	Married	M	2394
Springwood	45-54	Separated	F	216
Springwood	45-54	Separated	M	164
Springwood	45-54	Widowed	F	58
Springwood	45-54	Widowed	M	16
Springwood	55-64	Divorced	F	603
Springwood	55-64	Divorced	M	377
Springwood	55-64	Married	F	2004
Springwood	55-64	Married	M	2009
Springwood	55-64	Separated	F	135
Springwood	55-64	Separated	M	134
Springwood	55-64	Widowed	F	136
Springwood	55-64	Widowed	M	33
Springwood	65-74	Divorced	F	464
Springwood	65-74	Divorced	M	296
Springwood	65-74	Married	F	1706
Springwood	65-74	Married	M	1834
Springwood	65-74	Separated	F	91
Springwood	65-74	Separated	M	67
Springwood	65-74	Widowed	F	325
Springwood	65-74	Widowed	M	98
Springwood	75-84	Divorced	F	172
Springwood	75-84	Divorced	M	106
Springwood	75-84	Married	F	549
Springwood	75-84	Married	M	902
Springwood	75-84	Separated	F	21
Springwood	75-84	Separated	M	25
Springwood	75-84	Widowed	F	344
Springwood	75-84	Widowed	M	106
Springwood	85+	Divorced	F	33
Springwood	85+	Divorced	M	16
Springwood	85+	Married	F	72
Springwood	85+	Married	M	145
Springwood	85+	Separated	F	3
Springwood	85+	Separated	M	5
Springwood	85+	Widowed	F	286
Springwood	85+	Widowed	M	65
Stafford	20-24	Married	F	76
Stafford	20-24	Married	M	27
Stafford	20-24	Separated	F	8
Stafford	25-34	Divorced	F	124
Stafford	25-34	Divorced	M	62
Stafford	25-34	Married	F	1640
Stafford	25-34	Married	M	1233
Stafford	25-34	Separated	F	100
Stafford	25-34	Separated	M	47
Stafford	25-34	Widowed	F	6
Stafford	35-44	Divorced	F	357
Stafford	35-44	Divorced	M	227
Stafford	35-44	Married	F	2596
Stafford	35-44	Married	M	2497
Stafford	35-44	Separated	F	174
Stafford	35-44	Separated	M	138
Stafford	35-44	Widowed	F	16
Stafford	35-44	Widowed	M	10
Stafford	45-54	Divorced	F	571
Stafford	45-54	Divorced	M	405
Stafford	45-54	Married	F	2156
Stafford	45-54	Married	M	2236
Stafford	45-54	Separated	F	212
Stafford	45-54	Separated	M	176
Stafford	45-54	Widowed	F	42
Stafford	45-54	Widowed	M	20
Stafford	55-64	Divorced	F	662
Stafford	55-64	Divorced	M	415
Stafford	55-64	Married	F	1439
Stafford	55-64	Married	M	1511
Stafford	55-64	Separated	F	141
Stafford	55-64	Separated	M	140
Stafford	55-64	Widowed	F	141
Stafford	55-64	Widowed	M	37
Stafford	65-74	Divorced	F	523
Stafford	65-74	Divorced	M	323
Stafford	65-74	Married	F	894
Stafford	65-74	Married	M	1046
Stafford	65-74	Separated	F	86
Stafford	65-74	Separated	M	74
Stafford	65-74	Widowed	F	271
Stafford	65-74	Widowed	M	71
Stafford	75-84	Divorced	F	214
Stafford	75-84	Divorced	M	143
Stafford	75-84	Married	F	596
Stafford	75-84	Married	M	662
Stafford	75-84	Separated	F	22
Stafford	75-84	Separated	M	33
Stafford	75-84	Widowed	F	520
Stafford	75-84	Widowed	M	122
Stafford	85+	Divorced	F	68
Stafford	85+	Divorced	M	36
Stafford	85+	Married	F	136
Stafford	85+	Married	M	268
Stafford	85+	Separated	F	5
Stafford	85+	Separated	M	9
Stafford	85+	Widowed	F	641
Stafford	85+	Widowed	M	161
Stretton	15-19	Married	M	3
Stretton	20-24	Divorced	F	3
Stretton	20-24	Divorced	M	3
Stretton	20-24	Married	F	133
Stretton	20-24	Married	M	54
Stretton	20-24	Separated	F	3
Stretton	20-24	Separated	M	4
Stretton	25-34	Divorced	F	130
Stretton	25-34	Divorced	M	106
Stretton	25-34	Married	F	2175
Stretton	25-34	Married	M	1630
Stretton	25-34	Separated	F	90
Stretton	25-34	Separated	M	58
Stretton	25-34	Widowed	F	3
Stretton	25-34	Widowed	M	3
Stretton	35-44	Divorced	F	329
Stretton	35-44	Divorced	M	228
Stretton	35-44	Married	F	3455
Stretton	35-44	Married	M	3308
Stretton	35-44	Separated	F	199
Stretton	35-44	Separated	M	125
Stretton	35-44	Widowed	F	23
Stretton	35-44	Widowed	M	13
Stretton	45-54	Divorced	F	439
Stretton	45-54	Divorced	M	263
Stretton	45-54	Married	F	2510
Stretton	45-54	Married	M	2447
Stretton	45-54	Separated	F	172
Stretton	45-54	Separated	M	119
Stretton	45-54	Widowed	F	65
Stretton	45-54	Widowed	M	13
Stretton	55-64	Divorced	F	491
Stretton	55-64	Divorced	M	279
Stretton	55-64	Married	F	2420
Stretton	55-64	Married	M	2344
Stretton	55-64	Separated	F	130
Stretton	55-64	Separated	M	120
Stretton	55-64	Widowed	F	161
Stretton	55-64	Widowed	M	35
Stretton	65-74	Divorced	F	377
Stretton	65-74	Divorced	M	241
Stretton	65-74	Married	F	1733
Stretton	65-74	Married	M	1991
Stretton	65-74	Separated	F	86
Stretton	65-74	Separated	M	72
Stretton	65-74	Widowed	F	356
Stretton	65-74	Widowed	M	62
Stretton	75-84	Divorced	F	129
Stretton	75-84	Divorced	M	105
Stretton	75-84	Married	F	613
Stretton	75-84	Married	M	928
Stretton	75-84	Separated	F	11
Stretton	75-84	Separated	M	26
Stretton	75-84	Widowed	F	445
Stretton	75-84	Widowed	M	127
Stretton	85+	Divorced	F	28
Stretton	85+	Divorced	M	21
Stretton	85+	Married	F	91
Stretton	85+	Married	M	176
Stretton	85+	Separated	F	3
Stretton	85+	Separated	M	10
Stretton	85+	Widowed	F	437
Stretton	85+	Widowed	M	118
Surfers Paradise	15-19	Married	M	5
Surfers Paradise	20-24	Divorced	F	4
Surfers Paradise	20-24	Married	F	82
Surfers Paradise	20-24	Married	M	35
Surfers Paradise	20-24	Separated	F	9
Surfers Paradise	25-34	Divorced	F	102
Surfers Paradise	25-34	Divorced	M	77
Surfers Paradise	25-34	Married	F	1121
Surfers Paradise	25-34	Married	M	866
Surfers Paradise	25-34	Separated	F	69
Surfers Paradise	25-34	Separated	M	45
Surfers Paradise	25-34	Widowed	F	8
Surfers Paradise	35-44	Divorced	F	339
Surfers Paradise	35-44	Divorced	M	272
Surfers Paradise	35-44	Married	F	1668
Surfers Paradise	35-44	Married	M	1509
Surfers Paradise	35-44	Separated	F	154
Surfers Paradise	35-44	Separated	M	141
Surfers Paradise	35-44	Widowed	F	15
Surfers Paradise	35-44	Widowed	M	5
Surfers Paradise	45-54	Divorced	F	711
Surfers Paradise	45-54	Divorced	M	566
Surfers Paradise	45-54	Married	F	1995
Surfers Paradise	45-54	Married	M	1777
Surfers Paradise	45-54	Separated	F	240
Surfers Paradise	45-54	Separated	M	220
Surfers Paradise	45-54	Widowed	F	74
Surfers Paradise	45-54	Widowed	M	22
Surfers Paradise	55-64	Divorced	F	986
Surfers Paradise	55-64	Divorced	M	818
Surfers Paradise	55-64	Married	F	2180
Surfers Paradise	55-64	Married	M	2139
Surfers Paradise	55-64	Separated	F	208
Surfers Paradise	55-64	Separated	M	218
Surfers Paradise	55-64	Widowed	F	162
Surfers Paradise	55-64	Widowed	M	43
Surfers Paradise	65-74	Divorced	F	833
Surfers Paradise	65-74	Divorced	M	789
Surfers Paradise	65-74	Married	F	1984
Surfers Paradise	65-74	Married	M	2196
Surfers Paradise	65-74	Separated	F	113
Surfers Paradise	65-74	Separated	M	167
Surfers Paradise	65-74	Widowed	F	457
Surfers Paradise	65-74	Widowed	M	130
Surfers Paradise	75-84	Divorced	F	373
Surfers Paradise	75-84	Divorced	M	322
Surfers Paradise	75-84	Married	F	995
Surfers Paradise	75-84	Married	M	1378
Surfers Paradise	75-84	Separated	F	44
Surfers Paradise	75-84	Separated	M	71
Surfers Paradise	75-84	Widowed	F	691
Surfers Paradise	75-84	Widowed	M	190
Surfers Paradise	85+	Divorced	F	48
Surfers Paradise	85+	Divorced	M	54
Surfers Paradise	85+	Married	F	150
Surfers Paradise	85+	Married	M	343
Surfers Paradise	85+	Separated	F	3
Surfers Paradise	85+	Separated	M	14
Surfers Paradise	85+	Widowed	F	474
Surfers Paradise	85+	Widowed	M	142
Theodore	15-19	Divorced	M	5
Theodore	15-19	Married	F	3
Theodore	20-24	Married	F	61
Theodore	20-24	Married	M	36
Theodore	20-24	Separated	F	8
Theodore	20-24	Separated	M	3
Theodore	20-24	Widowed	F	4
Theodore	25-34	Divorced	F	88
Theodore	25-34	Divorced	M	61
Theodore	25-34	Married	F	1500
Theodore	25-34	Married	M	1057
Theodore	25-34	Separated	F	120
Theodore	25-34	Separated	M	56
Theodore	25-34	Widowed	F	8
Theodore	35-44	Divorced	F	393
Theodore	35-44	Divorced	M	274
Theodore	35-44	Married	F	2907
Theodore	35-44	Married	M	2689
Theodore	35-44	Separated	F	269
Theodore	35-44	Separated	M	191
Theodore	35-44	Widowed	F	24
Theodore	35-44	Widowed	M	9
Theodore	45-54	Divorced	F	660
Theodore	45-54	Divorced	M	443
Theodore	45-54	Married	F	2771
Theodore	45-54	Married	M	2732
Theodore	45-54	Separated	F	289
Theodore	45-54	Separated	M	210
Theodore	45-54	Widowed	F	73
Theodore	45-54	Widowed	M	20
Theodore	55-64	Divorced	F	741
Theodore	55-64	Divorced	M	448
Theodore	55-64	Married	F	1879
Theodore	55-64	Married	M	1999
Theodore	55-64	Separated	F	181
Theodore	55-64	Separated	M	147
Theodore	55-64	Widowed	F	122
Theodore	55-64	Widowed	M	44
Theodore	65-74	Divorced	F	498
Theodore	65-74	Divorced	M	319
Theodore	65-74	Married	F	1285
Theodore	65-74	Married	M	1461
Theodore	65-74	Separated	F	93
Theodore	65-74	Separated	M	89
Theodore	65-74	Widowed	F	334
Theodore	65-74	Widowed	M	92
Theodore	75-84	Divorced	F	184
Theodore	75-84	Divorced	M	116
Theodore	75-84	Married	F	533
Theodore	75-84	Married	M	756
Theodore	75-84	Separated	F	28
Theodore	75-84	Separated	M	23
Theodore	75-84	Widowed	F	416
Theodore	75-84	Widowed	M	127
Theodore	85+	Divorced	F	44
Theodore	85+	Divorced	M	11
Theodore	85+	Married	F	84
Theodore	85+	Married	M	158
Theodore	85+	Separated	F	6
Theodore	85+	Separated	M	10
Theodore	85+	Widowed	F	302
Theodore	85+	Widowed	M	87
Thuringowa	15-19	Married	M	3
Thuringowa	20-24	Married	F	93
Thuringowa	20-24	Married	M	56
Thuringowa	20-24	Separated	F	8
Thuringowa	20-24	Separated	M	10
Thuringowa	25-34	Divorced	F	99
Thuringowa	25-34	Divorced	M	58
Thuringowa	25-34	Married	F	1108
Thuringowa	25-34	Married	M	862
Thuringowa	25-34	Separated	F	126
Thuringowa	25-34	Separated	M	67
Thuringowa	25-34	Widowed	F	11
Thuringowa	35-44	Divorced	F	352
Thuringowa	35-44	Divorced	M	241
Thuringowa	35-44	Married	F	1764
Thuringowa	35-44	Married	M	1534
Thuringowa	35-44	Separated	F	237
Thuringowa	35-44	Separated	M	168
Thuringowa	35-44	Widowed	F	27
Thuringowa	35-44	Widowed	M	9
Thuringowa	45-54	Divorced	F	609
Thuringowa	45-54	Divorced	M	393
Thuringowa	45-54	Married	F	1881
Thuringowa	45-54	Married	M	1839
Thuringowa	45-54	Separated	F	295
Thuringowa	45-54	Separated	M	187
Thuringowa	45-54	Widowed	F	71
Thuringowa	45-54	Widowed	M	41
Thuringowa	55-64	Divorced	F	632
Thuringowa	55-64	Divorced	M	441
Thuringowa	55-64	Married	F	1806
Thuringowa	55-64	Married	M	1745
Thuringowa	55-64	Separated	F	158
Thuringowa	55-64	Separated	M	134
Thuringowa	55-64	Widowed	F	180
Thuringowa	55-64	Widowed	M	48
Thuringowa	65-74	Divorced	F	451
Thuringowa	65-74	Divorced	M	271
Thuringowa	65-74	Married	F	1368
Thuringowa	65-74	Married	M	1506
Thuringowa	65-74	Separated	F	99
Thuringowa	65-74	Separated	M	91
Thuringowa	65-74	Widowed	F	408
Thuringowa	65-74	Widowed	M	99
Thuringowa	75-84	Divorced	F	176
Thuringowa	75-84	Divorced	M	94
Thuringowa	75-84	Married	F	575
Thuringowa	75-84	Married	M	796
Thuringowa	75-84	Separated	F	37
Thuringowa	75-84	Separated	M	47
Thuringowa	75-84	Widowed	F	477
Thuringowa	75-84	Widowed	M	128
Thuringowa	85+	Divorced	F	29
Thuringowa	85+	Divorced	M	14
Thuringowa	85+	Married	F	70
Thuringowa	85+	Married	M	157
Thuringowa	85+	Separated	F	3
Thuringowa	85+	Separated	M	6
Thuringowa	85+	Widowed	F	353
Thuringowa	85+	Widowed	M	58
Toohey	20-24	Divorced	F	3
Toohey	20-24	Married	F	123
Toohey	20-24	Married	M	54
Toohey	20-24	Separated	F	8
Toohey	20-24	Separated	M	6
Toohey	25-34	Divorced	F	125
Toohey	25-34	Divorced	M	99
Toohey	25-34	Married	F	1981
Toohey	25-34	Married	M	1623
Toohey	25-34	Separated	F	93
Toohey	25-34	Separated	M	66
Toohey	25-34	Widowed	F	4
Toohey	25-34	Widowed	M	4
Toohey	35-44	Divorced	F	299
Toohey	35-44	Divorced	M	239
Toohey	35-44	Married	F	2796
Toohey	35-44	Married	M	2729
Toohey	35-44	Separated	F	169
Toohey	35-44	Separated	M	140
Toohey	35-44	Widowed	F	17
Toohey	35-44	Widowed	M	5
Toohey	45-54	Divorced	F	458
Toohey	45-54	Divorced	M	337
Toohey	45-54	Married	F	1983
Toohey	45-54	Married	M	1991
Toohey	45-54	Separated	F	193
Toohey	45-54	Separated	M	155
Toohey	45-54	Widowed	F	63
Toohey	45-54	Widowed	M	13
Toohey	55-64	Divorced	F	541
Toohey	55-64	Divorced	M	406
Toohey	55-64	Married	F	1705
Toohey	55-64	Married	M	1720
Toohey	55-64	Separated	F	137
Toohey	55-64	Separated	M	127
Toohey	55-64	Widowed	F	129
Toohey	55-64	Widowed	M	31
Toohey	65-74	Divorced	F	386
Toohey	65-74	Divorced	M	289
Toohey	65-74	Married	F	1433
Toohey	65-74	Married	M	1512
Toohey	65-74	Separated	F	85
Toohey	65-74	Separated	M	99
Toohey	65-74	Widowed	F	312
Toohey	65-74	Widowed	M	73
Toohey	75-84	Divorced	F	164
Toohey	75-84	Divorced	M	113
Toohey	75-84	Married	F	648
Toohey	75-84	Married	M	927
Toohey	75-84	Separated	F	15
Toohey	75-84	Separated	M	43
Toohey	75-84	Widowed	F	549
Toohey	75-84	Widowed	M	134
Toohey	85+	Divorced	F	33
Toohey	85+	Divorced	M	23
Toohey	85+	Married	F	140
Toohey	85+	Married	M	250
Toohey	85+	Separated	F	7
Toohey	85+	Separated	M	5
Toohey	85+	Widowed	F	505
Toohey	85+	Widowed	M	98
Toowoomba North	15-19	Married	F	8
Toowoomba North	15-19	Married	M	4
Toowoomba North	15-19	Widowed	M	4
Toowoomba North	20-24	Divorced	F	5
Toowoomba North	20-24	Married	F	107
Toowoomba North	20-24	Married	M	65
Toowoomba North	20-24	Separated	F	11
Toowoomba North	20-24	Separated	M	3
Toowoomba North	25-34	Divorced	F	99
Toowoomba North	25-34	Divorced	M	59
Toowoomba North	25-34	Married	F	1341
Toowoomba North	25-34	Married	M	1040
Toowoomba North	25-34	Separated	F	114
Toowoomba North	25-34	Separated	M	63
Toowoomba North	25-34	Widowed	F	9
Toowoomba North	25-34	Widowed	M	6
Toowoomba North	35-44	Divorced	F	290
Toowoomba North	35-44	Divorced	M	191
Toowoomba North	35-44	Married	F	1853
Toowoomba North	35-44	Married	M	1693
Toowoomba North	35-44	Separated	F	223
Toowoomba North	35-44	Separated	M	162
Toowoomba North	35-44	Widowed	F	36
Toowoomba North	35-44	Widowed	M	6
Toowoomba North	45-54	Divorced	F	608
