SED_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Cranbourne (South-Eastern Metropolitan)	Maori			9
Cranbourne (South-Eastern Metropolitan)	Maori	0	0	1008
Cranbourne (South-Eastern Metropolitan)	Maori	0	1	109
Cranbourne (South-Eastern Metropolitan)	Maori	1	0	73
Cranbourne (South-Eastern Metropolitan)	Maori	1	1	52
Cranbourne (South-Eastern Metropolitan)	NZ			4
Cranbourne (South-Eastern Metropolitan)	NZ	0	0	595
Cranbourne (South-Eastern Metropolitan)	NZ	0	1	201
Cranbourne (South-Eastern Metropolitan)	NZ	1	0	137
Cranbourne (South-Eastern Metropolitan)	NZ	1	1	113
Cranbourne (South-Eastern Metropolitan)	(Other)			218
Cranbourne (South-Eastern Metropolitan)	(Other)	0	0	34831
Cranbourne (South-Eastern Metropolitan)	(Other)	0	1	1249
Cranbourne (South-Eastern Metropolitan)	(Other)	1	0	898
Cranbourne (South-Eastern Metropolitan)	(Other)	1	1	1104
Cranbourne (South-Eastern Metropolitan)	Polish	0	0	432
Cranbourne (South-Eastern Metropolitan)	Polish	0	1	78
Cranbourne (South-Eastern Metropolitan)	Polish	1	0	46
Cranbourne (South-Eastern Metropolitan)	Polish	1	1	153
Cranbourne (South-Eastern Metropolitan)	Russian	0	0	309
Cranbourne (South-Eastern Metropolitan)	Russian	0	1	29
Cranbourne (South-Eastern Metropolitan)	Russian	1	0	34
Cranbourne (South-Eastern Metropolitan)	Russian	1	1	63
Cranbourne (South-Eastern Metropolitan)	Samoan			18
Cranbourne (South-Eastern Metropolitan)	Samoan	0	0	1870
Cranbourne (South-Eastern Metropolitan)	Samoan	0	1	133
Cranbourne (South-Eastern Metropolitan)	Samoan	1	0	54
Cranbourne (South-Eastern Metropolitan)	Samoan	1	1	15
Cranbourne (South-Eastern Metropolitan)	Scottish			44
Cranbourne (South-Eastern Metropolitan)	Scottish	0	0	1544
Cranbourne (South-Eastern Metropolitan)	Scottish	0	1	550
Cranbourne (South-Eastern Metropolitan)	Scottish	1	0	481
Cranbourne (South-Eastern Metropolitan)	Scottish	1	1	3569
Cranbourne (South-Eastern Metropolitan)	Serbian			11
Cranbourne (South-Eastern Metropolitan)	Serbian	0	0	434
Cranbourne (South-Eastern Metropolitan)	Serbian	0	1	70
Cranbourne (South-Eastern Metropolitan)	Serbian	1	0	38
Cranbourne (South-Eastern Metropolitan)	Serbian	1	1	60
Cranbourne (South-Eastern Metropolitan)	South African	0	0	433
Cranbourne (South-Eastern Metropolitan)	South African	0	1	69
Cranbourne (South-Eastern Metropolitan)	South African	1	0	49
Cranbourne (South-Eastern Metropolitan)	South African	1	1	27
Cranbourne (South-Eastern Metropolitan)	Spanish			4
Cranbourne (South-Eastern Metropolitan)	Spanish	0	0	498
Cranbourne (South-Eastern Metropolitan)	Spanish	0	1	23
Cranbourne (South-Eastern Metropolitan)	Spanish	1	0	32
Cranbourne (South-Eastern Metropolitan)	Spanish	1	1	50
Cranbourne (South-Eastern Metropolitan)	Sri Lankan			4
Cranbourne (South-Eastern Metropolitan)	Sri Lankan	0	0	2746
Cranbourne (South-Eastern Metropolitan)	Sri Lankan	0	1	114
Cranbourne (South-Eastern Metropolitan)	Sri Lankan	1	0	59
Cranbourne (South-Eastern Metropolitan)	Sri Lankan	1	1	75
Cranbourne (South-Eastern Metropolitan)	Vietnamese	0	0	734
Cranbourne (South-Eastern Metropolitan)	Vietnamese	0	1	25
Cranbourne (South-Eastern Metropolitan)	Vietnamese	1	0	62
Cranbourne (South-Eastern Metropolitan)	Vietnamese	1	1	18
Cranbourne (South-Eastern Metropolitan)	Welsh	0	0	179
Cranbourne (South-Eastern Metropolitan)	Welsh	0	1	51
Cranbourne (South-Eastern Metropolitan)	Welsh	1	0	28
Cranbourne (South-Eastern Metropolitan)	Welsh	1	1	155
Croydon (Eastern Metropolitan)				1722
Croydon (Eastern Metropolitan)		0	0	267
Croydon (Eastern Metropolitan)		0	1	35
Croydon (Eastern Metropolitan)		1	0	12
Croydon (Eastern Metropolitan)		1	1	239
Croydon (Eastern Metropolitan)	Australian			130
Croydon (Eastern Metropolitan)	Australian		1	15888
Croydon (Eastern Metropolitan)	Australian	0	0	553
Croydon (Eastern Metropolitan)	Australian	0	1	2607
Croydon (Eastern Metropolitan)	Australian	1	0	1862
Croydon (Eastern Metropolitan)	Australian Aboriginal			10
Croydon (Eastern Metropolitan)	Australian Aboriginal	0	0	7
Croydon (Eastern Metropolitan)	Australian Aboriginal	0	1	29
Croydon (Eastern Metropolitan)	Australian Aboriginal	1	0	10
Croydon (Eastern Metropolitan)	Australian Aboriginal	1	1	381
Croydon (Eastern Metropolitan)	Chinese			18
Croydon (Eastern Metropolitan)	Chinese	0	0	3542
Croydon (Eastern Metropolitan)	Chinese	0	1	49
Croydon (Eastern Metropolitan)	Chinese	1	0	130
Croydon (Eastern Metropolitan)	Chinese	1	1	121
Croydon (Eastern Metropolitan)	Croatian			4
Croydon (Eastern Metropolitan)	Croatian	0	0	160
Croydon (Eastern Metropolitan)	Croatian	0	1	38
Croydon (Eastern Metropolitan)	Croatian	1	0	11
Croydon (Eastern Metropolitan)	Croatian	1	1	104
Croydon (Eastern Metropolitan)	Dutch			5
Croydon (Eastern Metropolitan)	Dutch	0	0	800
Croydon (Eastern Metropolitan)	Dutch	0	1	308
Croydon (Eastern Metropolitan)	Dutch	1	0	160
Croydon (Eastern Metropolitan)	Dutch	1	1	634
Croydon (Eastern Metropolitan)	English			156
Croydon (Eastern Metropolitan)	English	0	0	4395
Croydon (Eastern Metropolitan)	English	0	1	2370
Croydon (Eastern Metropolitan)	English	1	0	1710
Croydon (Eastern Metropolitan)	English	1	1	14743
Croydon (Eastern Metropolitan)	Filipino	0	0	399
Croydon (Eastern Metropolitan)	Filipino	0	1	11
Croydon (Eastern Metropolitan)	Filipino	1	0	87
Croydon (Eastern Metropolitan)	Filipino	1	1	25
Croydon (Eastern Metropolitan)	French	0	0	149
Croydon (Eastern Metropolitan)	French	0	1	37
Croydon (Eastern Metropolitan)	French	1	0	21
Croydon (Eastern Metropolitan)	French	1	1	167
Croydon (Eastern Metropolitan)	German			16
Croydon (Eastern Metropolitan)	German	0	0	739
Croydon (Eastern Metropolitan)	German	0	1	298
Croydon (Eastern Metropolitan)	German	1	0	202
Croydon (Eastern Metropolitan)	German	1	1	1509
Croydon (Eastern Metropolitan)	Greek			11
Croydon (Eastern Metropolitan)	Greek	0	0	316
Croydon (Eastern Metropolitan)	Greek	0	1	142
Croydon (Eastern Metropolitan)	Greek	1	0	53
Croydon (Eastern Metropolitan)	Greek	1	1	320
Croydon (Eastern Metropolitan)	Hungarian	0	0	124
Croydon (Eastern Metropolitan)	Hungarian	0	1	47
Croydon (Eastern Metropolitan)	Hungarian	1	0	21
Croydon (Eastern Metropolitan)	Hungarian	1	1	90
Croydon (Eastern Metropolitan)	Indian			7
Croydon (Eastern Metropolitan)	Indian	0	0	1356
Croydon (Eastern Metropolitan)	Indian	0	1	61
Croydon (Eastern Metropolitan)	Indian	1	0	37
Croydon (Eastern Metropolitan)	Indian	1	1	31
Croydon (Eastern Metropolitan)	Irish			41
Croydon (Eastern Metropolitan)	Irish	0	0	916
Croydon (Eastern Metropolitan)	Irish	0	1	508
Croydon (Eastern Metropolitan)	Irish	1	0	306
Croydon (Eastern Metropolitan)	Irish	1	1	4970
Croydon (Eastern Metropolitan)	Italian			11
Croydon (Eastern Metropolitan)	Italian	0	0	932
Croydon (Eastern Metropolitan)	Italian	0	1	396
Croydon (Eastern Metropolitan)	Italian	1	0	177
Croydon (Eastern Metropolitan)	Italian	1	1	1386
Croydon (Eastern Metropolitan)	Korean	0	0	162
Croydon (Eastern Metropolitan)	Korean	0	1	4
Croydon (Eastern Metropolitan)	Korean	1	0	6
Croydon (Eastern Metropolitan)	Korean	1	1	5
Croydon (Eastern Metropolitan)	Lebanese	0	0	91
Croydon (Eastern Metropolitan)	Lebanese	0	1	25
Croydon (Eastern Metropolitan)	Lebanese	1	0	9
Croydon (Eastern Metropolitan)	Lebanese	1	1	20
Croydon (Eastern Metropolitan)	Macedonian	0	0	77
Croydon (Eastern Metropolitan)	Macedonian	0	1	10
Croydon (Eastern Metropolitan)	Macedonian	1	0	7
Croydon (Eastern Metropolitan)	Macedonian	1	1	56
Croydon (Eastern Metropolitan)	Maltese	0	0	155
Croydon (Eastern Metropolitan)	Maltese	0	1	62
Croydon (Eastern Metropolitan)	Maltese	1	0	35
Croydon (Eastern Metropolitan)	Maltese	1	1	136
Croydon (Eastern Metropolitan)	Maori			3
Croydon (Eastern Metropolitan)	Maori	0	0	80
Croydon (Eastern Metropolitan)	Maori	0	1	23
Croydon (Eastern Metropolitan)	Maori	1	0	17
Croydon (Eastern Metropolitan)	Maori	1	1	22
Croydon (Eastern Metropolitan)	NZ	0	0	174
Croydon (Eastern Metropolitan)	NZ	0	1	104
Croydon (Eastern Metropolitan)	NZ	1	0	96
Croydon (Eastern Metropolitan)	NZ	1	1	55
Croydon (Eastern Metropolitan)	(Other)			46
Croydon (Eastern Metropolitan)	(Other)	0	0	5578
Croydon (Eastern Metropolitan)	(Other)	0	1	568
Croydon (Eastern Metropolitan)	(Other)	1	0	439
Croydon (Eastern Metropolitan)	(Other)	1	1	819
Croydon (Eastern Metropolitan)	Polish			3
Croydon (Eastern Metropolitan)	Polish	0	0	258
Croydon (Eastern Metropolitan)	Polish	0	1	54
Croydon (Eastern Metropolitan)	Polish	1	0	48
Croydon (Eastern Metropolitan)	Polish	1	1	156
Croydon (Eastern Metropolitan)	Russian	0	0	107
Croydon (Eastern Metropolitan)	Russian	0	1	15
Croydon (Eastern Metropolitan)	Russian	1	0	19
Croydon (Eastern Metropolitan)	Russian	1	1	36
Croydon (Eastern Metropolitan)	Samoan	0	0	18
Croydon (Eastern Metropolitan)	Samoan	0	1	5
Croydon (Eastern Metropolitan)	Samoan	1	1	3
Croydon (Eastern Metropolitan)	Scottish			31
Croydon (Eastern Metropolitan)	Scottish	0	0	1059
Croydon (Eastern Metropolitan)	Scottish	0	1	547
Croydon (Eastern Metropolitan)	Scottish	1	0	388
Croydon (Eastern Metropolitan)	Scottish	1	1	4380
Croydon (Eastern Metropolitan)	Serbian	0	0	90
Croydon (Eastern Metropolitan)	Serbian	0	1	18
Croydon (Eastern Metropolitan)	Serbian	1	0	10
Croydon (Eastern Metropolitan)	Serbian	1	1	30
Croydon (Eastern Metropolitan)	South African	0	0	302
Croydon (Eastern Metropolitan)	South African	0	1	42
Croydon (Eastern Metropolitan)	South African	1	0	53
Croydon (Eastern Metropolitan)	South African	1	1	29
Croydon (Eastern Metropolitan)	Spanish	0	0	136
Croydon (Eastern Metropolitan)	Spanish	0	1	9
Croydon (Eastern Metropolitan)	Spanish	1	0	10
Croydon (Eastern Metropolitan)	Spanish	1	1	48
Croydon (Eastern Metropolitan)	Sri Lankan	0	0	232
Croydon (Eastern Metropolitan)	Sri Lankan	0	1	54
Croydon (Eastern Metropolitan)	Sri Lankan	1	0	42
Croydon (Eastern Metropolitan)	Sri Lankan	1	1	52
Croydon (Eastern Metropolitan)	Vietnamese	0	0	222
Croydon (Eastern Metropolitan)	Vietnamese	0	1	3
Croydon (Eastern Metropolitan)	Vietnamese	1	0	14
Croydon (Eastern Metropolitan)	Vietnamese	1	1	8
Croydon (Eastern Metropolitan)	Welsh	0	0	150
Croydon (Eastern Metropolitan)	Welsh	0	1	52
Croydon (Eastern Metropolitan)	Welsh	1	0	32
Croydon (Eastern Metropolitan)	Welsh	1	1	205
Dandenong (South-Eastern Metropolitan)				4998
Dandenong (South-Eastern Metropolitan)		0	0	1303
Dandenong (South-Eastern Metropolitan)		0	1	52
Dandenong (South-Eastern Metropolitan)		1	0	35
Dandenong (South-Eastern Metropolitan)		1	1	107
Dandenong (South-Eastern Metropolitan)	Australian			203
Dandenong (South-Eastern Metropolitan)	Australian		1	4645
Dandenong (South-Eastern Metropolitan)	Australian	0	0	2252
Dandenong (South-Eastern Metropolitan)	Australian	0	1	1162
Dandenong (South-Eastern Metropolitan)	Australian	1	0	841
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal			9
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal	0	0	27
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal	0	1	45
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal	1	0	30
Dandenong (South-Eastern Metropolitan)	Australian Aboriginal	1	1	343
Dandenong (South-Eastern Metropolitan)	Chinese			35
Dandenong (South-Eastern Metropolitan)	Chinese	0	0	3791
Dandenong (South-Eastern Metropolitan)	Chinese	0	1	32
Dandenong (South-Eastern Metropolitan)	Chinese	1	0	108
Dandenong (South-Eastern Metropolitan)	Chinese	1	1	50
Dandenong (South-Eastern Metropolitan)	Croatian			15
Dandenong (South-Eastern Metropolitan)	Croatian	0	0	713
Dandenong (South-Eastern Metropolitan)	Croatian	0	1	50
Dandenong (South-Eastern Metropolitan)	Croatian	1	0	7
Dandenong (South-Eastern Metropolitan)	Croatian	1	1	59
Dandenong (South-Eastern Metropolitan)	Dutch			8
Dandenong (South-Eastern Metropolitan)	Dutch	0	0	524
Dandenong (South-Eastern Metropolitan)	Dutch	0	1	87
Dandenong (South-Eastern Metropolitan)	Dutch	1	0	54
Dandenong (South-Eastern Metropolitan)	Dutch	1	1	117
Dandenong (South-Eastern Metropolitan)	English			167
Dandenong (South-Eastern Metropolitan)	English	0	0	3704
Dandenong (South-Eastern Metropolitan)	English	0	1	796
Dandenong (South-Eastern Metropolitan)	English	1	0	596
Dandenong (South-Eastern Metropolitan)	English	1	1	4096
Dandenong (South-Eastern Metropolitan)	Filipino			4
Dandenong (South-Eastern Metropolitan)	Filipino	0	0	1376
Dandenong (South-Eastern Metropolitan)	Filipino	0	1	24
Dandenong (South-Eastern Metropolitan)	Filipino	1	0	81
Dandenong (South-Eastern Metropolitan)	Filipino	1	1	24
Dandenong (South-Eastern Metropolitan)	French			5
Dandenong (South-Eastern Metropolitan)	French	0	0	298
Dandenong (South-Eastern Metropolitan)	French	0	1	20
Dandenong (South-Eastern Metropolitan)	French	1	0	7
Dandenong (South-Eastern Metropolitan)	French	1	1	32
Dandenong (South-Eastern Metropolitan)	German			8
Dandenong (South-Eastern Metropolitan)	German	0	0	528
Dandenong (South-Eastern Metropolitan)	German	0	1	95
Dandenong (South-Eastern Metropolitan)	German	1	0	51
Dandenong (South-Eastern Metropolitan)	German	1	1	386
Dandenong (South-Eastern Metropolitan)	Greek			13
Dandenong (South-Eastern Metropolitan)	Greek	0	0	1320
Dandenong (South-Eastern Metropolitan)	Greek	0	1	215
Dandenong (South-Eastern Metropolitan)	Greek	1	0	119
Dandenong (South-Eastern Metropolitan)	Greek	1	1	392
Dandenong (South-Eastern Metropolitan)	Hungarian			4
Dandenong (South-Eastern Metropolitan)	Hungarian	0	0	346
Dandenong (South-Eastern Metropolitan)	Hungarian	0	1	20
Dandenong (South-Eastern Metropolitan)	Hungarian	1	0	10
Dandenong (South-Eastern Metropolitan)	Hungarian	1	1	32
Dandenong (South-Eastern Metropolitan)	Indian			22
Dandenong (South-Eastern Metropolitan)	Indian	0	0	5197
Dandenong (South-Eastern Metropolitan)	Indian	0	1	34
Dandenong (South-Eastern Metropolitan)	Indian	1	0	29
Dandenong (South-Eastern Metropolitan)	Indian	1	1	20
Dandenong (South-Eastern Metropolitan)	Irish			15
Dandenong (South-Eastern Metropolitan)	Irish	0	0	506
Dandenong (South-Eastern Metropolitan)	Irish	0	1	165
Dandenong (South-Eastern Metropolitan)	Irish	1	0	118
Dandenong (South-Eastern Metropolitan)	Irish	1	1	1268
Dandenong (South-Eastern Metropolitan)	Italian			24
Dandenong (South-Eastern Metropolitan)	Italian	0	0	1460
Dandenong (South-Eastern Metropolitan)	Italian	0	1	240
Dandenong (South-Eastern Metropolitan)	Italian	1	0	109
Dandenong (South-Eastern Metropolitan)	Italian	1	1	564
Dandenong (South-Eastern Metropolitan)	Korean	0	0	235
Dandenong (South-Eastern Metropolitan)	Korean	1	0	8
Dandenong (South-Eastern Metropolitan)	Lebanese			6
Dandenong (South-Eastern Metropolitan)	Lebanese	0	0	573
Dandenong (South-Eastern Metropolitan)	Lebanese	0	1	79
Dandenong (South-Eastern Metropolitan)	Lebanese	1	0	53
Dandenong (South-Eastern Metropolitan)	Lebanese	1	1	45
Dandenong (South-Eastern Metropolitan)	Macedonian			4
Dandenong (South-Eastern Metropolitan)	Macedonian	0	0	388
Dandenong (South-Eastern Metropolitan)	Macedonian	0	1	20
Dandenong (South-Eastern Metropolitan)	Macedonian	1	0	25
Dandenong (South-Eastern Metropolitan)	Macedonian	1	1	22
Dandenong (South-Eastern Metropolitan)	Maltese	0	0	152
Dandenong (South-Eastern Metropolitan)	Maltese	0	1	32
Dandenong (South-Eastern Metropolitan)	Maltese	1	0	9
Dandenong (South-Eastern Metropolitan)	Maltese	1	1	73
Dandenong (South-Eastern Metropolitan)	Maori			9
Dandenong (South-Eastern Metropolitan)	Maori	0	0	327
Dandenong (South-Eastern Metropolitan)	Maori	0	1	46
Dandenong (South-Eastern Metropolitan)	Maori	1	0	37
Dandenong (South-Eastern Metropolitan)	Maori	1	1	11
Dandenong (South-Eastern Metropolitan)	NZ	0	0	192
Dandenong (South-Eastern Metropolitan)	NZ	0	1	40
Dandenong (South-Eastern Metropolitan)	NZ	1	0	27
Dandenong (South-Eastern Metropolitan)	NZ	1	1	19
Dandenong (South-Eastern Metropolitan)	(Other)			259
Dandenong (South-Eastern Metropolitan)	(Other)	0	0	29054
Dandenong (South-Eastern Metropolitan)	(Other)	0	1	763
Dandenong (South-Eastern Metropolitan)	(Other)	1	0	597
Dandenong (South-Eastern Metropolitan)	(Other)	1	1	591
Dandenong (South-Eastern Metropolitan)	Polish			5
Dandenong (South-Eastern Metropolitan)	Polish	0	0	632
Dandenong (South-Eastern Metropolitan)	Polish	0	1	29
Dandenong (South-Eastern Metropolitan)	Polish	1	0	33
Dandenong (South-Eastern Metropolitan)	Polish	1	1	43
Dandenong (South-Eastern Metropolitan)	Russian			3
Dandenong (South-Eastern Metropolitan)	Russian	0	0	360
Dandenong (South-Eastern Metropolitan)	Russian	0	1	14
Dandenong (South-Eastern Metropolitan)	Russian	1	0	8
Dandenong (South-Eastern Metropolitan)	Russian	1	1	24
Dandenong (South-Eastern Metropolitan)	Samoan			12
Dandenong (South-Eastern Metropolitan)	Samoan	0	0	556
Dandenong (South-Eastern Metropolitan)	Samoan	0	1	31
Dandenong (South-Eastern Metropolitan)	Samoan	1	0	7
Dandenong (South-Eastern Metropolitan)	Samoan	1	1	15
Dandenong (South-Eastern Metropolitan)	Scottish			21
Dandenong (South-Eastern Metropolitan)	Scottish	0	0	609
Dandenong (South-Eastern Metropolitan)	Scottish	0	1	174
Dandenong (South-Eastern Metropolitan)	Scottish	1	0	132
Dandenong (South-Eastern Metropolitan)	Scottish	1	1	1118
Dandenong (South-Eastern Metropolitan)	Serbian			16
Dandenong (South-Eastern Metropolitan)	Serbian	0	0	2052
Dandenong (South-Eastern Metropolitan)	Serbian	0	1	74
Dandenong (South-Eastern Metropolitan)	Serbian	1	0	55
Dandenong (South-Eastern Metropolitan)	Serbian	1	1	25
Dandenong (South-Eastern Metropolitan)	South African	0	0	145
Dandenong (South-Eastern Metropolitan)	South African	0	1	17
Dandenong (South-Eastern Metropolitan)	South African	1	0	21
Dandenong (South-Eastern Metropolitan)	South African	1	1	17
Dandenong (South-Eastern Metropolitan)	Spanish			5
Dandenong (South-Eastern Metropolitan)	Spanish	0	0	347
Dandenong (South-Eastern Metropolitan)	Spanish	0	1	6
Dandenong (South-Eastern Metropolitan)	Spanish	1	0	12
Dandenong (South-Eastern Metropolitan)	Spanish	1	1	35
Dandenong (South-Eastern Metropolitan)	Sri Lankan			12
Dandenong (South-Eastern Metropolitan)	Sri Lankan	0	0	1793
Dandenong (South-Eastern Metropolitan)	Sri Lankan	0	1	51
Dandenong (South-Eastern Metropolitan)	Sri Lankan	1	0	33
Dandenong (South-Eastern Metropolitan)	Sri Lankan	1	1	29
Dandenong (South-Eastern Metropolitan)	Vietnamese			12
Dandenong (South-Eastern Metropolitan)	Vietnamese	0	0	2202
Dandenong (South-Eastern Metropolitan)	Vietnamese	0	1	19
Dandenong (South-Eastern Metropolitan)	Vietnamese	1	0	67
Dandenong (South-Eastern Metropolitan)	Vietnamese	1	1	27
Dandenong (South-Eastern Metropolitan)	Welsh	0	0	62
Dandenong (South-Eastern Metropolitan)	Welsh	0	1	9
Dandenong (South-Eastern Metropolitan)	Welsh	1	0	7
Dandenong (South-Eastern Metropolitan)	Welsh	1	1	51
Eildon (Northern Victoria)				4056
Eildon (Northern Victoria)		0	0	108
Eildon (Northern Victoria)		0	1	43
Eildon (Northern Victoria)		1	0	25
Eildon (Northern Victoria)		1	1	480
Eildon (Northern Victoria)	Australian			333
Eildon (Northern Victoria)	Australian		1	19569
Eildon (Northern Victoria)	Australian	0	0	358
Eildon (Northern Victoria)	Australian	0	1	2671
Eildon (Northern Victoria)	Australian	1	0	1901
Eildon (Northern Victoria)	Australian Aboriginal			13
Eildon (Northern Victoria)	Australian Aboriginal	0	0	4
Eildon (Northern Victoria)	Australian Aboriginal	0	1	54
Eildon (Northern Victoria)	Australian Aboriginal	1	0	38
Eildon (Northern Victoria)	Australian Aboriginal	1	1	823
Eildon (Northern Victoria)	Chinese			6
Eildon (Northern Victoria)	Chinese	0	0	328
Eildon (Northern Victoria)	Chinese	0	1	23
Eildon (Northern Victoria)	Chinese	1	0	36
Eildon (Northern Victoria)	Chinese	1	1	95
Eildon (Northern Victoria)	Croatian			6
Eildon (Northern Victoria)	Croatian	0	0	105
Eildon (Northern Victoria)	Croatian	0	1	38
Eildon (Northern Victoria)	Croatian	1	0	13
Eildon (Northern Victoria)	Croatian	1	1	70
Eildon (Northern Victoria)	Dutch			16
Eildon (Northern Victoria)	Dutch	0	0	903
Eildon (Northern Victoria)	Dutch	0	1	286
Eildon (Northern Victoria)	Dutch	1	0	189
Eildon (Northern Victoria)	Dutch	1	1	645
Eildon (Northern Victoria)	English			305
Eildon (Northern Victoria)	English	0	0	4539
Eildon (Northern Victoria)	English	0	1	2517
Eildon (Northern Victoria)	English	1	0	1930
Eildon (Northern Victoria)	English	1	1	18265
Eildon (Northern Victoria)	Filipino	0	0	128
Eildon (Northern Victoria)	Filipino	0	1	3
Eildon (Northern Victoria)	Filipino	1	0	39
Eildon (Northern Victoria)	Filipino	1	1	8
Eildon (Northern Victoria)	French			4
Eildon (Northern Victoria)	French	0	0	122
Eildon (Northern Victoria)	French	0	1	31
Eildon (Northern Victoria)	French	1	0	23
Eildon (Northern Victoria)	French	1	1	156
Eildon (Northern Victoria)	German			48
Eildon (Northern Victoria)	German	0	0	880
Eildon (Northern Victoria)	German	0	1	289
Eildon (Northern Victoria)	German	1	0	200
Eildon (Northern Victoria)	German	1	1	1670
Eildon (Northern Victoria)	Greek			3
Eildon (Northern Victoria)	Greek	0	0	174
Eildon (Northern Victoria)	Greek	0	1	62
Eildon (Northern Victoria)	Greek	1	0	23
Eildon (Northern Victoria)	Greek	1	1	197
Eildon (Northern Victoria)	Hungarian			8
Eildon (Northern Victoria)	Hungarian	0	0	120
Eildon (Northern Victoria)	Hungarian	0	1	36
Eildon (Northern Victoria)	Hungarian	1	0	23
Eildon (Northern Victoria)	Hungarian	1	1	46
Eildon (Northern Victoria)	Indian	0	0	154
Eildon (Northern Victoria)	Indian	0	1	25
Eildon (Northern Victoria)	Indian	1	0	21
Eildon (Northern Victoria)	Indian	1	1	8
Eildon (Northern Victoria)	Irish			77
Eildon (Northern Victoria)	Irish	0	0	941
Eildon (Northern Victoria)	Irish	0	1	540
Eildon (Northern Victoria)	Irish	1	0	377
Eildon (Northern Victoria)	Irish	1	1	5915
Eildon (Northern Victoria)	Italian			23
Eildon (Northern Victoria)	Italian	0	0	570
Eildon (Northern Victoria)	Italian	0	1	268
Eildon (Northern Victoria)	Italian	1	0	111
Eildon (Northern Victoria)	Italian	1	1	1076
Eildon (Northern Victoria)	Korean	0	0	11
Eildon (Northern Victoria)	Korean	1	0	3
Eildon (Northern Victoria)	Lebanese			4
Eildon (Northern Victoria)	Lebanese	0	0	17
Eildon (Northern Victoria)	Lebanese	0	1	8
Eildon (Northern Victoria)	Lebanese	1	0	12
Eildon (Northern Victoria)	Lebanese	1	1	27
Eildon (Northern Victoria)	Macedonian	0	0	51
Eildon (Northern Victoria)	Macedonian	0	1	11
Eildon (Northern Victoria)	Macedonian	1	1	17
Eildon (Northern Victoria)	Maltese			3
Eildon (Northern Victoria)	Maltese	0	0	111
Eildon (Northern Victoria)	Maltese	0	1	37
Eildon (Northern Victoria)	Maltese	1	0	28
Eildon (Northern Victoria)	Maltese	1	1	122
Eildon (Northern Victoria)	Maori			3
Eildon (Northern Victoria)	Maori	0	0	81
Eildon (Northern Victoria)	Maori	0	1	13
Eildon (Northern Victoria)	Maori	1	0	17
Eildon (Northern Victoria)	Maori	1	1	19
Eildon (Northern Victoria)	NZ			9
Eildon (Northern Victoria)	NZ	0	0	187
Eildon (Northern Victoria)	NZ	0	1	102
Eildon (Northern Victoria)	NZ	1	0	69
Eildon (Northern Victoria)	NZ	1	1	56
Eildon (Northern Victoria)	(Other)			44
Eildon (Northern Victoria)	(Other)	0	0	1627
Eildon (Northern Victoria)	(Other)	0	1	451
Eildon (Northern Victoria)	(Other)	1	0	335
Eildon (Northern Victoria)	(Other)	1	1	807
Eildon (Northern Victoria)	Polish			6
Eildon (Northern Victoria)	Polish	0	0	256
Eildon (Northern Victoria)	Polish	0	1	60
Eildon (Northern Victoria)	Polish	1	0	41
Eildon (Northern Victoria)	Polish	1	1	117
Eildon (Northern Victoria)	Russian	0	0	71
Eildon (Northern Victoria)	Russian	0	1	13
Eildon (Northern Victoria)	Russian	1	0	9
Eildon (Northern Victoria)	Russian	1	1	28
Eildon (Northern Victoria)	Samoan	0	0	4
Eildon (Northern Victoria)	Samoan	0	1	3
Eildon (Northern Victoria)	Samoan	1	0	3
Eildon (Northern Victoria)	Scottish			67
Eildon (Northern Victoria)	Scottish	0	0	1091
Eildon (Northern Victoria)	Scottish	0	1	636
Eildon (Northern Victoria)	Scottish	1	0	481
Eildon (Northern Victoria)	Scottish	1	1	5373
Eildon (Northern Victoria)	Serbian	0	0	48
Eildon (Northern Victoria)	Serbian	0	1	6
Eildon (Northern Victoria)	Serbian	1	0	5
Eildon (Northern Victoria)	Serbian	1	1	13
Eildon (Northern Victoria)	South African			4
Eildon (Northern Victoria)	South African	0	0	105
Eildon (Northern Victoria)	South African	0	1	32
Eildon (Northern Victoria)	South African	1	0	20
Eildon (Northern Victoria)	South African	1	1	18
Eildon (Northern Victoria)	Spanish			3
Eildon (Northern Victoria)	Spanish	0	0	77
Eildon (Northern Victoria)	Spanish	0	1	16
Eildon (Northern Victoria)	Spanish	1	0	20
Eildon (Northern Victoria)	Spanish	1	1	64
Eildon (Northern Victoria)	Sri Lankan	0	0	38
Eildon (Northern Victoria)	Sri Lankan	0	1	17
Eildon (Northern Victoria)	Sri Lankan	1	0	12
Eildon (Northern Victoria)	Sri Lankan	1	1	29
Eildon (Northern Victoria)	Vietnamese	0	0	45
Eildon (Northern Victoria)	Vietnamese	1	0	11
Eildon (Northern Victoria)	Vietnamese	1	1	7
Eildon (Northern Victoria)	Welsh			4
Eildon (Northern Victoria)	Welsh	0	0	147
Eildon (Northern Victoria)	Welsh	0	1	37
Eildon (Northern Victoria)	Welsh	1	0	31
Eildon (Northern Victoria)	Welsh	1	1	166
Eltham (Eastern Metropolitan)				1327
Eltham (Eastern Metropolitan)		0	0	106
Eltham (Eastern Metropolitan)		0	1	24
Eltham (Eastern Metropolitan)		1	0	21
