SED_NAME21	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Bendigo East (Northern Victoria)	15-19	0	F	1910
Bendigo East (Northern Victoria)	15-19	0	M	1988
Bendigo East (Northern Victoria)	15-19	1	F	127
Bendigo East (Northern Victoria)	15-19	1	M	87
Bendigo East (Northern Victoria)	20-24		F	99
Bendigo East (Northern Victoria)	20-24		M	112
Bendigo East (Northern Victoria)	20-24	0	F	1979
Bendigo East (Northern Victoria)	20-24	0	M	1955
Bendigo East (Northern Victoria)	20-24	1	F	169
Bendigo East (Northern Victoria)	20-24	1	M	128
Bendigo East (Northern Victoria)	25-34		F	252
Bendigo East (Northern Victoria)	25-34		M	266
Bendigo East (Northern Victoria)	25-34	0	F	3998
Bendigo East (Northern Victoria)	25-34	0	M	3831
Bendigo East (Northern Victoria)	25-34	1	F	577
Bendigo East (Northern Victoria)	25-34	1	M	327
Bendigo East (Northern Victoria)	35-44		F	261
Bendigo East (Northern Victoria)	35-44		M	240
Bendigo East (Northern Victoria)	35-44	0	F	3504
Bendigo East (Northern Victoria)	35-44	0	M	3441
Bendigo East (Northern Victoria)	35-44	1	F	888
Bendigo East (Northern Victoria)	35-44	1	M	464
Bendigo East (Northern Victoria)	45-54		F	224
Bendigo East (Northern Victoria)	45-54		M	258
Bendigo East (Northern Victoria)	45-54	0	F	3257
Bendigo East (Northern Victoria)	45-54	0	M	3276
Bendigo East (Northern Victoria)	45-54	1	F	1084
Bendigo East (Northern Victoria)	45-54	1	M	582
Bendigo East (Northern Victoria)	55-64		F	226
Bendigo East (Northern Victoria)	55-64		M	265
Bendigo East (Northern Victoria)	55-64	0	F	3228
Bendigo East (Northern Victoria)	55-64	0	M	3149
Bendigo East (Northern Victoria)	55-64	1	F	1261
Bendigo East (Northern Victoria)	55-64	1	M	780
Bendigo East (Northern Victoria)	65-74		F	205
Bendigo East (Northern Victoria)	65-74		M	223
Bendigo East (Northern Victoria)	65-74	0	F	2992
Bendigo East (Northern Victoria)	65-74	0	M	2981
Bendigo East (Northern Victoria)	65-74	1	F	796
Bendigo East (Northern Victoria)	65-74	1	M	524
Bendigo East (Northern Victoria)	75-84		F	195
Bendigo East (Northern Victoria)	75-84		M	151
Bendigo East (Northern Victoria)	75-84	0	F	1657
Bendigo East (Northern Victoria)	75-84	0	M	1494
Bendigo East (Northern Victoria)	75-84	1	F	305
Bendigo East (Northern Victoria)	75-84	1	M	234
Bendigo East (Northern Victoria)	85+		F	140
Bendigo East (Northern Victoria)	85+		M	78
Bendigo East (Northern Victoria)	85+	0	F	845
Bendigo East (Northern Victoria)	85+	0	M	505
Bendigo East (Northern Victoria)	85+	1	F	43
Bendigo East (Northern Victoria)	85+	1	M	81
Bendigo West (Northern Victoria)	15-19		F	129
Bendigo West (Northern Victoria)	15-19		M	118
Bendigo West (Northern Victoria)	15-19	0	F	1449
Bendigo West (Northern Victoria)	15-19	0	M	1462
Bendigo West (Northern Victoria)	15-19	1	F	109
Bendigo West (Northern Victoria)	15-19	1	M	92
Bendigo West (Northern Victoria)	20-24		F	91
Bendigo West (Northern Victoria)	20-24		M	165
Bendigo West (Northern Victoria)	20-24	0	F	1345
Bendigo West (Northern Victoria)	20-24	0	M	1400
Bendigo West (Northern Victoria)	20-24	1	F	137
Bendigo West (Northern Victoria)	20-24	1	M	105
Bendigo West (Northern Victoria)	25-34		F	267
Bendigo West (Northern Victoria)	25-34		M	485
Bendigo West (Northern Victoria)	25-34	0	F	3154
Bendigo West (Northern Victoria)	25-34	0	M	3102
Bendigo West (Northern Victoria)	25-34	1	F	482
Bendigo West (Northern Victoria)	25-34	1	M	263
Bendigo West (Northern Victoria)	35-44		F	253
Bendigo West (Northern Victoria)	35-44		M	387
Bendigo West (Northern Victoria)	35-44	0	F	2922
Bendigo West (Northern Victoria)	35-44	0	M	2896
Bendigo West (Northern Victoria)	35-44	1	F	710
Bendigo West (Northern Victoria)	35-44	1	M	433
Bendigo West (Northern Victoria)	45-54		F	243
Bendigo West (Northern Victoria)	45-54		M	324
Bendigo West (Northern Victoria)	45-54	0	F	2858
Bendigo West (Northern Victoria)	45-54	0	M	2927
Bendigo West (Northern Victoria)	45-54	1	F	986
Bendigo West (Northern Victoria)	45-54	1	M	596
Bendigo West (Northern Victoria)	55-64		F	245
Bendigo West (Northern Victoria)	55-64		M	270
Bendigo West (Northern Victoria)	55-64	0	F	3112
Bendigo West (Northern Victoria)	55-64	0	M	3079
Bendigo West (Northern Victoria)	55-64	1	F	1169
Bendigo West (Northern Victoria)	55-64	1	M	654
Bendigo West (Northern Victoria)	65-74		F	259
Bendigo West (Northern Victoria)	65-74		M	260
Bendigo West (Northern Victoria)	65-74	0	F	3205
Bendigo West (Northern Victoria)	65-74	0	M	3097
Bendigo West (Northern Victoria)	65-74	1	F	767
Bendigo West (Northern Victoria)	65-74	1	M	520
Bendigo West (Northern Victoria)	75-84		F	255
Bendigo West (Northern Victoria)	75-84		M	226
Bendigo West (Northern Victoria)	75-84	0	F	1923
Bendigo West (Northern Victoria)	75-84	0	M	1689
Bendigo West (Northern Victoria)	75-84	1	F	299
Bendigo West (Northern Victoria)	75-84	1	M	260
Bendigo West (Northern Victoria)	85+		F	291
Bendigo West (Northern Victoria)	85+		M	153
Bendigo West (Northern Victoria)	85+	0	F	810
Bendigo West (Northern Victoria)	85+	0	M	518
Bendigo West (Northern Victoria)	85+	1	F	56
Bendigo West (Northern Victoria)	85+	1	M	64
Bentleigh (Southern Metropolitan)	15-19		F	69
Bentleigh (Southern Metropolitan)	15-19		M	67
Bentleigh (Southern Metropolitan)	15-19	0	F	1885
Bentleigh (Southern Metropolitan)	15-19	0	M	2135
Bentleigh (Southern Metropolitan)	15-19	1	F	94
Bentleigh (Southern Metropolitan)	15-19	1	M	73
Bentleigh (Southern Metropolitan)	20-24		F	66
Bentleigh (Southern Metropolitan)	20-24		M	68
Bentleigh (Southern Metropolitan)	20-24	0	F	1544
Bentleigh (Southern Metropolitan)	20-24	0	M	1735
Bentleigh (Southern Metropolitan)	20-24	1	F	125
Bentleigh (Southern Metropolitan)	20-24	1	M	129
Bentleigh (Southern Metropolitan)	25-34		F	159
Bentleigh (Southern Metropolitan)	25-34		M	188
Bentleigh (Southern Metropolitan)	25-34	0	F	3265
Bentleigh (Southern Metropolitan)	25-34	0	M	3233
Bentleigh (Southern Metropolitan)	25-34	1	F	285
Bentleigh (Southern Metropolitan)	25-34	1	M	262
Bentleigh (Southern Metropolitan)	35-44		F	192
Bentleigh (Southern Metropolitan)	35-44		M	181
Bentleigh (Southern Metropolitan)	35-44	0	F	4499
Bentleigh (Southern Metropolitan)	35-44	0	M	4004
Bentleigh (Southern Metropolitan)	35-44	1	F	666
Bentleigh (Southern Metropolitan)	35-44	1	M	464
Bentleigh (Southern Metropolitan)	45-54		F	178
Bentleigh (Southern Metropolitan)	45-54		M	154
Bentleigh (Southern Metropolitan)	45-54	0	F	3942
Bentleigh (Southern Metropolitan)	45-54	0	M	4022
Bentleigh (Southern Metropolitan)	45-54	1	F	1306
Bentleigh (Southern Metropolitan)	45-54	1	M	799
Bentleigh (Southern Metropolitan)	55-64		F	115
Bentleigh (Southern Metropolitan)	55-64		M	141
Bentleigh (Southern Metropolitan)	55-64	0	F	2708
Bentleigh (Southern Metropolitan)	55-64	0	M	2883
Bentleigh (Southern Metropolitan)	55-64	1	F	1112
Bentleigh (Southern Metropolitan)	55-64	1	M	703
Bentleigh (Southern Metropolitan)	65-74		F	132
Bentleigh (Southern Metropolitan)	65-74		M	82
Bentleigh (Southern Metropolitan)	65-74	0	F	2212
Bentleigh (Southern Metropolitan)	65-74	0	M	2023
Bentleigh (Southern Metropolitan)	65-74	1	F	527
Bentleigh (Southern Metropolitan)	65-74	1	M	363
Bentleigh (Southern Metropolitan)	75-84		F	136
Bentleigh (Southern Metropolitan)	75-84		M	89
Bentleigh (Southern Metropolitan)	75-84	0	F	1512
Bentleigh (Southern Metropolitan)	75-84	0	M	1154
Bentleigh (Southern Metropolitan)	75-84	1	F	246
Bentleigh (Southern Metropolitan)	75-84	1	M	154
Bentleigh (Southern Metropolitan)	85+		F	105
Bentleigh (Southern Metropolitan)	85+		M	31
Bentleigh (Southern Metropolitan)	85+	0	F	1014
Bentleigh (Southern Metropolitan)	85+	0	M	537
Bentleigh (Southern Metropolitan)	85+	1	F	64
Bentleigh (Southern Metropolitan)	85+	1	M	69
Box Hill (Eastern Metropolitan)	15-19		F	81
Box Hill (Eastern Metropolitan)	15-19		M	77
Box Hill (Eastern Metropolitan)	15-19	0	F	2005
Box Hill (Eastern Metropolitan)	15-19	0	M	2110
Box Hill (Eastern Metropolitan)	15-19	1	F	114
Box Hill (Eastern Metropolitan)	15-19	1	M	104
Box Hill (Eastern Metropolitan)	20-24		F	172
Box Hill (Eastern Metropolitan)	20-24		M	173
Box Hill (Eastern Metropolitan)	20-24	0	F	2439
Box Hill (Eastern Metropolitan)	20-24	0	M	2678
Box Hill (Eastern Metropolitan)	20-24	1	F	173
Box Hill (Eastern Metropolitan)	20-24	1	M	139
Box Hill (Eastern Metropolitan)	25-34		F	325
Box Hill (Eastern Metropolitan)	25-34		M	384
Box Hill (Eastern Metropolitan)	25-34	0	F	4689
Box Hill (Eastern Metropolitan)	25-34	0	M	4735
Box Hill (Eastern Metropolitan)	25-34	1	F	354
Box Hill (Eastern Metropolitan)	25-34	1	M	275
Box Hill (Eastern Metropolitan)	35-44		F	198
Box Hill (Eastern Metropolitan)	35-44		M	197
Box Hill (Eastern Metropolitan)	35-44	0	F	4204
Box Hill (Eastern Metropolitan)	35-44	0	M	4023
Box Hill (Eastern Metropolitan)	35-44	1	F	669
Box Hill (Eastern Metropolitan)	35-44	1	M	420
Box Hill (Eastern Metropolitan)	45-54		F	173
Box Hill (Eastern Metropolitan)	45-54		M	175
Box Hill (Eastern Metropolitan)	45-54	0	F	3893
Box Hill (Eastern Metropolitan)	45-54	0	M	3715
Box Hill (Eastern Metropolitan)	45-54	1	F	1200
Box Hill (Eastern Metropolitan)	45-54	1	M	753
Box Hill (Eastern Metropolitan)	55-64		F	127
Box Hill (Eastern Metropolitan)	55-64		M	134
Box Hill (Eastern Metropolitan)	55-64	0	F	3130
Box Hill (Eastern Metropolitan)	55-64	0	M	3080
Box Hill (Eastern Metropolitan)	55-64	1	F	1130
Box Hill (Eastern Metropolitan)	55-64	1	M	773
Box Hill (Eastern Metropolitan)	65-74		F	139
Box Hill (Eastern Metropolitan)	65-74		M	126
Box Hill (Eastern Metropolitan)	65-74	0	F	2700
Box Hill (Eastern Metropolitan)	65-74	0	M	2428
Box Hill (Eastern Metropolitan)	65-74	1	F	666
Box Hill (Eastern Metropolitan)	65-74	1	M	447
Box Hill (Eastern Metropolitan)	75-84		F	157
Box Hill (Eastern Metropolitan)	75-84		M	106
Box Hill (Eastern Metropolitan)	75-84	0	F	1933
Box Hill (Eastern Metropolitan)	75-84	0	M	1451
Box Hill (Eastern Metropolitan)	75-84	1	F	322
Box Hill (Eastern Metropolitan)	75-84	1	M	257
Box Hill (Eastern Metropolitan)	85+		F	235
Box Hill (Eastern Metropolitan)	85+		M	101
Box Hill (Eastern Metropolitan)	85+	0	F	1363
Box Hill (Eastern Metropolitan)	85+	0	M	698
Box Hill (Eastern Metropolitan)	85+	1	F	85
Box Hill (Eastern Metropolitan)	85+	1	M	114
Brighton (Southern Metropolitan)	15-19		F	61
Brighton (Southern Metropolitan)	15-19		M	65
Brighton (Southern Metropolitan)	15-19	0	F	1710
Brighton (Southern Metropolitan)	15-19	0	M	1895
Brighton (Southern Metropolitan)	15-19	1	F	86
Brighton (Southern Metropolitan)	15-19	1	M	68
Brighton (Southern Metropolitan)	20-24		F	55
Brighton (Southern Metropolitan)	20-24		M	55
Brighton (Southern Metropolitan)	20-24	0	F	1386
Brighton (Southern Metropolitan)	20-24	0	M	1449
Brighton (Southern Metropolitan)	20-24	1	F	117
Brighton (Southern Metropolitan)	20-24	1	M	122
Brighton (Southern Metropolitan)	25-34		F	192
Brighton (Southern Metropolitan)	25-34		M	183
Brighton (Southern Metropolitan)	25-34	0	F	3089
Brighton (Southern Metropolitan)	25-34	0	M	2741
Brighton (Southern Metropolitan)	25-34	1	F	301
Brighton (Southern Metropolitan)	25-34	1	M	211
Brighton (Southern Metropolitan)	35-44		F	232
Brighton (Southern Metropolitan)	35-44		M	197
Brighton (Southern Metropolitan)	35-44	0	F	3574
Brighton (Southern Metropolitan)	35-44	0	M	3117
Brighton (Southern Metropolitan)	35-44	1	F	494
Brighton (Southern Metropolitan)	35-44	1	M	326
Brighton (Southern Metropolitan)	45-54		F	204
Brighton (Southern Metropolitan)	45-54		M	224
Brighton (Southern Metropolitan)	45-54	0	F	3943
Brighton (Southern Metropolitan)	45-54	0	M	3684
Brighton (Southern Metropolitan)	45-54	1	F	1172
Brighton (Southern Metropolitan)	45-54	1	M	684
Brighton (Southern Metropolitan)	55-64		F	155
Brighton (Southern Metropolitan)	55-64		M	140
Brighton (Southern Metropolitan)	55-64	0	F	2901
Brighton (Southern Metropolitan)	55-64	0	M	3074
Brighton (Southern Metropolitan)	55-64	1	F	1326
Brighton (Southern Metropolitan)	55-64	1	M	808
Brighton (Southern Metropolitan)	65-74		F	152
Brighton (Southern Metropolitan)	65-74		M	123
Brighton (Southern Metropolitan)	65-74	0	F	2495
Brighton (Southern Metropolitan)	65-74	0	M	2394
Brighton (Southern Metropolitan)	65-74	1	F	679
Brighton (Southern Metropolitan)	65-74	1	M	439
Brighton (Southern Metropolitan)	75-84		F	170
Brighton (Southern Metropolitan)	75-84		M	110
Brighton (Southern Metropolitan)	75-84	0	F	1743
Brighton (Southern Metropolitan)	75-84	0	M	1411
Brighton (Southern Metropolitan)	75-84	1	F	252
Brighton (Southern Metropolitan)	75-84	1	M	207
Brighton (Southern Metropolitan)	85+		F	176
Brighton (Southern Metropolitan)	85+		M	79
Brighton (Southern Metropolitan)	85+	0	F	991
Brighton (Southern Metropolitan)	85+	0	M	547
Brighton (Southern Metropolitan)	85+	1	F	67
Brighton (Southern Metropolitan)	85+	1	M	74
Broadmeadows (Northern Metropolitan)	15-19		F	204
Broadmeadows (Northern Metropolitan)	15-19		M	236
Broadmeadows (Northern Metropolitan)	15-19	0	F	1867
Broadmeadows (Northern Metropolitan)	15-19	0	M	2045
Broadmeadows (Northern Metropolitan)	15-19	1	F	165
Broadmeadows (Northern Metropolitan)	15-19	1	M	111
Broadmeadows (Northern Metropolitan)	20-24		F	242
Broadmeadows (Northern Metropolitan)	20-24		M	332
Broadmeadows (Northern Metropolitan)	20-24	0	F	2078
Broadmeadows (Northern Metropolitan)	20-24	0	M	2510
Broadmeadows (Northern Metropolitan)	20-24	1	F	257
Broadmeadows (Northern Metropolitan)	20-24	1	M	165
Broadmeadows (Northern Metropolitan)	25-34		F	546
Broadmeadows (Northern Metropolitan)	25-34		M	759
Broadmeadows (Northern Metropolitan)	25-34	0	F	4439
Broadmeadows (Northern Metropolitan)	25-34	0	M	5263
Broadmeadows (Northern Metropolitan)	25-34	1	F	762
Broadmeadows (Northern Metropolitan)	25-34	1	M	506
Broadmeadows (Northern Metropolitan)	35-44		F	449
Broadmeadows (Northern Metropolitan)	35-44		M	633
Broadmeadows (Northern Metropolitan)	35-44	0	F	3549
Broadmeadows (Northern Metropolitan)	35-44	0	M	4007
Broadmeadows (Northern Metropolitan)	35-44	1	F	879
Broadmeadows (Northern Metropolitan)	35-44	1	M	585
Broadmeadows (Northern Metropolitan)	45-54		F	334
Broadmeadows (Northern Metropolitan)	45-54		M	387
Broadmeadows (Northern Metropolitan)	45-54	0	F	2956
Broadmeadows (Northern Metropolitan)	45-54	0	M	3252
Broadmeadows (Northern Metropolitan)	45-54	1	F	981
Broadmeadows (Northern Metropolitan)	45-54	1	M	586
Broadmeadows (Northern Metropolitan)	55-64		F	261
Broadmeadows (Northern Metropolitan)	55-64		M	323
Broadmeadows (Northern Metropolitan)	55-64	0	F	2730
Broadmeadows (Northern Metropolitan)	55-64	0	M	3087
Broadmeadows (Northern Metropolitan)	55-64	1	F	836
Broadmeadows (Northern Metropolitan)	55-64	1	M	520
Broadmeadows (Northern Metropolitan)	65-74		F	185
Broadmeadows (Northern Metropolitan)	65-74		M	174
Broadmeadows (Northern Metropolitan)	65-74	0	F	2124
Broadmeadows (Northern Metropolitan)	65-74	0	M	1891
Broadmeadows (Northern Metropolitan)	65-74	1	F	414
Broadmeadows (Northern Metropolitan)	65-74	1	M	284
Broadmeadows (Northern Metropolitan)	75-84		F	159
Broadmeadows (Northern Metropolitan)	75-84		M	132
Broadmeadows (Northern Metropolitan)	75-84	0	F	1599
Broadmeadows (Northern Metropolitan)	75-84	0	M	1226
Broadmeadows (Northern Metropolitan)	75-84	1	F	187
Broadmeadows (Northern Metropolitan)	75-84	1	M	164
Broadmeadows (Northern Metropolitan)	85+		F	89
Broadmeadows (Northern Metropolitan)	85+		M	54
Broadmeadows (Northern Metropolitan)	85+	0	F	794
Broadmeadows (Northern Metropolitan)	85+	0	M	493
Broadmeadows (Northern Metropolitan)	85+	1	F	27
Broadmeadows (Northern Metropolitan)	85+	1	M	49
Brunswick (Northern Metropolitan)	15-19		F	44
Brunswick (Northern Metropolitan)	15-19		M	34
Brunswick (Northern Metropolitan)	15-19	0	F	1186
Brunswick (Northern Metropolitan)	15-19	0	M	1168
Brunswick (Northern Metropolitan)	15-19	1	F	75
Brunswick (Northern Metropolitan)	15-19	1	M	72
Brunswick (Northern Metropolitan)	20-24		F	141
Brunswick (Northern Metropolitan)	20-24		M	110
Brunswick (Northern Metropolitan)	20-24	0	F	3026
Brunswick (Northern Metropolitan)	20-24	0	M	2560
Brunswick (Northern Metropolitan)	20-24	1	F	197
Brunswick (Northern Metropolitan)	20-24	1	M	158
Brunswick (Northern Metropolitan)	25-34		F	410
Brunswick (Northern Metropolitan)	25-34		M	448
Brunswick (Northern Metropolitan)	25-34	0	F	9106
Brunswick (Northern Metropolitan)	25-34	0	M	8375
Brunswick (Northern Metropolitan)	25-34	1	F	745
Brunswick (Northern Metropolitan)	25-34	1	M	533
Brunswick (Northern Metropolitan)	35-44		F	227
Brunswick (Northern Metropolitan)	35-44		M	272
Brunswick (Northern Metropolitan)	35-44	0	F	5486
Brunswick (Northern Metropolitan)	35-44	0	M	5518
Brunswick (Northern Metropolitan)	35-44	1	F	788
Brunswick (Northern Metropolitan)	35-44	1	M	539
Brunswick (Northern Metropolitan)	45-54		F	151
Brunswick (Northern Metropolitan)	45-54		M	163
Brunswick (Northern Metropolitan)	45-54	0	F	3179
Brunswick (Northern Metropolitan)	45-54	0	M	3404
Brunswick (Northern Metropolitan)	45-54	1	F	1178
Brunswick (Northern Metropolitan)	45-54	1	M	739
Brunswick (Northern Metropolitan)	55-64		F	121
Brunswick (Northern Metropolitan)	55-64		M	121
Brunswick (Northern Metropolitan)	55-64	0	F	2294
Brunswick (Northern Metropolitan)	55-64	0	M	2336
Brunswick (Northern Metropolitan)	55-64	1	F	1016
Brunswick (Northern Metropolitan)	55-64	1	M	638
Brunswick (Northern Metropolitan)	65-74		F	97
Brunswick (Northern Metropolitan)	65-74		M	105
Brunswick (Northern Metropolitan)	65-74	0	F	1847
Brunswick (Northern Metropolitan)	65-74	0	M	1630
Brunswick (Northern Metropolitan)	65-74	1	F	488
Brunswick (Northern Metropolitan)	65-74	1	M	290
Brunswick (Northern Metropolitan)	75-84		F	99
Brunswick (Northern Metropolitan)	75-84		M	85
Brunswick (Northern Metropolitan)	75-84	0	F	1288
Brunswick (Northern Metropolitan)	75-84	0	M	981
Brunswick (Northern Metropolitan)	75-84	1	F	229
Brunswick (Northern Metropolitan)	75-84	1	M	159
Brunswick (Northern Metropolitan)	85+		F	61
Brunswick (Northern Metropolitan)	85+		M	48
Brunswick (Northern Metropolitan)	85+	0	F	811
Brunswick (Northern Metropolitan)	85+	0	M	443
Brunswick (Northern Metropolitan)	85+	1	F	51
Brunswick (Northern Metropolitan)	85+	1	M	62
Bulleen (Eastern Metropolitan)	15-19		F	43
Bulleen (Eastern Metropolitan)	15-19		M	67
Bulleen (Eastern Metropolitan)	15-19	0	F	1622
Bulleen (Eastern Metropolitan)	15-19	0	M	1764
Bulleen (Eastern Metropolitan)	15-19	1	F	81
Bulleen (Eastern Metropolitan)	15-19	1	M	100
Bulleen (Eastern Metropolitan)	20-24		F	61
Bulleen (Eastern Metropolitan)	20-24		M	67
Bulleen (Eastern Metropolitan)	20-24	0	F	1627
Bulleen (Eastern Metropolitan)	20-24	0	M	1869
Bulleen (Eastern Metropolitan)	20-24	1	F	131
Bulleen (Eastern Metropolitan)	20-24	1	M	129
Bulleen (Eastern Metropolitan)	25-34		F	183
Bulleen (Eastern Metropolitan)	25-34		M	190
Bulleen (Eastern Metropolitan)	25-34	0	F	3520
Bulleen (Eastern Metropolitan)	25-34	0	M	3553
Bulleen (Eastern Metropolitan)	25-34	1	F	333
Bulleen (Eastern Metropolitan)	25-34	1	M	258
Bulleen (Eastern Metropolitan)	35-44		F	178
Bulleen (Eastern Metropolitan)	35-44		M	175
Bulleen (Eastern Metropolitan)	35-44	0	F	3619
Bulleen (Eastern Metropolitan)	35-44	0	M	3505
Bulleen (Eastern Metropolitan)	35-44	1	F	687
Bulleen (Eastern Metropolitan)	35-44	1	M	451
Bulleen (Eastern Metropolitan)	45-54		F	148
Bulleen (Eastern Metropolitan)	45-54		M	144
Bulleen (Eastern Metropolitan)	45-54	0	F	3253
Bulleen (Eastern Metropolitan)	45-54	0	M	3213
Bulleen (Eastern Metropolitan)	45-54	1	F	1133
Bulleen (Eastern Metropolitan)	45-54	1	M	717
Bulleen (Eastern Metropolitan)	55-64		F	134
Bulleen (Eastern Metropolitan)	55-64		M	126
Bulleen (Eastern Metropolitan)	55-64	0	F	3101
Bulleen (Eastern Metropolitan)	55-64	0	M	3024
Bulleen (Eastern Metropolitan)	55-64	1	F	1172
Bulleen (Eastern Metropolitan)	55-64	1	M	799
Bulleen (Eastern Metropolitan)	65-74		F	133
Bulleen (Eastern Metropolitan)	65-74		M	97
Bulleen (Eastern Metropolitan)	65-74	0	F	3096
Bulleen (Eastern Metropolitan)	65-74	0	M	2619
Bulleen (Eastern Metropolitan)	65-74	1	F	695
Bulleen (Eastern Metropolitan)	65-74	1	M	415
Bulleen (Eastern Metropolitan)	75-84		F	171
Bulleen (Eastern Metropolitan)	75-84		M	136
Bulleen (Eastern Metropolitan)	75-84	0	F	2660
Bulleen (Eastern Metropolitan)	75-84	0	M	2250
Bulleen (Eastern Metropolitan)	75-84	1	F	439
Bulleen (Eastern Metropolitan)	75-84	1	M	352
Bulleen (Eastern Metropolitan)	85+		F	155
Bulleen (Eastern Metropolitan)	85+		M	92
Bulleen (Eastern Metropolitan)	85+	0	F	1356
Bulleen (Eastern Metropolitan)	85+	0	M	952
Bulleen (Eastern Metropolitan)	85+	1	F	103
Bulleen (Eastern Metropolitan)	85+	1	M	152
Bundoora (Northern Metropolitan)	15-19		F	80
Bundoora (Northern Metropolitan)	15-19		M	93
Bundoora (Northern Metropolitan)	15-19	0	F	1484
Bundoora (Northern Metropolitan)	15-19	0	M	1645
Bundoora (Northern Metropolitan)	15-19	1	F	99
Bundoora (Northern Metropolitan)	15-19	1	M	73
Bundoora (Northern Metropolitan)	20-24		F	134
Bundoora (Northern Metropolitan)	20-24		M	207
Bundoora (Northern Metropolitan)	20-24	0	F	1876
Bundoora (Northern Metropolitan)	20-24	0	M	2144
Bundoora (Northern Metropolitan)	20-24	1	F	146
Bundoora (Northern Metropolitan)	20-24	1	M	137
Bundoora (Northern Metropolitan)	25-34		F	209
Bundoora (Northern Metropolitan)	25-34		M	313
Bundoora (Northern Metropolitan)	25-34	0	F	3784
Bundoora (Northern Metropolitan)	25-34	0	M	4175
Bundoora (Northern Metropolitan)	25-34	1	F	372
Bundoora (Northern Metropolitan)	25-34	1	M	291
Bundoora (Northern Metropolitan)	35-44		F	149
Bundoora (Northern Metropolitan)	35-44		M	182
Bundoora (Northern Metropolitan)	35-44	0	F	3337
Bundoora (Northern Metropolitan)	35-44	0	M	3501
Bundoora (Northern Metropolitan)	35-44	1	F	648
Bundoora (Northern Metropolitan)	35-44	1	M	429
Bundoora (Northern Metropolitan)	45-54		F	143
Bundoora (Northern Metropolitan)	45-54		M	123
Bundoora (Northern Metropolitan)	45-54	0	F	2952
Bundoora (Northern Metropolitan)	45-54	0	M	3207
Bundoora (Northern Metropolitan)	45-54	1	F	1042
Bundoora (Northern Metropolitan)	45-54	1	M	633
Bundoora (Northern Metropolitan)	55-64		F	111
Bundoora (Northern Metropolitan)	55-64		M	132
Bundoora (Northern Metropolitan)	55-64	0	F	2466
Bundoora (Northern Metropolitan)	55-64	0	M	2558
Bundoora (Northern Metropolitan)	55-64	1	F	973
Bundoora (Northern Metropolitan)	55-64	1	M	578
Bundoora (Northern Metropolitan)	65-74		F	106
Bundoora (Northern Metropolitan)	65-74		M	113
Bundoora (Northern Metropolitan)	65-74	0	F	2368
Bundoora (Northern Metropolitan)	65-74	0	M	2164
Bundoora (Northern Metropolitan)	65-74	1	F	552
Bundoora (Northern Metropolitan)	65-74	1	M	350
Bundoora (Northern Metropolitan)	75-84		F	89
Bundoora (Northern Metropolitan)	75-84		M	80
Bundoora (Northern Metropolitan)	75-84	0	F	1656
Bundoora (Northern Metropolitan)	75-84	0	M	1351
Bundoora (Northern Metropolitan)	75-84	1	F	224
Bundoora (Northern Metropolitan)	75-84	1	M	219
Bundoora (Northern Metropolitan)	85+		F	74
Bundoora (Northern Metropolitan)	85+		M	51
Bundoora (Northern Metropolitan)	85+	0	F	773
Bundoora (Northern Metropolitan)	85+	0	M	455
Bundoora (Northern Metropolitan)	85+	1	F	57
Bundoora (Northern Metropolitan)	85+	1	M	72
Buninyong (Western Victoria)	15-19		F	157
Buninyong (Western Victoria)	15-19		M	158
Buninyong (Western Victoria)	15-19	0	F	1700
Buninyong (Western Victoria)	15-19	0	M	1799
Buninyong (Western Victoria)	15-19	1	F	103
Buninyong (Western Victoria)	15-19	1	M	108
Buninyong (Western Victoria)	20-24		F	131
Buninyong (Western Victoria)	20-24		M	138
Buninyong (Western Victoria)	20-24	0	F	1622
Buninyong (Western Victoria)	20-24	0	M	1808
Buninyong (Western Victoria)	20-24	1	F	148
Buninyong (Western Victoria)	20-24	1	M	115
Buninyong (Western Victoria)	25-34		F	270
Buninyong (Western Victoria)	25-34		M	288
Buninyong (Western Victoria)	25-34	0	F	3603
Buninyong (Western Victoria)	25-34	0	M	3654
Buninyong (Western Victoria)	25-34	1	F	494
Buninyong (Western Victoria)	25-34	1	M	289
Buninyong (Western Victoria)	35-44		F	222
Buninyong (Western Victoria)	35-44		M	241
Buninyong (Western Victoria)	35-44	0	F	3289
Buninyong (Western Victoria)	35-44	0	M	3387
Buninyong (Western Victoria)	35-44	1	F	866
Buninyong (Western Victoria)	35-44	1	M	514
Buninyong (Western Victoria)	45-54		F	264
Buninyong (Western Victoria)	45-54		M	246
Buninyong (Western Victoria)	45-54	0	F	3212
Buninyong (Western Victoria)	45-54	0	M	3362
Buninyong (Western Victoria)	45-54	1	F	1070
Buninyong (Western Victoria)	45-54	1	M	645
Buninyong (Western Victoria)	55-64		F	195
Buninyong (Western Victoria)	55-64		M	224
Buninyong (Western Victoria)	55-64	0	F	3012
Buninyong (Western Victoria)	55-64	0	M	3219
Buninyong (Western Victoria)	55-64	1	F	1152
Buninyong (Western Victoria)	55-64	1	M	663
Buninyong (Western Victoria)	65-74		F	212
Buninyong (Western Victoria)	65-74		M	234
Buninyong (Western Victoria)	65-74	0	F	2815
Buninyong (Western Victoria)	65-74	0	M	2819
Buninyong (Western Victoria)	65-74	1	F	717
Buninyong (Western Victoria)	65-74	1	M	488
