SED_NAME16	Age	NeedsAssistance	Sex	persons
Nepean (Eastern Victoria)	65-74		F	357
Nepean (Eastern Victoria)	65-74		M	347
Nepean (Eastern Victoria)	65-74	0	F	5243
Nepean (Eastern Victoria)	65-74	0	M	4952
Nepean (Eastern Victoria)	65-74	1	F	321
Nepean (Eastern Victoria)	65-74	1	M	322
Nepean (Eastern Victoria)	75-84		F	269
Nepean (Eastern Victoria)	75-84		M	249
Nepean (Eastern Victoria)	75-84	0	F	2816
Nepean (Eastern Victoria)	75-84	0	M	2792
Nepean (Eastern Victoria)	75-84	1	F	666
Nepean (Eastern Victoria)	75-84	1	M	480
Nepean (Eastern Victoria)	85+		F	134
Nepean (Eastern Victoria)	85+		M	115
Nepean (Eastern Victoria)	85+	0	F	650
Nepean (Eastern Victoria)	85+	0	M	654
Nepean (Eastern Victoria)	85+	1	F	724
Nepean (Eastern Victoria)	85+	1	M	434
Niddrie (Western Metropolitan)	0-4		F	60
Niddrie (Western Metropolitan)	0-4		M	58
Niddrie (Western Metropolitan)	0-4	0	F	1442
Niddrie (Western Metropolitan)	0-4	0	M	1622
Niddrie (Western Metropolitan)	0-4	1	F	11
Niddrie (Western Metropolitan)	0-4	1	M	26
Niddrie (Western Metropolitan)	5-14		F	141
Niddrie (Western Metropolitan)	5-14		M	129
Niddrie (Western Metropolitan)	5-14	0	F	3285
Niddrie (Western Metropolitan)	5-14	0	M	3403
Niddrie (Western Metropolitan)	5-14	1	F	85
Niddrie (Western Metropolitan)	5-14	1	M	191
Niddrie (Western Metropolitan)	15-19		F	45
Niddrie (Western Metropolitan)	15-19		M	57
Niddrie (Western Metropolitan)	15-19	0	F	1636
Niddrie (Western Metropolitan)	15-19	0	M	1671
Niddrie (Western Metropolitan)	15-19	1	F	34
Niddrie (Western Metropolitan)	15-19	1	M	61
Niddrie (Western Metropolitan)	20-24		F	49
Niddrie (Western Metropolitan)	20-24		M	62
Niddrie (Western Metropolitan)	20-24	0	F	1475
Niddrie (Western Metropolitan)	20-24	0	M	1720
Niddrie (Western Metropolitan)	20-24	1	F	26
Niddrie (Western Metropolitan)	20-24	1	M	36
Niddrie (Western Metropolitan)	25-34		F	130
Niddrie (Western Metropolitan)	25-34		M	185
Niddrie (Western Metropolitan)	25-34	0	F	3320
Niddrie (Western Metropolitan)	25-34	0	M	3263
Niddrie (Western Metropolitan)	25-34	1	F	69
Niddrie (Western Metropolitan)	25-34	1	M	70
Niddrie (Western Metropolitan)	35-44		F	154
Niddrie (Western Metropolitan)	35-44		M	138
Niddrie (Western Metropolitan)	35-44	0	F	3990
Niddrie (Western Metropolitan)	35-44	0	M	3795
Niddrie (Western Metropolitan)	35-44	1	F	68
Niddrie (Western Metropolitan)	35-44	1	M	71
Niddrie (Western Metropolitan)	45-54		F	153
Niddrie (Western Metropolitan)	45-54		M	143
Niddrie (Western Metropolitan)	45-54	0	F	4170
Niddrie (Western Metropolitan)	45-54	0	M	3956
Niddrie (Western Metropolitan)	45-54	1	F	99
Niddrie (Western Metropolitan)	45-54	1	M	93
Niddrie (Western Metropolitan)	55-64		F	106
Niddrie (Western Metropolitan)	55-64		M	115
Niddrie (Western Metropolitan)	55-64	0	F	3534
Niddrie (Western Metropolitan)	55-64	0	M	3214
Niddrie (Western Metropolitan)	55-64	1	F	207
Niddrie (Western Metropolitan)	55-64	1	M	144
Niddrie (Western Metropolitan)	65-74		F	103
Niddrie (Western Metropolitan)	65-74		M	83
Niddrie (Western Metropolitan)	65-74	0	F	3024
Niddrie (Western Metropolitan)	65-74	0	M	2430
Niddrie (Western Metropolitan)	65-74	1	F	377
Niddrie (Western Metropolitan)	65-74	1	M	299
Niddrie (Western Metropolitan)	75-84		F	118
Niddrie (Western Metropolitan)	75-84		M	83
Niddrie (Western Metropolitan)	75-84	0	F	1713
Niddrie (Western Metropolitan)	75-84	0	M	1562
Niddrie (Western Metropolitan)	75-84	1	F	853
Niddrie (Western Metropolitan)	75-84	1	M	533
Niddrie (Western Metropolitan)	85+		F	60
Niddrie (Western Metropolitan)	85+		M	43
Niddrie (Western Metropolitan)	85+	0	F	371
Niddrie (Western Metropolitan)	85+	0	M	359
Niddrie (Western Metropolitan)	85+	1	F	827
Niddrie (Western Metropolitan)	85+	1	M	479
Northcote (Northern Metropolitan)	0-4		F	40
Northcote (Northern Metropolitan)	0-4		M	38
Northcote (Northern Metropolitan)	0-4	0	F	1598
Northcote (Northern Metropolitan)	0-4	0	M	1625
Northcote (Northern Metropolitan)	0-4	1	F	11
Northcote (Northern Metropolitan)	0-4	1	M	19
Northcote (Northern Metropolitan)	5-14		F	114
Northcote (Northern Metropolitan)	5-14		M	103
Northcote (Northern Metropolitan)	5-14	0	F	3137
Northcote (Northern Metropolitan)	5-14	0	M	3206
Northcote (Northern Metropolitan)	5-14	1	F	78
Northcote (Northern Metropolitan)	5-14	1	M	133
Northcote (Northern Metropolitan)	15-19		F	49
Northcote (Northern Metropolitan)	15-19		M	36
Northcote (Northern Metropolitan)	15-19	0	F	1461
Northcote (Northern Metropolitan)	15-19	0	M	1439
Northcote (Northern Metropolitan)	15-19	1	F	31
Northcote (Northern Metropolitan)	15-19	1	M	44
Northcote (Northern Metropolitan)	20-24		F	57
Northcote (Northern Metropolitan)	20-24		M	102
Northcote (Northern Metropolitan)	20-24	0	F	1793
Northcote (Northern Metropolitan)	20-24	0	M	1636
Northcote (Northern Metropolitan)	20-24	1	F	39
Northcote (Northern Metropolitan)	20-24	1	M	27
Northcote (Northern Metropolitan)	25-34		F	251
Northcote (Northern Metropolitan)	25-34		M	259
Northcote (Northern Metropolitan)	25-34	0	F	6820
Northcote (Northern Metropolitan)	25-34	0	M	5810
Northcote (Northern Metropolitan)	25-34	1	F	80
Northcote (Northern Metropolitan)	25-34	1	M	67
Northcote (Northern Metropolitan)	35-44		F	203
Northcote (Northern Metropolitan)	35-44		M	226
Northcote (Northern Metropolitan)	35-44	0	F	5590
Northcote (Northern Metropolitan)	35-44	0	M	5192
Northcote (Northern Metropolitan)	35-44	1	F	104
Northcote (Northern Metropolitan)	35-44	1	M	74
Northcote (Northern Metropolitan)	45-54		F	157
Northcote (Northern Metropolitan)	45-54		M	163
Northcote (Northern Metropolitan)	45-54	0	F	4824
Northcote (Northern Metropolitan)	45-54	0	M	4445
Northcote (Northern Metropolitan)	45-54	1	F	132
Northcote (Northern Metropolitan)	45-54	1	M	130
Northcote (Northern Metropolitan)	55-64		F	130
Northcote (Northern Metropolitan)	55-64		M	131
Northcote (Northern Metropolitan)	55-64	0	F	3415
Northcote (Northern Metropolitan)	55-64	0	M	3065
Northcote (Northern Metropolitan)	55-64	1	F	160
Northcote (Northern Metropolitan)	55-64	1	M	165
Northcote (Northern Metropolitan)	65-74		F	92
Northcote (Northern Metropolitan)	65-74		M	78
Northcote (Northern Metropolitan)	65-74	0	F	2118
Northcote (Northern Metropolitan)	65-74	0	M	1807
Northcote (Northern Metropolitan)	65-74	1	F	252
Northcote (Northern Metropolitan)	65-74	1	M	215
Northcote (Northern Metropolitan)	75-84		F	63
Northcote (Northern Metropolitan)	75-84		M	56
Northcote (Northern Metropolitan)	75-84	0	F	906
Northcote (Northern Metropolitan)	75-84	0	M	821
Northcote (Northern Metropolitan)	75-84	1	F	635
Northcote (Northern Metropolitan)	75-84	1	M	377
Northcote (Northern Metropolitan)	85+		F	34
Northcote (Northern Metropolitan)	85+		M	21
Northcote (Northern Metropolitan)	85+	0	F	242
Northcote (Northern Metropolitan)	85+	0	M	197
Northcote (Northern Metropolitan)	85+	1	F	615
Northcote (Northern Metropolitan)	85+	1	M	333
Oakleigh (Southern Metropolitan)	0-4		F	59
Oakleigh (Southern Metropolitan)	0-4		M	66
Oakleigh (Southern Metropolitan)	0-4	0	F	1595
Oakleigh (Southern Metropolitan)	0-4	0	M	1778
Oakleigh (Southern Metropolitan)	0-4	1	F	14
Oakleigh (Southern Metropolitan)	0-4	1	M	16
Oakleigh (Southern Metropolitan)	5-14		F	130
Oakleigh (Southern Metropolitan)	5-14		M	127
Oakleigh (Southern Metropolitan)	5-14	0	F	3128
Oakleigh (Southern Metropolitan)	5-14	0	M	3275
Oakleigh (Southern Metropolitan)	5-14	1	F	61
Oakleigh (Southern Metropolitan)	5-14	1	M	125
Oakleigh (Southern Metropolitan)	15-19		F	67
Oakleigh (Southern Metropolitan)	15-19		M	68
Oakleigh (Southern Metropolitan)	15-19	0	F	1821
Oakleigh (Southern Metropolitan)	15-19	0	M	1751
Oakleigh (Southern Metropolitan)	15-19	1	F	30
Oakleigh (Southern Metropolitan)	15-19	1	M	39
Oakleigh (Southern Metropolitan)	20-24		F	201
Oakleigh (Southern Metropolitan)	20-24		M	260
Oakleigh (Southern Metropolitan)	20-24	0	F	3430
Oakleigh (Southern Metropolitan)	20-24	0	M	3613
Oakleigh (Southern Metropolitan)	20-24	1	F	52
Oakleigh (Southern Metropolitan)	20-24	1	M	46
Oakleigh (Southern Metropolitan)	25-34		F	351
Oakleigh (Southern Metropolitan)	25-34		M	485
Oakleigh (Southern Metropolitan)	25-34	0	F	6708
Oakleigh (Southern Metropolitan)	25-34	0	M	7073
Oakleigh (Southern Metropolitan)	25-34	1	F	69
Oakleigh (Southern Metropolitan)	25-34	1	M	59
Oakleigh (Southern Metropolitan)	35-44		F	195
Oakleigh (Southern Metropolitan)	35-44		M	216
Oakleigh (Southern Metropolitan)	35-44	0	F	4924
Oakleigh (Southern Metropolitan)	35-44	0	M	5038
Oakleigh (Southern Metropolitan)	35-44	1	F	84
Oakleigh (Southern Metropolitan)	35-44	1	M	73
Oakleigh (Southern Metropolitan)	45-54		F	148
Oakleigh (Southern Metropolitan)	45-54		M	152
Oakleigh (Southern Metropolitan)	45-54	0	F	4207
Oakleigh (Southern Metropolitan)	45-54	0	M	4004
Oakleigh (Southern Metropolitan)	45-54	1	F	89
Oakleigh (Southern Metropolitan)	45-54	1	M	114
Oakleigh (Southern Metropolitan)	55-64		F	106
Oakleigh (Southern Metropolitan)	55-64		M	113
Oakleigh (Southern Metropolitan)	55-64	0	F	3345
Oakleigh (Southern Metropolitan)	55-64	0	M	3149
Oakleigh (Southern Metropolitan)	55-64	1	F	189
Oakleigh (Southern Metropolitan)	55-64	1	M	129
Oakleigh (Southern Metropolitan)	65-74		F	106
Oakleigh (Southern Metropolitan)	65-74		M	96
Oakleigh (Southern Metropolitan)	65-74	0	F	2274
Oakleigh (Southern Metropolitan)	65-74	0	M	2036
Oakleigh (Southern Metropolitan)	65-74	1	F	329
Oakleigh (Southern Metropolitan)	65-74	1	M	228
Oakleigh (Southern Metropolitan)	75-84		F	85
Oakleigh (Southern Metropolitan)	75-84		M	69
Oakleigh (Southern Metropolitan)	75-84	0	F	1235
Oakleigh (Southern Metropolitan)	75-84	0	M	1024
Oakleigh (Southern Metropolitan)	75-84	1	F	662
Oakleigh (Southern Metropolitan)	75-84	1	M	393
Oakleigh (Southern Metropolitan)	85+		F	87
Oakleigh (Southern Metropolitan)	85+		M	37
Oakleigh (Southern Metropolitan)	85+	0	F	294
Oakleigh (Southern Metropolitan)	85+	0	M	293
Oakleigh (Southern Metropolitan)	85+	1	F	715
Oakleigh (Southern Metropolitan)	85+	1	M	390
Ovens Valley (Northern Victoria)	0-4		F	71
Ovens Valley (Northern Victoria)	0-4		M	87
Ovens Valley (Northern Victoria)	0-4	0	F	1363
Ovens Valley (Northern Victoria)	0-4	0	M	1317
Ovens Valley (Northern Victoria)	0-4	1	F	15
Ovens Valley (Northern Victoria)	0-4	1	M	32
Ovens Valley (Northern Victoria)	5-14		F	227
Ovens Valley (Northern Victoria)	5-14		M	241
Ovens Valley (Northern Victoria)	5-14	0	F	3104
Ovens Valley (Northern Victoria)	5-14	0	M	3174
Ovens Valley (Northern Victoria)	5-14	1	F	115
Ovens Valley (Northern Victoria)	5-14	1	M	239
Ovens Valley (Northern Victoria)	15-19		F	100
Ovens Valley (Northern Victoria)	15-19		M	100
Ovens Valley (Northern Victoria)	15-19	0	F	1431
Ovens Valley (Northern Victoria)	15-19	0	M	1513
Ovens Valley (Northern Victoria)	15-19	1	F	38
Ovens Valley (Northern Victoria)	15-19	1	M	98
Ovens Valley (Northern Victoria)	20-24		F	90
Ovens Valley (Northern Victoria)	20-24		M	90
Ovens Valley (Northern Victoria)	20-24	0	F	1124
Ovens Valley (Northern Victoria)	20-24	0	M	1119
Ovens Valley (Northern Victoria)	20-24	1	F	40
Ovens Valley (Northern Victoria)	20-24	1	M	56
Ovens Valley (Northern Victoria)	25-34		F	194
Ovens Valley (Northern Victoria)	25-34		M	202
Ovens Valley (Northern Victoria)	25-34	0	F	2758
Ovens Valley (Northern Victoria)	25-34	0	M	2611
Ovens Valley (Northern Victoria)	25-34	1	F	69
Ovens Valley (Northern Victoria)	25-34	1	M	91
Ovens Valley (Northern Victoria)	35-44		F	192
Ovens Valley (Northern Victoria)	35-44		M	202
Ovens Valley (Northern Victoria)	35-44	0	F	3019
Ovens Valley (Northern Victoria)	35-44	0	M	2780
Ovens Valley (Northern Victoria)	35-44	1	F	101
Ovens Valley (Northern Victoria)	35-44	1	M	88
Ovens Valley (Northern Victoria)	45-54		F	226
Ovens Valley (Northern Victoria)	45-54		M	200
Ovens Valley (Northern Victoria)	45-54	0	F	3550
Ovens Valley (Northern Victoria)	45-54	0	M	3259
Ovens Valley (Northern Victoria)	45-54	1	F	168
Ovens Valley (Northern Victoria)	45-54	1	M	141
Ovens Valley (Northern Victoria)	55-64		F	232
Ovens Valley (Northern Victoria)	55-64		M	241
Ovens Valley (Northern Victoria)	55-64	0	F	3907
Ovens Valley (Northern Victoria)	55-64	0	M	3680
Ovens Valley (Northern Victoria)	55-64	1	F	244
Ovens Valley (Northern Victoria)	55-64	1	M	247
Ovens Valley (Northern Victoria)	65-74		F	243
Ovens Valley (Northern Victoria)	65-74		M	258
Ovens Valley (Northern Victoria)	65-74	0	F	3640
Ovens Valley (Northern Victoria)	65-74	0	M	3547
Ovens Valley (Northern Victoria)	65-74	1	F	366
Ovens Valley (Northern Victoria)	65-74	1	M	356
Ovens Valley (Northern Victoria)	75-84		F	198
Ovens Valley (Northern Victoria)	75-84		M	173
Ovens Valley (Northern Victoria)	75-84	0	F	1950
Ovens Valley (Northern Victoria)	75-84	0	M	1884
Ovens Valley (Northern Victoria)	75-84	1	F	533
Ovens Valley (Northern Victoria)	75-84	1	M	415
Ovens Valley (Northern Victoria)	85+		F	106
Ovens Valley (Northern Victoria)	85+		M	76
Ovens Valley (Northern Victoria)	85+	0	F	462
Ovens Valley (Northern Victoria)	85+	0	M	410
Ovens Valley (Northern Victoria)	85+	1	F	609
Ovens Valley (Northern Victoria)	85+	1	M	315
Pascoe Vale (Northern Metropolitan)	0-4		F	128
Pascoe Vale (Northern Metropolitan)	0-4		M	106
Pascoe Vale (Northern Metropolitan)	0-4	0	F	2366
Pascoe Vale (Northern Metropolitan)	0-4	0	M	2432
Pascoe Vale (Northern Metropolitan)	0-4	1	F	15
Pascoe Vale (Northern Metropolitan)	0-4	1	M	34
Pascoe Vale (Northern Metropolitan)	5-14		F	211
Pascoe Vale (Northern Metropolitan)	5-14		M	216
Pascoe Vale (Northern Metropolitan)	5-14	0	F	3813
Pascoe Vale (Northern Metropolitan)	5-14	0	M	3866
Pascoe Vale (Northern Metropolitan)	5-14	1	F	110
Pascoe Vale (Northern Metropolitan)	5-14	1	M	198
Pascoe Vale (Northern Metropolitan)	15-19		F	68
Pascoe Vale (Northern Metropolitan)	15-19		M	91
Pascoe Vale (Northern Metropolitan)	15-19	0	F	1605
Pascoe Vale (Northern Metropolitan)	15-19	0	M	1664
Pascoe Vale (Northern Metropolitan)	15-19	1	F	38
Pascoe Vale (Northern Metropolitan)	15-19	1	M	82
Pascoe Vale (Northern Metropolitan)	20-24		F	109
Pascoe Vale (Northern Metropolitan)	20-24		M	173
Pascoe Vale (Northern Metropolitan)	20-24	0	F	2358
Pascoe Vale (Northern Metropolitan)	20-24	0	M	2552
Pascoe Vale (Northern Metropolitan)	20-24	1	F	48
Pascoe Vale (Northern Metropolitan)	20-24	1	M	55
Pascoe Vale (Northern Metropolitan)	25-34		F	395
Pascoe Vale (Northern Metropolitan)	25-34		M	414
Pascoe Vale (Northern Metropolitan)	25-34	0	F	7131
Pascoe Vale (Northern Metropolitan)	25-34	0	M	7085
Pascoe Vale (Northern Metropolitan)	25-34	1	F	122
Pascoe Vale (Northern Metropolitan)	25-34	1	M	88
Pascoe Vale (Northern Metropolitan)	35-44		F	262
Pascoe Vale (Northern Metropolitan)	35-44		M	286
Pascoe Vale (Northern Metropolitan)	35-44	0	F	6269
Pascoe Vale (Northern Metropolitan)	35-44	0	M	6196
Pascoe Vale (Northern Metropolitan)	35-44	1	F	111
Pascoe Vale (Northern Metropolitan)	35-44	1	M	106
Pascoe Vale (Northern Metropolitan)	45-54		F	197
Pascoe Vale (Northern Metropolitan)	45-54		M	234
Pascoe Vale (Northern Metropolitan)	45-54	0	F	4680
Pascoe Vale (Northern Metropolitan)	45-54	0	M	4432
Pascoe Vale (Northern Metropolitan)	45-54	1	F	202
Pascoe Vale (Northern Metropolitan)	45-54	1	M	175
Pascoe Vale (Northern Metropolitan)	55-64		F	165
Pascoe Vale (Northern Metropolitan)	55-64		M	154
Pascoe Vale (Northern Metropolitan)	55-64	0	F	3486
Pascoe Vale (Northern Metropolitan)	55-64	0	M	3272
Pascoe Vale (Northern Metropolitan)	55-64	1	F	269
Pascoe Vale (Northern Metropolitan)	55-64	1	M	243
Pascoe Vale (Northern Metropolitan)	65-74		F	122
Pascoe Vale (Northern Metropolitan)	65-74		M	101
Pascoe Vale (Northern Metropolitan)	65-74	0	F	2133
Pascoe Vale (Northern Metropolitan)	65-74	0	M	1876
Pascoe Vale (Northern Metropolitan)	65-74	1	F	433
Pascoe Vale (Northern Metropolitan)	65-74	1	M	308
Pascoe Vale (Northern Metropolitan)	75-84		F	121
Pascoe Vale (Northern Metropolitan)	75-84		M	101
Pascoe Vale (Northern Metropolitan)	75-84	0	F	1176
Pascoe Vale (Northern Metropolitan)	75-84	0	M	950
Pascoe Vale (Northern Metropolitan)	75-84	1	F	813
Pascoe Vale (Northern Metropolitan)	75-84	1	M	449
Pascoe Vale (Northern Metropolitan)	85+		F	157
Pascoe Vale (Northern Metropolitan)	85+		M	82
Pascoe Vale (Northern Metropolitan)	85+	0	F	409
Pascoe Vale (Northern Metropolitan)	85+	0	M	330
Pascoe Vale (Northern Metropolitan)	85+	1	F	1052
Pascoe Vale (Northern Metropolitan)	85+	1	M	542
Polwarth (Western Victoria)	0-4		F	106
Polwarth (Western Victoria)	0-4		M	133
Polwarth (Western Victoria)	0-4	0	F	1537
Polwarth (Western Victoria)	0-4	0	M	1670
Polwarth (Western Victoria)	0-4	1	F	13
Polwarth (Western Victoria)	0-4	1	M	29
Polwarth (Western Victoria)	5-14		F	278
Polwarth (Western Victoria)	5-14		M	287
Polwarth (Western Victoria)	5-14	0	F	3479
Polwarth (Western Victoria)	5-14	0	M	3710
Polwarth (Western Victoria)	5-14	1	F	121
Polwarth (Western Victoria)	5-14	1	M	247
Polwarth (Western Victoria)	15-19		F	106
Polwarth (Western Victoria)	15-19		M	126
Polwarth (Western Victoria)	15-19	0	F	1603
Polwarth (Western Victoria)	15-19	0	M	1785
Polwarth (Western Victoria)	15-19	1	F	55
Polwarth (Western Victoria)	15-19	1	M	85
Polwarth (Western Victoria)	20-24		F	79
Polwarth (Western Victoria)	20-24		M	88
Polwarth (Western Victoria)	20-24	0	F	1189
Polwarth (Western Victoria)	20-24	0	M	1432
Polwarth (Western Victoria)	20-24	1	F	26
Polwarth (Western Victoria)	20-24	1	M	51
Polwarth (Western Victoria)	25-34		F	208
Polwarth (Western Victoria)	25-34		M	257
Polwarth (Western Victoria)	25-34	0	F	3146
Polwarth (Western Victoria)	25-34	0	M	3155
Polwarth (Western Victoria)	25-34	1	F	82
Polwarth (Western Victoria)	25-34	1	M	101
Polwarth (Western Victoria)	35-44		F	254
Polwarth (Western Victoria)	35-44		M	258
Polwarth (Western Victoria)	35-44	0	F	3444
Polwarth (Western Victoria)	35-44	0	M	3197
Polwarth (Western Victoria)	35-44	1	F	109
Polwarth (Western Victoria)	35-44	1	M	93
Polwarth (Western Victoria)	45-54		F	255
Polwarth (Western Victoria)	45-54		M	297
Polwarth (Western Victoria)	45-54	0	F	3811
Polwarth (Western Victoria)	45-54	0	M	3723
Polwarth (Western Victoria)	45-54	1	F	158
Polwarth (Western Victoria)	45-54	1	M	151
Polwarth (Western Victoria)	55-64		F	264
Polwarth (Western Victoria)	55-64		M	309
Polwarth (Western Victoria)	55-64	0	F	4345
Polwarth (Western Victoria)	55-64	0	M	4172
Polwarth (Western Victoria)	55-64	1	F	238
Polwarth (Western Victoria)	55-64	1	M	244
Polwarth (Western Victoria)	65-74		F	243
Polwarth (Western Victoria)	65-74		M	294
Polwarth (Western Victoria)	65-74	0	F	3691
Polwarth (Western Victoria)	65-74	0	M	3738
Polwarth (Western Victoria)	65-74	1	F	294
Polwarth (Western Victoria)	65-74	1	M	310
Polwarth (Western Victoria)	75-84		F	142
Polwarth (Western Victoria)	75-84		M	142
Polwarth (Western Victoria)	75-84	0	F	1763
Polwarth (Western Victoria)	75-84	0	M	1728
Polwarth (Western Victoria)	75-84	1	F	396
Polwarth (Western Victoria)	75-84	1	M	346
Polwarth (Western Victoria)	85+		F	88
Polwarth (Western Victoria)	85+		M	56
Polwarth (Western Victoria)	85+	0	F	409
Polwarth (Western Victoria)	85+	0	M	336
Polwarth (Western Victoria)	85+	1	F	566
Polwarth (Western Victoria)	85+	1	M	244
Prahran (Southern Metropolitan)	0-4		F	74
Prahran (Southern Metropolitan)	0-4		M	64
Prahran (Southern Metropolitan)	0-4	0	F	1130
Prahran (Southern Metropolitan)	0-4	0	M	1140
Prahran (Southern Metropolitan)	0-4	1	F	10
Prahran (Southern Metropolitan)	0-4	1	M	9
Prahran (Southern Metropolitan)	5-14		F	109
Prahran (Southern Metropolitan)	5-14		M	116
Prahran (Southern Metropolitan)	5-14	0	F	1566
Prahran (Southern Metropolitan)	5-14	0	M	1529
Prahran (Southern Metropolitan)	5-14	1	F	21
Prahran (Southern Metropolitan)	5-14	1	M	58
Prahran (Southern Metropolitan)	15-19		F	57
Prahran (Southern Metropolitan)	15-19		M	85
Prahran (Southern Metropolitan)	15-19	0	F	925
Prahran (Southern Metropolitan)	15-19	0	M	825
Prahran (Southern Metropolitan)	15-19	1	F	9
Prahran (Southern Metropolitan)	15-19	1	M	24
Prahran (Southern Metropolitan)	20-24		F	216
Prahran (Southern Metropolitan)	20-24		M	145
Prahran (Southern Metropolitan)	20-24	0	F	2980
Prahran (Southern Metropolitan)	20-24	0	M	2313
Prahran (Southern Metropolitan)	20-24	1	F	31
Prahran (Southern Metropolitan)	20-24	1	M	24
Prahran (Southern Metropolitan)	25-34		F	736
Prahran (Southern Metropolitan)	25-34		M	693
Prahran (Southern Metropolitan)	25-34	0	F	11153
Prahran (Southern Metropolitan)	25-34	0	M	10291
Prahran (Southern Metropolitan)	25-34	1	F	93
Prahran (Southern Metropolitan)	25-34	1	M	46
Prahran (Southern Metropolitan)	35-44		F	387
Prahran (Southern Metropolitan)	35-44		M	430
Prahran (Southern Metropolitan)	35-44	0	F	5676
Prahran (Southern Metropolitan)	35-44	0	M	6057
Prahran (Southern Metropolitan)	35-44	1	F	80
Prahran (Southern Metropolitan)	35-44	1	M	76
Prahran (Southern Metropolitan)	45-54		F	276
Prahran (Southern Metropolitan)	45-54		M	299
Prahran (Southern Metropolitan)	45-54	0	F	3551
Prahran (Southern Metropolitan)	45-54	0	M	3569
Prahran (Southern Metropolitan)	45-54	1	F	98
Prahran (Southern Metropolitan)	45-54	1	M	113
Prahran (Southern Metropolitan)	55-64		F	228
Prahran (Southern Metropolitan)	55-64		M	229
Prahran (Southern Metropolitan)	55-64	0	F	2895
Prahran (Southern Metropolitan)	55-64	0	M	2863
Prahran (Southern Metropolitan)	55-64	1	F	122
Prahran (Southern Metropolitan)	55-64	1	M	145
Prahran (Southern Metropolitan)	65-74		F	191
Prahran (Southern Metropolitan)	65-74		M	184
Prahran (Southern Metropolitan)	65-74	0	F	2434
Prahran (Southern Metropolitan)	65-74	0	M	2083
Prahran (Southern Metropolitan)	65-74	1	F	190
Prahran (Southern Metropolitan)	65-74	1	M	119
Prahran (Southern Metropolitan)	75-84		F	155
Prahran (Southern Metropolitan)	75-84		M	145
Prahran (Southern Metropolitan)	75-84	0	F	1257
Prahran (Southern Metropolitan)	75-84	0	M	1148
Prahran (Southern Metropolitan)	75-84	1	F	382
Prahran (Southern Metropolitan)	75-84	1	M	232
Prahran (Southern Metropolitan)	85+		F	193
Prahran (Southern Metropolitan)	85+		M	102
Prahran (Southern Metropolitan)	85+	0	F	293
Prahran (Southern Metropolitan)	85+	0	M	217
Prahran (Southern Metropolitan)	85+	1	F	416
Prahran (Southern Metropolitan)	85+	1	M	235
Preston (Northern Metropolitan)	0-4		F	87
Preston (Northern Metropolitan)	0-4		M	114
Preston (Northern Metropolitan)	0-4	0	F	1823
Preston (Northern Metropolitan)	0-4	0	M	1962
Preston (Northern Metropolitan)	0-4	1	F	23
Preston (Northern Metropolitan)	0-4	1	M	24
Preston (Northern Metropolitan)	5-14		F	153
Preston (Northern Metropolitan)	5-14		M	174
Preston (Northern Metropolitan)	5-14	0	F	2949
Preston (Northern Metropolitan)	5-14	0	M	3102
Preston (Northern Metropolitan)	5-14	1	F	88
Preston (Northern Metropolitan)	5-14	1	M	179
Preston (Northern Metropolitan)	15-19		F	72
Preston (Northern Metropolitan)	15-19		M	74
Preston (Northern Metropolitan)	15-19	0	F	1273
Preston (Northern Metropolitan)	15-19	0	M	1291
Preston (Northern Metropolitan)	15-19	1	F	41
Preston (Northern Metropolitan)	15-19	1	M	57
Preston (Northern Metropolitan)	20-24		F	92
Preston (Northern Metropolitan)	20-24		M	127
Preston (Northern Metropolitan)	20-24	0	F	1955
Preston (Northern Metropolitan)	20-24	0	M	2046
Preston (Northern Metropolitan)	20-24	1	F	44
Preston (Northern Metropolitan)	20-24	1	M	69
Preston (Northern Metropolitan)	25-34		F	345
Preston (Northern Metropolitan)	25-34		M	357
Preston (Northern Metropolitan)	25-34	0	F	6259
Preston (Northern Metropolitan)	25-34	0	M	6280
Preston (Northern Metropolitan)	25-34	1	F	132
Preston (Northern Metropolitan)	25-34	1	M	112
Preston (Northern Metropolitan)	35-44		F	260
Preston (Northern Metropolitan)	35-44		M	303
Preston (Northern Metropolitan)	35-44	0	F	5318
Preston (Northern Metropolitan)	35-44	0	M	5186
Preston (Northern Metropolitan)	35-44	1	F	148
Preston (Northern Metropolitan)	35-44	1	M	117
Preston (Northern Metropolitan)	45-54		F	217
Preston (Northern Metropolitan)	45-54		M	223
Preston (Northern Metropolitan)	45-54	0	F	4111
Preston (Northern Metropolitan)	45-54	0	M	4060
Preston (Northern Metropolitan)	45-54	1	F	196
Preston (Northern Metropolitan)	45-54	1	M	183
Preston (Northern Metropolitan)	55-64		F	168
Preston (Northern Metropolitan)	55-64		M	186
Preston (Northern Metropolitan)	55-64	0	F	3089
Preston (Northern Metropolitan)	55-64	0	M	2956
Preston (Northern Metropolitan)	55-64	1	F	354
Preston (Northern Metropolitan)	55-64	1	M	248
Preston (Northern Metropolitan)	65-74		F	126
Preston (Northern Metropolitan)	65-74		M	145
Preston (Northern Metropolitan)	65-74	0	F	2122
Preston (Northern Metropolitan)	65-74	0	M	1858
Preston (Northern Metropolitan)	65-74	1	F	416
Preston (Northern Metropolitan)	65-74	1	M	344
Preston (Northern Metropolitan)	75-84		F	133
Preston (Northern Metropolitan)	75-84		M	105
Preston (Northern Metropolitan)	75-84	0	F	1189
