SED_NAME16	Age	HoursHousekeeping	Sex	adults
Toowoomba North	85+	<5	F	77
Toowoomba North	85+	<5	M	54
Toowoomba North	85+	5-14	F	104
Toowoomba North	85+	5-14	M	76
Toowoomba North	85+	15-29	F	66
Toowoomba North	85+	15-29	M	38
Toowoomba North	85+	30+	F	63
Toowoomba North	85+	30+	M	29
Toowoomba South	15-19		F	85
Toowoomba South	15-19		M	92
Toowoomba South	15-19	0	F	626
Toowoomba South	15-19	0	M	756
Toowoomba South	15-19	<5	F	749
Toowoomba South	15-19	<5	M	784
Toowoomba South	15-19	5-14	F	225
Toowoomba South	15-19	5-14	M	155
Toowoomba South	15-19	15-29	F	27
Toowoomba South	15-19	15-29	M	17
Toowoomba South	15-19	30+	F	8
Toowoomba South	15-19	30+	M	3
Toowoomba South	20-24		F	139
Toowoomba South	20-24		M	115
Toowoomba South	20-24	0	F	625
Toowoomba South	20-24	0	M	736
Toowoomba South	20-24	<5	F	547
Toowoomba South	20-24	<5	M	640
Toowoomba South	20-24	5-14	F	575
Toowoomba South	20-24	5-14	M	376
Toowoomba South	20-24	15-29	F	139
Toowoomba South	20-24	15-29	M	64
Toowoomba South	20-24	30+	F	90
Toowoomba South	20-24	30+	M	19
Toowoomba South	25-34		F	200
Toowoomba South	25-34		M	270
Toowoomba South	25-34	0	F	856
Toowoomba South	25-34	0	M	1184
Toowoomba South	25-34	<5	F	690
Toowoomba South	25-34	<5	M	1094
Toowoomba South	25-34	5-14	F	1295
Toowoomba South	25-34	5-14	M	1124
Toowoomba South	25-34	15-29	F	581
Toowoomba South	25-34	15-29	M	231
Toowoomba South	25-34	30+	F	625
Toowoomba South	25-34	30+	M	103
Toowoomba South	35-44		F	163
Toowoomba South	35-44		M	156
Toowoomba South	35-44	0	F	553
Toowoomba South	35-44	0	M	786
Toowoomba South	35-44	<5	F	387
Toowoomba South	35-44	<5	M	786
Toowoomba South	35-44	5-14	F	1153
Toowoomba South	35-44	5-14	M	1108
Toowoomba South	35-44	15-29	F	739
Toowoomba South	35-44	15-29	M	336
Toowoomba South	35-44	30+	F	673
Toowoomba South	35-44	30+	M	160
Toowoomba South	45-54		F	121
Toowoomba South	45-54		M	151
Toowoomba South	45-54	0	F	494
Toowoomba South	45-54	0	M	644
Toowoomba South	45-54	<5	F	445
Toowoomba South	45-54	<5	M	779
Toowoomba South	45-54	5-14	F	1298
Toowoomba South	45-54	5-14	M	965
Toowoomba South	45-54	15-29	F	632
Toowoomba South	45-54	15-29	M	258
Toowoomba South	45-54	30+	F	388
Toowoomba South	45-54	30+	M	80
Toowoomba South	55-64		F	131
Toowoomba South	55-64		M	133
Toowoomba South	55-64	0	F	596
Toowoomba South	55-64	0	M	626
Toowoomba South	55-64	<5	F	429
Toowoomba South	55-64	<5	M	643
Toowoomba South	55-64	5-14	F	1098
Toowoomba South	55-64	5-14	M	880
Toowoomba South	55-64	15-29	F	552
Toowoomba South	55-64	15-29	M	232
Toowoomba South	55-64	30+	F	357
Toowoomba South	55-64	30+	M	96
Toowoomba South	65-74		F	146
Toowoomba South	65-74		M	132
Toowoomba South	65-74	0	F	755
Toowoomba South	65-74	0	M	671
Toowoomba South	65-74	<5	F	253
Toowoomba South	65-74	<5	M	424
Toowoomba South	65-74	5-14	F	795
Toowoomba South	65-74	5-14	M	724
Toowoomba South	65-74	15-29	F	682
Toowoomba South	65-74	15-29	M	327
Toowoomba South	65-74	30+	F	553
Toowoomba South	65-74	30+	M	154
Toowoomba South	75-84		F	170
Toowoomba South	75-84		M	110
Toowoomba South	75-84	0	F	815
Toowoomba South	75-84	0	M	550
Toowoomba South	75-84	<5	F	195
Toowoomba South	75-84	<5	M	235
Toowoomba South	75-84	5-14	F	428
Toowoomba South	75-84	5-14	M	405
Toowoomba South	75-84	15-29	F	364
Toowoomba South	75-84	15-29	M	220
Toowoomba South	75-84	30+	F	387
Toowoomba South	75-84	30+	M	149
Toowoomba South	85+		F	122
Toowoomba South	85+		M	79
Toowoomba South	85+	0	F	717
Toowoomba South	85+	0	M	369
Toowoomba South	85+	<5	F	138
Toowoomba South	85+	<5	M	96
Toowoomba South	85+	5-14	F	161
Toowoomba South	85+	5-14	M	92
Toowoomba South	85+	15-29	F	83
Toowoomba South	85+	15-29	M	52
Toowoomba South	85+	30+	F	69
Toowoomba South	85+	30+	M	43
Townsville	15-19		F	107
Townsville	15-19		M	111
Townsville	15-19	0	F	580
Townsville	15-19	0	M	525
Townsville	15-19	<5	F	599
Townsville	15-19	<5	M	551
Townsville	15-19	5-14	F	165
Townsville	15-19	5-14	M	112
Townsville	15-19	15-29	F	29
Townsville	15-19	15-29	M	14
Townsville	15-19	30+	F	17
Townsville	15-19	30+	M	4
Townsville	20-24		F	171
Townsville	20-24		M	187
Townsville	20-24	0	F	498
Townsville	20-24	0	M	694
Townsville	20-24	<5	F	537
Townsville	20-24	<5	M	535
Townsville	20-24	5-14	F	509
Townsville	20-24	5-14	M	303
Townsville	20-24	15-29	F	115
Townsville	20-24	15-29	M	38
Townsville	20-24	30+	F	54
Townsville	20-24	30+	M	21
Townsville	25-34		F	338
Townsville	25-34		M	408
Townsville	25-34	0	F	736
Townsville	25-34	0	M	1073
Townsville	25-34	<5	F	802
Townsville	25-34	<5	M	1035
Townsville	25-34	5-14	F	1232
Townsville	25-34	5-14	M	1063
Townsville	25-34	15-29	F	379
Townsville	25-34	15-29	M	196
Townsville	25-34	30+	F	337
Townsville	25-34	30+	M	74
Townsville	35-44		F	269
Townsville	35-44		M	354
Townsville	35-44	0	F	427
Townsville	35-44	0	M	645
Townsville	35-44	<5	F	473
Townsville	35-44	<5	M	736
Townsville	35-44	5-14	F	1145
Townsville	35-44	5-14	M	1067
Townsville	35-44	15-29	F	578
Townsville	35-44	15-29	M	264
Townsville	35-44	30+	F	466
Townsville	35-44	30+	M	126
Townsville	45-54		F	246
Townsville	45-54		M	328
Townsville	45-54	0	F	516
Townsville	45-54	0	M	722
Townsville	45-54	<5	F	523
Townsville	45-54	<5	M	835
Townsville	45-54	5-14	F	1282
Townsville	45-54	5-14	M	1068
Townsville	45-54	15-29	F	564
Townsville	45-54	15-29	M	261
Townsville	45-54	30+	F	311
Townsville	45-54	30+	M	122
Townsville	55-64		F	206
Townsville	55-64		M	303
Townsville	55-64	0	F	638
Townsville	55-64	0	M	875
Townsville	55-64	<5	F	470
Townsville	55-64	<5	M	748
Townsville	55-64	5-14	F	1147
Townsville	55-64	5-14	M	1035
Townsville	55-64	15-29	F	557
Townsville	55-64	15-29	M	296
Townsville	55-64	30+	F	309
Townsville	55-64	30+	M	152
Townsville	65-74		F	145
Townsville	65-74		M	212
Townsville	65-74	0	F	634
Townsville	65-74	0	M	749
Townsville	65-74	<5	F	216
Townsville	65-74	<5	M	408
Townsville	65-74	5-14	F	579
Townsville	65-74	5-14	M	699
Townsville	65-74	15-29	F	446
Townsville	65-74	15-29	M	302
Townsville	65-74	30+	F	349
Townsville	65-74	30+	M	151
Townsville	75-84		F	104
Townsville	75-84		M	103
Townsville	75-84	0	F	405
Townsville	75-84	0	M	405
Townsville	75-84	<5	F	123
Townsville	75-84	<5	M	146
Townsville	75-84	5-14	F	217
Townsville	75-84	5-14	M	201
Townsville	75-84	15-29	F	168
Townsville	75-84	15-29	M	116
Townsville	75-84	30+	F	144
Townsville	75-84	30+	M	72
Townsville	85+		F	51
Townsville	85+		M	25
Townsville	85+	0	F	213
Townsville	85+	0	M	141
Townsville	85+	<5	F	48
Townsville	85+	<5	M	44
Townsville	85+	5-14	F	62
Townsville	85+	5-14	M	48
Townsville	85+	15-29	F	49
Townsville	85+	15-29	M	23
Townsville	85+	30+	F	13
Townsville	85+	30+	M	14
Traeger	15-19		F	194
Traeger	15-19		M	222
Traeger	15-19	0	F	466
Traeger	15-19	0	M	597
Traeger	15-19	<5	F	466
Traeger	15-19	<5	M	503
Traeger	15-19	5-14	F	167
Traeger	15-19	5-14	M	130
Traeger	15-19	15-29	F	35
Traeger	15-19	15-29	M	18
Traeger	15-19	30+	F	15
Traeger	15-19	30+	M	20
Traeger	20-24		F	184
Traeger	20-24		M	236
Traeger	20-24	0	F	367
Traeger	20-24	0	M	543
Traeger	20-24	<5	F	333
Traeger	20-24	<5	M	390
Traeger	20-24	5-14	F	363
Traeger	20-24	5-14	M	233
Traeger	20-24	15-29	F	95
Traeger	20-24	15-29	M	38
Traeger	20-24	30+	F	77
Traeger	20-24	30+	M	35
Traeger	25-34		F	382
Traeger	25-34		M	515
Traeger	25-34	0	F	572
Traeger	25-34	0	M	924
Traeger	25-34	<5	F	499
Traeger	25-34	<5	M	807
Traeger	25-34	5-14	F	937
Traeger	25-34	5-14	M	803
Traeger	25-34	15-29	F	387
Traeger	25-34	15-29	M	173
Traeger	25-34	30+	F	444
Traeger	25-34	30+	M	73
Traeger	35-44		F	333
Traeger	35-44		M	435
Traeger	35-44	0	F	418
Traeger	35-44	0	M	646
Traeger	35-44	<5	F	290
Traeger	35-44	<5	M	599
Traeger	35-44	5-14	F	859
Traeger	35-44	5-14	M	762
Traeger	35-44	15-29	F	449
Traeger	35-44	15-29	M	201
Traeger	35-44	30+	F	472
Traeger	35-44	30+	M	97
Traeger	45-54		F	327
Traeger	45-54		M	429
Traeger	45-54	0	F	455
Traeger	45-54	0	M	764
Traeger	45-54	<5	F	306
Traeger	45-54	<5	M	617
Traeger	45-54	5-14	F	796
Traeger	45-54	5-14	M	641
Traeger	45-54	15-29	F	434
Traeger	45-54	15-29	M	184
Traeger	45-54	30+	F	279
Traeger	45-54	30+	M	110
Traeger	55-64		F	262
Traeger	55-64		M	397
Traeger	55-64	0	F	498
Traeger	55-64	0	M	802
Traeger	55-64	<5	F	280
Traeger	55-64	<5	M	545
Traeger	55-64	5-14	F	646
Traeger	55-64	5-14	M	631
Traeger	55-64	15-29	F	385
Traeger	55-64	15-29	M	192
Traeger	55-64	30+	F	309
Traeger	55-64	30+	M	130
Traeger	65-74		F	188
Traeger	65-74		M	248
Traeger	65-74	0	F	455
Traeger	65-74	0	M	611
Traeger	65-74	<5	F	115
Traeger	65-74	<5	M	290
Traeger	65-74	5-14	F	277
Traeger	65-74	5-14	M	364
Traeger	65-74	15-29	F	234
Traeger	65-74	15-29	M	173
Traeger	65-74	30+	F	298
Traeger	65-74	30+	M	124
Traeger	75-84		F	116
Traeger	75-84		M	149
Traeger	75-84	0	F	265
Traeger	75-84	0	M	363
Traeger	75-84	<5	F	70
Traeger	75-84	<5	M	111
Traeger	75-84	5-14	F	122
Traeger	75-84	5-14	M	144
Traeger	75-84	15-29	F	95
Traeger	75-84	15-29	M	96
Traeger	75-84	30+	F	126
Traeger	75-84	30+	M	71
Traeger	85+		F	50
Traeger	85+		M	30
Traeger	85+	0	F	143
Traeger	85+	0	M	91
Traeger	85+	<5	F	19
Traeger	85+	<5	M	25
Traeger	85+	5-14	F	22
Traeger	85+	5-14	M	21
Traeger	85+	15-29	F	23
Traeger	85+	15-29	M	9
Traeger	85+	30+	F	13
Traeger	85+	30+	M	14
Warrego	15-19		F	140
Warrego	15-19		M	154
Warrego	15-19	0	F	399
Warrego	15-19	0	M	509
Warrego	15-19	<5	F	398
Warrego	15-19	<5	M	518
Warrego	15-19	5-14	F	177
Warrego	15-19	5-14	M	141
Warrego	15-19	15-29	F	28
Warrego	15-19	15-29	M	19
Warrego	15-19	30+	F	10
Warrego	15-19	30+	M	12
Warrego	20-24		F	132
Warrego	20-24		M	169
Warrego	20-24	0	F	327
Warrego	20-24	0	M	449
Warrego	20-24	<5	F	304
Warrego	20-24	<5	M	388
Warrego	20-24	5-14	F	337
Warrego	20-24	5-14	M	218
Warrego	20-24	15-29	F	94
Warrego	20-24	15-29	M	25
Warrego	20-24	30+	F	56
Warrego	20-24	30+	M	10
Warrego	25-34		F	261
Warrego	25-34		M	336
Warrego	25-34	0	F	443
Warrego	25-34	0	M	710
Warrego	25-34	<5	F	342
Warrego	25-34	<5	M	699
Warrego	25-34	5-14	F	759
Warrego	25-34	5-14	M	663
Warrego	25-34	15-29	F	365
Warrego	25-34	15-29	M	142
Warrego	25-34	30+	F	536
Warrego	25-34	30+	M	75
Warrego	35-44		F	244
Warrego	35-44		M	262
Warrego	35-44	0	F	324
Warrego	35-44	0	M	560
Warrego	35-44	<5	F	217
Warrego	35-44	<5	M	608
Warrego	35-44	5-14	F	805
Warrego	35-44	5-14	M	662
Warrego	35-44	15-29	F	518
Warrego	35-44	15-29	M	187
Warrego	35-44	30+	F	526
Warrego	35-44	30+	M	90
Warrego	45-54		F	265
Warrego	45-54		M	291
Warrego	45-54	0	F	436
Warrego	45-54	0	M	694
Warrego	45-54	<5	F	313
Warrego	45-54	<5	M	735
Warrego	45-54	5-14	F	909
Warrego	45-54	5-14	M	742
Warrego	45-54	15-29	F	547
Warrego	45-54	15-29	M	195
Warrego	45-54	30+	F	384
Warrego	45-54	30+	M	117
Warrego	55-64		F	243
Warrego	55-64		M	307
Warrego	55-64	0	F	556
Warrego	55-64	0	M	881
Warrego	55-64	<5	F	278
Warrego	55-64	<5	M	684
Warrego	55-64	5-14	F	814
Warrego	55-64	5-14	M	757
Warrego	55-64	15-29	F	483
Warrego	55-64	15-29	M	227
Warrego	55-64	30+	F	435
Warrego	55-64	30+	M	130
Warrego	65-74		F	174
Warrego	65-74		M	230
Warrego	65-74	0	F	496
Warrego	65-74	0	M	771
Warrego	65-74	<5	F	146
Warrego	65-74	<5	M	397
Warrego	65-74	5-14	F	376
Warrego	65-74	5-14	M	511
Warrego	65-74	15-29	F	366
Warrego	65-74	15-29	M	238
Warrego	65-74	30+	F	405
Warrego	65-74	30+	M	145
Warrego	75-84		F	137
Warrego	75-84		M	129
Warrego	75-84	0	F	370
Warrego	75-84	0	M	403
Warrego	75-84	<5	F	100
Warrego	75-84	<5	M	158
Warrego	75-84	5-14	F	170
Warrego	75-84	5-14	M	192
Warrego	75-84	15-29	F	144
Warrego	75-84	15-29	M	90
Warrego	75-84	30+	F	208
Warrego	75-84	30+	M	93
Warrego	85+		F	91
Warrego	85+		M	43
Warrego	85+	0	F	238
Warrego	85+	0	M	140
Warrego	85+	<5	F	44
Warrego	85+	<5	M	42
Warrego	85+	5-14	F	67
Warrego	85+	5-14	M	38
Warrego	85+	15-29	F	39
Warrego	85+	15-29	M	17
Warrego	85+	30+	F	22
Warrego	85+	30+	M	8
Waterford	15-19		F	184
Waterford	15-19		M	212
Waterford	15-19	0	F	712
Waterford	15-19	0	M	907
Waterford	15-19	<5	F	670
Waterford	15-19	<5	M	658
Waterford	15-19	5-14	F	235
Waterford	15-19	5-14	M	182
Waterford	15-19	15-29	F	37
Waterford	15-19	15-29	M	18
Waterford	15-19	30+	F	16
Waterford	15-19	30+	M	7
Waterford	20-24		F	232
Waterford	20-24		M	198
Waterford	20-24	0	F	692
Waterford	20-24	0	M	884
Waterford	20-24	<5	F	430
Waterford	20-24	<5	M	650
Waterford	20-24	5-14	F	534
Waterford	20-24	5-14	M	318
Waterford	20-24	15-29	F	144
Waterford	20-24	15-29	M	43
Waterford	20-24	30+	F	96
Waterford	20-24	30+	M	17
Waterford	25-34		F	475
Waterford	25-34		M	450
Waterford	25-34	0	F	1126
Waterford	25-34	0	M	1630
Waterford	25-34	<5	F	644
Waterford	25-34	<5	M	1097
Waterford	25-34	5-14	F	1218
Waterford	25-34	5-14	M	1152
Waterford	25-34	15-29	F	614
Waterford	25-34	15-29	M	252
Waterford	25-34	30+	F	728
Waterford	25-34	30+	M	149
Waterford	35-44		F	382
Waterford	35-44		M	376
Waterford	35-44	0	F	811
Waterford	35-44	0	M	1132
Waterford	35-44	<5	F	419
Waterford	35-44	<5	M	895
Waterford	35-44	5-14	F	1124
Waterford	35-44	5-14	M	1166
Waterford	35-44	15-29	F	725
Waterford	35-44	15-29	M	315
Waterford	35-44	30+	F	762
Waterford	35-44	30+	M	139
Waterford	45-54		F	259
Waterford	45-54		M	281
Waterford	45-54	0	F	775
Waterford	45-54	0	M	971
Waterford	45-54	<5	F	416
Waterford	45-54	<5	M	777
Waterford	45-54	5-14	F	1112
Waterford	45-54	5-14	M	951
Waterford	45-54	15-29	F	532
Waterford	45-54	15-29	M	269
Waterford	45-54	30+	F	446
Waterford	45-54	30+	M	139
Waterford	55-64		F	183
Waterford	55-64		M	205
Waterford	55-64	0	F	762
Waterford	55-64	0	M	880
Waterford	55-64	<5	F	348
Waterford	55-64	<5	M	592
Waterford	55-64	5-14	F	845
Waterford	55-64	5-14	M	758
Waterford	55-64	15-29	F	496
Waterford	55-64	15-29	M	211
Waterford	55-64	30+	F	406
Waterford	55-64	30+	M	123
Waterford	65-74		F	192
Waterford	65-74		M	172
Waterford	65-74	0	F	895
Waterford	65-74	0	M	856
Waterford	65-74	<5	F	254
Waterford	65-74	<5	M	343
Waterford	65-74	5-14	F	542
Waterford	65-74	5-14	M	534
Waterford	65-74	15-29	F	442
Waterford	65-74	15-29	M	241
Waterford	65-74	30+	F	404
Waterford	65-74	30+	M	165
Waterford	75-84		F	170
Waterford	75-84		M	110
Waterford	75-84	0	F	703
Waterford	75-84	0	M	573
Waterford	75-84	<5	F	127
Waterford	75-84	<5	M	186
Waterford	75-84	5-14	F	260
Waterford	75-84	5-14	M	251
Waterford	75-84	15-29	F	207
Waterford	75-84	15-29	M	143
Waterford	75-84	30+	F	173
Waterford	75-84	30+	M	98
Waterford	85+		F	149
Waterford	85+		M	57
Waterford	85+	0	F	394
Waterford	85+	0	M	221
Waterford	85+	<5	F	53
Waterford	85+	<5	M	41
Waterford	85+	5-14	F	54
Waterford	85+	5-14	M	43
Waterford	85+	15-29	F	23
Waterford	85+	15-29	M	27
Waterford	85+	30+	F	24
Waterford	85+	30+	M	21
Whitsunday	15-19		F	133
Whitsunday	15-19		M	146
Whitsunday	15-19	0	F	546
Whitsunday	15-19	0	M	638
Whitsunday	15-19	<5	F	687
Whitsunday	15-19	<5	M	758
Whitsunday	15-19	5-14	F	200
Whitsunday	15-19	5-14	M	148
Whitsunday	15-19	15-29	F	18
Whitsunday	15-19	15-29	M	5
Whitsunday	15-19	30+	F	12
Whitsunday	15-19	30+	M	9
Whitsunday	20-24		F	201
Whitsunday	20-24		M	184
Whitsunday	20-24	0	F	433
Whitsunday	20-24	0	M	571
Whitsunday	20-24	<5	F	437
Whitsunday	20-24	<5	M	450
Whitsunday	20-24	5-14	F	377
Whitsunday	20-24	5-14	M	212
Whitsunday	20-24	15-29	F	79
Whitsunday	20-24	15-29	M	27
Whitsunday	20-24	30+	F	63
Whitsunday	20-24	30+	M	19
Whitsunday	25-34		F	454
Whitsunday	25-34		M	562
Whitsunday	25-34	0	F	723
Whitsunday	25-34	0	M	1005
Whitsunday	25-34	<5	F	614
Whitsunday	25-34	<5	M	892
Whitsunday	25-34	5-14	F	1076
Whitsunday	25-34	5-14	M	928
Whitsunday	25-34	15-29	F	477
Whitsunday	25-34	15-29	M	180
Whitsunday	25-34	30+	F	615
Whitsunday	25-34	30+	M	74
Whitsunday	35-44		F	326
Whitsunday	35-44		M	504
Whitsunday	35-44	0	F	389
Whitsunday	35-44	0	M	683
Whitsunday	35-44	<5	F	367
Whitsunday	35-44	<5	M	900
Whitsunday	35-44	5-14	F	1263
Whitsunday	35-44	5-14	M	1203
Whitsunday	35-44	15-29	F	769
Whitsunday	35-44	15-29	M	327
Whitsunday	35-44	30+	F	657
Whitsunday	35-44	30+	M	163
Whitsunday	45-54		F	341
Whitsunday	45-54		M	560
Whitsunday	45-54	0	F	437
Whitsunday	45-54	0	M	763
Whitsunday	45-54	<5	F	454
Whitsunday	45-54	<5	M	936
Whitsunday	45-54	5-14	F	1381
Whitsunday	45-54	5-14	M	1177
Whitsunday	45-54	15-29	F	728
Whitsunday	45-54	15-29	M	282
Whitsunday	45-54	30+	F	411
Whitsunday	45-54	30+	M	143
Whitsunday	55-64		F	306
Whitsunday	55-64		M	464
Whitsunday	55-64	0	F	562
Whitsunday	55-64	0	M	880
Whitsunday	55-64	<5	F	353
Whitsunday	55-64	<5	M	838
Whitsunday	55-64	5-14	F	1067
Whitsunday	55-64	5-14	M	1071
Whitsunday	55-64	15-29	F	673
Whitsunday	55-64	15-29	M	342
Whitsunday	55-64	30+	F	511
Whitsunday	55-64	30+	M	187
Whitsunday	65-74		F	187
Whitsunday	65-74		M	260
Whitsunday	65-74	0	F	497
Whitsunday	65-74	0	M	736
Whitsunday	65-74	<5	F	145
Whitsunday	65-74	<5	M	405
Whitsunday	65-74	5-14	F	481
Whitsunday	65-74	5-14	M	646
Whitsunday	65-74	15-29	F	456
Whitsunday	65-74	15-29	M	294
Whitsunday	65-74	30+	F	469
Whitsunday	65-74	30+	M	210
Whitsunday	75-84		F	119
Whitsunday	75-84		M	139
Whitsunday	75-84	0	F	277
Whitsunday	75-84	0	M	350
Whitsunday	75-84	<5	F	64
Whitsunday	75-84	<5	M	132
Whitsunday	75-84	5-14	F	151
Whitsunday	75-84	5-14	M	222
Whitsunday	75-84	15-29	F	133
Whitsunday	75-84	15-29	M	130
Whitsunday	75-84	30+	F	176
Whitsunday	75-84	30+	M	119
Whitsunday	85+		F	52
Whitsunday	85+		M	37
Whitsunday	85+	0	F	116
Whitsunday	85+	0	M	92
Whitsunday	85+	<5	F	21
Whitsunday	85+	<5	M	24
Whitsunday	85+	5-14	F	37
Whitsunday	85+	5-14	M	26
Whitsunday	85+	15-29	F	26
Whitsunday	85+	15-29	M	20
Whitsunday	85+	30+	F	13
Whitsunday	85+	30+	M	16
Woodridge	15-19		F	253
Woodridge	15-19		M	323
Woodridge	15-19	0	F	1117
Woodridge	15-19	0	M	1419
Woodridge	15-19	<5	F	779
Woodridge	15-19	<5	M	802
Woodridge	15-19	5-14	F	378
Woodridge	15-19	5-14	M	279
Woodridge	15-19	15-29	F	63
Woodridge	15-19	15-29	M	45
Woodridge	15-19	30+	F	41
Woodridge	15-19	30+	M	18
Woodridge	20-24		F	251
Woodridge	20-24		M	274
Woodridge	20-24	0	F	971
Woodridge	20-24	0	M	1262
Woodridge	20-24	<5	F	492
Woodridge	20-24	<5	M	661
Woodridge	20-24	5-14	F	534
Woodridge	20-24	5-14	M	352
Woodridge	20-24	15-29	F	155
Woodridge	20-24	15-29	M	77
Woodridge	20-24	30+	F	147
Woodridge	20-24	30+	M	40
Woodridge	25-34		F	615
Woodridge	25-34		M	576
Woodridge	25-34	0	F	1534
Woodridge	25-34	0	M	2017
Woodridge	25-34	<5	F	565
Woodridge	25-34	<5	M	1093
Woodridge	25-34	5-14	F	1144
Woodridge	25-34	5-14	M	1029
Woodridge	25-34	15-29	F	623
Woodridge	25-34	15-29	M	241
Woodridge	25-34	30+	F	884
Woodridge	25-34	30+	M	155
Woodridge	35-44		F	497
Woodridge	35-44		M	522
Woodridge	35-44	0	F	1183
Woodridge	35-44	0	M	1568
Woodridge	35-44	<5	F	462
Woodridge	35-44	<5	M	956
Woodridge	35-44	5-14	F	1160
Woodridge	35-44	5-14	M	1112
Woodridge	35-44	15-29	F	742
Woodridge	35-44	15-29	M	353
Woodridge	35-44	30+	F	869
Woodridge	35-44	30+	M	187
Woodridge	45-54		F	358
Woodridge	45-54		M	413
Woodridge	45-54	0	F	1121
Woodridge	45-54	0	M	1375
Woodridge	45-54	<5	F	468
Woodridge	45-54	<5	M	851
Woodridge	45-54	5-14	F	1139
Woodridge	45-54	5-14	M	953
Woodridge	45-54	15-29	F	593
Woodridge	45-54	15-29	M	291
Woodridge	45-54	30+	F	541
Woodridge	45-54	30+	M	154
Woodridge	55-64		F	225
Woodridge	55-64		M	267
Woodridge	55-64	0	F	1021
Woodridge	55-64	0	M	1211
Woodridge	55-64	<5	F	383
Woodridge	55-64	<5	M	707
Woodridge	55-64	5-14	F	858
Woodridge	55-64	5-14	M	774
Woodridge	55-64	15-29	F	534
Woodridge	55-64	15-29	M	269
Woodridge	55-64	30+	F	429
Woodridge	55-64	30+	M	126
Woodridge	65-74		F	192
Woodridge	65-74		M	165
Woodridge	65-74	0	F	857
Woodridge	65-74	0	M	924
Woodridge	65-74	<5	F	222
Woodridge	65-74	<5	M	374
Woodridge	65-74	5-14	F	446
Woodridge	65-74	5-14	M	441
Woodridge	65-74	15-29	F	367
Woodridge	65-74	15-29	M	228
Woodridge	65-74	30+	F	342
Woodridge	65-74	30+	M	136
Woodridge	75-84		F	111
Woodridge	75-84		M	108
Woodridge	75-84	0	F	490
Woodridge	75-84	0	M	470
Woodridge	75-84	<5	F	104
Woodridge	75-84	<5	M	133
Woodridge	75-84	5-14	F	152
Woodridge	75-84	5-14	M	158
Woodridge	75-84	15-29	F	109
Woodridge	75-84	15-29	M	93
Woodridge	75-84	30+	F	119
Woodridge	75-84	30+	M	66
Woodridge	85+		F	78
Woodridge	85+		M	48
Woodridge	85+	0	F	179
Woodridge	85+	0	M	119
Woodridge	85+	<5	F	24
Woodridge	85+	<5	M	20
Woodridge	85+	5-14	F	32
Woodridge	85+	5-14	M	18
Woodridge	85+	15-29	F	22
Woodridge	85+	15-29	M	16
Woodridge	85+	30+	F	7
Woodridge	85+	30+	M	3
No usual address (Qld)	15-19		F	61
No usual address (Qld)	15-19		M	71
No usual address (Qld)	15-19	0	F	97
No usual address (Qld)	15-19	0	M	104
No usual address (Qld)	15-19	<5	F	87
No usual address (Qld)	15-19	<5	M	80
No usual address (Qld)	15-19	5-14	F	33
No usual address (Qld)	15-19	5-14	M	11
No usual address (Qld)	15-19	15-29	F	7
No usual address (Qld)	15-19	15-29	M	4
No usual address (Qld)	15-19	30+	F	3
No usual address (Qld)	15-19	30+	M	3
No usual address (Qld)	20-24		F	127
No usual address (Qld)	20-24		M	152
No usual address (Qld)	20-24	0	F	131
No usual address (Qld)	20-24	0	M	149
No usual address (Qld)	20-24	<5	F	94
No usual address (Qld)	20-24	<5	M	83
No usual address (Qld)	20-24	5-14	F	96
No usual address (Qld)	20-24	5-14	M	39
No usual address (Qld)	20-24	15-29	F	20
No usual address (Qld)	20-24	15-29	M	10
No usual address (Qld)	20-24	30+	F	17
No usual address (Qld)	20-24	30+	M	3
No usual address (Qld)	25-34		F	370
No usual address (Qld)	25-34		M	406
No usual address (Qld)	25-34	0	F	314
No usual address (Qld)	25-34	0	M	390
No usual address (Qld)	25-34	<5	F	244
No usual address (Qld)	25-34	<5	M	244
No usual address (Qld)	25-34	5-14	F	228
No usual address (Qld)	25-34	5-14	M	174
No usual address (Qld)	25-34	15-29	F	89
No usual address (Qld)	25-34	15-29	M	43
No usual address (Qld)	25-34	30+	F	105
No usual address (Qld)	25-34	30+	M	41
No usual address (Qld)	35-44		F	271
No usual address (Qld)	35-44		M	461
No usual address (Qld)	35-44	0	F	119
No usual address (Qld)	35-44	0	M	283
No usual address (Qld)	35-44	<5	F	113
No usual address (Qld)	35-44	<5	M	180
No usual address (Qld)	35-44	5-14	F	193
No usual address (Qld)	35-44	5-14	M	172
No usual address (Qld)	35-44	15-29	F	86
No usual address (Qld)	35-44	15-29	M	55
No usual address (Qld)	35-44	30+	F	101
No usual address (Qld)	35-44	30+	M	42
No usual address (Qld)	45-54		F	217
No usual address (Qld)	45-54		M	402
No usual address (Qld)	45-54	0	F	164
No usual address (Qld)	45-54	0	M	267
No usual address (Qld)	45-54	<5	F	155
No usual address (Qld)	45-54	<5	M	147
No usual address (Qld)	45-54	5-14	F	193
No usual address (Qld)	45-54	5-14	M	163
No usual address (Qld)	45-54	15-29	F	87
No usual address (Qld)	45-54	15-29	M	50
No usual address (Qld)	45-54	30+	F	68
No usual address (Qld)	45-54	30+	M	19
No usual address (Qld)	55-64		F	193
No usual address (Qld)	55-64		M	312
No usual address (Qld)	55-64	0	F	243
No usual address (Qld)	55-64	0	M	362
No usual address (Qld)	55-64	<5	F	194
No usual address (Qld)	55-64	<5	M	241
