SED_NAME21	MaxSchoolingCompleted	Sex	persons
Footscray (Western Metropolitan)	Year 12	M	23718
Forest Hill (Eastern Metropolitan)	Did not go to school	F	400
Forest Hill (Eastern Metropolitan)	Did not go to school	M	276
Forest Hill (Eastern Metropolitan)	Year 8	F	1316
Forest Hill (Eastern Metropolitan)	Year 8	M	934
Forest Hill (Eastern Metropolitan)	Year 9	F	1158
Forest Hill (Eastern Metropolitan)	Year 9	M	1050
Forest Hill (Eastern Metropolitan)	Year 10	F	2473
Forest Hill (Eastern Metropolitan)	Year 10	M	2235
Forest Hill (Eastern Metropolitan)	Year 11	F	2305
Forest Hill (Eastern Metropolitan)	Year 11	M	2213
Forest Hill (Eastern Metropolitan)	Year 12	F	17993
Forest Hill (Eastern Metropolitan)	Year 12	M	16919
Frankston (South-Eastern Metropolitan)	Did not go to school	F	116
Frankston (South-Eastern Metropolitan)	Did not go to school	M	113
Frankston (South-Eastern Metropolitan)	Year 8	F	1181
Frankston (South-Eastern Metropolitan)	Year 8	M	988
Frankston (South-Eastern Metropolitan)	Year 9	F	1627
Frankston (South-Eastern Metropolitan)	Year 9	M	1758
Frankston (South-Eastern Metropolitan)	Year 10	F	3902
Frankston (South-Eastern Metropolitan)	Year 10	M	4208
Frankston (South-Eastern Metropolitan)	Year 11	F	3342
Frankston (South-Eastern Metropolitan)	Year 11	M	3617
Frankston (South-Eastern Metropolitan)	Year 12	F	14665
Frankston (South-Eastern Metropolitan)	Year 12	M	12448
Geelong (Western Victoria)	Did not go to school	F	166
Geelong (Western Victoria)	Did not go to school	M	145
Geelong (Western Victoria)	Year 8	F	1347
Geelong (Western Victoria)	Year 8	M	1119
Geelong (Western Victoria)	Year 9	F	1763
Geelong (Western Victoria)	Year 9	M	1638
Geelong (Western Victoria)	Year 10	F	3503
Geelong (Western Victoria)	Year 10	M	3606
Geelong (Western Victoria)	Year 11	F	3675
Geelong (Western Victoria)	Year 11	M	3829
Geelong (Western Victoria)	Year 12	F	17291
Geelong (Western Victoria)	Year 12	M	14696
Gembrook (Eastern Victoria)	Did not go to school	F	180
Gembrook (Eastern Victoria)	Did not go to school	M	130
Gembrook (Eastern Victoria)	Year 8	F	1156
Gembrook (Eastern Victoria)	Year 8	M	1077
Gembrook (Eastern Victoria)	Year 9	F	1800
Gembrook (Eastern Victoria)	Year 9	M	2096
Gembrook (Eastern Victoria)	Year 10	F	4667
Gembrook (Eastern Victoria)	Year 10	M	5525
Gembrook (Eastern Victoria)	Year 11	F	4161
Gembrook (Eastern Victoria)	Year 11	M	4624
Gembrook (Eastern Victoria)	Year 12	F	20450
Gembrook (Eastern Victoria)	Year 12	M	17046
Gippsland East (Eastern Victoria)	Did not go to school	F	73
Gippsland East (Eastern Victoria)	Did not go to school	M	85
Gippsland East (Eastern Victoria)	Year 8	F	1428
Gippsland East (Eastern Victoria)	Year 8	M	1545
Gippsland East (Eastern Victoria)	Year 9	F	2230
Gippsland East (Eastern Victoria)	Year 9	M	2743
Gippsland East (Eastern Victoria)	Year 10	F	5262
Gippsland East (Eastern Victoria)	Year 10	M	6319
Gippsland East (Eastern Victoria)	Year 11	F	4338
Gippsland East (Eastern Victoria)	Year 11	M	4450
Gippsland East (Eastern Victoria)	Year 12	F	11630
Gippsland East (Eastern Victoria)	Year 12	M	8707
Gippsland South (Eastern Victoria)	Did not go to school	F	98
Gippsland South (Eastern Victoria)	Did not go to school	M	89
Gippsland South (Eastern Victoria)	Year 8	F	1270
Gippsland South (Eastern Victoria)	Year 8	M	1445
Gippsland South (Eastern Victoria)	Year 9	F	1858
Gippsland South (Eastern Victoria)	Year 9	M	2350
Gippsland South (Eastern Victoria)	Year 10	F	4468
Gippsland South (Eastern Victoria)	Year 10	M	5923
Gippsland South (Eastern Victoria)	Year 11	F	4241
Gippsland South (Eastern Victoria)	Year 11	M	4293
Gippsland South (Eastern Victoria)	Year 12	F	11322
Gippsland South (Eastern Victoria)	Year 12	M	8701
Hastings (Eastern Victoria)	Did not go to school	F	118
Hastings (Eastern Victoria)	Did not go to school	M	112
Hastings (Eastern Victoria)	Year 8	F	1269
Hastings (Eastern Victoria)	Year 8	M	1289
Hastings (Eastern Victoria)	Year 9	F	2127
Hastings (Eastern Victoria)	Year 9	M	2517
Hastings (Eastern Victoria)	Year 10	F	5025
Hastings (Eastern Victoria)	Year 10	M	6514
Hastings (Eastern Victoria)	Year 11	F	4503
Hastings (Eastern Victoria)	Year 11	M	4865
Hastings (Eastern Victoria)	Year 12	F	15464
Hastings (Eastern Victoria)	Year 12	M	11877
Hawthorn (Southern Metropolitan)	Did not go to school	F	125
Hawthorn (Southern Metropolitan)	Did not go to school	M	90
Hawthorn (Southern Metropolitan)	Year 8	F	569
Hawthorn (Southern Metropolitan)	Year 8	M	424
Hawthorn (Southern Metropolitan)	Year 9	F	626
Hawthorn (Southern Metropolitan)	Year 9	M	645
Hawthorn (Southern Metropolitan)	Year 10	F	1401
Hawthorn (Southern Metropolitan)	Year 10	M	1281
Hawthorn (Southern Metropolitan)	Year 11	F	1856
Hawthorn (Southern Metropolitan)	Year 11	M	1517
Hawthorn (Southern Metropolitan)	Year 12	F	23233
Hawthorn (Southern Metropolitan)	Year 12	M	20971
Ivanhoe (Eastern Metropolitan)	Did not go to school	F	303
Ivanhoe (Eastern Metropolitan)	Did not go to school	M	238
Ivanhoe (Eastern Metropolitan)	Year 8	F	1399
Ivanhoe (Eastern Metropolitan)	Year 8	M	917
Ivanhoe (Eastern Metropolitan)	Year 9	F	1121
Ivanhoe (Eastern Metropolitan)	Year 9	M	1083
Ivanhoe (Eastern Metropolitan)	Year 10	F	2348
Ivanhoe (Eastern Metropolitan)	Year 10	M	2288
Ivanhoe (Eastern Metropolitan)	Year 11	F	2294
Ivanhoe (Eastern Metropolitan)	Year 11	M	2443
Ivanhoe (Eastern Metropolitan)	Year 12	F	20460
Ivanhoe (Eastern Metropolitan)	Year 12	M	18736
Kew (Southern Metropolitan)	Did not go to school	F	245
Kew (Southern Metropolitan)	Did not go to school	M	191
Kew (Southern Metropolitan)	Year 8	F	887
Kew (Southern Metropolitan)	Year 8	M	604
Kew (Southern Metropolitan)	Year 9	F	813
Kew (Southern Metropolitan)	Year 9	M	772
Kew (Southern Metropolitan)	Year 10	F	1608
Kew (Southern Metropolitan)	Year 10	M	1447
Kew (Southern Metropolitan)	Year 11	F	1921
Kew (Southern Metropolitan)	Year 11	M	1637
Kew (Southern Metropolitan)	Year 12	F	21574
Kew (Southern Metropolitan)	Year 12	M	19954
Keysborough (South-Eastern Metropolitan)	Did not go to school	F	1609
Keysborough (South-Eastern Metropolitan)	Did not go to school	M	1207
Keysborough (South-Eastern Metropolitan)	Year 8	F	2504
Keysborough (South-Eastern Metropolitan)	Year 8	M	1765
Keysborough (South-Eastern Metropolitan)	Year 9	F	1647
Keysborough (South-Eastern Metropolitan)	Year 9	M	1544
Keysborough (South-Eastern Metropolitan)	Year 10	F	3213
Keysborough (South-Eastern Metropolitan)	Year 10	M	3538
Keysborough (South-Eastern Metropolitan)	Year 11	F	2418
Keysborough (South-Eastern Metropolitan)	Year 11	M	2651
Keysborough (South-Eastern Metropolitan)	Year 12	F	18765
Keysborough (South-Eastern Metropolitan)	Year 12	M	18730
Kororoit (Western Metropolitan)	Did not go to school	F	1362
Kororoit (Western Metropolitan)	Did not go to school	M	987
Kororoit (Western Metropolitan)	Year 8	F	2694
Kororoit (Western Metropolitan)	Year 8	M	2234
Kororoit (Western Metropolitan)	Year 9	F	1783
Kororoit (Western Metropolitan)	Year 9	M	1759
Kororoit (Western Metropolitan)	Year 10	F	3889
Kororoit (Western Metropolitan)	Year 10	M	5643
Kororoit (Western Metropolitan)	Year 11	F	2876
Kororoit (Western Metropolitan)	Year 11	M	3247
Kororoit (Western Metropolitan)	Year 12	F	24222
Kororoit (Western Metropolitan)	Year 12	M	23174
Lara (Western Victoria)	Did not go to school	F	510
Lara (Western Victoria)	Did not go to school	M	447
Lara (Western Victoria)	Year 8	F	2202
Lara (Western Victoria)	Year 8	M	1912
Lara (Western Victoria)	Year 9	F	2245
Lara (Western Victoria)	Year 9	M	2256
Lara (Western Victoria)	Year 10	F	4658
Lara (Western Victoria)	Year 10	M	5932
Lara (Western Victoria)	Year 11	F	3840
Lara (Western Victoria)	Year 11	M	4291
Lara (Western Victoria)	Year 12	F	13776
Lara (Western Victoria)	Year 12	M	11799
Lowan (Western Victoria)	Did not go to school	F	114
Lowan (Western Victoria)	Did not go to school	M	127
Lowan (Western Victoria)	Year 8	F	1481
Lowan (Western Victoria)	Year 8	M	1644
Lowan (Western Victoria)	Year 9	F	1850
Lowan (Western Victoria)	Year 9	M	2289
Lowan (Western Victoria)	Year 10	F	4139
Lowan (Western Victoria)	Year 10	M	4923
Lowan (Western Victoria)	Year 11	F	4482
Lowan (Western Victoria)	Year 11	M	4602
Lowan (Western Victoria)	Year 12	F	10586
Lowan (Western Victoria)	Year 12	M	8328
Macedon (Northern Victoria)	Did not go to school	F	68
Macedon (Northern Victoria)	Did not go to school	M	59
Macedon (Northern Victoria)	Year 8	F	871
Macedon (Northern Victoria)	Year 8	M	975
Macedon (Northern Victoria)	Year 9	F	1405
Macedon (Northern Victoria)	Year 9	M	1828
Macedon (Northern Victoria)	Year 10	F	3291
Macedon (Northern Victoria)	Year 10	M	4229
Macedon (Northern Victoria)	Year 11	F	3409
Macedon (Northern Victoria)	Year 11	M	3809
Macedon (Northern Victoria)	Year 12	F	16240
Macedon (Northern Victoria)	Year 12	M	13338
Malvern (Southern Metropolitan)	Did not go to school	F	155
Malvern (Southern Metropolitan)	Did not go to school	M	93
Malvern (Southern Metropolitan)	Year 8	F	630
Malvern (Southern Metropolitan)	Year 8	M	483
Malvern (Southern Metropolitan)	Year 9	F	637
Malvern (Southern Metropolitan)	Year 9	M	579
Malvern (Southern Metropolitan)	Year 10	F	1443
Malvern (Southern Metropolitan)	Year 10	M	1186
Malvern (Southern Metropolitan)	Year 11	F	1968
Malvern (Southern Metropolitan)	Year 11	M	1474
Malvern (Southern Metropolitan)	Year 12	F	21428
Malvern (Southern Metropolitan)	Year 12	M	19155
Melbourne (Northern Metropolitan)	Did not go to school	F	537
Melbourne (Northern Metropolitan)	Did not go to school	M	378
Melbourne (Northern Metropolitan)	Year 8	F	765
Melbourne (Northern Metropolitan)	Year 8	M	578
Melbourne (Northern Metropolitan)	Year 9	F	667
Melbourne (Northern Metropolitan)	Year 9	M	748
Melbourne (Northern Metropolitan)	Year 10	F	1779
Melbourne (Northern Metropolitan)	Year 10	M	2115
Melbourne (Northern Metropolitan)	Year 11	F	2284
Melbourne (Northern Metropolitan)	Year 11	M	2478
Melbourne (Northern Metropolitan)	Year 12	F	47854
Melbourne (Northern Metropolitan)	Year 12	M	45975
Melton (Western Victoria)	Did not go to school	F	527
Melton (Western Victoria)	Did not go to school	M	395
Melton (Western Victoria)	Year 8	F	1956
Melton (Western Victoria)	Year 8	M	1785
Melton (Western Victoria)	Year 9	F	2569
Melton (Western Victoria)	Year 9	M	2852
Melton (Western Victoria)	Year 10	F	5965
Melton (Western Victoria)	Year 10	M	6718
Melton (Western Victoria)	Year 11	F	4699
Melton (Western Victoria)	Year 11	M	4893
Melton (Western Victoria)	Year 12	F	19710
Melton (Western Victoria)	Year 12	M	16826
Mildura (Northern Victoria)	Did not go to school	F	403
Mildura (Northern Victoria)	Did not go to school	M	419
Mildura (Northern Victoria)	Year 8	F	1998
Mildura (Northern Victoria)	Year 8	M	2086
Mildura (Northern Victoria)	Year 9	F	2308
Mildura (Northern Victoria)	Year 9	M	2563
Mildura (Northern Victoria)	Year 10	F	4880
Mildura (Northern Victoria)	Year 10	M	5628
Mildura (Northern Victoria)	Year 11	F	3915
Mildura (Northern Victoria)	Year 11	M	4109
Mildura (Northern Victoria)	Year 12	F	11419
Mildura (Northern Victoria)	Year 12	M	9354
Mill Park (Northern Metropolitan)	Did not go to school	F	486
Mill Park (Northern Metropolitan)	Did not go to school	M	397
Mill Park (Northern Metropolitan)	Year 8	F	1777
Mill Park (Northern Metropolitan)	Year 8	M	1414
Mill Park (Northern Metropolitan)	Year 9	F	1478
Mill Park (Northern Metropolitan)	Year 9	M	1584
Mill Park (Northern Metropolitan)	Year 10	F	3203
Mill Park (Northern Metropolitan)	Year 10	M	3730
Mill Park (Northern Metropolitan)	Year 11	F	3045
Mill Park (Northern Metropolitan)	Year 11	M	3287
Mill Park (Northern Metropolitan)	Year 12	F	17837
Mill Park (Northern Metropolitan)	Year 12	M	16422
Monbulk (Eastern Victoria)	Did not go to school	F	81
Monbulk (Eastern Victoria)	Did not go to school	M	85
Monbulk (Eastern Victoria)	Year 8	F	657
Monbulk (Eastern Victoria)	Year 8	M	685
Monbulk (Eastern Victoria)	Year 9	F	1118
Monbulk (Eastern Victoria)	Year 9	M	1528
Monbulk (Eastern Victoria)	Year 10	F	3060
Monbulk (Eastern Victoria)	Year 10	M	3850
Monbulk (Eastern Victoria)	Year 11	F	3181
Monbulk (Eastern Victoria)	Year 11	M	3646
Monbulk (Eastern Victoria)	Year 12	F	15030
Monbulk (Eastern Victoria)	Year 12	M	12567
Mordialloc (South-Eastern Metropolitan)	Did not go to school	F	178
Mordialloc (South-Eastern Metropolitan)	Did not go to school	M	137
Mordialloc (South-Eastern Metropolitan)	Year 8	F	1030
Mordialloc (South-Eastern Metropolitan)	Year 8	M	807
Mordialloc (South-Eastern Metropolitan)	Year 9	F	1304
Mordialloc (South-Eastern Metropolitan)	Year 9	M	1224
Mordialloc (South-Eastern Metropolitan)	Year 10	F	3028
Mordialloc (South-Eastern Metropolitan)	Year 10	M	3084
Mordialloc (South-Eastern Metropolitan)	Year 11	F	3055
Mordialloc (South-Eastern Metropolitan)	Year 11	M	3182
Mordialloc (South-Eastern Metropolitan)	Year 12	F	18508
Mordialloc (South-Eastern Metropolitan)	Year 12	M	15847
Mornington (Eastern Victoria)	Did not go to school	F	69
Mornington (Eastern Victoria)	Did not go to school	M	65
Mornington (Eastern Victoria)	Year 8	F	932
Mornington (Eastern Victoria)	Year 8	M	741
Mornington (Eastern Victoria)	Year 9	F	1566
Mornington (Eastern Victoria)	Year 9	M	1476
Mornington (Eastern Victoria)	Year 10	F	3783
Mornington (Eastern Victoria)	Year 10	M	3822
Mornington (Eastern Victoria)	Year 11	F	3725
Mornington (Eastern Victoria)	Year 11	M	3628
Mornington (Eastern Victoria)	Year 12	F	16948
Mornington (Eastern Victoria)	Year 12	M	14145
Morwell (Eastern Victoria)	Did not go to school	F	170
Morwell (Eastern Victoria)	Did not go to school	M	162
Morwell (Eastern Victoria)	Year 8	F	1738
Morwell (Eastern Victoria)	Year 8	M	1647
Morwell (Eastern Victoria)	Year 9	F	2370
Morwell (Eastern Victoria)	Year 9	M	2317
Morwell (Eastern Victoria)	Year 10	F	5231
Morwell (Eastern Victoria)	Year 10	M	5916
Morwell (Eastern Victoria)	Year 11	F	4645
Morwell (Eastern Victoria)	Year 11	M	4910
Morwell (Eastern Victoria)	Year 12	F	12236
Morwell (Eastern Victoria)	Year 12	M	9654
Mount Waverley (Eastern Metropolitan)	Did not go to school	F	343
Mount Waverley (Eastern Metropolitan)	Did not go to school	M	218
Mount Waverley (Eastern Metropolitan)	Year 8	F	1094
Mount Waverley (Eastern Metropolitan)	Year 8	M	753
Mount Waverley (Eastern Metropolitan)	Year 9	F	1012
Mount Waverley (Eastern Metropolitan)	Year 9	M	956
Mount Waverley (Eastern Metropolitan)	Year 10	F	2068
Mount Waverley (Eastern Metropolitan)	Year 10	M	1883
Mount Waverley (Eastern Metropolitan)	Year 11	F	2012
Mount Waverley (Eastern Metropolitan)	Year 11	M	1847
Mount Waverley (Eastern Metropolitan)	Year 12	F	20234
Mount Waverley (Eastern Metropolitan)	Year 12	M	19793
Mulgrave (South-Eastern Metropolitan)	Did not go to school	F	732
Mulgrave (South-Eastern Metropolitan)	Did not go to school	M	557
Mulgrave (South-Eastern Metropolitan)	Year 8	F	1894
Mulgrave (South-Eastern Metropolitan)	Year 8	M	1434
Mulgrave (South-Eastern Metropolitan)	Year 9	F	1241
Mulgrave (South-Eastern Metropolitan)	Year 9	M	1177
Mulgrave (South-Eastern Metropolitan)	Year 10	F	2517
Mulgrave (South-Eastern Metropolitan)	Year 10	M	2543
Mulgrave (South-Eastern Metropolitan)	Year 11	F	2058
Mulgrave (South-Eastern Metropolitan)	Year 11	M	2237
Mulgrave (South-Eastern Metropolitan)	Year 12	F	16893
Mulgrave (South-Eastern Metropolitan)	Year 12	M	17003
Murray Plains (Northern Victoria)	Did not go to school	F	138
Murray Plains (Northern Victoria)	Did not go to school	M	181
Murray Plains (Northern Victoria)	Year 8	F	1663
Murray Plains (Northern Victoria)	Year 8	M	1958
Murray Plains (Northern Victoria)	Year 9	F	2348
Murray Plains (Northern Victoria)	Year 9	M	2935
Murray Plains (Northern Victoria)	Year 10	F	5050
Murray Plains (Northern Victoria)	Year 10	M	6144
Murray Plains (Northern Victoria)	Year 11	F	4690
Murray Plains (Northern Victoria)	Year 11	M	4558
Murray Plains (Northern Victoria)	Year 12	F	10941
Murray Plains (Northern Victoria)	Year 12	M	7970
Narracan (Eastern Victoria)	Did not go to school	F	138
Narracan (Eastern Victoria)	Did not go to school	M	135
Narracan (Eastern Victoria)	Year 8	F	1694
Narracan (Eastern Victoria)	Year 8	M	1787
Narracan (Eastern Victoria)	Year 9	F	2478
Narracan (Eastern Victoria)	Year 9	M	2902
Narracan (Eastern Victoria)	Year 10	F	5735
Narracan (Eastern Victoria)	Year 10	M	6868
Narracan (Eastern Victoria)	Year 11	F	5052
Narracan (Eastern Victoria)	Year 11	M	5140
Narracan (Eastern Victoria)	Year 12	F	14972
Narracan (Eastern Victoria)	Year 12	M	11206
Narre Warren North (South-Eastern Metropolitan)	Did not go to school	F	769
Narre Warren North (South-Eastern Metropolitan)	Did not go to school	M	584
Narre Warren North (South-Eastern Metropolitan)	Year 8	F	1528
Narre Warren North (South-Eastern Metropolitan)	Year 8	M	1289
Narre Warren North (South-Eastern Metropolitan)	Year 9	F	1483
Narre Warren North (South-Eastern Metropolitan)	Year 9	M	1549
Narre Warren North (South-Eastern Metropolitan)	Year 10	F	3360
Narre Warren North (South-Eastern Metropolitan)	Year 10	M	3902
Narre Warren North (South-Eastern Metropolitan)	Year 11	F	2785
Narre Warren North (South-Eastern Metropolitan)	Year 11	M	3131
Narre Warren North (South-Eastern Metropolitan)	Year 12	F	16484
Narre Warren North (South-Eastern Metropolitan)	Year 12	M	15212
Narre Warren South (South-Eastern Metropolitan)	Did not go to school	F	1120
Narre Warren South (South-Eastern Metropolitan)	Did not go to school	M	872
Narre Warren South (South-Eastern Metropolitan)	Year 8	F	1600
Narre Warren South (South-Eastern Metropolitan)	Year 8	M	1472
Narre Warren South (South-Eastern Metropolitan)	Year 9	F	1706
Narre Warren South (South-Eastern Metropolitan)	Year 9	M	1873
Narre Warren South (South-Eastern Metropolitan)	Year 10	F	3932
Narre Warren South (South-Eastern Metropolitan)	Year 10	M	4681
Narre Warren South (South-Eastern Metropolitan)	Year 11	F	3436
Narre Warren South (South-Eastern Metropolitan)	Year 11	M	3778
Narre Warren South (South-Eastern Metropolitan)	Year 12	F	20346
Narre Warren South (South-Eastern Metropolitan)	Year 12	M	19061
Nepean (Eastern Victoria)	Did not go to school	F	138
Nepean (Eastern Victoria)	Did not go to school	M	129
Nepean (Eastern Victoria)	Year 8	F	1341
Nepean (Eastern Victoria)	Year 8	M	1155
Nepean (Eastern Victoria)	Year 9	F	1812
Nepean (Eastern Victoria)	Year 9	M	1871
Nepean (Eastern Victoria)	Year 10	F	4479
Nepean (Eastern Victoria)	Year 10	M	4815
Nepean (Eastern Victoria)	Year 11	F	4281
Nepean (Eastern Victoria)	Year 11	M	4118
Nepean (Eastern Victoria)	Year 12	F	15258
Nepean (Eastern Victoria)	Year 12	M	13182
Niddrie (Western Metropolitan)	Did not go to school	F	471
Niddrie (Western Metropolitan)	Did not go to school	M	297
Niddrie (Western Metropolitan)	Year 8	F	2248
Niddrie (Western Metropolitan)	Year 8	M	1585
Niddrie (Western Metropolitan)	Year 9	F	1388
Niddrie (Western Metropolitan)	Year 9	M	1318
Niddrie (Western Metropolitan)	Year 10	F	2653
Niddrie (Western Metropolitan)	Year 10	M	2915
Niddrie (Western Metropolitan)	Year 11	F	2702
Niddrie (Western Metropolitan)	Year 11	M	2923
Niddrie (Western Metropolitan)	Year 12	F	16031
Niddrie (Western Metropolitan)	Year 12	M	14491
Northcote (Northern Metropolitan)	Did not go to school	F	511
Northcote (Northern Metropolitan)	Did not go to school	M	326
Northcote (Northern Metropolitan)	Year 8	F	1603
Northcote (Northern Metropolitan)	Year 8	M	1182
Northcote (Northern Metropolitan)	Year 9	F	756
Northcote (Northern Metropolitan)	Year 9	M	778
Northcote (Northern Metropolitan)	Year 10	F	1515
Northcote (Northern Metropolitan)	Year 10	M	1775
Northcote (Northern Metropolitan)	Year 11	F	1676
Northcote (Northern Metropolitan)	Year 11	M	1872
Northcote (Northern Metropolitan)	Year 12	F	22969
Northcote (Northern Metropolitan)	Year 12	M	19796
Oakleigh (Southern Metropolitan)	Did not go to school	F	426
Oakleigh (Southern Metropolitan)	Did not go to school	M	271
Oakleigh (Southern Metropolitan)	Year 8	F	1605
Oakleigh (Southern Metropolitan)	Year 8	M	1079
Oakleigh (Southern Metropolitan)	Year 9	F	847
Oakleigh (Southern Metropolitan)	Year 9	M	888
Oakleigh (Southern Metropolitan)	Year 10	F	1862
Oakleigh (Southern Metropolitan)	Year 10	M	2029
Oakleigh (Southern Metropolitan)	Year 11	F	1799
Oakleigh (Southern Metropolitan)	Year 11	M	2153
Oakleigh (Southern Metropolitan)	Year 12	F	23791
Oakleigh (Southern Metropolitan)	Year 12	M	22941
Ovens Valley (Northern Victoria)	Did not go to school	F	117
Ovens Valley (Northern Victoria)	Did not go to school	M	104
Ovens Valley (Northern Victoria)	Year 8	F	1439
Ovens Valley (Northern Victoria)	Year 8	M	1517
Ovens Valley (Northern Victoria)	Year 9	F	1884
Ovens Valley (Northern Victoria)	Year 9	M	2265
Ovens Valley (Northern Victoria)	Year 10	F	4660
Ovens Valley (Northern Victoria)	Year 10	M	5471
Ovens Valley (Northern Victoria)	Year 11	F	4086
Ovens Valley (Northern Victoria)	Year 11	M	4088
Ovens Valley (Northern Victoria)	Year 12	F	11338
Ovens Valley (Northern Victoria)	Year 12	M	8736
Pascoe Vale (Northern Metropolitan)	Did not go to school	F	663
Pascoe Vale (Northern Metropolitan)	Did not go to school	M	444
Pascoe Vale (Northern Metropolitan)	Year 8	F	2468
Pascoe Vale (Northern Metropolitan)	Year 8	M	1632
Pascoe Vale (Northern Metropolitan)	Year 9	F	1267
Pascoe Vale (Northern Metropolitan)	Year 9	M	1310
Pascoe Vale (Northern Metropolitan)	Year 10	F	2525
Pascoe Vale (Northern Metropolitan)	Year 10	M	2830
Pascoe Vale (Northern Metropolitan)	Year 11	F	2456
Pascoe Vale (Northern Metropolitan)	Year 11	M	2769
Pascoe Vale (Northern Metropolitan)	Year 12	F	22618
Pascoe Vale (Northern Metropolitan)	Year 12	M	21116
Polwarth (Western Victoria)	Did not go to school	F	113
Polwarth (Western Victoria)	Did not go to school	M	131
Polwarth (Western Victoria)	Year 8	F	1319
Polwarth (Western Victoria)	Year 8	M	1495
Polwarth (Western Victoria)	Year 9	F	1842
Polwarth (Western Victoria)	Year 9	M	2432
Polwarth (Western Victoria)	Year 10	F	4021
Polwarth (Western Victoria)	Year 10	M	5378
Polwarth (Western Victoria)	Year 11	F	4301
Polwarth (Western Victoria)	Year 11	M	4810
Polwarth (Western Victoria)	Year 12	F	13337
Polwarth (Western Victoria)	Year 12	M	10342
Prahran (Southern Metropolitan)	Did not go to school	F	206
Prahran (Southern Metropolitan)	Did not go to school	M	136
Prahran (Southern Metropolitan)	Year 8	F	564
Prahran (Southern Metropolitan)	Year 8	M	445
Prahran (Southern Metropolitan)	Year 9	F	458
Prahran (Southern Metropolitan)	Year 9	M	521
Prahran (Southern Metropolitan)	Year 10	F	1409
Prahran (Southern Metropolitan)	Year 10	M	1487
Prahran (Southern Metropolitan)	Year 11	F	1714
Prahran (Southern Metropolitan)	Year 11	M	1745
Prahran (Southern Metropolitan)	Year 12	F	28056
Prahran (Southern Metropolitan)	Year 12	M	25950
Preston (Northern Metropolitan)	Did not go to school	F	736
Preston (Northern Metropolitan)	Did not go to school	M	506
Preston (Northern Metropolitan)	Year 8	F	2490
Preston (Northern Metropolitan)	Year 8	M	1779
Preston (Northern Metropolitan)	Year 9	F	1248
Preston (Northern Metropolitan)	Year 9	M	1185
Preston (Northern Metropolitan)	Year 10	F	2314
Preston (Northern Metropolitan)	Year 10	M	2664
Preston (Northern Metropolitan)	Year 11	F	2159
Preston (Northern Metropolitan)	Year 11	M	2461
Preston (Northern Metropolitan)	Year 12	F	19272
Preston (Northern Metropolitan)	Year 12	M	18138
Richmond (Northern Metropolitan)	Did not go to school	F	518
Richmond (Northern Metropolitan)	Did not go to school	M	262
Richmond (Northern Metropolitan)	Year 8	F	1112
Richmond (Northern Metropolitan)	Year 8	M	659
Richmond (Northern Metropolitan)	Year 9	F	642
Richmond (Northern Metropolitan)	Year 9	M	575
Richmond (Northern Metropolitan)	Year 10	F	1379
Richmond (Northern Metropolitan)	Year 10	M	1553
Richmond (Northern Metropolitan)	Year 11	F	1536
Richmond (Northern Metropolitan)	Year 11	M	1734
Richmond (Northern Metropolitan)	Year 12	F	27454
Richmond (Northern Metropolitan)	Year 12	M	26455
Ringwood (Eastern Metropolitan)	Did not go to school	F	395
Ringwood (Eastern Metropolitan)	Did not go to school	M	299
Ringwood (Eastern Metropolitan)	Year 8	F	1172
Ringwood (Eastern Metropolitan)	Year 8	M	891
Ringwood (Eastern Metropolitan)	Year 9	F	1164
Ringwood (Eastern Metropolitan)	Year 9	M	1077
Ringwood (Eastern Metropolitan)	Year 10	F	2481
Ringwood (Eastern Metropolitan)	Year 10	M	2625
Ringwood (Eastern Metropolitan)	Year 11	F	2552
Ringwood (Eastern Metropolitan)	Year 11	M	2775
Ringwood (Eastern Metropolitan)	Year 12	F	19005
Ringwood (Eastern Metropolitan)	Year 12	M	17212
Ripon (Western Victoria)	Did not go to school	F	108
Ripon (Western Victoria)	Did not go to school	M	157
Ripon (Western Victoria)	Year 8	F	1678
Ripon (Western Victoria)	Year 8	M	1986
Ripon (Western Victoria)	Year 9	F	2374
Ripon (Western Victoria)	Year 9	M	2911
Ripon (Western Victoria)	Year 10	F	5084
Ripon (Western Victoria)	Year 10	M	6758
Ripon (Western Victoria)	Year 11	F	4436
Ripon (Western Victoria)	Year 11	M	4625
Ripon (Western Victoria)	Year 12	F	12091
Ripon (Western Victoria)	Year 12	M	9438
Rowville (South-Eastern Metropolitan)	Did not go to school	F	207
Rowville (South-Eastern Metropolitan)	Did not go to school	M	149
Rowville (South-Eastern Metropolitan)	Year 8	F	876
Rowville (South-Eastern Metropolitan)	Year 8	M	696
Rowville (South-Eastern Metropolitan)	Year 9	F	1123
Rowville (South-Eastern Metropolitan)	Year 9	M	1191
Rowville (South-Eastern Metropolitan)	Year 10	F	2734
Rowville (South-Eastern Metropolitan)	Year 10	M	3053
Rowville (South-Eastern Metropolitan)	Year 11	F	2776
Rowville (South-Eastern Metropolitan)	Year 11	M	3047
Rowville (South-Eastern Metropolitan)	Year 12	F	15062
Rowville (South-Eastern Metropolitan)	Year 12	M	13722
Sandringham (Southern Metropolitan)	Did not go to school	F	100
Sandringham (Southern Metropolitan)	Did not go to school	M	82
Sandringham (Southern Metropolitan)	Year 8	F	749
Sandringham (Southern Metropolitan)	Year 8	M	577
Sandringham (Southern Metropolitan)	Year 9	F	950
