SED_NAME16	OnlyEnglishSpokenHome	Sex	persons
Burnett	0	F	1058
Burnett	0	M	907
Burnett	1	F	22197
Burnett	1	M	22427
Cairns	0	F	6055
Cairns	0	M	4993
Cairns	1	F	20283
Cairns	1	M	20540
Callide	0	F	1049
Callide	0	M	1104
Callide	1	F	21375
Callide	1	M	21918
Caloundra	0	F	1914
Caloundra	0	M	1551
Caloundra	1	F	26051
Caloundra	1	M	24047
Capalaba	0	F	2476
Capalaba	0	M	1979
Capalaba	1	F	22685
Capalaba	1	M	22382
Chatsworth	0	F	5184
Chatsworth	0	M	4511
Chatsworth	1	F	20739
Chatsworth	1	M	19833
Clayfield	0	F	4746
Clayfield	0	M	3992
Clayfield	1	F	23811
Clayfield	1	M	22847
Condamine	0	F	1193
Condamine	0	M	1102
Condamine	1	F	25027
Condamine	1	M	24594
Cook	0	F	7104
Cook	0	M	6601
Cook	1	F	16020
Cook	1	M	16766
Coomera	0	F	5135
Coomera	0	M	4693
Coomera	1	F	35975
Coomera	1	M	35010
Cooper	0	F	3069
Cooper	0	M	2584
Cooper	1	F	23006
Cooper	1	M	22476
Currumbin	0	F	1618
Currumbin	0	M	1265
Currumbin	1	F	21868
Currumbin	1	M	20750
Everton	0	F	2655
Everton	0	M	2244
Everton	1	F	23880
Everton	1	M	23095
Ferny Grove	0	F	2581
Ferny Grove	0	M	2184
Ferny Grove	1	F	23143
Ferny Grove	1	M	22894
Gaven	0	F	3074
Gaven	0	M	2580
Gaven	1	F	21272
Gaven	1	M	20855
Gladstone	0	F	1739
Gladstone	0	M	1498
Gladstone	1	F	21784
Gladstone	1	M	22086
Glass House	0	F	1043
Glass House	0	M	879
Glass House	1	F	22128
Glass House	1	M	21583
Greenslopes	0	F	4846
Greenslopes	0	M	4269
Greenslopes	1	F	21730
Greenslopes	1	M	20768
Gregory	0	F	975
Gregory	0	M	957
Gregory	1	F	16321
Gregory	1	M	16767
Gympie	0	F	878
Gympie	0	M	617
Gympie	1	F	24630
Gympie	1	M	24431
Hervey Bay	0	F	1541
Hervey Bay	0	M	1106
Hervey Bay	1	F	25604
Hervey Bay	1	M	23156
Hill	0	F	2249
Hill	0	M	2189
Hill	1	F	22862
Hill	1	M	23041
Hinchinbrook	0	F	1197
Hinchinbrook	0	M	978
Hinchinbrook	1	F	22595
Hinchinbrook	1	M	23140
Inala	0	F	14019
Inala	0	M	12899
Inala	1	F	15928
Inala	1	M	15635
Ipswich	0	F	1837
Ipswich	0	M	1532
Ipswich	1	F	22555
Ipswich	1	M	21762
Ipswich West	0	F	1222
Ipswich West	0	M	1021
Ipswich West	1	F	24306
Ipswich West	1	M	23511
Jordan	0	F	7065
Jordan	0	M	6541
Jordan	1	F	26552
Jordan	1	M	26237
Kawana	0	F	1618
Kawana	0	M	1300
Kawana	1	F	24613
Kawana	1	M	22401
Keppel	0	F	1587
Keppel	0	M	1512
Keppel	1	F	23666
Keppel	1	M	22852
Kurwongbah	0	F	2109
Kurwongbah	0	M	1659
Kurwongbah	1	F	26031
Kurwongbah	1	M	25301
Lockyer	0	F	1731
Lockyer	0	M	1518
Lockyer	1	F	23092
Lockyer	1	M	23072
Logan	0	F	4411
Logan	0	M	4218
Logan	1	F	26980
Logan	1	M	26081
Lytton	0	F	2767
Lytton	0	M	2224
Lytton	1	F	24073
Lytton	1	M	23132
Macalister	0	F	3761
Macalister	0	M	3338
Macalister	1	F	25065
Macalister	1	M	24335
Mackay	0	F	2450
Mackay	0	M	2101
Mackay	1	F	23485
Mackay	1	M	22924
Maiwar	0	F	8229
Maiwar	0	M	7389
Maiwar	1	F	22505
Maiwar	1	M	22101
Mansfield	0	F	10738
Mansfield	0	M	9727
Mansfield	1	F	17774
Mansfield	1	M	17268
Maroochydore	0	F	2134
Maroochydore	0	M	1843
Maroochydore	1	F	22446
Maroochydore	1	M	20792
Maryborough	0	F	923
Maryborough	0	M	629
Maryborough	1	F	23938
Maryborough	1	M	23692
McConnel	0	F	9711
McConnel	0	M	8670
McConnel	1	F	21616
McConnel	1	M	23236
Mermaid Beach	0	F	4565
Mermaid Beach	0	M	3601
Mermaid Beach	1	F	22251
Mermaid Beach	1	M	20753
Miller	0	F	4095
Miller	0	M	3640
Miller	1	F	20729
Miller	1	M	20249
Mirani	0	F	750
Mirani	0	M	637
Mirani	1	F	21174
Mirani	1	M	21735
Moggill	0	F	4290
Moggill	0	M	3679
Moggill	1	F	20853
Moggill	1	M	20649
Morayfield	0	F	2539
Morayfield	0	M	1895
Morayfield	1	F	25990
Morayfield	1	M	24705
Mount Ommaney	0	F	6421
Mount Ommaney	0	M	5660
Mount Ommaney	1	F	19340
Mount Ommaney	1	M	18977
Mudgeeraba	0	F	3571
Mudgeeraba	0	M	2859
Mudgeeraba	1	F	25341
Mudgeeraba	1	M	24082
Mulgrave	0	F	4594
Mulgrave	0	M	3765
Mulgrave	1	F	21499
Mulgrave	1	M	21228
Mundingburra	0	F	3179
Mundingburra	0	M	2870
Mundingburra	1	F	20097
Mundingburra	1	M	19635
Murrumba	0	F	5253
Murrumba	0	M	4864
Murrumba	1	F	28729
Murrumba	1	M	26949
Nanango	0	F	1036
Nanango	0	M	1030
Nanango	1	F	22969
Nanango	1	M	22979
Nicklin	0	F	1251
Nicklin	0	M	940
Nicklin	1	F	23138
Nicklin	1	M	21797
Ninderry	0	F	1671
Ninderry	0	M	1387
Ninderry	1	F	26083
Ninderry	1	M	24953
Noosa	0	F	1701
Noosa	0	M	1328
Noosa	1	F	22162
Noosa	1	M	21137
Nudgee	0	F	5077
Nudgee	0	M	4522
Nudgee	1	F	22113
Nudgee	1	M	22026
Oodgeroo	0	F	2000
Oodgeroo	0	M	1576
Oodgeroo	1	F	20554
Oodgeroo	1	M	19224
Pine Rivers	0	F	2708
Pine Rivers	0	M	2443
Pine Rivers	1	F	24241
Pine Rivers	1	M	24165
Pumicestone	0	F	1354
Pumicestone	0	M	1089
Pumicestone	1	F	24385
Pumicestone	1	M	22881
Redcliffe	0	F	1924
Redcliffe	0	M	1515
Redcliffe	1	F	24283
Redcliffe	1	M	22470
Redlands	0	F	1805
Redlands	0	M	1486
Redlands	1	F	24773
Redlands	1	M	23826
Rockhampton	0	F	1604
Rockhampton	0	M	1511
Rockhampton	1	F	24067
Rockhampton	1	M	22887
Sandgate	0	F	4849
Sandgate	0	M	4386
Sandgate	1	F	22330
Sandgate	1	M	21135
Scenic Rim	0	F	1023
Scenic Rim	0	M	824
Scenic Rim	1	F	24769
Scenic Rim	1	M	24268
South Brisbane	0	F	10004
South Brisbane	0	M	8908
South Brisbane	1	F	20572
South Brisbane	1	M	21185
Southern Downs	0	F	1130
Southern Downs	0	M	1015
Southern Downs	1	F	22098
Southern Downs	1	M	21600
Southport	0	F	6958
Southport	0	M	5841
Southport	1	F	20353
Southport	1	M	19790
Springwood	0	F	4216
Springwood	0	M	3857
Springwood	1	F	21802
Springwood	1	M	21544
Stafford	0	F	4486
Stafford	0	M	3893
Stafford	1	F	23393
Stafford	1	M	22462
Stretton	0	F	17140
Stretton	0	M	16048
Stretton	1	F	11864
Stretton	1	M	12200
Surfers Paradise	0	F	5957
Surfers Paradise	0	M	5390
Surfers Paradise	1	F	19267
Surfers Paradise	1	M	19630
Theodore	0	F	3706
Theodore	0	M	3221
Theodore	1	F	25391
Theodore	1	M	24565
Thuringowa	0	F	1911
Thuringowa	0	M	1587
Thuringowa	1	F	23072
Thuringowa	1	M	21665
Toohey	0	F	13199
Toohey	0	M	12908
Toohey	1	F	14113
Toohey	1	M	14677
Toowoomba North	0	F	2362
Toowoomba North	0	M	2090
Toowoomba North	1	F	24557
Toowoomba North	1	M	22889
Toowoomba South	0	F	4380
Toowoomba South	0	M	4184
Toowoomba South	1	F	24667
Toowoomba South	1	M	21452
Townsville	0	F	2718
Townsville	0	M	2314
Townsville	1	F	20914
Townsville	1	M	20465
Traeger	0	F	1480
Traeger	0	M	1351
Traeger	1	F	17229
Traeger	1	M	18003
Warrego	0	F	913
Warrego	0	M	837
Warrego	1	F	18599
Warrego	1	M	18632
Waterford	0	F	7083
Waterford	0	M	6670
Waterford	1	F	21622
Waterford	1	M	20647
Whitsunday	0	F	1669
Whitsunday	0	M	1331
Whitsunday	1	F	22727
Whitsunday	1	M	23327
Woodridge	0	F	10397
Woodridge	0	M	10172
Woodridge	1	F	22041
Woodridge	1	M	21847
No usual address (Qld)	0	F	630
No usual address (Qld)	0	M	551
No usual address (Qld)	1	F	4768
No usual address (Qld)	1	M	5206
Migratory - Offshore - Shipping (Qld)	0	F	3
Migratory - Offshore - Shipping (Qld)	0	M	18
Migratory - Offshore - Shipping (Qld)	1	M	27
Adelaide	0	F	7232
Adelaide	0	M	6719
Adelaide	1	F	13872
Adelaide	1	M	14073
Badcoe	0	F	6466
Badcoe	0	M	6002
Badcoe	1	F	13708
Badcoe	1	M	13090
Black	0	F	2238
Black	0	M	1929
Black	1	F	15472
Black	1	M	15023
Bragg	0	F	5474
Bragg	0	M	4752
Bragg	1	F	13902
Bragg	1	M	12961
Chaffey	0	F	1485
Chaffey	0	M	1583
Chaffey	1	F	15383
Chaffey	1	M	15688
Cheltenham	0	F	6784
Cheltenham	0	M	6282
Cheltenham	1	F	12290
Cheltenham	1	M	12223
Colton	0	F	3766
Colton	0	M	3202
Colton	1	F	14793
Colton	1	M	14281
Croydon	0	F	9932
Croydon	0	M	9870
Croydon	1	F	10274
Croydon	1	M	10670
Davenport	0	F	2406
Davenport	0	M	2067
Davenport	1	F	15711
Davenport	1	M	15347
Dunstan	0	F	5141
Dunstan	0	M	4606
Dunstan	1	F	14103
Dunstan	1	M	13334
Elder	0	F	4883
Elder	0	M	4437
Elder	1	F	14669
Elder	1	M	13955
Elizabeth	0	F	3072
Elizabeth	0	M	2872
Elizabeth	1	F	16012
Elizabeth	1	M	15874
Enfield	0	F	8635
Enfield	0	M	9013
Enfield	1	F	12169
Enfield	1	M	11828
Finniss	0	F	587
Finniss	0	M	481
Finniss	1	F	16355
Finniss	1	M	15131
Flinders	0	F	825
Flinders	0	M	759
Flinders	1	F	15691
Flinders	1	M	15852
Florey	0	F	6361
Florey	0	M	6487
Florey	1	F	11940
Florey	1	M	12185
Frome	0	F	644
Frome	0	M	599
Frome	1	F	17246
Frome	1	M	17436
Gibson	0	F	3498
Gibson	0	M	3024
Gibson	1	F	16150
Gibson	1	M	14281
Giles	0	F	2299
Giles	0	M	2188
Giles	1	F	14139
Giles	1	M	14684
Hammond	0	F	1129
Hammond	0	M	962
Hammond	1	F	16469
Hammond	1	M	15887
Hartley	0	F	7662
Hartley	0	M	6794
Hartley	1	F	12249
Hartley	1	M	11626
Heysen	0	F	853
Heysen	0	M	729
Heysen	1	F	16256
Heysen	1	M	15992
Hurtle Vale	0	F	1301
Hurtle Vale	0	M	1093
Hurtle Vale	1	F	15956
Hurtle Vale	1	M	15225
Kaurna	0	F	1366
Kaurna	0	M	1171
Kaurna	1	F	18307
Kaurna	1	M	17386
Kavel	0	F	1080
Kavel	0	M	919
Kavel	1	F	17894
Kavel	1	M	16805
King	0	F	1959
King	0	M	1767
King	1	F	16225
King	1	M	15520
Lee	0	F	3936
Lee	0	M	3383
Lee	1	F	12891
Lee	1	M	11995
Light	0	F	1183
Light	0	M	1080
Light	1	F	16633
Light	1	M	15816
Mackillop	0	F	1045
Mackillop	0	M	1280
Mackillop	1	F	16496
Mackillop	1	M	17145
Mawson	0	F	717
Mawson	0	M	629
Mawson	1	F	17229
Mawson	1	M	16648
Morialta	0	F	5503
Morialta	0	M	5116
Morialta	1	F	12781
Morialta	1	M	12836
Morphett	0	F	3031
Morphett	0	M	2702
Morphett	1	F	14673
Morphett	1	M	13385
Mount Gambier	0	F	1064
Mount Gambier	0	M	908
Mount Gambier	1	F	15670
Mount Gambier	1	M	15136
Narungga	0	F	378
Narungga	0	M	348
Narungga	1	F	14547
Narungga	1	M	14883
Newland	0	F	2987
Newland	0	M	2837
Newland	1	F	14908
Newland	1	M	14491
Playford	0	F	8388
Playford	0	M	8374
Playford	1	F	11318
Playford	1	M	11363
Port Adelaide	0	F	2378
Port Adelaide	0	M	2069
Port Adelaide	1	F	15396
Port Adelaide	1	M	14843
Ramsay	0	F	6887
Ramsay	0	M	6762
Ramsay	1	F	13418
Ramsay	1	M	13368
Reynell	0	F	1604
Reynell	0	M	1438
Reynell	1	F	15580
Reynell	1	M	15279
Schubert	0	F	561
Schubert	0	M	423
Schubert	1	F	17420
Schubert	1	M	17430
Stuart	0	F	902
Stuart	0	M	761
Stuart	1	F	15166
Stuart	1	M	14973
Taylor	0	F	3244
Taylor	0	M	3179
Taylor	1	F	16609
Taylor	1	M	16198
Torrens	0	F	8158
Torrens	0	M	7864
Torrens	1	F	12722
Torrens	1	M	12366
Unley	0	F	3842
Unley	0	M	3358
Unley	1	F	15712
Unley	1	M	14084
Waite	0	F	1939
Waite	0	M	1617
Waite	1	F	16540
Waite	1	M	16165
West Torrens	0	F	6196
West Torrens	0	M	6001
West Torrens	1	F	11852
West Torrens	1	M	11634
Wright	0	F	2870
Wright	0	M	2670
Wright	1	F	14895
Wright	1	M	14608
No usual address (SA)	0	F	167
No usual address (SA)	0	M	148
No usual address (SA)	1	F	1034
No usual address (SA)	1	M	1230
Migratory - Offshore - Shipping (SA)	0	M	8
Albany (South West)	0	F	1274
Albany (South West)	0	M	1106
Albany (South West)	1	F	17495
Albany (South West)	1	M	16542
Armadale (East Metropolitan)	0	F	4767
Armadale (East Metropolitan)	0	M	4309
Armadale (East Metropolitan)	1	F	19245
Armadale (East Metropolitan)	1	M	18926
Balcatta (North Metropolitan)	0	F	8577
Balcatta (North Metropolitan)	0	M	7713
Balcatta (North Metropolitan)	1	F	13712
Balcatta (North Metropolitan)	1	M	12913
Baldivis (South Metropolitan)	0	F	4787
Baldivis (South Metropolitan)	0	M	4169
Baldivis (South Metropolitan)	1	F	23259
Baldivis (South Metropolitan)	1	M	22126
Bassendean (East Metropolitan)	0	F	5712
Bassendean (East Metropolitan)	0	M	5239
Bassendean (East Metropolitan)	1	F	14921
Bassendean (East Metropolitan)	1	M	15087
Bateman (South Metropolitan)	0	F	6108
Bateman (South Metropolitan)	0	M	5207
Bateman (South Metropolitan)	1	F	15967
Bateman (South Metropolitan)	1	M	15585
Belmont (East Metropolitan)	0	F	7234
Belmont (East Metropolitan)	0	M	6883
Belmont (East Metropolitan)	1	F	15114
Belmont (East Metropolitan)	1	M	15829
Bicton (South Metropolitan)	0	F	2165
Bicton (South Metropolitan)	0	M	1600
Bicton (South Metropolitan)	1	F	17856
Bicton (South Metropolitan)	1	M	16016
Bunbury (South West)	0	F	2278
Bunbury (South West)	0	M	1946
Bunbury (South West)	1	F	19141
Bunbury (South West)	1	M	17905
Burns Beach (North Metropolitan)	0	F	3293
Burns Beach (North Metropolitan)	0	M	2854
Burns Beach (North Metropolitan)	1	F	18881
Burns Beach (North Metropolitan)	1	M	18667
Butler (North Metropolitan)	0	F	3756
Butler (North Metropolitan)	0	M	3213
Butler (North Metropolitan)	1	F	23891
Butler (North Metropolitan)	1	M	22544
Cannington (South Metropolitan)	0	F	11970
Cannington (South Metropolitan)	0	M	12016
Cannington (South Metropolitan)	1	F	12738
Cannington (South Metropolitan)	1	M	13074
Carine (North Metropolitan)	0	F	2417
Carine (North Metropolitan)	0	M	1954
Carine (North Metropolitan)	1	F	18747
Carine (North Metropolitan)	1	M	18268
Central Wheatbelt (Agricultural)	0	F	875
Central Wheatbelt (Agricultural)	0	M	738
Central Wheatbelt (Agricultural)	1	F	15390
Central Wheatbelt (Agricultural)	1	M	16075
Churchlands (North Metropolitan)	0	F	4834
Churchlands (North Metropolitan)	0	M	4170
Churchlands (North Metropolitan)	1	F	17060
Churchlands (North Metropolitan)	1	M	16898
Cockburn (South Metropolitan)	0	F	5510
Cockburn (South Metropolitan)	0	M	4904
Cockburn (South Metropolitan)	1	F	17948
Cockburn (South Metropolitan)	1	M	17819
Collie-Preston (South West)	0	F	1233
Collie-Preston (South West)	0	M	1063
Collie-Preston (South West)	1	F	19949
Collie-Preston (South West)	1	M	19541
Cottesloe (North Metropolitan)	0	F	2720
Cottesloe (North Metropolitan)	0	M	2117
Cottesloe (North Metropolitan)	1	F	19150
Cottesloe (North Metropolitan)	1	M	18078
Darling Range (East Metropolitan)	0	F	2327
Darling Range (East Metropolitan)	0	M	2131
Darling Range (East Metropolitan)	1	F	20665
Darling Range (East Metropolitan)	1	M	20248
Dawesville (South West)	0	F	1373
Dawesville (South West)	0	M	996
Dawesville (South West)	1	F	19789
Dawesville (South West)	1	M	18482
Forrestfield (East Metropolitan)	0	F	4132
Forrestfield (East Metropolitan)	0	M	3860
Forrestfield (East Metropolitan)	1	F	16033
Forrestfield (East Metropolitan)	1	M	16194
Fremantle (South Metropolitan)	0	F	4038
Fremantle (South Metropolitan)	0	M	3325
Fremantle (South Metropolitan)	1	F	17101
Fremantle (South Metropolitan)	1	M	16602
Geraldton (Agricultural)	0	F	1595
Geraldton (Agricultural)	0	M	1353
Geraldton (Agricultural)	1	F	16363
Geraldton (Agricultural)	1	M	15821
Hillarys (North Metropolitan)	0	F	2311
Hillarys (North Metropolitan)	0	M	1795
Hillarys (North Metropolitan)	1	F	18300
Hillarys (North Metropolitan)	1	M	18203
Jandakot (South Metropolitan)	0	F	10757
Jandakot (South Metropolitan)	0	M	9943
Jandakot (South Metropolitan)	1	F	16966
Jandakot (South Metropolitan)	1	M	16817
Joondalup (North Metropolitan)	0	F	2690
Joondalup (North Metropolitan)	0	M	2310
Joondalup (North Metropolitan)	1	F	17169
Joondalup (North Metropolitan)	1	M	17350
Kalamunda (East Metropolitan)	0	F	1276
Kalamunda (East Metropolitan)	0	M	982
Kalamunda (East Metropolitan)	1	F	18049
Kalamunda (East Metropolitan)	1	M	17732
Kalgoorlie (Mining and Pastoral)	0	F	2244
Kalgoorlie (Mining and Pastoral)	0	M	2233
Kalgoorlie (Mining and Pastoral)	1	F	12643
Kalgoorlie (Mining and Pastoral)	1	M	14470
Kimberley (Mining and Pastoral)	0	F	3886
Kimberley (Mining and Pastoral)	0	M	3458
Kimberley (Mining and Pastoral)	1	F	11280
Kimberley (Mining and Pastoral)	1	M	10982
Kingsley (North Metropolitan)	0	F	2478
Kingsley (North Metropolitan)	0	M	2105
Kingsley (North Metropolitan)	1	F	18286
Kingsley (North Metropolitan)	1	M	17684
Kwinana (South Metropolitan)	0	F	5072
Kwinana (South Metropolitan)	0	M	4599
Kwinana (South Metropolitan)	1	F	18203
Kwinana (South Metropolitan)	1	M	18273
Landsdale (North Metropolitan)	0	F	8018
Landsdale (North Metropolitan)	0	M	7494
Landsdale (North Metropolitan)	1	F	15929
Landsdale (North Metropolitan)	1	M	15571
Mandurah (South West)	0	F	2091
Mandurah (South West)	0	M	1680
Mandurah (South West)	1	F	20590
Mandurah (South West)	1	M	18676
Maylands (East Metropolitan)	0	F	5008
Maylands (East Metropolitan)	0	M	4385
Maylands (East Metropolitan)	1	F	16062
Maylands (East Metropolitan)	1	M	15981
Midland (East Metropolitan)	0	F	3913
Midland (East Metropolitan)	0	M	3389
Midland (East Metropolitan)	1	F	18488
Midland (East Metropolitan)	1	M	18325
Mirrabooka (East Metropolitan)	0	F	10846
Mirrabooka (East Metropolitan)	0	M	10524
Mirrabooka (East Metropolitan)	1	F	11515
Mirrabooka (East Metropolitan)	1	M	11817
Moore (Agricultural)	0	F	853
Moore (Agricultural)	0	M	822
Moore (Agricultural)	1	F	15678
Moore (Agricultural)	1	M	16692
Morley (East Metropolitan)	0	F	8454
Morley (East Metropolitan)	0	M	7811
Morley (East Metropolitan)	1	F	13526
Morley (East Metropolitan)	1	M	13470
Mount Lawley (East Metropolitan)	0	F	5540
Mount Lawley (East Metropolitan)	0	M	4733
Mount Lawley (East Metropolitan)	1	F	15590
Mount Lawley (East Metropolitan)	1	M	14618
Murray-Wellington (South West)	0	F	1310
Murray-Wellington (South West)	0	M	1125
Murray-Wellington (South West)	1	F	19120
Murray-Wellington (South West)	1	M	19071
Nedlands (North Metropolitan)	0	F	5217
Nedlands (North Metropolitan)	0	M	4370
Nedlands (North Metropolitan)	1	F	17896
Nedlands (North Metropolitan)	1	M	17234
North West Central (Mining and Pastoral)	0	F	1693
North West Central (Mining and Pastoral)	0	M	1640
North West Central (Mining and Pastoral)	1	F	6973
North West Central (Mining and Pastoral)	1	M	8473
Perth (North Metropolitan)	0	F	7790
Perth (North Metropolitan)	0	M	6771
Perth (North Metropolitan)	1	F	16569
Perth (North Metropolitan)	1	M	18447
Pilbara (Mining and Pastoral)	0	F	3300
Pilbara (Mining and Pastoral)	0	M	3560
Pilbara (Mining and Pastoral)	1	F	14455
Pilbara (Mining and Pastoral)	1	M	17421
Riverton (South Metropolitan)	0	F	9306
Riverton (South Metropolitan)	0	M	8483
Riverton (South Metropolitan)	1	F	13543
Riverton (South Metropolitan)	1	M	13358
Rockingham (South Metropolitan)	0	F	1697
Rockingham (South Metropolitan)	0	M	1386
Rockingham (South Metropolitan)	1	F	17414
Rockingham (South Metropolitan)	1	M	17308
Roe (Agricultural)	0	F	1244
Roe (Agricultural)	0	M	1234
Roe (Agricultural)	1	F	15334
Roe (Agricultural)	1	M	15933
Scarborough (North Metropolitan)	0	F	3587
Scarborough (North Metropolitan)	0	M	2938
Scarborough (North Metropolitan)	1	F	19079
Scarborough (North Metropolitan)	1	M	17666
South Perth (South Metropolitan)	0	F	4788
South Perth (South Metropolitan)	0	M	4153
South Perth (South Metropolitan)	1	F	16225
South Perth (South Metropolitan)	1	M	15886
Southern River (South Metropolitan)	0	F	9589
Southern River (South Metropolitan)	0	M	9040
Southern River (South Metropolitan)	1	F	15306
Southern River (South Metropolitan)	1	M	15164
Swan Hills (East Metropolitan)	0	F	3358
Swan Hills (East Metropolitan)	0	M	2955
Swan Hills (East Metropolitan)	1	F	19613
Swan Hills (East Metropolitan)	1	M	19464
Thornlie (East Metropolitan)	0	F	8071
Thornlie (East Metropolitan)	0	M	7738
Thornlie (East Metropolitan)	1	F	14939
Thornlie (East Metropolitan)	1	M	14752
Vasse (South West)	0	F	1258
Vasse (South West)	0	M	1010
Vasse (South West)	1	F	20209
Vasse (South West)	1	M	19119
Victoria Park (South Metropolitan)	0	F	7248
Victoria Park (South Metropolitan)	0	M	7173
Victoria Park (South Metropolitan)	1	F	15042
Victoria Park (South Metropolitan)	1	M	15783
Wanneroo (North Metropolitan)	0	F	3959
Wanneroo (North Metropolitan)	0	M	3415
Wanneroo (North Metropolitan)	1	F	20357
Wanneroo (North Metropolitan)	1	M	19801
Warnbro (South Metropolitan)	0	F	1648
Warnbro (South Metropolitan)	0	M	1313
Warnbro (South Metropolitan)	1	F	22186
Warnbro (South Metropolitan)	1	M	21693
Warren-Blackwood (South West)	0	F	1336
Warren-Blackwood (South West)	0	M	1214
Warren-Blackwood (South West)	1	F	18675
Warren-Blackwood (South West)	1	M	18517
West Swan (East Metropolitan)	0	F	8084
West Swan (East Metropolitan)	0	M	7545
West Swan (East Metropolitan)	1	F	17487
West Swan (East Metropolitan)	1	M	17368
Willagee (South Metropolitan)	0	F	4019
Willagee (South Metropolitan)	0	M	3411
Willagee (South Metropolitan)	1	F	15896
Willagee (South Metropolitan)	1	M	15059
No usual address (WA)	0	F	244
No usual address (WA)	0	M	243
No usual address (WA)	1	F	1896
No usual address (WA)	1	M	2185
Migratory - Offshore - Shipping (WA)	0	F	4
Migratory - Offshore - Shipping (WA)	0	M	60
Migratory - Offshore - Shipping (WA)	1	F	29
Migratory - Offshore - Shipping (WA)	1	M	206
Bass (Launceston)	0	F	1185
Bass (Launceston)	0	M	1149
Bass (Launceston)	1	F	11139
Bass (Launceston)	1	M	9955
Bass (McIntyre)	0	F	90
Bass (McIntyre)	0	M	91
Bass (McIntyre)	1	F	3529
Bass (McIntyre)	1	M	3493
Bass (Rosevears)	0	F	1249
Bass (Rosevears)	0	M	1157
Bass (Rosevears)	1	F	17208
Bass (Rosevears)	1	M	16440
Bass (Windermere)	0	F	2106
Bass (Windermere)	0	M	2357
Bass (Windermere)	1	F	16785
Bass (Windermere)	1	M	16412
Braddon (Mersey)	0	F	1003
Braddon (Mersey)	0	M	898
Braddon (Mersey)	1	F	18028
Braddon (Mersey)	1	M	16778
Braddon (Montgomery)	0	F	469
Braddon (Montgomery)	0	M	396
Braddon (Montgomery)	1	F	15453
Braddon (Montgomery)	1	M	14496
Braddon (Murchison)	0	F	790
Braddon (Murchison)	0	M	777
Braddon (Murchison)	1	F	17432
Braddon (Murchison)	1	M	16940
Clark (Derwent)	0	F	780
Clark (Derwent)	0	M	841
Clark (Derwent)	1	F	7137
Clark (Derwent)	1	M	6833
Clark (Elwick)	0	F	4132
Clark (Elwick)	0	M	4469
Clark (Elwick)	1	F	13872
Clark (Elwick)	1	M	13014
Clark (Hobart)	0	F	3479
Clark (Hobart)	0	M	3204
Clark (Hobart)	1	F	14499
Clark (Hobart)	1	M	13723
Clark (Huon)	0	F	8
Clark (Huon)	1	F	155
Clark (Huon)	1	M	175
Clark (Nelson)	0	F	2362
Clark (Nelson)	0	M	2272
Clark (Nelson)	1	F	8096
Clark (Nelson)	1	M	7676
Franklin (Huon)	0	F	970
Franklin (Huon)	0	M	835
Franklin (Huon)	1	F	16366
Franklin (Huon)	1	M	16200
Franklin (Nelson)	0	F	1393
Franklin (Nelson)	0	M	1240
Franklin (Nelson)	1	F	6721
Franklin (Nelson)	1	M	6044
Franklin (Pembroke)	0	F	1764
Franklin (Pembroke)	0	M	1713
Franklin (Pembroke)	1	F	14436
Franklin (Pembroke)	1	M	13126
Franklin (Rumney)	0	F	816
Franklin (Rumney)	0	M	805
Franklin (Rumney)	1	F	12432
Franklin (Rumney)	1	M	11822
Lyons (Derwent)	0	F	302
Lyons (Derwent)	0	M	293
Lyons (Derwent)	1	F	9952
Lyons (Derwent)	1	M	9908
Lyons (Launceston)	0	F	253
Lyons (Launceston)	0	M	224
Lyons (Launceston)	1	F	4927
Lyons (Launceston)	1	M	4601
Lyons (McIntyre)	0	F	474
Lyons (McIntyre)	0	M	450
Lyons (McIntyre)	1	F	14094
Lyons (McIntyre)	1	M	13993
Lyons (Montgomery)	0	F	118
Lyons (Montgomery)	0	M	114
Lyons (Montgomery)	1	F	2214
Lyons (Montgomery)	1	M	2347
Lyons (Prosser)	0	F	566
Lyons (Prosser)	0	M	507
Lyons (Prosser)	1	F	15604
Lyons (Prosser)	1	M	15719
Lyons (Rumney)	0	F	265
Lyons (Rumney)	0	M	234
Lyons (Rumney)	1	F	4685
Lyons (Rumney)	1	M	4449
No usual address (Tas.)	0	F	41
No usual address (Tas.)	0	M	33
No usual address (Tas.)	1	F	459
No usual address (Tas.)	1	M	525
Migratory - Offshore - Shipping (Tas.)	1	M	12
Arafura	0	F	3419
Arafura	0	M	3396
Arafura	1	F	630
Arafura	1	M	696
Araluen	0	F	1407
Araluen	0	M	1303
Araluen	1	F	3330
Araluen	1	M	3227
Arnhem	0	F	3203
Arnhem	0	M	3027
Arnhem	1	F	994
Arnhem	1	M	1136
Barkly	0	F	1958
Barkly	0	M	1840
Barkly	1	F	1796
Barkly	1	M	1906
Blain	0	F	725
Blain	0	M	610
Blain	1	F	3140
Blain	1	M	3234
Braitling	0	F	916
Braitling	0	M	848
Braitling	1	F	3319
Braitling	1	M	3141
Brennan	0	F	764
Brennan	0	M	609
Brennan	1	F	3533
Brennan	1	M	3389
Casuarina	0	F	1786
Casuarina	0	M	1649
Casuarina	1	F	2692
Casuarina	1	M	2728
Daly	0	F	1767
Daly	0	M	1728
Daly	1	F	2286
Daly	1	M	2636
Drysdale	0	F	794
Drysdale	0	M	617
Drysdale	1	F	2903
Drysdale	1	M	3040
Fannie Bay	0	F	976
Fannie Bay	0	M	829
