SED_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Essendon (Western Metropolitan)	1	1	1	0	3584
Essendon (Western Metropolitan)	1	1	1	1	412
Euroa (Northern Victoria)					518
Euroa (Northern Victoria)	0	0	0	1	2636
Euroa (Northern Victoria)	0	0	1	0	516
Euroa (Northern Victoria)	0	0	1	1	311
Euroa (Northern Victoria)	0	1	0	0	2766
Euroa (Northern Victoria)	0	1	0	1	343
Euroa (Northern Victoria)	0	1	1	0	634
Euroa (Northern Victoria)	0	1	1	1	156
Euroa (Northern Victoria)	1	0	0	1	4681
Euroa (Northern Victoria)	1	0	1	0	1533
Euroa (Northern Victoria)	1	0	1	1	1371
Euroa (Northern Victoria)	1	1	0	0	13070
Euroa (Northern Victoria)	1	1	0	1	924
Euroa (Northern Victoria)	1	1	1	0	2683
Euroa (Northern Victoria)	1	1	1	1	763
Evelyn (Eastern Victoria)					417
Evelyn (Eastern Victoria)	0	0	0	1	2319
Evelyn (Eastern Victoria)	0	0	1	0	549
Evelyn (Eastern Victoria)	0	0	1	1	526
Evelyn (Eastern Victoria)	0	1	0	0	2009
Evelyn (Eastern Victoria)	0	1	0	1	250
Evelyn (Eastern Victoria)	0	1	1	0	581
Evelyn (Eastern Victoria)	0	1	1	1	110
Evelyn (Eastern Victoria)	1	0	0	1	5902
Evelyn (Eastern Victoria)	1	0	1	0	2239
Evelyn (Eastern Victoria)	1	0	1	1	2403
Evelyn (Eastern Victoria)	1	1	0	0	16601
Evelyn (Eastern Victoria)	1	1	0	1	955
Evelyn (Eastern Victoria)	1	1	1	0	3542
Evelyn (Eastern Victoria)	1	1	1	1	847
Ferntree Gully (Eastern Metropolitan)					460
Ferntree Gully (Eastern Metropolitan)	0	0	0	1	2462
Ferntree Gully (Eastern Metropolitan)	0	0	1	0	765
Ferntree Gully (Eastern Metropolitan)	0	0	1	1	465
Ferntree Gully (Eastern Metropolitan)	0	1	0	0	1951
Ferntree Gully (Eastern Metropolitan)	0	1	0	1	268
Ferntree Gully (Eastern Metropolitan)	0	1	1	0	539
Ferntree Gully (Eastern Metropolitan)	0	1	1	1	115
Ferntree Gully (Eastern Metropolitan)	1	0	0	1	5893
Ferntree Gully (Eastern Metropolitan)	1	0	1	0	3002
Ferntree Gully (Eastern Metropolitan)	1	0	1	1	2304
Ferntree Gully (Eastern Metropolitan)	1	1	0	0	15635
Ferntree Gully (Eastern Metropolitan)	1	1	0	1	572
Ferntree Gully (Eastern Metropolitan)	1	1	1	0	3455
Ferntree Gully (Eastern Metropolitan)	1	1	1	1	468
Footscray (Western Metropolitan)					1458
Footscray (Western Metropolitan)	0	0	0	1	3785
Footscray (Western Metropolitan)	0	0	1	0	974
Footscray (Western Metropolitan)	0	0	1	1	623
Footscray (Western Metropolitan)	0	1	0	0	3032
Footscray (Western Metropolitan)	0	1	0	1	380
Footscray (Western Metropolitan)	0	1	1	0	891
Footscray (Western Metropolitan)	0	1	1	1	258
Footscray (Western Metropolitan)	1	0	0	1	5136
Footscray (Western Metropolitan)	1	0	1	0	2562
Footscray (Western Metropolitan)	1	0	1	1	1812
Footscray (Western Metropolitan)	1	1	0	0	18424
Footscray (Western Metropolitan)	1	1	0	1	670
Footscray (Western Metropolitan)	1	1	1	0	3182
Footscray (Western Metropolitan)	1	1	1	1	565
Forest Hill (Eastern Metropolitan)					526
Forest Hill (Eastern Metropolitan)	0	0	0	1	2303
Forest Hill (Eastern Metropolitan)	0	0	1	0	910
Forest Hill (Eastern Metropolitan)	0	0	1	1	468
Forest Hill (Eastern Metropolitan)	0	1	0	0	1402
Forest Hill (Eastern Metropolitan)	0	1	0	1	125
Forest Hill (Eastern Metropolitan)	0	1	1	0	540
Forest Hill (Eastern Metropolitan)	0	1	1	1	103
Forest Hill (Eastern Metropolitan)	1	0	0	1	5209
Forest Hill (Eastern Metropolitan)	1	0	1	0	4035
Forest Hill (Eastern Metropolitan)	1	0	1	1	2375
Forest Hill (Eastern Metropolitan)	1	1	0	0	16303
Forest Hill (Eastern Metropolitan)	1	1	0	1	376
Forest Hill (Eastern Metropolitan)	1	1	1	0	3749
Forest Hill (Eastern Metropolitan)	1	1	1	1	375
Frankston (South-Eastern Metropolitan)					584
Frankston (South-Eastern Metropolitan)	0	0	0	1	3116
Frankston (South-Eastern Metropolitan)	0	0	1	0	806
Frankston (South-Eastern Metropolitan)	0	0	1	1	565
Frankston (South-Eastern Metropolitan)	0	1	0	0	3396
Frankston (South-Eastern Metropolitan)	0	1	0	1	478
Frankston (South-Eastern Metropolitan)	0	1	1	0	878
Frankston (South-Eastern Metropolitan)	0	1	1	1	229
Frankston (South-Eastern Metropolitan)	1	0	0	1	3799
Frankston (South-Eastern Metropolitan)	1	0	1	0	1858
Frankston (South-Eastern Metropolitan)	1	0	1	1	1302
Frankston (South-Eastern Metropolitan)	1	1	0	0	13733
Frankston (South-Eastern Metropolitan)	1	1	0	1	619
Frankston (South-Eastern Metropolitan)	1	1	1	0	2705
Frankston (South-Eastern Metropolitan)	1	1	1	1	449
Geelong (Western Victoria)					642
Geelong (Western Victoria)	0	0	0	1	2479
Geelong (Western Victoria)	0	0	1	0	717
Geelong (Western Victoria)	0	0	1	1	412
Geelong (Western Victoria)	0	1	0	0	2630
Geelong (Western Victoria)	0	1	0	1	283
Geelong (Western Victoria)	0	1	1	0	621
Geelong (Western Victoria)	0	1	1	1	103
Geelong (Western Victoria)	1	0	0	1	3443
Geelong (Western Victoria)	1	0	1	0	2025
Geelong (Western Victoria)	1	0	1	1	1197
Geelong (Western Victoria)	1	1	0	0	15590
Geelong (Western Victoria)	1	1	0	1	408
Geelong (Western Victoria)	1	1	1	0	2802
Geelong (Western Victoria)	1	1	1	1	462
Gembrook (Eastern Victoria)					514
Gembrook (Eastern Victoria)	0	0	0	1	2527
Gembrook (Eastern Victoria)	0	0	1	0	745
Gembrook (Eastern Victoria)	0	0	1	1	714
Gembrook (Eastern Victoria)	0	1	0	0	3470
Gembrook (Eastern Victoria)	0	1	0	1	290
Gembrook (Eastern Victoria)	0	1	1	0	882
Gembrook (Eastern Victoria)	0	1	1	1	270
Gembrook (Eastern Victoria)	1	0	0	1	6406
Gembrook (Eastern Victoria)	1	0	1	0	3456
Gembrook (Eastern Victoria)	1	0	1	1	2889
Gembrook (Eastern Victoria)	1	1	0	0	25892
Gembrook (Eastern Victoria)	1	1	0	1	1080
Gembrook (Eastern Victoria)	1	1	1	0	5276
Gembrook (Eastern Victoria)	1	1	1	1	1164
Gippsland East (Eastern Victoria)					415
Gippsland East (Eastern Victoria)	0	0	0	1	1941
Gippsland East (Eastern Victoria)	0	0	1	0	406
Gippsland East (Eastern Victoria)	0	0	1	1	253
Gippsland East (Eastern Victoria)	0	1	0	0	2709
Gippsland East (Eastern Victoria)	0	1	0	1	339
Gippsland East (Eastern Victoria)	0	1	1	0	596
Gippsland East (Eastern Victoria)	0	1	1	1	118
Gippsland East (Eastern Victoria)	1	0	0	1	3898
Gippsland East (Eastern Victoria)	1	0	1	0	1256
Gippsland East (Eastern Victoria)	1	0	1	1	942
Gippsland East (Eastern Victoria)	1	1	0	0	11905
Gippsland East (Eastern Victoria)	1	1	0	1	938
Gippsland East (Eastern Victoria)	1	1	1	0	2377
Gippsland East (Eastern Victoria)	1	1	1	1	674
Gippsland South (Eastern Victoria)					402
Gippsland South (Eastern Victoria)	0	0	0	1	1779
Gippsland South (Eastern Victoria)	0	0	1	0	418
Gippsland South (Eastern Victoria)	0	0	1	1	272
Gippsland South (Eastern Victoria)	0	1	0	0	2393
Gippsland South (Eastern Victoria)	0	1	0	1	324
Gippsland South (Eastern Victoria)	0	1	1	0	535
Gippsland South (Eastern Victoria)	0	1	1	1	126
Gippsland South (Eastern Victoria)	1	0	0	1	3489
Gippsland South (Eastern Victoria)	1	0	1	0	1531
Gippsland South (Eastern Victoria)	1	0	1	1	1105
Gippsland South (Eastern Victoria)	1	1	0	0	12017
Gippsland South (Eastern Victoria)	1	1	0	1	788
Gippsland South (Eastern Victoria)	1	1	1	0	2756
Gippsland South (Eastern Victoria)	1	1	1	1	613
Hastings (Eastern Victoria)					493
Hastings (Eastern Victoria)	0	0	0	1	2832
Hastings (Eastern Victoria)	0	0	1	0	654
Hastings (Eastern Victoria)	0	0	1	1	441
Hastings (Eastern Victoria)	0	1	0	0	3058
Hastings (Eastern Victoria)	0	1	0	1	384
Hastings (Eastern Victoria)	0	1	1	0	786
Hastings (Eastern Victoria)	0	1	1	1	209
Hastings (Eastern Victoria)	1	0	0	1	6517
Hastings (Eastern Victoria)	1	0	1	0	2008
Hastings (Eastern Victoria)	1	0	1	1	2128
Hastings (Eastern Victoria)	1	1	0	0	17972
Hastings (Eastern Victoria)	1	1	0	1	1203
Hastings (Eastern Victoria)	1	1	1	0	3700
Hastings (Eastern Victoria)	1	1	1	1	914
Hawthorn (Southern Metropolitan)					748
Hawthorn (Southern Metropolitan)	0	0	0	1	1141
Hawthorn (Southern Metropolitan)	0	0	1	0	822
Hawthorn (Southern Metropolitan)	0	0	1	1	267
Hawthorn (Southern Metropolitan)	0	1	0	0	1376
Hawthorn (Southern Metropolitan)	0	1	0	1	52
Hawthorn (Southern Metropolitan)	0	1	1	0	455
Hawthorn (Southern Metropolitan)	0	1	1	1	32
Hawthorn (Southern Metropolitan)	1	0	0	1	2953
Hawthorn (Southern Metropolitan)	1	0	1	0	4400
Hawthorn (Southern Metropolitan)	1	0	1	1	1918
Hawthorn (Southern Metropolitan)	1	1	0	0	14446
Hawthorn (Southern Metropolitan)	1	1	0	1	183
Hawthorn (Southern Metropolitan)	1	1	1	0	4214
Hawthorn (Southern Metropolitan)	1	1	1	1	220
Ivanhoe (Eastern Metropolitan)					604
Ivanhoe (Eastern Metropolitan)	0	0	0	1	2371
Ivanhoe (Eastern Metropolitan)	0	0	1	0	896
Ivanhoe (Eastern Metropolitan)	0	0	1	1	444
Ivanhoe (Eastern Metropolitan)	0	1	0	0	2003
Ivanhoe (Eastern Metropolitan)	0	1	0	1	64
Ivanhoe (Eastern Metropolitan)	0	1	1	0	513
Ivanhoe (Eastern Metropolitan)	0	1	1	1	125
Ivanhoe (Eastern Metropolitan)	1	0	0	1	4509
Ivanhoe (Eastern Metropolitan)	1	0	1	0	3502
Ivanhoe (Eastern Metropolitan)	1	0	1	1	2007
Ivanhoe (Eastern Metropolitan)	1	1	0	0	18071
Ivanhoe (Eastern Metropolitan)	1	1	0	1	377
Ivanhoe (Eastern Metropolitan)	1	1	1	0	3733
Ivanhoe (Eastern Metropolitan)	1	1	1	1	461
Kew (Southern Metropolitan)					542
Kew (Southern Metropolitan)	0	0	0	1	1636
Kew (Southern Metropolitan)	0	0	1	0	1269
Kew (Southern Metropolitan)	0	0	1	1	441
Kew (Southern Metropolitan)	0	1	0	0	1687
Kew (Southern Metropolitan)	0	1	0	1	74
Kew (Southern Metropolitan)	0	1	1	0	928
Kew (Southern Metropolitan)	0	1	1	1	51
Kew (Southern Metropolitan)	1	0	0	1	4776
Kew (Southern Metropolitan)	1	0	1	0	5480
Kew (Southern Metropolitan)	1	0	1	1	2766
Kew (Southern Metropolitan)	1	1	0	0	14976
Kew (Southern Metropolitan)	1	1	0	1	291
Kew (Southern Metropolitan)	1	1	1	0	5621
Kew (Southern Metropolitan)	1	1	1	1	345
Keysborough (South-Eastern Metropolitan)					955
Keysborough (South-Eastern Metropolitan)	0	0	0	1	3532
Keysborough (South-Eastern Metropolitan)	0	0	1	0	1003
Keysborough (South-Eastern Metropolitan)	0	0	1	1	760
Keysborough (South-Eastern Metropolitan)	0	1	0	0	2824
Keysborough (South-Eastern Metropolitan)	0	1	0	1	375
Keysborough (South-Eastern Metropolitan)	0	1	1	0	868
Keysborough (South-Eastern Metropolitan)	0	1	1	1	285
Keysborough (South-Eastern Metropolitan)	1	0	0	1	7359
Keysborough (South-Eastern Metropolitan)	1	0	1	0	3711
Keysborough (South-Eastern Metropolitan)	1	0	1	1	2932
Keysborough (South-Eastern Metropolitan)	1	1	0	0	19574
Keysborough (South-Eastern Metropolitan)	1	1	0	1	1026
Keysborough (South-Eastern Metropolitan)	1	1	1	0	5157
Keysborough (South-Eastern Metropolitan)	1	1	1	1	1038
Kororoit (Western Metropolitan)					925
Kororoit (Western Metropolitan)	0	0	0	1	3828
Kororoit (Western Metropolitan)	0	0	1	0	1113
Kororoit (Western Metropolitan)	0	0	1	1	958
Kororoit (Western Metropolitan)	0	1	0	0	4179
Kororoit (Western Metropolitan)	0	1	0	1	604
Kororoit (Western Metropolitan)	0	1	1	0	1429
Kororoit (Western Metropolitan)	0	1	1	1	527
Kororoit (Western Metropolitan)	1	0	0	1	8288
Kororoit (Western Metropolitan)	1	0	1	0	4096
Kororoit (Western Metropolitan)	1	0	1	1	3578
Kororoit (Western Metropolitan)	1	1	0	0	32421
Kororoit (Western Metropolitan)	1	1	0	1	1587
Kororoit (Western Metropolitan)	1	1	1	0	7570
Kororoit (Western Metropolitan)	1	1	1	1	1845
Lara (Western Victoria)					749
Lara (Western Victoria)	0	0	0	1	3417
Lara (Western Victoria)	0	0	1	0	705
Lara (Western Victoria)	0	0	1	1	564
Lara (Western Victoria)	0	1	0	0	3890
Lara (Western Victoria)	0	1	0	1	594
Lara (Western Victoria)	0	1	1	0	982
Lara (Western Victoria)	0	1	1	1	291
Lara (Western Victoria)	1	0	0	1	5288
Lara (Western Victoria)	1	0	1	0	1804
Lara (Western Victoria)	1	0	1	1	1621
Lara (Western Victoria)	1	1	0	0	14675
Lara (Western Victoria)	1	1	0	1	1053
Lara (Western Victoria)	1	1	1	0	3107
Lara (Western Victoria)	1	1	1	1	849
Lowan (Western Victoria)					421
Lowan (Western Victoria)	0	0	0	1	1722
Lowan (Western Victoria)	0	0	1	0	345
Lowan (Western Victoria)	0	0	1	1	214
Lowan (Western Victoria)	0	1	0	0	2333
Lowan (Western Victoria)	0	1	0	1	329
Lowan (Western Victoria)	0	1	1	0	568
Lowan (Western Victoria)	0	1	1	1	109
Lowan (Western Victoria)	1	0	0	1	3416
Lowan (Western Victoria)	1	0	1	0	1350
Lowan (Western Victoria)	1	0	1	1	941
Lowan (Western Victoria)	1	1	0	0	12404
Lowan (Western Victoria)	1	1	0	1	593
Lowan (Western Victoria)	1	1	1	0	2787
Lowan (Western Victoria)	1	1	1	1	486
Macedon (Northern Victoria)					296
Macedon (Northern Victoria)	0	0	0	1	1803
Macedon (Northern Victoria)	0	0	1	0	511
Macedon (Northern Victoria)	0	0	1	1	305
Macedon (Northern Victoria)	0	1	0	0	2001
Macedon (Northern Victoria)	0	1	0	1	203
Macedon (Northern Victoria)	0	1	1	0	576
Macedon (Northern Victoria)	0	1	1	1	115
Macedon (Northern Victoria)	1	0	0	1	4551
Macedon (Northern Victoria)	1	0	1	0	2644
Macedon (Northern Victoria)	1	0	1	1	1726
Macedon (Northern Victoria)	1	1	0	0	16955
Macedon (Northern Victoria)	1	1	0	1	775
Macedon (Northern Victoria)	1	1	1	0	3855
Macedon (Northern Victoria)	1	1	1	1	583
Malvern (Southern Metropolitan)					640
Malvern (Southern Metropolitan)	0	0	0	1	1395
Malvern (Southern Metropolitan)	0	0	1	0	855
Malvern (Southern Metropolitan)	0	0	1	1	292
Malvern (Southern Metropolitan)	0	1	0	0	1353
Malvern (Southern Metropolitan)	0	1	0	1	51
Malvern (Southern Metropolitan)	0	1	1	0	428
Malvern (Southern Metropolitan)	0	1	1	1	30
Malvern (Southern Metropolitan)	1	0	0	1	2988
Malvern (Southern Metropolitan)	1	0	1	0	4110
Malvern (Southern Metropolitan)	1	0	1	1	1762
Malvern (Southern Metropolitan)	1	1	0	0	13032
Malvern (Southern Metropolitan)	1	1	0	1	128
Malvern (Southern Metropolitan)	1	1	1	0	3595
Malvern (Southern Metropolitan)	1	1	1	1	223
Melbourne (Northern Metropolitan)					3084
Melbourne (Northern Metropolitan)	0	0	0	1	1695
Melbourne (Northern Metropolitan)	0	0	1	0	1135
Melbourne (Northern Metropolitan)	0	0	1	1	282
Melbourne (Northern Metropolitan)	0	1	0	0	2221
Melbourne (Northern Metropolitan)	0	1	0	1	124
Melbourne (Northern Metropolitan)	0	1	1	0	476
Melbourne (Northern Metropolitan)	0	1	1	1	89
Melbourne (Northern Metropolitan)	1	0	0	1	1580
Melbourne (Northern Metropolitan)	1	0	1	0	1742
Melbourne (Northern Metropolitan)	1	0	1	1	639
Melbourne (Northern Metropolitan)	1	1	0	0	13825
Melbourne (Northern Metropolitan)	1	1	0	1	138
Melbourne (Northern Metropolitan)	1	1	1	0	1696
Melbourne (Northern Metropolitan)	1	1	1	1	215
Melton (Western Victoria)					835
Melton (Western Victoria)	0	0	0	1	3778
Melton (Western Victoria)	0	0	1	0	784
Melton (Western Victoria)	0	0	1	1	660
Melton (Western Victoria)	0	1	0	0	6166
Melton (Western Victoria)	0	1	0	1	799
Melton (Western Victoria)	0	1	1	0	1599
Melton (Western Victoria)	0	1	1	1	619
Melton (Western Victoria)	1	0	0	1	6211
Melton (Western Victoria)	1	0	1	0	2318
Melton (Western Victoria)	1	0	1	1	2237
Melton (Western Victoria)	1	1	0	0	29773
Melton (Western Victoria)	1	1	0	1	1791
Melton (Western Victoria)	1	1	1	0	5541
Melton (Western Victoria)	1	1	1	1	1790
Mildura (Northern Victoria)					622
Mildura (Northern Victoria)	0	0	0	1	2303
Mildura (Northern Victoria)	0	0	1	0	474
Mildura (Northern Victoria)	0	0	1	1	301
Mildura (Northern Victoria)	0	1	0	0	3417
Mildura (Northern Victoria)	0	1	0	1	503
Mildura (Northern Victoria)	0	1	1	0	788
Mildura (Northern Victoria)	0	1	1	1	196
Mildura (Northern Victoria)	1	0	0	1	4054
Mildura (Northern Victoria)	1	0	1	0	1378
Mildura (Northern Victoria)	1	0	1	1	1186
Mildura (Northern Victoria)	1	1	0	0	14022
Mildura (Northern Victoria)	1	1	0	1	972
Mildura (Northern Victoria)	1	1	1	0	3265
Mildura (Northern Victoria)	1	1	1	1	782
Mill Park (Northern Metropolitan)					567
Mill Park (Northern Metropolitan)	0	0	0	1	3080
Mill Park (Northern Metropolitan)	0	0	1	0	739
Mill Park (Northern Metropolitan)	0	0	1	1	678
Mill Park (Northern Metropolitan)	0	1	0	0	2539
Mill Park (Northern Metropolitan)	0	1	0	1	361
Mill Park (Northern Metropolitan)	0	1	1	0	733
Mill Park (Northern Metropolitan)	0	1	1	1	196
Mill Park (Northern Metropolitan)	1	0	0	1	8076
Mill Park (Northern Metropolitan)	1	0	1	0	3145
Mill Park (Northern Metropolitan)	1	0	1	1	3338
Mill Park (Northern Metropolitan)	1	1	0	0	19875
Mill Park (Northern Metropolitan)	1	1	0	1	1044
Mill Park (Northern Metropolitan)	1	1	1	0	4793
Mill Park (Northern Metropolitan)	1	1	1	1	883
Monbulk (Eastern Victoria)					283
Monbulk (Eastern Victoria)	0	0	0	1	1983
Monbulk (Eastern Victoria)	0	0	1	0	558
Monbulk (Eastern Victoria)	0	0	1	1	429
Monbulk (Eastern Victoria)	0	1	0	0	1712
Monbulk (Eastern Victoria)	0	1	0	1	229
Monbulk (Eastern Victoria)	0	1	1	0	516
Monbulk (Eastern Victoria)	0	1	1	1	70
Monbulk (Eastern Victoria)	1	0	0	1	5469
Monbulk (Eastern Victoria)	1	0	1	0	2349
Monbulk (Eastern Victoria)	1	0	1	1	2418
Monbulk (Eastern Victoria)	1	1	0	0	16354
Monbulk (Eastern Victoria)	1	1	0	1	792
Monbulk (Eastern Victoria)	1	1	1	0	3573
Monbulk (Eastern Victoria)	1	1	1	1	611
Mordialloc (South-Eastern Metropolitan)					476
Mordialloc (South-Eastern Metropolitan)	0	0	0	1	2417
Mordialloc (South-Eastern Metropolitan)	0	0	1	0	898
Mordialloc (South-Eastern Metropolitan)	0	0	1	1	460
Mordialloc (South-Eastern Metropolitan)	0	1	0	0	2071
Mordialloc (South-Eastern Metropolitan)	0	1	0	1	128
Mordialloc (South-Eastern Metropolitan)	0	1	1	0	545
Mordialloc (South-Eastern Metropolitan)	0	1	1	1	82
Mordialloc (South-Eastern Metropolitan)	1	0	0	1	4824
Mordialloc (South-Eastern Metropolitan)	1	0	1	0	3366
Mordialloc (South-Eastern Metropolitan)	1	0	1	1	2319
Mordialloc (South-Eastern Metropolitan)	1	1	0	0	18897
Mordialloc (South-Eastern Metropolitan)	1	1	0	1	510
Mordialloc (South-Eastern Metropolitan)	1	1	1	0	4069
Mordialloc (South-Eastern Metropolitan)	1	1	1	1	484
Mornington (Eastern Victoria)					274
Mornington (Eastern Victoria)	0	0	0	1	1914
Mornington (Eastern Victoria)	0	0	1	0	654
Mornington (Eastern Victoria)	0	0	1	1	372
Mornington (Eastern Victoria)	0	1	0	0	1887
Mornington (Eastern Victoria)	0	1	0	1	205
Mornington (Eastern Victoria)	0	1	1	0	672
Mornington (Eastern Victoria)	0	1	1	1	119
Mornington (Eastern Victoria)	1	0	0	1	4358
Mornington (Eastern Victoria)	1	0	1	0	3157
Mornington (Eastern Victoria)	1	0	1	1	2246
Mornington (Eastern Victoria)	1	1	0	0	16513
Mornington (Eastern Victoria)	1	1	0	1	686
Mornington (Eastern Victoria)	1	1	1	0	4274
Mornington (Eastern Victoria)	1	1	1	1	557
Morwell (Eastern Victoria)					503
Morwell (Eastern Victoria)	0	0	0	1	2704
Morwell (Eastern Victoria)	0	0	1	0	586
Morwell (Eastern Victoria)	0	0	1	1	370
Morwell (Eastern Victoria)	0	1	0	0	3862
Morwell (Eastern Victoria)	0	1	0	1	493
Morwell (Eastern Victoria)	0	1	1	0	728
Morwell (Eastern Victoria)	0	1	1	1	256
Morwell (Eastern Victoria)	1	0	0	1	4475
Morwell (Eastern Victoria)	1	0	1	0	1563
Morwell (Eastern Victoria)	1	0	1	1	1368
Morwell (Eastern Victoria)	1	1	0	0	14338
Morwell (Eastern Victoria)	1	1	0	1	848
Morwell (Eastern Victoria)	1	1	1	0	2908
Morwell (Eastern Victoria)	1	1	1	1	741
Mount Waverley (Eastern Metropolitan)					582
Mount Waverley (Eastern Metropolitan)	0	0	0	1	1991
Mount Waverley (Eastern Metropolitan)	0	0	1	0	1203
Mount Waverley (Eastern Metropolitan)	0	0	1	1	440
Mount Waverley (Eastern Metropolitan)	0	1	0	0	1620
Mount Waverley (Eastern Metropolitan)	0	1	0	1	124
Mount Waverley (Eastern Metropolitan)	0	1	1	0	580
Mount Waverley (Eastern Metropolitan)	0	1	1	1	56
Mount Waverley (Eastern Metropolitan)	1	0	0	1	5429
Mount Waverley (Eastern Metropolitan)	1	0	1	0	4930
Mount Waverley (Eastern Metropolitan)	1	0	1	1	2469
Mount Waverley (Eastern Metropolitan)	1	1	0	0	17540
Mount Waverley (Eastern Metropolitan)	1	1	0	1	333
Mount Waverley (Eastern Metropolitan)	1	1	1	0	4966
Mount Waverley (Eastern Metropolitan)	1	1	1	1	366
Mulgrave (South-Eastern Metropolitan)					790
Mulgrave (South-Eastern Metropolitan)	0	0	0	1	2791
Mulgrave (South-Eastern Metropolitan)	0	0	1	0	794
Mulgrave (South-Eastern Metropolitan)	0	0	1	1	459
Mulgrave (South-Eastern Metropolitan)	0	1	0	0	1688
Mulgrave (South-Eastern Metropolitan)	0	1	0	1	214
Mulgrave (South-Eastern Metropolitan)	0	1	1	0	634
Mulgrave (South-Eastern Metropolitan)	0	1	1	1	119
Mulgrave (South-Eastern Metropolitan)	1	0	0	1	5898
Mulgrave (South-Eastern Metropolitan)	1	0	1	0	3231
Mulgrave (South-Eastern Metropolitan)	1	0	1	1	2137
Mulgrave (South-Eastern Metropolitan)	1	1	0	0	15689
Mulgrave (South-Eastern Metropolitan)	1	1	0	1	511
Mulgrave (South-Eastern Metropolitan)	1	1	1	0	3575
Mulgrave (South-Eastern Metropolitan)	1	1	1	1	522
Murray Plains (Northern Victoria)					499
Murray Plains (Northern Victoria)	0	0	0	1	2045
Murray Plains (Northern Victoria)	0	0	1	0	425
Murray Plains (Northern Victoria)	0	0	1	1	215
Murray Plains (Northern Victoria)	0	1	0	0	3019
Murray Plains (Northern Victoria)	0	1	0	1	378
Murray Plains (Northern Victoria)	0	1	1	0	744
Murray Plains (Northern Victoria)	0	1	1	1	168
Murray Plains (Northern Victoria)	1	0	0	1	4215
Murray Plains (Northern Victoria)	1	0	1	0	1487
Murray Plains (Northern Victoria)	1	0	1	1	1195
Murray Plains (Northern Victoria)	1	1	0	0	13236
Murray Plains (Northern Victoria)	1	1	0	1	791
Murray Plains (Northern Victoria)	1	1	1	0	3203
Murray Plains (Northern Victoria)	1	1	1	1	657
Narracan (Eastern Victoria)					529
Narracan (Eastern Victoria)	0	0	0	1	2479
Narracan (Eastern Victoria)	0	0	1	0	640
Narracan (Eastern Victoria)	0	0	1	1	385
Narracan (Eastern Victoria)	0	1	0	0	3566
Narracan (Eastern Victoria)	0	1	0	1	425
Narracan (Eastern Victoria)	0	1	1	0	819
Narracan (Eastern Victoria)	0	1	1	1	274
Narracan (Eastern Victoria)	1	0	0	1	5471
Narracan (Eastern Victoria)	1	0	1	0	1963
Narracan (Eastern Victoria)	1	0	1	1	1884
Narracan (Eastern Victoria)	1	1	0	0	17661
Narracan (Eastern Victoria)	1	1	0	1	1094
Narracan (Eastern Victoria)	1	1	1	0	3934
Narracan (Eastern Victoria)	1	1	1	1	1120
Narre Warren North (South-Eastern Metropolitan)					532
Narre Warren North (South-Eastern Metropolitan)	0	0	0	1	2807
Narre Warren North (South-Eastern Metropolitan)	0	0	1	0	602
Narre Warren North (South-Eastern Metropolitan)	0	0	1	1	577
Narre Warren North (South-Eastern Metropolitan)	0	1	0	0	2488
Narre Warren North (South-Eastern Metropolitan)	0	1	0	1	389
Narre Warren North (South-Eastern Metropolitan)	0	1	1	0	573
Narre Warren North (South-Eastern Metropolitan)	0	1	1	1	246
Narre Warren North (South-Eastern Metropolitan)	1	0	0	1	7372
Narre Warren North (South-Eastern Metropolitan)	1	0	1	0	2843
Narre Warren North (South-Eastern Metropolitan)	1	0	1	1	3079
Narre Warren North (South-Eastern Metropolitan)	1	1	0	0	16851
Narre Warren North (South-Eastern Metropolitan)	1	1	0	1	1184
Narre Warren North (South-Eastern Metropolitan)	1	1	1	0	4703
Narre Warren North (South-Eastern Metropolitan)	1	1	1	1	1457
Narre Warren South (South-Eastern Metropolitan)					568
Narre Warren South (South-Eastern Metropolitan)	0	0	0	1	3118
Narre Warren South (South-Eastern Metropolitan)	0	0	1	0	867
Narre Warren South (South-Eastern Metropolitan)	0	0	1	1	745
Narre Warren South (South-Eastern Metropolitan)	0	1	0	0	3252
Narre Warren South (South-Eastern Metropolitan)	0	1	0	1	441
Narre Warren South (South-Eastern Metropolitan)	0	1	1	0	994
Narre Warren South (South-Eastern Metropolitan)	0	1	1	1	419
Narre Warren South (South-Eastern Metropolitan)	1	0	0	1	8145
Narre Warren South (South-Eastern Metropolitan)	1	0	1	0	4427
Narre Warren South (South-Eastern Metropolitan)	1	0	1	1	4165
Narre Warren South (South-Eastern Metropolitan)	1	1	0	0	25711
Narre Warren South (South-Eastern Metropolitan)	1	1	0	1	1703
Narre Warren South (South-Eastern Metropolitan)	1	1	1	0	8413
Narre Warren South (South-Eastern Metropolitan)	1	1	1	1	2470
Nepean (Eastern Victoria)					441
Nepean (Eastern Victoria)	0	0	0	1	2394
Nepean (Eastern Victoria)	0	0	1	0	669
Nepean (Eastern Victoria)	0	0	1	1	329
Nepean (Eastern Victoria)	0	1	0	0	2450
Nepean (Eastern Victoria)	0	1	0	1	274
Nepean (Eastern Victoria)	0	1	1	0	550
Nepean (Eastern Victoria)	0	1	1	1	104
Nepean (Eastern Victoria)	1	0	0	1	4034
Nepean (Eastern Victoria)	1	0	1	0	1682
Nepean (Eastern Victoria)	1	0	1	1	1167
