SED_NAME16	AgeStudent	Sex	students
Murray Plains (Northern Victoria)	25+	F	1048
Murray Plains (Northern Victoria)	25+	M	404
Narracan (Eastern Victoria)	0-4	F	548
Narracan (Eastern Victoria)	0-4	M	639
Narracan (Eastern Victoria)	5-14	F	4390
Narracan (Eastern Victoria)	5-14	M	4694
Narracan (Eastern Victoria)	15-19	F	1689
Narracan (Eastern Victoria)	15-19	M	1596
Narracan (Eastern Victoria)	20-24	F	652
Narracan (Eastern Victoria)	20-24	M	483
Narracan (Eastern Victoria)	25+	F	1533
Narracan (Eastern Victoria)	25+	M	634
Narre Warren North (South-Eastern Metropolitan)	0-4	F	539
Narre Warren North (South-Eastern Metropolitan)	0-4	M	605
Narre Warren North (South-Eastern Metropolitan)	5-14	F	3849
Narre Warren North (South-Eastern Metropolitan)	5-14	M	4104
Narre Warren North (South-Eastern Metropolitan)	15-19	F	1677
Narre Warren North (South-Eastern Metropolitan)	15-19	M	1762
Narre Warren North (South-Eastern Metropolitan)	20-24	F	992
Narre Warren North (South-Eastern Metropolitan)	20-24	M	1009
Narre Warren North (South-Eastern Metropolitan)	25+	F	1570
Narre Warren North (South-Eastern Metropolitan)	25+	M	987
Narre Warren South (South-Eastern Metropolitan)	0-4	F	674
Narre Warren South (South-Eastern Metropolitan)	0-4	M	802
Narre Warren South (South-Eastern Metropolitan)	5-14	F	6266
Narre Warren South (South-Eastern Metropolitan)	5-14	M	6739
Narre Warren South (South-Eastern Metropolitan)	15-19	F	2786
Narre Warren South (South-Eastern Metropolitan)	15-19	M	2847
Narre Warren South (South-Eastern Metropolitan)	20-24	F	1448
Narre Warren South (South-Eastern Metropolitan)	20-24	M	1334
Narre Warren South (South-Eastern Metropolitan)	25+	F	2205
Narre Warren South (South-Eastern Metropolitan)	25+	M	1333
Nepean (Eastern Victoria)	0-4	F	396
Nepean (Eastern Victoria)	0-4	M	434
Nepean (Eastern Victoria)	5-14	F	2883
Nepean (Eastern Victoria)	5-14	M	3059
Nepean (Eastern Victoria)	15-19	F	1129
Nepean (Eastern Victoria)	15-19	M	1124
Nepean (Eastern Victoria)	20-24	F	482
Nepean (Eastern Victoria)	20-24	M	420
Nepean (Eastern Victoria)	25+	F	1083
Nepean (Eastern Victoria)	25+	M	491
Niddrie (Western Metropolitan)	0-4	F	507
Niddrie (Western Metropolitan)	0-4	M	545
Niddrie (Western Metropolitan)	5-14	F	3369
Niddrie (Western Metropolitan)	5-14	M	3580
Niddrie (Western Metropolitan)	15-19	F	1554
Niddrie (Western Metropolitan)	15-19	M	1555
Niddrie (Western Metropolitan)	20-24	F	786
Niddrie (Western Metropolitan)	20-24	M	833
Niddrie (Western Metropolitan)	25+	F	1097
Niddrie (Western Metropolitan)	25+	M	732
Northcote (Northern Metropolitan)	0-4	F	571
Northcote (Northern Metropolitan)	0-4	M	543
Northcote (Northern Metropolitan)	5-14	F	3221
Northcote (Northern Metropolitan)	5-14	M	3317
Northcote (Northern Metropolitan)	15-19	F	1381
Northcote (Northern Metropolitan)	15-19	M	1364
Northcote (Northern Metropolitan)	20-24	F	1029
Northcote (Northern Metropolitan)	20-24	M	908
Northcote (Northern Metropolitan)	25+	F	2793
Northcote (Northern Metropolitan)	25+	M	1737
Oakleigh (Southern Metropolitan)	0-4	F	531
Oakleigh (Southern Metropolitan)	0-4	M	610
Oakleigh (Southern Metropolitan)	5-14	F	3180
Oakleigh (Southern Metropolitan)	5-14	M	3375
Oakleigh (Southern Metropolitan)	15-19	F	1772
Oakleigh (Southern Metropolitan)	15-19	M	1671
Oakleigh (Southern Metropolitan)	20-24	F	2474
Oakleigh (Southern Metropolitan)	20-24	M	2558
Oakleigh (Southern Metropolitan)	25+	F	2565
Oakleigh (Southern Metropolitan)	25+	M	2320
Ovens Valley (Northern Victoria)	0-4	F	430
Ovens Valley (Northern Victoria)	0-4	M	429
Ovens Valley (Northern Victoria)	5-14	F	3185
Ovens Valley (Northern Victoria)	5-14	M	3357
Ovens Valley (Northern Victoria)	15-19	F	1196
Ovens Valley (Northern Victoria)	15-19	M	1181
Ovens Valley (Northern Victoria)	20-24	F	356
Ovens Valley (Northern Victoria)	20-24	M	253
Ovens Valley (Northern Victoria)	25+	F	1088
Ovens Valley (Northern Victoria)	25+	M	509
Pascoe Vale (Northern Metropolitan)	0-4	F	757
Pascoe Vale (Northern Metropolitan)	0-4	M	773
Pascoe Vale (Northern Metropolitan)	5-14	F	3900
Pascoe Vale (Northern Metropolitan)	5-14	M	4066
Pascoe Vale (Northern Metropolitan)	15-19	F	1503
Pascoe Vale (Northern Metropolitan)	15-19	M	1509
Pascoe Vale (Northern Metropolitan)	20-24	F	1352
Pascoe Vale (Northern Metropolitan)	20-24	M	1355
Pascoe Vale (Northern Metropolitan)	25+	F	2664
Pascoe Vale (Northern Metropolitan)	25+	M	1951
Polwarth (Western Victoria)	0-4	F	496
Polwarth (Western Victoria)	0-4	M	519
Polwarth (Western Victoria)	5-14	F	3559
Polwarth (Western Victoria)	5-14	M	3909
Polwarth (Western Victoria)	15-19	F	1378
Polwarth (Western Victoria)	15-19	M	1432
Polwarth (Western Victoria)	20-24	F	412
Polwarth (Western Victoria)	20-24	M	346
Polwarth (Western Victoria)	25+	F	1060
Polwarth (Western Victoria)	25+	M	504
Prahran (Southern Metropolitan)	0-4	F	347
Prahran (Southern Metropolitan)	0-4	M	354
Prahran (Southern Metropolitan)	5-14	F	1578
Prahran (Southern Metropolitan)	5-14	M	1561
Prahran (Southern Metropolitan)	15-19	F	838
Prahran (Southern Metropolitan)	15-19	M	765
Prahran (Southern Metropolitan)	20-24	F	1580
Prahran (Southern Metropolitan)	20-24	M	1215
Prahran (Southern Metropolitan)	25+	F	3250
Prahran (Southern Metropolitan)	25+	M	2422
Preston (Northern Metropolitan)	0-4	F	548
Preston (Northern Metropolitan)	0-4	M	631
Preston (Northern Metropolitan)	5-14	F	3012
Preston (Northern Metropolitan)	5-14	M	3228
Preston (Northern Metropolitan)	15-19	F	1179
Preston (Northern Metropolitan)	15-19	M	1157
Preston (Northern Metropolitan)	20-24	F	1099
Preston (Northern Metropolitan)	20-24	M	1044
Preston (Northern Metropolitan)	25+	F	2345
Preston (Northern Metropolitan)	25+	M	1910
Richmond (Northern Metropolitan)	0-4	F	431
Richmond (Northern Metropolitan)	0-4	M	424
Richmond (Northern Metropolitan)	5-14	F	2248
Richmond (Northern Metropolitan)	5-14	M	2128
Richmond (Northern Metropolitan)	15-19	F	970
Richmond (Northern Metropolitan)	15-19	M	739
Richmond (Northern Metropolitan)	20-24	F	1459
Richmond (Northern Metropolitan)	20-24	M	1109
Richmond (Northern Metropolitan)	25+	F	3269
Richmond (Northern Metropolitan)	25+	M	2457
Ringwood (Eastern Metropolitan)	0-4	F	647
Ringwood (Eastern Metropolitan)	0-4	M	728
Ringwood (Eastern Metropolitan)	5-14	F	3739
Ringwood (Eastern Metropolitan)	5-14	M	3891
Ringwood (Eastern Metropolitan)	15-19	F	1413
Ringwood (Eastern Metropolitan)	15-19	M	1636
Ringwood (Eastern Metropolitan)	20-24	F	912
Ringwood (Eastern Metropolitan)	20-24	M	902
Ringwood (Eastern Metropolitan)	25+	F	1854
Ringwood (Eastern Metropolitan)	25+	M	1187
Ripon (Western Victoria)	0-4	F	498
Ripon (Western Victoria)	0-4	M	497
Ripon (Western Victoria)	5-14	F	3351
Ripon (Western Victoria)	5-14	M	3663
Ripon (Western Victoria)	15-19	F	1216
Ripon (Western Victoria)	15-19	M	1190
Ripon (Western Victoria)	20-24	F	391
Ripon (Western Victoria)	20-24	M	269
Ripon (Western Victoria)	25+	F	1082
Ripon (Western Victoria)	25+	M	484
Rowville (South-Eastern Metropolitan)	0-4	F	440
Rowville (South-Eastern Metropolitan)	0-4	M	441
Rowville (South-Eastern Metropolitan)	5-14	F	3110
Rowville (South-Eastern Metropolitan)	5-14	M	3424
Rowville (South-Eastern Metropolitan)	15-19	F	1636
Rowville (South-Eastern Metropolitan)	15-19	M	1665
Rowville (South-Eastern Metropolitan)	20-24	F	912
Rowville (South-Eastern Metropolitan)	20-24	M	941
Rowville (South-Eastern Metropolitan)	25+	F	1055
Rowville (South-Eastern Metropolitan)	25+	M	707
Sandringham (Southern Metropolitan)	0-4	F	536
Sandringham (Southern Metropolitan)	0-4	M	551
Sandringham (Southern Metropolitan)	5-14	F	3750
Sandringham (Southern Metropolitan)	5-14	M	3675
Sandringham (Southern Metropolitan)	15-19	F	1793
Sandringham (Southern Metropolitan)	15-19	M	1813
Sandringham (Southern Metropolitan)	20-24	F	921
Sandringham (Southern Metropolitan)	20-24	M	926
Sandringham (Southern Metropolitan)	25+	F	1337
Sandringham (Southern Metropolitan)	25+	M	789
Shepparton (Northern Victoria)	0-4	F	547
Shepparton (Northern Victoria)	0-4	M	616
Shepparton (Northern Victoria)	5-14	F	4289
Shepparton (Northern Victoria)	5-14	M	4654
Shepparton (Northern Victoria)	15-19	F	1624
Shepparton (Northern Victoria)	15-19	M	1649
Shepparton (Northern Victoria)	20-24	F	648
Shepparton (Northern Victoria)	20-24	M	454
Shepparton (Northern Victoria)	25+	F	1509
Shepparton (Northern Victoria)	25+	M	744
South Barwon (Western Victoria)	0-4	F	967
South Barwon (Western Victoria)	0-4	M	1010
South Barwon (Western Victoria)	5-14	F	5768
South Barwon (Western Victoria)	5-14	M	6153
South Barwon (Western Victoria)	15-19	F	2315
South Barwon (Western Victoria)	15-19	M	2194
South Barwon (Western Victoria)	20-24	F	1699
South Barwon (Western Victoria)	20-24	M	1537
South Barwon (Western Victoria)	25+	F	2375
South Barwon (Western Victoria)	25+	M	1621
South-West Coast (Western Victoria)	0-4	F	479
South-West Coast (Western Victoria)	0-4	M	461
South-West Coast (Western Victoria)	5-14	F	3629
South-West Coast (Western Victoria)	5-14	M	3889
South-West Coast (Western Victoria)	15-19	F	1429
South-West Coast (Western Victoria)	15-19	M	1375
South-West Coast (Western Victoria)	20-24	F	477
South-West Coast (Western Victoria)	20-24	M	337
South-West Coast (Western Victoria)	25+	F	1297
South-West Coast (Western Victoria)	25+	M	701
St Albans (Western Metropolitan)	0-4	F	498
St Albans (Western Metropolitan)	0-4	M	512
St Albans (Western Metropolitan)	5-14	F	3415
St Albans (Western Metropolitan)	5-14	M	3683
St Albans (Western Metropolitan)	15-19	F	1567
St Albans (Western Metropolitan)	15-19	M	1566
St Albans (Western Metropolitan)	20-24	F	1274
St Albans (Western Metropolitan)	20-24	M	1305
St Albans (Western Metropolitan)	25+	F	2033
St Albans (Western Metropolitan)	25+	M	1694
Sunbury (Western Metropolitan)	0-4	F	616
Sunbury (Western Metropolitan)	0-4	M	588
Sunbury (Western Metropolitan)	5-14	F	3698
Sunbury (Western Metropolitan)	5-14	M	3906
Sunbury (Western Metropolitan)	15-19	F	1471
Sunbury (Western Metropolitan)	15-19	M	1493
Sunbury (Western Metropolitan)	20-24	F	699
Sunbury (Western Metropolitan)	20-24	M	709
Sunbury (Western Metropolitan)	25+	F	1429
Sunbury (Western Metropolitan)	25+	M	819
Sydenham (Western Metropolitan)	0-4	F	698
Sydenham (Western Metropolitan)	0-4	M	689
Sydenham (Western Metropolitan)	5-14	F	5256
Sydenham (Western Metropolitan)	5-14	M	5489
Sydenham (Western Metropolitan)	15-19	F	2514
Sydenham (Western Metropolitan)	15-19	M	2516
Sydenham (Western Metropolitan)	20-24	F	1308
Sydenham (Western Metropolitan)	20-24	M	1312
Sydenham (Western Metropolitan)	25+	F	1591
Sydenham (Western Metropolitan)	25+	M	1022
Tarneit (Western Metropolitan)	0-4	F	1569
Tarneit (Western Metropolitan)	0-4	M	1718
Tarneit (Western Metropolitan)	5-14	F	9963
Tarneit (Western Metropolitan)	5-14	M	10400
Tarneit (Western Metropolitan)	15-19	F	2839
Tarneit (Western Metropolitan)	15-19	M	2889
Tarneit (Western Metropolitan)	20-24	F	1928
Tarneit (Western Metropolitan)	20-24	M	2434
Tarneit (Western Metropolitan)	25+	F	4242
Tarneit (Western Metropolitan)	25+	M	3185
Thomastown (Northern Metropolitan)	0-4	F	803
Thomastown (Northern Metropolitan)	0-4	M	840
Thomastown (Northern Metropolitan)	5-14	F	4880
Thomastown (Northern Metropolitan)	5-14	M	5261
Thomastown (Northern Metropolitan)	15-19	F	1696
Thomastown (Northern Metropolitan)	15-19	M	1703
Thomastown (Northern Metropolitan)	20-24	F	1160
Thomastown (Northern Metropolitan)	20-24	M	1204
Thomastown (Northern Metropolitan)	25+	F	2182
Thomastown (Northern Metropolitan)	25+	M	1604
Warrandyte (Eastern Metropolitan)	0-4	F	496
Warrandyte (Eastern Metropolitan)	0-4	M	480
Warrandyte (Eastern Metropolitan)	5-14	F	3900
Warrandyte (Eastern Metropolitan)	5-14	M	4249
Warrandyte (Eastern Metropolitan)	15-19	F	1826
Warrandyte (Eastern Metropolitan)	15-19	M	2009
Warrandyte (Eastern Metropolitan)	20-24	F	1061
Warrandyte (Eastern Metropolitan)	20-24	M	1122
Warrandyte (Eastern Metropolitan)	25+	F	1306
Warrandyte (Eastern Metropolitan)	25+	M	878
Wendouree (Western Victoria)	0-4	F	520
Wendouree (Western Victoria)	0-4	M	534
Wendouree (Western Victoria)	5-14	F	3544
Wendouree (Western Victoria)	5-14	M	3763
Wendouree (Western Victoria)	15-19	F	1515
Wendouree (Western Victoria)	15-19	M	1508
Wendouree (Western Victoria)	20-24	F	835
Wendouree (Western Victoria)	20-24	M	571
Wendouree (Western Victoria)	25+	F	1537
Wendouree (Western Victoria)	25+	M	875
Werribee (Western Metropolitan)	0-4	F	885
Werribee (Western Metropolitan)	0-4	M	1001
Werribee (Western Metropolitan)	5-14	F	5890
Werribee (Western Metropolitan)	5-14	M	6113
Werribee (Western Metropolitan)	15-19	F	1932
Werribee (Western Metropolitan)	15-19	M	2000
Werribee (Western Metropolitan)	20-24	F	1097
Werribee (Western Metropolitan)	20-24	M	1010
Werribee (Western Metropolitan)	25+	F	2608
Werribee (Western Metropolitan)	25+	M	1508
Williamstown (Western Metropolitan)	0-4	F	780
Williamstown (Western Metropolitan)	0-4	M	816
Williamstown (Western Metropolitan)	5-14	F	4482
Williamstown (Western Metropolitan)	5-14	M	4605
Williamstown (Western Metropolitan)	15-19	F	1465
Williamstown (Western Metropolitan)	15-19	M	1556
Williamstown (Western Metropolitan)	20-24	F	861
Williamstown (Western Metropolitan)	20-24	M	880
Williamstown (Western Metropolitan)	25+	F	1971
Williamstown (Western Metropolitan)	25+	M	1325
Yan Yean (Northern Victoria)	0-4	F	1217
Yan Yean (Northern Victoria)	0-4	M	1417
Yan Yean (Northern Victoria)	5-14	F	7626
Yan Yean (Northern Victoria)	5-14	M	7983
Yan Yean (Northern Victoria)	15-19	F	2645
Yan Yean (Northern Victoria)	15-19	M	2658
Yan Yean (Northern Victoria)	20-24	F	1151
Yan Yean (Northern Victoria)	20-24	M	1097
Yan Yean (Northern Victoria)	25+	F	2447
Yan Yean (Northern Victoria)	25+	M	1335
Yuroke (Northern Metropolitan)	0-4	F	1446
Yuroke (Northern Metropolitan)	0-4	M	1538
Yuroke (Northern Metropolitan)	5-14	F	9507
Yuroke (Northern Metropolitan)	5-14	M	10152
Yuroke (Northern Metropolitan)	15-19	F	3442
Yuroke (Northern Metropolitan)	15-19	M	3306
Yuroke (Northern Metropolitan)	20-24	F	2089
Yuroke (Northern Metropolitan)	20-24	M	1891
Yuroke (Northern Metropolitan)	25+	F	3920
Yuroke (Northern Metropolitan)	25+	M	2424
No usual address (Vic.)	0-4	F	23
No usual address (Vic.)	0-4	M	39
No usual address (Vic.)	5-14	F	203
No usual address (Vic.)	5-14	M	201
No usual address (Vic.)	15-19	F	85
No usual address (Vic.)	15-19	M	57
No usual address (Vic.)	20-24	F	75
No usual address (Vic.)	20-24	M	55
No usual address (Vic.)	25+	F	175
No usual address (Vic.)	25+	M	95
Algester	0-4	F	610
Algester	0-4	M	635
Algester	5-14	F	4160
Algester	5-14	M	4407
Algester	15-19	F	1410
Algester	15-19	M	1390
Algester	20-24	F	739
Algester	20-24	M	640
Algester	25+	F	1692
Algester	25+	M	1017
Aspley	0-4	F	462
Aspley	0-4	M	506
Aspley	5-14	F	3354
Aspley	5-14	M	3407
Aspley	15-19	F	1444
Aspley	15-19	M	1342
Aspley	20-24	F	701
Aspley	20-24	M	633
Aspley	25+	F	1300
Aspley	25+	M	873
Bancroft	0-4	F	514
Bancroft	0-4	M	542
Bancroft	5-14	F	4152
Bancroft	5-14	M	4309
Bancroft	15-19	F	1535
Bancroft	15-19	M	1494
Bancroft	20-24	F	554
Bancroft	20-24	M	413
Bancroft	25+	F	1450
Bancroft	25+	M	685
Barron River	0-4	F	404
Barron River	0-4	M	441
Barron River	5-14	F	3520
Barron River	5-14	M	3739
Barron River	15-19	F	1314
Barron River	15-19	M	1279
Barron River	20-24	F	478
Barron River	20-24	M	388
Barron River	25+	F	1691
Barron River	25+	M	840
Bonney	0-4	F	338
Bonney	0-4	M	367
Bonney	5-14	F	2327
Bonney	5-14	M	2484
Bonney	15-19	F	1090
Bonney	15-19	M	1006
Bonney	20-24	F	1085
Bonney	20-24	M	900
Bonney	25+	F	1812
Bonney	25+	M	1231
Broadwater	0-4	F	299
Broadwater	0-4	M	291
Broadwater	5-14	F	2191
Broadwater	5-14	M	2230
Broadwater	15-19	F	983
Broadwater	15-19	M	934
Broadwater	20-24	F	476
Broadwater	20-24	M	367
Broadwater	25+	F	910
Broadwater	25+	M	455
Buderim	0-4	F	425
Buderim	0-4	M	466
Buderim	5-14	F	3609
Buderim	5-14	M	3646
Buderim	15-19	F	1705
Buderim	15-19	M	1448
Buderim	20-24	F	881
Buderim	20-24	M	606
Buderim	25+	F	1553
Buderim	25+	M	838
Bulimba	0-4	F	563
Bulimba	0-4	M	561
Bulimba	5-14	F	3351
Bulimba	5-14	M	3563
Bulimba	15-19	F	1344
Bulimba	15-19	M	1327
Bulimba	20-24	F	938
Bulimba	20-24	M	767
Bulimba	25+	F	1765
Bulimba	25+	M	1155
Bundaberg	0-4	F	333
Bundaberg	0-4	M	329
Bundaberg	5-14	F	2778
Bundaberg	5-14	M	2960
Bundaberg	15-19	F	915
Bundaberg	15-19	M	915
Bundaberg	20-24	F	304
Bundaberg	20-24	M	200
Bundaberg	25+	F	940
Bundaberg	25+	M	464
Bundamba	0-4	F	692
Bundamba	0-4	M	726
Bundamba	5-14	F	5340
Bundamba	5-14	M	5673
Bundamba	15-19	F	1595
Bundamba	15-19	M	1425
Bundamba	20-24	F	722
Bundamba	20-24	M	425
Bundamba	25+	F	1878
Bundamba	25+	M	956
Burdekin	0-4	F	321
Burdekin	0-4	M	419
Burdekin	5-14	F	3053
Burdekin	5-14	M	3375
Burdekin	15-19	F	845
Burdekin	15-19	M	862
Burdekin	20-24	F	226
Burdekin	20-24	M	155
Burdekin	25+	F	814
Burdekin	25+	M	403
Burleigh	0-4	F	405
Burleigh	0-4	M	429
Burleigh	5-14	F	2724
Burleigh	5-14	M	2786
Burleigh	15-19	F	1011
Burleigh	15-19	M	982
Burleigh	20-24	F	609
Burleigh	20-24	M	385
Burleigh	25+	F	1430
Burleigh	25+	M	785
Burnett	0-4	F	227
Burnett	0-4	M	249
Burnett	5-14	F	2479
Burnett	5-14	M	2699
Burnett	15-19	F	899
Burnett	15-19	M	856
Burnett	20-24	F	201
Burnett	20-24	M	144
Burnett	25+	F	792
Burnett	25+	M	350
Cairns	0-4	F	322
Cairns	0-4	M	308
Cairns	5-14	F	2900
Cairns	5-14	M	3105
Cairns	15-19	F	1127
Cairns	15-19	M	1014
Cairns	20-24	F	509
Cairns	20-24	M	327
Cairns	25+	F	1867
Cairns	25+	M	1064
Callide	0-4	F	310
Callide	0-4	M	291
Callide	5-14	F	3041
Callide	5-14	M	3264
Callide	15-19	F	826
Callide	15-19	M	809
Callide	20-24	F	215
Callide	20-24	M	95
Callide	25+	F	729
Callide	25+	M	297
Caloundra	0-4	F	447
Caloundra	0-4	M	482
Caloundra	5-14	F	3158
Caloundra	5-14	M	3253
Caloundra	15-19	F	1163
Caloundra	15-19	M	1022
Caloundra	20-24	F	468
Caloundra	20-24	M	349
Caloundra	25+	F	1334
Caloundra	25+	M	601
Capalaba	0-4	F	427
Capalaba	0-4	M	513
Capalaba	5-14	F	3028
Capalaba	5-14	M	3362
Capalaba	15-19	F	1141
Capalaba	15-19	M	1159
Capalaba	20-24	F	447
Capalaba	20-24	M	360
Capalaba	25+	F	1111
Capalaba	25+	M	569
Chatsworth	0-4	F	497
Chatsworth	0-4	M	548
Chatsworth	5-14	F	3462
Chatsworth	5-14	M	3576
Chatsworth	15-19	F	1360
Chatsworth	15-19	M	1425
Chatsworth	20-24	F	714
Chatsworth	20-24	M	681
Chatsworth	25+	F	1222
Chatsworth	25+	M	794
Clayfield	0-4	F	467
Clayfield	0-4	M	406
Clayfield	5-14	F	2754
Clayfield	5-14	M	2630
Clayfield	15-19	F	1367
Clayfield	15-19	M	1138
Clayfield	20-24	F	1264
Clayfield	20-24	M	942
Clayfield	25+	F	2163
Clayfield	25+	M	1508
Condamine	0-4	F	406
Condamine	0-4	M	390
Condamine	5-14	F	3815
Condamine	5-14	M	3945
Condamine	15-19	F	1291
Condamine	15-19	M	1265
Condamine	20-24	F	397
Condamine	20-24	M	320
Condamine	25+	F	1150
Condamine	25+	M	559
Cook	0-4	F	327
Cook	0-4	M	316
Cook	5-14	F	3130
Cook	5-14	M	3429
Cook	15-19	F	807
Cook	15-19	M	790
Cook	20-24	F	163
Cook	20-24	M	106
Cook	25+	F	873
Cook	25+	M	389
Coomera	0-4	F	1072
Coomera	0-4	M	1079
Coomera	5-14	F	6605
Coomera	5-14	M	6928
Coomera	15-19	F	2159
Coomera	15-19	M	1942
Coomera	20-24	F	951
Coomera	20-24	M	663
Coomera	25+	F	2351
Coomera	25+	M	1095
Cooper	0-4	F	428
Cooper	0-4	M	446
Cooper	5-14	F	3338
Cooper	5-14	M	3618
Cooper	15-19	F	1572
Cooper	15-19	M	1664
Cooper	20-24	F	1197
Cooper	20-24	M	1040
Cooper	25+	F	1716
Cooper	25+	M	1154
Currumbin	0-4	F	365
Currumbin	0-4	M	432
Currumbin	5-14	F	2612
Currumbin	5-14	M	2781
Currumbin	15-19	F	959
Currumbin	15-19	M	997
Currumbin	20-24	F	535
Currumbin	20-24	M	346
Currumbin	25+	F	1227
Currumbin	25+	M	635
Everton	0-4	F	498
Everton	0-4	M	535
Everton	5-14	F	3493
Everton	5-14	M	3649
Everton	15-19	F	1484
Everton	15-19	M	1458
Everton	20-24	F	689
Everton	20-24	M	647
Everton	25+	F	1334
Everton	25+	M	860
Ferny Grove	0-4	F	482
Ferny Grove	0-4	M	570
Ferny Grove	5-14	F	3474
Ferny Grove	5-14	M	3784
Ferny Grove	15-19	F	1361
Ferny Grove	15-19	M	1454
Ferny Grove	20-24	F	671
Ferny Grove	20-24	M	594
Ferny Grove	25+	F	1459
Ferny Grove	25+	M	948
Gaven	0-4	F	409
Gaven	0-4	M	447
Gaven	5-14	F	2993
Gaven	5-14	M	3159
Gaven	15-19	F	1116
Gaven	15-19	M	1118
Gaven	20-24	F	473
Gaven	20-24	M	404
Gaven	25+	F	1261
Gaven	25+	M	624
Gladstone	0-4	F	407
Gladstone	0-4	M	443
Gladstone	5-14	F	3481
Gladstone	5-14	M	3601
Gladstone	15-19	F	1184
Gladstone	15-19	M	1099
Gladstone	20-24	F	270
Gladstone	20-24	M	188
Gladstone	25+	F	1134
Gladstone	25+	M	435
Glass House	0-4	F	301
Glass House	0-4	M	320
Glass House	5-14	F	2739
Glass House	5-14	M	2827
Glass House	15-19	F	979
Glass House	15-19	M	1004
Glass House	20-24	F	287
Glass House	20-24	M	212
Glass House	25+	F	1006
Glass House	25+	M	434
Greenslopes	0-4	F	426
Greenslopes	0-4	M	480
Greenslopes	5-14	F	2755
Greenslopes	5-14	M	2922
Greenslopes	15-19	F	1223
Greenslopes	15-19	M	1192
Greenslopes	20-24	F	1200
Greenslopes	20-24	M	923
Greenslopes	25+	F	1834
Greenslopes	25+	M	1318
Gregory	0-4	F	309
Gregory	0-4	M	295
Gregory	5-14	F	2668
Gregory	5-14	M	2729
Gregory	15-19	F	607
Gregory	15-19	M	680
Gregory	20-24	F	204
Gregory	20-24	M	107
Gregory	25+	F	677
Gregory	25+	M	323
Gympie	0-4	F	274
Gympie	0-4	M	298
Gympie	5-14	F	2787
Gympie	5-14	M	3024
Gympie	15-19	F	1009
Gympie	15-19	M	962
Gympie	20-24	F	246
Gympie	20-24	M	145
Gympie	25+	F	952
Gympie	25+	M	325
Hervey Bay	0-4	F	312
Hervey Bay	0-4	M	283
Hervey Bay	5-14	F	2779
Hervey Bay	5-14	M	2846
Hervey Bay	15-19	F	974
Hervey Bay	15-19	M	869
Hervey Bay	20-24	F	259
Hervey Bay	20-24	M	152
Hervey Bay	25+	F	1005
Hervey Bay	25+	M	448
Hill	0-4	F	259
Hill	0-4	M	287
Hill	5-14	F	2918
Hill	5-14	M	3200
Hill	15-19	F	980
Hill	15-19	M	969
Hill	20-24	F	181
Hill	20-24	M	124
Hill	25+	F	909
Hill	25+	M	329
Hinchinbrook	0-4	F	458
Hinchinbrook	0-4	M	532
Hinchinbrook	5-14	F	3337
Hinchinbrook	5-14	M	3628
Hinchinbrook	15-19	F	999
Hinchinbrook	15-19	M	931
Hinchinbrook	20-24	F	349
Hinchinbrook	20-24	M	215
Hinchinbrook	25+	F	1108
Hinchinbrook	25+	M	501
Inala	0-4	F	489
Inala	0-4	M	546
Inala	5-14	F	3866
Inala	5-14	M	4097
Inala	15-19	F	1642
Inala	15-19	M	1552
Inala	20-24	F	895
Inala	20-24	M	756
Inala	25+	F	1684
Inala	25+	M	989
Ipswich	0-4	F	398
Ipswich	0-4	M	464
Ipswich	5-14	F	3174
Ipswich	5-14	M	3412
Ipswich	15-19	F	1104
Ipswich	15-19	M	1090
Ipswich	20-24	F	425
Ipswich	20-24	M	292
Ipswich	25+	F	1259
Ipswich	25+	M	638
Ipswich West	0-4	F	428
Ipswich West	0-4	M	463
Ipswich West	5-14	F	3533
Ipswich West	5-14	M	3734
Ipswich West	15-19	F	1251
Ipswich West	15-19	M	1158
Ipswich West	20-24	F	450
Ipswich West	20-24	M	311
Ipswich West	25+	F	1202
Ipswich West	25+	M	553
Jordan	0-4	F	794
Jordan	0-4	M	836
Jordan	5-14	F	5568
Jordan	5-14	M	5905
Jordan	15-19	F	1914
Jordan	15-19	M	1742
Jordan	20-24	F	719
Jordan	20-24	M	544
Jordan	25+	F	1846
Jordan	25+	M	994
Kawana	0-4	F	395
Kawana	0-4	M	378
Kawana	5-14	F	3029
Kawana	5-14	M	3212
Kawana	15-19	F	1228
Kawana	15-19	M	1174
Kawana	20-24	F	468
Kawana	20-24	M	381
Kawana	25+	F	1215
Kawana	25+	M	584
Keppel	0-4	F	378
Keppel	0-4	M	399
Keppel	5-14	F	3274
Keppel	5-14	M	3593
Keppel	15-19	F	1117
Keppel	15-19	M	1125
Keppel	20-24	F	363
Keppel	20-24	M	262
Keppel	25+	F	1120
Keppel	25+	M	504
Kurwongbah	0-4	F	535
Kurwongbah	0-4	M	598
Kurwongbah	5-14	F	4071
Kurwongbah	5-14	M	4348
Kurwongbah	15-19	F	1522
Kurwongbah	15-19	M	1439
Kurwongbah	20-24	F	570
Kurwongbah	20-24	M	422
Kurwongbah	25+	F	1372
Kurwongbah	25+	M	676
Lockyer	0-4	F	355
Lockyer	0-4	M	410
Lockyer	5-14	F	3222
Lockyer	5-14	M	3611
Lockyer	15-19	F	1239
Lockyer	15-19	M	1064
Lockyer	20-24	F	534
Lockyer	20-24	M	274
Lockyer	25+	F	1045
Lockyer	25+	M	482
Logan	0-4	F	596
Logan	0-4	M	634
Logan	5-14	F	4482
