SED_NAME16	AgeChild	CoupleFamily	ParentsBornAus	children
South Barwon (Western Victoria)	0-4	0	Both	305
South Barwon (Western Victoria)	0-4	0	Father only	18
South Barwon (Western Victoria)	0-4	0	Mother only	50
South Barwon (Western Victoria)	0-4	0	Neither	29
South Barwon (Western Victoria)	0-4	1		12
South Barwon (Western Victoria)	0-4	1	Both	3876
South Barwon (Western Victoria)	0-4	1	Father only	446
South Barwon (Western Victoria)	0-4	1	Mother only	443
South Barwon (Western Victoria)	0-4	1	Neither	760
South Barwon (Western Victoria)	5-9	0		11
South Barwon (Western Victoria)	5-9	0	Both	641
South Barwon (Western Victoria)	5-9	0	Father only	41
South Barwon (Western Victoria)	5-9	0	Mother only	96
South Barwon (Western Victoria)	5-9	0	Neither	41
South Barwon (Western Victoria)	5-9	1		13
South Barwon (Western Victoria)	5-9	1	Both	3724
South Barwon (Western Victoria)	5-9	1	Father only	472
South Barwon (Western Victoria)	5-9	1	Mother only	433
South Barwon (Western Victoria)	5-9	1	Neither	753
South Barwon (Western Victoria)	10-12	0		3
South Barwon (Western Victoria)	10-12	0	Both	415
South Barwon (Western Victoria)	10-12	0	Father only	38
South Barwon (Western Victoria)	10-12	0	Mother only	78
South Barwon (Western Victoria)	10-12	0	Neither	32
South Barwon (Western Victoria)	10-12	1		9
South Barwon (Western Victoria)	10-12	1	Both	2020
South Barwon (Western Victoria)	10-12	1	Father only	239
South Barwon (Western Victoria)	10-12	1	Mother only	252
South Barwon (Western Victoria)	10-12	1	Neither	361
South Barwon (Western Victoria)	13-14	0		6
South Barwon (Western Victoria)	13-14	0	Both	316
South Barwon (Western Victoria)	13-14	0	Father only	26
South Barwon (Western Victoria)	13-14	0	Mother only	56
South Barwon (Western Victoria)	13-14	0	Neither	21
South Barwon (Western Victoria)	13-14	1		6
South Barwon (Western Victoria)	13-14	1	Both	1288
South Barwon (Western Victoria)	13-14	1	Father only	116
South Barwon (Western Victoria)	13-14	1	Mother only	133
South Barwon (Western Victoria)	13-14	1	Neither	222
South Barwon (Western Victoria)	15-17	0		8
South Barwon (Western Victoria)	15-17	0	Both	441
South Barwon (Western Victoria)	15-17	0	Father only	46
South Barwon (Western Victoria)	15-17	0	Mother only	42
South Barwon (Western Victoria)	15-17	0	Neither	39
South Barwon (Western Victoria)	15-17	1		10
South Barwon (Western Victoria)	15-17	1	Both	1584
South Barwon (Western Victoria)	15-17	1	Father only	178
South Barwon (Western Victoria)	15-17	1	Mother only	183
South Barwon (Western Victoria)	15-17	1	Neither	269
South Barwon (Western Victoria)	18-20	0	Both	162
South Barwon (Western Victoria)	18-20	0	Father only	14
South Barwon (Western Victoria)	18-20	0	Mother only	27
South Barwon (Western Victoria)	18-20	0	Neither	22
South Barwon (Western Victoria)	18-20	1	Both	660
South Barwon (Western Victoria)	18-20	1	Father only	81
South Barwon (Western Victoria)	18-20	1	Mother only	80
South Barwon (Western Victoria)	18-20	1	Neither	155
South Barwon (Western Victoria)	21-24	0	Both	66
South Barwon (Western Victoria)	21-24	0	Father only	12
South Barwon (Western Victoria)	21-24	0	Mother only	7
South Barwon (Western Victoria)	21-24	0	Neither	12
South Barwon (Western Victoria)	21-24	1	Both	264
South Barwon (Western Victoria)	21-24	1	Father only	33
South Barwon (Western Victoria)	21-24	1	Mother only	54
South Barwon (Western Victoria)	21-24	1	Neither	64
South-West Coast (Western Victoria)	0-4	0		11
South-West Coast (Western Victoria)	0-4	0	Both	378
South-West Coast (Western Victoria)	0-4	0	Father only	15
South-West Coast (Western Victoria)	0-4	0	Mother only	34
South-West Coast (Western Victoria)	0-4	0	Neither	9
South-West Coast (Western Victoria)	0-4	1		4
South-West Coast (Western Victoria)	0-4	1	Both	2229
South-West Coast (Western Victoria)	0-4	1	Father only	134
South-West Coast (Western Victoria)	0-4	1	Mother only	131
South-West Coast (Western Victoria)	0-4	1	Neither	147
South-West Coast (Western Victoria)	5-9	0		29
South-West Coast (Western Victoria)	5-9	0	Both	615
South-West Coast (Western Victoria)	5-9	0	Father only	27
South-West Coast (Western Victoria)	5-9	0	Mother only	73
South-West Coast (Western Victoria)	5-9	0	Neither	25
South-West Coast (Western Victoria)	5-9	1		6
South-West Coast (Western Victoria)	5-9	1	Both	2331
South-West Coast (Western Victoria)	5-9	1	Father only	163
South-West Coast (Western Victoria)	5-9	1	Mother only	148
South-West Coast (Western Victoria)	5-9	1	Neither	157
South-West Coast (Western Victoria)	10-12	0		14
South-West Coast (Western Victoria)	10-12	0	Both	449
South-West Coast (Western Victoria)	10-12	0	Father only	25
South-West Coast (Western Victoria)	10-12	0	Mother only	47
South-West Coast (Western Victoria)	10-12	0	Neither	19
South-West Coast (Western Victoria)	10-12	1		12
South-West Coast (Western Victoria)	10-12	1	Both	1438
South-West Coast (Western Victoria)	10-12	1	Father only	99
South-West Coast (Western Victoria)	10-12	1	Mother only	104
South-West Coast (Western Victoria)	10-12	1	Neither	103
South-West Coast (Western Victoria)	13-14	0		5
South-West Coast (Western Victoria)	13-14	0	Both	333
South-West Coast (Western Victoria)	13-14	0	Father only	24
South-West Coast (Western Victoria)	13-14	0	Mother only	26
South-West Coast (Western Victoria)	13-14	0	Neither	14
South-West Coast (Western Victoria)	13-14	1		8
South-West Coast (Western Victoria)	13-14	1	Both	1066
South-West Coast (Western Victoria)	13-14	1	Father only	59
South-West Coast (Western Victoria)	13-14	1	Mother only	59
South-West Coast (Western Victoria)	13-14	1	Neither	69
South-West Coast (Western Victoria)	15-17	0		5
South-West Coast (Western Victoria)	15-17	0	Both	363
South-West Coast (Western Victoria)	15-17	0	Father only	23
South-West Coast (Western Victoria)	15-17	0	Mother only	34
South-West Coast (Western Victoria)	15-17	0	Neither	33
South-West Coast (Western Victoria)	15-17	1		4
South-West Coast (Western Victoria)	15-17	1	Both	1250
South-West Coast (Western Victoria)	15-17	1	Father only	66
South-West Coast (Western Victoria)	15-17	1	Mother only	73
South-West Coast (Western Victoria)	15-17	1	Neither	80
South-West Coast (Western Victoria)	18-20	0	Both	82
South-West Coast (Western Victoria)	18-20	0	Mother only	3
South-West Coast (Western Victoria)	18-20	0	Neither	6
South-West Coast (Western Victoria)	18-20	1	Both	300
South-West Coast (Western Victoria)	18-20	1	Father only	17
South-West Coast (Western Victoria)	18-20	1	Mother only	25
South-West Coast (Western Victoria)	18-20	1	Neither	26
South-West Coast (Western Victoria)	21-24	0	Both	18
South-West Coast (Western Victoria)	21-24	0	Mother only	3
South-West Coast (Western Victoria)	21-24	1	Both	93
South-West Coast (Western Victoria)	21-24	1	Father only	4
South-West Coast (Western Victoria)	21-24	1	Mother only	4
South-West Coast (Western Victoria)	21-24	1	Neither	5
St Albans (Western Metropolitan)	0-4	0		33
St Albans (Western Metropolitan)	0-4	0	Both	127
St Albans (Western Metropolitan)	0-4	0	Father only	66
St Albans (Western Metropolitan)	0-4	0	Mother only	47
St Albans (Western Metropolitan)	0-4	0	Neither	325
St Albans (Western Metropolitan)	0-4	1		30
St Albans (Western Metropolitan)	0-4	1	Both	687
St Albans (Western Metropolitan)	0-4	1	Father only	332
St Albans (Western Metropolitan)	0-4	1	Mother only	233
St Albans (Western Metropolitan)	0-4	1	Neither	2048
St Albans (Western Metropolitan)	5-9	0		39
St Albans (Western Metropolitan)	5-9	0	Both	207
St Albans (Western Metropolitan)	5-9	0	Father only	85
St Albans (Western Metropolitan)	5-9	0	Mother only	87
St Albans (Western Metropolitan)	5-9	0	Neither	580
St Albans (Western Metropolitan)	5-9	1		17
St Albans (Western Metropolitan)	5-9	1	Both	486
St Albans (Western Metropolitan)	5-9	1	Father only	208
St Albans (Western Metropolitan)	5-9	1	Mother only	188
St Albans (Western Metropolitan)	5-9	1	Neither	1963
St Albans (Western Metropolitan)	10-12	0		19
St Albans (Western Metropolitan)	10-12	0	Both	126
St Albans (Western Metropolitan)	10-12	0	Father only	43
St Albans (Western Metropolitan)	10-12	0	Mother only	46
St Albans (Western Metropolitan)	10-12	0	Neither	384
St Albans (Western Metropolitan)	10-12	1		11
St Albans (Western Metropolitan)	10-12	1	Both	211
St Albans (Western Metropolitan)	10-12	1	Father only	91
St Albans (Western Metropolitan)	10-12	1	Mother only	91
St Albans (Western Metropolitan)	10-12	1	Neither	1031
St Albans (Western Metropolitan)	13-14	0		12
St Albans (Western Metropolitan)	13-14	0	Both	89
St Albans (Western Metropolitan)	13-14	0	Father only	30
St Albans (Western Metropolitan)	13-14	0	Mother only	15
St Albans (Western Metropolitan)	13-14	0	Neither	322
St Albans (Western Metropolitan)	13-14	1		6
St Albans (Western Metropolitan)	13-14	1	Both	145
St Albans (Western Metropolitan)	13-14	1	Father only	63
St Albans (Western Metropolitan)	13-14	1	Mother only	42
St Albans (Western Metropolitan)	13-14	1	Neither	677
St Albans (Western Metropolitan)	15-17	0		23
St Albans (Western Metropolitan)	15-17	0	Both	105
St Albans (Western Metropolitan)	15-17	0	Father only	34
St Albans (Western Metropolitan)	15-17	0	Mother only	38
St Albans (Western Metropolitan)	15-17	0	Neither	429
St Albans (Western Metropolitan)	15-17	1	Both	165
St Albans (Western Metropolitan)	15-17	1	Father only	68
St Albans (Western Metropolitan)	15-17	1	Mother only	78
St Albans (Western Metropolitan)	15-17	1	Neither	912
St Albans (Western Metropolitan)	18-20	0		8
St Albans (Western Metropolitan)	18-20	0	Both	48
St Albans (Western Metropolitan)	18-20	0	Father only	21
St Albans (Western Metropolitan)	18-20	0	Mother only	17
St Albans (Western Metropolitan)	18-20	0	Neither	335
St Albans (Western Metropolitan)	18-20	1		4
St Albans (Western Metropolitan)	18-20	1	Both	96
St Albans (Western Metropolitan)	18-20	1	Father only	36
St Albans (Western Metropolitan)	18-20	1	Mother only	36
St Albans (Western Metropolitan)	18-20	1	Neither	663
St Albans (Western Metropolitan)	21-24	0		3
St Albans (Western Metropolitan)	21-24	0	Both	28
St Albans (Western Metropolitan)	21-24	0	Father only	8
St Albans (Western Metropolitan)	21-24	0	Mother only	4
St Albans (Western Metropolitan)	21-24	0	Neither	191
St Albans (Western Metropolitan)	21-24	1		5
St Albans (Western Metropolitan)	21-24	1	Both	47
St Albans (Western Metropolitan)	21-24	1	Father only	20
St Albans (Western Metropolitan)	21-24	1	Mother only	30
St Albans (Western Metropolitan)	21-24	1	Neither	400
Sunbury (Western Metropolitan)	0-4	0		10
Sunbury (Western Metropolitan)	0-4	0	Both	300
Sunbury (Western Metropolitan)	0-4	0	Father only	23
Sunbury (Western Metropolitan)	0-4	0	Mother only	58
Sunbury (Western Metropolitan)	0-4	0	Neither	26
Sunbury (Western Metropolitan)	0-4	1		16
Sunbury (Western Metropolitan)	0-4	1	Both	2250
Sunbury (Western Metropolitan)	0-4	1	Father only	338
Sunbury (Western Metropolitan)	0-4	1	Mother only	320
Sunbury (Western Metropolitan)	0-4	1	Neither	599
Sunbury (Western Metropolitan)	5-9	0		19
Sunbury (Western Metropolitan)	5-9	0	Both	515
Sunbury (Western Metropolitan)	5-9	0	Father only	38
Sunbury (Western Metropolitan)	5-9	0	Mother only	88
Sunbury (Western Metropolitan)	5-9	0	Neither	47
Sunbury (Western Metropolitan)	5-9	1		7
Sunbury (Western Metropolitan)	5-9	1	Both	2073
Sunbury (Western Metropolitan)	5-9	1	Father only	281
Sunbury (Western Metropolitan)	5-9	1	Mother only	298
Sunbury (Western Metropolitan)	5-9	1	Neither	595
Sunbury (Western Metropolitan)	10-12	0		13
Sunbury (Western Metropolitan)	10-12	0	Both	338
Sunbury (Western Metropolitan)	10-12	0	Father only	33
Sunbury (Western Metropolitan)	10-12	0	Mother only	59
Sunbury (Western Metropolitan)	10-12	0	Neither	53
Sunbury (Western Metropolitan)	10-12	1		8
Sunbury (Western Metropolitan)	10-12	1	Both	1096
Sunbury (Western Metropolitan)	10-12	1	Father only	120
Sunbury (Western Metropolitan)	10-12	1	Mother only	161
Sunbury (Western Metropolitan)	10-12	1	Neither	336
Sunbury (Western Metropolitan)	13-14	0		3
Sunbury (Western Metropolitan)	13-14	0	Both	239
Sunbury (Western Metropolitan)	13-14	0	Father only	25
Sunbury (Western Metropolitan)	13-14	0	Mother only	47
Sunbury (Western Metropolitan)	13-14	0	Neither	31
Sunbury (Western Metropolitan)	13-14	1	Both	730
Sunbury (Western Metropolitan)	13-14	1	Father only	89
Sunbury (Western Metropolitan)	13-14	1	Mother only	110
Sunbury (Western Metropolitan)	13-14	1	Neither	215
Sunbury (Western Metropolitan)	15-17	0		8
Sunbury (Western Metropolitan)	15-17	0	Both	345
Sunbury (Western Metropolitan)	15-17	0	Father only	35
Sunbury (Western Metropolitan)	15-17	0	Mother only	57
Sunbury (Western Metropolitan)	15-17	0	Neither	44
Sunbury (Western Metropolitan)	15-17	1		3
Sunbury (Western Metropolitan)	15-17	1	Both	892
Sunbury (Western Metropolitan)	15-17	1	Father only	106
Sunbury (Western Metropolitan)	15-17	1	Mother only	165
Sunbury (Western Metropolitan)	15-17	1	Neither	289
Sunbury (Western Metropolitan)	18-20	0	Both	124
Sunbury (Western Metropolitan)	18-20	0	Father only	16
Sunbury (Western Metropolitan)	18-20	0	Mother only	21
Sunbury (Western Metropolitan)	18-20	0	Neither	33
Sunbury (Western Metropolitan)	18-20	1	Both	387
Sunbury (Western Metropolitan)	18-20	1	Father only	55
Sunbury (Western Metropolitan)	18-20	1	Mother only	75
Sunbury (Western Metropolitan)	18-20	1	Neither	206
Sunbury (Western Metropolitan)	21-24	0	Both	68
Sunbury (Western Metropolitan)	21-24	0	Father only	10
Sunbury (Western Metropolitan)	21-24	0	Mother only	18
Sunbury (Western Metropolitan)	21-24	0	Neither	17
Sunbury (Western Metropolitan)	21-24	1	Both	216
Sunbury (Western Metropolitan)	21-24	1	Father only	22
Sunbury (Western Metropolitan)	21-24	1	Mother only	31
Sunbury (Western Metropolitan)	21-24	1	Neither	132
Sydenham (Western Metropolitan)	0-4	0		10
Sydenham (Western Metropolitan)	0-4	0	Both	189
Sydenham (Western Metropolitan)	0-4	0	Father only	23
Sydenham (Western Metropolitan)	0-4	0	Mother only	52
Sydenham (Western Metropolitan)	0-4	0	Neither	124
Sydenham (Western Metropolitan)	0-4	1		17
Sydenham (Western Metropolitan)	0-4	1	Both	1900
Sydenham (Western Metropolitan)	0-4	1	Father only	343
Sydenham (Western Metropolitan)	0-4	1	Mother only	397
Sydenham (Western Metropolitan)	0-4	1	Neither	1451
Sydenham (Western Metropolitan)	5-9	0		10
Sydenham (Western Metropolitan)	5-9	0	Both	331
Sydenham (Western Metropolitan)	5-9	0	Father only	44
Sydenham (Western Metropolitan)	5-9	0	Mother only	80
Sydenham (Western Metropolitan)	5-9	0	Neither	264
Sydenham (Western Metropolitan)	5-9	1		17
Sydenham (Western Metropolitan)	5-9	1	Both	1827
Sydenham (Western Metropolitan)	5-9	1	Father only	327
Sydenham (Western Metropolitan)	5-9	1	Mother only	402
Sydenham (Western Metropolitan)	5-9	1	Neither	1837
Sydenham (Western Metropolitan)	10-12	0		11
Sydenham (Western Metropolitan)	10-12	0	Both	258
Sydenham (Western Metropolitan)	10-12	0	Father only	56
Sydenham (Western Metropolitan)	10-12	0	Mother only	56
Sydenham (Western Metropolitan)	10-12	0	Neither	157
Sydenham (Western Metropolitan)	10-12	1		5
Sydenham (Western Metropolitan)	10-12	1	Both	1187
Sydenham (Western Metropolitan)	10-12	1	Father only	193
Sydenham (Western Metropolitan)	10-12	1	Mother only	262
Sydenham (Western Metropolitan)	10-12	1	Neither	1133
Sydenham (Western Metropolitan)	13-14	0		10
Sydenham (Western Metropolitan)	13-14	0	Both	178
Sydenham (Western Metropolitan)	13-14	0	Father only	40
Sydenham (Western Metropolitan)	13-14	0	Mother only	41
Sydenham (Western Metropolitan)	13-14	0	Neither	134
Sydenham (Western Metropolitan)	13-14	1		7
Sydenham (Western Metropolitan)	13-14	1	Both	892
Sydenham (Western Metropolitan)	13-14	1	Father only	155
Sydenham (Western Metropolitan)	13-14	1	Mother only	212
Sydenham (Western Metropolitan)	13-14	1	Neither	761
Sydenham (Western Metropolitan)	15-17	0		5
Sydenham (Western Metropolitan)	15-17	0	Both	263
Sydenham (Western Metropolitan)	15-17	0	Father only	67
Sydenham (Western Metropolitan)	15-17	0	Mother only	66
Sydenham (Western Metropolitan)	15-17	0	Neither	172
Sydenham (Western Metropolitan)	15-17	1	Both	1168
Sydenham (Western Metropolitan)	15-17	1	Father only	171
Sydenham (Western Metropolitan)	15-17	1	Mother only	305
Sydenham (Western Metropolitan)	15-17	1	Neither	1052
Sydenham (Western Metropolitan)	18-20	0	Both	116
Sydenham (Western Metropolitan)	18-20	0	Father only	24
Sydenham (Western Metropolitan)	18-20	0	Mother only	43
Sydenham (Western Metropolitan)	18-20	0	Neither	128
Sydenham (Western Metropolitan)	18-20	1	Both	627
Sydenham (Western Metropolitan)	18-20	1	Father only	118
Sydenham (Western Metropolitan)	18-20	1	Mother only	162
Sydenham (Western Metropolitan)	18-20	1	Neither	758
Sydenham (Western Metropolitan)	21-24	0	Both	67
Sydenham (Western Metropolitan)	21-24	0	Father only	19
Sydenham (Western Metropolitan)	21-24	0	Mother only	15
Sydenham (Western Metropolitan)	21-24	0	Neither	110
Sydenham (Western Metropolitan)	21-24	1	Both	282
Sydenham (Western Metropolitan)	21-24	1	Father only	49
Sydenham (Western Metropolitan)	21-24	1	Mother only	99
Sydenham (Western Metropolitan)	21-24	1	Neither	478
Tarneit (Western Metropolitan)	0-4	0		43
Tarneit (Western Metropolitan)	0-4	0	Both	296
Tarneit (Western Metropolitan)	0-4	0	Father only	46
Tarneit (Western Metropolitan)	0-4	0	Mother only	93
Tarneit (Western Metropolitan)	0-4	0	Neither	530
Tarneit (Western Metropolitan)	0-4	1		60
Tarneit (Western Metropolitan)	0-4	1	Both	1103
Tarneit (Western Metropolitan)	0-4	1	Father only	449
Tarneit (Western Metropolitan)	0-4	1	Mother only	567
Tarneit (Western Metropolitan)	0-4	1	Neither	9158
Tarneit (Western Metropolitan)	5-9	0		75
Tarneit (Western Metropolitan)	5-9	0	Both	376
Tarneit (Western Metropolitan)	5-9	0	Father only	92
Tarneit (Western Metropolitan)	5-9	0	Mother only	108
Tarneit (Western Metropolitan)	5-9	0	Neither	756
Tarneit (Western Metropolitan)	5-9	1		76
Tarneit (Western Metropolitan)	5-9	1	Both	1080
Tarneit (Western Metropolitan)	5-9	1	Father only	430
Tarneit (Western Metropolitan)	5-9	1	Mother only	510
Tarneit (Western Metropolitan)	5-9	1	Neither	8570
Tarneit (Western Metropolitan)	10-12	0		32
Tarneit (Western Metropolitan)	10-12	0	Both	271
Tarneit (Western Metropolitan)	10-12	0	Father only	59
Tarneit (Western Metropolitan)	10-12	0	Mother only	73
Tarneit (Western Metropolitan)	10-12	0	Neither	457
Tarneit (Western Metropolitan)	10-12	1		28
Tarneit (Western Metropolitan)	10-12	1	Both	632
Tarneit (Western Metropolitan)	10-12	1	Father only	206
Tarneit (Western Metropolitan)	10-12	1	Mother only	229
Tarneit (Western Metropolitan)	10-12	1	Neither	3822
Tarneit (Western Metropolitan)	13-14	0		15
Tarneit (Western Metropolitan)	13-14	0	Both	194
Tarneit (Western Metropolitan)	13-14	0	Father only	46
Tarneit (Western Metropolitan)	13-14	0	Mother only	34
Tarneit (Western Metropolitan)	13-14	0	Neither	305
Tarneit (Western Metropolitan)	13-14	1		11
Tarneit (Western Metropolitan)	13-14	1	Both	431
Tarneit (Western Metropolitan)	13-14	1	Father only	133
Tarneit (Western Metropolitan)	13-14	1	Mother only	147
Tarneit (Western Metropolitan)	13-14	1	Neither	1830
Tarneit (Western Metropolitan)	15-17	0		15
Tarneit (Western Metropolitan)	15-17	0	Both	257
Tarneit (Western Metropolitan)	15-17	0	Father only	53
Tarneit (Western Metropolitan)	15-17	0	Mother only	67
Tarneit (Western Metropolitan)	15-17	0	Neither	403
Tarneit (Western Metropolitan)	15-17	1		9
Tarneit (Western Metropolitan)	15-17	1	Both	534
Tarneit (Western Metropolitan)	15-17	1	Father only	142
Tarneit (Western Metropolitan)	15-17	1	Mother only	174
Tarneit (Western Metropolitan)	15-17	1	Neither	2118
Tarneit (Western Metropolitan)	18-20	0		5
Tarneit (Western Metropolitan)	18-20	0	Both	86
Tarneit (Western Metropolitan)	18-20	0	Father only	27
Tarneit (Western Metropolitan)	18-20	0	Mother only	25
Tarneit (Western Metropolitan)	18-20	0	Neither	231
Tarneit (Western Metropolitan)	18-20	1		9
Tarneit (Western Metropolitan)	18-20	1	Both	289
Tarneit (Western Metropolitan)	18-20	1	Father only	62
Tarneit (Western Metropolitan)	18-20	1	Mother only	83
Tarneit (Western Metropolitan)	18-20	1	Neither	1206
Tarneit (Western Metropolitan)	21-24	0		4
Tarneit (Western Metropolitan)	21-24	0	Both	40
Tarneit (Western Metropolitan)	21-24	0	Father only	12
Tarneit (Western Metropolitan)	21-24	0	Mother only	15
Tarneit (Western Metropolitan)	21-24	0	Neither	130
Tarneit (Western Metropolitan)	21-24	1	Both	116
Tarneit (Western Metropolitan)	21-24	1	Father only	35
Tarneit (Western Metropolitan)	21-24	1	Mother only	35
Tarneit (Western Metropolitan)	21-24	1	Neither	621
Thomastown (Northern Metropolitan)	0-4	0		18
Thomastown (Northern Metropolitan)	0-4	0	Both	244
Thomastown (Northern Metropolitan)	0-4	0	Father only	43
Thomastown (Northern Metropolitan)	0-4	0	Mother only	81
Thomastown (Northern Metropolitan)	0-4	0	Neither	154
Thomastown (Northern Metropolitan)	0-4	1		31
Thomastown (Northern Metropolitan)	0-4	1	Both	1415
Thomastown (Northern Metropolitan)	0-4	1	Father only	397
Thomastown (Northern Metropolitan)	0-4	1	Mother only	470
Thomastown (Northern Metropolitan)	0-4	1	Neither	3130
Thomastown (Northern Metropolitan)	5-9	0		29
Thomastown (Northern Metropolitan)	5-9	0	Both	315
Thomastown (Northern Metropolitan)	5-9	0	Father only	62
Thomastown (Northern Metropolitan)	5-9	0	Mother only	130
Thomastown (Northern Metropolitan)	5-9	0	Neither	311
Thomastown (Northern Metropolitan)	5-9	1		27
Thomastown (Northern Metropolitan)	5-9	1	Both	1054
Thomastown (Northern Metropolitan)	5-9	1	Father only	319
Thomastown (Northern Metropolitan)	5-9	1	Mother only	383
Thomastown (Northern Metropolitan)	5-9	1	Neither	3189
Thomastown (Northern Metropolitan)	10-12	0		9
Thomastown (Northern Metropolitan)	10-12	0	Both	204
Thomastown (Northern Metropolitan)	10-12	0	Father only	41
Thomastown (Northern Metropolitan)	10-12	0	Mother only	76
Thomastown (Northern Metropolitan)	10-12	0	Neither	223
Thomastown (Northern Metropolitan)	10-12	1		21
Thomastown (Northern Metropolitan)	10-12	1	Both	449
Thomastown (Northern Metropolitan)	10-12	1	Father only	133
Thomastown (Northern Metropolitan)	10-12	1	Mother only	200
Thomastown (Northern Metropolitan)	10-12	1	Neither	1513
Thomastown (Northern Metropolitan)	13-14	0		16
Thomastown (Northern Metropolitan)	13-14	0	Both	143
Thomastown (Northern Metropolitan)	13-14	0	Father only	28
Thomastown (Northern Metropolitan)	13-14	0	Mother only	57
Thomastown (Northern Metropolitan)	13-14	0	Neither	172
Thomastown (Northern Metropolitan)	13-14	1		9
Thomastown (Northern Metropolitan)	13-14	1	Both	273
Thomastown (Northern Metropolitan)	13-14	1	Father only	71
Thomastown (Northern Metropolitan)	13-14	1	Mother only	124
Thomastown (Northern Metropolitan)	13-14	1	Neither	876
Thomastown (Northern Metropolitan)	15-17	0		7
Thomastown (Northern Metropolitan)	15-17	0	Both	173
Thomastown (Northern Metropolitan)	15-17	0	Father only	43
Thomastown (Northern Metropolitan)	15-17	0	Mother only	62
Thomastown (Northern Metropolitan)	15-17	0	Neither	247
Thomastown (Northern Metropolitan)	15-17	1		12
Thomastown (Northern Metropolitan)	15-17	1	Both	319
Thomastown (Northern Metropolitan)	15-17	1	Father only	86
Thomastown (Northern Metropolitan)	15-17	1	Mother only	155
Thomastown (Northern Metropolitan)	15-17	1	Neither	1105
Thomastown (Northern Metropolitan)	18-20	0		4
Thomastown (Northern Metropolitan)	18-20	0	Both	83
Thomastown (Northern Metropolitan)	18-20	0	Father only	12
Thomastown (Northern Metropolitan)	18-20	0	Mother only	36
Thomastown (Northern Metropolitan)	18-20	0	Neither	164
Thomastown (Northern Metropolitan)	18-20	1		3
Thomastown (Northern Metropolitan)	18-20	1	Both	139
Thomastown (Northern Metropolitan)	18-20	1	Father only	45
Thomastown (Northern Metropolitan)	18-20	1	Mother only	66
Thomastown (Northern Metropolitan)	18-20	1	Neither	723
Thomastown (Northern Metropolitan)	21-24	0	Both	36
Thomastown (Northern Metropolitan)	21-24	0	Father only	5
Thomastown (Northern Metropolitan)	21-24	0	Mother only	22
Thomastown (Northern Metropolitan)	21-24	0	Neither	103
Thomastown (Northern Metropolitan)	21-24	1	Both	53
Thomastown (Northern Metropolitan)	21-24	1	Father only	15
Thomastown (Northern Metropolitan)	21-24	1	Mother only	30
Thomastown (Northern Metropolitan)	21-24	1	Neither	424
Warrandyte (Eastern Metropolitan)	0-4	0		8
Warrandyte (Eastern Metropolitan)	0-4	0	Both	49
Warrandyte (Eastern Metropolitan)	0-4	0	Father only	11
Warrandyte (Eastern Metropolitan)	0-4	0	Mother only	21
Warrandyte (Eastern Metropolitan)	0-4	0	Neither	53
Warrandyte (Eastern Metropolitan)	0-4	1		16
Warrandyte (Eastern Metropolitan)	0-4	1	Both	880
Warrandyte (Eastern Metropolitan)	0-4	1	Father only	227
Warrandyte (Eastern Metropolitan)	0-4	1	Mother only	199
Warrandyte (Eastern Metropolitan)	0-4	1	Neither	1208
Warrandyte (Eastern Metropolitan)	5-9	0		4
Warrandyte (Eastern Metropolitan)	5-9	0	Both	116
Warrandyte (Eastern Metropolitan)	5-9	0	Father only	39
Warrandyte (Eastern Metropolitan)	5-9	0	Mother only	38
Warrandyte (Eastern Metropolitan)	5-9	0	Neither	177
Warrandyte (Eastern Metropolitan)	5-9	1		18
Warrandyte (Eastern Metropolitan)	5-9	1	Both	1357
Warrandyte (Eastern Metropolitan)	5-9	1	Father only	264
Warrandyte (Eastern Metropolitan)	5-9	1	Mother only	211
Warrandyte (Eastern Metropolitan)	5-9	1	Neither	1733
Warrandyte (Eastern Metropolitan)	10-12	0		6
Warrandyte (Eastern Metropolitan)	10-12	0	Both	107
Warrandyte (Eastern Metropolitan)	10-12	0	Father only	20
Warrandyte (Eastern Metropolitan)	10-12	0	Mother only	50
Warrandyte (Eastern Metropolitan)	10-12	0	Neither	132
Warrandyte (Eastern Metropolitan)	10-12	1		4
Warrandyte (Eastern Metropolitan)	10-12	1	Both	984
Warrandyte (Eastern Metropolitan)	10-12	1	Father only	174
Warrandyte (Eastern Metropolitan)	10-12	1	Mother only	145
Warrandyte (Eastern Metropolitan)	10-12	1	Neither	963
Warrandyte (Eastern Metropolitan)	13-14	0	Both	96
Warrandyte (Eastern Metropolitan)	13-14	0	Father only	16
Warrandyte (Eastern Metropolitan)	13-14	0	Mother only	27
Warrandyte (Eastern Metropolitan)	13-14	0	Neither	98
Warrandyte (Eastern Metropolitan)	13-14	1		3
Warrandyte (Eastern Metropolitan)	13-14	1	Both	720
Warrandyte (Eastern Metropolitan)	13-14	1	Father only	111
Warrandyte (Eastern Metropolitan)	13-14	1	Mother only	102
Warrandyte (Eastern Metropolitan)	13-14	1	Neither	520
Warrandyte (Eastern Metropolitan)	15-17	0	Both	173
Warrandyte (Eastern Metropolitan)	15-17	0	Father only	32
Warrandyte (Eastern Metropolitan)	15-17	0	Mother only	40
Warrandyte (Eastern Metropolitan)	15-17	0	Neither	129
Warrandyte (Eastern Metropolitan)	15-17	1		8
Warrandyte (Eastern Metropolitan)	15-17	1	Both	1053
Warrandyte (Eastern Metropolitan)	15-17	1	Father only	142
Warrandyte (Eastern Metropolitan)	15-17	1	Mother only	150
