SA4_NAME16	Age	ProvidedUnpaidDisabilityAssistance	Sex	adults
Sydney - Parramatta	75-84	0	F	8235
Sydney - Parramatta	75-84	0	M	7369
Sydney - Parramatta	75-84	1	F	957
Sydney - Parramatta	75-84	1	M	875
Sydney - Parramatta	85+		F	749
Sydney - Parramatta	85+		M	488
Sydney - Parramatta	85+	0	F	3749
Sydney - Parramatta	85+	0	M	2432
Sydney - Parramatta	85+	1	F	180
Sydney - Parramatta	85+	1	M	275
Sydney - Ryde	15-19		F	145
Sydney - Ryde	15-19		M	170
Sydney - Ryde	15-19	0	F	4649
Sydney - Ryde	15-19	0	M	4918
Sydney - Ryde	15-19	1	F	207
Sydney - Ryde	15-19	1	M	234
Sydney - Ryde	20-24		F	285
Sydney - Ryde	20-24		M	287
Sydney - Ryde	20-24	0	F	5717
Sydney - Ryde	20-24	0	M	6002
Sydney - Ryde	20-24	1	F	323
Sydney - Ryde	20-24	1	M	335
Sydney - Ryde	25-34		F	832
Sydney - Ryde	25-34		M	884
Sydney - Ryde	25-34	0	F	14780
Sydney - Ryde	25-34	0	M	14146
Sydney - Ryde	25-34	1	F	984
Sydney - Ryde	25-34	1	M	734
Sydney - Ryde	35-44		F	679
Sydney - Ryde	35-44		M	740
Sydney - Ryde	35-44	0	F	13873
Sydney - Ryde	35-44	0	M	13623
Sydney - Ryde	35-44	1	F	1794
Sydney - Ryde	35-44	1	M	1266
Sydney - Ryde	45-54		F	406
Sydney - Ryde	45-54		M	458
Sydney - Ryde	45-54	0	F	10202
Sydney - Ryde	45-54	0	M	9999
Sydney - Ryde	45-54	1	F	2287
Sydney - Ryde	45-54	1	M	1573
Sydney - Ryde	55-64		F	387
Sydney - Ryde	55-64		M	428
Sydney - Ryde	55-64	0	F	9092
Sydney - Ryde	55-64	0	M	8745
Sydney - Ryde	55-64	1	F	2425
Sydney - Ryde	55-64	1	M	1654
Sydney - Ryde	65-74		F	366
Sydney - Ryde	65-74		M	300
Sydney - Ryde	65-74	0	F	7435
Sydney - Ryde	65-74	0	M	6923
Sydney - Ryde	65-74	1	F	1425
Sydney - Ryde	65-74	1	M	992
Sydney - Ryde	75-84		F	387
Sydney - Ryde	75-84		M	296
Sydney - Ryde	75-84	0	F	4400
Sydney - Ryde	75-84	0	M	3635
Sydney - Ryde	75-84	1	F	590
Sydney - Ryde	75-84	1	M	463
Sydney - Ryde	85+		F	577
Sydney - Ryde	85+		M	271
Sydney - Ryde	85+	0	F	2442
Sydney - Ryde	85+	0	M	1500
Sydney - Ryde	85+	1	F	149
Sydney - Ryde	85+	1	M	190
Sydney - South West	15-19		F	1013
Sydney - South West	15-19		M	1163
Sydney - South West	15-19	0	F	13701
Sydney - South West	15-19	0	M	14754
Sydney - South West	15-19	1	F	820
Sydney - South West	15-19	1	M	668
Sydney - South West	20-24		F	1012
Sydney - South West	20-24		M	1155
Sydney - South West	20-24	0	F	13799
Sydney - South West	20-24	0	M	14575
Sydney - South West	20-24	1	F	1161
Sydney - South West	20-24	1	M	977
Sydney - South West	25-34		F	2466
Sydney - South West	25-34		M	2456
Sydney - South West	25-34	0	F	28727
Sydney - South West	25-34	0	M	28131
Sydney - South West	25-34	1	F	3646
Sydney - South West	25-34	1	M	2585
Sydney - South West	35-44		F	2296
Sydney - South West	35-44		M	2395
Sydney - South West	35-44	0	F	26139
Sydney - South West	35-44	0	M	26031
Sydney - South West	35-44	1	F	5246
Sydney - South West	35-44	1	M	3358
Sydney - South West	45-54		F	1777
Sydney - South West	45-54		M	1870
Sydney - South West	45-54	0	F	23086
Sydney - South West	45-54	0	M	23552
Sydney - South West	45-54	1	F	5691
Sydney - South West	45-54	1	M	3536
Sydney - South West	55-64		F	1582
Sydney - South West	55-64		M	1797
Sydney - South West	55-64	0	F	21098
Sydney - South West	55-64	0	M	22364
Sydney - South West	55-64	1	F	4892
Sydney - South West	55-64	1	M	2989
Sydney - South West	65-74		F	1197
Sydney - South West	65-74		M	1168
Sydney - South West	65-74	0	F	15618
Sydney - South West	65-74	0	M	15074
Sydney - South West	65-74	1	F	2525
Sydney - South West	65-74	1	M	1679
Sydney - South West	75-84		F	1013
Sydney - South West	75-84		M	885
Sydney - South West	75-84	0	F	7903
Sydney - South West	75-84	0	M	7100
Sydney - South West	75-84	1	F	828
Sydney - South West	75-84	1	M	755
Sydney - South West	85+		F	882
Sydney - South West	85+		M	553
Sydney - South West	85+	0	F	3290
Sydney - South West	85+	0	M	2111
Sydney - South West	85+	1	F	154
Sydney - South West	85+	1	M	203
Sydney - Sutherland	15-19		F	198
Sydney - Sutherland	15-19		M	223
Sydney - Sutherland	15-19	0	F	6241
Sydney - Sutherland	15-19	0	M	6709
Sydney - Sutherland	15-19	1	F	330
Sydney - Sutherland	15-19	1	M	307
Sydney - Sutherland	20-24		F	175
Sydney - Sutherland	20-24		M	213
Sydney - Sutherland	20-24	0	F	5714
Sydney - Sutherland	20-24	0	M	6111
Sydney - Sutherland	20-24	1	F	405
Sydney - Sutherland	20-24	1	M	300
Sydney - Sutherland	25-34		F	539
Sydney - Sutherland	25-34		M	577
Sydney - Sutherland	25-34	0	F	11942
Sydney - Sutherland	25-34	0	M	11581
Sydney - Sutherland	25-34	1	F	973
Sydney - Sutherland	25-34	1	M	728
Sydney - Sutherland	35-44		F	545
Sydney - Sutherland	35-44		M	572
Sydney - Sutherland	35-44	0	F	13220
Sydney - Sutherland	35-44	0	M	12798
Sydney - Sutherland	35-44	1	F	2095
Sydney - Sutherland	35-44	1	M	1266
Sydney - Sutherland	45-54		F	476
Sydney - Sutherland	45-54		M	550
Sydney - Sutherland	45-54	0	F	12592
Sydney - Sutherland	45-54	0	M	12862
Sydney - Sutherland	45-54	1	F	3344
Sydney - Sutherland	45-54	1	M	2000
Sydney - Sutherland	55-64		F	362
Sydney - Sutherland	55-64		M	443
Sydney - Sutherland	55-64	0	F	10734
Sydney - Sutherland	55-64	0	M	10997
Sydney - Sutherland	55-64	1	F	3539
Sydney - Sutherland	55-64	1	M	2390
Sydney - Sutherland	65-74		F	399
Sydney - Sutherland	65-74		M	365
Sydney - Sutherland	65-74	0	F	9641
Sydney - Sutherland	65-74	0	M	9194
Sydney - Sutherland	65-74	1	F	1907
Sydney - Sutherland	65-74	1	M	1372
Sydney - Sutherland	75-84		F	522
Sydney - Sutherland	75-84		M	362
Sydney - Sutherland	75-84	0	F	6237
Sydney - Sutherland	75-84	0	M	5282
Sydney - Sutherland	75-84	1	F	762
Sydney - Sutherland	75-84	1	M	675
Sydney - Sutherland	85+		F	776
Sydney - Sutherland	85+		M	307
Sydney - Sutherland	85+	0	F	3019
Sydney - Sutherland	85+	0	M	1881
Sydney - Sutherland	85+	1	F	190
Sydney - Sutherland	85+	1	M	253
No usual address (NSW)	15-19		F	90
No usual address (NSW)	15-19		M	97
No usual address (NSW)	15-19	0	F	172
No usual address (NSW)	15-19	0	M	151
No usual address (NSW)	15-19	1	F	17
No usual address (NSW)	15-19	1	M	11
No usual address (NSW)	20-24		F	132
No usual address (NSW)	20-24		M	135
No usual address (NSW)	20-24	0	F	265
No usual address (NSW)	20-24	0	M	255
No usual address (NSW)	20-24	1	F	18
No usual address (NSW)	20-24	1	M	20
No usual address (NSW)	25-34		F	339
No usual address (NSW)	25-34		M	423
No usual address (NSW)	25-34	0	F	616
No usual address (NSW)	25-34	0	M	689
No usual address (NSW)	25-34	1	F	76
No usual address (NSW)	25-34	1	M	51
No usual address (NSW)	35-44		F	285
No usual address (NSW)	35-44		M	491
No usual address (NSW)	35-44	0	F	392
No usual address (NSW)	35-44	0	M	541
No usual address (NSW)	35-44	1	F	70
No usual address (NSW)	35-44	1	M	72
No usual address (NSW)	45-54		F	210
No usual address (NSW)	45-54		M	442
No usual address (NSW)	45-54	0	F	365
No usual address (NSW)	45-54	0	M	500
No usual address (NSW)	45-54	1	F	93
No usual address (NSW)	45-54	1	M	67
No usual address (NSW)	55-64		F	147
No usual address (NSW)	55-64		M	317
No usual address (NSW)	55-64	0	F	464
No usual address (NSW)	55-64	0	M	544
No usual address (NSW)	55-64	1	F	95
No usual address (NSW)	55-64	1	M	84
No usual address (NSW)	65-74		F	59
No usual address (NSW)	65-74		M	138
No usual address (NSW)	65-74	0	F	301
No usual address (NSW)	65-74	0	M	465
No usual address (NSW)	65-74	1	F	41
No usual address (NSW)	65-74	1	M	54
No usual address (NSW)	75-84		F	22
No usual address (NSW)	75-84		M	40
No usual address (NSW)	75-84	0	F	77
No usual address (NSW)	75-84	0	M	122
No usual address (NSW)	75-84	1	F	8
No usual address (NSW)	75-84	1	M	15
No usual address (NSW)	85+		F	12
No usual address (NSW)	85+		M	4
No usual address (NSW)	85+	0	F	19
No usual address (NSW)	85+	0	M	11
Ballarat	15-19		F	369
Ballarat	15-19		M	364
Ballarat	15-19	0	F	4269
Ballarat	15-19	0	M	4577
Ballarat	15-19	1	F	289
Ballarat	15-19	1	M	256
Ballarat	20-24		F	298
Ballarat	20-24		M	339
Ballarat	20-24	0	F	4024
Ballarat	20-24	0	M	4167
Ballarat	20-24	1	F	388
Ballarat	20-24	1	M	290
Ballarat	25-34		F	641
Ballarat	25-34		M	712
Ballarat	25-34	0	F	8582
Ballarat	25-34	0	M	8786
Ballarat	25-34	1	F	1255
Ballarat	25-34	1	M	731
Ballarat	35-44		F	596
Ballarat	35-44		M	686
Ballarat	35-44	0	F	8155
Ballarat	35-44	0	M	7988
Ballarat	35-44	1	F	1954
Ballarat	35-44	1	M	1126
Ballarat	45-54		F	642
Ballarat	45-54		M	759
Ballarat	45-54	0	F	8181
Ballarat	45-54	0	M	8484
Ballarat	45-54	1	F	2765
Ballarat	45-54	1	M	1669
Ballarat	55-64		F	598
Ballarat	55-64		M	711
Ballarat	55-64	0	F	8201
Ballarat	55-64	0	M	8496
Ballarat	55-64	1	F	3111
Ballarat	55-64	1	M	1839
Ballarat	65-74		F	645
Ballarat	65-74		M	690
Ballarat	65-74	0	F	8210
Ballarat	65-74	0	M	8110
Ballarat	65-74	1	F	2016
Ballarat	65-74	1	M	1372
Ballarat	75-84		F	565
Ballarat	75-84		M	516
Ballarat	75-84	0	F	4590
Ballarat	75-84	0	M	4196
Ballarat	75-84	1	F	711
Ballarat	75-84	1	M	631
Ballarat	85+		F	441
Ballarat	85+		M	261
Ballarat	85+	0	F	2132
Ballarat	85+	0	M	1221
Ballarat	85+	1	F	115
Ballarat	85+	1	M	140
Bendigo	15-19		F	330
Bendigo	15-19		M	368
Bendigo	15-19	0	F	4037
Bendigo	15-19	0	M	4141
Bendigo	15-19	1	F	287
Bendigo	15-19	1	M	224
Bendigo	20-24		F	251
Bendigo	20-24		M	330
Bendigo	20-24	0	F	3740
Bendigo	20-24	0	M	3841
Bendigo	20-24	1	F	363
Bendigo	20-24	1	M	273
Bendigo	25-34		F	628
Bendigo	25-34		M	852
Bendigo	25-34	0	F	8170
Bendigo	25-34	0	M	7930
Bendigo	25-34	1	F	1201
Bendigo	25-34	1	M	687
Bendigo	35-44		F	646
Bendigo	35-44		M	769
Bendigo	35-44	0	F	7821
Bendigo	35-44	0	M	7652
Bendigo	35-44	1	F	1901
Bendigo	35-44	1	M	1104
Bendigo	45-54		F	653
Bendigo	45-54		M	781
Bendigo	45-54	0	F	7754
Bendigo	45-54	0	M	8006
Bendigo	45-54	1	F	2635
Bendigo	45-54	1	M	1508
Bendigo	55-64		F	656
Bendigo	55-64		M	747
Bendigo	55-64	0	F	8073
Bendigo	55-64	0	M	8165
Bendigo	55-64	1	F	3060
Bendigo	55-64	1	M	1789
Bendigo	65-74		F	648
Bendigo	65-74		M	683
Bendigo	65-74	0	F	7946
Bendigo	65-74	0	M	8009
Bendigo	65-74	1	F	1996
Bendigo	65-74	1	M	1332
Bendigo	75-84		F	582
Bendigo	75-84		M	511
Bendigo	75-84	0	F	4495
Bendigo	75-84	0	M	4222
Bendigo	75-84	1	F	761
Bendigo	75-84	1	M	611
Bendigo	85+		F	531
Bendigo	85+		M	285
Bendigo	85+	0	F	2099
Bendigo	85+	0	M	1326
Bendigo	85+	1	F	110
Bendigo	85+	1	M	162
Geelong	15-19		F	520
Geelong	15-19		M	553
Geelong	15-19	0	F	7985
Geelong	15-19	0	M	8463
Geelong	15-19	1	F	460
Geelong	15-19	1	M	392
Geelong	20-24		F	525
Geelong	20-24		M	703
Geelong	20-24	0	F	8351
Geelong	20-24	0	M	8801
Geelong	20-24	1	F	658
Geelong	20-24	1	M	507
Geelong	25-34		F	1104
Geelong	25-34		M	1660
Geelong	25-34	0	F	18595
Geelong	25-34	0	M	18872
Geelong	25-34	1	F	2157
Geelong	25-34	1	M	1340
Geelong	35-44		F	1089
Geelong	35-44		M	1394
Geelong	35-44	0	F	17265
Geelong	35-44	0	M	16921
Geelong	35-44	1	F	3560
Geelong	35-44	1	M	2049
Geelong	45-54		F	927
Geelong	45-54		M	1181
Geelong	45-54	0	F	15120
Geelong	45-54	0	M	15596
Geelong	45-54	1	F	5010
Geelong	45-54	1	M	2893
Geelong	55-64		F	894
Geelong	55-64		M	999
Geelong	55-64	0	F	14460
Geelong	55-64	0	M	14462
Geelong	55-64	1	F	5576
Geelong	55-64	1	M	3196
Geelong	65-74		F	1044
Geelong	65-74		M	999
Geelong	65-74	0	F	14734
Geelong	65-74	0	M	14031
Geelong	65-74	1	F	3432
Geelong	65-74	1	M	2365
Geelong	75-84		F	928
Geelong	75-84		M	708
Geelong	75-84	0	F	8508
Geelong	75-84	0	M	7355
Geelong	75-84	1	F	1308
Geelong	75-84	1	M	1103
Geelong	85+		F	713
Geelong	85+		M	393
Geelong	85+	0	F	4000
Geelong	85+	0	M	2355
Geelong	85+	1	F	185
Geelong	85+	1	M	300
Hume	15-19		F	469
Hume	15-19		M	496
Hume	15-19	0	F	4267
Hume	15-19	0	M	4749
Hume	15-19	1	F	314
Hume	15-19	1	M	271
Hume	20-24		F	338
Hume	20-24		M	394
Hume	20-24	0	F	3429
Hume	20-24	0	M	3944
Hume	20-24	1	F	347
Hume	20-24	1	M	255
Hume	25-34		F	713
Hume	25-34		M	794
Hume	25-34	0	F	8032
Hume	25-34	0	M	8206
Hume	25-34	1	F	1141
Hume	25-34	1	M	704
Hume	35-44		F	725
Hume	35-44		M	796
Hume	35-44	0	F	8034
Hume	35-44	0	M	7932
Hume	35-44	1	F	1964
Hume	35-44	1	M	1126
Hume	45-54		F	790
Hume	45-54		M	823
Hume	45-54	0	F	8543
Hume	45-54	0	M	8859
Hume	45-54	1	F	2860
Hume	45-54	1	M	1587
Hume	55-64		F	866
Hume	55-64		M	951
Hume	55-64	0	F	9693
Hume	55-64	0	M	10112
Hume	55-64	1	F	3279
Hume	55-64	1	M	2004
Hume	65-74		F	793
Hume	65-74		M	910
Hume	65-74	0	F	9401
Hume	65-74	0	M	10092
Hume	65-74	1	F	2222
Hume	65-74	1	M	1546
Hume	75-84		F	674
Hume	75-84		M	572
Hume	75-84	0	F	5387
Hume	75-84	0	M	5242
Hume	75-84	1	F	892
Hume	75-84	1	M	738
Hume	85+		F	429
Hume	85+		M	233
Hume	85+	0	F	2481
Hume	85+	0	M	1526
Hume	85+	1	F	139
Hume	85+	1	M	180
Latrobe - Gippsland	15-19		F	737
Latrobe - Gippsland	15-19		M	787
Latrobe - Gippsland	15-19	0	F	6522
Latrobe - Gippsland	15-19	0	M	6933
Latrobe - Gippsland	15-19	1	F	534
Latrobe - Gippsland	15-19	1	M	399
Latrobe - Gippsland	20-24		F	505
Latrobe - Gippsland	20-24		M	604
Latrobe - Gippsland	20-24	0	F	5580
Latrobe - Gippsland	20-24	0	M	6010
Latrobe - Gippsland	20-24	1	F	581
Latrobe - Gippsland	20-24	1	M	465
Latrobe - Gippsland	25-34		F	1293
Latrobe - Gippsland	25-34		M	1545
Latrobe - Gippsland	25-34	0	F	13480
Latrobe - Gippsland	25-34	0	M	13201
Latrobe - Gippsland	25-34	1	F	2011
Latrobe - Gippsland	25-34	1	M	1187
Latrobe - Gippsland	35-44		F	1318
Latrobe - Gippsland	35-44		M	1576
Latrobe - Gippsland	35-44	0	F	12358
Latrobe - Gippsland	35-44	0	M	12404
Latrobe - Gippsland	35-44	1	F	3078
Latrobe - Gippsland	35-44	1	M	1800
Latrobe - Gippsland	45-54		F	1249
Latrobe - Gippsland	45-54		M	1423
Latrobe - Gippsland	45-54	0	F	13177
Latrobe - Gippsland	45-54	0	M	13384
Latrobe - Gippsland	45-54	1	F	4417
Latrobe - Gippsland	45-54	1	M	2521
Latrobe - Gippsland	55-64		F	1397
Latrobe - Gippsland	55-64		M	1519
Latrobe - Gippsland	55-64	0	F	15892
Latrobe - Gippsland	55-64	0	M	16281
Latrobe - Gippsland	55-64	1	F	5730
Latrobe - Gippsland	55-64	1	M	3371
Latrobe - Gippsland	65-74		F	1513
Latrobe - Gippsland	65-74		M	1557
Latrobe - Gippsland	65-74	0	F	16649
Latrobe - Gippsland	65-74	0	M	17383
Latrobe - Gippsland	65-74	1	F	3701
Latrobe - Gippsland	65-74	1	M	2728
Latrobe - Gippsland	75-84		F	1189
Latrobe - Gippsland	75-84		M	1061
Latrobe - Gippsland	75-84	0	F	9140
Latrobe - Gippsland	75-84	0	M	8882
Latrobe - Gippsland	75-84	1	F	1463
Latrobe - Gippsland	75-84	1	M	1353
Latrobe - Gippsland	85+		F	732
Latrobe - Gippsland	85+		M	515
Latrobe - Gippsland	85+	0	F	3774
Latrobe - Gippsland	85+	0	M	2400
Latrobe - Gippsland	85+	1	F	202
Latrobe - Gippsland	85+	1	M	301
Melbourne - Inner	15-19		F	663
Melbourne - Inner	15-19		M	620
Melbourne - Inner	15-19	0	F	10995
Melbourne - Inner	15-19	0	M	10090
Melbourne - Inner	15-19	1	F	562
Melbourne - Inner	15-19	1	M	488
Melbourne - Inner	20-24		F	1957
Melbourne - Inner	20-24		M	1788
Melbourne - Inner	20-24	0	F	27190
Melbourne - Inner	20-24	0	M	23716
Melbourne - Inner	20-24	1	F	1529
Melbourne - Inner	20-24	1	M	1131
Melbourne - Inner	25-34		F	5245
Melbourne - Inner	25-34		M	5356
Melbourne - Inner	25-34	0	F	75149
Melbourne - Inner	25-34	0	M	71341
Melbourne - Inner	25-34	1	F	4805
Melbourne - Inner	25-34	1	M	3625
Melbourne - Inner	35-44		F	2864
Melbourne - Inner	35-44		M	3285
Melbourne - Inner	35-44	0	F	41920
Melbourne - Inner	35-44	0	M	43792
Melbourne - Inner	35-44	1	F	5326
Melbourne - Inner	35-44	1	M	3899
Melbourne - Inner	45-54		F	1879
Melbourne - Inner	45-54		M	2217
Melbourne - Inner	45-54	0	F	26807
Melbourne - Inner	45-54	0	M	28014
Melbourne - Inner	45-54	1	F	7937
Melbourne - Inner	45-54	1	M	5146
Melbourne - Inner	55-64		F	1497
Melbourne - Inner	55-64		M	1753
Melbourne - Inner	55-64	0	F	19950
Melbourne - Inner	55-64	0	M	21067
Melbourne - Inner	55-64	1	F	7655
Melbourne - Inner	55-64	1	M	5192
Melbourne - Inner	65-74		F	1193
Melbourne - Inner	65-74		M	1212
Melbourne - Inner	65-74	0	F	16368
Melbourne - Inner	65-74	0	M	15506
Melbourne - Inner	65-74	1	F	4040
Melbourne - Inner	65-74	1	M	2533
Melbourne - Inner	75-84		F	961
Melbourne - Inner	75-84		M	833
Melbourne - Inner	75-84	0	F	9873
Melbourne - Inner	75-84	0	M	8411
Melbourne - Inner	75-84	1	F	1610
Melbourne - Inner	75-84	1	M	1168
Melbourne - Inner	85+		F	766
Melbourne - Inner	85+		M	472
Melbourne - Inner	85+	0	F	4988
Melbourne - Inner	85+	0	M	2949
Melbourne - Inner	85+	1	F	324
Melbourne - Inner	85+	1	M	384
Melbourne - Inner East	15-19		F	365
Melbourne - Inner East	15-19		M	393
Melbourne - Inner East	15-19	0	F	10705
Melbourne - Inner East	15-19	0	M	11166
Melbourne - Inner East	15-19	1	F	539
Melbourne - Inner East	15-19	1	M	551
Melbourne - Inner East	20-24		F	562
Melbourne - Inner East	20-24		M	615
Melbourne - Inner East	20-24	0	F	11650
Melbourne - Inner East	20-24	0	M	12621
Melbourne - Inner East	20-24	1	F	849
Melbourne - Inner East	20-24	1	M	774
Melbourne - Inner East	25-34		F	1160
Melbourne - Inner East	25-34		M	1339
Melbourne - Inner East	25-34	0	F	21450
Melbourne - Inner East	25-34	0	M	21620
Melbourne - Inner East	25-34	1	F	1785
Melbourne - Inner East	25-34	1	M	1420
Melbourne - Inner East	35-44		F	902
Melbourne - Inner East	35-44		M	900
Melbourne - Inner East	35-44	0	F	20854
Melbourne - Inner East	35-44	0	M	19562
Melbourne - Inner East	35-44	1	F	3438
Melbourne - Inner East	35-44	1	M	2207
Melbourne - Inner East	45-54		F	816
Melbourne - Inner East	45-54		M	861
Melbourne - Inner East	45-54	0	F	19650
Melbourne - Inner East	45-54	0	M	18827
Melbourne - Inner East	45-54	1	F	6387
Melbourne - Inner East	45-54	1	M	3942
Melbourne - Inner East	55-64		F	695
Melbourne - Inner East	55-64		M	642
Melbourne - Inner East	55-64	0	F	16314
Melbourne - Inner East	55-64	0	M	16286
Melbourne - Inner East	55-64	1	F	6496
Melbourne - Inner East	55-64	1	M	4259
Melbourne - Inner East	65-74		F	699
Melbourne - Inner East	65-74		M	556
Melbourne - Inner East	65-74	0	F	14621
Melbourne - Inner East	65-74	0	M	13125
Melbourne - Inner East	65-74	1	F	3816
Melbourne - Inner East	65-74	1	M	2429
Melbourne - Inner East	75-84		F	699
Melbourne - Inner East	75-84		M	522
Melbourne - Inner East	75-84	0	F	11156
Melbourne - Inner East	75-84	0	M	8868
Melbourne - Inner East	75-84	1	F	1823
Melbourne - Inner East	75-84	1	M	1459
Melbourne - Inner East	85+		F	728
Melbourne - Inner East	85+		M	382
Melbourne - Inner East	85+	0	F	6360
Melbourne - Inner East	85+	0	M	3808
Melbourne - Inner East	85+	1	F	419
Melbourne - Inner East	85+	1	M	572
Melbourne - Inner South	15-19		F	404
Melbourne - Inner South	15-19		M	417
Melbourne - Inner South	15-19	0	F	11358
Melbourne - Inner South	15-19	0	M	11853
Melbourne - Inner South	15-19	1	F	579
Melbourne - Inner South	15-19	1	M	503
Melbourne - Inner South	20-24		F	414
Melbourne - Inner South	20-24		M	490
Melbourne - Inner South	20-24	0	F	10690
Melbourne - Inner South	20-24	0	M	11144
Melbourne - Inner South	20-24	1	F	870
Melbourne - Inner South	20-24	1	M	793
Melbourne - Inner South	25-34		F	1231
Melbourne - Inner South	25-34		M	1352
Melbourne - Inner South	25-34	0	F	23510
Melbourne - Inner South	25-34	0	M	22685
Melbourne - Inner South	25-34	1	F	2032
Melbourne - Inner South	25-34	1	M	1541
Melbourne - Inner South	35-44		F	1137
Melbourne - Inner South	35-44		M	1157
Melbourne - Inner South	35-44	0	F	25319
Melbourne - Inner South	35-44	0	M	23919
Melbourne - Inner South	35-44	1	F	3964
Melbourne - Inner South	35-44	1	M	2648
Melbourne - Inner South	45-54		F	1003
Melbourne - Inner South	45-54		M	1023
Melbourne - Inner South	45-54	0	F	23872
Melbourne - Inner South	45-54	0	M	23756
Melbourne - Inner South	45-54	1	F	7680
Melbourne - Inner South	45-54	1	M	4688
Melbourne - Inner South	55-64		F	795
Melbourne - Inner South	55-64		M	787
Melbourne - Inner South	55-64	0	F	18188
Melbourne - Inner South	55-64	0	M	18840
Melbourne - Inner South	55-64	1	F	7523
Melbourne - Inner South	55-64	1	M	4735
Melbourne - Inner South	65-74		F	970
Melbourne - Inner South	65-74		M	716
Melbourne - Inner South	65-74	0	F	16411
Melbourne - Inner South	65-74	0	M	15104
Melbourne - Inner South	65-74	1	F	4184
Melbourne - Inner South	65-74	1	M	2684
Melbourne - Inner South	75-84		F	889
Melbourne - Inner South	75-84		M	651
Melbourne - Inner South	75-84	0	F	10924
Melbourne - Inner South	75-84	0	M	8742
Melbourne - Inner South	75-84	1	F	1706
Melbourne - Inner South	75-84	1	M	1290
Melbourne - Inner South	85+		F	865
Melbourne - Inner South	85+		M	382
Melbourne - Inner South	85+	0	F	6676
Melbourne - Inner South	85+	0	M	3548
Melbourne - Inner South	85+	1	F	368
Melbourne - Inner South	85+	1	M	495
Melbourne - North East	15-19		F	686
Melbourne - North East	15-19		M	814
Melbourne - North East	15-19	0	F	13175
Melbourne - North East	15-19	0	M	14269
Melbourne - North East	15-19	1	F	772
Melbourne - North East	15-19	1	M	692
Melbourne - North East	20-24		F	767
Melbourne - North East	20-24		M	1048
Melbourne - North East	20-24	0	F	13856
Melbourne - North East	20-24	0	M	15349
Melbourne - North East	20-24	1	F	1244
Melbourne - North East	20-24	1	M	971
Melbourne - North East	25-34		F	2070
Melbourne - North East	25-34		M	2302
Melbourne - North East	25-34	0	F	34500
Melbourne - North East	25-34	0	M	34600
Melbourne - North East	25-34	1	F	3827
Melbourne - North East	25-34	1	M	2598
Melbourne - North East	35-44		F	1779
Melbourne - North East	35-44		M	2025
Melbourne - North East	35-44	0	F	33468
Melbourne - North East	35-44	0	M	34416
Melbourne - North East	35-44	1	F	6357
Melbourne - North East	35-44	1	M	4168
Melbourne - North East	45-54		F	1401
Melbourne - North East	45-54		M	1550
Melbourne - North East	45-54	0	F	25958
Melbourne - North East	45-54	0	M	27854
Melbourne - North East	45-54	1	F	8712
Melbourne - North East	45-54	1	M	5246
Melbourne - North East	55-64		F	1188
Melbourne - North East	55-64		M	1258
Melbourne - North East	55-64	0	F	21491
Melbourne - North East	55-64	0	M	22183
Melbourne - North East	55-64	1	F	8316
Melbourne - North East	55-64	1	M	5068
Melbourne - North East	65-74		F	1165
Melbourne - North East	65-74		M	1066
Melbourne - North East	65-74	0	F	18310
Melbourne - North East	65-74	0	M	17344
Melbourne - North East	65-74	1	F	4487
Melbourne - North East	65-74	1	M	2985
Melbourne - North East	75-84		F	951
Melbourne - North East	75-84		M	792
Melbourne - North East	75-84	0	F	11018
Melbourne - North East	75-84	0	M	9441
Melbourne - North East	75-84	1	F	1656
Melbourne - North East	75-84	1	M	1447
Melbourne - North East	85+		F	819
Melbourne - North East	85+		M	496
Melbourne - North East	85+	0	F	5298
Melbourne - North East	85+	0	M	3138
Melbourne - North East	85+	1	F	319
Melbourne - North East	85+	1	M	437
Melbourne - North West	15-19		F	714
Melbourne - North West	15-19		M	835
Melbourne - North West	15-19	0	F	10563
Melbourne - North West	15-19	0	M	11530
Melbourne - North West	15-19	1	F	712
Melbourne - North West	15-19	1	M	579
Melbourne - North West	20-24		F	774
Melbourne - North West	20-24		M	1007
Melbourne - North West	20-24	0	F	10878
Melbourne - North West	20-24	0	M	12442
Melbourne - North West	20-24	1	F	1118
Melbourne - North West	20-24	1	M	759
Melbourne - North West	25-34		F	2091
Melbourne - North West	25-34		M	2541
Melbourne - North West	25-34	0	F	27558
Melbourne - North West	25-34	0	M	28337
Melbourne - North West	25-34	1	F	3638
Melbourne - North West	25-34	1	M	2311
Melbourne - North West	35-44		F	1815
Melbourne - North West	35-44		M	2081
Melbourne - North West	35-44	0	F	24632
Melbourne - North West	35-44	0	M	26349
Melbourne - North West	35-44	1	F	5351
Melbourne - North West	35-44	1	M	3379
Melbourne - North West	45-54		F	1382
Melbourne - North West	45-54		M	1506
Melbourne - North West	45-54	0	F	18973
Melbourne - North West	45-54	0	M	20192
Melbourne - North West	45-54	1	F	6379
Melbourne - North West	45-54	1	M	3803
Melbourne - North West	55-64		F	1026
Melbourne - North West	55-64		M	1145
Melbourne - North West	55-64	0	F	15864
Melbourne - North West	55-64	0	M	17141
Melbourne - North West	55-64	1	F	5701
Melbourne - North West	55-64	1	M	3433
Melbourne - North West	65-74		F	826
Melbourne - North West	65-74		M	738
Melbourne - North West	65-74	0	F	12908
Melbourne - North West	65-74	0	M	11968
Melbourne - North West	65-74	1	F	2937
Melbourne - North West	65-74	1	M	1968
