SA4_NAME16	Age	IncomeTotPersonal.max	Sex	adults
Sydney - Eastern Suburbs	85+	0	M	190
Sydney - Eastern Suburbs	85+	7875	F	72
Sydney - Eastern Suburbs	85+	7875	M	63
Sydney - Eastern Suburbs	85+	15750	F	161
Sydney - Eastern Suburbs	85+	15750	M	121
Sydney - Eastern Suburbs	85+	21000	F	329
Sydney - Eastern Suburbs	85+	21000	M	285
Sydney - Eastern Suburbs	85+	26250	F	745
Sydney - Eastern Suburbs	85+	26250	M	331
Sydney - Eastern Suburbs	85+	34125	F	324
Sydney - Eastern Suburbs	85+	34125	M	176
Sydney - Eastern Suburbs	85+	42000	F	157
Sydney - Eastern Suburbs	85+	42000	M	130
Sydney - Eastern Suburbs	85+	52500	F	187
Sydney - Eastern Suburbs	85+	52500	M	114
Sydney - Eastern Suburbs	85+	65625	F	131
Sydney - Eastern Suburbs	85+	65625	M	100
Sydney - Eastern Suburbs	85+	78750	F	80
Sydney - Eastern Suburbs	85+	78750	M	65
Sydney - Eastern Suburbs	85+	91875	F	73
Sydney - Eastern Suburbs	85+	91875	M	55
Sydney - Eastern Suburbs	85+	105000	F	60
Sydney - Eastern Suburbs	85+	105000	M	55
Sydney - Eastern Suburbs	85+	157500	F	91
Sydney - Eastern Suburbs	85+	157500	M	81
Sydney - Eastern Suburbs	85+	183750	F	48
Sydney - Eastern Suburbs	85+	183750	M	44
Sydney - Eastern Suburbs	85+	Inf	F	98
Sydney - Eastern Suburbs	85+	Inf	M	138
Sydney - Inner South West	15-19		F	1104
Sydney - Inner South West	15-19		M	1188
Sydney - Inner South West	15-19	0	F	8497
Sydney - Inner South West	15-19	0	M	9497
Sydney - Inner South West	15-19	7875	F	2382
Sydney - Inner South West	15-19	7875	M	2034
Sydney - Inner South West	15-19	15750	F	1829
Sydney - Inner South West	15-19	15750	M	1687
Sydney - Inner South West	15-19	21000	F	797
Sydney - Inner South West	15-19	21000	M	739
Sydney - Inner South West	15-19	26250	F	498
Sydney - Inner South West	15-19	26250	M	595
Sydney - Inner South West	15-19	34125	F	454
Sydney - Inner South West	15-19	34125	M	818
Sydney - Inner South West	15-19	42000	F	303
Sydney - Inner South West	15-19	42000	M	505
Sydney - Inner South West	15-19	52500	F	160
Sydney - Inner South West	15-19	52500	M	249
Sydney - Inner South West	15-19	65625	F	74
Sydney - Inner South West	15-19	65625	M	144
Sydney - Inner South West	15-19	78750	F	17
Sydney - Inner South West	15-19	78750	M	41
Sydney - Inner South West	15-19	91875	F	12
Sydney - Inner South West	15-19	91875	M	25
Sydney - Inner South West	15-19	105000	F	9
Sydney - Inner South West	15-19	105000	M	4
Sydney - Inner South West	15-19	157500	M	15
Sydney - Inner South West	20-24		F	1477
Sydney - Inner South West	20-24		M	1839
Sydney - Inner South West	20-24	0	F	2285
Sydney - Inner South West	20-24	0	M	2642
Sydney - Inner South West	20-24	7875	F	845
Sydney - Inner South West	20-24	7875	M	776
Sydney - Inner South West	20-24	15750	F	1850
Sydney - Inner South West	20-24	15750	M	1708
Sydney - Inner South West	20-24	21000	F	1608
Sydney - Inner South West	20-24	21000	M	1408
Sydney - Inner South West	20-24	26250	F	1646
Sydney - Inner South West	20-24	26250	M	1580
Sydney - Inner South West	20-24	34125	F	2266
Sydney - Inner South West	20-24	34125	M	2497
Sydney - Inner South West	20-24	42000	F	2213
Sydney - Inner South West	20-24	42000	M	2605
Sydney - Inner South West	20-24	52500	F	2179
Sydney - Inner South West	20-24	52500	M	2614
Sydney - Inner South West	20-24	65625	F	1943
Sydney - Inner South West	20-24	65625	M	2326
Sydney - Inner South West	20-24	78750	F	1205
Sydney - Inner South West	20-24	78750	M	1243
Sydney - Inner South West	20-24	91875	F	476
Sydney - Inner South West	20-24	91875	M	624
Sydney - Inner South West	20-24	105000	F	179
Sydney - Inner South West	20-24	105000	M	257
Sydney - Inner South West	20-24	157500	F	120
Sydney - Inner South West	20-24	157500	M	223
Sydney - Inner South West	20-24	183750	F	12
Sydney - Inner South West	20-24	183750	M	28
Sydney - Inner South West	20-24	Inf	F	20
Sydney - Inner South West	20-24	Inf	M	31
Sydney - Inner South West	25-34		F	3713
Sydney - Inner South West	25-34		M	4185
Sydney - Inner South West	25-34	0	F	5147
Sydney - Inner South West	25-34	0	M	2595
Sydney - Inner South West	25-34	7875	F	751
Sydney - Inner South West	25-34	7875	M	337
Sydney - Inner South West	25-34	15750	F	1729
Sydney - Inner South West	25-34	15750	M	955
Sydney - Inner South West	25-34	21000	F	2162
Sydney - Inner South West	25-34	21000	M	1586
Sydney - Inner South West	25-34	26250	F	2257
Sydney - Inner South West	25-34	26250	M	1832
Sydney - Inner South West	25-34	34125	F	3529
Sydney - Inner South West	25-34	34125	M	2827
Sydney - Inner South West	25-34	42000	F	4136
Sydney - Inner South West	25-34	42000	M	3724
Sydney - Inner South West	25-34	52500	F	4848
Sydney - Inner South West	25-34	52500	M	5765
Sydney - Inner South West	25-34	65625	F	5514
Sydney - Inner South West	25-34	65625	M	7015
Sydney - Inner South West	25-34	78750	F	4272
Sydney - Inner South West	25-34	78750	M	5230
Sydney - Inner South West	25-34	91875	F	3551
Sydney - Inner South West	25-34	91875	M	4248
Sydney - Inner South West	25-34	105000	F	2275
Sydney - Inner South West	25-34	105000	M	2845
Sydney - Inner South West	25-34	157500	F	2883
Sydney - Inner South West	25-34	157500	M	4288
Sydney - Inner South West	25-34	183750	F	344
Sydney - Inner South West	25-34	183750	M	787
Sydney - Inner South West	25-34	Inf	F	309
Sydney - Inner South West	25-34	Inf	M	837
Sydney - Inner South West	35-44		F	2862
Sydney - Inner South West	35-44		M	3163
Sydney - Inner South West	35-44	0	F	4639
Sydney - Inner South West	35-44	0	M	1691
Sydney - Inner South West	35-44	7875	F	898
Sydney - Inner South West	35-44	7875	M	243
Sydney - Inner South West	35-44	15750	F	1904
Sydney - Inner South West	35-44	15750	M	799
Sydney - Inner South West	35-44	21000	F	2241
Sydney - Inner South West	35-44	21000	M	1310
Sydney - Inner South West	35-44	26250	F	2213
Sydney - Inner South West	35-44	26250	M	1329
Sydney - Inner South West	35-44	34125	F	3024
Sydney - Inner South West	35-44	34125	M	1896
Sydney - Inner South West	35-44	42000	F	3404
Sydney - Inner South West	35-44	42000	M	2545
Sydney - Inner South West	35-44	52500	F	3654
Sydney - Inner South West	35-44	52500	M	3739
Sydney - Inner South West	35-44	65625	F	3943
Sydney - Inner South West	35-44	65625	M	5020
Sydney - Inner South West	35-44	78750	F	3013
Sydney - Inner South West	35-44	78750	M	4032
Sydney - Inner South West	35-44	91875	F	2817
Sydney - Inner South West	35-44	91875	M	3670
Sydney - Inner South West	35-44	105000	F	2194
Sydney - Inner South West	35-44	105000	M	2849
Sydney - Inner South West	35-44	157500	F	3742
Sydney - Inner South West	35-44	157500	M	5982
Sydney - Inner South West	35-44	183750	F	717
Sydney - Inner South West	35-44	183750	M	1612
Sydney - Inner South West	35-44	Inf	F	954
Sydney - Inner South West	35-44	Inf	M	2322
Sydney - Inner South West	45-54		F	2369
Sydney - Inner South West	45-54		M	2400
Sydney - Inner South West	45-54	0	F	3969
Sydney - Inner South West	45-54	0	M	1592
Sydney - Inner South West	45-54	7875	F	850
Sydney - Inner South West	45-54	7875	M	256
Sydney - Inner South West	45-54	15750	F	1698
Sydney - Inner South West	45-54	15750	M	923
Sydney - Inner South West	45-54	21000	F	2563
Sydney - Inner South West	45-54	21000	M	1547
Sydney - Inner South West	45-54	26250	F	2327
Sydney - Inner South West	45-54	26250	M	1357
Sydney - Inner South West	45-54	34125	F	2967
Sydney - Inner South West	45-54	34125	M	1793
Sydney - Inner South West	45-54	42000	F	3212
Sydney - Inner South West	45-54	42000	M	2194
Sydney - Inner South West	45-54	52500	F	3624
Sydney - Inner South West	45-54	52500	M	3224
Sydney - Inner South West	45-54	65625	F	3636
Sydney - Inner South West	45-54	65625	M	4167
Sydney - Inner South West	45-54	78750	F	2559
Sydney - Inner South West	45-54	78750	M	3186
Sydney - Inner South West	45-54	91875	F	2267
Sydney - Inner South West	45-54	91875	M	2890
Sydney - Inner South West	45-54	105000	F	1837
Sydney - Inner South West	45-54	105000	M	2367
Sydney - Inner South West	45-54	157500	F	2930
Sydney - Inner South West	45-54	157500	M	4558
Sydney - Inner South West	45-54	183750	F	630
Sydney - Inner South West	45-54	183750	M	1232
Sydney - Inner South West	45-54	Inf	F	910
Sydney - Inner South West	45-54	Inf	M	2289
Sydney - Inner South West	55-64		F	1949
Sydney - Inner South West	55-64		M	2114
Sydney - Inner South West	55-64	0	F	5120
Sydney - Inner South West	55-64	0	M	2567
Sydney - Inner South West	55-64	7875	F	1096
Sydney - Inner South West	55-64	7875	M	555
Sydney - Inner South West	55-64	15750	F	2357
Sydney - Inner South West	55-64	15750	M	1435
Sydney - Inner South West	55-64	21000	F	3721
Sydney - Inner South West	55-64	21000	M	2501
Sydney - Inner South West	55-64	26250	F	2989
Sydney - Inner South West	55-64	26250	M	1978
Sydney - Inner South West	55-64	34125	F	2748
Sydney - Inner South West	55-64	34125	M	2165
Sydney - Inner South West	55-64	42000	F	2744
Sydney - Inner South West	55-64	42000	M	2311
Sydney - Inner South West	55-64	52500	F	2757
Sydney - Inner South West	55-64	52500	M	3049
Sydney - Inner South West	55-64	65625	F	2722
Sydney - Inner South West	55-64	65625	M	3631
Sydney - Inner South West	55-64	78750	F	1864
Sydney - Inner South West	55-64	78750	M	2621
Sydney - Inner South West	55-64	91875	F	1540
Sydney - Inner South West	55-64	91875	M	2241
Sydney - Inner South West	55-64	105000	F	1185
Sydney - Inner South West	55-64	105000	M	1731
Sydney - Inner South West	55-64	157500	F	1615
Sydney - Inner South West	55-64	157500	M	2761
Sydney - Inner South West	55-64	183750	F	289
Sydney - Inner South West	55-64	183750	M	692
Sydney - Inner South West	55-64	Inf	F	419
Sydney - Inner South West	55-64	Inf	M	1286
Sydney - Inner South West	65-74		F	1716
Sydney - Inner South West	65-74		M	1616
Sydney - Inner South West	65-74	0	F	3702
Sydney - Inner South West	65-74	0	M	2810
Sydney - Inner South West	65-74	7875	F	960
Sydney - Inner South West	65-74	7875	M	693
Sydney - Inner South West	65-74	15750	F	2041
Sydney - Inner South West	65-74	15750	M	1595
Sydney - Inner South West	65-74	21000	F	5410
Sydney - Inner South West	65-74	21000	M	4538
Sydney - Inner South West	65-74	26250	F	4436
Sydney - Inner South West	65-74	26250	M	2960
Sydney - Inner South West	65-74	34125	F	2398
Sydney - Inner South West	65-74	34125	M	2024
Sydney - Inner South West	65-74	42000	F	1553
Sydney - Inner South West	65-74	42000	M	1551
Sydney - Inner South West	65-74	52500	F	1213
Sydney - Inner South West	65-74	52500	M	1416
Sydney - Inner South West	65-74	65625	F	1000
Sydney - Inner South West	65-74	65625	M	1552
Sydney - Inner South West	65-74	78750	F	585
Sydney - Inner South West	65-74	78750	M	1000
Sydney - Inner South West	65-74	91875	F	426
Sydney - Inner South West	65-74	91875	M	797
Sydney - Inner South West	65-74	105000	F	292
Sydney - Inner South West	65-74	105000	M	533
Sydney - Inner South West	65-74	157500	F	334
Sydney - Inner South West	65-74	157500	M	728
Sydney - Inner South West	65-74	183750	F	71
Sydney - Inner South West	65-74	183750	M	168
Sydney - Inner South West	65-74	Inf	F	110
Sydney - Inner South West	65-74	Inf	M	331
Sydney - Inner South West	75-84		F	1760
Sydney - Inner South West	75-84		M	1450
Sydney - Inner South West	75-84	0	F	1577
Sydney - Inner South West	75-84	0	M	1312
Sydney - Inner South West	75-84	7875	F	475
Sydney - Inner South West	75-84	7875	M	394
Sydney - Inner South West	75-84	15750	F	1203
Sydney - Inner South West	75-84	15750	M	1154
Sydney - Inner South West	75-84	21000	F	3570
Sydney - Inner South West	75-84	21000	M	3832
Sydney - Inner South West	75-84	26250	F	4137
Sydney - Inner South West	75-84	26250	M	2212
Sydney - Inner South West	75-84	34125	F	1493
Sydney - Inner South West	75-84	34125	M	1202
Sydney - Inner South West	75-84	42000	F	826
Sydney - Inner South West	75-84	42000	M	817
Sydney - Inner South West	75-84	52500	F	542
Sydney - Inner South West	75-84	52500	M	625
Sydney - Inner South West	75-84	65625	F	293
Sydney - Inner South West	75-84	65625	M	450
Sydney - Inner South West	75-84	78750	F	144
Sydney - Inner South West	75-84	78750	M	258
Sydney - Inner South West	75-84	91875	F	127
Sydney - Inner South West	75-84	91875	M	201
Sydney - Inner South West	75-84	105000	F	58
Sydney - Inner South West	75-84	105000	M	96
Sydney - Inner South West	75-84	157500	F	70
Sydney - Inner South West	75-84	157500	M	125
Sydney - Inner South West	75-84	183750	F	22
Sydney - Inner South West	75-84	183750	M	43
Sydney - Inner South West	75-84	Inf	F	59
Sydney - Inner South West	75-84	Inf	M	108
Sydney - Inner South West	85+		F	2162
Sydney - Inner South West	85+		M	1071
Sydney - Inner South West	85+	0	F	650
Sydney - Inner South West	85+	0	M	526
Sydney - Inner South West	85+	7875	F	133
Sydney - Inner South West	85+	7875	M	151
Sydney - Inner South West	85+	15750	F	438
Sydney - Inner South West	85+	15750	M	452
Sydney - Inner South West	85+	21000	F	1141
Sydney - Inner South West	85+	21000	M	1420
Sydney - Inner South West	85+	26250	F	2622
Sydney - Inner South West	85+	26250	M	1167
Sydney - Inner South West	85+	34125	F	835
Sydney - Inner South West	85+	34125	M	410
Sydney - Inner South West	85+	42000	F	313
Sydney - Inner South West	85+	42000	M	263
Sydney - Inner South West	85+	52500	F	221
Sydney - Inner South West	85+	52500	M	181
Sydney - Inner South West	85+	65625	F	106
Sydney - Inner South West	85+	65625	M	97
Sydney - Inner South West	85+	78750	F	68
Sydney - Inner South West	85+	78750	M	56
Sydney - Inner South West	85+	91875	F	45
Sydney - Inner South West	85+	91875	M	50
Sydney - Inner South West	85+	105000	F	26
Sydney - Inner South West	85+	105000	M	23
Sydney - Inner South West	85+	157500	F	21
Sydney - Inner South West	85+	157500	M	34
Sydney - Inner South West	85+	183750	F	7
Sydney - Inner South West	85+	183750	M	14
Sydney - Inner South West	85+	Inf	F	40
Sydney - Inner South West	85+	Inf	M	35
Sydney - Inner West	15-19		F	281
Sydney - Inner West	15-19		M	293
Sydney - Inner West	15-19	0	F	3485
Sydney - Inner West	15-19	0	M	3769
Sydney - Inner West	15-19	7875	F	1226
Sydney - Inner West	15-19	7875	M	1067
Sydney - Inner West	15-19	15750	F	664
Sydney - Inner West	15-19	15750	M	553
Sydney - Inner West	15-19	21000	F	322
Sydney - Inner West	15-19	21000	M	308
Sydney - Inner West	15-19	26250	F	211
Sydney - Inner West	15-19	26250	M	219
Sydney - Inner West	15-19	34125	F	218
Sydney - Inner West	15-19	34125	M	292
Sydney - Inner West	15-19	42000	F	126
Sydney - Inner West	15-19	42000	M	169
Sydney - Inner West	15-19	52500	F	65
Sydney - Inner West	15-19	52500	M	92
Sydney - Inner West	15-19	65625	F	30
Sydney - Inner West	15-19	65625	M	56
Sydney - Inner West	15-19	78750	F	13
Sydney - Inner West	15-19	78750	M	17
Sydney - Inner West	15-19	91875	F	6
Sydney - Inner West	15-19	91875	M	16
Sydney - Inner West	15-19	105000	F	4
Sydney - Inner West	15-19	105000	M	10
Sydney - Inner West	15-19	157500	M	8
Sydney - Inner West	20-24		F	632
Sydney - Inner West	20-24		M	832
Sydney - Inner West	20-24	0	F	1026
Sydney - Inner West	20-24	0	M	1174
Sydney - Inner West	20-24	7875	F	387
Sydney - Inner West	20-24	7875	M	343
Sydney - Inner West	20-24	15750	F	759
Sydney - Inner West	20-24	15750	M	680
Sydney - Inner West	20-24	21000	F	900
Sydney - Inner West	20-24	21000	M	755
Sydney - Inner West	20-24	26250	F	905
Sydney - Inner West	20-24	26250	M	900
Sydney - Inner West	20-24	34125	F	1329
Sydney - Inner West	20-24	34125	M	1484
Sydney - Inner West	20-24	42000	F	1246
Sydney - Inner West	20-24	42000	M	1463
Sydney - Inner West	20-24	52500	F	1191
Sydney - Inner West	20-24	52500	M	1391
Sydney - Inner West	20-24	65625	F	1106
Sydney - Inner West	20-24	65625	M	1124
Sydney - Inner West	20-24	78750	F	749
Sydney - Inner West	20-24	78750	M	735
Sydney - Inner West	20-24	91875	F	347
Sydney - Inner West	20-24	91875	M	375
Sydney - Inner West	20-24	105000	F	135
Sydney - Inner West	20-24	105000	M	157
Sydney - Inner West	20-24	157500	F	91
Sydney - Inner West	20-24	157500	M	155
Sydney - Inner West	20-24	183750	F	20
Sydney - Inner West	20-24	183750	M	23
Sydney - Inner West	20-24	Inf	F	17
Sydney - Inner West	20-24	Inf	M	31
Sydney - Inner West	25-34		F	1678
Sydney - Inner West	25-34		M	1871
Sydney - Inner West	25-34	0	F	1991
Sydney - Inner West	25-34	0	M	1175
Sydney - Inner West	25-34	7875	F	279
Sydney - Inner West	25-34	7875	M	211
Sydney - Inner West	25-34	15750	F	548
Sydney - Inner West	25-34	15750	M	436
Sydney - Inner West	25-34	21000	F	863
Sydney - Inner West	25-34	21000	M	766
Sydney - Inner West	25-34	26250	F	1050
Sydney - Inner West	25-34	26250	M	821
Sydney - Inner West	25-34	34125	F	1681
Sydney - Inner West	25-34	34125	M	1329
Sydney - Inner West	25-34	42000	F	1993
Sydney - Inner West	25-34	42000	M	1803
Sydney - Inner West	25-34	52500	F	2654
Sydney - Inner West	25-34	52500	M	2681
Sydney - Inner West	25-34	65625	F	3268
Sydney - Inner West	25-34	65625	M	3676
Sydney - Inner West	25-34	78750	F	3121
Sydney - Inner West	25-34	78750	M	2949
Sydney - Inner West	25-34	91875	F	2869
Sydney - Inner West	25-34	91875	M	2677
Sydney - Inner West	25-34	105000	F	2138
Sydney - Inner West	25-34	105000	M	1969
Sydney - Inner West	25-34	157500	F	3407
Sydney - Inner West	25-34	157500	M	4037
Sydney - Inner West	25-34	183750	F	555
Sydney - Inner West	25-34	183750	M	799
Sydney - Inner West	25-34	Inf	F	597
Sydney - Inner West	25-34	Inf	M	1271
Sydney - Inner West	35-44		F	1135
Sydney - Inner West	35-44		M	1251
Sydney - Inner West	35-44	0	F	1831
Sydney - Inner West	35-44	0	M	633
Sydney - Inner West	35-44	7875	F	362
Sydney - Inner West	35-44	7875	M	128
Sydney - Inner West	35-44	15750	F	468
Sydney - Inner West	35-44	15750	M	240
Sydney - Inner West	35-44	21000	F	609
Sydney - Inner West	35-44	21000	M	433
Sydney - Inner West	35-44	26250	F	703
Sydney - Inner West	35-44	26250	M	392
Sydney - Inner West	35-44	34125	F	1113
Sydney - Inner West	35-44	34125	M	590
Sydney - Inner West	35-44	42000	F	1201
Sydney - Inner West	35-44	42000	M	832
Sydney - Inner West	35-44	52500	F	1518
Sydney - Inner West	35-44	52500	M	1191
Sydney - Inner West	35-44	65625	F	1978
Sydney - Inner West	35-44	65625	M	1820
Sydney - Inner West	35-44	78750	F	1726
Sydney - Inner West	35-44	78750	M	1755
Sydney - Inner West	35-44	91875	F	1900
Sydney - Inner West	35-44	91875	M	1826
Sydney - Inner West	35-44	105000	F	1703
Sydney - Inner West	35-44	105000	M	1704
Sydney - Inner West	35-44	157500	F	3940
Sydney - Inner West	35-44	157500	M	4604
Sydney - Inner West	35-44	183750	F	1158
Sydney - Inner West	35-44	183750	M	1618
Sydney - Inner West	35-44	Inf	F	2104
Sydney - Inner West	35-44	Inf	M	4012
Sydney - Inner West	45-54		F	840
Sydney - Inner West	45-54		M	840
Sydney - Inner West	45-54	0	F	1450
Sydney - Inner West	45-54	0	M	656
Sydney - Inner West	45-54	7875	F	371
Sydney - Inner West	45-54	7875	M	152
Sydney - Inner West	45-54	15750	F	515
Sydney - Inner West	45-54	15750	M	254
Sydney - Inner West	45-54	21000	F	769
Sydney - Inner West	45-54	21000	M	448
Sydney - Inner West	45-54	26250	F	705
Sydney - Inner West	45-54	26250	M	430
Sydney - Inner West	45-54	34125	F	1058
Sydney - Inner West	45-54	34125	M	539
Sydney - Inner West	45-54	42000	F	1171
Sydney - Inner West	45-54	42000	M	632
Sydney - Inner West	45-54	52500	F	1371
Sydney - Inner West	45-54	52500	M	979
Sydney - Inner West	45-54	65625	F	1646
Sydney - Inner West	45-54	65625	M	1380
Sydney - Inner West	45-54	78750	F	1488
Sydney - Inner West	45-54	78750	M	1276
Sydney - Inner West	45-54	91875	F	1526
Sydney - Inner West	45-54	91875	M	1366
Sydney - Inner West	45-54	105000	F	1393
Sydney - Inner West	45-54	105000	M	1171
Sydney - Inner West	45-54	157500	F	3107
Sydney - Inner West	45-54	157500	M	3114
Sydney - Inner West	45-54	183750	F	999
Sydney - Inner West	45-54	183750	M	1226
Sydney - Inner West	45-54	Inf	F	2365
Sydney - Inner West	45-54	Inf	M	4099
Sydney - Inner West	55-64		F	701
Sydney - Inner West	55-64		M	753
Sydney - Inner West	55-64	0	F	1933
Sydney - Inner West	55-64	0	M	962
Sydney - Inner West	55-64	7875	F	487
Sydney - Inner West	55-64	7875	M	263
Sydney - Inner West	55-64	15750	F	719
Sydney - Inner West	55-64	15750	M	428
Sydney - Inner West	55-64	21000	F	1023
Sydney - Inner West	55-64	21000	M	705
Sydney - Inner West	55-64	26250	F	1023
Sydney - Inner West	55-64	26250	M	642
Sydney - Inner West	55-64	34125	F	1166
Sydney - Inner West	55-64	34125	M	788
Sydney - Inner West	55-64	42000	F	1113
Sydney - Inner West	55-64	42000	M	792
Sydney - Inner West	55-64	52500	F	1180
Sydney - Inner West	55-64	52500	M	1062
Sydney - Inner West	55-64	65625	F	1462
Sydney - Inner West	55-64	65625	M	1406
Sydney - Inner West	55-64	78750	F	1167
Sydney - Inner West	55-64	78750	M	1070
Sydney - Inner West	55-64	91875	F	1141
Sydney - Inner West	55-64	91875	M	1105
Sydney - Inner West	55-64	105000	F	969
Sydney - Inner West	55-64	105000	M	959
Sydney - Inner West	55-64	157500	F	1932
Sydney - Inner West	55-64	157500	M	2151
Sydney - Inner West	55-64	183750	F	512
Sydney - Inner West	55-64	183750	M	740
Sydney - Inner West	55-64	Inf	F	1074
Sydney - Inner West	55-64	Inf	M	2171
Sydney - Inner West	65-74		F	693
Sydney - Inner West	65-74		M	683
Sydney - Inner West	65-74	0	F	1567
Sydney - Inner West	65-74	0	M	984
Sydney - Inner West	65-74	7875	F	461
Sydney - Inner West	65-74	7875	M	334
Sydney - Inner West	65-74	15750	F	828
Sydney - Inner West	65-74	15750	M	570
Sydney - Inner West	65-74	21000	F	1662
Sydney - Inner West	65-74	21000	M	1155
Sydney - Inner West	65-74	26250	F	1786
Sydney - Inner West	65-74	26250	M	1045
Sydney - Inner West	65-74	34125	F	1297
Sydney - Inner West	65-74	34125	M	979
Sydney - Inner West	65-74	42000	F	953
Sydney - Inner West	65-74	42000	M	752
Sydney - Inner West	65-74	52500	F	914
Sydney - Inner West	65-74	52500	M	781
Sydney - Inner West	65-74	65625	F	931
Sydney - Inner West	65-74	65625	M	947
Sydney - Inner West	65-74	78750	F	577
Sydney - Inner West	65-74	78750	M	667
Sydney - Inner West	65-74	91875	F	485
Sydney - Inner West	65-74	91875	M	572
Sydney - Inner West	65-74	105000	F	359
Sydney - Inner West	65-74	105000	M	433
Sydney - Inner West	65-74	157500	F	538
Sydney - Inner West	65-74	157500	M	749
Sydney - Inner West	65-74	183750	F	144
Sydney - Inner West	65-74	183750	M	249
Sydney - Inner West	65-74	Inf	F	269
Sydney - Inner West	65-74	Inf	M	652
Sydney - Inner West	75-84		F	754
Sydney - Inner West	75-84		M	611
Sydney - Inner West	75-84	0	F	782
Sydney - Inner West	75-84	0	M	604
Sydney - Inner West	75-84	7875	F	226
Sydney - Inner West	75-84	7875	M	201
Sydney - Inner West	75-84	15750	F	523
Sydney - Inner West	75-84	15750	M	378
Sydney - Inner West	75-84	21000	F	1297
Sydney - Inner West	75-84	21000	M	1297
Sydney - Inner West	75-84	26250	F	1684
Sydney - Inner West	75-84	26250	M	833
Sydney - Inner West	75-84	34125	F	830
Sydney - Inner West	75-84	34125	M	575
Sydney - Inner West	75-84	42000	F	541
Sydney - Inner West	75-84	42000	M	445
Sydney - Inner West	75-84	52500	F	408
Sydney - Inner West	75-84	52500	M	324
Sydney - Inner West	75-84	65625	F	283
Sydney - Inner West	75-84	65625	M	308
Sydney - Inner West	75-84	78750	F	161
Sydney - Inner West	75-84	78750	M	234
Sydney - Inner West	75-84	91875	F	131
Sydney - Inner West	75-84	91875	M	171
Sydney - Inner West	75-84	105000	F	89
Sydney - Inner West	75-84	105000	M	128
Sydney - Inner West	75-84	157500	F	116
Sydney - Inner West	75-84	157500	M	177
Sydney - Inner West	75-84	183750	F	36
Sydney - Inner West	75-84	183750	M	75
Sydney - Inner West	75-84	Inf	F	53
Sydney - Inner West	75-84	Inf	M	146
Sydney - Inner West	85+		F	1055
Sydney - Inner West	85+		M	482
Sydney - Inner West	85+	0	F	387
Sydney - Inner West	85+	0	M	235
Sydney - Inner West	85+	7875	F	97
Sydney - Inner West	85+	7875	M	88
Sydney - Inner West	85+	15750	F	217
Sydney - Inner West	85+	15750	M	176
Sydney - Inner West	85+	21000	F	479
Sydney - Inner West	85+	21000	M	575
Sydney - Inner West	85+	26250	F	1132
Sydney - Inner West	85+	26250	M	448
Sydney - Inner West	85+	34125	F	419
Sydney - Inner West	85+	34125	M	217
Sydney - Inner West	85+	42000	F	174
Sydney - Inner West	85+	42000	M	141
Sydney - Inner West	85+	52500	F	120
Sydney - Inner West	85+	52500	M	93
Sydney - Inner West	85+	65625	F	83
Sydney - Inner West	85+	65625	M	61
Sydney - Inner West	85+	78750	F	30
Sydney - Inner West	85+	78750	M	41
Sydney - Inner West	85+	91875	F	30
Sydney - Inner West	85+	91875	M	37
Sydney - Inner West	85+	105000	F	14
Sydney - Inner West	85+	105000	M	28
Sydney - Inner West	85+	157500	F	29
Sydney - Inner West	85+	157500	M	42
Sydney - Inner West	85+	183750	F	19
Sydney - Inner West	85+	183750	M	9
Sydney - Inner West	85+	Inf	F	27
Sydney - Inner West	85+	Inf	M	31
Sydney - North Sydney and Hornsby	15-19		F	346
Sydney - North Sydney and Hornsby	15-19		M	371
Sydney - North Sydney and Hornsby	15-19	0	F	6139
Sydney - North Sydney and Hornsby	15-19	0	M	7294
Sydney - North Sydney and Hornsby	15-19	7875	F	2537
Sydney - North Sydney and Hornsby	15-19	7875	M	2206
Sydney - North Sydney and Hornsby	15-19	15750	F	1144
Sydney - North Sydney and Hornsby	15-19	15750	M	983
Sydney - North Sydney and Hornsby	15-19	21000	F	553
Sydney - North Sydney and Hornsby	15-19	21000	M	478
Sydney - North Sydney and Hornsby	15-19	26250	F	359
Sydney - North Sydney and Hornsby	15-19	26250	M	352
Sydney - North Sydney and Hornsby	15-19	34125	F	299
Sydney - North Sydney and Hornsby	15-19	34125	M	396
Sydney - North Sydney and Hornsby	15-19	42000	F	194
Sydney - North Sydney and Hornsby	15-19	42000	M	236
Sydney - North Sydney and Hornsby	15-19	52500	F	79
Sydney - North Sydney and Hornsby	15-19	52500	M	123
Sydney - North Sydney and Hornsby	15-19	65625	F	50
Sydney - North Sydney and Hornsby	15-19	65625	M	53
Sydney - North Sydney and Hornsby	15-19	78750	F	16
Sydney - North Sydney and Hornsby	15-19	78750	M	15
Sydney - North Sydney and Hornsby	15-19	91875	F	9
Sydney - North Sydney and Hornsby	15-19	91875	M	11
Sydney - North Sydney and Hornsby	15-19	105000	M	3
Sydney - North Sydney and Hornsby	15-19	157500	F	3
Sydney - North Sydney and Hornsby	15-19	157500	M	7
Sydney - North Sydney and Hornsby	15-19	183750	F	6
Sydney - North Sydney and Hornsby	15-19	183750	M	9
Sydney - North Sydney and Hornsby	15-19	Inf	F	8
Sydney - North Sydney and Hornsby	15-19	Inf	M	5
Sydney - North Sydney and Hornsby	20-24		F	396
Sydney - North Sydney and Hornsby	20-24		M	427
Sydney - North Sydney and Hornsby	20-24	0	F	897
Sydney - North Sydney and Hornsby	20-24	0	M	1255
