SA4_NAME16	Age	MaxSchoolingCompleted	Sex	adults
Geelong	65-74	Year 11	M	2974
Geelong	65-74	Year 12	F	6879
Geelong	65-74	Year 12	M	6973
Geelong	75-84		F	1160
Geelong	75-84		M	889
Geelong	75-84	Did not go to school	F	146
Geelong	75-84	Did not go to school	M	106
Geelong	75-84	Year 8 or below	F	1715
Geelong	75-84	Year 8 or below	M	1314
Geelong	75-84	Year 9	F	1336
Geelong	75-84	Year 9	M	1192
Geelong	75-84	Year 10	F	2362
Geelong	75-84	Year 10	M	1884
Geelong	75-84	Year 11	F	1414
Geelong	75-84	Year 11	M	928
Geelong	75-84	Year 12	F	2619
Geelong	75-84	Year 12	M	2861
Geelong	85+		F	914
Geelong	85+		M	481
Geelong	85+	Did not go to school	F	91
Geelong	85+	Did not go to school	M	68
Geelong	85+	Year 8 or below	F	1176
Geelong	85+	Year 8 or below	M	742
Geelong	85+	Year 9	F	691
Geelong	85+	Year 9	M	365
Geelong	85+	Year 10	F	754
Geelong	85+	Year 10	M	467
Geelong	85+	Year 11	F	371
Geelong	85+	Year 11	M	229
Geelong	85+	Year 12	F	904
Geelong	85+	Year 12	M	696
Hume	15-19		F	338
Hume	15-19		M	347
Hume	15-19	Did not go to school	F	3
Hume	15-19	Did not go to school	M	9
Hume	15-19	Year 8 or below	F	25
Hume	15-19	Year 8 or below	M	67
Hume	15-19	Year 9	F	75
Hume	15-19	Year 9	M	129
Hume	15-19	Year 10	F	257
Hume	15-19	Year 10	M	501
Hume	15-19	Year 11	F	225
Hume	15-19	Year 11	M	412
Hume	15-19	Year 12	F	988
Hume	15-19	Year 12	M	959
Hume	20-24		F	304
Hume	20-24		M	378
Hume	20-24	Did not go to school	F	7
Hume	20-24	Did not go to school	M	11
Hume	20-24	Year 8 or below	F	26
Hume	20-24	Year 8 or below	M	43
Hume	20-24	Year 9	F	67
Hume	20-24	Year 9	M	105
Hume	20-24	Year 10	F	355
Hume	20-24	Year 10	M	581
Hume	20-24	Year 11	F	363
Hume	20-24	Year 11	M	668
Hume	20-24	Year 12	F	2969
Hume	20-24	Year 12	M	2792
Hume	25-34		F	645
Hume	25-34		M	710
Hume	25-34	Did not go to school	F	37
Hume	25-34	Did not go to school	M	39
Hume	25-34	Year 8 or below	F	79
Hume	25-34	Year 8 or below	M	132
Hume	25-34	Year 9	F	202
Hume	25-34	Year 9	M	393
Hume	25-34	Year 10	F	1011
Hume	25-34	Year 10	M	1727
Hume	25-34	Year 11	F	918
Hume	25-34	Year 11	M	1360
Hume	25-34	Year 12	F	6995
Hume	25-34	Year 12	M	5324
Hume	35-44		F	689
Hume	35-44		M	752
Hume	35-44	Did not go to school	F	23
Hume	35-44	Did not go to school	M	44
Hume	35-44	Year 8 or below	F	120
Hume	35-44	Year 8 or below	M	164
Hume	35-44	Year 9	F	262
Hume	35-44	Year 9	M	489
Hume	35-44	Year 10	F	1155
Hume	35-44	Year 10	M	1877
Hume	35-44	Year 11	F	969
Hume	35-44	Year 11	M	1292
Hume	35-44	Year 12	F	7491
Hume	35-44	Year 12	M	5231
Hume	45-54		F	803
Hume	45-54		M	815
Hume	45-54	Did not go to school	F	39
Hume	45-54	Did not go to school	M	63
Hume	45-54	Year 8 or below	F	148
Hume	45-54	Year 8 or below	M	216
Hume	45-54	Year 9	F	459
Hume	45-54	Year 9	M	688
Hume	45-54	Year 10	F	1908
Hume	45-54	Year 10	M	2624
Hume	45-54	Year 11	F	2079
Hume	45-54	Year 11	M	2252
Hume	45-54	Year 12	F	6756
Hume	45-54	Year 12	M	4610
Hume	55-64		F	894
Hume	55-64		M	1031
Hume	55-64	Did not go to school	F	58
Hume	55-64	Did not go to school	M	58
Hume	55-64	Year 8 or below	F	321
Hume	55-64	Year 8 or below	M	465
Hume	55-64	Year 9	F	941
Hume	55-64	Year 9	M	1208
Hume	55-64	Year 10	F	2951
Hume	55-64	Year 10	M	3617
Hume	55-64	Year 11	F	3208
Hume	55-64	Year 11	M	2916
Hume	55-64	Year 12	F	5461
Hume	55-64	Year 12	M	3776
Hume	65-74		F	919
Hume	65-74		M	1036
Hume	65-74	Did not go to school	F	64
Hume	65-74	Did not go to school	M	57
Hume	65-74	Year 8 or below	F	789
Hume	65-74	Year 8 or below	M	900
Hume	65-74	Year 9	F	1344
Hume	65-74	Year 9	M	1446
Hume	65-74	Year 10	F	3202
Hume	65-74	Year 10	M	3004
Hume	65-74	Year 11	F	2179
Hume	65-74	Year 11	M	1984
Hume	65-74	Year 12	F	3927
Hume	65-74	Year 12	M	4116
Hume	75-84		F	901
Hume	75-84		M	705
Hume	75-84	Did not go to school	F	44
Hume	75-84	Did not go to school	M	42
Hume	75-84	Year 8 or below	F	1048
Hume	75-84	Year 8 or below	M	1102
Hume	75-84	Year 9	F	876
Hume	75-84	Year 9	M	930
Hume	75-84	Year 10	F	1731
Hume	75-84	Year 10	M	1487
Hume	75-84	Year 11	F	884
Hume	75-84	Year 11	M	631
Hume	75-84	Year 12	F	1481
Hume	75-84	Year 12	M	1657
Hume	85+		F	601
Hume	85+		M	303
Hume	85+	Did not go to school	F	36
Hume	85+	Did not go to school	M	21
Hume	85+	Year 8 or below	F	782
Hume	85+	Year 8 or below	M	530
Hume	85+	Year 9	F	353
Hume	85+	Year 9	M	263
Hume	85+	Year 10	F	596
Hume	85+	Year 10	M	312
Hume	85+	Year 11	F	231
Hume	85+	Year 11	M	158
Hume	85+	Year 12	F	444
Hume	85+	Year 12	M	366
Latrobe - Gippsland	15-19		F	510
Latrobe - Gippsland	15-19		M	503
Latrobe - Gippsland	15-19	Did not go to school	F	8
Latrobe - Gippsland	15-19	Did not go to school	M	6
Latrobe - Gippsland	15-19	Year 8 or below	F	69
Latrobe - Gippsland	15-19	Year 8 or below	M	126
Latrobe - Gippsland	15-19	Year 9	F	150
Latrobe - Gippsland	15-19	Year 9	M	291
Latrobe - Gippsland	15-19	Year 10	F	502
Latrobe - Gippsland	15-19	Year 10	M	863
Latrobe - Gippsland	15-19	Year 11	F	407
Latrobe - Gippsland	15-19	Year 11	M	699
Latrobe - Gippsland	15-19	Year 12	F	1465
Latrobe - Gippsland	15-19	Year 12	M	1121
Latrobe - Gippsland	20-24		F	472
Latrobe - Gippsland	20-24		M	518
Latrobe - Gippsland	20-24	Did not go to school	F	22
Latrobe - Gippsland	20-24	Did not go to school	M	32
Latrobe - Gippsland	20-24	Year 8 or below	F	49
Latrobe - Gippsland	20-24	Year 8 or below	M	85
Latrobe - Gippsland	20-24	Year 9	F	136
Latrobe - Gippsland	20-24	Year 9	M	240
Latrobe - Gippsland	20-24	Year 10	F	618
Latrobe - Gippsland	20-24	Year 10	M	1036
Latrobe - Gippsland	20-24	Year 11	F	727
Latrobe - Gippsland	20-24	Year 11	M	1158
Latrobe - Gippsland	20-24	Year 12	F	4632
Latrobe - Gippsland	20-24	Year 12	M	3991
Latrobe - Gippsland	25-34		F	1211
Latrobe - Gippsland	25-34		M	1227
Latrobe - Gippsland	25-34	Did not go to school	F	49
Latrobe - Gippsland	25-34	Did not go to school	M	63
Latrobe - Gippsland	25-34	Year 8 or below	F	170
Latrobe - Gippsland	25-34	Year 8 or below	M	305
Latrobe - Gippsland	25-34	Year 9	F	444
Latrobe - Gippsland	25-34	Year 9	M	710
Latrobe - Gippsland	25-34	Year 10	F	1725
Latrobe - Gippsland	25-34	Year 10	M	2925
Latrobe - Gippsland	25-34	Year 11	F	1736
Latrobe - Gippsland	25-34	Year 11	M	2361
Latrobe - Gippsland	25-34	Year 12	F	11452
Latrobe - Gippsland	25-34	Year 12	M	8331
Latrobe - Gippsland	35-44		F	1289
Latrobe - Gippsland	35-44		M	1345
Latrobe - Gippsland	35-44	Did not go to school	F	61
Latrobe - Gippsland	35-44	Did not go to school	M	62
Latrobe - Gippsland	35-44	Year 8 or below	F	190
Latrobe - Gippsland	35-44	Year 8 or below	M	353
Latrobe - Gippsland	35-44	Year 9	F	521
Latrobe - Gippsland	35-44	Year 9	M	910
Latrobe - Gippsland	35-44	Year 10	F	1944
Latrobe - Gippsland	35-44	Year 10	M	3015
Latrobe - Gippsland	35-44	Year 11	F	1671
Latrobe - Gippsland	35-44	Year 11	M	2263
Latrobe - Gippsland	35-44	Year 12	F	11076
Latrobe - Gippsland	35-44	Year 12	M	7828
Latrobe - Gippsland	45-54		F	1258
Latrobe - Gippsland	45-54		M	1407
Latrobe - Gippsland	45-54	Did not go to school	F	75
Latrobe - Gippsland	45-54	Did not go to school	M	71
Latrobe - Gippsland	45-54	Year 8 or below	F	335
Latrobe - Gippsland	45-54	Year 8 or below	M	420
Latrobe - Gippsland	45-54	Year 9	F	976
Latrobe - Gippsland	45-54	Year 9	M	1313
Latrobe - Gippsland	45-54	Year 10	F	3083
Latrobe - Gippsland	45-54	Year 10	M	4081
Latrobe - Gippsland	45-54	Year 11	F	3450
Latrobe - Gippsland	45-54	Year 11	M	3639
Latrobe - Gippsland	45-54	Year 12	F	9665
Latrobe - Gippsland	45-54	Year 12	M	6376
Latrobe - Gippsland	55-64		F	1576
Latrobe - Gippsland	55-64		M	1655
Latrobe - Gippsland	55-64	Did not go to school	F	71
Latrobe - Gippsland	55-64	Did not go to school	M	99
Latrobe - Gippsland	55-64	Year 8 or below	F	734
Latrobe - Gippsland	55-64	Year 8 or below	M	789
Latrobe - Gippsland	55-64	Year 9	F	1888
Latrobe - Gippsland	55-64	Year 9	M	2014
Latrobe - Gippsland	55-64	Year 10	F	4910
Latrobe - Gippsland	55-64	Year 10	M	6010
Latrobe - Gippsland	55-64	Year 11	F	5412
Latrobe - Gippsland	55-64	Year 11	M	4784
Latrobe - Gippsland	55-64	Year 12	F	8412
Latrobe - Gippsland	55-64	Year 12	M	5823
Latrobe - Gippsland	65-74		F	1805
Latrobe - Gippsland	65-74		M	1756
Latrobe - Gippsland	65-74	Did not go to school	F	83
Latrobe - Gippsland	65-74	Did not go to school	M	75
Latrobe - Gippsland	65-74	Year 8 or below	F	1472
Latrobe - Gippsland	65-74	Year 8 or below	M	1605
Latrobe - Gippsland	65-74	Year 9	F	2507
Latrobe - Gippsland	65-74	Year 9	M	2513
Latrobe - Gippsland	65-74	Year 10	F	5417
Latrobe - Gippsland	65-74	Year 10	M	5380
Latrobe - Gippsland	65-74	Year 11	F	4012
Latrobe - Gippsland	65-74	Year 11	M	3695
Latrobe - Gippsland	65-74	Year 12	F	6552
Latrobe - Gippsland	65-74	Year 12	M	6634
Latrobe - Gippsland	75-84		F	1479
Latrobe - Gippsland	75-84		M	1287
Latrobe - Gippsland	75-84	Did not go to school	F	109
Latrobe - Gippsland	75-84	Did not go to school	M	96
Latrobe - Gippsland	75-84	Year 8 or below	F	1983
Latrobe - Gippsland	75-84	Year 8 or below	M	1875
Latrobe - Gippsland	75-84	Year 9	F	1529
Latrobe - Gippsland	75-84	Year 9	M	1686
Latrobe - Gippsland	75-84	Year 10	F	2836
Latrobe - Gippsland	75-84	Year 10	M	2493
Latrobe - Gippsland	75-84	Year 11	F	1382
Latrobe - Gippsland	75-84	Year 11	M	1128
Latrobe - Gippsland	75-84	Year 12	F	2467
Latrobe - Gippsland	75-84	Year 12	M	2727
Latrobe - Gippsland	85+		F	958
Latrobe - Gippsland	85+		M	613
Latrobe - Gippsland	85+	Did not go to school	F	65
Latrobe - Gippsland	85+	Did not go to school	M	49
Latrobe - Gippsland	85+	Year 8 or below	F	1317
Latrobe - Gippsland	85+	Year 8 or below	M	855
Latrobe - Gippsland	85+	Year 9	F	559
Latrobe - Gippsland	85+	Year 9	M	425
Latrobe - Gippsland	85+	Year 10	F	807
Latrobe - Gippsland	85+	Year 10	M	494
Latrobe - Gippsland	85+	Year 11	F	350
Latrobe - Gippsland	85+	Year 11	M	210
Latrobe - Gippsland	85+	Year 12	F	658
Latrobe - Gippsland	85+	Year 12	M	573
Melbourne - Inner	15-19		F	565
Melbourne - Inner	15-19		M	510
Melbourne - Inner	15-19	Did not go to school	F	13
Melbourne - Inner	15-19	Did not go to school	M	7
Melbourne - Inner	15-19	Year 8 or below	F	21
Melbourne - Inner	15-19	Year 8 or below	M	32
Melbourne - Inner	15-19	Year 9	F	51
Melbourne - Inner	15-19	Year 9	M	67
Melbourne - Inner	15-19	Year 10	F	194
Melbourne - Inner	15-19	Year 10	M	253
Melbourne - Inner	15-19	Year 11	F	278
Melbourne - Inner	15-19	Year 11	M	308
Melbourne - Inner	15-19	Year 12	F	4902
Melbourne - Inner	15-19	Year 12	M	3856
Melbourne - Inner	20-24		F	1781
Melbourne - Inner	20-24		M	1611
Melbourne - Inner	20-24	Did not go to school	F	63
Melbourne - Inner	20-24	Did not go to school	M	68
Melbourne - Inner	20-24	Year 8 or below	F	46
Melbourne - Inner	20-24	Year 8 or below	M	51
Melbourne - Inner	20-24	Year 9	F	88
Melbourne - Inner	20-24	Year 9	M	114
Melbourne - Inner	20-24	Year 10	F	486
Melbourne - Inner	20-24	Year 10	M	552
Melbourne - Inner	20-24	Year 11	F	811
Melbourne - Inner	20-24	Year 11	M	889
Melbourne - Inner	20-24	Year 12	F	27345
Melbourne - Inner	20-24	Year 12	M	23312
Melbourne - Inner	25-34		F	4891
Melbourne - Inner	25-34		M	4843
Melbourne - Inner	25-34	Did not go to school	F	327
Melbourne - Inner	25-34	Did not go to school	M	283
Melbourne - Inner	25-34	Year 8 or below	F	224
Melbourne - Inner	25-34	Year 8 or below	M	223
Melbourne - Inner	25-34	Year 9	F	268
Melbourne - Inner	25-34	Year 9	M	403
Melbourne - Inner	25-34	Year 10	F	1247
Melbourne - Inner	25-34	Year 10	M	2027
Melbourne - Inner	25-34	Year 11	F	2117
Melbourne - Inner	25-34	Year 11	M	2753
Melbourne - Inner	25-34	Year 12	F	76087
Melbourne - Inner	25-34	Year 12	M	69745
Melbourne - Inner	35-44		F	2714
Melbourne - Inner	35-44		M	3019
Melbourne - Inner	35-44	Did not go to school	F	199
Melbourne - Inner	35-44	Did not go to school	M	196
Melbourne - Inner	35-44	Year 8 or below	F	234
Melbourne - Inner	35-44	Year 8 or below	M	237
Melbourne - Inner	35-44	Year 9	F	279
Melbourne - Inner	35-44	Year 9	M	388
Melbourne - Inner	35-44	Year 10	F	1004
Melbourne - Inner	35-44	Year 10	M	1828
Melbourne - Inner	35-44	Year 11	F	1207
Melbourne - Inner	35-44	Year 11	M	1897
Melbourne - Inner	35-44	Year 12	F	44450
Melbourne - Inner	35-44	Year 12	M	43393
Melbourne - Inner	45-54		F	1833
Melbourne - Inner	45-54		M	2109
Melbourne - Inner	45-54	Did not go to school	F	278
Melbourne - Inner	45-54	Did not go to school	M	186
Melbourne - Inner	45-54	Year 8 or below	F	388
Melbourne - Inner	45-54	Year 8 or below	M	296
Melbourne - Inner	45-54	Year 9	F	386
Melbourne - Inner	45-54	Year 9	M	553
Melbourne - Inner	45-54	Year 10	F	1453
Melbourne - Inner	45-54	Year 10	M	2131
Melbourne - Inner	45-54	Year 11	F	2162
Melbourne - Inner	45-54	Year 11	M	2802
Melbourne - Inner	45-54	Year 12	F	30095
Melbourne - Inner	45-54	Year 12	M	27272
Melbourne - Inner	55-64		F	1595
Melbourne - Inner	55-64		M	1784
Melbourne - Inner	55-64	Did not go to school	F	391
Melbourne - Inner	55-64	Did not go to school	M	239
Melbourne - Inner	55-64	Year 8 or below	F	682
Melbourne - Inner	55-64	Year 8 or below	M	596
Melbourne - Inner	55-64	Year 9	F	651
Melbourne - Inner	55-64	Year 9	M	714
Melbourne - Inner	55-64	Year 10	F	2220
Melbourne - Inner	55-64	Year 10	M	2522
Melbourne - Inner	55-64	Year 11	F	3111
Melbourne - Inner	55-64	Year 11	M	3327
Melbourne - Inner	55-64	Year 12	F	20435
Melbourne - Inner	55-64	Year 12	M	18820
Melbourne - Inner	65-74		F	1447
Melbourne - Inner	65-74		M	1396
Melbourne - Inner	65-74	Did not go to school	F	532
Melbourne - Inner	65-74	Did not go to school	M	307
Melbourne - Inner	65-74	Year 8 or below	F	1591
Melbourne - Inner	65-74	Year 8 or below	M	1028
Melbourne - Inner	65-74	Year 9	F	885
Melbourne - Inner	65-74	Year 9	M	734
Melbourne - Inner	65-74	Year 10	F	2353
Melbourne - Inner	65-74	Year 10	M	1746
Melbourne - Inner	65-74	Year 11	F	2205
Melbourne - Inner	65-74	Year 11	M	1652
Melbourne - Inner	65-74	Year 12	F	12571
Melbourne - Inner	65-74	Year 12	M	12367
Melbourne - Inner	75-84		F	1203
Melbourne - Inner	75-84		M	1057
Melbourne - Inner	75-84	Did not go to school	F	814
Melbourne - Inner	75-84	Did not go to school	M	403
Melbourne - Inner	75-84	Year 8 or below	F	2883
Melbourne - Inner	75-84	Year 8 or below	M	1795
Melbourne - Inner	75-84	Year 9	F	676
Melbourne - Inner	75-84	Year 9	M	544
Melbourne - Inner	75-84	Year 10	F	1274
Melbourne - Inner	75-84	Year 10	M	1032
Melbourne - Inner	75-84	Year 11	F	986
Melbourne - Inner	75-84	Year 11	M	651
Melbourne - Inner	75-84	Year 12	F	4587
Melbourne - Inner	75-84	Year 12	M	4929
Melbourne - Inner	85+		F	900
Melbourne - Inner	85+		M	548
Melbourne - Inner	85+	Did not go to school	F	613
Melbourne - Inner	85+	Did not go to school	M	261
Melbourne - Inner	85+	Year 8 or below	F	1864
Melbourne - Inner	85+	Year 8 or below	M	1109
Melbourne - Inner	85+	Year 9	F	397
Melbourne - Inner	85+	Year 9	M	207
Melbourne - Inner	85+	Year 10	F	574
Melbourne - Inner	85+	Year 10	M	325
Melbourne - Inner	85+	Year 11	F	325
Melbourne - Inner	85+	Year 11	M	163
Melbourne - Inner	85+	Year 12	F	1410
Melbourne - Inner	85+	Year 12	M	1182
Melbourne - Inner East	15-19		F	258
Melbourne - Inner East	15-19		M	282
Melbourne - Inner East	15-19	Did not go to school	F	3
Melbourne - Inner East	15-19	Did not go to school	M	9
Melbourne - Inner East	15-19	Year 8 or below	F	14
Melbourne - Inner East	15-19	Year 8 or below	M	32
Melbourne - Inner East	15-19	Year 9	F	33
Melbourne - Inner East	15-19	Year 9	M	50
Melbourne - Inner East	15-19	Year 10	F	105
Melbourne - Inner East	15-19	Year 10	M	158
Melbourne - Inner East	15-19	Year 11	F	132
Melbourne - Inner East	15-19	Year 11	M	215
Melbourne - Inner East	15-19	Year 12	F	3273
Melbourne - Inner East	15-19	Year 12	M	3204
Melbourne - Inner East	20-24		F	481
Melbourne - Inner East	20-24		M	520
Melbourne - Inner East	20-24	Did not go to school	F	28
Melbourne - Inner East	20-24	Did not go to school	M	53
Melbourne - Inner East	20-24	Year 8 or below	F	29
Melbourne - Inner East	20-24	Year 8 or below	M	40
Melbourne - Inner East	20-24	Year 9	F	33
Melbourne - Inner East	20-24	Year 9	M	63
Melbourne - Inner East	20-24	Year 10	F	117
Melbourne - Inner East	20-24	Year 10	M	256
Melbourne - Inner East	20-24	Year 11	F	245
Melbourne - Inner East	20-24	Year 11	M	408
Melbourne - Inner East	20-24	Year 12	F	12104
Melbourne - Inner East	20-24	Year 12	M	12639
Melbourne - Inner East	25-34		F	1031
Melbourne - Inner East	25-34		M	1135
Melbourne - Inner East	25-34	Did not go to school	F	120
Melbourne - Inner East	25-34	Did not go to school	M	164
Melbourne - Inner East	25-34	Year 8 or below	F	65
Melbourne - Inner East	25-34	Year 8 or below	M	101
Melbourne - Inner East	25-34	Year 9	F	99
Melbourne - Inner East	25-34	Year 9	M	177
Melbourne - Inner East	25-34	Year 10	F	335
Melbourne - Inner East	25-34	Year 10	M	662
Melbourne - Inner East	25-34	Year 11	F	428
Melbourne - Inner East	25-34	Year 11	M	701
Melbourne - Inner East	25-34	Year 12	F	22304
Melbourne - Inner East	25-34	Year 12	M	21401
Melbourne - Inner East	35-44		F	814
Melbourne - Inner East	35-44		M	803
Melbourne - Inner East	35-44	Did not go to school	F	126
Melbourne - Inner East	35-44	Did not go to school	M	134
Melbourne - Inner East	35-44	Year 8 or below	F	118
Melbourne - Inner East	35-44	Year 8 or below	M	133
Melbourne - Inner East	35-44	Year 9	F	156
Melbourne - Inner East	35-44	Year 9	M	201
Melbourne - Inner East	35-44	Year 10	F	395
Melbourne - Inner East	35-44	Year 10	M	604
Melbourne - Inner East	35-44	Year 11	F	394
Melbourne - Inner East	35-44	Year 11	M	620
Melbourne - Inner East	35-44	Year 12	F	23189
Melbourne - Inner East	35-44	Year 12	M	20160
Melbourne - Inner East	45-54		F	788
Melbourne - Inner East	45-54		M	787
Melbourne - Inner East	45-54	Did not go to school	F	165
Melbourne - Inner East	45-54	Did not go to school	M	143
Melbourne - Inner East	45-54	Year 8 or below	F	253
Melbourne - Inner East	45-54	Year 8 or below	M	179
Melbourne - Inner East	45-54	Year 9	F	286
Melbourne - Inner East	45-54	Year 9	M	335
Melbourne - Inner East	45-54	Year 10	F	819
Melbourne - Inner East	45-54	Year 10	M	1176
Melbourne - Inner East	45-54	Year 11	F	1443
Melbourne - Inner East	45-54	Year 11	M	1706
Melbourne - Inner East	45-54	Year 12	F	23074
Melbourne - Inner East	45-54	Year 12	M	19279
Melbourne - Inner East	55-64		F	713
Melbourne - Inner East	55-64		M	655
Melbourne - Inner East	55-64	Did not go to school	F	230
Melbourne - Inner East	55-64	Did not go to school	M	188
Melbourne - Inner East	55-64	Year 8 or below	F	395
Melbourne - Inner East	55-64	Year 8 or below	M	308
Melbourne - Inner East	55-64	Year 9	F	443
Melbourne - Inner East	55-64	Year 9	M	443
Melbourne - Inner East	55-64	Year 10	F	1465
Melbourne - Inner East	55-64	Year 10	M	1476
Melbourne - Inner East	55-64	Year 11	F	2397
Melbourne - Inner East	55-64	Year 11	M	2253
Melbourne - Inner East	55-64	Year 12	F	17828
Melbourne - Inner East	55-64	Year 12	M	15848
Melbourne - Inner East	65-74		F	857
Melbourne - Inner East	65-74		M	721
Melbourne - Inner East	65-74	Did not go to school	F	324
Melbourne - Inner East	65-74	Did not go to school	M	213
Melbourne - Inner East	65-74	Year 8 or below	F	1218
Melbourne - Inner East	65-74	Year 8 or below	M	725
Melbourne - Inner East	65-74	Year 9	F	902
Melbourne - Inner East	65-74	Year 9	M	604
Melbourne - Inner East	65-74	Year 10	F	2050
Melbourne - Inner East	65-74	Year 10	M	1222
Melbourne - Inner East	65-74	Year 11	F	2268
Melbourne - Inner East	65-74	Year 11	M	1310
Melbourne - Inner East	65-74	Year 12	F	11493
Melbourne - Inner East	65-74	Year 12	M	11277
Melbourne - Inner East	75-84		F	951
Melbourne - Inner East	75-84		M	725
Melbourne - Inner East	75-84	Did not go to school	F	400
Melbourne - Inner East	75-84	Did not go to school	M	223
Melbourne - Inner East	75-84	Year 8 or below	F	2185
Melbourne - Inner East	75-84	Year 8 or below	M	1272
Melbourne - Inner East	75-84	Year 9	F	971
Melbourne - Inner East	75-84	Year 9	M	683
Melbourne - Inner East	75-84	Year 10	F	2193
Melbourne - Inner East	75-84	Year 10	M	1356
Melbourne - Inner East	75-84	Year 11	F	1636
Melbourne - Inner East	75-84	Year 11	M	907
Melbourne - Inner East	75-84	Year 12	F	5338
Melbourne - Inner East	75-84	Year 12	M	5676
Melbourne - Inner East	85+		F	977
Melbourne - Inner East	85+		M	506
Melbourne - Inner East	85+	Did not go to school	F	342
Melbourne - Inner East	85+	Did not go to school	M	168
Melbourne - Inner East	85+	Year 8 or below	F	1560
Melbourne - Inner East	85+	Year 8 or below	M	937
Melbourne - Inner East	85+	Year 9	F	608
Melbourne - Inner East	85+	Year 9	M	319
Melbourne - Inner East	85+	Year 10	F	1136
Melbourne - Inner East	85+	Year 10	M	556
Melbourne - Inner East	85+	Year 11	F	644
Melbourne - Inner East	85+	Year 11	M	336
Melbourne - Inner East	85+	Year 12	F	2239
Melbourne - Inner East	85+	Year 12	M	1947
Melbourne - Inner South	15-19		F	286
Melbourne - Inner South	15-19		M	299
Melbourne - Inner South	15-19	Did not go to school	F	4
Melbourne - Inner South	15-19	Did not go to school	M	8
Melbourne - Inner South	15-19	Year 8 or below	F	21
Melbourne - Inner South	15-19	Year 8 or below	M	43
Melbourne - Inner South	15-19	Year 9	F	54
Melbourne - Inner South	15-19	Year 9	M	92
Melbourne - Inner South	15-19	Year 10	F	137
Melbourne - Inner South	15-19	Year 10	M	283
Melbourne - Inner South	15-19	Year 11	F	141
Melbourne - Inner South	15-19	Year 11	M	246
Melbourne - Inner South	15-19	Year 12	F	3339
Melbourne - Inner South	15-19	Year 12	M	3143
Melbourne - Inner South	20-24		F	343
Melbourne - Inner South	20-24		M	405
