SA4_NAME21	Landlord	Rent.min	occupied_private_dwellings_being_rented
Sydney - Blacktown	State or territory housing authority	34125	5
Sydney - Blacktown	State or territory housing authority	39375	3
Sydney - City and Inner South		3937	9
Sydney - City and Inner South		5250	20
Sydney - City and Inner South		7875	6
Sydney - City and Inner South		10500	8
Sydney - City and Inner South		11812	6
Sydney - City and Inner South		14437	9
Sydney - City and Inner South		18375	27
Sydney - City and Inner South		23625	17
Sydney - City and Inner South		28875	19
Sydney - City and Inner South		34125	9
Sydney - City and Inner South		39375	8
Sydney - City and Inner South	(Other)	52	5
Sydney - City and Inner South	(Other)	3937	8
Sydney - City and Inner South	(Other)	5250	23
Sydney - City and Inner South	(Other)	7875	44
Sydney - City and Inner South	(Other)	10500	49
Sydney - City and Inner South	(Other)	11812	158
Sydney - City and Inner South	(Other)	14437	150
Sydney - City and Inner South	(Other)	18375	183
Sydney - City and Inner South	(Other)	23625	191
Sydney - City and Inner South	(Other)	28875	157
Sydney - City and Inner South	(Other)	34125	135
Sydney - City and Inner South	(Other)	39375	80
Sydney - City and Inner South	(Other)	44625	45
Sydney - City and Inner South	(Other)	49875	46
Sydney - City and Inner South	Co-op/church group etc	52	38
Sydney - City and Inner South	Co-op/church group etc	3937	59
Sydney - City and Inner South	Co-op/church group etc	5250	234
Sydney - City and Inner South	Co-op/church group etc	7875	428
Sydney - City and Inner South	Co-op/church group etc	10500	146
Sydney - City and Inner South	Co-op/church group etc	11812	187
Sydney - City and Inner South	Co-op/church group etc	14437	208
Sydney - City and Inner South	Co-op/church group etc	18375	292
Sydney - City and Inner South	Co-op/church group etc	23625	112
Sydney - City and Inner South	Co-op/church group etc	28875	54
Sydney - City and Inner South	Co-op/church group etc	34125	30
Sydney - City and Inner South	Co-op/church group etc	39375	13
Sydney - City and Inner South	Co-op/church group etc	44625	6
Sydney - City and Inner South	Co-op/church group etc	49875	4
Sydney - City and Inner South	Person not in same household	52	17
Sydney - City and Inner South	Person not in same household	3937	16
Sydney - City and Inner South	Person not in same household	5250	108
Sydney - City and Inner South	Person not in same household	7875	213
Sydney - City and Inner South	Person not in same household	10500	254
Sydney - City and Inner South	Person not in same household	11812	442
Sydney - City and Inner South	Person not in same household	14437	786
Sydney - City and Inner South	Person not in same household	18375	1197
Sydney - City and Inner South	Person not in same household	23625	1465
Sydney - City and Inner South	Person not in same household	28875	1224
Sydney - City and Inner South	Person not in same household	34125	990
Sydney - City and Inner South	Person not in same household	39375	626
Sydney - City and Inner South	Person not in same household	44625	399
Sydney - City and Inner South	Person not in same household	49875	736
Sydney - City and Inner South	Real estate agent	52	57
Sydney - City and Inner South	Real estate agent	3937	8
Sydney - City and Inner South	Real estate agent	5250	92
Sydney - City and Inner South	Real estate agent	7875	194
Sydney - City and Inner South	Real estate agent	10500	228
Sydney - City and Inner South	Real estate agent	11812	813
Sydney - City and Inner South	Real estate agent	14437	2976
Sydney - City and Inner South	Real estate agent	18375	8588
Sydney - City and Inner South	Real estate agent	23625	13138
Sydney - City and Inner South	Real estate agent	28875	13495
Sydney - City and Inner South	Real estate agent	34125	10720
Sydney - City and Inner South	Real estate agent	39375	5955
Sydney - City and Inner South	Real estate agent	44625	3039
Sydney - City and Inner South	Real estate agent	49875	4855
Sydney - City and Inner South	State or territory housing authority	52	270
Sydney - City and Inner South	State or territory housing authority	3937	690
Sydney - City and Inner South	State or territory housing authority	5250	3431
Sydney - City and Inner South	State or territory housing authority	7875	994
Sydney - City and Inner South	State or territory housing authority	10500	421
Sydney - City and Inner South	State or territory housing authority	11812	412
Sydney - City and Inner South	State or territory housing authority	14437	275
Sydney - City and Inner South	State or territory housing authority	18375	283
Sydney - City and Inner South	State or territory housing authority	23625	131
Sydney - City and Inner South	State or territory housing authority	28875	54
Sydney - City and Inner South	State or territory housing authority	34125	50
Sydney - City and Inner South	State or territory housing authority	39375	20
Sydney - City and Inner South	State or territory housing authority	44625	8
Sydney - City and Inner South	State or territory housing authority	49875	9
Sydney - Eastern Suburbs		5250	3
Sydney - Eastern Suburbs		10500	4
Sydney - Eastern Suburbs		11812	8
Sydney - Eastern Suburbs		14437	6
Sydney - Eastern Suburbs		18375	14
Sydney - Eastern Suburbs		23625	7
Sydney - Eastern Suburbs		28875	12
Sydney - Eastern Suburbs		34125	7
Sydney - Eastern Suburbs		39375	7
Sydney - Eastern Suburbs		49875	3
Sydney - Eastern Suburbs	(Other)	52	4
Sydney - Eastern Suburbs	(Other)	3937	6
Sydney - Eastern Suburbs	(Other)	5250	14
Sydney - Eastern Suburbs	(Other)	7875	21
Sydney - Eastern Suburbs	(Other)	10500	17
Sydney - Eastern Suburbs	(Other)	11812	39
Sydney - Eastern Suburbs	(Other)	14437	93
Sydney - Eastern Suburbs	(Other)	18375	143
Sydney - Eastern Suburbs	(Other)	23625	66
Sydney - Eastern Suburbs	(Other)	28875	58
Sydney - Eastern Suburbs	(Other)	34125	28
Sydney - Eastern Suburbs	(Other)	39375	18
Sydney - Eastern Suburbs	(Other)	44625	14
Sydney - Eastern Suburbs	(Other)	49875	41
Sydney - Eastern Suburbs	Co-op/church group etc	52	13
Sydney - Eastern Suburbs	Co-op/church group etc	3937	20
Sydney - Eastern Suburbs	Co-op/church group etc	5250	97
Sydney - Eastern Suburbs	Co-op/church group etc	7875	163
Sydney - Eastern Suburbs	Co-op/church group etc	10500	72
Sydney - Eastern Suburbs	Co-op/church group etc	11812	53
Sydney - Eastern Suburbs	Co-op/church group etc	14437	65
Sydney - Eastern Suburbs	Co-op/church group etc	18375	48
Sydney - Eastern Suburbs	Co-op/church group etc	23625	38
Sydney - Eastern Suburbs	Co-op/church group etc	28875	8
Sydney - Eastern Suburbs	Co-op/church group etc	34125	12
Sydney - Eastern Suburbs	Person not in same household	52	20
Sydney - Eastern Suburbs	Person not in same household	3937	11
Sydney - Eastern Suburbs	Person not in same household	5250	71
Sydney - Eastern Suburbs	Person not in same household	7875	115
Sydney - Eastern Suburbs	Person not in same household	10500	116
Sydney - Eastern Suburbs	Person not in same household	11812	195
Sydney - Eastern Suburbs	Person not in same household	14437	335
Sydney - Eastern Suburbs	Person not in same household	18375	520
Sydney - Eastern Suburbs	Person not in same household	23625	881
Sydney - Eastern Suburbs	Person not in same household	28875	897
Sydney - Eastern Suburbs	Person not in same household	34125	712
Sydney - Eastern Suburbs	Person not in same household	39375	576
Sydney - Eastern Suburbs	Person not in same household	44625	365
Sydney - Eastern Suburbs	Person not in same household	49875	998
Sydney - Eastern Suburbs	Real estate agent	52	19
Sydney - Eastern Suburbs	Real estate agent	3937	11
Sydney - Eastern Suburbs	Real estate agent	5250	34
Sydney - Eastern Suburbs	Real estate agent	7875	89
Sydney - Eastern Suburbs	Real estate agent	10500	90
Sydney - Eastern Suburbs	Real estate agent	11812	248
Sydney - Eastern Suburbs	Real estate agent	14437	974
Sydney - Eastern Suburbs	Real estate agent	18375	3372
Sydney - Eastern Suburbs	Real estate agent	23625	6234
Sydney - Eastern Suburbs	Real estate agent	28875	7190
Sydney - Eastern Suburbs	Real estate agent	34125	5484
Sydney - Eastern Suburbs	Real estate agent	39375	3498
Sydney - Eastern Suburbs	Real estate agent	44625	2257
Sydney - Eastern Suburbs	Real estate agent	49875	5621
Sydney - Eastern Suburbs	State or territory housing authority	52	111
Sydney - Eastern Suburbs	State or territory housing authority	3937	213
Sydney - Eastern Suburbs	State or territory housing authority	5250	1524
Sydney - Eastern Suburbs	State or territory housing authority	7875	423
Sydney - Eastern Suburbs	State or territory housing authority	10500	199
Sydney - Eastern Suburbs	State or territory housing authority	11812	177
Sydney - Eastern Suburbs	State or territory housing authority	14437	120
Sydney - Eastern Suburbs	State or territory housing authority	18375	108
Sydney - Eastern Suburbs	State or territory housing authority	23625	46
Sydney - Eastern Suburbs	State or territory housing authority	28875	30
Sydney - Eastern Suburbs	State or territory housing authority	34125	6
Sydney - Eastern Suburbs	State or territory housing authority	39375	3
Sydney - Eastern Suburbs	State or territory housing authority	49875	3
Sydney - Inner South West		52	3
Sydney - Inner South West		3937	9
Sydney - Inner South West		5250	22
Sydney - Inner South West		7875	11
Sydney - Inner South West		10500	7
Sydney - Inner South West		11812	5
Sydney - Inner South West		14437	17
Sydney - Inner South West		18375	47
Sydney - Inner South West		23625	34
Sydney - Inner South West		28875	11
Sydney - Inner South West		34125	7
Sydney - Inner South West		49875	5
Sydney - Inner South West	(Other)	52	12
Sydney - Inner South West	(Other)	3937	7
Sydney - Inner South West	(Other)	5250	54
Sydney - Inner South West	(Other)	7875	67
Sydney - Inner South West	(Other)	10500	57
Sydney - Inner South West	(Other)	11812	137
Sydney - Inner South West	(Other)	14437	207
Sydney - Inner South West	(Other)	18375	386
Sydney - Inner South West	(Other)	23625	383
Sydney - Inner South West	(Other)	28875	200
Sydney - Inner South West	(Other)	34125	69
Sydney - Inner South West	(Other)	39375	35
Sydney - Inner South West	(Other)	44625	8
Sydney - Inner South West	(Other)	49875	13
Sydney - Inner South West	Co-op/church group etc	52	40
Sydney - Inner South West	Co-op/church group etc	3937	58
Sydney - Inner South West	Co-op/church group etc	5250	303
Sydney - Inner South West	Co-op/church group etc	7875	500
Sydney - Inner South West	Co-op/church group etc	10500	199
Sydney - Inner South West	Co-op/church group etc	11812	279
Sydney - Inner South West	Co-op/church group etc	14437	245
Sydney - Inner South West	Co-op/church group etc	18375	268
Sydney - Inner South West	Co-op/church group etc	23625	111
Sydney - Inner South West	Co-op/church group etc	28875	43
Sydney - Inner South West	Co-op/church group etc	34125	16
Sydney - Inner South West	Co-op/church group etc	39375	4
Sydney - Inner South West	Co-op/church group etc	49875	5
Sydney - Inner South West	Person not in same household	52	36
Sydney - Inner South West	Person not in same household	3937	26
Sydney - Inner South West	Person not in same household	5250	199
Sydney - Inner South West	Person not in same household	7875	355
Sydney - Inner South West	Person not in same household	10500	364
Sydney - Inner South West	Person not in same household	11812	440
Sydney - Inner South West	Person not in same household	14437	922
Sydney - Inner South West	Person not in same household	18375	2080
Sydney - Inner South West	Person not in same household	23625	1960
Sydney - Inner South West	Person not in same household	28875	1025
Sydney - Inner South West	Person not in same household	34125	516
Sydney - Inner South West	Person not in same household	39375	240
Sydney - Inner South West	Person not in same household	44625	76
Sydney - Inner South West	Person not in same household	49875	105
Sydney - Inner South West	Real estate agent	52	53
Sydney - Inner South West	Real estate agent	3937	12
Sydney - Inner South West	Real estate agent	5250	130
Sydney - Inner South West	Real estate agent	7875	229
Sydney - Inner South West	Real estate agent	10500	291
Sydney - Inner South West	Real estate agent	11812	1002
Sydney - Inner South West	Real estate agent	14437	4710
Sydney - Inner South West	Real estate agent	18375	14889
Sydney - Inner South West	Real estate agent	23625	14580
Sydney - Inner South West	Real estate agent	28875	8390
Sydney - Inner South West	Real estate agent	34125	3947
Sydney - Inner South West	Real estate agent	39375	1512
Sydney - Inner South West	Real estate agent	44625	580
Sydney - Inner South West	Real estate agent	49875	549
Sydney - Inner South West	State or territory housing authority	52	222
Sydney - Inner South West	State or territory housing authority	3937	543
Sydney - Inner South West	State or territory housing authority	5250	3290
Sydney - Inner South West	State or territory housing authority	7875	1478
Sydney - Inner South West	State or territory housing authority	10500	685
Sydney - Inner South West	State or territory housing authority	11812	775
Sydney - Inner South West	State or territory housing authority	14437	490
Sydney - Inner South West	State or territory housing authority	18375	405
Sydney - Inner South West	State or territory housing authority	23625	259
Sydney - Inner South West	State or territory housing authority	28875	85
Sydney - Inner South West	State or territory housing authority	34125	8
Sydney - Inner South West	State or territory housing authority	39375	8
Sydney - Inner South West	State or territory housing authority	44625	6
Sydney - Inner West		5250	4
Sydney - Inner West		7875	4
Sydney - Inner West		11812	4
Sydney - Inner West		14437	3
Sydney - Inner West		18375	15
Sydney - Inner West		23625	15
Sydney - Inner West		28875	8
Sydney - Inner West		39375	3
Sydney - Inner West		44625	3
Sydney - Inner West		49875	3
Sydney - Inner West	(Other)	52	3
Sydney - Inner West	(Other)	3937	6
Sydney - Inner West	(Other)	5250	115
Sydney - Inner West	(Other)	7875	46
Sydney - Inner West	(Other)	10500	52
Sydney - Inner West	(Other)	11812	94
Sydney - Inner West	(Other)	14437	86
Sydney - Inner West	(Other)	18375	125
Sydney - Inner West	(Other)	23625	131
Sydney - Inner West	(Other)	28875	78
Sydney - Inner West	(Other)	34125	36
Sydney - Inner West	(Other)	39375	25
Sydney - Inner West	(Other)	44625	6
Sydney - Inner West	(Other)	49875	14
Sydney - Inner West	Co-op/church group etc	52	14
Sydney - Inner West	Co-op/church group etc	3937	20
Sydney - Inner West	Co-op/church group etc	5250	148
Sydney - Inner West	Co-op/church group etc	7875	260
Sydney - Inner West	Co-op/church group etc	10500	85
Sydney - Inner West	Co-op/church group etc	11812	86
Sydney - Inner West	Co-op/church group etc	14437	74
Sydney - Inner West	Co-op/church group etc	18375	108
Sydney - Inner West	Co-op/church group etc	23625	51
Sydney - Inner West	Co-op/church group etc	28875	16
Sydney - Inner West	Co-op/church group etc	34125	13
Sydney - Inner West	Person not in same household	52	14
Sydney - Inner West	Person not in same household	3937	6
Sydney - Inner West	Person not in same household	5250	112
Sydney - Inner West	Person not in same household	7875	209
Sydney - Inner West	Person not in same household	10500	191
Sydney - Inner West	Person not in same household	11812	269
Sydney - Inner West	Person not in same household	14437	411
Sydney - Inner West	Person not in same household	18375	870
Sydney - Inner West	Person not in same household	23625	1039
Sydney - Inner West	Person not in same household	28875	709
Sydney - Inner West	Person not in same household	34125	467
Sydney - Inner West	Person not in same household	39375	306
Sydney - Inner West	Person not in same household	44625	134
Sydney - Inner West	Person not in same household	49875	293
Sydney - Inner West	Real estate agent	52	24
Sydney - Inner West	Real estate agent	3937	12
Sydney - Inner West	Real estate agent	5250	99
Sydney - Inner West	Real estate agent	7875	156
Sydney - Inner West	Real estate agent	10500	217
Sydney - Inner West	Real estate agent	11812	572
Sydney - Inner West	Real estate agent	14437	1899
Sydney - Inner West	Real estate agent	18375	7603
Sydney - Inner West	Real estate agent	23625	10264
Sydney - Inner West	Real estate agent	28875	7145
Sydney - Inner West	Real estate agent	34125	4424
Sydney - Inner West	Real estate agent	39375	2437
Sydney - Inner West	Real estate agent	44625	1377
Sydney - Inner West	Real estate agent	49875	1971
Sydney - Inner West	State or territory housing authority	52	76
Sydney - Inner West	State or territory housing authority	3937	136
Sydney - Inner West	State or territory housing authority	5250	1125
Sydney - Inner West	State or territory housing authority	7875	326
Sydney - Inner West	State or territory housing authority	10500	168
Sydney - Inner West	State or territory housing authority	11812	157
Sydney - Inner West	State or territory housing authority	14437	102
Sydney - Inner West	State or territory housing authority	18375	91
Sydney - Inner West	State or territory housing authority	23625	52
Sydney - Inner West	State or territory housing authority	28875	31
Sydney - Inner West	State or territory housing authority	34125	10
Sydney - Inner West	State or territory housing authority	39375	5
Sydney - North Sydney and Hornsby		5250	4
Sydney - North Sydney and Hornsby		7875	11
Sydney - North Sydney and Hornsby		10500	3
Sydney - North Sydney and Hornsby		11812	8
Sydney - North Sydney and Hornsby		14437	4
Sydney - North Sydney and Hornsby		18375	19
Sydney - North Sydney and Hornsby		23625	13
Sydney - North Sydney and Hornsby		28875	13
Sydney - North Sydney and Hornsby		34125	13
Sydney - North Sydney and Hornsby		49875	8
Sydney - North Sydney and Hornsby	(Other)	52	3
Sydney - North Sydney and Hornsby	(Other)	5250	16
Sydney - North Sydney and Hornsby	(Other)	7875	15
Sydney - North Sydney and Hornsby	(Other)	10500	15
Sydney - North Sydney and Hornsby	(Other)	11812	66
Sydney - North Sydney and Hornsby	(Other)	14437	54
Sydney - North Sydney and Hornsby	(Other)	18375	86
Sydney - North Sydney and Hornsby	(Other)	23625	104
Sydney - North Sydney and Hornsby	(Other)	28875	70
Sydney - North Sydney and Hornsby	(Other)	34125	34
Sydney - North Sydney and Hornsby	(Other)	39375	37
Sydney - North Sydney and Hornsby	(Other)	44625	11
Sydney - North Sydney and Hornsby	(Other)	49875	39
Sydney - North Sydney and Hornsby	Co-op/church group etc	52	20
Sydney - North Sydney and Hornsby	Co-op/church group etc	3937	41
Sydney - North Sydney and Hornsby	Co-op/church group etc	5250	147
Sydney - North Sydney and Hornsby	Co-op/church group etc	7875	304
Sydney - North Sydney and Hornsby	Co-op/church group etc	10500	93
Sydney - North Sydney and Hornsby	Co-op/church group etc	11812	112
Sydney - North Sydney and Hornsby	Co-op/church group etc	14437	74
Sydney - North Sydney and Hornsby	Co-op/church group etc	18375	101
Sydney - North Sydney and Hornsby	Co-op/church group etc	23625	51
Sydney - North Sydney and Hornsby	Co-op/church group etc	28875	12
Sydney - North Sydney and Hornsby	Co-op/church group etc	44625	4
Sydney - North Sydney and Hornsby	Co-op/church group etc	49875	3
Sydney - North Sydney and Hornsby	Person not in same household	52	29
Sydney - North Sydney and Hornsby	Person not in same household	3937	17
Sydney - North Sydney and Hornsby	Person not in same household	5250	87
Sydney - North Sydney and Hornsby	Person not in same household	7875	128
Sydney - North Sydney and Hornsby	Person not in same household	10500	165
Sydney - North Sydney and Hornsby	Person not in same household	11812	241
Sydney - North Sydney and Hornsby	Person not in same household	14437	426
Sydney - North Sydney and Hornsby	Person not in same household	18375	844
Sydney - North Sydney and Hornsby	Person not in same household	23625	1178
Sydney - North Sydney and Hornsby	Person not in same household	28875	980
Sydney - North Sydney and Hornsby	Person not in same household	34125	680
Sydney - North Sydney and Hornsby	Person not in same household	39375	410
Sydney - North Sydney and Hornsby	Person not in same household	44625	289
Sydney - North Sydney and Hornsby	Person not in same household	49875	731
Sydney - North Sydney and Hornsby	Real estate agent	52	46
Sydney - North Sydney and Hornsby	Real estate agent	3937	3
Sydney - North Sydney and Hornsby	Real estate agent	5250	47
Sydney - North Sydney and Hornsby	Real estate agent	7875	64
Sydney - North Sydney and Hornsby	Real estate agent	10500	70
Sydney - North Sydney and Hornsby	Real estate agent	11812	261
Sydney - North Sydney and Hornsby	Real estate agent	14437	995
Sydney - North Sydney and Hornsby	Real estate agent	18375	6603
Sydney - North Sydney and Hornsby	Real estate agent	23625	10513
Sydney - North Sydney and Hornsby	Real estate agent	28875	8639
Sydney - North Sydney and Hornsby	Real estate agent	34125	5239
Sydney - North Sydney and Hornsby	Real estate agent	39375	3562
Sydney - North Sydney and Hornsby	Real estate agent	44625	2290
Sydney - North Sydney and Hornsby	Real estate agent	49875	5203
Sydney - North Sydney and Hornsby	State or territory housing authority	52	31
Sydney - North Sydney and Hornsby	State or territory housing authority	3937	36
Sydney - North Sydney and Hornsby	State or territory housing authority	5250	247
Sydney - North Sydney and Hornsby	State or territory housing authority	7875	340
Sydney - North Sydney and Hornsby	State or territory housing authority	10500	109
Sydney - North Sydney and Hornsby	State or territory housing authority	11812	108
Sydney - North Sydney and Hornsby	State or territory housing authority	14437	79
Sydney - North Sydney and Hornsby	State or territory housing authority	18375	87
Sydney - North Sydney and Hornsby	State or territory housing authority	23625	46
Sydney - North Sydney and Hornsby	State or territory housing authority	28875	18
Sydney - North Sydney and Hornsby	State or territory housing authority	34125	5
Sydney - North Sydney and Hornsby	State or territory housing authority	44625	3
Sydney - Northern Beaches		3937	3
Sydney - Northern Beaches		5250	14
Sydney - Northern Beaches		7875	7
Sydney - Northern Beaches		10500	5
Sydney - Northern Beaches		11812	3
Sydney - Northern Beaches		14437	7
Sydney - Northern Beaches		18375	15
Sydney - Northern Beaches		23625	13
Sydney - Northern Beaches		28875	11
Sydney - Northern Beaches		34125	10
Sydney - Northern Beaches		39375	3
Sydney - Northern Beaches		49875	14
Sydney - Northern Beaches	(Other)	5250	31
Sydney - Northern Beaches	(Other)	7875	23
Sydney - Northern Beaches	(Other)	10500	22
Sydney - Northern Beaches	(Other)	11812	23
Sydney - Northern Beaches	(Other)	14437	45
Sydney - Northern Beaches	(Other)	18375	73
Sydney - Northern Beaches	(Other)	23625	52
Sydney - Northern Beaches	(Other)	28875	45
Sydney - Northern Beaches	(Other)	34125	23
Sydney - Northern Beaches	(Other)	39375	9
Sydney - Northern Beaches	(Other)	44625	19
Sydney - Northern Beaches	(Other)	49875	32
Sydney - Northern Beaches	Co-op/church group etc	52	15
Sydney - Northern Beaches	Co-op/church group etc	3937	50
Sydney - Northern Beaches	Co-op/church group etc	5250	126
Sydney - Northern Beaches	Co-op/church group etc	7875	145
Sydney - Northern Beaches	Co-op/church group etc	10500	87
Sydney - Northern Beaches	Co-op/church group etc	11812	75
Sydney - Northern Beaches	Co-op/church group etc	14437	61
Sydney - Northern Beaches	Co-op/church group etc	18375	32
Sydney - Northern Beaches	Co-op/church group etc	23625	17
Sydney - Northern Beaches	Co-op/church group etc	28875	8
Sydney - Northern Beaches	Co-op/church group etc	34125	4
Sydney - Northern Beaches	Co-op/church group etc	39375	7
Sydney - Northern Beaches	Person not in same household	52	20
Sydney - Northern Beaches	Person not in same household	3937	11
Sydney - Northern Beaches	Person not in same household	5250	35
Sydney - Northern Beaches	Person not in same household	7875	52
Sydney - Northern Beaches	Person not in same household	10500	93
Sydney - Northern Beaches	Person not in same household	11812	138
Sydney - Northern Beaches	Person not in same household	14437	241
Sydney - Northern Beaches	Person not in same household	18375	478
Sydney - Northern Beaches	Person not in same household	23625	730
Sydney - Northern Beaches	Person not in same household	28875	794
Sydney - Northern Beaches	Person not in same household	34125	516
Sydney - Northern Beaches	Person not in same household	39375	400
Sydney - Northern Beaches	Person not in same household	44625	267
Sydney - Northern Beaches	Person not in same household	49875	645
Sydney - Northern Beaches	Real estate agent	52	12
Sydney - Northern Beaches	Real estate agent	3937	4
Sydney - Northern Beaches	Real estate agent	5250	13
Sydney - Northern Beaches	Real estate agent	7875	23
Sydney - Northern Beaches	Real estate agent	10500	21
Sydney - Northern Beaches	Real estate agent	11812	69
Sydney - Northern Beaches	Real estate agent	14437	241
Sydney - Northern Beaches	Real estate agent	18375	1162
Sydney - Northern Beaches	Real estate agent	23625	3206
Sydney - Northern Beaches	Real estate agent	28875	3759
Sydney - Northern Beaches	Real estate agent	34125	2883
Sydney - Northern Beaches	Real estate agent	39375	1874
Sydney - Northern Beaches	Real estate agent	44625	1385
Sydney - Northern Beaches	Real estate agent	49875	3561
Sydney - Northern Beaches	State or territory housing authority	52	28
Sydney - Northern Beaches	State or territory housing authority	3937	25
Sydney - Northern Beaches	State or territory housing authority	5250	148
Sydney - Northern Beaches	State or territory housing authority	7875	292
Sydney - Northern Beaches	State or territory housing authority	10500	103
Sydney - Northern Beaches	State or territory housing authority	11812	86
Sydney - Northern Beaches	State or territory housing authority	14437	45
Sydney - Northern Beaches	State or territory housing authority	18375	52
Sydney - Northern Beaches	State or territory housing authority	23625	23
Sydney - Northern Beaches	State or territory housing authority	28875	13
Sydney - Northern Beaches	State or territory housing authority	34125	8
Sydney - Northern Beaches	State or territory housing authority	39375	8
Sydney - Northern Beaches	State or territory housing authority	49875	6
Sydney - Outer South West		3937	5
Sydney - Outer South West		5250	16
Sydney - Outer South West		7875	10
Sydney - Outer South West		10500	5
Sydney - Outer South West		11812	4
Sydney - Outer South West		14437	4
Sydney - Outer South West		18375	20
Sydney - Outer South West		23625	3
Sydney - Outer South West	(Other)	52	7
Sydney - Outer South West	(Other)	3937	5
Sydney - Outer South West	(Other)	5250	28
Sydney - Outer South West	(Other)	7875	27
Sydney - Outer South West	(Other)	10500	24
Sydney - Outer South West	(Other)	11812	59
Sydney - Outer South West	(Other)	14437	43
Sydney - Outer South West	(Other)	18375	117
Sydney - Outer South West	(Other)	23625	66
Sydney - Outer South West	(Other)	28875	16
Sydney - Outer South West	(Other)	34125	10
Sydney - Outer South West	(Other)	39375	3
Sydney - Outer South West	(Other)	49875	4
Sydney - Outer South West	Co-op/church group etc	52	5
Sydney - Outer South West	Co-op/church group etc	3937	12
Sydney - Outer South West	Co-op/church group etc	5250	79
Sydney - Outer South West	Co-op/church group etc	7875	169
Sydney - Outer South West	Co-op/church group etc	10500	51
Sydney - Outer South West	Co-op/church group etc	11812	112
Sydney - Outer South West	Co-op/church group etc	14437	102
Sydney - Outer South West	Co-op/church group etc	18375	84
Sydney - Outer South West	Co-op/church group etc	23625	17
Sydney - Outer South West	Co-op/church group etc	28875	7
Sydney - Outer South West	Person not in same household	52	24
Sydney - Outer South West	Person not in same household	3937	11
Sydney - Outer South West	Person not in same household	5250	65
Sydney - Outer South West	Person not in same household	7875	106
Sydney - Outer South West	Person not in same household	10500	132
Sydney - Outer South West	Person not in same household	11812	193
Sydney - Outer South West	Person not in same household	14437	465
Sydney - Outer South West	Person not in same household	18375	973
Sydney - Outer South West	Person not in same household	23625	571
Sydney - Outer South West	Person not in same household	28875	164
Sydney - Outer South West	Person not in same household	34125	55
Sydney - Outer South West	Person not in same household	39375	17
Sydney - Outer South West	Person not in same household	44625	8
Sydney - Outer South West	Person not in same household	49875	17
Sydney - Outer South West	Real estate agent	52	17
Sydney - Outer South West	Real estate agent	5250	14
Sydney - Outer South West	Real estate agent	7875	63
Sydney - Outer South West	Real estate agent	10500	87
Sydney - Outer South West	Real estate agent	11812	336
Sydney - Outer South West	Real estate agent	14437	1954
Sydney - Outer South West	Real estate agent	18375	7282
Sydney - Outer South West	Real estate agent	23625	5133
Sydney - Outer South West	Real estate agent	28875	2013
Sydney - Outer South West	Real estate agent	34125	352
Sydney - Outer South West	Real estate agent	39375	115
Sydney - Outer South West	Real estate agent	44625	31
Sydney - Outer South West	Real estate agent	49875	47
Sydney - Outer South West	State or territory housing authority	52	102
Sydney - Outer South West	State or territory housing authority	3937	218
Sydney - Outer South West	State or territory housing authority	5250	1442
Sydney - Outer South West	State or territory housing authority	7875	926
Sydney - Outer South West	State or territory housing authority	10500	434
Sydney - Outer South West	State or territory housing authority	11812	510
Sydney - Outer South West	State or territory housing authority	14437	417
Sydney - Outer South West	State or territory housing authority	18375	559
Sydney - Outer South West	State or territory housing authority	23625	80
Sydney - Outer South West	State or territory housing authority	28875	10
Sydney - Outer South West	State or territory housing authority	34125	7
Sydney - Outer South West	State or territory housing authority	39375	4
Sydney - Outer South West	State or territory housing authority	44625	6
Sydney - Outer West and Blue Mountains		5250	6
Sydney - Outer West and Blue Mountains		7875	14
Sydney - Outer West and Blue Mountains		10500	3
Sydney - Outer West and Blue Mountains		11812	7
Sydney - Outer West and Blue Mountains		14437	14
Sydney - Outer West and Blue Mountains		18375	25
Sydney - Outer West and Blue Mountains		23625	10
Sydney - Outer West and Blue Mountains		28875	5
Sydney - Outer West and Blue Mountains	(Other)	52	5
Sydney - Outer West and Blue Mountains	(Other)	5250	19
Sydney - Outer West and Blue Mountains	(Other)	7875	39
Sydney - Outer West and Blue Mountains	(Other)	10500	14
Sydney - Outer West and Blue Mountains	(Other)	11812	147
Sydney - Outer West and Blue Mountains	(Other)	14437	72
Sydney - Outer West and Blue Mountains	(Other)	18375	119
Sydney - Outer West and Blue Mountains	(Other)	23625	53
Sydney - Outer West and Blue Mountains	(Other)	28875	15
Sydney - Outer West and Blue Mountains	(Other)	39375	3
Sydney - Outer West and Blue Mountains	(Other)	49875	6
Sydney - Outer West and Blue Mountains	Co-op/church group etc	52	16
Sydney - Outer West and Blue Mountains	Co-op/church group etc	3937	34
Sydney - Outer West and Blue Mountains	Co-op/church group etc	5250	91
Sydney - Outer West and Blue Mountains	Co-op/church group etc	7875	402
Sydney - Outer West and Blue Mountains	Co-op/church group etc	10500	144
Sydney - Outer West and Blue Mountains	Co-op/church group etc	11812	208
Sydney - Outer West and Blue Mountains	Co-op/church group etc	14437	247
Sydney - Outer West and Blue Mountains	Co-op/church group etc	18375	170
Sydney - Outer West and Blue Mountains	Co-op/church group etc	23625	22
Sydney - Outer West and Blue Mountains	Co-op/church group etc	28875	7
Sydney - Outer West and Blue Mountains	Co-op/church group etc	34125	3
Sydney - Outer West and Blue Mountains	Person not in same household	52	27
Sydney - Outer West and Blue Mountains	Person not in same household	3937	22
