SA4_NAME21	Ancestry	FatherBornAus	MotherBornAus	responses
Shepparton	Vietnamese	1	0	17
Shepparton	Vietnamese	1	1	9
Shepparton	Welsh			3
Shepparton	Welsh	0	0	139
Shepparton	Welsh	0	1	44
Shepparton	Welsh	1	0	33
Shepparton	Welsh	1	1	256
Warrnambool and South West				7101
Warrnambool and South West		0	0	178
Warrnambool and South West		0	1	73
Warrnambool and South West		1	0	52
Warrnambool and South West		1	1	1402
Warrnambool and South West	Australian			698
Warrnambool and South West	Australian		1	46229
Warrnambool and South West	Australian	0	0	429
Warrnambool and South West	Australian	0	1	3132
Warrnambool and South West	Australian	1	0	2397
Warrnambool and South West	Australian Aboriginal			44
Warrnambool and South West	Australian Aboriginal	0	0	22
Warrnambool and South West	Australian Aboriginal	0	1	80
Warrnambool and South West	Australian Aboriginal	1	0	48
Warrnambool and South West	Australian Aboriginal	1	1	2182
Warrnambool and South West	Chinese			8
Warrnambool and South West	Chinese	0	0	864
Warrnambool and South West	Chinese	0	1	33
Warrnambool and South West	Chinese	1	0	54
Warrnambool and South West	Chinese	1	1	184
Warrnambool and South West	Croatian	0	0	81
Warrnambool and South West	Croatian	0	1	30
Warrnambool and South West	Croatian	1	0	8
Warrnambool and South West	Croatian	1	1	93
Warrnambool and South West	Dutch			17
Warrnambool and South West	Dutch	0	0	993
Warrnambool and South West	Dutch	0	1	387
Warrnambool and South West	Dutch	1	0	217
Warrnambool and South West	Dutch	1	1	921
Warrnambool and South West	English			756
Warrnambool and South West	English	0	0	4686
Warrnambool and South West	English	0	1	2858
Warrnambool and South West	English	1	0	2139
Warrnambool and South West	English	1	1	42234
Warrnambool and South West	Filipino			6
Warrnambool and South West	Filipino	0	0	707
Warrnambool and South West	Filipino	0	1	13
Warrnambool and South West	Filipino	1	0	140
Warrnambool and South West	Filipino	1	1	21
Warrnambool and South West	French	0	0	142
Warrnambool and South West	French	0	1	34
Warrnambool and South West	French	1	0	39
Warrnambool and South West	French	1	1	275
Warrnambool and South West	German			51
Warrnambool and South West	German	0	0	671
Warrnambool and South West	German	0	1	290
Warrnambool and South West	German	1	0	254
Warrnambool and South West	German	1	1	4570
Warrnambool and South West	Greek			7
Warrnambool and South West	Greek	0	0	182
Warrnambool and South West	Greek	0	1	54
Warrnambool and South West	Greek	1	0	25
Warrnambool and South West	Greek	1	1	161
Warrnambool and South West	Hungarian			3
Warrnambool and South West	Hungarian	0	0	66
Warrnambool and South West	Hungarian	0	1	18
Warrnambool and South West	Hungarian	1	0	12
Warrnambool and South West	Hungarian	1	1	33
Warrnambool and South West	Indian	0	0	467
Warrnambool and South West	Indian	0	1	34
Warrnambool and South West	Indian	1	0	20
Warrnambool and South West	Indian	1	1	33
Warrnambool and South West	Irish			222
Warrnambool and South West	Irish	0	0	1088
Warrnambool and South West	Irish	0	1	810
Warrnambool and South West	Irish	1	0	514
Warrnambool and South West	Irish	1	1	17560
Warrnambool and South West	Italian			17
Warrnambool and South West	Italian	0	0	465
Warrnambool and South West	Italian	0	1	246
Warrnambool and South West	Italian	1	0	78
Warrnambool and South West	Italian	1	1	1280
Warrnambool and South West	Korean	0	0	66
Warrnambool and South West	Korean	0	1	4
Warrnambool and South West	Korean	1	0	7
Warrnambool and South West	Lebanese	0	0	21
Warrnambool and South West	Lebanese	0	1	7
Warrnambool and South West	Lebanese	1	1	44
Warrnambool and South West	Macedonian	0	0	21
Warrnambool and South West	Macedonian	0	1	11
Warrnambool and South West	Macedonian	1	0	3
Warrnambool and South West	Macedonian	1	1	14
Warrnambool and South West	Maltese			3
Warrnambool and South West	Maltese	0	0	200
Warrnambool and South West	Maltese	0	1	69
Warrnambool and South West	Maltese	1	0	36
Warrnambool and South West	Maltese	1	1	183
Warrnambool and South West	Maori			10
Warrnambool and South West	Maori	0	0	348
Warrnambool and South West	Maori	0	1	69
Warrnambool and South West	Maori	1	0	68
Warrnambool and South West	Maori	1	1	45
Warrnambool and South West	NZ			5
Warrnambool and South West	NZ	0	0	371
Warrnambool and South West	NZ	0	1	163
Warrnambool and South West	NZ	1	0	110
Warrnambool and South West	NZ	1	1	92
Warrnambool and South West	(Other)			60
Warrnambool and South West	(Other)	0	0	2794
Warrnambool and South West	(Other)	0	1	508
Warrnambool and South West	(Other)	1	0	453
Warrnambool and South West	(Other)	1	1	1048
Warrnambool and South West	Polish			4
Warrnambool and South West	Polish	0	0	171
Warrnambool and South West	Polish	0	1	40
Warrnambool and South West	Polish	1	0	29
Warrnambool and South West	Polish	1	1	139
Warrnambool and South West	Russian	0	0	85
Warrnambool and South West	Russian	0	1	18
Warrnambool and South West	Russian	1	0	5
Warrnambool and South West	Russian	1	1	43
Warrnambool and South West	Samoan	0	0	58
Warrnambool and South West	Samoan	0	1	9
Warrnambool and South West	Samoan	1	0	6
Warrnambool and South West	Samoan	1	1	8
Warrnambool and South West	Scottish			172
Warrnambool and South West	Scottish	0	0	1379
Warrnambool and South West	Scottish	0	1	885
Warrnambool and South West	Scottish	1	0	626
Warrnambool and South West	Scottish	1	1	13540
Warrnambool and South West	Serbian	0	0	42
Warrnambool and South West	Serbian	0	1	11
Warrnambool and South West	Serbian	1	0	3
Warrnambool and South West	Serbian	1	1	14
Warrnambool and South West	South African			6
Warrnambool and South West	South African	0	0	206
Warrnambool and South West	South African	0	1	34
Warrnambool and South West	South African	1	0	33
Warrnambool and South West	South African	1	1	10
Warrnambool and South West	Spanish			4
Warrnambool and South West	Spanish	0	0	90
Warrnambool and South West	Spanish	0	1	15
Warrnambool and South West	Spanish	1	0	5
Warrnambool and South West	Spanish	1	1	88
Warrnambool and South West	Sri Lankan	0	0	107
Warrnambool and South West	Sri Lankan	0	1	13
Warrnambool and South West	Sri Lankan	1	0	10
Warrnambool and South West	Sri Lankan	1	1	4
Warrnambool and South West	Vietnamese	0	0	178
Warrnambool and South West	Vietnamese	1	0	6
Warrnambool and South West	Welsh	0	0	182
Warrnambool and South West	Welsh	0	1	54
Warrnambool and South West	Welsh	1	0	38
Warrnambool and South West	Welsh	1	1	340
Migratory - Offshore - Shipping (Vic.)				27
Migratory - Offshore - Shipping (Vic.)	English	1	1	7
Migratory - Offshore - Shipping (Vic.)	Filipino	0	0	3
Migratory - Offshore - Shipping (Vic.)	Scottish	1	1	3
No usual address (Vic.)				3572
No usual address (Vic.)		0	0	32
No usual address (Vic.)		0	1	9
No usual address (Vic.)		1	0	4
No usual address (Vic.)		1	1	45
No usual address (Vic.)	Australian			47
No usual address (Vic.)	Australian		1	1415
No usual address (Vic.)	Australian	0	0	61
No usual address (Vic.)	Australian	0	1	230
No usual address (Vic.)	Australian	1	0	123
No usual address (Vic.)	Australian Aboriginal			5
No usual address (Vic.)	Australian Aboriginal	0	0	7
No usual address (Vic.)	Australian Aboriginal	0	1	9
No usual address (Vic.)	Australian Aboriginal	1	0	6
No usual address (Vic.)	Australian Aboriginal	1	1	208
No usual address (Vic.)	Chinese	0	0	179
No usual address (Vic.)	Chinese	0	1	7
No usual address (Vic.)	Chinese	1	0	4
No usual address (Vic.)	Chinese	1	1	13
No usual address (Vic.)	Croatian	0	0	18
No usual address (Vic.)	Dutch	0	0	53
No usual address (Vic.)	Dutch	0	1	31
No usual address (Vic.)	Dutch	1	0	5
No usual address (Vic.)	Dutch	1	1	42
No usual address (Vic.)	English			35
No usual address (Vic.)	English	0	0	370
No usual address (Vic.)	English	0	1	173
No usual address (Vic.)	English	1	0	124
No usual address (Vic.)	English	1	1	1249
No usual address (Vic.)	Filipino	0	0	54
No usual address (Vic.)	Filipino	1	0	8
No usual address (Vic.)	French	0	0	25
No usual address (Vic.)	French	0	1	5
No usual address (Vic.)	French	1	1	14
No usual address (Vic.)	German			4
No usual address (Vic.)	German	0	0	74
No usual address (Vic.)	German	0	1	23
No usual address (Vic.)	German	1	0	13
No usual address (Vic.)	German	1	1	136
No usual address (Vic.)	Greek	0	0	34
No usual address (Vic.)	Greek	0	1	18
No usual address (Vic.)	Greek	1	0	4
No usual address (Vic.)	Greek	1	1	18
No usual address (Vic.)	Hungarian	0	0	11
No usual address (Vic.)	Hungarian	1	1	6
No usual address (Vic.)	Indian	0	0	95
No usual address (Vic.)	Indian	1	0	4
No usual address (Vic.)	Indian	1	1	3
No usual address (Vic.)	Irish			7
No usual address (Vic.)	Irish	0	0	106
No usual address (Vic.)	Irish	0	1	48
No usual address (Vic.)	Irish	1	0	23
No usual address (Vic.)	Irish	1	1	445
No usual address (Vic.)	Italian			3
No usual address (Vic.)	Italian	0	0	72
No usual address (Vic.)	Italian	0	1	22
No usual address (Vic.)	Italian	1	0	20
No usual address (Vic.)	Italian	1	1	106
No usual address (Vic.)	Korean	0	0	4
No usual address (Vic.)	Lebanese	0	0	27
No usual address (Vic.)	Lebanese	0	1	6
No usual address (Vic.)	Lebanese	1	1	8
No usual address (Vic.)	Macedonian	0	0	10
No usual address (Vic.)	Macedonian	1	1	8
No usual address (Vic.)	Maltese	0	0	12
No usual address (Vic.)	Maltese	0	1	8
No usual address (Vic.)	Maltese	1	0	6
No usual address (Vic.)	Maltese	1	1	27
No usual address (Vic.)	Maori	0	0	44
No usual address (Vic.)	Maori	1	0	9
No usual address (Vic.)	Maori	1	1	5
No usual address (Vic.)	NZ			3
No usual address (Vic.)	NZ	0	0	43
No usual address (Vic.)	NZ	0	1	12
No usual address (Vic.)	NZ	1	0	5
No usual address (Vic.)	(Other)			19
No usual address (Vic.)	(Other)	0	0	595
No usual address (Vic.)	(Other)	0	1	69
No usual address (Vic.)	(Other)	1	0	42
No usual address (Vic.)	(Other)	1	1	93
No usual address (Vic.)	Polish	0	0	23
No usual address (Vic.)	Polish	0	1	6
No usual address (Vic.)	Polish	1	0	3
No usual address (Vic.)	Polish	1	1	19
No usual address (Vic.)	Russian	0	0	18
No usual address (Vic.)	Samoan	0	0	23
No usual address (Vic.)	Scottish			7
No usual address (Vic.)	Scottish	0	0	103
No usual address (Vic.)	Scottish	0	1	60
No usual address (Vic.)	Scottish	1	0	48
No usual address (Vic.)	Scottish	1	1	350
No usual address (Vic.)	Serbian	0	0	22
No usual address (Vic.)	South African	0	0	14
No usual address (Vic.)	Spanish	0	0	20
No usual address (Vic.)	Spanish	0	1	3
No usual address (Vic.)	Spanish	1	1	3
No usual address (Vic.)	Sri Lankan	0	0	19
No usual address (Vic.)	Sri Lankan	0	1	5
No usual address (Vic.)	Vietnamese	0	0	48
No usual address (Vic.)	Vietnamese	1	0	3
No usual address (Vic.)	Welsh			4
No usual address (Vic.)	Welsh	0	0	14
No usual address (Vic.)	Welsh	0	1	5
No usual address (Vic.)	Welsh	1	0	5
No usual address (Vic.)	Welsh	1	1	15
Brisbane - East				7834
Brisbane - East		0	0	805
Brisbane - East		0	1	147
Brisbane - East		1	0	123
Brisbane - East		1	1	1183
Brisbane - East	Australian			697
Brisbane - East	Australian		1	61799
Brisbane - East	Australian	0	0	2114
Brisbane - East	Australian	0	1	10899
Brisbane - East	Australian	1	0	8249
Brisbane - East	Australian Aboriginal			68
Brisbane - East	Australian Aboriginal	0	0	65
Brisbane - East	Australian Aboriginal	0	1	463
Brisbane - East	Australian Aboriginal	1	0	292
Brisbane - East	Australian Aboriginal	1	1	5458
Brisbane - East	Chinese			22
Brisbane - East	Chinese	0	0	3297
Brisbane - East	Chinese	0	1	174
Brisbane - East	Chinese	1	0	339
Brisbane - East	Chinese	1	1	577
Brisbane - East	Croatian	0	0	569
Brisbane - East	Croatian	0	1	122
Brisbane - East	Croatian	1	0	58
Brisbane - East	Croatian	1	1	259
Brisbane - East	Dutch			27
Brisbane - East	Dutch	0	0	2442
Brisbane - East	Dutch	0	1	691
Brisbane - East	Dutch	1	0	487
Brisbane - East	Dutch	1	1	1279
Brisbane - East	English			822
Brisbane - East	English	0	0	28345
Brisbane - East	English	0	1	9845
Brisbane - East	English	1	0	7189
Brisbane - East	English	1	1	58969
Brisbane - East	Filipino			21
Brisbane - East	Filipino	0	0	2186
Brisbane - East	Filipino	0	1	86
Brisbane - East	Filipino	1	0	448
Brisbane - East	Filipino	1	1	136
Brisbane - East	French			7
Brisbane - East	French	0	0	1004
Brisbane - East	French	0	1	165
Brisbane - East	French	1	0	129
Brisbane - East	French	1	1	539
Brisbane - East	German			86
Brisbane - East	German	0	0	2946
Brisbane - East	German	0	1	964
Brisbane - East	German	1	0	713
Brisbane - East	German	1	1	9582
Brisbane - East	Greek	0	0	687
Brisbane - East	Greek	0	1	304
Brisbane - East	Greek	1	0	126
Brisbane - East	Greek	1	1	900
Brisbane - East	Hungarian			4
Brisbane - East	Hungarian	0	0	431
Brisbane - East	Hungarian	0	1	92
Brisbane - East	Hungarian	1	0	48
Brisbane - East	Hungarian	1	1	140
Brisbane - East	Indian			14
Brisbane - East	Indian	0	0	2530
Brisbane - East	Indian	0	1	162
Brisbane - East	Indian	1	0	88
Brisbane - East	Indian	1	1	165
Brisbane - East	Irish			158
Brisbane - East	Irish	0	0	6424
Brisbane - East	Irish	0	1	2153
Brisbane - East	Irish	1	0	1433
Brisbane - East	Irish	1	1	19875
Brisbane - East	Italian			41
Brisbane - East	Italian	0	0	1991
Brisbane - East	Italian	0	1	864
Brisbane - East	Italian	1	0	360
Brisbane - East	Italian	1	1	3283
Brisbane - East	Korean	0	0	451
Brisbane - East	Korean	0	1	10
Brisbane - East	Korean	1	0	64
Brisbane - East	Korean	1	1	10
Brisbane - East	Lebanese			3
Brisbane - East	Lebanese	0	0	190
Brisbane - East	Lebanese	0	1	76
Brisbane - East	Lebanese	1	0	39
Brisbane - East	Lebanese	1	1	165
Brisbane - East	Macedonian	0	0	64
Brisbane - East	Macedonian	0	1	17
Brisbane - East	Macedonian	1	0	9
Brisbane - East	Macedonian	1	1	33
Brisbane - East	Maltese			8
Brisbane - East	Maltese	0	0	339
Brisbane - East	Maltese	0	1	107
Brisbane - East	Maltese	1	0	87
Brisbane - East	Maltese	1	1	385
Brisbane - East	Maori			28
Brisbane - East	Maori	0	0	2909
Brisbane - East	Maori	0	1	462
Brisbane - East	Maori	1	0	311
Brisbane - East	Maori	1	1	163
Brisbane - East	NZ			31
Brisbane - East	NZ	0	0	2385
Brisbane - East	NZ	0	1	848
Brisbane - East	NZ	1	0	613
Brisbane - East	NZ	1	1	287
Brisbane - East	(Other)			148
Brisbane - East	(Other)	0	0	12195
Brisbane - East	(Other)	0	1	2150
Brisbane - East	(Other)	1	0	1903
Brisbane - East	(Other)	1	1	3883
Brisbane - East	Polish			6
Brisbane - East	Polish	0	0	974
Brisbane - East	Polish	0	1	219
Brisbane - East	Polish	1	0	193
Brisbane - East	Polish	1	1	577
Brisbane - East	Russian			7
Brisbane - East	Russian	0	0	590
Brisbane - East	Russian	0	1	92
Brisbane - East	Russian	1	0	84
Brisbane - East	Russian	1	1	286
Brisbane - East	Samoan			7
Brisbane - East	Samoan	0	0	634
Brisbane - East	Samoan	0	1	121
Brisbane - East	Samoan	1	0	43
Brisbane - East	Samoan	1	1	21
Brisbane - East	Scottish			145
Brisbane - East	Scottish	0	0	7574
Brisbane - East	Scottish	0	1	2461
Brisbane - East	Scottish	1	0	1801
Brisbane - East	Scottish	1	1	17144
Brisbane - East	Serbian	0	0	320
Brisbane - East	Serbian	0	1	39
Brisbane - East	Serbian	1	0	19
Brisbane - East	Serbian	1	1	60
Brisbane - East	South African			10
Brisbane - East	South African	0	0	2377
Brisbane - East	South African	0	1	222
Brisbane - East	South African	1	0	167
Brisbane - East	South African	1	1	53
Brisbane - East	Spanish			5
Brisbane - East	Spanish	0	0	682
Brisbane - East	Spanish	0	1	88
Brisbane - East	Spanish	1	0	49
Brisbane - East	Spanish	1	1	232
Brisbane - East	Sri Lankan			3
Brisbane - East	Sri Lankan	0	0	289
Brisbane - East	Sri Lankan	0	1	33
Brisbane - East	Sri Lankan	1	0	36
Brisbane - East	Sri Lankan	1	1	42
Brisbane - East	Vietnamese	0	0	577
Brisbane - East	Vietnamese	0	1	28
Brisbane - East	Vietnamese	1	0	53
Brisbane - East	Vietnamese	1	1	26
Brisbane - East	Welsh			14
Brisbane - East	Welsh	0	0	967
Brisbane - East	Welsh	0	1	211
Brisbane - East	Welsh	1	0	140
Brisbane - East	Welsh	1	1	731
Brisbane - North				7618
Brisbane - North		0	0	993
Brisbane - North		0	1	105
Brisbane - North		1	0	105
Brisbane - North		1	1	921
Brisbane - North	Australian			596
Brisbane - North	Australian		1	53100
Brisbane - North	Australian	0	0	2186
Brisbane - North	Australian	0	1	9275
Brisbane - North	Australian	1	0	7437
Brisbane - North	Australian Aboriginal			73
Brisbane - North	Australian Aboriginal	0	0	106
Brisbane - North	Australian Aboriginal	0	1	379
Brisbane - North	Australian Aboriginal	1	0	194
Brisbane - North	Australian Aboriginal	1	1	4463
Brisbane - North	Chinese			29
Brisbane - North	Chinese	0	0	5989
Brisbane - North	Chinese	0	1	265
Brisbane - North	Chinese	1	0	426
Brisbane - North	Chinese	1	1	701
Brisbane - North	Croatian	0	0	328
Brisbane - North	Croatian	0	1	98
Brisbane - North	Croatian	1	0	73
Brisbane - North	Croatian	1	1	191
Brisbane - North	Dutch			15
Brisbane - North	Dutch	0	0	1278
Brisbane - North	Dutch	0	1	584
Brisbane - North	Dutch	1	0	349
Brisbane - North	Dutch	1	1	1107
Brisbane - North	English			502
Brisbane - North	English	0	0	16554
Brisbane - North	English	0	1	7998
Brisbane - North	English	1	0	5908
Brisbane - North	English	1	1	50801
Brisbane - North	Filipino			16
Brisbane - North	Filipino	0	0	4416
Brisbane - North	Filipino	0	1	113
Brisbane - North	Filipino	1	0	666
Brisbane - North	Filipino	1	1	129
Brisbane - North	French			6
Brisbane - North	French	0	0	729
Brisbane - North	French	0	1	164
Brisbane - North	French	1	0	103
Brisbane - North	French	1	1	498
Brisbane - North	German			68
Brisbane - North	German	0	0	2027
Brisbane - North	German	0	1	922
Brisbane - North	German	1	0	639
Brisbane - North	German	1	1	9197
Brisbane - North	Greek			12
Brisbane - North	Greek	0	0	479
Brisbane - North	Greek	0	1	226
Brisbane - North	Greek	1	0	79
Brisbane - North	Greek	1	1	614
Brisbane - North	Hungarian			5
Brisbane - North	Hungarian	0	0	332
Brisbane - North	Hungarian	0	1	94
Brisbane - North	Hungarian	1	0	36
Brisbane - North	Hungarian	1	1	159
Brisbane - North	Indian			27
Brisbane - North	Indian	0	0	8734
Brisbane - North	Indian	0	1	204
Brisbane - North	Indian	1	0	174
Brisbane - North	Indian	1	1	147
Brisbane - North	Irish			138
Brisbane - North	Irish	0	0	4106
Brisbane - North	Irish	0	1	2180
Brisbane - North	Irish	1	0	1496
Brisbane - North	Irish	1	1	22087
Brisbane - North	Italian			48
Brisbane - North	Italian	0	0	3531
Brisbane - North	Italian	0	1	1190
Brisbane - North	Italian	1	0	529
Brisbane - North	Italian	1	1	4604
Brisbane - North	Korean	0	0	844
Brisbane - North	Korean	0	1	17
Brisbane - North	Korean	1	0	82
Brisbane - North	Korean	1	1	16
Brisbane - North	Lebanese	0	0	155
Brisbane - North	Lebanese	0	1	73
Brisbane - North	Lebanese	1	0	25
Brisbane - North	Lebanese	1	1	194
Brisbane - North	Macedonian	0	0	83
Brisbane - North	Macedonian	0	1	13
Brisbane - North	Macedonian	1	0	10
Brisbane - North	Macedonian	1	1	12
Brisbane - North	Maltese			5
Brisbane - North	Maltese	0	0	204
Brisbane - North	Maltese	0	1	106
Brisbane - North	Maltese	1	0	62
Brisbane - North	Maltese	1	1	410
Brisbane - North	Maori			12
Brisbane - North	Maori	0	0	1726
Brisbane - North	Maori	0	1	288
Brisbane - North	Maori	1	0	220
Brisbane - North	Maori	1	1	144
Brisbane - North	NZ			33
Brisbane - North	NZ	0	0	1640
Brisbane - North	NZ	0	1	635
Brisbane - North	NZ	1	0	471
Brisbane - North	NZ	1	1	210
Brisbane - North	(Other)			171
Brisbane - North	(Other)	0	0	21069
Brisbane - North	(Other)	0	1	2181
Brisbane - North	(Other)	1	0	2326
Brisbane - North	(Other)	1	1	3836
Brisbane - North	Polish			5
Brisbane - North	Polish	0	0	801
Brisbane - North	Polish	0	1	171
Brisbane - North	Polish	1	0	142
Brisbane - North	Polish	1	1	617
Brisbane - North	Russian	0	0	530
Brisbane - North	Russian	0	1	66
Brisbane - North	Russian	1	0	66
Brisbane - North	Russian	1	1	177
Brisbane - North	Samoan			5
Brisbane - North	Samoan	0	0	1271
Brisbane - North	Samoan	0	1	163
Brisbane - North	Samoan	1	0	67
Brisbane - North	Samoan	1	1	25
Brisbane - North	Scottish			99
Brisbane - North	Scottish	0	0	4544
Brisbane - North	Scottish	0	1	2151
Brisbane - North	Scottish	1	0	1468
Brisbane - North	Scottish	1	1	15983
Brisbane - North	Serbian	0	0	201
Brisbane - North	Serbian	0	1	47
Brisbane - North	Serbian	1	0	15
Brisbane - North	Serbian	1	1	46
Brisbane - North	South African	0	0	949
Brisbane - North	South African	0	1	194
Brisbane - North	South African	1	0	117
Brisbane - North	South African	1	1	57
Brisbane - North	Spanish			4
Brisbane - North	Spanish	0	0	837
Brisbane - North	Spanish	0	1	88
Brisbane - North	Spanish	1	0	74
Brisbane - North	Spanish	1	1	211
Brisbane - North	Sri Lankan	0	0	499
Brisbane - North	Sri Lankan	0	1	56
Brisbane - North	Sri Lankan	1	0	30
Brisbane - North	Sri Lankan	1	1	51
Brisbane - North	Vietnamese			7
Brisbane - North	Vietnamese	0	0	705
Brisbane - North	Vietnamese	0	1	42
Brisbane - North	Vietnamese	1	0	73
Brisbane - North	Vietnamese	1	1	51
Brisbane - North	Welsh	0	0	553
Brisbane - North	Welsh	0	1	199
Brisbane - North	Welsh	1	0	136
Brisbane - North	Welsh	1	1	760
Brisbane - South				12853
Brisbane - South		0	0	2563
Brisbane - South		0	1	151
Brisbane - South		1	0	137
Brisbane - South		1	1	1040
Brisbane - South	Australian			559
Brisbane - South	Australian		1	61231
Brisbane - South	Australian	0	0	4674
Brisbane - South	Australian	0	1	12263
Brisbane - South	Australian	1	0	10173
Brisbane - South	Australian Aboriginal			60
Brisbane - South	Australian Aboriginal	0	0	114
Brisbane - South	Australian Aboriginal	0	1	409
Brisbane - South	Australian Aboriginal	1	0	242
Brisbane - South	Australian Aboriginal	1	1	4534
Brisbane - South	Chinese			262
Brisbane - South	Chinese	0	0	49807
Brisbane - South	Chinese	0	1	683
Brisbane - South	Chinese	1	0	1467
Brisbane - South	Chinese	1	1	1055
Brisbane - South	Croatian			8
Brisbane - South	Croatian	0	0	1155
Brisbane - South	Croatian	0	1	193
Brisbane - South	Croatian	1	0	135
Brisbane - South	Croatian	1	1	372
Brisbane - South	Dutch			20
Brisbane - South	Dutch	0	0	1975
Brisbane - South	Dutch	0	1	804
Brisbane - South	Dutch	1	0	466
Brisbane - South	Dutch	1	1	1428
Brisbane - South	English			638
Brisbane - South	English	0	0	23241
Brisbane - South	English	0	1	10363
Brisbane - South	English	1	0	7622
Brisbane - South	English	1	1	59455
Brisbane - South	Filipino			17
Brisbane - South	Filipino	0	0	5703
Brisbane - South	Filipino	0	1	178
Brisbane - South	Filipino	1	0	900
Brisbane - South	Filipino	1	1	187
Brisbane - South	French			10
Brisbane - South	French	0	0	1053
Brisbane - South	French	0	1	221
Brisbane - South	French	1	0	150
Brisbane - South	French	1	1	617
Brisbane - South	German			69
Brisbane - South	German	0	0	3135
Brisbane - South	German	0	1	1193
Brisbane - South	German	1	0	886
Brisbane - South	German	1	1	10660
Brisbane - South	Greek			31
Brisbane - South	Greek	0	0	2726
Brisbane - South	Greek	0	1	917
Brisbane - South	Greek	1	0	438
Brisbane - South	Greek	1	1	2423
Brisbane - South	Hungarian			10
Brisbane - South	Hungarian	0	0	636
Brisbane - South	Hungarian	0	1	129
Brisbane - South	Hungarian	1	0	75
Brisbane - South	Hungarian	1	1	211
Brisbane - South	Indian			35
Brisbane - South	Indian	0	0	18151
Brisbane - South	Indian	0	1	390
Brisbane - South	Indian	1	0	315
Brisbane - South	Indian	1	1	194
Brisbane - South	Irish			146
Brisbane - South	Irish	0	0	5673
Brisbane - South	Irish	0	1	2866
Brisbane - South	Irish	1	0	2003
Brisbane - South	Irish	1	1	26033
Brisbane - South	Italian			36
Brisbane - South	Italian	0	0	3540
Brisbane - South	Italian	0	1	1294
Brisbane - South	Italian	1	0	625
Brisbane - South	Italian	1	1	4739
Brisbane - South	Korean			8
Brisbane - South	Korean	0	0	7190
Brisbane - South	Korean	0	1	34
Brisbane - South	Korean	1	0	202
Brisbane - South	Korean	1	1	32
Brisbane - South	Lebanese			3
Brisbane - South	Lebanese	0	0	634
Brisbane - South	Lebanese	0	1	232
Brisbane - South	Lebanese	1	0	120
Brisbane - South	Lebanese	1	1	452
Brisbane - South	Macedonian			5
Brisbane - South	Macedonian	0	0	390
Brisbane - South	Macedonian	0	1	59
Brisbane - South	Macedonian	1	0	53
Brisbane - South	Macedonian	1	1	56
Brisbane - South	Maltese			7
Brisbane - South	Maltese	0	0	203
Brisbane - South	Maltese	0	1	130
Brisbane - South	Maltese	1	0	86
Brisbane - South	Maltese	1	1	413
Brisbane - South	Maori			21
Brisbane - South	Maori	0	0	2845
Brisbane - South	Maori	0	1	387
Brisbane - South	Maori	1	0	328
Brisbane - South	Maori	1	1	144
Brisbane - South	NZ			22
Brisbane - South	NZ	0	0	2161
Brisbane - South	NZ	0	1	753
Brisbane - South	NZ	1	0	617
Brisbane - South	NZ	1	1	279
Brisbane - South	(Other)			390
Brisbane - South	(Other)	0	0	49794
Brisbane - South	(Other)	0	1	3752
Brisbane - South	(Other)	1	0	3727
Brisbane - South	(Other)	1	1	5144
Brisbane - South	Polish			19
Brisbane - South	Polish	0	0	1367
Brisbane - South	Polish	0	1	289
Brisbane - South	Polish	1	0	241
Brisbane - South	Polish	1	1	756
Brisbane - South	Russian			32
Brisbane - South	Russian	0	0	1308
Brisbane - South	Russian	0	1	177
Brisbane - South	Russian	1	0	142
Brisbane - South	Russian	1	1	454
Brisbane - South	Samoan			24
Brisbane - South	Samoan	0	0	2070
Brisbane - South	Samoan	0	1	240
Brisbane - South	Samoan	1	0	97
Brisbane - South	Samoan	1	1	62
Brisbane - South	Scottish			134
Brisbane - South	Scottish	0	0	5909
Brisbane - South	Scottish	0	1	2746
Brisbane - South	Scottish	1	0	1994
Brisbane - South	Scottish	1	1	19166
Brisbane - South	Serbian			17
Brisbane - South	Serbian	0	0	1579
Brisbane - South	Serbian	0	1	130
Brisbane - South	Serbian	1	0	104
Brisbane - South	Serbian	1	1	162
Brisbane - South	South African			3
Brisbane - South	South African	0	0	1950
Brisbane - South	South African	0	1	257
Brisbane - South	South African	1	0	193
Brisbane - South	South African	1	1	76
Brisbane - South	Spanish			9
Brisbane - South	Spanish	0	0	1669
Brisbane - South	Spanish	0	1	149
Brisbane - South	Spanish	1	0	126
Brisbane - South	Spanish	1	1	274
Brisbane - South	Sri Lankan			9
Brisbane - South	Sri Lankan	0	0	1495
Brisbane - South	Sri Lankan	0	1	82
Brisbane - South	Sri Lankan	1	0	80
Brisbane - South	Sri Lankan	1	1	58
Brisbane - South	Vietnamese			16
Brisbane - South	Vietnamese	0	0	5686
Brisbane - South	Vietnamese	0	1	195
Brisbane - South	Vietnamese	1	0	284
Brisbane - South	Vietnamese	1	1	172
Brisbane - South	Welsh			11
Brisbane - South	Welsh	0	0	711
Brisbane - South	Welsh	0	1	208
Brisbane - South	Welsh	1	0	149
Brisbane - South	Welsh	1	1	988
Brisbane - West				4872
Brisbane - West		0	0	663
Brisbane - West		0	1	88
Brisbane - West		1	0	73
Brisbane - West		1	1	493
Brisbane - West	Australian			359
Brisbane - West	Australian		1	40973
Brisbane - West	Australian	0	0	1699
Brisbane - West	Australian	0	1	8515
Brisbane - West	Australian	1	0	7046
Brisbane - West	Australian Aboriginal			22
Brisbane - West	Australian Aboriginal	0	0	31
