SA4_NAME21	Age	ProvidedUnpaidChildcare	ForOwnChild	ForOtherChild	Sex	adults
Sydney - Outer South West	25-34	1	1	1	M	96
Sydney - Outer South West	35-44				F	1164
Sydney - Outer South West	35-44				M	1239
Sydney - Outer South West	35-44	0			F	5878
Sydney - Outer South West	35-44	0			M	7657
Sydney - Outer South West	35-44	1	0	1	F	365
Sydney - Outer South West	35-44	1	0	1	M	239
Sydney - Outer South West	35-44	1	1	0	F	14413
Sydney - Outer South West	35-44	1	1	0	M	11878
Sydney - Outer South West	35-44	1	1	1	F	271
Sydney - Outer South West	35-44	1	1	1	M	187
Sydney - Outer South West	45-54				F	845
Sydney - Outer South West	45-54				M	942
Sydney - Outer South West	45-54	0			F	11198
Sydney - Outer South West	45-54	0			M	10830
Sydney - Outer South West	45-54	1	0	1	F	934
Sydney - Outer South West	45-54	1	0	1	M	368
Sydney - Outer South West	45-54	1	1	0	F	5461
Sydney - Outer South West	45-54	1	1	0	M	5898
Sydney - Outer South West	45-54	1	1	1	F	125
Sydney - Outer South West	45-54	1	1	1	M	88
Sydney - Outer South West	55-64				F	701
Sydney - Outer South West	55-64				M	700
Sydney - Outer South West	55-64	0			F	13138
Sydney - Outer South West	55-64	0			M	12770
Sydney - Outer South West	55-64	1	0	1	F	2467
Sydney - Outer South West	55-64	1	0	1	M	945
Sydney - Outer South West	55-64	1	1	0	F	453
Sydney - Outer South West	55-64	1	1	0	M	993
Sydney - Outer South West	55-64	1	1	1	F	47
Sydney - Outer South West	55-64	1	1	1	M	33
Sydney - Outer South West	65-74				F	667
Sydney - Outer South West	65-74				M	568
Sydney - Outer South West	65-74	0			F	10459
Sydney - Outer South West	65-74	0			M	10073
Sydney - Outer South West	65-74	1	0	1	F	1522
Sydney - Outer South West	65-74	1	0	1	M	898
Sydney - Outer South West	65-74	1	1	0	F	91
Sydney - Outer South West	65-74	1	1	0	M	149
Sydney - Outer South West	65-74	1	1	1	F	25
Sydney - Outer South West	65-74	1	1	1	M	9
Sydney - Outer South West	75-84				F	648
Sydney - Outer South West	75-84				M	502
Sydney - Outer South West	75-84	0			F	5255
Sydney - Outer South West	75-84	0			M	4737
Sydney - Outer South West	75-84	1	0	1	F	173
Sydney - Outer South West	75-84	1	0	1	M	155
Sydney - Outer South West	75-84	1	1	0	F	18
Sydney - Outer South West	75-84	1	1	0	M	19
Sydney - Outer South West	75-84	1	1	1	F	7
Sydney - Outer South West	85+				F	577
Sydney - Outer South West	85+				M	217
Sydney - Outer South West	85+	0			F	1788
Sydney - Outer South West	85+	0			M	1088
Sydney - Outer South West	85+	1	0	1	F	4
Sydney - Outer South West	85+	1	0	1	M	6
Sydney - Outer West and Blue Mountains	15-19				F	532
Sydney - Outer West and Blue Mountains	15-19				M	641
Sydney - Outer West and Blue Mountains	15-19	0			F	8611
Sydney - Outer West and Blue Mountains	15-19	0			M	9494
Sydney - Outer West and Blue Mountains	15-19	1	0	1	F	673
Sydney - Outer West and Blue Mountains	15-19	1	0	1	M	380
Sydney - Outer West and Blue Mountains	15-19	1	1	0	F	66
Sydney - Outer West and Blue Mountains	15-19	1	1	0	M	25
Sydney - Outer West and Blue Mountains	15-19	1	1	1	F	5
Sydney - Outer West and Blue Mountains	20-24				F	631
Sydney - Outer West and Blue Mountains	20-24				M	689
Sydney - Outer West and Blue Mountains	20-24	0			F	7966
Sydney - Outer West and Blue Mountains	20-24	0			M	9146
Sydney - Outer West and Blue Mountains	20-24	1	0	1	F	508
Sydney - Outer West and Blue Mountains	20-24	1	0	1	M	310
Sydney - Outer West and Blue Mountains	20-24	1	1	0	F	855
Sydney - Outer West and Blue Mountains	20-24	1	1	0	M	433
Sydney - Outer West and Blue Mountains	20-24	1	1	1	F	25
Sydney - Outer West and Blue Mountains	20-24	1	1	1	M	11
Sydney - Outer West and Blue Mountains	25-34				F	1548
Sydney - Outer West and Blue Mountains	25-34				M	1633
Sydney - Outer West and Blue Mountains	25-34	0			F	11115
Sydney - Outer West and Blue Mountains	25-34	0			M	13699
Sydney - Outer West and Blue Mountains	25-34	1	0	1	F	649
Sydney - Outer West and Blue Mountains	25-34	1	0	1	M	417
Sydney - Outer West and Blue Mountains	25-34	1	1	0	F	9965
Sydney - Outer West and Blue Mountains	25-34	1	1	0	M	6384
Sydney - Outer West and Blue Mountains	25-34	1	1	1	F	274
Sydney - Outer West and Blue Mountains	25-34	1	1	1	M	133
Sydney - Outer West and Blue Mountains	35-44				F	1312
Sydney - Outer West and Blue Mountains	35-44				M	1503
Sydney - Outer West and Blue Mountains	35-44	0			F	6391
Sydney - Outer West and Blue Mountains	35-44	0			M	8301
Sydney - Outer West and Blue Mountains	35-44	1	0	1	F	443
Sydney - Outer West and Blue Mountains	35-44	1	0	1	M	338
Sydney - Outer West and Blue Mountains	35-44	1	1	0	F	14823
Sydney - Outer West and Blue Mountains	35-44	1	1	0	M	12093
Sydney - Outer West and Blue Mountains	35-44	1	1	1	F	341
Sydney - Outer West and Blue Mountains	35-44	1	1	1	M	193
Sydney - Outer West and Blue Mountains	45-54				F	1074
Sydney - Outer West and Blue Mountains	45-54				M	1196
Sydney - Outer West and Blue Mountains	45-54	0			F	13000
Sydney - Outer West and Blue Mountains	45-54	0			M	12603
Sydney - Outer West and Blue Mountains	45-54	1	0	1	F	1081
Sydney - Outer West and Blue Mountains	45-54	1	0	1	M	422
Sydney - Outer West and Blue Mountains	45-54	1	1	0	F	6322
Sydney - Outer West and Blue Mountains	45-54	1	1	0	M	6382
Sydney - Outer West and Blue Mountains	45-54	1	1	1	F	134
Sydney - Outer West and Blue Mountains	45-54	1	1	1	M	93
Sydney - Outer West and Blue Mountains	55-64				F	780
Sydney - Outer West and Blue Mountains	55-64				M	876
Sydney - Outer West and Blue Mountains	55-64	0			F	16037
Sydney - Outer West and Blue Mountains	55-64	0			M	15524
Sydney - Outer West and Blue Mountains	55-64	1	0	1	F	2798
Sydney - Outer West and Blue Mountains	55-64	1	0	1	M	1056
Sydney - Outer West and Blue Mountains	55-64	1	1	0	F	486
Sydney - Outer West and Blue Mountains	55-64	1	1	0	M	1125
Sydney - Outer West and Blue Mountains	55-64	1	1	1	F	42
Sydney - Outer West and Blue Mountains	55-64	1	1	1	M	28
Sydney - Outer West and Blue Mountains	65-74				F	740
Sydney - Outer West and Blue Mountains	65-74				M	693
Sydney - Outer West and Blue Mountains	65-74	0			F	13392
Sydney - Outer West and Blue Mountains	65-74	0			M	12718
Sydney - Outer West and Blue Mountains	65-74	1	0	1	F	1984
Sydney - Outer West and Blue Mountains	65-74	1	0	1	M	1191
Sydney - Outer West and Blue Mountains	65-74	1	1	0	F	112
Sydney - Outer West and Blue Mountains	65-74	1	1	0	M	188
Sydney - Outer West and Blue Mountains	65-74	1	1	1	F	21
Sydney - Outer West and Blue Mountains	65-74	1	1	1	M	7
Sydney - Outer West and Blue Mountains	75-84				F	691
Sydney - Outer West and Blue Mountains	75-84				M	510
Sydney - Outer West and Blue Mountains	75-84	0			F	7355
Sydney - Outer West and Blue Mountains	75-84	0			M	6299
Sydney - Outer West and Blue Mountains	75-84	1	0	1	F	241
Sydney - Outer West and Blue Mountains	75-84	1	0	1	M	204
Sydney - Outer West and Blue Mountains	75-84	1	1	0	F	21
Sydney - Outer West and Blue Mountains	75-84	1	1	0	M	33
Sydney - Outer West and Blue Mountains	75-84	1	1	1	F	6
Sydney - Outer West and Blue Mountains	75-84	1	1	1	M	3
Sydney - Outer West and Blue Mountains	85+				F	617
Sydney - Outer West and Blue Mountains	85+				M	241
Sydney - Outer West and Blue Mountains	85+	0			F	2741
Sydney - Outer West and Blue Mountains	85+	0			M	1609
Sydney - Outer West and Blue Mountains	85+	1	0	1	F	13
Sydney - Outer West and Blue Mountains	85+	1	0	1	M	14
Sydney - Outer West and Blue Mountains	85+	1	1	0	F	5
Sydney - Outer West and Blue Mountains	85+	1	1	0	M	5
Sydney - Parramatta	15-19				F	853
Sydney - Parramatta	15-19				M	909
Sydney - Parramatta	15-19	0			F	10673
Sydney - Parramatta	15-19	0			M	11865
Sydney - Parramatta	15-19	1	0	1	F	538
Sydney - Parramatta	15-19	1	0	1	M	257
Sydney - Parramatta	15-19	1	1	0	F	41
Sydney - Parramatta	15-19	1	1	0	M	37
Sydney - Parramatta	15-19	1	1	1	M	6
Sydney - Parramatta	20-24				F	1288
Sydney - Parramatta	20-24				M	1889
Sydney - Parramatta	20-24	0			F	14210
Sydney - Parramatta	20-24	0			M	16935
Sydney - Parramatta	20-24	1	0	1	F	533
Sydney - Parramatta	20-24	1	0	1	M	308
Sydney - Parramatta	20-24	1	1	0	F	668
Sydney - Parramatta	20-24	1	1	0	M	185
Sydney - Parramatta	20-24	1	1	1	F	18
Sydney - Parramatta	20-24	1	1	1	M	9
Sydney - Parramatta	25-34				F	3586
Sydney - Parramatta	25-34				M	4976
Sydney - Parramatta	25-34	0			F	26435
Sydney - Parramatta	25-34	0			M	35356
Sydney - Parramatta	25-34	1	0	1	F	672
Sydney - Parramatta	25-34	1	0	1	M	494
Sydney - Parramatta	25-34	1	1	0	F	13492
Sydney - Parramatta	25-34	1	1	0	M	7172
Sydney - Parramatta	25-34	1	1	1	F	130
Sydney - Parramatta	25-34	1	1	1	M	41
Sydney - Parramatta	35-44				F	2754
Sydney - Parramatta	35-44				M	3776
Sydney - Parramatta	35-44	0			F	12608
Sydney - Parramatta	35-44	0			M	18572
Sydney - Parramatta	35-44	1	0	1	F	419
Sydney - Parramatta	35-44	1	0	1	M	303
Sydney - Parramatta	35-44	1	1	0	F	21892
Sydney - Parramatta	35-44	1	1	0	M	19221
Sydney - Parramatta	35-44	1	1	1	F	202
Sydney - Parramatta	35-44	1	1	1	M	97
Sydney - Parramatta	45-54				F	1673
Sydney - Parramatta	45-54				M	2256
Sydney - Parramatta	45-54	0			F	17094
Sydney - Parramatta	45-54	0			M	16499
Sydney - Parramatta	45-54	1	0	1	F	622
Sydney - Parramatta	45-54	1	0	1	M	239
Sydney - Parramatta	45-54	1	1	0	F	8158
Sydney - Parramatta	45-54	1	1	0	M	8907
Sydney - Parramatta	45-54	1	1	1	F	114
Sydney - Parramatta	45-54	1	1	1	M	60
Sydney - Parramatta	55-64				F	1417
Sydney - Parramatta	55-64				M	1617
Sydney - Parramatta	55-64	0			F	20149
Sydney - Parramatta	55-64	0			M	19650
Sydney - Parramatta	55-64	1	0	1	F	2078
Sydney - Parramatta	55-64	1	0	1	M	728
Sydney - Parramatta	55-64	1	1	0	F	1004
Sydney - Parramatta	55-64	1	1	0	M	1881
Sydney - Parramatta	55-64	1	1	1	F	47
Sydney - Parramatta	55-64	1	1	1	M	24
Sydney - Parramatta	65-74				F	1015
Sydney - Parramatta	65-74				M	1069
Sydney - Parramatta	65-74	0			F	14632
Sydney - Parramatta	65-74	0			M	14228
Sydney - Parramatta	65-74	1	0	1	F	1835
Sydney - Parramatta	65-74	1	0	1	M	1030
Sydney - Parramatta	65-74	1	1	0	F	298
Sydney - Parramatta	65-74	1	1	0	M	365
Sydney - Parramatta	65-74	1	1	1	F	29
Sydney - Parramatta	65-74	1	1	1	M	13
Sydney - Parramatta	75-84				F	816
Sydney - Parramatta	75-84				M	673
Sydney - Parramatta	75-84	0			F	8858
Sydney - Parramatta	75-84	0			M	7961
Sydney - Parramatta	75-84	1	0	1	F	304
Sydney - Parramatta	75-84	1	0	1	M	251
Sydney - Parramatta	75-84	1	1	0	F	77
Sydney - Parramatta	75-84	1	1	0	M	53
Sydney - Parramatta	75-84	1	1	1	F	6
Sydney - Parramatta	75-84	1	1	1	M	3
Sydney - Parramatta	85+				F	735
Sydney - Parramatta	85+				M	473
Sydney - Parramatta	85+	0			F	3912
Sydney - Parramatta	85+	0			M	2707
Sydney - Parramatta	85+	1	0	1	F	30
Sydney - Parramatta	85+	1	0	1	M	12
Sydney - Parramatta	85+	1	1	0	F	8
Sydney - Parramatta	85+	1	1	0	M	3
Sydney - Ryde	15-19				F	145
Sydney - Ryde	15-19				M	161
Sydney - Ryde	15-19	0			F	4691
Sydney - Ryde	15-19	0			M	5024
Sydney - Ryde	15-19	1	0	1	F	161
Sydney - Ryde	15-19	1	0	1	M	126
Sydney - Ryde	15-19	1	1	0	F	3
Sydney - Ryde	15-19	1	1	0	M	11
Sydney - Ryde	20-24				F	279
Sydney - Ryde	20-24				M	278
Sydney - Ryde	20-24	0			F	5839
Sydney - Ryde	20-24	0			M	6231
Sydney - Ryde	20-24	1	0	1	F	161
Sydney - Ryde	20-24	1	0	1	M	97
Sydney - Ryde	20-24	1	1	0	F	41
Sydney - Ryde	20-24	1	1	0	M	16
Sydney - Ryde	25-34				F	799
Sydney - Ryde	25-34				M	849
Sydney - Ryde	25-34	0			F	11893
Sydney - Ryde	25-34	0			M	12632
Sydney - Ryde	25-34	1	0	1	F	238
Sydney - Ryde	25-34	1	0	1	M	134
Sydney - Ryde	25-34	1	1	0	F	3636
Sydney - Ryde	25-34	1	1	0	M	2139
Sydney - Ryde	25-34	1	1	1	F	32
Sydney - Ryde	25-34	1	1	1	M	5
Sydney - Ryde	35-44				F	643
Sydney - Ryde	35-44				M	712
Sydney - Ryde	35-44	0			F	5167
Sydney - Ryde	35-44	0			M	6306
Sydney - Ryde	35-44	1	0	1	F	174
Sydney - Ryde	35-44	1	0	1	M	115
Sydney - Ryde	35-44	1	1	0	F	10278
Sydney - Ryde	35-44	1	1	0	M	8460
Sydney - Ryde	35-44	1	1	1	F	92
Sydney - Ryde	35-44	1	1	1	M	38
Sydney - Ryde	45-54				F	389
Sydney - Ryde	45-54				M	447
Sydney - Ryde	45-54	0			F	7082
Sydney - Ryde	45-54	0			M	6108
Sydney - Ryde	45-54	1	0	1	F	187
Sydney - Ryde	45-54	1	0	1	M	95
Sydney - Ryde	45-54	1	1	0	F	5192
Sydney - Ryde	45-54	1	1	0	M	5347
Sydney - Ryde	45-54	1	1	1	F	42
Sydney - Ryde	45-54	1	1	1	M	32
Sydney - Ryde	55-64				F	374
Sydney - Ryde	55-64				M	401
Sydney - Ryde	55-64	0			F	9817
Sydney - Ryde	55-64	0			M	9067
Sydney - Ryde	55-64	1	0	1	F	1095
Sydney - Ryde	55-64	1	0	1	M	338
Sydney - Ryde	55-64	1	1	0	F	594
Sydney - Ryde	55-64	1	1	0	M	1006
Sydney - Ryde	55-64	1	1	1	F	25
Sydney - Ryde	55-64	1	1	1	M	10
Sydney - Ryde	65-74				F	355
Sydney - Ryde	65-74				M	285
Sydney - Ryde	65-74	0			F	7141
Sydney - Ryde	65-74	0			M	6775
Sydney - Ryde	65-74	1	0	1	F	1486
Sydney - Ryde	65-74	1	0	1	M	895
Sydney - Ryde	65-74	1	1	0	F	222
Sydney - Ryde	65-74	1	1	0	M	259
Sydney - Ryde	65-74	1	1	1	F	27
Sydney - Ryde	65-74	1	1	1	M	6
Sydney - Ryde	75-84				F	360
Sydney - Ryde	75-84				M	284
Sydney - Ryde	75-84	0			F	4746
Sydney - Ryde	75-84	0			M	3857
Sydney - Ryde	75-84	1	0	1	F	236
Sydney - Ryde	75-84	1	0	1	M	217
Sydney - Ryde	75-84	1	1	0	F	29
Sydney - Ryde	75-84	1	1	0	M	36
Sydney - Ryde	75-84	1	1	1	F	5
Sydney - Ryde	85+				F	572
Sydney - Ryde	85+				M	264
Sydney - Ryde	85+	0			F	2581
Sydney - Ryde	85+	0			M	1678
Sydney - Ryde	85+	1	0	1	F	11
Sydney - Ryde	85+	1	0	1	M	9
Sydney - Ryde	85+	1	1	0	F	3
Sydney - Ryde	85+	1	1	0	M	6
Sydney - South West	15-19				F	971
Sydney - South West	15-19				M	1112
Sydney - South West	15-19	0			F	13823
Sydney - South West	15-19	0			M	15078
Sydney - South West	15-19	1	0	1	F	689
Sydney - South West	15-19	1	0	1	M	352
Sydney - South West	15-19	1	1	0	F	53
Sydney - South West	15-19	1	1	0	M	42
Sydney - South West	15-19	1	1	1	F	6
Sydney - South West	20-24				F	961
Sydney - South West	20-24				M	1098
Sydney - South West	20-24	0			F	13452
Sydney - South West	20-24	0			M	14988
Sydney - South West	20-24	1	0	1	F	658
Sydney - South West	20-24	1	0	1	M	341
Sydney - South West	20-24	1	1	0	F	875
Sydney - South West	20-24	1	1	0	M	279
Sydney - South West	20-24	1	1	1	F	25
Sydney - South West	20-24	1	1	1	M	8
Sydney - South West	25-34				F	2346
Sydney - South West	25-34				M	2326
Sydney - South West	25-34	0			F	18886
Sydney - South West	25-34	0			M	23565
Sydney - South West	25-34	1	0	1	F	722
Sydney - South West	25-34	1	0	1	M	492
Sydney - South West	25-34	1	1	0	F	12688
Sydney - South West	25-34	1	1	0	M	6715
Sydney - South West	25-34	1	1	1	F	196
Sydney - South West	25-34	1	1	1	M	71
Sydney - South West	35-44				F	2143
Sydney - South West	35-44				M	2254
Sydney - South West	35-44	0			F	11148
Sydney - South West	35-44	0			M	14272
Sydney - South West	35-44	1	0	1	F	455
Sydney - South West	35-44	1	0	1	M	293
Sydney - South West	35-44	1	1	0	F	19704
Sydney - South West	35-44	1	1	0	M	14837
Sydney - South West	35-44	1	1	1	F	229
Sydney - South West	35-44	1	1	1	M	134
Sydney - South West	45-54				F	1670
Sydney - South West	45-54				M	1775
Sydney - South West	45-54	0			F	19461
Sydney - South West	45-54	0			M	18124
Sydney - South West	45-54	1	0	1	F	888
Sydney - South West	45-54	1	0	1	M	360
Sydney - South West	45-54	1	1	0	F	8433
Sydney - South West	45-54	1	1	0	M	8640
Sydney - South West	45-54	1	1	1	F	105
Sydney - South West	45-54	1	1	1	M	52
Sydney - South West	55-64				F	1467
Sydney - South West	55-64				M	1667
Sydney - South West	55-64	0			F	22575
Sydney - South West	55-64	0			M	22435
Sydney - South West	55-64	1	0	1	F	2511
Sydney - South West	55-64	1	0	1	M	886
Sydney - South West	55-64	1	1	0	F	956
Sydney - South West	55-64	1	1	0	M	2128
Sydney - South West	55-64	1	1	1	F	61
Sydney - South West	55-64	1	1	1	M	42
Sydney - South West	65-74				F	1116
Sydney - South West	65-74				M	1088
Sydney - South West	65-74	0			F	16217
Sydney - South West	65-74	0			M	15495
Sydney - South West	65-74	1	0	1	F	1731
Sydney - South West	65-74	1	0	1	M	965
Sydney - South West	65-74	1	1	0	F	248
Sydney - South West	65-74	1	1	0	M	346
Sydney - South West	65-74	1	1	1	F	24
Sydney - South West	65-74	1	1	1	M	18
Sydney - South West	75-84				F	947
Sydney - South West	75-84				M	843
Sydney - South West	75-84	0			F	8479
Sydney - South West	75-84	0			M	7649
Sydney - South West	75-84	1	0	1	F	268
Sydney - South West	75-84	1	0	1	M	199
Sydney - South West	75-84	1	1	0	F	48
Sydney - South West	75-84	1	1	0	M	43
Sydney - South West	75-84	1	1	1	F	3
Sydney - South West	75-84	1	1	1	M	3
Sydney - South West	85+				F	863
Sydney - South West	85+				M	542
Sydney - South West	85+	0			F	3428
Sydney - South West	85+	0			M	2302
Sydney - South West	85+	1	0	1	F	24
Sydney - South West	85+	1	0	1	M	10
Sydney - South West	85+	1	1	0	F	8
Sydney - South West	85+	1	1	0	M	3
Sydney - Sutherland	15-19				F	188
Sydney - Sutherland	15-19				M	211
Sydney - Sutherland	15-19	0			F	6258
Sydney - Sutherland	15-19	0			M	6791
Sydney - Sutherland	15-19	1	0	1	F	318
Sydney - Sutherland	15-19	1	0	1	M	216
Sydney - Sutherland	15-19	1	1	0	F	15
Sydney - Sutherland	15-19	1	1	0	M	11
Sydney - Sutherland	20-24				F	169
Sydney - Sutherland	20-24				M	196
Sydney - Sutherland	20-24	0			F	5783
Sydney - Sutherland	20-24	0			M	6246
Sydney - Sutherland	20-24	1	0	1	F	209
Sydney - Sutherland	20-24	1	0	1	M	125
Sydney - Sutherland	20-24	1	1	0	F	128
Sydney - Sutherland	20-24	1	1	0	M	62
Sydney - Sutherland	20-24	1	1	1	F	8
Sydney - Sutherland	25-34				F	517
Sydney - Sutherland	25-34				M	550
Sydney - Sutherland	25-34	0			F	8244
Sydney - Sutherland	25-34	0			M	9325
Sydney - Sutherland	25-34	1	0	1	F	343
Sydney - Sutherland	25-34	1	0	1	M	160
Sydney - Sutherland	25-34	1	1	0	F	4280
Sydney - Sutherland	25-34	1	1	0	M	2822
Sydney - Sutherland	25-34	1	1	1	F	84
Sydney - Sutherland	25-34	1	1	1	M	23
Sydney - Sutherland	35-44				F	490
Sydney - Sutherland	35-44				M	544
Sydney - Sutherland	35-44	0			F	3671
Sydney - Sutherland	35-44	0			M	4702
Sydney - Sutherland	35-44	1	0	1	F	243
Sydney - Sutherland	35-44	1	0	1	M	154
Sydney - Sutherland	35-44	1	1	0	F	11263
Sydney - Sutherland	35-44	1	1	0	M	9140
Sydney - Sutherland	35-44	1	1	1	F	190
Sydney - Sutherland	35-44	1	1	1	M	94
Sydney - Sutherland	45-54				F	438
Sydney - Sutherland	45-54				M	508
Sydney - Sutherland	45-54	0			F	8762
Sydney - Sutherland	45-54	0			M	7986
Sydney - Sutherland	45-54	1	0	1	F	397
Sydney - Sutherland	45-54	1	0	1	M	167
Sydney - Sutherland	45-54	1	1	0	F	6744
Sydney - Sutherland	45-54	1	1	0	M	6692
Sydney - Sutherland	45-54	1	1	1	F	68
Sydney - Sutherland	45-54	1	1	1	M	57
Sydney - Sutherland	55-64				F	359
Sydney - Sutherland	55-64				M	414
Sydney - Sutherland	55-64	0			F	11652
Sydney - Sutherland	55-64	0			M	11629
Sydney - Sutherland	55-64	1	0	1	F	2152
Sydney - Sutherland	55-64	1	0	1	M	780
Sydney - Sutherland	55-64	1	1	0	F	457
Sydney - Sutherland	55-64	1	1	0	M	1003
Sydney - Sutherland	55-64	1	1	1	F	20
Sydney - Sutherland	55-64	1	1	1	M	8
Sydney - Sutherland	65-74				F	391
Sydney - Sutherland	65-74				M	356
Sydney - Sutherland	65-74	0			F	9162
Sydney - Sutherland	65-74	0			M	8948
Sydney - Sutherland	65-74	1	0	1	F	2291
Sydney - Sutherland	65-74	1	0	1	M	1483
Sydney - Sutherland	65-74	1	1	0	F	91
Sydney - Sutherland	65-74	1	1	0	M	136
Sydney - Sutherland	65-74	1	1	1	F	16
Sydney - Sutherland	65-74	1	1	1	M	5
Sydney - Sutherland	75-84				F	487
Sydney - Sutherland	75-84				M	337
Sydney - Sutherland	75-84	0			F	6682
Sydney - Sutherland	75-84	0			M	5662
Sydney - Sutherland	75-84	1	0	1	F	329
Sydney - Sutherland	75-84	1	0	1	M	304
Sydney - Sutherland	75-84	1	1	0	F	21
Sydney - Sutherland	75-84	1	1	0	M	23
Sydney - Sutherland	75-84	1	1	1	F	3
Sydney - Sutherland	85+				F	760
Sydney - Sutherland	85+				M	308
Sydney - Sutherland	85+	0			F	3207
Sydney - Sutherland	85+	0			M	2122
Sydney - Sutherland	85+	1	0	1	F	18
Sydney - Sutherland	85+	1	0	1	M	13
Sydney - Sutherland	85+	1	1	0	F	6
Sydney - Sutherland	85+	1	1	0	M	3
No usual address (NSW)	15-19				F	89
No usual address (NSW)	15-19				M	94
No usual address (NSW)	15-19	0			F	164
No usual address (NSW)	15-19	0			M	151
No usual address (NSW)	15-19	1	0	1	F	22
No usual address (NSW)	15-19	1	0	1	M	3
No usual address (NSW)	15-19	1	1	0	F	8
No usual address (NSW)	20-24				F	134
No usual address (NSW)	20-24				M	135
No usual address (NSW)	20-24	0			F	229
No usual address (NSW)	20-24	0			M	252
No usual address (NSW)	20-24	1	0	1	F	9
No usual address (NSW)	20-24	1	0	1	M	10
No usual address (NSW)	20-24	1	1	0	F	44
No usual address (NSW)	20-24	1	1	0	M	15
No usual address (NSW)	25-34				F	334
No usual address (NSW)	25-34				M	415
No usual address (NSW)	25-34	0			F	505
No usual address (NSW)	25-34	0			M	605
No usual address (NSW)	25-34	1	0	1	F	32
No usual address (NSW)	25-34	1	0	1	M	17
No usual address (NSW)	25-34	1	1	0	F	152
No usual address (NSW)	25-34	1	1	0	M	117
No usual address (NSW)	25-34	1	1	1	F	7
No usual address (NSW)	25-34	1	1	1	M	5
No usual address (NSW)	35-44				F	286
No usual address (NSW)	35-44				M	495
No usual address (NSW)	35-44	0			F	291
No usual address (NSW)	35-44	0			M	443
No usual address (NSW)	35-44	1	0	1	F	11
No usual address (NSW)	35-44	1	0	1	M	15
No usual address (NSW)	35-44	1	1	0	F	151
No usual address (NSW)	35-44	1	1	0	M	147
No usual address (NSW)	35-44	1	1	1	F	11
No usual address (NSW)	35-44	1	1	1	M	11
No usual address (NSW)	45-54				F	206
No usual address (NSW)	45-54				M	439
No usual address (NSW)	45-54	0			F	359
No usual address (NSW)	45-54	0			M	451
No usual address (NSW)	45-54	1	0	1	F	33
No usual address (NSW)	45-54	1	0	1	M	23
No usual address (NSW)	45-54	1	1	0	F	70
No usual address (NSW)	45-54	1	1	0	M	94
No usual address (NSW)	55-64				F	147
No usual address (NSW)	55-64				M	311
No usual address (NSW)	55-64	0			F	480
No usual address (NSW)	55-64	0			M	600
No usual address (NSW)	55-64	1	0	1	F	64
No usual address (NSW)	55-64	1	0	1	M	24
No usual address (NSW)	55-64	1	1	0	F	4
No usual address (NSW)	55-64	1	1	0	M	8
No usual address (NSW)	65-74				F	61
No usual address (NSW)	65-74				M	137
No usual address (NSW)	65-74	0			F	306
No usual address (NSW)	65-74	0			M	485
No usual address (NSW)	65-74	1	0	1	F	39
No usual address (NSW)	65-74	1	0	1	M	27
No usual address (NSW)	65-74	1	1	0	M	5
No usual address (NSW)	75-84				F	24
No usual address (NSW)	75-84				M	32
No usual address (NSW)	75-84	0			F	78
No usual address (NSW)	75-84	0			M	129
No usual address (NSW)	75-84	1	0	1	F	3
No usual address (NSW)	75-84	1	0	1	M	7
No usual address (NSW)	85+				F	12
No usual address (NSW)	85+				M	4
No usual address (NSW)	85+	0			F	19
No usual address (NSW)	85+	0			M	10
Ballarat	15-19				F	374
Ballarat	15-19				M	367
Ballarat	15-19	0			F	4182
Ballarat	15-19	0			M	4629
Ballarat	15-19	1	0	1	F	333
Ballarat	15-19	1	0	1	M	192
Ballarat	15-19	1	1	0	F	27
Ballarat	15-19	1	1	0	M	17
Ballarat	20-24				F	294
Ballarat	20-24				M	333
Ballarat	20-24	0			F	3729
Ballarat	20-24	0			M	4139
Ballarat	20-24	1	0	1	F	300
Ballarat	20-24	1	0	1	M	138
Ballarat	20-24	1	1	0	F	354
Ballarat	20-24	1	1	0	M	179
Ballarat	20-24	1	1	1	F	33
Ballarat	25-34				F	624
Ballarat	25-34				M	686
Ballarat	25-34	0			F	5149
Ballarat	25-34	0			M	6505
Ballarat	25-34	1	0	1	F	491
Ballarat	25-34	1	0	1	M	239
Ballarat	25-34	1	1	0	F	3984
Ballarat	25-34	1	1	0	M	2737
Ballarat	25-34	1	1	1	F	237
Ballarat	25-34	1	1	1	M	70
Ballarat	35-44				F	572
Ballarat	35-44				M	656
Ballarat	35-44	0			F	3037
Ballarat	35-44	0			M	3529
Ballarat	35-44	1	0	1	F	290
Ballarat	35-44	1	0	1	M	175
Ballarat	35-44	1	1	0	F	6484
Ballarat	35-44	1	1	0	M	5308
Ballarat	35-44	1	1	1	F	316
Ballarat	35-44	1	1	1	M	134
Ballarat	45-54				F	635
Ballarat	45-54				M	745
Ballarat	45-54	0			F	6681
Ballarat	45-54	0			M	6357
Ballarat	45-54	1	0	1	F	748
Ballarat	45-54	1	0	1	M	291
Ballarat	45-54	1	1	0	F	3409
Ballarat	45-54	1	1	0	M	3444
Ballarat	45-54	1	1	1	F	124
Ballarat	45-54	1	1	1	M	71
Ballarat	55-64				F	587
Ballarat	55-64				M	696
Ballarat	55-64	0			F	8917
Ballarat	55-64	0			M	8877
Ballarat	55-64	1	0	1	F	2073
Ballarat	55-64	1	0	1	M	831
Ballarat	55-64	1	1	0	F	310
Ballarat	55-64	1	1	0	M	625
