SA4_NAME21	Age	HoursHousekeeping	Sex	adults
Mornington Peninsula	45-54	5-14	F	7951
Mornington Peninsula	45-54	5-14	M	7177
Mornington Peninsula	45-54	15-29	F	4666
Mornington Peninsula	45-54	15-29	M	1872
Mornington Peninsula	45-54	30+	F	3025
Mornington Peninsula	45-54	30+	M	708
Mornington Peninsula	55-64		F	975
Mornington Peninsula	55-64		M	1094
Mornington Peninsula	55-64	0	F	3427
Mornington Peninsula	55-64	0	M	4378
Mornington Peninsula	55-64	<5	F	2395
Mornington Peninsula	55-64	<5	M	4547
Mornington Peninsula	55-64	5-14	F	7271
Mornington Peninsula	55-64	5-14	M	6546
Mornington Peninsula	55-64	15-29	F	4356
Mornington Peninsula	55-64	15-29	M	1844
Mornington Peninsula	55-64	30+	F	2563
Mornington Peninsula	55-64	30+	M	724
Mornington Peninsula	65-74		F	1117
Mornington Peninsula	65-74		M	997
Mornington Peninsula	65-74	0	F	4639
Mornington Peninsula	65-74	0	M	4599
Mornington Peninsula	65-74	<5	F	1540
Mornington Peninsula	65-74	<5	M	3151
Mornington Peninsula	65-74	5-14	F	4822
Mornington Peninsula	65-74	5-14	M	5124
Mornington Peninsula	65-74	15-29	F	4382
Mornington Peninsula	65-74	15-29	M	2370
Mornington Peninsula	65-74	30+	F	3161
Mornington Peninsula	65-74	30+	M	1122
Mornington Peninsula	75-84		F	1139
Mornington Peninsula	75-84		M	861
Mornington Peninsula	75-84	0	F	4036
Mornington Peninsula	75-84	0	M	3507
Mornington Peninsula	75-84	<5	F	951
Mornington Peninsula	75-84	<5	M	1528
Mornington Peninsula	75-84	5-14	F	2265
Mornington Peninsula	75-84	5-14	M	2542
Mornington Peninsula	75-84	15-29	F	2190
Mornington Peninsula	75-84	15-29	M	1434
Mornington Peninsula	75-84	30+	F	1834
Mornington Peninsula	75-84	30+	M	776
Mornington Peninsula	85+		F	970
Mornington Peninsula	85+		M	545
Mornington Peninsula	85+	0	F	2611
Mornington Peninsula	85+	0	M	1615
Mornington Peninsula	85+	<5	F	512
Mornington Peninsula	85+	<5	M	450
Mornington Peninsula	85+	5-14	F	635
Mornington Peninsula	85+	5-14	M	547
Mornington Peninsula	85+	15-29	F	343
Mornington Peninsula	85+	15-29	M	290
Mornington Peninsula	85+	30+	F	299
Mornington Peninsula	85+	30+	M	225
North West	15-19		F	379
North West	15-19		M	455
North West	15-19	0	F	1269
North West	15-19	0	M	1749
North West	15-19	<5	F	1699
North West	15-19	<5	M	1796
North West	15-19	5-14	F	530
North West	15-19	5-14	M	338
North West	15-19	15-29	F	58
North West	15-19	15-29	M	26
North West	15-19	30+	F	29
North West	15-19	30+	M	21
North West	20-24		F	296
North West	20-24		M	364
North West	20-24	0	F	1043
North West	20-24	0	M	1606
North West	20-24	<5	F	943
North West	20-24	<5	M	1318
North West	20-24	5-14	F	979
North West	20-24	5-14	M	697
North West	20-24	15-29	F	298
North West	20-24	15-29	M	107
North West	20-24	30+	F	189
North West	20-24	30+	M	54
North West	25-34		F	751
North West	25-34		M	1049
North West	25-34	0	F	2026
North West	25-34	0	M	2848
North West	25-34	<5	F	1122
North West	25-34	<5	M	2367
North West	25-34	5-14	F	2603
North West	25-34	5-14	M	2454
North West	25-34	15-29	F	1317
North West	25-34	15-29	M	600
North West	25-34	30+	F	1637
North West	25-34	30+	M	246
North West	35-44		F	722
North West	35-44		M	933
North West	35-44	0	F	1209
North West	35-44	0	M	1917
North West	35-44	<5	F	659
North West	35-44	<5	M	2006
North West	35-44	5-14	F	2442
North West	35-44	5-14	M	2504
North West	35-44	15-29	F	1790
North West	35-44	15-29	M	713
North West	35-44	30+	F	1811
North West	35-44	30+	M	380
North West	45-54		F	684
North West	45-54		M	931
North West	45-54	0	F	1409
North West	45-54	0	M	2167
North West	45-54	<5	F	857
North West	45-54	<5	M	2231
North West	45-54	5-14	F	3151
North West	45-54	5-14	M	2729
North West	45-54	15-29	F	2022
North West	45-54	15-29	M	773
North West	45-54	30+	F	1470
North West	45-54	30+	M	358
North West	55-64		F	733
North West	55-64		M	980
North West	55-64	0	F	2005
North West	55-64	0	M	2907
North West	55-64	<5	F	979
North West	55-64	<5	M	2578
North West	55-64	5-14	F	3198
North West	55-64	5-14	M	3196
North West	55-64	15-29	F	2332
North West	55-64	15-29	M	935
North West	55-64	30+	F	1703
North West	55-64	30+	M	513
North West	65-74		F	724
North West	65-74		M	918
North West	65-74	0	F	2328
North West	65-74	0	M	2991
North West	65-74	<5	F	573
North West	65-74	<5	M	1608
North West	65-74	5-14	F	1830
North West	65-74	5-14	M	2395
North West	65-74	15-29	F	1939
North West	65-74	15-29	M	1098
North West	65-74	30+	F	2027
North West	65-74	30+	M	734
North West	75-84		F	669
North West	75-84		M	621
North West	75-84	0	F	1997
North West	75-84	0	M	1938
North West	75-84	<5	F	426
North West	75-84	<5	M	712
North West	75-84	5-14	F	907
North West	75-84	5-14	M	1037
North West	75-84	15-29	F	846
North West	75-84	15-29	M	574
North West	75-84	30+	F	1080
North West	75-84	30+	M	452
North West	85+		F	469
North West	85+		M	290
North West	85+	0	F	1526
North West	85+	0	M	871
North West	85+	<5	F	290
North West	85+	<5	M	242
North West	85+	5-14	F	357
North West	85+	5-14	M	263
North West	85+	15-29	F	216
North West	85+	15-29	M	133
North West	85+	30+	F	177
North West	85+	30+	M	101
Shepparton	15-19		F	341
Shepparton	15-19		M	408
Shepparton	15-19	0	F	1282
Shepparton	15-19	0	M	1764
Shepparton	15-19	<5	F	1602
Shepparton	15-19	<5	M	1716
Shepparton	15-19	5-14	F	442
Shepparton	15-19	5-14	M	308
Shepparton	15-19	15-29	F	56
Shepparton	15-19	15-29	M	26
Shepparton	15-19	30+	F	13
Shepparton	15-19	30+	M	14
Shepparton	20-24		F	255
Shepparton	20-24		M	309
Shepparton	20-24	0	F	935
Shepparton	20-24	0	M	1456
Shepparton	20-24	<5	F	939
Shepparton	20-24	<5	M	1145
Shepparton	20-24	5-14	F	918
Shepparton	20-24	5-14	M	539
Shepparton	20-24	15-29	F	217
Shepparton	20-24	15-29	M	86
Shepparton	20-24	30+	F	166
Shepparton	20-24	30+	M	43
Shepparton	25-34		F	659
Shepparton	25-34		M	760
Shepparton	25-34	0	F	1666
Shepparton	25-34	0	M	2320
Shepparton	25-34	<5	F	968
Shepparton	25-34	<5	M	1956
Shepparton	25-34	5-14	F	2291
Shepparton	25-34	5-14	M	2052
Shepparton	25-34	15-29	F	1148
Shepparton	25-34	15-29	M	459
Shepparton	25-34	30+	F	1355
Shepparton	25-34	30+	M	215
Shepparton	35-44		F	614
Shepparton	35-44		M	660
Shepparton	35-44	0	F	1140
Shepparton	35-44	0	M	1721
Shepparton	35-44	<5	F	612
Shepparton	35-44	<5	M	1710
Shepparton	35-44	5-14	F	2164
Shepparton	35-44	5-14	M	2250
Shepparton	35-44	15-29	F	1628
Shepparton	35-44	15-29	M	649
Shepparton	35-44	30+	F	1650
Shepparton	35-44	30+	M	306
Shepparton	45-54		F	578
Shepparton	45-54		M	703
Shepparton	45-54	0	F	1301
Shepparton	45-54	0	M	2113
Shepparton	45-54	<5	F	790
Shepparton	45-54	<5	M	2082
Shepparton	45-54	5-14	F	2929
Shepparton	45-54	5-14	M	2569
Shepparton	45-54	15-29	F	1774
Shepparton	45-54	15-29	M	665
Shepparton	45-54	30+	F	1253
Shepparton	45-54	30+	M	349
Shepparton	55-64		F	597
Shepparton	55-64		M	679
Shepparton	55-64	0	F	1764
Shepparton	55-64	0	M	2421
Shepparton	55-64	<5	F	869
Shepparton	55-64	<5	M	2223
Shepparton	55-64	5-14	F	2852
Shepparton	55-64	5-14	M	2651
Shepparton	55-64	15-29	F	1980
Shepparton	55-64	15-29	M	778
Shepparton	55-64	30+	F	1390
Shepparton	55-64	30+	M	401
Shepparton	65-74		F	624
Shepparton	65-74		M	656
Shepparton	65-74	0	F	2250
Shepparton	65-74	0	M	2678
Shepparton	65-74	<5	F	570
Shepparton	65-74	<5	M	1467
Shepparton	65-74	5-14	F	1769
Shepparton	65-74	5-14	M	2104
Shepparton	65-74	15-29	F	1738
Shepparton	65-74	15-29	M	927
Shepparton	65-74	30+	F	1608
Shepparton	65-74	30+	M	547
Shepparton	75-84		F	614
Shepparton	75-84		M	546
Shepparton	75-84	0	F	1840
Shepparton	75-84	0	M	1927
Shepparton	75-84	<5	F	388
Shepparton	75-84	<5	M	690
Shepparton	75-84	5-14	F	790
Shepparton	75-84	5-14	M	968
Shepparton	75-84	15-29	F	721
Shepparton	75-84	15-29	M	477
Shepparton	75-84	30+	F	834
Shepparton	75-84	30+	M	399
Shepparton	85+		F	376
Shepparton	85+		M	216
Shepparton	85+	0	F	1235
Shepparton	85+	0	M	777
Shepparton	85+	<5	F	185
Shepparton	85+	<5	M	191
Shepparton	85+	5-14	F	281
Shepparton	85+	5-14	M	208
Shepparton	85+	15-29	F	147
Shepparton	85+	15-29	M	120
Shepparton	85+	30+	F	153
Shepparton	85+	30+	M	84
Warrnambool and South West	15-19		F	310
Warrnambool and South West	15-19		M	352
Warrnambool and South West	15-19	0	F	1115
Warrnambool and South West	15-19	0	M	1416
Warrnambool and South West	15-19	<5	F	1641
Warrnambool and South West	15-19	<5	M	1696
Warrnambool and South West	15-19	5-14	F	410
Warrnambool and South West	15-19	5-14	M	298
Warrnambool and South West	15-19	15-29	F	50
Warrnambool and South West	15-19	15-29	M	33
Warrnambool and South West	15-19	30+	F	18
Warrnambool and South West	15-19	30+	M	13
Warrnambool and South West	20-24		F	170
Warrnambool and South West	20-24		M	228
Warrnambool and South West	20-24	0	F	730
Warrnambool and South West	20-24	0	M	1157
Warrnambool and South West	20-24	<5	F	832
Warrnambool and South West	20-24	<5	M	1083
Warrnambool and South West	20-24	5-14	F	817
Warrnambool and South West	20-24	5-14	M	531
Warrnambool and South West	20-24	15-29	F	179
Warrnambool and South West	20-24	15-29	M	68
Warrnambool and South West	20-24	30+	F	116
Warrnambool and South West	20-24	30+	M	41
Warrnambool and South West	25-34		F	426
Warrnambool and South West	25-34		M	492
Warrnambool and South West	25-34	0	F	1072
Warrnambool and South West	25-34	0	M	1833
Warrnambool and South West	25-34	<5	F	957
Warrnambool and South West	25-34	<5	M	1977
Warrnambool and South West	25-34	5-14	F	2224
Warrnambool and South West	25-34	5-14	M	2021
Warrnambool and South West	25-34	15-29	F	1090
Warrnambool and South West	25-34	15-29	M	415
Warrnambool and South West	25-34	30+	F	1196
Warrnambool and South West	25-34	30+	M	211
Warrnambool and South West	35-44		F	453
Warrnambool and South West	35-44		M	512
Warrnambool and South West	35-44	0	F	695
Warrnambool and South West	35-44	0	M	1244
Warrnambool and South West	35-44	<5	F	601
Warrnambool and South West	35-44	<5	M	1717
Warrnambool and South West	35-44	5-14	F	2154
Warrnambool and South West	35-44	5-14	M	2237
Warrnambool and South West	35-44	15-29	F	1646
Warrnambool and South West	35-44	15-29	M	693
Warrnambool and South West	35-44	30+	F	1638
Warrnambool and South West	35-44	30+	M	320
Warrnambool and South West	45-54		F	458
Warrnambool and South West	45-54		M	554
Warrnambool and South West	45-54	0	F	920
Warrnambool and South West	45-54	0	M	1542
Warrnambool and South West	45-54	<5	F	812
Warrnambool and South West	45-54	<5	M	2125
Warrnambool and South West	45-54	5-14	F	2938
Warrnambool and South West	45-54	5-14	M	2605
Warrnambool and South West	45-54	15-29	F	1996
Warrnambool and South West	45-54	15-29	M	757
Warrnambool and South West	45-54	30+	F	1244
Warrnambool and South West	45-54	30+	M	321
Warrnambool and South West	55-64		F	519
Warrnambool and South West	55-64		M	538
Warrnambool and South West	55-64	0	F	1463
Warrnambool and South West	55-64	0	M	2103
Warrnambool and South West	55-64	<5	F	892
Warrnambool and South West	55-64	<5	M	2234
Warrnambool and South West	55-64	5-14	F	3037
Warrnambool and South West	55-64	5-14	M	2804
Warrnambool and South West	55-64	15-29	F	2187
Warrnambool and South West	55-64	15-29	M	924
Warrnambool and South West	55-64	30+	F	1540
Warrnambool and South West	55-64	30+	M	450
Warrnambool and South West	65-74		F	568
Warrnambool and South West	65-74		M	587
Warrnambool and South West	65-74	0	F	1828
Warrnambool and South West	65-74	0	M	2367
Warrnambool and South West	65-74	<5	F	537
Warrnambool and South West	65-74	<5	M	1566
Warrnambool and South West	65-74	5-14	F	1881
Warrnambool and South West	65-74	5-14	M	2224
Warrnambool and South West	65-74	15-29	F	1928
Warrnambool and South West	65-74	15-29	M	1093
Warrnambool and South West	65-74	30+	F	1821
Warrnambool and South West	65-74	30+	M	685
Warrnambool and South West	75-84		F	488
Warrnambool and South West	75-84		M	394
Warrnambool and South West	75-84	0	F	1585
Warrnambool and South West	75-84	0	M	1461
Warrnambool and South West	75-84	<5	F	329
Warrnambool and South West	75-84	<5	M	667
Warrnambool and South West	75-84	5-14	F	834
Warrnambool and South West	75-84	5-14	M	957
Warrnambool and South West	75-84	15-29	F	789
Warrnambool and South West	75-84	15-29	M	487
Warrnambool and South West	75-84	30+	F	895
Warrnambool and South West	75-84	30+	M	419
Warrnambool and South West	85+		F	348
Warrnambool and South West	85+		M	194
Warrnambool and South West	85+	0	F	1201
Warrnambool and South West	85+	0	M	658
Warrnambool and South West	85+	<5	F	236
Warrnambool and South West	85+	<5	M	171
Warrnambool and South West	85+	5-14	F	279
Warrnambool and South West	85+	5-14	M	194
Warrnambool and South West	85+	15-29	F	178
Warrnambool and South West	85+	15-29	M	116
Warrnambool and South West	85+	30+	F	138
Warrnambool and South West	85+	30+	M	82
Migratory - Offshore - Shipping (Vic.)	35-44		M	9
Migratory - Offshore - Shipping (Vic.)	35-44	0	M	4
Migratory - Offshore - Shipping (Vic.)	45-54		M	3
Migratory - Offshore - Shipping (Vic.)	55-64		F	3
Migratory - Offshore - Shipping (Vic.)	55-64		M	7
No usual address (Vic.)	15-19		F	87
No usual address (Vic.)	15-19		M	88
No usual address (Vic.)	15-19	0	F	56
No usual address (Vic.)	15-19	0	M	76
No usual address (Vic.)	15-19	<5	F	62
No usual address (Vic.)	15-19	<5	M	44
No usual address (Vic.)	15-19	5-14	F	22
No usual address (Vic.)	15-19	5-14	M	14
No usual address (Vic.)	15-19	15-29	F	4
No usual address (Vic.)	15-19	30+	F	8
No usual address (Vic.)	20-24		F	93
No usual address (Vic.)	20-24		M	125
No usual address (Vic.)	20-24	0	F	74
No usual address (Vic.)	20-24	0	M	95
No usual address (Vic.)	20-24	<5	F	75
No usual address (Vic.)	20-24	<5	M	71
No usual address (Vic.)	20-24	5-14	F	47
No usual address (Vic.)	20-24	5-14	M	36
No usual address (Vic.)	20-24	15-29	F	20
No usual address (Vic.)	20-24	15-29	M	13
No usual address (Vic.)	20-24	30+	F	10
No usual address (Vic.)	20-24	30+	M	6
No usual address (Vic.)	25-34		F	313
No usual address (Vic.)	25-34		M	391
No usual address (Vic.)	25-34	0	F	150
No usual address (Vic.)	25-34	0	M	241
No usual address (Vic.)	25-34	<5	F	126
No usual address (Vic.)	25-34	<5	M	147
No usual address (Vic.)	25-34	5-14	F	166
No usual address (Vic.)	25-34	5-14	M	124
No usual address (Vic.)	25-34	15-29	F	61
No usual address (Vic.)	25-34	15-29	M	29
No usual address (Vic.)	25-34	30+	F	69
No usual address (Vic.)	25-34	30+	M	16
No usual address (Vic.)	35-44		F	343
No usual address (Vic.)	35-44		M	525
No usual address (Vic.)	35-44	0	F	77
No usual address (Vic.)	35-44	0	M	176
No usual address (Vic.)	35-44	<5	F	75
No usual address (Vic.)	35-44	<5	M	127
No usual address (Vic.)	35-44	5-14	F	103
No usual address (Vic.)	35-44	5-14	M	116
No usual address (Vic.)	35-44	15-29	F	58
No usual address (Vic.)	35-44	15-29	M	30
No usual address (Vic.)	35-44	30+	F	75
No usual address (Vic.)	35-44	30+	M	24
No usual address (Vic.)	45-54		F	178
No usual address (Vic.)	45-54		M	465
No usual address (Vic.)	45-54	0	F	83
No usual address (Vic.)	45-54	0	M	209
No usual address (Vic.)	45-54	<5	F	62
No usual address (Vic.)	45-54	<5	M	105
No usual address (Vic.)	45-54	5-14	F	82
No usual address (Vic.)	45-54	5-14	M	91
No usual address (Vic.)	45-54	15-29	F	39
No usual address (Vic.)	45-54	15-29	M	24
No usual address (Vic.)	45-54	30+	F	36
No usual address (Vic.)	45-54	30+	M	17
No usual address (Vic.)	55-64		F	118
No usual address (Vic.)	55-64		M	291
No usual address (Vic.)	55-64	0	F	67
No usual address (Vic.)	55-64	0	M	153
No usual address (Vic.)	55-64	<5	F	62
No usual address (Vic.)	55-64	<5	M	82
No usual address (Vic.)	55-64	5-14	F	111
No usual address (Vic.)	55-64	5-14	M	82
No usual address (Vic.)	55-64	15-29	F	46
No usual address (Vic.)	55-64	15-29	M	19
No usual address (Vic.)	55-64	30+	F	25
No usual address (Vic.)	55-64	30+	M	13
No usual address (Vic.)	65-74		F	63
No usual address (Vic.)	65-74		M	136
No usual address (Vic.)	65-74	0	F	49
No usual address (Vic.)	65-74	0	M	113
No usual address (Vic.)	65-74	<5	F	31
No usual address (Vic.)	65-74	<5	M	54
No usual address (Vic.)	65-74	5-14	F	37
No usual address (Vic.)	65-74	5-14	M	70
No usual address (Vic.)	65-74	15-29	F	30
No usual address (Vic.)	65-74	15-29	M	11
No usual address (Vic.)	65-74	30+	F	10
No usual address (Vic.)	65-74	30+	M	13
No usual address (Vic.)	75-84		F	6
No usual address (Vic.)	75-84		M	27
No usual address (Vic.)	75-84	0	F	28
No usual address (Vic.)	75-84	0	M	28
No usual address (Vic.)	75-84	<5	F	7
No usual address (Vic.)	75-84	<5	M	18
No usual address (Vic.)	75-84	5-14	F	12
No usual address (Vic.)	75-84	5-14	M	9
No usual address (Vic.)	75-84	15-29	F	3
No usual address (Vic.)	75-84	15-29	M	6
No usual address (Vic.)	75-84	30+	F	6
No usual address (Vic.)	85+		F	10
No usual address (Vic.)	85+		M	11
No usual address (Vic.)	85+	0	F	9
Brisbane - East	15-19		F	263
Brisbane - East	15-19		M	245
Brisbane - East	15-19	0	F	2326
Brisbane - East	15-19	0	M	3060
Brisbane - East	15-19	<5	F	3702
Brisbane - East	15-19	<5	M	3905
Brisbane - East	15-19	5-14	F	763
Brisbane - East	15-19	5-14	M	599
Brisbane - East	15-19	15-29	F	70
Brisbane - East	15-19	15-29	M	34
Brisbane - East	15-19	30+	F	18
Brisbane - East	15-19	30+	M	15
Brisbane - East	20-24		F	228
Brisbane - East	20-24		M	290
Brisbane - East	20-24	0	F	1503
Brisbane - East	20-24	0	M	2486
Brisbane - East	20-24	<5	F	2190
Brisbane - East	20-24	<5	M	2658
Brisbane - East	20-24	5-14	F	1459
Brisbane - East	20-24	5-14	M	995
Brisbane - East	20-24	15-29	F	284
Brisbane - East	20-24	15-29	M	127
Brisbane - East	20-24	30+	F	162
Brisbane - East	20-24	30+	M	48
Brisbane - East	25-34		F	527
Brisbane - East	25-34		M	600
Brisbane - East	25-34	0	F	1937
Brisbane - East	25-34	0	M	3011
Brisbane - East	25-34	<5	F	2233
Brisbane - East	25-34	<5	M	3685
Brisbane - East	25-34	5-14	F	4458
Brisbane - East	25-34	5-14	M	3771
Brisbane - East	25-34	15-29	F	1954
Brisbane - East	25-34	15-29	M	803
Brisbane - East	25-34	30+	F	1879
Brisbane - East	25-34	30+	M	349
Brisbane - East	35-44		F	576
Brisbane - East	35-44		M	620
Brisbane - East	35-44	0	F	1587
Brisbane - East	35-44	0	M	2495
Brisbane - East	35-44	<5	F	1769
Brisbane - East	35-44	<5	M	3830
Brisbane - East	35-44	5-14	F	5737
Brisbane - East	35-44	5-14	M	5846
Brisbane - East	35-44	15-29	F	3827
Brisbane - East	35-44	15-29	M	1647
Brisbane - East	35-44	30+	F	3013
Brisbane - East	35-44	30+	M	563
Brisbane - East	45-54		F	588
Brisbane - East	45-54		M	714
Brisbane - East	45-54	0	F	1856
Brisbane - East	45-54	0	M	2777
Brisbane - East	45-54	<5	F	2163
Brisbane - East	45-54	<5	M	4328
Brisbane - East	45-54	5-14	F	7086
Brisbane - East	45-54	5-14	M	6193
Brisbane - East	45-54	15-29	F	3825
Brisbane - East	45-54	15-29	M	1649
Brisbane - East	45-54	30+	F	2198
Brisbane - East	45-54	30+	M	561
Brisbane - East	55-64		F	519
Brisbane - East	55-64		M	615
Brisbane - East	55-64	0	F	2443
Brisbane - East	55-64	0	M	3148
Brisbane - East	55-64	<5	F	2049
Brisbane - East	55-64	<5	M	3764
Brisbane - East	55-64	5-14	F	5822
Brisbane - East	55-64	5-14	M	5337
Brisbane - East	55-64	15-29	F	3452
Brisbane - East	55-64	15-29	M	1595
Brisbane - East	55-64	30+	F	2068
Brisbane - East	55-64	30+	M	646
Brisbane - East	65-74		F	557
Brisbane - East	65-74		M	578
Brisbane - East	65-74	0	F	3142
Brisbane - East	65-74	0	M	3212
Brisbane - East	65-74	<5	F	1004
Brisbane - East	65-74	<5	M	2250
Brisbane - East	65-74	5-14	F	3365
Brisbane - East	65-74	5-14	M	3731
Brisbane - East	65-74	15-29	F	3111
Brisbane - East	65-74	15-29	M	1777
Brisbane - East	65-74	30+	F	2492
Brisbane - East	65-74	30+	M	920
Brisbane - East	75-84		F	604
Brisbane - East	75-84		M	448
Brisbane - East	75-84	0	F	2371
Brisbane - East	75-84	0	M	2110
Brisbane - East	75-84	<5	F	687
Brisbane - East	75-84	<5	M	989
Brisbane - East	75-84	5-14	F	1450
Brisbane - East	75-84	5-14	M	1637
Brisbane - East	75-84	15-29	F	1350
Brisbane - East	75-84	15-29	M	923
Brisbane - East	75-84	30+	F	1164
Brisbane - East	75-84	30+	M	551
Brisbane - East	85+		F	701
Brisbane - East	85+		M	325
Brisbane - East	85+	0	F	1490
Brisbane - East	85+	0	M	856
Brisbane - East	85+	<5	F	336
Brisbane - East	85+	<5	M	249
Brisbane - East	85+	5-14	F	420
Brisbane - East	85+	5-14	M	338
Brisbane - East	85+	15-29	F	216
Brisbane - East	85+	15-29	M	160
Brisbane - East	85+	30+	F	149
Brisbane - East	85+	30+	M	113
Brisbane - North	15-19		F	190
Brisbane - North	15-19		M	233
Brisbane - North	15-19	0	F	1913
Brisbane - North	15-19	0	M	2444
Brisbane - North	15-19	<5	F	3039
Brisbane - North	15-19	<5	M	2984
Brisbane - North	15-19	5-14	F	695
Brisbane - North	15-19	5-14	M	524
Brisbane - North	15-19	15-29	F	80
Brisbane - North	15-19	15-29	M	53
Brisbane - North	15-19	30+	F	24
Brisbane - North	15-19	30+	M	24
Brisbane - North	20-24		F	323
Brisbane - North	20-24		M	380
Brisbane - North	20-24	0	F	1831
Brisbane - North	20-24	0	M	2608
Brisbane - North	20-24	<5	F	2436
Brisbane - North	20-24	<5	M	2534
Brisbane - North	20-24	5-14	F	2046
Brisbane - North	20-24	5-14	M	1246
Brisbane - North	20-24	15-29	F	352
Brisbane - North	20-24	15-29	M	142
Brisbane - North	20-24	30+	F	160
Brisbane - North	20-24	30+	M	62
Brisbane - North	25-34		F	811
Brisbane - North	25-34		M	979
Brisbane - North	25-34	0	F	3034
Brisbane - North	25-34	0	M	4263
Brisbane - North	25-34	<5	F	3474
Brisbane - North	25-34	<5	M	4960
Brisbane - North	25-34	5-14	F	6410
Brisbane - North	25-34	5-14	M	5331
Brisbane - North	25-34	15-29	F	2282
Brisbane - North	25-34	15-29	M	1025
Brisbane - North	25-34	30+	F	1833
Brisbane - North	25-34	30+	M	398
Brisbane - North	35-44		F	614
Brisbane - North	35-44		M	791
Brisbane - North	35-44	0	F	1935
Brisbane - North	35-44	0	M	2987
Brisbane - North	35-44	<5	F	2078
Brisbane - North	35-44	<5	M	4054
Brisbane - North	35-44	5-14	F	6027
Brisbane - North	35-44	5-14	M	6447
Brisbane - North	35-44	15-29	F	3737
Brisbane - North	35-44	15-29	M	1907
Brisbane - North	35-44	30+	F	2960
Brisbane - North	35-44	30+	M	704
Brisbane - North	45-54		F	432
Brisbane - North	45-54		M	613
Brisbane - North	45-54	0	F	1806
Brisbane - North	45-54	0	M	2554
Brisbane - North	45-54	<5	F	2063
Brisbane - North	45-54	<5	M	3643
Brisbane - North	45-54	5-14	F	5886
Brisbane - North	45-54	5-14	M	5579
Brisbane - North	45-54	15-29	F	3118
Brisbane - North	45-54	15-29	M	1443
Brisbane - North	45-54	30+	F	1743
Brisbane - North	45-54	30+	M	525
Brisbane - North	55-64		F	393
Brisbane - North	55-64		M	448
Brisbane - North	55-64	0	F	2104
Brisbane - North	55-64	0	M	2571
Brisbane - North	55-64	<5	F	1748
Brisbane - North	55-64	<5	M	2791
Brisbane - North	55-64	5-14	F	4273
Brisbane - North	55-64	5-14	M	4107
Brisbane - North	55-64	15-29	F	2449
Brisbane - North	55-64	15-29	M	1195
Brisbane - North	55-64	30+	F	1448
Brisbane - North	55-64	30+	M	477
Brisbane - North	65-74		F	386
Brisbane - North	65-74		M	390
Brisbane - North	65-74	0	F	2391
Brisbane - North	65-74	0	M	2382
Brisbane - North	65-74	<5	F	873
Brisbane - North	65-74	<5	M	1491
Brisbane - North	65-74	5-14	F	2519
Brisbane - North	65-74	5-14	M	2661
Brisbane - North	65-74	15-29	F	2105
Brisbane - North	65-74	15-29	M	1181
Brisbane - North	65-74	30+	F	1524
Brisbane - North	65-74	30+	M	554
Brisbane - North	75-84		F	447
Brisbane - North	75-84		M	336
Brisbane - North	75-84	0	F	2178
Brisbane - North	75-84	0	M	1677
Brisbane - North	75-84	<5	F	645
Brisbane - North	75-84	<5	M	705
Brisbane - North	75-84	5-14	F	1367
Brisbane - North	75-84	5-14	M	1254
Brisbane - North	75-84	15-29	F	1055
Brisbane - North	75-84	15-29	M	614
Brisbane - North	75-84	30+	F	907
Brisbane - North	75-84	30+	M	357
Brisbane - North	85+		F	574
Brisbane - North	85+		M	238
Brisbane - North	85+	0	F	1768
Brisbane - North	85+	0	M	923
Brisbane - North	85+	<5	F	423
Brisbane - North	85+	<5	M	252
Brisbane - North	85+	5-14	F	475
Brisbane - North	85+	5-14	M	334
Brisbane - North	85+	15-29	F	260
Brisbane - North	85+	15-29	M	131
Brisbane - North	85+	30+	F	189
Brisbane - North	85+	30+	M	108
Brisbane - South	15-19		F	409
Brisbane - South	15-19		M	411
Brisbane - South	15-19	0	F	3475
Brisbane - South	15-19	0	M	4234
Brisbane - South	15-19	<5	F	5130
Brisbane - South	15-19	<5	M	5054
Brisbane - South	15-19	5-14	F	1263
Brisbane - South	15-19	5-14	M	975
Brisbane - South	15-19	15-29	F	161
Brisbane - South	15-19	15-29	M	91
Brisbane - South	15-19	30+	F	49
Brisbane - South	15-19	30+	M	33
Brisbane - South	20-24		F	697
Brisbane - South	20-24		M	822
Brisbane - South	20-24	0	F	4005
Brisbane - South	20-24	0	M	5672
Brisbane - South	20-24	<5	F	4801
Brisbane - South	20-24	<5	M	5001
Brisbane - South	20-24	5-14	F	3744
Brisbane - South	20-24	5-14	M	2508
Brisbane - South	20-24	15-29	F	641
Brisbane - South	20-24	15-29	M	317
Brisbane - South	20-24	30+	F	255
Brisbane - South	20-24	30+	M	118
Brisbane - South	25-34		F	1552
Brisbane - South	25-34		M	1877
Brisbane - South	25-34	0	F	7327
Brisbane - South	25-34	0	M	9982
Brisbane - South	25-34	<5	F	6396
Brisbane - South	25-34	<5	M	8881
Brisbane - South	25-34	5-14	F	9884
Brisbane - South	25-34	5-14	M	8351
Brisbane - South	25-34	15-29	F	3404
Brisbane - South	25-34	15-29	M	1510
Brisbane - South	25-34	30+	F	2884
Brisbane - South	25-34	30+	M	603
Brisbane - South	35-44		F	1178
Brisbane - South	35-44		M	1324
Brisbane - South	35-44	0	F	4786
Brisbane - South	35-44	0	M	6527
Brisbane - South	35-44	<5	F	3299
Brisbane - South	35-44	<5	M	6793
Brisbane - South	35-44	5-14	F	9308
Brisbane - South	35-44	5-14	M	9979
Brisbane - South	35-44	15-29	F	5946
