SA4_NAME21	Age.min	Sex	persons
Capital Region	53	M	1550
Capital Region	54	F	1646
Capital Region	54	M	1565
Capital Region	55	F	1636
Capital Region	55	M	1570
Capital Region	56	F	1651
Capital Region	56	M	1682
Capital Region	57	F	1771
Capital Region	57	M	1768
Capital Region	58	F	1832
Capital Region	58	M	1789
Capital Region	59	F	1899
Capital Region	59	M	1782
Capital Region	60	F	1863
Capital Region	60	M	1841
Capital Region	61	F	1806
Capital Region	61	M	1841
Capital Region	62	F	1856
Capital Region	62	M	1789
Capital Region	63	F	1782
Capital Region	63	M	1753
Capital Region	64	F	1746
Capital Region	64	M	1717
Capital Region	65	F	1661
Capital Region	65	M	1703
Capital Region	66	F	1689
Capital Region	66	M	1716
Capital Region	67	F	1637
Capital Region	67	M	1587
Capital Region	68	F	1694
Capital Region	68	M	1601
Capital Region	69	F	1580
Capital Region	69	M	1569
Capital Region	70	F	1515
Capital Region	70	M	1526
Capital Region	71	F	1443
Capital Region	71	M	1588
Capital Region	72	F	1454
Capital Region	72	M	1509
Capital Region	73	F	1381
Capital Region	73	M	1438
Capital Region	74	F	1462
Capital Region	74	M	1513
Capital Region	75	F	1056
Capital Region	75	M	1123
Capital Region	76	F	1097
Capital Region	76	M	1074
Capital Region	77	F	1026
Capital Region	77	M	1023
Capital Region	78	F	891
Capital Region	78	M	871
Capital Region	79	F	886
Capital Region	79	M	788
Capital Region	80	F	3294
Capital Region	80	M	3025
Capital Region	85	F	1956
Capital Region	90	M	650
Capital Region	95	F	345
Capital Region	95	M	116
Capital Region	100	F	39
Capital Region	100	M	8
Central Coast	0	F	1838
Central Coast	0	M	1902
Central Coast	1	F	1848
Central Coast	1	M	1926
Central Coast	2	F	1829
Central Coast	2	M	1968
Central Coast	3	F	1920
Central Coast	3	M	2120
Central Coast	4	F	1981
Central Coast	4	M	2084
Central Coast	5	F	2013
Central Coast	5	M	2213
Central Coast	6	F	1993
Central Coast	6	M	2238
Central Coast	7	F	2055
Central Coast	7	M	2147
Central Coast	8	F	2008
Central Coast	8	M	2200
Central Coast	9	F	2073
Central Coast	9	M	2147
Central Coast	10	F	2064
Central Coast	10	M	2245
Central Coast	11	F	2147
Central Coast	11	M	2195
Central Coast	12	F	2095
Central Coast	12	M	2288
Central Coast	13	F	2105
Central Coast	13	M	2229
Central Coast	14	F	2186
Central Coast	14	M	2292
Central Coast	15	F	2077
Central Coast	15	M	2287
Central Coast	16	F	2047
Central Coast	16	M	2126
Central Coast	17	F	1983
Central Coast	17	M	2069
Central Coast	18	F	1906
Central Coast	18	M	2061
Central Coast	19	F	1743
Central Coast	19	M	1984
Central Coast	20	F	1842
Central Coast	20	M	1925
Central Coast	21	F	1858
Central Coast	21	M	1889
Central Coast	22	F	1795
Central Coast	22	M	1854
Central Coast	23	F	1831
Central Coast	23	M	1835
Central Coast	24	F	1778
Central Coast	24	M	1873
Central Coast	25	F	1763
Central Coast	25	M	1844
Central Coast	26	F	1782
Central Coast	26	M	1891
Central Coast	27	F	1872
Central Coast	27	M	1866
Central Coast	28	F	1943
Central Coast	28	M	1799
Central Coast	29	F	1963
Central Coast	29	M	1838
Central Coast	30	F	1998
Central Coast	30	M	1868
Central Coast	31	F	1963
Central Coast	31	M	1912
Central Coast	32	F	2020
Central Coast	32	M	1903
Central Coast	33	F	2054
Central Coast	33	M	1842
Central Coast	34	F	2151
Central Coast	34	M	1865
Central Coast	35	F	2138
Central Coast	35	M	1944
Central Coast	36	F	2093
Central Coast	36	M	1963
Central Coast	37	F	2186
Central Coast	37	M	1963
Central Coast	38	F	2184
Central Coast	38	M	2082
Central Coast	39	F	2222
Central Coast	39	M	2013
Central Coast	40	F	2256
Central Coast	40	M	2095
Central Coast	41	F	2096
Central Coast	41	M	2040
Central Coast	42	F	2151
Central Coast	42	M	1942
Central Coast	43	F	2067
Central Coast	43	M	1949
Central Coast	44	F	2050
Central Coast	44	M	1927
Central Coast	45	F	2165
Central Coast	45	M	1969
Central Coast	46	F	2219
Central Coast	46	M	1992
Central Coast	47	F	2167
Central Coast	47	M	2189
Central Coast	48	F	2315
Central Coast	48	M	2205
Central Coast	49	F	2479
Central Coast	49	M	2245
Central Coast	50	F	2569
Central Coast	50	M	2364
Central Coast	51	F	2305
Central Coast	51	M	2164
Central Coast	52	F	2309
Central Coast	52	M	2110
Central Coast	53	F	2088
Central Coast	53	M	2044
Central Coast	54	F	2180
Central Coast	54	M	2110
Central Coast	55	F	2167
Central Coast	55	M	2061
Central Coast	56	F	2220
Central Coast	56	M	2086
Central Coast	57	F	2344
Central Coast	57	M	2239
Central Coast	58	F	2465
Central Coast	58	M	2137
Central Coast	59	F	2487
Central Coast	59	M	2281
Central Coast	60	F	2480
Central Coast	60	M	2197
Central Coast	61	F	2423
Central Coast	61	M	2110
Central Coast	62	F	2311
Central Coast	62	M	2078
Central Coast	63	F	2373
Central Coast	63	M	2082
Central Coast	64	F	2327
Central Coast	64	M	2020
Central Coast	65	F	2260
Central Coast	65	M	2017
Central Coast	66	F	2257
Central Coast	66	M	1880
Central Coast	67	F	2178
Central Coast	67	M	1914
Central Coast	68	F	2250
Central Coast	68	M	1951
Central Coast	69	F	2190
Central Coast	69	M	1859
Central Coast	70	F	2040
Central Coast	70	M	1851
Central Coast	71	F	2109
Central Coast	71	M	1777
Central Coast	72	F	2070
Central Coast	72	M	1832
Central Coast	73	F	2177
Central Coast	73	M	1855
Central Coast	74	F	2266
Central Coast	74	M	1962
Central Coast	75	F	1818
Central Coast	75	M	1633
Central Coast	76	F	1715
Central Coast	76	M	1535
Central Coast	77	F	1651
Central Coast	77	M	1469
Central Coast	78	F	1502
Central Coast	78	M	1260
Central Coast	79	F	1446
Central Coast	79	M	1207
Central Coast	80	F	5712
Central Coast	80	M	4747
Central Coast	85	F	3753
Central Coast	90	M	1178
Central Coast	95	F	626
Central Coast	95	M	247
Central Coast	100	F	99
Central Coast	100	M	21
Central West	0	F	1129
Central West	0	M	1316
Central West	1	F	1208
Central West	1	M	1277
Central West	2	F	1170
Central West	2	M	1356
Central West	3	F	1189
Central West	3	M	1300
Central West	4	F	1344
Central West	4	M	1280
Central West	5	F	1402
Central West	5	M	1408
Central West	6	F	1276
Central West	6	M	1467
Central West	7	F	1362
Central West	7	M	1451
Central West	8	F	1386
Central West	8	M	1485
Central West	9	F	1447
Central West	9	M	1420
Central West	10	F	1375
Central West	10	M	1463
Central West	11	F	1454
Central West	11	M	1466
Central West	12	F	1430
Central West	12	M	1502
Central West	13	F	1457
Central West	13	M	1567
Central West	14	F	1435
Central West	14	M	1540
Central West	15	F	1354
Central West	15	M	1448
Central West	16	F	1308
Central West	16	M	1433
Central West	17	F	1198
Central West	17	M	1418
Central West	18	F	1097
Central West	18	M	1247
Central West	19	F	1052
Central West	19	M	1138
Central West	20	F	1046
Central West	20	M	1183
Central West	21	F	1058
Central West	21	M	1154
Central West	22	F	1008
Central West	22	M	1102
Central West	23	F	1087
Central West	23	M	1157
Central West	24	F	1157
Central West	24	M	1210
Central West	25	F	1106
Central West	25	M	1138
Central West	26	F	1215
Central West	26	M	1219
Central West	27	F	1242
Central West	27	M	1209
Central West	28	F	1251
Central West	28	M	1181
Central West	29	F	1307
Central West	29	M	1255
Central West	30	F	1353
Central West	30	M	1229
Central West	31	F	1331
Central West	31	M	1266
Central West	32	F	1252
Central West	32	M	1309
Central West	33	F	1245
Central West	33	M	1236
Central West	34	F	1286
Central West	34	M	1232
Central West	35	F	1299
Central West	35	M	1297
Central West	36	F	1288
Central West	36	M	1275
Central West	37	F	1254
Central West	37	M	1209
Central West	38	F	1274
Central West	38	M	1205
Central West	39	F	1190
Central West	39	M	1187
Central West	40	F	1280
Central West	40	M	1196
Central West	41	F	1173
Central West	41	M	1170
Central West	42	F	1099
Central West	42	M	1104
Central West	43	F	1192
Central West	43	M	1150
Central West	44	F	1139
Central West	44	M	1157
Central West	45	F	1192
Central West	45	M	1151
Central West	46	F	1250
Central West	46	M	1208
Central West	47	F	1326
Central West	47	M	1198
Central West	48	F	1358
Central West	48	M	1248
Central West	49	F	1421
Central West	49	M	1439
Central West	50	F	1517
Central West	50	M	1400
Central West	51	F	1334
Central West	51	M	1322
Central West	52	F	1368
Central West	52	M	1323
Central West	53	F	1278
Central West	53	M	1249
Central West	54	F	1314
Central West	54	M	1319
Central West	55	F	1273
Central West	55	M	1331
Central West	56	F	1358
Central West	56	M	1257
Central West	57	F	1407
Central West	57	M	1437
Central West	58	F	1487
Central West	58	M	1452
Central West	59	F	1476
Central West	59	M	1453
Central West	60	F	1447
Central West	60	M	1490
Central West	61	F	1400
Central West	61	M	1429
Central West	62	F	1381
Central West	62	M	1406
Central West	63	F	1371
Central West	63	M	1371
Central West	64	F	1404
Central West	64	M	1289
Central West	65	F	1287
Central West	65	M	1274
Central West	66	F	1255
Central West	66	M	1309
Central West	67	F	1228
Central West	67	M	1257
Central West	68	F	1251
Central West	68	M	1243
Central West	69	F	1212
Central West	69	M	1297
Central West	70	F	1227
Central West	70	M	1304
Central West	71	F	1198
Central West	71	M	1179
Central West	72	F	1154
Central West	72	M	1204
Central West	73	F	1187
Central West	73	M	1169
Central West	74	F	1262
Central West	74	M	1162
Central West	75	F	965
Central West	75	M	991
Central West	76	F	918
Central West	76	M	1018
Central West	77	F	899
Central West	77	M	861
Central West	78	F	827
Central West	78	M	737
Central West	79	F	785
Central West	79	M	699
Central West	80	F	3122
Central West	80	M	2676
Central West	85	F	2045
Central West	90	M	557
Central West	95	F	296
Central West	95	M	103
Central West	100	F	38
Central West	100	M	8
Coffs Harbour - Grafton	0	F	659
Coffs Harbour - Grafton	0	M	628
Coffs Harbour - Grafton	1	F	704
Coffs Harbour - Grafton	1	M	718
Coffs Harbour - Grafton	2	F	721
Coffs Harbour - Grafton	2	M	772
Coffs Harbour - Grafton	3	F	721
Coffs Harbour - Grafton	3	M	702
Coffs Harbour - Grafton	4	F	762
Coffs Harbour - Grafton	4	M	781
Coffs Harbour - Grafton	5	F	738
Coffs Harbour - Grafton	5	M	848
Coffs Harbour - Grafton	6	F	793
Coffs Harbour - Grafton	6	M	815
Coffs Harbour - Grafton	7	F	808
Coffs Harbour - Grafton	7	M	897
Coffs Harbour - Grafton	8	F	789
Coffs Harbour - Grafton	8	M	904
Coffs Harbour - Grafton	9	F	865
Coffs Harbour - Grafton	9	M	912
Coffs Harbour - Grafton	10	F	941
Coffs Harbour - Grafton	10	M	908
Coffs Harbour - Grafton	11	F	913
Coffs Harbour - Grafton	11	M	965
Coffs Harbour - Grafton	12	F	895
Coffs Harbour - Grafton	12	M	939
Coffs Harbour - Grafton	13	F	939
Coffs Harbour - Grafton	13	M	965
Coffs Harbour - Grafton	14	F	904
Coffs Harbour - Grafton	14	M	909
Coffs Harbour - Grafton	15	F	862
Coffs Harbour - Grafton	15	M	913
Coffs Harbour - Grafton	16	F	860
Coffs Harbour - Grafton	16	M	893
Coffs Harbour - Grafton	17	F	791
Coffs Harbour - Grafton	17	M	769
Coffs Harbour - Grafton	18	F	700
Coffs Harbour - Grafton	18	M	811
Coffs Harbour - Grafton	19	F	636
Coffs Harbour - Grafton	19	M	709
Coffs Harbour - Grafton	20	F	604
Coffs Harbour - Grafton	20	M	658
Coffs Harbour - Grafton	21	F	615
Coffs Harbour - Grafton	21	M	665
Coffs Harbour - Grafton	22	F	596
Coffs Harbour - Grafton	22	M	651
Coffs Harbour - Grafton	23	F	649
Coffs Harbour - Grafton	23	M	653
Coffs Harbour - Grafton	24	F	612
Coffs Harbour - Grafton	24	M	663
Coffs Harbour - Grafton	25	F	712
Coffs Harbour - Grafton	25	M	609
Coffs Harbour - Grafton	26	F	663
Coffs Harbour - Grafton	26	M	733
Coffs Harbour - Grafton	27	F	689
Coffs Harbour - Grafton	27	M	694
Coffs Harbour - Grafton	28	F	797
Coffs Harbour - Grafton	28	M	767
Coffs Harbour - Grafton	29	F	724
Coffs Harbour - Grafton	29	M	728
Coffs Harbour - Grafton	30	F	796
Coffs Harbour - Grafton	30	M	804
Coffs Harbour - Grafton	31	F	856
Coffs Harbour - Grafton	31	M	778
Coffs Harbour - Grafton	32	F	822
Coffs Harbour - Grafton	32	M	764
Coffs Harbour - Grafton	33	F	801
Coffs Harbour - Grafton	33	M	780
Coffs Harbour - Grafton	34	F	757
Coffs Harbour - Grafton	34	M	759
Coffs Harbour - Grafton	35	F	803
Coffs Harbour - Grafton	35	M	829
Coffs Harbour - Grafton	36	F	838
Coffs Harbour - Grafton	36	M	729
Coffs Harbour - Grafton	37	F	851
Coffs Harbour - Grafton	37	M	778
Coffs Harbour - Grafton	38	F	840
Coffs Harbour - Grafton	38	M	812
Coffs Harbour - Grafton	39	F	800
Coffs Harbour - Grafton	39	M	799
Coffs Harbour - Grafton	40	F	867
Coffs Harbour - Grafton	40	M	772
Coffs Harbour - Grafton	41	F	846
Coffs Harbour - Grafton	41	M	753
Coffs Harbour - Grafton	42	F	780
Coffs Harbour - Grafton	42	M	738
Coffs Harbour - Grafton	43	F	816
Coffs Harbour - Grafton	43	M	743
Coffs Harbour - Grafton	44	F	811
Coffs Harbour - Grafton	44	M	769
Coffs Harbour - Grafton	45	F	928
Coffs Harbour - Grafton	45	M	801
Coffs Harbour - Grafton	46	F	815
Coffs Harbour - Grafton	46	M	816
Coffs Harbour - Grafton	47	F	903
Coffs Harbour - Grafton	47	M	832
Coffs Harbour - Grafton	48	F	948
Coffs Harbour - Grafton	48	M	885
Coffs Harbour - Grafton	49	F	1005
Coffs Harbour - Grafton	49	M	933
Coffs Harbour - Grafton	50	F	1029
Coffs Harbour - Grafton	50	M	935
Coffs Harbour - Grafton	51	F	1010
Coffs Harbour - Grafton	51	M	836
Coffs Harbour - Grafton	52	F	908
Coffs Harbour - Grafton	52	M	840
Coffs Harbour - Grafton	53	F	954
Coffs Harbour - Grafton	53	M	898
Coffs Harbour - Grafton	54	F	974
Coffs Harbour - Grafton	54	M	863
Coffs Harbour - Grafton	55	F	990
Coffs Harbour - Grafton	55	M	878
Coffs Harbour - Grafton	56	F	998
Coffs Harbour - Grafton	56	M	834
Coffs Harbour - Grafton	57	F	1044
Coffs Harbour - Grafton	57	M	1032
Coffs Harbour - Grafton	58	F	1118
Coffs Harbour - Grafton	58	M	1021
Coffs Harbour - Grafton	59	F	1132
Coffs Harbour - Grafton	59	M	1057
Coffs Harbour - Grafton	60	F	1208
Coffs Harbour - Grafton	60	M	1071
Coffs Harbour - Grafton	61	F	1108
Coffs Harbour - Grafton	61	M	1068
Coffs Harbour - Grafton	62	F	1175
Coffs Harbour - Grafton	62	M	1069
Coffs Harbour - Grafton	63	F	1196
Coffs Harbour - Grafton	63	M	1089
Coffs Harbour - Grafton	64	F	1089
Coffs Harbour - Grafton	64	M	1076
Coffs Harbour - Grafton	65	F	1149
Coffs Harbour - Grafton	65	M	1114
Coffs Harbour - Grafton	66	F	1099
Coffs Harbour - Grafton	66	M	1076
Coffs Harbour - Grafton	67	F	1117
Coffs Harbour - Grafton	67	M	1037
Coffs Harbour - Grafton	68	F	1096
Coffs Harbour - Grafton	68	M	1081
Coffs Harbour - Grafton	69	F	1027
Coffs Harbour - Grafton	69	M	1075
Coffs Harbour - Grafton	70	F	1060
Coffs Harbour - Grafton	70	M	1011
Coffs Harbour - Grafton	71	F	1005
Coffs Harbour - Grafton	71	M	994
Coffs Harbour - Grafton	72	F	977
Coffs Harbour - Grafton	72	M	954
Coffs Harbour - Grafton	73	F	917
Coffs Harbour - Grafton	73	M	911
Coffs Harbour - Grafton	74	F	950
Coffs Harbour - Grafton	74	M	993
Coffs Harbour - Grafton	75	F	843
Coffs Harbour - Grafton	75	M	804
Coffs Harbour - Grafton	76	F	789
Coffs Harbour - Grafton	76	M	705
Coffs Harbour - Grafton	77	F	667
Coffs Harbour - Grafton	77	M	667
Coffs Harbour - Grafton	78	F	641
Coffs Harbour - Grafton	78	M	587
Coffs Harbour - Grafton	79	F	604
Coffs Harbour - Grafton	79	M	576
Coffs Harbour - Grafton	80	F	2491
Coffs Harbour - Grafton	80	M	2128
Coffs Harbour - Grafton	85	F	1599
Coffs Harbour - Grafton	90	M	485
Coffs Harbour - Grafton	95	F	265
Coffs Harbour - Grafton	95	M	117
Coffs Harbour - Grafton	100	F	37
Coffs Harbour - Grafton	100	M	8
Far West and Orana	0	F	730
Far West and Orana	0	M	754
Far West and Orana	1	F	749
Far West and Orana	1	M	809
Far West and Orana	2	F	734
Far West and Orana	2	M	768
Far West and Orana	3	F	716
Far West and Orana	3	M	771
Far West and Orana	4	F	773
Far West and Orana	4	M	783
Far West and Orana	5	F	762
Far West and Orana	5	M	763
Far West and Orana	6	F	729
Far West and Orana	6	M	761
Far West and Orana	7	F	733
Far West and Orana	7	M	770
Far West and Orana	8	F	791
Far West and Orana	8	M	808
Far West and Orana	9	F	747
Far West and Orana	9	M	766
Far West and Orana	10	F	783
Far West and Orana	10	M	765
Far West and Orana	11	F	780
Far West and Orana	11	M	809
Far West and Orana	12	F	747
Far West and Orana	12	M	809
Far West and Orana	13	F	687
Far West and Orana	13	M	776
Far West and Orana	14	F	710
Far West and Orana	14	M	822
Far West and Orana	15	F	663
Far West and Orana	15	M	680
Far West and Orana	16	F	642
Far West and Orana	16	M	720
Far West and Orana	17	F	645
Far West and Orana	17	M	668
Far West and Orana	18	F	583
Far West and Orana	18	M	675
Far West and Orana	19	F	594
Far West and Orana	19	M	669
Far West and Orana	20	F	564
Far West and Orana	20	M	609
Far West and Orana	21	F	511
Far West and Orana	21	M	601
Far West and Orana	22	F	613
Far West and Orana	22	M	547
Far West and Orana	23	F	592
Far West and Orana	23	M	608
Far West and Orana	24	F	663
Far West and Orana	24	M	666
Far West and Orana	25	F	752
Far West and Orana	25	M	699
Far West and Orana	26	F	818
Far West and Orana	26	M	727
Far West and Orana	27	F	769
Far West and Orana	27	M	746
Far West and Orana	28	F	763
Far West and Orana	28	M	801
Far West and Orana	29	F	877
Far West and Orana	29	M	819
Far West and Orana	30	F	833
Far West and Orana	30	M	797
Far West and Orana	31	F	853
Far West and Orana	31	M	788
Far West and Orana	32	F	753
Far West and Orana	32	M	766
Far West and Orana	33	F	774
Far West and Orana	33	M	713
Far West and Orana	34	F	725
Far West and Orana	34	M	718
Far West and Orana	35	F	729
Far West and Orana	35	M	737
Far West and Orana	36	F	754
Far West and Orana	36	M	680
Far West and Orana	37	F	696
Far West and Orana	37	M	669
Far West and Orana	38	F	697
Far West and Orana	38	M	643
Far West and Orana	39	F	636
Far West and Orana	39	M	655
Far West and Orana	40	F	659
Far West and Orana	40	M	633
Far West and Orana	41	F	573
Far West and Orana	41	M	626
Far West and Orana	42	F	647
Far West and Orana	42	M	585
Far West and Orana	43	F	626
Far West and Orana	43	M	526
Far West and Orana	44	F	626
Far West and Orana	44	M	592
Far West and Orana	45	F	593
Far West and Orana	45	M	593
Far West and Orana	46	F	629
Far West and Orana	46	M	606
Far West and Orana	47	F	617
Far West and Orana	47	M	604
Far West and Orana	48	F	651
Far West and Orana	48	M	623
Far West and Orana	49	F	747
Far West and Orana	49	M	708
Far West and Orana	50	F	718
Far West and Orana	50	M	768
Far West and Orana	51	F	778
Far West and Orana	51	M	653
Far West and Orana	52	F	695
Far West and Orana	52	M	690
Far West and Orana	53	F	725
Far West and Orana	53	M	662
Far West and Orana	54	F	694
Far West and Orana	54	M	700
Far West and Orana	55	F	703
Far West and Orana	55	M	669
Far West and Orana	56	F	729
Far West and Orana	56	M	684
Far West and Orana	57	F	728
Far West and Orana	57	M	734
Far West and Orana	58	F	836
Far West and Orana	58	M	778
Far West and Orana	59	F	780
Far West and Orana	59	M	845
Far West and Orana	60	F	799
Far West and Orana	60	M	823
Far West and Orana	61	F	817
Far West and Orana	61	M	772
Far West and Orana	62	F	800
Far West and Orana	62	M	761
Far West and Orana	63	F	765
Far West and Orana	63	M	725
Far West and Orana	64	F	713
Far West and Orana	64	M	769
Far West and Orana	65	F	713
Far West and Orana	65	M	754
Far West and Orana	66	F	687
Far West and Orana	66	M	693
Far West and Orana	67	F	607
Far West and Orana	67	M	608
Far West and Orana	68	F	628
Far West and Orana	68	M	720
Far West and Orana	69	F	648
Far West and Orana	69	M	620
Far West and Orana	70	F	615
Far West and Orana	70	M	655
Far West and Orana	71	F	553
Far West and Orana	71	M	600
Far West and Orana	72	F	548
Far West and Orana	72	M	536
Far West and Orana	73	F	570
Far West and Orana	73	M	597
Far West and Orana	74	F	630
Far West and Orana	74	M	627
Far West and Orana	75	F	516
Far West and Orana	75	M	468
Far West and Orana	76	F	443
Far West and Orana	76	M	465
Far West and Orana	77	F	449
Far West and Orana	77	M	414
Far West and Orana	78	F	428
Far West and Orana	78	M	396
Far West and Orana	79	F	428
Far West and Orana	79	M	379
Far West and Orana	80	F	1708
Far West and Orana	80	M	1398
Far West and Orana	85	F	1055
Far West and Orana	90	M	319
Far West and Orana	95	F	149
Far West and Orana	95	M	54
Far West and Orana	100	F	19
Hunter Valley exc Newcastle	0	F	1639
Hunter Valley exc Newcastle	0	M	1782
Hunter Valley exc Newcastle	1	F	1673
Hunter Valley exc Newcastle	1	M	1788
Hunter Valley exc Newcastle	2	F	1745
Hunter Valley exc Newcastle	2	M	1853
Hunter Valley exc Newcastle	3	F	1765
Hunter Valley exc Newcastle	3	M	1752
Hunter Valley exc Newcastle	4	F	1754
Hunter Valley exc Newcastle	4	M	1836
Hunter Valley exc Newcastle	5	F	1878
Hunter Valley exc Newcastle	5	M	2022
Hunter Valley exc Newcastle	6	F	1884
Hunter Valley exc Newcastle	6	M	1933
Hunter Valley exc Newcastle	7	F	1835
Hunter Valley exc Newcastle	7	M	1983
Hunter Valley exc Newcastle	8	F	1873
Hunter Valley exc Newcastle	8	M	2027
Hunter Valley exc Newcastle	9	F	1949
Hunter Valley exc Newcastle	9	M	2082
Hunter Valley exc Newcastle	10	F	1927
Hunter Valley exc Newcastle	10	M	1993
Hunter Valley exc Newcastle	11	F	1906
Hunter Valley exc Newcastle	11	M	2031
Hunter Valley exc Newcastle	12	F	1885
Hunter Valley exc Newcastle	12	M	2059
Hunter Valley exc Newcastle	13	F	1966
Hunter Valley exc Newcastle	13	M	1981
Hunter Valley exc Newcastle	14	F	1976
Hunter Valley exc Newcastle	14	M	2126
Hunter Valley exc Newcastle	15	F	1875
Hunter Valley exc Newcastle	15	M	1939
Hunter Valley exc Newcastle	16	F	1727
Hunter Valley exc Newcastle	16	M	1865
Hunter Valley exc Newcastle	17	F	1691
Hunter Valley exc Newcastle	17	M	1772
Hunter Valley exc Newcastle	18	F	1553
Hunter Valley exc Newcastle	18	M	1873
Hunter Valley exc Newcastle	19	F	1534
Hunter Valley exc Newcastle	19	M	1744
Hunter Valley exc Newcastle	20	F	1548
Hunter Valley exc Newcastle	20	M	1713
Hunter Valley exc Newcastle	21	F	1556
Hunter Valley exc Newcastle	21	M	1704
Hunter Valley exc Newcastle	22	F	1617
Hunter Valley exc Newcastle	22	M	1606
Hunter Valley exc Newcastle	23	F	1581
Hunter Valley exc Newcastle	23	M	1658
Hunter Valley exc Newcastle	24	F	1553
Hunter Valley exc Newcastle	24	M	1650
Hunter Valley exc Newcastle	25	F	1589
Hunter Valley exc Newcastle	25	M	1654
Hunter Valley exc Newcastle	26	F	1678
Hunter Valley exc Newcastle	26	M	1767
Hunter Valley exc Newcastle	27	F	1799
Hunter Valley exc Newcastle	27	M	1792
Hunter Valley exc Newcastle	28	F	1905
Hunter Valley exc Newcastle	28	M	1748
Hunter Valley exc Newcastle	29	F	1943
Hunter Valley exc Newcastle	29	M	1893
Hunter Valley exc Newcastle	30	F	1930
Hunter Valley exc Newcastle	30	M	1862
Hunter Valley exc Newcastle	31	F	1943
Hunter Valley exc Newcastle	31	M	1904
Hunter Valley exc Newcastle	32	F	1868
Hunter Valley exc Newcastle	32	M	1813
Hunter Valley exc Newcastle	33	F	1858
Hunter Valley exc Newcastle	33	M	1813
Hunter Valley exc Newcastle	34	F	1912
Hunter Valley exc Newcastle	34	M	1845
Hunter Valley exc Newcastle	35	F	1858
Hunter Valley exc Newcastle	35	M	1791
Hunter Valley exc Newcastle	36	F	1884
Hunter Valley exc Newcastle	36	M	1848
Hunter Valley exc Newcastle	37	F	1856
Hunter Valley exc Newcastle	37	M	1785
Hunter Valley exc Newcastle	38	F	1921
Hunter Valley exc Newcastle	38	M	1780
Hunter Valley exc Newcastle	39	F	1791
Hunter Valley exc Newcastle	39	M	1699
Hunter Valley exc Newcastle	40	F	1789
Hunter Valley exc Newcastle	40	M	1765
Hunter Valley exc Newcastle	41	F	1719
Hunter Valley exc Newcastle	41	M	1665
Hunter Valley exc Newcastle	42	F	1643
Hunter Valley exc Newcastle	42	M	1731
Hunter Valley exc Newcastle	43	F	1678
Hunter Valley exc Newcastle	43	M	1665
Hunter Valley exc Newcastle	44	F	1673
Hunter Valley exc Newcastle	44	M	1694
Hunter Valley exc Newcastle	45	F	1732
Hunter Valley exc Newcastle	45	M	1613
