SA4_NAME16	FamilyHousehold	IncomeHousehold.max	households
Sydney - Northern Beaches	0	157500	330
Sydney - Northern Beaches	0	183750	878
Sydney - Northern Beaches	0	210000	185
Sydney - Northern Beaches	0	Inf	1855
Sydney - Northern Beaches	1		4371
Sydney - Northern Beaches	1	0	526
Sydney - Northern Beaches	1	7875	214
Sydney - Northern Beaches	1	15750	186
Sydney - Northern Beaches	1	21000	181
Sydney - Northern Beaches	1	26250	573
Sydney - Northern Beaches	1	34125	593
Sydney - Northern Beaches	1	42000	1760
Sydney - Northern Beaches	1	52500	1696
Sydney - Northern Beaches	1	65625	2512
Sydney - Northern Beaches	1	78750	3123
Sydney - Northern Beaches	1	91875	2555
Sydney - Northern Beaches	1	105000	2888
Sydney - Northern Beaches	1	131250	6805
Sydney - Northern Beaches	1	157500	5814
Sydney - Northern Beaches	1	183750	5804
Sydney - Northern Beaches	1	210000	4397
Sydney - Northern Beaches	1	Inf	26325
Sydney - Outer South West	0		906
Sydney - Outer South West	0	0	793
Sydney - Outer South West	0	7875	215
Sydney - Outer South West	0	15750	644
Sydney - Outer South West	0	21000	1399
Sydney - Outer South West	0	26250	3309
Sydney - Outer South West	0	34125	1769
Sydney - Outer South West	0	42000	1235
Sydney - Outer South West	0	52500	1769
Sydney - Outer South West	0	65625	1869
Sydney - Outer South West	0	78750	1480
Sydney - Outer South West	0	91875	1163
Sydney - Outer South West	0	105000	902
Sydney - Outer South West	0	131250	1310
Sydney - Outer South West	0	157500	171
Sydney - Outer South West	0	183750	224
Sydney - Outer South West	0	210000	50
Sydney - Outer South West	0	Inf	321
Sydney - Outer South West	1		4958
Sydney - Outer South West	1	0	748
Sydney - Outer South West	1	7875	234
Sydney - Outer South West	1	15750	309
Sydney - Outer South West	1	21000	420
Sydney - Outer South West	1	26250	1064
Sydney - Outer South West	1	34125	1438
Sydney - Outer South West	1	42000	3733
Sydney - Outer South West	1	52500	3544
Sydney - Outer South West	1	65625	4433
Sydney - Outer South West	1	78750	5267
Sydney - Outer South West	1	91875	4516
Sydney - Outer South West	1	105000	4611
Sydney - Outer South West	1	131250	10684
Sydney - Outer South West	1	157500	8430
Sydney - Outer South West	1	183750	6855
Sydney - Outer South West	1	210000	4481
Sydney - Outer South West	1	Inf	10662
Sydney - Outer West and Blue Mountains	0		1280
Sydney - Outer West and Blue Mountains	0	0	1058
Sydney - Outer West and Blue Mountains	0	7875	358
Sydney - Outer West and Blue Mountains	0	15750	894
Sydney - Outer West and Blue Mountains	0	21000	1871
Sydney - Outer West and Blue Mountains	0	26250	4696
Sydney - Outer West and Blue Mountains	0	34125	3001
Sydney - Outer West and Blue Mountains	0	42000	2123
Sydney - Outer West and Blue Mountains	0	52500	2713
Sydney - Outer West and Blue Mountains	0	65625	3022
Sydney - Outer West and Blue Mountains	0	78750	2443
Sydney - Outer West and Blue Mountains	0	91875	1904
Sydney - Outer West and Blue Mountains	0	105000	1531
Sydney - Outer West and Blue Mountains	0	131250	2307
Sydney - Outer West and Blue Mountains	0	157500	269
Sydney - Outer West and Blue Mountains	0	183750	423
Sydney - Outer West and Blue Mountains	0	210000	76
Sydney - Outer West and Blue Mountains	0	Inf	513
Sydney - Outer West and Blue Mountains	1		5370
Sydney - Outer West and Blue Mountains	1	0	786
Sydney - Outer West and Blue Mountains	1	7875	266
Sydney - Outer West and Blue Mountains	1	15750	323
Sydney - Outer West and Blue Mountains	1	21000	367
Sydney - Outer West and Blue Mountains	1	26250	1149
Sydney - Outer West and Blue Mountains	1	34125	1424
Sydney - Outer West and Blue Mountains	1	42000	4042
Sydney - Outer West and Blue Mountains	1	52500	3875
Sydney - Outer West and Blue Mountains	1	65625	4955
Sydney - Outer West and Blue Mountains	1	78750	6079
Sydney - Outer West and Blue Mountains	1	91875	4975
Sydney - Outer West and Blue Mountains	1	105000	5325
Sydney - Outer West and Blue Mountains	1	131250	12068
Sydney - Outer West and Blue Mountains	1	157500	9671
Sydney - Outer West and Blue Mountains	1	183750	7973
Sydney - Outer West and Blue Mountains	1	210000	5365
Sydney - Outer West and Blue Mountains	1	Inf	12552
Sydney - Parramatta	0		2340
Sydney - Parramatta	0	0	2116
Sydney - Parramatta	0	7875	491
Sydney - Parramatta	0	15750	1474
Sydney - Parramatta	0	21000	3264
Sydney - Parramatta	0	26250	5406
Sydney - Parramatta	0	34125	2928
Sydney - Parramatta	0	42000	2353
Sydney - Parramatta	0	52500	3104
Sydney - Parramatta	0	65625	3702
Sydney - Parramatta	0	78750	3157
Sydney - Parramatta	0	91875	2765
Sydney - Parramatta	0	105000	2207
Sydney - Parramatta	0	131250	4073
Sydney - Parramatta	0	157500	930
Sydney - Parramatta	0	183750	1105
Sydney - Parramatta	0	210000	413
Sydney - Parramatta	0	Inf	1626
Sydney - Parramatta	1		7440
Sydney - Parramatta	1	0	2036
Sydney - Parramatta	1	7875	502
Sydney - Parramatta	1	15750	707
Sydney - Parramatta	1	21000	772
Sydney - Parramatta	1	26250	2163
Sydney - Parramatta	1	34125	2328
Sydney - Parramatta	1	42000	5912
Sydney - Parramatta	1	52500	5522
Sydney - Parramatta	1	65625	7179
Sydney - Parramatta	1	78750	8422
Sydney - Parramatta	1	91875	6848
Sydney - Parramatta	1	105000	6907
Sydney - Parramatta	1	131250	15724
Sydney - Parramatta	1	157500	11326
Sydney - Parramatta	1	183750	9817
Sydney - Parramatta	1	210000	6742
Sydney - Parramatta	1	Inf	17979
Sydney - Ryde	0		755
Sydney - Ryde	0	0	1017
Sydney - Ryde	0	7875	292
Sydney - Ryde	0	15750	576
Sydney - Ryde	0	21000	1079
Sydney - Ryde	0	26250	1904
Sydney - Ryde	0	34125	1466
Sydney - Ryde	0	42000	1153
Sydney - Ryde	0	52500	1458
Sydney - Ryde	0	65625	1889
Sydney - Ryde	0	78750	1686
Sydney - Ryde	0	91875	1506
Sydney - Ryde	0	105000	1255
Sydney - Ryde	0	131250	2501
Sydney - Ryde	0	157500	284
Sydney - Ryde	0	183750	610
Sydney - Ryde	0	210000	146
Sydney - Ryde	0	Inf	907
Sydney - Ryde	1		2915
Sydney - Ryde	1	0	780
Sydney - Ryde	1	7875	258
Sydney - Ryde	1	15750	249
Sydney - Ryde	1	21000	231
Sydney - Ryde	1	26250	688
Sydney - Ryde	1	34125	674
Sydney - Ryde	1	42000	1724
Sydney - Ryde	1	52500	1763
Sydney - Ryde	1	65625	2303
Sydney - Ryde	1	78750	2874
Sydney - Ryde	1	91875	2300
Sydney - Ryde	1	105000	2460
Sydney - Ryde	1	131250	6228
Sydney - Ryde	1	157500	4847
Sydney - Ryde	1	183750	4603
Sydney - Ryde	1	210000	3538
Sydney - Ryde	1	Inf	15137
Sydney - South West	0		1270
Sydney - South West	0	0	1532
Sydney - South West	0	7875	351
Sydney - South West	0	15750	1087
Sydney - South West	0	21000	2576
Sydney - South West	0	26250	4562
Sydney - South West	0	34125	2205
Sydney - South West	0	42000	1572
Sydney - South West	0	52500	2185
Sydney - South West	0	65625	2296
Sydney - South West	0	78750	1672
Sydney - South West	0	91875	1233
Sydney - South West	0	105000	992
Sydney - South West	0	131250	1437
Sydney - South West	0	157500	187
Sydney - South West	0	183750	290
Sydney - South West	0	210000	68
Sydney - South West	0	Inf	370
Sydney - South West	1		7443
Sydney - South West	1	0	2155
Sydney - South West	1	7875	451
Sydney - South West	1	15750	659
Sydney - South West	1	21000	886
Sydney - South West	1	26250	2353
Sydney - South West	1	34125	2521
Sydney - South West	1	42000	7228
Sydney - South West	1	52500	6454
Sydney - South West	1	65625	7615
Sydney - South West	1	78750	8500
Sydney - South West	1	91875	6808
Sydney - South West	1	105000	6898
Sydney - South West	1	131250	14188
Sydney - South West	1	157500	11179
Sydney - South West	1	183750	8783
Sydney - South West	1	210000	6002
Sydney - South West	1	Inf	14204
Sydney - Sutherland	0		719
Sydney - Sutherland	0	0	707
Sydney - Sutherland	0	7875	304
Sydney - Sutherland	0	15750	559
Sydney - Sutherland	0	21000	1080
Sydney - Sutherland	0	26250	2820
Sydney - Sutherland	0	34125	1749
Sydney - Sutherland	0	42000	1353
Sydney - Sutherland	0	52500	1558
Sydney - Sutherland	0	65625	1835
Sydney - Sutherland	0	78750	1516
Sydney - Sutherland	0	91875	1383
Sydney - Sutherland	0	105000	1123
Sydney - Sutherland	0	131250	2052
Sydney - Sutherland	0	157500	188
Sydney - Sutherland	0	183750	522
Sydney - Sutherland	0	210000	105
Sydney - Sutherland	0	Inf	684
Sydney - Sutherland	1		3678
Sydney - Sutherland	1	0	550
Sydney - Sutherland	1	7875	246
Sydney - Sutherland	1	15750	194
Sydney - Sutherland	1	21000	169
Sydney - Sutherland	1	26250	696
Sydney - Sutherland	1	34125	706
Sydney - Sutherland	1	42000	2046
Sydney - Sutherland	1	52500	2060
Sydney - Sutherland	1	65625	2756
Sydney - Sutherland	1	78750	3347
Sydney - Sutherland	1	91875	2509
Sydney - Sutherland	1	105000	2889
Sydney - Sutherland	1	131250	7001
Sydney - Sutherland	1	157500	6133
Sydney - Sutherland	1	183750	6086
Sydney - Sutherland	1	210000	4662
Sydney - Sutherland	1	Inf	17111
Ballarat	0		1181
Ballarat	0	0	650
Ballarat	0	7875	258
Ballarat	0	15750	740
Ballarat	0	21000	1624
Ballarat	0	26250	4538
Ballarat	0	34125	2638
Ballarat	0	42000	1655
Ballarat	0	52500	2082
Ballarat	0	65625	2081
Ballarat	0	78750	1413
Ballarat	0	91875	1162
Ballarat	0	105000	842
Ballarat	0	131250	1146
Ballarat	0	157500	161
Ballarat	0	183750	253
Ballarat	0	210000	50
Ballarat	0	Inf	402
Ballarat	1		3378
Ballarat	1	0	376
Ballarat	1	7875	189
Ballarat	1	15750	184
Ballarat	1	21000	263
Ballarat	1	26250	875
Ballarat	1	34125	1064
Ballarat	1	42000	3430
Ballarat	1	52500	2966
Ballarat	1	65625	3465
Ballarat	1	78750	3996
Ballarat	1	91875	2845
Ballarat	1	105000	3014
Ballarat	1	131250	5760
Ballarat	1	157500	4194
Ballarat	1	183750	3145
Ballarat	1	210000	1855
Ballarat	1	Inf	4314
Bendigo	0		1063
Bendigo	0	0	591
Bendigo	0	7875	277
Bendigo	0	15750	673
Bendigo	0	21000	1440
Bendigo	0	26250	3918
Bendigo	0	34125	2379
Bendigo	0	42000	1605
Bendigo	0	52500	1956
Bendigo	0	65625	1870
Bendigo	0	78750	1268
Bendigo	0	91875	1086
Bendigo	0	105000	820
Bendigo	0	131250	1084
Bendigo	0	157500	172
Bendigo	0	183750	201
Bendigo	0	210000	47
Bendigo	0	Inf	344
Bendigo	1		3241
Bendigo	1	0	347
Bendigo	1	7875	189
Bendigo	1	15750	175
Bendigo	1	21000	210
Bendigo	1	26250	798
Bendigo	1	34125	930
Bendigo	1	42000	3097
Bendigo	1	52500	2819
Bendigo	1	65625	3258
Bendigo	1	78750	3784
Bendigo	1	91875	2720
Bendigo	1	105000	2806
Bendigo	1	131250	5883
Bendigo	1	157500	4221
Bendigo	1	183750	3297
Bendigo	1	210000	1960
Bendigo	1	Inf	4249
Geelong	0		1899
Geelong	0	0	1098
Geelong	0	7875	410
Geelong	0	15750	1057
Geelong	0	21000	2233
Geelong	0	26250	5923
Geelong	0	34125	4203
Geelong	0	42000	2671
Geelong	0	52500	3137
Geelong	0	65625	3251
Geelong	0	78750	2507
Geelong	0	91875	2223
Geelong	0	105000	1682
Geelong	0	131250	2629
Geelong	0	157500	432
Geelong	0	183750	612
Geelong	0	210000	201
Geelong	0	Inf	961
Geelong	1		6001
Geelong	1	0	785
Geelong	1	7875	375
Geelong	1	15750	349
Geelong	1	21000	378
Geelong	1	26250	1390
Geelong	1	34125	1652
Geelong	1	42000	4986
Geelong	1	52500	4691
Geelong	1	65625	5703
Geelong	1	78750	6507
Geelong	1	91875	4736
Geelong	1	105000	4911
Geelong	1	131250	11191
Geelong	1	157500	8822
Geelong	1	183750	7441
Geelong	1	210000	4610
Geelong	1	Inf	11677
Hume	0		1305
Hume	0	0	703
Hume	0	7875	301
Hume	0	15750	749
Hume	0	21000	1648
Hume	0	26250	4396
Hume	0	34125	2669
Hume	0	42000	1808
Hume	0	52500	2178
Hume	0	65625	2149
Hume	0	78750	1405
Hume	0	91875	1136
Hume	0	105000	759
Hume	0	131250	988
Hume	0	157500	126
Hume	0	183750	225
Hume	0	210000	44
Hume	0	Inf	342
Hume	1		4197
Hume	1	0	443
Hume	1	7875	229
Hume	1	15750	194
Hume	1	21000	266
Hume	1	26250	991
Hume	1	34125	1032
Hume	1	42000	3667
Hume	1	52500	3167
Hume	1	65625	3760
Hume	1	78750	4256
Hume	1	91875	2984
Hume	1	105000	3244
Hume	1	131250	6784
Hume	1	157500	4562
Hume	1	183750	3255
Hume	1	210000	1941
Hume	1	Inf	3901
Latrobe - Gippsland	0		2233
Latrobe - Gippsland	0	0	1333
Latrobe - Gippsland	0	7875	517
Latrobe - Gippsland	0	15750	1380
Latrobe - Gippsland	0	21000	3000
Latrobe - Gippsland	0	26250	7989
Latrobe - Gippsland	0	34125	4818
Latrobe - Gippsland	0	42000	2911
Latrobe - Gippsland	0	52500	3515
Latrobe - Gippsland	0	65625	3097
Latrobe - Gippsland	0	78750	2134
Latrobe - Gippsland	0	91875	1685
Latrobe - Gippsland	0	105000	1215
Latrobe - Gippsland	0	131250	1571
Latrobe - Gippsland	0	157500	175
Latrobe - Gippsland	0	183750	369
Latrobe - Gippsland	0	210000	62
Latrobe - Gippsland	0	Inf	623
Latrobe - Gippsland	1		6769
Latrobe - Gippsland	1	0	992
Latrobe - Gippsland	1	7875	462
Latrobe - Gippsland	1	15750	484
Latrobe - Gippsland	1	21000	529
Latrobe - Gippsland	1	26250	1877
Latrobe - Gippsland	1	34125	1988
Latrobe - Gippsland	1	42000	6833
Latrobe - Gippsland	1	52500	5962
Latrobe - Gippsland	1	65625	6466
Latrobe - Gippsland	1	78750	7061
Latrobe - Gippsland	1	91875	4652
Latrobe - Gippsland	1	105000	5229
Latrobe - Gippsland	1	131250	9748
Latrobe - Gippsland	1	157500	6574
Latrobe - Gippsland	1	183750	4836
Latrobe - Gippsland	1	210000	2651
Latrobe - Gippsland	1	Inf	6327
Melbourne - Inner	0		6054
Melbourne - Inner	0	0	5795
Melbourne - Inner	0	7875	1454
Melbourne - Inner	0	15750	3350
Melbourne - Inner	0	21000	6017
Melbourne - Inner	0	26250	9091
Melbourne - Inner	0	34125	7054
Melbourne - Inner	0	42000	6470
Melbourne - Inner	0	52500	8573
Melbourne - Inner	0	65625	11743
Melbourne - Inner	0	78750	11340
Melbourne - Inner	0	91875	11084
Melbourne - Inner	0	105000	9581
Melbourne - Inner	0	131250	19034
Melbourne - Inner	0	157500	2841
Melbourne - Inner	0	183750	5604
Melbourne - Inner	0	210000	1506
Melbourne - Inner	0	Inf	10205
Melbourne - Inner	1		7554
Melbourne - Inner	1	0	1882
Melbourne - Inner	1	7875	594
Melbourne - Inner	1	15750	748
Melbourne - Inner	1	21000	745
Melbourne - Inner	1	26250	1759
Melbourne - Inner	1	34125	1824
Melbourne - Inner	1	42000	4251
Melbourne - Inner	1	52500	4298
Melbourne - Inner	1	65625	5667
Melbourne - Inner	1	78750	7025
Melbourne - Inner	1	91875	5691
Melbourne - Inner	1	105000	6393
Melbourne - Inner	1	131250	15597
Melbourne - Inner	1	157500	13259
Melbourne - Inner	1	183750	12809
Melbourne - Inner	1	210000	9734
Melbourne - Inner	1	Inf	42696
Melbourne - Inner East	0		1690
Melbourne - Inner East	0	0	1923
Melbourne - Inner East	0	7875	652
Melbourne - Inner East	0	15750	1184
Melbourne - Inner East	0	21000	1946
Melbourne - Inner East	0	26250	4269
Melbourne - Inner East	0	34125	3328
Melbourne - Inner East	0	42000	2643
Melbourne - Inner East	0	52500	3089
Melbourne - Inner East	0	65625	3438
Melbourne - Inner East	0	78750	3006
Melbourne - Inner East	0	91875	2663
Melbourne - Inner East	0	105000	2235
Melbourne - Inner East	0	131250	4028
Melbourne - Inner East	0	157500	575
Melbourne - Inner East	0	183750	1149
Melbourne - Inner East	0	210000	292
Melbourne - Inner East	0	Inf	2003
Melbourne - Inner East	1		6275
Melbourne - Inner East	1	0	1948
Melbourne - Inner East	1	7875	673
Melbourne - Inner East	1	15750	680
Melbourne - Inner East	1	21000	553
Melbourne - Inner East	1	26250	1463
Melbourne - Inner East	1	34125	1501
Melbourne - Inner East	1	42000	3792
Melbourne - Inner East	1	52500	3654
Melbourne - Inner East	1	65625	4792
Melbourne - Inner East	1	78750	5587
Melbourne - Inner East	1	91875	4260
Melbourne - Inner East	1	105000	4572
Melbourne - Inner East	1	131250	10170
Melbourne - Inner East	1	157500	8058
Melbourne - Inner East	1	183750	7548
Melbourne - Inner East	1	210000	5464
Melbourne - Inner East	1	Inf	27911
Melbourne - Inner South	0		1965
Melbourne - Inner South	0	0	2023
Melbourne - Inner South	0	7875	736
Melbourne - Inner South	0	15750	1343
Melbourne - Inner South	0	21000	2517
Melbourne - Inner South	0	26250	5979
Melbourne - Inner South	0	34125	4283
Melbourne - Inner South	0	42000	3272
Melbourne - Inner South	0	52500	3951
Melbourne - Inner South	0	65625	4509
Melbourne - Inner South	0	78750	3865
Melbourne - Inner South	0	91875	3537
Melbourne - Inner South	0	105000	2938
Melbourne - Inner South	0	131250	5138
Melbourne - Inner South	0	157500	589
Melbourne - Inner South	0	183750	1460
Melbourne - Inner South	0	210000	251
Melbourne - Inner South	0	Inf	2358
Melbourne - Inner South	1		6960
Melbourne - Inner South	1	0	1287
Melbourne - Inner South	1	7875	466
Melbourne - Inner South	1	15750	483
Melbourne - Inner South	1	21000	425
Melbourne - Inner South	1	26250	1271
Melbourne - Inner South	1	34125	1324
Melbourne - Inner South	1	42000	3603
Melbourne - Inner South	1	52500	3683
Melbourne - Inner South	1	65625	4877
Melbourne - Inner South	1	78750	5740
Melbourne - Inner South	1	91875	4537
Melbourne - Inner South	1	105000	4879
Melbourne - Inner South	1	131250	11637
Melbourne - Inner South	1	157500	10033
Melbourne - Inner South	1	183750	9790
Melbourne - Inner South	1	210000	7155
Melbourne - Inner South	1	Inf	34794
Melbourne - North East	0		2156
Melbourne - North East	0	0	1915
Melbourne - North East	0	7875	579
Melbourne - North East	0	15750	1481
Melbourne - North East	0	21000	2882
Melbourne - North East	0	26250	6960
Melbourne - North East	0	34125	3903
Melbourne - North East	0	42000	3106
Melbourne - North East	0	52500	3832
Melbourne - North East	0	65625	4266
Melbourne - North East	0	78750	3738
Melbourne - North East	0	91875	3350
Melbourne - North East	0	105000	2538
Melbourne - North East	0	131250	4053
Melbourne - North East	0	157500	628
Melbourne - North East	0	183750	957
Melbourne - North East	0	210000	240
Melbourne - North East	0	Inf	1075
Melbourne - North East	1		9049
Melbourne - North East	1	0	1799
Melbourne - North East	1	7875	613
Melbourne - North East	1	15750	681
Melbourne - North East	1	21000	722
Melbourne - North East	1	26250	2133
Melbourne - North East	1	34125	2309
Melbourne - North East	1	42000	7007
Melbourne - North East	1	52500	6489
Melbourne - North East	1	65625	8164
Melbourne - North East	1	78750	9760
Melbourne - North East	1	91875	8066
Melbourne - North East	1	105000	8381
Melbourne - North East	1	131250	19000
Melbourne - North East	1	157500	15262
Melbourne - North East	1	183750	12808
Melbourne - North East	1	210000	8651
Melbourne - North East	1	Inf	22188
Melbourne - North West	0		1561
Melbourne - North West	0	0	1466
Melbourne - North West	0	7875	401
Melbourne - North West	0	15750	1075
Melbourne - North West	0	21000	2061
Melbourne - North West	0	26250	5144
Melbourne - North West	0	34125	2613
Melbourne - North West	0	42000	1969
Melbourne - North West	0	52500	2564
Melbourne - North West	0	65625	2792
Melbourne - North West	0	78750	2302
Melbourne - North West	0	91875	2138
Melbourne - North West	0	105000	1568
Melbourne - North West	0	131250	2644
Melbourne - North West	0	157500	404
Melbourne - North West	0	183750	573
Melbourne - North West	0	210000	176
Melbourne - North West	0	Inf	770
Melbourne - North West	1		7111
Melbourne - North West	1	0	1485
Melbourne - North West	1	7875	463
Melbourne - North West	1	15750	572
Melbourne - North West	1	21000	632
Melbourne - North West	1	26250	1852
Melbourne - North West	1	34125	2182
Melbourne - North West	1	42000	5991
Melbourne - North West	1	52500	5674
Melbourne - North West	1	65625	6933
Melbourne - North West	1	78750	8071
Melbourne - North West	1	91875	6508
Melbourne - North West	1	105000	6641
Melbourne - North West	1	131250	14410
Melbourne - North West	1	157500	11212
Melbourne - North West	1	183750	9102
Melbourne - North West	1	210000	6058
Melbourne - North West	1	Inf	14070
Melbourne - Outer East	0		1999
Melbourne - Outer East	0	0	1722
Melbourne - Outer East	0	7875	619
Melbourne - Outer East	0	15750	1314
Melbourne - Outer East	0	21000	2615
Melbourne - Outer East	0	26250	7445
Melbourne - Outer East	0	34125	4725
Melbourne - Outer East	0	42000	3416
Melbourne - Outer East	0	52500	4046
Melbourne - Outer East	0	65625	4230
Melbourne - Outer East	0	78750	3242
Melbourne - Outer East	0	91875	2806
Melbourne - Outer East	0	105000	2145
Melbourne - Outer East	0	131250	3369
Melbourne - Outer East	0	157500	445
Melbourne - Outer East	0	183750	716
Melbourne - Outer East	0	210000	165
Melbourne - Outer East	0	Inf	880
Melbourne - Outer East	1		8969
Melbourne - Outer East	1	0	1532
Melbourne - Outer East	1	7875	608
Melbourne - Outer East	1	15750	574
Melbourne - Outer East	1	21000	619
Melbourne - Outer East	1	26250	1911
Melbourne - Outer East	1	34125	2082
Melbourne - Outer East	1	42000	6454
Melbourne - Outer East	1	52500	6465
Melbourne - Outer East	1	65625	8190
Melbourne - Outer East	1	78750	9774
Melbourne - Outer East	1	91875	7501
Melbourne - Outer East	1	105000	7968
Melbourne - Outer East	1	131250	18514
Melbourne - Outer East	1	157500	15584
Melbourne - Outer East	1	183750	13177
Melbourne - Outer East	1	210000	8798
Melbourne - Outer East	1	Inf	22890
Melbourne - South East	0		3265
Melbourne - South East	0	0	3038
Melbourne - South East	0	7875	844
Melbourne - South East	0	15750	1907
Melbourne - South East	0	21000	3805
Melbourne - South East	0	26250	9651
Melbourne - South East	0	34125	5558
Melbourne - South East	0	42000	3917
Melbourne - South East	0	52500	5506
Melbourne - South East	0	65625	5909
Melbourne - South East	0	78750	4613
Melbourne - South East	0	91875	3832
Melbourne - South East	0	105000	2812
Melbourne - South East	0	131250	4224
Melbourne - South East	0	157500	1014
Melbourne - South East	0	183750	1158
Melbourne - South East	0	210000	502
Melbourne - South East	0	Inf	1695
Melbourne - South East	1		14555
Melbourne - South East	1	0	3038
Melbourne - South East	1	7875	985
Melbourne - South East	1	15750	1123
Melbourne - South East	1	21000	1187
Melbourne - South East	1	26250	3400
Melbourne - South East	1	34125	3696
Melbourne - South East	1	42000	11055
Melbourne - South East	1	52500	10863
Melbourne - South East	1	65625	13596
Melbourne - South East	1	78750	16651
Melbourne - South East	1	91875	13354
Melbourne - South East	1	105000	14309
Melbourne - South East	1	131250	31198
Melbourne - South East	1	157500	23610
Melbourne - South East	1	183750	17946
Melbourne - South East	1	210000	11255
Melbourne - South East	1	Inf	26251
Melbourne - West	0		3227
Melbourne - West	0	0	2764
Melbourne - West	0	7875	714
Melbourne - West	0	15750	1907
Melbourne - West	0	21000	4149
Melbourne - West	0	26250	8874
Melbourne - West	0	34125	5032
Melbourne - West	0	42000	3884
Melbourne - West	0	52500	5347
Melbourne - West	0	65625	6071
Melbourne - West	0	78750	5225
Melbourne - West	0	91875	4587
Melbourne - West	0	105000	3483
Melbourne - West	0	131250	5706
Melbourne - West	0	157500	1003
Melbourne - West	0	183750	1497
Melbourne - West	0	210000	460
Melbourne - West	0	Inf	1905
Melbourne - West	1		13920
Melbourne - West	1	0	2863
Melbourne - West	1	7875	845
Melbourne - West	1	15750	1116
Melbourne - West	1	21000	1289
Melbourne - West	1	26250	3411
Melbourne - West	1	34125	3975
Melbourne - West	1	42000	10670
Melbourne - West	1	52500	10256
Melbourne - West	1	65625	12491
Melbourne - West	1	78750	15647
Melbourne - West	1	91875	12878
Melbourne - West	1	105000	13180
Melbourne - West	1	131250	29768
Melbourne - West	1	157500	22510
Melbourne - West	1	183750	18344
Melbourne - West	1	210000	11997
Melbourne - West	1	Inf	29848
Mornington Peninsula	0		1764
Mornington Peninsula	0	0	1235
Mornington Peninsula	0	7875	446
Mornington Peninsula	0	15750	1002
Mornington Peninsula	0	21000	2106
Mornington Peninsula	0	26250	6073
Mornington Peninsula	0	34125	4297
Mornington Peninsula	0	42000	2684
Mornington Peninsula	0	52500	3123
Mornington Peninsula	0	65625	3194
Mornington Peninsula	0	78750	2375
Mornington Peninsula	0	91875	1946
Mornington Peninsula	0	105000	1409
Mornington Peninsula	0	131250	2040
Mornington Peninsula	0	157500	218
Mornington Peninsula	0	183750	449
Mornington Peninsula	0	210000	73
Mornington Peninsula	0	Inf	756
Mornington Peninsula	1		6004
Mornington Peninsula	1	0	824
Mornington Peninsula	1	7875	355
Mornington Peninsula	1	15750	358
Mornington Peninsula	1	21000	345
Mornington Peninsula	1	26250	1374
Mornington Peninsula	1	34125	1410
Mornington Peninsula	1	42000	4729
Mornington Peninsula	1	52500	4461
Mornington Peninsula	1	65625	5617
Mornington Peninsula	1	78750	6251
Mornington Peninsula	1	91875	4523
Mornington Peninsula	1	105000	4926
Mornington Peninsula	1	131250	10798
Mornington Peninsula	1	157500	8540
Mornington Peninsula	1	183750	6680
Mornington Peninsula	1	210000	4249
Mornington Peninsula	1	Inf	11021
North West	0		1376
North West	0	0	629
North West	0	7875	272
North West	0	15750	734
North West	0	21000	1533
North West	0	26250	4264
North West	0	34125	2288
North West	0	42000	1510
North West	0	52500	1985
North West	0	65625	1779
North West	0	78750	1180
North West	0	91875	929
North West	0	105000	610
North West	0	131250	843
North West	0	157500	147
North West	0	183750	175
North West	0	210000	56
North West	0	Inf	319
North West	1		3522
North West	1	0	426
North West	1	7875	181
North West	1	15750	202
North West	1	21000	257
North West	1	26250	936
North West	1	34125	954
North West	1	42000	3231
North West	1	52500	2773
North West	1	65625	3257
North West	1	78750	3609
North West	1	91875	2483
North West	1	105000	2694
North West	1	131250	5278
North West	1	157500	3513
North West	1	183750	2299
North West	1	210000	1305
North West	1	Inf	2683
Shepparton	0		1062
Shepparton	0	0	489
Shepparton	0	7875	205
Shepparton	0	15750	573
Shepparton	0	21000	1246
Shepparton	0	26250	3213
Shepparton	0	34125	1911
Shepparton	0	42000	1260
Shepparton	0	52500	1482
Shepparton	0	65625	1459
Shepparton	0	78750	977
Shepparton	0	91875	751
Shepparton	0	105000	486
Shepparton	0	131250	695
Shepparton	0	157500	112
Shepparton	0	183750	160
Shepparton	0	210000	29
Shepparton	0	Inf	284
Shepparton	1		3038
Shepparton	1	0	455
Shepparton	1	7875	181
Shepparton	1	15750	167
Shepparton	1	21000	243
Shepparton	1	26250	833
Shepparton	1	34125	860
Shepparton	1	42000	3001
Shepparton	1	52500	2493
Shepparton	1	65625	2697
Shepparton	1	78750	3169
Shepparton	1	91875	2181
Shepparton	1	105000	2340
Shepparton	1	131250	4597
Shepparton	1	157500	3200
Shepparton	1	183750	2130
Shepparton	1	210000	1234
Shepparton	1	Inf	2544
Warrnambool and South West	0		986
Warrnambool and South West	0	0	499
Warrnambool and South West	0	7875	249
Warrnambool and South West	0	15750	609
Warrnambool and South West	0	21000	1215
Warrnambool and South West	0	26250	3245
Warrnambool and South West	0	34125	1988
Warrnambool and South West	0	42000	1322
Warrnambool and South West	0	52500	1660
Warrnambool and South West	0	65625	1541
Warrnambool and South West	0	78750	1020
Warrnambool and South West	0	91875	724
Warrnambool and South West	0	105000	559
Warrnambool and South West	0	131250	738
Warrnambool and South West	0	157500	111
Warrnambool and South West	0	183750	178
Warrnambool and South West	0	210000	25
Warrnambool and South West	0	Inf	281
Warrnambool and South West	1		2835
Warrnambool and South West	1	0	345
Warrnambool and South West	1	7875	161
