SA4_NAME21	Age5yr	Indigenous	persons
Sydney - Inner South West	30-34	0	45088
Sydney - Inner South West	30-34	1	282
Sydney - Inner South West	35-39		2538
Sydney - Inner South West	35-39	0	42498
Sydney - Inner South West	35-39	1	261
Sydney - Inner South West	40-44		1987
Sydney - Inner South West	40-44	0	36940
Sydney - Inner South West	40-44	1	201
Sydney - Inner South West	45-49		1801
Sydney - Inner South West	45-49	0	35705
Sydney - Inner South West	45-49	1	254
Sydney - Inner South West	50-54		1599
Sydney - Inner South West	50-54	0	34723
Sydney - Inner South West	50-54	1	247
Sydney - Inner South West	55-59		1565
Sydney - Inner South West	55-59	0	34109
Sydney - Inner South West	55-59	1	206
Sydney - Inner South West	60-64		1295
Sydney - Inner South West	60-64	0	31375
Sydney - Inner South West	60-64	1	188
Sydney - Inner South West	65+		5027
Sydney - Inner South West	65+	0	90573
Sydney - Inner South West	65+	1	356
Sydney - Inner West	0-4		463
Sydney - Inner West	0-4	0	14979
Sydney - Inner West	0-4	1	149
Sydney - Inner West	5-9		520
Sydney - Inner West	5-9	0	14584
Sydney - Inner West	5-9	1	171
Sydney - Inner West	10-14		418
Sydney - Inner West	10-14	0	14342
Sydney - Inner West	10-14	1	166
Sydney - Inner West	15-19		414
Sydney - Inner West	15-19	0	12941
Sydney - Inner West	15-19	1	176
Sydney - Inner West	20-24		1079
Sydney - Inner West	20-24	0	21114
Sydney - Inner West	20-24	1	267
Sydney - Inner West	25-29		1390
Sydney - Inner West	25-29	0	26667
Sydney - Inner West	25-29	1	219
Sydney - Inner West	30-34		1245
Sydney - Inner West	30-34	0	27459
Sydney - Inner West	30-34	1	176
Sydney - Inner West	35-39		971
Sydney - Inner West	35-39	0	24332
Sydney - Inner West	35-39	1	142
Sydney - Inner West	40-44		750
Sydney - Inner West	40-44	0	20162
Sydney - Inner West	40-44	1	113
Sydney - Inner West	45-49		651
Sydney - Inner West	45-49	0	19611
Sydney - Inner West	45-49	1	134
Sydney - Inner West	50-54		597
Sydney - Inner West	50-54	0	18222
Sydney - Inner West	50-54	1	127
Sydney - Inner West	55-59		555
Sydney - Inner West	55-59	0	17385
Sydney - Inner West	55-59	1	122
Sydney - Inner West	60-64		509
Sydney - Inner West	60-64	0	14951
Sydney - Inner West	60-64	1	79
Sydney - Inner West	65+		2358
Sydney - Inner West	65+	0	43889
Sydney - Inner West	65+	1	165
Sydney - North Sydney and Hornsby	0-4		515
Sydney - North Sydney and Hornsby	0-4	0	21049
Sydney - North Sydney and Hornsby	0-4	1	124
Sydney - North Sydney and Hornsby	5-9		570
Sydney - North Sydney and Hornsby	5-9	0	26248
Sydney - North Sydney and Hornsby	5-9	1	95
Sydney - North Sydney and Hornsby	10-14		548
Sydney - North Sydney and Hornsby	10-14	0	26926
Sydney - North Sydney and Hornsby	10-14	1	130
Sydney - North Sydney and Hornsby	15-19		509
Sydney - North Sydney and Hornsby	15-19	0	23621
Sydney - North Sydney and Hornsby	15-19	1	152
Sydney - North Sydney and Hornsby	20-24		559
Sydney - North Sydney and Hornsby	20-24	0	21588
Sydney - North Sydney and Hornsby	20-24	1	159
Sydney - North Sydney and Hornsby	25-29		738
Sydney - North Sydney and Hornsby	25-29	0	22979
Sydney - North Sydney and Hornsby	25-29	1	158
Sydney - North Sydney and Hornsby	30-34		916
Sydney - North Sydney and Hornsby	30-34	0	27430
Sydney - North Sydney and Hornsby	30-34	1	115
Sydney - North Sydney and Hornsby	35-39		953
Sydney - North Sydney and Hornsby	35-39	0	32478
Sydney - North Sydney and Hornsby	35-39	1	107
Sydney - North Sydney and Hornsby	40-44		786
Sydney - North Sydney and Hornsby	40-44	0	32048
Sydney - North Sydney and Hornsby	40-44	1	89
Sydney - North Sydney and Hornsby	45-49		721
Sydney - North Sydney and Hornsby	45-49	0	30574
Sydney - North Sydney and Hornsby	45-49	1	127
Sydney - North Sydney and Hornsby	50-54		637
Sydney - North Sydney and Hornsby	50-54	0	28455
Sydney - North Sydney and Hornsby	50-54	1	89
Sydney - North Sydney and Hornsby	55-59		575
Sydney - North Sydney and Hornsby	55-59	0	25152
Sydney - North Sydney and Hornsby	55-59	1	77
Sydney - North Sydney and Hornsby	60-64		535
Sydney - North Sydney and Hornsby	60-64	0	22118
Sydney - North Sydney and Hornsby	60-64	1	58
Sydney - North Sydney and Hornsby	65+		2636
Sydney - North Sydney and Hornsby	65+	0	70578
Sydney - North Sydney and Hornsby	65+	1	124
Sydney - Northern Beaches	0-4		354
Sydney - Northern Beaches	0-4	0	13663
Sydney - Northern Beaches	0-4	1	146
Sydney - Northern Beaches	5-9		401
Sydney - Northern Beaches	5-9	0	15721
Sydney - Northern Beaches	5-9	1	159
Sydney - Northern Beaches	10-14		442
Sydney - Northern Beaches	10-14	0	17685
Sydney - Northern Beaches	10-14	1	152
Sydney - Northern Beaches	15-19		410
Sydney - Northern Beaches	15-19	0	15680
Sydney - Northern Beaches	15-19	1	185
Sydney - Northern Beaches	20-24		371
Sydney - Northern Beaches	20-24	0	13222
Sydney - Northern Beaches	20-24	1	149
Sydney - Northern Beaches	25-29		468
Sydney - Northern Beaches	25-29	0	12692
Sydney - Northern Beaches	25-29	1	114
Sydney - Northern Beaches	30-34		525
Sydney - Northern Beaches	30-34	0	14968
Sydney - Northern Beaches	30-34	1	110
Sydney - Northern Beaches	35-39		528
Sydney - Northern Beaches	35-39	0	16463
Sydney - Northern Beaches	35-39	1	94
Sydney - Northern Beaches	40-44		524
Sydney - Northern Beaches	40-44	0	17813
Sydney - Northern Beaches	40-44	1	84
Sydney - Northern Beaches	45-49		527
Sydney - Northern Beaches	45-49	0	19870
Sydney - Northern Beaches	45-49	1	116
Sydney - Northern Beaches	50-54		507
Sydney - Northern Beaches	50-54	0	18876
Sydney - Northern Beaches	50-54	1	106
Sydney - Northern Beaches	55-59		428
Sydney - Northern Beaches	55-59	0	16989
Sydney - Northern Beaches	55-59	1	87
Sydney - Northern Beaches	60-64		420
Sydney - Northern Beaches	60-64	0	14475
Sydney - Northern Beaches	60-64	1	71
Sydney - Northern Beaches	65+		1738
Sydney - Northern Beaches	65+	0	46084
Sydney - Northern Beaches	65+	1	136
Sydney - Outer South West	0-4		899
Sydney - Outer South West	0-4	0	19661
Sydney - Outer South West	0-4	1	1501
Sydney - Outer South West	5-9		1068
Sydney - Outer South West	5-9	0	20201
Sydney - Outer South West	5-9	1	1456
Sydney - Outer South West	10-14		1009
Sydney - Outer South West	10-14	0	19069
Sydney - Outer South West	10-14	1	1488
Sydney - Outer South West	15-19		846
Sydney - Outer South West	15-19	0	17160
Sydney - Outer South West	15-19	1	1290
Sydney - Outer South West	20-24		775
Sydney - Outer South West	20-24	0	16692
Sydney - Outer South West	20-24	1	1086
Sydney - Outer South West	25-29		884
Sydney - Outer South West	25-29	0	17679
Sydney - Outer South West	25-29	1	880
Sydney - Outer South West	30-34		964
Sydney - Outer South West	30-34	0	20100
Sydney - Outer South West	30-34	1	697
Sydney - Outer South West	35-39		1017
Sydney - Outer South West	35-39	0	21486
Sydney - Outer South West	35-39	1	632
Sydney - Outer South West	40-44		857
Sydney - Outer South West	40-44	0	18693
Sydney - Outer South West	40-44	1	611
Sydney - Outer South West	45-49		815
Sydney - Outer South West	45-49	0	18037
Sydney - Outer South West	45-49	1	557
Sydney - Outer South West	50-54		641
Sydney - Outer South West	50-54	0	16162
Sydney - Outer South West	50-54	1	482
Sydney - Outer South West	55-59		623
Sydney - Outer South West	55-59	0	15687
Sydney - Outer South West	55-59	1	386
Sydney - Outer South West	60-64		468
Sydney - Outer South West	60-64	0	14705
Sydney - Outer South West	60-64	1	368
Sydney - Outer South West	65+		1611
Sydney - Outer South West	65+	0	37473
Sydney - Outer South West	65+	1	571
Sydney - Outer West and Blue Mountains	0-4		950
Sydney - Outer West and Blue Mountains	0-4	0	19241
Sydney - Outer West and Blue Mountains	0-4	1	1832
Sydney - Outer West and Blue Mountains	5-9		1132
Sydney - Outer West and Blue Mountains	5-9	0	19721
Sydney - Outer West and Blue Mountains	5-9	1	1757
Sydney - Outer West and Blue Mountains	10-14		1025
Sydney - Outer West and Blue Mountains	10-14	0	19481
Sydney - Outer West and Blue Mountains	10-14	1	1664
Sydney - Outer West and Blue Mountains	15-19		901
Sydney - Outer West and Blue Mountains	15-19	0	17988
Sydney - Outer West and Blue Mountains	15-19	1	1533
Sydney - Outer West and Blue Mountains	20-24		1020
Sydney - Outer West and Blue Mountains	20-24	0	18085
Sydney - Outer West and Blue Mountains	20-24	1	1479
Sydney - Outer West and Blue Mountains	25-29		1165
Sydney - Outer West and Blue Mountains	25-29	0	19771
Sydney - Outer West and Blue Mountains	25-29	1	1260
Sydney - Outer West and Blue Mountains	30-34		1140
Sydney - Outer West and Blue Mountains	30-34	0	21427
Sydney - Outer West and Blue Mountains	30-34	1	1046
Sydney - Outer West and Blue Mountains	35-39		1099
Sydney - Outer West and Blue Mountains	35-39	0	21914
Sydney - Outer West and Blue Mountains	35-39	1	837
Sydney - Outer West and Blue Mountains	40-44		991
Sydney - Outer West and Blue Mountains	40-44	0	20195
Sydney - Outer West and Blue Mountains	40-44	1	714
Sydney - Outer West and Blue Mountains	45-49		906
Sydney - Outer West and Blue Mountains	45-49	0	19966
Sydney - Outer West and Blue Mountains	45-49	1	787
Sydney - Outer West and Blue Mountains	50-54		831
Sydney - Outer West and Blue Mountains	50-54	0	19175
Sydney - Outer West and Blue Mountains	50-54	1	657
Sydney - Outer West and Blue Mountains	55-59		753
Sydney - Outer West and Blue Mountains	55-59	0	18274
Sydney - Outer West and Blue Mountains	55-59	1	533
Sydney - Outer West and Blue Mountains	60-64		612
Sydney - Outer West and Blue Mountains	60-64	0	18155
Sydney - Outer West and Blue Mountains	60-64	1	427
Sydney - Outer West and Blue Mountains	65+		2715
Sydney - Outer West and Blue Mountains	65+	0	48179
Sydney - Outer West and Blue Mountains	65+	1	752
Sydney - Parramatta	0-4		1715
Sydney - Parramatta	0-4	0	30855
Sydney - Parramatta	0-4	1	318
Sydney - Parramatta	5-9		1917
Sydney - Parramatta	5-9	0	30565
Sydney - Parramatta	5-9	1	282
Sydney - Parramatta	10-14		1679
Sydney - Parramatta	10-14	0	26837
Sydney - Parramatta	10-14	1	320
Sydney - Parramatta	15-19		1352
Sydney - Parramatta	15-19	0	23527
Sydney - Parramatta	15-19	1	303
Sydney - Parramatta	20-24		2124
Sydney - Parramatta	20-24	0	33565
Sydney - Parramatta	20-24	1	356
Sydney - Parramatta	25-29		2838
Sydney - Parramatta	25-29	0	41864
Sydney - Parramatta	25-29	1	364
Sydney - Parramatta	30-34		2749
Sydney - Parramatta	30-34	0	44246
Sydney - Parramatta	30-34	1	297
Sydney - Parramatta	35-39		2626
Sydney - Parramatta	35-39	0	42229
Sydney - Parramatta	35-39	1	261
Sydney - Parramatta	40-44		1991
Sydney - Parramatta	40-44	0	32516
Sydney - Parramatta	40-44	1	220
Sydney - Parramatta	45-49		1520
Sydney - Parramatta	45-49	0	27150
Sydney - Parramatta	45-49	1	245
Sydney - Parramatta	50-54		1334
Sydney - Parramatta	50-54	0	25181
Sydney - Parramatta	50-54	1	200
Sydney - Parramatta	55-59		1210
Sydney - Parramatta	55-59	0	24218
Sydney - Parramatta	55-59	1	176
Sydney - Parramatta	60-64		1086
Sydney - Parramatta	60-64	0	21770
Sydney - Parramatta	60-64	1	128
Sydney - Parramatta	65+		3206
Sydney - Parramatta	65+	0	57911
Sydney - Parramatta	65+	1	271
Sydney - Ryde	0-4		322
Sydney - Ryde	0-4	0	10371
Sydney - Ryde	0-4	1	61
Sydney - Ryde	5-9		337
Sydney - Ryde	5-9	0	11845
Sydney - Ryde	5-9	1	66
Sydney - Ryde	10-14		277
Sydney - Ryde	10-14	0	11052
Sydney - Ryde	10-14	1	88
Sydney - Ryde	15-19		236
Sydney - Ryde	15-19	0	9990
Sydney - Ryde	15-19	1	102
Sydney - Ryde	20-24		409
Sydney - Ryde	20-24	0	12450
Sydney - Ryde	20-24	1	89
Sydney - Ryde	25-29		580
Sydney - Ryde	25-29	0	14320
Sydney - Ryde	25-29	1	79
Sydney - Ryde	30-34		581
Sydney - Ryde	30-34	0	16733
Sydney - Ryde	30-34	1	68
Sydney - Ryde	35-39		574
Sydney - Ryde	35-39	0	16671
Sydney - Ryde	35-39	1	48
Sydney - Ryde	40-44		419
Sydney - Ryde	40-44	0	14224
Sydney - Ryde	40-44	1	46
Sydney - Ryde	45-49		303
Sydney - Ryde	45-49	0	12576
Sydney - Ryde	45-49	1	47
Sydney - Ryde	50-54		297
Sydney - Ryde	50-54	0	11660
Sydney - Ryde	50-54	1	36
Sydney - Ryde	55-59		299
Sydney - Ryde	55-59	0	11589
Sydney - Ryde	55-59	1	39
Sydney - Ryde	60-64		258
Sydney - Ryde	60-64	0	10522
Sydney - Ryde	60-64	1	23
Sydney - Ryde	65+		990
Sydney - Ryde	65+	0	31299
Sydney - Ryde	65+	1	57
Sydney - South West	0-4		1596
Sydney - South West	0-4	0	29770
Sydney - South West	0-4	1	745
Sydney - South West	5-9		1866
Sydney - South West	5-9	0	31105
Sydney - South West	5-9	1	734
Sydney - South West	10-14		1673
Sydney - South West	10-14	0	30760
Sydney - South West	10-14	1	754
Sydney - South West	15-19		1558
Sydney - South West	15-19	0	29940
Sydney - South West	15-19	1	624
Sydney - South West	20-24		1530
Sydney - South West	20-24	0	30604
Sydney - South West	20-24	1	550
Sydney - South West	25-29		1743
Sydney - South West	25-29	0	31378
Sydney - South West	25-29	1	560
Sydney - South West	30-34		1708
Sydney - South West	30-34	0	32223
Sydney - South West	30-34	1	399
Sydney - South West	35-39		1791
Sydney - South West	35-39	0	32360
Sydney - South West	35-39	1	356
Sydney - South West	40-44		1607
Sydney - South West	40-44	0	29051
Sydney - South West	40-44	1	304
Sydney - South West	45-49		1416
Sydney - South West	45-49	0	28592
Sydney - South West	45-49	1	273
Sydney - South West	50-54		1181
Sydney - South West	50-54	0	27778
Sydney - South West	50-54	1	271
Sydney - South West	55-59		1259
Sydney - South West	55-59	0	27077
Sydney - South West	55-59	1	248
Sydney - South West	60-64		1022
Sydney - South West	60-64	0	24906
Sydney - South West	60-64	1	208
Sydney - South West	65+		3372
Sydney - South West	65+	0	59175
Sydney - South West	65+	1	372
Sydney - Sutherland	0-4		328
Sydney - Sutherland	0-4	0	12644
Sydney - Sutherland	0-4	1	312
Sydney - Sutherland	5-9		388
Sydney - Sutherland	5-9	0	13667
Sydney - Sutherland	5-9	1	295
Sydney - Sutherland	10-14		317
Sydney - Sutherland	10-14	0	14106
Sydney - Sutherland	10-14	1	360
Sydney - Sutherland	15-19		279
Sydney - Sutherland	15-19	0	13351
Sydney - Sutherland	15-19	1	376
Sydney - Sutherland	20-24		312
Sydney - Sutherland	20-24	0	12330
Sydney - Sutherland	20-24	1	272
Sydney - Sutherland	25-29		385
Sydney - Sutherland	25-29	0	11967
Sydney - Sutherland	25-29	1	233
Sydney - Sutherland	30-34		468
Sydney - Sutherland	30-34	0	13092
Sydney - Sutherland	30-34	1	203
Sydney - Sutherland	35-39		456
Sydney - Sutherland	35-39	0	14564
Sydney - Sutherland	35-39	1	183
Sydney - Sutherland	40-44		399
Sydney - Sutherland	40-44	0	14717
Sydney - Sutherland	40-44	1	180
Sydney - Sutherland	45-49		412
Sydney - Sutherland	45-49	0	15854
Sydney - Sutherland	45-49	1	193
Sydney - Sutherland	50-54		384
Sydney - Sutherland	50-54	0	14790
Sydney - Sutherland	50-54	1	179
Sydney - Sutherland	55-59		333
Sydney - Sutherland	55-59	0	14085
Sydney - Sutherland	55-59	1	140
Sydney - Sutherland	60-64		293
Sydney - Sutherland	60-64	0	13507
Sydney - Sutherland	60-64	1	112
Sydney - Sutherland	65+		1437
Sydney - Sutherland	65+	0	41486
Sydney - Sutherland	65+	1	226
No usual address (NSW)	0-4		118
No usual address (NSW)	0-4	0	230
No usual address (NSW)	0-4	1	119
No usual address (NSW)	5-9		155
No usual address (NSW)	5-9	0	195
No usual address (NSW)	5-9	1	82
No usual address (NSW)	10-14		136
No usual address (NSW)	10-14	0	178
No usual address (NSW)	10-14	1	57
No usual address (NSW)	15-19		106
No usual address (NSW)	15-19	0	334
No usual address (NSW)	15-19	1	94
No usual address (NSW)	20-24		101
No usual address (NSW)	20-24	0	612
No usual address (NSW)	20-24	1	116
No usual address (NSW)	25-29		152
No usual address (NSW)	25-29	0	832
No usual address (NSW)	25-29	1	129
No usual address (NSW)	30-34		123
No usual address (NSW)	30-34	0	829
No usual address (NSW)	30-34	1	121
No usual address (NSW)	35-39		125
No usual address (NSW)	35-39	0	710
No usual address (NSW)	35-39	1	117
No usual address (NSW)	40-44		111
No usual address (NSW)	40-44	0	689
No usual address (NSW)	40-44	1	97
No usual address (NSW)	45-49		125
No usual address (NSW)	45-49	0	648
No usual address (NSW)	45-49	1	99
No usual address (NSW)	50-54		107
No usual address (NSW)	50-54	0	627
No usual address (NSW)	50-54	1	66
No usual address (NSW)	55-59		129
No usual address (NSW)	55-59	0	662
No usual address (NSW)	55-59	1	46
No usual address (NSW)	60-64		114
No usual address (NSW)	60-64	0	664
No usual address (NSW)	60-64	1	32
No usual address (NSW)	65+		176
No usual address (NSW)	65+	0	1153
No usual address (NSW)	65+	1	49
Ballarat	0-4		443
Ballarat	0-4	0	8480
Ballarat	0-4	1	402
Ballarat	5-9		583
Ballarat	5-9	0	9630
Ballarat	5-9	1	368
Ballarat	10-14		585
Ballarat	10-14	0	10225
Ballarat	10-14	1	363
Ballarat	15-19		553
Ballarat	15-19	0	9288
Ballarat	15-19	1	283
Ballarat	20-24		507
Ballarat	20-24	0	8733
Ballarat	20-24	1	257
Ballarat	25-29		579
Ballarat	25-29	0	9596
Ballarat	25-29	1	259
Ballarat	30-34		484
Ballarat	30-34	0	9609
Ballarat	30-34	1	171
Ballarat	35-39		533
Ballarat	35-39	0	9642
Ballarat	35-39	1	151
Ballarat	40-44		512
Ballarat	40-44	0	9545
Ballarat	40-44	1	127
Ballarat	45-49		588
Ballarat	45-49	0	10291
Ballarat	45-49	1	144
Ballarat	50-54		615
Ballarat	50-54	0	10731
Ballarat	50-54	1	142
Ballarat	55-59		551
Ballarat	55-59	0	10787
Ballarat	55-59	1	135
Ballarat	60-64		527
Ballarat	60-64	0	10847
Ballarat	60-64	1	101
Ballarat	65+		1984
Ballarat	65+	0	34404
Ballarat	65+	1	181
Bendigo	0-4		459
Bendigo	0-4	0	8336
Bendigo	0-4	1	350
Bendigo	5-9		571
Bendigo	5-9	0	9437
Bendigo	5-9	1	430
Bendigo	10-14		578
Bendigo	10-14	0	9530
Bendigo	10-14	1	367
Bendigo	15-19		533
Bendigo	15-19	0	8563
Bendigo	15-19	1	289
Bendigo	20-24		460
Bendigo	20-24	0	8052
Bendigo	20-24	1	275
Bendigo	25-29		537
Bendigo	25-29	0	8747
Bendigo	25-29	1	287
Bendigo	30-34		507
Bendigo	30-34	0	9181
Bendigo	30-34	1	212
Bendigo	35-39		533
Bendigo	35-39	0	9335
Bendigo	35-39	1	167
Bendigo	40-44		536
Bendigo	40-44	0	9183
Bendigo	40-44	1	139
Bendigo	45-49		608
Bendigo	45-49	0	9774
Bendigo	45-49	1	160
Bendigo	50-54		575
Bendigo	50-54	0	10051
Bendigo	50-54	1	171
Bendigo	55-59		617
Bendigo	55-59	0	10287
Bendigo	55-59	1	137
Bendigo	60-64		624
Bendigo	60-64	0	10725
Bendigo	60-64	1	110
Bendigo	65+		2173
Bendigo	65+	0	33924
Bendigo	65+	1	216
Geelong	0-4		665
Geelong	0-4	0	17875
Geelong	0-4	1	391
Geelong	5-9		936
Geelong	5-9	0	19081
Geelong	5-9	1	460
Geelong	10-14		899
Geelong	10-14	0	18454
Geelong	10-14	1	423
Geelong	15-19		763
Geelong	15-19	0	17236
Geelong	15-19	1	375
Geelong	20-24		903
Geelong	20-24	0	18249
Geelong	20-24	1	382
Geelong	25-29		969
Geelong	25-29	0	20384
Geelong	25-29	1	342
Geelong	30-34		895
Geelong	30-34	0	20869
Geelong	30-34	1	269
Geelong	35-39		919
Geelong	35-39	0	21041
Geelong	35-39	1	234
Geelong	40-44		871
Geelong	40-44	0	18993
Geelong	40-44	1	222
Geelong	45-49		885
Geelong	45-49	0	19759
Geelong	45-49	1	206
Geelong	50-54		775
Geelong	50-54	0	18901
Geelong	50-54	1	207
Geelong	55-59		749
Geelong	55-59	0	18810
Geelong	55-59	1	151
Geelong	60-64		769
Geelong	60-64	0	18991
Geelong	60-64	1	121
Geelong	65+		3047
Geelong	65+	0	61176
Geelong	65+	1	238
Hume	0-4		485
Hume	0-4	0	8414
Hume	0-4	1	468
Hume	5-9		708
Hume	5-9	0	9411
Hume	5-9	1	467
Hume	10-14		782
Hume	10-14	0	10411
Hume	10-14	1	510
Hume	15-19		684
Hume	15-19	0	9468
Hume	15-19	1	409
Hume	20-24		611
Hume	20-24	0	7771
Hume	20-24	1	322
Hume	25-29		626
Hume	25-29	0	8692
Hume	25-29	1	255
Hume	30-34		590
Hume	30-34	0	9191
Hume	30-34	1	234
Hume	35-39		677
Hume	35-39	0	9446
Hume	35-39	1	208
Hume	40-44		632
Hume	40-44	0	9446
Hume	40-44	1	175
Hume	45-49		715
Hume	45-49	0	10352
Hume	45-49	1	172
Hume	50-54		728
Hume	50-54	0	11305
Hume	50-54	1	185
Hume	55-59		777
Hume	55-59	0	12075
Hume	55-59	1	175
Hume	60-64		850
Hume	60-64	0	12853
Hume	60-64	1	175
Hume	65+		2625
Hume	65+	0	40604
Hume	65+	1	246
Latrobe - Gippsland	0-4		1014
Latrobe - Gippsland	0-4	0	13983
Latrobe - Gippsland	0-4	1	666
Latrobe - Gippsland	5-9		1274
Latrobe - Gippsland	5-9	0	15320
Latrobe - Gippsland	5-9	1	683
Latrobe - Gippsland	10-14		1258
Latrobe - Gippsland	10-14	0	16115
Latrobe - Gippsland	10-14	1	707
Latrobe - Gippsland	15-19		1042
Latrobe - Gippsland	15-19	0	14368
Latrobe - Gippsland	15-19	1	507
Latrobe - Gippsland	20-24		917
Latrobe - Gippsland	20-24	0	12367
Latrobe - Gippsland	20-24	1	459
Latrobe - Gippsland	25-29		1047
Latrobe - Gippsland	25-29	0	14505
Latrobe - Gippsland	25-29	1	394
Latrobe - Gippsland	30-34		1064
Latrobe - Gippsland	30-34	0	15348
Latrobe - Gippsland	30-34	1	363
Latrobe - Gippsland	35-39		1202
Latrobe - Gippsland	35-39	0	15320
Latrobe - Gippsland	35-39	1	328
Latrobe - Gippsland	40-44		1095
Latrobe - Gippsland	40-44	0	14315
Latrobe - Gippsland	40-44	1	265
Latrobe - Gippsland	45-49		1114
Latrobe - Gippsland	45-49	0	15698
Latrobe - Gippsland	45-49	1	249
Latrobe - Gippsland	50-54		1177
Latrobe - Gippsland	50-54	0	17628
Latrobe - Gippsland	50-54	1	302
Latrobe - Gippsland	55-59		1259
Latrobe - Gippsland	55-59	0	19470
Latrobe - Gippsland	55-59	1	268
Latrobe - Gippsland	60-64		1323
Latrobe - Gippsland	60-64	0	21643
Latrobe - Gippsland	60-64	1	238
Latrobe - Gippsland	65+		4670
Latrobe - Gippsland	65+	0	69495
Latrobe - Gippsland	65+	1	387
Melbourne - Inner	0-4		982
Melbourne - Inner	0-4	0	23235
Melbourne - Inner	0-4	1	157
Melbourne - Inner	5-9		970
Melbourne - Inner	5-9	0	20800
Melbourne - Inner	5-9	1	120
Melbourne - Inner	10-14		831
Melbourne - Inner	10-14	0	19672
Melbourne - Inner	10-14	1	177
Melbourne - Inner	15-19		1036
Melbourne - Inner	15-19	0	22166
Melbourne - Inner	15-19	1	225
Melbourne - Inner	20-24		3081
Melbourne - Inner	20-24	0	53724
Melbourne - Inner	20-24	1	510
Melbourne - Inner	25-29		4636
Melbourne - Inner	25-29	0	80875
Melbourne - Inner	25-29	1	570
Melbourne - Inner	30-34		4121
Melbourne - Inner	30-34	0	74914
Melbourne - Inner	30-34	1	407
Melbourne - Inner	35-39		3054
Melbourne - Inner	35-39	0	55225
Melbourne - Inner	35-39	1	273
Melbourne - Inner	40-44		2162
Melbourne - Inner	40-44	0	40196
Melbourne - Inner	40-44	1	180
Melbourne - Inner	45-49		1834
Melbourne - Inner	45-49	0	34999
Melbourne - Inner	45-49	1	192
Melbourne - Inner	50-54		1700
Melbourne - Inner	50-54	0	33111
Melbourne - Inner	50-54	1	170
Melbourne - Inner	55-59		1560
Melbourne - Inner	55-59	0	28643
Melbourne - Inner	55-59	1	100
Melbourne - Inner	60-64		1300
Melbourne - Inner	60-64	0	25430
Melbourne - Inner	60-64	1	81
Melbourne - Inner	65+		3922
Melbourne - Inner	65+	0	69490
Melbourne - Inner	65+	1	177
Melbourne - Inner East	0-4		387
Melbourne - Inner East	0-4	0	15290
Melbourne - Inner East	0-4	1	74
Melbourne - Inner East	5-9		461
Melbourne - Inner East	5-9	0	19753
Melbourne - Inner East	5-9	1	65
Melbourne - Inner East	10-14		483
Melbourne - Inner East	10-14	0	22238
Melbourne - Inner East	10-14	1	71
Melbourne - Inner East	15-19		536
Melbourne - Inner East	15-19	0	23072
Melbourne - Inner East	15-19	1	109
Melbourne - Inner East	20-24		870
Melbourne - Inner East	20-24	0	26054
Melbourne - Inner East	20-24	1	146
Melbourne - Inner East	25-29		929
Melbourne - Inner East	25-29	0	23961
Melbourne - Inner East	25-29	1	93
Melbourne - Inner East	30-34		781
Melbourne - Inner East	30-34	0	22937
Melbourne - Inner East	30-34	1	69
Melbourne - Inner East	35-39		696
Melbourne - Inner East	35-39	0	23442
Melbourne - Inner East	35-39	1	47
Melbourne - Inner East	40-44		639
Melbourne - Inner East	40-44	0	22999
Melbourne - Inner East	40-44	1	54
Melbourne - Inner East	45-49		673
Melbourne - Inner East	45-49	0	24115
Melbourne - Inner East	45-49	1	57
Melbourne - Inner East	50-54		615
Melbourne - Inner East	50-54	0	24972
Melbourne - Inner East	50-54	1	55
Melbourne - Inner East	55-59		580
Melbourne - Inner East	55-59	0	22935
Melbourne - Inner East	55-59	1	37
Melbourne - Inner East	60-64		463
Melbourne - Inner East	60-64	0	20648
Melbourne - Inner East	60-64	1	29
Melbourne - Inner East	65+		2416
Melbourne - Inner East	65+	0	69584
Melbourne - Inner East	65+	1	62
Melbourne - Inner South	0-4		532
Melbourne - Inner South	0-4	0	20605
Melbourne - Inner South	0-4	1	132
Melbourne - Inner South	5-9		723
Melbourne - Inner South	5-9	0	24006
Melbourne - Inner South	5-9	1	94
Melbourne - Inner South	10-14		692
Melbourne - Inner South	10-14	0	26245
Melbourne - Inner South	10-14	1	121
Melbourne - Inner South	15-19		576
Melbourne - Inner South	15-19	0	24414
Melbourne - Inner South	15-19	1	126
Melbourne - Inner South	20-24		656
Melbourne - Inner South	20-24	0	23606
Melbourne - Inner South	20-24	1	139
Melbourne - Inner South	25-29		980
Melbourne - Inner South	25-29	0	24289
Melbourne - Inner South	25-29	1	127
Melbourne - Inner South	30-34		883
Melbourne - Inner South	30-34	0	25949
Melbourne - Inner South	30-34	1	126
Melbourne - Inner South	35-39		859
Melbourne - Inner South	35-39	0	28183
Melbourne - Inner South	35-39	1	87
Melbourne - Inner South	40-44		843
Melbourne - Inner South	40-44	0	28085
Melbourne - Inner South	40-44	1	86
Melbourne - Inner South	45-49		852
Melbourne - Inner South	45-49	0	29899
Melbourne - Inner South	45-49	1	89
Melbourne - Inner South	50-54		744
Melbourne - Inner South	50-54	0	30342
Melbourne - Inner South	50-54	1	84
Melbourne - Inner South	55-59		676
Melbourne - Inner South	55-59	0	26036
Melbourne - Inner South	55-59	1	86
Melbourne - Inner South	60-64		589
Melbourne - Inner South	60-64	0	23414
Melbourne - Inner South	60-64	1	54
Melbourne - Inner South	65+		2968
Melbourne - Inner South	65+	0	73519
