SA4_NAME16	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	persons_in_families
Brisbane - East	1	1	1	1	2568
Brisbane - North					2802
Brisbane - North	0	0	0	1	7688
Brisbane - North	0	0	1	0	2389
Brisbane - North	0	0	1	1	1162
Brisbane - North	0	1	0	0	8865
Brisbane - North	0	1	0	1	896
Brisbane - North	0	1	1	0	2100
Brisbane - North	0	1	1	1	563
Brisbane - North	1	0	0	1	12595
Brisbane - North	1	0	1	0	8490
Brisbane - North	1	0	1	1	5208
Brisbane - North	1	1	0	0	60571
Brisbane - North	1	1	0	1	1980
Brisbane - North	1	1	1	0	11220
Brisbane - North	1	1	1	1	1880
Brisbane - South					4749
Brisbane - South	0	0	0	1	11196
Brisbane - South	0	0	1	0	3897
Brisbane - South	0	0	1	1	2098
Brisbane - South	0	1	0	0	13264
Brisbane - South	0	1	0	1	1330
Brisbane - South	0	1	1	0	3251
Brisbane - South	0	1	1	1	942
Brisbane - South	1	0	0	1	22414
Brisbane - South	1	0	1	0	15720
Brisbane - South	1	0	1	1	9463
Brisbane - South	1	1	0	0	103433
Brisbane - South	1	1	0	1	3347
Brisbane - South	1	1	1	0	20802
Brisbane - South	1	1	1	1	3615
Brisbane - West					1701
Brisbane - West	0	0	0	1	4434
Brisbane - West	0	0	1	0	2361
Brisbane - West	0	0	1	1	1012
Brisbane - West	0	1	0	0	5817
Brisbane - West	0	1	0	1	472
Brisbane - West	0	1	1	0	2000
Brisbane - West	0	1	1	1	299
Brisbane - West	1	0	0	1	11092
Brisbane - West	1	0	1	0	10819
Brisbane - West	1	0	1	1	5361
Brisbane - West	1	1	0	0	54862
Brisbane - West	1	1	0	1	1409
Brisbane - West	1	1	1	0	13615
Brisbane - West	1	1	1	1	1369
Brisbane Inner City					4115
Brisbane Inner City	0	0	0	1	5148
Brisbane Inner City	0	0	1	0	3231
Brisbane Inner City	0	0	1	1	972
Brisbane Inner City	0	1	0	0	7603
Brisbane Inner City	0	1	0	1	357
Brisbane Inner City	0	1	1	0	1894
Brisbane Inner City	0	1	1	1	128
Brisbane Inner City	1	0	0	1	8913
Brisbane Inner City	1	0	1	0	11646
Brisbane Inner City	1	0	1	1	4439
Brisbane Inner City	1	1	0	0	59415
Brisbane Inner City	1	1	0	1	909
Brisbane Inner City	1	1	1	0	12254
Brisbane Inner City	1	1	1	1	888
Cairns					2261
Cairns	0	0	0	1	8416
Cairns	0	0	1	0	2165
Cairns	0	0	1	1	1024
Cairns	0	1	0	0	14631
Cairns	0	1	0	1	2213
Cairns	0	1	1	0	3313
Cairns	0	1	1	1	1070
Cairns	1	0	0	1	12401
Cairns	1	0	1	0	5650
Cairns	1	0	1	1	3449
Cairns	1	1	0	0	52615
Cairns	1	1	0	1	3949
Cairns	1	1	1	0	11265
Cairns	1	1	1	1	2721
Darling Downs - Maranoa					1012
Darling Downs - Maranoa	0	0	0	1	3678
Darling Downs - Maranoa	0	0	1	0	671
Darling Downs - Maranoa	0	0	1	1	392
Darling Downs - Maranoa	0	1	0	0	6867
Darling Downs - Maranoa	0	1	0	1	1018
Darling Downs - Maranoa	0	1	1	0	1289
Darling Downs - Maranoa	0	1	1	1	311
Darling Downs - Maranoa	1	0	0	1	7027
Darling Downs - Maranoa	1	0	1	0	2435
Darling Downs - Maranoa	1	0	1	1	1760
Darling Downs - Maranoa	1	1	0	0	27621
Darling Downs - Maranoa	1	1	0	1	1979
Darling Downs - Maranoa	1	1	1	0	6112
Darling Downs - Maranoa	1	1	1	1	1500
Central Queensland					1802
Central Queensland	0	0	0	1	6622
Central Queensland	0	0	1	0	1454
Central Queensland	0	0	1	1	804
Central Queensland	0	1	0	0	12958
Central Queensland	0	1	0	1	1775
Central Queensland	0	1	1	0	2764
Central Queensland	0	1	1	1	761
Central Queensland	1	0	0	1	11862
Central Queensland	1	0	1	0	4928
Central Queensland	1	0	1	1	3505
Central Queensland	1	1	0	0	54899
Central Queensland	1	1	0	1	4029
Central Queensland	1	1	1	0	11379
Central Queensland	1	1	1	1	2384
Gold Coast					5301
Gold Coast	0	0	0	1	22732
Gold Coast	0	0	1	0	6802
Gold Coast	0	0	1	1	3610
Gold Coast	0	1	0	0	29473
Gold Coast	0	1	0	1	3516
Gold Coast	0	1	1	0	6790
Gold Coast	0	1	1	1	1682
Gold Coast	1	0	0	1	39499
Gold Coast	1	0	1	0	20990
Gold Coast	1	0	1	1	13394
Gold Coast	1	1	0	0	149824
Gold Coast	1	1	0	1	9198
Gold Coast	1	1	1	0	31549
Gold Coast	1	1	1	1	5756
Ipswich					3487
Ipswich	0	0	0	1	14091
Ipswich	0	0	1	0	3253
Ipswich	0	0	1	1	2386
Ipswich	0	1	0	0	24358
Ipswich	0	1	0	1	3700
Ipswich	0	1	1	0	5606
Ipswich	0	1	1	1	1997
Ipswich	1	0	0	1	22742
Ipswich	1	0	1	0	9866
Ipswich	1	0	1	1	7795
Ipswich	1	1	0	0	95176
Ipswich	1	1	0	1	7448
Ipswich	1	1	1	0	20088
Ipswich	1	1	1	1	6440
Logan - Beaudesert					3229
Logan - Beaudesert	0	0	0	1	14316
Logan - Beaudesert	0	0	1	0	2985
Logan - Beaudesert	0	0	1	1	2224
Logan - Beaudesert	0	1	0	0	23801
Logan - Beaudesert	0	1	0	1	3574
Logan - Beaudesert	0	1	1	0	5220
Logan - Beaudesert	0	1	1	1	2294
Logan - Beaudesert	1	0	0	1	25293
Logan - Beaudesert	1	0	1	0	9083
Logan - Beaudesert	1	0	1	1	8221
Logan - Beaudesert	1	1	0	0	91211
Logan - Beaudesert	1	1	0	1	8032
Logan - Beaudesert	1	1	1	0	20174
Logan - Beaudesert	1	1	1	1	7163
Mackay - Isaac - Whitsunday					1262
Mackay - Isaac - Whitsunday	0	0	0	1	4376
Mackay - Isaac - Whitsunday	0	0	1	0	1025
Mackay - Isaac - Whitsunday	0	0	1	1	570
Mackay - Isaac - Whitsunday	0	1	0	0	8616
Mackay - Isaac - Whitsunday	0	1	0	1	966
Mackay - Isaac - Whitsunday	0	1	1	0	1712
Mackay - Isaac - Whitsunday	0	1	1	1	360
Mackay - Isaac - Whitsunday	1	0	0	1	9943
Mackay - Isaac - Whitsunday	1	0	1	0	3649
Mackay - Isaac - Whitsunday	1	0	1	1	2903
Mackay - Isaac - Whitsunday	1	1	0	0	43034
Mackay - Isaac - Whitsunday	1	1	0	1	3220
Mackay - Isaac - Whitsunday	1	1	1	0	8401
Mackay - Isaac - Whitsunday	1	1	1	1	1757
Moreton Bay - North					2075
Moreton Bay - North	0	0	0	1	10697
Moreton Bay - North	0	0	1	0	2459
Moreton Bay - North	0	0	1	1	1346
Moreton Bay - North	0	1	0	0	15954
Moreton Bay - North	0	1	0	1	2386
Moreton Bay - North	0	1	1	0	3351
Moreton Bay - North	0	1	1	1	1192
Moreton Bay - North	1	0	0	1	17850
Moreton Bay - North	1	0	1	0	6087
Moreton Bay - North	1	0	1	1	4950
Moreton Bay - North	1	1	0	0	53833
Moreton Bay - North	1	1	0	1	5149
Moreton Bay - North	1	1	1	0	12337
Moreton Bay - North	1	1	1	1	3494
Moreton Bay - South					1553
Moreton Bay - South	0	0	0	1	6777
Moreton Bay - South	0	0	1	0	2157
Moreton Bay - South	0	0	1	1	1326
Moreton Bay - South	0	1	0	0	11291
Moreton Bay - South	0	1	0	1	1246
Moreton Bay - South	0	1	1	0	2619
Moreton Bay - South	0	1	1	1	626
Moreton Bay - South	1	0	0	1	14853
Moreton Bay - South	1	0	1	0	8396
Moreton Bay - South	1	0	1	1	6286
Moreton Bay - South	1	1	0	0	65170
Moreton Bay - South	1	1	0	1	3553
Moreton Bay - South	1	1	1	0	14197
Moreton Bay - South	1	1	1	1	2815
Queensland - Outback					991
Queensland - Outback	0	0	0	1	2525
Queensland - Outback	0	0	1	0	325
Queensland - Outback	0	0	1	1	191
Queensland - Outback	0	1	0	0	5702
Queensland - Outback	0	1	0	1	1307
Queensland - Outback	0	1	1	0	699
Queensland - Outback	0	1	1	1	374
Queensland - Outback	1	0	0	1	3262
Queensland - Outback	1	0	1	0	970
Queensland - Outback	1	0	1	1	880
Queensland - Outback	1	1	0	0	18254
Queensland - Outback	1	1	0	1	2479
Queensland - Outback	1	1	1	0	2719
Queensland - Outback	1	1	1	1	997
Sunshine Coast					2411
Sunshine Coast	0	0	0	1	12889
Sunshine Coast	0	0	1	0	3786
Sunshine Coast	0	0	1	1	1825
Sunshine Coast	0	1	0	0	16619
Sunshine Coast	0	1	0	1	1900
Sunshine Coast	0	1	1	0	4118
Sunshine Coast	0	1	1	1	738
Sunshine Coast	1	0	0	1	23744
Sunshine Coast	1	0	1	0	11877
Sunshine Coast	1	0	1	1	7627
Sunshine Coast	1	1	0	0	89981
Sunshine Coast	1	1	0	1	5310
Sunshine Coast	1	1	1	0	19615
Sunshine Coast	1	1	1	1	3548
Toowoomba					1438
Toowoomba	0	0	0	1	4972
Toowoomba	0	0	1	0	1184
Toowoomba	0	0	1	1	831
Toowoomba	0	1	0	0	8432
Toowoomba	0	1	0	1	1196
Toowoomba	0	1	1	0	2163
Toowoomba	0	1	1	1	667
Toowoomba	1	0	0	1	8466
Toowoomba	1	0	1	0	4085
Toowoomba	1	0	1	1	2714
Toowoomba	1	1	0	0	37881
Toowoomba	1	1	0	1	2348
Toowoomba	1	1	1	0	9006
Toowoomba	1	1	1	1	2446
Townsville					2255
Townsville	0	0	0	1	7321
Townsville	0	0	1	0	1885
Townsville	0	0	1	1	1111
Townsville	0	1	0	0	13277
Townsville	0	1	0	1	1958
Townsville	0	1	1	0	2976
Townsville	0	1	1	1	865
Townsville	1	0	0	1	12151
Townsville	1	0	1	0	5919
Townsville	1	0	1	1	3631
Townsville	1	1	0	0	50614
Townsville	1	1	0	1	3596
Townsville	1	1	1	0	11047
Townsville	1	1	1	1	2488
Wide Bay					2450
Wide Bay	0	0	0	1	11500
Wide Bay	0	0	1	0	2154
Wide Bay	0	0	1	1	1079
Wide Bay	0	1	0	0	16976
Wide Bay	0	1	0	1	2787
Wide Bay	0	1	1	0	3598
Wide Bay	0	1	1	1	1135
Wide Bay	1	0	0	1	18179
Wide Bay	1	0	1	0	5857
Wide Bay	1	0	1	1	3852
Wide Bay	1	1	0	0	52012
Wide Bay	1	1	0	1	5503
Wide Bay	1	1	1	0	12555
Wide Bay	1	1	1	1	3117
Adelaide - Central and Hills					2730
Adelaide - Central and Hills	0	0	0	1	8311
Adelaide - Central and Hills	0	0	1	0	3645
Adelaide - Central and Hills	0	0	1	1	1626
Adelaide - Central and Hills	0	1	0	0	8979
Adelaide - Central and Hills	0	1	0	1	614
Adelaide - Central and Hills	0	1	1	0	2628
Adelaide - Central and Hills	0	1	1	1	392
Adelaide - Central and Hills	1	0	0	1	19251
Adelaide - Central and Hills	1	0	1	0	15554
Adelaide - Central and Hills	1	0	1	1	8368
Adelaide - Central and Hills	1	1	0	0	74097
Adelaide - Central and Hills	1	1	0	1	1969
Adelaide - Central and Hills	1	1	1	0	17454
Adelaide - Central and Hills	1	1	1	1	1998
Adelaide - North					4520
Adelaide - North	0	0	0	1	19795
Adelaide - North	0	0	1	0	4776
Adelaide - North	0	0	1	1	3397
Adelaide - North	0	1	0	0	25024
Adelaide - North	0	1	0	1	3709
Adelaide - North	0	1	1	0	6109
Adelaide - North	0	1	1	1	1938
Adelaide - North	1	0	0	1	32258
Adelaide - North	1	0	1	0	13532
Adelaide - North	1	0	1	1	11624
Adelaide - North	1	1	0	0	111590
Adelaide - North	1	1	0	1	6911
Adelaide - North	1	1	1	0	24788
Adelaide - North	1	1	1	1	7087
Adelaide - South					3124
Adelaide - South	0	0	0	1	13913
Adelaide - South	0	0	1	0	4045
Adelaide - South	0	0	1	1	2254
Adelaide - South	0	1	0	0	15575
Adelaide - South	0	1	0	1	1705
Adelaide - South	0	1	1	0	4012
Adelaide - South	0	1	1	1	805
Adelaide - South	1	0	0	1	26454
Adelaide - South	1	0	1	0	13884
Adelaide - South	1	0	1	1	10144
Adelaide - South	1	1	0	0	87399
Adelaide - South	1	1	0	1	3879
Adelaide - South	1	1	1	0	18761
Adelaide - South	1	1	1	1	3294
Adelaide - West					3226
Adelaide - West	0	0	0	1	10915
Adelaide - West	0	0	1	0	2639
Adelaide - West	0	0	1	1	1557
Adelaide - West	0	1	0	0	9004
Adelaide - West	0	1	0	1	1024
Adelaide - West	0	1	1	0	2165
Adelaide - West	0	1	1	1	587
Adelaide - West	1	0	0	1	17170
Adelaide - West	1	0	1	0	8502
Adelaide - West	1	0	1	1	6545
Adelaide - West	1	1	0	0	53647
Adelaide - West	1	1	0	1	1984
Adelaide - West	1	1	1	0	10360
Adelaide - West	1	1	1	1	1856
Barossa - Yorke - Mid North					718
Barossa - Yorke - Mid North	0	0	0	1	3320
Barossa - Yorke - Mid North	0	0	1	0	750
Barossa - Yorke - Mid North	0	0	1	1	433
Barossa - Yorke - Mid North	0	1	0	0	4760
Barossa - Yorke - Mid North	0	1	0	1	675
Barossa - Yorke - Mid North	0	1	1	0	1150
Barossa - Yorke - Mid North	0	1	1	1	271
Barossa - Yorke - Mid North	1	0	0	1	7037
Barossa - Yorke - Mid North	1	0	1	0	2332
Barossa - Yorke - Mid North	1	0	1	1	1867
Barossa - Yorke - Mid North	1	1	0	0	22513
Barossa - Yorke - Mid North	1	1	0	1	1600
Barossa - Yorke - Mid North	1	1	1	0	5338
Barossa - Yorke - Mid North	1	1	1	1	1235
South Australia - Outback					747
South Australia - Outback	0	0	0	1	2515
South Australia - Outback	0	0	1	0	533
South Australia - Outback	0	0	1	1	243
South Australia - Outback	0	1	0	0	4733
South Australia - Outback	0	1	0	1	642
South Australia - Outback	0	1	1	0	887
South Australia - Outback	0	1	1	1	248
South Australia - Outback	1	0	0	1	3929
South Australia - Outback	1	0	1	0	1337
South Australia - Outback	1	0	1	1	891
South Australia - Outback	1	1	0	0	17389
South Australia - Outback	1	1	0	1	1257
South Australia - Outback	1	1	1	0	3549
South Australia - Outback	1	1	1	1	755
South Australia - South East					1356
South Australia - South East	0	0	0	1	5853
South Australia - South East	0	0	1	0	1294
South Australia - South East	0	0	1	1	811
South Australia - South East	0	1	0	0	8300
South Australia - South East	0	1	0	1	1081
South Australia - South East	0	1	1	0	1715
South Australia - South East	0	1	1	1	470
South Australia - South East	1	0	0	1	11199
South Australia - South East	1	0	1	0	3816
South Australia - South East	1	0	1	1	3022
South Australia - South East	1	1	0	0	36690
South Australia - South East	1	1	0	1	2599
South Australia - South East	1	1	1	0	8480
South Australia - South East	1	1	1	1	1983
Bunbury					1083
Bunbury	0	0	0	1	5033
Bunbury	0	0	1	0	1232
Bunbury	0	0	1	1	703
Bunbury	0	1	0	0	8760
Bunbury	0	1	0	1	1191
Bunbury	0	1	1	0	1972
Bunbury	0	1	1	1	449
Bunbury	1	0	0	1	10028
Bunbury	1	0	1	0	4030
Bunbury	1	0	1	1	3194
Bunbury	1	1	0	0	44079
Bunbury	1	1	0	1	3324
Bunbury	1	1	1	0	9137
Bunbury	1	1	1	1	1877
Mandurah					724
Mandurah	0	0	0	1	3495
Mandurah	0	0	1	0	861
Mandurah	0	0	1	1	499
Mandurah	0	1	0	0	5985
Mandurah	0	1	0	1	874
Mandurah	0	1	1	0	1244
Mandurah	0	1	1	1	366
Mandurah	1	0	0	1	6246
Mandurah	1	0	1	0	2717
Mandurah	1	0	1	1	1918
Mandurah	1	1	0	0	21382
Mandurah	1	1	0	1	1825
Mandurah	1	1	1	0	4628
Mandurah	1	1	1	1	1011
Perth - Inner					1647
Perth - Inner	0	0	0	1	3258
Perth - Inner	0	0	1	0	2017
Perth - Inner	0	0	1	1	625
Perth - Inner	0	1	0	0	4140
Perth - Inner	0	1	0	1	201
Perth - Inner	0	1	1	0	1218
Perth - Inner	0	1	1	1	116
Perth - Inner	1	0	0	1	6937
Perth - Inner	1	0	1	0	9054
Perth - Inner	1	0	1	1	3928
Perth - Inner	1	1	0	0	42018
Perth - Inner	1	1	0	1	586
Perth - Inner	1	1	1	0	9609
Perth - Inner	1	1	1	1	757
Perth - North East					2618
Perth - North East	0	0	0	1	9571
Perth - North East	0	0	1	0	2441
Perth - North East	0	0	1	1	1685
Perth - North East	0	1	0	0	12285
Perth - North East	0	1	0	1	1714
Perth - North East	0	1	1	0	2810
Perth - North East	0	1	1	1	906
Perth - North East	1	0	0	1	18970
Perth - North East	1	0	1	0	8711
Perth - North East	1	0	1	1	7270
Perth - North East	1	1	0	0	73245
Perth - North East	1	1	0	1	4118
Perth - North East	1	1	1	0	14209
Perth - North East	1	1	1	1	3729
Perth - North West					4771
Perth - North West	0	0	0	1	18356
Perth - North West	0	0	1	0	5771
Perth - North West	0	0	1	1	3639
Perth - North West	0	1	0	0	23366
Perth - North West	0	1	0	1	2592
Perth - North West	0	1	1	0	5807
Perth - North West	0	1	1	1	1785
Perth - North West	1	0	0	1	41208
Perth - North West	1	0	1	0	23158
Perth - North West	1	0	1	1	17306
Perth - North West	1	1	0	0	157191
Perth - North West	1	1	0	1	7841
Perth - North West	1	1	1	0	32480
Perth - North West	1	1	1	1	6999
Perth - South East					6026
Perth - South East	0	0	0	1	16410
Perth - South East	0	0	1	0	4429
Perth - South East	0	0	1	1	3033
Perth - South East	0	1	0	0	21123
Perth - South East	0	1	0	1	2746
Perth - South East	0	1	1	0	5008
Perth - South East	0	1	1	1	1403
Perth - South East	1	0	0	1	33009
Perth - South East	1	0	1	0	17891
Perth - South East	1	0	1	1	13601
Perth - South East	1	1	0	0	144009
Perth - South East	1	1	0	1	7708
Perth - South East	1	1	1	0	30081
Perth - South East	1	1	1	1	6899
Perth - South West					3496
Perth - South West	0	0	0	1	13873
Perth - South West	0	0	1	0	4016
Perth - South West	0	0	1	1	2653
Perth - South West	0	1	0	0	19917
Perth - South West	0	1	0	1	2544
Perth - South West	0	1	1	0	4774
Perth - South West	0	1	1	1	1090
Perth - South West	1	0	0	1	29348
Perth - South West	1	0	1	0	15880
Perth - South West	1	0	1	1	11754
Perth - South West	1	1	0	0	117511
Perth - South West	1	1	0	1	6755
Perth - South West	1	1	1	0	24189
Perth - South West	1	1	1	1	4809
Western Australia - Wheat Belt					827
Western Australia - Wheat Belt	0	0	0	1	3593
Western Australia - Wheat Belt	0	0	1	0	711
Western Australia - Wheat Belt	0	0	1	1	404
Western Australia - Wheat Belt	0	1	0	0	5300
Western Australia - Wheat Belt	0	1	0	1	776
Western Australia - Wheat Belt	0	1	1	0	1232
Western Australia - Wheat Belt	0	1	1	1	329
Western Australia - Wheat Belt	1	0	0	1	7264
Western Australia - Wheat Belt	1	0	1	0	2374
Western Australia - Wheat Belt	1	0	1	1	1766
Western Australia - Wheat Belt	1	1	0	0	28285
Western Australia - Wheat Belt	1	1	0	1	1991
Western Australia - Wheat Belt	1	1	1	0	5487
Western Australia - Wheat Belt	1	1	1	1	1512
Western Australia - Outback (North)					913
Western Australia - Outback (North)	0	0	0	1	1927
Western Australia - Outback (North)	0	0	1	0	348
Western Australia - Outback (North)	0	0	1	1	158
Western Australia - Outback (North)	0	1	0	0	4590
Western Australia - Outback (North)	0	1	0	1	1105
Western Australia - Outback (North)	0	1	1	0	726
Western Australia - Outback (North)	0	1	1	1	291
Western Australia - Outback (North)	1	0	0	1	2732
Western Australia - Outback (North)	1	0	1	0	945
Western Australia - Outback (North)	1	0	1	1	606
Western Australia - Outback (North)	1	1	0	0	24448
Western Australia - Outback (North)	1	1	0	1	1923
Western Australia - Outback (North)	1	1	1	0	3264
Western Australia - Outback (North)	1	1	1	1	828
Western Australia - Outback (South)					952
Western Australia - Outback (South)	0	0	0	1	3108
Western Australia - Outback (South)	0	0	1	0	606
Western Australia - Outback (South)	0	0	1	1	383
Western Australia - Outback (South)	0	1	0	0	5631
Western Australia - Outback (South)	0	1	0	1	1002
Western Australia - Outback (South)	0	1	1	0	1091
Western Australia - Outback (South)	0	1	1	1	302
Western Australia - Outback (South)	1	0	0	1	5599
Western Australia - Outback (South)	1	0	1	0	1804
Western Australia - Outback (South)	1	0	1	1	1430
Western Australia - Outback (South)	1	1	0	0	26419
Western Australia - Outback (South)	1	1	0	1	2019
Western Australia - Outback (South)	1	1	1	0	4556
Western Australia - Outback (South)	1	1	1	1	1047
Hobart					2206
Hobart	0	0	0	1	8792
Hobart	0	0	1	0	2515
Hobart	0	0	1	1	1333
Hobart	0	1	0	0	12269
Hobart	0	1	0	1	1525
Hobart	0	1	1	0	3015
Hobart	0	1	1	1	692
Hobart	1	0	0	1	14554
Hobart	1	0	1	0	6797
Hobart	1	0	1	1	4740
Hobart	1	1	0	0	54121
Hobart	1	1	0	1	3104
Hobart	1	1	1	0	11153
Hobart	1	1	1	1	2228
Launceston and North East					1138
Launceston and North East	0	0	0	1	5191
Launceston and North East	0	0	1	0	1286
Launceston and North East	0	0	1	1	665
Launceston and North East	0	1	0	0	7639
Launceston and North East	0	1	0	1	903
Launceston and North East	0	1	1	0	1784
Launceston and North East	0	1	1	1	362
Launceston and North East	1	0	0	1	9209
Launceston and North East	1	0	1	0	3614
Launceston and North East	1	0	1	1	2465
Launceston and North East	1	1	0	0	30494
Launceston and North East	1	1	0	1	2039
Launceston and North East	1	1	1	0	6735
Launceston and North East	1	1	1	1	1589
South East					260
South East	0	0	0	1	1263
South East	0	0	1	0	286
South East	0	0	1	1	126
South East	0	1	0	0	1610
South East	0	1	0	1	260
South East	0	1	1	0	325
South East	0	1	1	1	139
South East	1	0	0	1	2815
South East	1	0	1	0	833
South East	1	0	1	1	721
South East	1	1	0	0	7840
South East	1	1	0	1	760
South East	1	1	1	0	1602
South East	1	1	1	1	522
West and North West					829
West and North West	0	0	0	1	4003
West and North West	0	0	1	0	933
West and North West	0	0	1	1	519
West and North West	0	1	0	0	6062
West and North West	0	1	0	1	734
West and North West	0	1	1	0	1372
West and North West	0	1	1	1	333
West and North West	1	0	0	1	6940
West and North West	1	0	1	0	2539
West and North West	1	0	1	1	1911
West and North West	1	1	0	0	22665
West and North West	1	1	0	1	1793
West and North West	1	1	1	0	4922
West and North West	1	1	1	1	1056
Darwin					1219
Darwin	0	0	0	1	3780
Darwin	0	0	1	0	928
Darwin	0	0	1	1	548
Darwin	0	1	0	0	6873
Darwin	0	1	0	1	902
Darwin	0	1	1	0	1298
Darwin	0	1	1	1	391
Darwin	1	0	0	1	7016
Darwin	1	0	1	0	3121
Darwin	1	0	1	1	2052
Darwin	1	1	0	0	36850
Darwin	1	1	0	1	2292
Darwin	1	1	1	0	6574
Darwin	1	1	1	1	1568
Northern Territory - Outback					1391
Northern Territory - Outback	0	0	0	1	3456
Northern Territory - Outback	0	0	1	0	359
Northern Territory - Outback	0	0	1	1	240
Northern Territory - Outback	0	1	0	0	6414
Northern Territory - Outback	0	1	0	1	2644
Northern Territory - Outback	0	1	1	0	870
Northern Territory - Outback	0	1	1	1	482
Northern Territory - Outback	1	0	0	1	4004
Northern Territory - Outback	1	0	1	0	931
Northern Territory - Outback	1	0	1	1	660
Northern Territory - Outback	1	1	0	0	22047
Northern Territory - Outback	1	1	0	1	5237
Northern Territory - Outback	1	1	1	0	3062
Northern Territory - Outback	1	1	1	1	1635
Australian Capital Territory					3726
Australian Capital Territory	0	0	0	1	12157
Australian Capital Territory	0	0	1	0	4127
Australian Capital Territory	0	0	1	1	2240
Australian Capital Territory	0	1	0	0	16120
Australian Capital Territory	0	1	0	1	1412
Australian Capital Territory	0	1	1	0	4083
Australian Capital Territory	0	1	1	1	1037
Australian Capital Territory	1	0	0	1	23995
Australian Capital Territory	1	0	1	0	16528
Australian Capital Territory	1	0	1	1	9980
Australian Capital Territory	1	1	0	0	125143
Australian Capital Territory	1	1	0	1	4239
Australian Capital Territory	1	1	1	0	23930
Australian Capital Territory	1	1	1	1	3677
Other Territories					46
Other Territories	0	0	0	1	107
Other Territories	0	0	1	0	21
Other Territories	0	0	1	1	8
Other Territories	0	1	0	0	138
Other Territories	0	1	0	1	37
Other Territories	0	1	1	0	46
Other Territories	0	1	1	1	6
Other Territories	1	0	0	1	211
Other Territories	1	0	1	0	56
Other Territories	1	0	1	1	48
Other Territories	1	1	0	0	1021
Other Territories	1	1	0	1	86
Other Territories	1	1	1	0	149
Other Territories	1	1	1	1	23
