SA4_NAME21	AgeChild	CoupleFamily	ParentsBornAus	children
Sydney - North Sydney and Hornsby	13-14	1		15
Sydney - North Sydney and Hornsby	13-14	1	Both	3277
Sydney - North Sydney and Hornsby	13-14	1	Father only	1074
Sydney - North Sydney and Hornsby	13-14	1	Mother only	1031
Sydney - North Sydney and Hornsby	13-14	1	Neither	3547
Sydney - North Sydney and Hornsby	15-17	0		13
Sydney - North Sydney and Hornsby	15-17	0	Both	794
Sydney - North Sydney and Hornsby	15-17	0	Father only	258
Sydney - North Sydney and Hornsby	15-17	0	Mother only	271
Sydney - North Sydney and Hornsby	15-17	0	Neither	1040
Sydney - North Sydney and Hornsby	15-17	1		12
Sydney - North Sydney and Hornsby	15-17	1	Both	4591
Sydney - North Sydney and Hornsby	15-17	1	Father only	1363
Sydney - North Sydney and Hornsby	15-17	1	Mother only	1424
Sydney - North Sydney and Hornsby	15-17	1	Neither	4302
Sydney - North Sydney and Hornsby	18-20	0		6
Sydney - North Sydney and Hornsby	18-20	0	Both	465
Sydney - North Sydney and Hornsby	18-20	0	Father only	179
Sydney - North Sydney and Hornsby	18-20	0	Mother only	192
Sydney - North Sydney and Hornsby	18-20	0	Neither	723
Sydney - North Sydney and Hornsby	18-20	1		3
Sydney - North Sydney and Hornsby	18-20	1	Both	2913
Sydney - North Sydney and Hornsby	18-20	1	Father only	761
Sydney - North Sydney and Hornsby	18-20	1	Mother only	827
Sydney - North Sydney and Hornsby	18-20	1	Neither	2784
Sydney - North Sydney and Hornsby	21-24	0		5
Sydney - North Sydney and Hornsby	21-24	0	Both	246
Sydney - North Sydney and Hornsby	21-24	0	Father only	105
Sydney - North Sydney and Hornsby	21-24	0	Mother only	136
Sydney - North Sydney and Hornsby	21-24	0	Neither	448
Sydney - North Sydney and Hornsby	21-24	1		8
Sydney - North Sydney and Hornsby	21-24	1	Both	1382
Sydney - North Sydney and Hornsby	21-24	1	Father only	412
Sydney - North Sydney and Hornsby	21-24	1	Mother only	432
Sydney - North Sydney and Hornsby	21-24	1	Neither	1624
Sydney - Northern Beaches	0-4	0		32
Sydney - Northern Beaches	0-4	0	Both	335
Sydney - Northern Beaches	0-4	0	Father only	106
Sydney - Northern Beaches	0-4	0	Mother only	148
Sydney - Northern Beaches	0-4	0	Neither	126
Sydney - Northern Beaches	0-4	1		39
Sydney - Northern Beaches	0-4	1	Both	5914
Sydney - Northern Beaches	0-4	1	Father only	1887
Sydney - Northern Beaches	0-4	1	Mother only	1765
Sydney - Northern Beaches	0-4	1	Neither	3205
Sydney - Northern Beaches	5-9	0		27
Sydney - Northern Beaches	5-9	0	Both	639
Sydney - Northern Beaches	5-9	0	Father only	220
Sydney - Northern Beaches	5-9	0	Mother only	281
Sydney - Northern Beaches	5-9	0	Neither	234
Sydney - Northern Beaches	5-9	1		36
Sydney - Northern Beaches	5-9	1	Both	6199
Sydney - Northern Beaches	5-9	1	Father only	2124
Sydney - Northern Beaches	5-9	1	Mother only	2003
Sydney - Northern Beaches	5-9	1	Neither	3793
Sydney - Northern Beaches	10-12	0		10
Sydney - Northern Beaches	10-12	0	Both	554
Sydney - Northern Beaches	10-12	0	Father only	186
Sydney - Northern Beaches	10-12	0	Mother only	246
Sydney - Northern Beaches	10-12	0	Neither	254
Sydney - Northern Beaches	10-12	1		10
Sydney - Northern Beaches	10-12	1	Both	4070
Sydney - Northern Beaches	10-12	1	Father only	1322
Sydney - Northern Beaches	10-12	1	Mother only	1303
Sydney - Northern Beaches	10-12	1	Neither	2397
Sydney - Northern Beaches	13-14	0		8
Sydney - Northern Beaches	13-14	0	Both	476
Sydney - Northern Beaches	13-14	0	Father only	151
Sydney - Northern Beaches	13-14	0	Mother only	199
Sydney - Northern Beaches	13-14	0	Neither	244
Sydney - Northern Beaches	13-14	1		10
Sydney - Northern Beaches	13-14	1	Both	2822
Sydney - Northern Beaches	13-14	1	Father only	841
Sydney - Northern Beaches	13-14	1	Mother only	907
Sydney - Northern Beaches	13-14	1	Neither	1523
Sydney - Northern Beaches	15-17	0		3
Sydney - Northern Beaches	15-17	0	Both	685
Sydney - Northern Beaches	15-17	0	Father only	194
Sydney - Northern Beaches	15-17	0	Mother only	264
Sydney - Northern Beaches	15-17	0	Neither	309
Sydney - Northern Beaches	15-17	1		11
Sydney - Northern Beaches	15-17	1	Both	3699
Sydney - Northern Beaches	15-17	1	Father only	1032
Sydney - Northern Beaches	15-17	1	Mother only	1153
Sydney - Northern Beaches	15-17	1	Neither	1834
Sydney - Northern Beaches	18-20	0		4
Sydney - Northern Beaches	18-20	0	Both	384
Sydney - Northern Beaches	18-20	0	Father only	81
Sydney - Northern Beaches	18-20	0	Mother only	105
Sydney - Northern Beaches	18-20	0	Neither	152
Sydney - Northern Beaches	18-20	1		3
Sydney - Northern Beaches	18-20	1	Both	1998
Sydney - Northern Beaches	18-20	1	Father only	470
Sydney - Northern Beaches	18-20	1	Mother only	524
Sydney - Northern Beaches	18-20	1	Neither	1067
Sydney - Northern Beaches	21-24	0		4
Sydney - Northern Beaches	21-24	0	Both	206
Sydney - Northern Beaches	21-24	0	Father only	60
Sydney - Northern Beaches	21-24	0	Mother only	63
Sydney - Northern Beaches	21-24	0	Neither	113
Sydney - Northern Beaches	21-24	1		4
Sydney - Northern Beaches	21-24	1	Both	896
Sydney - Northern Beaches	21-24	1	Father only	229
Sydney - Northern Beaches	21-24	1	Mother only	258
Sydney - Northern Beaches	21-24	1	Neither	540
Sydney - Outer South West	0-4	0		102
Sydney - Outer South West	0-4	0	Both	2168
Sydney - Outer South West	0-4	0	Father only	191
Sydney - Outer South West	0-4	0	Mother only	418
Sydney - Outer South West	0-4	0	Neither	326
Sydney - Outer South West	0-4	1		90
Sydney - Outer South West	0-4	1	Both	9135
Sydney - Outer South West	0-4	1	Father only	1271
Sydney - Outer South West	0-4	1	Mother only	1438
Sydney - Outer South West	0-4	1	Neither	5728
Sydney - Outer South West	5-9	0		127
Sydney - Outer South West	5-9	0	Both	2683
Sydney - Outer South West	5-9	0	Father only	266
Sydney - Outer South West	5-9	0	Mother only	519
Sydney - Outer South West	5-9	0	Neither	566
Sydney - Outer South West	5-9	1		99
Sydney - Outer South West	5-9	1	Both	8214
Sydney - Outer South West	5-9	1	Father only	1235
Sydney - Outer South West	5-9	1	Mother only	1416
Sydney - Outer South West	5-9	1	Neither	6257
Sydney - Outer South West	10-12	0		82
Sydney - Outer South West	10-12	0	Both	1697
Sydney - Outer South West	10-12	0	Father only	180
Sydney - Outer South West	10-12	0	Mother only	309
Sydney - Outer South West	10-12	0	Neither	406
Sydney - Outer South West	10-12	1		58
Sydney - Outer South West	10-12	1	Both	4721
Sydney - Outer South West	10-12	1	Father only	682
Sydney - Outer South West	10-12	1	Mother only	819
Sydney - Outer South West	10-12	1	Neither	3295
Sydney - Outer South West	13-14	0		49
Sydney - Outer South West	13-14	0	Both	1212
Sydney - Outer South West	13-14	0	Father only	130
Sydney - Outer South West	13-14	0	Mother only	236
Sydney - Outer South West	13-14	0	Neither	327
Sydney - Outer South West	13-14	1		31
Sydney - Outer South West	13-14	1	Both	3037
Sydney - Outer South West	13-14	1	Father only	433
Sydney - Outer South West	13-14	1	Mother only	556
Sydney - Outer South West	13-14	1	Neither	2028
Sydney - Outer South West	15-17	0		33
Sydney - Outer South West	15-17	0	Both	1310
Sydney - Outer South West	15-17	0	Father only	157
Sydney - Outer South West	15-17	0	Mother only	290
Sydney - Outer South West	15-17	0	Neither	423
Sydney - Outer South West	15-17	1		25
Sydney - Outer South West	15-17	1	Both	3522
Sydney - Outer South West	15-17	1	Father only	513
Sydney - Outer South West	15-17	1	Mother only	660
Sydney - Outer South West	15-17	1	Neither	2549
Sydney - Outer South West	18-20	0		4
Sydney - Outer South West	18-20	0	Both	353
Sydney - Outer South West	18-20	0	Father only	76
Sydney - Outer South West	18-20	0	Mother only	83
Sydney - Outer South West	18-20	0	Neither	239
Sydney - Outer South West	18-20	1		10
Sydney - Outer South West	18-20	1	Both	1302
Sydney - Outer South West	18-20	1	Father only	224
Sydney - Outer South West	18-20	1	Mother only	285
Sydney - Outer South West	18-20	1	Neither	1572
Sydney - Outer South West	21-24	0	Both	159
Sydney - Outer South West	21-24	0	Father only	32
Sydney - Outer South West	21-24	0	Mother only	51
Sydney - Outer South West	21-24	0	Neither	168
Sydney - Outer South West	21-24	1		5
Sydney - Outer South West	21-24	1	Both	486
Sydney - Outer South West	21-24	1	Father only	101
Sydney - Outer South West	21-24	1	Mother only	114
Sydney - Outer South West	21-24	1	Neither	907
Sydney - Outer West and Blue Mountains	0-4	0		96
Sydney - Outer West and Blue Mountains	0-4	0	Both	2443
Sydney - Outer West and Blue Mountains	0-4	0	Father only	140
Sydney - Outer West and Blue Mountains	0-4	0	Mother only	354
Sydney - Outer West and Blue Mountains	0-4	0	Neither	266
Sydney - Outer West and Blue Mountains	0-4	1		69
Sydney - Outer West and Blue Mountains	0-4	1	Both	11181
Sydney - Outer West and Blue Mountains	0-4	1	Father only	1308
Sydney - Outer West and Blue Mountains	0-4	1	Mother only	1436
Sydney - Outer West and Blue Mountains	0-4	1	Neither	3484
Sydney - Outer West and Blue Mountains	5-9	0		126
Sydney - Outer West and Blue Mountains	5-9	0	Both	3199
Sydney - Outer West and Blue Mountains	5-9	0	Father only	268
Sydney - Outer West and Blue Mountains	5-9	0	Mother only	453
Sydney - Outer West and Blue Mountains	5-9	0	Neither	379
Sydney - Outer West and Blue Mountains	5-9	1		77
Sydney - Outer West and Blue Mountains	5-9	1	Both	10201
Sydney - Outer West and Blue Mountains	5-9	1	Father only	1275
Sydney - Outer West and Blue Mountains	5-9	1	Mother only	1499
Sydney - Outer West and Blue Mountains	5-9	1	Neither	3714
Sydney - Outer West and Blue Mountains	10-12	0		64
Sydney - Outer West and Blue Mountains	10-12	0	Both	2011
Sydney - Outer West and Blue Mountains	10-12	0	Father only	221
Sydney - Outer West and Blue Mountains	10-12	0	Mother only	314
Sydney - Outer West and Blue Mountains	10-12	0	Neither	270
Sydney - Outer West and Blue Mountains	10-12	1		34
Sydney - Outer West and Blue Mountains	10-12	1	Both	5950
Sydney - Outer West and Blue Mountains	10-12	1	Father only	760
Sydney - Outer West and Blue Mountains	10-12	1	Mother only	947
Sydney - Outer West and Blue Mountains	10-12	1	Neither	2027
Sydney - Outer West and Blue Mountains	13-14	0		35
Sydney - Outer West and Blue Mountains	13-14	0	Both	1302
Sydney - Outer West and Blue Mountains	13-14	0	Father only	159
Sydney - Outer West and Blue Mountains	13-14	0	Mother only	262
Sydney - Outer West and Blue Mountains	13-14	0	Neither	200
Sydney - Outer West and Blue Mountains	13-14	1		37
Sydney - Outer West and Blue Mountains	13-14	1	Both	3827
Sydney - Outer West and Blue Mountains	13-14	1	Father only	496
Sydney - Outer West and Blue Mountains	13-14	1	Mother only	657
Sydney - Outer West and Blue Mountains	13-14	1	Neither	1263
Sydney - Outer West and Blue Mountains	15-17	0		20
Sydney - Outer West and Blue Mountains	15-17	0	Both	1649
Sydney - Outer West and Blue Mountains	15-17	0	Father only	187
Sydney - Outer West and Blue Mountains	15-17	0	Mother only	259
Sydney - Outer West and Blue Mountains	15-17	0	Neither	284
Sydney - Outer West and Blue Mountains	15-17	1		10
Sydney - Outer West and Blue Mountains	15-17	1	Both	4643
Sydney - Outer West and Blue Mountains	15-17	1	Father only	592
Sydney - Outer West and Blue Mountains	15-17	1	Mother only	780
Sydney - Outer West and Blue Mountains	15-17	1	Neither	1612
Sydney - Outer West and Blue Mountains	18-20	0	Both	459
Sydney - Outer West and Blue Mountains	18-20	0	Father only	75
Sydney - Outer West and Blue Mountains	18-20	0	Mother only	118
Sydney - Outer West and Blue Mountains	18-20	0	Neither	164
Sydney - Outer West and Blue Mountains	18-20	1		3
Sydney - Outer West and Blue Mountains	18-20	1	Both	1607
Sydney - Outer West and Blue Mountains	18-20	1	Father only	263
Sydney - Outer West and Blue Mountains	18-20	1	Mother only	307
Sydney - Outer West and Blue Mountains	18-20	1	Neither	944
Sydney - Outer West and Blue Mountains	21-24	0		3
Sydney - Outer West and Blue Mountains	21-24	0	Both	198
Sydney - Outer West and Blue Mountains	21-24	0	Father only	32
Sydney - Outer West and Blue Mountains	21-24	0	Mother only	58
Sydney - Outer West and Blue Mountains	21-24	0	Neither	107
Sydney - Outer West and Blue Mountains	21-24	1	Both	701
Sydney - Outer West and Blue Mountains	21-24	1	Father only	108
Sydney - Outer West and Blue Mountains	21-24	1	Mother only	141
Sydney - Outer West and Blue Mountains	21-24	1	Neither	500
Sydney - Parramatta	0-4	0		138
Sydney - Parramatta	0-4	0	Both	938
Sydney - Parramatta	0-4	0	Father only	232
Sydney - Parramatta	0-4	0	Mother only	434
Sydney - Parramatta	0-4	0	Neither	1125
Sydney - Parramatta	0-4	1		190
Sydney - Parramatta	0-4	1	Both	5493
Sydney - Parramatta	0-4	1	Father only	2117
Sydney - Parramatta	0-4	1	Mother only	2607
Sydney - Parramatta	0-4	1	Neither	17657
Sydney - Parramatta	5-9	0		143
Sydney - Parramatta	5-9	0	Both	1057
Sydney - Parramatta	5-9	0	Father only	348
Sydney - Parramatta	5-9	0	Mother only	663
Sydney - Parramatta	5-9	0	Neither	1911
Sydney - Parramatta	5-9	1		180
Sydney - Parramatta	5-9	1	Both	4589
Sydney - Parramatta	5-9	1	Father only	1808
Sydney - Parramatta	5-9	1	Mother only	2370
Sydney - Parramatta	5-9	1	Neither	17576
Sydney - Parramatta	10-12	0		89
Sydney - Parramatta	10-12	0	Both	652
Sydney - Parramatta	10-12	0	Father only	210
Sydney - Parramatta	10-12	0	Mother only	356
Sydney - Parramatta	10-12	0	Neither	1313
Sydney - Parramatta	10-12	1		74
Sydney - Parramatta	10-12	1	Both	2566
Sydney - Parramatta	10-12	1	Father only	1029
Sydney - Parramatta	10-12	1	Mother only	1459
Sydney - Parramatta	10-12	1	Neither	9007
Sydney - Parramatta	13-14	0		59
Sydney - Parramatta	13-14	0	Both	484
Sydney - Parramatta	13-14	0	Father only	166
Sydney - Parramatta	13-14	0	Mother only	279
Sydney - Parramatta	13-14	0	Neither	970
Sydney - Parramatta	13-14	1		43
Sydney - Parramatta	13-14	1	Both	1698
Sydney - Parramatta	13-14	1	Father only	573
Sydney - Parramatta	13-14	1	Mother only	907
Sydney - Parramatta	13-14	1	Neither	5022
Sydney - Parramatta	15-17	0		46
Sydney - Parramatta	15-17	0	Both	623
Sydney - Parramatta	15-17	0	Father only	221
Sydney - Parramatta	15-17	0	Mother only	337
Sydney - Parramatta	15-17	0	Neither	1484
Sydney - Parramatta	15-17	1		18
Sydney - Parramatta	15-17	1	Both	2025
Sydney - Parramatta	15-17	1	Father only	671
Sydney - Parramatta	15-17	1	Mother only	1151
Sydney - Parramatta	15-17	1	Neither	6346
Sydney - Parramatta	18-20	0		18
Sydney - Parramatta	18-20	0	Both	259
Sydney - Parramatta	18-20	0	Father only	101
Sydney - Parramatta	18-20	0	Mother only	156
Sydney - Parramatta	18-20	0	Neither	1100
Sydney - Parramatta	18-20	1		10
Sydney - Parramatta	18-20	1	Both	990
Sydney - Parramatta	18-20	1	Father only	334
Sydney - Parramatta	18-20	1	Mother only	562
Sydney - Parramatta	18-20	1	Neither	4571
Sydney - Parramatta	21-24	0		6
Sydney - Parramatta	21-24	0	Both	122
Sydney - Parramatta	21-24	0	Father only	50
Sydney - Parramatta	21-24	0	Mother only	69
Sydney - Parramatta	21-24	0	Neither	769
Sydney - Parramatta	21-24	1		6
Sydney - Parramatta	21-24	1	Both	460
Sydney - Parramatta	21-24	1	Father only	145
Sydney - Parramatta	21-24	1	Mother only	213
Sydney - Parramatta	21-24	1	Neither	2942
Sydney - Ryde	0-4	0		22
Sydney - Ryde	0-4	0	Both	147
Sydney - Ryde	0-4	0	Father only	70
Sydney - Ryde	0-4	0	Mother only	73
Sydney - Ryde	0-4	0	Neither	296
Sydney - Ryde	0-4	1		40
Sydney - Ryde	0-4	1	Both	2307
Sydney - Ryde	0-4	1	Father only	1028
Sydney - Ryde	0-4	1	Mother only	825
Sydney - Ryde	0-4	1	Neither	5499
Sydney - Ryde	5-9	0		15
Sydney - Ryde	5-9	0	Both	292
Sydney - Ryde	5-9	0	Father only	116
Sydney - Ryde	5-9	0	Mother only	105
Sydney - Ryde	5-9	0	Neither	606
Sydney - Ryde	5-9	1		50
Sydney - Ryde	5-9	1	Both	2518
Sydney - Ryde	5-9	1	Father only	983
Sydney - Ryde	5-9	1	Mother only	792
Sydney - Ryde	5-9	1	Neither	6293
Sydney - Ryde	10-12	0		12
Sydney - Ryde	10-12	0	Both	245
Sydney - Ryde	10-12	0	Father only	86
Sydney - Ryde	10-12	0	Mother only	87
Sydney - Ryde	10-12	0	Neither	424
Sydney - Ryde	10-12	1		22
Sydney - Ryde	10-12	1	Both	1696
Sydney - Ryde	10-12	1	Father only	560
Sydney - Ryde	10-12	1	Mother only	483
Sydney - Ryde	10-12	1	Neither	3049
Sydney - Ryde	13-14	0		9
Sydney - Ryde	13-14	0	Both	194
Sydney - Ryde	13-14	0	Father only	68
Sydney - Ryde	13-14	0	Mother only	67
Sydney - Ryde	13-14	0	Neither	303
Sydney - Ryde	13-14	1		7
Sydney - Ryde	13-14	1	Both	1241
Sydney - Ryde	13-14	1	Father only	360
Sydney - Ryde	13-14	1	Mother only	348
Sydney - Ryde	13-14	1	Neither	1697
Sydney - Ryde	15-17	0		6
Sydney - Ryde	15-17	0	Both	244
Sydney - Ryde	15-17	0	Father only	80
Sydney - Ryde	15-17	0	Mother only	118
Sydney - Ryde	15-17	0	Neither	483
Sydney - Ryde	15-17	1		7
Sydney - Ryde	15-17	1	Both	1733
Sydney - Ryde	15-17	1	Father only	433
Sydney - Ryde	15-17	1	Mother only	521
Sydney - Ryde	15-17	1	Neither	1995
Sydney - Ryde	18-20	0	Both	147
Sydney - Ryde	18-20	0	Father only	56
Sydney - Ryde	18-20	0	Mother only	58
Sydney - Ryde	18-20	0	Neither	360
Sydney - Ryde	18-20	1		3
Sydney - Ryde	18-20	1	Both	1105
Sydney - Ryde	18-20	1	Father only	239
Sydney - Ryde	18-20	1	Mother only	288
Sydney - Ryde	18-20	1	Neither	1518
Sydney - Ryde	21-24	0		3
Sydney - Ryde	21-24	0	Both	92
Sydney - Ryde	21-24	0	Father only	23
Sydney - Ryde	21-24	0	Mother only	33
Sydney - Ryde	21-24	0	Neither	277
Sydney - Ryde	21-24	1		3
Sydney - Ryde	21-24	1	Both	543
Sydney - Ryde	21-24	1	Father only	144
Sydney - Ryde	21-24	1	Mother only	134
Sydney - Ryde	21-24	1	Neither	1016
Sydney - South West	0-4	0		222
Sydney - South West	0-4	0	Both	1585
Sydney - South West	0-4	0	Father only	336
Sydney - South West	0-4	0	Mother only	549
Sydney - South West	0-4	0	Neither	1519
Sydney - South West	0-4	1		151
Sydney - South West	0-4	1	Both	7414
Sydney - South West	0-4	1	Father only	2375
Sydney - South West	0-4	1	Mother only	2637
Sydney - South West	0-4	1	Neither	13441
Sydney - South West	5-9	0		261
Sydney - South West	5-9	0	Both	1738
Sydney - South West	5-9	0	Father only	448
Sydney - South West	5-9	0	Mother only	781
Sydney - South West	5-9	0	Neither	2670
Sydney - South West	5-9	1		194
Sydney - South West	5-9	1	Both	5832
Sydney - South West	5-9	1	Father only	1991
Sydney - South West	5-9	1	Mother only	2298
Sydney - South West	5-9	1	Neither	15432
Sydney - South West	10-12	0		114
Sydney - South West	10-12	0	Both	1052
Sydney - South West	10-12	0	Father only	288
Sydney - South West	10-12	0	Mother only	454
Sydney - South West	10-12	0	Neither	2002
Sydney - South West	10-12	1		104
Sydney - South West	10-12	1	Both	3075
Sydney - South West	10-12	1	Father only	1006
Sydney - South West	10-12	1	Mother only	1182
Sydney - South West	10-12	1	Neither	9305
Sydney - South West	13-14	0		92
Sydney - South West	13-14	0	Both	683
Sydney - South West	13-14	0	Father only	178
Sydney - South West	13-14	0	Mother only	321
Sydney - South West	13-14	0	Neither	1629
Sydney - South West	13-14	1		50
Sydney - South West	13-14	1	Both	1945
Sydney - South West	13-14	1	Father only	599
Sydney - South West	13-14	1	Mother only	789
Sydney - South West	13-14	1	Neither	6384
Sydney - South West	15-17	0		93
Sydney - South West	15-17	0	Both	819
Sydney - South West	15-17	0	Father only	242
Sydney - South West	15-17	0	Mother only	359
Sydney - South West	15-17	0	Neither	2297
Sydney - South West	15-17	1		36
Sydney - South West	15-17	1	Both	2352
Sydney - South West	15-17	1	Father only	668
Sydney - South West	15-17	1	Mother only	992
Sydney - South West	15-17	1	Neither	8435
Sydney - South West	18-20	0		52
Sydney - South West	18-20	0	Both	282
Sydney - South West	18-20	0	Father only	104
Sydney - South West	18-20	0	Mother only	140
Sydney - South West	18-20	0	Neither	1505
Sydney - South West	18-20	1		14
Sydney - South West	18-20	1	Both	1021
Sydney - South West	18-20	1	Father only	315
Sydney - South West	18-20	1	Mother only	475
Sydney - South West	18-20	1	Neither	5749
Sydney - South West	21-24	0		18
Sydney - South West	21-24	0	Both	132
Sydney - South West	21-24	0	Father only	42
Sydney - South West	21-24	0	Mother only	67
Sydney - South West	21-24	0	Neither	926
Sydney - South West	21-24	1		20
Sydney - South West	21-24	1	Both	478
Sydney - South West	21-24	1	Father only	154
Sydney - South West	21-24	1	Mother only	232
Sydney - South West	21-24	1	Neither	3469
Sydney - Sutherland	0-4	0		18
Sydney - Sutherland	0-4	0	Both	510
Sydney - Sutherland	0-4	0	Father only	66
Sydney - Sutherland	0-4	0	Mother only	121
Sydney - Sutherland	0-4	0	Neither	95
Sydney - Sutherland	0-4	1		37
Sydney - Sutherland	0-4	1	Both	7711
Sydney - Sutherland	0-4	1	Father only	1385
Sydney - Sutherland	0-4	1	Mother only	1099
Sydney - Sutherland	0-4	1	Neither	1713
Sydney - Sutherland	5-9	0		28
Sydney - Sutherland	5-9	0	Both	994
Sydney - Sutherland	5-9	0	Father only	159
Sydney - Sutherland	5-9	0	Mother only	227
Sydney - Sutherland	5-9	0	Neither	188
Sydney - Sutherland	5-9	1		29
Sydney - Sutherland	5-9	1	Both	7667
Sydney - Sutherland	5-9	1	Father only	1347
Sydney - Sutherland	5-9	1	Mother only	1315
Sydney - Sutherland	5-9	1	Neither	1811
Sydney - Sutherland	10-12	0		14
Sydney - Sutherland	10-12	0	Both	764
Sydney - Sutherland	10-12	0	Father only	116
Sydney - Sutherland	10-12	0	Mother only	165
Sydney - Sutherland	10-12	0	Neither	150
Sydney - Sutherland	10-12	1		14
Sydney - Sutherland	10-12	1	Both	4738
Sydney - Sutherland	10-12	1	Father only	758
Sydney - Sutherland	10-12	1	Mother only	785
Sydney - Sutherland	10-12	1	Neither	955
Sydney - Sutherland	13-14	0		16
Sydney - Sutherland	13-14	0	Both	574
Sydney - Sutherland	13-14	0	Father only	109
Sydney - Sutherland	13-14	0	Mother only	134
Sydney - Sutherland	13-14	0	Neither	120
Sydney - Sutherland	13-14	1		15
Sydney - Sutherland	13-14	1	Both	3242
Sydney - Sutherland	13-14	1	Father only	470
Sydney - Sutherland	13-14	1	Mother only	524
Sydney - Sutherland	13-14	1	Neither	627
Sydney - Sutherland	15-17	0		15
Sydney - Sutherland	15-17	0	Both	787
Sydney - Sutherland	15-17	0	Father only	147
Sydney - Sutherland	15-17	0	Mother only	179
Sydney - Sutherland	15-17	0	Neither	167
Sydney - Sutherland	15-17	1		8
Sydney - Sutherland	15-17	1	Both	4149
Sydney - Sutherland	15-17	1	Father only	599
Sydney - Sutherland	15-17	1	Mother only	722
Sydney - Sutherland	15-17	1	Neither	805
Sydney - Sutherland	18-20	0		7
Sydney - Sutherland	18-20	0	Both	358
Sydney - Sutherland	18-20	0	Father only	76
Sydney - Sutherland	18-20	0	Mother only	96
Sydney - Sutherland	18-20	0	Neither	99
Sydney - Sutherland	18-20	1	Both	2044
Sydney - Sutherland	18-20	1	Father only	327
Sydney - Sutherland	18-20	1	Mother only	379
Sydney - Sutherland	18-20	1	Neither	528
Sydney - Sutherland	21-24	0	Both	195
Sydney - Sutherland	21-24	0	Father only	40
Sydney - Sutherland	21-24	0	Mother only	53
Sydney - Sutherland	21-24	0	Neither	58
Sydney - Sutherland	21-24	1	Both	926
Sydney - Sutherland	21-24	1	Father only	124
Sydney - Sutherland	21-24	1	Mother only	169
Sydney - Sutherland	21-24	1	Neither	339
Ballarat	0-4	0		38
Ballarat	0-4	0	Both	1281
Ballarat	0-4	0	Father only	36
Ballarat	0-4	0	Mother only	88
Ballarat	0-4	0	Neither	46
Ballarat	0-4	1		36
Ballarat	0-4	1	Both	5781
Ballarat	0-4	1	Father only	413
Ballarat	0-4	1	Mother only	343
Ballarat	0-4	1	Neither	680
Ballarat	5-9	0		62
Ballarat	5-9	0	Both	1806
Ballarat	5-9	0	Father only	80
Ballarat	5-9	0	Mother only	154
Ballarat	5-9	0	Neither	83
Ballarat	5-9	1		41
Ballarat	5-9	1	Both	6051
Ballarat	5-9	1	Father only	418
Ballarat	5-9	1	Mother only	442
Ballarat	5-9	1	Neither	703
Ballarat	10-12	0		35
Ballarat	10-12	0	Both	1259
Ballarat	10-12	0	Father only	70
Ballarat	10-12	0	Mother only	104
Ballarat	10-12	0	Neither	64
Ballarat	10-12	1		13
Ballarat	10-12	1	Both	3777
Ballarat	10-12	1	Father only	244
Ballarat	10-12	1	Mother only	251
Ballarat	10-12	1	Neither	351
Ballarat	13-14	0		27
Ballarat	13-14	0	Both	946
Ballarat	13-14	0	Father only	47
Ballarat	13-14	0	Mother only	83
Ballarat	13-14	0	Neither	40
Ballarat	13-14	1		12
Ballarat	13-14	1	Both	2519
Ballarat	13-14	1	Father only	179
Ballarat	13-14	1	Mother only	182
Ballarat	13-14	1	Neither	187
Ballarat	15-17	0		7
Ballarat	15-17	0	Both	1054
Ballarat	15-17	0	Father only	55
Ballarat	15-17	0	Mother only	99
Ballarat	15-17	0	Neither	62
Ballarat	15-17	1		9
Ballarat	15-17	1	Both	2956
Ballarat	15-17	1	Father only	193
Ballarat	15-17	1	Mother only	226
Ballarat	15-17	1	Neither	273
Ballarat	18-20	0		8
Ballarat	18-20	0	Both	246
Ballarat	18-20	0	Father only	18
Ballarat	18-20	0	Mother only	35
Ballarat	18-20	0	Neither	24
Ballarat	18-20	1	Both	917
Ballarat	18-20	1	Father only	57
Ballarat	18-20	1	Mother only	75
Ballarat	18-20	1	Neither	96
Ballarat	21-24	0	Both	111
Ballarat	21-24	0	Father only	3
Ballarat	21-24	0	Mother only	19
Ballarat	21-24	0	Neither	11
Ballarat	21-24	1	Both	295
Ballarat	21-24	1	Father only	21
Ballarat	21-24	1	Mother only	34
Ballarat	21-24	1	Neither	46
Bendigo	0-4	0		48
Bendigo	0-4	0	Both	1129
Bendigo	0-4	0	Father only	30
Bendigo	0-4	0	Mother only	94
Bendigo	0-4	0	Neither	51
Bendigo	0-4	1		40
Bendigo	0-4	1	Both	5744
Bendigo	0-4	1	Father only	347
Bendigo	0-4	1	Mother only	380
Bendigo	0-4	1	Neither	719
Bendigo	5-9	0		47
Bendigo	5-9	0	Both	1754
Bendigo	5-9	0	Father only	61
Bendigo	5-9	0	Mother only	169
Bendigo	5-9	0	Neither	70
Bendigo	5-9	1		22
Bendigo	5-9	1	Both	6030
Bendigo	5-9	1	Father only	417
Bendigo	5-9	1	Mother only	435
Bendigo	5-9	1	Neither	761
Bendigo	10-12	0		35
Bendigo	10-12	0	Both	1175
Bendigo	10-12	0	Father only	59
Bendigo	10-12	0	Mother only	121
Bendigo	10-12	0	Neither	61
Bendigo	10-12	1		18
Bendigo	10-12	1	Both	3520
Bendigo	10-12	1	Father only	225
Bendigo	10-12	1	Mother only	278
Bendigo	10-12	1	Neither	340
Bendigo	13-14	0		20
Bendigo	13-14	0	Both	880
Bendigo	13-14	0	Father only	52
