SA4_NAME16	CountryOfBirth	persons
Sydney - Eastern Suburbs	MLT	325
Sydney - Eastern Suburbs	MMR	118
Sydney - Eastern Suburbs	MUS	186
Sydney - Eastern Suburbs	MYS	2057
Sydney - Eastern Suburbs	NLD	631
Sydney - Eastern Suburbs	NPL	252
Sydney - Eastern Suburbs	NZL	5745
Sydney - Eastern Suburbs	PAK	221
Sydney - Eastern Suburbs	PHL	2096
Sydney - Eastern Suburbs	PNG	221
Sydney - Eastern Suburbs	POL	1132
Sydney - Eastern Suburbs	SGP	1121
Sydney - Eastern Suburbs	THA	989
Sydney - Eastern Suburbs	TUR	426
Sydney - Eastern Suburbs	TWN	523
Sydney - Eastern Suburbs	USA	3422
Sydney - Eastern Suburbs	VNM	962
Sydney - Eastern Suburbs	WSM	54
Sydney - Eastern Suburbs	ZAF	7201
Sydney - Eastern Suburbs	ZWE	301
Sydney - Inner South West		63179
Sydney - Inner South West	AFG	405
Sydney - Inner South West	AUS	296441
Sydney - Inner South West	BGD	9647
Sydney - Inner South West	BIH	926
Sydney - Inner South West	BRA	2808
Sydney - Inner South West	CAN	488
Sydney - Inner South West	CHL	1305
Sydney - Inner South West	CHN	46660
Sydney - Inner South West	DEU	1128
Sydney - Inner South West	EGY	5382
Sydney - Inner South West	FJI	3471
Sydney - Inner South West	FRA	522
Sydney - Inner South West	GBR	6659
Sydney - Inner South West	GRC	12288
Sydney - Inner South West	HKG	7120
Sydney - Inner South West	HRV	1587
Sydney - Inner South West	IDN	7011
Sydney - Inner South West	IND	10194
Sydney - Inner South West	IRL	1268
Sydney - Inner South West	IRN	846
Sydney - Inner South West	IRQ	1913
Sydney - Inner South West	ITA	5195
Sydney - Inner South West	JPN	1012
Sydney - Inner South West	KHM	579
Sydney - Inner South West	KOR	3535
Sydney - Inner South West	LBN	24722
Sydney - Inner South West	LKA	901
Sydney - Inner South West	MKD	6528
Sydney - Inner South West	MLT	887
Sydney - Inner South West	MMR	1539
Sydney - Inner South West	MUS	724
Sydney - Inner South West	MYS	5112
Sydney - Inner South West	NLD	336
Sydney - Inner South West	NPL	17340
Sydney - Inner South West	NZL	6999
Sydney - Inner South West	PAK	5589
Sydney - Inner South West	PHL	9525
Sydney - Inner South West	PNG	254
Sydney - Inner South West	POL	993
Sydney - Inner South West	SGP	1063
Sydney - Inner South West	THA	3027
Sydney - Inner South West	TUR	1192
Sydney - Inner South West	TWN	1334
Sydney - Inner South West	USA	1236
Sydney - Inner South West	VNM	22034
Sydney - Inner South West	WSM	649
Sydney - Inner South West	ZAF	1312
Sydney - Inner South West	ZWE	265
Sydney - Inner West		24139
Sydney - Inner West	AFG	75
Sydney - Inner West	AUS	160859
Sydney - Inner West	BGD	634
Sydney - Inner West	BIH	206
Sydney - Inner West	BRA	917
Sydney - Inner West	CAN	736
Sydney - Inner West	CHL	557
Sydney - Inner West	CHN	24178
Sydney - Inner West	DEU	1015
Sydney - Inner West	EGY	910
Sydney - Inner West	FJI	849
Sydney - Inner West	FRA	644
Sydney - Inner West	GBR	9854
Sydney - Inner West	GRC	2499
Sydney - Inner West	HKG	3799
Sydney - Inner West	HRV	669
Sydney - Inner West	IDN	1877
Sydney - Inner West	IND	10300
Sydney - Inner West	IRL	1858
Sydney - Inner West	IRN	859
Sydney - Inner West	IRQ	212
Sydney - Inner West	ITA	7457
Sydney - Inner West	JPN	875
Sydney - Inner West	KHM	296
Sydney - Inner West	KOR	6657
Sydney - Inner West	LBN	2569
Sydney - Inner West	LKA	2166
Sydney - Inner West	MKD	213
Sydney - Inner West	MLT	357
Sydney - Inner West	MMR	382
Sydney - Inner West	MUS	267
Sydney - Inner West	MYS	3029
Sydney - Inner West	NLD	374
Sydney - Inner West	NPL	9171
Sydney - Inner West	NZL	4517
Sydney - Inner West	PAK	709
Sydney - Inner West	PHL	4021
Sydney - Inner West	PNG	225
Sydney - Inner West	POL	684
Sydney - Inner West	SGP	971
Sydney - Inner West	THA	2013
Sydney - Inner West	TUR	864
Sydney - Inner West	TWN	1401
Sydney - Inner West	USA	1822
Sydney - Inner West	VNM	4455
Sydney - Inner West	WSM	67
Sydney - Inner West	ZAF	1377
Sydney - Inner West	ZWE	168
Sydney - North Sydney and Hornsby		27214
Sydney - North Sydney and Hornsby	AFG	159
Sydney - North Sydney and Hornsby	AUS	235420
Sydney - North Sydney and Hornsby	BGD	386
Sydney - North Sydney and Hornsby	BIH	118
Sydney - North Sydney and Hornsby	BRA	1582
Sydney - North Sydney and Hornsby	CAN	1561
Sydney - North Sydney and Hornsby	CHL	559
Sydney - North Sydney and Hornsby	CHN	33060
Sydney - North Sydney and Hornsby	DEU	1972
Sydney - North Sydney and Hornsby	EGY	640
Sydney - North Sydney and Hornsby	FJI	739
Sydney - North Sydney and Hornsby	FRA	1324
Sydney - North Sydney and Hornsby	GBR	23474
Sydney - North Sydney and Hornsby	GRC	524
Sydney - North Sydney and Hornsby	HKG	9732
Sydney - North Sydney and Hornsby	HRV	650
Sydney - North Sydney and Hornsby	IDN	2345
Sydney - North Sydney and Hornsby	IND	12363
Sydney - North Sydney and Hornsby	IRL	1781
Sydney - North Sydney and Hornsby	IRN	4474
Sydney - North Sydney and Hornsby	IRQ	180
Sydney - North Sydney and Hornsby	ITA	1945
Sydney - North Sydney and Hornsby	JPN	4078
Sydney - North Sydney and Hornsby	KHM	165
Sydney - North Sydney and Hornsby	KOR	6739
Sydney - North Sydney and Hornsby	LBN	828
Sydney - North Sydney and Hornsby	LKA	1941
Sydney - North Sydney and Hornsby	MKD	208
Sydney - North Sydney and Hornsby	MLT	134
Sydney - North Sydney and Hornsby	MMR	291
Sydney - North Sydney and Hornsby	MUS	249
Sydney - North Sydney and Hornsby	MYS	4950
Sydney - North Sydney and Hornsby	NLD	1020
Sydney - North Sydney and Hornsby	NPL	2736
Sydney - North Sydney and Hornsby	NZL	7816
Sydney - North Sydney and Hornsby	PAK	869
Sydney - North Sydney and Hornsby	PHL	4974
Sydney - North Sydney and Hornsby	PNG	785
Sydney - North Sydney and Hornsby	POL	1316
Sydney - North Sydney and Hornsby	SGP	2499
Sydney - North Sydney and Hornsby	THA	2188
Sydney - North Sydney and Hornsby	TUR	573
Sydney - North Sydney and Hornsby	TWN	2730
Sydney - North Sydney and Hornsby	USA	4246
Sydney - North Sydney and Hornsby	VNM	1975
Sydney - North Sydney and Hornsby	WSM	42
Sydney - North Sydney and Hornsby	ZAF	7821
Sydney - North Sydney and Hornsby	ZWE	667
Sydney - Northern Beaches		17946
Sydney - Northern Beaches	AFG	57
Sydney - Northern Beaches	AUS	175873
Sydney - Northern Beaches	BGD	96
Sydney - Northern Beaches	BIH	199
Sydney - Northern Beaches	BRA	3000
Sydney - Northern Beaches	CAN	1390
Sydney - Northern Beaches	CHL	401
Sydney - Northern Beaches	CHN	3780
Sydney - Northern Beaches	DEU	2045
Sydney - Northern Beaches	EGY	346
Sydney - Northern Beaches	FJI	319
Sydney - Northern Beaches	FRA	1374
Sydney - Northern Beaches	GBR	23563
Sydney - Northern Beaches	GRC	319
Sydney - Northern Beaches	HKG	1078
Sydney - Northern Beaches	HRV	717
Sydney - Northern Beaches	IDN	574
Sydney - Northern Beaches	IND	1925
Sydney - Northern Beaches	IRL	1561
Sydney - Northern Beaches	IRN	759
Sydney - Northern Beaches	IRQ	77
Sydney - Northern Beaches	ITA	2360
Sydney - Northern Beaches	JPN	908
Sydney - Northern Beaches	KHM	60
Sydney - Northern Beaches	KOR	708
Sydney - Northern Beaches	LBN	282
Sydney - Northern Beaches	LKA	183
Sydney - Northern Beaches	MKD	93
Sydney - Northern Beaches	MLT	106
Sydney - Northern Beaches	MMR	39
Sydney - Northern Beaches	MUS	85
Sydney - Northern Beaches	MYS	683
Sydney - Northern Beaches	NLD	1200
Sydney - Northern Beaches	NPL	1014
Sydney - Northern Beaches	NZL	5737
Sydney - Northern Beaches	PAK	103
Sydney - Northern Beaches	PHL	1831
Sydney - Northern Beaches	PNG	270
Sydney - Northern Beaches	POL	600
Sydney - Northern Beaches	SGP	639
Sydney - Northern Beaches	THA	804
Sydney - Northern Beaches	TUR	296
Sydney - Northern Beaches	TWN	221
Sydney - Northern Beaches	USA	2958
Sydney - Northern Beaches	VNM	536
Sydney - Northern Beaches	WSM	55
Sydney - Northern Beaches	ZAF	4009
Sydney - Northern Beaches	ZWE	367
Sydney - Outer South West		23433
Sydney - Outer South West	AFG	410
Sydney - Outer South West	AUS	203669
Sydney - Outer South West	BGD	5635
Sydney - Outer South West	BIH	333
Sydney - Outer South West	BRA	129
Sydney - Outer South West	CAN	252
Sydney - Outer South West	CHL	1112
Sydney - Outer South West	CHN	2507
Sydney - Outer South West	DEU	813
Sydney - Outer South West	EGY	1057
Sydney - Outer South West	FJI	3406
Sydney - Outer South West	FRA	143
Sydney - Outer South West	GBR	8732
Sydney - Outer South West	GRC	483
Sydney - Outer South West	HKG	424
Sydney - Outer South West	HRV	664
Sydney - Outer South West	IDN	966
Sydney - Outer South West	IND	7659
Sydney - Outer South West	IRL	677
Sydney - Outer South West	IRN	397
Sydney - Outer South West	IRQ	1692
Sydney - Outer South West	ITA	1049
Sydney - Outer South West	JPN	139
Sydney - Outer South West	KHM	558
Sydney - Outer South West	KOR	260
Sydney - Outer South West	LBN	1738
Sydney - Outer South West	LKA	859
Sydney - Outer South West	MKD	341
Sydney - Outer South West	MLT	574
Sydney - Outer South West	MMR	152
Sydney - Outer South West	MUS	554
Sydney - Outer South West	MYS	627
Sydney - Outer South West	NLD	404
Sydney - Outer South West	NPL	3759
Sydney - Outer South West	NZL	5744
Sydney - Outer South West	PAK	1934
Sydney - Outer South West	PHL	5709
Sydney - Outer South West	PNG	158
Sydney - Outer South West	POL	662
Sydney - Outer South West	SGP	231
Sydney - Outer South West	THA	1055
Sydney - Outer South West	TUR	234
Sydney - Outer South West	TWN	139
Sydney - Outer South West	USA	624
Sydney - Outer South West	VNM	1443
Sydney - Outer South West	WSM	2011
Sydney - Outer South West	ZAF	1389
Sydney - Outer South West	ZWE	378
Sydney - Outer West and Blue Mountains		24123
Sydney - Outer West and Blue Mountains	AFG	560
Sydney - Outer West and Blue Mountains	AUS	246776
Sydney - Outer West and Blue Mountains	BGD	544
Sydney - Outer West and Blue Mountains	BIH	218
Sydney - Outer West and Blue Mountains	BRA	168
Sydney - Outer West and Blue Mountains	CAN	416
Sydney - Outer West and Blue Mountains	CHL	432
Sydney - Outer West and Blue Mountains	CHN	1956
Sydney - Outer West and Blue Mountains	DEU	1349
Sydney - Outer West and Blue Mountains	EGY	806
Sydney - Outer West and Blue Mountains	FJI	1697
Sydney - Outer West and Blue Mountains	FRA	296
Sydney - Outer West and Blue Mountains	GBR	12771
Sydney - Outer West and Blue Mountains	GRC	551
Sydney - Outer West and Blue Mountains	HKG	284
Sydney - Outer West and Blue Mountains	HRV	657
Sydney - Outer West and Blue Mountains	IDN	549
Sydney - Outer West and Blue Mountains	IND	7548
Sydney - Outer West and Blue Mountains	IRL	1076
Sydney - Outer West and Blue Mountains	IRN	620
Sydney - Outer West and Blue Mountains	IRQ	621
Sydney - Outer West and Blue Mountains	ITA	1067
Sydney - Outer West and Blue Mountains	JPN	241
Sydney - Outer West and Blue Mountains	KHM	204
Sydney - Outer West and Blue Mountains	KOR	667
Sydney - Outer West and Blue Mountains	LBN	972
Sydney - Outer West and Blue Mountains	LKA	1161
Sydney - Outer West and Blue Mountains	MKD	201
Sydney - Outer West and Blue Mountains	MLT	1466
Sydney - Outer West and Blue Mountains	MMR	171
Sydney - Outer West and Blue Mountains	MUS	306
Sydney - Outer West and Blue Mountains	MYS	664
Sydney - Outer West and Blue Mountains	NLD	881
Sydney - Outer West and Blue Mountains	NPL	1008
Sydney - Outer West and Blue Mountains	NZL	5845
Sydney - Outer West and Blue Mountains	PAK	1075
Sydney - Outer West and Blue Mountains	PHL	5718
Sydney - Outer West and Blue Mountains	PNG	176
Sydney - Outer West and Blue Mountains	POL	536
Sydney - Outer West and Blue Mountains	SGP	321
Sydney - Outer West and Blue Mountains	THA	839
Sydney - Outer West and Blue Mountains	TUR	356
Sydney - Outer West and Blue Mountains	TWN	165
Sydney - Outer West and Blue Mountains	USA	987
Sydney - Outer West and Blue Mountains	VNM	707
Sydney - Outer West and Blue Mountains	WSM	810
Sydney - Outer West and Blue Mountains	ZAF	1228
Sydney - Outer West and Blue Mountains	ZWE	286
Sydney - Parramatta		49876
Sydney - Parramatta	AFG	7696
Sydney - Parramatta	AUS	206180
Sydney - Parramatta	BGD	2288
Sydney - Parramatta	BIH	696
Sydney - Parramatta	BRA	472
Sydney - Parramatta	CAN	390
Sydney - Parramatta	CHL	868
Sydney - Parramatta	CHN	39090
Sydney - Parramatta	DEU	813
Sydney - Parramatta	EGY	1548
Sydney - Parramatta	FJI	3363
Sydney - Parramatta	FRA	257
Sydney - Parramatta	GBR	4842
Sydney - Parramatta	GRC	1206
Sydney - Parramatta	HKG	5447
Sydney - Parramatta	HRV	1208
Sydney - Parramatta	IDN	2483
Sydney - Parramatta	IND	45165
Sydney - Parramatta	IRL	673
Sydney - Parramatta	IRN	5448
Sydney - Parramatta	IRQ	4604
Sydney - Parramatta	ITA	2196
Sydney - Parramatta	JPN	603
Sydney - Parramatta	KHM	799
Sydney - Parramatta	KOR	13255
Sydney - Parramatta	LBN	16348
Sydney - Parramatta	LKA	7082
Sydney - Parramatta	MKD	247
Sydney - Parramatta	MLT	1473
Sydney - Parramatta	MMR	1380
Sydney - Parramatta	MUS	495
Sydney - Parramatta	MYS	4057
Sydney - Parramatta	NLD	301
Sydney - Parramatta	NPL	14128
Sydney - Parramatta	NZL	5485
Sydney - Parramatta	PAK	7463
Sydney - Parramatta	PHL	9060
Sydney - Parramatta	PNG	163
Sydney - Parramatta	POL	832
Sydney - Parramatta	SGP	1059
Sydney - Parramatta	THA	1825
Sydney - Parramatta	TUR	4621
Sydney - Parramatta	TWN	1659
Sydney - Parramatta	USA	1015
Sydney - Parramatta	VNM	11181
Sydney - Parramatta	WSM	589
Sydney - Parramatta	ZAF	1178
Sydney - Parramatta	ZWE	391
Sydney - Ryde		13614
Sydney - Ryde	AFG	310
Sydney - Ryde	AUS	98562
Sydney - Ryde	BGD	846
Sydney - Ryde	BIH	111
Sydney - Ryde	BRA	496
Sydney - Ryde	CAN	391
Sydney - Ryde	CHL	240
Sydney - Ryde	CHN	25648
Sydney - Ryde	DEU	583
Sydney - Ryde	EGY	567
Sydney - Ryde	FJI	536
Sydney - Ryde	FRA	310
Sydney - Ryde	GBR	4748
Sydney - Ryde	GRC	556
Sydney - Ryde	HKG	6151
Sydney - Ryde	HRV	346
Sydney - Ryde	IDN	1892
Sydney - Ryde	IND	9128
Sydney - Ryde	IRL	606
Sydney - Ryde	IRN	2518
Sydney - Ryde	IRQ	229
Sydney - Ryde	ITA	1897
Sydney - Ryde	JPN	814
Sydney - Ryde	KHM	113
Sydney - Ryde	KOR	7851
Sydney - Ryde	LBN	1084
Sydney - Ryde	LKA	1814
Sydney - Ryde	MKD	125
Sydney - Ryde	MLT	141
Sydney - Ryde	MMR	267
Sydney - Ryde	MUS	156
Sydney - Ryde	MYS	2905
Sydney - Ryde	NLD	277
Sydney - Ryde	NPL	1029
Sydney - Ryde	NZL	2278
Sydney - Ryde	PAK	970
Sydney - Ryde	PHL	3422
Sydney - Ryde	PNG	169
Sydney - Ryde	POL	421
Sydney - Ryde	SGP	983
Sydney - Ryde	THA	948
Sydney - Ryde	TUR	298
Sydney - Ryde	TWN	1460
Sydney - Ryde	USA	992
Sydney - Ryde	VNM	1783
Sydney - Ryde	WSM	20
Sydney - Ryde	ZAF	1244
Sydney - Ryde	ZWE	200
Sydney - South West		57894
Sydney - South West	AFG	696
Sydney - South West	AUS	224620
Sydney - South West	BGD	1916
Sydney - South West	BIH	2498
Sydney - South West	BRA	210
Sydney - South West	CAN	251
Sydney - South West	CHL	2775
Sydney - South West	CHN	6977
Sydney - South West	DEU	923
Sydney - South West	EGY	2407
Sydney - South West	FJI	8889
Sydney - South West	FRA	235
Sydney - South West	GBR	3782
Sydney - South West	GRC	1399
Sydney - South West	HKG	907
Sydney - South West	HRV	3493
Sydney - South West	IDN	1682
Sydney - South West	IND	9178
Sydney - South West	IRL	487
Sydney - South West	IRN	2293
Sydney - South West	IRQ	39641
Sydney - South West	ITA	5828
Sydney - South West	JPN	170
Sydney - South West	KHM	9600
Sydney - South West	KOR	416
Sydney - South West	LBN	7235
Sydney - South West	LKA	850
Sydney - South West	MKD	2172
Sydney - South West	MLT	1630
Sydney - South West	MMR	355
Sydney - South West	MUS	703
Sydney - South West	MYS	1434
Sydney - South West	NLD	251
Sydney - South West	NPL	2569
Sydney - South West	NZL	6588
Sydney - South West	PAK	2992
Sydney - South West	PHL	7615
Sydney - South West	PNG	80
Sydney - South West	POL	1066
Sydney - South West	SGP	373
Sydney - South West	THA	2342
Sydney - South West	TUR	1542
Sydney - South West	TWN	356
Sydney - South West	USA	654
Sydney - South West	VNM	40534
Sydney - South West	WSM	2414
Sydney - South West	ZAF	862
Sydney - South West	ZWE	652
Sydney - Sutherland		12699
Sydney - Sutherland	AFG	7
Sydney - Sutherland	AUS	178874
Sydney - Sutherland	BGD	109
Sydney - Sutherland	BIH	232
Sydney - Sutherland	BRA	721
Sydney - Sutherland	CAN	531
Sydney - Sutherland	CHL	397
Sydney - Sutherland	CHN	3509
Sydney - Sutherland	DEU	878
Sydney - Sutherland	EGY	942
Sydney - Sutherland	FJI	394
Sydney - Sutherland	FRA	314
Sydney - Sutherland	GBR	9526
Sydney - Sutherland	GRC	1133
Sydney - Sutherland	HKG	861
Sydney - Sutherland	HRV	426
Sydney - Sutherland	IDN	541
Sydney - Sutherland	IND	1141
Sydney - Sutherland	IRL	989
Sydney - Sutherland	IRN	207
Sydney - Sutherland	IRQ	87
Sydney - Sutherland	ITA	1175
Sydney - Sutherland	JPN	321
Sydney - Sutherland	KHM	100
Sydney - Sutherland	KOR	283
Sydney - Sutherland	LBN	704
Sydney - Sutherland	LKA	169
Sydney - Sutherland	MKD	709
Sydney - Sutherland	MLT	327
Sydney - Sutherland	MMR	73
Sydney - Sutherland	MUS	171
Sydney - Sutherland	MYS	610
Sydney - Sutherland	NLD	453
Sydney - Sutherland	NPL	280
Sydney - Sutherland	NZL	3192
Sydney - Sutherland	PAK	99
Sydney - Sutherland	PHL	1377
Sydney - Sutherland	PNG	161
Sydney - Sutherland	POL	549
Sydney - Sutherland	SGP	320
Sydney - Sutherland	THA	602
Sydney - Sutherland	TUR	155
Sydney - Sutherland	TWN	159
Sydney - Sutherland	USA	919
Sydney - Sutherland	VNM	590
Sydney - Sutherland	WSM	51
Sydney - Sutherland	ZAF	1420
Sydney - Sutherland	ZWE	113
No usual address (NSW)		3805
No usual address (NSW)	AFG	7
No usual address (NSW)	AUS	5912
No usual address (NSW)	BGD	6
No usual address (NSW)	BRA	21
No usual address (NSW)	CAN	26
No usual address (NSW)	CHL	17
No usual address (NSW)	CHN	86
No usual address (NSW)	DEU	30
No usual address (NSW)	EGY	13
No usual address (NSW)	FJI	23
No usual address (NSW)	FRA	56
No usual address (NSW)	GBR	359
No usual address (NSW)	GRC	10
No usual address (NSW)	HKG	32
No usual address (NSW)	HRV	8
No usual address (NSW)	IDN	32
No usual address (NSW)	IND	78
No usual address (NSW)	IRL	29
No usual address (NSW)	IRN	28
No usual address (NSW)	IRQ	10
No usual address (NSW)	ITA	31
No usual address (NSW)	JPN	14
No usual address (NSW)	KHM	5
No usual address (NSW)	KOR	21
No usual address (NSW)	LBN	20
No usual address (NSW)	LKA	12
No usual address (NSW)	MKD	4
No usual address (NSW)	MLT	6
No usual address (NSW)	MUS	3
No usual address (NSW)	MYS	67
No usual address (NSW)	NLD	37
No usual address (NSW)	NPL	17
No usual address (NSW)	NZL	194
No usual address (NSW)	PAK	14
No usual address (NSW)	PHL	50
No usual address (NSW)	PNG	16
No usual address (NSW)	POL	14
No usual address (NSW)	SGP	10
No usual address (NSW)	THA	12
No usual address (NSW)	TUR	10
No usual address (NSW)	TWN	43
No usual address (NSW)	USA	64
No usual address (NSW)	VNM	34
No usual address (NSW)	WSM	4
No usual address (NSW)	ZAF	55
No usual address (NSW)	ZWE	4
Ballarat		12317
Ballarat	AFG	19
Ballarat	AUS	143983
Ballarat	BGD	95
Ballarat	BIH	42
Ballarat	BRA	55
Ballarat	CAN	232
Ballarat	CHL	49
Ballarat	CHN	749
Ballarat	DEU	599
Ballarat	EGY	67
Ballarat	FJI	99
Ballarat	FRA	100
Ballarat	GBR	5467
Ballarat	GRC	117
Ballarat	HKG	90
Ballarat	HRV	196
Ballarat	IDN	115
Ballarat	IND	1980
Ballarat	IRL	299
Ballarat	IRN	77
Ballarat	IRQ	57
Ballarat	ITA	301
Ballarat	JPN	131
Ballarat	KHM	37
Ballarat	KOR	73
Ballarat	LBN	27
Ballarat	LKA	300
Ballarat	MKD	47
Ballarat	MLT	224
Ballarat	MMR	21
Ballarat	MUS	56
Ballarat	MYS	320
Ballarat	NLD	816
Ballarat	NPL	267
Ballarat	NZL	1658
Ballarat	PAK	194
Ballarat	PHL	843
Ballarat	PNG	55
Ballarat	POL	102
Ballarat	SGP	113
Ballarat	THA	211
Ballarat	TUR	32
Ballarat	TWN	62
Ballarat	USA	489
Ballarat	VNM	209
Ballarat	WSM	24
Ballarat	ZAF	391
Ballarat	ZWE	108
Bendigo		11792
Bendigo	AFG	87
Bendigo	AUS	139745
Bendigo	BGD	69
Bendigo	BIH	17
Bendigo	BRA	57
Bendigo	CAN	204
Bendigo	CHL	19
Bendigo	CHN	431
Bendigo	DEU	475
Bendigo	EGY	98
Bendigo	FJI	65
Bendigo	FRA	120
Bendigo	GBR	4711
Bendigo	GRC	110
Bendigo	HKG	82
Bendigo	HRV	98
Bendigo	IDN	127
Bendigo	IND	1386
Bendigo	IRL	231
Bendigo	IRN	67
Bendigo	IRQ	28
Bendigo	ITA	280
Bendigo	JPN	71
Bendigo	KHM	37
Bendigo	KOR	77
Bendigo	LBN	37
Bendigo	LKA	324
Bendigo	MKD	24
Bendigo	MLT	127
Bendigo	MMR	792
Bendigo	MUS	50
Bendigo	MYS	372
Bendigo	NLD	460
Bendigo	NPL	140
Bendigo	NZL	1511
Bendigo	PAK	120
Bendigo	PHL	889
Bendigo	PNG	109
Bendigo	POL	73
Bendigo	SGP	70
Bendigo	THA	818
Bendigo	TUR	34
Bendigo	TWN	132
Bendigo	USA	420
Bendigo	VNM	211
Bendigo	WSM	13
Bendigo	ZAF	441
Bendigo	ZWE	88
Geelong		21683
Geelong	AFG	611
Geelong	AUS	257934
Geelong	BGD	172
Geelong	BIH	499
Geelong	BRA	168
Geelong	CAN	577
Geelong	CHL	98
Geelong	CHN	1748
Geelong	DEU	1591
Geelong	EGY	245
Geelong	FJI	193
Geelong	FRA	293
Geelong	GBR	12825
Geelong	GRC	565
Geelong	HKG	290
Geelong	HRV	1390
Geelong	IDN	364
Geelong	IND	5203
Geelong	IRL	858
Geelong	IRN	535
Geelong	IRQ	286
Geelong	ITA	1766
Geelong	JPN	216
Geelong	KHM	73
Geelong	KOR	215
Geelong	LBN	139
Geelong	LKA	854
Geelong	MKD	727
Geelong	MLT	511
Geelong	MMR	552
Geelong	MUS	180
Geelong	MYS	752
Geelong	NLD	1566
Geelong	NPL	363
Geelong	NZL	3545
Geelong	PAK	806
Geelong	PHL	2096
Geelong	PNG	147
Geelong	POL	459
Geelong	SGP	357
Geelong	THA	880
Geelong	TUR	185
Geelong	TWN	114
Geelong	USA	1040
Geelong	VNM	720
Geelong	WSM	47
Geelong	ZAF	1176
Geelong	ZWE	253
Hume		15544
Hume	AFG	13
Hume	AUS	152185
Hume	BGD	40
Hume	BIH	30
Hume	BRA	43
Hume	CAN	258
Hume	CHL	38
Hume	CHN	442
Hume	DEU	1054
Hume	EGY	50
Hume	FJI	94
Hume	FRA	139
Hume	GBR	5507
Hume	GRC	130
Hume	HKG	92
Hume	HRV	200
Hume	IDN	108
Hume	IND	1050
Hume	IRL	286
Hume	IRN	42
Hume	IRQ	24
Hume	ITA	862
Hume	JPN	82
Hume	KHM	69
Hume	KOR	46
Hume	LBN	37
Hume	LKA	211
Hume	MKD	35
Hume	MLT	122
Hume	MMR	42
Hume	MUS	54
Hume	MYS	287
Hume	NLD	731
Hume	NPL	268
Hume	NZL	1776
Hume	PAK	84
Hume	PHL	929
Hume	PNG	108
Hume	POL	99
Hume	SGP	76
Hume	THA	264
Hume	TUR	24
Hume	TWN	101
Hume	USA	429
Hume	VNM	290
Hume	WSM	31
Hume	ZAF	417
Hume	ZWE	97
Latrobe - Gippsland		26206
Latrobe - Gippsland	AFG	12
Latrobe - Gippsland	AUS	240797
Latrobe - Gippsland	BGD	64
Latrobe - Gippsland	BIH	70
Latrobe - Gippsland	BRA	55
Latrobe - Gippsland	CAN	381
Latrobe - Gippsland	CHL	142
Latrobe - Gippsland	CHN	674
Latrobe - Gippsland	DEU	1574
Latrobe - Gippsland	EGY	135
Latrobe - Gippsland	FJI	184
Latrobe - Gippsland	FRA	150
Latrobe - Gippsland	GBR	12347
Latrobe - Gippsland	GRC	298
Latrobe - Gippsland	HKG	127
Latrobe - Gippsland	HRV	237
Latrobe - Gippsland	IDN	231
Latrobe - Gippsland	IND	1637
Latrobe - Gippsland	IRL	515
Latrobe - Gippsland	IRN	56
Latrobe - Gippsland	IRQ	46
Latrobe - Gippsland	ITA	1428
Latrobe - Gippsland	JPN	135
Latrobe - Gippsland	KHM	79
Latrobe - Gippsland	KOR	87
Latrobe - Gippsland	LBN	50
Latrobe - Gippsland	LKA	552
Latrobe - Gippsland	MKD	34
Latrobe - Gippsland	MLT	533
Latrobe - Gippsland	MMR	140
Latrobe - Gippsland	MUS	218
Latrobe - Gippsland	MYS	466
Latrobe - Gippsland	NLD	2111
Latrobe - Gippsland	NPL	123
Latrobe - Gippsland	NZL	3449
Latrobe - Gippsland	PAK	163
Latrobe - Gippsland	PHL	1710
Latrobe - Gippsland	PNG	134
Latrobe - Gippsland	POL	281
Latrobe - Gippsland	SGP	129
Latrobe - Gippsland	THA	496
Latrobe - Gippsland	TUR	65
Latrobe - Gippsland	TWN	197
Latrobe - Gippsland	USA	721
Latrobe - Gippsland	VNM	522
Latrobe - Gippsland	WSM	50
Latrobe - Gippsland	ZAF	866
Latrobe - Gippsland	ZWE	182
Melbourne - Inner		62357
Melbourne - Inner	AFG	263
Melbourne - Inner	AUS	362743
Melbourne - Inner	BGD	598
Melbourne - Inner	BIH	515
Melbourne - Inner	BRA	2193
Melbourne - Inner	CAN	2328
Melbourne - Inner	CHL	1286
Melbourne - Inner	CHN	24507
Melbourne - Inner	DEU	2913
Melbourne - Inner	EGY	1070
Melbourne - Inner	FJI	603
Melbourne - Inner	FRA	2548
Melbourne - Inner	GBR	23864
Melbourne - Inner	GRC	7770
Melbourne - Inner	HKG	3682
Melbourne - Inner	HRV	895
Melbourne - Inner	IDN	4836
Melbourne - Inner	IND	17286
Melbourne - Inner	IRL	4084
Melbourne - Inner	IRN	2172
Melbourne - Inner	IRQ	427
Melbourne - Inner	ITA	9107
Melbourne - Inner	JPN	2473
Melbourne - Inner	KHM	437
Melbourne - Inner	KOR	3499
Melbourne - Inner	LBN	1800
Melbourne - Inner	LKA	2574
Melbourne - Inner	MKD	740
Melbourne - Inner	MLT	706
Melbourne - Inner	MMR	549
Melbourne - Inner	MUS	803
Melbourne - Inner	MYS	10101
Melbourne - Inner	NLD	1185
Melbourne - Inner	NPL	2731
Melbourne - Inner	NZL	14383
Melbourne - Inner	PAK	1063
Melbourne - Inner	PHL	5027
Melbourne - Inner	PNG	325
Melbourne - Inner	POL	1589
Melbourne - Inner	SGP	3042
Melbourne - Inner	THA	3651
