SA4_NAME21	Age	UsualResidence	persons
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from SA	13
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from TAS	32
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from VIC	57
Migratory - Offshore - Shipping (Vic.)	35-44	Visitor from WA	3
Migratory - Offshore - Shipping (Vic.)	45-54	Home	3
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from NSW	21
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from QLD	9
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from SA	12
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from TAS	26
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from VIC	107
Migratory - Offshore - Shipping (Vic.)	45-54	Visitor from WA	9
Migratory - Offshore - Shipping (Vic.)	55-64	Home	14
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from QLD	14
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from SA	8
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from TAS	46
Migratory - Offshore - Shipping (Vic.)	55-64	Visitor from VIC	77
Migratory - Offshore - Shipping (Vic.)	65-74	Home	5
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from TAS	4
Migratory - Offshore - Shipping (Vic.)	65-74	Visitor from VIC	12
Brisbane - East	0-14	Home	43845
Brisbane - East	0-14	Visitor from NSW	23
Brisbane - East	0-14	Visitor from QLD	545
Brisbane - East	0-14	Visitor from TAS	4
Brisbane - East	0-14	Visitor from VIC	8
Brisbane - East	0-14	Visitor same SA2	25
Brisbane - East	15-24	Home	26419
Brisbane - East	15-24	Visitor from ACT	5
Brisbane - East	15-24	Visitor from NSW	34
Brisbane - East	15-24	Visitor from NT	9
Brisbane - East	15-24	Visitor from QLD	781
Brisbane - East	15-24	Visitor from VIC	12
Brisbane - East	15-24	Visitor same SA2	29
Brisbane - East	25-34	Home	24267
Brisbane - East	25-34	Visitor from NSW	39
Brisbane - East	25-34	Visitor from QLD	685
Brisbane - East	25-34	Visitor from SA	3
Brisbane - East	25-34	Visitor from VIC	23
Brisbane - East	25-34	Visitor same SA2	34
Brisbane - East	35-44	Home	30622
Brisbane - East	35-44	Visitor from NSW	32
Brisbane - East	35-44	Visitor from QLD	491
Brisbane - East	35-44	Visitor from SA	4
Brisbane - East	35-44	Visitor from VIC	13
Brisbane - East	35-44	Visitor same SA2	26
Brisbane - East	45-54	Home	32886
Brisbane - East	45-54	Visitor from ACT	5
Brisbane - East	45-54	Visitor from NSW	36
Brisbane - East	45-54	Visitor from NT	3
Brisbane - East	45-54	Visitor from QLD	525
Brisbane - East	45-54	Visitor from TAS	6
Brisbane - East	45-54	Visitor from VIC	24
Brisbane - East	45-54	Visitor from WA	7
Brisbane - East	45-54	Visitor same SA2	32
Brisbane - East	55-64	Home	29949
Brisbane - East	55-64	Visitor from ACT	10
Brisbane - East	55-64	Visitor from NSW	59
Brisbane - East	55-64	Visitor from NT	9
Brisbane - East	55-64	Visitor from QLD	624
Brisbane - East	55-64	Visitor from SA	4
Brisbane - East	55-64	Visitor from TAS	11
Brisbane - East	55-64	Visitor from VIC	24
Brisbane - East	55-64	Visitor from WA	12
Brisbane - East	55-64	Visitor same SA2	44
Brisbane - East	65-74	Home	24848
Brisbane - East	65-74	Visitor from ACT	13
Brisbane - East	65-74	Visitor from NSW	87
Brisbane - East	65-74	Visitor from NT	4
Brisbane - East	65-74	Visitor from QLD	432
Brisbane - East	65-74	Visitor from SA	9
Brisbane - East	65-74	Visitor from TAS	14
Brisbane - East	65-74	Visitor from VIC	60
Brisbane - East	65-74	Visitor from WA	13
Brisbane - East	65-74	Visitor same SA2	58
Brisbane - East	75-84	Home	13786
Brisbane - East	75-84	Visitor from ACT	7
Brisbane - East	75-84	Visitor from NSW	37
Brisbane - East	75-84	Visitor from QLD	239
Brisbane - East	75-84	Visitor from SA	3
Brisbane - East	75-84	Visitor from TAS	4
Brisbane - East	75-84	Visitor from VIC	26
Brisbane - East	75-84	Visitor from WA	4
Brisbane - East	75-84	Visitor same SA2	42
Brisbane - East	85+	Home	5150
Brisbane - East	85+	Visitor from NSW	16
Brisbane - East	85+	Visitor from QLD	149
Brisbane - East	85+	Visitor from SA	4
Brisbane - East	85+	Visitor from VIC	4
Brisbane - East	85+	Visitor same SA2	18
Brisbane - North	0-14	Home	39538
Brisbane - North	0-14	Visitor from NSW	42
Brisbane - North	0-14	Visitor from NT	4
Brisbane - North	0-14	Visitor from QLD	544
Brisbane - North	0-14	Visitor from TAS	5
Brisbane - North	0-14	Visitor from VIC	14
Brisbane - North	0-14	Visitor same SA2	9
Brisbane - North	15-24	Home	25320
Brisbane - North	15-24	Visitor from ACT	4
Brisbane - North	15-24	Visitor from NSW	37
Brisbane - North	15-24	Visitor from NT	10
Brisbane - North	15-24	Visitor from QLD	797
Brisbane - North	15-24	Visitor from VIC	12
Brisbane - North	15-24	Visitor from WA	4
Brisbane - North	15-24	Visitor same SA2	18
Brisbane - North	25-34	Home	33458
Brisbane - North	25-34	Visitor from ACT	9
Brisbane - North	25-34	Visitor from NSW	73
Brisbane - North	25-34	Visitor from NT	9
Brisbane - North	25-34	Visitor from QLD	846
Brisbane - North	25-34	Visitor from SA	5
Brisbane - North	25-34	Visitor from TAS	6
Brisbane - North	25-34	Visitor from VIC	29
Brisbane - North	25-34	Visitor from WA	10
Brisbane - North	25-34	Visitor same SA2	24
Brisbane - North	35-44	Home	33273
Brisbane - North	35-44	Visitor from ACT	9
Brisbane - North	35-44	Visitor from NSW	48
Brisbane - North	35-44	Visitor from NT	7
Brisbane - North	35-44	Visitor from QLD	596
Brisbane - North	35-44	Visitor from SA	7
Brisbane - North	35-44	Visitor from VIC	18
Brisbane - North	35-44	Visitor from WA	5
Brisbane - North	35-44	Visitor same SA2	14
Brisbane - North	45-54	Home	28554
Brisbane - North	45-54	Visitor from ACT	5
Brisbane - North	45-54	Visitor from NSW	26
Brisbane - North	45-54	Visitor from NT	6
Brisbane - North	45-54	Visitor from QLD	589
Brisbane - North	45-54	Visitor from SA	4
Brisbane - North	45-54	Visitor from TAS	16
Brisbane - North	45-54	Visitor from VIC	43
Brisbane - North	45-54	Visitor from WA	11
Brisbane - North	45-54	Visitor same SA2	22
Brisbane - North	55-64	Home	23024
Brisbane - North	55-64	Visitor from ACT	14
Brisbane - North	55-64	Visitor from NSW	61
Brisbane - North	55-64	Visitor from NT	3
Brisbane - North	55-64	Visitor from QLD	632
Brisbane - North	55-64	Visitor from SA	13
Brisbane - North	55-64	Visitor from TAS	27
Brisbane - North	55-64	Visitor from VIC	26
Brisbane - North	55-64	Visitor from WA	11
Brisbane - North	55-64	Visitor same SA2	30
Brisbane - North	65-74	Home	17695
Brisbane - North	65-74	Visitor from ACT	14
Brisbane - North	65-74	Visitor from NSW	67
Brisbane - North	65-74	Visitor from NT	3
Brisbane - North	65-74	Visitor from QLD	462
Brisbane - North	65-74	Visitor from SA	5
Brisbane - North	65-74	Visitor from TAS	24
Brisbane - North	65-74	Visitor from VIC	31
Brisbane - North	65-74	Visitor from WA	12
Brisbane - North	65-74	Visitor same SA2	30
Brisbane - North	75-84	Home	11160
Brisbane - North	75-84	Visitor from NSW	22
Brisbane - North	75-84	Visitor from QLD	326
Brisbane - North	75-84	Visitor from TAS	3
Brisbane - North	75-84	Visitor from VIC	4
Brisbane - North	75-84	Visitor same SA2	29
Brisbane - North	85+	Home	5419
Brisbane - North	85+	Visitor from NSW	12
Brisbane - North	85+	Visitor from QLD	252
Brisbane - North	85+	Visitor from TAS	6
Brisbane - North	85+	Visitor from VIC	7
Brisbane - North	85+	Visitor same SA2	19
Brisbane - South	0-14	Home	67293
Brisbane - South	0-14	Visitor from ACT	5
Brisbane - South	0-14	Visitor from NSW	32
Brisbane - South	0-14	Visitor from NT	3
Brisbane - South	0-14	Visitor from QLD	694
Brisbane - South	0-14	Visitor from TAS	5
Brisbane - South	0-14	Visitor from VIC	23
Brisbane - South	0-14	Visitor from WA	4
Brisbane - South	0-14	Visitor same SA2	34
Brisbane - South	15-24	Home	48194
Brisbane - South	15-24	Visitor from ACT	5
Brisbane - South	15-24	Visitor from NSW	55
Brisbane - South	15-24	Visitor from QLD	1201
Brisbane - South	15-24	Visitor from SA	8
Brisbane - South	15-24	Visitor from TAS	4
Brisbane - South	15-24	Visitor from VIC	34
Brisbane - South	15-24	Visitor from WA	5
Brisbane - South	15-24	Visitor same SA2	26
Brisbane - South	25-34	Home	60548
Brisbane - South	25-34	Visitor from ACT	10
Brisbane - South	25-34	Visitor from NSW	81
Brisbane - South	25-34	Visitor from NT	4
Brisbane - South	25-34	Visitor from QLD	1396
Brisbane - South	25-34	Visitor from SA	13
Brisbane - South	25-34	Visitor from VIC	58
Brisbane - South	25-34	Visitor from WA	10
Brisbane - South	25-34	Visitor same SA2	44
Brisbane - South	35-44	Home	57262
Brisbane - South	35-44	Visitor from ACT	10
Brisbane - South	35-44	Visitor from NSW	50
Brisbane - South	35-44	Visitor from NT	5
Brisbane - South	35-44	Visitor from QLD	837
Brisbane - South	35-44	Visitor from SA	11
Brisbane - South	35-44	Visitor from TAS	4
Brisbane - South	35-44	Visitor from VIC	27
Brisbane - South	35-44	Visitor from WA	3
Brisbane - South	35-44	Visitor same SA2	33
Brisbane - South	45-54	Home	45028
Brisbane - South	45-54	Visitor from ACT	5
Brisbane - South	45-54	Visitor from NSW	49
Brisbane - South	45-54	Visitor from NT	3
Brisbane - South	45-54	Visitor from QLD	767
Brisbane - South	45-54	Visitor from SA	7
Brisbane - South	45-54	Visitor from TAS	3
Brisbane - South	45-54	Visitor from VIC	25
Brisbane - South	45-54	Visitor from WA	11
Brisbane - South	45-54	Visitor same SA2	28
Brisbane - South	55-64	Home	35543
Brisbane - South	55-64	Visitor from ACT	8
Brisbane - South	55-64	Visitor from NSW	83
Brisbane - South	55-64	Visitor from NT	4
Brisbane - South	55-64	Visitor from QLD	806
Brisbane - South	55-64	Visitor from SA	14
Brisbane - South	55-64	Visitor from TAS	7
Brisbane - South	55-64	Visitor from VIC	18
Brisbane - South	55-64	Visitor from WA	15
Brisbane - South	55-64	Visitor same SA2	45
Brisbane - South	65-74	Home	26092
Brisbane - South	65-74	Visitor from ACT	9
Brisbane - South	65-74	Visitor from NSW	77
Brisbane - South	65-74	Visitor from NT	5
Brisbane - South	65-74	Visitor from QLD	717
Brisbane - South	65-74	Visitor from SA	18
Brisbane - South	65-74	Visitor from TAS	16
Brisbane - South	65-74	Visitor from VIC	31
Brisbane - South	65-74	Visitor from WA	11
Brisbane - South	65-74	Visitor same SA2	27
Brisbane - South	75-84	Home	14695
Brisbane - South	75-84	Visitor from ACT	8
Brisbane - South	75-84	Visitor from NSW	39
Brisbane - South	75-84	Visitor from QLD	493
Brisbane - South	75-84	Visitor from SA	5
Brisbane - South	75-84	Visitor from TAS	4
Brisbane - South	75-84	Visitor from VIC	14
Brisbane - South	75-84	Visitor from WA	9
Brisbane - South	75-84	Visitor same SA2	32
Brisbane - South	85+	Home	6310
Brisbane - South	85+	Visitor from NSW	6
Brisbane - South	85+	Visitor from QLD	249
Brisbane - South	85+	Visitor from VIC	3
Brisbane - South	85+	Visitor same SA2	19
Brisbane - West	0-14	Home	35838
Brisbane - West	0-14	Visitor from NSW	17
Brisbane - West	0-14	Visitor from NT	7
Brisbane - West	0-14	Visitor from QLD	278
Brisbane - West	0-14	Visitor from VIC	7
Brisbane - West	0-14	Visitor from WA	6
Brisbane - West	0-14	Visitor same SA2	5
Brisbane - West	15-24	Home	26884
Brisbane - West	15-24	Visitor from ACT	9
Brisbane - West	15-24	Visitor from NSW	73
Brisbane - West	15-24	Visitor from NT	16
Brisbane - West	15-24	Visitor from QLD	1017
Brisbane - West	15-24	Visitor from SA	9
Brisbane - West	15-24	Visitor from TAS	7
Brisbane - West	15-24	Visitor from VIC	17
Brisbane - West	15-24	Visitor from WA	10
Brisbane - West	15-24	Visitor same SA2	42
Brisbane - West	25-34	Home	20357
Brisbane - West	25-34	Visitor from ACT	5
Brisbane - West	25-34	Visitor from NSW	48
Brisbane - West	25-34	Visitor from NT	11
Brisbane - West	25-34	Visitor from QLD	462
Brisbane - West	25-34	Visitor from SA	3
Brisbane - West	25-34	Visitor from TAS	5
Brisbane - West	25-34	Visitor from VIC	30
Brisbane - West	25-34	Visitor from WA	7
Brisbane - West	25-34	Visitor same SA2	12
Brisbane - West	35-44	Home	26273
Brisbane - West	35-44	Visitor from ACT	4
Brisbane - West	35-44	Visitor from NSW	26
Brisbane - West	35-44	Visitor from NT	10
Brisbane - West	35-44	Visitor from QLD	321
Brisbane - West	35-44	Visitor from VIC	23
Brisbane - West	35-44	Visitor from WA	9
Brisbane - West	35-44	Visitor same SA2	13
Brisbane - West	45-54	Home	25951
Brisbane - West	45-54	Visitor from ACT	5
Brisbane - West	45-54	Visitor from NSW	27
Brisbane - West	45-54	Visitor from QLD	241
Brisbane - West	45-54	Visitor from TAS	3
Brisbane - West	45-54	Visitor from VIC	21
Brisbane - West	45-54	Visitor from WA	3
Brisbane - West	45-54	Visitor same SA2	17
Brisbane - West	55-64	Home	18962
Brisbane - West	55-64	Visitor from ACT	3
Brisbane - West	55-64	Visitor from NSW	38
Brisbane - West	55-64	Visitor from QLD	256
Brisbane - West	55-64	Visitor from SA	5
Brisbane - West	55-64	Visitor from TAS	7
Brisbane - West	55-64	Visitor from VIC	19
Brisbane - West	55-64	Visitor from WA	5
Brisbane - West	55-64	Visitor same SA2	15
Brisbane - West	65-74	Home	15595
Brisbane - West	65-74	Visitor from ACT	8
Brisbane - West	65-74	Visitor from NSW	51
Brisbane - West	65-74	Visitor from NT	6
Brisbane - West	65-74	Visitor from OT	5
Brisbane - West	65-74	Visitor from QLD	228
Brisbane - West	65-74	Visitor from SA	17
Brisbane - West	65-74	Visitor from TAS	13
Brisbane - West	65-74	Visitor from VIC	30
Brisbane - West	65-74	Visitor from WA	11
Brisbane - West	65-74	Visitor same SA2	21
Brisbane - West	75-84	Home	9217
Brisbane - West	75-84	Visitor from NSW	18
Brisbane - West	75-84	Visitor from QLD	121
Brisbane - West	75-84	Visitor from SA	7
Brisbane - West	75-84	Visitor from VIC	17
Brisbane - West	75-84	Visitor from WA	6
Brisbane - West	75-84	Visitor same SA2	24
Brisbane - West	85+	Home	3822
Brisbane - West	85+	Visitor from ACT	4
Brisbane - West	85+	Visitor from NSW	17
Brisbane - West	85+	Visitor from QLD	61
Brisbane - West	85+	Visitor from SA	3
Brisbane - West	85+	Visitor from VIC	7
Brisbane - West	85+	Visitor same SA2	3
Brisbane Inner City	0-14	Home	37682
Brisbane Inner City	0-14	Visitor from ACT	4
Brisbane Inner City	0-14	Visitor from NSW	146
Brisbane Inner City	0-14	Visitor from NT	13
Brisbane Inner City	0-14	Visitor from QLD	946
Brisbane Inner City	0-14	Visitor from SA	3
Brisbane Inner City	0-14	Visitor from TAS	4
Brisbane Inner City	0-14	Visitor from VIC	43
Brisbane Inner City	0-14	Visitor from WA	15
Brisbane Inner City	0-14	Visitor same SA2	19
Brisbane Inner City	15-24	Home	44335
Brisbane Inner City	15-24	Visitor from ACT	10
Brisbane Inner City	15-24	Visitor from NSW	229
Brisbane Inner City	15-24	Visitor from NT	12
Brisbane Inner City	15-24	Visitor from QLD	2225
Brisbane Inner City	15-24	Visitor from SA	23
Brisbane Inner City	15-24	Visitor from TAS	4
Brisbane Inner City	15-24	Visitor from VIC	87
Brisbane Inner City	15-24	Visitor from WA	36
Brisbane Inner City	15-24	Visitor same SA2	61
Brisbane Inner City	25-34	Home	62470
Brisbane Inner City	25-34	Visitor from ACT	27
Brisbane Inner City	25-34	Visitor from NSW	469
Brisbane Inner City	25-34	Visitor from NT	27
Brisbane Inner City	25-34	Visitor from QLD	2605
Brisbane Inner City	25-34	Visitor from SA	33
Brisbane Inner City	25-34	Visitor from TAS	3
Brisbane Inner City	25-34	Visitor from VIC	254
Brisbane Inner City	25-34	Visitor from WA	46
Brisbane Inner City	25-34	Visitor same SA2	77
Brisbane Inner City	35-44	Home	43751
Brisbane Inner City	35-44	Visitor from ACT	23
Brisbane Inner City	35-44	Visitor from NSW	285
Brisbane Inner City	35-44	Visitor from NT	11
Brisbane Inner City	35-44	Visitor from QLD	1721
Brisbane Inner City	35-44	Visitor from SA	42
Brisbane Inner City	35-44	Visitor from TAS	9
Brisbane Inner City	35-44	Visitor from VIC	159
Brisbane Inner City	35-44	Visitor from WA	54
Brisbane Inner City	35-44	Visitor same SA2	48
Brisbane Inner City	45-54	Home	36513
Brisbane Inner City	45-54	Visitor from ACT	30
Brisbane Inner City	45-54	Visitor from NSW	316
Brisbane Inner City	45-54	Visitor from NT	24
Brisbane Inner City	45-54	Visitor from QLD	1665
Brisbane Inner City	45-54	Visitor from SA	15
Brisbane Inner City	45-54	Visitor from TAS	6
Brisbane Inner City	45-54	Visitor from VIC	102
Brisbane Inner City	45-54	Visitor from WA	43
Brisbane Inner City	45-54	Visitor same SA2	41
Brisbane Inner City	55-64	Home	26303
Brisbane Inner City	55-64	Visitor from ACT	24
Brisbane Inner City	55-64	Visitor from NSW	266
Brisbane Inner City	55-64	Visitor from NT	10
Brisbane Inner City	55-64	Visitor from QLD	1501
Brisbane Inner City	55-64	Visitor from SA	29
Brisbane Inner City	55-64	Visitor from TAS	29
Brisbane Inner City	55-64	Visitor from VIC	133
Brisbane Inner City	55-64	Visitor from WA	36
Brisbane Inner City	55-64	Visitor same SA2	55
Brisbane Inner City	65-74	Home	17081
Brisbane Inner City	65-74	Visitor from ACT	16
Brisbane Inner City	65-74	Visitor from NSW	138
Brisbane Inner City	65-74	Visitor from NT	10
Brisbane Inner City	65-74	Visitor from OT	4
Brisbane Inner City	65-74	Visitor from QLD	994
Brisbane Inner City	65-74	Visitor from SA	23
Brisbane Inner City	65-74	Visitor from TAS	13
Brisbane Inner City	65-74	Visitor from VIC	95
Brisbane Inner City	65-74	Visitor from WA	10
Brisbane Inner City	65-74	Visitor same SA2	65
Brisbane Inner City	75-84	Home	8521
Brisbane Inner City	75-84	Visitor from ACT	8
Brisbane Inner City	75-84	Visitor from NSW	46
Brisbane Inner City	75-84	Visitor from NT	4
Brisbane Inner City	75-84	Visitor from QLD	619
Brisbane Inner City	75-84	Visitor from SA	8
Brisbane Inner City	75-84	Visitor from TAS	12
Brisbane Inner City	75-84	Visitor from VIC	26
Brisbane Inner City	75-84	Visitor same SA2	43
Brisbane Inner City	85+	Home	3362
Brisbane Inner City	85+	Visitor from NSW	18
Brisbane Inner City	85+	Visitor from QLD	288
Brisbane Inner City	85+	Visitor from VIC	10
Brisbane Inner City	85+	Visitor same SA2	7
Cairns	0-14	Home	45825
Cairns	0-14	Visitor from ACT	39
Cairns	0-14	Visitor from NSW	174
Cairns	0-14	Visitor from NT	41
Cairns	0-14	Visitor from OT	3
Cairns	0-14	Visitor from QLD	1368
Cairns	0-14	Visitor from SA	23
Cairns	0-14	Visitor from TAS	59
Cairns	0-14	Visitor from VIC	186
Cairns	0-14	Visitor from WA	43
Cairns	0-14	Visitor same SA2	56
Cairns	15-24	Home	26203
Cairns	15-24	Visitor from ACT	28
Cairns	15-24	Visitor from NSW	156
Cairns	15-24	Visitor from NT	54
Cairns	15-24	Visitor from QLD	1700
Cairns	15-24	Visitor from SA	39
Cairns	15-24	Visitor from TAS	17
Cairns	15-24	Visitor from VIC	111
Cairns	15-24	Visitor from WA	57
Cairns	15-24	Visitor same SA2	57
Cairns	25-34	Home	29538
Cairns	25-34	Visitor from ACT	72
Cairns	25-34	Visitor from NSW	268
Cairns	25-34	Visitor from NT	82
Cairns	25-34	Visitor from QLD	2194
Cairns	25-34	Visitor from SA	41
Cairns	25-34	Visitor from TAS	46
Cairns	25-34	Visitor from VIC	210
Cairns	25-34	Visitor from WA	84
Cairns	25-34	Visitor same SA2	68
Cairns	35-44	Home	30628
Cairns	35-44	Visitor from ACT	57
Cairns	35-44	Visitor from NSW	210
Cairns	35-44	Visitor from NT	62
Cairns	35-44	Visitor from OT	3
Cairns	35-44	Visitor from QLD	1359
Cairns	35-44	Visitor from SA	39
Cairns	35-44	Visitor from TAS	64
Cairns	35-44	Visitor from VIC	202
Cairns	35-44	Visitor from WA	53
Cairns	35-44	Visitor same SA2	77
Cairns	45-54	Home	33129
Cairns	45-54	Visitor from ACT	77
Cairns	45-54	Visitor from NSW	272
Cairns	45-54	Visitor from NT	66
Cairns	45-54	Visitor from QLD	1729
Cairns	45-54	Visitor from SA	43
Cairns	45-54	Visitor from TAS	100
Cairns	45-54	Visitor from VIC	216
Cairns	45-54	Visitor from WA	56
Cairns	45-54	Visitor same SA2	65
Cairns	55-64	Home	32279
Cairns	55-64	Visitor from ACT	108
Cairns	55-64	Visitor from NSW	675
Cairns	55-64	Visitor from NT	50
Cairns	55-64	Visitor from QLD	2271
Cairns	55-64	Visitor from SA	183
Cairns	55-64	Visitor from TAS	189
Cairns	55-64	Visitor from VIC	854
Cairns	55-64	Visitor from WA	156
Cairns	55-64	Visitor same SA2	109
Cairns	65-74	Home	25970
Cairns	65-74	Visitor from ACT	126
Cairns	65-74	Visitor from NSW	1043
Cairns	65-74	Visitor from NT	31
Cairns	65-74	Visitor from QLD	2178
Cairns	65-74	Visitor from SA	397
Cairns	65-74	Visitor from TAS	229
Cairns	65-74	Visitor from VIC	1672
Cairns	65-74	Visitor from WA	174
Cairns	65-74	Visitor same SA2	84
Cairns	75-84	Home	13119
Cairns	75-84	Visitor from ACT	57
Cairns	75-84	Visitor from NSW	371
Cairns	75-84	Visitor from NT	15
Cairns	75-84	Visitor from QLD	805
Cairns	75-84	Visitor from SA	169
Cairns	75-84	Visitor from TAS	86
Cairns	75-84	Visitor from VIC	628
Cairns	75-84	Visitor from WA	58
Cairns	75-84	Visitor same SA2	50
Cairns	85+	Home	4328
Cairns	85+	Visitor from ACT	8
Cairns	85+	Visitor from NSW	43
Cairns	85+	Visitor from QLD	179
Cairns	85+	Visitor from SA	24
Cairns	85+	Visitor from TAS	14
Cairns	85+	Visitor from VIC	62
Cairns	85+	Visitor from WA	5
Cairns	85+	Visitor same SA2	27
Darling Downs - Maranoa	0-14	Home	24367
Darling Downs - Maranoa	0-14	Visitor from NSW	49
Darling Downs - Maranoa	0-14	Visitor from QLD	494
Darling Downs - Maranoa	0-14	Visitor from SA	8
Darling Downs - Maranoa	0-14	Visitor from VIC	9
Darling Downs - Maranoa	0-14	Visitor same SA2	43
Darling Downs - Maranoa	15-24	Home	12821
Darling Downs - Maranoa	15-24	Visitor from NSW	66
Darling Downs - Maranoa	15-24	Visitor from NT	3
Darling Downs - Maranoa	15-24	Visitor from QLD	1025
Darling Downs - Maranoa	15-24	Visitor from TAS	3
Darling Downs - Maranoa	15-24	Visitor from VIC	3
Darling Downs - Maranoa	15-24	Visitor from WA	3
Darling Downs - Maranoa	15-24	Visitor same SA2	42
Darling Downs - Maranoa	25-34	Home	13275
Darling Downs - Maranoa	25-34	Visitor from NSW	88
Darling Downs - Maranoa	25-34	Visitor from NT	3
Darling Downs - Maranoa	25-34	Visitor from QLD	1280
Darling Downs - Maranoa	25-34	Visitor from SA	16
Darling Downs - Maranoa	25-34	Visitor from TAS	3
Darling Downs - Maranoa	25-34	Visitor from VIC	35
Darling Downs - Maranoa	25-34	Visitor from WA	22
Darling Downs - Maranoa	25-34	Visitor same SA2	46
Darling Downs - Maranoa	35-44	Home	13224
Darling Downs - Maranoa	35-44	Visitor from ACT	4
Darling Downs - Maranoa	35-44	Visitor from NSW	80
Darling Downs - Maranoa	35-44	Visitor from NT	5
Darling Downs - Maranoa	35-44	Visitor from QLD	1170
Darling Downs - Maranoa	35-44	Visitor from SA	16
Darling Downs - Maranoa	35-44	Visitor from VIC	22
Darling Downs - Maranoa	35-44	Visitor from WA	5
Darling Downs - Maranoa	35-44	Visitor same SA2	26
Darling Downs - Maranoa	45-54	Home	15352
Darling Downs - Maranoa	45-54	Visitor from ACT	5
Darling Downs - Maranoa	45-54	Visitor from NSW	99
Darling Downs - Maranoa	45-54	Visitor from NT	6
Darling Downs - Maranoa	45-54	Visitor from QLD	1347
Darling Downs - Maranoa	45-54	Visitor from SA	15
Darling Downs - Maranoa	45-54	Visitor from TAS	16
Darling Downs - Maranoa	45-54	Visitor from VIC	21
Darling Downs - Maranoa	45-54	Visitor from WA	9
Darling Downs - Maranoa	45-54	Visitor same SA2	60
Darling Downs - Maranoa	55-64	Home	16596
Darling Downs - Maranoa	55-64	Visitor from ACT	16
Darling Downs - Maranoa	55-64	Visitor from NSW	192
Darling Downs - Maranoa	55-64	Visitor from NT	3
Darling Downs - Maranoa	55-64	Visitor from QLD	1378
Darling Downs - Maranoa	55-64	Visitor from SA	16
Darling Downs - Maranoa	55-64	Visitor from TAS	19
Darling Downs - Maranoa	55-64	Visitor from VIC	84
Darling Downs - Maranoa	55-64	Visitor from WA	6
Darling Downs - Maranoa	55-64	Visitor same SA2	53
Darling Downs - Maranoa	65-74	Home	14512
Darling Downs - Maranoa	65-74	Visitor from ACT	18
Darling Downs - Maranoa	65-74	Visitor from NSW	283
Darling Downs - Maranoa	65-74	Visitor from QLD	931
Darling Downs - Maranoa	65-74	Visitor from SA	30
Darling Downs - Maranoa	65-74	Visitor from TAS	41
Darling Downs - Maranoa	65-74	Visitor from VIC	208
Darling Downs - Maranoa	65-74	Visitor from WA	14
Darling Downs - Maranoa	65-74	Visitor same SA2	94
Darling Downs - Maranoa	75-84	Home	8342
Darling Downs - Maranoa	75-84	Visitor from ACT	7
Darling Downs - Maranoa	75-84	Visitor from NSW	60
Darling Downs - Maranoa	75-84	Visitor from QLD	313
Darling Downs - Maranoa	75-84	Visitor from SA	10
Darling Downs - Maranoa	75-84	Visitor from TAS	12
Darling Downs - Maranoa	75-84	Visitor from VIC	70
Darling Downs - Maranoa	75-84	Visitor same SA2	58
Darling Downs - Maranoa	85+	Home	2850
Darling Downs - Maranoa	85+	Visitor from NSW	10
Darling Downs - Maranoa	85+	Visitor from QLD	88
Darling Downs - Maranoa	85+	Visitor from VIC	3
Darling Downs - Maranoa	85+	Visitor same SA2	12
Central Queensland	0-14	Home	46186
Central Queensland	0-14	Visitor from ACT	9
Central Queensland	0-14	Visitor from NSW	72
Central Queensland	0-14	Visitor from NT	9
Central Queensland	0-14	Visitor from QLD	1172
Central Queensland	0-14	Visitor from SA	5
Central Queensland	0-14	Visitor from TAS	13
Central Queensland	0-14	Visitor from VIC	47
Central Queensland	0-14	Visitor from WA	11
Central Queensland	0-14	Visitor same SA2	52
Central Queensland	15-24	Home	25353
Central Queensland	15-24	Visitor from ACT	4
Central Queensland	15-24	Visitor from NSW	48
Central Queensland	15-24	Visitor from NT	14
Central Queensland	15-24	Visitor from QLD	1644
Central Queensland	15-24	Visitor from SA	10
Central Queensland	15-24	Visitor from TAS	9
Central Queensland	15-24	Visitor from VIC	29
Central Queensland	15-24	Visitor from WA	9
Central Queensland	15-24	Visitor same SA2	59
Central Queensland	25-34	Home	27321
Central Queensland	25-34	Visitor from ACT	8
Central Queensland	25-34	Visitor from NSW	136
Central Queensland	25-34	Visitor from NT	10
Central Queensland	25-34	Visitor from QLD	2292
Central Queensland	25-34	Visitor from SA	6
Central Queensland	25-34	Visitor from TAS	8
Central Queensland	25-34	Visitor from VIC	56
Central Queensland	25-34	Visitor from WA	29
Central Queensland	25-34	Visitor same SA2	48
Central Queensland	35-44	Home	27752
Central Queensland	35-44	Visitor from ACT	5
Central Queensland	35-44	Visitor from NSW	136
Central Queensland	35-44	Visitor from NT	5
Central Queensland	35-44	Visitor from QLD	2278
Central Queensland	35-44	Visitor from SA	5
Central Queensland	35-44	Visitor from TAS	7
Central Queensland	35-44	Visitor from VIC	54
