SA4_NAME21	CoupleFamily	HasChild	HasDependentStudent	HasNonDependentChild	families
Brisbane - North	1	1	0	0	16055
Brisbane - North	1	1	0	1	431
Brisbane - North	1	1	1	0	2486
Brisbane - North	1	1	1	1	328
Brisbane - South					2234
Brisbane - South	0	0	0	1	5082
Brisbane - South	0	0	1	0	1726
Brisbane - South	0	0	1	1	643
Brisbane - South	0	1	0	0	5135
Brisbane - South	0	1	0	1	365
Brisbane - South	0	1	1	0	966
Brisbane - South	0	1	1	1	189
Brisbane - South	1	0	0	1	6922
Brisbane - South	1	0	1	0	4440
Brisbane - South	1	0	1	1	2199
Brisbane - South	1	1	0	0	27065
Brisbane - South	1	1	0	1	730
Brisbane - South	1	1	1	0	4509
Brisbane - South	1	1	1	1	601
Brisbane - West					815
Brisbane - West	0	0	0	1	2054
Brisbane - West	0	0	1	0	1044
Brisbane - West	0	0	1	1	319
Brisbane - West	0	1	0	0	2349
Brisbane - West	0	1	0	1	141
Brisbane - West	0	1	1	0	633
Brisbane - West	0	1	1	1	74
Brisbane - West	1	0	0	1	3501
Brisbane - West	1	0	1	0	3083
Brisbane - West	1	0	1	1	1282
Brisbane - West	1	1	0	0	14162
Brisbane - West	1	1	0	1	316
Brisbane - West	1	1	1	0	3005
Brisbane - West	1	1	1	1	250
Brisbane Inner City					1990
Brisbane Inner City	0	0	0	1	2458
Brisbane Inner City	0	0	1	0	1479
Brisbane Inner City	0	0	1	1	328
Brisbane Inner City	0	1	0	0	3344
Brisbane Inner City	0	1	0	1	107
Brisbane Inner City	0	1	1	0	626
Brisbane Inner City	0	1	1	1	33
Brisbane Inner City	1	0	0	1	2832
Brisbane Inner City	1	0	1	0	3333
Brisbane Inner City	1	0	1	1	1058
Brisbane Inner City	1	1	0	0	15892
Brisbane Inner City	1	1	0	1	206
Brisbane Inner City	1	1	1	0	2717
Brisbane Inner City	1	1	1	1	168
Cairns					1060
Cairns	0	0	0	1	3830
Cairns	0	0	1	0	998
Cairns	0	0	1	1	326
Cairns	0	1	0	0	5348
Cairns	0	1	0	1	572
Cairns	0	1	1	0	950
Cairns	0	1	1	1	217
Cairns	1	0	0	1	3956
Cairns	1	0	1	0	1774
Cairns	1	0	1	1	845
Cairns	1	1	0	0	13613
Cairns	1	1	0	1	834
Cairns	1	1	1	0	2445
Cairns	1	1	1	1	466
Darling Downs - Maranoa					483
Darling Downs - Maranoa	0	0	0	1	1722
Darling Downs - Maranoa	0	0	1	0	322
Darling Downs - Maranoa	0	0	1	1	121
Darling Downs - Maranoa	0	1	0	0	2388
Darling Downs - Maranoa	0	1	0	1	264
Darling Downs - Maranoa	0	1	1	0	349
Darling Downs - Maranoa	0	1	1	1	65
Darling Downs - Maranoa	1	0	0	1	2291
Darling Downs - Maranoa	1	0	1	0	810
Darling Downs - Maranoa	1	0	1	1	443
Darling Downs - Maranoa	1	1	0	0	6861
Darling Downs - Maranoa	1	1	0	1	431
Darling Downs - Maranoa	1	1	1	0	1346
Darling Downs - Maranoa	1	1	1	1	277
Central Queensland					869
Central Queensland	0	0	0	1	3075
Central Queensland	0	0	1	0	682
Central Queensland	0	0	1	1	254
Central Queensland	0	1	0	0	4683
Central Queensland	0	1	0	1	472
Central Queensland	0	1	1	0	763
Central Queensland	0	1	1	1	163
Central Queensland	1	0	0	1	3876
Central Queensland	1	0	1	0	1605
Central Queensland	1	0	1	1	887
Central Queensland	1	1	0	0	14003
Central Queensland	1	1	0	1	892
Central Queensland	1	1	1	0	2528
Central Queensland	1	1	1	1	430
Gold Coast					2552
Gold Coast	0	0	0	1	10445
Gold Coast	0	0	1	0	3041
Gold Coast	0	0	1	1	1130
Gold Coast	0	1	0	0	11430
Gold Coast	0	1	0	1	997
Gold Coast	0	1	1	0	2027
Gold Coast	0	1	1	1	361
Gold Coast	1	0	0	1	12358
Gold Coast	1	0	1	0	6207
Gold Coast	1	0	1	1	3197
Gold Coast	1	1	0	0	39126
Gold Coast	1	1	0	1	2011
Gold Coast	1	1	1	0	6898
Gold Coast	1	1	1	1	1036
Ipswich					1623
Ipswich	0	0	0	1	6267
Ipswich	0	0	1	0	1435
Ipswich	0	0	1	1	712
Ipswich	0	1	0	0	8634
Ipswich	0	1	0	1	953
Ipswich	0	1	1	0	1498
Ipswich	0	1	1	1	388
Ipswich	1	0	0	1	6997
Ipswich	1	0	1	0	2917
Ipswich	1	0	1	1	1801
Ipswich	1	1	0	0	24101
Ipswich	1	1	0	1	1536
Ipswich	1	1	1	0	4140
Ipswich	1	1	1	1	1049
Logan - Beaudesert					1521
Logan - Beaudesert	0	0	0	1	6361
Logan - Beaudesert	0	0	1	0	1329
Logan - Beaudesert	0	0	1	1	664
Logan - Beaudesert	0	1	0	0	8401
Logan - Beaudesert	0	1	0	1	937
Logan - Beaudesert	0	1	1	0	1417
Logan - Beaudesert	0	1	1	1	447
Logan - Beaudesert	1	0	0	1	7759
Logan - Beaudesert	1	0	1	0	2672
Logan - Beaudesert	1	0	1	1	1887
Logan - Beaudesert	1	1	0	0	22848
Logan - Beaudesert	1	1	0	1	1627
Logan - Beaudesert	1	1	1	0	4072
Logan - Beaudesert	1	1	1	1	1148
Mackay - Isaac - Whitsunday					615
Mackay - Isaac - Whitsunday	0	0	0	1	2048
Mackay - Isaac - Whitsunday	0	0	1	0	483
Mackay - Isaac - Whitsunday	0	0	1	1	180
Mackay - Isaac - Whitsunday	0	1	0	0	3173
Mackay - Isaac - Whitsunday	0	1	0	1	285
Mackay - Isaac - Whitsunday	0	1	1	0	510
Mackay - Isaac - Whitsunday	0	1	1	1	77
Mackay - Isaac - Whitsunday	1	0	0	1	3244
Mackay - Isaac - Whitsunday	1	0	1	0	1174
Mackay - Isaac - Whitsunday	1	0	1	1	725
Mackay - Isaac - Whitsunday	1	1	0	0	11100
Mackay - Isaac - Whitsunday	1	1	0	1	722
Mackay - Isaac - Whitsunday	1	1	1	0	1860
Mackay - Isaac - Whitsunday	1	1	1	1	322
Moreton Bay - North					991
Moreton Bay - North	0	0	0	1	4882
Moreton Bay - North	0	0	1	0	1107
Moreton Bay - North	0	0	1	1	419
Moreton Bay - North	0	1	0	0	5715
Moreton Bay - North	0	1	0	1	630
Moreton Bay - North	0	1	1	0	951
Moreton Bay - North	0	1	1	1	248
Moreton Bay - North	1	0	0	1	5605
Moreton Bay - North	1	0	1	0	1806
Moreton Bay - North	1	0	1	1	1163
Moreton Bay - North	1	1	0	0	13731
Moreton Bay - North	1	1	0	1	1086
Moreton Bay - North	1	1	1	0	2630
Moreton Bay - North	1	1	1	1	610
Moreton Bay - South					746
Moreton Bay - South	0	0	0	1	3060
Moreton Bay - South	0	0	1	0	972
Moreton Bay - South	0	0	1	1	417
Moreton Bay - South	0	1	0	0	4313
Moreton Bay - South	0	1	0	1	352
Moreton Bay - South	0	1	1	0	791
Moreton Bay - South	0	1	1	1	140
Moreton Bay - South	1	0	0	1	4622
Moreton Bay - South	1	0	1	0	2432
Moreton Bay - South	1	0	1	1	1487
Moreton Bay - South	1	1	0	0	16801
Moreton Bay - South	1	1	0	1	768
Moreton Bay - South	1	1	1	0	3084
Moreton Bay - South	1	1	1	1	500
Queensland - Outback					424
Queensland - Outback	0	0	0	1	1079
Queensland - Outback	0	0	1	0	157
Queensland - Outback	0	0	1	1	62
Queensland - Outback	0	1	0	0	1919
Queensland - Outback	0	1	0	1	300
Queensland - Outback	0	1	1	0	183
Queensland - Outback	0	1	1	1	66
Queensland - Outback	1	0	0	1	1036
Queensland - Outback	1	0	1	0	332
Queensland - Outback	1	0	1	1	216
Queensland - Outback	1	1	0	0	4558
Queensland - Outback	1	1	0	1	478
Queensland - Outback	1	1	1	0	594
Queensland - Outback	1	1	1	1	182
Sunshine Coast					1171
Sunshine Coast	0	0	0	1	6003
Sunshine Coast	0	0	1	0	1738
Sunshine Coast	0	0	1	1	587
Sunshine Coast	0	1	0	0	6496
Sunshine Coast	0	1	0	1	555
Sunshine Coast	0	1	1	0	1249
Sunshine Coast	0	1	1	1	168
Sunshine Coast	1	0	0	1	7568
Sunshine Coast	1	0	1	0	3603
Sunshine Coast	1	0	1	1	1857
Sunshine Coast	1	1	0	0	23283
Sunshine Coast	1	1	0	1	1188
Sunshine Coast	1	1	1	0	4364
Sunshine Coast	1	1	1	1	646
Toowoomba					685
Toowoomba	0	0	0	1	2303
Toowoomba	0	0	1	0	549
Toowoomba	0	0	1	1	245
Toowoomba	0	1	0	0	3078
Toowoomba	0	1	0	1	316
Toowoomba	0	1	1	0	612
Toowoomba	0	1	1	1	133
Toowoomba	1	0	0	1	2687
Toowoomba	1	0	1	0	1251
Toowoomba	1	0	1	1	650
Toowoomba	1	1	0	0	9590
Toowoomba	1	1	0	1	507
Toowoomba	1	1	1	0	1861
Toowoomba	1	1	1	1	401
Townsville					1071
Townsville	0	0	0	1	3386
Townsville	0	0	1	0	871
Townsville	0	0	1	1	352
Townsville	0	1	0	0	4898
Townsville	0	1	0	1	524
Townsville	0	1	1	0	834
Townsville	0	1	1	1	175
Townsville	1	0	0	1	3949
Townsville	1	0	1	0	1837
Townsville	1	0	1	1	887
Townsville	1	1	0	0	13125
Townsville	1	1	0	1	775
Townsville	1	1	1	0	2407
Townsville	1	1	1	1	421
Wide Bay					1171
Wide Bay	0	0	0	1	5317
Wide Bay	0	0	1	0	986
Wide Bay	0	0	1	1	343
Wide Bay	0	1	0	0	6044
Wide Bay	0	1	0	1	739
Wide Bay	0	1	1	0	1004
Wide Bay	0	1	1	1	241
Wide Bay	1	0	0	1	5835
Wide Bay	1	0	1	0	1816
Wide Bay	1	0	1	1	936
Wide Bay	1	1	0	0	13201
Wide Bay	1	1	0	1	1169
Wide Bay	1	1	1	0	2679
Wide Bay	1	1	1	1	544
Adelaide - Central and Hills					1312
Adelaide - Central and Hills	0	0	0	1	3904
Adelaide - Central and Hills	0	0	1	0	1664
Adelaide - Central and Hills	0	0	1	1	518
Adelaide - Central and Hills	0	1	0	0	3701
Adelaide - Central and Hills	0	1	0	1	189
Adelaide - Central and Hills	0	1	1	0	816
Adelaide - Central and Hills	0	1	1	1	87
Adelaide - Central and Hills	1	0	0	1	5991
Adelaide - Central and Hills	1	0	1	0	4442
Adelaide - Central and Hills	1	0	1	1	1995
Adelaide - Central and Hills	1	1	0	0	19408
Adelaide - Central and Hills	1	1	0	1	458
Adelaide - Central and Hills	1	1	1	0	3895
Adelaide - Central and Hills	1	1	1	1	367
Adelaide - North					2135
Adelaide - North	0	0	0	1	8950
Adelaide - North	0	0	1	0	2130
Adelaide - North	0	0	1	1	1030
Adelaide - North	0	1	0	0	9273
Adelaide - North	0	1	0	1	1022
Adelaide - North	0	1	1	0	1692
Adelaide - North	0	1	1	1	395
Adelaide - North	1	0	0	1	9937
Adelaide - North	1	0	1	0	3923
Adelaide - North	1	0	1	1	2683
Adelaide - North	1	1	0	0	28715
Adelaide - North	1	1	0	1	1465
Adelaide - North	1	1	1	0	5171
Adelaide - North	1	1	1	1	1169
Adelaide - South					1506
Adelaide - South	0	0	0	1	6461
Adelaide - South	0	0	1	0	1844
Adelaide - South	0	0	1	1	731
Adelaide - South	0	1	0	0	6271
Adelaide - South	0	1	0	1	509
Adelaide - South	0	1	1	0	1232
Adelaide - South	0	1	1	1	185
Adelaide - South	1	0	0	1	8338
Adelaide - South	1	0	1	0	4040
Adelaide - South	1	0	1	1	2440
Adelaide - South	1	1	0	0	22986
Adelaide - South	1	1	0	1	878
Adelaide - South	1	1	1	0	4194
Adelaide - South	1	1	1	1	601
Adelaide - West					1545
Adelaide - West	0	0	0	1	4989
Adelaide - West	0	0	1	0	1182
Adelaide - West	0	0	1	1	485
Adelaide - West	0	1	0	0	3540
Adelaide - West	0	1	0	1	296
Adelaide - West	0	1	1	0	665
Adelaide - West	0	1	1	1	127
Adelaide - West	1	0	0	1	5255
Adelaide - West	1	0	1	0	2444
Adelaide - West	1	0	1	1	1552
Adelaide - West	1	1	0	0	14258
Adelaide - West	1	1	0	1	441
Adelaide - West	1	1	1	0	2286
Adelaide - West	1	1	1	1	321
Barossa - Yorke - Mid North					340
Barossa - Yorke - Mid North	0	0	0	1	1582
Barossa - Yorke - Mid North	0	0	1	0	360
Barossa - Yorke - Mid North	0	0	1	1	140
Barossa - Yorke - Mid North	0	1	0	0	1758
Barossa - Yorke - Mid North	0	1	0	1	192
Barossa - Yorke - Mid North	0	1	1	0	325
Barossa - Yorke - Mid North	0	1	1	1	59
Barossa - Yorke - Mid North	1	0	0	1	2277
Barossa - Yorke - Mid North	1	0	1	0	745
Barossa - Yorke - Mid North	1	0	1	1	455
Barossa - Yorke - Mid North	1	1	0	0	5643
Barossa - Yorke - Mid North	1	1	0	1	350
Barossa - Yorke - Mid North	1	1	1	0	1168
Barossa - Yorke - Mid North	1	1	1	1	222
South Australia - Outback					332
South Australia - Outback	0	0	0	1	1171
South Australia - Outback	0	0	1	0	250
South Australia - Outback	0	0	1	1	73
South Australia - Outback	0	1	0	0	1690
South Australia - Outback	0	1	0	1	169
South Australia - Outback	0	1	1	0	246
South Australia - Outback	0	1	1	1	54
South Australia - Outback	1	0	0	1	1281
South Australia - Outback	1	0	1	0	457
South Australia - Outback	1	0	1	1	225
South Australia - Outback	1	1	0	0	4433
South Australia - Outback	1	1	0	1	270
South Australia - Outback	1	1	1	0	786
South Australia - Outback	1	1	1	1	141
South Australia - South East					647
South Australia - South East	0	0	0	1	2755
South Australia - South East	0	0	1	0	597
South Australia - South East	0	0	1	1	260
South Australia - South East	0	1	0	0	3105
South Australia - South East	0	1	0	1	314
South Australia - South East	0	1	1	0	501
South Australia - South East	0	1	1	1	97
South Australia - South East	1	0	0	1	3588
South Australia - South East	1	0	1	0	1212
South Australia - South East	1	0	1	1	755
South Australia - South East	1	1	0	0	9278
South Australia - South East	1	1	0	1	568
South Australia - South East	1	1	1	0	1853
South Australia - South East	1	1	1	1	360
Bunbury					519
Bunbury	0	0	0	1	2419
Bunbury	0	0	1	0	592
Bunbury	0	0	1	1	235
Bunbury	0	1	0	0	3296
Bunbury	0	1	0	1	345
Bunbury	0	1	1	0	602
Bunbury	0	1	1	1	104
Bunbury	1	0	0	1	3308
Bunbury	1	0	1	0	1314
Bunbury	1	0	1	1	813
Bunbury	1	1	0	0	11424
Bunbury	1	1	0	1	763
Bunbury	1	1	1	0	2070
Bunbury	1	1	1	1	347
Mandurah					349
Mandurah	0	0	0	1	1660
Mandurah	0	0	1	0	387
Mandurah	0	0	1	1	165
Mandurah	0	1	0	0	2185
Mandurah	0	1	0	1	238
Mandurah	0	1	1	0	346
Mandurah	0	1	1	1	83
Mandurah	1	0	0	1	2077
Mandurah	1	0	1	0	847
Mandurah	1	0	1	1	481
Mandurah	1	1	0	0	5617
Mandurah	1	1	0	1	417
Mandurah	1	1	1	0	1028
Mandurah	1	1	1	1	188
Perth - Inner					793
Perth - Inner	0	0	0	1	1567
Perth - Inner	0	0	1	0	893
Perth - Inner	0	0	1	1	201
Perth - Inner	0	1	0	0	1763
Perth - Inner	0	1	0	1	64
Perth - Inner	0	1	1	0	394
Perth - Inner	0	1	1	1	30
Perth - Inner	1	0	0	1	2230
Perth - Inner	1	0	1	0	2590
Perth - Inner	1	0	1	1	954
Perth - Inner	1	1	0	0	11088
Perth - Inner	1	1	0	1	141
Perth - Inner	1	1	1	0	2152
Perth - Inner	1	1	1	1	145
Perth - North East					1247
Perth - North East	0	0	0	1	4410
Perth - North East	0	0	1	0	1078
Perth - North East	0	0	1	1	521
Perth - North East	0	1	0	0	4653
Perth - North East	0	1	0	1	466
Perth - North East	0	1	1	0	814
Perth - North East	0	1	1	1	193
Perth - North East	1	0	0	1	5995
Perth - North East	1	0	1	0	2580
Perth - North East	1	0	1	1	1728
Perth - North East	1	1	0	0	19289
Perth - North East	1	1	0	1	900
Perth - North East	1	1	1	0	3096
Perth - North East	1	1	1	1	649
Perth - North West					2259
Perth - North West	0	0	0	1	8466
Perth - North West	0	0	1	0	2553
Perth - North West	0	0	1	1	1158
Perth - North West	0	1	0	0	9093
Perth - North West	0	1	0	1	745
Perth - North West	0	1	1	0	1723
Perth - North West	0	1	1	1	381
Perth - North West	1	0	0	1	13033
Perth - North West	1	0	1	0	6673
Perth - North West	1	0	1	1	4163
Perth - North West	1	1	0	0	41291
Perth - North West	1	1	0	1	1763
Perth - North West	1	1	1	0	7140
Perth - North West	1	1	1	1	1243
Perth - South East					2856
Perth - South East	0	0	0	1	7538
Perth - South East	0	0	1	0	1944
Perth - South East	0	0	1	1	941
Perth - South East	0	1	0	0	7884
Perth - South East	0	1	0	1	746
Perth - South East	0	1	1	0	1432
Perth - South East	0	1	1	1	293
Perth - South East	1	0	0	1	10398
Perth - South East	1	0	1	0	5212
Perth - South East	1	0	1	1	3213
Perth - South East	1	1	0	0	37518
Perth - South East	1	1	0	1	1672
Perth - South East	1	1	1	0	6495
Perth - South East	1	1	1	1	1164
Perth - South West					1671
Perth - South West	0	0	0	1	6444
Perth - South West	0	0	1	0	1792
Perth - South West	0	0	1	1	852
Perth - South West	0	1	0	0	7626
Perth - South West	0	1	0	1	720
Perth - South West	0	1	1	0	1410
Perth - South West	0	1	1	1	239
Perth - South West	1	0	0	1	9321
Perth - South West	1	0	1	0	4670
Perth - South West	1	0	1	1	2847
Perth - South West	1	1	0	0	30949
Perth - South West	1	1	0	1	1518
Perth - South West	1	1	1	0	5366
Perth - South West	1	1	1	1	874
Western Australia - Wheat Belt					400
Western Australia - Wheat Belt	0	0	0	1	1694
Western Australia - Wheat Belt	0	0	1	0	341
Western Australia - Wheat Belt	0	0	1	1	126
Western Australia - Wheat Belt	0	1	0	0	1905
Western Australia - Wheat Belt	0	1	0	1	218
Western Australia - Wheat Belt	0	1	1	0	355
Western Australia - Wheat Belt	0	1	1	1	73
Western Australia - Wheat Belt	1	0	0	1	2387
Western Australia - Wheat Belt	1	0	1	0	828
Western Australia - Wheat Belt	1	0	1	1	467
Western Australia - Wheat Belt	1	1	0	0	7174
Western Australia - Wheat Belt	1	1	0	1	450
Western Australia - Wheat Belt	1	1	1	0	1285
Western Australia - Wheat Belt	1	1	1	1	282
Western Australia - Outback (North)					384
Western Australia - Outback (North)	0	0	0	1	802
Western Australia - Outback (North)	0	0	1	0	167
Western Australia - Outback (North)	0	0	1	1	52
Western Australia - Outback (North)	0	1	0	0	1593
Western Australia - Outback (North)	0	1	0	1	257
Western Australia - Outback (North)	0	1	1	0	203
Western Australia - Outback (North)	0	1	1	1	56
Western Australia - Outback (North)	1	0	0	1	848
Western Australia - Outback (North)	1	0	1	0	330
Western Australia - Outback (North)	1	0	1	1	152
Western Australia - Outback (North)	1	1	0	0	6200
Western Australia - Outback (North)	1	1	0	1	385
Western Australia - Outback (North)	1	1	1	0	712
Western Australia - Outback (North)	1	1	1	1	147
Western Australia - Outback (South)					452
Western Australia - Outback (South)	0	0	0	1	1462
Western Australia - Outback (South)	0	0	1	0	293
Western Australia - Outback (South)	0	0	1	1	127
Western Australia - Outback (South)	0	1	0	0	2004
Western Australia - Outback (South)	0	1	0	1	261
Western Australia - Outback (South)	0	1	1	0	312
Western Australia - Outback (South)	0	1	1	1	58
Western Australia - Outback (South)	1	0	0	1	1833
Western Australia - Outback (South)	1	0	1	0	616
Western Australia - Outback (South)	1	0	1	1	360
Western Australia - Outback (South)	1	1	0	0	6793
Western Australia - Outback (South)	1	1	0	1	434
Western Australia - Outback (South)	1	1	1	0	1028
Western Australia - Outback (South)	1	1	1	1	196
Hobart					1052
Hobart	0	0	0	1	4067
Hobart	0	0	1	0	1169
Hobart	0	0	1	1	432
Hobart	0	1	0	0	4784
Hobart	0	1	0	1	429
Hobart	0	1	1	0	907
Hobart	0	1	1	1	161
Hobart	1	0	0	1	4593
Hobart	1	0	1	0	2070
Hobart	1	0	1	1	1154
Hobart	1	1	0	0	14341
Hobart	1	1	0	1	683
Hobart	1	1	1	0	2441
Hobart	1	1	1	1	401
Launceston and North East					545
Launceston and North East	0	0	0	1	2413
Launceston and North East	0	0	1	0	603
Launceston and North East	0	0	1	1	220
Launceston and North East	0	1	0	0	2897
Launceston and North East	0	1	0	1	249
Launceston and North East	0	1	1	0	530
Launceston and North East	0	1	1	1	83
Launceston and North East	1	0	0	1	2926
Launceston and North East	1	0	1	0	1122
Launceston and North East	1	0	1	1	608
Launceston and North East	1	1	0	0	7906
Launceston and North East	1	1	0	1	448
Launceston and North East	1	1	1	0	1465
Launceston and North East	1	1	1	1	276
South East					125
South East	0	0	0	1	583
South East	0	0	1	0	137
South East	0	0	1	1	44
South East	0	1	0	0	597
South East	0	1	0	1	75
South East	0	1	1	0	95
South East	0	1	1	1	31
South East	1	0	0	1	902
South East	1	0	1	0	262
South East	1	0	1	1	173
South East	1	1	0	0	2029
South East	1	1	0	1	162
South East	1	1	1	0	344
South East	1	1	1	1	94
West and North West					400
West and North West	0	0	0	1	1894
West and North West	0	0	1	0	442
West and North West	0	0	1	1	176
West and North West	0	1	0	0	2303
West and North West	0	1	0	1	213
West and North West	0	1	1	0	396
West and North West	0	1	1	1	69
West and North West	1	0	0	1	2238
West and North West	1	0	1	0	799
West and North West	1	0	1	1	468
West and North West	1	1	0	0	5873
West and North West	1	1	0	1	399
West and North West	1	1	1	0	1060
West and North West	1	1	1	1	197
Darwin					578
Darwin	0	0	0	1	1725
Darwin	0	0	1	0	430
Darwin	0	0	1	1	177
Darwin	0	1	0	0	2584
Darwin	0	1	0	1	243
Darwin	0	1	1	0	368
Darwin	0	1	1	1	81
Darwin	1	0	0	1	2212
Darwin	1	0	1	0	978
Darwin	1	0	1	1	500
Darwin	1	1	0	0	9762
Darwin	1	1	0	1	507
Darwin	1	1	1	0	1436
Darwin	1	1	1	1	277
Northern Territory - Outback					539
Northern Territory - Outback	0	0	0	1	1299
Northern Territory - Outback	0	0	1	0	161
Northern Territory - Outback	0	0	1	1	66
Northern Territory - Outback	0	1	0	0	2131
Northern Territory - Outback	0	1	0	1	508
Northern Territory - Outback	0	1	1	0	214
Northern Territory - Outback	0	1	1	1	82
Northern Territory - Outback	1	0	0	1	1100
Northern Territory - Outback	1	0	1	0	301
Northern Territory - Outback	1	0	1	1	157
Northern Territory - Outback	1	1	0	0	5428
Northern Territory - Outback	1	1	0	1	869
Northern Territory - Outback	1	1	1	0	603
Northern Territory - Outback	1	1	1	1	240
Australian Capital Territory					1773
Australian Capital Territory	0	0	0	1	5582
Australian Capital Territory	0	0	1	0	1893
Australian Capital Territory	0	0	1	1	715
Australian Capital Territory	0	1	0	0	6535
Australian Capital Territory	0	1	0	1	410
Australian Capital Territory	0	1	1	0	1283
Australian Capital Territory	0	1	1	1	224
Australian Capital Territory	1	0	0	1	7448
Australian Capital Territory	1	0	1	0	4816
Australian Capital Territory	1	0	1	1	2380
Australian Capital Territory	1	1	0	0	32746
Australian Capital Territory	1	1	0	1	940
Australian Capital Territory	1	1	1	0	5278
Australian Capital Territory	1	1	1	1	660
Other Territories					22
Other Territories	0	0	0	1	44
Other Territories	0	0	1	0	9
Other Territories	0	0	1	1	4
Other Territories	0	1	0	0	56
Other Territories	0	1	0	1	5
Other Territories	0	1	1	0	14
Other Territories	1	0	0	1	67
Other Territories	1	0	1	0	19
Other Territories	1	0	1	1	10
Other Territories	1	1	0	0	259
Other Territories	1	1	0	1	21
Other Territories	1	1	1	0	36
Other Territories	1	1	1	1	5
