SA4_NAME21	Age	NeedsAssistance	Sex	persons
Sydney - Outer South West	5-14	0	M	19766
Sydney - Outer South West	5-14	1	F	777
Sydney - Outer South West	5-14	1	M	1628
Sydney - Outer South West	15-19		F	473
Sydney - Outer South West	15-19		M	515
Sydney - Outer South West	15-19	0	F	8618
Sydney - Outer South West	15-19	0	M	8870
Sydney - Outer South West	15-19	1	F	294
Sydney - Outer South West	15-19	1	M	538
Sydney - Outer South West	20-24		F	456
Sydney - Outer South West	20-24		M	489
Sydney - Outer South West	20-24	0	F	8361
Sydney - Outer South West	20-24	0	M	8721
Sydney - Outer South West	20-24	1	F	208
Sydney - Outer South West	20-24	1	M	321
Sydney - Outer South West	25-34		F	1167
Sydney - Outer South West	25-34		M	1059
Sydney - Outer South West	25-34	0	F	20017
Sydney - Outer South West	25-34	0	M	18040
Sydney - Outer South West	25-34	1	F	416
Sydney - Outer South West	25-34	1	M	506
Sydney - Outer South West	35-44		F	1120
Sydney - Outer South West	35-44		M	1135
Sydney - Outer South West	35-44	0	F	20489
Sydney - Outer South West	35-44	0	M	19604
Sydney - Outer South West	35-44	1	F	483
Sydney - Outer South West	35-44	1	M	469
Sydney - Outer South West	45-54		F	819
Sydney - Outer South West	45-54		M	917
Sydney - Outer South West	45-54	0	F	16934
Sydney - Outer South West	45-54	0	M	16588
Sydney - Outer South West	45-54	1	F	810
Sydney - Outer South West	45-54	1	M	619
Sydney - Outer South West	55-64		F	677
Sydney - Outer South West	55-64		M	677
Sydney - Outer South West	55-64	0	F	14890
Sydney - Outer South West	55-64	0	M	13861
Sydney - Outer South West	55-64	1	F	1237
Sydney - Outer South West	55-64	1	M	911
Sydney - Outer South West	65-74		F	548
Sydney - Outer South West	65-74		M	510
Sydney - Outer South West	65-74	0	F	10550
Sydney - Outer South West	65-74	0	M	9835
Sydney - Outer South West	65-74	1	F	1656
Sydney - Outer South West	65-74	1	M	1362
Sydney - Outer South West	75-84		F	504
Sydney - Outer South West	75-84		M	419
Sydney - Outer South West	75-84	0	F	3874
Sydney - Outer South West	75-84	0	M	3821
Sydney - Outer South West	75-84	1	F	1715
Sydney - Outer South West	75-84	1	M	1178
Sydney - Outer South West	85+		F	403
Sydney - Outer South West	85+		M	161
Sydney - Outer South West	85+	0	F	712
Sydney - Outer South West	85+	0	M	573
Sydney - Outer South West	85+	1	F	1258
Sydney - Outer South West	85+	1	M	570
Sydney - Outer West and Blue Mountains	0-4		F	557
Sydney - Outer West and Blue Mountains	0-4		M	601
Sydney - Outer West and Blue Mountains	0-4	0	F	9910
Sydney - Outer West and Blue Mountains	0-4	0	M	10568
Sydney - Outer West and Blue Mountains	0-4	1	F	131
Sydney - Outer West and Blue Mountains	0-4	1	M	252
Sydney - Outer West and Blue Mountains	5-14		F	1233
Sydney - Outer West and Blue Mountains	5-14		M	1247
Sydney - Outer West and Blue Mountains	5-14	0	F	19792
Sydney - Outer West and Blue Mountains	5-14	0	M	19935
Sydney - Outer West and Blue Mountains	5-14	1	F	808
Sydney - Outer West and Blue Mountains	5-14	1	M	1753
Sydney - Outer West and Blue Mountains	15-19		F	494
Sydney - Outer West and Blue Mountains	15-19		M	589
Sydney - Outer West and Blue Mountains	15-19	0	F	9064
Sydney - Outer West and Blue Mountains	15-19	0	M	9424
Sydney - Outer West and Blue Mountains	15-19	1	F	325
Sydney - Outer West and Blue Mountains	15-19	1	M	523
Sydney - Outer West and Blue Mountains	20-24		F	605
Sydney - Outer West and Blue Mountains	20-24		M	676
Sydney - Outer West and Blue Mountains	20-24	0	F	9135
Sydney - Outer West and Blue Mountains	20-24	0	M	9523
Sydney - Outer West and Blue Mountains	20-24	1	F	249
Sydney - Outer West and Blue Mountains	20-24	1	M	387
Sydney - Outer West and Blue Mountains	25-34		F	1478
Sydney - Outer West and Blue Mountains	25-34		M	1531
Sydney - Outer West and Blue Mountains	25-34	0	F	21565
Sydney - Outer West and Blue Mountains	25-34	0	M	20191
Sydney - Outer West and Blue Mountains	25-34	1	F	506
Sydney - Outer West and Blue Mountains	25-34	1	M	537
Sydney - Outer West and Blue Mountains	35-44		F	1282
Sydney - Outer West and Blue Mountains	35-44		M	1447
Sydney - Outer West and Blue Mountains	35-44	0	F	21457
Sydney - Outer West and Blue Mountains	35-44	0	M	20449
Sydney - Outer West and Blue Mountains	35-44	1	F	577
Sydney - Outer West and Blue Mountains	35-44	1	M	527
Sydney - Outer West and Blue Mountains	45-54		F	1022
Sydney - Outer West and Blue Mountains	45-54		M	1139
Sydney - Outer West and Blue Mountains	45-54	0	F	19782
Sydney - Outer West and Blue Mountains	45-54	0	M	18793
Sydney - Outer West and Blue Mountains	45-54	1	F	808
Sydney - Outer West and Blue Mountains	45-54	1	M	767
Sydney - Outer West and Blue Mountains	55-64		F	770
Sydney - Outer West and Blue Mountains	55-64		M	873
Sydney - Outer West and Blue Mountains	55-64	0	F	18173
Sydney - Outer West and Blue Mountains	55-64	0	M	16728
Sydney - Outer West and Blue Mountains	55-64	1	F	1203
Sydney - Outer West and Blue Mountains	55-64	1	M	1009
Sydney - Outer West and Blue Mountains	65-74		F	669
Sydney - Outer West and Blue Mountains	65-74		M	662
Sydney - Outer West and Blue Mountains	65-74	0	F	14001
Sydney - Outer West and Blue Mountains	65-74	0	M	12753
Sydney - Outer West and Blue Mountains	65-74	1	F	1583
Sydney - Outer West and Blue Mountains	65-74	1	M	1388
Sydney - Outer West and Blue Mountains	75-84		F	597
Sydney - Outer West and Blue Mountains	75-84		M	468
Sydney - Outer West and Blue Mountains	75-84	0	F	5804
Sydney - Outer West and Blue Mountains	75-84	0	M	5270
Sydney - Outer West and Blue Mountains	75-84	1	F	1900
Sydney - Outer West and Blue Mountains	75-84	1	M	1314
Sydney - Outer West and Blue Mountains	85+		F	553
Sydney - Outer West and Blue Mountains	85+		M	230
Sydney - Outer West and Blue Mountains	85+	0	F	1142
Sydney - Outer West and Blue Mountains	85+	0	M	911
Sydney - Outer West and Blue Mountains	85+	1	F	1676
Sydney - Outer West and Blue Mountains	85+	1	M	719
Sydney - Parramatta	0-4		F	1205
Sydney - Parramatta	0-4		M	1313
Sydney - Parramatta	0-4	0	F	14568
Sydney - Parramatta	0-4	0	M	15398
Sydney - Parramatta	0-4	1	F	146
Sydney - Parramatta	0-4	1	M	260
Sydney - Parramatta	5-14		F	2173
Sydney - Parramatta	5-14		M	2332
Sydney - Parramatta	5-14	0	F	27426
Sydney - Parramatta	5-14	0	M	28031
Sydney - Parramatta	5-14	1	F	513
Sydney - Parramatta	5-14	1	M	1120
Sydney - Parramatta	15-19		F	786
Sydney - Parramatta	15-19		M	846
Sydney - Parramatta	15-19	0	F	11080
Sydney - Parramatta	15-19	0	M	11853
Sydney - Parramatta	15-19	1	F	235
Sydney - Parramatta	15-19	1	M	371
Sydney - Parramatta	20-24		F	1144
Sydney - Parramatta	20-24		M	1636
Sydney - Parramatta	20-24	0	F	15361
Sydney - Parramatta	20-24	0	M	17390
Sydney - Parramatta	20-24	1	F	205
Sydney - Parramatta	20-24	1	M	309
Sydney - Parramatta	25-34		F	3172
Sydney - Parramatta	25-34		M	4269
Sydney - Parramatta	25-34	0	F	40656
Sydney - Parramatta	25-34	0	M	43201
Sydney - Parramatta	25-34	1	F	490
Sydney - Parramatta	25-34	1	M	566
Sydney - Parramatta	35-44		F	2559
Sydney - Parramatta	35-44		M	3420
Sydney - Parramatta	35-44	0	F	34637
Sydney - Parramatta	35-44	0	M	37856
Sydney - Parramatta	35-44	1	F	678
Sydney - Parramatta	35-44	1	M	692
Sydney - Parramatta	45-54		F	1586
Sydney - Parramatta	45-54		M	2072
Sydney - Parramatta	45-54	0	F	24852
Sydney - Parramatta	45-54	0	M	24871
Sydney - Parramatta	45-54	1	F	1224
Sydney - Parramatta	45-54	1	M	1019
Sydney - Parramatta	55-64		F	1338
Sydney - Parramatta	55-64		M	1499
Sydney - Parramatta	55-64	0	F	21323
Sydney - Parramatta	55-64	0	M	20761
Sydney - Parramatta	55-64	1	F	2040
Sydney - Parramatta	55-64	1	M	1638
Sydney - Parramatta	65-74		F	938
Sydney - Parramatta	65-74		M	974
Sydney - Parramatta	65-74	0	F	14136
Sydney - Parramatta	65-74	0	M	13468
Sydney - Parramatta	65-74	1	F	2735
Sydney - Parramatta	65-74	1	M	2263
Sydney - Parramatta	75-84		F	745
Sydney - Parramatta	75-84		M	628
Sydney - Parramatta	75-84	0	F	5944
Sydney - Parramatta	75-84	0	M	6059
Sydney - Parramatta	75-84	1	F	3369
Sydney - Parramatta	75-84	1	M	2261
Sydney - Parramatta	85+		F	630
Sydney - Parramatta	85+		M	431
Sydney - Parramatta	85+	0	F	1408
Sydney - Parramatta	85+	0	M	1291
Sydney - Parramatta	85+	1	F	2642
Sydney - Parramatta	85+	1	M	1470
Sydney - Ryde	0-4		F	223
Sydney - Ryde	0-4		M	240
Sydney - Ryde	0-4	0	F	5071
Sydney - Ryde	0-4	0	M	5133
Sydney - Ryde	0-4	1	F	26
Sydney - Ryde	0-4	1	M	54
Sydney - Ryde	5-14		F	371
Sydney - Ryde	5-14		M	416
Sydney - Ryde	5-14	0	F	10949
Sydney - Ryde	5-14	0	M	11395
Sydney - Ryde	5-14	1	F	160
Sydney - Ryde	5-14	1	M	369
Sydney - Ryde	15-19		F	161
Sydney - Ryde	15-19		M	155
Sydney - Ryde	15-19	0	F	4772
Sydney - Ryde	15-19	0	M	5063
Sydney - Ryde	15-19	1	F	79
Sydney - Ryde	15-19	1	M	105
Sydney - Ryde	20-24		F	266
Sydney - Ryde	20-24		M	255
Sydney - Ryde	20-24	0	F	5987
Sydney - Ryde	20-24	0	M	6286
Sydney - Ryde	20-24	1	F	70
Sydney - Ryde	20-24	1	M	90
Sydney - Ryde	25-34		F	718
Sydney - Ryde	25-34		M	732
Sydney - Ryde	25-34	0	F	15725
Sydney - Ryde	25-34	0	M	14852
Sydney - Ryde	25-34	1	F	148
Sydney - Ryde	25-34	1	M	177
Sydney - Ryde	35-44		F	602
Sydney - Ryde	35-44		M	637
Sydney - Ryde	35-44	0	F	15576
Sydney - Ryde	35-44	0	M	14818
Sydney - Ryde	35-44	1	F	171
Sydney - Ryde	35-44	1	M	175
Sydney - Ryde	45-54		F	394
Sydney - Ryde	45-54		M	440
Sydney - Ryde	45-54	0	F	12219
Sydney - Ryde	45-54	0	M	11366
Sydney - Ryde	45-54	1	F	281
Sydney - Ryde	45-54	1	M	216
Sydney - Ryde	55-64		F	395
Sydney - Ryde	55-64		M	412
Sydney - Ryde	55-64	0	F	11024
Sydney - Ryde	55-64	0	M	10050
Sydney - Ryde	55-64	1	F	482
Sydney - Ryde	55-64	1	M	363
Sydney - Ryde	65-74		F	318
Sydney - Ryde	65-74		M	302
Sydney - Ryde	65-74	0	F	8112
Sydney - Ryde	65-74	0	M	7377
Sydney - Ryde	65-74	1	F	790
Sydney - Ryde	65-74	1	M	539
Sydney - Ryde	75-84		F	306
Sydney - Ryde	75-84		M	250
Sydney - Ryde	75-84	0	F	3721
Sydney - Ryde	75-84	0	M	3353
Sydney - Ryde	75-84	1	F	1346
Sydney - Ryde	75-84	1	M	789
Sydney - Ryde	85+		F	508
Sydney - Ryde	85+		M	225
Sydney - Ryde	85+	0	F	1148
Sydney - Ryde	85+	0	M	901
Sydney - Ryde	85+	1	F	1524
Sydney - Ryde	85+	1	M	833
Sydney - South West	0-4		F	1121
Sydney - South West	0-4		M	1192
Sydney - South West	0-4	0	F	14246
Sydney - South West	0-4	0	M	15087
Sydney - South West	0-4	1	F	161
Sydney - South West	0-4	1	M	298
Sydney - South West	5-14		F	2100
Sydney - South West	5-14		M	2336
Sydney - South West	5-14	0	F	29627
Sydney - South West	5-14	0	M	30615
Sydney - South West	5-14	1	F	682
Sydney - South West	5-14	1	M	1526
Sydney - South West	15-19		F	875
Sydney - South West	15-19		M	993
Sydney - South West	15-19	0	F	14365
Sydney - South West	15-19	0	M	15048
Sydney - South West	15-19	1	F	296
Sydney - South West	15-19	1	M	544
Sydney - South West	20-24		F	890
Sydney - South West	20-24		M	996
Sydney - South West	20-24	0	F	14851
Sydney - South West	20-24	0	M	15298
Sydney - South West	20-24	1	F	240
Sydney - South West	20-24	1	M	414
Sydney - South West	25-34		F	2135
Sydney - South West	25-34		M	2083
Sydney - South West	25-34	0	F	32147
Sydney - South West	25-34	0	M	30425
Sydney - South West	25-34	1	F	557
Sydney - South West	25-34	1	M	668
Sydney - South West	35-44		F	2031
Sydney - South West	35-44		M	2003
Sydney - South West	35-44	0	F	30697
Sydney - South West	35-44	0	M	28869
Sydney - South West	35-44	1	F	948
Sydney - South West	35-44	1	M	913
Sydney - South West	45-54		F	1570
Sydney - South West	45-54		M	1617
Sydney - South West	45-54	0	F	27188
Sydney - South West	45-54	0	M	25888
Sydney - South West	45-54	1	F	1796
Sydney - South West	45-54	1	M	1451
Sydney - South West	55-64		F	1396
Sydney - South West	55-64		M	1542
Sydney - South West	55-64	0	F	22875
Sydney - South West	55-64	0	M	22926
Sydney - South West	55-64	1	F	3294
Sydney - South West	55-64	1	M	2686
Sydney - South West	65-74		F	1031
Sydney - South West	65-74		M	1018
Sydney - South West	65-74	0	F	14078
Sydney - South West	65-74	0	M	13554
Sydney - South West	65-74	1	F	4225
Sydney - South West	65-74	1	M	3345
Sydney - South West	75-84		F	775
Sydney - South West	75-84		M	745
Sydney - South West	75-84	0	F	5012
Sydney - South West	75-84	0	M	5159
Sydney - South West	75-84	1	F	3956
Sydney - South West	75-84	1	M	2834
Sydney - South West	85+		F	685
Sydney - South West	85+		M	454
Sydney - South West	85+	0	F	922
Sydney - South West	85+	0	M	923
Sydney - South West	85+	1	F	2722
Sydney - South West	85+	1	M	1487
Sydney - Sutherland	0-4		F	222
Sydney - Sutherland	0-4		M	215
Sydney - Sutherland	0-4	0	F	6212
Sydney - Sutherland	0-4	0	M	6504
Sydney - Sutherland	0-4	1	F	49
Sydney - Sutherland	0-4	1	M	85
Sydney - Sutherland	5-14		F	412
Sydney - Sutherland	5-14		M	487
Sydney - Sutherland	5-14	0	F	13289
Sydney - Sutherland	5-14	0	M	13990
Sydney - Sutherland	5-14	1	F	298
Sydney - Sutherland	5-14	1	M	649
Sydney - Sutherland	15-19		F	164
Sydney - Sutherland	15-19		M	197
Sydney - Sutherland	15-19	0	F	6481
Sydney - Sutherland	15-19	0	M	6805
Sydney - Sutherland	15-19	1	F	126
Sydney - Sutherland	15-19	1	M	235
Sydney - Sutherland	20-24		F	157
Sydney - Sutherland	20-24		M	212
Sydney - Sutherland	20-24	0	F	6049
Sydney - Sutherland	20-24	0	M	6245
Sydney - Sutherland	20-24	1	F	78
Sydney - Sutherland	20-24	1	M	167
Sydney - Sutherland	25-34		F	515
Sydney - Sutherland	25-34		M	515
Sydney - Sutherland	25-34	0	F	12777
Sydney - Sutherland	25-34	0	M	12171
Sydney - Sutherland	25-34	1	F	163
Sydney - Sutherland	25-34	1	M	202
Sydney - Sutherland	35-44		F	516
Sydney - Sutherland	35-44		M	551
Sydney - Sutherland	35-44	0	F	15116
Sydney - Sutherland	35-44	0	M	13898
Sydney - Sutherland	35-44	1	F	222
Sydney - Sutherland	35-44	1	M	190
Sydney - Sutherland	45-54		F	473
Sydney - Sutherland	45-54		M	529
Sydney - Sutherland	45-54	0	F	15622
Sydney - Sutherland	45-54	0	M	14618
Sydney - Sutherland	45-54	1	F	311
Sydney - Sutherland	45-54	1	M	261
Sydney - Sutherland	55-64		F	374
Sydney - Sutherland	55-64		M	448
Sydney - Sutherland	55-64	0	F	13776
Sydney - Sutherland	55-64	0	M	12981
Sydney - Sutherland	55-64	1	F	482
Sydney - Sutherland	55-64	1	M	395
Sydney - Sutherland	65-74		F	391
Sydney - Sutherland	65-74		M	359
Sydney - Sutherland	65-74	0	F	10765
Sydney - Sutherland	65-74	0	M	9965
Sydney - Sutherland	65-74	1	F	794
Sydney - Sutherland	65-74	1	M	607
Sydney - Sutherland	75-84		F	430
Sydney - Sutherland	75-84		M	307
Sydney - Sutherland	75-84	0	F	5720
Sydney - Sutherland	75-84	0	M	5139
Sydney - Sutherland	75-84	1	F	1370
Sydney - Sutherland	75-84	1	M	872
Sydney - Sutherland	85+		F	606
Sydney - Sutherland	85+		M	251
Sydney - Sutherland	85+	0	F	1549
Sydney - Sutherland	85+	0	M	1235
Sydney - Sutherland	85+	1	F	1830
Sydney - Sutherland	85+	1	M	963
No usual address (NSW)	0-4		F	90
No usual address (NSW)	0-4		M	87
No usual address (NSW)	0-4	0	F	113
No usual address (NSW)	0-4	0	M	157
No usual address (NSW)	0-4	1	F	3
No usual address (NSW)	0-4	1	M	6
No usual address (NSW)	5-14		F	182
No usual address (NSW)	5-14		M	167
No usual address (NSW)	5-14	0	F	218
No usual address (NSW)	5-14	0	M	200
No usual address (NSW)	5-14	1	F	9
No usual address (NSW)	5-14	1	M	24
No usual address (NSW)	15-19		F	91
No usual address (NSW)	15-19		M	91
No usual address (NSW)	15-19	0	F	180
No usual address (NSW)	15-19	0	M	156
No usual address (NSW)	15-19	1	F	9
No usual address (NSW)	15-19	1	M	8
No usual address (NSW)	20-24		F	135
No usual address (NSW)	20-24		M	136
No usual address (NSW)	20-24	0	F	274
No usual address (NSW)	20-24	0	M	267
No usual address (NSW)	20-24	1	F	13
No usual address (NSW)	20-24	1	M	12
No usual address (NSW)	25-34		F	333
No usual address (NSW)	25-34		M	414
No usual address (NSW)	25-34	0	F	667
No usual address (NSW)	25-34	0	M	723
No usual address (NSW)	25-34	1	F	26
No usual address (NSW)	25-34	1	M	25
No usual address (NSW)	35-44		F	286
No usual address (NSW)	35-44		M	480
No usual address (NSW)	35-44	0	F	434
No usual address (NSW)	35-44	0	M	586
No usual address (NSW)	35-44	1	F	27
No usual address (NSW)	35-44	1	M	34
No usual address (NSW)	45-54		F	197
No usual address (NSW)	45-54		M	433
No usual address (NSW)	45-54	0	F	428
No usual address (NSW)	45-54	0	M	531
No usual address (NSW)	45-54	1	F	41
No usual address (NSW)	45-54	1	M	42
No usual address (NSW)	55-64		F	149
No usual address (NSW)	55-64		M	308
No usual address (NSW)	55-64	0	F	500
No usual address (NSW)	55-64	0	M	569
No usual address (NSW)	55-64	1	F	51
No usual address (NSW)	55-64	1	M	73
No usual address (NSW)	65-74		F	64
No usual address (NSW)	65-74		M	130
No usual address (NSW)	65-74	0	F	312
No usual address (NSW)	65-74	0	M	476
No usual address (NSW)	65-74	1	F	31
No usual address (NSW)	65-74	1	M	39
No usual address (NSW)	75-84		F	20
No usual address (NSW)	75-84		M	35
No usual address (NSW)	75-84	0	F	76
No usual address (NSW)	75-84	0	M	115
No usual address (NSW)	75-84	1	F	12
No usual address (NSW)	75-84	1	M	20
No usual address (NSW)	85+		F	8
No usual address (NSW)	85+		M	6
No usual address (NSW)	85+	0	F	5
No usual address (NSW)	85+	0	M	10
No usual address (NSW)	85+	1	F	15
No usual address (NSW)	85+	1	M	8
Ballarat	0-4		F	271
Ballarat	0-4		M	247
Ballarat	0-4	0	F	4302
Ballarat	0-4	0	M	4330
Ballarat	0-4	1	F	63
Ballarat	0-4	1	M	110
Ballarat	5-14		F	589
Ballarat	5-14		M	723
Ballarat	5-14	0	F	9502
Ballarat	5-14	0	M	9701
Ballarat	5-14	1	F	420
Ballarat	5-14	1	M	822
Ballarat	15-19		F	296
Ballarat	15-19		M	294
Ballarat	15-19	0	F	4423
Ballarat	15-19	0	M	4583
Ballarat	15-19	1	F	207
Ballarat	15-19	1	M	325
Ballarat	20-24		F	264
Ballarat	20-24		M	304
Ballarat	20-24	0	F	4264
Ballarat	20-24	0	M	4255
Ballarat	20-24	1	F	177
Ballarat	20-24	1	M	235
Ballarat	25-34		F	596
Ballarat	25-34		M	631
Ballarat	25-34	0	F	9575
Ballarat	25-34	0	M	9233
Ballarat	25-34	1	F	308
Ballarat	25-34	1	M	371
Ballarat	35-44		F	586
Ballarat	35-44		M	626
Ballarat	35-44	0	F	9745
Ballarat	35-44	0	M	8837
Ballarat	35-44	1	F	380
Ballarat	35-44	1	M	342
Ballarat	45-54		F	620
Ballarat	45-54		M	754
Ballarat	45-54	0	F	10365
Ballarat	45-54	0	M	9664
Ballarat	45-54	1	F	604
Ballarat	45-54	1	M	500
Ballarat	55-64		F	560
Ballarat	55-64		M	679
Ballarat	55-64	0	F	10542
Ballarat	55-64	0	M	9625
Ballarat	55-64	1	F	809
Ballarat	55-64	1	M	739
Ballarat	65-74		F	555
Ballarat	65-74		M	635
Ballarat	65-74	0	F	9255
Ballarat	65-74	0	M	8520
Ballarat	65-74	1	F	1053
Ballarat	65-74	1	M	1011
Ballarat	75-84		F	377
Ballarat	75-84		M	381
Ballarat	75-84	0	F	4318
Ballarat	75-84	0	M	3945
Ballarat	75-84	1	F	1168
Ballarat	75-84	1	M	1008
Ballarat	85+		F	269
Ballarat	85+		M	175
Ballarat	85+	0	F	1035
Ballarat	85+	0	M	781
Ballarat	85+	1	F	1392
Ballarat	85+	1	M	670
Bendigo	0-4		F	268
Bendigo	0-4		M	280
Bendigo	0-4	0	F	4135
Bendigo	0-4	0	M	4295
Bendigo	0-4	1	F	61
Bendigo	0-4	1	M	106
Bendigo	5-14		F	607
Bendigo	5-14		M	649
Bendigo	5-14	0	F	9093
Bendigo	5-14	0	M	9293
Bendigo	5-14	1	F	419
Bendigo	5-14	1	M	859
Bendigo	15-19		F	281
Bendigo	15-19		M	270
Bendigo	15-19	0	F	4179
Bendigo	15-19	0	M	4175
Bendigo	15-19	1	F	195
Bendigo	15-19	1	M	294
Bendigo	20-24		F	237
Bendigo	20-24		M	311
Bendigo	20-24	0	F	3988
Bendigo	20-24	0	M	3926
Bendigo	20-24	1	F	128
Bendigo	20-24	1	M	203
Bendigo	25-34		F	607
Bendigo	25-34		M	814
Bendigo	25-34	0	F	9125
Bendigo	25-34	0	M	8327
Bendigo	25-34	1	F	269
Bendigo	25-34	1	M	325
Bendigo	35-44		F	612
Bendigo	35-44		M	708
Bendigo	35-44	0	F	9432
Bendigo	35-44	0	M	8529
Bendigo	35-44	1	F	332
Bendigo	35-44	1	M	292
Bendigo	45-54		F	618
Bendigo	45-54		M	753
Bendigo	45-54	0	F	9959
Bendigo	45-54	0	M	9128
Bendigo	45-54	1	F	455
Bendigo	45-54	1	M	427
Bendigo	55-64		F	661
Bendigo	55-64		M	719
Bendigo	55-64	0	F	10424
Bendigo	55-64	0	M	9394
Bendigo	55-64	1	F	707
Bendigo	55-64	1	M	586
Bendigo	65-74		F	555
Bendigo	65-74		M	608
Bendigo	65-74	0	F	9117
Bendigo	65-74	0	M	8576
Bendigo	65-74	1	F	916
Bendigo	65-74	1	M	844
Bendigo	75-84		F	447
Bendigo	75-84		M	406
Bendigo	75-84	0	F	4260
Bendigo	75-84	0	M	4048
Bendigo	75-84	1	F	1130
Bendigo	75-84	1	M	889
Bendigo	85+		F	447
Bendigo	85+		M	249
Bendigo	85+	0	F	993
Bendigo	85+	0	M	843
Bendigo	85+	1	F	1303
Bendigo	85+	1	M	686
Geelong	0-4		F	410
Geelong	0-4		M	432
Geelong	0-4	0	F	8708
Geelong	0-4	0	M	9129
Geelong	0-4	1	F	88
Geelong	0-4	1	M	170
Geelong	5-14		F	997
Geelong	5-14		M	1044
Geelong	5-14	0	F	17783
Geelong	5-14	0	M	18236
Geelong	5-14	1	F	728
Geelong	5-14	1	M	1463
Geelong	15-19		F	426
Geelong	15-19		M	436
Geelong	15-19	0	F	8232
Geelong	15-19	0	M	8430
Geelong	15-19	1	F	311
Geelong	15-19	1	M	542
Geelong	20-24		F	484
Geelong	20-24		M	643
Geelong	20-24	0	F	8813
Geelong	20-24	0	M	9006
Geelong	20-24	1	F	243
Geelong	20-24	1	M	360
Geelong	25-34		F	999
Geelong	25-34		M	1568
Geelong	25-34	0	F	20396
Geelong	25-34	0	M	19786
Geelong	25-34	1	F	454
Geelong	25-34	1	M	517
Geelong	35-44		F	1041
Geelong	35-44		M	1318
Geelong	35-44	0	F	20327
Geelong	35-44	0	M	18594
Geelong	35-44	1	F	539
Geelong	35-44	1	M	450
Geelong	45-54		F	906
Geelong	45-54		M	1152
Geelong	45-54	0	F	19347
Geelong	45-54	0	M	17872
Geelong	45-54	1	F	798
Geelong	45-54	1	M	647
Geelong	55-64		F	841
Geelong	55-64		M	979
Geelong	55-64	0	F	18907
Geelong	55-64	0	M	16770
Geelong	55-64	1	F	1172
Geelong	55-64	1	M	910
Geelong	65-74		F	897
Geelong	65-74		M	900
Geelong	65-74	0	F	16726
Geelong	65-74	0	M	15104
Geelong	65-74	1	F	1581
Geelong	65-74	1	M	1387
Geelong	75-84		F	663
Geelong	75-84		M	586
Geelong	75-84	0	F	7825
Geelong	75-84	0	M	6986
Geelong	75-84	1	F	2258
Geelong	75-84	1	M	1599
Geelong	85+		F	460
Geelong	85+		M	273
Geelong	85+	0	F	1784
Geelong	85+	0	M	1545
Geelong	85+	1	F	2658
Geelong	85+	1	M	1222
Hume	0-4		F	268
Hume	0-4		M	301
Hume	0-4	0	F	4342
Hume	0-4	0	M	4316
Hume	0-4	1	F	50
Hume	0-4	1	M	88
Hume	5-14		F	753
Hume	5-14		M	840
Hume	5-14	0	F	9672
Hume	5-14	0	M	9720
Hume	5-14	1	F	452
Hume	5-14	1	M	850
Hume	15-19		F	366
Hume	15-19		M	366
Hume	15-19	0	F	4529
Hume	15-19	0	M	4852
Hume	15-19	1	F	153
Hume	15-19	1	M	296
Hume	20-24		F	309
Hume	20-24		M	382
Hume	20-24	0	F	3688
Hume	20-24	0	M	4021
Hume	20-24	1	F	113
Hume	20-24	1	M	191
Hume	25-34		F	662
Hume	25-34		M	709
Hume	25-34	0	F	8976
Hume	25-34	0	M	8684
Hume	25-34	1	F	245
Hume	25-34	1	M	309
Hume	35-44		F	688
Hume	35-44		M	763
Hume	35-44	0	F	9719
Hume	35-44	0	M	8765
Hume	35-44	1	F	315
Hume	35-44	1	M	324
Hume	45-54		F	773
Hume	45-54		M	792
Hume	45-54	0	F	10936
Hume	45-54	0	M	10058
Hume	45-54	1	F	491
Hume	45-54	1	M	424
Hume	55-64		F	828
Hume	55-64		M	916
Hume	55-64	0	F	12224
Hume	55-64	0	M	11433
Hume	55-64	1	F	784
Hume	55-64	1	M	723
Hume	65-74		F	678
Hume	65-74		M	814
Hume	65-74	0	F	10766
Hume	65-74	0	M	10690
Hume	65-74	1	F	976
Hume	65-74	1	M	1039
Hume	75-84		F	496
Hume	75-84		M	459
Hume	75-84	0	F	5116
Hume	75-84	0	M	4993
Hume	75-84	1	F	1345
Hume	75-84	1	M	1106
Hume	85+		F	286
Hume	85+		M	154
Hume	85+	0	F	1210
Hume	85+	0	M	1005
Hume	85+	1	F	1548
Hume	85+	1	M	782
Latrobe - Gippsland	0-4		F	580
Latrobe - Gippsland	0-4		M	575
Latrobe - Gippsland	0-4	0	F	7008
Latrobe - Gippsland	0-4	0	M	7241
Latrobe - Gippsland	0-4	1	F	101
Latrobe - Gippsland	0-4	1	M	166
Latrobe - Gippsland	5-14		F	1341
Latrobe - Gippsland	5-14		M	1390
Latrobe - Gippsland	5-14	0	F	15122
Latrobe - Gippsland	5-14	0	M	15577
Latrobe - Gippsland	5-14	1	F	632
Latrobe - Gippsland	5-14	1	M	1316
Latrobe - Gippsland	15-19		F	533
Latrobe - Gippsland	15-19		M	535
Latrobe - Gippsland	15-19	0	F	6963
Latrobe - Gippsland	15-19	0	M	7098
Latrobe - Gippsland	15-19	1	F	291
Latrobe - Gippsland	15-19	1	M	489
Latrobe - Gippsland	20-24		F	457
Latrobe - Gippsland	20-24		M	539
Latrobe - Gippsland	20-24	0	F	5990
Latrobe - Gippsland	20-24	0	M	6165
Latrobe - Gippsland	20-24	1	F	226
Latrobe - Gippsland	20-24	1	M	363
