SA4_NAME21	CountryOfBirth	Sex	persons
Melbourne - West	IND	F	35720
Melbourne - West	IND	M	42894
Melbourne - West	IRL	F	735
Melbourne - West	IRL	M	894
Melbourne - West	IRN	F	777
Melbourne - West	IRN	M	1090
Melbourne - West	IRQ	F	1443
Melbourne - West	IRQ	M	1508
Melbourne - West	ITA	F	3623
Melbourne - West	ITA	M	3607
Melbourne - West	JPN	F	617
Melbourne - West	JPN	M	209
Melbourne - West	KHM	F	483
Melbourne - West	KHM	M	334
Melbourne - West	KOR	F	852
Melbourne - West	KOR	M	632
Melbourne - West	LBN	F	1606
Melbourne - West	LBN	M	1780
Melbourne - West	LKA	F	3206
Melbourne - West	LKA	M	3688
Melbourne - West	MKD	F	3279
Melbourne - West	MKD	M	3148
Melbourne - West	MLT	F	4211
Melbourne - West	MLT	M	4139
Melbourne - West	MMR	F	2713
Melbourne - West	MMR	M	2922
Melbourne - West	MUS	F	695
Melbourne - West	MUS	M	693
Melbourne - West	MYS	F	3217
Melbourne - West	MYS	M	2845
Melbourne - West	NLD	F	489
Melbourne - West	NLD	M	521
Melbourne - West	NPL	F	1609
Melbourne - West	NPL	M	1910
Melbourne - West	NZL	F	9876
Melbourne - West	NZL	M	9871
Melbourne - West	PAK	F	3460
Melbourne - West	PAK	M	5061
Melbourne - West	PHL	F	12293
Melbourne - West	PHL	M	9257
Melbourne - West	PNG	F	166
Melbourne - West	PNG	M	149
Melbourne - West	POL	F	1343
Melbourne - West	POL	M	1009
Melbourne - West	SGP	F	1289
Melbourne - West	SGP	M	1147
Melbourne - West	THA	F	2422
Melbourne - West	THA	M	1408
Melbourne - West	TUR	F	723
Melbourne - West	TUR	M	822
Melbourne - West	TWN	F	497
Melbourne - West	TWN	M	279
Melbourne - West	USA	F	1070
Melbourne - West	USA	M	1064
Melbourne - West	VNM	F	22212
Melbourne - West	VNM	M	17788
Melbourne - West	WSM	F	1392
Melbourne - West	WSM	M	1391
Melbourne - West	ZAF	F	1431
Melbourne - West	ZAF	M	1498
Melbourne - West	ZWE	F	490
Melbourne - West	ZWE	M	422
Mornington Peninsula		F	11605
Mornington Peninsula		M	11087
Mornington Peninsula	AFG	F	79
Mornington Peninsula	AFG	M	83
Mornington Peninsula	AUS	F	118707
Mornington Peninsula	AUS	M	113273
Mornington Peninsula	BGD	F	25
Mornington Peninsula	BGD	M	32
Mornington Peninsula	BIH	F	126
Mornington Peninsula	BIH	M	138
Mornington Peninsula	BRA	F	78
Mornington Peninsula	BRA	M	66
Mornington Peninsula	CAN	F	341
Mornington Peninsula	CAN	M	285
Mornington Peninsula	CHL	F	154
Mornington Peninsula	CHL	M	136
Mornington Peninsula	CHN	F	909
Mornington Peninsula	CHN	M	609
Mornington Peninsula	DEU	F	843
Mornington Peninsula	DEU	M	816
Mornington Peninsula	EGY	F	182
Mornington Peninsula	EGY	M	165
Mornington Peninsula	FJI	F	204
Mornington Peninsula	FJI	M	154
Mornington Peninsula	FRA	F	176
Mornington Peninsula	FRA	M	175
Mornington Peninsula	GBR	F	11429
Mornington Peninsula	GBR	M	10791
Mornington Peninsula	GRC	F	556
Mornington Peninsula	GRC	M	622
Mornington Peninsula	HKG	F	193
Mornington Peninsula	HKG	M	134
Mornington Peninsula	HRV	F	277
Mornington Peninsula	HRV	M	272
Mornington Peninsula	IDN	F	196
Mornington Peninsula	IDN	M	106
Mornington Peninsula	IND	F	1062
Mornington Peninsula	IND	M	1103
Mornington Peninsula	IRL	F	581
Mornington Peninsula	IRL	M	644
Mornington Peninsula	IRN	F	80
Mornington Peninsula	IRN	M	102
Mornington Peninsula	IRQ	F	23
Mornington Peninsula	IRQ	M	45
Mornington Peninsula	ITA	F	817
Mornington Peninsula	ITA	M	1013
Mornington Peninsula	JPN	F	155
Mornington Peninsula	JPN	M	44
Mornington Peninsula	KHM	F	95
Mornington Peninsula	KHM	M	64
Mornington Peninsula	KOR	F	105
Mornington Peninsula	KOR	M	59
Mornington Peninsula	LBN	F	105
Mornington Peninsula	LBN	M	117
Mornington Peninsula	LKA	F	408
Mornington Peninsula	LKA	M	426
Mornington Peninsula	MKD	F	64
Mornington Peninsula	MKD	M	78
Mornington Peninsula	MLT	F	156
Mornington Peninsula	MLT	M	156
Mornington Peninsula	MMR	F	39
Mornington Peninsula	MMR	M	35
Mornington Peninsula	MUS	F	280
Mornington Peninsula	MUS	M	237
Mornington Peninsula	MYS	F	368
Mornington Peninsula	MYS	M	270
Mornington Peninsula	NLD	F	736
Mornington Peninsula	NLD	M	693
Mornington Peninsula	NPL	F	50
Mornington Peninsula	NPL	M	61
Mornington Peninsula	NZL	F	2657
Mornington Peninsula	NZL	M	2651
Mornington Peninsula	PAK	F	52
Mornington Peninsula	PAK	M	69
Mornington Peninsula	PHL	F	1306
Mornington Peninsula	PHL	M	547
Mornington Peninsula	PNG	F	113
Mornington Peninsula	PNG	M	68
Mornington Peninsula	POL	F	338
Mornington Peninsula	POL	M	277
Mornington Peninsula	SGP	F	163
Mornington Peninsula	SGP	M	98
Mornington Peninsula	THA	F	532
Mornington Peninsula	THA	M	143
Mornington Peninsula	TUR	F	102
Mornington Peninsula	TUR	M	111
Mornington Peninsula	TWN	F	71
Mornington Peninsula	TWN	M	38
Mornington Peninsula	USA	F	585
Mornington Peninsula	USA	M	526
Mornington Peninsula	VNM	F	261
Mornington Peninsula	VNM	M	128
Mornington Peninsula	WSM	F	56
Mornington Peninsula	WSM	M	52
Mornington Peninsula	ZAF	F	946
Mornington Peninsula	ZAF	M	835
Mornington Peninsula	ZWE	F	116
Mornington Peninsula	ZWE	M	95
North West		F	6847
North West		M	7543
North West	AFG	F	134
North West	AFG	M	234
North West	AUS	F	63088
North West	AUS	M	62324
North West	BGD	F	28
North West	BGD	M	39
North West	BIH	F	11
North West	BIH	M	8
North West	BRA	F	16
North West	BRA	M	8
North West	CAN	F	63
North West	CAN	M	41
North West	CHL	F	9
North West	CHL	M	13
North West	CHN	F	266
North West	CHN	M	218
North West	DEU	F	174
North West	DEU	M	159
North West	EGY	F	15
North West	EGY	M	27
North West	FJI	F	84
North West	FJI	M	82
North West	FRA	F	36
North West	FRA	M	20
North West	GBR	F	1294
North West	GBR	M	1171
North West	GRC	F	91
North West	GRC	M	100
North West	HKG	F	60
North West	HKG	M	46
North West	HRV	F	61
North West	HRV	M	45
North West	IDN	F	86
North West	IDN	M	94
North West	IND	F	639
North West	IND	M	799
North West	IRL	F	64
North West	IRL	M	56
North West	IRN	F	15
North West	IRN	M	28
North West	IRQ	F	28
North West	IRQ	M	35
North West	ITA	F	417
North West	ITA	M	421
North West	JPN	F	35
North West	JPN	M	4
North West	KHM	F	69
North West	KHM	M	47
North West	KOR	F	51
North West	KOR	M	34
North West	LBN	F	8
North West	LBN	M	14
North West	LKA	F	79
North West	LKA	M	93
North West	MKD	F	6
North West	MKD	M	8
North West	MLT	F	20
North West	MLT	M	29
North West	MMR	F	101
North West	MMR	M	124
North West	MUS	F	28
North West	MUS	M	18
North West	MYS	F	819
North West	MYS	M	1114
North West	NLD	F	157
North West	NLD	M	172
North West	NPL	F	98
North West	NPL	M	95
North West	NZL	F	582
North West	NZL	M	567
North West	PAK	F	59
North West	PAK	M	93
North West	PHL	F	719
North West	PHL	M	389
North West	PNG	F	32
North West	PNG	M	19
North West	POL	F	19
North West	POL	M	27
North West	SGP	F	26
North West	SGP	M	16
North West	THA	F	311
North West	THA	M	218
North West	TUR	F	145
North West	TUR	M	169
North West	TWN	F	207
North West	TWN	M	105
North West	USA	F	110
North West	USA	M	83
North West	VNM	F	400
North West	VNM	M	360
North West	WSM	F	63
North West	WSM	M	119
North West	ZAF	F	197
North West	ZAF	M	182
North West	ZWE	F	47
North West	ZWE	M	52
Shepparton		F	6194
Shepparton		M	6446
Shepparton	AFG	F	312
Shepparton	AFG	M	430
Shepparton	AUS	F	54984
Shepparton	AUS	M	54119
Shepparton	BGD	F	21
Shepparton	BGD	M	32
Shepparton	BIH	F	6
Shepparton	BIH	M	3
Shepparton	BRA	F	18
Shepparton	BRA	M	8
Shepparton	CAN	F	58
Shepparton	CAN	M	40
Shepparton	CHL	F	8
Shepparton	CHL	M	10
Shepparton	CHN	F	219
Shepparton	CHN	M	142
Shepparton	DEU	F	154
Shepparton	DEU	M	138
Shepparton	EGY	F	28
Shepparton	EGY	M	42
Shepparton	FJI	F	73
Shepparton	FJI	M	60
Shepparton	FRA	F	27
Shepparton	FRA	M	39
Shepparton	GBR	F	1326
Shepparton	GBR	M	1288
Shepparton	GRC	F	87
Shepparton	GRC	M	101
Shepparton	HKG	F	42
Shepparton	HKG	M	37
Shepparton	HRV	F	40
Shepparton	HRV	M	43
Shepparton	IDN	F	65
Shepparton	IDN	M	47
Shepparton	IND	F	1061
Shepparton	IND	M	1237
Shepparton	IRL	F	73
Shepparton	IRL	M	78
Shepparton	IRN	F	57
Shepparton	IRN	M	74
Shepparton	IRQ	F	257
Shepparton	IRQ	M	276
Shepparton	ITA	F	531
Shepparton	ITA	M	555
Shepparton	JPN	F	18
Shepparton	JPN	M	11
Shepparton	KHM	F	20
Shepparton	KHM	M	18
Shepparton	KOR	F	27
Shepparton	KOR	M	19
Shepparton	LBN	F	9
Shepparton	LBN	M	14
Shepparton	LKA	F	139
Shepparton	LKA	M	145
Shepparton	MKD	F	42
Shepparton	MKD	M	52
Shepparton	MLT	F	27
Shepparton	MLT	M	37
Shepparton	MMR	F	11
Shepparton	MMR	M	10
Shepparton	MUS	F	11
Shepparton	MUS	M	13
Shepparton	MYS	F	462
Shepparton	MYS	M	514
Shepparton	NLD	F	198
Shepparton	NLD	M	205
Shepparton	NPL	F	73
Shepparton	NPL	M	84
Shepparton	NZL	F	746
Shepparton	NZL	M	711
Shepparton	PAK	F	136
Shepparton	PAK	M	171
Shepparton	PHL	F	756
Shepparton	PHL	M	451
Shepparton	PNG	F	28
Shepparton	PNG	M	20
Shepparton	POL	F	26
Shepparton	POL	M	15
Shepparton	SGP	F	24
Shepparton	SGP	M	15
Shepparton	THA	F	208
Shepparton	THA	M	78
Shepparton	TUR	F	121
Shepparton	TUR	M	147
Shepparton	TWN	F	157
Shepparton	TWN	M	60
Shepparton	USA	F	100
Shepparton	USA	M	72
Shepparton	VNM	F	79
Shepparton	VNM	M	63
Shepparton	WSM	F	59
Shepparton	WSM	M	79
Shepparton	ZAF	F	109
Shepparton	ZAF	M	98
Shepparton	ZWE	F	30
Shepparton	ZWE	M	26
Warrnambool and South West		F	4787
Warrnambool and South West		M	4944
Warrnambool and South West	AFG	F	9
Warrnambool and South West	AFG	M	23
Warrnambool and South West	AUS	F	54852
Warrnambool and South West	AUS	M	53241
Warrnambool and South West	BGD	F	7
Warrnambool and South West	BGD	M	14
Warrnambool and South West	BIH	F	6
Warrnambool and South West	BRA	F	13
Warrnambool and South West	BRA	M	10
Warrnambool and South West	CAN	F	70
Warrnambool and South West	CAN	M	46
Warrnambool and South West	CHL	F	4
Warrnambool and South West	CHL	M	7
Warrnambool and South West	CHN	F	244
Warrnambool and South West	CHN	M	232
Warrnambool and South West	DEU	F	169
Warrnambool and South West	DEU	M	127
Warrnambool and South West	EGY	F	20
Warrnambool and South West	EGY	M	29
Warrnambool and South West	FJI	F	24
Warrnambool and South West	FJI	M	24
Warrnambool and South West	FRA	F	36
Warrnambool and South West	FRA	M	31
Warrnambool and South West	GBR	F	1560
Warrnambool and South West	GBR	M	1432
Warrnambool and South West	GRC	F	20
Warrnambool and South West	GRC	M	35
Warrnambool and South West	HKG	F	21
Warrnambool and South West	HKG	M	12
Warrnambool and South West	HRV	F	13
Warrnambool and South West	HRV	M	19
Warrnambool and South West	IDN	F	60
Warrnambool and South West	IDN	M	36
Warrnambool and South West	IND	F	214
Warrnambool and South West	IND	M	270
Warrnambool and South West	IRL	F	88
Warrnambool and South West	IRL	M	134
Warrnambool and South West	IRN	F	13
Warrnambool and South West	IRN	M	12
Warrnambool and South West	IRQ	M	4
Warrnambool and South West	ITA	F	57
Warrnambool and South West	ITA	M	83
Warrnambool and South West	JPN	F	47
Warrnambool and South West	JPN	M	14
Warrnambool and South West	KHM	F	9
Warrnambool and South West	KHM	M	8
Warrnambool and South West	KOR	F	32
Warrnambool and South West	KOR	M	33
Warrnambool and South West	LBN	F	4
Warrnambool and South West	LBN	M	5
Warrnambool and South West	LKA	F	89
Warrnambool and South West	LKA	M	103
Warrnambool and South West	MKD	F	6
Warrnambool and South West	MKD	M	9
Warrnambool and South West	MLT	F	32
Warrnambool and South West	MLT	M	48
Warrnambool and South West	MMR	F	11
Warrnambool and South West	MMR	M	10
Warrnambool and South West	MUS	F	7
Warrnambool and South West	MUS	M	9
Warrnambool and South West	MYS	F	69
Warrnambool and South West	MYS	M	61
Warrnambool and South West	NLD	F	223
Warrnambool and South West	NLD	M	257
Warrnambool and South West	NPL	F	53
Warrnambool and South West	NPL	M	70
Warrnambool and South West	NZL	F	837
Warrnambool and South West	NZL	M	866
Warrnambool and South West	PAK	F	11
Warrnambool and South West	PAK	M	21
Warrnambool and South West	PHL	F	448
Warrnambool and South West	PHL	M	243
Warrnambool and South West	PNG	F	22
Warrnambool and South West	PNG	M	14
Warrnambool and South West	POL	F	20
Warrnambool and South West	POL	M	21
Warrnambool and South West	SGP	F	22
Warrnambool and South West	SGP	M	13
Warrnambool and South West	THA	F	148
Warrnambool and South West	THA	M	51
Warrnambool and South West	TUR	F	10
Warrnambool and South West	TUR	M	18
Warrnambool and South West	TWN	F	109
Warrnambool and South West	TWN	M	109
Warrnambool and South West	USA	F	123
Warrnambool and South West	USA	M	105
Warrnambool and South West	VNM	F	88
Warrnambool and South West	VNM	M	79
Warrnambool and South West	WSM	F	8
Warrnambool and South West	WSM	M	30
Warrnambool and South West	ZAF	F	160
Warrnambool and South West	ZAF	M	150
Warrnambool and South West	ZWE	F	37
Warrnambool and South West	ZWE	M	37
Migratory - Offshore - Shipping (Vic.)		F	3
Migratory - Offshore - Shipping (Vic.)		M	24
Migratory - Offshore - Shipping (Vic.)	AUS	M	7
Migratory - Offshore - Shipping (Vic.)	PHL	M	5
No usual address (Vic.)		F	1459
No usual address (Vic.)		M	2195
No usual address (Vic.)	AFG	F	3
No usual address (Vic.)	AFG	M	7
No usual address (Vic.)	AUS	F	1934
No usual address (Vic.)	AUS	M	2348
No usual address (Vic.)	BRA	F	7
No usual address (Vic.)	BRA	M	4
No usual address (Vic.)	CAN	F	14
No usual address (Vic.)	CAN	M	14
No usual address (Vic.)	CHL	F	8
No usual address (Vic.)	CHL	M	7
No usual address (Vic.)	CHN	F	34
No usual address (Vic.)	CHN	M	22
No usual address (Vic.)	DEU	F	16
No usual address (Vic.)	DEU	M	16
No usual address (Vic.)	EGY	F	3
No usual address (Vic.)	EGY	M	3
No usual address (Vic.)	FJI	F	3
No usual address (Vic.)	FJI	M	5
No usual address (Vic.)	FRA	F	10
No usual address (Vic.)	FRA	M	4
No usual address (Vic.)	GBR	F	84
No usual address (Vic.)	GBR	M	118
No usual address (Vic.)	GRC	F	5
No usual address (Vic.)	GRC	M	8
No usual address (Vic.)	HKG	F	3
No usual address (Vic.)	HKG	M	3
No usual address (Vic.)	HRV	F	6
No usual address (Vic.)	HRV	M	7
No usual address (Vic.)	IDN	F	14
No usual address (Vic.)	IDN	M	4
No usual address (Vic.)	IND	F	29
No usual address (Vic.)	IND	M	60
No usual address (Vic.)	IRL	F	7
No usual address (Vic.)	IRL	M	18
No usual address (Vic.)	IRN	F	14
No usual address (Vic.)	IRN	M	13
No usual address (Vic.)	IRQ	F	3
No usual address (Vic.)	IRQ	M	5
No usual address (Vic.)	ITA	F	9
No usual address (Vic.)	ITA	M	10
No usual address (Vic.)	JPN	F	9
No usual address (Vic.)	KHM	F	3
No usual address (Vic.)	KHM	M	6
No usual address (Vic.)	KOR	F	5
No usual address (Vic.)	KOR	M	4
No usual address (Vic.)	LBN	F	3
No usual address (Vic.)	LBN	M	8
No usual address (Vic.)	LKA	F	17
No usual address (Vic.)	LKA	M	16
No usual address (Vic.)	MKD	M	3
No usual address (Vic.)	MLT	M	3
No usual address (Vic.)	MMR	M	3
No usual address (Vic.)	MYS	F	34
No usual address (Vic.)	MYS	M	40
No usual address (Vic.)	NLD	F	13
No usual address (Vic.)	NLD	M	9
No usual address (Vic.)	NPL	F	8
No usual address (Vic.)	NPL	M	4
No usual address (Vic.)	NZL	F	65
No usual address (Vic.)	NZL	M	87
No usual address (Vic.)	PAK	F	7
No usual address (Vic.)	PAK	M	13
No usual address (Vic.)	PHL	F	25
No usual address (Vic.)	PHL	M	21
No usual address (Vic.)	PNG	F	5
No usual address (Vic.)	POL	M	4
No usual address (Vic.)	SGP	F	10
No usual address (Vic.)	THA	F	12
No usual address (Vic.)	THA	M	6
No usual address (Vic.)	TUR	F	5
No usual address (Vic.)	TUR	M	12
No usual address (Vic.)	TWN	F	8
No usual address (Vic.)	TWN	M	8
No usual address (Vic.)	USA	F	11
No usual address (Vic.)	USA	M	25
No usual address (Vic.)	VNM	F	16
No usual address (Vic.)	VNM	M	15
No usual address (Vic.)	WSM	M	3
No usual address (Vic.)	ZAF	F	11
No usual address (Vic.)	ZAF	M	17
No usual address (Vic.)	ZWE	M	3
Brisbane - East		F	6625
Brisbane - East		M	6495
Brisbane - East	AFG	F	16
Brisbane - East	AFG	M	16
Brisbane - East	AUS	F	89487
Brisbane - East	AUS	M	86154
Brisbane - East	BGD	F	15
Brisbane - East	BGD	M	5
Brisbane - East	BIH	F	69
Brisbane - East	BIH	M	53
Brisbane - East	BRA	F	155
Brisbane - East	BRA	M	117
Brisbane - East	CAN	F	314
Brisbane - East	CAN	M	252
Brisbane - East	CHL	F	57
Brisbane - East	CHL	M	48
Brisbane - East	CHN	F	840
Brisbane - East	CHN	M	515
Brisbane - East	DEU	F	552
Brisbane - East	DEU	M	540
Brisbane - East	EGY	F	50
Brisbane - East	EGY	M	57
Brisbane - East	FJI	F	380
Brisbane - East	FJI	M	331
Brisbane - East	FRA	F	181
Brisbane - East	FRA	M	167
Brisbane - East	GBR	F	7994
Brisbane - East	GBR	M	8109
Brisbane - East	GRC	F	83
Brisbane - East	GRC	M	108
Brisbane - East	HKG	F	181
Brisbane - East	HKG	M	159
Brisbane - East	HRV	F	102
Brisbane - East	HRV	M	102
Brisbane - East	IDN	F	201
Brisbane - East	IDN	M	105
Brisbane - East	IND	F	851
Brisbane - East	IND	M	914
Brisbane - East	IRL	F	499
Brisbane - East	IRL	M	631
Brisbane - East	IRN	F	144
Brisbane - East	IRN	M	144
Brisbane - East	IRQ	F	13
Brisbane - East	IRQ	M	13
Brisbane - East	ITA	F	216
Brisbane - East	ITA	M	275
Brisbane - East	JPN	F	214
Brisbane - East	JPN	M	61
Brisbane - East	KHM	F	25
Brisbane - East	KHM	M	17
Brisbane - East	KOR	F	219
Brisbane - East	KOR	M	130
Brisbane - East	LBN	F	39
Brisbane - East	LBN	M	36
Brisbane - East	LKA	F	216
Brisbane - East	LKA	M	250
Brisbane - East	MKD	F	18
Brisbane - East	MKD	M	16
Brisbane - East	MLT	F	62
Brisbane - East	MLT	M	61
Brisbane - East	MMR	F	27
Brisbane - East	MMR	M	21
Brisbane - East	MUS	F	45
Brisbane - East	MUS	M	38
Brisbane - East	MYS	F	277
Brisbane - East	MYS	M	187
Brisbane - East	NLD	F	448
Brisbane - East	NLD	M	420
Brisbane - East	NPL	F	68
Brisbane - East	NPL	M	59
Brisbane - East	NZL	F	6102
Brisbane - East	NZL	M	6111
Brisbane - East	PAK	F	48
Brisbane - East	PAK	M	46
Brisbane - East	PHL	F	1319
Brisbane - East	PHL	M	595
Brisbane - East	PNG	F	390
Brisbane - East	PNG	M	285
Brisbane - East	POL	F	211
Brisbane - East	POL	M	120
Brisbane - East	SGP	F	143
Brisbane - East	SGP	M	119
Brisbane - East	THA	F	414
Brisbane - East	THA	M	112
Brisbane - East	TUR	F	32
Brisbane - East	TUR	M	36
Brisbane - East	TWN	F	208
Brisbane - East	TWN	M	110
Brisbane - East	USA	F	451
Brisbane - East	USA	M	424
Brisbane - East	VNM	F	293
Brisbane - East	VNM	M	190
Brisbane - East	WSM	F	70
Brisbane - East	WSM	M	68
Brisbane - East	ZAF	F	2090
Brisbane - East	ZAF	M	2056
Brisbane - East	ZWE	F	249
Brisbane - East	ZWE	M	242
Brisbane - North		F	6661
Brisbane - North		M	6606
Brisbane - North	AFG	F	59
Brisbane - North	AFG	M	76
Brisbane - North	AUS	F	81589
Brisbane - North	AUS	M	77854
Brisbane - North	BGD	F	67
Brisbane - North	BGD	M	99
Brisbane - North	BIH	F	70
Brisbane - North	BIH	M	51
Brisbane - North	BRA	F	311
Brisbane - North	BRA	M	249
Brisbane - North	CAN	F	281
Brisbane - North	CAN	M	250
Brisbane - North	CHL	F	76
Brisbane - North	CHL	M	47
Brisbane - North	CHN	F	1283
Brisbane - North	CHN	M	780
Brisbane - North	DEU	F	378
Brisbane - North	DEU	M	356
Brisbane - North	EGY	F	39
Brisbane - North	EGY	M	71
Brisbane - North	FJI	F	740
Brisbane - North	FJI	M	624
Brisbane - North	FRA	F	139
Brisbane - North	FRA	M	170
Brisbane - North	GBR	F	3813
Brisbane - North	GBR	M	4407
Brisbane - North	GRC	F	59
Brisbane - North	GRC	M	84
Brisbane - North	HKG	F	427
Brisbane - North	HKG	M	322
Brisbane - North	HRV	F	66
Brisbane - North	HRV	M	42
Brisbane - North	IDN	F	282
Brisbane - North	IDN	M	136
Brisbane - North	IND	F	3716
Brisbane - North	IND	M	4173
Brisbane - North	IRL	F	345
Brisbane - North	IRL	M	437
Brisbane - North	IRN	F	344
Brisbane - North	IRN	M	368
Brisbane - North	IRQ	F	126
Brisbane - North	IRQ	M	154
Brisbane - North	ITA	F	639
Brisbane - North	ITA	M	614
Brisbane - North	JPN	F	418
Brisbane - North	JPN	M	131
Brisbane - North	KHM	F	30
Brisbane - North	KHM	M	16
Brisbane - North	KOR	F	421
Brisbane - North	KOR	M	276
Brisbane - North	LBN	F	36
Brisbane - North	LBN	M	36
Brisbane - North	LKA	F	421
Brisbane - North	LKA	M	402
Brisbane - North	MKD	F	30
Brisbane - North	MKD	M	18
Brisbane - North	MLT	F	35
Brisbane - North	MLT	M	39
Brisbane - North	MMR	F	190
Brisbane - North	MMR	M	158
Brisbane - North	MUS	F	38
Brisbane - North	MUS	M	34
Brisbane - North	MYS	F	463
Brisbane - North	MYS	M	390
Brisbane - North	NLD	F	205
Brisbane - North	NLD	M	209
Brisbane - North	NPL	F	871
Brisbane - North	NPL	M	824
Brisbane - North	NZL	F	4153
Brisbane - North	NZL	M	4103
Brisbane - North	PAK	F	109
Brisbane - North	PAK	M	130
Brisbane - North	PHL	F	2392
Brisbane - North	PHL	M	1359
Brisbane - North	PNG	F	657
Brisbane - North	PNG	M	506
Brisbane - North	POL	F	202
Brisbane - North	POL	M	126
Brisbane - North	SGP	F	227
Brisbane - North	SGP	M	191
Brisbane - North	THA	F	538
Brisbane - North	THA	M	207
Brisbane - North	TUR	F	15
Brisbane - North	TUR	M	49
Brisbane - North	TWN	F	277
Brisbane - North	TWN	M	167
Brisbane - North	USA	F	405
Brisbane - North	USA	M	417
Brisbane - North	VNM	F	353
Brisbane - North	VNM	M	240
Brisbane - North	WSM	F	211
Brisbane - North	WSM	M	193
Brisbane - North	ZAF	F	894
Brisbane - North	ZAF	M	918
Brisbane - North	ZWE	F	192
Brisbane - North	ZWE	M	168
Brisbane - South		F	13948
Brisbane - South		M	13712
Brisbane - South	AFG	F	502
Brisbane - South	AFG	M	614
Brisbane - South	AUS	F	109508
Brisbane - South	AUS	M	107656
Brisbane - South	BGD	F	311
Brisbane - South	BGD	M	322
Brisbane - South	BIH	F	539
Brisbane - South	BIH	M	526
Brisbane - South	BRA	F	420
Brisbane - South	BRA	M	373
Brisbane - South	CAN	F	456
Brisbane - South	CAN	M	443
Brisbane - South	CHL	F	174
Brisbane - South	CHL	M	170
Brisbane - South	CHN	F	12050
Brisbane - South	CHN	M	9801
Brisbane - South	DEU	F	617
Brisbane - South	DEU	M	495
Brisbane - South	EGY	F	230
Brisbane - South	EGY	M	230
Brisbane - South	FJI	F	1121
Brisbane - South	FJI	M	934
Brisbane - South	FRA	F	240
Brisbane - South	FRA	M	241
Brisbane - South	GBR	F	4678
Brisbane - South	GBR	M	5500
Brisbane - South	GRC	F	456
Brisbane - South	GRC	M	463
Brisbane - South	HKG	F	2242
Brisbane - South	HKG	M	2195
Brisbane - South	HRV	F	300
Brisbane - South	HRV	M	244
Brisbane - South	IDN	F	803
Brisbane - South	IDN	M	570
Brisbane - South	IND	F	6772
Brisbane - South	IND	M	8250
Brisbane - South	IRL	F	480
Brisbane - South	IRL	M	609
Brisbane - South	IRN	F	602
Brisbane - South	IRN	M	716
Brisbane - South	IRQ	F	294
Brisbane - South	IRQ	M	350
Brisbane - South	ITA	F	535
Brisbane - South	ITA	M	599
Brisbane - South	JPN	F	992
Brisbane - South	JPN	M	453
Brisbane - South	KHM	F	228
Brisbane - South	KHM	M	168
Brisbane - South	KOR	F	3048
Brisbane - South	KOR	M	2717
Brisbane - South	LBN	F	156
Brisbane - South	LBN	M	166
Brisbane - South	LKA	F	1236
Brisbane - South	LKA	M	1266
Brisbane - South	MKD	F	137
Brisbane - South	MKD	M	105
Brisbane - South	MLT	F	33
Brisbane - South	MLT	M	42
Brisbane - South	MMR	F	136
Brisbane - South	MMR	M	117
Brisbane - South	MUS	F	64
Brisbane - South	MUS	M	77
Brisbane - South	MYS	F	2240
Brisbane - South	MYS	M	1991
Brisbane - South	NLD	F	276
Brisbane - South	NLD	M	291
Brisbane - South	NPL	F	579
Brisbane - South	NPL	M	651
Brisbane - South	NZL	F	5784
Brisbane - South	NZL	M	6002
Brisbane - South	PAK	F	844
Brisbane - South	PAK	M	1012
Brisbane - South	PHL	F	2917
Brisbane - South	PHL	M	1784
Brisbane - South	PNG	F	897
Brisbane - South	PNG	M	699
Brisbane - South	POL	F	318
Brisbane - South	POL	M	247
Brisbane - South	SGP	F	737
Brisbane - South	SGP	M	643
Brisbane - South	THA	F	764
Brisbane - South	THA	M	331
Brisbane - South	TUR	F	114
Brisbane - South	TUR	M	159
Brisbane - South	TWN	F	4020
Brisbane - South	TWN	M	3272
Brisbane - South	USA	F	718
Brisbane - South	USA	M	717
Brisbane - South	VNM	F	2607
Brisbane - South	VNM	M	2028
Brisbane - South	WSM	F	257
Brisbane - South	WSM	M	260
Brisbane - South	ZAF	F	1766
Brisbane - South	ZAF	M	1743
Brisbane - South	ZWE	F	444
Brisbane - South	ZWE	M	472
Brisbane - West		F	5331
Brisbane - West		M	5220
Brisbane - West	AFG	F	23
Brisbane - West	AFG	M	26
Brisbane - West	AUS	F	64731
Brisbane - West	AUS	M	62646
Brisbane - West	BGD	F	168
Brisbane - West	BGD	M	168
Brisbane - West	BIH	F	40
Brisbane - West	BIH	M	26
Brisbane - West	BRA	F	263
Brisbane - West	BRA	M	218
Brisbane - West	CAN	F	411
Brisbane - West	CAN	M	388
Brisbane - West	CHL	F	118
Brisbane - West	CHL	M	118
Brisbane - West	CHN	F	2512
Brisbane - West	CHN	M	1985
Brisbane - West	DEU	F	535
Brisbane - West	DEU	M	494
Brisbane - West	EGY	F	87
Brisbane - West	EGY	M	89
Brisbane - West	FJI	F	288
Brisbane - West	FJI	M	284
Brisbane - West	FRA	F	226
Brisbane - West	FRA	M	225
Brisbane - West	GBR	F	4954
Brisbane - West	GBR	M	5570
Brisbane - West	GRC	F	28
Brisbane - West	GRC	M	39
Brisbane - West	HKG	F	557
Brisbane - West	HKG	M	510
Brisbane - West	HRV	F	49
Brisbane - West	HRV	M	47
Brisbane - West	IDN	F	399
Brisbane - West	IDN	M	289
Brisbane - West	IND	F	1796
