SA4_NAME21	CoupleFamily	HasChild	IncomeFamily.max	families
Sydney - Baulkham Hills and Hawkesbury	0			613
Sydney - Baulkham Hills and Hawkesbury	0		0	194
Sydney - Baulkham Hills and Hawkesbury	0		7875	52
Sydney - Baulkham Hills and Hawkesbury	0		15750	78
Sydney - Baulkham Hills and Hawkesbury	0		21000	99
Sydney - Baulkham Hills and Hawkesbury	0		26250	161
Sydney - Baulkham Hills and Hawkesbury	0		34125	285
Sydney - Baulkham Hills and Hawkesbury	0		42000	373
Sydney - Baulkham Hills and Hawkesbury	0		52500	506
Sydney - Baulkham Hills and Hawkesbury	0		65625	551
Sydney - Baulkham Hills and Hawkesbury	0		78750	635
Sydney - Baulkham Hills and Hawkesbury	0		91875	551
Sydney - Baulkham Hills and Hawkesbury	0		105000	527
Sydney - Baulkham Hills and Hawkesbury	0		131250	1003
Sydney - Baulkham Hills and Hawkesbury	0		157500	578
Sydney - Baulkham Hills and Hawkesbury	0		183750	421
Sydney - Baulkham Hills and Hawkesbury	0		210000	230
Sydney - Baulkham Hills and Hawkesbury	0		Inf	722
Sydney - Baulkham Hills and Hawkesbury	1	0		3631
Sydney - Baulkham Hills and Hawkesbury	1	0	0	1211
Sydney - Baulkham Hills and Hawkesbury	1	0	7875	320
Sydney - Baulkham Hills and Hawkesbury	1	0	15750	183
Sydney - Baulkham Hills and Hawkesbury	1	0	21000	134
Sydney - Baulkham Hills and Hawkesbury	1	0	26250	658
Sydney - Baulkham Hills and Hawkesbury	1	0	34125	426
Sydney - Baulkham Hills and Hawkesbury	1	0	42000	1778
Sydney - Baulkham Hills and Hawkesbury	1	0	52500	1742
Sydney - Baulkham Hills and Hawkesbury	1	0	65625	2338
Sydney - Baulkham Hills and Hawkesbury	1	0	78750	3022
Sydney - Baulkham Hills and Hawkesbury	1	0	91875	2319
Sydney - Baulkham Hills and Hawkesbury	1	0	105000	2739
Sydney - Baulkham Hills and Hawkesbury	1	0	131250	6878
Sydney - Baulkham Hills and Hawkesbury	1	0	157500	6116
Sydney - Baulkham Hills and Hawkesbury	1	0	183750	6303
Sydney - Baulkham Hills and Hawkesbury	1	0	210000	4885
Sydney - Baulkham Hills and Hawkesbury	1	0	Inf	20995
Sydney - Baulkham Hills and Hawkesbury	1	1	7875	31
Sydney - Baulkham Hills and Hawkesbury	1	1	15750	52
Sydney - Baulkham Hills and Hawkesbury	1	1	21000	44
Sydney - Baulkham Hills and Hawkesbury	1	1	26250	104
Sydney - Baulkham Hills and Hawkesbury	1	1	34125	169
Sydney - Baulkham Hills and Hawkesbury	1	1	42000	284
Sydney - Blacktown				37
Sydney - Blacktown			0	37
Sydney - Blacktown			7875	9
Sydney - Blacktown			15750	13
Sydney - Blacktown			21000	11
Sydney - Blacktown			26250	38
Sydney - Blacktown			34125	47
Sydney - Blacktown			42000	79
Sydney - Blacktown			52500	152
Sydney - Blacktown			65625	149
Sydney - Blacktown			78750	188
Sydney - Blacktown			91875	139
Sydney - Blacktown			105000	133
Sydney - Blacktown			131250	274
Sydney - Blacktown			157500	148
Sydney - Blacktown			183750	80
Sydney - Blacktown			210000	55
Sydney - Blacktown			Inf	73
Sydney - Blacktown	0			1325
Sydney - Blacktown	0		0	402
Sydney - Blacktown	0		7875	91
Sydney - Blacktown	0		15750	229
Sydney - Blacktown	0		21000	404
Sydney - Blacktown	0		26250	761
Sydney - Blacktown	0		34125	1168
Sydney - Blacktown	0		42000	1302
Sydney - Blacktown	0		52500	1661
Sydney - Blacktown	0		65625	1689
Sydney - Blacktown	0		78750	1751
Sydney - Blacktown	0		91875	1209
Sydney - Blacktown	0		105000	1123
Sydney - Blacktown	0		131250	1916
Sydney - Blacktown	0		157500	924
Sydney - Blacktown	0		183750	620
Sydney - Blacktown	0		210000	302
Sydney - Blacktown	0		Inf	563
Sydney - Blacktown	1	0		4838
Sydney - Blacktown	1	0	0	1574
Sydney - Blacktown	1	0	7875	218
Sydney - Blacktown	1	0	15750	181
Sydney - Blacktown	1	0	21000	170
Sydney - Blacktown	1	0	26250	724
Sydney - Blacktown	1	0	34125	512
Sydney - Blacktown	1	0	42000	2835
Sydney - Blacktown	1	0	52500	2795
Sydney - Blacktown	1	0	65625	3899
Sydney - Blacktown	1	0	78750	5243
Sydney - Blacktown	1	0	91875	4585
Sydney - Blacktown	1	0	105000	4821
Sydney - Blacktown	1	0	131250	12659
Sydney - Blacktown	1	0	157500	10169
Sydney - Blacktown	1	0	183750	8919
Sydney - Blacktown	1	0	210000	6156
Sydney - Blacktown	1	0	Inf	14185
Sydney - Blacktown	1	1	7875	55
Sydney - Blacktown	1	1	15750	90
Sydney - Blacktown	1	1	21000	111
Sydney - Blacktown	1	1	26250	250
Sydney - Blacktown	1	1	34125	383
Sydney - Blacktown	1	1	42000	836
Sydney - City and Inner South				35
Sydney - City and Inner South			0	95
Sydney - City and Inner South			7875	19
Sydney - City and Inner South			15750	20
Sydney - City and Inner South			21000	22
Sydney - City and Inner South			26250	46
Sydney - City and Inner South			34125	57
Sydney - City and Inner South			42000	76
Sydney - City and Inner South			52500	166
Sydney - City and Inner South			65625	200
Sydney - City and Inner South			78750	225
Sydney - City and Inner South			91875	153
Sydney - City and Inner South			105000	152
Sydney - City and Inner South			131250	320
Sydney - City and Inner South			157500	192
Sydney - City and Inner South			183750	137
Sydney - City and Inner South			210000	91
Sydney - City and Inner South			Inf	199
Sydney - City and Inner South	0			692
Sydney - City and Inner South	0		0	274
Sydney - City and Inner South	0		7875	64
Sydney - City and Inner South	0		15750	120
Sydney - City and Inner South	0		21000	192
Sydney - City and Inner South	0		26250	345
Sydney - City and Inner South	0		34125	415
Sydney - City and Inner South	0		42000	517
Sydney - City and Inner South	0		52500	747
Sydney - City and Inner South	0		65625	732
Sydney - City and Inner South	0		78750	737
Sydney - City and Inner South	0		91875	626
Sydney - City and Inner South	0		105000	572
Sydney - City and Inner South	0		131250	1175
Sydney - City and Inner South	0		157500	413
Sydney - City and Inner South	0		183750	416
Sydney - City and Inner South	0		210000	137
Sydney - City and Inner South	0		Inf	787
Sydney - City and Inner South	1	0		2990
Sydney - City and Inner South	1	0	0	940
Sydney - City and Inner South	1	0	7875	191
Sydney - City and Inner South	1	0	15750	133
Sydney - City and Inner South	1	0	21000	125
Sydney - City and Inner South	1	0	26250	481
Sydney - City and Inner South	1	0	34125	359
Sydney - City and Inner South	1	0	42000	1501
Sydney - City and Inner South	1	0	52500	1473
Sydney - City and Inner South	1	0	65625	2124
Sydney - City and Inner South	1	0	78750	2867
Sydney - City and Inner South	1	0	91875	2351
Sydney - City and Inner South	1	0	105000	2755
Sydney - City and Inner South	1	0	131250	7301
Sydney - City and Inner South	1	0	157500	6433
Sydney - City and Inner South	1	0	183750	6224
Sydney - City and Inner South	1	0	210000	5029
Sydney - City and Inner South	1	0	Inf	22121
Sydney - City and Inner South	1	1	7875	22
Sydney - City and Inner South	1	1	15750	31
Sydney - City and Inner South	1	1	21000	33
Sydney - City and Inner South	1	1	26250	98
Sydney - City and Inner South	1	1	34125	139
Sydney - City and Inner South	1	1	42000	269
Sydney - Eastern Suburbs				16
Sydney - Eastern Suburbs			0	29
Sydney - Eastern Suburbs			7875	7
Sydney - Eastern Suburbs			15750	12
Sydney - Eastern Suburbs			21000	3
Sydney - Eastern Suburbs			26250	21
Sydney - Eastern Suburbs			34125	38
Sydney - Eastern Suburbs			42000	38
Sydney - Eastern Suburbs			52500	71
Sydney - Eastern Suburbs			65625	119
Sydney - Eastern Suburbs			78750	103
Sydney - Eastern Suburbs			91875	72
Sydney - Eastern Suburbs			105000	100
Sydney - Eastern Suburbs			131250	160
Sydney - Eastern Suburbs			157500	128
Sydney - Eastern Suburbs			183750	90
Sydney - Eastern Suburbs			210000	37
Sydney - Eastern Suburbs			Inf	126
Sydney - Eastern Suburbs	0			777
Sydney - Eastern Suburbs	0		0	199
Sydney - Eastern Suburbs	0		7875	47
Sydney - Eastern Suburbs	0		15750	90
Sydney - Eastern Suburbs	0		21000	133
Sydney - Eastern Suburbs	0		26250	223
Sydney - Eastern Suburbs	0		34125	299
Sydney - Eastern Suburbs	0		42000	402
Sydney - Eastern Suburbs	0		52500	543
Sydney - Eastern Suburbs	0		65625	679
Sydney - Eastern Suburbs	0		78750	613
Sydney - Eastern Suburbs	0		91875	554
Sydney - Eastern Suburbs	0		105000	528
Sydney - Eastern Suburbs	0		131250	1101
Sydney - Eastern Suburbs	0		157500	424
Sydney - Eastern Suburbs	0		183750	465
Sydney - Eastern Suburbs	0		210000	172
Sydney - Eastern Suburbs	0		Inf	1212
Sydney - Eastern Suburbs	1	0		3363
Sydney - Eastern Suburbs	1	0	0	560
Sydney - Eastern Suburbs	1	0	7875	157
Sydney - Eastern Suburbs	1	0	15750	112
Sydney - Eastern Suburbs	1	0	21000	70
Sydney - Eastern Suburbs	1	0	26250	356
Sydney - Eastern Suburbs	1	0	34125	238
Sydney - Eastern Suburbs	1	0	42000	1051
Sydney - Eastern Suburbs	1	0	52500	989
Sydney - Eastern Suburbs	1	0	65625	1390
Sydney - Eastern Suburbs	1	0	78750	1908
Sydney - Eastern Suburbs	1	0	91875	1410
Sydney - Eastern Suburbs	1	0	105000	1893
Sydney - Eastern Suburbs	1	0	131250	4806
Sydney - Eastern Suburbs	1	0	157500	4437
Sydney - Eastern Suburbs	1	0	183750	4569
Sydney - Eastern Suburbs	1	0	210000	3716
Sydney - Eastern Suburbs	1	0	Inf	24366
Sydney - Eastern Suburbs	1	1	7875	15
Sydney - Eastern Suburbs	1	1	15750	26
Sydney - Eastern Suburbs	1	1	21000	30
Sydney - Eastern Suburbs	1	1	26250	39
Sydney - Eastern Suburbs	1	1	34125	84
Sydney - Eastern Suburbs	1	1	42000	148
Sydney - Inner South West				60
Sydney - Inner South West			0	82
Sydney - Inner South West			7875	21
Sydney - Inner South West			15750	36
Sydney - Inner South West			21000	25
Sydney - Inner South West			26250	63
Sydney - Inner South West			34125	92
Sydney - Inner South West			42000	146
Sydney - Inner South West			52500	315
Sydney - Inner South West			65625	334
Sydney - Inner South West			78750	416
Sydney - Inner South West			91875	259
Sydney - Inner South West			105000	256
Sydney - Inner South West			131250	461
Sydney - Inner South West			157500	324
Sydney - Inner South West			183750	157
Sydney - Inner South West			210000	82
Sydney - Inner South West			Inf	173
Sydney - Inner South West	0			1942
Sydney - Inner South West	0		0	854
Sydney - Inner South West	0		7875	171
Sydney - Inner South West	0		15750	426
Sydney - Inner South West	0		21000	644
Sydney - Inner South West	0		26250	1098
Sydney - Inner South West	0		34125	1565
Sydney - Inner South West	0		42000	1933
Sydney - Inner South West	0		52500	2356
Sydney - Inner South West	0		65625	2605
Sydney - Inner South West	0		78750	2507
Sydney - Inner South West	0		91875	1908
Sydney - Inner South West	0		105000	1587
Sydney - Inner South West	0		131250	2849
Sydney - Inner South West	0		157500	1502
Sydney - Inner South West	0		183750	962
Sydney - Inner South West	0		210000	506
Sydney - Inner South West	0		Inf	1101
Sydney - Inner South West	1	0		7370
Sydney - Inner South West	1	0	0	2929
Sydney - Inner South West	1	0	7875	550
Sydney - Inner South West	1	0	15750	437
Sydney - Inner South West	1	0	21000	345
Sydney - Inner South West	1	0	26250	1738
Sydney - Inner South West	1	0	34125	1101
Sydney - Inner South West	1	0	42000	5993
Sydney - Inner South West	1	0	52500	5927
Sydney - Inner South West	1	0	65625	7607
Sydney - Inner South West	1	0	78750	9287
Sydney - Inner South West	1	0	91875	6781
Sydney - Inner South West	1	0	105000	7448
Sydney - Inner South West	1	0	131250	15889
Sydney - Inner South West	1	0	157500	11874
Sydney - Inner South West	1	0	183750	9819
Sydney - Inner South West	1	0	210000	6783
Sydney - Inner South West	1	0	Inf	19749
Sydney - Inner South West	1	1	7875	148
Sydney - Inner South West	1	1	15750	260
Sydney - Inner South West	1	1	21000	285
Sydney - Inner South West	1	1	26250	639
Sydney - Inner South West	1	1	34125	1045
Sydney - Inner South West	1	1	42000	1997
Sydney - Inner West				31
Sydney - Inner West			0	46
Sydney - Inner West			7875	10
Sydney - Inner West			15750	20
Sydney - Inner West			21000	17
Sydney - Inner West			26250	32
Sydney - Inner West			34125	45
Sydney - Inner West			42000	69
Sydney - Inner West			52500	133
Sydney - Inner West			65625	141
Sydney - Inner West			78750	228
Sydney - Inner West			91875	149
Sydney - Inner West			105000	145
Sydney - Inner West			131250	276
Sydney - Inner West			157500	175
Sydney - Inner West			183750	115
Sydney - Inner West			210000	62
Sydney - Inner West			Inf	143
Sydney - Inner West	0			822
Sydney - Inner West	0		0	329
Sydney - Inner West	0		7875	81
Sydney - Inner West	0		15750	138
Sydney - Inner West	0		21000	202
Sydney - Inner West	0		26250	293
Sydney - Inner West	0		34125	458
Sydney - Inner West	0		42000	520
Sydney - Inner West	0		52500	774
Sydney - Inner West	0		65625	894
Sydney - Inner West	0		78750	875
Sydney - Inner West	0		91875	802
Sydney - Inner West	0		105000	672
Sydney - Inner West	0		131250	1446
Sydney - Inner West	0		157500	594
Sydney - Inner West	0		183750	560
Sydney - Inner West	0		210000	221
Sydney - Inner West	0		Inf	1057
Sydney - Inner West	1	0		3321
Sydney - Inner West	1	0	0	1032
Sydney - Inner West	1	0	7875	263
Sydney - Inner West	1	0	15750	159
Sydney - Inner West	1	0	21000	136
Sydney - Inner West	1	0	26250	609
Sydney - Inner West	1	0	34125	438
Sydney - Inner West	1	0	42000	1998
Sydney - Inner West	1	0	52500	1761
Sydney - Inner West	1	0	65625	2663
Sydney - Inner West	1	0	78750	3361
Sydney - Inner West	1	0	91875	2549
Sydney - Inner West	1	0	105000	2963
Sydney - Inner West	1	0	131250	7255
Sydney - Inner West	1	0	157500	5938
Sydney - Inner West	1	0	183750	5796
Sydney - Inner West	1	0	210000	4575
Sydney - Inner West	1	0	Inf	22511
Sydney - Inner West	1	1	7875	40
Sydney - Inner West	1	1	15750	61
Sydney - Inner West	1	1	21000	63
Sydney - Inner West	1	1	26250	120
Sydney - Inner West	1	1	34125	206
Sydney - Inner West	1	1	42000	324
Sydney - North Sydney and Hornsby				24
Sydney - North Sydney and Hornsby			0	36
Sydney - North Sydney and Hornsby			7875	8
Sydney - North Sydney and Hornsby			15750	15
Sydney - North Sydney and Hornsby			21000	26
Sydney - North Sydney and Hornsby			26250	34
Sydney - North Sydney and Hornsby			34125	38
Sydney - North Sydney and Hornsby			42000	46
Sydney - North Sydney and Hornsby			52500	82
Sydney - North Sydney and Hornsby			65625	112
Sydney - North Sydney and Hornsby			78750	155
Sydney - North Sydney and Hornsby			91875	113
Sydney - North Sydney and Hornsby			105000	101
Sydney - North Sydney and Hornsby			131250	198
Sydney - North Sydney and Hornsby			157500	151
Sydney - North Sydney and Hornsby			183750	122
Sydney - North Sydney and Hornsby			210000	76
Sydney - North Sydney and Hornsby			Inf	157
Sydney - North Sydney and Hornsby	0			1055
Sydney - North Sydney and Hornsby	0		0	550
Sydney - North Sydney and Hornsby	0		7875	130
Sydney - North Sydney and Hornsby	0		15750	164
Sydney - North Sydney and Hornsby	0		21000	228
Sydney - North Sydney and Hornsby	0		26250	328
Sydney - North Sydney and Hornsby	0		34125	495
Sydney - North Sydney and Hornsby	0		42000	563
Sydney - North Sydney and Hornsby	0		52500	757
Sydney - North Sydney and Hornsby	0		65625	1027
Sydney - North Sydney and Hornsby	0		78750	1027
Sydney - North Sydney and Hornsby	0		91875	958
Sydney - North Sydney and Hornsby	0		105000	877
Sydney - North Sydney and Hornsby	0		131250	1907
Sydney - North Sydney and Hornsby	0		157500	777
Sydney - North Sydney and Hornsby	0		183750	759
Sydney - North Sydney and Hornsby	0		210000	295
Sydney - North Sydney and Hornsby	0		Inf	1914
Sydney - North Sydney and Hornsby	1	0		5345
Sydney - North Sydney and Hornsby	1	0	0	1469
Sydney - North Sydney and Hornsby	1	0	7875	395
Sydney - North Sydney and Hornsby	1	0	15750	249
Sydney - North Sydney and Hornsby	1	0	21000	127
Sydney - North Sydney and Hornsby	1	0	26250	798
Sydney - North Sydney and Hornsby	1	0	34125	564
Sydney - North Sydney and Hornsby	1	0	42000	1782
Sydney - North Sydney and Hornsby	1	0	52500	2052
Sydney - North Sydney and Hornsby	1	0	65625	3024
Sydney - North Sydney and Hornsby	1	0	78750	3891
Sydney - North Sydney and Hornsby	1	0	91875	3107
Sydney - North Sydney and Hornsby	1	0	105000	3718
Sydney - North Sydney and Hornsby	1	0	131250	9187
Sydney - North Sydney and Hornsby	1	0	157500	7746
Sydney - North Sydney and Hornsby	1	0	183750	8414
Sydney - North Sydney and Hornsby	1	0	210000	6489
Sydney - North Sydney and Hornsby	1	0	Inf	43226
Sydney - North Sydney and Hornsby	1	1	7875	60
Sydney - North Sydney and Hornsby	1	1	15750	80
Sydney - North Sydney and Hornsby	1	1	21000	75
Sydney - North Sydney and Hornsby	1	1	26250	130
Sydney - North Sydney and Hornsby	1	1	34125	210
Sydney - North Sydney and Hornsby	1	1	42000	364
Sydney - Northern Beaches				13
Sydney - Northern Beaches			0	3
Sydney - Northern Beaches			7875	6
Sydney - Northern Beaches			15750	8
Sydney - Northern Beaches			21000	9
Sydney - Northern Beaches			26250	22
Sydney - Northern Beaches			34125	20
Sydney - Northern Beaches			42000	22
Sydney - Northern Beaches			52500	51
Sydney - Northern Beaches			65625	51
Sydney - Northern Beaches			78750	76
Sydney - Northern Beaches			91875	57
Sydney - Northern Beaches			105000	56
Sydney - Northern Beaches			131250	127
Sydney - Northern Beaches			157500	65
Sydney - Northern Beaches			183750	36
Sydney - Northern Beaches			210000	18
Sydney - Northern Beaches			Inf	44
Sydney - Northern Beaches	0			807
Sydney - Northern Beaches	0		0	139
Sydney - Northern Beaches	0		7875	34
Sydney - Northern Beaches	0		15750	69
Sydney - Northern Beaches	0		21000	101
Sydney - Northern Beaches	0		26250	169
Sydney - Northern Beaches	0		34125	281
Sydney - Northern Beaches	0		42000	377
Sydney - Northern Beaches	0		52500	533
Sydney - Northern Beaches	0		65625	683
Sydney - Northern Beaches	0		78750	748
Sydney - Northern Beaches	0		91875	693
Sydney - Northern Beaches	0		105000	633
Sydney - Northern Beaches	0		131250	1217
Sydney - Northern Beaches	0		157500	538
Sydney - Northern Beaches	0		183750	458
Sydney - Northern Beaches	0		210000	196
Sydney - Northern Beaches	0		Inf	938
Sydney - Northern Beaches	1	0		3524
Sydney - Northern Beaches	1	0	0	532
Sydney - Northern Beaches	1	0	7875	190
Sydney - Northern Beaches	1	0	15750	116
Sydney - Northern Beaches	1	0	21000	83
Sydney - Northern Beaches	1	0	26250	440
Sydney - Northern Beaches	1	0	34125	331
Sydney - Northern Beaches	1	0	42000	1451
Sydney - Northern Beaches	1	0	52500	1350
Sydney - Northern Beaches	1	0	65625	2082
Sydney - Northern Beaches	1	0	78750	2669
Sydney - Northern Beaches	1	0	91875	2089
Sydney - Northern Beaches	1	0	105000	2483
Sydney - Northern Beaches	1	0	131250	5980
Sydney - Northern Beaches	1	0	157500	5517
Sydney - Northern Beaches	1	0	183750	5432
Sydney - Northern Beaches	1	0	210000	4159
Sydney - Northern Beaches	1	0	Inf	24334
Sydney - Northern Beaches	1	1	7875	18
Sydney - Northern Beaches	1	1	15750	32
Sydney - Northern Beaches	1	1	21000	23
Sydney - Northern Beaches	1	1	26250	55
Sydney - Northern Beaches	1	1	34125	81
Sydney - Northern Beaches	1	1	42000	166
Sydney - Outer South West				28
Sydney - Outer South West			0	20
Sydney - Outer South West			7875	9
Sydney - Outer South West			15750	10
Sydney - Outer South West			21000	11
Sydney - Outer South West			26250	29
Sydney - Outer South West			34125	24
Sydney - Outer South West			42000	50
Sydney - Outer South West			52500	106
Sydney - Outer South West			65625	110
Sydney - Outer South West			78750	116
Sydney - Outer South West			91875	60
Sydney - Outer South West			105000	96
Sydney - Outer South West			131250	154
Sydney - Outer South West			157500	99
Sydney - Outer South West			183750	58
Sydney - Outer South West			210000	19
Sydney - Outer South West			Inf	38
Sydney - Outer South West	0			1114
Sydney - Outer South West	0		0	275
Sydney - Outer South West	0		7875	64
Sydney - Outer South West	0		15750	159
Sydney - Outer South West	0		21000	315
Sydney - Outer South West	0		26250	601
Sydney - Outer South West	0		34125	1045
Sydney - Outer South West	0		42000	1127
Sydney - Outer South West	0		52500	1451
Sydney - Outer South West	0		65625	1557
Sydney - Outer South West	0		78750	1320
Sydney - Outer South West	0		91875	1071
Sydney - Outer South West	0		105000	925
Sydney - Outer South West	0		131250	1514
Sydney - Outer South West	0		157500	761
Sydney - Outer South West	0		183750	488
Sydney - Outer South West	0		210000	209
Sydney - Outer South West	0		Inf	406
Sydney - Outer South West	1	0		3861
Sydney - Outer South West	1	0	0	809
Sydney - Outer South West	1	0	7875	173
Sydney - Outer South West	1	0	15750	138
Sydney - Outer South West	1	0	21000	166
Sydney - Outer South West	1	0	26250	581
Sydney - Outer South West	1	0	34125	462
Sydney - Outer South West	1	0	42000	2615
Sydney - Outer South West	1	0	52500	2487
Sydney - Outer South West	1	0	65625	3297
Sydney - Outer South West	1	0	78750	4325
Sydney - Outer South West	1	0	91875	3712
Sydney - Outer South West	1	0	105000	3952
Sydney - Outer South West	1	0	131250	9635
Sydney - Outer South West	1	0	157500	7736
Sydney - Outer South West	1	0	183750	6279
Sydney - Outer South West	1	0	210000	4084
Sydney - Outer South West	1	0	Inf	9135
Sydney - Outer South West	1	1	7875	48
Sydney - Outer South West	1	1	15750	86
Sydney - Outer South West	1	1	21000	54
Sydney - Outer South West	1	1	26250	156
Sydney - Outer South West	1	1	34125	273
Sydney - Outer South West	1	1	42000	565
Sydney - Outer West and Blue Mountains				17
Sydney - Outer West and Blue Mountains			0	17
Sydney - Outer West and Blue Mountains			7875	6
Sydney - Outer West and Blue Mountains			15750	11
Sydney - Outer West and Blue Mountains			21000	10
Sydney - Outer West and Blue Mountains			26250	24
Sydney - Outer West and Blue Mountains			34125	28
Sydney - Outer West and Blue Mountains			42000	59
Sydney - Outer West and Blue Mountains			52500	127
Sydney - Outer West and Blue Mountains			65625	123
Sydney - Outer West and Blue Mountains			78750	147
Sydney - Outer West and Blue Mountains			91875	86
Sydney - Outer West and Blue Mountains			105000	101
Sydney - Outer West and Blue Mountains			131250	178
Sydney - Outer West and Blue Mountains			157500	111
Sydney - Outer West and Blue Mountains			183750	54
Sydney - Outer West and Blue Mountains			210000	29
Sydney - Outer West and Blue Mountains			Inf	42
Sydney - Outer West and Blue Mountains	0			1230
Sydney - Outer West and Blue Mountains	0		0	242
Sydney - Outer West and Blue Mountains	0		7875	76
Sydney - Outer West and Blue Mountains	0		15750	175
Sydney - Outer West and Blue Mountains	0		21000	313
Sydney - Outer West and Blue Mountains	0		26250	638
Sydney - Outer West and Blue Mountains	0		34125	1109
Sydney - Outer West and Blue Mountains	0		42000	1333
Sydney - Outer West and Blue Mountains	0		52500	1563
Sydney - Outer West and Blue Mountains	0		65625	1761
Sydney - Outer West and Blue Mountains	0		78750	1664
Sydney - Outer West and Blue Mountains	0		91875	1247
Sydney - Outer West and Blue Mountains	0		105000	1106
Sydney - Outer West and Blue Mountains	0		131250	1855
Sydney - Outer West and Blue Mountains	0		157500	910
Sydney - Outer West and Blue Mountains	0		183750	553
Sydney - Outer West and Blue Mountains	0		210000	259
Sydney - Outer West and Blue Mountains	0		Inf	498
Sydney - Outer West and Blue Mountains	1	0		4129
Sydney - Outer West and Blue Mountains	1	0	0	791
Sydney - Outer West and Blue Mountains	1	0	7875	201
Sydney - Outer West and Blue Mountains	1	0	15750	171
Sydney - Outer West and Blue Mountains	1	0	21000	140
Sydney - Outer West and Blue Mountains	1	0	26250	652
Sydney - Outer West and Blue Mountains	1	0	34125	487
Sydney - Outer West and Blue Mountains	1	0	42000	2881
Sydney - Outer West and Blue Mountains	1	0	52500	2674
Sydney - Outer West and Blue Mountains	1	0	65625	3534
Sydney - Outer West and Blue Mountains	1	0	78750	4717
Sydney - Outer West and Blue Mountains	1	0	91875	3924
Sydney - Outer West and Blue Mountains	1	0	105000	4387
Sydney - Outer West and Blue Mountains	1	0	131250	10539
Sydney - Outer West and Blue Mountains	1	0	157500	8795
Sydney - Outer West and Blue Mountains	1	0	183750	7334
Sydney - Outer West and Blue Mountains	1	0	210000	4943
Sydney - Outer West and Blue Mountains	1	0	Inf	10983
Sydney - Outer West and Blue Mountains	1	1	7875	29
Sydney - Outer West and Blue Mountains	1	1	15750	45
Sydney - Outer West and Blue Mountains	1	1	21000	35
Sydney - Outer West and Blue Mountains	1	1	26250	101
Sydney - Outer West and Blue Mountains	1	1	34125	177
Sydney - Outer West and Blue Mountains	1	1	42000	375
Sydney - Parramatta				57
Sydney - Parramatta			0	71
Sydney - Parramatta			7875	17
Sydney - Parramatta			15750	28
Sydney - Parramatta			21000	26
Sydney - Parramatta			26250	65
Sydney - Parramatta			34125	62
Sydney - Parramatta			42000	125
Sydney - Parramatta			52500	205
Sydney - Parramatta			65625	258
Sydney - Parramatta			78750	338
Sydney - Parramatta			91875	228
Sydney - Parramatta			105000	215
Sydney - Parramatta			131250	403
Sydney - Parramatta			157500	256
Sydney - Parramatta			183750	121
Sydney - Parramatta			210000	74
Sydney - Parramatta			Inf	120
Sydney - Parramatta	0			1365
Sydney - Parramatta	0		0	682
Sydney - Parramatta	0		7875	141
Sydney - Parramatta	0		15750	308
Sydney - Parramatta	0		21000	468
Sydney - Parramatta	0		26250	787
Sydney - Parramatta	0		34125	1196
Sydney - Parramatta	0		42000	1315
Sydney - Parramatta	0		52500	1679
Sydney - Parramatta	0		65625	1808
Sydney - Parramatta	0		78750	1712
Sydney - Parramatta	0		91875	1361
Sydney - Parramatta	0		105000	1139
Sydney - Parramatta	0		131250	2012
Sydney - Parramatta	0		157500	1095
Sydney - Parramatta	0		183750	684
Sydney - Parramatta	0		210000	344
Sydney - Parramatta	0		Inf	750
Sydney - Parramatta	1	0		5942
Sydney - Parramatta	1	0	0	2373
Sydney - Parramatta	1	0	7875	415
Sydney - Parramatta	1	0	15750	314
Sydney - Parramatta	1	0	21000	302
Sydney - Parramatta	1	0	26250	1249
Sydney - Parramatta	1	0	34125	825
Sydney - Parramatta	1	0	42000	3924
Sydney - Parramatta	1	0	52500	4588
Sydney - Parramatta	1	0	65625	6187
Sydney - Parramatta	1	0	78750	7563
Sydney - Parramatta	1	0	91875	5901
Sydney - Parramatta	1	0	105000	6066
Sydney - Parramatta	1	0	131250	13921
Sydney - Parramatta	1	0	157500	9837
Sydney - Parramatta	1	0	183750	8581
Sydney - Parramatta	1	0	210000	5776
Sydney - Parramatta	1	0	Inf	15280
Sydney - Parramatta	1	1	7875	100
Sydney - Parramatta	1	1	15750	244
Sydney - Parramatta	1	1	21000	208
Sydney - Parramatta	1	1	26250	568
Sydney - Parramatta	1	1	34125	793
Sydney - Parramatta	1	1	42000	1644
Sydney - Ryde				14
Sydney - Ryde			0	38
Sydney - Ryde			7875	16
Sydney - Ryde			15750	10
Sydney - Ryde			21000	7
Sydney - Ryde			26250	14
Sydney - Ryde			34125	24
Sydney - Ryde			42000	45
Sydney - Ryde			52500	81
Sydney - Ryde			65625	82
Sydney - Ryde			78750	104
Sydney - Ryde			91875	71
Sydney - Ryde			105000	69
Sydney - Ryde			131250	140
Sydney - Ryde			157500	101
Sydney - Ryde			183750	51
Sydney - Ryde			210000	36
Sydney - Ryde			Inf	67
Sydney - Ryde	0			459
Sydney - Ryde	0		0	257
Sydney - Ryde	0		7875	56
Sydney - Ryde	0		15750	95
Sydney - Ryde	0		21000	129
Sydney - Ryde	0		26250	179
Sydney - Ryde	0		34125	282
Sydney - Ryde	0		42000	372
Sydney - Ryde	0		52500	459
Sydney - Ryde	0		65625	561
Sydney - Ryde	0		78750	567
Sydney - Ryde	0		91875	459
Sydney - Ryde	0		105000	401
Sydney - Ryde	0		131250	874
Sydney - Ryde	0		157500	418
