SA4_NAME16	Age5yr	Indigenous	Sex	persons
Brisbane - East	35-39		F	264
Brisbane - East	35-39		M	265
Brisbane - East	35-39	0	F	7869
Brisbane - East	35-39	0	M	7097
Brisbane - East	35-39	1	F	183
Brisbane - East	35-39	1	M	174
Brisbane - East	40-44		F	223
Brisbane - East	40-44		M	240
Brisbane - East	40-44	0	F	7777
Brisbane - East	40-44	0	M	7062
Brisbane - East	40-44	1	F	190
Brisbane - East	40-44	1	M	170
Brisbane - East	45-49		F	257
Brisbane - East	45-49		M	278
Brisbane - East	45-49	0	F	8531
Brisbane - East	45-49	0	M	7723
Brisbane - East	45-49	1	F	184
Brisbane - East	45-49	1	M	192
Brisbane - East	50-54		F	226
Brisbane - East	50-54		M	280
Brisbane - East	50-54	0	F	8328
Brisbane - East	50-54	0	M	7598
Brisbane - East	50-54	1	F	201
Brisbane - East	50-54	1	M	154
Brisbane - East	55-59		F	230
Brisbane - East	55-59		M	246
Brisbane - East	55-59	0	F	7924
Brisbane - East	55-59	0	M	7435
Brisbane - East	55-59	1	F	164
Brisbane - East	55-59	1	M	146
Brisbane - East	60-64		F	215
Brisbane - East	60-64		M	253
Brisbane - East	60-64	0	F	7683
Brisbane - East	60-64	0	M	6907
Brisbane - East	60-64	1	F	149
Brisbane - East	60-64	1	M	119
Brisbane - East	65+		F	876
Brisbane - East	65+		M	814
Brisbane - East	65+	0	F	23477
Brisbane - East	65+	0	M	20140
Brisbane - East	65+	1	F	263
Brisbane - East	65+	1	M	220
Brisbane - North	0-4		F	166
Brisbane - North	0-4		M	183
Brisbane - North	0-4	0	F	6114
Brisbane - North	0-4	0	M	6475
Brisbane - North	0-4	1	F	278
Brisbane - North	0-4	1	M	298
Brisbane - North	5-9		F	151
Brisbane - North	5-9		M	206
Brisbane - North	5-9	0	F	6191
Brisbane - North	5-9	0	M	6537
Brisbane - North	5-9	1	F	257
Brisbane - North	5-9	1	M	273
Brisbane - North	10-14		F	165
Brisbane - North	10-14		M	175
Brisbane - North	10-14	0	F	5856
Brisbane - North	10-14	0	M	6288
Brisbane - North	10-14	1	F	273
Brisbane - North	10-14	1	M	265
Brisbane - North	15-19		F	155
Brisbane - North	15-19		M	163
Brisbane - North	15-19	0	F	5546
Brisbane - North	15-19	0	M	5826
Brisbane - North	15-19	1	F	242
Brisbane - North	15-19	1	M	270
Brisbane - North	20-24		F	239
Brisbane - North	20-24		M	260
Brisbane - North	20-24	0	F	6642
Brisbane - North	20-24	0	M	6456
Brisbane - North	20-24	1	F	262
Brisbane - North	20-24	1	M	256
Brisbane - North	25-29		F	311
Brisbane - North	25-29		M	323
Brisbane - North	25-29	0	F	7909
Brisbane - North	25-29	0	M	7572
Brisbane - North	25-29	1	F	293
Brisbane - North	25-29	1	M	223
Brisbane - North	30-34		F	307
Brisbane - North	30-34		M	350
Brisbane - North	30-34	0	F	8822
Brisbane - North	30-34	0	M	8288
Brisbane - North	30-34	1	F	208
Brisbane - North	30-34	1	M	193
Brisbane - North	35-39		F	280
Brisbane - North	35-39		M	310
Brisbane - North	35-39	0	F	8912
Brisbane - North	35-39	0	M	8586
Brisbane - North	35-39	1	F	166
Brisbane - North	35-39	1	M	162
Brisbane - North	40-44		F	197
Brisbane - North	40-44		M	250
Brisbane - North	40-44	0	F	7666
Brisbane - North	40-44	0	M	7451
Brisbane - North	40-44	1	F	141
Brisbane - North	40-44	1	M	133
Brisbane - North	45-49		F	185
Brisbane - North	45-49		M	243
Brisbane - North	45-49	0	F	7445
Brisbane - North	45-49	0	M	7030
Brisbane - North	45-49	1	F	164
Brisbane - North	45-49	1	M	139
Brisbane - North	50-54		F	164
Brisbane - North	50-54		M	240
Brisbane - North	50-54	0	F	6948
Brisbane - North	50-54	0	M	6578
Brisbane - North	50-54	1	F	153
Brisbane - North	50-54	1	M	124
Brisbane - North	55-59		F	139
Brisbane - North	55-59		M	202
Brisbane - North	55-59	0	F	6206
Brisbane - North	55-59	0	M	5845
Brisbane - North	55-59	1	F	135
Brisbane - North	55-59	1	M	109
Brisbane - North	60-64		F	170
Brisbane - North	60-64		M	170
Brisbane - North	60-64	0	F	5659
Brisbane - North	60-64	0	M	5169
Brisbane - North	60-64	1	F	107
Brisbane - North	60-64	1	M	83
Brisbane - North	65+		F	821
Brisbane - North	65+		M	597
Brisbane - North	65+	0	F	19069
Brisbane - North	65+	0	M	14855
Brisbane - North	65+	1	F	189
Brisbane - North	65+	1	M	126
Brisbane - South	0-4		F	312
Brisbane - South	0-4		M	321
Brisbane - South	0-4	0	F	10112
Brisbane - South	0-4	0	M	10735
Brisbane - South	0-4	1	F	266
Brisbane - South	0-4	1	M	259
Brisbane - South	5-9		F	364
Brisbane - South	5-9		M	355
Brisbane - South	5-9	0	F	11058
Brisbane - South	5-9	0	M	11646
Brisbane - South	5-9	1	F	250
Brisbane - South	5-9	1	M	278
Brisbane - South	10-14		F	296
Brisbane - South	10-14		M	298
Brisbane - South	10-14	0	F	10354
Brisbane - South	10-14	0	M	10754
Brisbane - South	10-14	1	F	272
Brisbane - South	10-14	1	M	292
Brisbane - South	15-19		F	290
Brisbane - South	15-19		M	304
Brisbane - South	15-19	0	F	9889
Brisbane - South	15-19	0	M	10181
Brisbane - South	15-19	1	F	304
Brisbane - South	15-19	1	M	302
Brisbane - South	20-24		F	506
Brisbane - South	20-24		M	552
Brisbane - South	20-24	0	F	13310
Brisbane - South	20-24	0	M	13572
Brisbane - South	20-24	1	F	325
Brisbane - South	20-24	1	M	311
Brisbane - South	25-29		F	611
Brisbane - South	25-29		M	663
Brisbane - South	25-29	0	F	14431
Brisbane - South	25-29	0	M	14790
Brisbane - South	25-29	1	F	286
Brisbane - South	25-29	1	M	269
Brisbane - South	30-34		F	532
Brisbane - South	30-34		M	605
Brisbane - South	30-34	0	F	15355
Brisbane - South	30-34	0	M	14693
Brisbane - South	30-34	1	F	229
Brisbane - South	30-34	1	M	183
Brisbane - South	35-39		F	495
Brisbane - South	35-39		M	539
Brisbane - South	35-39	0	F	15400
Brisbane - South	35-39	0	M	14778
Brisbane - South	35-39	1	F	180
Brisbane - South	35-39	1	M	140
Brisbane - South	40-44		F	381
Brisbane - South	40-44		M	420
Brisbane - South	40-44	0	F	13265
Brisbane - South	40-44	0	M	12687
Brisbane - South	40-44	1	F	146
Brisbane - South	40-44	1	M	123
Brisbane - South	45-49		F	315
Brisbane - South	45-49		M	421
Brisbane - South	45-49	0	F	11753
Brisbane - South	45-49	0	M	11380
Brisbane - South	45-49	1	F	175
Brisbane - South	45-49	1	M	145
Brisbane - South	50-54		F	282
Brisbane - South	50-54		M	345
Brisbane - South	50-54	0	F	10903
Brisbane - South	50-54	0	M	10183
Brisbane - South	50-54	1	F	142
Brisbane - South	50-54	1	M	136
Brisbane - South	55-59		F	278
Brisbane - South	55-59		M	317
Brisbane - South	55-59	0	F	9569
Brisbane - South	55-59	0	M	9032
Brisbane - South	55-59	1	F	116
Brisbane - South	55-59	1	M	114
Brisbane - South	60-64		F	257
Brisbane - South	60-64		M	255
Brisbane - South	60-64	0	F	8786
Brisbane - South	60-64	0	M	7919
Brisbane - South	60-64	1	F	102
Brisbane - South	60-64	1	M	74
Brisbane - South	65+		F	1002
Brisbane - South	65+		M	821
Brisbane - South	65+	0	F	25512
Brisbane - South	65+	0	M	21104
Brisbane - South	65+	1	F	184
Brisbane - South	65+	1	M	120
Brisbane - West	0-4		F	83
Brisbane - West	0-4		M	96
Brisbane - West	0-4	0	F	4416
Brisbane - West	0-4	0	M	4832
Brisbane - West	0-4	1	F	91
Brisbane - West	0-4	1	M	99
Brisbane - West	5-9		F	113
Brisbane - West	5-9		M	111
Brisbane - West	5-9	0	F	6074
Brisbane - West	5-9	0	M	6293
Brisbane - West	5-9	1	F	96
Brisbane - West	5-9	1	M	103
Brisbane - West	10-14		F	119
Brisbane - West	10-14		M	91
Brisbane - West	10-14	0	F	6369
Brisbane - West	10-14	0	M	7083
Brisbane - West	10-14	1	F	127
Brisbane - West	10-14	1	M	130
Brisbane - West	15-19		F	130
Brisbane - West	15-19		M	144
Brisbane - West	15-19	0	F	6712
Brisbane - West	15-19	0	M	7074
Brisbane - West	15-19	1	F	148
Brisbane - West	15-19	1	M	138
Brisbane - West	20-24		F	165
Brisbane - West	20-24		M	291
Brisbane - West	20-24	0	F	6323
Brisbane - West	20-24	0	M	6868
Brisbane - West	20-24	1	F	133
Brisbane - West	20-24	1	M	146
Brisbane - West	25-29		F	170
Brisbane - West	25-29		M	223
Brisbane - West	25-29	0	F	4836
Brisbane - West	25-29	0	M	5024
Brisbane - West	25-29	1	F	96
Brisbane - West	25-29	1	M	107
Brisbane - West	30-34		F	143
Brisbane - West	30-34		M	140
Brisbane - West	30-34	0	F	5486
Brisbane - West	30-34	0	M	4913
Brisbane - West	30-34	1	F	71
Brisbane - West	30-34	1	M	62
Brisbane - West	35-39		F	152
Brisbane - West	35-39		M	167
Brisbane - West	35-39	0	F	6703
Brisbane - West	35-39	0	M	5925
Brisbane - West	35-39	1	F	61
Brisbane - West	35-39	1	M	52
Brisbane - West	40-44		F	140
Brisbane - West	40-44		M	153
Brisbane - West	40-44	0	F	7055
Brisbane - West	40-44	0	M	6420
Brisbane - West	40-44	1	F	52
Brisbane - West	40-44	1	M	69
Brisbane - West	45-49		F	132
Brisbane - West	45-49		M	152
Brisbane - West	45-49	0	F	7210
Brisbane - West	45-49	0	M	6534
Brisbane - West	45-49	1	F	59
Brisbane - West	45-49	1	M	44
Brisbane - West	50-54		F	95
Brisbane - West	50-54		M	163
Brisbane - West	50-54	0	F	6270
Brisbane - West	50-54	0	M	5907
Brisbane - West	50-54	1	F	68
Brisbane - West	50-54	1	M	41
Brisbane - West	55-59		F	100
Brisbane - West	55-59		M	143
Brisbane - West	55-59	0	F	5250
Brisbane - West	55-59	0	M	4892
Brisbane - West	55-59	1	F	43
Brisbane - West	55-59	1	M	45
Brisbane - West	60-64		F	97
Brisbane - West	60-64		M	116
Brisbane - West	60-64	0	F	4779
Brisbane - West	60-64	0	M	4317
Brisbane - West	60-64	1	F	37
Brisbane - West	60-64	1	M	38
Brisbane - West	65+		F	470
Brisbane - West	65+		M	388
Brisbane - West	65+	0	F	15827
Brisbane - West	65+	0	M	13029
Brisbane - West	65+	1	F	63
Brisbane - West	65+	1	M	46
Brisbane Inner City	0-4		F	176
Brisbane Inner City	0-4		M	197
Brisbane Inner City	0-4	0	F	5701
Brisbane Inner City	0-4	0	M	5861
Brisbane Inner City	0-4	1	F	122
Brisbane Inner City	0-4	1	M	106
Brisbane Inner City	5-9		F	186
Brisbane Inner City	5-9		M	200
Brisbane Inner City	5-9	0	F	6078
Brisbane Inner City	5-9	0	M	6069
Brisbane Inner City	5-9	1	F	97
Brisbane Inner City	5-9	1	M	109
Brisbane Inner City	10-14		F	188
Brisbane Inner City	10-14		M	199
Brisbane Inner City	10-14	0	F	6406
Brisbane Inner City	10-14	0	M	6559
Brisbane Inner City	10-14	1	F	122
Brisbane Inner City	10-14	1	M	90
Brisbane Inner City	15-19		F	342
Brisbane Inner City	15-19		M	276
Brisbane Inner City	15-19	0	F	7518
Brisbane Inner City	15-19	0	M	7400
Brisbane Inner City	15-19	1	F	189
Brisbane Inner City	15-19	1	M	154
Brisbane Inner City	20-24		F	809
Brisbane Inner City	20-24		M	687
Brisbane Inner City	20-24	0	F	15169
Brisbane Inner City	20-24	0	M	13347
Brisbane Inner City	20-24	1	F	397
Brisbane Inner City	20-24	1	M	267
Brisbane Inner City	25-29		F	988
Brisbane Inner City	25-29		M	992
Brisbane Inner City	25-29	0	F	16559
Brisbane Inner City	25-29	0	M	15971
Brisbane Inner City	25-29	1	F	290
Brisbane Inner City	25-29	1	M	280
Brisbane Inner City	30-34		F	762
Brisbane Inner City	30-34		M	951
Brisbane Inner City	30-34	0	F	14038
Brisbane Inner City	30-34	0	M	14241
Brisbane Inner City	30-34	1	F	177
Brisbane Inner City	30-34	1	M	226
Brisbane Inner City	35-39		F	587
Brisbane Inner City	35-39		M	697
Brisbane Inner City	35-39	0	F	11574
Brisbane Inner City	35-39	0	M	11973
Brisbane Inner City	35-39	1	F	139
Brisbane Inner City	35-39	1	M	138
Brisbane Inner City	40-44		F	402
Brisbane Inner City	40-44		M	557
Brisbane Inner City	40-44	0	F	9544
Brisbane Inner City	40-44	0	M	9576
Brisbane Inner City	40-44	1	F	92
Brisbane Inner City	40-44	1	M	129
Brisbane Inner City	45-49		F	338
Brisbane Inner City	45-49		M	496
Brisbane Inner City	45-49	0	F	9380
Brisbane Inner City	45-49	0	M	9124
Brisbane Inner City	45-49	1	F	96
Brisbane Inner City	45-49	1	M	141
Brisbane Inner City	50-54		F	344
Brisbane Inner City	50-54		M	456
Brisbane Inner City	50-54	0	F	8698
Brisbane Inner City	50-54	0	M	8632
Brisbane Inner City	50-54	1	F	96
Brisbane Inner City	50-54	1	M	122
Brisbane Inner City	55-59		F	277
Brisbane Inner City	55-59		M	367
Brisbane Inner City	55-59	0	F	7216
Brisbane Inner City	55-59	0	M	7280
Brisbane Inner City	55-59	1	F	87
Brisbane Inner City	55-59	1	M	88
Brisbane Inner City	60-64		F	279
Brisbane Inner City	60-64		M	310
Brisbane Inner City	60-64	0	F	5960
Brisbane Inner City	60-64	0	M	5839
Brisbane Inner City	60-64	1	F	48
Brisbane Inner City	60-64	1	M	60
Brisbane Inner City	65+		F	732
Brisbane Inner City	65+		M	758
Brisbane Inner City	65+	0	F	15311
Brisbane Inner City	65+	0	M	13637
Brisbane Inner City	65+	1	F	103
Brisbane Inner City	65+	1	M	87
Cairns	0-4		F	495
Cairns	0-4		M	548
Cairns	0-4	0	F	4721
Cairns	0-4	0	M	4956
Cairns	0-4	1	F	1348
Cairns	0-4	1	M	1385
Cairns	5-9		F	631
Cairns	5-9		M	666
Cairns	5-9	0	F	5687
Cairns	5-9	0	M	6056
Cairns	5-9	1	F	1467
Cairns	5-9	1	M	1493
Cairns	10-14		F	649
Cairns	10-14		M	738
Cairns	10-14	0	F	6197
Cairns	10-14	0	M	6609
Cairns	10-14	1	F	1596
Cairns	10-14	1	M	1742
Cairns	15-19		F	610
Cairns	15-19		M	662
Cairns	15-19	0	F	5312
Cairns	15-19	0	M	5759
Cairns	15-19	1	F	1372
Cairns	15-19	1	M	1388
Cairns	20-24		F	657
Cairns	20-24		M	733
Cairns	20-24	0	F	4572
Cairns	20-24	0	M	4744
Cairns	20-24	1	F	1025
Cairns	20-24	1	M	1051
Cairns	25-29		F	878
Cairns	25-29		M	930
Cairns	25-29	0	F	5965
Cairns	25-29	0	M	5680
Cairns	25-29	1	F	988
Cairns	25-29	1	M	870
Cairns	30-34		F	842
Cairns	30-34		M	882
Cairns	30-34	0	F	6751
Cairns	30-34	0	M	6071
Cairns	30-34	1	F	892
Cairns	30-34	1	M	723
Cairns	35-39		F	667
Cairns	35-39		M	782
Cairns	35-39	0	F	6967
Cairns	35-39	0	M	6188
Cairns	35-39	1	F	820
Cairns	35-39	1	M	687
Cairns	40-44		F	721
Cairns	40-44		M	751
Cairns	40-44	0	F	7021
Cairns	40-44	0	M	6154
Cairns	40-44	1	F	810
Cairns	40-44	1	M	616
Cairns	45-49		F	694
Cairns	45-49		M	833
Cairns	45-49	0	F	7520
Cairns	45-49	0	M	6836
Cairns	45-49	1	F	814
Cairns	45-49	1	M	649
Cairns	50-54		F	622
Cairns	50-54		M	841
Cairns	50-54	0	F	7595
Cairns	50-54	0	M	7297
Cairns	50-54	1	F	748
Cairns	50-54	1	M	604
Cairns	55-59		F	624
Cairns	55-59		M	790
Cairns	55-59	0	F	7525
Cairns	55-59	0	M	7399
Cairns	55-59	1	F	653
Cairns	55-59	1	M	544
Cairns	60-64		F	550
Cairns	60-64		M	681
Cairns	60-64	0	F	7369
Cairns	60-64	0	M	7323
Cairns	60-64	1	F	537
Cairns	60-64	1	M	438
Cairns	65+		F	1668
Cairns	65+		M	1845
Cairns	65+	0	F	20182
Cairns	65+	0	M	20360
Cairns	65+	1	F	965
Cairns	65+	1	M	712
Darling Downs - Maranoa	0-4		F	261
Darling Downs - Maranoa	0-4		M	292
Darling Downs - Maranoa	0-4	0	F	2775
Darling Downs - Maranoa	0-4	0	M	3028
Darling Downs - Maranoa	0-4	1	F	537
Darling Downs - Maranoa	0-4	1	M	528
Darling Downs - Maranoa	5-9		F	351
Darling Downs - Maranoa	5-9		M	327
Darling Downs - Maranoa	5-9	0	F	3239
Darling Downs - Maranoa	5-9	0	M	3366
Darling Downs - Maranoa	5-9	1	F	566
Darling Downs - Maranoa	5-9	1	M	615
Darling Downs - Maranoa	10-14		F	388
Darling Downs - Maranoa	10-14		M	410
Darling Downs - Maranoa	10-14	0	F	3479
Darling Downs - Maranoa	10-14	0	M	3622
Darling Downs - Maranoa	10-14	1	F	592
Darling Downs - Maranoa	10-14	1	M	616
Darling Downs - Maranoa	15-19		F	307
Darling Downs - Maranoa	15-19		M	324
Darling Downs - Maranoa	15-19	0	F	2821
Darling Downs - Maranoa	15-19	0	M	3119
Darling Downs - Maranoa	15-19	1	F	434
Darling Downs - Maranoa	15-19	1	M	434
Darling Downs - Maranoa	20-24		F	294
Darling Downs - Maranoa	20-24		M	371
Darling Downs - Maranoa	20-24	0	F	2483
Darling Downs - Maranoa	20-24	0	M	2740
Darling Downs - Maranoa	20-24	1	F	337
Darling Downs - Maranoa	20-24	1	M	310
Darling Downs - Maranoa	25-29		F	327
Darling Downs - Maranoa	25-29		M	421
Darling Downs - Maranoa	25-29	0	F	3024
Darling Downs - Maranoa	25-29	0	M	2863
Darling Downs - Maranoa	25-29	1	F	320
Darling Downs - Maranoa	25-29	1	M	270
Darling Downs - Maranoa	30-34		F	325
Darling Downs - Maranoa	30-34		M	376
Darling Downs - Maranoa	30-34	0	F	2940
Darling Downs - Maranoa	30-34	0	M	2851
Darling Downs - Maranoa	30-34	1	F	263
Darling Downs - Maranoa	30-34	1	M	233
Darling Downs - Maranoa	35-39		F	297
Darling Downs - Maranoa	35-39		M	316
Darling Downs - Maranoa	35-39	0	F	3128
Darling Downs - Maranoa	35-39	0	M	2824
Darling Downs - Maranoa	35-39	1	F	249
Darling Downs - Maranoa	35-39	1	M	183
Darling Downs - Maranoa	40-44		F	314
Darling Downs - Maranoa	40-44		M	330
Darling Downs - Maranoa	40-44	0	F	3049
Darling Downs - Maranoa	40-44	0	M	2792
Darling Downs - Maranoa	40-44	1	F	243
Darling Downs - Maranoa	40-44	1	M	189
Darling Downs - Maranoa	45-49		F	330
Darling Downs - Maranoa	45-49		M	366
Darling Downs - Maranoa	45-49	0	F	3447
Darling Downs - Maranoa	45-49	0	M	3165
Darling Downs - Maranoa	45-49	1	F	224
Darling Downs - Maranoa	45-49	1	M	193
Darling Downs - Maranoa	50-54		F	353
Darling Downs - Maranoa	50-54		M	395
Darling Downs - Maranoa	50-54	0	F	3744
Darling Downs - Maranoa	50-54	0	M	3657
Darling Downs - Maranoa	50-54	1	F	258
Darling Downs - Maranoa	50-54	1	M	221
Darling Downs - Maranoa	55-59		F	338
Darling Downs - Maranoa	55-59		M	401
Darling Downs - Maranoa	55-59	0	F	3851
Darling Downs - Maranoa	55-59	0	M	3796
Darling Downs - Maranoa	55-59	1	F	205
Darling Downs - Maranoa	55-59	1	M	214
Darling Downs - Maranoa	60-64		F	319
Darling Downs - Maranoa	60-64		M	405
Darling Downs - Maranoa	60-64	0	F	3984
Darling Downs - Maranoa	60-64	0	M	3947
Darling Downs - Maranoa	60-64	1	F	186
Darling Downs - Maranoa	60-64	1	M	184
Darling Downs - Maranoa	65+		F	1140
Darling Downs - Maranoa	65+		M	1119
Darling Downs - Maranoa	65+	0	F	12210
Darling Downs - Maranoa	65+	0	M	12230
Darling Downs - Maranoa	65+	1	F	326
Darling Downs - Maranoa	65+	1	M	314
Central Queensland	0-4		F	403
Central Queensland	0-4		M	413
Central Queensland	0-4	0	F	5567
Central Queensland	0-4	0	M	5750
Central Queensland	0-4	1	F	951
Central Queensland	0-4	1	M	1085
Central Queensland	5-9		F	525
Central Queensland	5-9		M	531
Central Queensland	5-9	0	F	6497
Central Queensland	5-9	0	M	6652
Central Queensland	5-9	1	F	994
Central Queensland	5-9	1	M	1038
Central Queensland	10-14		F	508
Central Queensland	10-14		M	579
Central Queensland	10-14	0	F	6723
Central Queensland	10-14	0	M	7102
Central Queensland	10-14	1	F	950
Central Queensland	10-14	1	M	1052
Central Queensland	15-19		F	442
Central Queensland	15-19		M	542
Central Queensland	15-19	0	F	5586
Central Queensland	15-19	0	M	6114
Central Queensland	15-19	1	F	818
Central Queensland	15-19	1	M	843
Central Queensland	20-24		F	495
Central Queensland	20-24		M	596
Central Queensland	20-24	0	F	5084
Central Queensland	20-24	0	M	5276
Central Queensland	20-24	1	F	702
Central Queensland	20-24	1	M	664
Central Queensland	25-29		F	534
Central Queensland	25-29		M	704
Central Queensland	25-29	0	F	6065
Central Queensland	25-29	0	M	5876
Central Queensland	25-29	1	F	643
Central Queensland	25-29	1	M	612
Central Queensland	30-34		F	512
Central Queensland	30-34		M	782
Central Queensland	30-34	0	F	6473
Central Queensland	30-34	0	M	6153
Central Queensland	30-34	1	F	521
Central Queensland	30-34	1	M	484
Central Queensland	35-39		F	545
Central Queensland	35-39		M	841
Central Queensland	35-39	0	F	6825
Central Queensland	35-39	0	M	6443
Central Queensland	35-39	1	F	462
Central Queensland	35-39	1	M	445
Central Queensland	40-44		F	475
Central Queensland	40-44		M	806
Central Queensland	40-44	0	F	6157
Central Queensland	40-44	0	M	5995
Central Queensland	40-44	1	F	385
Central Queensland	40-44	1	M	370
Central Queensland	45-49		F	500
Central Queensland	45-49		M	818
Central Queensland	45-49	0	F	6393
Central Queensland	45-49	0	M	6218
Central Queensland	45-49	1	F	424
Central Queensland	45-49	1	M	373
Central Queensland	50-54		F	505
Central Queensland	50-54		M	806
Central Queensland	50-54	0	F	6409
Central Queensland	50-54	0	M	6319
Central Queensland	50-54	1	F	429
Central Queensland	50-54	1	M	351
Central Queensland	55-59		F	484
Central Queensland	55-59		M	798
Central Queensland	55-59	0	F	6682
Central Queensland	55-59	0	M	6693
Central Queensland	55-59	1	F	355
Central Queensland	55-59	1	M	282
Central Queensland	60-64		F	408
Central Queensland	60-64		M	670
Central Queensland	60-64	0	F	6316
Central Queensland	60-64	0	M	6520
Central Queensland	60-64	1	F	246
Central Queensland	60-64	1	M	245
Central Queensland	65+		F	1255
Central Queensland	65+		M	1332
Central Queensland	65+	0	F	16193
Central Queensland	65+	0	M	15896
Central Queensland	65+	1	F	405
Central Queensland	65+	1	M	359
Gold Coast	0-4		F	806
Gold Coast	0-4		M	817
Gold Coast	0-4	0	F	15008
Gold Coast	0-4	0	M	16114
Gold Coast	0-4	1	F	701
Gold Coast	0-4	1	M	774
Gold Coast	5-9		F	944
Gold Coast	5-9		M	1024
Gold Coast	5-9	0	F	17066
Gold Coast	5-9	0	M	17995
Gold Coast	5-9	1	F	737
Gold Coast	5-9	1	M	683
Gold Coast	10-14		F	907
Gold Coast	10-14		M	1061
Gold Coast	10-14	0	F	17817
Gold Coast	10-14	0	M	18731
Gold Coast	10-14	1	F	717
Gold Coast	10-14	1	M	760
Gold Coast	15-19		F	869
Gold Coast	15-19		M	876
Gold Coast	15-19	0	F	16833
Gold Coast	15-19	0	M	17414
Gold Coast	15-19	1	F	666
Gold Coast	15-19	1	M	653
Gold Coast	20-24		F	1217
Gold Coast	20-24		M	1115
Gold Coast	20-24	0	F	18538
Gold Coast	20-24	0	M	17673
Gold Coast	20-24	1	F	727
Gold Coast	20-24	1	M	653
Gold Coast	25-29		F	1495
Gold Coast	25-29		M	1505
Gold Coast	25-29	0	F	20138
Gold Coast	25-29	0	M	18953
Gold Coast	25-29	1	F	572
Gold Coast	25-29	1	M	569
Gold Coast	30-34		F	1388
Gold Coast	30-34		M	1434
Gold Coast	30-34	0	F	21449
Gold Coast	30-34	0	M	19277
Gold Coast	30-34	1	F	457
Gold Coast	30-34	1	M	440
Gold Coast	35-39		F	1266
Gold Coast	35-39		M	1301
Gold Coast	35-39	0	F	21416
Gold Coast	35-39	0	M	19523
Gold Coast	35-39	1	F	440
Gold Coast	35-39	1	M	434
Gold Coast	40-44		F	1058
Gold Coast	40-44		M	1151
Gold Coast	40-44	0	F	20571
Gold Coast	40-44	0	M	18971
Gold Coast	40-44	1	F	391
Gold Coast	40-44	1	M	342
Gold Coast	45-49		F	1133
Gold Coast	45-49		M	1240
Gold Coast	45-49	0	F	21266
Gold Coast	45-49	0	M	19691
Gold Coast	45-49	1	F	386
Gold Coast	45-49	1	M	352
Gold Coast	50-54		F	1018
Gold Coast	50-54		M	1143
Gold Coast	50-54	0	F	20578
Gold Coast	50-54	0	M	18883
Gold Coast	50-54	1	F	343
Gold Coast	50-54	1	M	314
Gold Coast	55-59		F	1003
Gold Coast	55-59		M	1008
Gold Coast	55-59	0	F	19022
Gold Coast	55-59	0	M	17511
Gold Coast	55-59	1	F	264
Gold Coast	55-59	1	M	259
Gold Coast	60-64		F	845
Gold Coast	60-64		M	896
Gold Coast	60-64	0	F	18293
Gold Coast	60-64	0	M	16043
Gold Coast	60-64	1	F	223
Gold Coast	60-64	1	M	239
Gold Coast	65+		F	3380
Gold Coast	65+		M	2944
Gold Coast	65+	0	F	57221
Gold Coast	65+	0	M	50027
Gold Coast	65+	1	F	423
Gold Coast	65+	1	M	356
Ipswich	0-4		F	580
Ipswich	0-4		M	652
Ipswich	0-4	0	F	10820
Ipswich	0-4	0	M	11651
Ipswich	0-4	1	F	1021
Ipswich	0-4	1	M	1104
Ipswich	5-9		F	678
Ipswich	5-9		M	778
Ipswich	5-9	0	F	11744
Ipswich	5-9	0	M	12443
Ipswich	5-9	1	F	1035
Ipswich	5-9	1	M	1095
Ipswich	10-14		F	717
Ipswich	10-14		M	726
Ipswich	10-14	0	F	11379
Ipswich	10-14	0	M	12172
Ipswich	10-14	1	F	1082
Ipswich	10-14	1	M	1169
Ipswich	15-19		F	584
Ipswich	15-19		M	617
Ipswich	15-19	0	F	10279
Ipswich	15-19	0	M	10617
Ipswich	15-19	1	F	922
Ipswich	15-19	1	M	971
Ipswich	20-24		F	611
Ipswich	20-24		M	720
Ipswich	20-24	0	F	10236
Ipswich	20-24	0	M	10701
Ipswich	20-24	1	F	815
Ipswich	20-24	1	M	835
Ipswich	25-29		F	691
Ipswich	25-29		M	747
Ipswich	25-29	0	F	11782
Ipswich	25-29	0	M	11353
Ipswich	25-29	1	F	758
Ipswich	25-29	1	M	800
Ipswich	30-34		F	722
Ipswich	30-34		M	727
Ipswich	30-34	0	F	12995
Ipswich	30-34	0	M	12235
Ipswich	30-34	1	F	648
Ipswich	30-34	1	M	681
Ipswich	35-39		F	682
Ipswich	35-39		M	713
Ipswich	35-39	0	F	12907
Ipswich	35-39	0	M	12188
Ipswich	35-39	1	F	540
Ipswich	35-39	1	M	580
Ipswich	40-44		F	567
Ipswich	40-44		M	586
Ipswich	40-44	0	F	10839
Ipswich	40-44	0	M	10880
Ipswich	40-44	1	F	435
Ipswich	40-44	1	M	457
Ipswich	45-49		F	507
Ipswich	45-49		M	594
Ipswich	45-49	0	F	10909
Ipswich	45-49	0	M	10550
Ipswich	45-49	1	F	443
Ipswich	45-49	1	M	427
Ipswich	50-54		F	471
Ipswich	50-54		M	528
Ipswich	50-54	0	F	10577
Ipswich	50-54	0	M	10106
Ipswich	50-54	1	F	409
Ipswich	50-54	1	M	347
Ipswich	55-59		F	435
Ipswich	55-59		M	490
Ipswich	55-59	0	F	9792
Ipswich	55-59	0	M	9455
Ipswich	55-59	1	F	363
Ipswich	55-59	1	M	265
Ipswich	60-64		F	379
Ipswich	60-64		M	393
Ipswich	60-64	0	F	8747
Ipswich	60-64	0	M	8619
