CED_NAME16	Age	MaritalStatus	Sex	responses
Macquarie	75-84	Married	F	2001
Macquarie	75-84	Married	M	2724
Macquarie	75-84	Separated	F	106
Macquarie	75-84	Separated	M	117
Macquarie	75-84	Widowed	F	1592
Macquarie	75-84	Widowed	M	446
Macquarie	85+	Divorced	F	173
Macquarie	85+	Divorced	M	90
Macquarie	85+	Married	F	326
Macquarie	85+	Married	M	614
Macquarie	85+	Separated	F	19
Macquarie	85+	Separated	M	24
Macquarie	85+	Widowed	F	1236
Macquarie	85+	Widowed	M	311
McMahon	15-19	Divorced	M	3
McMahon	15-19	Married	F	18
McMahon	15-19	Married	M	4
McMahon	20-24	Divorced	F	17
McMahon	20-24	Divorced	M	5
McMahon	20-24	Married	F	522
McMahon	20-24	Married	M	171
McMahon	20-24	Separated	F	40
McMahon	20-24	Widowed	M	6
McMahon	25-34	Divorced	F	421
McMahon	25-34	Divorced	M	226
McMahon	25-34	Married	F	5961
McMahon	25-34	Married	M	4254
McMahon	25-34	Separated	F	412
McMahon	25-34	Separated	M	248
McMahon	25-34	Widowed	F	17
McMahon	25-34	Widowed	M	9
McMahon	35-44	Divorced	F	946
McMahon	35-44	Divorced	M	694
McMahon	35-44	Married	F	7971
McMahon	35-44	Married	M	7578
McMahon	35-44	Separated	F	682
McMahon	35-44	Separated	M	520
McMahon	35-44	Widowed	F	109
McMahon	35-44	Widowed	M	21
McMahon	45-54	Divorced	F	1557
McMahon	45-54	Divorced	M	1071
McMahon	45-54	Married	F	6973
McMahon	45-54	Married	M	7087
McMahon	45-54	Separated	F	711
McMahon	45-54	Separated	M	536
McMahon	45-54	Widowed	F	302
McMahon	45-54	Widowed	M	61
McMahon	55-64	Divorced	F	1658
McMahon	55-64	Divorced	M	1241
McMahon	55-64	Married	F	6647
McMahon	55-64	Married	M	6994
McMahon	55-64	Separated	F	551
McMahon	55-64	Separated	M	528
McMahon	55-64	Widowed	F	791
McMahon	55-64	Widowed	M	153
McMahon	65-74	Divorced	F	1020
McMahon	65-74	Divorced	M	763
McMahon	65-74	Married	F	4479
McMahon	65-74	Married	M	5374
McMahon	65-74	Separated	F	290
McMahon	65-74	Separated	M	342
McMahon	65-74	Widowed	F	1492
McMahon	65-74	Widowed	M	346
McMahon	75-84	Divorced	F	357
McMahon	75-84	Divorced	M	303
McMahon	75-84	Married	F	1759
McMahon	75-84	Married	M	2737
McMahon	75-84	Separated	F	88
McMahon	75-84	Separated	M	153
McMahon	75-84	Widowed	F	1843
McMahon	75-84	Widowed	M	426
McMahon	85+	Divorced	F	105
McMahon	85+	Divorced	M	56
McMahon	85+	Married	F	289
McMahon	85+	Married	M	655
McMahon	85+	Separated	F	10
McMahon	85+	Separated	M	14
McMahon	85+	Widowed	F	1409
McMahon	85+	Widowed	M	395
Mitchell	15-19	Divorced	F	5
Mitchell	15-19	Married	F	5
Mitchell	15-19	Married	M	11
Mitchell	15-19	Widowed	M	4
Mitchell	20-24	Divorced	F	6
Mitchell	20-24	Married	F	149
Mitchell	20-24	Married	M	60
Mitchell	20-24	Separated	F	9
Mitchell	20-24	Separated	M	4
Mitchell	25-34	Divorced	F	191
Mitchell	25-34	Divorced	M	97
Mitchell	25-34	Married	F	5356
Mitchell	25-34	Married	M	3574
Mitchell	25-34	Separated	F	154
Mitchell	25-34	Separated	M	57
Mitchell	25-34	Widowed	F	8
Mitchell	25-34	Widowed	M	3
Mitchell	35-44	Divorced	F	862
Mitchell	35-44	Divorced	M	502
Mitchell	35-44	Married	F	13398
Mitchell	35-44	Married	M	12415
Mitchell	35-44	Separated	F	486
Mitchell	35-44	Separated	M	322
Mitchell	35-44	Widowed	F	44
Mitchell	35-44	Widowed	M	17
Mitchell	45-54	Divorced	F	1401
Mitchell	45-54	Divorced	M	841
Mitchell	45-54	Married	F	10350
Mitchell	45-54	Married	M	10481
Mitchell	45-54	Separated	F	567
Mitchell	45-54	Separated	M	451
Mitchell	45-54	Widowed	F	141
Mitchell	45-54	Widowed	M	57
Mitchell	55-64	Divorced	F	1313
Mitchell	55-64	Divorced	M	801
Mitchell	55-64	Married	F	7454
Mitchell	55-64	Married	M	7813
Mitchell	55-64	Separated	F	320
Mitchell	55-64	Separated	M	243
Mitchell	55-64	Widowed	F	429
Mitchell	55-64	Widowed	M	104
Mitchell	65-74	Divorced	F	1067
Mitchell	65-74	Divorced	M	533
Mitchell	65-74	Married	F	5601
Mitchell	65-74	Married	M	6102
Mitchell	65-74	Separated	F	222
Mitchell	65-74	Separated	M	205
Mitchell	65-74	Widowed	F	1110
Mitchell	65-74	Widowed	M	212
Mitchell	75-84	Divorced	F	404
Mitchell	75-84	Divorced	M	196
Mitchell	75-84	Married	F	2364
Mitchell	75-84	Married	M	3326
Mitchell	75-84	Separated	F	69
Mitchell	75-84	Separated	M	74
Mitchell	75-84	Widowed	F	1587
Mitchell	75-84	Widowed	M	417
Mitchell	85+	Divorced	F	78
Mitchell	85+	Divorced	M	40
Mitchell	85+	Married	F	330
Mitchell	85+	Married	M	719
Mitchell	85+	Separated	F	5
Mitchell	85+	Separated	M	17
Mitchell	85+	Widowed	F	1262
Mitchell	85+	Widowed	M	391
New England	15-19	Married	F	9
New England	15-19	Married	M	3
New England	15-19	Separated	F	3
New England	15-19	Separated	M	3
New England	15-19	Widowed	F	3
New England	15-19	Widowed	M	3
New England	20-24	Divorced	F	5
New England	20-24	Divorced	M	3
New England	20-24	Married	F	210
New England	20-24	Married	M	137
New England	20-24	Separated	F	23
New England	20-24	Separated	M	11
New England	20-24	Widowed	F	3
New England	25-34	Divorced	F	230
New England	25-34	Divorced	M	124
New England	25-34	Married	F	3397
New England	25-34	Married	M	2680
New England	25-34	Separated	F	291
New England	25-34	Separated	M	144
New England	25-34	Widowed	F	17
New England	25-34	Widowed	M	8
New England	35-44	Divorced	F	641
New England	35-44	Divorced	M	495
New England	35-44	Married	F	4894
New England	35-44	Married	M	4619
New England	35-44	Separated	F	501
New England	35-44	Separated	M	389
New England	35-44	Widowed	F	79
New England	35-44	Widowed	M	14
New England	45-54	Divorced	F	1420
New England	45-54	Divorced	M	1095
New England	45-54	Married	F	5512
New England	45-54	Married	M	5175
New England	45-54	Separated	F	581
New England	45-54	Separated	M	510
New England	45-54	Widowed	F	190
New England	45-54	Widowed	M	49
New England	55-64	Divorced	F	2035
New England	55-64	Divorced	M	1646
New England	55-64	Married	F	6259
New England	55-64	Married	M	5959
New England	55-64	Separated	F	603
New England	55-64	Separated	M	525
New England	55-64	Widowed	F	576
New England	55-64	Widowed	M	197
New England	65-74	Divorced	F	1651
New England	65-74	Divorced	M	1544
New England	65-74	Married	F	5540
New England	65-74	Married	M	6089
New England	65-74	Separated	F	354
New England	65-74	Separated	M	485
New England	65-74	Widowed	F	1380
New England	65-74	Widowed	M	470
New England	75-84	Divorced	F	657
New England	75-84	Divorced	M	571
New England	75-84	Married	F	2843
New England	75-84	Married	M	3633
New England	75-84	Separated	F	115
New England	75-84	Separated	M	182
New England	75-84	Widowed	F	2322
New England	75-84	Widowed	M	715
New England	85+	Divorced	F	137
New England	85+	Divorced	M	84
New England	85+	Married	F	427
New England	85+	Married	M	907
New England	85+	Separated	F	9
New England	85+	Separated	M	26
New England	85+	Widowed	F	1949
New England	85+	Widowed	M	481
Newcastle	15-19	Married	F	8
Newcastle	15-19	Married	M	4
Newcastle	15-19	Widowed	M	3
Newcastle	20-24	Divorced	F	4
Newcastle	20-24	Divorced	M	4
Newcastle	20-24	Married	F	166
Newcastle	20-24	Married	M	94
Newcastle	20-24	Separated	F	10
Newcastle	20-24	Widowed	F	5
Newcastle	20-24	Widowed	M	5
Newcastle	25-34	Divorced	F	259
Newcastle	25-34	Divorced	M	161
Newcastle	25-34	Married	F	3793
Newcastle	25-34	Married	M	2894
Newcastle	25-34	Separated	F	242
Newcastle	25-34	Separated	M	154
Newcastle	25-34	Widowed	F	12
Newcastle	25-34	Widowed	M	3
Newcastle	35-44	Divorced	F	960
Newcastle	35-44	Divorced	M	664
Newcastle	35-44	Married	F	6034
Newcastle	35-44	Married	M	5861
Newcastle	35-44	Separated	F	522
Newcastle	35-44	Separated	M	383
Newcastle	35-44	Widowed	F	55
Newcastle	35-44	Widowed	M	28
Newcastle	45-54	Divorced	F	1778
Newcastle	45-54	Divorced	M	1251
Newcastle	45-54	Married	F	5671
Newcastle	45-54	Married	M	5426
Newcastle	45-54	Separated	F	631
Newcastle	45-54	Separated	M	526
Newcastle	45-54	Widowed	F	173
Newcastle	45-54	Widowed	M	65
Newcastle	55-64	Divorced	F	2137
Newcastle	55-64	Divorced	M	1515
Newcastle	55-64	Married	F	5171
Newcastle	55-64	Married	M	5229
Newcastle	55-64	Separated	F	494
Newcastle	55-64	Separated	M	429
Newcastle	55-64	Widowed	F	530
Newcastle	55-64	Widowed	M	181
Newcastle	65-74	Divorced	F	1757
Newcastle	65-74	Divorced	M	1311
Newcastle	65-74	Married	F	3987
Newcastle	65-74	Married	M	4411
Newcastle	65-74	Separated	F	255
Newcastle	65-74	Separated	M	284
Newcastle	65-74	Widowed	F	1083
Newcastle	65-74	Widowed	M	306
Newcastle	75-84	Divorced	F	733
Newcastle	75-84	Divorced	M	513
Newcastle	75-84	Married	F	1896
Newcastle	75-84	Married	M	2415
Newcastle	75-84	Separated	F	79
Newcastle	75-84	Separated	M	111
Newcastle	75-84	Widowed	F	1695
Newcastle	75-84	Widowed	M	480
Newcastle	85+	Divorced	F	203
Newcastle	85+	Divorced	M	96
Newcastle	85+	Married	F	412
Newcastle	85+	Married	M	743
Newcastle	85+	Separated	F	15
Newcastle	85+	Separated	M	22
Newcastle	85+	Widowed	F	1998
Newcastle	85+	Widowed	M	529
North Sydney	15-19	Married	M	3
North Sydney	20-24	Divorced	M	4
North Sydney	20-24	Married	F	88
North Sydney	20-24	Married	M	56
North Sydney	20-24	Separated	F	7
North Sydney	20-24	Separated	M	8
North Sydney	20-24	Widowed	M	3
North Sydney	25-34	Divorced	F	281
North Sydney	25-34	Divorced	M	158
North Sydney	25-34	Married	F	4482
North Sydney	25-34	Married	M	3326
North Sydney	25-34	Separated	F	130
North Sydney	25-34	Separated	M	85
North Sydney	25-34	Widowed	F	8
North Sydney	25-34	Widowed	M	3
North Sydney	35-44	Divorced	F	1016
North Sydney	35-44	Divorced	M	602
North Sydney	35-44	Married	F	9360
North Sydney	35-44	Married	M	8745
North Sydney	35-44	Separated	F	415
North Sydney	35-44	Separated	M	294
North Sydney	35-44	Widowed	F	44
North Sydney	35-44	Widowed	M	19
North Sydney	45-54	Divorced	F	1544
North Sydney	45-54	Divorced	M	1000
North Sydney	45-54	Married	F	7396
North Sydney	45-54	Married	M	7400
North Sydney	45-54	Separated	F	489
North Sydney	45-54	Separated	M	415
North Sydney	45-54	Widowed	F	123
North Sydney	45-54	Widowed	M	31
North Sydney	55-64	Divorced	F	1740
North Sydney	55-64	Divorced	M	1146
North Sydney	55-64	Married	F	5705
North Sydney	55-64	Married	M	5728
North Sydney	55-64	Separated	F	361
North Sydney	55-64	Separated	M	335
North Sydney	55-64	Widowed	F	316
North Sydney	55-64	Widowed	M	96
North Sydney	65-74	Divorced	F	1538
North Sydney	65-74	Divorced	M	882
North Sydney	65-74	Married	F	4461
North Sydney	65-74	Married	M	4717
North Sydney	65-74	Separated	F	211
North Sydney	65-74	Separated	M	198
North Sydney	65-74	Widowed	F	875
North Sydney	65-74	Widowed	M	204
North Sydney	75-84	Divorced	F	734
North Sydney	75-84	Divorced	M	433
North Sydney	75-84	Married	F	2015
North Sydney	75-84	Married	M	2738
North Sydney	75-84	Separated	F	92
North Sydney	75-84	Separated	M	107
North Sydney	75-84	Widowed	F	1395
North Sydney	75-84	Widowed	M	320
North Sydney	85+	Divorced	F	210
North Sydney	85+	Divorced	M	71
North Sydney	85+	Married	F	453
North Sydney	85+	Married	M	808
North Sydney	85+	Separated	F	27
North Sydney	85+	Separated	M	21
North Sydney	85+	Widowed	F	1661
North Sydney	85+	Widowed	M	393
Page	15-19	Married	F	4
Page	15-19	Married	M	3
Page	20-24	Divorced	F	4
Page	20-24	Divorced	M	3
Page	20-24	Married	F	176
Page	20-24	Married	M	103
Page	20-24	Separated	F	17
Page	20-24	Separated	M	8
Page	20-24	Widowed	F	3
Page	20-24	Widowed	M	5
Page	25-34	Divorced	F	204
Page	25-34	Divorced	M	132
Page	25-34	Married	F	2760
Page	25-34	Married	M	2151
Page	25-34	Separated	F	287
Page	25-34	Separated	M	157
Page	25-34	Widowed	F	19
Page	25-34	Widowed	M	4
Page	35-44	Divorced	F	822
Page	35-44	Divorced	M	471
Page	35-44	Married	F	4837
Page	35-44	Married	M	4286
Page	35-44	Separated	F	511
Page	35-44	Separated	M	340
Page	35-44	Widowed	F	66
Page	35-44	Widowed	M	32
Page	45-54	Divorced	F	1756
Page	45-54	Divorced	M	1277
Page	45-54	Married	F	5513
Page	45-54	Married	M	5195
Page	45-54	Separated	F	669
Page	45-54	Separated	M	525
Page	45-54	Widowed	F	257
Page	45-54	Widowed	M	79
Page	55-64	Divorced	F	2721
Page	55-64	Divorced	M	2343
Page	55-64	Married	F	6853
Page	55-64	Married	M	6552
Page	55-64	Separated	F	740
Page	55-64	Separated	M	693
Page	55-64	Widowed	F	693
Page	55-64	Widowed	M	204
Page	65-74	Divorced	F	2395
Page	65-74	Divorced	M	2171
Page	65-74	Married	F	6741
Page	65-74	Married	M	7314
Page	65-74	Separated	F	440
Page	65-74	Separated	M	628
Page	65-74	Widowed	F	1494
Page	65-74	Widowed	M	560
Page	75-84	Divorced	F	861
Page	75-84	Divorced	M	808
Page	75-84	Married	F	2989
Page	75-84	Married	M	3957
Page	75-84	Separated	F	114
Page	75-84	Separated	M	182
Page	75-84	Widowed	F	2258
Page	75-84	Widowed	M	658
Page	85+	Divorced	F	167
Page	85+	Divorced	M	118
Page	85+	Married	F	548
Page	85+	Married	M	1023
Page	85+	Separated	F	18
Page	85+	Separated	M	37
Page	85+	Widowed	F	2089
Page	85+	Widowed	M	595
Parkes	15-19	Married	F	10
Parkes	15-19	Married	M	11
Parkes	15-19	Separated	M	3
Parkes	20-24	Divorced	F	3
Parkes	20-24	Married	F	176
Parkes	20-24	Married	M	84
Parkes	20-24	Separated	F	18
Parkes	20-24	Separated	M	4
Parkes	20-24	Widowed	F	5
Parkes	20-24	Widowed	M	4
Parkes	25-34	Divorced	F	194
Parkes	25-34	Divorced	M	120
Parkes	25-34	Married	F	3796
Parkes	25-34	Married	M	3045
Parkes	25-34	Separated	F	293
Parkes	25-34	Separated	M	176
Parkes	25-34	Widowed	F	23
Parkes	25-34	Widowed	M	14
Parkes	35-44	Divorced	F	612
Parkes	35-44	Divorced	M	426
Parkes	35-44	Married	F	4871
Parkes	35-44	Married	M	4578
Parkes	35-44	Separated	F	451
Parkes	35-44	Separated	M	359
Parkes	35-44	Widowed	F	55
Parkes	35-44	Widowed	M	24
Parkes	45-54	Divorced	F	1153
Parkes	45-54	Divorced	M	1038
Parkes	45-54	Married	F	5022
Parkes	45-54	Married	M	4740
Parkes	45-54	Separated	F	572
Parkes	45-54	Separated	M	465
Parkes	45-54	Widowed	F	170
Parkes	45-54	Widowed	M	72
Parkes	55-64	Divorced	F	1705
Parkes	55-64	Divorced	M	1485
Parkes	55-64	Married	F	5826
Parkes	55-64	Married	M	5728
Parkes	55-64	Separated	F	636
Parkes	55-64	Separated	M	594
Parkes	55-64	Widowed	F	603
Parkes	55-64	Widowed	M	219
Parkes	65-74	Divorced	F	1197
Parkes	65-74	Divorced	M	1376
Parkes	65-74	Married	F	4639
Parkes	65-74	Married	M	5137
Parkes	65-74	Separated	F	365
Parkes	65-74	Separated	M	507
Parkes	65-74	Widowed	F	1402
Parkes	65-74	Widowed	M	542
Parkes	75-84	Divorced	F	513
Parkes	75-84	Divorced	M	555
Parkes	75-84	Married	F	2264
Parkes	75-84	Married	M	2969
Parkes	75-84	Separated	F	104
Parkes	75-84	Separated	M	171
Parkes	75-84	Widowed	F	2206
Parkes	75-84	Widowed	M	705
Parkes	85+	Divorced	F	102
Parkes	85+	Divorced	M	89
Parkes	85+	Married	F	373
Parkes	85+	Married	M	745
Parkes	85+	Separated	F	17
Parkes	85+	Separated	M	26
Parkes	85+	Widowed	F	1745
Parkes	85+	Widowed	M	518
Parramatta	15-19	Married	F	17
Parramatta	15-19	Married	M	4
Parramatta	20-24	Divorced	F	31
Parramatta	20-24	Divorced	M	15
Parramatta	20-24	Married	F	945
Parramatta	20-24	Married	M	416
Parramatta	20-24	Separated	F	71
Parramatta	20-24	Separated	M	11
Parramatta	20-24	Widowed	M	4
Parramatta	25-34	Divorced	F	534
Parramatta	25-34	Divorced	M	287
Parramatta	25-34	Married	F	11642
Parramatta	25-34	Married	M	8617
Parramatta	25-34	Separated	F	405
Parramatta	25-34	Separated	M	271
Parramatta	25-34	Widowed	F	20
Parramatta	25-34	Widowed	M	11
Parramatta	35-44	Divorced	F	1164
Parramatta	35-44	Divorced	M	898
Parramatta	35-44	Married	F	12141
Parramatta	35-44	Married	M	14086
Parramatta	35-44	Separated	F	687
Parramatta	35-44	Separated	M	536
Parramatta	35-44	Widowed	F	86
Parramatta	35-44	Widowed	M	22
Parramatta	45-54	Divorced	F	1677
Parramatta	45-54	Divorced	M	1003
Parramatta	45-54	Married	F	6747
Parramatta	45-54	Married	M	7204
Parramatta	45-54	Separated	F	567
Parramatta	45-54	Separated	M	485
Parramatta	45-54	Widowed	F	233
Parramatta	45-54	Widowed	M	52
Parramatta	55-64	Divorced	F	1762
Parramatta	55-64	Divorced	M	1349
Parramatta	55-64	Married	F	5595
Parramatta	55-64	Married	M	6044
Parramatta	55-64	Separated	F	480
Parramatta	55-64	Separated	M	431
Parramatta	55-64	Widowed	F	657
Parramatta	55-64	Widowed	M	113
Parramatta	65-74	Divorced	F	1137
Parramatta	65-74	Divorced	M	886
Parramatta	65-74	Married	F	3718
Parramatta	65-74	Married	M	4336
Parramatta	65-74	Separated	F	287
Parramatta	65-74	Separated	M	299
Parramatta	65-74	Widowed	F	1176
Parramatta	65-74	Widowed	M	203
Parramatta	75-84	Divorced	F	435
Parramatta	75-84	Divorced	M	317
Parramatta	75-84	Married	F	1606
Parramatta	75-84	Married	M	2250
Parramatta	75-84	Separated	F	84
Parramatta	75-84	Separated	M	117
Parramatta	75-84	Widowed	F	1513
Parramatta	75-84	Widowed	M	326
Parramatta	85+	Divorced	F	83
Parramatta	85+	Divorced	M	74
Parramatta	85+	Married	F	297
Parramatta	85+	Married	M	698
Parramatta	85+	Separated	F	17
Parramatta	85+	Separated	M	18
Parramatta	85+	Widowed	F	1146
Parramatta	85+	Widowed	M	342
Paterson	15-19	Married	F	6
Paterson	15-19	Married	M	10
Paterson	15-19	Separated	M	3
Paterson	20-24	Divorced	F	5
Paterson	20-24	Divorced	M	6
Paterson	20-24	Married	F	213
Paterson	20-24	Married	M	127
Paterson	20-24	Separated	F	18
Paterson	20-24	Separated	M	8
Paterson	20-24	Widowed	M	5
Paterson	25-34	Divorced	F	297
Paterson	25-34	Divorced	M	220
Paterson	25-34	Married	F	4325
Paterson	25-34	Married	M	3262
Paterson	25-34	Separated	F	375
Paterson	25-34	Separated	M	237
Paterson	25-34	Widowed	F	28
Paterson	25-34	Widowed	M	7
Paterson	35-44	Divorced	F	1021
Paterson	35-44	Divorced	M	702
Paterson	35-44	Married	F	5954
Paterson	35-44	Married	M	5597
Paterson	35-44	Separated	F	747
Paterson	35-44	Separated	M	507
Paterson	35-44	Widowed	F	65
Paterson	35-44	Widowed	M	28
Paterson	45-54	Divorced	F	1891
Paterson	45-54	Divorced	M	1360
Paterson	45-54	Married	F	5942
Paterson	45-54	Married	M	5601
Paterson	45-54	Separated	F	738
Paterson	45-54	Separated	M	614
Paterson	45-54	Widowed	F	211
Paterson	45-54	Widowed	M	76
Paterson	55-64	Divorced	F	2379
Paterson	55-64	Divorced	M	1716
Paterson	55-64	Married	F	6507
Paterson	55-64	Married	M	6271
Paterson	55-64	Separated	F	646
Paterson	55-64	Separated	M	543
Paterson	55-64	Widowed	F	629
Paterson	55-64	Widowed	M	224
Paterson	65-74	Divorced	F	1957
Paterson	65-74	Divorced	M	1517
Paterson	65-74	Married	F	6232
Paterson	65-74	Married	M	6612
Paterson	65-74	Separated	F	358
Paterson	65-74	Separated	M	419
Paterson	65-74	Widowed	F	1486
Paterson	65-74	Widowed	M	469
Paterson	75-84	Divorced	F	740
Paterson	75-84	Divorced	M	607
Paterson	75-84	Married	F	2867
Paterson	75-84	Married	M	3832
Paterson	75-84	Separated	F	110
Paterson	75-84	Separated	M	134
Paterson	75-84	Widowed	F	2117
Paterson	75-84	Widowed	M	682
Paterson	85+	Divorced	F	143
Paterson	85+	Divorced	M	73
Paterson	85+	Married	F	398
Paterson	85+	Married	M	789
Paterson	85+	Separated	F	10
Paterson	85+	Separated	M	12
Paterson	85+	Widowed	F	1646
Paterson	85+	Widowed	M	433
Reid	15-19	Married	F	7
Reid	15-19	Married	M	6
Reid	20-24	Divorced	F	42
Reid	20-24	Divorced	M	26
Reid	20-24	Married	F	809
Reid	20-24	Married	M	436
Reid	20-24	Separated	F	54
Reid	20-24	Separated	M	44
Reid	20-24	Widowed	M	6
Reid	25-34	Divorced	F	531
Reid	25-34	Divorced	M	457
Reid	25-34	Married	F	9190
Reid	25-34	Married	M	7507
Reid	25-34	Separated	F	385
Reid	25-34	Separated	M	248
Reid	25-34	Widowed	F	12
Reid	25-34	Widowed	M	18
Reid	35-44	Divorced	F	1214
Reid	35-44	Divorced	M	915
Reid	35-44	Married	F	9874
Reid	35-44	Married	M	10460
Reid	35-44	Separated	F	531
Reid	35-44	Separated	M	412
Reid	35-44	Widowed	F	45
Reid	35-44	Widowed	M	16
Reid	45-54	Divorced	F	1744
Reid	45-54	Divorced	M	1062
Reid	45-54	Married	F	7618
Reid	45-54	Married	M	7389
Reid	45-54	Separated	F	571
Reid	45-54	Separated	M	461
Reid	45-54	Widowed	F	145
Reid	45-54	Widowed	M	39
Reid	55-64	Divorced	F	2071
Reid	55-64	Divorced	M	1253
Reid	55-64	Married	F	6605
Reid	55-64	Married	M	6740
Reid	55-64	Separated	F	479
Reid	55-64	Separated	M	376
Reid	55-64	Widowed	F	448
Reid	55-64	Widowed	M	110
Reid	65-74	Divorced	F	1208
Reid	65-74	Divorced	M	863
Reid	65-74	Married	F	4736
Reid	65-74	Married	M	5103
Reid	65-74	Separated	F	272
Reid	65-74	Separated	M	227
Reid	65-74	Widowed	F	1058
Reid	65-74	Widowed	M	245
Reid	75-84	Divorced	F	442
Reid	75-84	Divorced	M	318
Reid	75-84	Married	F	2032
Reid	75-84	Married	M	2823
Reid	75-84	Separated	F	70
Reid	75-84	Separated	M	96
Reid	75-84	Widowed	F	1701
Reid	75-84	Widowed	M	324
Reid	85+	Divorced	F	104
Reid	85+	Divorced	M	58
Reid	85+	Married	F	440
Reid	85+	Married	M	1010
Reid	85+	Separated	F	21
Reid	85+	Separated	M	24
Reid	85+	Widowed	F	1708
Reid	85+	Widowed	M	437
Richmond	15-19	Divorced	M	3
Richmond	15-19	Widowed	M	4
Richmond	20-24	Divorced	M	5
Richmond	20-24	Married	F	85
Richmond	20-24	Married	M	32
Richmond	20-24	Separated	F	7
Richmond	20-24	Widowed	M	4
Richmond	25-34	Divorced	F	160
Richmond	25-34	Divorced	M	100
Richmond	25-34	Married	F	2502
Richmond	25-34	Married	M	1723
Richmond	25-34	Separated	F	171
Richmond	25-34	Separated	M	83
Richmond	25-34	Widowed	F	6
Richmond	25-34	Widowed	M	4
Richmond	35-44	Divorced	F	783
Richmond	35-44	Divorced	M	499
Richmond	35-44	Married	F	5420
Richmond	35-44	Married	M	4743
Richmond	35-44	Separated	F	494
Richmond	35-44	Separated	M	290
Richmond	35-44	Widowed	F	61
Richmond	35-44	Widowed	M	20
Richmond	45-54	Divorced	F	1869
Richmond	45-54	Divorced	M	1255
Richmond	45-54	Married	F	5727
Richmond	45-54	Married	M	5365
Richmond	45-54	Separated	F	722
Richmond	45-54	Separated	M	530
Richmond	45-54	Widowed	F	184
Richmond	45-54	Widowed	M	47
Richmond	55-64	Divorced	F	2938
Richmond	55-64	Divorced	M	1992
Richmond	55-64	Married	F	6402
Richmond	55-64	Married	M	6040
Richmond	55-64	Separated	F	676
Richmond	55-64	Separated	M	556
Richmond	55-64	Widowed	F	569
Richmond	55-64	Widowed	M	192
Richmond	65-74	Divorced	F	2897
Richmond	65-74	Divorced	M	2289
Richmond	65-74	Married	F	6159
Richmond	65-74	Married	M	6783
Richmond	65-74	Separated	F	468
Richmond	65-74	Separated	M	499
Richmond	65-74	Widowed	F	1445
Richmond	65-74	Widowed	M	444
Richmond	75-84	Divorced	F	1073
Richmond	75-84	Divorced	M	947
Richmond	75-84	Married	F	3102
Richmond	75-84	Married	M	4000
Richmond	75-84	Separated	F	109
Richmond	75-84	Separated	M	164
Richmond	75-84	Widowed	F	2385
Richmond	75-84	Widowed	M	687
Richmond	85+	Divorced	F	288
Richmond	85+	Divorced	M	169
Richmond	85+	Married	F	688
Richmond	85+	Married	M	1206
Richmond	85+	Separated	F	27
Richmond	85+	Separated	M	39
Richmond	85+	Widowed	F	2461
Richmond	85+	Widowed	M	742
Riverina	15-19	Divorced	M	5
Riverina	15-19	Married	F	7
Riverina	15-19	Married	M	14
Riverina	15-19	Separated	F	5
Riverina	15-19	Widowed	F	4
Riverina	20-24	Divorced	F	9
Riverina	20-24	Divorced	M	5
Riverina	20-24	Married	F	237
Riverina	20-24	Married	M	133
Riverina	20-24	Separated	F	25
Riverina	20-24	Separated	M	15
Riverina	20-24	Widowed	F	3
Riverina	20-24	Widowed	M	4
Riverina	25-34	Divorced	F	197
Riverina	25-34	Divorced	M	123
Riverina	25-34	Married	F	3618
Riverina	25-34	Married	M	2987
Riverina	25-34	Separated	F	275
Riverina	25-34	Separated	M	177
Riverina	25-34	Widowed	F	20
Riverina	25-34	Widowed	M	3
Riverina	35-44	Divorced	F	627
Riverina	35-44	Divorced	M	473
Riverina	35-44	Married	F	5400
Riverina	35-44	Married	M	5116
Riverina	35-44	Separated	F	516
Riverina	35-44	Separated	M	349
Riverina	35-44	Widowed	F	69
Riverina	35-44	Widowed	M	27
Riverina	45-54	Divorced	F	1414
Riverina	45-54	Divorced	M	1027
Riverina	45-54	Married	F	5578
Riverina	45-54	Married	M	5338
Riverina	45-54	Separated	F	605
Riverina	45-54	Separated	M	527
Riverina	45-54	Widowed	F	182
Riverina	45-54	Widowed	M	59
Riverina	55-64	Divorced	F	1783
Riverina	55-64	Divorced	M	1458
Riverina	55-64	Married	F	6280
Riverina	55-64	Married	M	6199
Riverina	55-64	Separated	F	606
Riverina	55-64	Separated	M	552
Riverina	55-64	Widowed	F	579
Riverina	55-64	Widowed	M	194
Riverina	65-74	Divorced	F	1432
Riverina	65-74	Divorced	M	1354
Riverina	65-74	Married	F	5624
Riverina	65-74	Married	M	6062
Riverina	65-74	Separated	F	370
Riverina	65-74	Separated	M	451
Riverina	65-74	Widowed	F	1370
Riverina	65-74	Widowed	M	434
Riverina	75-84	Divorced	F	526
Riverina	75-84	Divorced	M	600
Riverina	75-84	Married	F	2630
Riverina	75-84	Married	M	3508
Riverina	75-84	Separated	F	95
Riverina	75-84	Separated	M	150
Riverina	75-84	Widowed	F	2311
Riverina	75-84	Widowed	M	664
Riverina	85+	Divorced	F	122
Riverina	85+	Divorced	M	85
Riverina	85+	Married	F	501
Riverina	85+	Married	M	909
Riverina	85+	Separated	F	25
Riverina	85+	Separated	M	23
Riverina	85+	Widowed	F	2033
Riverina	85+	Widowed	M	594
Robertson	15-19	Married	M	3
Robertson	15-19	Widowed	M	5
Robertson	20-24	Divorced	F	6
Robertson	20-24	Married	F	137
