CED_NAME16	Age5yr	ChildrenEverBorn	females
No usual address (Vic.)	55-59	2	45
No usual address (Vic.)	55-59	3	41
No usual address (Vic.)	55-59	4	8
No usual address (Vic.)	60-64		56
No usual address (Vic.)	60-64	0	31
No usual address (Vic.)	60-64	1	24
No usual address (Vic.)	60-64	2	55
No usual address (Vic.)	60-64	3	38
No usual address (Vic.)	60-64	4	14
No usual address (Vic.)	60-64	5	4
No usual address (Vic.)	65-69		51
No usual address (Vic.)	65-69	0	20
No usual address (Vic.)	65-69	1	13
No usual address (Vic.)	65-69	2	27
No usual address (Vic.)	65-69	3	16
No usual address (Vic.)	65-69	4	5
No usual address (Vic.)	65-69	5	5
No usual address (Vic.)	70-74		23
No usual address (Vic.)	70-74	0	9
No usual address (Vic.)	70-74	1	5
No usual address (Vic.)	70-74	2	29
No usual address (Vic.)	70-74	3	14
No usual address (Vic.)	70-74	4	4
No usual address (Vic.)	75-79		16
No usual address (Vic.)	75-79	0	5
No usual address (Vic.)	75-79	1	3
No usual address (Vic.)	75-79	2	9
No usual address (Vic.)	75-79	3	11
No usual address (Vic.)	75-79	4	3
No usual address (Vic.)	80-84	2	4
No usual address (Vic.)	80-84	3	6
No usual address (Vic.)	85+		5
No usual address (Vic.)	85+	3	4
No usual address (Vic.)	85+	4	3
No usual address (Vic.)	85+	5	5
Migratory - Offshore - Shipping (Vic.)	55-59		3
Blair	15-19		553
Blair	15-19	0	5395
Blair	15-19	1	82
Blair	15-19	2	8
Blair	15-19	3	4
Blair	20-24		495
Blair	20-24	0	4473
Blair	20-24	1	659
Blair	20-24	2	331
Blair	20-24	3	66
Blair	20-24	4	9
Blair	20-24	5	5
Blair	25-29		473
Blair	25-29	0	3462
Blair	25-29	1	1273
Blair	25-29	2	1059
Blair	25-29	3	427
Blair	25-29	4	150
Blair	25-29	5	51
Blair	25-29	6	12
Blair	30-34		431
Blair	30-34	0	2075
Blair	30-34	1	1518
Blair	30-34	2	1983
Blair	30-34	3	892
Blair	30-34	4	327
Blair	30-34	5	141
Blair	30-34	6	58
Blair	35-39		419
Blair	35-39	0	1201
Blair	35-39	1	1189
Blair	35-39	2	2282
Blair	35-39	3	1185
Blair	35-39	4	470
Blair	35-39	5	177
Blair	35-39	6	154
Blair	40-44		338
Blair	40-44	0	824
Blair	40-44	1	825
Blair	40-44	2	1901
Blair	40-44	3	1086
Blair	40-44	4	498
Blair	40-44	5	200
Blair	40-44	6	195
Blair	45-49		354
Blair	45-49	0	848
Blair	45-49	1	781
Blair	45-49	2	1979
Blair	45-49	3	1168
Blair	45-49	4	514
Blair	45-49	5	216
Blair	45-49	6	209
Blair	50-54		313
Blair	50-54	0	760
Blair	50-54	1	740
Blair	50-54	2	1967
Blair	50-54	3	1210
Blair	50-54	4	519
Blair	50-54	5	198
Blair	50-54	6	187
Blair	55-59		277
Blair	55-59	0	626
Blair	55-59	1	620
Blair	55-59	2	1854
Blair	55-59	3	1259
Blair	55-59	4	533
Blair	55-59	5	199
Blair	55-59	6	163
Blair	60-64		272
Blair	60-64	0	490
Blair	60-64	1	521
Blair	60-64	2	1607
Blair	60-64	3	1271
Blair	60-64	4	567
Blair	60-64	5	193
Blair	60-64	6	129
Blair	65-69		242
Blair	65-69	0	384
Blair	65-69	1	339
Blair	65-69	2	1368
Blair	65-69	3	1038
Blair	65-69	4	534
Blair	65-69	5	173
Blair	65-69	6	125
Blair	70-74		250
Blair	70-74	0	259
Blair	70-74	1	283
Blair	70-74	2	1179
Blair	70-74	3	966
Blair	70-74	4	470
Blair	70-74	5	146
Blair	70-74	6	124
Blair	75-79		239
Blair	75-79	0	186
Blair	75-79	1	181
Blair	75-79	2	738
Blair	75-79	3	651
Blair	75-79	4	327
Blair	75-79	5	136
Blair	75-79	6	106
Blair	80-84		231
Blair	80-84	0	117
Blair	80-84	1	74
Blair	80-84	2	350
Blair	80-84	3	412
Blair	80-84	4	275
Blair	80-84	5	121
Blair	80-84	6	130
Blair	85+		311
Blair	85+	0	92
Blair	85+	1	85
Blair	85+	2	273
Blair	85+	3	276
Blair	85+	4	234
Blair	85+	5	129
Blair	85+	6	161
Bonner	15-19		288
Bonner	15-19	0	4653
Bonner	15-19	1	29
Bonner	20-24		288
Bonner	20-24	0	4214
Bonner	20-24	1	142
Bonner	20-24	2	54
Bonner	20-24	3	10
Bonner	25-29		279
Bonner	25-29	0	3514
Bonner	25-29	1	570
Bonner	25-29	2	267
Bonner	25-29	3	69
Bonner	25-29	4	12
Bonner	25-29	5	8
Bonner	25-29	6	4
Bonner	30-34		212
Bonner	30-34	0	2428
Bonner	30-34	1	1384
Bonner	30-34	2	1184
Bonner	30-34	3	307
Bonner	30-34	4	72
Bonner	30-34	5	20
Bonner	30-34	6	15
Bonner	35-39		216
Bonner	35-39	0	1336
Bonner	35-39	1	1418
Bonner	35-39	2	2607
Bonner	35-39	3	717
Bonner	35-39	4	163
Bonner	35-39	5	46
Bonner	35-39	6	27
Bonner	40-44		175
Bonner	40-44	0	912
Bonner	40-44	1	1105
Bonner	40-44	2	2719
Bonner	40-44	3	1009
Bonner	40-44	4	260
Bonner	40-44	5	56
Bonner	40-44	6	36
Bonner	45-49		201
Bonner	45-49	0	875
Bonner	45-49	1	936
Bonner	45-49	2	2576
Bonner	45-49	3	1135
Bonner	45-49	4	320
Bonner	45-49	5	68
Bonner	45-49	6	46
Bonner	50-54		180
Bonner	50-54	0	885
Bonner	50-54	1	911
Bonner	50-54	2	2211
Bonner	50-54	3	1020
Bonner	50-54	4	299
Bonner	50-54	5	88
Bonner	50-54	6	45
Bonner	55-59		164
Bonner	55-59	0	747
Bonner	55-59	1	738
Bonner	55-59	2	1943
Bonner	55-59	3	973
Bonner	55-59	4	286
Bonner	55-59	5	81
Bonner	55-59	6	54
Bonner	60-64		166
Bonner	60-64	0	610
Bonner	60-64	1	632
Bonner	60-64	2	1625
Bonner	60-64	3	959
Bonner	60-64	4	372
Bonner	60-64	5	65
Bonner	60-64	6	36
Bonner	65-69		135
Bonner	65-69	0	470
Bonner	65-69	1	471
Bonner	65-69	2	1445
Bonner	65-69	3	878
Bonner	65-69	4	325
Bonner	65-69	5	92
Bonner	65-69	6	36
Bonner	70-74		152
Bonner	70-74	0	310
Bonner	70-74	1	336
Bonner	70-74	2	1303
Bonner	70-74	3	855
Bonner	70-74	4	340
Bonner	70-74	5	88
Bonner	70-74	6	55
Bonner	75-79		144
Bonner	75-79	0	232
Bonner	75-79	1	242
Bonner	75-79	2	870
Bonner	75-79	3	671
Bonner	75-79	4	296
Bonner	75-79	5	94
Bonner	75-79	6	46
Bonner	80-84		180
Bonner	80-84	0	144
Bonner	80-84	1	138
Bonner	80-84	2	495
Bonner	80-84	3	475
Bonner	80-84	4	250
Bonner	80-84	5	113
Bonner	80-84	6	80
Bonner	85+		318
Bonner	85+	0	142
Bonner	85+	1	146
Bonner	85+	2	453
Bonner	85+	3	451
Bonner	85+	4	299
Bonner	85+	5	161
Bonner	85+	6	158
Bowman	15-19		259
Bowman	15-19	0	4546
Bowman	15-19	1	17
Bowman	20-24		215
Bowman	20-24	0	3235
Bowman	20-24	1	255
Bowman	20-24	2	68
Bowman	20-24	3	14
Bowman	20-24	4	3
Bowman	25-29		187
Bowman	25-29	0	2252
Bowman	25-29	1	698
Bowman	25-29	2	474
Bowman	25-29	3	154
Bowman	25-29	4	25
Bowman	25-29	5	6
Bowman	30-34		175
Bowman	30-34	0	1407
Bowman	30-34	1	1029
Bowman	30-34	2	1250
Bowman	30-34	3	454
Bowman	30-34	4	117
Bowman	30-34	5	36
Bowman	30-34	6	15
Bowman	35-39		192
Bowman	35-39	0	902
Bowman	35-39	1	896
Bowman	35-39	2	2041
Bowman	35-39	3	812
Bowman	35-39	4	214
Bowman	35-39	5	74
Bowman	35-39	6	31
Bowman	40-44		168
Bowman	40-44	0	656
Bowman	40-44	1	779
Bowman	40-44	2	2048
Bowman	40-44	3	941
Bowman	40-44	4	343
Bowman	40-44	5	87
Bowman	40-44	6	44
Bowman	45-49		202
Bowman	45-49	0	767
Bowman	45-49	1	805
Bowman	45-49	2	2321
Bowman	45-49	3	1072
Bowman	45-49	4	379
Bowman	45-49	5	87
Bowman	45-49	6	67
Bowman	50-54		166
Bowman	50-54	0	690
Bowman	50-54	1	779
Bowman	50-54	2	2382
Bowman	50-54	3	1218
Bowman	50-54	4	347
Bowman	50-54	5	106
Bowman	50-54	6	54
Bowman	55-59		207
Bowman	55-59	0	701
Bowman	55-59	1	672
Bowman	55-59	2	2304
Bowman	55-59	3	1253
Bowman	55-59	4	397
Bowman	55-59	5	124
Bowman	55-59	6	57
Bowman	60-64		172
Bowman	60-64	0	646
Bowman	60-64	1	612
Bowman	60-64	2	2191
Bowman	60-64	3	1406
Bowman	60-64	4	507
Bowman	60-64	5	131
Bowman	60-64	6	56
Bowman	65-69		203
Bowman	65-69	0	519
Bowman	65-69	1	504
Bowman	65-69	2	2026
Bowman	65-69	3	1304
Bowman	65-69	4	459
Bowman	65-69	5	127
Bowman	65-69	6	62
Bowman	70-74		224
Bowman	70-74	0	443
Bowman	70-74	1	440
Bowman	70-74	2	1784
Bowman	70-74	3	1230
Bowman	70-74	4	489
Bowman	70-74	5	112
Bowman	70-74	6	50
Bowman	75-79		235
Bowman	75-79	0	264
Bowman	75-79	1	268
Bowman	75-79	2	1160
Bowman	75-79	3	870
Bowman	75-79	4	384
Bowman	75-79	5	104
Bowman	75-79	6	73
Bowman	80-84		196
Bowman	80-84	0	149
Bowman	80-84	1	136
Bowman	80-84	2	571
Bowman	80-84	3	576
Bowman	80-84	4	342
Bowman	80-84	5	112
Bowman	80-84	6	83
Bowman	85+		376
Bowman	85+	0	143
Bowman	85+	1	156
Bowman	85+	2	557
Bowman	85+	3	484
Bowman	85+	4	305
Bowman	85+	5	169
Bowman	85+	6	131
Brisbane	15-19		295
Brisbane	15-19	0	4436
Brisbane	15-19	1	7
Brisbane	20-24		797
Brisbane	20-24	0	9173
Brisbane	20-24	1	114
Brisbane	20-24	2	17
Brisbane	20-24	3	3
Brisbane	20-24	6	4
Brisbane	25-29		902
Brisbane	25-29	0	10179
Brisbane	25-29	1	434
Brisbane	25-29	2	131
Brisbane	25-29	3	15
Brisbane	25-29	4	5
Brisbane	25-29	6	4
Brisbane	30-34		654
Brisbane	30-34	0	6949
Brisbane	30-34	1	1403
Brisbane	30-34	2	656
Brisbane	30-34	3	117
Brisbane	30-34	4	26
Brisbane	30-34	5	8
Brisbane	30-34	6	5
Brisbane	35-39		458
Brisbane	35-39	0	3613
Brisbane	35-39	1	1436
Brisbane	35-39	2	1654
Brisbane	35-39	3	454
Brisbane	35-39	4	80
Brisbane	35-39	5	14
Brisbane	35-39	6	11
Brisbane	40-44		318
Brisbane	40-44	0	2042
Brisbane	40-44	1	999
Brisbane	40-44	2	1812
Brisbane	40-44	3	705
Brisbane	40-44	4	171
Brisbane	40-44	5	27
Brisbane	40-44	6	14
Brisbane	45-49		247
Brisbane	45-49	0	1677
Brisbane	45-49	1	973
Brisbane	45-49	2	1997
Brisbane	45-49	3	868
Brisbane	45-49	4	196
Brisbane	45-49	5	30
Brisbane	45-49	6	10
Brisbane	50-54		217
Brisbane	50-54	0	1364
Brisbane	50-54	1	891
Brisbane	50-54	2	1983
Brisbane	50-54	3	871
Brisbane	50-54	4	259
Brisbane	50-54	5	45
Brisbane	50-54	6	22
Brisbane	55-59		224
Brisbane	55-59	0	1088
Brisbane	55-59	1	666
Brisbane	55-59	2	1620
Brisbane	55-59	3	807
Brisbane	55-59	4	209
Brisbane	55-59	5	55
Brisbane	55-59	6	23
Brisbane	60-64		224
Brisbane	60-64	0	868
Brisbane	60-64	1	534
Brisbane	60-64	2	1311
Brisbane	60-64	3	695
Brisbane	60-64	4	250
Brisbane	60-64	5	61
Brisbane	60-64	6	25
Brisbane	65-69		146
Brisbane	65-69	0	615
Brisbane	65-69	1	449
Brisbane	65-69	2	973
Brisbane	65-69	3	603
Brisbane	65-69	4	240
Brisbane	65-69	5	57
Brisbane	65-69	6	31
Brisbane	70-74		149
Brisbane	70-74	0	431
Brisbane	70-74	1	312
Brisbane	70-74	2	841
Brisbane	70-74	3	587
Brisbane	70-74	4	213
Brisbane	70-74	5	62
Brisbane	70-74	6	29
Brisbane	75-79		124
Brisbane	75-79	0	261
Brisbane	75-79	1	168
Brisbane	75-79	2	542
Brisbane	75-79	3	438
Brisbane	75-79	4	188
Brisbane	75-79	5	71
Brisbane	75-79	6	31
Brisbane	80-84		108
Brisbane	80-84	0	158
Brisbane	80-84	1	92
Brisbane	80-84	2	300
Brisbane	80-84	3	287
Brisbane	80-84	4	160
Brisbane	80-84	5	64
Brisbane	80-84	6	49
Brisbane	85+		205
Brisbane	85+	0	129
Brisbane	85+	1	123
Brisbane	85+	2	321
Brisbane	85+	3	306
Brisbane	85+	4	202
Brisbane	85+	5	78
Brisbane	85+	6	86
Capricornia	15-19		514
Capricornia	15-19	0	4072
Capricornia	15-19	1	48
Capricornia	20-24		603
Capricornia	20-24	0	3252
Capricornia	20-24	1	420
Capricornia	20-24	2	178
Capricornia	20-24	3	25
Capricornia	20-24	4	9
Capricornia	25-29		604
Capricornia	25-29	0	2520
Capricornia	25-29	1	928
Capricornia	25-29	2	824
Capricornia	25-29	3	266
Capricornia	25-29	4	83
Capricornia	25-29	5	20
Capricornia	25-29	6	15
Capricornia	30-34		510
Capricornia	30-34	0	1318
Capricornia	30-34	1	960
Capricornia	30-34	2	1494
Capricornia	30-34	3	690
Capricornia	30-34	4	207
Capricornia	30-34	5	67
Capricornia	30-34	6	42
Capricornia	35-39		471
Capricornia	35-39	0	802
Capricornia	35-39	1	769
Capricornia	35-39	2	1838
Capricornia	35-39	3	1058
Capricornia	35-39	4	373
Capricornia	35-39	5	92
Capricornia	35-39	6	61
Capricornia	40-44		396
Capricornia	40-44	0	633
Capricornia	40-44	1	529
Capricornia	40-44	2	1619
Capricornia	40-44	3	1004
Capricornia	40-44	4	387
Capricornia	40-44	5	131
Capricornia	40-44	6	66
Capricornia	45-49		424
Capricornia	45-49	0	571
Capricornia	45-49	1	562
Capricornia	45-49	2	1669
Capricornia	45-49	3	1099
Capricornia	45-49	4	417
Capricornia	45-49	5	125
Capricornia	45-49	6	111
Capricornia	50-54		426
Capricornia	50-54	0	500
Capricornia	50-54	1	551
Capricornia	50-54	2	1703
Capricornia	50-54	3	1121
Capricornia	50-54	4	490
Capricornia	50-54	5	152
Capricornia	50-54	6	101
Capricornia	55-59		448
Capricornia	55-59	0	506
Capricornia	55-59	1	490
Capricornia	55-59	2	1750
Capricornia	55-59	3	1221
Capricornia	55-59	4	519
Capricornia	55-59	5	184
Capricornia	55-59	6	106
Capricornia	60-64		341
Capricornia	60-64	0	426
Capricornia	60-64	1	418
Capricornia	60-64	2	1557
Capricornia	60-64	3	1244
Capricornia	60-64	4	562
Capricornia	60-64	5	177
Capricornia	60-64	6	88
Capricornia	65-69		280
Capricornia	65-69	0	312
Capricornia	65-69	1	323
Capricornia	65-69	2	1261
Capricornia	65-69	3	924
Capricornia	65-69	4	440
Capricornia	65-69	5	162
Capricornia	65-69	6	85
Capricornia	70-74		277
Capricornia	70-74	0	257
Capricornia	70-74	1	231
Capricornia	70-74	2	1014
Capricornia	70-74	3	826
Capricornia	70-74	4	436
Capricornia	70-74	5	133
Capricornia	70-74	6	91
Capricornia	75-79		235
Capricornia	75-79	0	169
Capricornia	75-79	1	177
Capricornia	75-79	2	632
Capricornia	75-79	3	602
Capricornia	75-79	4	337
Capricornia	75-79	5	135
Capricornia	75-79	6	83
Capricornia	80-84		214
Capricornia	80-84	0	133
Capricornia	80-84	1	89
Capricornia	80-84	2	363
Capricornia	80-84	3	409
Capricornia	80-84	4	267
Capricornia	80-84	5	123
Capricornia	80-84	6	131
Capricornia	85+		290
Capricornia	85+	0	117
Capricornia	85+	1	86
Capricornia	85+	2	305
Capricornia	85+	3	298
Capricornia	85+	4	275
Capricornia	85+	5	133
Capricornia	85+	6	175
Dawson	15-19		507
Dawson	15-19	0	4116
Dawson	15-19	1	34
Dawson	15-19	2	3
Dawson	20-24		603
Dawson	20-24	0	3630
Dawson	20-24	1	387
Dawson	20-24	2	147
Dawson	20-24	3	36
Dawson	20-24	4	4
Dawson	20-24	6	3
Dawson	25-29		625
Dawson	25-29	0	2961
Dawson	25-29	1	799
Dawson	25-29	2	651
Dawson	25-29	3	210
Dawson	25-29	4	65
Dawson	25-29	5	19
Dawson	25-29	6	8
Dawson	30-34		565
Dawson	30-34	0	1649
Dawson	30-34	1	976
Dawson	30-34	2	1344
Dawson	30-34	3	590
Dawson	30-34	4	191
Dawson	30-34	5	47
Dawson	30-34	6	30
Dawson	35-39		490
Dawson	35-39	0	930
Dawson	35-39	1	793
Dawson	35-39	2	1761
Dawson	35-39	3	988
Dawson	35-39	4	310
Dawson	35-39	5	120
Dawson	35-39	6	69
Dawson	40-44		403
Dawson	40-44	0	680
Dawson	40-44	1	606
Dawson	40-44	2	1760
Dawson	40-44	3	1043
Dawson	40-44	4	360
Dawson	40-44	5	114
Dawson	40-44	6	84
Dawson	45-49		432
Dawson	45-49	0	671
Dawson	45-49	1	655
Dawson	45-49	2	1876
Dawson	45-49	3	1112
Dawson	45-49	4	368
Dawson	45-49	5	143
Dawson	45-49	6	91
Dawson	50-54		458
Dawson	50-54	0	647
Dawson	50-54	1	650
Dawson	50-54	2	1957
Dawson	50-54	3	1152
Dawson	50-54	4	427
Dawson	50-54	5	135
Dawson	50-54	6	74
Dawson	55-59		398
Dawson	55-59	0	622
Dawson	55-59	1	582
Dawson	55-59	2	1845
Dawson	55-59	3	1192
Dawson	55-59	4	504
Dawson	55-59	5	171
Dawson	55-59	6	87
Dawson	60-64		365
Dawson	60-64	0	519
Dawson	60-64	1	459
Dawson	60-64	2	1741
Dawson	60-64	3	1256
Dawson	60-64	4	518
Dawson	60-64	5	145
Dawson	60-64	6	81
Dawson	65-69		288
Dawson	65-69	0	359
Dawson	65-69	1	350
Dawson	65-69	2	1413
Dawson	65-69	3	1058
Dawson	65-69	4	490
Dawson	65-69	5	153
Dawson	65-69	6	83
Dawson	70-74		288
Dawson	70-74	0	249
Dawson	70-74	1	247
Dawson	70-74	2	1059
Dawson	70-74	3	940
Dawson	70-74	4	425
Dawson	70-74	5	153
Dawson	70-74	6	72
Dawson	75-79		244
Dawson	75-79	0	172
Dawson	75-79	1	180
Dawson	75-79	2	702
Dawson	75-79	3	624
Dawson	75-79	4	344
Dawson	75-79	5	151
Dawson	75-79	6	100
Dawson	80-84		239
Dawson	80-84	0	122
Dawson	80-84	1	87
Dawson	80-84	2	352
Dawson	80-84	3	408
Dawson	80-84	4	261
Dawson	80-84	5	137
Dawson	80-84	6	95
Dawson	85+		285
Dawson	85+	0	96
Dawson	85+	1	86
Dawson	85+	2	310
Dawson	85+	3	360
Dawson	85+	4	320
Dawson	85+	5	167
Dawson	85+	6	176
Dickson	15-19		298
Dickson	15-19	0	4930
Dickson	15-19	1	25
Dickson	20-24		275
Dickson	20-24	0	3802
Dickson	20-24	1	256
Dickson	20-24	2	98
Dickson	20-24	3	14
Dickson	20-24	6	7
Dickson	25-29		258
Dickson	25-29	0	2783
Dickson	25-29	1	748
Dickson	25-29	2	528
Dickson	25-29	3	159
Dickson	25-29	4	37
Dickson	25-29	5	3
Dickson	25-29	6	6
Dickson	30-34		192
Dickson	30-34	0	1738
Dickson	30-34	1	1183
Dickson	30-34	2	1374
Dickson	30-34	3	483
Dickson	30-34	4	109
Dickson	30-34	5	28
Dickson	30-34	6	14
Dickson	35-39		210
Dickson	35-39	0	1067
Dickson	35-39	1	1049
Dickson	35-39	2	2166
Dickson	35-39	3	927
Dickson	35-39	4	264
Dickson	35-39	5	67
Dickson	35-39	6	27
Dickson	40-44		177
Dickson	40-44	0	824
Dickson	40-44	1	890
Dickson	40-44	2	2389
Dickson	40-44	3	1072
Dickson	40-44	4	311
Dickson	40-44	5	107
Dickson	40-44	6	67
Dickson	45-49		202
Dickson	45-49	0	818
Dickson	45-49	1	828
Dickson	45-49	2	2537
Dickson	45-49	3	1221
Dickson	45-49	4	365
Dickson	45-49	5	117
Dickson	45-49	6	45
Dickson	50-54		181
Dickson	50-54	0	752
Dickson	50-54	1	765
Dickson	50-54	2	2418
Dickson	50-54	3	1216
Dickson	50-54	4	393
Dickson	50-54	5	96
Dickson	50-54	6	80
Dickson	55-59		125
Dickson	55-59	0	641
Dickson	55-59	1	596
Dickson	55-59	2	2036
Dickson	55-59	3	1184
Dickson	55-59	4	346
Dickson	55-59	5	116
Dickson	55-59	6	77
Dickson	60-64		130
Dickson	60-64	0	477
Dickson	60-64	1	436
Dickson	60-64	2	1797
Dickson	60-64	3	1176
Dickson	60-64	4	395
Dickson	60-64	5	121
Dickson	60-64	6	57
Dickson	65-69		142
Dickson	65-69	0	358
Dickson	65-69	1	372
Dickson	65-69	2	1452
Dickson	65-69	3	1004
Dickson	65-69	4	397
Dickson	65-69	5	95
Dickson	65-69	6	58
Dickson	70-74		138
Dickson	70-74	0	265
Dickson	70-74	1	301
Dickson	70-74	2	1389
Dickson	70-74	3	954
Dickson	70-74	4	388
Dickson	70-74	5	121
Dickson	70-74	6	57
Dickson	75-79		125
Dickson	75-79	0	178
Dickson	75-79	1	173
Dickson	75-79	2	815
Dickson	75-79	3	622
Dickson	75-79	4	313
Dickson	75-79	5	90
Dickson	75-79	6	49
Dickson	80-84		94
Dickson	80-84	0	86
Dickson	80-84	1	107
Dickson	80-84	2	361
Dickson	80-84	3	353
Dickson	80-84	4	203
Dickson	80-84	5	75
Dickson	80-84	6	46
Dickson	85+		157
Dickson	85+	0	97
Dickson	85+	1	106
Dickson	85+	2	258
Dickson	85+	3	274
Dickson	85+	4	201
Dickson	85+	5	92
Dickson	85+	6	107
Fadden	15-19		513
Fadden	15-19	0	5122
Fadden	15-19	1	23
Fadden	15-19	2	3
Fadden	20-24		542
Fadden	20-24	0	4930
Fadden	20-24	1	371
Fadden	20-24	2	146
Fadden	20-24	3	22
Fadden	20-24	4	3
Fadden	25-29		566
Fadden	25-29	0	3936
Fadden	25-29	1	1107
Fadden	25-29	2	720
Fadden	25-29	3	198
Fadden	25-29	4	51
Fadden	25-29	5	6
Fadden	30-34		452
Fadden	30-34	0	2309
Fadden	30-34	1	1589
Fadden	30-34	2	1698
Fadden	30-34	3	589
Fadden	30-34	4	156
Fadden	30-34	5	42
Fadden	30-34	6	14
Fadden	35-39		406
Fadden	35-39	0	1357
Fadden	35-39	1	1303
Fadden	35-39	2	2326
Fadden	35-39	3	917
Fadden	35-39	4	297
Fadden	35-39	5	86
Fadden	35-39	6	57
Fadden	40-44		366
Fadden	40-44	0	947
Fadden	40-44	1	1122
Fadden	40-44	2	2442
Fadden	40-44	3	1097
Fadden	40-44	4	380
Fadden	40-44	5	119
Fadden	40-44	6	75
Fadden	45-49		407
Fadden	45-49	0	1003
Fadden	45-49	1	1070
Fadden	45-49	2	2594
Fadden	45-49	3	1148
Fadden	45-49	4	419
Fadden	45-49	5	112
Fadden	45-49	6	83
Fadden	50-54		352
Fadden	50-54	0	953
Fadden	50-54	1	1055
Fadden	50-54	2	2591
Fadden	50-54	3	1223
Fadden	50-54	4	387
Fadden	50-54	5	105
Fadden	50-54	6	83
Fadden	55-59		322
Fadden	55-59	0	889
Fadden	55-59	1	926
Fadden	55-59	2	2321
Fadden	55-59	3	1170
Fadden	55-59	4	413
Fadden	55-59	5	107
Fadden	55-59	6	58
Fadden	60-64		269
Fadden	60-64	0	731
Fadden	60-64	1	810
Fadden	60-64	2	2118
Fadden	60-64	3	1172
Fadden	60-64	4	444
Fadden	60-64	5	129
Fadden	60-64	6	74
Fadden	65-69		284
Fadden	65-69	0	602
Fadden	65-69	1	677
Fadden	65-69	2	2107
Fadden	65-69	3	1172
Fadden	65-69	4	417
Fadden	65-69	5	95
Fadden	65-69	6	44
Fadden	70-74		290
Fadden	70-74	0	542
Fadden	70-74	1	582
Fadden	70-74	2	2029
Fadden	70-74	3	1147
Fadden	70-74	4	416
Fadden	70-74	5	111
Fadden	70-74	6	58
Fadden	75-79		300
Fadden	75-79	0	324
Fadden	75-79	1	364
Fadden	75-79	2	1259
Fadden	75-79	3	881
Fadden	75-79	4	368
Fadden	75-79	5	105
Fadden	75-79	6	47
Fadden	80-84		238
Fadden	80-84	0	181
Fadden	80-84	1	198
Fadden	80-84	2	634
Fadden	80-84	3	547
Fadden	80-84	4	289
Fadden	80-84	5	115
Fadden	80-84	6	58
Fadden	85+		340
Fadden	85+	0	120
Fadden	85+	1	210
Fadden	85+	2	508
Fadden	85+	3	484
Fadden	85+	4	281
Fadden	85+	5	134
Fadden	85+	6	90
Fairfax	15-19		367
Fairfax	15-19	0	4279
Fairfax	15-19	1	9
Fairfax	20-24		362
Fairfax	20-24	0	3528
Fairfax	20-24	1	208
Fairfax	20-24	2	62
Fairfax	20-24	3	3
Fairfax	25-29		317
Fairfax	25-29	0	2980
Fairfax	25-29	1	628
Fairfax	25-29	2	388
Fairfax	25-29	3	82
Fairfax	25-29	4	28
Fairfax	25-29	5	4
Fairfax	25-29	6	4
Fairfax	30-34		331
Fairfax	30-34	0	1975
Fairfax	30-34	1	1137
Fairfax	30-34	2	1142
Fairfax	30-34	3	412
Fairfax	30-34	4	91
Fairfax	30-34	5	25
Fairfax	30-34	6	11
Fairfax	35-39		301
Fairfax	35-39	0	1157
Fairfax	35-39	1	1034
Fairfax	35-39	2	2037
Fairfax	35-39	3	843
Fairfax	35-39	4	214
Fairfax	35-39	5	56
Fairfax	35-39	6	19
Fairfax	40-44		294
Fairfax	40-44	0	820
Fairfax	40-44	1	824
Fairfax	40-44	2	2213
Fairfax	40-44	3	1047
Fairfax	40-44	4	299
Fairfax	40-44	5	75
Fairfax	40-44	6	40
Fairfax	45-49		286
Fairfax	45-49	0	868
Fairfax	45-49	1	872
Fairfax	45-49	2	2440
Fairfax	45-49	3	1123
Fairfax	45-49	4	349
Fairfax	45-49	5	97
Fairfax	45-49	6	54
Fairfax	50-54		269
Fairfax	50-54	0	1011
Fairfax	50-54	1	824
Fairfax	50-54	2	2324
Fairfax	50-54	3	1133
Fairfax	50-54	4	376
Fairfax	50-54	5	97
Fairfax	50-54	6	43
Fairfax	55-59		293
Fairfax	55-59	0	903
Fairfax	55-59	1	759
Fairfax	55-59	2	2300
Fairfax	55-59	3	1281
Fairfax	55-59	4	435
Fairfax	55-59	5	105
Fairfax	55-59	6	54
Fairfax	60-64		273
Fairfax	60-64	0	822
Fairfax	60-64	1	657
Fairfax	60-64	2	2286
Fairfax	60-64	3	1364
Fairfax	60-64	4	471
Fairfax	60-64	5	108
Fairfax	60-64	6	65
Fairfax	65-69		252
Fairfax	65-69	0	662
Fairfax	65-69	1	530
Fairfax	65-69	2	2081
Fairfax	65-69	3	1315
Fairfax	65-69	4	499
Fairfax	65-69	5	130
Fairfax	65-69	6	52
Fairfax	70-74		261
Fairfax	70-74	0	511
Fairfax	70-74	1	493
Fairfax	70-74	2	1985
Fairfax	70-74	3	1234
Fairfax	70-74	4	442
Fairfax	70-74	5	127
Fairfax	70-74	6	49
Fairfax	75-79		278
Fairfax	75-79	0	304
Fairfax	75-79	1	296
Fairfax	75-79	2	1301
Fairfax	75-79	3	980
Fairfax	75-79	4	347
Fairfax	75-79	5	118
Fairfax	75-79	6	66
Fairfax	80-84		232
Fairfax	80-84	0	190
Fairfax	80-84	1	174
Fairfax	80-84	2	675
Fairfax	80-84	3	647
Fairfax	80-84	4	331
Fairfax	80-84	5	145
Fairfax	80-84	6	80
Fairfax	85+		467
Fairfax	85+	0	183
Fairfax	85+	1	173
Fairfax	85+	2	532
Fairfax	85+	3	592
Fairfax	85+	4	411
